Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388)
5.207614040151422e-08,0.49081324166453566,76.950000000000003,0.0,0.0,0.0,0.61209042087040488,9.4977441054759257,0.011599093229266104,0.031360406572257395,0.056288769496721451,7.4339545764427177e-09,0.0014628234641254204,1.6799732572181619e-06,0.084616471310751284,9.6336540760349491e-09,4.7382388016730055e-05,0.15896585635154695,1.3587325537404479e-11,0.015048647679191814,0.0022304758902282201,0.00074078964808874201,5.3067147701649121e-05,0.025493927233290758,0.023194198613279232,3.0744572626134523e-06,1.8171170389530358e-06,3.1121888960661165e-13,0.00094565069960883617,1.7019902943365121e-12,1.7166194224483558e-07,4.0098183636143118e-05,0.00028802629940440257,0.00034646869001001343
5.3032614298302033e-08,0.49081641650303265,76.950000000000003,0.0,0.0,0.0,0.60692247819796896,9.4977219414451159,0.011741394365728823,0.031307268054619621,0.056767166765332819,7.4970696377434803e-09,0.0014603399664888366,1.6672888608175348e-06,0.085764912629125598,9.5523160243609802e-09,4.7784680279560543e-05,0.16128296558515628,1.3564257754713975e-11,0.015431564706998824,0.0023282951218930735,0.00076493068572165571,5.2978646097777391e-05,0.026126057027032461,0.0236881781098294,3.1399082563869341e-06,1.8558014261016632e-06,3.138612416867474e-13,0.00099540253839790834,1.7765004803137103e-12,1.7921365458798981e-07,4.1917041454340773e-05,0.00030658973053917561,0.00037023356256780802
5.398908819508985e-08,0.49081957788637853,76.950000000000003,0.0,0.0,0.0,0.60180941798311849,9.4977001850902845,0.011881671493064997,0.031244208095958639,0.057231665453840119,7.5583485908675117e-09,0.001457393547801179,1.6547395070346293e-06,0.086901556850293216,9.471841763448627e-09,4.8175269362923051e-05,0.16358258891793764,1.3536890165600315e-11,0.015814421080694571,0.0024279989115508654,0.00078913988419422587,5.287329687559705e-05,0.026757030518364738,0.024176423509389512,3.2045982665916043e-06,1.8940360457508761e-06,3.1642672447643397e-13,0.0010464346908288162,1.8524439219050714e-12,1.8691153982307115e-07,4.3756128265319304e-05,0.00032580480032007059,0.00039497591333163725
5.4945562091877664e-08,0.49082272468461474,76.950000000000003,0.0,0.0,0.0,0.59675053261850508,9.4976788304477253,0.012019947846535456,0.031171658341360386,0.057682540236291116,7.6178277819166726e-09,0.0014540043661251244,1.6423234321465033e-06,0.088026528688972483,9.3922201498747157e-09,4.8554386948916095e-05,0.16586491222281977,1.3505410010691896e-11,0.016197106070060221,0.0025295551886086697,0.00081340285487520986,5.2751832282343071e-05,0.027386651244258341,0.024658757013674291,3.2685037649430774e-06,1.9318069913288287e-06,3.1891685970895339e-13,0.0010987306214271088,1.9297961952122959e-12,1.9475312274638552e-07,4.5613389102148768e-05,0.00034566664467665522,0.00042070161542152315
5.590203598866548e-08,0.4908258558292288,76.950000000000003,0.0,0.0,0.0,0.59174512379109057,9.4976578717091318,0.012156246371663655,0.031090037171270013,0.058120061772233902,7.6755430339893016e-09,0.0014501919591885896,1.6300388977622556e-06,0.08913995128315283,9.3134402170470957e-09,4.892226132143576e-05,0.1681301189462707,1.3469998753960761e-11,0.016579513458420368,0.0026329312326087099,0.00083770567450899142,5.2614962072862004e-05,0.028014731336639204,0.025135014753417489,3.331603070051267e-06,1.9691014478467735e-06,3.213331468299952e-13,0.0011522728587499342,2.0085323829142334e-12,2.0273587720406265e-07,4.7486776933043331e-05,0.00036616936095739907,0.00044741537208649269
5.6858509885453295e-08,0.4908289703112819,76.950000000000003,0.0,0.0,0.0,0.58679250243856518,9.4976373032069628,0.012290589728000153,0.03099975001602746,0.058544496708857592,7.7315296265102221e-09,0.0014459752591280486,1.6178841862405847e-06,0.090241946214817806,9.2354911039278496e-09,4.9279117375268129e-05,0.17037839014042069,1.3430832250828276e-11,0.016961541398673802,0.0027380937371568425,0.00086203488522530508,5.2463374042632238e-05,0.028641091257427993,0.025605046350236249,3.3938762890732185e-06,2.0059076574593505e-06,3.2367706299312991e-13,0.0012070430605316349,2.0886271229621252e-12,2.1085723106170546e-07,4.9374258398553604e-05,0.00038730604114067536,0.00047512073181755116
5.781498378224111e-08,0.49083206717955435,76.950000000000003,0.0,0.0,0.0,0.58189198870066039,9.497617119401129,0.012423000292860436,0.030901189666315415,0.058956107685914534,7.7858223065573244e-09,0.0014413726070423365,1.6058576026598261e-06,0.091332633530548032,9.1583620962842117e-09,4.9625176616323461e-05,0.17260990449503216,1.3388080868751977e-11,0.017343092273282842,0.0028450088716626774,0.0008863774933747236,5.2297734553888077e-05,0.029265559539894133,0.0260687144771275,3.45530525938394e-06,2.0422148849615187e-06,3.2595006308418093e-13,0.0012630220775432892,2.1700546555547447e-12,2.1911457100473964e-07,5.1273819190129354e-05,0.00040906880712854364,0.00050382010622081685
5.8771457679028926e-08,0.4908351455387111,76.950000000000003,0.0,0.0,0.0,0.57704291186566881,9.497597314866951,0.012553500165034617,0.030794736579411553,0.059355153343300944,7.8384553050413134e-09,0.0014364017673525913,1.5939574781318788e-06,0.0924121317619961,9.0820426708687174e-09,4.9960657163160677e-05,0.17482483836930299,1.3341909596818599e-11,0.017724072558136735,0.0029536423408951917,0.00091072096729613334,5.2118689054649403e-05,0.029887972536240363,0.026525894418565649,3.5158734902627719e-06,2.0780133832943899e-06,3.2815357978742297e-13,0.0013201900160445181,2.2527888684588184e-12,2.275052471695869e-07,5.3183469067371861e-05,0.00043144884787497489,0.00053351479043596182
5.972793157581673e-08,0.4908382045474871,76.950000000000003,0.0,0.0,0.0,0.5722446103124772,9.4975778842842917,0.01268211116846777,0.030680759181159523,0.059741888331168454,7.8894623100785411e-09,0.0014310799419521079,1.5821821637418595e-06,0.093480557946227477,9.0065223989594159e-09,5.0285773765353708e-05,0.17702336582349221,1.3292478218458123e-11,0.01810439269020497,0.0030639594423616042,0.0009350532341158911,5.1926862590492311e-05,0.030508174171331438,0.026976473631132848,3.5755661043611841e-06,2.1132943590127171e-06,3.3028902362295607e-13,0.0013785262987206081,2.3368033407157896e-12,2.3602657760623652e-07,5.5101246513830629e-05,0.00045443645810653991,0.00056420498588692484
6.068440547260455e-08,0.4908412434168972,76.950000000000003,0.0,0.0,0.0,0.56749643144840112,9.4975588224277878,0.012808854855909666,0.030559614163560924,0.060116563322485952,7.938876477653664e-09,0.0014254237841519371,1.5705300320169829e-06,0.094538027645913222,8.9317909841590939e-09,5.0600737810724358e-05,0.17920565865034191,1.3239941429464192e-11,0.018483966938897242,0.0031759251215211109,0.00095936267567154937,5.1722860308926532e-05,0.031126015702479408,0.027420351305568674,3.6343697795816516e-06,2.1480499379061751e-06,3.3235778300737948e-13,0.0014380097240127791,2.4220713846339315e-12,2.4467585257318707e-07,5.7025223033243462e-05,0.00047802107840162788,0.00059588982515535577
6.164087936939237e-08,0.4908442614084676,76.950000000000003,0.0,0.0,0.0,0.56279773164310964,9.4975401241580322,0.012933752512532818,0.030431646777905205,0.060479425027935928,7.9867304590357818e-09,0.0014194494124231969,1.5589994824247583e-06,0.0955846549693673,8.8578383400569015e-09,5.0905757329597256e-05,0.18137188640628268,1.3184448926424917e-11,0.018862713281047782,0.0032895040248489419,0.00098363812364681046,5.1507267956234614e-05,0.031741355485196771,0.027857437931082817,3.6922726914131093e-06,2.1822731308669175e-06,3.3436122437071609e-13,0.0014986185237632001,2.5085660861444346e-12,2.5345033866583629e-07,5.8953507089835301e-05,0.00050219133640286935,0.00062856739877152482
6.259735326618018e-08,0.4908472578324943,76.950000000000003,0.0,0.0,0.0,0.55814787615890837,9.4975217844137045,0.013056825159517867,0.030297191123383138,0.060830716213014689,8.0330563670512865e-09,0.0014131724239172447,1.5475889336711794e-06,0.09662055259042697,8.7846544644791089e-09,5.1201037021963152e-05,0.18352221644241928,1.3126145584997337e-11,0.019240553279442761,0.0034046605507695011,0.0010078688539986076,5.1280652366642759e-05,0.032354058744827219,0.028287654862730553,3.7492644552672458e-06,2.2159577998900427e-06,3.3630069223112619e-13,0.0015603304191087958,2.596260343604243e-12,2.6234728277968679e-07,6.0884247697934201e-05,0.000526935088946235,0.00066223478372218225
6.3553827162968e-08,0.49085023204632705,76.950000000000003,0.0,0.0,0.0,0.55354623907764589,9.4975037982045496,0.01317809355760525,0.030156570431113805,0.061170675717268565,8.0778857829862262e-09,0.0014066079077697251,1.536296824010505e-06,0.0976458317681623,8.7122294645279253e-09,5.148677827188299e-05,0.18565681393527103,1.3065171579624362e-11,0.019617411964809772,0.0035213588984806484,0.0010320445807520081,5.1043561943738672e-05,0.032963997353961924,0.028710933892603863,3.8053360695490583e-06,2.249098624406466e-06,3.3817750928265522e-13,0.0016231226745693846,2.6851269049143092e-12,2.7136391591014699e-07,6.2815637667752342e-05,0.00055223946489942424,0.00069688807348017908
6.451030105975581e-08,0.4908531834526836,76.950000000000003,0.0,0.0,0.0,0.54899220322449849,9.4974861606051384,0.013297578210612445,0.030010097343521454,0.061499538475560583,8.1212497992676662e-09,0.0013997704581961313,1.5251216197956036e-06,0.098660602366407668,8.6405536820105681e-09,5.1763179152225599e-05,0.18777584191725416,1.3001662444454266e-11,0.01999321772118906,0.0036395631146947283,0.0010561554492338587,5.0796527134043738e-05,0.033571049615548423,0.02912721682554589,3.8604798596192662e-06,2.2816910680806374e-06,3.3999297656006965e-13,0.0016869721502864791,2.7751384030369622e-12,2.8049745679085564e-07,6.4745916515598025e-05,0.00057809090851187865,0.00073252240936668995
6.546677495654363e-08,0.4908561114979884,76.950000000000003,0.0,0.0,0.0,0.54448516008887715,9.4974688667492941,0.013415299368915893,0.029858074189036063,0.061817535541227896,8.1631789780513473e-09,0.0013926741873574054,1.5140618061071412e-06,0.099664972873118957,8.5696175358767857e-09,5.2030434460010125e-05,0.18987946130691186,1.293574925732909e-11,0.020367902174607388,0.0037592371383244863,0.0010801920288110909,5.0540060892638487e-05,0.03417510005159758,0.029536455060049319,3.9146894218974031e-06,2.3137313458771188e-06,3.4174837354777579e-13,0.0017518553523792676,2.8662673900513366e-12,2.8974511537260447e-07,6.6673373047979406e-05,0.00060447522308900955,0.00076913201306360918
6.642324885333144e-08,0.4908590156707458,76.950000000000003,0.0,0.0,0.0,0.54002450974269234,9.4974519118252463,0.013531277032896975,0.029700793252073625,0.062124894111075191,8.2037033496035662e-09,0.0013853327379997251,1.5031158848899259e-06,0.10065905041954192,8.4994115196357567e-09,5.2288735738766391e-05,0.19196783093886571,1.2867558768050696e-11,0.020741400084976325,0.003880344843144627,0.0011041453051948466,5.0274659140794524e-05,0.034776039197394006,0.02993860917495008,3.9679595689332692e-06,2.345216391592884e-06,3.4344495828425966e-13,0.0018177484813938559,2.9584863695766543e-12,2.9910409614527839e-07,6.85963476300515e-05,0.00063137761481379419,0.00080671022010092
6.737972275011926e-08,0.4908618954999425,76.950000000000003,0.0,0.0,0.0,0.53560966075620242,9.49743529107133,0.013645530956351355,0.029538537038248179,0.06242183755211457,8.2428524752533177e-09,0.0013777592958842066,1.4922823876049766e-06,0.10164294079918414,8.4299263923421635e-09,5.2538271281216191e-05,0.1940411075934749,1.2797213424187709e-11,0.021113649241137504,0.0040028500784627377,0.0011280066723674763,5.0000801215573639e-05,0.035373763401114179,0.030333648522480387,4.0202862758130285e-06,2.3761438260558461e-06,3.4508396757232164e-13,0.0018846274788306525,3.0517678276389178e-12,3.0857160130542139e-07,7.0513234149707755e-05,0.00065878273654954933,0.00084524951415137334
6.833619664690707e-08,0.4908647505534803,76.950000000000003,0.0,0.0,0.0,0.53124003011166299,9.4974189997722487,0.013758080649861164,0.029371578534813581,0.062708585429898073,8.2806553988063776e-09,0.0013699666019831027,1.4815598644172904e-06,0.10261674848659991,8.3611529900301876e-09,5.2779226171850553e-05,0.19609944602621879,1.2724831559299374e-11,0.021484590358978786,0.0041267167078352556,0.0011517679241852938,4.9718950311319336e-05,0.035968174628756018,0.03072155082820003,4.0716666267673739e-06,2.4065119256941148e-06,3.46666617121078e-13,0.0019524680717427486,3.1460842621948151e-12,3.1814483377209994e-07,7.2422481689369251e-05,0.00068667473146839862,0.00088474156197261762
6.929267054369489e-08,0.49086758043664397,76.950000000000003,0.0,0.0,0.0,0.52691504311498549,9.497403033255809,0.013868945384129505,0.029200181466317403,0.062985353538401317,8.3171406293928319e-09,0.0013619669644421256,1.4709468786694637e-06,0.10358057665597339,8.2930821730799545e-09,5.3011782318846116e-05,0.1981429989967759,1.2650527540036898e-11,0.021854166982546309,0.0042519086458659887,0.0011754212457059249,4.942955391302051e-05,0.036559180274283433,0.031102301798275906,4.1220987628686165e-06,2.4363195916515741e-06,3.4819410165525858e-13,0.0020212458154055249,3.241408211096473e-12,3.2782100005397041e-07,7.432259591813859e-05,0.00071503727636065785,0.00092517724884493772
7.02491444404827e-08,0.4908703847906026,76.950000000000003,0.0,0.0,0.0,0.52263413330560149,9.4973873868901943,0.013978144193276863,0.02902460054542997,0.063252353931391059,8.3523362305932424e-09,0.0013537722703339367,1.460442024837651e-06,0.10453452719949002,8.2257051038921054e-09,5.3236118451891982e-05,0.20017191729778283,1.2574411748137599e-11,0.022222325388077988,0.0043783898931272465,0.0011989592042857614,4.913304422155903e-05,0.037146692974888748,0.031475894734534104,4.1715818315315317e-06,2.4655663197574173e-06,3.496675951682323e-13,0.0020909361340645254,3.3377122785446564e-12,3.3759731297067053e-07,7.6212140217438404e-05,0.00074385362449103901,0.00096654671436093573
7.120561833727052e-08,0.49087316329094094,76.950000000000003,0.0,0.0,0.0,0.5183967423647281,9.4973720560815149,0.014085695878099021,0.02884508171896677,0.063509794955103296,8.3862697670890772e-09,0.001345393997179007,1.4500439169343048e-06,0.1054787007455123,8.1590130340824167e-09,5.3452410170460228e-05,0.20218634978329791,1.2496590768554427e-11,0.022589014490885621,0.00450612456924497,0.0012223747404895434,4.882983857079397e-05,0.037730630431275954,0.031842330157666902,4.2201159362106468e-06,2.494252170939808e-06,3.5108825109879728e-13,0.002161514359774738,3.4349691603429724e-12,3.4747099423168117e-07,7.8089736553601887e-05,0.00077310664787818705,0.0010088393884317888
7.216209223405834e-08,0.49087591564622973,76.950000000000003,0.0,0.0,0.0,0.51420232002221189,9.4973570362718487,0.014191619009286179,0.028661862409113153,0.063757881282201709,8.4189682620174667e-09,0.0013368432242257344,1.4397511772197864e-06,0.10641319667654546,8.0929971694270596e-09,5.3660829987927072e-05,0.20418644339694664,1.2417167570090357e-11,0.022954185755014241,0.0046350769441903155,0.0012456611588505103,4.8520339836476603e-05,0.038310915232867525,0.032201615438930804,4.2677020871629593e-06,2.5223777422061616e-06,3.5245720243178033e-13,0.0022329557693499713,3.5331516676862676e-12,3.5743927687592929e-07,7.9954066111121027e-05,0.00080277887888450215,0.0010520440273830581
7.311856613084615e-08,0.49087864159662953,76.950000000000003,0.0,0.0,0.0,0.51005032396212846,9.4973423229375769,0.014295931930602995,0.028475171749822135,0.063996813946980396,8.4504583187719658e-09,0.0013281306435248966,1.4295624607373769e-06,0.10733811314697911,8.0276490578283701e-09,5.3861547321594904e-05,0.20617234319972141,1.2336241434276464e-11,0.023317793105607432,0.0047652114678221969,0.0012688121185168318,4.8204936837055118e-05,0.038887474687837841,0.032553764440628227,4.314342154532548e-06,2.5499441386559446e-06,3.5377556199045689e-13,0.0023052356194462305,3.6322327494738801e-12,3.6749940757558975e-07,8.1803869700372648e-05,0.00083285255101340301,0.0010961487500213115
7.407504002763397e-08,0.4908813409125286,76.950000000000003,0.0,0.0,0.0,0.50594021972729886,9.4973279115879983,0.014398652762029382,0.028285230818418508,0.064226790381614038,8.4807660683400805e-09,0.0013192665707769794,1.4194764442596328e-06,0.10825354710062707,7.9629603687466106e-09,5.4054728544131986e-05,0.20814419239747495,1.2253908134506723e-11,0.023679792843909416,0.0048964927977262832,0.0012918216238172661,4.7884004726353157e-05,0.039460240657876219,0.032898797165629531,4.3600388215829923e-06,2.5769529459927344e-06,3.5504442265371779e-13,0.0023783291798073047,3.7321855135887425e-12,3.7764864880758082e-07,8.3637947953698081e-05,0.00086330963882114056,0.0011411410735610585
7.503151392442178e-08,0.49088401339321464,76.950000000000003,0.0,0.0,0.0,0.50187148062288889,9.4973137977642406,0.014499799402861797,0.028092252862445426,0.064448004453428812,8.5099170875061348e-09,0.0013102609559328732,1.4094918063869375e-06,0.10915959428805483,7.8989226307869513e-09,5.4240537043850081e-05,0.21010213236808847,1.217026017036667e-11,0.024040143564836181,0.0050288858253959854,0.0013146840147758041,4.7557905378118612e-05,0.040029149397582682,0.033236739416148985,4.4047955387873369e-06,2.6034062035538529e-06,3.5626485743253795e-13,0.0024522117647047706,3.8329832468259953e-12,3.8788428089627427e-07,8.5455161323680056e-05,0.00089413189685995983,0.0011870079493096477
7.59879878212096e-08,0.4908866588655896,76.950000000000003,0.0,0.0,0.0,0.4978435876192282,9.4972999770384394,0.014599389534775048,0.02789644352173028,0.064660646503204799,8.5379365597713412e-09,0.0013011233935928536,1.3996072598514304e-06,0.11005634928367099,7.8355277540142387e-09,5.4419133204047695e-05,0.21204630268827165,1.2085386634526544e-11,0.024398806077048016,0.0051623557008028806,0.0013373939576028493,4.7226987762543543e-05,0.040594141398400486,0.033567622461949165,4.4486164808303588e-06,2.62930637854605e-06,3.5743791979651565e-13,0.0025268587626083917,3.9345994333642027e-12,3.9820360393107492e-07,8.7254429897309091e-05,0.00092530089757872662,0.0012337357980157352
7.694446171799741e-08,0.4908892771829113,76.950000000000003,0.0,0.0,0.0,0.49385602925400612,9.4972864450130956,0.014697440624844392,0.027698001045710813,0.064864903384282066,8.5648492334396142e-09,0.0012918631331887873,1.3898215433368543e-06,0.11094390550261486,7.7727678329979766e-09,5.4590674453584979e-05,0.21397684116005028,1.1999373367069517e-11,0.024755743325457529,0.0052968678554044654,0.0013599464351883687,4.6891588314774923e-05,0.04115516123698925,0.033891482718118031,4.4915065037084707e-06,2.6546563408330825e-06,3.5856464394220165e-13,0.00260224566412578,4.0370077723839625e-12,4.086039395625763e-07,8.9034733039547724e-05,0.00095679806811614805,0.001281310544794744
7.790093561478523e-08,0.49089186822357206,76.950000000000003,0.0,0.0,0.0,0.48990830153396814,9.4972731973206024,0.01479396992852801,0.027497116506086976,0.065060958502438537,8.5906792825647724e-09,0.0012824890889148607,1.3801333892316788e-06,0.11182235521743281,7.7106346969095868e-09,5.4755315348817155e-05,0.21589388383692931,1.1912303270142169e-11,0.02511092031610963,0.0054323880236364997,0.0013823367376195792,4.6552031295406456e-05,0.0417121574279435,0.034208361432525702,4.533471102242001e-06,2.6794593381116627e-06,3.5964604482820981e-13,0.0026783480882527798,4.140182194477684e-12,4.190826326809654e-07,9.0795108879577176e-05,0.00098860472593037172,0.0013297176535523802
7.885740951157304e-08,0.4908944318899216,76.950000000000003,0.0,0.0,0.0,0.48599990783624514,9.4972602296230466,0.014888994492609808,0.027293974004779849,0.065248991856613398,8.6154505121900939e-09,0.0012730098494599898,1.3705415645316341e-06,0.11269178957450894,7.6491205869407288e-09,5.4913207539871913e-05,0.21779756504966863,1.1824256106276308e-11,0.025464304043369315,0.005568882262938557,0.0014045604527439185,4.6208629143084217e-05,0.042265082280762006,0.034518304383031224,4.574516371181571e-06,2.703718972463769e-06,3.6068311852706136e-13,0.0027551418069786953,4.2440968765901977e-12,4.2963705298041282e-07,9.2534653652667412e-05,0.0010207021132169563,0.0013789421608345878
7.981388340836086e-08,0.49089696810711636,76.950000000000003,0.0,0.0,0.0,0.48213035880943655,9.497247537612088,0.014982531158102603,0.027088750877239092,0.06542918008021481,8.6391863439359301e-09,0.0012634336875387638,1.3610448692928174e-06,0.11355229861029058,7.5882180361388855e-09,5.5064499814118641e-05,0.21968801743174163,1.1735308602110572e-11,0.025815863419354719,0.0057063169723620506,0.0014266134567965539,4.5861682819288863e-05,0.042813891760973617,0.034821361584487939,4.6146489664249571e-06,2.7274391775334673e-06,3.6167684256224546e-13,0.0028326027682921417,4.3487262562995939e-12,4.4026459641323831e-07,9.4252520910265191e-05,0.0010530714300750474,0.0014289687090394691
8.077035730514867e-08,0.49089947682200175,76.950000000000003,0.0,0.0,0.0,0.47829917227456242,9.4972351170088967,0.015074596563111775,0.02688161789119441,0.065601696482956051,8.6619095965495329e-09,0.0012537685691675678,1.3516420873407705e-06,0.1144039712673096,7.5279191545077467e-09,5.52093382069924e-05,0.22156537194448092,1.164553487719266e-11,0.026165569205556318,0.0058446589098080735,0.0014484919051091433,4.5511482145270566e-05,0.043358545355326766,0.035117587005563874,4.6538760658965314e-06,2.7506241958699822e-06,3.6262817588344358e-13,0.0029107071176347307,4.45404504506483e-12,4.5096268653758789e-07,9.5947920610547926e-05,0.0010856938663890839,0.0014797815789335679
8.172683120193649e-08,0.4909019580020433,76.950000000000003,0.0,0.0,0.0,0.47450587312598669,9.4972229635643899,0.015165207145659488,0.026672739440838606,0.065766711093380628,8.6836427374556353e-09,0.0012440221627437046,1.3423320358005002e-06,0.11524689540994905,7.4682164726877194e-09,5.5347865953977074e-05,0.22342975790181724,1.1555006172439597e-11,0.026513393946581428,0.0059838752079437599,0.001470192222914923,4.5158306131290182e-05,0.043899005940949996,0.035407038295359905,4.6922053348013336e-06,2.7732785578111609e-06,3.6353805922892525e-13,0.0029894312178515262,4.5600282399514722e-12,4.6172877576234966e-07,9.7620118101215999e-05,0.0011185506324003032,0.0015313647214214492
8.26833050987243e-08,0.49090441163428156,76.950000000000003,0.0,0.0,0.0,0.4707499932324205,9.4972110730594377,0.015254379146469642,0.026462273736474803,0.065924390701779523,8.7044079219517827e-09,0.0012342018479432305,1.3331135759094675e-06,0.11608115784000272,7.4091029824051571e-09,5.5480223517635828e-05,0.2252813029946979,1.1463790863568576e-11,0.026859311905964925,0.006123933388846519,0.0014917110962643734,4.4802423298279365e-05,0.044435239658391926,0.035689776519794519,4.7296448911613978e-06,2.7954070611148653e-06,3.6440741555748283e-13,0.003068751667688021,4.6666511348945107e-12,4.7256034649307119e-07,9.9268433005838703e-05,0.0011516229879489355,0.0015837017885237776
8.363977899551212e-08,0.4909068377243159,76.950000000000003,0.0,0.0,0.0,0.46703107133809618,9.4971994413050975,0.015342128611713702,0.026250372989753749,0.066074898903396212,8.7242266649680527e-09,0.0012243147243630413,1.3239855410290821e-06,0.11690684431204483,7.350571060701586e-09,5.5606548736346851e-05,0.22712013331521416,1.1371955045200423e-11,0.02720329900399137,0.0062648013774225589,0.0015130454630634428,4.4444091991877532e-05,0.04496721578845056,0.03596586590769861,4.7662032698777863e-06,2.8170147504274097e-06,3.6523714994513334e-13,0.0031486453188836268,4.7738893311491819e-12,4.8345491218259366e-07,0.00010089223802466657,0.0011848922703742134,0.0016367761635251272
8.459625289229994e-08,0.49090923629534033,76.950000000000003,0.0,0.0,0.0,0.46334865296420058,9.4971880641431081,0.015428471395717638,0.02603718359449898,0.066218396142191563,8.7431201346646905e-09,0.0012143676199635736,1.3149467933626795e-06,0.1177240395485349,7.2926134716045741e-09,5.5726976762956062e-05,0.22894637338030294,1.1279562198091768e-11,0.027545332757471359,0.0064064475136473365,0.0015341925042447247,4.4083560689005131e-05,0.045494906632701886,0.036235373606531195,4.8018893920313599e-06,2.838106898438784e-06,3.6602814993400493e-13,0.0032290892919128933,4.8817187461145134e-12,4.9441001829005458e-07,0.00010249095766026975,0.0012183399210650221,0.0016905709902583727
8.555272678908775e-08,0.4909116073872031,76.950000000000003,0.0,0.0,0.0,0.45970229031065318,9.4971769374463442,0.015513423163630151,0.025822846303133529,0.06635503975484397,8.7611092839538343e-09,0.0012043670993548007,1.3059962554641092e-06,0.11853282725471394,7.2352236925262512e-09,5.5841640061868479e-05,0.23076014615512264,1.1186673053982286e-11,0.027885392221415811,0.0065488405636763992,0.0015551496350817908,4.3721068297144806e-05,0.046018287397639759,0.036498369447620999,4.8367125349333555e-06,2.8586889880010077e-06,3.6678128609574773e-13,0.0033100609904257168,4.9901156218845664e-12,5.0542324315190762e-07,0.00010406406687783571,0.0012519475106593726,0.0017450692014978398
8.650920068587557e-08,0.4909139510554855,76.950000000000003,0.0,0.0,0.0,0.45609154215831021,9.4971660571191592,0.015596999394052484,0.025607496398862999,0.066484984014791623,8.7782143803464763e-09,0.0011943194718294029,1.2971328091286911e-06,0.11933329013332983,7.1783943647317325e-09,5.5950668606295564e-05,0.23256157307617048,1.1093346382427506e-11,0.028223457932558135,0.0066919497298714558,0.0015759144966549193,4.3356844446267011e-05,0.046537336082339363,0.036754925720821528,4.8706822990826247e-06,2.8787666936331593e-06,3.6749741183323625e-13,0.0033915381144371207,5.099056533271531e-12,5.1649219876857601e-07,0.00010561108970955394,0.0012856967628958977,0.0018002535464385473
8.746567458266338e-08,0.4909162673706394,76.950000000000003,0.0,0.0,0.0,0.45251597377165909,9.4971554190980676,0.015679215381630043,0.025391263863630224,0.066608380176732526,8.7944553265730039e-09,0.0011842307991888879,1.2883553554236875e-06,0.12012550989909064,7.1221184106910651e-09,5.6054189808251299e-05,0.23435077407395907,1.0999638622143802e-11,0.028559511854670649,0.006835744659786952,0.0015964849474747777,4.2991109773549926e-05,0.047052033369558426,0.037005116958433268,4.9038085812559099e-06,2.8983458648179278e-06,3.6817736367801464e-13,0.0034734986723179441,5.2085183940310219e-12,5.2761453151026495e-07,0.00010713159781192999,0.0013195695771250995,0.0018561066172435357
8.832650108977241e-08,0.49091832873693375,76.950000000000003,0.0,0.0,0.0,0.44932768676273022,9.497146048718708,0.015752059257624351,0.025196003220297466,0.066713960713307999,8.8083497308953936e-09,0.0011751207169833709,1.2805283343698342e-06,0.12083152657905515,7.0719382622524479e-09,5.6142753305197903e-05,0.23595069973424296,1.0915020246275111e-11,0.028860226505972038,0.0069657217035698623,0.0016148305307887793,4.2660832145440643e-05,0.047511526596412293,0.037224910210404138,4.9329094567214995e-06,2.9155458353703899e-06,3.687590700900223e-13,0.0035476585914578692,5.3074606777042732e-12,5.376683513457413e-07,0.00010847706820015647,0.0013501459536395058,0.0019069316477894275
8.918732759688144e-08,0.4909203680861748,76.950000000000003,0.0,0.0,0.0,0.44616724041473116,9.4971368684264643,0.015823824474520364,0.025000216392791881,0.066814463501330301,8.8215741080808476e-09,0.0011659861901387408,1.2727693532866239e-06,0.1215309899450685,7.0221961745239576e-09,5.6227046339366361e-05,0.23754090369226363,1.0830174868244155e-11,0.029159286865866163,0.0070962085137173305,0.001633015804631076,4.2329651151488321e-05,0.047967471115857786,0.037439666876083501,4.9613429239132356e-06,2.9323513384803062e-06,3.6931272699045432e-13,0.003622176961553987,5.406790170236291e-12,5.4776186243494296e-07,0.00010980050384345766,0.0013807950080904567,0.0019582712800450333
9.004815410399048e-08,0.49092238549736383,76.950000000000003,0.0,0.0,0.0,0.44303433089254185,9.4971278753280828,0.015894521809994466,0.024803987765550709,0.066909992711138983,8.8341422279136603e-09,0.0011568311535656616,1.2650776588773214e-06,0.12222395757060128,6.9728873986868155e-09,5.6307156628620265e-05,0.2391214703367146,1.074513903011778e-11,0.029456682544220444,0.0072271839177243599,0.0016510396273272071,4.1997710040799788e-05,0.048419858009218344,0.037649445146811324,4.9891167075055211e-06,2.9487669396841981e-06,3.6983891052320156e-13,0.0036970384318117232,5.5064907687484201e-12,5.578934227090021e-07,0.00011110168544391752,0.0014115039910354336,0.0020101125969947016
