Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82)
1.6799765686407941e-10,0.17203087599004876,76.950000000000003,0.0,0.0,0.0,0.99956513608517905,9.4999662044360189,1.2763529850480038e-05,0.0001841589658796228,0.00015173162831908272,3.3111450327232442e-05,1.0539792005248005e-10,4.1931771652253256e-07,5.1994909073438851e-05,6.8400781294683778e-07,4.4417450465968786e-13
1.712879052104293e-10,0.1720308743161133,76.950000000000003,0.0,0.0,0.0,0.99955662314791649,9.4999653535096975,1.3013411027562848e-05,0.00018776405065251174,0.00015451273755767931,3.3948901244007043e-05,1.0746117599268371e-10,4.1931449972358671e-07,5.3020848042562413e-05,6.9748114340717243e-07,4.5540851701076676e-13
1.7786840190312908e-10,0.17203087096249792,76.950000000000003,0.0,0.0,0.0,0.99953959768114375,9.4999636487370065,1.3513162592780732e-05,0.00019497403558116287,0.00016007184997756405,3.5626723820971185e-05,1.1158758119395181e-10,4.1930806628769748e-07,5.5072699644673181e-05,7.2442710770690137e-07,4.7791572215477375e-13
1.8379084892655888e-10,0.17203086793850036,76.950000000000003,0.0,0.0,0.0,0.9995242752259027,9.4999621115217785,1.3962926702377966e-05,0.00020146281154475302,0.00016507191928895023,3.7139684740221126e-05,1.153012242572515e-10,4.1930227637985473e-07,5.6919336064142946e-05,7.4867768140544784e-07,4.9821138530224366e-13
1.8971329594998869e-10,0.17203086490984318,76.950000000000003,0.0,0.0,0.0,0.99950895321106803,9.499960571936171,1.4412679160530632e-05,0.00020795138810401364,0.00017006941730786417,3.8655016795067685e-05,1.1901475209980336e-10,4.1929648664690179e-07,5.876594404215643e-05,7.7292750270502794e-07,5.1853885615337979e-13
1.956357429734185e-10,0.17203086187716388,76.950000000000003,0.0,0.0,0.0,0.9994936316366575,9.4999590303086485,1.4862419967560154e-05,0.00021443976524963839,0.00017506467249487405,4.0172391515615142e-05,1.2272816471725384e-10,4.192906970890467e-07,6.0612523579529167e-05,7.9717657157979786e-07,5.3889372843409067e-13
2.015581899968483e-10,0.17203085884102912,76.950000000000003,0.0,0.0,0.0,0.99947831050268843,9.4999574869230212,1.5312149123787935e-05,0.00022092794297229421,0.00018005796864840906,4.1691525094078412e-05,1.2644146210570188e-10,4.1928490770611223e-07,6.2459074677077056e-05,8.2142488800335356e-07,5.5927219499244785e-13
2.074806370202781e-10,0.17203085580191615,76.950000000000003,0.0,0.0,0.0,0.99946298980917825,9.4999559420245259,1.5761866629535401e-05,0.00022741592126262436,0.00018504955099884267,4.3212172290703635e-05,1.3015464426139849e-10,4.1927911849800588e-07,6.4305597335616031e-05,8.4567245194870456e-07,5.7967096604910025e-13
2.134030840437079e-10,0.17203085276024507,76.950000000000003,0.0,0.0,0.0,0.99944766955614517,9.4999543958250996,1.6211572485123981e-05,0.00023390370011125167,0.00019003963146871293,4.4734121173550986e-05,1.3386771117956419e-10,4.1927332946490597e-07,6.6152091555961664e-05,8.6991926338828586e-07,6.0008719863341273e-13
2.193255310671377e-10,0.1720308497163748,76.950000000000003,0.0,0.0,0.0,0.99943234974360651,9.4999528485079043,1.6661266690875094e-05,0.00024039127950878128,0.00019502839321871305,4.6257188572506671e-05,1.3758066285591311e-10,4.1926754060683155e-07,6.7998557338929831e-05,8.9416532229397204e-07,6.2051843560190834e-13
2.252479780905675e-10,0.17203084667061716,76.950000000000003,0.0,0.0,0.0,0.99941703037158014,9.4999513002312597,1.7110949247110177e-05,0.0002468786594458031,0.00020001599454676377,4.7781216180213171e-05,1.4129349928664806e-10,4.1926175192365487e-07,6.984499468533657e-05,9.1841062863708903e-07,6.4096255333379998e-13
2.311704251139973e-10,0.1720308436232412,76.950000000000003,0.0,0.0,0.0,0.99940171144008383,9.4999497511319682,1.7560620154150673e-05,0.00025336583991289365,0.00020500257225422496,4.9306067185859847e-05,1.4500622046663023e-10,4.1925596341542596e-07,7.1691403595997716e-05,9.4265518238843707e-07,6.6141771657407718e-13
2.3709287213742707e-10,0.17203084057447957,76.950000000000003,0.0,0.0,0.0,0.99938639294913534,9.4999482013282588,1.8010279412318022e-05,0.00025985282090061786,0.00020998824456086145,5.08316233602189e-05,1.4871882639119789e-10,4.1925017508224118e-07,7.3537784071729103e-05,9.6689898351832341e-07,6.81882339331603e-13
2.4301531916085685e-10,0.1720308375245332,76.950000000000003,0.0,0.0,0.0,0.99937107489875243,9.4999466509223058,1.8459927021933667e-05,0.00026633960239953134,0.00021497311363197341,5.2357782528516636e-05,1.5243131705662391e-10,4.1924438692404308e-07,7.5384136113346812e-05,9.911420319965921e-07,7.023550509787535e-13
2.489377661842866e-10,0.1720308344735759,76.950000000000003,0.0,0.0,0.0,0.99935575728895321,9.4999451000024209,1.890956298331906e-05,0.00027282618440018077,0.00021995726776235944,5.3884456386471889e-05,1.5614369245744939e-10,4.1923859894079498e-07,7.7230459721666867e-05,1.0153843277926509e-06,7.2283466695340988e-13
2.548602132077164e-10,0.17203083142175762,76.950000000000003,0.0,0.0,0.0,0.9993404401197552,9.4999435486449144,1.9359187296795666e-05,0.00027931256689310612,0.0002249407832601025,5.5411568616511625e-05,1.598559525885627e-10,4.1923281113257168e-07,7.9076754897505292e-05,1.0396258708755028e-06,7.4332016349008895e-13
2.607826602311462e-10,0.1720308283692084,76.950000000000003,0.0,0.0,0.0,0.99932512339117641,9.4999419969157444,1.9808799962684935e-05,0.00028579874986884088,0.00022992372607208788,5.6939053262253682e-05,1.635680974464334e-10,4.1922702349939011e-07,8.0923021641678085e-05,1.0638666612137813e-06,7.6381065581457001e-13
2.6670510725457595e-10,0.17203082531604005,76.950000000000003,0.0,0.0,0.0,0.99930980710323447,9.499940444871914,2.0258400981308346e-05,0.0002922847333179139,0.00023490615318937802,5.8466853323133311e-05,1.6728012702536885e-10,4.1922123604120297e-07,8.276925995500142e-05,1.0881066987757803e-06,7.8430537928973631e-13
2.7262755427800573e-10,0.17203082226234964,76.950000000000003,0.0,0.0,0.0,0.9992944912559476,9.4999388925626818,2.0707990352987359e-05,0.0002987705172308492,0.00023988811386334985,5.9994919538266476e-05,1.7099204131970216e-10,4.1921544875803146e-07,8.4615469838291471e-05,1.1123459835294762e-06,8.0480367310309771e-13
2.785500013014355e-10,0.17203081920822091,76.950000000000003,0.0,0.0,0.0,0.99927917584933357,9.4999373400306215,2.1157568078043449e-05,0.00030525610159816766,0.00024486965065738625,6.1523209334759339e-05,1.7470384032623571e-10,4.1920966164992086e-07,8.6461651292364371e-05,1.1365845154425615e-06,8.2530496615952333e-13
2.844724483248653e-10,0.17203081615372623,76.950000000000003,0.0,0.0,0.0,0.99926386088341024,9.499935787312527,2.1607134156798106e-05,0.00031174148641038721,0.00024985080035533477,6.3051685919250357e-05,1.7841552403917082e-10,4.1920387471685485e-07,8.830780431803628e-05,1.1608222944824701e-06,8.4580876489225399e-13
2.9039489534829505e-10,0.17203081309892812,76.950000000000003,0.0,0.0,0.0,0.99924854635819549,9.4999342344401931,2.2056688589572796e-05,0.00031822667165802354,0.00025483159474601319,6.4580317493404676e-05,1.8212709245211926e-10,4.1919808795882101e-07,9.0153928916123549e-05,1.1850593206164008e-06,8.6631464274068579e-13
2.9631734237172483e-10,0.17203081004388066,76.950000000000003,0.0,0.0,0.0,0.99923323227370719,9.4999326814411074,2.2506231376689026e-05,0.00032471165733159035,0.00025981206130106958,6.6109076576055596e-05,1.8583854556234285e-10,4.1919230137585331e-07,9.2000025087442364e-05,1.2092955938113375e-06,8.8682223105864666e-13
3.0816223641858443e-10,0.17203080393321768,76.950000000000003,0.0,0.0,0.0,0.99920260542698169,9.4999295751542459,2.3405282015232067e-05,0.00033768102991856361,0.00026977210244637706,6.91668856867024e-05,1.9326110585056801e-10,4.191807287351208e-07,9.5692132153039981e-05,1.2577658812512065e-06,9.2784131059492344e-13
3.188226410607581e-10,0.17203079843317443,76.950000000000003,0.0,0.0,0.0,0.999175042772393,9.4999267792689341,2.4214387764994118e-05,0.00034935278260833267,0.00027873522455084049,7.191914359830725e-05,1.9994101571929174e-10,4.1917031395727189e-07,9.9014931300719279e-05,1.301386564560853e-06,9.6476156366141501e-13
3.2933224376789805e-10,0.1720307930106909,76.950000000000003,0.0,0.0,0.0,0.99914787141680017,9.4999240228102639,2.5012010985941673e-05,0.00036085879373945831,0.00028757079265397123,7.4632594412174633e-05,2.0652606590418209e-10,4.1916004706204899e-07,0.00010229063603289588,1.3443878017827676e-06,1.0011612376594642e-12
3.39841846475038e-10,0.17203078758809187,76.950000000000003,0.0,0.0,0.0,0.99912070144941778,9.4999212662916133,2.58095975415723e-05,0.00037236417621890376,0.00029640566738450299,7.7346107574909065e-05,2.1311075289253002e-10,4.1914978071823173e-07,0.00010556625126658202,1.3873866673170339e-06,1.0375617480407654e-12
3.50351449182178e-10,0.17203078216546672,76.950000000000003,0.0,0.0,0.0,0.9990935328703463,9.4999185097612298,2.6607147433682675e-05,0.00038386892999364475,0.00030523989693147252,8.0059634844259668e-05,2.1969507665537753e-10,4.1913951492588469e-07,0.0001088417770063405,1.4303831609731485e-06,1.0739624476576327e-12
3.6086105188931796e-10,0.172030776742892,76.950000000000003,0.0,0.0,0.0,0.99906636567968565,9.4999157532563316,2.740466066406952e-05,0.00039537305501066358,0.00031407351846170803,8.2773139000189954e-05,2.2627903716342959e-10,4.1912924968504933e-07,0.00011211721325673445,1.4733772825598728e-06,1.1103628372202445e-12
3.713706545964579e-10,0.17203077132042435,76.950000000000003,0.0,0.0,0.0,0.99903919987753587,9.4999129968057208,2.8202137234529634e-05,0.00040687655121695107,0.00032290656072247705,8.5486591242231431e-05,2.3286263438730387e-10,4.1911898499576085e-07,0.00011539256002232728,1.5163690318853915e-06,1.1467625303834462e-12
3.818802573035979e-10,0.17203076589810706,76.950000000000003,0.0,0.0,0.0,0.99901203546399697,9.4999102404316655,2.8999577146859816e-05,0.0004183794185595088,0.00033173904593036791,8.8199969300605587e-05,2.3944586829754747e-10,4.1910872085806668e-07,0.0001186678173076828,1.5593584087574168e-06,1.183161228408312e-12
3.9238986001073786e-10,0.17203076047597388,76.950000000000003,0.0,0.0,0.0,0.998984872439169,9.4999074841513362,2.9796980402856948e-05,0.00042988165698534938,0.00034057099120260367,9.0913256004909344e-05,2.460287388646517e-10,4.1909845727201277e-07,0.00012194298511736506,1.6023454129832851e-06,1.2195587009617121e-12
4.0289946271787783e-10,0.17203075505405127,76.950000000000003,0.0,0.0,0.0,0.99895771080315199,9.4999047279779667,3.0594347004317945e-05,0.00044138326644149847,0.00034940240971479276,9.3626438126367164e-05,2.5261124605906533e-10,4.1908819423764011e-07,0.00012521806345593852,1.6453300443700476e-06,1.2559547705856542e-12
4.134090654250178e-10,0.1720307496323594,76.950000000000003,0.0,0.0,0.0,0.99893055055604552,9.4999019719217674,3.1391676953039765e-05,0.0004528842468749947,0.0003582333116294325,9.6339505449327412e-05,2.5919338985120361e-10,4.1907793175499184e-07,0.000128493052327968,1.688312302724535e-06,1.2923493002418288e-12
4.2391866813215777e-10,0.17203074421091372,76.950000000000003,0.0,0.0,0.0,0.99890339169795017,9.499899215990645,3.2188970250819403e-05,0.00046438459823289132,0.00036706370479774381,9.9052450069429031e-05,2.6577517021145717e-10,4.1906766982411279e-07,0.00013176795173801845,1.7312921878534077e-06,1.3287421838968355e-12
4.3442827083929774e-10,0.17203073878972594,76.950000000000003,0.0,0.0,0.0,0.99887623422896521,9.4998964601907065,3.298622689945393e-05,0.00047588432046225568,0.00037589359527670339,0.00010176526587656946,2.7235658711019819e-10,4.1905740844504616e-07,0.00013504276169065536,1.7742696995632036e-06,1.3651333395864352e-12
4.449378735464377e-10,0.17203073336880553,76.950000000000003,0.0,0.0,0.0,0.99884907814919088,9.4998937045266718,3.3783446900740438e-05,0.0004873834135101708,0.00038472298772635811,0.00010447794815759109,2.7893764051778689e-10,4.1904714761783484e-07,0.00013831748219044444,1.8172448376603785e-06,1.4015227040857668e-12
4.659570789607177e-10,0.17203072252779336,76.950000000000003,0.0,0.0,0.0,0.99879477015767293,9.4998881936198583,3.5377776968458027e-05,0.0005103797118500593,0.00040238029188477197,0.00010990289858189081,2.920986567409034e-10,4.1902662761915293e-07,0.00014486665484974372,1.9031879922423894e-06,1.4742958776206295e-12
4.869762843749976e-10,0.1720307116879178,76.950000000000003,0.0,0.0,0.0,0.99874046772419445,9.4998826832904975,3.6971960468349889e-05,0.00053337349282952769,0.0004200356371405097,0.00011532728105022576,3.0525821864357886e-10,4.1900610982841533e-07,0.0001514154697524487,1.9891216500503317e-06,1.5470614322921214e-12
5.079954897892776e-10,0.17203070084920763,76.950000000000003,0.0,0.0,0.0,0.99868617084955313,9.4998771735509493,3.8565997414794475e-05,0.00055636475602580115,0.00043768903542273007,0.00012075108320911306,3.1841632598859937e-10,4.1898559424596897e-07,0.00015796392693509691,2.0750458095351576e-06,1.6198192023839034e-12
5.290146952035575e-10,0.17203069001166332,76.950000000000003,0.0,0.0,0.0,0.99863187953454646,9.4998716644086265,4.0159887822170964e-05,0.00057935350101636187,0.00045534049372484425,0.00012617429764107515,3.3157297853878132e-10,4.1896508087216054e-07,0.00016451202643423136,2.1609604691480374e-06,1.6925690883938961e-12
5.500339006178374e-10,0.1720306791753054,76.950000000000003,0.0,0.0,0.0,0.9985775937799708,9.4998661558678155,4.1753631704859257e-05,0.0006023397273789518,0.0004729900159038723,0.0001315969200652854,3.4472817605705674e-10,4.1894456970733712e-07,0.00017105976828640001,2.2468656273408232e-06,1.7653110328967624e-12
5.710531060321174e-10,0.17203066834013483,76.950000000000003,0.0,0.0,0.0,0.99852331358662239,9.4998606479309924,4.3347229077240023e-05,0.00062532343469157386,0.00049063760401349887,0.00013701894800451447,3.5788191830644678e-10,4.1892406075184556e-07,0.00017760715252815621,2.3327612825660224e-06,1.8380450026616032e-12
5.920723114463973e-10,0.17203065750615662,76.950000000000003,0.0,0.0,0.0,0.99846903895529682,9.499855140599724,4.4940679953694654e-05,0.00064830462253249294,0.00050828325919199968,0.00014244037989720449,3.710342050501158e-10,4.1890355400603188e-07,0.00018415417919605842,2.4186474332770022e-06,1.9107709767408312e-12
6.130915168606773e-10,0.1720306466733719,76.950000000000003,0.0,0.0,0.0,0.99841476988678945,9.4998496338750638,4.6533984348605241e-05,0.00067128329048023606,0.00052592698206613069,0.00014786121469358073,3.8418503605135897e-10,4.1888304947024246e-07,0.00019070084832667039,2.5045240779280283e-06,1.9834889410521986e-12
6.341107222749572e-10,0.17203063584178124,76.950000000000003,0.0,0.0,0.0,0.99836050638189455,9.4998441277576759,4.8127142276354647e-05,0.00069425943811359317,0.00054356877288487461,0.00015328145172190536,3.9733441107361251e-10,4.1886254714482311e-07,0.00019724715995656094,2.5903912149742678e-06,2.0561988865846494e-12
6.551299276892371e-10,0.172030625011386,76.950000000000003,0.0,0.0,0.0,0.99830624844140625,9.4998386222479674,4.9720153751326427e-05,0.00071723306501161692,0.00056120863162746355,0.00015870109058045457,4.1048232988046005e-10,4.1884204703011967e-07,0.00020379311412230421,2.6762488428718479e-06,2.1289008079492433e-12
6.97168338517797e-10,0.17203060335418463,76.950000000000003,0.0,0.0,0.0,0.99819774925682292,9.4998276130526111,5.2905737400475069e-05,0.00076317275491918912,0.00059648255220585598,0.0001695385727779012,4.3677379790301283e-10,4.1880105343424227e-07,0.0002168839502076713,2.8479355650503989e-06,2.2742805646218085e-12
7.392067493463569e-10,0.17203058170177216,76.950000000000003,0.0,0.0,0.0,0.99808927233938094,9.4998166062904943,5.6090735411134299e-05,0.00080910235684063356,0.00063174874191388244,0.00018037365979869349,4.6305943823064665e-10,4.1876006868537126e-07,0.00022997335687546829,3.0195842321320751e-06,2.4196281911194298e-12
7.812451601749168e-10,0.1720305600541446,76.950000000000003,0.0,0.0,0.0,0.99798081769541314,9.4998056019629562,5.9275147898398861e-05,0.00085502186741784054,0.00066700719871196892,0.00019120635031197826,4.8933924897739968e-10,4.187190927862645e-07,0.00024306133441847483,3.1911948318009569e-06,2.5649436695893263e-12
8.232835710034766e-10,0.17203053841131113,76.950000000000003,0.0,0.0,0.0,0.99787238533124412,9.4997946000708833,6.2458974977375097e-05,0.00090093128329691013,0.00070225792010835341,0.00020203664344331526,5.1561322825973116e-10,4.1867812573967635e-07,0.00025614788312955324,3.3627673517569638e-06,2.710226988301291e-12
9.073603926605965e-10,0.1720304951400209,76.950000000000003,0.0,0.0,0.0,0.99765558746755723,9.4997726035962398,6.8824873370945501e-05,0.00099271981756608686,0.00077273614629709347,0.00022369003451538959,5.6814368490895444e-10,4.1859621821505462e-07,0.00028231669522778903,3.705798103408276e-06,3.0006971056074399e-12
9.914372143177163e-10,0.172030451887912,76.950000000000003,0.0,0.0,0.0,0.99743887879874471,9.4997506168723334,7.5188431512926789e-05,0.0010844679329011654,0.00084318339931299907,0.00024533382733692101,6.2065079315818222e-10,4.1851434613346835e-07,0.000308479795514728,4.0486763889999988e-06,3.2910384668702298e-12
9.999999999999999e-10,0.17203040865499672,76.950000000000003,0.0,0.0,0.0,0.99741681315790531,9.499748378186549,7.5836395440958404e-05,0.001093809730927675,0.00085035634585950122,0.00024753759593982389,6.2599705758493065e-10,4.1850600987858062e-07,0.00031114405040455923,4.0835881951936866e-06,3.3206009923181073e-12
1.075514035974836e-09,0.17203040865499672,76.950000000000003,0.0,0.0,0.0,0.99722225937509468,9.4997286399056389,8.1549650324583696e-05,0.0011761756026225142,0.0009135996587515729,0.00026696801553492715,6.7313453802597595e-10,4.1843250951682336e-07,0.00033463718633624091,4.3914021106987829e-06,3.58125098659908e-12
1.1595908576319559e-09,0.17203036544129457,76.950000000000003,0.0,0.0,0.0,0.99700572924675779,9.4997066727028017,8.790853072736364e-05,0.0012678428001178671,0.00098398490445217594,0.00028859259256018511,7.2559490456964203e-10,4.1835070838696823e-07,0.00036078887003951332,4.7339751709243063e-06,3.8713345769392216e-12
1.2436676792890756e-09,0.17203032224680775,76.950000000000003,0.0,0.0,0.0,0.99678928846374881,9.499684715270126,9.4265073642895784e-05,0.0013594694988423247,0.0010543391159752154,0.00031020755221004647,7.7803187788504512e-10,4.1826894276569505e-07,0.00038693484897304206,5.0763954723480491e-06,4.161289154685026e-12
1.4118213226033153e-09,0.17203023591554178,76.950000000000003,0.0,0.0,0.0,0.99635667513308701,9.4996408297399135,0.00010697115069963429,0.0015426012941358012,0.0011949543545403587,0.00035340859510095776,8.8283558540815511e-10,4.1810551813577649e-07,0.00043920970193138127,5.7607774107404474e-06,4.740810946653615e-12
1.579974965917555e-09,0.17203014966129937,76.950000000000003,0.0,0.0,0.0,0.99592441978049007,9.4995969833643734,0.00011966788887143212,0.0017255707774911249,0.0013354452112589459,0.00039657109561020695,9.8754554213614983e-10,4.179422358002644e-07,0.00049146176402531795,6.4445471523014682e-06,5.3198157105927232e-12
1.7481286092317947e-09,0.1720300634841832,76.950000000000003,0.0,0.0,0.0,0.99549252280115019,9.4995531761932988,0.00013235529553777358,0.0019083777389743803,0.0014758115244516161,0.00043969500471358893,1.0921616302286667e-09,4.1777909593144452e-07,0.00054369105408966635,7.1277039274974471e-06,5.8983027888655629e-12
2.084435895860274e-09,0.17202989136170552,76.950000000000003,0.0,0.0,0.0,0.99462980553207647,9.4994656796619648,0.00015770214388604104,0.0022735032619784776,0.0017561698772061041,0.00052582685435124455,1.3011117322392785e-09,4.1745324427847392e-07,0.00064808139357167189,8.4921755208600458e-06,7.0537212812778205e-12
2.4207431824887534e-09,0.17202971954887586,76.950000000000003,0.0,0.0,0.0,0.99376852644366431,9.4993783405380388,0.0001830117548361995,0.0026379762052342508,0.002036028134870963,0.00061180375795654579,1.5096849610905655e-09,4.1712796453694536e-07,0.00075238087146647047,9.8541861153586653e-06,8.207061245111146e-12
2.7570504691172328e-09,0.17202954804646314,76.950000000000003,0.0,0.0,0.0,0.9929086886187245,9.4992911592086635,0.00020828418752381105,0.0030017949280725324,0.0023153850318949564,0.0006976253343998057,1.7178803963301503e-09,4.168032580523751e-07,0.00085658963918794622,1.1213729700152413e-05,9.3583175676889846e-12
3.4296650423741916e-09,0.17202920597587654,76.950000000000003,0.0,0.0,0.0,0.99119334891564836,9.499117271463529,0.00025871775486497489,0.0037274632360240608,0.0028725897500597192,0.00086880099956432311,2.1331342536319575e-09,4.1615557016337541e-07,0.001064735651359943,1.3925392120287879e-05,1.1654559083628095e-11
4.10227961563115e-09,0.17202886515589597,76.950000000000003,0.0,0.0,0.0,0.98948381038599487,9.498944019444556,0.00030900331983368506,0.0044504954052628689,0.0034277741755194711,0.0010393508786535601,2.5468661383620832e-09,4.1551019108443743e-07,0.0012725206477499527,1.6627115986431202e-05,1.3942405971953837e-11
4.774894188888109e-09,0.1720285255922974,76.950000000000003,0.0,0.0,0.0,0.98778009643386755,9.4987714061040389,0.0003591413569967406,0.0051708789309046089,0.003980928664149625,0.0012092720651387012,2.9590690428896091e-09,4.1486713105572977e-07,0.0014799458509850529,1.9318855536494009e-05,1.6221819242941043e-11
6.1201233354020266e-09,0.17202785025691328,76.950000000000003,0.0,0.0,0.0,0.9843902330880312,9.4984281069351439,0.00045897674914225652,0.0066036514085798465,0.0050811103090330646,0.001547217061448354,3.7788606703979866e-09,4.1358800794731917e-07,0.0018937217923459871,2.4672203796095864e-05,2.0755193364131893e-11
7.465352481915943e-09,0.17202718001356226,76.950000000000003,0.0,0.0,0.0,0.9810239349544696,9.4980873962510923,0.00055822773953255413,0.0080256861344269667,0.0061730617532582592,0.0018826140397849821,4.5924562315728443e-09,4.1231827811223137e-07,0.0023060733511251702,2.9985091414429745e-05,2.5254387015540519e-11
8.810581628429861e-09,0.17202651490406182,76.950000000000003,0.0,0.0,0.0,0.97768136921034265,9.4977492952921558,0.00065689814483305554,0.0094368929667326806,0.0072567134371957073,0.0022154420889725209,5.399805339780413e-09,4.1105801511638161e-07,0.002717010475035018,3.5257189349327279e-05,2.9719119683516598e-11
9.999999999999999e-09,0.17202585496809494,76.950000000000003,0.0,0.0,0.0,0.97474585053833873,9.497452544795852,0.00074365953102887552,0.010675559079111715,0.0082078849331732092,0.0025075646414066672,6.1084019610601351e-09,4.0995166335340373e-07,0.0030791807625342778,3.9884420704009091e-05,3.3637807144182583e-11
1.0155810774943779e-08,0.17202585496809494,76.950000000000003,0.0,0.0,0.0,0.97436269416709609,9.4974138242486585,0.00075499178917605696,0.010837186142454347,0.0083319991627127839,0.0025456813313935872,6.2008601171346639e-09,4.0980728883020176e-07,0.0031265431799286001,4.048818494103196e-05,3.4149124719116281e-11
1.1501039921457696e-08,0.17202520024334314,76.950000000000003,0.0,0.0,0.0,0.97106805931064366,9.4970810022652543,0.00085251250321701042,0.012226484259574299,0.009398856079654223,0.0028733129187906892,6.9955751833755016e-09,4.0856616544417934e-07,0.0035346815459963202,4.5677781839582039e-05,3.8544149281777422e-11
1.2846269067971614e-08,0.17202455076541454,76.950000000000003,0.0,0.0,0.0,0.96779760534761083,9.4967508474462345,0.00094946412322566135,0.013604710256353205,0.010457224670241363,0.0031983190270362064,7.78390764298349e-09,4.0733470748698625e-07,0.0039414357140934607,5.082569992067755e-05,4.2903954269161246e-11
1.5536727360999448e-08,0.17202326768234505,76.950000000000003,0.0,0.0,0.0,0.96132975935777054,9.496098606554396,0.001141675449106234,0.01632765919408458,0.012548275350340869,0.0038403885931578329,9.3412654926535535e-09,4.0490101979412306e-07,0.0047508323020726082,6.099545966564691e-05,5.1517017302803096e-11
1.8227185654027283e-08,0.17202200596331724,76.950000000000003,0.0,0.0,0.0,0.95496010841166468,9.495457225847538,0.0013316565352923509,0.019005502283666854,0.014604740964035816,0.0044717676760628027,1.087263959707745e-08,4.0250665359755888e-07,0.0055548151462193173,7.0995543778840282e-05,5.9986672502417764e-11
2.091764394705512e-08,0.17202076582096415,76.950000000000003,0.0,0.0,0.0,0.94868946822025912,9.4948268134114961,0.0015194381830258348,0.021637776466555823,0.016626263202070557,0.0050923498581849193,1.2377774534681126e-08,4.001519797373998e-07,0.0063534671876020066,8.0824284236608951e-05,6.8311492326107196e-11
2.3608102240082954e-08,0.17201954743668915,76.950000000000003,0.0,0.0,0.0,0.9425185204998191,9.4942074614345628,0.0017050511986610325,0.024224085118435941,0.018612534787500051,0.0057020443716982797,1.3856452828611308e-08,3.9783731306100116e-07,0.0071468719928302485,9.0480260799820868e-05,7.6490259165922401e-11
2.629856053311079e-08,0.17201835096118534,76.950000000000003,0.0,0.0,0.0,0.93644781581470082,9.4935992465381673,0.0018885263666560727,0.026764096702067183,0.020563298448832909,0.0063007757730146729,1.5308494149524145e-08,3.955629135770538e-07,0.0079351136429910187,9.9962295808218797e-05,8.4521960981398308e-11
2.8989018826138625e-08,0.1720171765152965,76.950000000000003,0.0,0.0,0.0,0.93047777671360554,9.4930022301423946,0.0020698944232123311,0.029257543272536584,0.022478345779305332,0.0068884835830151786,1.6733754435759654e-08,3.9332898773352124e-07,0.0087182766247424145,0.0001092694484352782,9.2405786473428802e-11
3.1679477119166457e-08,0.17201602419071454,76.950000000000003,0.0,0.0,0.0,0.92460870112975468,9.4924164588629161,0.0022491860306838364,0.0317042188493184,0.024357515993391997,0.0074651218963668955,1.8132124939034033e-08,3.9113568980721401e-07,0.0094964457240722267,0.00011840100845667215,1.0014111984343342e-10
3.436993541219429e-08,0.17201489405085024,76.950000000000003,0.0,0.0,0.0,0.91884076602502063,9.4918419649369259,0.0024264317528666758,0.034103977664808681,0.026200694587930382,0.0080306589622513667,1.950353120132511e-08,3.8898312339677769e-07,0.010269705923171248,0.00012735648956939844,1.0772753516902511e-10
3.706039370522212e-08,0.17201378613172785,76.950000000000003,0.0,0.0,0.0,0.91317403125496077,9.4912787666754177,0.0026016620312031579,0.036456732300722564,0.02800781191660787,0.0085850767391857461,2.0847931969429417e-08,3.8687134300948176e-07,0.011038142300576865,0.00013613562230387958,1.1516479043214436e-10
3.975085199824995e-08,0.17201270044290834,76.950000000000003,0.0,0.0,0.0,0.90760844362555615,9.4907268689382995,0.0027749071619030123,0.038762451726880635,0.029778841688976636,0.0091283704273524419,2.2165318055488201e-08,3.8480035572957147e-07,0.011801839934621869,0.000144738346583214,1.2245282124548003e-10
4.2441310291277785e-08,0.17201163696846247,76.950000000000003,0.0,0.0,0.0,0.9021438411117717,9.4901862636287788,0.0029461972740020964,0.04102115925720777,0.031513799405374486,0.0096605479819377119,2.3455711151968698e-08,3.8277012295568308e-07,0.012560883810296212,0.00015316480398499746,1.2959173432413416e-10
4.513176858430562e-08,0.17201059566797736,76.950000000000003,0.0,0.0,0.0,0.89677995721146064,9.4896569302039513,0.0031155623083970567,0.043232930436025004,0.033212740737804725,0.010181629610555472,2.4719162608553603e-08,3.8078056219627911e-07,0.013315358729696998,0.00016141532975438318,1.3658180074379728e-10
4.782222687733345e-08,0.1720095764775883,76.950000000000003,0.0,0.0,0.0,0.89151642541072573,9.4891388361986841,0.0032830319978871016,0.045397890866449749,0.034875759865861049,0.010691647257529673,2.595575217765604e-08,3.7883154891313017e-07,0.014065349226210567,0.00016949044461224571,1.4342344902263776e-10
5.051268517036128e-08,0.17200857931102853,76.950000000000003,0.0,0.0,0.0,0.88635278373714266,9.4886319377601165,0.0034486358482364548,0.047516213992612147,0.036502987776700843,0.01119064407778265,2.7165586735209236e-08,3.7692291840297303e-07,0.014810939482501692,0.00017739084640186955,1.5011725806375973e-10
5.320314346338911e-08,0.17200760406069612,76.950000000000003,0.0,0.0,0.0,0.8812884793771264,9.4881361801898301,0.0036124031202619277,0.049588118847480718,0.038094590538139003,0.011678673903094619,2.8348798983422831e-08,3.7505446770740768e-07,0.015552213252349531,0.0001851174016178616,1.5666394999532418e-10
