Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237)
1.2252213549600144e-10,0.25967019840977634,76.950000000000003,0.0,0.0,0.0,0.99972710369030615,9.499988479795034,1.073963090857346e-05,0.00010441431969317788,9.3362280437126691e-05,1.1269578877589142e-05,3.7915923878844467e-11,2.315142961999902e-07,2.1190480051436813e-05,2.4509714443593467e-07,1.4548776637355775e-13,3.4313893942696082e-11,2.6611910098231436e-09,3.100512162915629e-05,7.223727081900922e-08,2.1550274184349807e-15,1.5174189336429098e-17,1.6305344694640107e-14,2.3277316093831087e-18,1.5862336112658592e-10,2.1645060040402223e-08,6.2914990680532187e-09,6.2948779439668766e-09,2.0895274602474402e-12,1.2893001191760134e-12,2.1741404803881688e-18,5.4228160770417608e-10,3.5877927638168556e-13,1.0754415293403985e-13,7.0657534941133143e-20,2.5054795169187895e-13,2.4797813412593991e-15,6.6590415631993533e-20,3.3348411533046211e-07,2.5933224075400967e-18,7.8070607952374568e-19,4.6803484416291303e-10,7.3873553781450529e-11,7.1016079410614436e-12,4.9654497046355888e-10,1.4422870146585677e-10,6.6586453592256943e-20,7.9503000158851493e-16,4.5320391860929525e-16,4.4628849248022797e-16,5.0003499795820747e-18,1.5841462154084796e-16,7.2900453737619221e-20,2.3107604372941156e-13,4.9503459385388599e-19,7.873299908812882e-21,6.7887018878215477e-15,3.5592193624837838e-23,6.2144106241555674e-24,9.030703601133088e-26,3.9819084752556512e-15,7.5344967906203145e-18,1.0720868894612064e-17,4.5842944064677598e-14,1.8162896893719744e-17,1.270139496488625e-16,2.6897894073801274e-17,5.8717361623267252e-17,1.1746534067214963e-17,1.2618988214817624e-19,1.1874546364655643e-23,6.2489651452734022e-20,1.9797955742383757e-16,2.7537438126533091e-17,4.7926566820651692e-17,1.476684535134663e-15,1.3939712800163153e-17,5.4524021081736634e-09,2.3770031418084157e-14,1.3767389543491963e-14,2.3769982170186522e-14,5.2236474644992451e-18,2.1558473959007676e-25,1.2332374950851392e-25,3.8149151945897347e-27,1.8508973764770388e-25,8.6491573107840169e-17,4.800808093418937e-26,2.162115338670929e-20,2.6593130469459059e-22,7.548469238987737e-18,9.0497633512819858e-22,7.3935828308452022e-20,3.0166445188983007e-21,1.4194224364255902e-22,1.0159871120293013e-24,4.5714934803398605e-22
1.265050277143151e-10,0.25967019687255294,76.950000000000003,0.0,0.0,0.0,0.9997182325632572,9.499987961164102,1.1088658325913766e-05,0.00010780744437789193,9.6251419167288536e-05,1.1779822522733233e-05,3.9148066724357956e-11,2.3151236134485276e-07,2.1882203706040197e-05,2.5312711004982903e-07,1.5207490091234851e-13,3.8153198677384546e-11,2.8382819971422263e-09,3.2017241619715048e-05,7.700906936702971e-08,2.2256312504608261e-15,1.5748922606938521e-17,1.7868986217076204e-14,2.5885692060444437e-18,1.689070101254329e-10,2.2861612494870713e-08,6.8744975410052039e-09,6.8781904519267699e-09,2.2833932471780437e-12,1.4094647908235231e-12,2.2453508145118767e-18,5.7395351632307085e-10,3.7975548974838036e-13,1.1385930316190941e-13,8.7224969011960583e-20,2.7299452783241098e-13,2.6773880554274055e-15,8.221091695060909e-20,3.4437643755399789e-07,2.825667654310731e-18,8.5065033611618614e-19,4.7890069869144358e-10,7.4491687162670771e-11,7.1048747393999847e-12,5.0917173281575534e-10,1.5282769899087824e-10,8.2205860326762332e-20,8.845992872654649e-16,5.2090676586875803e-16,5.1286987841804429e-16,5.9356693306259193e-18,1.6790901785557543e-16,8.9099365995100936e-20,2.449722804079299e-13,5.8797801718321449e-19,9.6516576560474313e-21,7.213860570984507e-15,4.5054984904047192e-23,7.8591541413989453e-24,1.1722854333446709e-25,4.3646591379962708e-15,7.9878179029165128e-18,1.1601868290278793e-17,5.0244824916909954e-14,1.9910052179082259e-17,1.3558591411617924e-16,2.9486240135886528e-17,6.4780380310218412e-17,1.2758599686210563e-17,1.3413175223009185e-19,1.3100683178281596e-23,6.8432169983293937e-20,2.1699001239477421e-16,2.9876705242167244e-17,5.2380283366128394e-17,1.5248973664654916e-15,1.5353713171377187e-17,5.8042812779949424e-09,2.4412827254874028e-14,1.5562368284318387e-14,2.4412774941221165e-14,5.8836195398259592e-18,2.3415923604764748e-25,1.3394916084442663e-25,4.676679334894136e-27,2.3603710404234128e-25,9.4701265490242858e-17,5.2553774778324204e-26,2.3673647179252205e-20,2.9905236086253603e-22,8.2854117588303278e-18,1.0226010280592087e-21,8.3609378968252506e-20,3.5173923214011663e-21,1.6668188797248637e-22,1.1848496966400035e-24,5.3003101710630114e-22
1.3048791993262874e-10,0.2596701953285023,76.950000000000003,0.0,0.0,0.0,0.99970936143111611,9.4999874401907469,1.1437679983632201e-05,0.00011120050204463879,9.9138105550793243e-05,1.2292397473850181e-05,4.0380185104812092e-11,2.3151042648715424e-07,2.2573920679614353e-05,2.6115691623082307e-07,1.5869213212939578e-13,4.2274658957247481e-11,3.0211657306094944e-09,3.3029352842336957e-05,8.1933411651306323e-08,2.2962336806657619e-15,1.6328645437463643e-17,1.9524739795124064e-14,2.8686090467868948e-18,1.7949818268325227e-10,2.4100774278546175e-08,7.4896678306381871e-09,7.4936921592065428e-09,2.4879708120218904e-12,1.5363000587580908e-12,2.3165605317352087e-18,6.0650797280596534e-10,4.0131678128723662e-13,1.203515859481555e-13,1.0694337278235202e-19,2.9670974795562924e-13,2.8839343185284947e-15,1.0080406249981646e-19,3.5526892465773902e-07,3.071145189706727e-18,9.2454777131448063e-19,4.8954206753194551e-10,7.5068868366132135e-11,7.1080634464866855e-12,5.2161807943556424e-10,1.6161679619234981e-10,1.0079765931101919e-19,9.8103769011984442e-16,5.9604673240032495e-16,5.8674310732994405e-16,7.0074447135165816e-18,1.7767464267643797e-16,1.0819686366863172e-19,2.5919527278011047e-13,6.9456319782529428e-19,1.1755482154018713e-20,7.6495231789467854e-15,5.6610725691354025e-23,9.8659685035786842e-24,1.5093487622443347e-25,4.7698167629829028e-15,8.451804558247246e-18,1.2521153886004136e-17,5.4906752718475972e-14,2.17606105240435e-17,1.4445691711005158e-16,3.2227830331598438e-17,7.1231084341807916e-17,1.3819556603513422e-17,1.4232140115381955e-19,1.4405222315405182e-23,7.4722288841944562e-20,2.371230389888934e-16,3.2321571546778466e-17,5.7080487321863036e-17,1.5731097750904872e-15,1.6851086215476384e-17,6.1671313551398303e-09,2.5055586703540384e-14,1.7526912483072865e-14,2.5055531221110261e-14,6.6009292079462766e-18,2.5363103743253303e-25,1.4508786921189108e-25,5.6961741560558865e-27,2.9865931419794395e-25,1.0338561375554794e-16,5.7362040752277015e-26,2.5844822828116797e-20,3.3502113342554655e-22,9.0674534351376832e-18,1.1508041546654043e-21,9.4176402644650486e-20,4.0811442840955461e-21,1.9469571288553297e-22,1.374985144207855e-24,6.1152805231919303e-22
1.344708121509424e-10,0.2596701937782761,76.950000000000003,0.0,0.0,0.0,0.99970049029389851,9.4999869170938851,1.1786695881770915e-05,0.00011459349268045575,0.00010202255853907242,1.2807084809169869e-05,4.1612279015544232e-11,2.315084916288876e-07,2.3265630972159915e-05,2.6918656294915819e-07,1.6533663378991364e-13,4.6688511591717288e-11,3.2098505228500871e-09,3.4041455298394331e-05,8.7010291973180048e-08,2.3668347087881343e-15,1.6913364955205885e-17,2.1274709518812706e-14,3.1685496167065616e-18,1.9039552591627086e-10,2.5361915445682087e-08,8.1375940128018585e-09,8.1419674584899847e-09,2.703454943872655e-12,1.6699279607993445e-12,2.3877696321545071e-18,6.3994491631946065e-10,4.2346311057723757e-13,1.2702100853815709e-13,1.3028006959926105e-19,3.2172626249889034e-13,3.0995218325869514e-15,1.2281112058730343e-19,3.6616156910934313e-07,3.3300930046613499e-18,1.0025001268251666e-18,4.9996363609657613e-10,7.5608171731315803e-11,7.1111764383994494e-12,5.3388800077586438e-10,1.7059177237541573e-10,1.2280307176694822e-19,1.0846347867652561e-15,6.7916020307028021e-16,6.6843030687007301e-16,8.2302583331432624e-18,1.8771147735865701e-16,1.3059262605591318e-19,2.7373917224951004e-13,8.1626322416698789e-19,1.4231170786842792e-20,8.0955015911452592e-15,7.0634315743258732e-23,1.2299406054567176e-23,1.9284182383806964e-25,5.1978657586424431e-15,8.9262658664261146e-18,1.3478801952479541e-17,5.9834718179126348e-14,2.3716959113046101e-17,1.5362914760356353e-16,3.5126204020106131e-17,7.8079341551809294e-17,1.4929974638049103e-17,1.5075964400308361e-19,1.5790159363756589e-23,8.1367921644138844e-20,2.5840443472476397e-16,3.4872322187909531e-17,6.2031670479289565e-17,1.6213217610765332e-15,1.8432927944222232e-17,6.5409513478265927e-09,2.5698310726470532e-14,1.9671340406809487e-14,2.5698251971122137e-14,7.3783356323470191e-18,2.7401060166805954e-25,1.5674585699304739e-25,6.8958872351217401e-27,3.7512478123534849e-25,1.1255483606841415e-16,6.2438576112398245e-26,2.8137235612170956e-20,3.7397535222133755e-22,9.8957812878940919e-18,1.2901244302451165e-21,1.0568651185152254e-19,4.713419085645993e-21,2.2628630018651389e-22,1.5882591349814537e-24,7.0231588653902823e-22
1.3845370436925605e-10,0.2596701922224655,76.950000000000003,0.0,0.0,0.0,0.99969161915162064,9.4999863920720369,1.2135706020372058e-05,0.00011798641627236745,0.00010490497668946698,1.3323685996967945e-05,4.2844348451906056e-11,2.3150655676724232e-07,2.3957334583679425e-05,2.7721605017506986e-07,1.7200584289039114e-13,5.1404978537968507e-11,3.4043446839064746e-09,3.5053548989255902e-05,9.2239704633485177e-08,2.437434334566234e-15,1.7503088285089198e-17,2.3120961762148167e-14,3.4890884514548223e-18,2.0159769287947481e-10,2.6644426289257887e-08,8.8188439256822517e-09,8.8235844959859655e-09,2.9300350156444672e-12,1.8104671395005921e-12,2.4589781158664863e-18,6.7426428606155952e-10,4.4619443721826491e-13,1.3386757811104696e-13,1.5775300125563905e-19,3.480766003406859e-13,3.3242489638138693e-15,1.4872122704689849e-19,3.7705436369913025e-07,3.6028478316784717e-18,1.0846087655435434e-18,5.101699941234858e-10,7.6112437809050301e-11,7.1142159851681363e-12,5.4598540079155785e-10,1.7974850029349344e-10,1.487111795766349e-19,1.1956821893419669e-15,7.7080261062851274e-16,7.584717007070271e-16,9.6197052591330347e-18,1.9801950325852856e-16,1.5672570099921804e-19,2.8859823786277791e-13,9.5465567504244107e-19,1.7129949903526649e-20,8.5516111493865383e-15,8.7552891305125388e-23,1.523297685562359e-23,2.4460256621302404e-25,5.6492797743617494e-15,9.4110144505934136e-18,1.4474861911788119e-17,6.5034604964034909e-14,2.5781442473340926e-17,1.6310482236831522e-16,3.8184837314535273e-17,8.5334842045784468e-17,1.6090411113478487e-17,1.5944730639367258e-19,1.7257453968810587e-23,8.8376840846197543e-20,2.8085953339251854e-16,3.7529164251863594e-17,6.7238199710853217e-17,1.6695333244911178e-15,2.0100234612175469e-17,6.9257403277573022e-09,2.6341000242419185e-14,2.2006273704652119e-14,2.6340938108884722e-14,8.2186152292721476e-18,2.9530815735101641e-25,1.6892897538539112e-25,8.3006468325195136e-27,4.679153815459961e-25,1.222189458724004e-16,6.7788968431819864e-26,3.055338961391156e-20,4.1605391781283775e-22,1.0771571272090424e-17,1.4411058360847891e-21,1.1819025593892073e-19,5.4200138256900631e-21,2.6177245705444377e-22,1.8266316013729483e-24,8.0309585744229543e-22
1.424365965875697e-10,0.2596701906616068,76.950000000000003,0.0,0.0,0.0,0.99968274800429868,9.4999858653052343,1.2484710399477795e-05,0.00012137927280738914,0.00010778554006414027,1.3842020997030033e-05,4.4076393409259547e-11,2.3150462190206638e-07,2.4649031514174456e-05,2.8524537787766944e-07,1.786974351488886e-13,5.6434266553544858e-11,3.6046565204887633e-09,3.6065633916282545e-05,9.7621643932548918e-08,2.5080325577284764e-15,1.8097822549088015e-17,2.5065525960075568e-14,3.8309221128003597e-18,2.131033425405403e-10,2.7947716452353001e-08,9.5339696882388051e-09,9.5390956901471169e-09,3.1678951570747597e-12,1.9580329507744066e-12,2.5301859829669586e-18,7.0946602126891655e-10,4.6951072083588152e-13,1.4089130178145587e-13,1.8993424088356076e-19,3.7579316924506888e-13,3.5582109128291318e-15,1.7907471749561656e-19,3.8794730152070734e-07,3.889745149433398e-18,1.1709746729386204e-18,5.2016563746710771e-10,7.6584291200873985e-11,7.1171842572304304e-12,5.5791409866887816e-10,1.8908294411181662e-10,1.790622568075991e-19,1.3144734157185602e-15,8.7154840387014472e-16,8.574255444107937e-16,1.1192426686188773e-17,2.0859870173878311e-16,1.8707686178367505e-19,3.0376683432824205e-13,1.1114262731556144e-18,2.050819852481538e-20,9.0176705941503853e-15,1.0785112094253235e-22,1.8750055390753671e-23,3.0813820886981301e-25,6.1245219387373224e-15,9.9058663825453389e-18,1.5509357706790096e-17,7.0512191663450156e-14,2.7956363259894078e-17,1.7288618426168583e-16,4.1407144245716804e-17,9.3007101557672675e-17,1.7301412243457457e-17,1.6838522382614385e-19,1.8809030512594727e-23,9.5756680381355096e-20,3.045132137773791e-16,4.0292230753432339e-17,7.2704320962384557e-17,1.7177444654018928e-15,2.1853906505986479e-17,7.3214974241402128e-09,2.698365612897394e-14,2.4542637436662847e-14,2.6983590510851226e-14,9.124559212434202e-18,3.1753372917542808e-25,1.816429589452621e-25,9.9377788129924744e-27,5.7985939751349992e-25,1.3238775757992051e-16,7.3418698624378218e-26,3.3095739142389601e-20,4.6139679075223892e-22,1.1695988504626477e-17,1.6042971573476497e-21,1.3173909482305435e-19,6.2070073099922346e-21,3.0148943328579546e-22,2.0921578430666555e-24,9.1459497003426481e-22
1.4641948880588336e-10,0.25967018909618617,76.950000000000003,0.0,0.0,0.0,0.99967387685194864,9.4999853369567422,1.2833709019130285e-05,0.00012477206227252692,0.00011066441195274778,1.4361926538323948e-05,4.5308413882977387e-11,2.3150268703600516e-07,2.5340721763645478e-05,2.9327454602657423e-07,1.8540930277013986e-13,6.1786567037646207e-11,3.8107943353824976e-09,3.7077710080827204e-05,1.0315610417019087e-07,2.5786293780077172e-15,1.8697574865798015e-17,2.7110395368949793e-14,4.1947461774084924e-18,2.2491113975387863e-10,2.9271214096290987e-08,1.0283508196168255e-08,1.0289038227903174e-08,3.417214420222363e-12,2.1127375677928637e-12,2.6013932335508196e-18,7.4555006122339334e-10,4.9341192108568573e-13,1.4809218660110583e-13,2.2745360982938762e-19,4.0490825630475567e-13,3.8014998760775145e-15,2.1446655936351138e-19,3.9884037595299992e-07,4.1911191873604669e-18,1.2616984584340689e-18,5.2995496986775691e-10,7.7026157038880025e-11,7.1200833316656799e-12,5.6967783053177755e-10,1.9859115741259663e-10,2.1445120096084837e-19,1.4413037664496265e-15,9.8199101536005152e-16,9.6586806101235527e-16,1.2966143009542778e-17,2.1944905417604146e-16,2.2217101025077726e-19,3.1923943007101291e-13,1.2883725330637335e-18,2.4427781885778009e-20,9.4935020019955055e-15,1.3207684378835293e-22,2.2944846377559613e-23,3.8567109548130371e-25,6.6240450926329701e-15,1.0410641119255367e-17,1.6582289102122049e-17,7.6273153726151442e-14,3.0243983025870546e-17,1.8297550065745452e-16,4.4796477904550831e-17,1.0110546474287388e-16,1.8563514383630901e-17,1.7757424109414273e-19,2.0446778779654341e-23,1.0351493824810565e-19,3.2938990821933221e-16,4.3161584418909908e-17,7.8434163072114804e-17,1.765955183876674e-15,2.3694751676356853e-17,7.7282218182677306e-09,2.7626279225264847e-14,2.7291660099740961e-14,2.7626210015010413e-14,1.0098971246182562e-17,3.4069716091049084e-25,1.9489343873221688e-25,1.1837268335033873e-26,7.1416664875722357e-25,1.4307089211700844e-16,7.9333143891459411e-26,3.5766690119826973e-20,5.1014488499354107e-22,1.2670187487028743e-17,1.7802515381019927e-21,1.4638537338030424e-19,7.0807631291691841e-21,3.4578912556800108e-22,2.3869895721359845e-24,1.0375656398398608e-21
1.5040238102419701e-10,0.259670187526645,76.950000000000003,0.0,0.0,0.0,0.99966500569458683,9.4999848071746111,1.3182701879371704e-05,0.00012816478465477903,0.00011354174043496553,1.4883254556781473e-05,4.6540409868438435e-11,2.3150075216771337e-07,2.6032405332094587e-05,3.0130355459219557e-07,1.9213953427763925e-13,6.7472056028568258e-11,4.0227664269913565e-09,3.8089777484238917e-05,1.0884307964572281e-07,2.6492247951437952e-15,1.9302352350059768e-17,2.9257527810947909e-14,4.5812552359762351e-18,2.3701975523479467e-10,3.0614365121021698e-08,1.1067981596795705e-08,1.107393453981e-08,3.6781669379286073e-12,2.2746900804577877e-12,2.6725998677132053e-18,7.8251634525798332e-10,5.1789799765724861e-13,1.5547023956025738e-13,2.7100239624268107e-19,4.3545402838287929e-13,4.0542051988893116e-15,2.5554988162190333e-19,4.0973358064358841e-07,4.5073029302264031e-18,1.3568803567848762e-18,5.3954230469987676e-10,7.7440276208400501e-11,7.1229151978132024e-12,5.8128025112487977e-10,2.082692812411777e-10,2.5553106186581429e-19,1.576470208143487e-15,1.1027428290294632e-15,1.0843933765481338e-15,1.4959686717304386e-17,2.3057054196289244e-16,2.6257962427081816e-19,3.3501059532387499e-13,1.4874074036844851e-18,2.8956394721113374e-20,9.97893072411678e-15,1.6084705978985002e-22,2.7923411461619044e-23,4.7976104838973634e-25,7.1482920171505e-15,1.0925161440563564e-17,1.7693632922001631e-17,8.2323065357366189e-14,3.2646522978955421e-17,1.9337506200709986e-16,4.8356131563372503e-17,1.0963910840995574e-16,1.9877245162676824e-17,1.8701521173944639e-19,2.2172554610605445e-23,1.1165897905164477e-19,3.5551361101223039e-16,4.6137221279003393e-17,8.4431741427151158e-17,1.8141654799834809e-15,2.5623489602834568e-17,8.1459127385992146e-09,2.8268870334479738e-14,3.0264873650332325e-14,2.826879742340251e-14,1.1144665203451516e-17,3.648081361587137e-25,2.0868595418357661e-25,1.4031926263724932e-26,8.7446586948475515e-25,1.5427778232625816e-16,8.5537580593553904e-26,3.8568601432766902e-20,5.624399653297306e-22,1.3695312324064257e-17,1.9695260529796442e-21,1.6218229648886286e-19,8.0479325374034091e-21,3.950402691834764e-22,2.7133758903442837e-24,1.1727854185809334e-21
1.5438527324251067e-10,0.2596701859533833,76.950000000000003,0.0,0.0,0.0,0.9996561345322299,9.4999842760930999,1.3531688980244223e-05,0.00013155743994113864,0.00011641765979733776,1.5405870778731794e-05,4.777238136102381e-11,2.3149881729560894e-07,2.6724082219524006e-05,3.0933240354442472e-07,1.9888639622606132e-13,7.3500894329727961e-11,4.2405810889951976e-09,3.9101836127860664e-05,1.1468256465794829e-07,2.7198188088719821e-15,1.9912162112629324e-17,3.15088464028268e-14,4.991142901159418e-18,2.4942786553375932e-10,3.1976632433654728e-08,1.1887897744166683e-08,1.1894292755388809e-08,3.950922075666869e-12,2.4439965907096237e-12,2.7438058855488526e-18,8.2036481276212271e-10,5.4296891027760797e-13,1.630254675890515e-13,3.2133717311356242e-19,4.6746253255337397e-13,4.3164135206084812e-15,3.0303960013725905e-19,4.2062690949314924e-07,4.8386281226891176e-18,1.4566202294496528e-18,5.4893186669800805e-10,7.7828719407063562e-11,7.1256817622603109e-12,5.927249354722383e-10,2.1811354219256418e-10,3.0301666614800822e-19,1.720271262915056e-15,1.2344351478918697e-15,1.2136134558376784e-15,1.7193035101955447e-17,2.4196314650664615e-16,3.0892324779334796e-19,3.5107500025328281e-13,1.7105629053441423e-18,3.4167914203625058e-20,1.047378532607391e-14,1.948542814405723e-22,3.3804758565464393e-23,5.9334468897880273e-25,7.6976956566154061e-15,1.1449253388011569e-17,1.8843344229322505e-17,8.8667401381782232e-14,3.5166164723764429e-17,2.040871805202985e-16,5.2089339776693194e-17,1.1861704469214169e-16,2.124312450345634e-17,1.9670899755043452e-19,2.39881805435099e-23,1.2019603649917816e-19,3.8290788664546586e-16,4.9219074085931433e-17,9.0700961467252169e-17,1.8623753537902149e-15,2.7640754783892659e-17,8.5745694563029607e-09,2.8911430225701222e-14,3.3474113523858419e-14,2.891135350395632e-14,1.2264463024947537e-17,3.8987619709715573e-25,2.2302596383521852e-25,1.6557560263560359e-26,1.0648443880054959e-24,1.6601767823120186e-16,9.2037187048251437e-26,4.1503786248572885e-20,6.1842454873546365e-22,1.4772496938327363e-17,2.1726812949746262e-21,1.791839047022495e-19,9.1154571373180317e-21,4.4962861752918542e-22,3.0736642007217498e-24,1.3210567040237188e-21
1.5836816546082432e-10,0.25967018437676426,76.950000000000003,0.0,0.0,0.0,0.99964726336489396,9.4999837438339778,1.3880670321790024e-05,0.00013495002811859461,0.00011929229181791511,1.5929653436517957e-05,4.9004328356120249e-11,2.3149688242183169e-07,2.7415752425934514e-05,3.1736109285279327e-07,2.0564831662013278e-13,7.988322774014584e-11,4.4642466101061084e-09,4.0113886013027073e-05,1.2067455350516241e-07,2.7904114189243815e-15,2.0527011259965646e-17,3.3866240269419021e-14,5.4251018230778102e-18,2.6213415301079509e-10,3.3357495261322609e-08,1.2743750635541749e-08,1.2750607139857858e-08,4.2356445771824709e-12,2.6207603039283248e-12,2.8150112871514343e-18,8.5909540318647192e-10,5.6862461871443769e-13,1.7075787755874659e-13,3.7928371344003553e-19,5.0096569653996961e-13,4.5882089121965562e-15,3.5771613652655336e-19,4.315203566409779e-07,5.1854252738428153e-18,1.5610175659587907e-18,5.5812779365971648e-10,7.8193400128513276e-11,7.1283848538099611e-12,6.0401538051127356e-10,2.2812025053767842e-10,3.5768833514381862e-19,1.8730069036102987e-15,1.3777181620916154e-15,1.354158038708544e-15,1.9687342793519849e-17,2.5362684922987964e-16,3.6187402172765938e-19,3.6742741311984772e-13,1.9599937614109843e-18,4.0142762444546357e-20,1.0977897528646596e-14,2.3487325632067959e-22,4.0721995644982103e-23,7.2977799182200084e-25,8.2726793366798922e-15,1.1982746204803405e-17,2.0031357450259813e-17,9.5311539072291498e-14,3.7805050990598889e-17,2.1511418895389352e-16,5.5999279461694819e-17,1.2804812415903209e-16,2.266166554456361e-17,2.0665646810273948e-19,2.5895446443163118e-23,1.2913321584987764e-19,4.1159587789133869e-16,5.2407015568133709e-17,9.7245622045185107e-17,1.9105848053646315e-15,2.9747100245630062e-17,9.0141912812149006e-09,2.9553959635944287e-14,3.6931518650833311e-14,2.9553878992527354e-14,1.3461192676082161e-17,4.1591076139069871e-25,2.3791885499669996e-25,1.9453150526988377e-26,1.2898901625324796e-24,1.7829965216539069e-16,9.8837046256408822e-26,4.4574513298093031e-20,6.7824180949730598e-22,1.5902865280875465e-17,2.3902809788967866e-21,1.9744505053907177e-19,1.0290571377123079e-20,5.09957109832892e-22,3.4703010554900501e-24,1.4832064355986028e-21
