Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308)
3.6746265574191933e-09,0.42729481013922643,76.950000000000003,0.0,0.0,0.0,7.4782544178936022e-06,9.4999991414392628,0.00046908953863102613,0.0015259472097805002,2.935823456055418e-09,1.353369166394803e-11,7.7935730492607518e-11,6.2935730987228687e-06,0.031083560176419923,4.1749574632283867e-07,5.1964486612003968e-20,1.1226032501806992e-11,3.4895712030362426e-07,0.94652003280068175,5.5881565887906364e-06,1.293191987601501e-15,1.9754376984377083e-15,4.4342549179797421e-10,4.2549265591659844e-15,0.0006198552279555597,1.1967029835465081e-10,0.0024565797517639475,0.0024573546332084498,1.5328424513484833e-07,7.5006871572274014e-08,2.864743894910631e-07,0.0008909499766471253,1.1064695994310409e-07,2.7062143359475059e-08,4.3130020640159916e-09,2.9585635784214873e-08,2.0822680931279038e-06,2.0521125216371922e-07,0.015019957060153705,1.1442289833230007e-13,4.8387346590372155e-14,3.9283430055437869e-06,1.4084438520969029e-06,1.0217576081825503e-07,0.00026035749393847374,0.00074807315266464105,5.9280695541312649e-08,2.9972249515751614e-08,2.9468229823611986e-09,6.563919435080735e-10,1.5532732168951034e-09,2.3742956018526578e-08,3.1817979792599431e-12,6.0154740392130068e-07,6.2660617475919019e-11,7.9389317202466578e-10,7.1434585267721029e-09,1.0703512236051122e-12,1.6649124575698945e-12,3.9508222823468842e-15,0.00033810455705680556,1.9097962876626141e-10,1.1518407808363104e-06,3.3803054353409646e-05,1.1405263067300083e-09,7.8855501289776937e-08,2.3096719730649716e-09,6.3312853471872233e-09,3.6144403886568128e-10,9.7807468152291259e-10,4.011589577978085e-17,2.5480700257519095e-09,2.5425078083782063e-06,3.5535302578252533e-07,8.9804282497295831e-09,2.247194992604853e-09
3.6882482539360184e-09,0.4272948101406241,76.950000000000003,0.0,0.0,0.0,7.4453940676864792e-06,9.4999991415708056,0.00046888004565135918,0.0015232518559070416,2.7914194673429021e-09,1.286799489795211e-11,7.7798068868099791e-11,6.264892406183063e-06,0.0308775976020625,4.1675830340729941e-07,4.9408451529802065e-20,1.0977251309747684e-11,3.5005763432509817e-07,0.94671201854804721,5.5883000189732682e-06,1.290907760089991e-15,1.9816621722365094e-15,4.4483579253048901e-10,4.2487876262814176e-15,0.00061998300528596356,1.1501580426763687e-10,0.002456579871766952,0.0024573548216256088,1.5328425262562224e-07,7.500687523883718e-08,2.8653250145548782e-07,0.00089345574766179698,1.1095815620778805e-07,2.7138261725648839e-08,4.3130025791441193e-09,2.9668861037787084e-08,2.0881982579914568e-06,2.0524543181912719e-07,0.015032286702205459,1.1474477354546752e-13,4.8523461652279326e-14,3.9304363775146968e-06,1.409461225462331e-06,1.0212987998926062e-07,0.00026058274994651134,0.00074872792210517263,5.9280716649776936e-08,3.0057677182411301e-08,2.9467675325553703e-09,6.5609765420326298e-10,1.5536179777327318e-09,2.380994908343202e-08,3.1825081807819106e-12,6.0366586949697689e-07,6.2964924937110933e-11,7.940830890468488e-10,7.1686176728255834e-09,1.0706106465947143e-12,1.6723996350382394e-12,3.9692595969880322e-15,0.00033901141296148192,1.9165691130711952e-10,1.1528477639492147e-06,3.3971798680983678e-05,1.1462198334878423e-09,7.9165780901008221e-08,2.3212019953880971e-09,6.3629058136111844e-09,3.6286686273063552e-10,9.8191197324723073e-10,4.0316247407714952e-17,2.5584287539440905e-09,2.5528469060473471e-06,3.5566368556775334e-07,8.9804286887275211e-09,2.2476508048112473e-09
3.7018699504528435e-09,0.4272948101419873,76.950000000000003,0.0,0.0,0.0,7.4127800337732423e-06,9.4999991417020588,0.00046867063637950527,0.0015205612941910989,2.6541518837256414e-09,1.2235196756202799e-11,7.7660651996684254e-11,6.2364276460976771e-06,0.030673186983499554,4.1602217161558154e-07,4.697873527927546e-20,1.0733981237500437e-11,3.5115676784433562e-07,0.94690247244233161,5.5884431111597105e-06,1.2886275937811048e-15,1.9878788412709572e-15,4.4624432756378705e-10,4.2427818059533127e-15,0.00062010976396478486,1.1059112878093321e-10,0.0024565799857678172,0.0024573550026316788,1.5328425974181443e-07,7.5006878722044566e-08,2.865901497472489e-07,0.00089595660882642325,1.1126874270908314e-07,2.7214230943951733e-08,4.3130030705474125e-09,2.9751923217765774e-08,2.0941168003632238e-06,2.0527890839676498e-07,0.015044597120831475,1.1506601806848924e-13,4.8659310007015816e-14,3.9325322160712287e-06,1.4104777157720509e-06,1.0208472706476399e-07,0.0002608083297148796,0.00074938359435240156,5.9280736675768492e-08,3.0142937417337312e-08,2.9467065358658265e-09,6.5580941853248795e-10,1.553955293663452e-09,2.3876812057671246e-08,3.1832030486243111e-12,6.0578397595895023e-07,6.3269264299111269e-11,7.9426891452935472e-10,7.1937725565265585e-09,1.0708644828458108e-12,1.6798754513522645e-12,3.9876750159209543e-15,0.00033991663102101973,1.9233408399500192e-10,1.1538561387198696e-06,3.4140675669730427e-05,1.1519178363916394e-09,7.9475996620564595e-08,2.3327410826325881e-09,6.3945511728709256e-09,3.6428939426051292e-10,9.8574842528181686e-10,4.0516756760079768e-17,2.5687871705381697e-09,2.5631857086734159e-06,3.5597477469607805e-07,8.9804291057664443e-09,2.2481029800979082e-09
3.7154916469696686e-09,0.4272948101433181,76.950000000000003,0.0,0.0,0.0,7.3804104602807075e-06,9.4999991418330278,0.00046846131085984057,0.0015178755161101398,2.5236678754947098e-09,1.1633670703164911e-11,7.7523479443083566e-11,6.2081771910323711e-06,0.030470316623940317,4.1528734861593713e-07,4.4669092551594705e-20,1.0496100309376144e-11,3.5225452121814252e-07,0.9470914060296578,5.5885858668325033e-06,1.28635148145226e-15,1.9940877075412405e-15,4.4765109733617686e-10,4.2369062402163849e-15,0.00062023551166995588,1.0638491124656917e-10,0.0024565800941034072,0.0024573551765925765,1.5328426650444742e-07,7.5006882032186379e-08,2.8664733786121272e-07,0.00089845257021705001,1.1157872069835213e-07,2.7290051320467181e-08,4.3130035394988344e-09,2.9834822658813867e-08,2.1000237441025358e-06,2.0531169634711375e-07,0.015056888452955303,1.1538663319567998e-13,4.8794892201923359e-14,3.9346305011902588e-06,1.4114933290148303e-06,1.0204029657897224e-07,0.00026103423325565263,0.00075004016967506685,5.9280755675360258e-08,3.0228030564250165e-08,2.9466401154531153e-09,6.5552711676665769e-10,1.5542853206791896e-09,2.3943545205062643e-08,3.1838829040091094e-12,6.0790171388192859e-07,6.3573634573150316e-11,7.9445073396319595e-10,7.2189230659272058e-09,1.0711128490353314e-12,1.6873398894542159e-12,4.006068484166239e-15,0.0003408202204737755,1.9301114379306185e-10,1.1548659056694506e-06,3.430968380579784e-05,1.157620264362792e-09,7.9786147120728256e-08,2.344289131357518e-09,6.4262211411301656e-09,3.6571162736383204e-10,9.8958402144095434e-10,4.0717422038449546e-17,2.5791452225877894e-09,2.5735241633348394e-06,3.562862933285902e-07,8.9804295020787111e-09,2.24855154587759e-09
3.742735040003319e-09,0.4272948101458886,76.950000000000003,0.0,0.0,0.0,7.3163973408961609e-06,9.4999991420941114,0.00046804291125139065,0.001512518276838777,2.2817257474588276e-09,1.0518327396678486e-11,7.72498655520854e-11,6.1523127474623548e-06,0.030069150334801401,4.1382161968659811e-07,4.038657719970982e-20,1.0036031397388058e-11,3.5444588899268885e-07,0.94746475803346775,5.5888703745129406e-06,1.2818113899085444e-15,2.0064820399940901e-15,4.5045934289799173e-10,4.225534740700326e-15,0.00062048400458216562,9.8585191947606221e-11,0.002456580295039563,0.0024573555047528515,1.5328427904771815e-07,7.5006888171786893e-08,2.8676034740370739e-07,0.00090342983387108359,1.1219685613267681e-07,2.7441246769146037e-08,4.313004414815637e-09,3.0000134659136172e-08,2.1118029308619764e-06,2.0537526269217637e-07,0.015081414400248532,1.1602598042577363e-13,4.9065260295675203e-14,3.9388343317699695e-06,1.413521948029094e-06,1.0195358126498948e-07,0.0002614870116564458,0.00075135603047986116,5.9280790805672076e-08,3.0397716965184952e-08,2.9464914825575417e-09,6.5497984689438234e-10,1.5549241162194438e-09,2.4076623071751585e-08,3.1851988299456538e-12,6.1213604664207843e-07,6.4182463981080679e-11,7.9480268807728337e-10,7.2692105167958053e-09,1.071593626248328e-12,1.7022345672192711e-12,4.0427893594698725e-15,0.00034262255033236795,1.94364912647044e-10,1.1568896179643498e-06,3.4648087496801035e-05,1.1690381922830515e-09,8.0406247185160391e-08,2.3674117016930223e-09,6.4896337753602148e-09,3.6855517407695803e-10,9.9725258179579335e-10,4.1119213217886704e-17,2.5998600225312172e-09,2.5941998183394151e-06,3.56910619680875e-07,8.9804302371356828e-09,2.2494379575355341e-09
3.767254093733604e-09,0.4272948101481066,76.950000000000003,0.0,0.0,0.0,7.2596032547794254e-06,9.4999991423281251,0.00046766663846843588,0.0015077130363379937,2.0839827389284833e-09,9.6067404632942919e-12,7.7004444266236609e-11,6.1027515947582137e-06,0.029713252813265114,4.1250691641176375e-07,3.6886412708569471e-20,9.6392308775824623e-12,3.5641340361885869e-07,0.94779568944583437,5.5891252951999145e-06,1.2777390999365765e-15,2.0176102746470112e-15,4.5298073129838019e-10,4.2157184060316519e-15,0.00062070426651995609,9.2209698273545285e-11,0.0024565804595410648,0.0024573557793161143,1.5328428931684392e-07,7.5006893198228792e-08,2.8686051670802995e-07,0.00090789271456807245,1.1275110941054322e-07,2.7576816691080481e-08,4.3130051373017596e-09,3.0148362234760332e-08,2.1223647699193871e-06,2.054302562873998e-07,0.015103423829619928,1.1659925332620323e-13,4.9307686780062311e-14,3.9426259487088741e-06,1.4153447647324163e-06,1.0187795422466325e-07,0.00026189561945183184,0.00075254339584156845,5.9280819419539308e-08,3.0549866717955816e-08,2.9463403445605551e-09,6.545064409631656e-10,1.5554756053298061e-09,2.4195951779028187e-08,3.1863349120563317e-12,6.159455921179053e-07,6.4730506567602302e-11,7.9510656899040185e-10,7.3144531506881174e-09,1.0720087412450153e-12,1.7156007105091553e-12,4.0757625680096678e-15,0.0003442391693126496,1.9558288837215217e-10,1.15871572459215e-06,3.4953084287656406e-05,1.1793289531775196e-09,8.0964101008655014e-08,2.3882516345636306e-09,6.5467864862617547e-09,3.7111328501175297e-10,1.0041511983043112e-09,4.1481340661404282e-17,2.6185015697421254e-09,2.6128061920527433e-06,3.574739836350281e-07,8.9804308389018807e-09,2.2502236543115537e-09
3.791773147463889e-09,0.4272948101502426,76.950000000000003,0.0,0.0,0.0,7.2035729908754064e-06,9.49999914256124,0.00046729063770378239,0.0015029231629630987,1.9034788540730181e-09,8.7746253888611119e-12,7.6759807835965478e-11,6.0538600355538136e-06,0.029362167812012743,4.1119641754895549e-07,3.3691391444650394e-20,9.2581138595443983e-12,3.58376452449878e-07,0.94812187069076426,5.5893791481469962e-06,1.2736798331199152e-15,2.0287132613040746e-15,4.5549640749262605e-10,4.2062823298634937e-15,0.0006209213696914931,8.6389396973418311e-11,0.0024565806101776518,0.0024573560359686551,1.5328429872067978e-07,7.5006897801111905e-08,2.8695924819640571e-07,0.00091233987570245366,1.1330341044675917e-07,2.7711909095531398e-08,4.3130058040572552e-09,3.0296067707795865e-08,2.1328893981050963e-06,2.0548323027913055e-07,0.015125373501548935,1.1717050698518758e-13,4.9549259364675486e-14,3.9464251878793134e-06,1.4171648308317184e-06,1.018045847369284e-07,0.00026230527604106989,0.0007537336900699359,5.9280845459228256e-08,3.0701480417064676e-08,2.9461734283209037e-09,6.5405049648135864e-10,1.5560057637225795e-09,2.4314863924472378e-08,3.1874270599715526e-12,6.197537990604738e-07,6.5278634637432792e-11,7.953987231424713e-10,7.3596798959574665e-09,1.0724078431770773e-12,1.7289297625517816e-12,4.1086638975008611e-15,0.0003458506536394713,1.9680045178540261e-10,1.1605463479515115e-06,3.5258482746643929e-05,1.1896332668436174e-09,8.1521723174454543e-08,2.4091190140228519e-09,6.6040145712629469e-09,3.7367033569425383e-10,1.0110467937498778e-09,4.1843945685582075e-17,2.6371411239050563e-09,2.6314106268127765e-06,3.5803874106049661e-07,8.9804313899416858e-09,2.2509980732580652e-09
3.816292201194174e-09,0.42729481015230375,76.950000000000003,0.0,0.0,0.0,7.1482962215021707e-06,9.4999991427934667,0.0004669149091935802,0.0014981486075560323,1.7387103167323349e-09,8.0150498055887947e-12,7.6515953750587754e-11,6.0056290134128657e-06,0.029015830240099565,4.0989010964862734e-07,3.0774895620125972e-20,8.8920609052001663e-12,3.6033503782337373e-07,0.94844336602076895,5.5896319416155401e-06,1.2696335477986302e-15,2.0397910130852975e-15,4.5800637436877179e-10,4.1972119083834716e-15,0.00062113535682336055,8.107586800060693e-11,0.0024565807483601385,0.0024573562762701582,1.532843073472706e-07,7.5006902023532633e-08,2.8705656131726153e-07,0.00091677137525100034,1.1385376644156966e-07,2.7846525743678819e-08,4.3130064204452469e-09,3.0443253003866859e-08,2.1433769527031516e-06,2.0553425879062974e-07,0.015147264178067369,1.1773974885011173e-13,4.978998119887579e-14,3.9502319378082812e-06,1.4189821796522742e-06,1.0173344237837088e-07,0.00026271598117100638,0.00075492691373956367,5.9280869162344837e-08,3.0852560040242228e-08,2.9459913593269297e-09,6.5361139087030574e-10,1.5565153926812173e-09,2.4433361026364099e-08,3.1884769237776108e-12,6.2356061416670425e-07,6.5826842968762533e-11,7.9567958992947657e-10,7.4048901195020904e-09,1.0727915317855277e-12,1.7422216541202791e-12,4.1414931011854864e-15,0.00034745705589449229,1.9801758571140278e-10,1.1623814895012067e-06,3.5564274276673097e-05,1.1999508432084642e-09,8.2079106176885524e-08,2.430013252634776e-09,6.6613164184679321e-09,3.7622629168878426e-10,1.0179392766450673e-09,4.2207018077226233e-17,2.6557783852884592e-09,2.6500128230251519e-06,3.5860489240894656e-07,8.9804318954163825e-09,2.2517613669230988e-09
3.840811254924459e-09,0.42729481015429677,76.950000000000003,0.0,0.0,0.0,7.093762758659291e-06,9.4999991430248087,0.00046653945316760286,0.0014933893211159577,1.5883045894708116e-09,7.3216863527435396e-12,7.6272879507449676e-11,5.9580495943913348e-06,0.028674175886964474,4.0858797930425197e-07,2.8112630455691802e-20,8.540477002774625e-12,3.62289162149831e-07,0.94876023881931915,5.5898836837590133e-06,1.2656002024460364e-15,2.050843543523572e-15,4.6051063490903756e-10,4.1884930895431152e-15,0.00062134627006424923,7.6224916918448558e-11,0.0024565808753687509,0.0024573565016442326,1.5328431527651093e-07,7.5006905904598184e-08,2.8715247525597675e-07,0.00092118727096416285,1.1440218456711104e-07,2.7980668389827632e-08,4.3130069913421338e-09,3.0589920041080237e-08,2.1538275704614901e-06,2.0558341322988523e-07,0.015169096610921357,1.1830698633928855e-13,5.0029855419730172e-14,3.954046088516957e-06,1.4207968440682639e-06,1.0166449713503114e-07,0.0002631277344995779,0.00075612306715184922,5.9280890745328501e-08,3.1003107557495593e-08,2.9457947384195908e-09,6.5318852220401315e-10,1.5570052643310957e-09,2.4551444597139896e-08,3.1894860935329204e-12,6.2736598460996831e-07,6.6375126486640654e-11,7.9594959282547026e-10,7.4500831938790675e-09,1.0731603850949551e-12,1.7554763239828417e-12,4.1742499518946218e-15,0.00034905842828554789,1.9923427312797549e-10,1.1642211502647934e-06,3.5870450346990813e-05,1.210281394437462e-09,8.2636242578233147e-08,2.4509337674962905e-09,6.7186904284175817e-09,3.7878111887141482e-10,1.0248285563341637e-09,4.2570547701943585e-17,2.6744130567505331e-09,2.668612483683173e-06,3.5917243799773658e-07,8.9804323600094542e-09,2.252513685791424e-09
3.865330308654744e-09,0.4272948101562276,76.950000000000003,0.0,0.0,0.0,7.0399625521380749e-06,9.4999991432552804,0.00046616426984933638,0.0014886452547987592,1.4510088954694923e-09,6.6887597628675922e-12,7.6030582611902045e-11,5.9111129653801937e-06,0.028337141410519063,4.0729001315218332e-07,2.5682421010766295e-20,8.2027906064202156e-12,3.6423882791183766e-07,0.94907255161260295,5.5901343826246957e-06,1.2615797556682706e-15,2.0618708665603964e-15,4.630091921888493e-10,4.1801123527688785e-15,0.00062155415099277348,7.1796205331421157e-11,0.0024565809923648234,0.0024573567133903094,1.5328432258087575e-07,7.5006909479784057e-08,2.8724700893844234e-07,0.00092558762036700653,1.1494867196752883e-07,2.8114338781436196e-08,4.3130075211808771e-09,3.0736070730057135e-08,2.1642413875941634e-06,2.0563076238868829e-07,0.015190871541710404,1.1887222684207955e-13,5.0268885152062584e-14,3.9578675315006811e-06,1.4226088565088869e-06,1.0159771939688719e-07,0.00026354053559802848,0.00075732215034159556,5.9280910405312847e-08,3.1153124931140481e-08,2.9455841427643093e-09,6.5278130862424638e-10,1.557476122644491e-09,2.4669116143416894e-08,3.1904561013358582e-12,6.3116985803693521e-07,6.6923480258159805e-11,7.9620913992708018e-10,7.4952584972668347e-09,1.0735149601551875e-12,1.7686937185674287e-12,4.2069342412558894e-15,0.00035065482264786226,2.0045049716514574e-10,1.1660653308410651e-06,3.6177002492762909e-05,1.220624634920171e-09,8.3193125008284432e-08,2.4718799802084854e-09,6.7761350140110505e-09,3.8133478342786961e-10,1.03171454298758e-09,4.2934524503644713e-17,2.6930448437220974e-09,2.6872093143506754e-06,3.5974137801314139e-07,8.9804327879694693e-09,2.2532551783124549e-09
3.889849362385029e-09,0.42729481015810195,76.950000000000003,0.0,0.0,0.0,6.9868856876577052e-06,9.4999991434848887,0.00046578935945606662,0.0014839163599165406,1.3256797530496956e-09,6.1109986162045386e-12,7.578906057727387e-11,5.8648104324709265e-06,0.028004664325400119,4.059961978715117e-07,2.3464026937914533e-20,7.8784527137576322e-12,3.6618403766333468e-07,0.94938036608112164,5.5903840461553626e-06,1.2575721662038574e-15,2.0728729965416444e-15,4.6550204937587328e-10,4.1720566893917338e-15,0.00062175904062518382,6.7752913920716277e-11,0.0024565811004014513,0.0024573569126944963,1.532843293260861e-07,7.5006912781259611e-08,2.8734018103457011e-07,0.00092997248076014897,1.1549323575909555e-07,2.8247538659144791e-08,4.3130080139904047e-09,3.0881706973963962e-08,2.1746185397835588e-06,2.0567637253808903e-07,0.015212589702024581,1.1943547771901457e-13,5.0507073508504612e-14,3.961696159709196e-06,1.4244182489643985e-06,1.0153307995241285e-07,0.00026395438395308222,0.00075852416308349463,5.9280928321822396e-08,3.1302614115833418e-08,2.9453601267841412e-09,6.5238918776541786e-10,1.5579286844140919e-09,2.4786377166016719e-08,3.1913884233279429e-12,6.3497218256443772e-07,6.7471899487816148e-11,7.9645862448125253e-10,7.5404154134280151e-09,1.0738557937601948e-12,1.7818737916394728e-12,4.2395457789310185e-15,0.00035224629044529001,2.0166624110413261e-10,1.1679140314143021e-06,3.6483922314658278e-05,1.2309802812562671e-09,8.3749746163874297e-08,2.4928513168482398e-09,6.833648600427797e-09,3.838872518514456e-10,1.0385971475963e-09,4.3298938504050083e-17,2.7116734541895361e-09,2.7058030231449973e-06,3.6031171251351361e-07,8.9804331831490876e-09,2.2539859909277746e-09
3.914368416115314e-09,0.4272948101599247,76.950000000000003,0.0,0.0,0.0,6.9345223850264364e-06,9.4999991437136426,0.00046541472219896641,0.0014792025879371317,1.2112734190752222e-09,5.5835912850468343e-12,7.5548310924848109e-11,5.8191334193430086e-06,0.027676682991379854,4.0470652018393713e-07,2.1438973325057387e-20,7.5669359791176313e-12,3.6812479402887203e-07,0.94968374307113024,5.5906326821909086e-06,1.2535773929232931e-15,2.0838499482133241e-15,4.6798920972905704e-10,4.1643135837580318e-15,0.00062196097942297508,6.4061434743601479e-11,0.0024565812004332123,0.0024573571006394827,1.5328433557171392e-07,7.5006915838184603e-08,2.8743200996175616e-07,0.00093434190922068907,1.1603588303032336e-07,2.8380269756803692e-08,4.3130084734315763e-09,3.102683066854313e-08,2.1849591621825997e-06,2.0572030752043183e-07,0.015234251813579836,1.199967463019117e-13,5.0744423589546178e-14,3.9655318675271476e-06,1.4262250529920689e-06,1.0147054998321026e-07,0.00026436927896907785,0.00075972910489849267,5.9280944658322446e-08,3.1451577058603242e-08,2.9451232230565243e-09,6.5201161618940348e-10,1.5583636401964478e-09,2.4903229159988902e-08,3.1922844816352123e-12,6.3877290677635779e-07,6.8020379513034807e-11,7.9669842539696042e-10,7.5855533316723874e-09,1.074183403145211e-12,1.7950165039918559e-12,4.2720843918818362e-15,0.00035383288277158304,2.0288148837634609e-10,1.169767251764333e-06,3.6791201478435166e-05,1.2413480522416008e-09,8.4306098808434753e-08,2.5138472079399577e-09,6.8912296250500232e-09,3.864384909409407e-10,1.0454762819663295e-09,4.3663779802198343e-17,2.7302985986778609e-09,2.7243933207200619e-06,3.6088344143239155e-07,8.980433549040497e-09,2.2547062680983073e-09
3.938887469845599e-09,0.42729481016170057,76.950000000000003,0.0,0.0,0.0,6.8828629963280607e-06,9.4999991439415439,0.00046504035828317971,0.0014745038904835867,1.1068371933333248e-09,5.1021458471583996e-12,7.5308331183836027e-11,5.7740734656735463e-06,0.027353136601935606,4.0342096685363272e-07,1.9590396777497018e-20,7.2677338621040264e-12,3.700610997028685e-07,0.94998274260592042,5.5908802984699809e-06,1.2495953948286336e-15,2.0948017367173878e-15,4.7047067659767737e-10,4.156870995018079e-15,0.00062216000730038758,6.0691091254307195e-11,0.0024565812933250043,0.002457357278213558,1.5328434137173447e-07,7.5006918676979249e-08,2.8752251388829566e-07,0.00093869596260313687,1.1657662084207987e-07,2.851253380150155e-08,4.3130089028298856e-09,3.1171443702143979e-08,2.1952633894169512e-06,2.0576262883799774e-07,0.01525585858835145,1.205560398939963e-13,5.098093848358583e-14,3.9693745507548587e-06,1.4280292997220554e-06,1.0141010105871512e-07,0.00026478521997006085,0.00076093697506003383,5.9280959563629669e-08,3.1600015698882669e-08,2.9448739431740407e-09,6.5164806883080265e-10,1.5587816552252904e-09,2.5019673614634562e-08,3.1931456462476812e-12,6.4257197972052804e-07,6.8568915799858969e-11,7.9692890774083177e-10,7.6306716468200938e-09,1.0744982866620056e-12,1.8081218231470603e-12,4.304549923664457e-15,0.00035541465035168204,2.0409622256239333e-10,1.1716249912764104e-06,3.7098831714530021e-05,1.2517276688543167e-09,8.4862175771547047e-08,2.5348670884274561e-09,6.9488765373856225e-09,3.8898846779860074e-10,1.0523518587132294e-09,4.4029038573957983e-17,2.7489199902338938e-09,2.74297992024957e-06,3.6145656458154565e-07,8.9804338888078073e-09,2.2554161523311129e-09
3.963406523575884e-09,0.4272948101634334,76.950000000000003,0.0,0.0,0.0,6.8318980041329398e-06,9.4999991441686049,0.00046466626790790671,0.0014698202193336935,1.011501484029537e-09,4.6626535079061876e-12,7.5069118891351062e-11,5.7296222255684072e-06,0.027033965172974191,4.0213952468709983e-07,1.7902904972118272e-20,6.9803598094269992e-12,3.719929574488774e-07,0.95027742389695091,5.5911269026315674e-06,1.2456261310530611e-15,2.1057283775876061e-15,4.7294645342039391e-10,4.1497173395579701e-15,0.00062235616363181005,5.7613882831018983e-11,0.0024565813798600946,0.0024573574463188372,1.5328434677503011e-07,7.5006921321570681e-08,2.876117107367531e-07,0.00094303469754033467,1.1711545622770603e-07,2.8644332513593492e-08,4.3130093052052904e-09,3.1315547955753708e-08,2.2055313555871978e-06,2.0580339573843867e-07,0.015277410728705724,1.2111336577001962e-13,5.1216621266981022e-14,3.9732241065893633e-06,1.4298310198631922e-06,1.0135170513097233e-07,0.0002652022062018377,0.00076214777260019022,5.9280973173199115e-08,3.174793196854011e-08,2.9446127785712988e-09,6.5129803845284239e-10,1.5591833702959937e-09,2.5135712013530046e-08,3.1939732368394719e-12,6.4636935090565552e-07,6.9117503938793543e-11,7.9715042321734039e-10,7.6757697591651022e-09,1.0748009244331851e-12,1.8211897230708323e-12,4.3369422337501542e-15,0.00035699164354303372,2.0531042739108805e-10,1.1734872489509035e-06,3.7406804817648805e-05,1.2621188542410543e-09,8.5417969948496428e-08,2.5559103976460651e-09,7.0065877989915324e-09,3.9153714982808038e-10,1.0592237912566721e-09,4.4394705071542248e-17,2.7675373444095546e-09,2.7615625374102925e-06,3.6203108165396706e-07,8.980434205316597e-09,2.2561157842057875e-09
3.987925577306169e-09,0.42729481016512744,76.950000000000003,0.0,0.0,0.0,6.7816180197331932e-06,9.4999991443948311,0.00046429245126648625,0.0014651515264194777,9.2447256144350021e-10,4.2614551948153627e-12,7.4830671592384537e-11,5.6857714660146252e-06,0.026719109531708609,4.0086218053304178e-07,1.6362448392546943e-20,6.7043464686274387e-12,3.7392037009885755e-07,0.95056784535482752,5.5913725022165481e-06,1.2416695608604644e-15,2.1166298867453972e-15,4.7541654372431132e-10,4.1428414740526149e-15,0.00062254948725908087,5.4804251460063574e-11,0.0024565814607474638,0.0024573576057787725,1.5328435182584568e-07,7.5006923793616419e-08,2.8769961818728349e-07,0.00094735817044437707,1.1765239619312606e-07,2.8775667606728683e-08,4.3130096832994163e-09,3.1459145303027328e-08,2.2157631942710291e-06,2.0584266529712619e-07,0.015298908927529838,1.2166873117637694e-13,5.145147500409789e-14,3.9770804336056769e-06,1.4316302437087077e-06,1.0129533452948374e-07,0.0002656202368339904,0.00076336149631567459,5.9280985610299982e-08,3.1895327791910965e-08,2.944340201319374e-09,6.5096103511418489e-10,1.5595694026219372e-09,2.5251345834550047e-08,3.1947685245311656e-12,6.5016497029825991e-07,6.9666139640797024e-11,7.9736331063396454e-10,7.720847074438876e-09,1.0750917789860527e-12,1.8342201838969131e-12,4.3692611968719339e-15,0.00035856391233693007,2.0652408673846525e-10,1.1753540234128089e-06,3.7715112646360549e-05,1.2725213337032531e-09,8.5973474299830139e-08,2.5769765792948409e-09,7.0643618833975512e-09,3.9408450473241065e-10,1.0660919938149865e-09,4.476076962302592e-17,2.7861503792452336e-09,2.7801408903654839e-06,3.6260699222680544e-07,8.9804345011605852e-09,2.2568053024005492e-09
