Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218)
5.698629246667892e-07,0.17382705138303187,76.950000000000003,0.0,0.0,0.0,0.78940749368175611,9.4417158263349918,0.006204190747319256,0.020512076378901629,0.0070313412514405949,0.0055129020716296563,1.8897396498321084e-08,6.605124667428106e-09,0.0028183735544018169,0.00012565767777742565,1.1496019881417287e-10,0.04840237544892248,0.049857722189710116,0.0032044242770806011,0.063767634935821479,1.6975694113571026e-12,3.1950006902104914e-11,5.2525249609988681e-07,5.7844845605958471e-10,1.3244618820791058e-07,1.5901624976247165e-06,0.0020666869021223108,0.0026131849792136127,1.5261943674094937e-06,1.0256868051184206e-06,2.1099039110062908e-18,3.1135971324509031e-05,4.5807597767433135e-08,1.5377642450498776e-08,2.5946265375401624e-05,3.0278279378315692e-06,3.3297558978165758e-10,0.00012682267652782433,5.249500173350849e-05,5.5928964405808376e-11,1.5086447173486852e-11,3.8707672362223382e-10,9.2263657492518547e-11,9.8228920184409698e-14,2.4530489359542129e-08,1.0207062954582853e-07,0.00011920415488833078,1.8538820858786095e-08,2.5261986377513868e-05,5.1258466962790288e-06,6.0485604442370926e-05,5.1281167075772857e-12,3.424276594092422e-05,3.0577031924864324e-09,0.00041615634953088957,4.981707240200104e-06,1.3080047837524362e-10,1.1786494132135207e-05,0.00020711705619644628,0.0001175105136282418,1.5284705062066545e-09,1.0722164304198712e-12,2.1032978889656322e-15,8.2277635146740799e-07,9.4384642718974654e-10,2.3296087566959584e-06,1.2580439342309017e-09,3.0218741069658667e-09,1.8292089014336527e-06,2.9979625286570936e-10,1.9386619695188361e-15,1.5314393158168789e-09,7.239336280262203e-06,1.1169026961602478e-14,2.3356622575409079e-12,6.4176080445721529e-14,1.0036171252834095e-14,0.00044820165461955796,2.2640166035776764e-12,0.0031826495286002383,2.2265349179760728e-12,4.3394990719294067e-12
5.826199772068442e-07,0.17382509251086703,76.950000000000003,0.0,0.0,0.0,0.7855558813587763,9.4405802831546417,0.0062942074987645483,0.020437444592135524,0.0069884760826066537,0.00547874405932414,1.8826587275703376e-08,6.5743617098385575e-09,0.0028739541567037556,0.00012518683536853577,1.1424790394022093e-10,0.049454732298838101,0.051066220839052892,0.0032685660721170711,0.065219476502860127,1.6912085770253744e-12,3.2720735401877412e-11,5.3799508835068101e-07,5.9102826839499635e-10,1.3511110550939935e-07,1.5804703927210295e-06,0.0020927390370585482,0.0026695201789203433,1.5452647515503863e-06,1.0385032015358451e-06,2.1521371343944221e-18,3.1493429091060316e-05,4.6328443764301739e-08,1.5552648350923186e-08,2.6739981589304545e-05,3.064252721142163e-06,3.3775816981675876e-10,0.00013432581492248604,5.3943914490771481e-05,5.6595620465995464e-11,1.5266272981741335e-11,3.9726071761224967e-10,9.4771699510416506e-11,9.9228031011101082e-14,2.6802050280716645e-08,1.1153025855042562e-07,0.00012603288926001194,1.8809640373494789e-08,2.590646970103772e-05,5.2384651123737215e-06,6.2324291060129918e-05,5.3411082166095543e-12,3.528210632857857e-05,3.2658192719649453e-09,0.00043776014727072679,5.1386649937408819e-06,1.3970335140460107e-10,1.2162005280994044e-05,0.00021905825640380252,0.00012428521184160127,1.6763139768016687e-09,1.14724473132498e-12,2.2982870899818411e-15,8.9870553511395265e-07,1.030836160176517e-09,2.4879040263897799e-06,1.3739917198498584e-09,3.300394842058336e-09,1.9533341547882773e-06,3.2016715544444077e-10,2.1173449779921349e-15,1.6387111164790942e-09,7.7465795826093482e-06,1.2204476614238945e-14,2.3651050707375587e-12,6.5453534486056378e-14,1.0966670568975351e-14,0.00044821965545556187,2.325571745123286e-12,0.0032698196939616223,2.287738258889773e-12,4.7597614256256033e-12
5.953770297468991e-07,0.173823153755711,76.950000000000003,0.0,0.0,0.0,0.78174002735855597,9.4394554031219062,0.0063825305313324589,0.020361419790620897,0.0069464784789317838,0.0054452788802747832,1.8754528932451932e-08,6.5438892245257017e-09,0.0029292493584254045,0.00012470768682747515,1.1355005667441928e-10,0.050495462969739023,0.052264977929684875,0.0033324152024532378,0.066658882336517511,1.6847355311984634e-12,3.3485088447437865e-11,5.5063497589934792e-07,6.0346913182179523e-10,1.3776385255779278e-07,1.5709745702256423e-06,0.0021178273441790352,0.0027255144723995627,1.5636209160805251e-06,1.0508396015032567e-06,2.1941776569727534e-18,3.1837786173230249e-05,4.6829952789471005e-08,1.5721156656180756e-08,2.7517144714985703e-05,3.0993212488095811e-06,3.4239463340739387e-10,0.00014201216664559685,5.5395271843546162e-05,5.7237140928507392e-11,1.5439318638379905e-11,4.0746231505180346e-10,9.7284003854440184e-11,1.002299125376444e-13,2.9255976645855392e-08,1.2174884744808222e-07,0.00013300702129416045,1.9072191612739417e-08,2.6548021253098942e-05,5.3498500407652894e-06,6.4162582311889558e-05,5.5597896512091534e-12,3.632110076606908e-05,3.4817702268082045e-09,0.0004598427676073392,5.2955915647695973e-06,1.4894139788765489e-10,1.2537374822797683e-05,0.00023130447372069043,0.0001312327000120405,1.8377664099575254e-09,1.2250883225041578e-12,2.5089324044432507e-15,9.7948758297936359e-07,1.1233737927727218e-09,2.6519177663005949e-06,1.4973342477472321e-09,3.5966793264600724e-09,2.0819271171210981e-06,3.4127396414380069e-10,2.3074241942416605e-15,1.7500060015921798e-09,8.2728532354168578e-06,1.3323066599478251e-14,2.3934586144236818e-12,6.6724915955637546e-14,1.1971897821757903e-14,0.00044823521825266259,2.3871995608588974e-12,0.0033566208116250374,2.3490342404847695e-12,5.2187560226644491e-12
6.08134082286954e-07,0.17382123487279355,76.950000000000003,0.0,0.0,0.0,0.77795956193182814,9.4383410517911859,0.0064691845262247281,0.020284171708783608,0.0069053069138647408,0.0054124735341416434,1.8681377755942033e-08,6.5137042005103147e-09,0.0029842617586128242,0.00012422127139488531,1.1286596886276248e-10,0.051524742135791023,0.053454036473152278,0.0033959742122802923,0.068085876476607674,1.6781643134731183e-12,3.4243097563448899e-11,5.6317261001390354e-07,6.157731339336414e-10,1.4040453510382557e-07,1.5616656313086905e-06,0.0021419806402756705,0.0027811746662391038,1.5812844011722415e-06,1.0627104812336269e-06,2.2360271539267713e-18,3.2169566669734313e-05,4.7312902830804713e-08,1.5883428745785469e-08,2.8277288519087294e-05,3.1330875874225797e-06,3.4689023200144427e-10,0.0001498768368223303,5.6848689074846e-05,5.7854533511407198e-11,1.5605855968300588e-11,4.1767880495361207e-10,9.9799904130844867e-11,1.0123429345687192e-13,3.1902402566118705e-08,1.3276852345624229e-07,0.00014012088898871904,1.9326770203225499e-08,2.7186661156782229e-05,5.4600200121469123e-06,6.600047544545638e-05,5.7841967834062796e-12,3.7359749426987e-05,3.7055665561434967e-09,0.00048239894406504113,5.4524854107407685e-06,1.5851506715781214e-10,1.2912598755016272e-05,0.00024385236638225976,0.00013835106506349874,2.0139031162486901e-09,1.3057473618304367e-12,2.7361041998328101e-15,1.0652805850397601e-06,1.2216390814692268e-09,2.8216460482431205e-06,1.628311113619857e-09,3.9113031491738642e-09,2.2149836420085247e-06,3.6311617350032445e-10,2.5092688833224337e-15,1.8653239268220505e-09,8.8181571507364912e-06,1.4529419129391837e-14,2.420755455867567e-12,6.7990280701539212e-14,1.3056009242643603e-14,0.00044824903408291586,2.4488847468390172e-12,0.0034430509969193132,2.4104066734015334e-12,5.7195548160117752e-12
6.20891134827009e-07,0.1738193356189139,76.950000000000003,0.0,0.0,0.0,0.77421411122271733,9.437237095386994,0.0065541938337852941,0.020205855184740849,0.006864922239603095,0.0053802969109910739,1.8607276246433371e-08,6.4838035921929757e-09,0.003038993929225024,0.00012372853663322552,1.1219499177176817e-10,0.052542741504142031,0.054633446603980521,0.0034592456285716289,0.069500494270224908,1.6715077249218653e-12,3.4994798744848726e-11,5.7560851732410744e-07,6.279423268902623e-10,1.4303325819108083e-07,1.5525347150336691e-06,0.0021652272973480815,0.0028365072426300899,1.5982764045551265e-06,1.0741300868003982e-06,2.2776872891051835e-18,3.2489277198017409e-05,4.7778045703741843e-08,1.6039717210974095e-08,2.9020030185751664e-05,3.1656040460666334e-06,3.5125008047754998e-10,0.00015791490322980732,5.8303801498286184e-05,5.8448772880386063e-11,1.5766147880755243e-11,4.2790761722210796e-10,1.0231876862336011e-10,1.022409158991769e-13,3.4751678514219768e-08,1.4463231125177648e-07,0.00014736883475625442,1.9573664251623613e-08,2.7822409252990084e-05,5.5689932517538557e-06,6.7837974716921469e-05,6.0143600154778929e-12,3.8398056437969086e-05,3.9372137392660985e-09,0.00050542348917751725,5.609345901743048e-06,1.6842459379133966e-10,1.3287675558497994e-05,0.00025669863349845766,0.00014563841771384617,2.2058574300370651e-09,1.3892202064739223e-12,2.9806914894971568e-15,1.1562414489996304e-06,1.325810378763493e-09,2.9970815098040348e-06,1.7671600417951206e-09,4.2448374040295115e-09,2.3524969053088498e-06,3.8569283609967107e-10,2.723245426443028e-15,1.984662276288665e-09,9.3824790695032101e-06,1.5828255453656702e-14,2.4470276596572106e-12,6.9249684108524051e-14,1.4223250252854933e-14,0.00044826167566411107,2.5106128204168386e-12,0.0035291088778301033,2.4718402220192589e-12,6.2653973843815485e-12
6.336481873670639e-07,0.17381745575263843,76.950000000000003,0.0,0.0,0.0,0.77050329821794028,9.4361434009986649,0.0066375824762376053,0.020126611554673612,0.0068252876236954644,0.0053487197398390599,1.8532354410298939e-08,6.4541843272184834e-09,0.0030934484148791262,0.00012323034702618776,1.1153651501545456e-10,0.053549629703015474,0.055803264667804005,0.0035222319602776836,0.070902781138883514,1.6647774442665976e-12,3.5740231872933661e-11,5.8794329017513066e-07,6.39978726072614e-10,1.4565012612176897e-07,1.5435734841905063e-06,0.0021875952130426196,0.0028915183781543273,1.6146177602015134e-06,1.0851124198127841e-06,2.3191597144897684e-18,3.2797407058691758e-05,4.8226107317525377e-08,1.6190265943307754e-08,2.9745064325136449e-05,3.1969211841306066e-06,3.5547915387041074e-10,0.00016612143143053323,5.9760263611962863e-05,5.9020800824017089e-11,1.5920448416623011e-11,4.3814631670719501e-10,1.0483999882871016e-10,1.0324953486958652e-13,3.781436306858266e-08,1.5738409867760205e-07,0.00015474522047402383,1.9813154133113457e-08,2.8455285017385271e-05,5.6767876648383862e-06,6.9675089324000033e-05,6.2503046242952776e-12,3.9436028701519737e-05,4.1767125113051106e-09,0.00052891129320581571,5.7661730866048111e-06,1.786700094007654e-10,1.3662605578862239e-05,0.00026984001681445844,0.00015309289345890494,2.4148218367526499e-09,1.4755035156120507e-12,3.2436012284430239e-15,1.2525258072653165e-06,1.4360645283228975e-09,3.1782135521175783e-06,1.9141167454951692e-09,4.597848353958805e-09,2.4944575614893213e-06,4.0900258802830344e-10,2.9497171055835483e-15,2.1080160095131799e-09,9.9657952569871975e-06,1.722439212045739e-14,2.4723067542918429e-12,7.0503181086039485e-14,1.5477952107173406e-14,0.00044827362002973682,2.5723700842022106e-12,0.0036147935344176003,2.5333203680356394e-12,6.859694381687176e-12
6.464052399071188e-07,0.1738155950345594,76.950000000000003,0.0,0.0,0.0,0.76682674360344516,9.435059836737949,0.0067193741505774058,0.020046569885204531,0.0067863684599807671,0.0053177145171353999,1.8456730902912526e-08,6.4248433135743938e-09,0.0031476277326624121,0.00012272749157840555,1.1088996506402566e-10,0.054545572224007619,0.056963552428038286,0.0035849356976107877,0.072292791474353246,1.6579841305466613e-12,3.6479440207719689e-11,6.0017757823612586e-07,6.518843093875411e-10,1.4825524242630356e-07,1.53477410526569e-06,0.0022091117856466711,0.0029462139620977444,1.6303289203746685e-06,1.0956712253510044e-06,2.360446069724495e-18,3.3094428471901885e-05,4.865778804640201e-08,1.6335310258669565e-08,3.0452157217987912e-05,3.2270878280482138e-06,3.5958228542687452e-10,0.00017449148857012815,6.1217748273474345e-05,5.9571526593086415e-11,1.6069002839942547e-11,4.4839259740694656e-10,1.0736302802876075e-10,1.042599177017643e-13,4.1101214654102427e-08,1.7106860243814023e-07,0.00016224444111624677,2.0045512358968837e-08,2.9085307513812822e-05,5.7834208285002044e-06,7.1511831775298432e-05,6.4920509996116393e-12,4.0473674967531753e-05,4.4240591251147811e-09,0.00055285732276805959,5.9229675053422378e-06,1.8925115383897748e-10,1.4037390528493878e-05,0.00028327330189150047,0.00016071265322651588,2.6420490485703135e-09,1.5645923478752562e-12,3.5257576087560405e-15,1.354287931809962e-06,1.5525767692133145e-09,3.3650285277367313e-06,2.06941479918412e-09,4.9708971242989795e-09,2.6408538920483135e-06,4.3304367305057851e-10,3.1890439067366405e-15,2.2353778008260746e-09,1.0568071162558554e-05,1.8722737235359823e-14,2.4966237039216528e-12,7.1750826056917173e-14,1.682452853572432e-14,0.00044828526619515314,2.6341435911011974e-12,0.0037001044472482676,2.5948333749807863e-12,7.5060308479828294e-12
6.591622924471738e-07,0.17381375322752043,76.950000000000003,0.0,0.0,0.0,0.76318406653675386,9.4339862718681449,0.0067995922315973534,0.019965848073771487,0.00674813226621487,0.0052872554248938903,1.8380514048987295e-08,6.395777445991946e-09,0.0032015343720032453,0.0001222206906002605,1.1025480353664501e-10,0.05553073140060228,0.058114376367691421,0.0036473593114114628,0.073670587644378047,1.6511375147780388e-12,3.7212469941530206e-11,6.1231208111576424e-07,6.6366101700658924e-10,1.5084870983631378e-07,1.5261292253648138e-06,0.0022298038929557235,0.0030005996140136612,1.6454299405332993e-06,1.1058199818211512e-06,2.4015479816982698e-18,3.3380796868393546e-05,4.9073763180412632e-08,1.6475077048103532e-08,3.1141141305779847e-05,3.2561510948529627e-06,3.6356416570543263e-10,0.0001830201559315889,6.2675945897395491e-05,6.0101827364720468e-11,1.6212047763107116e-11,4.5864427682824715e-10,1.0988731990153717e-10,1.0527184352865201e-13,4.4623183303651952e-08,1.8573133388479521e-07,0.00016986093707041909,2.0271003506190907e-08,2.9712495372943796e-05,5.8889099878266715e-06,7.3348216607885996e-05,6.7396148756351969e-12,4.151100510375622e-05,4.679245600521083e-09,0.00057725661942365533,6.0797300388460694e-06,2.0016768586236055e-10,1.4412033085402011e-05,0.0002969953188378031,0.00016849588377471864,2.8888530291137935e-09,1.6564802539667557e-12,3.8281013567202972e-15,1.4616806562837946e-06,1.6755206484446374e-09,3.5575099191743934e-06,2.2332855220008355e-09,5.3645394227301291e-09,2.7916719464976467e-06,4.5781396558516646e-10,3.4415823402353075e-15,2.366738171863264e-09,1.1189262046740592e-05,2.0328286729192886e-14,2.5200088844643211e-12,7.2992672947619287e-14,1.8267472393653398e-14,0.00044829694925281019,2.6959211104519843e-12,0.0037850414527405814,2.6563662537191557e-12,8.2081693832974526e-12
6.719193449872287e-07,0.17381193009676155,76.950000000000003,0.0,0.0,0.0,0.7595748853433717,9.4329225769116487,0.00687825977502183,0.01988455384099359,0.0067105485770413958,0.0052573182452963167,1.8303802762682322e-08,6.3669836117185484e-09,0.0032551707945934981,0.00012171060182618775,1.0963052542067824e-10,0.05650526640966743,0.05925580706773402,0.0037095052525880864,0.075036239092286683,1.6442464826084509e-12,3.7939369801803007e-11,6.2434754178790113e-07,6.7531075138041364e-10,1.5343063026075446e-07,1.5176319480602479e-06,0.0022496978744698851,0.0030546807003768925,1.6599404666875297e-06,1.1155718924575795e-06,2.4424670641759877e-18,3.3656951220846493e-05,4.947468343443627e-08,1.6609784948309618e-08,3.1811909929412164e-05,3.2841564208599025e-06,3.6742934248963776e-10,0.00019170254033634102,6.4134563676495325e-05,6.0612548799997333e-11,1.6349811297276361e-11,4.688992905140715e-10,1.1241236717333133e-10,1.0628510276957213e-13,4.8391402462740957e-08,2.0141856498245651e-07,0.00017758920523693229,2.0489884195492927e-08,3.0336866783753113e-05,5.9932720548053542e-06,7.518425937136319e-05,6.9930075554105158e-12,4.2548029518255488e-05,4.9422599618038572e-09,0.00060210429824640122,6.2364617880192338e-06,2.1141909329064037e-10,1.4786536569550502e-05,0.00031100294270381204,0.00017644079789928531,3.1566099680366905e-09,1.7511593647993725e-12,4.1515890335427698e-15,1.5748553047627371e-06,1.8050679411260862e-09,3.7556385086570871e-06,2.4059578713347089e-09,5.779325283580849e-09,2.9468956763313111e-06,4.8331099255061258e-10,3.7076852767140174e-15,2.5020856176409983e-09,1.1829313577878216e-05,2.204612064505313e-14,2.5424920634843336e-12,7.4228775179856944e-14,1.9811352327818709e-14,0.00044830895196166891,2.7576910952742569e-12,0.0038696047038200344,2.7179067289913337e-12,8.9700531863745476e-12
6.846763975272836e-07,0.17381012541002827,76.950000000000003,0.0,0.0,0.0,0.75599881814376035,9.4318686237388629,0.0069553995207369476,0.019802785626707342,0.0066735888347768044,0.0052278802736951784,1.8226687378303815e-08,6.3384586957155577e-09,0.0033085394343573926,0.0001211978259384745,1.0901665725754438e-10,0.057469333291177302,0.060387918653177594,0.0037713759516243756,0.076389821521480258,1.6373191489409827e-12,3.8660190697427264e-11,6.3628474073362907e-07,6.8683537747173949e-10,1.5600110476487986e-07,1.5092758087256087e-06,0.0022688195166532263,0.0031084623503313167,1.6738797250085889e-06,1.1249398783399339e-06,2.48320491747424e-18,3.3923314407486259e-05,4.9861175503754957e-08,1.6739644527844872e-08,3.2464412315986684e-05,3.3111475945496643e-06,3.711822213931343e-10,0.00020053378445650862,6.5593324827611064e-05,6.1104505677984615e-11,1.6482513223403593e-11,4.7915568674387317e-10,1.1493769031347664e-10,1.0729949663418824e-13,5.2417180850451959e-08,2.1817729451134751e-07,0.00018542380898282522,2.0702403110485835e-08,3.095843949369675e-05,6.0965236094318347e-06,7.7019975831613745e-05,7.2522361280307793e-12,4.3584758707059108e-05,5.2130864638388908e-09,0.00062739554639755773,6.3931639775562534e-06,2.2300470268158074e-10,1.5160904684349961e-05,0.00032529309360429103,0.00018454563448628823,3.4467592058897947e-09,1.8486204753235408e-12,4.4971923408035712e-15,1.6939616267479319e-06,1.9413885777826956e-09,3.9593925396356159e-06,2.587658345946523e-09,6.2157988350659791e-09,3.1065070624180538e-06,5.0953195415010586e-10,3.9877017977817115e-15,2.6414067264611158e-09,1.2488162399605543e-05,2.3881399450385473e-14,2.5641023835337519e-12,7.5459185663479999e-14,2.1460809465848811e-14,0.0004483215142453483,2.8194426506540517e-12,0.0039537946351933632,2.779443207032992e-12,9.7958089592052603e-12
6.974334500673386e-07,0.17380833893766923,76.950000000000003,0.0,0.0,0.0,0.75245548341607793,9.4308242856401669,0.0070310338961040936,0.019720633396788659,0.0066372262785358961,0.0051989202304087712,1.8149250398198913e-08,6.3101995853244137e-09,0.0033616426974629105,0.00012068291154042255,1.0841275530338427e-10,0.058423084984240169,0.061510788301602483,0.0038329738181503829,0.077731416158674738,1.6303629251189014e-12,3.9374985405231973e-11,6.4812449074409641e-07,6.9823672318386039e-10,1.5856023355189851e-07,1.5010547494781228e-06,0.0022871940410794872,0.0031619494705745739,1.6872665135613233e-06,1.1339365728368418e-06,2.5237631281788457e-18,3.4180293602835107e-05,5.0233842658610899e-08,1.686485848649203e-08,3.3098648813019119e-05,3.3371667930163258e-06,3.7482706707665227e-10,0.00020950907609124352,6.7051967862654069e-05,6.1578482594448033e-11,1.6610365180707559e-11,4.8941162141047907e-10,1.1746283627261571e-10,1.0831483664360149e-13,5.6711994385975858e-08,2.3605521454351842e-07,0.00019335938700764817,2.0908801053404522e-08,3.1577230818295439e-05,6.198680902785463e-06,7.8855381367047835e-05,7.5173036787343864e-12,4.4621202911579187e-05,5.4917058073221823e-09,0.00065312562170042156,6.5498378810295962e-06,2.3492368853859354e-10,1.5535141314170814e-05,0.00033986273660393992,0.00019280865843060392,3.7608041094733763e-09,1.9488531242142187e-12,4.8658974314363659e-15,1.8191477381250672e-06,2.0846505784962187e-09,4.1687478704361701e-06,2.7786108981854938e-09,6.6744980883780386e-09,3.2704862361322709e-06,5.364737436448074e-10,4.2819770607149091e-15,2.784686293887679e-09,1.3165736670251517e-05,2.5839360378410286e-14,2.5848683487550135e-12,7.6683956790559823e-14,2.3220554131397297e-14,0.00044833484079637349,2.8811655032735775e-12,0.0040376119328674456,2.8409647442897529e-12,1.0689749677701245e-11
7.101905026073935e-07,0.1738065704527182,76.950000000000003,0.0,0.0,0.0,0.74894450049979955,9.4297894373833646,0.0071051850193448425,0.01963817937030506,0.0066014358336837307,0.0051704181728614651,1.8071567166701926e-08,6.2822031744434467e-09,0.003414482962371658,0.00012016635963779222,1.0781840369692722e-10,0.059366671375650597,0.062624495806970396,0.0038943012405723743,0.07906110908859916,1.6233845794676206e-12,4.008380829201331e-11,6.5986763230823839e-07,7.0951657993939166e-10,1.6110811594711527e-07,1.4929630941816834e-06,0.0023048460952196912,0.0032151467593812709,1.7001191959780309e-06,1.142574317354288e-06,2.5641432689011429e-18,3.4428280689643887e-05,5.0593265369007935e-08,1.6985621864846099e-08,3.3714666369370399e-05,3.3622546212385139e-06,3.783680049794926e-10,0.00021862365646624937,6.851024588497836e-05,6.2035234711558277e-11,1.6733570868900623e-11,4.9966535307506508e-10,1.1998737726485772e-10,1.0933094416851467e-13,6.1287478192718867e-08,2.5510067724351755e-07,0.00020139066118609599,2.1109311031606463e-08,3.2193257658483018e-05,6.2997598616383912e-06,8.0690490526371382e-05,7.7882094917168235e-12,4.5657371868117246e-05,5.7780953436542139e-09,0.00067928985122365961,6.7064847638241927e-06,2.4717508207599082e-10,1.5909250368715173e-05,0.00035470888140940425,0.0002012281604447789,4.1003128980819807e-09,2.0518456696375887e-12,5.2587042272629288e-15,1.9505600677422301e-06,2.2350199934753391e-09,4.3836781202996035e-06,2.9790368547758959e-09,7.1559547473671339e-09,3.4388115944241479e-06,5.6413296614761639e-10,4.5908521763591991e-15,2.9319074311101963e-09,1.3861956575680957e-05,2.7925313804334953e-14,2.6048178144694885e-12,7.7903140430578209e-14,2.5095362590484142e-14,0.00044834910712466858,2.942849972081696e-12,0.0041210575073466127,2.9024610172360617e-12,1.1656377229407293e-11
7.229475551474484e-07,0.17380481973095488,76.950000000000003,0.0,0.0,0.0,0.74546549004554929,9.4287639552593916,0.0071778747029844145,0.019555498678033814,0.0065661940043480159,0.0051423554102175096,1.7993706480384368e-08,6.254466367259422e-09,0.0034670625799228137,0.0001196486276966926,1.072332126793553e-10,0.060300239356177461,0.063729123190402387,0.0039553605857565802,0.080378990651987128,1.6163902921146693e-12,4.0786715066734844e-11,6.7151502949729234e-07,7.2067670335189241e-10,1.6364485038434826e-07,1.4849955241338539e-06,0.0023217997455857232,0.0032680587197484582,1.7124556968611385e-06,1.1508651582458811e-06,2.6043468980697608e-18,3.4667652685449522e-05,5.0940001950113153e-08,1.7102122260870053e-08,3.4312554260639466e-05,3.3864501533918574e-06,3.8180902345776274e-10,0.00022787282762219561,6.9967925911221327e-05,6.2475488544141502e-11,1.6852326260274358e-11,5.0991523820094847e-10,1.2251090959401158e-10,1.1034764998422018e-13,6.6155418693166481e-08,2.7536266204746245e-07,0.00020951244345899066,2.130415836846242e-08,3.2806536521533856e-05,6.3997760940335628e-06,8.2525316712397776e-05,8.0649492455542902e-12,4.6693274629173882e-05,6.072229270012218e-09,0.00070588362988481567,6.863105840356049e-06,2.5975777956447051e-10,1.628323566519971e-05,0.00036982858191618494,0.00020980245678591639,4.466919421319679e-09,2.1575853613030657e-12,5.6766257442074221e-15,2.0883433092213473e-06,2.3926608496089708e-09,4.6041548081518191e-06,3.1891548455784675e-09,7.660694037380368e-09,3.6114599091015785e-06,5.9250595648150511e-10,4.9146640993223773e-15,3.0830516679876969e-09,1.4576734816965246e-05,3.0144639662328199e-14,2.62397797942863e-12,7.9116787926620202e-14,2.7090073834305031e-14,0.00044836446446188272,3.0044869400933866e-12,0.0042041324698363462,2.9639222933008228e-12,1.2700384919876476e-11
7.357046076875034e-07,0.17380308655094484,76.950000000000003,0.0,0.0,0.0,0.74201807441618195,9.4277477171184376,0.0072491244573422596,0.019472659961111499,0.0065314787705515525,0.0051147144217300496,1.7915731142748825e-08,6.2269860815755277e-09,0.0035193838734472,0.0001191301333320481,1.0665681689164041e-10,0.061223932881392808,0.06482475435139945,0.0040161541987621526,0.081685154899935081,1.6093857048189448e-12,4.1483762558697168e-11,6.830675662770352e-07,7.3171881395204615e-10,1.6617053439442581e-07,1.4771470547928838e-06,0.0023380784729902697,0.0033206896716786809,1.7242934987369321e-06,1.1588208447655169e-06,2.644375559754788e-18,3.4898772178450884e-05,5.1274589220465629e-08,1.7214540050794837e-08,3.4892440054783381e-05,3.4097909755789588e-06,3.8515397624342708e-10,0.00023725195895522475,7.1424788218589803e-05,6.2899942770964516e-11,1.6966819818538045e-11,5.201597265659928e-10,1.2503305252384579e-10,1.113647938421976e-13,7.132774580445627e-08,2.9689074326147764e-07,0.00021771964184125913,2.1493560833564782e-08,3.3417083543003402e-05,6.4987448954494713e-06,8.435987196370153e-05,8.3475152013742273e-12,4.772891944044039e-05,6.3740788150370806e-09,0.0007329024190808834,7.0197022426379651e-06,2.7267055027508002e-10,1.6657100840774204e-05,0.00038521893564836602,0.00021852988892219344,4.8623238892430859e-09,2.2660584089709087e-12,6.1206874260412737e-15,2.2326403776528632e-06,2.5577351025969298e-09,4.8301474845695268e-06,3.409180739785857e-09,8.1892345519614976e-09,3.7884064306950954e-06,6.2158879616216884e-10,5.2537455296256853e-15,3.2380990510188958e-09,1.5309977074039192e-05,3.2502783907776547e-14,2.642375380456936e-12,8.0324950092479865e-14,2.9209586402577576e-14,0.00044838104380713259,3.0660678273045119e-12,0.0042868381109544456,3.0253394028970133e-12,1.3826659849558092e-11
