Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761)
1.386104099223021e-07,0.1822743166081103,76.950000000000003,0.0,0.0,0.0,0.5144530523516947,9.4459670516915679,0.011859758264080552,0.065535515029181673,0.0302212906195083,0.0059539441513234877,2.9067429552270702e-08,3.230378974017859e-07,0.04459998349514542,0.00018799301375716765,6.7426324310144021e-11,0.047863061727553814,0.052589824045235767,0.074195137075085391,0.11189718575523856,1.4712261612912958e-12,7.8116983017118316e-11,2.4389778581843862e-06,0.0,7.0629119775866409e-06,3.0449349334166242e-05,0.039762573261816848,0.039789603326112984,1.6777255148955998e-05,1.0252809147141658e-05,1.9868004320893326e-14,0.00081245751750332897,6.8192923356212933e-07,2.0820781438337558e-07
1.3972790000793522e-07,0.1822742850220372,76.950000000000003,0.0,0.0,0.0,0.51220964002208436,9.4456657513118554,0.01190985037443869,0.06539058085689535,0.030049330583680242,0.0059199126385749657,2.9002225554561172e-08,3.2176872578366687e-07,0.044846604753326892,0.00018757131101962486,6.7040929399376431e-11,0.048198614886572018,0.053034826617542337,0.074638284730959903,0.11267909167841235,1.467925931856484e-12,7.8775178829186325e-11,2.4596598831997534e-06,0.0,7.1053460180647009e-06,3.0276147378603939e-05,0.040048528484709363,0.040075752074574755,1.6897374051774093e-05,1.0326215813591182e-05,1.9986670976205114e-14,0.00081885028779011691,6.8727315554452243e-07,2.0983943788187515e-07
1.4084539009356834e-07,0.182274255920581,76.950000000000003,0.0,0.0,0.0,0.50998190621521122,9.4453672703438638,0.011959446794531006,0.065244799385952248,0.029878406328427243,0.0058860885028133511,2.8936658631433942e-08,3.2050856816634202e-07,0.045091957097999895,0.00018714726013926343,6.6657882943453201e-11,0.048531144749150705,0.053477054387670739,0.075079713292135988,0.11345586462232132,1.4646073256526734e-12,7.9429235381665317e-11,2.4802130129556473e-06,0.0,7.1476151350178914e-06,3.0103987041623788e-05,0.04033285725324158,0.040360273258429127,1.7016803833618162e-05,1.0399201353893519e-05,2.0104877291595211e-14,0.00082521264260376011,6.9259140351579721e-07,2.1146322263659918e-07
1.4196288017920147e-07,0.18227422926913847,76.950000000000003,0.0,0.0,0.0,0.50776969576558439,9.4450715823735205,0.012008551382128467,0.065098222152391499,0.029708523832172994,0.0058524728691422365,2.8870750796682772e-08,3.1925733410751752e-07,0.04533604918476053,0.00018672100499089937,6.6277197707445592e-11,0.048860676453139025,0.05391651508248782,0.075519434807198985,0.1142275335917287,1.461271469059977e-12,8.0079164761773934e-11,2.5006376022352207e-06,0.0,7.1897204864001671e-06,2.9932874447287689e-05,0.040615569406351124,0.040643176723715715,1.713554891103554e-05,1.0471768453532678e-05,2.0222626490509061e-14,0.000831544678834985,6.9788406907784999e-07,2.1307919638272977e-07
1.430803702648346e-07,0.18227420503349748,76.950000000000003,0.0,0.0,0.0,0.50557285559730714,9.4447786610444826,0.012057167959646743,0.064950898786938702,0.029539688207024274,0.0058190666826466939,2.8804523781801907e-08,3.1801493463242628e-07,0.045578889585206298,0.00018629268574554505,6.5898884398683027e-11,0.049187235262537946,0.05435321701125545,0.075957461204614871,0.11499412792957427,1.4579194591236876e-12,8.0724980070062585e-11,2.5209340330905783e-06,0.0,7.2316632185954793e-06,2.9762814831053139e-05,0.040896674838194862,0.040924472371537887,1.7253613593212761e-05,1.0543919749779112e-05,2.0339921766859111e-14,0.00083784649769186033,7.031512428380373e-07,2.1468738685410929e-07
1.4419786035046772e-07,0.18227418317952915,76.950000000000003,0.0,0.0,0.0,0.50339123466734692,9.4444884800660205,0.012105300314753063,0.064802877110737178,0.029371903762313873,0.0057858707299790254,2.8737999459860538e-08,3.1678128149107603e-07,0.0458204867885088,0.00018586244303720069,6.5522951902633832e-11,0.049510846533910233,0.054787169019106068,0.076393804295036422,0.11575567727608932,1.4545523960377482e-12,8.1366695283609766e-11,2.5411027126698771e-06,0.0,7.2734444666407286e-06,2.959381261443151e-05,0.041176183486677898,0.041204170146545691,1.7371002062269175e-05,1.0615657805502769e-05,2.0456766285954742e-14,0.00084411820436251588,7.0839301336364207e-07,2.1628782121116645e-07
1.4531535043610084e-07,0.18227416367338697,76.950000000000003,0.0,0.0,0.0,0.501224683930797,9.4442010132279037,0.01215295220074239,0.064654203204992003,0.029205174039484326,0.0057528856532296649,2.8671197954973386e-08,3.1555628781536782e-07,0.046060849202385241,0.00018543040752090398,6.5149407497522413e-11,0.049831535697560304,0.055218380459856595,0.076828475772725335,0.11651221154550441,1.4511713024249356e-12,8.2004324962390318e-11,2.5611440719454495e-06,0.0,7.3150653543632729e-06,2.9425871447679826e-05,0.041454105326440539,0.041482280030406569,1.7487718682658978e-05,1.0686985283343861e-05,2.0573163178442873e-14,0.00085035990780274841,7.1360947843661786e-07,2.1788052923013949e-07
1.4643284052173397e-07,0.1822741464815504,76.950000000000003,0.0,0.0,0.0,0.49907305631691989,9.4439162344114997,0.012200127336806969,0.064504921451055588,0.029039501846805416,0.0057201119509252491,2.8604138134843218e-08,3.1433986818119336e-07,0.046299985153794382,0.00018499670185190024,6.4778256850210855e-11,0.050149328243627216,0.055646861176715273,0.077261487216571556,0.11726376090814557,1.4477771385483746e-12,8.2637884335385011e-11,2.5810585648118021e-06,0.0,7.3565269944794284e-06,2.9258994238404314e-05,0.041730450364411378,0.041758812037210227,1.7603767902424533e-05,1.0757904896396781e-05,2.0689115542577707e-14,0.00085657172059862448,7.1880074148535956e-07,2.1946554240439158e-07
1.475503306073671e-07,0.18227413157068972,76.950000000000003,0.0,0.0,0.0,0.49693620668525051,9.4436341175976697,0.01224682940851873,0.064355074593924533,0.028874889314596898,0.0056875499828235197,2.8536839523095716e-08,3.1313193788819344e-07,0.046537902890181476,0.00018456145138553238,6.4409504014262841e-11,0.050464249699178974,0.056072621468402042,0.077692850091914734,0.11801035576162298,1.4443708850737296e-12,8.3267389489174115e-11,2.6008466665014323e-06,0.0,7.3978304887704927e-06,2.9093183201003302e-05,0.042005228632220018,0.042033776205400865,1.7719153946344067e-05,1.0828419234488859e-05,2.0804626450965596e-14,0.00086275375873283986,7.239669002600971e-07,2.2104289071469792e-07
1.4866782069300022e-07,0.18227411890772463,76.950000000000003,0.0,0.0,0.0,0.49481399179105473,9.4433546368770678,0.012293062068218662,0.064204703808710933,0.028711337927981629,0.0056551999852245231,2.8469320760504056e-08,3.1193241325253994e-07,0.046774610580481608,0.00018412477646220291,6.4043151651472518e-11,0.050776325609879401,0.056495672062467861,0.078122575752012077,0.11875202670710602,1.4409534835365526e-12,8.3892857071980684e-11,2.6205088723380374e-06,0.0,7.4389769282245853e-06,2.8928439899565737e-05,0.042278450179533272,0.042307182591531052,1.7833881087351001e-05,1.0898530910423825e-05,2.0919698945313424e-14,0.00086890614137580258,7.2910805660474493e-07,2.2261260527928882e-07
1.4978531077863334e-07,0.18227410845991388,76.950000000000003,0.0,0.0,0.0,0.49270627024689079,9.4430777664662919,0.012338828935448956,0.064053848772196387,0.028548848567025688,0.0056230620813178507,2.8401598264159473e-08,3.1074121223392916e-07,0.047010116316231532,0.00018368678450126711,6.3679201189302821e-11,0.051085581521069699,0.056916024086612928,0.078550675439662598,0.11948880452485251,1.4375257751614018e-12,8.4514304110869891e-11,2.6400456963963101e-06,0.0,7.4799673931936692e-06,2.8764765290845636e-05,0.042550125067103581,0.042579041263637471,1.7947953853265649e-05,1.0968242680608176e-05,2.1034336032544704e-14,0.00087502899066506173,7.3422432401083062e-07,2.2417472057084051e-07
1.5090280086426647e-07,0.18227410019481605,76.950000000000003,0.0,0.0,0.0,0.49061290249612471,9.4428034807107633,0.012384133597259281,0.063902547691746317,0.0283874215456274,0.0055911362768824259,2.8333689073487421e-08,3.0955825363623936e-07,0.047244428112356858,0.00018324758502459394,6.3317652686327751e-11,0.051392042964939127,0.057333689049048016,0.078977160288356898,0.12022072015694991,1.4340886169370837e-12,8.5131748397040382e-11,2.6594576705834567e-06,0.0,7.52080295350457e-06,2.8602159750592957e-05,0.042820263363071161,0.042849362296800669,1.8061376547969782e-05,1.1037557181520997e-05,2.1148540694930481e-14,0.00088112243158242694,7.3931581012417241e-07,2.2572926956565659e-07
1.520202909498996e-07,0.18227409408017933,76.950000000000003,0.0,0.0,0.0,0.48853375076685923,9.4425317540926876,0.012428979608738854,0.063750837382943903,0.028227056653434383,0.0055594224759802175,2.8265610054120463e-08,3.0838345692288141e-07,0.047477553908537598,0.00018280728677269408,6.2958505037073025e-11,0.051695735439469544,0.05774867880531407,0.079402041324270048,0.12094780467897738,1.4306428595361419e-12,8.5745208226254888e-11,2.6787453430873398e-06,0.0,7.5614846686514897e-06,2.8440623124437976e-05,0.043088875135304107,0.043118155765734606,1.8174153419064483e-05,1.1106477011413101e-05,2.1262315887116449e-14,0.00088718659170127531,7.4438262261451815e-07,2.2727628517580656e-07
1.5313778103553272e-07,0.18227409008411893,76.950000000000003,0.0,0.0,0.0,0.48646867904387986,9.442262561243643,0.01247337049334488,0.063598753322158016,0.028067753181094203,0.0055279204882106876,2.8197376486055475e-08,3.0721674298554296e-07,0.04770950157004826,0.00018236598901748396,6.2601756095715203e-11,0.05199668439696007,0.058161005539149012,0.079825329467485065,0.12167008928411921,1.427189280038622e-12,8.6354702251876333e-11,2.6979092774833993e-06,0.0,7.6020135879142447e-06,2.8280154755620631e-05,0.043355970446951331,0.043385431740673726,1.8286288866852331e-05,1.1175004855524044e-05,2.1375664532104932e-14,0.00089322160103498863,7.4942487687689224e-07,2.2881580256847825e-07
1.5425527112116584e-07,0.18227408817509905,76.950000000000003,0.0,0.0,0.0,0.48441755304899259,9.4419958769484946,0.012517309743141147,0.063446329674178445,0.027909509943965363,0.0054966300295842133,2.8129002900195108e-08,3.0605803394132131e-07,0.047940278888368285,0.00018192378585493957,6.2247402660810698e-11,0.05229491523516544,0.058570681748529606,0.080247035532883343,0.12238760527045212,1.4237286150856172e-12,8.6960249593872987e-11,2.7169500520827065e-06,0.0,7.6423907504442243e-06,2.8120753504778844e-05,0.043621559353689526,0.043651200284399665,1.8397787301582564e-05,1.1243143408551768e-05,2.1488589524406435e-14,0.00089922759193976018,7.5444269080476652e-07,2.3034785773488944e-07
1.5537276120679897e-07,0.18227408832178799,76.950000000000003,0.0,0.0,0.0,0.48238024020480286,9.4417316761462207,0.012560800819226225,0.063293599339820983,0.027752325317883145,0.0054655507277864019,2.8060504447201576e-08,3.0490725234222559e-07,0.048169893582277301,0.00018148077474082147,6.1895440496082837e-11,0.05259045328299855,0.058977720221320251,0.080667170231739346,0.12310038402088742,1.420261627017524e-12,8.7561869903639727e-11,2.7358682587907542e-06,0.0,7.6826171854183647e-06,2.7962417784476737e-05,0.043885651898825775,0.043915471447027184,1.8508652946029411e-05,1.1310895255364174e-05,2.1601093734491497e-14,0.00090520469894262996,7.5943617737657246e-07,2.318724852395408e-07
1.564902512924321e-07,0.18227409049317211,76.950000000000003,0.0,0.0,0.0,0.48035660960598897,9.4414699339408052,0.012603847152081401,0.063140594009895731,0.027596197263126843,0.0054346821315312543,2.7991895289840837e-08,3.0376432179499984e-07,0.048398353298743403,0.00018103704747120752,6.1545864484843761e-11,0.052883323788881074,0.059382134015865812,0.081085744173014951,0.12380845698633755,1.416789034127129e-12,8.8159583141903837e-11,2.754664502200872e-06,0.0,7.722693912164164e-06,2.7805145588481628e-05,0.044148258108828192,0.044178255261939074,1.8618890093409887e-05,1.1378263017457474e-05,2.1713180003795117e-14,0.0009111530585843309,7.6440545406094373e-07,2.3338972090804795e-07
1.5760774137806522e-07,0.18227409465864908,76.950000000000003,0.0,0.0,0.0,0.47834653198745891,9.441210625612154,0.012646452141956198,0.062987344218410984,0.027441123353554822,0.0054040237160097974,2.7923187923131312e-08,3.0262916750412659e-07,0.04862566561390632,0.00018059268541459561,6.1198668711159781e-11,0.053173551909004843,0.059783936440285956,0.081502767864789105,0.12451185566857895,1.4133114736713571e-12,8.8753409536815338e-11,2.7733393986286574e-06,0.0,7.7626219402977901e-06,2.7648934520662745e-05,0.044409387988912537,0.044439561741518481,1.8728503194981699e-05,1.1445249410943434e-05,2.1824851143254966e-14,0.00091707280926020063,7.6935064608235119e-07,2.3489960290889026e-07
1.5872523146369834e-07,0.18227410078787085,76.950000000000003,0.0,0.0,0.0,0.47634987969774734,9.440953726612058,0.012688619159197683,0.062833879369166484,0.027287100804538944,0.0053735748833948086,2.7854395501241159e-08,3.0150171519498293e-07,0.048851838033916448,0.00018014777311135762,6.085384639755948e-11,0.053461162697841715,0.060183141035484132,0.081918251715478368,0.12521061160581884,1.4098296071299055e-12,8.934336979275294e-11,2.7918935753162385e-06,0.0,7.8024022698418293e-06,2.7493781817955803e-05,0.044669051520208454,0.044699400873750725,1.8837496502976749e-05,1.1511857039263744e-05,2.1936109940956616e-14,0.00092296409110967262,7.7427187320050549e-07,2.3640216789096547e-07
1.5984272154933147e-07,0.18227410885078207,76.950000000000003,0.0,0.0,0.0,0.47436652688547576,9.4406992125912605,0.012730351540624874,0.062680227630071514,0.027134126446970112,0.0053433349608334683,2.7785531333887859e-08,3.0038189110896112e-07,0.04907687798652436,0.00017970239641027007,6.0511389897358461e-11,0.05374618108480355,0.060579761588053373,0.082332206021891424,0.12590475636307222,1.4063441058940353e-12,8.9929484980750253e-11,2.8103276710361993e-06,0.0,7.8420358900756138e-06,2.7339684327692661e-05,0.044927258652683044,0.044957782615283291,1.8945874163207369e-05,1.1578088437017985e-05,2.2046959156980666e-14,0.00092882704610069413,7.7916925317286804e-07,2.3789745181861377e-07
1.609602116349646e-07,0.18227411881737254,76.950000000000003,0.0,0.0,0.0,0.47239634902670913,9.440447059369804,0.012771652598107299,0.062526416304939422,0.026982196853143153,0.0053133032281482305,2.7716606547548411e-08,2.9926962321532532e-07,0.049300792841237069,0.00017925662775912832,6.0171291080129283e-11,0.054028631890316509,0.060973812046545471,0.082744640997955241,0.12659432150167976,1.4028555373723757e-12,9.051177625223655e-11,2.8286423321816116e-06,0.0,7.8815237823011515e-06,2.7186638637668333e-05,0.045184019307699635,0.045214716894561795,1.9053640573716607e-05,1.1643946288426907e-05,2.2157401523731941e-14,0.00093466181739975676,7.8404291456370959e-07,2.3938549389050817e-07
1.6207770172059772e-07,0.18227413065886636,76.950000000000003,0.0,0.0,0.0,0.47043922303964725,9.4401972429382592,0.012812525616336763,0.062372471739965629,0.026831308313447214,0.0052834789091918324,2.7647632684307577e-08,2.9816483994603717e-07,0.049523589904131853,0.00017881054174477486,5.9833541157042899e-11,0.054308539818339538,0.061365306535356587,0.08315556676734176,0.12727933858605142,1.3993644852910454e-12,9.1090265091083232e-11,2.8468382133909129e-06,0.0,7.920866919133338e-06,2.7034641048938168e-05,0.04543934337547046,0.045470213608654352,1.916079998947413e-05,1.1709433194395281e-05,2.2267439752082061e-14,0.00094046854947743357,7.8889298221933392e-07,2.4086633223628534e-07
1.6319519180623085e-07,0.18227414434580963,76.950000000000003,0.0,0.0,0.0,0.46849502739476245,9.4399497394803014,0.012852973850620727,0.062218419274843915,0.026681456833036042,0.0052538611714906874,2.7578621248286493e-08,2.9706747041631191e-07,0.049745276412764959,0.00017836421258654258,5.9498130689510831e-11,0.054585929436552078,0.061754259356074023,0.083564993356240957,0.12795983916694006,1.3958715302971456e-12,9.1664973261276375e-11,2.8649159776394342e-06,0.0,7.9600662638047833e-06,2.6883687572034423e-05,0.045693240709594463,0.045724282617890709,1.9267356587435331e-05,1.1774551708795415e-05,2.2377076528038513e-14,0.000946247388126393,7.9371957977471941e-07,2.4234000462369111e-07
