Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195)
3.592769634920525e-20,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999999947153,9.5,1.1716584882312408e-14,1.3998702758068885e-13,1.3998702758906519e-13,1.4873952307405959e-23,1.4868816450749705e-23,2.3676074755969892e-13,4.6129859304162941e-21,8.4546132481847236e-24,2.1619469194207259e-34,6.0485468890033407e-39,2.4641921840066402e-38,8.2897863673083947e-21,8.0404655766881309e-26,2.4511741453676203e-34,7.1432862609860098e-39,3.0819007981357055e-52,0.0,5.5537876482641885e-35,7.4371390575898804e-26,1.9445060707638272e-35,1.9445060708711302e-35,9.3982406760076103e-46,1.3320265442849517e-46,1.264711569945671e-39,1.2627216894834817e-27,1.3076484395219821e-37,9.2667473434605198e-39,4.0100589053503923e-82,2.5354381202576666e-47,1.5325181315436346e-41,3.7265073685232103e-82,9.2084033550501584e-23,1.043216107793927e-57,1.0432071355679462e-57,1.5448251939092593e-32,4.6312305756568306e-33,9.2478781132082366e-25,1.5447650787883142e-32,2.4528677669411237e-42
7.188660703059921e-20,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999999894262,9.5,2.3443349247570448e-14,2.800956772062403e-13,2.8009567723974713e-13,5.9534571802742241e-23,5.949346697160939e-23,4.7372716870263828e-13,1.8463964626039232e-20,3.3840485301383333e-23,1.7283207803162263e-33,4.8425153324093756e-38,1.9733554142129876e-37,3.3180747687560493e-20,3.2182816360159818e-25,1.954300211992473e-33,5.7189406049139146e-38,4.9364048686401961e-51,0.0,4.4464068603805033e-34,2.9767937963465506e-25,1.5567871989427809e-34,1.556787199114605e-34,1.5049427433319997e-44,2.1329778830724279e-45,1.0125381502813508e-38,5.0541775047450061e-27,1.0469136659307668e-36,7.4190321056844245e-38,5.1432989601066769e-80,4.0600042407915555e-46,1.2269463427236852e-40,4.7796159423024627e-80,3.6857609447481541e-22,3.341086442658771e-56,3.3410289722847062e-56,1.2367993750607013e-31,3.7078001456139493e-32,3.7015609923070319e-24,1.2367512464803692e-31,3.9277839724035749e-41
1.4380442839338712e-19,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.9999999999978848,9.5,4.6896877978055525e-14,5.6031297631680475e-13,5.6031297645071118e-13,2.3821583405940993e-22,2.3788708237180849e-22,9.4765993157982189e-13,7.3879901858238257e-20,1.354060120813547e-22,1.3791156745745512e-32,3.8754840784317917e-37,1.579489135624584e-36,1.3276619796395032e-19,1.2877318546324634e-24,1.5511772402612594e-32,4.5768396438364656e-37,7.9025592465943308e-50,0.0,3.5584765237874829e-33,1.1911052630353084e-24,1.2459028975966709e-33,1.2459028978717015e-33,2.4088876278182915e-43,3.4141534166130822e-44,8.1033808405130012e-38,2.0223293382984072e-26,8.3784880399249976e-36,5.9374799225539466e-37,6.5901019950148195e-78,6.4986502576317166e-45,9.819299695912554e-40,6.1241154367726695e-78,1.474784329293523e-21,1.0695883166708635e-54,1.0695515211526408e-54,9.8981522869511262e-31,2.9673665102767588e-31,1.4811062918327321e-23,9.8977671131401774e-31,6.2870113302436899e-40
2.8764007111896295e-19,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999999576916,9.5,9.3803935438901716e-14,1.1207475739766401e-12,1.120747574511041e-12,9.5301844889340594e-22,9.5039132041345399e-22,1.8955251396995158e-12,2.955676585380221e-19,5.417121522360014e-22,1.0970501206475535e-31,3.1009762014792735e-36,1.2639193029336481e-35,5.3115114230257705e-19,5.1517659362019515e-24,1.2210861849248731e-31,3.6620855755534025e-36,1.264760298351802e-48,0.0,2.8473213666001089e-32,4.7651966464983675e-24,9.9691161273851125e-33,9.9691161317864897e-33,3.8550017478235065e-42,5.463756086359765e-43,6.4839331837630719e-37,8.0906342093284807e-26,6.7040585012889542e-35,4.750885156980076e-36,8.4396079488048625e-76,1.0399954293647807e-43,7.8569316736165917e-39,7.8428426997272081e-76,5.9000965092633394e-21,3.4233445338730214e-53,3.4231090081227675e-53,7.9200231455639386e-30,2.3743432830019892e-30,5.9253875595994953e-23,7.9197149497609942e-30,1.0061261858082702e-38
5.753113565701146e-19,0.24295016746179787,76.950000000000003,0.0,0.0,0.0,0.99999999999153788,9.5,1.8761805036009816e-13,2.2416167670579849e-12,2.2416167691853057e-12,3.8123840179036639e-21,3.7914189499473016e-21,3.791254285401062e-12,1.1823664035719172e-18,2.1670244261508404e-21,8.6757268337428094e-31,2.4810167025129113e-35,1.0112762463654681e-34,2.1247766720620184e-18,2.06087408819154e-23,9.4627927566736611e-31,2.9298161984207877e-35,2.023915744952147e-47,0.0,2.2780725639800993e-31,1.9062337844304985e-23,7.9760501428417863e-32,7.9760501498846971e-32,6.1686215718307734e-41,8.7428961039430524e-42,5.1876347929356526e-36,3.2365170703358689e-25,5.3637481829697157e-34,3.8010675812866174e-35,1.0805436511822374e-73,1.664161362951598e-42,6.2861421957578637e-38,1.0041383365945028e-73,2.3602297778153216e-20,1.0955484504803672e-51,1.0953977182242914e-51,6.3366160352544083e-29,1.8996537490750113e-29,2.3703462880942069e-22,6.3363694580289066e-29,1.6099646608494113e-37
1.150653927472418e-18,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999998307532,9.5,3.7524628020050719e-13,4.4833551443216426e-12,4.4833551527482608e-12,1.525015633786498e-20,1.5083284757182137e-20,7.5827074946595978e-12,4.7296544428424794e-18,8.6684461265586609e-21,6.7838297608408607e-30,1.9849078886636324e-34,8.0909266447776642e-34,8.4994460234257672e-18,8.2438317780736256e-23,7.1219436237003672e-30,2.3437555459485824e-34,3.2385640475337776e-46,0.0,1.8225432657942547e-30,7.6252453677308199e-23,6.3811429970581722e-31,6.3811430083273742e-31,9.8702686464273572e-40,1.3989335732401417e-40,4.1502980052851945e-35,1.294659504640035e-24,4.2911896697944293e-33,3.0409961423725623e-34,2.4215226523207775e-71,2.6627916718974006e-41,5.0291525543152298e-37,2.2502966223817105e-71,9.4412960492762677e-20,3.5057027665220897e-50,3.5047382886590795e-50,5.0695269336030773e-28,1.5197931697766884e-28,9.4817578711485649e-22,5.0693296669825516e-28,2.5760712596364254e-36
2.301339069277025e-18,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999996615019,9.5,7.5050273987339024e-13,8.9668318636787424e-12,8.9668318967318635e-12,6.1001864303516993e-20,5.9680369644587952e-20,1.5165593584652947e-11,1.8918973698289377e-17,3.4674455567547902e-20,5.1917032273762434e-29,1.5879644827757414e-33,6.4732733993782416e-33,3.3998423713753312e-17,3.2975997863646985e-22,5.091075745732967e-29,1.8747151259117439e-33,5.1821316727427092e-45,0.0,1.4580671341423217e-29,3.050160168038184e-22,5.1050355063683331e-30,5.1050355243994227e-30,1.5792742208536532e-38,2.2383475815761234e-39,3.320306254012317e-34,5.1787433521172143e-24,3.4330130832683264e-32,2.4328510062314056e-33,3.110079674124864e-69,4.2605688057831091e-40,4.0234176327620982e-36,2.8901657318789473e-69,3.7765894695854812e-19,1.1217030083063714e-48,1.1210860587068882e-48,4.0557073276787771e-27,1.2158602329569477e-27,3.7927698348348823e-21,4.0555495178760004e-27,4.1218085269890867e-35
4.602709352886238e-18,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999993229993,9.5,1.5010156591874154e-12,1.7933785164992434e-11,1.7933785292129871e-11,2.4400992234039038e-19,2.336477637366973e-19,3.0331284450980716e-11,7.5676432758379587e-17,1.3869895810435237e-19,3.8205439958817775e-28,1.2703874315375552e-32,5.1792239677458625e-32,1.3599466160803908e-16,1.319053320989388e-21,3.3527157885579372e-28,1.4992560623526673e-32,8.2923620110403971e-44,0.0,1.166464211695465e-28,1.220076450586407e-21,4.0840767730261912e-29,4.0840768018760052e-29,2.5268423223161431e-37,3.5813918798385263e-38,2.6562589905433148e-33,2.0715183909859241e-23,2.7464108402901719e-31,1.9462980582738603e-32,3.9811008461718498e-67,6.8169768663449341e-39,3.2187724511470424e-35,3.6995969412944046e-67,1.5106465266866513e-18,3.5885284719766088e-47,3.5845841950712237e-47,3.2445875927638497e-26,9.7269467045219094e-27,1.5171149843870641e-20,3.2444613550066582e-26,6.5949445066520698e-34
9.205449920104666e-18,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999986459942,9.5,3.0020414976885032e-12,3.5867691242375868e-11,3.5867691712649159e-11,9.7604451748110651e-19,8.9631883332323483e-19,6.0662340932488337e-11,3.0270541582098532e-16,5.5479645432730515e-19,2.6317016788092255e-27,1.0163172058268828e-31,4.1442483718099161e-31,5.4397807998043523e-16,5.2762400302210619e-21,1.9749543214072007e-27,1.1985587006797753e-31,1.3270483476749161e-42,0.0,9.3317156413520337e-28,4.8803304017703104e-21,3.267280643796687e-28,3.2672806899557382e-28,4.0428820249607447e-36,5.7302321103994304e-37,2.1249917430055031e-32,8.2861155348564982e-23,2.1970901592386733e-30,1.5570383345126879e-31,5.0958705656052594e-65,1.0907168641809598e-37,2.5750334741761032e-34,4.7355412271851918e-65,6.0425798147916968e-18,1.1477174200083419e-45,1.1451984959119998e-45,2.595658635288342e-25,7.7815225823255331e-26,6.0684237436006619e-20,2.5955576630165056e-25,1.0551872712268555e-32
1.3808190487323093e-17,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999979689891,9.5,4.5030673360626293e-12,5.3801596817123907e-11,5.3801597762891827e-11,2.0740975024984497e-18,1.8511190732096829e-18,9.0993072166335788e-11,6.4324724658470871e-16,1.1789409986439602e-18,6.9356675783608999e-27,2.9060388188208785e-31,1.2304451427338935e-30,1.1559502534894139e-15,1.1212026708402548e-20,4.8273577930022604e-27,3.4257335603421558e-31,5.0209080629623651e-42,0.0,2.6682827320532586e-27,1.0370717290184858e-20,9.3423945619487002e-28,9.3423947318432327e-28,1.4880349926770094e-35,2.1091033868446565e-36,6.0761114363862287e-32,1.7608021619023475e-22,6.2822295798992295e-30,4.4521479161860941e-31,2.6292817539340239e-64,4.0145567893368431e-37,7.3629980664787385e-34,2.4433650718926109e-64,1.2840446933268846e-17,5.2389255620049003e-45,5.2250961838145795e-45,7.4219286324245801e-25,2.2250192066654561e-25,1.2895321252829751e-19,7.4216399448366748e-25,3.8837766900705169e-32
1.841093105454152e-17,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.9999999997291984,9.5,6.0040931743097924e-12,7.1735501910221258e-11,7.1735503442857958e-11,3.5381687883238485e-18,3.0770652123542002e-18,1.2132347815601071e-10,1.0973007078212949e-15,2.0111311483230448e-18,1.3637147363818679e-26,6.1296883009781465e-31,2.681296508206452e-30,1.9719089947111904e-15,1.9126413302272992e-20,8.9632822736599769e-27,7.2231925122835763e-31,1.3070298249917345e-41,0.0,5.6281690196429869e-27,1.7691236969441986e-20,1.9705831961449285e-27,1.9705832392335127e-27,3.7739449488416123e-35,5.3491345477821754e-36,1.2816201395387935e-31,3.0037236555098146e-22,1.3250890816181352e-29,9.3908479177216463e-31,1.4343678974547579e-63,1.0181767805285413e-36,1.5530709791377745e-33,1.332943651208991e-63,2.1904223584101929e-17,1.5612652204743654e-44,1.5565136547863151e-44,1.565492585438898e-24,4.6931884272239599e-25,2.1997763505324239e-19,1.5654316986387626e-24,9.8500638698471049e-32
2.7616412188978373e-17,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999959379737,9.5,9.0061448505061447e-12,1.0760331102528934e-10,1.0760331393377409e-10,7.3253336267261014e-18,6.1060467462763034e-18,1.8198352681801944e-10,2.2718087014820298e-15,4.1637772716050737e-18,3.3398601159952918e-26,1.6742129082058508e-30,7.7838966277329648e-30,4.0825636772171898e-15,3.9598839196343133e-20,2.0342707686258479e-26,1.9716624718124938e-30,4.7971123609419767e-41,0.0,1.5372212004585633e-26,3.6627485485379595e-20,5.3822782794942484e-27,5.3822784301749846e-27,1.3197461109791805e-34,1.8706124219967113e-35,3.5004649915794729e-31,6.2188329853129611e-22,3.6191586878025211e-29,2.5649206674320594e-30,1.9920910784799338e-62,3.5606014411019367e-36,4.2419230770111921e-33,1.8512301911940119e-62,4.5349652456635479e-17,6.8316302003413039e-44,6.8061060487943153e-44,4.2758110912599438e-24,1.2818448470301412e-24,4.5543075695467382e-19,4.275644816876559e-24,3.4445928206370223e-31
3.6821893323415223e-17,0.2429501674617978,76.950000000000003,0.0,0.0,0.0,0.99999999945839635,9.5,1.200819652623561e-11,1.4347111852247207e-10,1.4347112306305208e-10,1.2458477561396491e-17,9.9788244396834756e-18,2.4264237947017733e-10,3.8637293336625718e-15,7.0814693054932805e-18,6.3700160083337248e-26,3.5030218093204478e-30,1.7024183966966444e-29,6.9433315516343436e-15,6.7347282249118385e-20,3.6641423610447379e-26,4.123122268485591e-30,1.244025139149374e-40,0.0,3.2163683957026887e-26,6.2293783787488728e-20,1.1261531771710539e-26,1.1261532148216195e-26,3.2976427317021869e-34,4.6741380429824363e-35,7.3240729080952174e-31,1.0576610546547758e-21,7.5723576551199138e-29,5.3666499110780699e-30,9.1573681391967497e-62,8.8969466607850651e-36,8.8755281987963958e-33,8.5098500583018393e-62,7.71274369898873e-17,1.9898830647314426e-43,1.9813838396341169e-43,8.9463603485648229e-24,2.6820280675305793e-24,7.7456011936510022e-19,8.9460124959334772e-24,8.60705183112879e-31
4.6027374457852074e-17,0.24295016746179787,76.950000000000003,0.0,0.0,0.0,0.99999999932299533,9.5,1.5010248201464843e-11,1.7933892439559013e-10,1.7933893073343258e-10,1.9033741362454772e-17,1.4646295119366799e-17,3.0329995070652077e-10,5.9028696569734962e-15,1.0818843748289644e-17,1.0614002113032271e-25,6.3771319830946587e-30,3.1942981360598172e-29,1.0607777511107077e-14,1.0289145765993906e-19,5.8261155385359269e-26,7.5018131254519197e-30,2.7202463838358281e-40,0.0,5.8552515704351912e-26,9.5170848739235272e-20,2.0501194670417247e-26,2.0501195469205283e-26,6.9962139759544056e-34,9.916663782749316e-35,1.3333061700176456e-30,1.6158675447604923e-21,1.3784939421805968e-28,9.7697386233055408e-30,3.3809181717760632e-61,1.8875781588843592e-35,1.6157568868383704e-32,3.1418532350958206e-61,1.1783258303936418e-16,4.8300308890943664e-43,4.8067826237991568e-43,1.6286381012539402e-23,4.8824915546604536e-24,1.1833396552689084e-18,1.6285747850941557e-23,1.8260693276152562e-30
6.443833672672577e-17,0.2429501674617978,76.950000000000003,0.0,0.0,0.0,0.99999999905219339,9.5,2.1014351550391169e-11,2.5107453175516193e-10,2.5107454160586585e-10,3.6601210131192669e-17,2.5827754962271004e-17,4.2461116859864679e-10,1.1350845983965561e-14,2.0804062252579992e-17,2.305783468590034e-25,1.6837597966726128e-29,8.7428221349278353e-29,2.0398086991424761e-14,1.9785668626168541e-19,1.1784641818938144e-25,1.9776971336432561e-29,1.0466131407838652e-39,0.0,1.5459409386000265e-25,1.8301021041531844e-19,5.4129221165867691e-26,5.4129224092260521e-26,2.5630808243929159e-33,3.6331199832070993e-34,3.5202238661665849e-30,3.1072569566537437e-21,3.6394498352197506e-28,2.5794673121060052e-29,4.1447440399024844e-60,6.915423411674622e-35,4.2660788792218515e-32,3.851668941537503e-60,2.265846240645311e-16,2.4960869247272831e-42,2.4787938029506846e-42,4.2999919604241755e-23,1.289093727906016e-23,2.2754606178745381e-18,4.2998248526489142e-23,6.6900206439209206e-30
8.284929899559948e-17,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999878139156,9.5,2.7018454897285785e-11,3.2281013369298368e-10,3.2281014655295237e-10,6.0025883086110686e-17,3.9062592387070366e-17,5.4591718233385625e-10,1.8615095702889724e-14,3.4118300053344147e-17,4.0806703806332804e-25,3.4908714230422592e-29,1.8436017425909481e-28,3.345233844608805e-14,3.2448451190371658e-19,1.9910229199551702e-25,4.094645706803419e-29,2.7806990827260125e-39,0.0,3.2050880835059498e-25,3.0013630259968513e-19,1.1222344920758469e-25,1.1222345680617938e-25,6.6552049381720968e-33,9.4338975796354621e-34,7.2981213099117341e-30,5.0958942800887772e-21,7.5451509147330292e-28,5.3478210971511701e-29,2.0662216077645683e-59,1.7956840707720298e-34,8.8446559476719535e-32,1.9201189579362909e-59,3.715929604010982e-16,8.0310865271296377e-42,7.9629706197189032e-42,8.9147843394309378e-23,2.6725610859481273e-23,3.7316540526882849e-18,8.9144380060703891e-23,1.7371431996803981e-29
1.196712235333469e-16,0.24295016746179787,76.950000000000003,0.0,0.0,0.0,0.99999999823978813,9.5,3.9026661584980706e-11,4.6628132365976472e-10,4.662813386736121e-10,1.2444434304434579e-16,6.933790821404767e-17,7.8851360067883808e-10,3.8591247785136244e-14,7.0731954522136227e-17,9.2436841077055588e-25,1.0489161355771965e-28,5.6272790654891906e-28,6.9350569161594465e-14,6.7271459529618995e-19,4.2661137687046568e-25,1.2263630514323943e-28,1.2626725386434481e-38,0.0,9.6301149308446364e-25,6.2223628379878195e-19,3.3719904959018424e-25,3.3719908326843355e-25,2.9496715377108589e-32,4.1815339272693598e-33,2.1927432476379146e-29,1.0564702848330233e-20,2.2668582374502092e-27,1.6068222280728683e-28,3.1465429769756261e-58,7.9592786978344599e-34,2.6575667428955348e-31,2.9240507601652321e-58,7.7035521290881941e-16,5.3564973864713865e-41,5.2867708573284883e-41,2.6785096199080859e-22,8.029895349608839e-23,7.735959585020068e-18,2.6784056438329096e-22,7.6996599879002396e-29
1.9331507260884173e-16,0.24295016746179782,76.950000000000003,0.0,0.0,0.0,0.99999999715658228,9.5,6.3043074935993534e-11,7.5322365513143389e-10,7.5322365182162297e-10,3.2355698221960622e-16,1.3794091713713435e-16,1.273644008751162e-09,1.003314109214135e-13,1.8389661279201822e-16,2.6029785370783104e-24,4.5097178445682297e-28,2.445315511894832e-27,1.803009970354181e-13,1.7490694645650138e-18,1.1415851996519079e-24,5.2350973664376512e-28,9.4659713876172168e-38,0.0,4.1400579591014456e-24,1.6178243793376522e-18,1.4497270155576834e-24,1.4497272639006804e-24,2.1750377173772205e-31,3.0839225129691468e-32,9.426052825883166e-29,2.7468408049418034e-20,9.7436446783150589e-27,6.9078291689120328e-28,1.1012613168376804e-56,5.8700251552458539e-33,1.1425760861238162e-30,1.0233910884578807e-56,2.002807110346325e-15,6.9970633527984163e-40,6.8321371238993107e-40,1.1514574092472152e-21,3.4519482599165097e-22,2.0111278013603398e-17,1.1514127897536986e-21,5.6783164268137464e-28
3.4060277075983136e-16,0.2429501674617978,76.950000000000003,0.0,0.0,0.0,0.999999994990175,9.5,1.1107590154051215e-10,1.3271081457030395e-09,1.3271079937482795e-09,1.0028812992847862e-15,2.8590662210890536e-16,2.2436551722623881e-09,3.1094159150945181e-13,5.6994932892438741e-16,8.5446544197943057e-24,2.5395767913729266e-27,1.3866742266867868e-26,5.5877893532358063e-13,5.4213450582303757e-18,3.6111819946982475e-24,2.9045470369989725e-27,1.0097189172765216e-36,0.0,2.3310330587954361e-23,5.014539008360616e-18,8.1635804975985612e-24,8.1635831213533081e-24,2.2978335085620536e-30,3.2592123924579794e-31,5.3064342180779049e-28,8.5139966462035161e-20,5.4840295502407769e-26,3.8893865385721671e-27,6.8702992792761396e-55,6.2036294604080103e-32,6.4340098042694549e-30,6.3845003716764927e-55,6.2069896686861541e-15,1.4073350246816728e-38,1.3445194515375375e-38,6.4825704353913706e-21,1.9434038689110095e-21,6.232105904017228e-17,6.4823201622347986e-21,6.0004948862179223e-27
4.87890468910821e-16,0.2429501674617978,76.950000000000003,0.0,0.0,0.0,0.99999999282377317,9.4999999999999964,1.5910872801502154e-10,1.9009924160134213e-09,1.9009919565178903e-09,2.0570022326695369e-15,4.386830081160388e-16,3.2133335434785941e-09,6.3769772953767828e-13,1.1689343976407744e-15,1.7932013666884354e-23,7.2345489105970937e-27,3.9622052396425501e-26,1.1459774701363469e-12,1.111970726522149e-17,7.466768098387993e-24,8.1867673910223695e-27,3.8522811250921201e-36,0.0,6.6396763326072321e-23,1.0285301011409086e-17,2.3255024008237967e-23,2.3255033986426813e-23,8.7384714981547083e-30,1.2397173470002264e-30,1.5113034162642602e-27,1.746303691127832e-19,1.5616396037182507e-25,1.1078419281488242e-26,5.6159292997388475e-54,2.3596843242432145e-31,1.8328188846552646e-29,5.2188269541659456e-54,1.2729667984847804e-14,6.8367853240587481e-38,6.4631185790805917e-38,1.8463545828578657e-20,5.5351642290004904e-21,1.2779988069194308e-16,1.8462834905089816e-20,2.2822982961880684e-26
7.824658652128003e-16,0.2429501674617978,76.950000000000003,0.0,0.0,0.0,0.99999998849098637,9.4999999999999911,2.5517438057401452e-10,3.0487603123424283e-09,3.0487587446021669e-09,5.2896178107996783e-15,7.4241892338847061e-16,5.151692496869109e-09,1.639442716700856e-12,3.0054586180526558e-15,4.7043479028706209e-23,3.0063448529568112e-26,1.6558736629471442e-25,2.9461676437438537e-12,2.8594681121292396e-17,1.9334326993374586e-23,3.3136955412789198e-26,2.6314457323722408e-35,0.0,2.7583254259108684e-22,2.6448936519595452e-17,9.6629659001208703e-23,9.6629726716646034e-23,5.9297602490745994e-29,8.4178348659463842e-30,6.2766078347918877e-27,4.4906753618457147e-19,6.4831037923714848e-25,4.6022678700557781e-26,1.9617422087416203e-52,1.6022336261816525e-30,7.6158318365440755e-29,1.8230275269339423e-52,3.2726416512147614e-14,7.5467821478646211e-37,6.8893972423223415e-37,7.6689583987457688e-20,2.2990622581944091e-20,3.2849056533074461e-16,7.6686651056785633e-20,1.5494476246212212e-25
1.0475837218845817e-15,0.24295016746179773,76.950000000000003,0.0,0.0,0.0,0.9999999845914973,9.499999999999984,3.4163346743247986e-10,4.0817506831471402e-09,4.0817475571911463e-09,9.4807461247445684e-15,1.0152992552971738e-15,6.8950785364512664e-09,2.9378375902869146e-12,5.3860916644433344e-15,8.5027578515641649e-23,7.0349089177433841e-26,3.8884201929242499e-25,5.2794537827652103e-12,5.1251358934041264e-17,3.4752171514860022e-23,7.6165784660497009e-26,7.8151031377992128e-35,0.0,6.4532048177513432e-22,4.7405396263511794e-17,2.2610253005672277e-22,2.2610273049209689e-22,1.7551095366971738e-28,2.4924420485562767e-29,1.4681459866927392e-26,8.0488118558714191e-19,1.5160383380833228e-24,1.076710044864007e-25,1.1931364718105135e-51,4.744027630482364e-30,1.7820314552315066e-28,1.1087698730230673e-51,5.8644864989990546e-14,2.7161698286477318e-36,2.4397964944149626e-36,1.7939627796905662e-19,5.3780775274818836e-20,5.8854971237597718e-16,1.7938944901901352e-19,4.5873276088343252e-25
1.3127015785563632e-15,0.2429501674617977,76.950000000000003,0.0,0.0,0.0,0.99999998069202634,9.4999999999999751,4.2809255386972007e-10,5.11474035700157e-09,5.1147351413584166e-09,1.4886168493370712e-14,1.2878098061292569e-15,8.6373881190922297e-09,4.6119206109043088e-12,8.4558859468143116e-15,1.3417508883948522e-22,1.3622461658496835e-25,7.5548374104155614e-25,8.2878719364937407e-12,8.047253781735983e-17,5.4655807767110319e-23,1.4487512321449558e-25,1.8397396103841024e-34,0.0,1.2493422380592787e-21,7.4433687302194371e-17,4.3780143849185929e-22,4.3780190877711668e-22,4.1178514040908156e-28,5.8500117063717638e-29,2.8417673128518554e-26,1.2637875602280035e-18,2.9336692195821376e-24,2.0844987045857531e-25,4.8274649575152419e-51,1.1134620489463699e-29,3.4505653236840122e-28,4.4861153458287264e-51,9.2062768513871751e-14,7.5359262107457558e-36,6.6531730320683899e-36,3.4726889076049848e-19,1.0410672427561458e-19,9.2377489241635937e-16,3.4725573403613955e-19,1.0765831108314509e-24
1.5778194352281447e-15,0.2429501674617977,76.950000000000003,0.0,0.0,0.0,0.99999997679257346,9.4999999999999645,5.1455163988573659e-10,6.1477293338945764e-09,6.1477214971201968e-09,2.1505868742174991e-14,1.5602232532771865e-15,1.0378621877725745e-08,6.6614708804202468e-12,1.221457996396878e-14,1.9448586209653859e-22,2.3376497526137413e-25,1.3005103106580122e-24,1.1971025139259377e-11,1.1625821336915146e-16,7.9043533622046444e-23,2.4433932206466641e-25,3.7074100601092068e-34,0.0,2.1434613903232629e-21,1.0753378284869197e-16,7.5123494188706648e-22,7.5123588670026386e-22,8.27247579327346e-28,1.175656180578098e-28,4.8745883065655504e-26,1.8257865831038983e-18,5.0308910220778409e-24,3.576290852365589e-25,1.6085010564219986e-50,2.2376682338762584e-29,5.9209577672557928e-28,1.4947641170605856e-50,1.3297571756896722e-13,1.7347380563144343e-35,1.5073141596436698e-35,5.9572765672885866e-19,1.785911573736979e-19,1.3340863244961871e-15,5.957051917486473e-19,2.163361011843358e-24
1.842937291899926e-15,0.24295016746179768,76.950000000000003,0.0,0.0,0.0,0.99999997289313869,9.499999999999952,6.0101072548053103e-10,7.180717613993015e-09,7.1807066244933695e-09,2.9339830030514954e-14,1.8326452250796797e-15,1.2118780471646994e-08,9.086258300382758e-12,1.6661901270835128e-14,2.6595974385454838e-22,3.6930328098441743e-25,2.0607501582079999e-24,1.6328499891930123e-11,1.5860838109690621e-16,1.0791357571786059e-22,3.7948056774438146e-25,6.7249446118642938e-34,0.0,3.3855570420367444e-21,1.4670565507109642e-16,1.1867362631053628e-21,1.186737971898081e-21,1.496095919455297e-27,2.1269679866164709e-28,7.6978263443767251e-26,2.4908781756288853e-18,7.9425541994427838e-24,5.6486450015446333e-25,4.5152055842585587e-50,4.0483033256587781e-29,9.3534863190329279e-28,4.1959359479868667e-50,1.8137911898598508e-13,3.5250106810602345e-35,3.0165053160172201e-35,9.4082789893583243e-19,2.8204711890147569e-19,1.8194009211970781e-15,9.4079258490200083e-19,3.9135239560700473e-24
2.373173005243489e-15,0.2429501674617976,76.950000000000003,0.0,0.0,0.0,0.99999996509432298,9.4999999999999218,7.7392889540645936e-10,9.2466920848011596e-09,9.2466731941344441e-09,4.8650475338349847e-14,2.3774969423561992e-15,1.5595874529019085e-08,1.5060719656180287e-11,2.7621448706759577e-14,4.4239627739407575e-22,7.7710719439457726e-25,4.3607307970884892e-24,2.7064931594164181e-11,2.6300217718857062e-16,1.7909424897580232e-22,7.7265355354921486e-25,1.7754943767648631e-33,0.0,7.121185595247714e-21,2.432646298795252e-16,2.4969037518061645e-21,2.4969082382706863e-21,3.9276778164789431e-27,5.5878670484664164e-28,1.6185457088765344e-25,4.1303387920275811e-18,1.6691370182994405e-23,1.1881206110604677e-24,2.528308758689167e-49,1.0635348190003576e-28,1.9680099463487348e-27,2.3495324445082768e-49,3.0064081174513997e-13,1.1208477749293479e-34,9.3156214412623941e-35,1.9784737518783375e-18,5.9311701588765567e-19,3.0147418191156394e-15,1.978400169182862e-18,1.0279477901325075e-23
