Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447)
3.3330252802955803e-08,0.2845606472673282,76.950000000000003,0.0,0.0,0.0,7.0575203248152366e-05,9.4999756271608309,0.002101697731300158,0.013209739639873271,9.1764948316106421e-09,1.6677212331945847e-10,1.5088638356869436e-09,1.1659876662001893e-06,0.058531173687295421,8.8579969596396109e-06,8.6695093134556766e-19,1.1960399941429336e-07,0.00032087028333614937,0.88584294902120853,0.00086048849843815378,3.5221867970821933e-14,1.2561652242458673e-12,1.337426933093601e-07,2.486552830020497e-12,0.00029880118330723881,2.6077267777908619e-10,0.019532319350699694,0.020106655681133841,2.5795971019793774e-06,1.3618952824606545e-06,2.1921186103499295e-09,0.0059260316906244673,1.5565931757885349e-06,4.1066523107847567e-07,2.8817077509774797e-06,1.4907322351252267e-06,4.2560198301925405e-06,0.00023066884059845378,0.011831047967515544,9.8447048582156081e-12,3.7543542986707528e-12,1.2941246052404892e-06,4.2546347337388346e-07,8.285697754057977e-09,9.6917714927146029e-05,0.00030477138791427792,5.1641633856548679e-05,5.2535538264249071e-07,5.4932924465249227e-06,4.1382411671217856e-07,4.5445951145443139e-06,3.9311557737162672e-08,4.1729543594747083e-08,1.6862660169281093e-06,1.6748559382722475e-06,1.5584458008150902e-06,2.704728951574468e-08,1.4249453766242852e-08,5.8985759506780041e-07,5.444273743963337e-09,0.00014216401270852425,2.6774576130544126e-10,3.5332841187804339e-08,0.00031921900516876161,2.8918076673055059e-08,3.8437249628082736e-07,5.3403294943201322e-08,1.4982987041437891e-07,6.9728062271403345e-09,1.592838932628664e-09,2.6567839280759799e-15,4.926915702518806e-09,7.0307632868712603e-06,2.2247716252067175e-08,1.0473637732116022e-08
3.3448077936785926e-08,0.28456064704558615,76.950000000000003,0.0,0.0,0.0,7.0324280179352239e-05,9.4999756283492935,0.0020984296781855682,0.01319002734813393,8.7443283036670662e-09,1.5891698419918299e-10,1.5066122283928634e-09,1.1606209700070496e-06,0.058227138505813049,8.8447785814749421e-06,8.2611664776662506e-19,1.1772692391754989e-07,0.00032184427895330935,0.88614203432118233,0.00086050526484814224,3.516930801029971e-14,1.2599774143347611e-12,1.3414938888801155e-07,2.4793508539561068e-12,0.00029890247020980407,2.5654053971531364e-10,0.019532176377850978,0.020106656231042876,2.5795782219948372e-06,1.3618853146035437e-06,2.1928587385515538e-09,0.0059419350400528748,1.5607705267405425e-06,4.1176735094813963e-07,2.8816651503737714e-06,1.4947335699491872e-06,4.2674801100067537e-06,0.00023074163420615395,0.011839109774863943,9.8711294416877055e-12,3.7644315171009365e-12,1.2949018200739086e-06,4.2574223324910101e-07,8.2864229428283711e-09,9.7109081522283087e-05,0.00030537514167988103,5.1640658690582438e-05,5.2677076991873273e-07,5.4882985947255424e-06,4.1359271755701109e-07,4.5443600032931868e-06,3.941730034094494e-08,4.1727404761139608e-08,1.6934469222620609e-06,1.6817269512169747e-06,1.5583741962933118e-06,2.7162471964049563e-08,1.4248819139386317e-08,5.9225349091525931e-07,5.4664346323649489e-09,0.00014262698618053556,2.688892983681362e-10,3.5402876250705364e-08,0.00032103703449515075,2.9082772366813117e-08,3.8607487600747747e-07,5.370744048824247e-08,1.5068326945357166e-07,7.0036929279469148e-09,1.5998638616119764e-09,2.6719164036110472e-15,4.9493896870034213e-09,7.0628426755522708e-06,2.2291814975210094e-08,1.047356106477288e-08
3.356590307061605e-08,0.28456064682736437,76.950000000000003,0.0,0.0,0.0,7.0074556888934605e-05,9.4999756295355322,0.0020951666369853033,0.013170345292616254,8.334056989597731e-09,1.5145982295330865e-10,1.5043640747654296e-09,1.1552834509417777e-06,0.057924759706809562,8.8315804785497159e-06,7.8735121887411995e-19,1.1587930459844778e-07,0.00032281712186815097,0.88643947455436811,0.00086052196842208314,3.5116828669787876e-14,1.2637850932238465e-12,1.3455560328598714e-07,2.4722511866693959e-12,0.00029900320002527986,2.5252129340400019e-10,0.019532035655008995,0.02010665675805038,2.5795596391344166e-06,1.3618755036157277e-06,2.1935947958069126e-09,0.0059578075152869753,1.5649397679228422e-06,4.1286733119760339e-07,2.8816232203607742e-06,1.498727136687101e-06,4.278918140585132e-06,0.00023081327532694537,0.01184715319900329,9.8975027251095301e-12,3.7744891718618629e-12,1.2956775539825147e-06,4.2602038854371752e-07,8.287160170042653e-09,9.7300543831999514e-05,0.00030597919645679149,5.16396986592014e-05,5.2818340929939421e-07,5.483284523438899e-06,4.1336284194971777e-07,4.5441049066373737e-06,3.9522839157117962e-08,4.172508210919345e-08,1.7006325318939501e-06,1.6885887232973535e-06,1.5582955780394597e-06,2.7277729873850249e-08,1.4248120026774405e-08,5.9464568414304619e-07,5.4885615794956158e-09,0.00014308987211616311,2.7003358467965714e-10,3.5472946271782709e-08,0.00032285798878170773,2.9247733033938498e-08,3.8777816902899476e-07,5.4012075363948466e-08,1.5153804172413178e-07,7.0345962046672137e-09,1.6068924460136375e-09,2.6870732292907335e-15,4.9718784162146995e-09,7.0949431459512559e-06,2.2335935710712518e-08,1.0473485603966203e-08
3.368372820444617e-08,0.28456064661260966,76.950000000000003,0.0,0.0,0.0,6.982602713707795e-05,9.4999756307195753,0.0020919086004158776,0.013150693425627871,7.9445615979915164e-09,1.4438029476612251e-10,1.5021193693574267e-09,1.1499749500306126e-06,0.057624028259551881,8.8184026188852876e-06,7.5054888384555453e-19,1.1406067936383083e-07,0.00032378881268423857,0.88673527866560509,0.00086053860947195781,3.5064429822130384e-14,1.2675882632741951e-12,1.3496133675448919e-07,2.4652522431371049e-12,0.00029910337578277816,2.4870406543504276e-10,0.019531897147316322,0.02010665726330815,2.5795413487950163e-06,1.3618658470669625e-06,2.1943268042512522e-09,0.00597364917909306,1.5691009158224429e-06,4.1396517617667833e-07,2.8815819505467594e-06,1.5027129511314162e-06,4.2903339671595746e-06,0.00023088378220285157,0.011855178336058429,9.9238248127742075e-12,3.784527302726518e-12,1.2964518146102259e-06,4.2629794240841837e-07,8.2879093680580869e-09,9.749210161643843e-05,0.00030658355149468312,5.1638753538910146e-05,5.2959330637095643e-07,5.4782507150749037e-06,4.1313446991491735e-07,4.5438301819110133e-06,3.9628174597606207e-08,4.1722578924838681e-08,1.7078228068510448e-06,1.695441234413916e-06,1.5582100711512057e-06,2.739306262000527e-08,1.4247357577915733e-08,5.9703417021418724e-07,5.510654542495066e-09,0.00014355267223046796,2.7117861403191079e-10,3.5543051163731438e-08,0.00032468185190349973,2.941295721366771e-08,3.8948236679178038e-07,5.4317196872705463e-08,1.5239417965603808e-07,7.0655159020892685e-09,1.6139246509472221e-09,2.7022542708833871e-15,4.9943817674623618e-09,7.1270645228124746e-06,2.2380078403599051e-08,1.047341133100418e-08
3.380155333827629e-08,0.2845606464012695,76.950000000000003,0.0,0.0,0.0,6.957868471744594e-05,9.4999756319014406,0.0020886555612021672,0.013131071699554032,7.5747801339505424e-09,1.3765909627259335e-10,1.4998781067305004e-09,1.1446953091665483e-06,0.05732493518255468,8.8052449705550169e-06,7.1560929575267533e-19,1.1227059336167765e-07,0.00032475935200904923,0.88702945555099677,0.00086055518830790772,3.5012111340378024e-14,1.2713869268621804e-12,1.3536658954635829e-07,2.458352463120203e-12,0.00029920300049490712,2.4507853894041602e-10,0.019531760820427832,0.020106657747909137,2.5795233464411858e-06,1.3618563425627186e-06,2.1950547858992159e-09,0.0059894600941023182,1.5732539868908633e-06,4.1506089022581238e-07,2.8815413306926833e-06,1.506691029040584e-06,4.3017276348646384e-06,0.00023095317278741111,0.011863185281625756,9.9500958087503469e-12,3.7945459493822668e-12,1.2972246095588336e-06,4.2657489797655627e-07,8.2886704695987185e-09,9.7683754637494413e-05,0.00030718820604871641,5.1637823108922784e-05,5.3100046670787758e-07,5.4731976441306158e-06,4.1290758177970968e-07,4.5435361807377006e-06,3.9733307073451459e-08,4.1719898441494681e-08,1.7150177082886703e-06,1.7022844651275065e-06,1.5581177987276463e-06,2.7508469579427275e-08,1.4246532923955554e-08,5.994189448145804e-07,5.5327134805663398e-09,0.00014401538822596596,2.7232438023724472e-10,3.5613190839885303e-08,0.00032650860778550453,2.9578443449758657e-08,3.9118746077205412e-07,5.4622802325249378e-08,1.5325167570269998e-07,7.0964518655422187e-09,1.6209604416481667e-09,2.7174593945728329e-15,5.0168996184782171e-09,7.1592066314830587e-06,2.2424242999296461e-08,1.0473338227469718e-08
3.3919378472106415e-08,0.28456064619329186,76.950000000000003,0.0,0.0,0.0,6.9332523457003037e-05,9.4999756330811564,0.0020854075120774135,0.013111480066857495,7.2237049654147714e-09,1.312779122344197e-10,1.4976402814551466e-09,1.139444371104606e-06,0.057027471543311746,8.7921075016842274e-06,6.8243724436137078e-19,1.1050859886804879e-07,0.00032572874045394058,0.88732201405817768,0.0008605717052382444,3.4959873097788158e-14,1.2751810863793618e-12,1.3577136191606043e-07,2.4515503107774333e-12,0.00029930207715786082,2.4163492509883272e-10,0.019531626640504653,0.020106658212890493,2.5795056276043345e-06,1.3618469877437664e-06,2.1957787626455067e-09,0.0060052403228111504,1.5773989975442201e-06,4.1615447767611342e-07,2.8815013507103827e-06,1.5106613861391462e-06,4.3130991887377617e-06,0.0002310214647502264,0.011871174130776182,9.9763158168826336e-12,3.8045451514310814e-12,1.2979959463882306e-06,4.2685125836424815e-07,8.2894434077533671e-09,9.7875502658798842e-05,0.00030779315937949186,5.1636907151162414e-05,5.3240489587262059e-07,5.4681257773149997e-06,4.1268215816904931e-07,4.5432232491204226e-06,3.9838236994814784e-08,4.1717043840897258e-08,1.7222171974898457e-06,1.7091183966481584e-06,1.5580188819007735e-06,2.7623950131077131e-08,1.4245647177964927e-08,6.0180000384879934e-07,5.5547383549370176e-09,0.00014447802179271913,2.7347087712838799e-10,3.56833652142113e-08,0.00032833824040247518,2.9744190290478497e-08,3.9289344247572347e-07,5.4928889040643429e-08,1.541105223408948e-07,7.1274039408939446e-09,1.6279997834732288e-09,2.7326884669572532e-15,5.0394318474143401e-09,7.1913692979103887e-06,2.2468429443630288e-08,1.04732662752172e-08
3.403720360593654e-08,0.2845606459886259,76.950000000000003,0.0,0.0,0.0,6.908753721583109e-05,9.4999756342587389,0.0020821644457832272,0.013091918480078384,6.8903800397013668e-09,1.2521936494645357e-10,1.4954058881106862e-09,1.1342219794571334e-06,0.056731628458028906,8.7789901804500503e-06,6.5094239312519514e-19,1.087742551757776e-07,0.00032669697863411945,0.88761296298657644,0.00086058816056946259,3.4907714967824201e-14,1.2789707442323509e-12,1.3617565411967342e-07,2.4448442742847985e-12,0.00029940060875150874,2.3836393609946184e-10,0.019531494574208046,0.020106658659236415,2.5794881878819071e-06,1.3618377802857405e-06,2.1964987562655321e-09,0.0060209899275814787,1.5815359641633025e-06,4.1724594284936859e-07,2.8814620006607675e-06,1.5146240381178049e-06,4.3244486737194862e-06,0.0002310886754814413,0.011879144978057983,1.0002484940792245e-11,3.814524948389694e-12,1.2987658326166473e-06,4.2712702667046988e-07,8.2902281159736666e-09,9.8067345445704968e-05,0.00030839841075300321,5.1636005450258414e-05,5.3380659941568098e-07,5.4630355736717626e-06,4.1245818000118711e-07,4.5428917275300719e-06,3.9942964770978591e-08,4.1714018253912418e-08,1.7294212358649229e-06,1.7159430108241511e-06,1.5579134398664498e-06,2.7739503655958202e-08,1.4244701435225303e-08,6.041773434359696e-07,5.5767291288211246e-09,0.00014494057460842695,2.7461809855839231e-10,3.5753574201304335e-08,0.00033017073377880493,2.9910196288591236e-08,3.9460030343825367e-07,5.5235454346255214e-08,1.5497071207070338e-07,7.1583719745486797e-09,1.6350426418999556e-09,2.7479413550480471e-15,5.0619783328412721e-09,7.2235523486395286e-06,2.2512637682821434e-08,1.0473195456369181e-08
3.415502873976666e-08,0.28456064578722107,76.950000000000003,0.0,0.0,0.0,6.8843719886947164e-05,9.4999756354342093,0.0020789263550695923,0.013072386891834084,6.5738982425672111e-09,1.1946696623369475e-10,1.4931749212852647e-09,1.1290279786891244e-06,0.056437397091358282,8.76589297508142e-06,6.21039029645761e-19,1.0706712848487778e-07,0.00032766406716861006,0.88790231108767925,0.00086060455460625193,3.4855636824155532e-14,1.2827559028426958e-12,1.3657946641487398e-07,2.4382328654609017e-12,0.0002994985982394849,2.352567594899971e-10,0.019531364588693326,0.020106659087880816,2.5794710229365992e-06,1.3618287178987245e-06,2.1972147884160618e-09,0.0060367089706410415,1.5856649030936553e-06,4.1833529005806632e-07,2.8814232707520119e-06,1.5185790006335008e-06,4.3357761346536757e-06,0.00023115482209614896,0.011887097917499721,1.0028603283877424e-11,3.8244853796898214e-12,1.2995342757208779e-06,4.274022059771509e-07,8.2910245280720739e-09,9.825928276527354e-05,0.00030900395944059329,5.1635117793541674e-05,5.3520558287561332e-07,5.4579274847002557e-06,4.1223562848317932e-07,4.5425419509925914e-06,4.0047490810348485e-08,4.1710824761337723e-08,1.736629784951228e-06,1.7227582901312333e-06,1.5578015899149024e-06,2.7855129537110582e-08,1.4243696773508701e-08,6.0655095990571955e-07,5.5986857673817035e-09,0.00014540304833851657,2.757660384005733e-10,3.5823817716381856e-08,0.00033200607198839293,3.0076460001345709e-08,3.9630803522454023e-07,5.5542495577734589e-08,1.5583223741544782e-07,7.1893558134447215e-09,1.6420889825261648e-09,2.7632179262687305e-15,5.0845389537462224e-09,7.2557556108106713e-06,2.2556867663482855e-08,1.0473125753313158e-08
3.427285387359678e-08,0.28456064558902755,76.950000000000003,0.0,0.0,0.0,6.8601065396122588e-05,9.4999756366075925,0.0020756932326948647,0.013052885254819107,6.2733988924968737e-09,1.1400507190621111e-10,1.4909473755758301e-09,1.1238622141135743e-06,0.056144768656134221,8.7528158538589584e-06,5.9264582891045232e-19,1.0538679179464312e-07,0.00032863000668022322,0.88819006706529147,0.00086062088765150794,3.4803638540657032e-14,1.2865365646467588e-12,1.3698279906092426e-07,2.4317146193980516e-12,0.00029959604856927659,2.323050338381924e-10,0.019531236651603782,0.020106659499709981,2.5794541284955453e-06,1.3618197983268231e-06,2.1979268806358697e-09,0.0060523975140837089,1.58978583064566e-06,4.1942252360541794e-07,2.8813851513377507e-06,1.5225262893094944e-06,4.3470816162877367e-06,0.00023121992143873077,0.011895033042613102,1.0054670949313988e-11,3.8344264846783563e-12,1.3003012831365148e-06,4.2767679934926907e-07,8.2918325782199526e-09,9.8451314386258383e-05,0.00030960980471890731,5.1634243971038082e-05,5.3660185177905952e-07,5.4528019544744848e-06,4.1201448510646295e-07,4.5421742491747484e-06,4.0151815520455336e-08,4.1707466394691096e-08,1.7438428064126979e-06,1.7295642176620224e-06,1.5576834474607373e-06,2.7970827159605248e-08,1.4242634253353485e-08,6.089208497941974e-07,5.6206082376940245e-09,0.00014586544463623255,2.7691469054845113e-10,3.5894095675278665e-08,0.00033384423915450948,3.0242979990463357e-08,3.9801662942878239e-07,5.5850010078990974e-08,1.5669509092162809e-07,7.2203553050521274e-09,1.6491387710694228e-09,2.7785180484538074e-15,5.1071135895313309e-09,7.2879789121566461e-06,2.2601119332616223e-08,1.047305714869829e-08
3.4390679007426904e-08,0.2845606453939964,76.950000000000003,0.0,0.0,0.0,6.8359567701702814e-05,9.4999756377789026,0.0020724650714257827,0.013033413521804971,5.9880653632919667e-09,1.0881883854612463e-10,1.4887232455881203e-09,1.11872453188685e-06,0.055853734413110347,8.7397587851148717e-06,5.6568562865318586e-19,1.0373282479741389e-07,0.00032959479779552545,0.88847623957579647,0.00086063716000634458,3.4751719991408746e-14,1.2903127320955922e-12,1.3738565231865964e-07,2.4252880940990625e-12,0.00029969296267231215,2.2950082563960675e-10,0.019531110731064578,0.020106659895564916,2.5794375003495115e-06,1.3618110193477349e-06,2.1986350543463815e-09,0.0060680556198697833,1.5938987630946118e-06,4.2050764778537788e-07,2.8813476329152727e-06,1.5264659197354373e-06,4.3583651632728374e-06,0.00023128399008712702,0.011902950446395806,1.0080688040055784e-11,3.8443483026175413e-12,1.3010668622581725e-06,4.2795080983494307e-07,8.292652200945595e-09,9.8643440079092021e-05,0.00031021594586984878,5.1633383775460113e-05,5.3799541164077434e-07,5.4476594197602602e-06,4.1179473164249669e-07,4.5417889464685589e-06,4.0255939307957248e-08,4.1703946136986982e-08,1.7510602620395258e-06,1.7363607771155699e-06,1.5575591260724839e-06,2.8086595910538384e-08,1.4241514918335815e-08,6.1128700984016146e-07,5.6424965087094389e-09,0.00014632776514272568,2.780640489156931e-10,3.5964407994441632e-08,0.00033568521944966255,3.0409754822126036e-08,3.9972607767435988e-07,5.615799520217089e-08,1.5755926515885878e-07,7.2513702973704677e-09,1.6561919733665431e-09,2.7938415898476518e-15,5.129702120011938e-09,7.3202220810004461e-06,2.2645392637608638e-08,1.0472989625432138e-08
3.4508504141257027e-08,0.2845606452020792,76.950000000000003,0.0,0.0,0.0,6.8119220794428872e-05,9.4999756389481558,0.0020692418640374625,0.013013971645640075,5.7171228283923577e-09,1.0389418250725878e-10,1.4865025259366499e-09,1.113614779004092e-06,0.055564285670698349,8.7267217372329063e-06,5.4008521621750878e-19,1.021048137739856e-07,0.00033055844114480802,0.88876083722841592,0.00086065337197010442,3.4699881050695587e-14,1.2940844076548209e-12,1.3778802645047508e-07,2.4189518701196487e-12,0.00029978934346404834,2.2683660740775196e-10,0.019530986795676702,0.020106660276243735,2.5794211343520981e-06,1.361802378772335e-06,2.19933933085231e-09,0.0060836833498263063,1.5980037166808024e-06,4.2159066688266539e-07,2.8813107061237091e-06,1.5303979074674514e-06,4.3696268201641278e-06,0.00023134704435704139,0.011910850221334354,1.010665465883524e-11,3.8542508726851776e-12,1.301831020439716e-06,4.2822424046552627e-07,8.2934833311322977e-09,9.8835659615871619e-05,0.00031082238218053525,5.1632537002196985e-05,5.3938626796365353e-07,5.4425003101305223e-06,4.1157635013846721e-07,4.5413863620744022e-06,4.0359862578641486e-08,4.1700266923500622e-08,1.7582821137478009e-06,1.7431479527870922e-06,1.557428737501679e-06,2.8202435179025614e-08,1.4240339795336863e-08,6.1364943698113649e-07,5.6643505512198767e-09,0.00014679001148714172,2.792141074360546e-10,3.6034754590924554e-08,0.00033752899709546373,3.0576783066963953e-08,4.0143637161371041e-07,5.646644830763579e-08,1.5842475271980687e-07,7.2824006389266099e-09,1.6632485553730838e-09,2.8091884191034021e-15,5.152304425414871e-09,7.3524849462527916e-06,2.2689687526229382e-08,1.0472923166677415e-08
3.462632927508715e-08,0.28456064501322814,76.950000000000003,0.0,0.0,0.0,6.7880018697259609e-05,9.4999756401153697,0.0020660236033134063,0.012994559579249583,5.4598361206961206e-09,9.9217741014146006e-11,1.4842852112446959e-09,1.1085328032946399e-06,0.055276413784708031,8.7137046786482389e-06,5.1577512633304232e-19,1.0050235149063503e-07,0.00033152093736205687,0.88904386858546491,0.00086066952384037103,3.4648121593007045e-14,1.2978515938045245e-12,1.3818992172031306e-07,2.4127045502163366e-12,0.0002998851938440574,2.243052368860967e-10,0.019530864814510919,0.020106660642503809,2.5794050264189455e-06,1.36179387444425e-06,2.2000397313422962e-09,0.0060992807656473566,1.6021007076095965e-06,4.2267158517278508e-07,2.8812743617422506e-06,1.5343222680282045e-06,4.3808666314209572e-06,0.0002314091003060793,0.01191873245940691,1.0132570908163844e-11,3.8641342339748131e-12,1.3025937649944868e-06,4.2849709425569918e-07,8.2943259040164526e-09,9.9027972770344852e-05,0.00031142911294325317,5.1631703449303189e-05,5.4077442623876022e-07,5.4373250480788552e-06,4.1135932291305888e-07,4.5409668100828236e-06,4.0463585737426475e-08,4.1696431642520396e-08,1.7655083235791553e-06,1.7499257295578614e-06,1.5572923917114955e-06,2.8318344356196296e-08,1.4239109894805841e-08,6.1600812834963684e-07,5.6861703378229379e-09,0.00014725218528670867,2.8036486006332165e-10,3.6105135382382997e-08,0.00033937555636249502,3.0744063300043592e-08,4.0314750292820904e-07,5.6775366763939572e-08,1.5929154622012887e-07,7.3134461787725303e-09,1.6703084831628544e-09,2.824558405281846e-15,5.1749203863767674e-09,7.3847673374097221e-06,2.2734003946626685e-08,1.0472857755848733e-08
3.474415440891727e-08,0.2845606448273963,76.950000000000003,0.0,0.0,0.0,6.7641955465194944e-05,9.4999756412805656,0.002062810282045502,0.012975177275635288,5.2155077019642127e-09,9.4776835252901641e-11,1.4820712961442843e-09,1.1034784534174799e-06,0.054990110158088759,8.7007075778474169e-06,4.9268944924647865e-19,9.8925037097739975e-08,0.00033248228708492234,0.88932534216260961,0.00086068561591298048,3.4596441493036819e-14,1.3016142930391184e-12,1.3859133839365044e-07,2.4065447589998182e-12,0.0002999805166961147,2.2189993732448459e-10,0.019530744757101717,0.02010666099506387,2.5793891725269315e-06,1.361785504239438e-06,2.2007362768895374e-09,0.0061148479288943638,1.6061897520515179e-06,4.2375040692204874e-07,2.8812385906883384e-06,1.5382390169069877e-06,4.3920846414070903e-06,0.00023147017373782128,0.011926597252086085,1.0158436890332683e-11,3.873998425495939e-12,1.3033551031955271e-06,4.2876937420356171e-07,8.2951798551856178e-09,9.9220379317895984e-05,0.00031203613745541567,5.163088291748567e-05,5.4215989194535299e-07,5.4321340491312192e-06,4.111436325522864e-07,4.5405305995550629e-06,4.0567109188363736e-08,4.1692443136088124e-08,1.7727388537004084e-06,1.756694092885261e-06,1.5571501969049188e-06,2.8434322835187878e-08,1.4237826211018935e-08,6.18363081269456e-07,5.7079558428876014e-09,0.00014771428814682383,2.8151630077125321e-10,3.6175550287069248e-08,0.00034122488157017612,3.0911594100855692e-08,4.0485946332804882e-07,5.7084747947806502e-08,1.6015963829840855e-07,7.3445067664831517e-09,1.6773717229274273e-09,2.8399514178503186e-15,5.1975498839424168e-09,7.4170690845502383e-06,2.2778341847324479e-08,1.0472793376609388e-08
3.4861979542747394e-08,0.28456064464453723,76.950000000000003,0.0,0.0,0.0,6.7405025185100583e-05,9.499975642443756,0.0020596018930340272,0.012955824687875506,4.9834757361987695e-09,9.0559435351973492e-11,1.4798607752761744e-09,1.0984515788567237e-06,0.05470536624067248,8.6877304033682553e-06,4.7076564867693675e-19,9.7372476029968674e-08,0.00033344249095468905,0.8896052664291203,0.00086070164848203224,3.4544840625682468e-14,1.3053725078672348e-12,1.3899227673748636e-07,2.4004711425936538e-12,0.00030007531488828327,2.1961427876546423e-10,0.019530626593441291,0.02010666133460598,2.5793735687133725e-06,1.3617772660657672e-06,2.2014289884524197e-09,0.0061303849009963956,1.6102708661423189e-06,4.248271363875953e-07,2.8812033840158857e-06,1.54214816955979e-06,4.4032808943909347e-06,0.00023153028020583307,0.011934444690341743,1.0184252707412889e-11,3.883843486174169e-12,1.304115042275802e-06,4.2904108329072409e-07,8.2960451205766205e-09,9.9412879035532098e-05,0.00031264345501951798,5.1630075210089715e-05,5.4354267055091124e-07,5.4269277219559476e-06,4.1092926190539029e-07,4.5400780346023155e-06,4.0670433334639876e-08,4.1688304200727995e-08,1.7799736664032123e-06,1.7634530287929937e-06,1.5570022595524865e-06,2.855037001114016e-08,1.4236489722334118e-08,6.2071429325202164e-07,5.7297070425205493e-09,0.00014817632166114005,2.8266842355352331e-10,3.6245999223827247e-08,0.00034307695708663157,3.1079374053303171e-08,4.0657224455212393e-07,5.739458924410887e-08,1.6102902161609458e-07,7.3755822521542027e-09,1.6844382409756604e-09,2.855367326681598e-15,5.2201927995631163e-09,7.4493900183339523e-06,2.2822701177219329e-08,1.0472730012868099e-08
3.4979804676577516e-08,0.2845606444646052,76.950000000000003,0.0,0.0,0.0,6.7169221975533271e-05,9.4999756436049569,0.0020563984290876522,0.012936501769124937,4.7631122616710978e-09,8.6554127155997499e-11,1.4776536432898466e-09,1.0934520299171058e-06,0.054422173528917914,8.6747731237997638e-06,4.499443890926305e-19,9.5844279908015217e-08,0.00033440154961624652,0.88988364980812507,0.00086071762183989988,3.4493318866045166e-14,1.3091262408116109e-12,1.3939273702032951e-07,2.3944823682982548e-12,0.00030016959127300059,2.1744216028882059e-10,0.01953051029397361,0.020106661661777429,2.5793582110752478e-06,1.361769157862604e-06,2.2021178868751451e-09,0.0061458917432504747,1.6143440659830688e-06,4.2590177781741211e-07,2.8811687329134959e-06,1.546049741409374e-06,4.4144554345457422e-06,0.00023158943501761219,0.011942274864643745,1.0210018461256181e-11,3.8936694548514393e-12,1.3048735894284219e-06,4.2931222448239833e-07,8.2969216364736684e-09,9.9605471701869384e-05,0.00031325106494309551,5.1629280133083603e-05,5.4492276751116296e-07,5.4217064684720094e-06,4.1071619408079326e-07,4.5396094144637541e-06,4.0773558578578523e-08,4.1684017588163962e-08,1.7872127241036997e-06,1.7702025238614509e-06,1.5568486844195901e-06,2.8666485281189666e-08,1.4235101391442025e-08,6.2306176199281156e-07,5.7514239145330356e-09,0.00014863828741165175,2.8382122242366382e-10,3.6316482112087586e-08,0.00034493176732855875,3.1247401745689188e-08,4.0828583836791406e-07,5.7704888045845e-08,1.6189968885743842e-07,7.4066724864001329e-09,1.6915080037332204e-09,2.8708060020527961e-15,5.2428490150950586e-09,7.4817299699987802e-06,2.2867081885577167e-08,1.0472667648775845e-08
3.509762981040764e-08,0.2845606442875553,76.950000000000003,0.0,0.0,0.0,6.6934539986567728e-05,9.4999756447641843,0.0020531998830234412,0.012917208472614558,4.5538214565482007e-09,8.2750080700946524e-11,1.4754498948434889e-09,1.0884796577195075e-06,0.054140523565656358,8.6618357077820704e-06,4.30169371831567e-19,9.4340066441858215e-08,0.00033535946371805947,0.89016050067686026,0.00086073353627724291,3.4441876089429279e-14,1.3128754944089697e-12,1.3979271951218579e-07,2.388577124260069e-12,0.00030026334868716339,2.1537779316524279e-10,0.019530395829588418,0.020106661977192502,2.5793430957684022e-06,1.3617611776003942e-06,2.2028029928883486e-09,0.006161368516821867,1.6184093676402263e-06,4.2697433545035611e-07,2.8811346287026935e-06,1.5499437478453532e-06,4.4256083059498369e-06,0.00023164765323847324,0.011950087864964735,1.0235734253495353e-11,3.9034763702862e-12,1.3056307518068629e-06,4.2958280072748918e-07,8.2978093395064667e-09,9.9798157097119664e-05,0.00031385896653868023,5.162849749504224e-05,5.4630018827011066e-07,5.4164706839555889e-06,4.1050441244211789e-07,4.5391250335833329e-06,4.0876485321642293e-08,4.1679586006025958e-08,1.7944559893421342e-06,1.7769425652182268e-06,1.5566895745933539e-06,2.8782668044464049e-08,1.4233662165612904e-08,6.2540548536783588e-07,5.7731064384083796e-09,0.00014910018696877956,2.8497469141500809e-10,3.6386998871862586e-08,0.00034678929676109542,3.1415675770705161e-08,4.1000023657136957e-07,5.8015641754117049e-08,1.6277163272943247e-07,7.4377773203520315e-09,1.6985809777421189e-09,2.8862673146442702e-15,5.2655184127977333e-09,7.5140887713586666e-06,2.2911483922030248e-08,1.0472606268722652e-08
