Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143)
2.9538101716718064e-13,0.0027436530508776883,4.1811434082365407e-16,1.1533204559567564e-22,1.1533134926247641e-22,1.5328902809302749e-33,2.0241774844961414e-33,0.0,0.0,9.5843196581351206e-15,1.4259885153404015e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899809105205787,0.10880299999794335,5.0605012189904725e-15,3.9304764528447479e-20,1.7677552059158152e-14,0.0,0.0,4.6191703080528173e-22,8.6833267840683427e-29,2.073894495046836e-33,1.1294695433961814e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0717302439209497e-09,9.0735691844968212e-09,9.4210905735032514e-10,1.9328241524694171e-12,1.142441220333585e-13
3.619457550197179e-13,0.0027436530508718124,5.1714151849353755e-16,1.7422874339992046e-22,1.7422786618980784e-22,2.9163074215164744e-33,3.8510471697908883e-33,0.0,0.0,1.2395030290083141e-14,2.2242233267849853e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899766086763697,0.10880299999691533,6.2008573480428148e-15,5.9345388311107485e-20,2.6540087560342735e-14,0.0,0.0,6.9351710163849556e-22,1.3037051041566913e-28,3.1137223162390938e-33,1.69578097492804e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1115521280209118e-08,1.1118280715147891e-08,1.1544149323770741e-09,2.9009205820169651e-12,1.7134548284116512e-13
4.950752307247924e-13,0.0027436530508565065,7.2049790854655904e-16,3.2988714682724513e-22,3.2988588143835495e-22,8.0063060541403841e-33,1.0572851065961855e-32,0.0,0.0,1.873468413518707e-14,4.4674655895130514e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899680049994425,0.10880299999423799,8.481527075271216e-15,1.1225123259052241e-19,4.9648342814518149e-14,0.0,0.0,1.2974334317967793e-21,2.4389748141632161e-28,5.8251596034959985e-33,3.1725002750360929e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5202505995693514e-08,1.5207663749102874e-08,1.5790262448588904e-09,5.4233713917673187e-12,3.1989497876448287e-13
6.282047064298669e-13,0.0027436530508364644,9.30923666738204e-16,5.3751678546585958e-22,5.3751509668155104e-22,1.7589842126398556e-32,2.3229186680565733e-32,0.0,0.0,2.6031909774706144e-14,7.6885359058285599e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899594013378347,0.10880299999073385,1.0762140096281296e-14,1.8271900755777947e-19,7.9932997238357771e-14,0.0,0.0,2.0889691609985223e-21,3.926940312092558e-28,9.3789628078589636e-33,5.1080204912371229e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928869562760762e-08,1.9296993659790711e-08,2.0036369739129029e-09,8.7261081775657366e-12,5.1399364268003359e-13
7.613341821349414e-13,0.002743653050811702,1.1484187819330647e-15,7.9896532044238191e-22,7.9896317307031477e-22,3.3728596350640019e-32,4.4543149680302995e-32,0.0,0.0,3.428661858055961e-14,1.2031127829775079e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899507976915463,0.10880299998640498,1.3042696413065844e-14,2.7132420658068653e-19,1.1739258776154306e-13,0.0,0.0,3.0681216531987773e-21,5.7675967486166127e-28,1.3775120347367406e-32,7.5023488814200848e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3374091905685983e-08,2.3386270752355547e-08,2.4282471195402623e-09,1.2807402765578875e-11,7.533363249402673e-13
1e-12,0.002743653050748057,1.556026615341248e-15,1.4080888179451293e-21,1.4080857604548514e-21,8.8183731684373645e-32,1.1646319599218287e-31,0.0,0.0,5.1481733531518009e-14,2.3066184541305072e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899353736754767,0.10880299997658599,1.7130986695262184e-14,4.7734506129092382e-19,2.02504350047644e-13,0.0,0.0,5.2931385123321786e-21,9.9502878808833277e-28,2.3764909202952742e-32,1.2943309351449736e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0696142468459405e-08,3.0717128006126938e-08,3.1894589601775789e-09,2.2067761062253679e-11,1.29474789610294e-12
1.0275931335450904e-12,0.002743653050748057,1.6046170579335001e-15,1.4905106246399543e-21,1.4905074546486662e-21,9.718950090797109e-32,1.2835752411299633e-31,0.0,0.0,5.3668144335874822e-14,2.4640050316705588e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899335904449291,0.10880299997528077,1.7603638941630594e-14,5.0518593443137465e-19,2.1383092230156452e-13,0.0,0.0,5.5892671476599998e-21,1.0506964467237246e-27,2.5094455512414507e-32,1.3667459604892858e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1542511099883547e-08,3.1564667653972633e-08,3.2774656605183725e-09,2.3298971818859428e-11,1.3665828517186517e-12
1.2938520849552394e-12,0.0027436530506656613,2.0890926759712602e-15,2.4188362508555938e-21,2.4188319178966009e-21,2.2334744852497542e-31,2.9498344206729918e-31,0.0,0.0,7.6878581171177559e-14,4.3407101474745856e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899163832595911,0.10880299996088104,2.2164354676342086e-14,8.1829236213574697e-19,3.389520911809637e-13,0.0,0.0,8.8608501883409761e-21,1.6657041707953287e-27,3.9783078491610962e-32,2.1667890354887325e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9707776899694735e-08,3.9742856777071534e-08,4.1266818678008753e-09,3.68847691345795e-11,2.1573113818611221e-12
1.5601110363653884e-12,0.002743653050564601,2.6018455837475952e-15,3.5981625172197717e-21,3.5981568813109948e-21,4.4435855076793614e-31,5.8689688456300047e-31,0.0,0.0,1.0391725643616079e-13,6.9437731073729425e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898991761355321,0.10880299994322122,2.6724843632519498e-14,1.215068905900578e-18,4.9274495870478429e-13,0.0,0.0,1.2882851394355694e-20,2.4217792853682864e-27,5.7840904218401209e-32,3.1503699190382279e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7869902484054778e-08,4.7920840400189879e-08,4.9758957413953464e-09,5.355162764151429e-11,3.1232433172501915e-12
1.8263699877755376e-12,0.0027436530504449646,3.1428757365865289e-15,5.0426995371768401e-21,5.0426924587924547e-21,8.0062108323251234e-31,1.057462186621778e-30,0.0,0.0,1.347835011559185e-13,1.0383639201085792e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898819690727471,0.10880299992231664,3.128510582551798e-14,1.6999361397377972e-18,6.7519844461102464e-13,0.0,0.0,1.7655251608986638e-20,3.3189182708140514e-27,7.9267848631244724e-32,4.3174944635002869e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6028900964781134e-08,5.6098620770083759e-08,5.8251072813093713e-09,7.3286447327529127e-11,4.2621318407828682e-12
2.3588878905958356e-12,0.0027436530501503157,4.3097676478224846e-15,8.7843122841759708e-21,8.784301904749716e-21,2.1416121370716326e-30,2.8287471982130124e-30,0.0,0.0,2.0799604093613016e-13,2.0215940596425922e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898475551310039,0.10880299987083414,4.040494998377401e-14,2.9516345195173562e-18,1.1260432114713366e-12,0.0,0.0,2.945117371512396e-20,5.5363740163999763e-27,1.3222876301509789e-31,7.2023983009018183e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2337568743910633e-08,7.245358055200578e-08,7.5235233601265216e-09,1.2190788860425814e-10,7.049976596551208e-12
2.8914057934161336e-12,0.002743653049782414,5.5897681938691029e-15,1.3757495185238884e-20,1.375748095482387e-20,4.7566894282792374e-30,6.2830339353037693e-30,0.0,0.0,2.9651090266031497e-13,3.4721875909725636e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898131414343615,0.10880299980655482,4.9523887274965642e-14,4.6087639148352842e-18,1.6913985417808717e-12,0.0,0.0,4.4248467004063004e-20,8.3180439564276561e-27,1.9866516601037709e-31,1.0821548372812935e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.863388416674283e-08,8.8807753558487178e-08,9.221930104313195e-09,1.8264525690915528e-10,1.0503409499170803e-11
3.4239236962364315e-12,0.0027436530493419424,6.9828772701905581e-15,2.0076103836909297e-20,2.0076085213039304e-20,9.3252865893458119e-30,1.2317865360039754e-29,0.0,0.0,4.0032283468098041e-13,5.4785671374748105e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009889778727982813,0.1088029997295987,5.8641917823649891e-14,6.706686540184437e-18,2.3711772714421448e-12,0.0,0.0,6.2046985016467783e-20,1.1663901212044671e-26,2.7857641565225196e-31,1.5174993262999926e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0491795033054962e-07,1.0516115679442224e-07,1.0920327513930302e-08,2.5539554784698746e-10,1.4605425143657353e-11
3.95644159905673e-12,0.0027436530488295797,8.4890948859109797e-15,2.7854002634685436e-20,2.7853979084466335e-20,1.6723117403547424e-29,2.2090086908699231e-29,0.0,0.0,5.1942663439450621e-13,8.1291303477064554e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098897443147763515,0.10880299964008446,6.7759041755067349e-14,9.2807413660508505e-18,3.1652929681652253e-12,0.0,0.0,8.2846584437517003e-20,1.557391949553717e-26,3.7196188409443266e-31,2.0262782318998877e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2118986944539249e-07,1.2151380682137287e-07,1.2618715589038759e-08,3.4005664345653506e-10,1.9339461446725217e-11
4.488959501877028e-12,0.002743653048245999,1.0108421160322697e-14,3.720505529266566e-20,3.7205026295081118e-20,2.8043329390057601e-29,3.704379367503781e-29,0.0,0.0,6.5381714791009608e-13,1.1512242878029277e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098897099018149717,0.10880299953812948,7.6875259195109824e-14,1.2366241474487676e-17,4.0736599291716776e-12,0.0,0.0,1.0664712501445037e-19,2.0048073094775648e-26,4.788209572376787e-31,2.6084965625233624e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3744974283719884e-07,1.3786571976974583e-07,1.4317094329699488e-08,4.3652730913671208e-10,2.468938746981774e-11
5.553995307517624e-12,0.002743653046867837,1.3686400656554884e-14,6.1082068254698451e-20,6.1082026859393436e-20,6.8014118811778771e-29,8.9844987597492836e-29,0.0,0.0,9.6843792525854955e-13,2.0829425748991175e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098896410766274329,0.10880299929736073,9.5104975107548929e-14,2.0212708162256636e-17,6.2328082094467255e-12,0.0,0.0,1.6325048238653338e-19,3.0688685978741855e-26,7.3295752301187135e-31,3.993271863332963e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6993375366337288e-07,1.7056739701490249e-07,1.7713823807921385e-08,6.6449650076027923e-10,3.7174322357706333e-11
6.512527532594161e-12,0.002743653045390539,1.7293417108820066e-14,8.9093823017048193e-20,8.909376885524966e-20,1.335114858261261e-28,1.7636787632757532e-28,0.0,0.0,1.3038264363310788e-12,3.260605349290298e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098895791347967683,0.10880299903927337,1.1150862050355548e-13,2.9377418112267747e-17,8.5659355718284421e-12,0.0,0.0,2.2445537412555848e-19,4.2194333381347384e-26,1.0077542616765173e-30,5.4907841159739693e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9912916613663518e-07,1.9999653932892371e-07,2.0770848415120891e-08,9.0905930132487817e-10,5.0363498947716548e-11
7.471059757670697e-12,0.0027436530436926276,2.1266912118180326e-14,1.2397336872223839e-19,1.2397330041790188e-19,2.4082439905114807e-28,3.181311688652557e-28,0.0,0.0,1.6886658797134896e-12,4.8128982853059556e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098895171937600848,0.10880299874264618,1.2790933085280995e-13,4.0747253749631625e-17,1.1267936319166849e-11,0.0,0.0,2.9538126345077681e-19,5.5527403665280892e-26,1.3261965102701709e-30,7.2263211112268716e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2828708733809284e-07,2.2942352614038939e-07,2.3827842779656995e-08,1.1903496242916906e-09,6.5315517477840595e-11
8.429591982747233e-12,0.0027436530417777874,2.5606889942213265e-14,1.6638475266033871e-19,1.663846690179041e-19,4.0693724456918678e-28,5.3757269957481793e-28,0.0,0.0,2.1229278651691956e-12,6.7912461748712549e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098894552535173461,0.10880299840811919,1.4430710691054907e-13,5.4527266925703308e-17,1.4338335835295451e-11,0.0,0.0,3.7602743170336283e-19,7.0687765542212802e-26,1.6882811331496536e-30,9.1999144484139416e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5740807765590424e-07,2.5884843753891991e-07,2.6884806901884872e-08,1.5078075873778311e-09,8.1950284882120147e-11
9.388124207823769e-12,0.0027436530396496026,3.0313355751542667e-14,2.1699203140157889e-19,2.1699193144710226e-19,6.5278683212308967e-28,8.6235196363724635e-28,0.0,0.0,2.6065844589038672e-12,9.2470439222377639e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098893933140685227,0.10880299803632036,1.6070194943740119e-13,7.0922263911425569e-17,1.777666647348988e-11,0.0,0.0,4.6639318576475054e-19,8.7675292524717344e-26,2.0940051093348438e-30,1.1411596342184091e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8649268903125184e-07,2.882713500170179e-07,2.9941740782159714e-08,1.8608817478821643e-09,1.0019130512188525e-10
1e-11,0.0027436530373116104,3.3509357583260078e-14,2.5388817426763735e-19,2.5388806351198192e-19,8.6287130951639621e-28,1.1398852200056454e-27,0.0,0.0,2.9411416016017794e-12,1.1087983499735615e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.00988935377564675,0.1088029977797776,1.7116600787300991e-13,8.2849456864863659e-17,2.0163698246768934e-11,0.0,0.0,5.2916008142029147e-19,9.9474621250541682e-26,2.3758160269503383e-30,1.2947931468092612e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0503997915159736e-07,3.0705235478355625e-07,3.1893108334133952e-08,2.1046396384463984e-09,1.1264160333834948e-10
1.0346656432900305e-11,0.0027436530373116104,3.538631559383997e-14,2.7645927213867814e-19,2.7645915516509293e-19,1.0036685382708409e-27,1.3258867147603664e-27,0.0,0.0,3.139608177632167e-12,1.2231656816607619e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098893313754135799,0.10880299762786581,1.7709385919916958e-13,9.0136807471966957e-17,2.158246749287551e-11,0.0,0.0,5.6647785708900429e-19,1.0648986274437966e-25,2.5433655281644134e-30,1.3861399599220775e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554146503543467e-07,3.1769233660634926e-07,3.2998644420836708e-08,2.2490290256603976e-09,1.1996554290739157e-10
1.1305188657976841e-11,0.0027436530347672715,4.0825776356161925e-14,3.4545055380351873e-19,3.4545041942006719e-19,1.4896467263877853e-27,1.9678952179371052e-27,0.0,0.0,3.7219719815562364e-12,1.5796420863002848e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098892694375524916,0.10880299718336013,1.9348283696660562e-13,1.1237521949112288e-16,2.5755284977634667e-11,0.0,0.0,6.7628080068808517e-19,1.2713135876104737e-25,3.0363595847400617e-30,1.6549357593794464e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4455494096780891e-07,3.471114670206546e-07,3.6055517818270994e-08,2.6717146052702869e-09,1.4120328078943594e-10
1.3222253108129915e-11,0.002743653029073102,5.2804232167445794e-14,5.1466162236113114e-19,5.1466145352133829e-19,3.0132868121708786e-27,3.9807371972218193e-27,0.0,0.0,5.0346138566087226e-12,2.4871602525797183e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098891455642117626,0.1088029961885572,2.2625199962491458e-13,1.6673975154687527e-16,3.5200187233562656e-11,0.0,0.0,9.2503903663752165e-19,1.7389467945506217e-25,4.1532378938158407e-30,2.2639873988257772e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024780931478054e-07,4.059444224217801e-07,4.2169173890832059e-08,3.618602039370283e-09,1.8780614400751428e-10
1.5139317558282987e-11,0.0027436530225935386,6.6248793649309093e-14,7.2993815497909488e-19,7.2993795532734841e-19,5.5746352061946447e-27,7.3644969776503636e-27,0.0,0.0,6.5443023319831755e-12,3.6882707597407739e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098890216940461014,0.10880299505652628,2.5900944366877323e-13,2.356457444333105e-16,4.6107874692730363e-11,0.0,0.0,1.2126631664630954e-18,2.2796439643182462e-25,5.4446195402210677e-30,2.968342294676213e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6026626703991938e-07,4.6477071297946198e-07,4.8282709002684009e-08,4.6974263119521809e-09,2.39503104449766e-10
1.705638200843606e-11,0.00274365301535407,8.1159542302680374e-14,9.9659334550405483e-19,9.9659312341149591e-19,9.6269339984200934e-27,1.2717967557014818e-26,0.0,0.0,8.2508362267225821e-12,5.2239414813171535e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098888978270552756,0.10880299379171376,2.9175517541942399e-13,3.207194509266517e-16,5.8474951499856056e-11,0.0,0.0,1.5391487751875507e-18,2.8933971019645154e-25,6.910485429107899e-30,3.7680289412652731e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1792345964938196e-07,5.2359079148397462e-07,5.4396123156667759e-08,5.9041940392887846e-09,2.9584133940920125e-10
1.897344645858913e-11,0.0027436530073792604,9.753656965447571e-14,1.3199407036816556e-18,1.3199404734287452e-18,1.5738305664586811e-26,2.0791719603020885e-26,0.0,0.0,1.0154020681837511e-11,7.1350977277227323e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098887739632390736,0.10880299239840557,3.2448920125683158e-13,4.2358360414969858e-16,7.2298121262191445e-11,0.0,0.0,1.904491732562495e-18,3.5801987477534776e-25,8.5508177439116586e-30,4.6630765190447346e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7545354743366614e-07,5.8240507062103407e-07,6.0509416355624073e-08,7.2350322798962449e-09,3.5640812964480141e-10
2.0890510908742203e-11,0.002743652998692785,1.1537997641522946e-13,1.7052940874185267e-18,1.7052938705002713e-18,2.4603834550075142e-26,3.2504064792163839e-26,0.0,0.0,1.2253666943539322e-11,9.4626234888944186e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098886501025972715,0.1088029908807336,3.5721152761461045e-13,5.4585751581431213e-16,8.7574184196829203e-11,0.0,0.0,2.3086881701788584e-18,4.3400419341352749e-25,1.036559984358721e-29,5.6535148394032697e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3286028976004992e-07,6.4121392619488239e-07,6.6622588602393528e-08,8.6861850799973106e-09,4.208276363642483e-10
2.2807575358895275e-11,0.002743652989317478,1.3468987164706636e-13,2.1579677311877096e-18,2.1579675577482472e-18,3.705830471579975e-26,4.8957886502785997e-26,0.0,0.0,1.4549592156632547e-11,1.2247362568492062e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098885262451296699,0.10880298924268243,3.8992216097500505e-13,6.8915716711601974e-16,1.0430003444406846e-10,0.0,0.0,2.7517344588888759e-18,5.1729201433046456e-25,1.2354816161243214e-29,6.7393742901870892e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9014733216208265e-07,7.000177003077958e-07,7.2735639899816637e-08,1.0254010219907849e-08,4.8875772178132058e-10
2.4724639809048347e-11,0.0027436529792753753,1.5546637186839002e-13,2.683276276380463e-18,2.6832761867868591e-18,5.4089908410140081e-26,7.1458753091742153e-26,0.0,0.0,1.7041619140722468e-11,1.553011981519399e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098884023908360659,0.10880298748809616,4.2262110786348864e-13,8.5509530745941862e-16,1.2247265715069284e-10,0.0,0.0,3.233627184506061e-18,6.0788272615224492e-25,1.4518452095045299e-29,7.920685777078462e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4731820987493539e-07,7.5881670478209789e-07,7.8848570250733699e-08,1.1934975681781423e-08,5.59886527175748e-10
2.664170425920142e-11,0.0027436529685877526,1.7770960024617126e-13,3.2865348027075894e-18,3.2865348492595965e-18,7.6853639105924994e-26,1.0153261476695848e-25,0.0,0.0,1.9729576159758749e-11,1.9351662482156804e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098882785397162633,0.10880298562068517,4.5530837484389286e-13,1.0452815627602407e-15,1.4208912533863534e-10,0.0,0.0,3.7543631257883173e-18,7.0577575377293333e-25,1.6856493909370444e-29,9.1974806705247203e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0437635163064542e-07,8.1761122426033713e-07,8.4961379657984842e-08,1.3725655857688558e-08,6.339293727820189e-10
2.855876870935449e-11,0.0027436529572751277,2.0141968612728853e-13,3.9730588508938736e-18,3.9730590996495814e-18,1.0668271164646293e-25,1.4094089440714376e-25,0.0,0.0,2.2613296737804574e-11,2.3752721418663287e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009888154691770068,0.10880298364403149,4.8798396851557333e-13,1.2613225308508371e-15,1.6314659720345512e-10,0.0,0.0,4.3139392415041717e-18,8.1097055592338751e-25,1.9368928676741397e-29,1.0569790774540684e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6132508293221391e-07,8.7640151802618135e-07,9.1074068124410115e-08,1.5622728278384118e-08,7.1062693693626154e-10
