Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259)
3.7881873069047658e-06,0.0007626953823023605,1.0418716858363501e-15,5.0597865639359244e-16,1.1805289678009667e-13,1.3987760351886669e-17,3.8684075073954989e-15,0.0,0.0,5.2328271361558787e-07,2.2370390827957858e-06,8.6488048343614417e-17,2.2691983664436837e-20,1.0717753521067247e-19,-3.4512719210845066e-42,-4.2467283953152653e-28,1.5585564273430753e-24,2.5977303073555301e-20,8.6453441469678288e-17,5.2462729115333146e-34,-5.4076493934983569e-28,1.2684938682980673e-19,2.8272607042246208e-28,4.400473955237727e-28,1.8807875438101535e-21,1.3973268714652856e-19,1.2713746783094348e-24,7.1373125601458519e-20,5.4353527442877143e-09,4.28285117785934e-23,4.6063692225607516e-21,7.9642368164815175e-18,4.2709545220202524e-25,9.6261776978551128e-29,1.7378911581139165e-18,6.525295043062721e-21,0.35999999999999999,0.0,0.0096848220530651973,0.10869924816109035,4.6436633363324862e-12,6.1268173379847052e-13,5.8206168362229697e-12,9.725302148574043e-11,0.0,8.3188771232923196e-09,2.3299612289673596e-14,1.9123996921175359e-20,8.8357561790205414e-05,1.1313413586795658e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.4790238103270144e-07,1.0175050689698199e-05,5.1005658334639919e-06,1.837721649727464e-05,7.463422131833157e-07,5.338099819332957e-09,8.1858410858346288e-05
3.864786414130672e-06,0.0007626922597367891,1.0429021613491092e-15,5.1707482705231853e-16,1.2428734174379444e-13,1.4373718596480154e-17,4.1834826829731759e-15,0.0,0.0,5.2346396676317382e-07,2.2913371175965435e-06,9.0886445955135449e-17,2.3852582720363756e-20,1.1016249425232527e-19,-1.6967703635446945e-41,-1.0211323040051241e-27,1.6324334726142881e-24,2.7466173169688702e-20,9.08499410631002e-17,5.6293865885837156e-34,-6.8673152004036652e-28,1.3324582161794621e-19,2.8887370221101026e-28,4.6101141486863307e-28,1.9955634968702965e-21,1.4447680660743958e-19,1.3410709996067839e-24,7.3359500699555124e-20,5.5702862413040577e-09,4.628116323183004e-23,4.8436034042718479e-21,8.1633533695762657e-18,4.4161681154358656e-25,9.9454465389939193e-29,1.7909254095202115e-18,7.1914554507071351e-21,0.35999999999999999,0.0,0.0096808011933786006,0.10869723413425744,4.6907409335564273e-12,6.2788680386603512e-13,5.8368016048154615e-12,1.0204666326455272e-10,0.0,8.4979678697813724e-09,2.4946427213605089e-14,2.0025048054268843e-20,9.0367684144176759e-05,1.1849612387934243e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.4942363068155632e-07,1.0140234203460436e-05,5.1849206418475784e-06,1.8428361276309365e-05,7.4377763169869994e-07,5.4682396792346217e-09,8.3769140697382554e-05
3.9413855213565775e-06,0.000762689140582107,1.0439751694607658e-15,5.2817555255238179e-16,1.3069827707142742e-13,1.4760848298781016e-17,4.5162267108464953e-15,0.0,0.0,5.236203587391074e-07,2.3454865747019375e-06,9.5407034590243531e-17,2.5045739802740433e-20,1.1316133203135656e-19,1.9065367760821353e-41,1.4044917700479031e-27,1.7082432745642069e-24,2.9010250790902749e-20,9.5368606283659106e-17,6.0398421490843957e-34,1.3284103967171594e-27,1.3981814820553836e-19,-6.2209951489155666e-28,4.8210442789056426e-28,2.1142544977731612e-21,1.492562893154369e-19,1.4128822047621406e-24,7.5355097297194072e-20,5.7055885859528084e-09,4.9931910968409643e-23,5.0871089665164865e-21,8.3628420815647796e-18,4.5624727947278961e-25,1.0269066216742893e-28,1.8442567766134177e-18,7.9089923564789909e-21,0.35999999999999999,0.0,0.0096767843065136833,0.10869522242082989,4.7374121024925312e-12,6.4313321836269181e-13,5.8524856113039616e-12,1.069574774336261e-10,0.0,8.6763370690076759e-09,2.6670389851644336e-14,2.0948371455303205e-20,9.2375653034726225e-05,1.2398420672539627e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5089779982404326e-07,1.0106439959730121e-05,5.2686206457227496e-06,1.8477916401412243e-05,7.4128811767846237e-07,5.5986312145015938e-09,8.5679244499679404e-05
4.0179846285824834e-06,0.0007626860248154875,1.045088250802683e-15,5.3928132190754339e-16,1.3728660546790454e-13,1.5149148524245305e-17,4.8672101795021495e-15,0.0,0.0,5.2375468476977456e-07,2.399489779046793e-06,1.0005037930157334e-16,2.6271625307462719e-20,1.1617350936707919e-19,6.7323080122143195e-42,-8.906462287195127e-29,1.7853898096104049e-24,3.0610655043137375e-20,1.0001000310023145e-16,6.4642671436441873e-34,-4.5693971277517133e-28,1.4656716030761243e-19,2.5266692717509292e-28,5.0406540988105357e-28,2.2368875792375592e-21,1.5406985975030399e-19,1.486821038916398e-24,7.7359545678795958e-20,5.8412483311222832e-09,5.3788026163932849e-23,5.3369049474838345e-21,8.5626899037023089e-18,4.7098296335062277e-25,1.0597124018941428e-28,1.8978741869451618e-18,8.680629338841426e-21,0.35999999999999999,0.0,0.0096727713882380269,0.10869321300137753,4.7836793818289048e-12,6.5841968644656646e-13,5.8676813689198532e-12,1.1198553270239965e-10,0.0,8.8539679949919185e-09,2.8473290832664886e-14,2.1894028777148219e-20,9.4381490301925975e-05,1.2959802627356861e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5232606525818961e-07,1.0073630132594131e-05,5.3516705880320513e-06,1.8525921639670258e-05,7.388708932685644e-07,5.7292629093132958e-09,8.7588699606255932e-05
4.094583735808389e-06,0.0007626829124143915,1.0462390625801672e-15,5.5039259431708665e-16,1.4405322275083136e-13,1.5538619317864035e-17,5.2370104110962983e-15,0.0,0.0,5.2386942714787621e-07,2.4533491706049519e-06,1.0481702283023281e-16,2.7530404037244753e-20,1.1919849379080383e-19,-3.3082038563146247e-41,-1.5474568875437969e-27,1.8647385685635328e-24,3.2268517970237767e-20,1.0477467517817094e-16,6.9027351971926117e-34,-1.1736393813554309e-27,1.5349362011641949e-19,5.1103370451222361e-28,5.2667692951256144e-28,2.3634889111486397e-21,1.589162819866235e-19,1.5628998591187632e-24,7.9372499975895064e-20,5.9772543167638039e-09,5.7856930214278631e-23,5.5930104708311205e-21,8.762883997321811e-18,4.8582009137004968e-25,1.0929713406908596e-28,1.9517668664748223e-18,9.5091708137447548e-21,0.35999999999999999,0.0,0.0096687624337882371,0.10869120585684283,4.8295453553008233e-12,6.7374494967792639e-13,5.8824011639541176e-12,1.1713089819226764e-10,0.0,9.0308447222590283e-09,3.0356915496884977e-14,2.2862079555783746e-20,9.6385216939626276e-05,1.3533719706215184e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5370958248972387e-07,1.0041768503161354e-05,5.4340751776664178e-06,1.8572416035023903e-05,7.3652329839263914e-07,5.8601235345001769e-09,8.9497483788213185e-05
4.171182843034295e-06,0.0007626798033565608,1.0474253727422507e-15,5.6150980046510151e-16,1.5099901766767186e-13,1.5929261542448809e-17,5.6262114809876729e-15,0.0,0.0,5.239667912644672e-07,2.5070672775282719e-06,1.0970748630214893e-16,2.8822235059282045e-20,1.2223577048371616e-19,2.0954520893029337e-41,1.4973432343605222e-27,1.9462123506749412e-24,3.3984984767522678e-20,1.0966314456120638e-16,7.3775541252511069e-34,1.6996143023474067e-27,1.6059825920478247e-19,-8.0152655724771101e-28,5.4926067556965329e-28,2.4940838287031635e-21,1.6379435848968477e-19,1.6411306463786263e-24,8.1393623482828994e-20,6.1135956646067146e-09,6.2146196714907963e-23,5.8554447223245306e-21,8.9634117338857823e-18,5.0075500881100191e-25,1.1266934085226709e-28,2.0059243402159604e-18,1.039750258845414e-20,0.35999999999999999,0.0,0.009664757437913285,0.10868920096853615,4.875012654758288e-12,6.8910778142170794e-13,5.8966570536864188e-12,1.2239364300559352e-10,0.0,9.2069521027322791e-09,3.2323043515976111e-14,2.3852581255737051e-20,9.8386853128986729e-05,1.4120130752506904e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5504948541907677e-07,1.0010820387118464e-05,5.5158390897029056e-06,1.8617437901744801e-05,7.3424278583077508e-07,5.991202142689719e-09,9.1405575253836316e-05
4.247781950260201e-06,0.0007626766976200228,1.0486450543503688e-15,5.7263334377388581e-16,1.5812487167997175e-13,1.6321076737803508e-17,6.0354042342662744e-15,0.0,0.0,5.2404873734720289e-07,2.5606466930853373e-06,1.1472226989415479e-16,3.0147273841941229e-20,1.2528485019935542e-19,2.7548015487045385e-41,4.4022909915010152e-28,2.028786223149917e-24,3.5761213985713672e-20,1.1467591232387829e-16,7.8674847088938285e-34,-2.2458866787131855e-28,1.6788177944349201e-19,1.5533572596477425e-28,5.7273676284023379e-28,2.6286968589035834e-21,1.6870292889904734e-19,1.7215250176560542e-24,8.3422575540816478e-20,6.2502617728261082e-09,6.6663553446346313e-23,6.1242269276530412e-21,9.1642606955724865e-18,5.1578417443411306e-25,1.1608891927651635e-28,2.0603364296412239e-18,1.1348592401894685e-20,0.35999999999999999,0.0,0.0096607563949149544,0.1086871983181311,4.9200839620294502e-12,7.0450698624476975e-13,5.9104608644419417e-12,1.2777383582411959e-10,0.0,9.3822757430003831e-09,3.4373448530354191e-14,2.4865589314756811e-20,0.00010038641827274557,1.4718992118361487e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5634688614858028e-07,9.9807525641963165e-06,5.5969669656412144e-06,1.8661024818792278e-05,7.3202691609215132e-07,6.1224880633757556e-09,9.3312952655135622e-05
4.324381057486107e-06,0.0007626735951831192,1.0498960811307515e-15,5.8376360159332468e-16,1.6543165872118179e-13,1.6714066999209862e-17,6.4651862994524693e-15,0.0,0.0,5.2411700841508718e-07,2.6140900559189906e-06,1.1986185343921498e-16,3.1505671005963598e-20,1.283452479987208e-19,-5.6416301635549786e-41,-2.1349892039027209e-27,2.1136061338646588e-24,3.7598377728916915e-20,1.1981345921047365e-16,8.3630061720428999e-34,-1.8524934616517031e-27,1.7534485401496902e-19,8.2243274654869128e-28,5.9704446491153548e-28,2.7673517456202848e-21,1.7364086887035992e-19,1.8040942377494448e-24,8.5459041570785155e-20,6.3872423106785095e-09,7.1416884367688393e-23,6.3993763315081443e-21,9.3654186761282152e-18,5.3090415692848672e-25,1.1955699103996075e-28,2.1149932489302235e-18,1.2365490451446616e-20,0.35999999999999999,0.0,0.0096567592986856465,0.10868519788766116,4.9647619891197265e-12,7.1994139930958183e-13,5.9238241901254641e-12,1.3327154453720837e-10,0.0,9.5568019819566304e-09,3.6509897803212557e-14,2.5901157187704292e-20,0.00010238393102987154,1.5330257780885918e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5760287500412877e-07,9.9515332099850714e-06,5.6774634136390072e-06,1.8703213624913732e-05,7.2987335186162234e-07,6.2539708979259066e-09,9.5219595093824571e-05
4.400980164712013e-06,0.0007626704960244894,1.0511765221527329e-15,5.949009263634307e-16,1.7292024493404296e-13,1.7108234871712971e-17,6.9161620995374179e-15,0.0,0.0,5.2417315491405074e-07,2.6674000331799196e-06,1.2512669709948378e-16,3.2897571318033643e-20,1.3141649428840093e-19,1.5061299746191183e-41,1.4150353345037078e-27,2.2008694165867482e-24,3.949766185564614e-20,1.2507624629627923e-16,8.9072140329472836e-34,2.0774039331570237e-27,1.8298812827696884e-19,-9.8463114924414034e-28,6.211362526182792e-28,2.9100714734330672e-21,1.7860708915960718e-19,1.8888492310725737e-24,8.7502720351081295e-20,6.5245272131118743e-09,7.6414231620042829e-23,6.6809121779821234e-21,9.5668736817935697e-18,5.4611163198190247e-25,1.2307474201586614e-28,2.1698852047999239e-18,1.3451329906155952e-20,0.35999999999999999,0.0,0.0096527661427435411,0.10868319965951431,5.0090494805670205e-12,7.354098857650717e-13,5.9367583912086119e-12,1.3888683589976298e-10,0.0,9.7305178687882683e-09,3.8734151890850857e-14,2.6959336389666236e-20,0.0001043794093498715,1.5953879455266502e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.5881852030107405e-07,9.9231318291681751e-06,5.757333008746005e-06,1.8744040415351145e-05,7.2777985356244197e-07,6.385640514533673e-09,9.712548212633033e-05
4.477579271937919e-06,0.0007626674001230709,1.0524845364780183e-15,6.060456467340169e-16,1.8059148839285791e-13,1.7503583257851153e-17,7.3889428605137393e-15,0.0,0.0,5.2421855645267629e-07,2.720579306137096e-06,1.3051724201662691e-16,3.4323116159899609e-20,1.344981478467731e-19,6.5970779526124681e-41,1.2009502580386284e-27,2.2889210244356847e-24,4.1460266168210298e-20,1.3046471561051355e-16,9.4715875188550073e-34,2.3546213077018783e-28,1.9081222060469536e-19,-4.5216578879970441e-29,6.4609940138895401e-28,3.0568782904180217e-21,1.8360053462554943e-19,1.9758005933185191e-24,8.9553298361790789e-20,6.6621066753549052e-09,8.1663797541355228e-23,6.9688536923030229e-21,9.7686139321917844e-18,5.61403379391051e-25,1.2664342045721801e-28,2.2250029924418869e-18,1.4609327406318293e-20,0.35999999999999999,0.0,0.0096487769202653444,0.1086812036164284,5.0529492212133515e-12,7.5091134013518987e-13,5.9492745939949272e-12,1.4461977521919797e-10,0.0,9.9034111413664337e-09,4.1047964328847371e-14,2.8040176538302382e-20,0.00010637287050606363,1.6589806704369005e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.59994868220457e-07,9.8955191919036988e-06,5.836580293136832e-06,1.8783540540193524e-05,7.2574427488898784e-07,6.5174870431207618e-09,9.9030593767423337e-05
4.554178379163825e-06,0.0007626643074581301,1.0538183695653153e-15,6.1719806861211954e-16,1.8844623881515572e-13,1.7900115338606609e-17,7.8841466175128477e-15,0.0,0.0,5.2425444100142536e-07,2.7736305579252876e-06,1.3603391086776553e-16,3.5782443443313251e-20,1.3758976909025344e-19,-8.604993562142019e-41,-2.7178344905829799e-27,2.3791706508303155e-24,4.3487404593541987e-20,1.3597929073495155e-16,1.0024810487129955e-33,-2.7619101536982346e-27,1.9881772338930309e-19,1.2403413385981638e-27,6.7215583990037069e-28,3.2077937299995504e-21,1.8862018321096978e-19,2.0649586029639968e-24,9.1610489227901175e-20,6.7999711474954712e-09,8.7173946693347229e-23,7.2632200638949658e-21,9.970627861132031e-18,5.7677627998229181e-25,1.3026433829408187e-28,2.2803375892998494e-18,1.5842783549367345e-20,0.35999999999999999,0.0,0.0096447916241167286,0.10867920974148725,5.0964640131671367e-12,7.6644468570629428e-13,5.9613836905782677e-12,1.5047042607042621e-10,0.0,1.0075470205021557e-08,4.3453081333621635e-14,2.9143725395407625e-20,0.0001083643311275725,1.7237987045442784e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6113294303613017e-07,9.868667274147425e-06,5.9152097763425626e-06,1.8821748604087839e-05,7.2376455764892161e-07,6.6495008702005394e-09,0.00010093491049247111
4.6307774863897305e-06,0.0007626612180092459,1.0551763487898836e-15,6.283584761836776e-16,1.9648533726645311e-13,1.8297834504822144e-17,8.4023982186579612e-15,0.0,0.0,5.2428190186409123e-07,2.8265564631468182e-06,1.4167710850681895e-16,3.727568488131043e-20,1.4069093078372908e-19,-8.5645521988957059e-42,1.0629650879872614e-27,2.4723577138083272e-24,4.5580305371200665e-20,1.4162037744172295e-16,1.0641949668245404e-33,2.4023333217654124e-27,2.0700520385920048e-19,-1.144264162061363e-27,6.9778379636403394e-28,3.3628386319980423e-21,1.9366504523518392e-19,2.1563332326110951e-24,9.3674027699336183e-20,6.9381113290622726e-09,9.2953207901360165e-23,7.5640304307381853e-21,1.0172904117253463e-17,5.922273132141893e-25,1.3393887357618014e-28,2.3358802548739579e-18,1.7155083362054961e-20,0.35999999999999999,0.0,0.0096408102468806146,0.10867721801811528,5.1395966760659573e-12,7.8200887391495247e-13,5.9730963394451871e-12,1.5643885003769772e-10,0.0,1.0246684111684031e-08,4.5951241518934911e-14,3.0270028907692548e-20,0.00011035380723000358,1.7898366053778122e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6223374701889308e-07,9.8425491997286631e-06,5.9932259354810031e-06,1.8858698467844517e-05,7.2183872801590929e-07,6.781672633717842e-09,0.00010283841323842714
4.707376593615636e-06,0.000762658131756297,1.0565568783993544e-15,6.3952713290396353e-16,2.0470961586115794e-13,1.8696744296985118e-17,8.9443293267515411e-15,0.0,0.0,5.2430191268682043e-07,2.8793596790866623e-06,1.4744722260262685e-16,3.880296887207217e-20,1.4380123765063393e-19,1.3013204466977901e-40,2.1958611198587593e-27,2.5659652430057609e-24,4.7740211227943641e-20,1.4738836428479079e-16,1.1292741937963473e-33,1.0295893355862131e-27,2.1537520483246511e-19,-3.9775334068637319e-28,7.241876280580303e-28,3.522033162971306e-21,1.9873416254877626e-19,2.2499341601842691e-24,9.5743625692917354e-20,7.0765181636229654e-09,9.9010276307850652e-23,7.8713038649966612e-21,1.0375431564422873e-17,6.0775355479948682e-25,1.3766846718593973e-28,2.3916225259732267e-18,1.8549696758898988e-20,0.35999999999999999,0.0,0.0096368327808834357,0.10867522843007221,5.1823500628281832e-12,7.9760288373764452e-13,5.9844229661919051e-12,1.6252510648212859e-10,0.0,1.0417042539474172e-08,4.8544175626875456e-14,3.1419131246804847e-20,0.00011234131424476632,1.8570887462692161e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6329826037478202e-07,9.8171391853383792e-06,6.0706332154856487e-06,1.8894423251496553e-05,7.1996489293616274e-07,6.9139932178795803e-09,0.00010474108340362547
4.783975700841542e-06,0.0007626550486795005,1.0579584367584883e-15,6.5070428241173201e-16,2.1311989746221296e-13,1.9096848354289515e-17,9.5105784189239688e-15,0.0,0.0,5.2431534073746273e-07,2.9320428383293948e-06,1.5334462413662694e-16,4.0364421802392566e-20,1.4692029289627884e-19,-1.1711293577590524e-40,-3.2126455451668797e-27,2.661548478506484e-24,4.9968379539121977e-20,1.5328362314799538e-16,1.190352019619114e-33,-3.9333677146636703e-27,2.2392824568901868e-19,1.7751405280749509e-27,7.5204502223955285e-28,3.6853968359055465e-21,2.038266075538643e-19,2.3457707799233434e-24,9.7819020674860819e-20,7.2151828334081358e-09,1.0535401544011188e-22,8.1850593598744488e-21,1.0578199281902999e-17,6.2335217384075563e-25,1.4145462367632424e-28,2.4475562076903669e-18,2.0030178986821886e-20,0.35999999999999999,0.0,0.0096328592182195593,0.10867324096144919,5.2247270337985489e-12,8.1322572108342936e-13,5.9953737647226269e-12,1.6872925233372344e-10,0.0,1.0586535772716675e-08,5.1233606272885182e-14,3.2591074848563709e-20,0.00011432686704710772,1.9255493260769329e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6432744167752244e-07,9.7924124896348143e-06,6.1474360293333167e-06,1.8928955338091339e-05,7.1814123532968781e-07,7.0464537479866976e-09,0.00010664290284659189
4.860574808067448e-06,0.0007626519687593958,1.0593795727997511e-15,6.6189014942076001e-16,2.2171699538176521e-13,1.9498150371139593e-17,1.0101790784357191e-14,0.0,0.0,5.2432295866289895e-07,2.9846085425896036e-06,1.5936966800585772e-16,4.1960164014113026e-20,1.5004770843264827e-19,-6.5560021495856561e-41,3.5842062907418461e-28,2.7607973221157321e-24,5.2266082503697086e-20,1.5930650985904079e-16,1.2594085080091264e-33,2.5718736127820365e-27,2.3266482316584785e-19,-1.2356134713320829e-27,7.7925365935052203e-28,3.8529485293527116e-21,2.0894148266236193e-19,2.4438522131723548e-24,9.9899984195716929e-20,7.3540967539690188e-09,1.1199345929303022e-22,8.505315817652395e-21,1.0781196564295735e-17,6.3902043078516172e-25,1.4529891611811498e-28,2.5036733739491584e-18,2.1600171055992066e-20,0.35999999999999999,0.0,0.0096288895507739732,0.10867125559666306,5.2667304523006126e-12,8.288764181904572e-13,6.0059586991254484e-12,1.7505134190657444e-10,0.0,1.0755154682328215e-08,5.4021247704390559e-14,3.3785900451412354e-20,0.00011631047998279083,1.995212378635078e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6532222789665506e-07,9.7683453635840653e-06,6.2236387582704468e-06,1.8962326379063745e-05,7.1636601093608341e-07,7.1790455852766713e-09,0.00010854385388389888
4.937173915293354e-06,0.0007626488919768139,1.0608189011099793e-15,6.7308494059417692e-16,2.3050171308478247e-13,1.9900654058379884e-17,1.0718618520179406e-14,0.0,0.0,5.2432545490778745e-07,3.0370593575909219e-06,1.6552269365691252e-16,4.3590311811008278e-20,1.5318313302862075e-19,2.2885900608309473e-40,3.4158762154512344e-27,2.8600935517286031e-24,5.4634607305042489e-20,1.6545736475333282e-16,1.334747234748767e-33,2.2937765158295552e-27,2.415854120027521e-19,-9.6191962904227893e-28,8.0703259654907438e-28,4.0247065060829087e-21,2.1407791958789126e-19,2.5441873190178474e-24,1.0198625273813913e-19,7.4932515688769378e-09,1.1893781442735785e-22,8.8320920388496172e-21,1.0984412921188469e-17,6.5475567549533206e-25,1.4920298094118036e-28,2.5599663632336149e-18,2.3263400156882082e-20,0.35999999999999999,0.0,0.0096249237702432638,0.10866927232045043,5.3083632102524029e-12,8.4455403302723327e-13,6.0161875055337238e-12,1.8149142673584146e-10,0.0,1.0922890706685588e-08,5.6908805572600154e-14,3.5003647134133934e-20,0.00011829216689330156,2.0660717818173085e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6628353432959849e-07,9.7449150031961194e-06,6.2992457520380467e-06,1.8994567300974421e-05,7.1463754565408142e-07,7.311760321785996e-09,0.0001104439192869797
5.090372129745167e-06,0.0007626427477492426,1.0637469088612739e-15,6.9550203650305917e-16,2.4863717073826676e-13,2.0709281193512806e-17,1.2031762487195858e-14,0.0,0.0,5.243174668853912e-07,3.1416263802577239e-06,1.7821397359916076e-16,4.6954282913416236e-20,1.5947659012590806e-19,7.1063745685986899e-41,2.3169076557667245e-27,3.0652738801438193e-24,5.9589346937697152e-20,1.7814426603930486e-16,1.4846054816025283e-33,2.7186969761694488e-28,2.5998041815965274e-19,-1.8410503484584085e-28,8.6545326013917387e-28,4.3809113882738447e-21,2.2441214711853445e-19,2.7516527354193764e-24,1.0617378082368098e-19,7.7722515648060813e-09,1.3377896030589244e-22,9.5052784080110817e-21,1.1391461963156364e-17,6.8641695988241259e-25,1.5719729673231019e-28,2.6730504338678204e-18,2.6884911487702438e-20,0.35999999999999999,0.0,0.0096170038358830215,0.10866531197426668,5.3905283050360596e-12,8.7598637287902905e-13,6.0356145531056126e-12,1.9472577358799306e-10,0.0,1.125568257967887e-08,6.299044899336508e-14,3.7508051974974017e-20,0.00012224981562330013,2.2113544237127779e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6810926395789563e-07,9.6998778379253056e-06,6.4486897768382466e-06,1.9055778913838718e-05,7.1131452187609584e-07,7.5775259841117459e-09,0.00011424132652534972
5.243570344196979e-06,0.0007626366158500014,1.0667325928357096e-15,7.1795689211093262e-16,2.6753249028727115e-13,2.1522758667752057e-17,1.3455362985426381e-14,0.0,0.0,5.2429552575876647e-07,3.2457635712429307e-06,1.9142088926555494e-16,5.045720283075552e-20,1.657979869138229e-19,-2.5591485347908414e-42,-1.1241865663709734e-27,3.2786385639086897e-24,6.484320115720522e-20,1.91346759681996e-16,1.6411443208498918e-33,-1.6104703540923963e-28,2.7911665380624275e-19,9.2081021009913414e-29,9.257099403953818e-28,4.7541459472190701e-21,2.3482290005778041e-19,2.9682330466379083e-24,1.1037984577404153e-19,8.0521203321912541e-09,1.4995463753203542e-22,1.0204766487128958e-20,1.1799266750452072e-17,7.1831652392974665e-25,1.6545197751372552e-28,2.7867521455144212e-18,3.0926269064650827e-20,0.35999999999999999,0.0,0.0096090993456495258,0.10866135980700711,5.4712454792155175e-12,9.0751569663299231e-13,6.0537283301754984e-12,2.0843264458948478e-10,0.0,1.1584853548553453e-08,6.9492001951220661e-14,4.0104570191999116e-20,0.00012619991476176551,2.3613454828434123e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.6981153401565618e-07,9.6571358646624525e-06,6.5958022800133969e-06,1.9112823384772886e-05,7.081600380025152e-07,7.8436878942626608e-09,0.00011803499566567937
5.396768558648792e-06,0.0007626304961371637,1.0697669593733946e-15,7.4045058896344281e-16,2.8719371603589958e-13,2.2341114021202441e-17,1.4994881078665045e-14,0.0,0.0,5.2426292928407843e-07,3.349489820851763e-06,2.0514565142847242e-16,5.409989441177177e-20,1.7214485102634564e-19,-3.3294593346908261e-42,1.0582856203477102e-28,3.4993871591407377e-24,7.0407021668505135e-20,2.0506706386433729e-16,1.8112196231246617e-33,1.3022298355121095e-29,2.9899720624607815e-19,-1.4539916927495168e-29,9.8805071263841546e-28,5.1445359189748498e-21,2.4530421169842857e-19,3.1939907180614444e-24,1.1460280189519966e-19,8.3327987004709483e-09,1.675449285974388e-22,1.0930702140856152e-20,1.2207751011796546e-17,7.5043615657766256e-25,1.7398249086340921e-28,2.9010190843695341e-18,3.5420432256192333e-20,0.35999999999999999,0.0,0.009601210228153011,0.10865741570757109,5.5505379080321167e-12,9.3913533471158961e-13,6.0705987833510706e-12,2.2261233969978092e-10,0.0,1.1910353696355052e-08,7.6426779746222987e-14,4.279345833979713e-20,0.00013014255917261969,2.5159912296014197e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7139692092592548e-07,9.6165364933258598e-06,6.7406169479260688e-06,1.9165922868249306e-05,7.0516288915381747e-07,8.1101865817198902e-09,0.00012182480477423062
5.5499667731006045e-06,0.0007626243884740856,1.0728418073415504e-15,7.62983989423334e-16,3.0762670846515393e-13,2.3164372947896272e-17,1.6655885813970816e-14,0.0,0.0,5.2422229600689335e-07,3.4528232002817321e-06,2.1939027208262151e-16,5.7883137080253781e-20,1.7851489106300498e-19,-3.8322886716483781e-42,6.9144007201023516e-29,3.7278695737820433e-24,7.6291913342698927e-20,2.1930719806468337e-16,1.997320229178202e-33,6.9598326833592367e-31,3.1962488268390957e-19,-5.73800542825911e-30,1.0525725068902579e-27,5.5521988372421287e-21,2.5585051893368898e-19,3.428984965104632e-24,1.1884112337074873e-19,8.6142306589590875e-09,1.8663288382327829e-22,1.168322889618866e-20,1.2616841795285196e-17,7.8275887871328351e-25,1.8280537115895842e-28,3.0158025364296133e-18,4.0401774611496152e-20,0.35999999999999999,0.0,0.0095933364105461449,0.10865347956947635,5.6284287226939369e-12,9.7083897405893013e-13,6.0862924874598003e-12,2.3726510498683269e-10,0.0,1.2232140496746163e-08,8.3807942348826141e-14,4.5574949781454185e-20,0.00013407783765493342,2.6752362145828629e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7287168398801685e-07,9.5779385730431481e-06,6.8831669839768753e-06,1.921528879883891e-05,7.0231271061661466e-07,8.3769657897313321e-09,0.00012561063867147143
