Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058)
2.4193298543550804e-06,0.001573623968972262,8.8865474696153461e-10,6.1842275063979429e-10,7.8994942969013257e-09,5.8148968082809314e-10,1.7394425137820412e-07,0.0,0.0,8.9922881000682835e-06,0.00046181738456885197,3.5685641687409001e-09,1.2906750103065448e-10,9.9381567877702113e-12,2.6528317996057736e-27,1.342860799645631e-19,4.7095762145449012e-13,1.2414159260865141e-09,2.5962744408145906e-09,4.861394605954055e-18,2.8348026863235151e-23,8.5390248406082588e-12,1.4521387571766784e-18,7.9470075112546681e-16,7.357443066442472e-13,6.5633718328373836e-12,3.0836424873010423e-10,5.940627279585304e-12,0.00066676304554127682,2.537060003227565e-11,2.3060143051555768e-11,1.2098845213334477e-09,1.6628504783468539e-15,1.0688255578776541e-16,2.0532946522191976e-10,1.6412084231755102e-10,0.35999999999999999,0.0,0.0024741827648448208,0.10559859912777225,3.878333055692816e-11,3.1451606576536902e-07,2.7000953670885474e-08,2.0258235741418473e-05,0.0,1.8977570667616181e-10,1.5847575856078327e-14,1.2480011323042812e-14,0.0037500528420844892,2.5438735479244116e-08,0.0,1.0800932203042099e-12,0.0,0.0,0.0,0.0,4.9715026421500642e-05,0.00012283177568997832,0.00011287675000212976,2.2013260371811294e-05,6.1468419474465214e-07,9.5368660380505053e-05,0.0026904757969487734,6.4774324838684715e-08,4.1147266667852693e-08,5.6091350906470713e-09,4.7488579227564808e-11,0.00055103594226849463,9.5493586779645443e-08,3.8270131081845548e-12
2.444856739083856e-06,0.001573615507990334,8.8164260482255207e-10,6.1432671757738367e-10,7.9877286399443711e-09,5.8749569994484356e-10,1.76862545948937e-07,0.0,0.0,8.9859486931789172e-06,0.0004642349966241955,3.6394261077619391e-09,1.3083153515831086e-10,1.0042318982353952e-11,2.6079975212988436e-27,1.3305568107045961e-19,4.7031310304409939e-13,1.2568124628658854e-09,2.6554335466563963e-09,5.0164847194341016e-18,2.9016146682536157e-23,8.7518468732257262e-12,1.4600563790534546e-18,7.9381419330427417e-16,7.5834671042525716e-13,6.6490486633258129e-12,3.1477395492360716e-10,6.0327579292371776e-12,0.00067023448867374103,2.606381636172173e-11,2.344884104386111e-11,1.2089099140786391e-09,1.6853339442609963e-15,1.0943521311289077e-16,2.070328131229089e-10,1.6876997325134382e-10,0.35999999999999999,0.0,0.0024552762578887496,0.10559015054946515,3.8257059995352254e-11,3.1550952337820668e-07,2.6739386538549086e-08,2.0466923952982686e-05,0.0,1.8737680903846368e-10,1.5833702511420626e-14,1.2512496113949325e-14,0.0037622428034412088,2.5416465556812891e-08,0.0,1.0968834033015101e-12,0.0,0.0,0.0,0.0,4.9233285901690446e-05,0.00012168202099847666,0.00011192507843341742,2.1798584664177997e-05,6.0888503253732819e-07,9.531984974483278e-05,0.002696523364359197,6.4736341069472475e-08,4.112317608275899e-08,5.6814868228781409e-09,4.8097545122377066e-11,0.00055434765642397796,9.5804046580199315e-08,3.8760883033359557e-12
2.4703836238126312e-06,0.0015736073021471318,8.7472176167386804e-10,6.1032208618777191e-10,8.075886393504264e-09,5.9347953585055405e-10,1.7979493707752449e-07,0.0,0.0,8.9796206990681508e-06,0.0004666281840038301,3.7109897887682465e-09,1.3259393054609485e-10,1.0147455903035637e-11,2.5641999901523431e-27,1.3184529948132751e-19,4.6968229847570241e-13,1.2721521963975528e-09,2.7153531920616245e-09,5.1745944178998211e-18,2.9695461263177703e-23,8.9679306277820807e-12,1.4679056857241808e-18,7.9295203370209526e-16,7.8134969858459757e-13,6.7344991927018169e-12,3.2123622754409174e-10,6.125323403657627e-12,0.00067367239383575442,2.6766323223057778e-11,2.3838503675564698e-11,1.2078697272763572e-09,1.7077823834398805e-15,1.1204354528427196e-16,2.0874216425966901e-10,1.7349481515044772e-10,0.35999999999999999,0.0,0.0024366522266348104,0.10558183718416266,3.7741579260202338e-11,3.1648889870080967e-07,2.6481888764380431e-08,2.0675194997345603e-05,0.0,1.8502360791711781e-10,1.5819177749598663e-14,1.2543949632219072e-14,0.003774257546704221,2.5393149977883906e-08,0.0,1.1137264351227816e-12,0.0,0.0,0.0,0.0,4.8759040715346701e-05,0.0001205501003261897,0.00011098476193115248,2.158727422922152e-05,6.0317663725943619e-07,9.5270847737836121e-05,0.0027024570864227311,6.4698304602429889e-08,4.1099051384737482e-08,5.7537737361240614e-09,4.8705925342023046e-11,0.00055762644201485558,9.611004355511125e-08,3.9251162996701153e-12
2.4959105085414066e-06,0.0015735993440968488,8.6789047678336804e-10,6.0640777734563998e-10,8.1639649921944011e-09,5.9944123212699677e-10,1.8274128467298722e-07,0.0,0.0,8.973303768072242e-06,0.00046899733244425238,3.7832603812490829e-09,1.3435474549333106e-10,1.0252808754670389e-11,2.5213861204042775e-27,1.306551502447898e-19,4.6906619409643849e-13,1.2874358967864728e-09,2.7760371935886606e-09,5.3357501552751192e-18,3.0386649076431607e-23,9.187293523279689e-12,1.4756867014840628e-18,7.9211591233677609e-16,8.0475486734879195e-13,6.8197243793304339e-12,3.2775125858094685e-10,6.218022415587282e-12,0.00067707728084765134,2.7478097111257704e-11,2.4229094640670704e-11,1.2067663052164983e-09,1.7301967031801356e-15,1.1470817724343046e-16,2.1045804366195312e-10,1.7829561926946944e-10,0.35999999999999999,0.0,0.0024183042303217777,0.10557365590215612,3.7236587506652707e-11,3.174544949181723e-07,2.6228367434494857e-08,2.0883050683895655e-05,0.0,1.8271491725362464e-10,1.5804022812535452e-14,1.2574396452574071e-14,0.0037861008763260748,2.5368822840031224e-08,0.0,1.1306215518555965e-12,0.0,0.0,0.0,0.0,4.8292119710903948e-05,0.00011943560247174626,0.00011005575645253129,2.1379251656231993e-05,5.9755689806504973e-07,9.5221664523414447e-05,0.0027082797852006702,6.4660220645437758e-08,4.1074895896601492e-08,5.8259929029977561e-09,4.9313696051867846e-11,0.00056087280688715303,9.6411674610853399e-08,3.9740951764242296e-12
2.521437393270182e-06,0.0015735916267394926,8.6114704349538384e-10,6.0258260372732837e-10,8.2519619148709285e-09,6.053808380779821e-10,1.8570145091085854e-07,0.0,0.0,8.966997561625249e-06,0.00047134281877338853,3.8562416142546844e-09,1.3611404084894711e-10,1.0358769232644771e-11,2.4795679901701105e-27,1.2948486173104344e-19,4.6846577612840169e-13,1.3026643722820155e-09,2.8374890408473876e-09,5.4999785228604785e-18,3.1090442635581262e-23,9.4099511882283933e-12,1.4833892764231758e-18,7.9130746454020256e-16,8.2856380520400713e-13,6.9047199124873795e-12,3.3431925962853273e-10,6.311426344118513e-12,0.00068044965773449801,2.8199114640208144e-11,2.4620578420054925e-11,1.2056019133505057e-09,1.7525752728221063e-15,1.1742988001415442e-16,2.1218087307139341e-10,1.8317263090564408e-10,0.35999999999999999,0.0,0.0024002260283530587,0.10556560366894331,3.6741794756736253e-11,3.1840660638337217e-07,2.597873251289154e-08,2.1090492797854925e-05,0.0,1.8044959035403422e-10,1.5788258212258929e-14,1.2603860494721202e-14,0.0037977764849577277,2.5343517069201791e-08,0.0,1.1475680062353127e-12,0.0,0.0,0.0,0.0,4.7832357040503864e-05,0.00011833812912539173,0.00010913800948506018,2.1174441947581535e-05,5.9202377066951321e-07,9.5172309718686586e-05,0.002713994193990672,6.4622094078933245e-08,4.1050712732701878e-08,5.8981414912547063e-09,4.9920834198825672e-11,0.00056408724766352468,9.6709033805928433e-08,4.0230230758184844e-12
2.54441158952608e-06,0.00157358488124044,8.55151708358094e-10,5.9921526574964507e-10,8.3310872578972794e-09,6.1070764122200207e-10,1.8837730333856694e-07,0.0,0.0,8.9613308760453407e-06,0.00047343382982052208,3.9225358931097947e-09,1.3769616100646204e-10,1.0455038341776087e-11,2.4427648917047704e-27,1.2844841038810194e-19,4.6793966921390396e-13,1.3163234779903658e-09,2.8934556198792254e-09,5.6504334032685818e-18,3.1734363181180092e-23,9.6131755252971677e-12,1.4902597655997081e-18,7.9060495574344437e-16,8.5033836620469089e-13,6.9810236298700147e-12,3.4027593584790006e-10,6.3960887081180759e-12,0.0006834574113967726,2.8855914515243799e-11,2.4973648444137564e-11,1.2045036418781574e-09,1.7726863642065129e-15,1.199288890471898e-16,2.1373780161560319e-10,1.8762729677238992e-10,0.35999999999999999,0.0,0.0023841813189591833,0.105558464562061,3.6304969989714332e-11,3.1925221362477466e-07,2.5757311793027027e-08,2.1276838551997446e-05,0.0,1.7844695527741758e-10,1.5773565194818548e-14,1.2629557112241911e-14,0.0038081440959402283,2.5319931445263541e-08,0.0,1.1628631043378055e-12,0.0,0.0,0.0,0.0,4.7424558074288908e-05,0.00011736463991298445,0.00010832161348098199,2.0992800103548995e-05,5.8711637145950092e-07,9.5127751215800976e-05,0.0027190467637943274,6.4587747531538166e-08,4.102892664356605e-08,5.9630126096048102e-09,5.0466699253938893e-11,0.00056695335089449958,9.6973080155735401e-08,4.0670131139390942e-12
2.567385785781978e-06,0.0015735783203041824,8.4922503772653204e-10,5.9591840885061682e-10,8.4101426434191666e-09,6.1601663866365098e-10,1.9106414162207958e-07,0.0,0.0,8.9556723849183847e-06,0.00047550623548323594,3.9894128351990268e-09,1.3927715244411743e-10,1.0551922079746641e-11,2.4067167920355719e-27,1.2742788265550001e-19,4.6742775195915221e-13,1.3299391673587549e-09,2.9500502783594301e-09,5.8034187336417843e-18,3.2388282320307192e-23,9.8190961507720905e-12,1.4970804953044534e-18,7.8992734235618975e-16,8.7244237512021808e-13,7.0571479988802819e-12,3.4627587179868235e-10,6.4809420115137644e-12,0.00068643958852014012,2.9520166088158271e-11,2.5327388684599173e-11,1.2033593040916595e-09,1.7927706140140785e-15,1.224752887254371e-16,2.153011212817672e-10,1.9214405517132101e-10,0.35999999999999999,0.0,0.0023683459617021884,0.10555142551609892,3.5875982455254641e-11,3.20087332513513e-07,2.5538906582795511e-08,2.1462852006749297e-05,0.0,1.7647776366150934e-10,1.5758408378828642e-14,1.2654493091644157e-14,0.00381838129906561,2.5295601330669588e-08,0.0,1.1781986715049767e-12,0.0,0.0,0.0,0.0,4.7022313324374832e-05,0.00011640435478420873,0.0001075142391353706,2.0813650355744839e-05,5.8227612247673927e-07,9.5083067405618506e-05,0.0027240156375552375,6.4553373333662754e-08,4.1007122517629051e-08,6.0278224027527652e-09,5.1012018128616738e-11,0.0005697943358953907,9.723380502113288e-08,4.1109591361958359e-12
2.590359982037876e-06,0.0015735719392117383,8.4336588339440255e-10,5.9269107771644715e-10,8.4891263137859688e-09,6.2130787687878633e-10,1.9376186978727936e-07,0.0,0.0,8.9500218668810381e-06,0.00047756029296202554,4.0568757726600666e-09,1.4085706641504779e-10,1.0648908043940034e-11,2.371408845639848e-27,1.2642323486555352e-19,4.6693045979520611e-13,1.3435120920333374e-09,3.0072753440756921e-09,5.9589543655402698e-18,3.3052938131194856e-23,1.0027723070715002e-11,1.5038479667924238e-18,7.8927534300855943e-16,8.9487694980112756e-13,7.1330899264154916e-12,3.5231924936895016e-10,6.5659054510995343e-12,0.00068939653625425226,3.0191852657075867e-11,2.5681774822295357e-11,1.2021703983621186e-09,1.8128276156553308e-15,1.2506951578560391e-16,2.1687104601374719e-10,1.9672307275222257e-10,0.35999999999999999,0.0,0.0023527157949960156,0.10554448450376215,3.5454641326198909e-11,3.2091216045223029e-07,2.5323456822819572e-08,2.1648534414135059e-05,0.0,1.7454125601258191e-10,1.5742801307583009e-14,1.2678684580104934e-14,0.0038284905688983932,2.5270548465144847e-08,0.0,1.1935741958055112e-12,0.0,0.0,0.0,0.0,4.6625512160707997e-05,0.0001154570083342152,0.00010671583304555159,2.0636942706479414e-05,5.775016625157433e-07,9.5038264286934413e-05,0.0027289026357176136,6.4518974450086251e-08,4.0985302247666104e-08,6.0925689919906536e-09,5.1556775550480588e-11,0.00057261054256505493,9.7491271433366408e-08,4.1548599118318912e-12
2.613334178293774e-06,0.0015735657334192184,8.3757311933768452e-10,5.8953245237801779e-10,8.5680365356907005e-09,6.2658140532411271e-10,1.9647039321362166e-07,0.0,0.0,8.9443791073882884e-06,0.00047959625425933336,4.1249276720437444e-09,1.4243595587289457e-10,1.0746575813183515e-11,2.3368551919660511e-27,1.2543419274860913e-19,4.6644834346648521e-13,1.3570429216262514e-09,3.0651338254939539e-09,6.1170603496458482e-18,3.3728193058493832e-23,1.023906965565971e-11,1.510544448421103e-18,7.8864987218389212e-16,9.1764320019717973e-13,7.2088547876243932e-12,3.5840625785213268e-10,6.6517640985964828e-12,0.00069232859485054488,3.087095766166107e-11,2.6036783014599892e-11,1.2009383781222775e-09,1.8328578230881328e-15,1.2771219966224036e-16,2.1844792188185515e-10,2.0136451242574227e-10,0.35999999999999999,0.0,0.0023372867705737368,0.10553763955191228,3.5040761672560215e-11,3.2172688980169059e-07,2.511090408529293e-08,2.1833887010912565e-05,0.0,1.7263669500551269e-10,1.57267571137915e-14,1.270214734082474e-14,0.0038384743162255004,2.5244793929344279e-08,0.0,1.2089891750907015e-12,0.0,0.0,0.0,0.0,4.6234046958631954e-05,0.00011452234244631588,0.00010592633782656458,2.0462628521241893e-05,5.7279166793204974e-07,9.4993347577832798e-05,0.0027337095283742653,6.4484553687075425e-08,4.0963467625495643e-08,6.157250553502017e-09,5.2100956702271773e-11,0.00057540230420204737,9.7745540799071857e-08,4.1987142467697781e-12
2.636308374549672e-06,0.0015735596985026901,8.3184566310584284e-10,5.8644181289921996e-10,8.6468716029343736e-09,6.3183727631465058e-10,1.9918961860064416e-07,0.0,0.0,8.9387438997705948e-06,0.00048161436638463883,4.193572393459805e-09,1.4401387638868485e-10,1.0845184868320361e-11,2.3030099765188484e-27,1.2446063286653862e-19,4.6598212940493317e-13,1.370532343640204e-09,3.1236292832123894e-09,6.2777569690527556e-18,3.4413857201542037e-23,1.0453151920781787e-11,1.5171902218070157e-18,7.8805214582849541e-16,9.4074223859951627e-13,7.2844527929809667e-12,3.6453709716277248e-10,6.7380823022821497e-12,0.00069523609793213604,3.1557464701969891e-11,2.6392389882314199e-11,1.1996646544865451e-09,1.8528641221040099e-15,1.3040390970722642e-16,2.2003218971061277e-10,2.0606853344753433e-10,0.35999999999999999,0.0,0.0023220549478819826,0.1055308887389705,3.4634164113810676e-11,3.2253170811521349e-07,2.4901191492401902e-08,2.2018911018834154e-05,0.0,1.707633644286295e-10,1.5710288540716284e-14,1.2724896767964233e-14,0.0038483348910489336,2.5218358178781483e-08,0.0,1.2244431166305492e-12,0.0,0.0,0.0,0.0,4.5847812947547031e-05,0.00011360010593128013,0.00010514569257758203,2.0290660464115145e-05,5.6814485092786368e-07,9.4948322737927406e-05,0.0027384380377235306,6.4450113704863719e-08,4.0941620349939997e-08,6.2218653159822911e-09,5.2644547201435346e-11,0.00057816994774973851,9.7996672976473771e-08,4.2425209819631249e-12
2.65698515117998e-06,0.001573554409613363,8.2674591249375076e-10,5.8371761920350383e-10,8.717757518489311e-09,6.3655250863155577e-10,2.0164599555986402e-07,0.0,0.0,8.933678504398776e-06,0.00048341560644610298,4.2558627068746578e-09,1.4543322347395509e-10,1.0934256586488671e-11,2.2731452901134893e-27,1.2359765331982441e-19,4.6557650555120305e-13,1.3826380009327833e-09,3.1768220708915863e-09,6.4246158461609966e-18,3.5040269050570691e-23,1.0648174727882665e-11,1.5231323792458295e-18,7.8753853614413856e-16,9.6181682474939721e-13,7.3523482026721642e-12,3.7009250046706793e-10,6.815774162743583e-12,0.00069783212621843534,3.2181636358839622e-11,2.6712928977300799e-11,1.1984837798546092e-09,1.8708499969557353e-15,1.3286871284847101e-16,2.2146455861771396e-10,2.1035578811421832e-10,0.35999999999999999,0.0,0.0023085117432062258,0.10552489194868048,3.4274308811609261e-11,3.2324772186691835e-07,2.4714832696653824e-08,2.2185152680266079e-05,0.0,1.6910349360709676e-10,1.5695114205448733e-14,1.2744773782479142e-14,0.0038571059900858089,2.5193999977507041e-08,0.0,1.2383845769844403e-12,0.0,0.0,0.0,0.0,4.5504590668281427e-05,0.00011278051804886444,0.00010445062554107704,2.0137857056572349e-05,5.6401569638158643e-07,9.4907712240981719e-05,0.0027426280639452788,6.4419103366355877e-08,4.0921948310455122e-08,6.2799600666788525e-09,5.3133262094277391e-11,0.00058064047114630372,9.8220057887936059e-08,4.2819054152027097e-12
2.6776619278102877e-06,0.0015735492526006542,8.2169743205028636e-10,5.8104700986112867e-10,8.7885799898097175e-09,6.4125352505173748e-10,2.0411090038426441e-07,0.0,0.0,8.9286189219519141e-06,0.00048520275800199283,4.3186383321971577e-09,1.4685187351948481e-10,1.1023582156268626e-11,2.2438392555883389e-27,1.2274703585997702e-19,4.6518433634765453e-13,1.3947112082368733e-09,3.2305345681841408e-09,6.5736046877500906e-18,3.5675553587269869e-23,1.0845429330992971e-11,1.5290274500023798e-18,7.8704835285937785e-16,9.8316266901003617e-13,7.4201039884025762e-12,3.7568373257932008e-10,6.8938026505395062e-12,0.00070040876360888188,3.281177880364704e-11,2.7033918030268176e-11,1.1972712060852213e-09,1.8888157987060442e-15,1.3537391280008881e-16,2.2290319978195849e-10,2.1469397070237567e-10,0.35999999999999999,0.0,0.0022951224394956167,0.10551896856478772,3.3920088251360972e-11,3.2395598593911071e-07,2.4530690220979259e-08,2.2351130032075588e-05,0.0,1.6746786257353621e-10,1.5679614896934984e-14,1.2764095888120471e-14,0.00386578080488925,2.5169120128303006e-08,0.0,1.2523568588985329e-12,0.0,0.0,0.0,0.0,4.5165450562378265e-05,0.00011197062630166148,0.00010376262599767843,1.9986883961242388e-05,5.5993581081276222e-07,9.4867022014272402e-05,0.0027467571469295279,6.438808123420147e-08,4.090226843229514e-08,6.3379980977087863e-09,5.3621477353689774e-11,0.00058309194825950487,9.84409904576401e-08,4.3212495838172705e-12
2.6983387044405955e-06,0.0015735442244904354,8.1669947397822651e-10,5.784293094261977e-10,8.8593378205401042e-09,6.4594036904744346e-10,2.0658426770826233e-07,0.0,0.0,8.9235650146103897e-06,0.00048697599115313288,4.3819013315409774e-09,1.4826986909846954e-10,1.111342395728914e-11,2.2150785855368769e-27,1.2190863224510841e-19,4.6480588526352432e-13,1.4067524926570638e-09,3.2847686791829333e-09,6.7247385154089778e-18,3.6319798518559967e-23,1.104492382952859e-11,1.5348797013829807e-18,7.8658203447507715e-16,1.0047805619686465e-12,7.4877212847859427e-12,3.813109532355624e-10,6.9722028672642107e-12,0.00070296624007040915,3.3447880449647893e-11,2.7355340933838481e-11,1.1960278775457364e-09,1.906761628454481e-15,1.3791991011015022e-16,2.2434826485312548e-10,2.1908318977584256e-10,0.35999999999999999,0.0,0.0022818843769314354,0.10551311728850599,3.3571382805179046e-11,3.246566275247404e-07,2.4348725664043791e-08,2.2516843934326894e-05,0.0,1.6585599083323985e-10,1.5663799137254906e-14,1.2782873570090147e-14,0.0038743609281922022,2.5143732310833332e-08,0.0,1.2663596220212164e-12,0.0,0.0,0.0,0.0,4.4830321894360582e-05,0.00011117026125660846,0.00010308164311063767,1.9837709235657088e-05,5.559043260613459e-07,9.4826255543291771e-05,0.0027508264474660066,6.4357048962329789e-08,4.0882581772139887e-08,6.39597822222601e-09,5.4109183352776642e-11,0.0005855246047117939,9.8659511254782466e-08,4.3605527120037041e-12
2.7190154810709033e-06,0.0015735393223946968,8.1175131129634594e-10,5.7586387435690793e-10,8.930029829240005e-09,6.5061308556664993e-10,2.0906603297022924e-07,0.0,0.0,8.9185166490558872e-06,0.00048873547301189887,4.4456542027334402e-09,1.4968725386694813e-10,1.1203764598303748e-11,2.1868524407152747e-27,1.2108234067195621e-19,4.644414419308802e-13,1.4187623878165299e-09,3.3395264565895524e-09,6.8780324684240429e-18,3.6973138037705765e-23,1.1246667027295501e-11,1.5406901292618998e-18,7.8614006375325433e-16,1.0266712893003837e-12,7.5552033450070517e-12,3.8697432575211536e-10,7.0508713977891036e-12,0.00070550478159595855,3.4089929839271292e-11,2.7677181865514669e-11,1.1947547136030231e-09,1.9246885159794154e-15,1.4050707732698804e-16,2.2579993002254213e-10,2.235235515636522e-10,0.35999999999999999,0.0,0.0022687949586352434,0.10550733685128945,3.3228076105443245e-11,3.2534977098738096e-07,2.4168901530424626e-08,2.2682295237662633e-05,0.0,1.6426741012397693e-10,1.5647675222130628e-14,1.2801117092561891e-14,0.0038828479169942215,2.5117849841412465e-08,0.0,1.2803925316682281e-12,0.0,0.0,0.0,0.0,4.4499135597649342e-05,0.00011037925752494749,0.00010240762434736048,1.9690301695649897e-05,5.5192039483649896e-07,9.4785416173358763e-05,0.0027548370983181462,6.4326008125255109e-08,4.0862889336080625e-08,6.4538992845169553e-09,5.4596370720883512e-11,0.00058793866230137659,9.8875659938318441e-08,4.3998140446090959e-12
2.739692257701211e-06,0.0015735345434969613,8.068522289943935e-10,5.7335004843462294e-10,9.0006548505745007e-09,6.5527172101655975e-10,2.1155613239735218e-07,0.0,0.0,8.9134736959139649e-06,0.00049048136777551227,4.5098994722022851e-09,1.5110407220417177e-10,1.1294502125279499e-11,2.1591505452449159e-27,1.2026804691894967e-19,4.6409125500877784e-13,1.4307414337754278e-09,3.3948098922137801e-09,7.0335017917114016e-18,3.76356642224457e-23,1.1450667386253745e-11,1.5464580169102834e-18,7.8572285468359642e-16,1.0488356349960678e-12,7.6225525170923903e-12,3.9267401748710173e-10,7.1298200895924411e-12,0.00070802461030024895,3.473791564966002e-11,2.7999425282613605e-11,1.1934526096102309e-09,1.942597135117684e-15,1.4313576421147997e-16,2.2725835105861594e-10,2.2801515999088571e-10,0.35999999999999999,0.0,0.002255851648724415,0.10550162601392934,3.2890054926273523e-11,3.2603553794268164e-07,2.3991181202763393e-08,2.2847484783428576e-05,0.0,1.6270166403750814e-10,1.5631251228235235e-14,1.2818836504102098e-14,0.0038912432936073875,2.5091485684737218e-08,0.0,1.2944552586916346e-12,0.0,0.0,0.0,0.0,4.4171824223139305e-05,0.00010959745363638344,0.00010174051562875486,1.9544630891883861e-05,5.4798319006561995e-07,9.4744507116711633e-05,0.0027587902050778194,6.429496022244702e-08,4.0843192082400773e-08,6.511760159155084e-09,5.5083030336555199e-11,0.00059033433909075404,9.908947528360693e-08,4.4390328465625972e-12
2.760369034331519e-06,0.0015735298850528736,8.0200152373299711e-10,5.708871697603457e-10,9.0712117349711253e-09,6.5991632318884783e-10,2.1405450299146931e-07,0.0,0.0,8.9084360294475403e-06,0.00049221383679563259,4.5746395207738235e-09,1.5252036904868375e-10,1.1385655464581865e-11,2.1319623025266844e-27,1.1946562049574446e-19,4.6375554122747111e-13,1.4426901764884902e-09,3.4506209477098588e-09,7.1911618139247985e-18,3.8307467409626468e-23,1.1656933181852897e-11,1.5521841887285442e-18,7.8533076735334124e-16,1.0712743814256362e-12,7.6897706370364382e-12,3.9841019972833454e-10,7.2090695416655788e-12,0.00071052594451083699,3.5391826698043567e-11,2.8322055917433448e-11,1.1921224375026217e-09,1.96048792695124e-15,1.458063266241667e-16,2.28723669863214e-10,2.325581167027652e-10,0.35999999999999999,0.0,0.0022430519704774925,0.1054959835657002,3.2557209076575967e-11,3.2671404733612957e-07,2.3815528915420013e-08,2.3012413403796167e-05,0.0,1.6115830766094337e-10,1.5614535020082622e-14,1.2836041642853474e-14,0.003899548546645067,2.5064652464946395e-08,0.0,1.3085474793551282e-12,0.0,0.0,0.0,0.0,4.3848321890697329e-05,0.00010882469192046565,0.00010108026146667406,1.9400667087729603e-05,5.4409190427884501e-07,9.4703531459019877e-05,0.0027626868469725571,6.4263906682330397e-08,4.0823490924120799e-08,6.5695597501990674e-09,5.5569153320872902e-11,0.00059271184949107253,9.9300995207598371e-08,4.4782084023386804e-12
2.7810458109618267e-06,0.001573525344388017,7.9719850718902467e-10,5.684745733292967e-10,9.1416993477565548e-09,6.6454694117293483e-10,2.1656108251540468e-07,0.0,0.0,8.9034035275745102e-06,0.00049393303864509873,4.6398767005766194e-09,1.5393618990165145e-10,1.147725267366141e-11,2.1052772211442982e-27,1.1867493090663712e-19,4.6343450350305128e-13,1.4546091669953781e-09,3.506961560534486e-09,7.3510279466754671e-18,3.8988653016677655e-23,1.1865472536586278e-11,1.5578693713276117e-18,7.8496413923285297e-16,1.0939883082524943e-12,7.7568593582670779e-12,4.041830472687592e-10,7.2886018913880164e-12,0.00071300899885550222,3.6051651946770952e-11,2.8645058772579861e-11,1.190765046369281e-09,1.9783613645307211e-15,1.4851912177884629e-16,2.301960165271684e-10,2.3715252108508158e-10,0.35999999999999999,0.0,0.0022303935045856244,0.10549040832354468,3.2229431303703468e-11,3.2738541551725672e-07,2.364190972938981e-08,2.3177081921883304e-05,0.0,1.5963690722171716e-10,1.5597534256588388e-14,1.2852742141534911e-14,0.0039077651319658737,2.5037362476152299e-08,0.0,1.3226688752141473e-12,0.0,0.0,0.0,0.0,4.3528564242949714e-05,0.00010806081839353892,0.00010042680509222766,1.9258381238156242e-05,5.4024574902221637e-07,9.4662492165438987e-05,0.002766528077635372,6.4232848865997017e-08,4.0803786731359769e-08,6.6272969904243661e-09,5.6054731031080924e-11,0.00059507140434328831,9.951025679288201e-08,4.5173400154434897e-12
2.8017225875921346e-06,0.001573520918895853,7.9244250560538805e-10,5.661115913261686e-10,9.2121165685420111e-09,6.6916362528291977e-10,2.1907580947945007e-07,0.0,0.0,8.8983760718223872e-06,0.0004956391291827297,4.7056133818923059e-09,1.5535158079054989e-10,1.1569278122430374e-11,2.0790850998757247e-27,1.1789584787747216e-19,4.6312832460665301e-13,1.4664989606159133e-09,3.563833638949449e-09,7.5131156859551057e-18,3.967933724283105e-23,1.2076293398685686e-11,1.56351373904691e-18,7.8462327438744322e-16,1.116978191783476e-12,7.8238202619878652e-12,4.0999273798415299e-10,7.3684107071903221e-12,0.00071547398434705363,3.6717380507922226e-11,2.8968419116352866e-11,1.1893812631399612e-09,1.9962179102234799e-15,1.5127450153982239e-16,2.3167550907291355e-10,2.4179847028375256e-10,0.35999999999999999,0.0,0.0022178738874651959,0.10548489913128646,3.1906617197469908e-11,3.2804975631132812e-07,2.3470289508084604e-08,2.3341491151876462e-05,0.0,1.5813703974215346e-10,1.5580256397395039e-14,1.2868947432313764e-14,0.0039158944735859479,2.500962769259395e-08,0.0,1.3368191329992885e-12,0.0,0.0,0.0,0.0,4.3212488400660469e-05,0.00010730568264957266,9.9780088577427331e-05,1.9117744969358466e-05,5.3644395429116191e-07,9.4621392086337668e-05,0.0027703149258480014,6.420178807070632e-08,4.0784080333562907e-08,6.6849708405778253e-09,5.6539755054405569e-11,0.00059741321099716319,9.971729631092591e-08,4.5564270079167377e-12
