Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059)
8.655972125017136e-09,0.0021304037793269137,1.2501162650798848e-10,3.919484358651826e-13,3.918228856378521e-13,1.8781817135047435e-16,3.1299868449778097e-15,0.0,0.0,1.8912055543417656e-07,1.6963200237628362e-09,9.2601028282803104e-18,2.8622172346274722e-20,2.9731293441524108e-17,1.3501128804629435e-36,7.2785896517943935e-28,4.9584028335170974e-20,3.1853090498102287e-19,3.8321726533497834e-17,1.1377546170796137e-31,2.8804511322140169e-34,1.8810850699091033e-19,7.4991723026581451e-22,7.4536794225448742e-23,4.5578060136290125e-25,4.3411061854443438e-19,3.5151821637987181e-23,9.1430665463105495e-17,4.040496331549531e-07,7.5976578619399874e-26,1.8699457359827352e-21,1.8006743447309591e-14,4.6857285757252538e-23,7.9289156328515136e-26,8.0212303324587179e-18,5.7612582504024541e-21,0.35999999999999999,0.0,0.009780248759978339,0.10878932433306406,2.8910745578335229e-11,2.143099900295694e-11,1.969948454130939e-08,2.0565450963087931e-12,0.0,3.0046387675951263e-11,1.9665957310127599e-19,1.1900146364298503e-22,2.2370893613721615e-07,2.5992562779463407e-13,0.0,6.9243634746534417e-20,0.0,0.0,0.0,0.0,3.8434869636803451e-05,5.1844971393219118e-05,5.3393872982823495e-06,1.3127908459716877e-05,1.999495722484103e-07,4.0370326384869009e-07,1.5661494129332669e-07,2.1039198955623136e-10,1.3393891707432209e-10,4.4026813582337726e-17,2.8549952077113514e-19
9.081234311832381e-09,0.002130400999346802,1.3577071343373376e-10,4.4804500634631175e-13,4.4788464245393562e-13,2.356917466853831e-16,3.9392482305392493e-15,0.0,0.0,2.0775743590914361e-07,2.0497752421523047e-09,1.1902518120618879e-17,3.6275800222273083e-20,3.6314903448233405e-17,2.1151304393030856e-36,1.0362386158508831e-27,6.4696245508358841e-20,4.1982677721663806e-19,4.7369826328140778e-17,1.6838600820768849e-31,4.0630408642738056e-34,2.324810726901305e-19,8.3438702407780654e-22,9.7658435160815588e-23,6.5032362311913343e-25,5.3598061490134714e-19,4.5759492125100963e-23,1.0730686303420777e-16,4.4514154503579161e-07,1.1539108273050687e-25,2.4934497958800531e-21,2.0860089692462363e-14,5.961966686004426e-23,1.038681612982934e-25,9.9232086831236061e-18,7.6259028146287198e-21,0.35999999999999999,0.0,0.009774939328033477,0.10878863960686221,3.0737439554611912e-11,2.3614563709366697e-11,2.0658245650078687e-08,2.544686160731554e-12,0.0,3.3250823114139969e-11,2.3982360317777938e-19,1.4852153199998808e-22,2.5261207717668239e-07,3.1694264748460719e-13,0.0,8.1774957201026439e-20,0.0,0.0,0.0,0.0,4.0254896369028832e-05,5.4339005661610147e-05,5.5981001616744626e-06,1.3759952023862538e-05,2.0959535408674859e-07,4.4475962264216408e-07,1.8062258752814421e-07,2.3181941846926943e-10,1.4757931488279957e-10,5.6435634571984961e-17,3.6615462387224011e-19
9.506496498647626e-09,0.002130398227983158,1.4682244744248467e-10,5.0884086981894553e-13,5.0863830770502622e-13,2.9255340880560451e-16,4.9038598583631349e-15,0.0,0.0,2.2722194777532731e-07,2.4551941875602841e-09,1.510806671481568e-17,4.5546936508934655e-20,4.3900772474996122e-17,3.2525336451587521e-36,1.4550805064540639e-27,8.3326201601632555e-20,5.4624891839721647e-19,5.7947113726007818e-17,2.4445581928600581e-31,5.6350922294609353e-34,2.8434081552250598e-19,9.2334233270918767e-22,1.2625794254282477e-22,9.1210555720489707e-25,6.5489073052472375e-19,5.8811197661540575e-23,1.249355734235076e-16,4.8817848744215007e-07,1.7189519863406966e-25,3.2806049891000532e-21,2.4002453476976964e-14,7.491713377495274e-23,1.3436940268629907e-25,1.2149148158331111e-17,9.9604442074765896e-21,0.35999999999999999,0.0,0.0097696382371504284,0.10878795399177495,3.2581809148308672e-11,2.5901665259921956e-11,2.161364618145439e-08,3.1190814579147704e-12,0.0,3.6603079778047042e-11,2.8965450200936484e-19,1.8422602622779367e-22,2.8379602204062186e-07,3.8275998928817412e-13,0.0,9.5887914435668459e-20,0.0,0.0,0.0,0.0,4.2068474325904093e-05,5.6827251951655086e-05,5.8564785843235276e-06,1.4389728772330073e-05,2.1921867601536633e-07,4.8775926408220195e-07,2.0692689007702167e-07,2.5426236455353567e-10,1.6186611291648118e-10,7.1491711155053568e-17,4.6405532618878325e-19
9.931758685462872e-09,0.0021303954649336833,1.5815247385533245e-10,5.7446010968744861e-13,5.7420683354816575e-13,3.5953077275080886e-16,6.0441169445123671e-15,0.0,0.0,2.475062042028336e-07,2.9172830953673698e-09,1.8959321404511893e-17,5.6701300297672669e-20,5.257644848755842e-17,4.9142179399566388e-36,2.0164847851153544e-27,1.0605721146019857e-19,7.0242376495055791e-19,7.0218325890535662e-17,3.487260992981261e-31,7.6961925910599133e-34,3.4449153126324305e-19,1.0167696450219034e-21,1.6126025354437209e-22,1.2594267075527564e-24,7.9263847815951552e-19,7.4712048522763407e-23,1.4440754911515046e-16,5.3315357014073724e-07,2.5157995261117485e-25,4.2638614235259794e-21,2.7448323286197842e-14,9.3079919675247403e-23,1.7185566523066205e-25,1.4734558910999716e-17,1.285259245430351e-20,0.35999999999999999,0.0,0.0097643455633871258,0.1087872674299557,3.4443057070554661e-11,2.8291936129352704e-11,2.2565631332465961e-08,3.7902538693865893e-12,0.0,4.0099987103727901e-11,3.4677536061073219e-19,2.2718319455261985e-22,3.1733810216118376e-07,4.5819941984769167e-13,0.0,1.1170463190068507e-19,0.0,0.0,0.0,0.0,4.3875500102438244e-05,5.9309605729510418e-05,6.1145230394263929e-06,1.5017203015479668e-05,2.2881913342505499e-07,5.3269529335276262e-07,2.3562496799366333e-07,2.7771720985120306e-10,1.7679700378813149e-10,8.9592678430326842e-17,5.8179778216951679e-19
9.999999999999999e-09,0.002130392709898418,1.5999557087674931e-10,5.8544705556496108e-13,5.8518476674548931e-13,3.7129994015197918e-16,6.2448857067668895e-15,0.0,0.0,2.5083697943367757e-07,2.997035231056903e-09,1.9643352145176618e-17,5.8686115941836606e-20,5.4076072401744922e-17,5.2424270055243467e-36,2.122366808880746e-27,1.1012891678719283e-19,7.3059569358165629e-19,7.2356684054598202e-17,3.6862015055490607e-31,8.0801215185694908e-34,3.5497185508907232e-19,1.0321772852743285e-21,1.6754027225600797e-22,1.3245470019664198e-24,8.1662172663060921e-19,7.7558358143643673e-23,1.4770987606480175e-16,5.4055065930094553e-07,2.6702298454150385e-25,4.4423152106097143e-21,2.8030513251458653e-14,9.6284546713330792e-23,1.785996193137939e-25,1.5185389535638869e-17,1.337507159360999e-20,0.35999999999999999,0.0,0.0097634970431180537,0.10878715716620958,3.4743250511768105e-11,2.868508112648664e-11,2.2718073611435298e-08,3.9077125958236891e-12,0.0,4.0674385575204181e-11,3.566631205587129e-19,2.3483068731182417e-22,3.2294527312381257e-07,4.7125755271985149e-13,0.0,1.1440976185761606e-19,0.0,0.0,0.0,0.0,4.4164854438510985e-05,5.9707390468114293e-05,6.1559000607958082e-06,1.5117676304683305e-05,2.3035755152127529e-07,5.4008595214295671e-07,2.4045944993378059e-07,2.8157495258899334e-10,1.7925276048236346e-10,9.280939218105896e-17,6.027257569960768e-19
1.0357020872278117e-08,0.002130392709898418,1.6974703902094107e-10,6.450208600073918e-13,6.4470711041433803e-13,4.3782530087417105e-16,7.381789585858973e-15,0.0,0.0,2.6860208667499712e-07,3.4409210758324234e-09,2.3545796723041841e-17,7.0037613930481924e-20,6.2431466375436297e-17,7.3021849834967957e-36,2.759660200846679e-27,1.3353199470839012e-19,8.9355545465465331e-19,8.4356587757653819e-17,4.895696810429974e-31,1.0364679940691621e-33,4.1377745632930444e-19,1.1146552823132127e-21,2.036864073838474e-22,1.7143407976636714e-24,9.5110689235613592e-19,9.3910431133425691e-23,1.6581299824790971e-16,5.8005979228849054e-07,3.6227819431134592e-25,5.4802060910168592e-21,3.1212273686148831e-14,1.1445966434187945e-22,2.1752243220004123e-25,1.7716869238167011e-17,1.6401127796448728e-20,0.35999999999999999,0.0,0.0097590613817826622,0.1087865798642491,3.6320442637915575e-11,3.0785002903592063e-11,2.3514147044886647e-08,4.5694850238778101e-12,0.0,4.3738342142125806e-11,4.1182983824330033e-19,2.7860058810555783e-22,3.5331495378689763e-07,5.4410979237017335e-13,0.0,1.2935128699416722e-19,0.0,0.0,0.0,0.0,4.5675871709174291e-05,6.1785963501058132e-05,6.3722340018585235e-06,1.5642339557156522e-05,2.3839632571927595e-07,5.7956070436460406e-07,2.6681280974239443e-07,3.0218027818852915e-10,1.9236964310550806e-10,1.1117227515621475e-16,7.2221440017596694e-19
1.0782283059093362e-08,0.0021303899625796812,1.8159296362418377e-10,7.2063555771186433e-13,7.2025021374846193e-13,5.2871225020507973e-16,8.9401420439186166e-15,0.0,0.0,2.9050125062795454e-07,4.0311554987399282e-09,2.8964098195339573e-17,8.5890412371187343e-20,7.355718931550763e-17,1.0681195369807819e-35,3.7319962116137477e-27,1.6645481581680973e-19,1.125465301252446e-18,1.0054337194918566e-16,6.7727677763673265e-31,1.3779996850604837e-33,4.9308301498377466e-19,1.2169854036417248e-21,2.5465712659234991e-22,2.3031918106965156e-24,1.1322634893964291e-18,1.1690029083795493e-22,1.8924154900420733e-16,6.2889004396169687e-07,5.1394955771267147e-25,6.9715526128281399e-21,3.5308965588992266e-14,1.3942930966374219e-22,2.727080306552938e-25,2.1135430153142218e-17,2.0716661115140753e-20,0.35999999999999999,0.0,0.0097537857663420411,0.10878589123819896,3.8213269645854509e-11,3.3380486361126914e-11,2.4459140003388498e-08,5.4688338351153894e-12,0.0,4.7514918959976564e-11,4.8548112096814319e-19,3.3983599972778895e-22,3.9180250352552007e-07,6.4136567383493211e-13,0.0,1.489580719794599e-19,0.0,0.0,0.0,0.0,4.7469488590380667e-05,6.4256222830858599e-05,6.629611948145177e-06,1.6265103702681809e-05,2.479498563879439e-07,6.2834838126457714e-07,3.0058525619766273e-07,3.2764783596319276e-10,2.0858164997348155e-10,1.3670148634123828e-16,8.8838134135948783e-19
1.1207545245908607e-08,0.0021303872226822325,1.9367761716557058e-10,8.0141118339123415e-13,8.0094163932523759e-13,6.3354045483618934e-16,1.0743949446805164e-14,0.0,0.0,3.1319513119461513e-07,4.6931972894076456e-09,3.5318059784780556e-17,1.0463294986897892e-19,8.6046659205993858e-17,1.539363002687627e-35,4.9902158282815207e-27,2.0559348128282526e-19,1.404631627254442e-18,1.1896845566405581e-16,9.2437256409756577e-31,1.810519715173858e-33,5.8333255109799967e-19,1.3237460195825865e-21,3.1539616397372976e-22,3.0571958476372318e-24,1.338159196667621e-18,1.4422342018795739e-22,2.1478221423343911e-16,6.7963710768953231e-07,7.1912708015017251e-25,8.7851444223538963e-21,3.9753146211395969e-14,1.6838296802824816e-22,3.3890409421525051e-25,2.5031519455051821e-17,2.5922400773909204e-20,0.35999999999999999,0.0,0.0097485187900213897,0.10878520149605646,4.0120876945168861e-11,3.6078001554526783e-11,2.5400557649381791e-08,6.5011542322452718e-12,0.0,5.1426476262189602e-11,5.6841088924919894e-19,4.1240855996175066e-22,4.3287595419192103e-07,7.5086598328206481e-13,0.0,1.7065915614911778e-19,0.0,0.0,0.0,0.0,4.925625164234002e-05,6.6720282360655742e-05,6.8866573564322015e-06,1.6885461265853785e-05,2.574793330795741e-07,6.7905109995014052e-07,3.3703598419679201e-07,3.5411609293435345e-10,2.2543060749775928e-10,1.6668962667131636e-16,1.0836256301975684e-18
1.1632807432723853e-08,0.0021303844899133646,2.0598889357384893e-10,8.8744949114569013e-13,8.8688152766440532e-13,7.5373195387754951e-16,1.2819512034769733e-14,0.0,0.0,3.366749490468771e-07,5.4324161413658075e-09,4.2718870220079097e-17,1.2668019725631778e-19,9.9994455425522688e-17,2.1876761777567388e-35,6.6016068639224239e-27,2.517811945746466e-19,1.7382298871568565e-18,1.3982987454221612e-16,1.245968063187737e-30,2.3529605213243928e-33,6.8549004453621284e-19,1.4349230084145214e-21,3.8723341616144173e-22,4.0130689698032778e-24,1.5709272518205756e-18,1.7647175214344541e-22,2.4252335639642489e-16,7.3229366000325508e-07,9.9343173072310889e-25,1.0973971005350893e-20,4.4559648748313759e-14,2.0173576734436999e-22,4.1776633057030949e-25,2.9448345270949197e-17,3.2154924518066607e-20,0.35999999999999999,0.0,0.0097432605247136546,0.10878451058278998,4.2042631048989453e-11,3.8877157892796953e-11,2.633834819831851e-08,7.680112070963742e-12,0.0,5.5469763671135474e-11,6.6131829266784436e-19,4.9800995990814781e-22,4.7660977095983676e-07,8.7353264191037993e-13,0.0,1.9459264725206775e-19,0.0,0.0,0.0,0.0,5.1036063232654183e-05,6.9178041827434454e-05,7.1433707064564537e-06,1.7503378574045849e-05,2.6698436767131298e-07,7.3166152960033504e-07,3.7625749063997485e-07,3.8158120302120285e-10,2.4291406329409255e-10,2.0168536528320373e-16,1.3115318802302743e-18
1.2058069619539098e-08,0.002130381763982861,2.1851518790818194e-10,9.7884722800362087e-13,9.7816487804273615e-13,8.9078147471137057e-16,1.5194667064757688e-14,0.0,0.0,3.6093171633028384e-07,6.2543356508866983e-09,5.128518881644594e-17,1.5249192330969303e-19,1.1549656120084352e-16,3.0682632596710297e-35,8.6453287316483633e-27,3.0591827037781185e-19,2.1341730186591969e-18,1.633338734504868e-16,1.6601457422541929e-30,3.0271627285615777e-33,8.0055881199639935e-19,1.5505021256250189e-21,4.716078061522641e-22,5.2137018782581813e-24,1.8327820714973446e-18,2.1428965759284849e-22,2.7255265322695788e-16,7.8685227301372481e-07,1.3561613449939229e-24,1.3597196814899241e-20,4.9743391782655864e-14,2.3992367549358653e-22,5.1112558025650953e-25,3.4431049038122474e-17,3.9564955172200199e-20,0.35999999999999999,0.0,0.0097380110412347409,0.10878381844409321,4.3977920413299288e-11,4.177755922528082e-11,2.7272460647795593e-08,9.0202012142527854e-12,0.0,5.9641526893645508e-11,7.6491893481859964e-19,5.9851577209627813e-22,5.2307766782711931e-07,1.0103092354107976e-12,0.0,2.2090055220020011e-19,0.0,0.0,0.0,0.0,5.2808827217820948e-05,7.1629402081019468e-05,7.399752479515882e-06,1.8118822474130226e-05,2.7646457633739589e-07,7.8617223423588826e-07,4.1834107714745924e-07,4.1003926511678637e-10,2.6102953000719229e-10,2.4227769242248617e-16,1.5759486385970103e-18
1.2483331806354343e-08,0.0021303790446030382,2.3124537410704108e-10,1.0756963433729095e-12,1.0748817525737615e-12,1.0462557806643023e-15,1.7898798482183393e-14,0.0,0.0,3.8595624268518557e-07,7.1646283785236937e-09,6.1143251338466781e-17,1.8257585374893547e-19,1.3265023700287593e-16,4.2500724205092721e-35,1.1213791443023473e-26,3.6897371031817041e-19,2.6011519638133564e-18,1.8969485420472131e-16,2.1883811553738289e-30,3.8581713862267544e-33,9.2958119245688539e-19,1.6704690063834597e-21,5.7006993783325791e-22,6.7088821649960179e-24,2.1260180901640302e-18,2.5837624654351731e-22,3.049570642036686e-16,8.4330541601114271e-07,1.830960688333921e-24,1.6720602469230599e-20,5.5319378449801189e-14,2.8340330638561003e-22,6.2099915239777412e-25,4.0026707909309696e-17,4.8318138958438965e-20,0.35999999999999999,0.0,0.0097327704093101673,0.10878312502639215,4.5926151105884344e-11,4.4778803926764738e-11,2.8202844781835373e-08,1.0536758772511673e-11,0.0,6.393851195990911e-11,8.7994386938389352e-19,7.1599684129992074e-22,5.723525944048701e-07,1.1621596893399021e-12,0.0,2.4972873707067288e-19,0.0,0.0,0.0,0.0,5.4574448959224591e-05,7.4074265101204493e-05,7.6558031584392461e-06,1.8731760339069501e-05,2.859195796160322e-07,8.4257567430236095e-07,4.6337683528497091e-07,4.3948632391447244e-10,2.7977448583752314e-10,2.8909682854401795e-16,1.8809943527498713e-18
1.2908593993169589e-08,0.0021303763314888553,2.4416878374368001e-10,1.1780841889750385e-12,1.1771174708087212e-12,1.2217928918508459e-15,2.0962844464282769e-14,0.0,0.0,4.1173914134823257e-07,8.1691108429480867e-09,7.2426966410760218e-17,2.174909015497285e-19,1.5155390049309931e-16,5.818360034019761e-35,1.4414103027364884e-26,4.419866427691882e-19,3.1486763049679886e-18,2.1913532030066899e-16,2.8560018878414503e-30,4.8745471641824169e-33,1.0736382176598738e-18,1.794809166600276e-21,6.8428452639497642e-22,8.5560647443757661e-24,2.4530085702533292e-18,3.0948767228404002e-22,3.3982279758552683e-16,9.0164545707763577e-07,2.4465795795946531e-24,2.0417037822016404e-20,6.1302695374916699e-14,3.3265170953111313e-22,7.4960242231654502e-25,4.6284336576594854e-17,5.8595825312800703e-20,0.35999999999999999,0.0,0.0097275386975621565,0.10878243027685303,4.788674354807584e-11,4.7880484983254048e-11,2.9129451179504599e-08,1.2245979494082921e-11,0.0,6.8357468738406887e-11,1.0071386045090692e-18,8.5273071768907626e-22,6.2450672303112099e-07,1.3300669584428541e-12,0.0,2.8122688642085655e-19,0.0,0.0,0.0,0.0,5.63328353394934e-05,7.65125340144109e-05,7.9115232275555046e-06,1.9342160073225659e-05,2.9534900247408105e-07,9.0086420826697367e-07,5.1145363235398051e-07,4.6991837074161534e-10,2.9914637507274612e-10,3.4281507642989896e-16,2.2310629632679761e-18
1.3333856179984834e-08,0.0021303736243579474,2.5727518574902101e-10,1.2860937096979186e-12,1.284952795298106e-12,1.4191011875994477e-15,2.4419302935619535e-14,0.0,0.0,4.3827083532810867e-07,9.2737384524090686e-09,8.5278002955233563e-17,2.578504623256452e-19,1.7230701256382043e-16,7.8775688113581936e-35,1.8369581231122943e-26,5.2606762971662164e-19,3.7871149630864951e-18,2.5188581871813574e-16,3.692684980446393e-30,6.1086923442500823e-33,1.2338492680218182e-18,1.9235080061847787e-21,8.1603260945955451e-22,1.0821190946003855e-23,2.8162043847194116e-18,3.6843943780712736e-22,3.7723527784258455e-16,9.6186466471401785e-07,3.2377261986883851e-24,2.4766886476390198e-20,6.7708511400089077e-14,3.8816614487713918e-22,8.9936067528251791e-25,5.3254888509128531e-17,7.0595847128020002e-20,0.35999999999999999,0.0,0.009722315973497259,0.10878173414338976,4.9859130035190064e-11,5.108219007849863e-11,3.0052231225992282e-08,1.4164929298383986e-11,0.0,7.2895153916940917e-11,1.1472621188681971e-18,1.0112131051326261e-21,6.7961143621182981e-07,1.5150317306526446e-12,0.0,3.1554846193330973e-19,0.0,0.0,0.0,0.0,5.8083894778523796e-05,7.8944113109871236e-05,8.1669131726629147e-06,1.9949990117085577e-05,3.0475247436994926e-07,9.6103009423045786e-07,5.6265909774641802e-07,5.0133134440061889e-10,3.1914260862390992e-10,4.0414761693141086e-16,2.6308291269267536e-18
1.4184380553615325e-08,0.0021303682269299064,2.8399811638914037e-10,1.5192885861369028e-12,1.5177235612611956e-12,1.8862102264643439e-15,3.26472625924836e-14,0.0,0.0,4.9354138782441771e-07,1.1807914243138294e-08,1.1628796274867322e-16,3.576494288205125e-19,2.1976401040904182e-16,1.4002546337937238e-34,2.9129964792293794e-26,7.3223982123493562e-19,5.3827518174793317e-18,3.2827894119196082e-16,6.0170533502933566e-30,9.3811892728333311e-33,1.6074005086380481e-18,2.193922769949312e-21,1.1398462942026925e-21,1.691685320725337e-23,3.6613960024515579e-18,5.1343659916774038e-22,4.6003806689064216e-16,1.0879091657265903e-06,5.5213368026849974e-24,3.5788917765938559e-20,8.1848717751779707e-14,5.2008173180801178e-22,1.2731660176347426e-24,6.9548271657505323e-17,1.0064131974907583e-19,0.35999999999999999,0.0,0.0097118977527948912,0.10878033752012349,5.3837063805632767e-11,5.7783997137458929e-11,3.1886121881166728e-08,1.8704708650425397e-11,0.0,8.2313784694776938e-11,1.4693929672689606e-18,1.404565534465747e-21,7.9895412496038355e-07,1.9402175686719207e-12,0.0,3.9329436953264615e-19,0.0,0.0,0.0,0.0,6.1563674282849031e-05,8.3786824911019715e-05,8.6767046412022711e-06,2.1157817608070576e-05,3.2348010592781654e-07,1.0869624625765666e-06,6.7480028511628953e-07,5.6708356994359388e-10,3.6099758871362156e-10,5.5273493601044179e-16,3.599584195420677e-18
1.4949852489882766e-08,0.00213036338693041,3.0858023974964848e-10,1.7491382404350646e-12,1.7470908886665439e-12,2.399606927867571e-15,4.1752516625856904e-14,0.0,0.0,5.4574601601706599e-07,1.4493574813767596e-08,1.5113988825952233e-16,4.7347754860452272e-19,2.6981585587040079e-16,2.27550664078517e-34,4.3022709280831082e-26,9.6829013291175843e-19,7.2528058589828754e-18,4.1082836981268834e-16,9.0938523489623643e-30,1.3487258693501182e-32,2.0108451882025587e-18,2.4520540320643291e-21,1.5115582199761514e-21,2.4699403881812744e-23,4.5720222994497454e-18,6.8022590177986115e-22,5.441102594372806e-16,1.2076964235972657e-06,8.6834125670509602e-24,4.892112578224713e-20,9.617365174080538e-14,6.6562921004169863e-22,1.7110006729728379e-24,8.720138339059326e-17,1.3592230742668768e-19,0.35999999999999999,0.0,0.0097025527460119481,0.1087790753191739,5.7452029425006085e-11,6.4153463901358352e-11,3.3523066415084965e-08,2.3697253834256545e-11,0.0,9.116429088694659e-11,1.8113829501120389e-18,1.8628695071944687e-21,9.1715305751732807e-07,2.3915785218477138e-12,0.0,4.745371663397714e-19,0.0,0.0,0.0,0.0,6.4669530939952282e-05,8.8121450536844843e-05,9.1343928412778259e-06,2.2235768561447567e-05,3.4024259885006091e-07,1.206642474326868e-06,7.8728070281275876e-07,6.2957355567510371e-10,4.007756905767365e-10,7.2058193254592947e-16,4.6942366883851772e-18
1.5715324426150206e-08,0.0021303585620508834,3.3361418115111949e-10,1.9983090675830976e-12,1.9956665337343056e-12,3.0132096176547126e-15,5.2706069837164257e-14,0.0,0.0,6.0021977165420486e-07,1.7602125023257666e-08,1.9363535832588833e-16,6.1933549405235783e-19,3.2744348861767077e-16,3.5975181479681269e-34,6.2192583001719362e-26,1.2608485865040002e-18,9.6222542056828047e-18,5.080486337216077e-16,1.3439959086681319e-29,1.9015909061924588e-32,2.4857508436991146e-18,2.724075412700255e-21,1.973283265969676e-21,3.5346608397993426e-23,5.641482723096351e-18,8.8805728754996052e-22,6.3772327790140333e-16,1.3334475651647719e-06,1.3339818559857195e-23,6.5816237615404288e-20,1.1210697291241288e-13,8.4010932122688609e-22,2.2659879105329457e-24,1.0804540911973947e-16,1.8069595025673645e-19,0.35999999999999999,0.0,0.0096932378569857883,0.10877780785911653,6.1096762218419347e-11,7.0840363214161074e-11,3.5146895126152673e-08,2.9675793056176358e-11,0.0,1.0034959090933404e-10,2.2075800721967606e-18,2.441626204508058e-21,1.0459846697766113e-06,2.9144452855979847e-12,0.0,5.6748262703090331e-19,0.0,0.0,0.0,0.0,6.775029578561614e-05,9.243296741309104e-05,9.5910190585221048e-06,2.3304927932994559e-05,3.5691545954609738e-07,1.3322802915403606e-06,9.1120291888160635e-07,6.951762749429256e-10,4.4253493502650755e-10,9.2625385054253249e-16,6.0359147351877041e-18
1.6480796362417646e-08,0.0021303537507456247,3.5905373411508762e-10,2.2671476387665528e-12,2.2637782314981213e-12,3.7393705875256334e-15,6.5753911825573122e-14,0.0,0.0,6.5690075923954411e-07,2.1172632573604689e-08,2.4488978618232718e-16,8.0122356170094782e-19,3.9325152883756514e-16,5.5472553647979771e-34,8.8163617304196752e-26,1.6191016137265584e-18,1.2587987488208946e-17,6.2156640615412857e-16,1.9466228465430515e-29,2.6343232219335792e-32,3.0399818233573304e-18,3.0098979473715345e-21,2.5398306596731959e-21,4.9675843759641429e-23,6.8867070515236983e-18,1.1441369581613864e-21,7.4134288510353386e-16,1.4651141200779604e-06,2.0062191720682634e-23,8.7280472215200201e-20,1.2973988701046801e-13,1.0471188652491035e-21,2.9614987431492355e-24,1.324475524553312e-16,2.3681418947456562e-19,0.35999999999999999,0.0,0.0096839534376200794,0.10877653486403345,6.4768215029487538e-11,7.7842110455967806e-11,3.6757354564466452e-08,3.6772820139589629e-11,0.0,1.0985129376358554e-10,2.6627725927721053e-18,3.1647708765465029e-21,1.1858351752247074e-06,3.5151300809513369e-12,0.0,6.731566346834602e-19,0.0,0.0,0.0,0.0,7.0805492081628507e-05,9.6720861353595907e-05,1.0046586175057993e-05,2.4365131674487856e-05,3.7349669704008084e-07,1.4638273531693008e-06,1.0470316390320007e-06,7.6386625789602667e-10,4.8625908847254112e-10,1.1755568700503123e-15,7.6625880941913734e-18
1.7246268298685086e-08,0.0021303489515002464,3.8485595855642119e-10,2.5559667687301218e-12,2.5517179803899598e-12,4.5910761811460062e-15,8.1158239382167237e-14,0.0,0.0,7.1572559803308001e-07,2.5245203056410406e-08,3.0610434717459965e-16,1.0259929460563365e-18,4.6784812660859708e-16,8.3611374828486372e-34,1.227676416760045e-25,2.0530476376630878e-18,1.6259135657582781e-17,7.5308717138445936e-16,2.7683332513383701e-29,3.5916545682118298e-32,3.6817727649759879e-18,3.3094316301500918e-21,3.2273373999140735e-21,6.8676025653450424e-23,8.3253338244415326e-18,1.4564781302013564e-21,8.5542421465396501e-16,1.6026467077690407e-06,2.9594417417499309e-23,1.1423965346472034e-19,1.4916430424094528e-13,1.2904449862329004e-21,3.8241195608550899e-24,1.6079525413579658e-16,3.0636335766720065e-19,0.35999999999999999,0.0,0.0096746998272900821,0.10877525606630879,6.846339741909702e-11,8.5156072537352579e-11,3.8354200272165806e-08,4.5130749840081777e-11,0.0,1.19651223073437e-10,3.1818160570981207e-18,4.0594191187451529e-21,1.3370816141487823e-06,4.2000336065931908e-12,0.0,7.9262121081775893e-19,0.0,0.0,0.0,0.0,7.3834660217532051e-05,0.00010098463149817718,1.0501097085870383e-05,2.5416221705405399e-05,3.8998437186913095e-07,1.6012341788161185e-06,1.1952176856792858e-06,8.3561755342836399e-10,5.3193161163845007e-10,1.4747919256320826e-15,9.6154663877086018e-18
