Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888)
5.203647495258239e-07,0.0011885924805653987,1.7327545699811448e-13,2.4357875318574734e-14,1.8530213805232388e-10,2.2786271785352927e-16,2.2046141489603795e-09,0.0,0.0,1.0147726017525172e-06,7.6215920001472408e-07,4.7622090326540315e-16,1.9783220934829199e-19,9.8815597802323984e-18,3.2821167009633728e-43,8.0765516287877684e-32,9.4415164424727388e-22,3.1830841956906195e-18,4.8658613019867234e-16,5.9101245680424052e-28,6.2358603919974849e-29,1.0598587286337437e-18,8.284115493161906e-28,4.7947478307878924e-25,2.8731866460135187e-21,2.5124869709956342e-18,3.867470412337044e-18,7.1067215686897093e-18,5.6836885187235754e-08,5.3001827922389754e-22,4.2994216657359406e-20,7.0689260309909051e-16,3.7026303674928758e-23,1.6916121130117955e-25,5.1666063794839658e-17,1.6852504099213883e-17,0.35999999999999999,0.0,0.0097375462444164226,0.10873285209328144,1.674504284793053e-11,8.5480317620781324e-11,2.0607192859179171e-10,1.6726725324956346e-10,0.0,1.7619296168527119e-09,2.2607079900359851e-18,1.4876754339976209e-17,3.4983577508220438e-05,1.3280076052022126e-09,0.0,4.1308492532891608e-18,0.0,0.0,0.0,1.8157770121826625e-44,5.1876622120559271e-06,3.8080170472223117e-05,5.774541007499418e-06,3.3674176019481539e-05,9.3404907854425321e-07,5.2079404643586191e-08,3.3756890097483004e-05,1.2151204794570347e-10,9.110530174851397e-11,6.2916128359588058e-14,2.9633399877737795e-15,4.3775972174872121e-09,6.421603925331108e-11,1.4723321280382171e-16,4.5280010250979437e-13,7.4753130443462898e-11,2.3145790707127169e-09
5.301313889248133e-07,0.001188589368213962,1.7384665501808588e-13,2.500810030636199e-14,1.9149918186312747e-10,2.3854902827835967e-16,2.3348497822202809e-09,0.0,0.0,1.0282342343326811e-06,7.9723956861656569e-07,5.0788095722361164e-16,2.1164013806703502e-19,1.0306606796132099e-17,3.4904052770020068e-43,8.5603584875936751e-32,9.9650013660793946e-22,3.4581826541338547e-18,5.1877890829205778e-16,6.626864674166814e-28,6.1696556185205035e-29,1.1293038850457435e-18,7.1101033865540413e-28,5.0610025917589357e-25,3.1650903957666858e-21,2.6643498688315533e-18,4.1891868689557339e-18,7.4100013858478025e-18,5.8407146728693599e-08,5.9821489593410817e-22,4.6395265514586093e-20,7.3299062075117681e-16,3.9292414293620811e-23,1.8688625448669752e-25,5.4752944843595435e-17,1.8339686160338415e-17,0.35999999999999999,0.0,0.0097348657762352294,0.10873154855697564,1.6834572624681294e-11,8.8369786571624345e-11,2.0664429246009318e-10,1.7771087035170104e-10,0.0,1.7853395370133343e-09,2.364887147380307e-18,1.601706948278634e-17,3.6183193923342061e-05,1.3892047405753289e-09,0.0,4.3742407300579992e-18,0.0,0.0,0.0,2.0334301929656039e-44,5.201944702505759e-06,3.8189626332340006e-05,5.87509991548723e-06,3.3767071180000821e-05,9.3672602906554621e-07,5.3395366053365677e-08,3.4916075438702271e-05,1.2458140073201191e-10,9.3406575894464257e-11,6.7458648269453126e-14,3.177280539425018e-15,4.6160831688606252e-09,6.6423025239689331e-11,1.5786216391586803e-16,4.6729008191722826e-13,7.7188361771438176e-11,2.4485528311169248e-09
5.398980283238026e-07,0.001188586257917276,1.7437969670316763e-13,2.5658543872697453e-14,1.9771976522689239e-10,2.4941544789437282e-16,2.4693648743249331e-09,0.0,0.0,1.0412563427778752e-06,8.3287245662561137e-07,5.409045088038473e-16,2.2608553236748568e-19,1.0739595860473537e-17,3.7052022862895322e-43,9.0588370678527121e-32,1.0503472067263258e-21,3.7497596385289373e-18,5.5235326337936967e-16,7.4104171236505279e-28,-1.2206638567356043e-28,1.2016771171103792e-18,9.8259271096281065e-28,5.3349217002636774e-25,3.4784766776622723e-21,2.8216023944103766e-18,4.5298887653859151e-18,7.7188967422115157e-18,5.9981599950712204e-08,6.7319805140536785e-22,4.9967639760731948e-20,7.593302918085786e-16,4.1640876825310915e-23,2.0604622809838708e-25,5.7946274794920277e-17,1.991779947430986e-17,0.35999999999999999,0.0,0.0097321887086008266,0.10873024572661831,1.6919652436521415e-11,9.1274270507826465e-11,2.0717427228744684e-10,1.8852037482422609e-10,0.0,1.8079779135556406e-09,2.4707073003530295e-18,1.7211286970086199e-17,3.7389540190382969e-05,1.4513658093362364e-09,0.0,4.6258586864030999e-18,0.0,0.0,0.0,2.2710435738312182e-44,5.2151682420102688e-06,3.8291100158354981e-05,5.9753845357717782e-06,3.3853060081249847e-05,9.3920709102396663e-07,5.4708547757189673e-08,3.6081539134273909e-05,1.2764421174488761e-10,9.5702945533501875e-11,7.2207420004662117e-14,3.4009331362945681e-15,4.8611860675147631e-09,6.8642468187302601e-11,1.689735923011636e-16,4.8182033466983814e-13,7.963106717869079e-11,2.5868216692852334e-09
5.49664667722792e-07,0.0011885831496552804,1.7487689783389987e-13,2.6309059028227604e-14,2.0396178988451437e-10,2.6045624226380024e-16,2.6081727914470953e-09,0.0,0.0,1.0538494004032758e-06,8.6903810651538653e-07,5.7531769133112268e-16,2.4118197374850302e-19,1.1180470822365226e-17,3.926432125736893e-43,9.57191377736846e-32,1.1056878301210435e-21,4.0583410116901038e-18,5.8733572253378896e-16,8.2651140562198131e-28,4.2266017173184361e-29,1.2770319115014475e-18,9.6348446072447058e-28,5.6164932215650604e-25,3.8142908688475994e-21,2.9842872082573763e-18,4.8902214069184729e-18,8.0333684943596229e-18,6.1559932864841995e-08,7.5543883342324359e-22,5.3714331052488506e-20,7.8589984784763891e-16,4.4072441879345364e-23,2.2672006499748145e-25,6.1246690657317118e-17,2.1589817358527339e-17,0.35999999999999999,0.0,0.0097295149287150526,0.1087289436036161,1.7000492882074627e-11,9.4192685724027951e-11,2.0766459759675859e-10,1.9969639380775371e-10,0.0,1.8298629762045917e-09,2.5781093463265278e-18,1.846013211947739e-17,3.8602152751785715e-05,1.5144560922786757e-09,0.0,4.8857474009062976e-18,0.0,0.0,0.0,2.5298751862834645e-44,5.2274010737730651e-06,3.8385091794158916e-05,6.0753955699019103e-06,3.3932587835321123e-05,9.4150453328562209e-07,5.6018669400750806e-08,3.7252831686529848e-05,1.3069982713187535e-10,9.7993920454164436e-11,7.7165608761273136e-14,3.6344466382643793e-15,5.1128747962498193e-09,7.0873510905330614e-11,1.8057489210885466e-16,4.9638640241944423e-13,8.2080455113877464e-11,2.7293976431250279e-09
5.594313071217814e-07,0.0011885800434084115,1.7534044560163077e-13,2.6959508785631204e-14,2.1022331094861686e-10,2.7166579603251421e-16,2.7512854603119041e-09,0.0,0.0,1.0660240518510624e-06,9.0571720881146966e-07,6.1114648477283737e-16,2.569429333680328e-19,1.1629178712900379e-17,4.1540627001307848e-43,1.0099511590501862e-31,1.1625160939390672e-21,4.3844521972474359e-18,6.2375266415571663e-16,9.19544035713417e-28,1.1587676227876217e-28,1.3554213898505435e-18,7.2943596188995551e-28,5.9056762151309666e-25,4.1734872499381527e-21,3.1524451248924168e-18,5.2708338109578743e-18,8.3533797601285727e-18,6.314185363931922e-08,8.4542566374143181e-22,5.763820198946645e-20,8.1268791134891367e-16,4.6587832860703281e-23,2.4898874876067505e-25,6.4654789410161565e-17,2.3358712230808722e-17,0.35999999999999999,0.0,0.0097268443302121355,0.1087276421891457,1.7077295576746877e-11,9.7124013138723119e-11,2.0811783855527723e-10,2.1123932877027468e-10,0.0,1.8510132738639477e-09,2.6870355017562371e-18,1.9764289953355682e-17,3.9820594534341668e-05,1.5784416506814894e-09,0.0,5.1539480715601932e-18,0.0,0.0,0.0,2.8112241536520025e-44,5.23870744009706e-06,3.8472072539933052e-05,6.1751337164442691e-06,3.4006073532509901e-05,9.4362992435454605e-07,5.7325472583390505e-08,3.8429529930902349e-05,1.3374764394818878e-10,1.0027904857292168e-10,8.2336264940825893e-14,3.8779644920368558e-15,5.3711165775402362e-09,7.3115345122572046e-11,1.9267318860772692e-16,5.109840437999148e-13,8.453579393540424e-11,2.8762914645604023e-09
5.691979465207707e-07,0.0011885769391583331,1.7577240406539827e-13,2.760976557803767e-14,2.1650252744739384e-10,2.8303861982120587e-16,2.8987134761916658e-09,0.0,0.0,1.0777910554859787e-06,9.428909221251326e-07,6.4841672444914749e-16,2.7338177488825772e-19,1.2085669648544578e-17,4.3880249947531948e-43,1.064153585513577e-31,1.2208255513668177e-21,4.7286180361699367e-18,6.6163032637663023e-16,1.020603342187275e-27,-1.3114909169658005e-28,1.4368983298992611e-18,9.8644697845686584e-28,6.2024444476201669e-25,4.5570283168529234e-21,3.326115214655555e-18,5.6723784721495967e-18,8.6788958449775783e-18,6.4727089413933341e-08,9.4366422099843787e-22,6.1741988194044419e-20,8.3968349400763668e-16,4.9187747437253729e-23,2.7293529628382873e-25,6.8171130401005744e-17,2.5227454764628288e-17,0.35999999999999999,0.0,0.0097241768128654548,0.10872634148418842,1.7150253356931133e-11,1.000672952498625e-10,2.085364131913443e-10,2.2314936922744995e-10,0.0,1.8714475723871906e-09,2.7974293829436413e-18,2.112440658550373e-17,4.1044453766769468e-05,1.6432893622191555e-09,0.0,5.4304989929888032e-18,0.0,0.0,0.0,3.1164304911071792e-44,5.2491477802308084e-06,3.8552486428187734e-05,6.2745996710644171e-06,3.4073911423467274e-05,9.4559416306941001e-07,5.8628719453236108e-08,3.9611235825910358e-05,1.3678710753050651e-10,1.0255791404121813e-10,8.7722326822935634e-14,4.1316248565339351e-15,5.635877184063878e-09,7.5367209311554933e-11,2.0527534439224268e-16,5.2560941909244327e-13,8.6996407879711219e-11,3.0275126019125508e-09
5.789645859197601e-07,0.0011885738368880806,1.7617471961881969e-13,2.8259710703805452e-14,2.2279777334748619e-10,2.9456935572978409e-16,3.0504662041418382e-09,0.0,0.0,1.0891612321548688e-06,9.8054088867758597e-07,6.8715410947634228e-16,2.9051175794623154e-19,1.2549896724422627e-17,4.6282292991693806e-43,1.1197903189069359e-31,1.2806101521663864e-21,5.0913626625703562e-18,7.0099481520373733e-16,1.130168481501466e-27,-7.1685618955634415e-30,1.5215151859261104e-18,1.1007797973651189e-27,6.5067866325309346e-25,4.9658841305102167e-21,3.505334900772309e-18,6.095511141681462e-18,9.0098841068081861e-18,6.6315385170232052e-08,1.0506773528216934e-21,6.6028300688549945e-20,8.6687599379490219e-16,5.187285894608224e-23,2.9864474075593685e-25,7.1796237633210063e-17,2.7199013155639794e-17,0.35999999999999999,0.0,0.0097215122822969947,0.10872504148955425,1.7219550508258641e-11,1.0302163312230133e-10,2.0892259460962893e-10,2.3542650600123748e-10,0.0,1.8911847635185672e-09,2.9092360453624688e-18,2.2541090624600999e-17,4.2273342803583256e-05,1.7089669489197824e-09,0.0,5.7154357255914783e-18,0.0,0.0,0.0,3.446875357236826e-44,5.2587789179578511e-06,3.8626751492106952e-05,6.3737941266043249e-06,3.4136472099793374e-05,9.4740750984517408e-07,5.992819137666545e-08,4.0797575253092905e-05,1.3981770819320906e-10,1.0483013474190479e-10,9.3326623343492367e-14,4.3955607341983862e-15,5.9071211319911466e-09,7.762838652143193e-11,2.1838796591568827e-16,5.4025906545338398e-13,8.9461673523554375e-11,3.1830693757156296e-09
5.887312253187495e-07,0.0011885707365809279,1.765492264234836e-13,2.8909233797791056e-14,2.2910750884492558e-10,3.0625278159810833e-16,3.2065518737267102e-09,0.0,0.0,1.1001454198666e-06,1.0186492457384483e-06,7.27384210923179e-16,3.0834604006230777e-19,1.3021815895342754e-17,4.8746574986551184e-43,1.1768538809643239e-31,1.3418631833380103e-21,5.4732093970302351e-18,7.4187211238399798e-16,1.2487340042152585e-27,1.8194077488118718e-28,1.609324108339233e-18,7.9423098635686527e-28,6.8186553949061477e-25,5.4010317038902175e-21,3.6901400516291072e-18,6.540890620099726e-18,9.346313927222263e-18,6.7906502656452421e-08,1.1670049786559278e-21,7.0499628528122099e-20,8.9425519088995081e-16,5.4643817736315582e-23,3.2620411605914082e-25,7.5530601944234162e-17,2.9276352489375974e-17,0.35999999999999999,0.0,0.0097188506496906288,0.10872374220587505,1.7285363008285204e-11,1.0598618342905572e-10,2.0927851825254515e-10,2.4807054396489896e-10,0.0,1.9102437842124534e-09,3.0224020031185767e-18,2.4014914588997444e-17,4.3506896963911748e-05,1.7754429979123774e-09,0.0,6.0087912566815609e-18,0.0,0.0,0.0,3.803980631045246e-44,5.2676542182748022e-06,3.8695261017174008e-05,6.4727177731562758e-06,3.4194103685428358e-05,9.490796180774616e-07,6.122368768032234e-08,4.1988196834793932e-05,1.4283897768545975e-10,1.0709535956665771e-10,9.9151876953517156e-14,4.6699001066244346e-15,6.1848118574211444e-09,7.9898202237979099e-11,2.320174102478736e-16,5.5492962871603835e-13,9.1931016525100629e-11,3.3429690482548882e-09
5.984978647177388e-07,0.0011885676382211209,1.7689765177236675e-13,2.9558232328583487e-14,2.3543031202523894e-10,3.1808381415653502e-16,3.366977667524763e-09,0.0,0.0,1.1107544338653356e-06,1.057198633455124e-06,7.6913247965206036e-16,3.268976794777939e-19,1.3501385860848735e-17,5.1272458135205654e-43,1.2353344747907547e-31,1.4045772386436347e-21,5.8746806552609621e-18,7.8428808298054559e-16,1.3768097514455284e-27,-9.9584001185145976e-29,1.7003769625122477e-18,1.0076052896089682e-27,7.1380159322201579e-25,5.8634544258425046e-21,3.8805650684229085e-18,7.0091785629831278e-18,9.6881566468727744e-18,6.9500219366279593e-08,1.2932039847451536e-21,7.5158341651033109e-20,9.2181124263389145e-16,5.7501252440737352e-23,3.5570244274130011e-25,7.9374683077115579e-17,3.1462434197390269e-17,0.35999999999999999,0.0,0.0097161918315109789,0.10872244363363402,1.7347858784615305e-11,1.0896015555981558e-10,2.0960618881531389e-10,2.6108111428602132e-10,0.0,1.9286435454285483e-09,3.1368752791243444e-18,2.5546416320349351e-17,4.4744773391565068e-05,1.8426869757977632e-09,0.0,6.3105961537422841e-18,0.0,0.0,0.0,4.1892085387057388e-44,5.2758237767375093e-06,3.8758384771222029e-05,6.571371298133263e-06,3.4247132967894249e-05,9.5061956357242908e-07,6.2515024460115029e-08,4.3182770776067938e-05,1.4585048724352665e-10,1.0935326705361797e-10,1.0520070653826378e-13,4.9547660713739493e-15,6.4689118772089862e-09,8.2176022282903497e-11,2.4616979183998967e-16,5.6961808925945825e-13,9.4403908006563897e-11,3.5072179071179181e-09
6.082645041167282e-07,0.0011885645417943954,1.7722162135457216e-13,3.0206611120955925e-14,2.417648711033015e-10,3.3005751118949302e-16,3.5317498037283825e-09,0.0,0.0,1.1209990315613212e-06,1.0961721995459822e-06,8.1242425383821745e-16,3.4617963884073143e-19,1.3988567946827567e-17,5.3858811302307367e-43,1.2952228917425276e-31,1.4687454471925965e-21,6.2962978712569623e-18,8.2826848263829257e-16,1.5149210424882057e-27,-7.6361606314879826e-29,1.7947253468184321e-18,1.2480251057288928e-27,7.4648602654080971e-25,6.3541415207057458e-21,4.0766429682711556e-18,7.5010392988259603e-18,1.0035385392266543e-17,7.1096327570198809e-08,1.4298481125518939e-21,8.0006693910351453e-20,9.4953467766071603e-16,6.0445771188887373e-23,3.8723071406172489e-25,8.3328911644955133e-17,3.3760215597240376e-17,0.35999999999999999,0.0,0.0097135357492298176,0.10872114577319331,1.7407197985518354e-11,1.1194280880523901e-10,2.0990748699969273e-10,2.7445768617294348e-10,0.0,1.9464028694939172e-09,3.2526054142679156e-18,2.7136100381486461e-17,4.5986649940991282e-05,1.9106692374718861e-09,0.0,6.6208787099644154e-18,0.0,0.0,0.0,4.6040621334712222e-44,5.2833346039946006e-06,3.8816470205692202e-05,6.6697553863359373e-06,3.4295866500683064e-05,9.5203587397281422e-07,6.3802033458751329e-08,4.4380987735611467e-05,1.4885184489283897e-10,1.1160356334989732e-10,1.1147563037389986e-13,5.250276981523432e-15,6.759382935771634e-09,8.4461250758862831e-11,2.6085098946440802e-16,5.8432180826495584e-13,9.6879861479613494e-11,3.6758213430568009e-09
6.180311435157175e-07,0.0011885614472864972,1.7752266439751078e-13,3.0854281903347823e-14,2.4810997694327088e-10,3.4216907282643584e-16,3.7008736131085311e-09,0.0,0.0,1.1308898819807094e-06,1.1355536011588338e-06,8.5728476616937726e-16,3.6620478794476302e-19,1.4483325979078574e-17,5.6505633871677915e-43,1.3565120693569799e-31,1.5343607351113034e-21,6.738581433674435e-18,8.7383896453161355e-16,1.6636087047253903e-27,2.1249670880441851e-28,1.8924206097864833e-18,8.5737715065333163e-28,7.7991376413028586e-25,6.8740875427085581e-21,4.2784054627963428e-18,8.0171396584923266e-18,1.0387975046971094e-17,7.2694633397994612e-08,1.5775278418480045e-21,8.5046826254181964e-20,9.7741638928092792e-16,6.3477962762421226e-23,4.2088188342760988e-25,8.7393690990634332e-17,3.6172649509087152e-17,0.35999999999999999,0.0,0.0097108823290600003,0.10871984862477679,1.7463533252367746e-11,1.1493344963078475e-10,2.1018417629784481e-10,2.8819957807573655e-10,0.0,1.963540435410653e-09,3.3695434482175952e-18,2.8784439439752401e-17,4.7232224094186869e-05,1.9793610299316442e-09,0.0,6.9396650822620488e-18,0.0,0.0,0.0,5.0500848143101942e-44,5.2902307629795624e-06,3.8869843622474812e-05,6.7678707200162289e-06,3.4340591715441849e-05,9.5333655840566112e-07,6.5084561010189792e-08,4.5582557729892223e-05,1.5184269204208092e-10,1.1384597955329334e-10,1.179790691040163e-13,5.5565465871883417e-15,7.0561861379991663e-09,8.6753328050510834e-11,2.7606665327720093e-16,5.9903815011690266e-13,9.9358430222914582e-11,3.8487839224669947e-09
6.277977829147069e-07,0.0011885583546838133,1.7780221866682625e-13,3.1501162879550201e-14,2.5446451588991608e-10,3.5441384206528718e-16,3.8743536106427298e-09,0.0,0.0,1.1404375393082266e-06,1.1753270042569546e-06,9.0373915070879894e-16,3.8698590652677933e-19,1.4985626164829381e-17,5.9212507946041098e-43,1.41919279458243e-31,1.601415205576889e-21,7.2020506331380594e-18,9.2102508600395132e-16,1.8234288748041173e-27,-8.977292913741655e-29,1.9935138664530648e-18,9.7239089689684902e-28,8.1408041077703136e-25,7.4242919041650604e-21,4.4858830324262792e-18,8.5581488156194465e-18,1.0745902219798984e-17,7.4294955970861581e-08,1.7368502696231896e-21,9.028077002535086e-20,1.0054476282294463e-15,6.6598397678366354e-23,4.5675085386764652e-25,9.156939894664483e-17,3.8702683935360221e-17,0.35999999999999999,0.0,0.009708231501697747,0.10871855218849273,1.7517009996731397e-11,1.1793142904646671e-10,2.1043790933379979e-10,3.0230596837071832e-10,0.0,1.9800747313731959e-09,3.4876419508325486e-18,3.0491875628966477e-17,4.8481211911750306e-05,2.0487344916986929e-09,0.0,7.2669794219882015e-18,0.0,0.0,0.0,5.528859659757356e-44,5.296553540182444e-06,3.8918811305769943e-05,6.865717978937729e-06,3.4381577959007843e-05,9.5452913438641743e-07,6.6362467043193064e-08,4.678720907351385e-05,1.5482270217247174e-10,1.1608027085061459e-10,1.2471334872370363e-13,5.8736841752028545e-15,7.3592820693000523e-09,8.9051728889463727e-11,2.9182221171590344e-16,6.137647374526517e-13,1.0183920409074547e-10,4.026109454777213e-09
6.375644223136963e-07,0.0011885552639744014,1.7806163531021362e-13,3.2147178323369986e-14,2.6082746324092649e-10,3.6678730462365969e-16,4.0521935621350814e-09,0.0,0.0,1.1496524200275243e-06,1.2154770809445643e-06,9.5181244942453241e-16,4.0853568816536569e-19,1.5495436975343925e-17,6.1977962768618504e-43,1.4832552791241707e-31,1.6699014267321167e-21,7.6872236200901248e-18,9.6985231488625291e-16,1.9949531823517489e-27,-1.7290142726499137e-28,2.0980560139272271e-18,1.3830846019735456e-27,8.4898582939273286e-25,8.0057584361836535e-21,4.6991049965985995e-18,9.1247381373666887e-18,1.110914503453104e-17,7.5897126581406355e-08,1.9084389857795501e-21,9.5710450352718456e-20,1.0336199949246881e-15,6.9807629218889789e-23,4.9493446706142311e-25,9.5856389496030063e-17,4.135326180156105e-17,0.35999999999999999,0.0,0.0097055832020749005,0.10871725646436887,1.7567766683645228e-11,1.2093614007236005e-10,2.1067023391521065e-10,3.1677590556247074e-10,0.0,1.9960240136682716e-09,3.6068550145329673e-18,3.2258821874559078e-17,4.9733347019521557e-05,2.1187626485840341e-09,0.0,7.6028439985910861e-18,0.0,0.0,0.0,6.0420102482156972e-44,5.3023416243125436e-06,3.8963660614861011e-05,6.9632978404329665e-06,3.4419077478740956e-05,9.5562065429545205e-07,6.7635624145582183e-08,4.7994687357818797e-05,1.5779157880686557e-10,1.183062150044386e-10,1.3168070355454181e-13,6.2017947092460147e-15,7.668630904691046e-09,9.1355960484057037e-11,3.0812287846156414e-16,6.2849961180409157e-13,1.0432180685215957e-10,4.2078010550361914e-09
6.473310617126856e-07,0.0011885521751461721,1.7830218353435047e-13,3.2792258196002528e-14,2.6719787699123075e-10,3.7928508820525234e-16,4.2343965460838969e-09,0.0,0.0,1.1585447834269964e-06,1.255989004923026e-06,1.0015296183959569e-15,4.3086674291045934e-19,1.6012729021601336e-17,6.480211056850864e-43,1.5486927225256982e-31,1.7398121088547103e-21,8.1946173725929436e-18,1.0203460354933795e-15,2.1787688869011352e-27,2.9109585922712294e-28,2.206097746086465e-18,9.6273243438345445e-28,8.8462484375676043e-25,8.6194949805529243e-21,4.9180995798672412e-18,9.7175810449248226e-18,1.147768309818363e-17,7.7500987919709254e-08,2.0929339465582742e-21,1.0133768960913337e-19,1.0619254312749575e-15,7.3106194414834737e-23,5.355314934869752e-25,1.0025499433720916e-16,4.4127320754987973e-17,0.35999999999999999,0.0,0.0097029373691204825,0.10871596145232601,1.7615935108496995e-11,1.2394701530851742e-10,2.1088259916474119e-10,3.316083179472943e-10,0.0,2.0114062715113375e-09,3.7271382022508451e-18,3.4085663188767289e-17,5.0988379633552967e-05,2.1894194061318492e-09,0.0,7.9472793164651772e-18,0.0,0.0,0.0,6.5912002027046738e-44,5.3076312202076874e-06,3.9004661033851614e-05,7.0606109794576671e-06,3.4453326427279206e-05,9.566177325631213e-07,6.8903916688850397e-08,4.9204754469503039e-05,1.6074905207563939e-10,1.2052360962168072e-10,1.3888327919783946e-13,6.5409789707297841e-15,7.9841925067469159e-09,9.3665560717994188e-11,3.2497365948684067e-16,6.432407190447348e-13,1.0680589423511265e-10,4.3938612019893817e-09
6.57097701111675e-07,0.0011885490881872432,1.7852505510603498e-13,3.3436337785263243e-14,2.7357489176560134e-10,3.9190296126148323e-16,4.420965011068799e-09,0.0,0.0,1.1671247151623072e-06,1.2968484453234873e-06,1.0529155336924212e-15,4.5399159944395792e-19,1.6537474941780618e-17,6.7684980608106628e-43,1.6154968893399662e-31,1.8111390534903786e-21,8.72474767149093e-18,1.072531554321908e-15,2.3754785689823528e-27,2.5068831380426138e-29,2.3176895674945682e-18,8.9033464601279195e-28,9.2099184237553082e-25,9.2665130117046706e-21,5.1428939741782257e-18,1.0337352883221279e-17,1.1851497527531505e-17,7.9106393343649608e-08,2.290991346603312e-21,1.0716421091500876e-19,1.0903562121016727e-15,7.6494614956862651e-23,5.7864262530497916e-25,1.0476552435934406e-16,4.7027793005928078e-17,0.35999999999999999,0.0,0.0097002939455314748,0.10871466715219097,1.766164067056274e-11,1.2696352461226969e-10,2.110763611784516e-10,3.468020227739999e-10,0.0,2.0262391972747079e-09,3.8484485686696027e-18,3.5972757935386673e-17,5.2246075624811034e-05,2.2606795391747381e-09,0.0,8.3003042252616135e-18,0.0,0.0,0.0,7.1781320334720305e-44,5.3124561952413781e-06,3.904206518093229e-05,7.157658068642145e-06,3.4484545788524371e-05,9.5752656950764936e-07,7.0167240003100438e-08,5.0417187650277162e-05,1.6369487796398504e-10,1.2273227173175108e-10,1.4632313546063701e-13,6.8913336955741701e-15,8.3059265130024552e-09,9.5980096423302239e-11,3.4237935979976257e-16,6.5798616709048991e-13,1.0929115114095676e-10,4.5842917919208304e-09
6.668643405106644e-07,0.001188546003087637,1.7873136867325208e-13,3.4079357365059578e-14,2.7995771343129218e-10,4.0463683131955188e-16,4.6119008289819958e-09,0.0,0.0,1.175402113402751e-06,1.3380415592916352e-06,1.1059949969343965e-15,4.7792270948618203e-19,1.7069649294001279e-17,7.0624695831578336e-43,1.6836578152640668e-31,1.8838745647557468e-21,9.2781290828640831e-18,1.1264341054420253e-15,2.5857002695311348e-27,-2.6821941947070232e-28,2.432881806617311e-18,1.4833012538804377e-27,9.5808766635111858e-25,9.9478272873326223e-21,5.3735143976012236e-18,1.0984730799281319e-17,1.2230570700509959e-17,8.0713206191601839e-08,2.5032834903411706e-21,1.1319164166688859e-19,1.1189049363304751e-15,7.9973398057432931e-23,6.2437046810934273e-25,1.0938827102971777e-16,5.0057605211217883e-17,0.35999999999999999,0.0,0.0096976528775545318,0.10871337356374301,1.7705002650316605e-11,1.2998517287615957e-10,2.1125278826914503e-10,3.6235573496745008e-10,0.0,2.040540161335921e-09,3.970744648233338e-18,3.7920439044990187e-17,5.3506215622799406e-05,2.3325186791597103e-09,0.0,8.6619360239295327e-18,0.0,0.0,0.0,7.8045484139791039e-44,5.3168482527395984e-06,3.9076109775330742e-05,7.2544397783399393e-06,3.4512942228809899e-05,9.5835297427479368e-07,7.1425499603968296e-08,5.1631778597692464e-05,1.6662883705423753e-10,1.2493203689538242e-10,1.5400224924236207e-13,7.2529517097220553e-15,8.6337924151499897e-09,9.8299161725759726e-11,3.6034459016452327e-16,6.7273455944611775e-13,1.117772892880112e-10,4.7790941885144388e-09
6.766309799096537e-07,0.0011885429198371868,1.7892217390398811e-13,3.4721261874857286e-14,2.8634561398928239e-10,4.1748274294125781e-16,4.8072053443288635e-09,0.0,0.0,1.1833866774181986e-06,1.3795549834286448e-06,1.1607927405532713e-15,5.0267245050106867e-19,1.7609228438572646e-17,7.3621300381725175e-43,1.7531689732989048e-31,1.958011353933944e-21,9.8552749481248105e-18,1.1820788555814215e-15,2.8100677980313602e-27,2.8519630675057033e-28,2.5517246282118227e-18,1.1077327778957021e-27,9.9590745110212535e-25,1.0664455526151743e-20,5.6099861494545473e-18,1.1660393628724733e-17,1.2614886206504012e-17,8.2321299135539366e-08,2.7304986633558683e-21,1.1942151707233367e-19,1.1475645179557352e-15,8.3543037283615865e-23,6.7281953317309449e-25,1.1412350769523903e-16,5.3219678402594983e-17,0.35999999999999999,0.0,0.0096950141147774879,0.10871208068668033,1.7746134475691635e-11,1.330114979118268e-10,2.114130663799467e-10,3.7826807534419666e-10,0.0,2.054326191249267e-09,4.0939863729694168e-18,3.9929015191371025e-17,5.47685941593349e-05,2.4049132994315039e-09,0.0,9.0321905587613286e-18,0.0,0.0,0.0,8.4722319223534947e-44,5.3208370228958532e-06,3.9107016558328456e-05,7.3509567766738176e-06,3.4538708983503938e-05,9.591023893614812e-07,7.2678610473565109e-08,5.2848332607394324e-05,1.6955073087914032e-10,1.2712275624596912e-10,1.6192251737258754e-13,7.6259220651716257e-15,8.9677496295911383e-09,1.006223764620544e-10,3.7887377393189224e-16,6.8748431849777371e-13,1.1426404592880443e-10,4.9782692689998033e-09
