Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423)
1.0007391828353668e-07,0.0008348224030693849,7.7469926010167746e-14,1.4979850318869092e-15,2.0329534043179128e-15,4.0025615918932506e-18,1.3976054896652716e-16,0.0,0.0,2.2217962977008323e-07,1.7341609439420952e-08,3.7498843365207195e-18,1.3604502946721755e-21,3.3159685802900093e-19,3.0675941283080531e-46,1.7096986431778879e-34,4.8549729940421718e-24,1.6136997374676185e-21,4.0547769649360617e-18,1.1414365995932075e-34,-3.8036671963759347e-31,9.3412258892251344e-21,7.3353980006228688e-29,2.5852292348168274e-27,1.4021444132551543e-24,2.6477993314122069e-20,1.4579521069757383e-25,2.5163834182730315e-19,4.928320212836029e-09,1.5240749874774088e-26,8.5067436097418642e-23,3.1962462520444532e-17,3.6239366124601825e-25,3.3550594554960673e-28,5.5992483920336441e-19,4.0930518838101534e-24,0.35999999999999999,0.0,0.0098376035593828841,0.10877905701891849,9.0874008724187594e-12,5.2343757992807769e-13,1.1092126216711677e-10,4.5850885503938157e-13,0.0,4.0589436301810073e-10,3.0927636495294975e-16,2.9165491981998025e-22,2.3708434398907745e-06,3.1802513156095527e-11,0.0,8.0715935708805132e-20,0.0,0.0,0.0,0.0,2.506401257298965e-06,2.2419197789829813e-05,1.391505577493108e-06,2.0790341433298812e-05,7.4089160231647173e-07,4.9121798805506444e-09,2.1717729674599994e-06,1.5681860296660083e-11
1.034329637735193e-07,0.0008348210306317221,7.9648124563283747e-14,1.5982005853368339e-15,2.2243699621248965e-15,4.5279334035039813e-18,1.6134535353266714e-16,0.0,0.0,2.3533195089334369e-07,1.9584781280573883e-08,4.2722190860283372e-18,1.5492990820461664e-21,3.6404715377142224e-19,3.7009927074960552e-46,2.0054978047807499e-34,5.5293719359891917e-24,1.8458399561807664e-21,4.6059844131392289e-18,1.3936453555062728e-34,-7.8638663883622142e-31,1.0607895417124862e-20,6.9700766403115811e-29,2.9445713723460709e-27,1.7462693606816787e-24,3.0016976336461549e-20,1.7116500021557767e-25,2.756103897581414e-19,5.2483523504851612e-09,1.9129853798194861e-26,1.0225047313792723e-22,3.4962084606340899e-17,4.1158469017345679e-25,3.8227004618091627e-28,6.3453342045920634e-19,4.9160358164573999e-24,0.35999999999999999,0.0,0.0098358839222497628,0.10877825437700413,9.3604711058599327e-12,5.574312188789826e-13,1.1392985072092685e-10,5.3626309780367215e-13,0.0,4.302412496594868e-10,3.6225431185813142e-16,3.2313129331038126e-22,2.5907467695691868e-06,3.5938382525970519e-11,0.0,9.1314469534336258e-20,0.0,0.0,0.0,0.0,2.5732605112207656e-06,2.3018571454662503e-05,1.4374377890597175e-06,2.1350954558991835e-05,7.6070382057369157e-07,5.2311160755610741e-09,2.3785644660282253e-06,1.6700052347061826e-11
1.0679200926350192e-07,0.0008348196593455036,8.1784233353395355e-14,1.70120688339384e-15,2.4299717303664815e-15,5.0990928819506838e-18,1.8553982514925267e-16,0.0,0.0,2.4868854470333682e-07,2.2019835852416383e-08,4.8448108501199592e-18,1.7565856463177734e-21,3.9824025839078284e-19,4.4327995698507414e-46,2.3384280489262893e-34,6.2682400257106047e-24,2.1019422991598038e-21,5.2088652411836232e-18,1.6893923354005056e-34,4.909000715636609e-30,1.1992773570095049e-20,8.1485987265088898e-29,3.3382955277735202e-27,2.1580393110895235e-24,3.3877486808350658e-20,1.9984930001366242e-25,3.0082663052416934e-19,5.5768619858584937e-09,2.382524611635148e-26,1.221039861557702e-22,3.8119935660203488e-17,4.6532033309013042e-25,4.3348151940011958e-28,7.1588200332348304e-19,5.8752062439595624e-24,0.35999999999999999,0.0,0.0098341672876631429,0.10877745199067003,9.6297621813479545e-12,5.9232530121305136e-13,1.1687878101206764e-10,6.2376399569995313e-13,0.0,4.5497936779836006e-10,4.2198363094483388e-16,3.5686142805347282e-22,2.8220253737441361e-06,4.0430262629399633e-11,0.0,1.0287706125323303e-19,0.0,0.0,0.0,0.0,2.6387819127587819e-06,2.3605598199551199e-05,1.4833203093602437e-06,2.1900342258719935e-05,7.8010770001603659e-07,5.5584930809351487e-09,2.5963372097615099e-06,1.7745185321241797e-11
1.1015105475348454e-07,0.0008348182892114503,8.3877961580215273e-14,1.8069525472364446e-15,2.6506084483584374e-15,5.7178885127193564e-18,2.1258655972295648e-16,0.0,0.0,2.6223327671567869e-07,2.4654220072320796e-08,5.4703178129655696e-18,1.9833602734591578e-21,4.341786172415764e-19,5.2732087966413658e-46,2.7113574065041952e-34,7.0749557924648837e-24,2.3835330651074563e-21,5.8660645569402693e-18,2.0341452210684873e-34,-6.9049680807765843e-31,1.3501840528105178e-20,9.3185093603677065e-29,3.7681907378074665e-27,2.6475339081178458e-24,3.8074623829878924e-20,2.3214134113151685e-25,3.2728713450748621e-19,5.9136788715049417e-09,2.9456984071832214e-26,1.4492047644219062e-22,4.1437269884603682e-17,5.2381893001747003e-25,4.8936192015359456e-28,8.0428205758894453e-19,6.9888204348076619e-24,0.35999999999999999,0.0,0.0098324536645808727,0.10877664986918784,9.8951962869777638e-12,6.2810173172709016e-13,1.197677561451493e-10,7.218039251800107e-13,0.0,4.8007889923337585e-10,4.8903264228854741e-16,3.929313638653184e-22,3.0647272330507412e-06,4.5292137338519186e-11,0.0,1.154524246712801e-19,0.0,0.0,0.0,0.0,2.7029595922581847e-06,2.4180227651405924e-05,1.5291531976625967e-06,2.2438455549341929e-05,7.9910157655758019e-07,5.8941404016809747e-09,2.8251412773575771e-06,1.8816714387785728e-11
1.1351010024346716e-07,0.0008348169202294216,8.592908877660219e-14,1.9153857890832341e-15,2.8871538913386813e-15,6.386114971767423e-18,2.4274486480250767e-16,0.0,0.0,2.7595023655529155e-07,2.7495139747977957e-08,6.1514023260795441e-18,2.2306853541432207e-21,4.7186131122784092e-19,6.2328214106947252e-46,3.1272057399929325e-34,7.9528626201061515e-24,2.6921723919789589e-21,6.5802283917652376e-18,2.4337956661453798e-34,-3.7232621792510044e-30,1.5141071065626078e-20,9.1428167460181372e-29,4.2360475062363357e-27,3.2258485254560977e-24,4.2623346584229878e-20,2.6834752997065329e-25,3.5498964191049402e-19,6.2586320537021355e-09,3.6170187688943109e-26,1.7101039543612381e-22,4.4915152498194336e-17,5.8729700781625052e-25,5.5013112288535981e-28,9.0004161402043817e-19,8.2770584277690503e-24,0.35999999999999999,0.0,0.0098307430581822414,0.10877584802135223,1.0156703572711188e-11,6.6474234039135368e-13,1.2259657536851218e-10,8.3120134220909934e-13,0.0,5.055104297146384e-10,5.6399121801346078e-16,4.3142765960671721e-22,3.318882298636381e-06,5.0537551677969789e-11,0.0,1.2908943906473344e-19,0.0,0.0,0.0,0.0,2.7657898052216749e-06,2.4742428626636372e-05,1.5749365132150559e-06,2.2965263267645238e-05,8.1768442067213668e-07,6.237886812776011e-09,3.0650087870660119e-06,1.9914092394942407e-11
1.1686914573344978e-07,0.0008348155523984438,8.7937462528109173e-14,2.0264544943957325e-15,3.1405038487564942e-15,7.105508636553691e-18,2.7629137979701696e-16,0.0,0.0,2.8982376896511219e-07,3.0549541851872802e-08,6.8907259838657825e-18,2.4996337055702783e-21,5.1128420110743042e-19,7.3225563528326713e-46,3.5889158329991549e-34,8.9052763142059807e-24,3.0294526770340689e-21,7.3539989516161624e-18,2.8946683090729093e-34,4.1925893602202133e-30,1.6916423604688213e-20,9.8029939847916581e-29,4.7436462528479952e-27,3.9051414525288258e-24,4.7538442989496689e-20,3.0878728799333885e-25,3.8392966980973458e-19,6.6115501412037974e-09,4.4126063617039997e-26,2.0070211754296255e-22,4.8554466111963151e-17,6.5596881804475009e-25,6.1600681777494943e-28,1.0034646058335755e-18,9.7621669774326476e-24,0.35999999999999999,0.0,0.0098290354700072517,0.10877504645548482,1.0414221996228412e-11,7.0222891090397844e-13,1.2536513067000259e-10,9.5279940532357932e-13,0.0,5.3124500608973796e-10,6.4747006854134751e-16,4.7243733448359695e-22,3.5845031438198866e-06,5.6179578510803469e-11,0.0,1.4383707350225529e-19,0.0,0.0,0.0,0.0,2.8272708542437688e-06,2.5292188435272947e-05,1.6206703152284937e-06,2.3480751415140785e-05,8.3585581438380696e-07,6.5895606284315e-09,3.3159545576563365e-06,2.1036770730504727e-11
1.202281912234324e-07,0.0008348141857167437,8.9902996006343064e-14,2.1401063017876391e-15,3.411574046288727e-15,7.8777435441140898e-18,3.1352066178091265e-16,0.0,0.0,3.0383850235893854e-07,3.3824098703675331e-08,7.6909449124782345e-18,2.791286943996453e-21,5.5244007968515873e-19,8.5537680650749406e-46,4.0994821024528491e-34,9.93553089835798e-24,3.3969970078511912e-21,8.1900100874508844e-18,3.4235280760973877e-34,2.0815972170099707e-30,1.8833829794150422e-20,1.1049554672075369e-28,5.2927494538207121e-27,4.6986788050297145e-24,5.2834500163529224e-20,3.5379286440690892e-25,4.141006223574428e-19,6.9722615640315526e-09,5.3502935683515757e-26,2.3434184879088819e-22,5.2355917130286153e-17,7.3004590053967616e-25,6.872040332389122e-28,1.1148502499161136e-18,1.1468608060071635e-23,0.35999999999999999,0.0,0.0098273308981022753,0.10877424517943941,1.0667697164467863e-11,7.4054320818728782e-13,1.2807340315245976e-10,1.0874645371540294e-12,0.0,5.5725418894976359e-10,7.4009997982465135e-16,5.1604780731451728e-22,3.8615856470082583e-06,6.2230788744849727e-11,0.0,1.5974431402597589e-19,0.0,0.0,0.0,0.0,2.8874030073425233e-06,2.5829512151949163e-05,1.6663546628592968e-06,2.3984922472693812e-05,8.5361592716131048e-07,6.9489899614943794e-09,3.5779767997323766e-06,2.2184200150182782e-11
1.2358723671341502e-07,0.0008348128201817802,9.1825665438451961e-14,2.256288680389923e-15,3.7012980252463423e-15,8.7044277962342313e-18,3.5474573308006749e-16,0.0,0.0,3.1797937491026501e-07,3.7325194049197706e-08,8.5547052822058433e-18,3.106733890078697e-21,5.9531882892955117e-19,9.9383003344615627e-46,4.6619492983368567e-34,1.104695727634327e-23,3.7964576093849243e-21,9.0908829924098829e-18,4.0275865584473862e-34,-2.8672973408846508e-30,2.0899184630196617e-20,1.1233127506477391e-28,5.8851378121048452e-27,5.6208769065312549e-24,5.8525876737491758e-20,4.0370912339754871e-25,4.4549390523245927e-19,7.3405948217991523e-09,6.4497278528344123e-26,2.7229347322834647e-22,5.6320042162406126e-17,8.0973667347277227e-25,7.6393468566996774e-28,1.2344924684755277e-18,1.342321157409766e-23,0.35999999999999999,0.0,0.0098256293371711111,0.10877344420060898,1.0917082137581455e-11,7.796670047714877e-13,1.3072145928759936e-10,1.2360849337345181e-12,0.0,5.8351010079196259e-10,8.4253100670221414e-16,5.6234683410661317e-22,4.1501097009789841e-06,6.8703225041047817e-11,0.0,1.7686009381245281e-19,0.0,0.0,0.0,0.0,2.9461884132691482e-06,2.6354421858956004e-05,1.7119896151930174e-06,2.4477794689863309e-05,8.709654908879354e-07,7.3160029724670237e-09,3.8510578324812949e-06,2.3355831572784338e-11
1.2694628220339765e-07,0.0008348114557902814,9.3705507512450614e-14,2.374949004538532e-15,4.0106249930815285e-15,9.5871004074117693e-18,4.0029858716311781e-16,0.0,0.0,3.3223165818906293e-07,4.1058911008770012e-08,9.4846390512081066e-18,3.4470689640767857e-21,6.3990758086567491e-19,1.1488051913488639e-45,5.279359179907274e-34,1.224283083469168e-23,4.2295143120906486e-21,1.0059222132218549e-17,4.7145072891230113e-34,2.8149478112755833e-30,2.3118337131377696e-20,1.1825888952726891e-28,6.5225779784642431e-27,6.6873419093595335e-24,6.4626677045270416e-20,4.588933075961948e-25,4.7809904309618085e-19,7.7163787212024119e-09,7.7324750660145641e-26,3.1493833943193208e-22,6.0447214430063968e-17,8.9524605026961172e-25,8.4640715716363214e-28,1.3626793516099935e-18,1.5655331826377447e-23,0.35999999999999999,0.0,0.0098239307787303647,0.10877264352593356,1.1162337209175978e-11,8.1958210602679829e-13,1.3330944708137994e-10,1.3995690310581479e-12,0.0,6.099854697088877e-10,9.5543162768559011e-16,6.1142244428708377e-22,4.4500399435640633e-06,7.5608378975990785e-11,0.0,1.9523322641173863e-19,0.0,0.0,0.0,0.0,3.0036310143876272e-06,2.6866955866653323e-05,1.7575752312287757e-06,2.4959401353880716e-05,8.8790577408250121e-07,7.6904281077698122e-09,4.1351648208835347e-06,2.4551116841029076e-11
1.3030532769338027e-07,0.0008348100925382768,9.5542616672326824e-14,2.4960346257040619e-15,4.3405176583854638e-15,1.0527228587590289e-17,4.505306497735082e-16,0.0,0.0,3.4658097837313418e-07,4.5031021856265207e-08,1.0483359946085205e-17,3.8133906325762836e-21,6.8619088222491075e-19,1.3215046046671099e-45,5.9547437137206516e-34,1.3526390026377474e-23,4.697873045920797e-21,1.1097611414082207e-17,5.4924090448077109e-34,2.6919274730978505e-30,2.5497081581687749e-20,1.3143104388562599e-28,7.2067780910885206e-27,7.9149064464971415e-24,7.1150727207059398e-20,5.1971477952296502e-25,5.1190379776543666e-19,8.0994426024194031e-09,9.2221223331843703e-26,3.6267498983218118e-22,6.473765015725768e-17,9.8677508361672842e-25,9.3482590174302963e-28,1.4996926611099386e-18,1.8197007370357302e-23,0.35999999999999999,0.0,0.0098222352112681075,0.10877184316190926,1.1403429686725636e-11,8.6027037421695515e-13,1.3583759212899264e-10,1.5788439382676737e-12,0.0,6.3665366863126298e-10,1.079487866535579e-15,6.6336287593631422e-22,4.7613265048727853e-06,8.2957171589058481e-11,0.0,2.1491234214680151e-19,0.0,0.0,0.0,0.0,3.0597364576972082e-06,2.736716791641524e-05,1.8031115698644247e-06,2.5429790043096485e-05,9.0443855554258566e-07,8.0720943269825221e-09,4.4302505285197511e-06,2.5769509447162898e-11
1.336643731833629e-07,0.0008348087304211367,9.7337142323835254e-14,2.6194929415533032e-15,4.6919500632896928e-15,1.1526205449546852e-17,5.0581319263485818e-16,0.0,0.0,3.6101333507586975e-07,4.9246979578592279e-08,1.1553459683242544e-17,4.2067998946016255e-21,7.3415086117533244e-19,1.513194455393118e-45,6.6911679146159959e-34,1.4900860992802189e-23,5.203264364312416e-21,1.2208610596816842e-17,6.3698682781509319e-34,-3.3004144664118243e-30,2.8041149346025762e-20,1.3489622574467522e-28,7.9394573062736737e-27,9.3216631308393847e-24,7.8111553107255387e-20,5.8655474280867623e-25,5.4689428728372917e-19,8.48961655418914e-09,1.0944380170441377e-25,4.1591883587244726e-22,6.9191414928543809e-17,1.0845206367317063e-24,1.029391080395056e-27,1.6458073754074528e-18,2.108312373639154e-23,0.35999999999999999,0.0,0.0098205426204049043,0.10877104311459841,1.1640333660095794e-11,9.0171375134947554e-13,1.383061935860981e-10,1.7748538467292061e-12,0.0,6.6348875021270098e-10,1.2154023859817711e-15,7.1825651036284943e-22,5.0839057662898315e-06,9.0759937223580755e-11,0.0,2.3594582773513711e-19,0.0,0.0,0.0,0.0,3.114512004558766e-06,2.7855126371180647e-05,1.848598689882502e-06,2.5889021869616184e-05,9.2056609757697393e-07,8.4608313188243176e-09,4.73625408121838e-06,2.7010465222571341e-11
1.370234186733455e-07,0.0008348073694336066,9.9089286004645242e-14,2.7452714620220642e-15,5.0659054252140238e-15,1.2585348129328512e-17,5.6653769755052975e-16,0.0,0.0,3.7551511784447505e-07,5.3711911156919517e-08,1.2697504434153802e-17,4.6283987975694706e-21,7.8376739455054065e-19,1.7251504706145518e-45,7.4917001050523718e-34,1.6369426915961346e-23,5.7474420017754144e-21,1.3394751943481157e-17,7.3559207492354946e-34,1.2153403999360543e-30,3.0756201259087566e-20,1.3816757115182757e-28,8.7223410026666075e-27,1.0926994746921979e-23,8.5522360256872933e-20,6.598059449578809e-25,5.8305510593432792e-19,8.8867316173801227e-09,1.2927183495121005e-25,4.7510178219623043e-22,7.3808430003187698e-17,1.1886750818797031e-24,1.1302982250599558e-27,1.8012912753819561e-18,2.4351578586102274e-23,0.35999999999999999,0.0,0.0098188529890561524,0.10877024338964061,1.1873029748362738e-11,9.4389428080262552e-13,1.4071562011142832e-10,1.9885584237412779e-12,0.0,6.9046547746460004e-10,1.3638935587116283e-15,7.7619180634232399e-22,5.4177011267971451e-06,9.9026410555820615e-11,0.0,2.5838176917403959e-19,0.0,0.0,0.0,0.0,3.1679664396548292e-06,2.8330913398345472e-05,1.8940366499369644e-06,2.6337170715524723e-05,9.3629111898469783e-07,8.8564697056755997e-09,5.0531017371069436e-06,2.8273442990789489e-11
1.4038246416332813e-07,0.0008348060095698438,1.0079929853904626e-13,2.8733178723203289e-15,5.4633739989311569e-15,1.3705896305530965e-17,6.3311616919813671e-16,0.0,0.0,3.9007312039407264e-07,5.8430612503109524e-08,1.3918031535485147e-17,5.0792890261757272e-21,8.3501827520151433e-19,1.9586005964685525e-45,8.3593591789708965e-34,1.7935218962146043e-23,6.3321814683894995e-21,1.465853711695475e-17,8.4600611279131797e-34,3.4612139434970127e-30,3.3647820589341647e-20,1.5179615113518353e-28,9.557079907043388e-27,1.2751601009830234e-23,9.3396015525478632e-20,7.3987236337579831e-25,6.2036944336751533e-19,9.2906199769665155e-09,1.5200791215832507e-25,5.4067180320525806e-22,7.8588478573348098e-17,1.2994260258817519e-24,1.2377379315285842e-27,1.9664045706221962e-18,2.804344881676807e-23,0.35999999999999999,0.0,0.0098171662975949855,0.10876944399226429,1.2101504839856612e-11,9.8679412772037331e-13,1.4306630579892281e-10,2.2209311990970962e-12,0.0,7.1755935024730172e-10,1.5256945205062682e-15,8.3725723432330932e-22,5.762623772485454e-06,1.0776571669085989e-10,0.0,2.8226789791110771e-19,0.0,0.0,0.0,0.0,3.2201099796681499e-06,2.8794624149395141e-05,1.9394255085407194e-06,2.6774322466782014e-05,9.5161676792638434e-07,9.2588412365514629e-09,5.3807076589548616e-06,2.9557905183639503e-11
1.4374150965331075e-07,0.0008348046508234559,1.0246747717620323e-13,3.0035800928307605e-15,5.8853509690166887e-15,1.4889011100856099e-17,7.0598139538379615e-16,0.0,0.0,4.0467455265279292e-07,6.3407544978199157e-08,1.5217546443375549e-17,5.5605705312724044e-21,8.878793785211825e-19,2.2148259775180001e-45,9.2971478231532981e-34,1.9601327197846293e-23,6.9592786839284059e-21,1.6002434317156198e-17,9.6922415427949339e-34,-3.4858678516883733e-30,3.67215065732804e-20,1.5930432343900051e-28,1.0445312672986019e-26,1.4817521794448603e-23,1.0174503071581527e-19,8.2716887634903339e-25,6.5881920210084669e-19,9.7011151424067134e-09,1.7797884107873303e-25,6.1309247545508379e-22,8.3531211955273761e-17,1.4169560622734067e-24,1.3518955810428792e-27,2.1413995654945025e-18,3.2203159138276258e-23,0.35999999999999999,0.0,0.009815482524014825,0.10876864492729905,1.2325751832128145e-11,1.0303955981748232e-12,1.4535874610017528e-10,2.4729579522216371e-12,0.0,7.4474662774879231e-10,1.7015522101777394e-15,9.0154121088514596e-22,6.1185734454208317e-06,1.1698636419191952e-10,0.0,3.0765154030452321e-19,0.0,0.0,0.0,0.0,3.2709541821260289e-06,2.9246365940357543e-05,1.9847653240539471e-06,2.7200574248572254e-05,9.6654659482181298e-07,9.6677789685139672e-09,5.7189746850011776e-06,3.0863318420407496e-11
1.4710055514329337e-07,0.0008348032931875354,1.0409416272256472e-13,3.1360063358727209e-15,6.3328343819451622e-15,1.6135774348228867e-17,7.8558715394943925e-16,0.0,0.0,4.1930705070153969e-07,6.8646833413925131e-08,1.6598519930300921e-17,6.0733401795713555e-21,9.4232482682526116e-19,2.4951633684151478e-45,1.0308064669848804e-33,2.1370785310330891e-23,7.6305486537922678e-21,1.7428875656960899e-17,1.1062869888592555e-33,-1.0518637965934888e-30,3.9982668511233166e-20,1.6099702423038138e-28,1.1388694140422129e-26,1.7148156764759696e-23,1.1058154794309253e-19,9.2212092064989768e-25,6.9838511382770121e-19,1.0118052116449309e-08,2.0753660698617261e-25,6.9284246946397649e-22,8.8636155703207102e-17,1.5414425496979046e-24,1.4729510902600701e-27,2.3265203641301336e-18,3.687865164196885e-23,0.35999999999999999,0.0,0.0098138016440909373,0.10876784619918868,1.2545769363041957e-11,1.0746811570987886e-12,1.4759349376132103e-10,2.745635107164242e-12,0.0,7.7200434711215321e-10,1.8922264007746711e-15,9.6913203371694758e-22,6.4854392082890878e-06,1.2669624089895677e-10,0.0,3.3457957036233363e-19,0.0,0.0,0.0,0.0,3.3205118548352823e-06,2.9686257436880099e-05,2.0300561546732102e-06,2.7616033665619694e-05,9.8108452540023122e-07,1.0083117436540799e-08,6.0677950947235025e-06,3.2189154050143317e-11
1.50459600633276e-07,0.0008348019366546982,1.0567973668735189e-13,3.2705451593076049e-15,6.8068231262627429e-15,1.744718820295672e-17,8.7240836593888993e-16,0.0,0.0,4.339586846992438e-07,7.4152265553692728e-08,1.8063385521611632e-17,6.6186904805729357e-21,9.9832715114414478e-19,2.8008511658215606e-45,1.1395054814431938e-33,2.3246568975851762e-23,8.347824188704479e-21,1.8940254773270143e-17,1.2582806182620277e-33,3.8813366145046981e-30,4.343662041711373e-20,1.7155738727904057e-28,1.2388793308839876e-26,1.9768281358801171e-23,1.1991732677698424e-19,1.0251641374045176e-24,7.3904685365742455e-19,1.05412675524349e-08,2.4105930907555308e-25,7.8041500458262373e-22,9.3902715636415901e-17,1.6730574159534837e-24,1.6010786890998442e-27,2.5220026133628378e-18,4.21215558813207e-23,0.35999999999999999,0.0,0.0098121236315402514,0.10876704781200439,1.2761561533889528e-11,1.1196334449957993e-12,1.4977115480468996e-10,3.0399681422637616e-12,0.0,7.9931033837701195e-10,2.0984887263166011e-15,1.0401178173704585e-21,6.8631002015076037e-06,1.369026123837928e-10,0.0,3.6309836573573991e-19,0.0,0.0,0.0,0.0,3.3687969662948954e-06,3.0114427847450482e-05,2.0752980584213436e-06,2.8020818050720482e-05,9.9523483402041705e-07,1.05046928119118e-08,6.4270513662758759e-06,3.3534888657313933e-11
1.5381864612325862e-07,0.0008348005812171175,1.0722461845641657e-13,3.40714551697575e-15,7.3083149683880193e-15,1.8824175081289121e-17,9.6694119502612734e-16,0.0,0.0,4.4861796489023414e-07,7.9927292825945836e-08,1.9614537167460846e-17,7.1977083982470204e-21,1.0558574499348828e-18,3.1331230009965155e-45,1.2561012639458834e-33,2.5231611642143799e-23,9.1129546697801676e-21,2.0538924668765437e-17,1.4263357556508102e-33,-2.580874447340947e-30,4.7088576210954604e-20,1.8267822551351469e-28,1.3447152422230285e-26,2.2704059110375675e-23,1.2976373309845886e-19,1.1367440078208346e-24,7.807831511538612e-19,1.0970599900228189e-08,2.7895207207525277e-25,8.7631727060225956e-22,9.933018377052962e-17,1.8119669869940951e-24,1.7364467258592474e-27,2.7280732825241578e-18,4.7987358989411774e-23,0.35999999999999999,0.0,0.0098104484581787808,0.10876624976945852,1.2973137633659446e-11,1.1652352934418335e-12,1.5189238456704253e-10,3.3569700207926052e-12,0.0,8.2664323590318826e-10,2.3211217080754391e-15,1.1145864300209865e-21,7.2514263897820626e-06,1.4761212288235916e-10,0.0,3.9325376692777415e-19,0.0,0.0,0.0,0.0,3.4158245574341048e-06,3.0531016127975254e-05,2.1204910931381211e-06,2.8415053724456001e-05,1.0090021173654053e-06,1.093234304924102e-08,6.7966169226147973e-06,3.4900004531154533e-11
1.5717769161324124e-07,0.0008347992268665602,1.0872926250612531e-13,3.5457568059756628e-15,7.8383046506923946e-15,2.0267577904798608e-17,1.0697030935905261e-15,0.0,0.0,4.6327384579484912e-07,8.5975032360568146e-08,2.1254327145219999e-17,7.8114741787377958e-21,1.1148855436561076e-18,3.4933262431445101e-45,1.3808802304101594e-33,2.7328780257354256e-23,9.927804860052926e-21,2.2227195778498877e-17,1.6116273639668094e-33,-2.282332525164276e-30,5.0943645437659892e-20,1.8490679352520743e-28,1.4565348595972321e-26,2.5983050312983813e-23,1.4013172961454683e-19,1.2573154803178631e-24,8.2357189837364332e-19,1.1405889540962814e-08,3.2164793096498466e-25,9.8106981977276778e-22,1.0491774414514796e-16,1.9583318401388287e-24,1.8792174988730787e-27,2.9449504788147052e-18,5.4535575367152769e-23,0.35999999999999999,0.0,0.0098087760940761704,0.10876545207491839,1.3180511864427881e-11,1.2114697393982052e-12,1.539578838014583e-10,3.6976596483441036e-12,0.0,8.5398248646137481e-10,2.5609177841567596e-15,1.1926254314507069e-21,7.65027929538719e-06,1.5883079854021053e-10,0.0,4.2509103966622392e-19,0.0,0.0,0.0,0.0,3.4616106549983727e-06,3.093617020060745e-05,2.1656353164716655e-06,2.8798875268740204e-05,1.022391268608164e-06,1.1365908022330582e-08,7.176356863637468e-06,3.6283990099304092e-11
1.6053673710322386e-07,0.0008347978735944218,1.1019415566604959e-13,3.6863289108129956e-15,8.397782057638691e-15,2.1778160629566067e-17,1.1812327961786712e-15,0.0,0.0,4.7791572868772553e-07,9.2298270157524435e-08,2.2985064186567606e-17,8.4610602449961848e-21,1.1753801247375081e-18,3.8827027255845813e-45,1.5141219794026104e-33,2.9540866596142939e-23,1.0794253763243501e-20,2.4007334254798786e-17,1.8153740340852998e-33,4.9565304503526528e-30,5.5006829497595932e-20,1.9217263514098789e-28,1.5744857457758728e-26,2.9634217054392932e-23,1.5103186797007909e-19,1.3873425905388867e-24,8.6739025483669981e-19,1.1846978910810351e-08,3.6960868692192733e-25,1.0952059328703519e-21,1.1066447854047028e-16,2.1123066806659705e-24,2.0295471139039645e-27,3.1728432968861246e-18,6.182991548782049e-23,0.35999999999999999,0.0,0.0098071065077067806,0.10876465473142063,1.3383703064203872e-11,1.2583200383580798e-12,1.5596839485980484e-10,4.063060362187281e-12,0.0,8.8130835418509107e-10,2.8186783458661951e-15,1.2743220124488869e-21,8.0595127157456941e-06,1.70564052804811e-10,0.0,4.586548403785215e-19,0.0,0.0,0.0,0.0,3.5061721868666402e-06,3.1330046189399005e-05,2.2107307858706148e-06,2.9172424816562005e-05,1.0354074521345061e-06,1.1805229649051667e-08,7.5661286819539451e-06,3.7686340326438403e-11
