Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972),S(1993)
1.8130008029988584e-05,0.0012898147128518904,1.5630903758066141e-13,1.7058356091876219e-12,1.0544245086988651e-08,5.0591794039962575e-13,5.0276091450833425e-06,0.0,0.0,1.3628120650086369e-06,6.7857966635974346e-05,2.2187261176853262e-11,1.0946544550188564e-14,1.1509369362436436e-14,2.0088358752155102e-39,5.3910246618623537e-28,3.140196270650025e-18,3.6746958367756321e-13,2.2488378340200841e-11,6.9512213140371062e-21,3.5682869325994566e-27,4.5233010197682328e-14,6.5661665878903085e-26,4.9947106631096085e-21,7.9061977156596005e-14,6.3927326135804507e-15,7.3802890769433097e-13,8.2914955261470368e-15,2.5842176226810741e-06,5.1000739957784623e-15,3.6835850044436176e-16,3.6260426608419702e-14,2.217839161563619e-19,4.2447520082150977e-19,1.6871480630740142e-13,2.314306403648373e-12,0.35999999999999999,0.0,0.0068224929621758974,0.10725487805367653,1.3082181823211246e-11,3.7919180769745017e-09,1.5859098920566206e-10,1.2542782780579913e-07,0.0,2.0340276539255981e-09,1.9178555620408111e-16,2.8876437401529869e-14,0.0015249751056503676,1.065109303054996e-07,0.0,9.4516581863043489e-15,0.0,0.0,0.0,7.7498085806673446e-38,4.0385101763651627e-06,2.715125633897263e-05,3.4969875639070282e-05,2.413471417078356e-05,6.0901840588134537e-07,3.7081925735044356e-07,0.0014438911966840938,7.8990175789015158e-10,5.9269435929884359e-10,3.4107416273681506e-10,1.4701755672169961e-11,2.0866138306730664e-06,2.7728715292120755e-09,7.2871679258043428e-13,1.7739910009337368e-11,2.796536592209532e-09,4.181693990507013e-08,2.0841684278919898e-07,4.7844312235294216e-06
1.8453264789781726e-05,0.0012897661660162174,1.5574007271042118e-13,1.7701047031867101e-12,1.0725704418609186e-08,5.1301303195815646e-13,5.190425411243036e-06,0.0,0.0,1.3625384966375102e-06,6.8882154694359911e-05,2.3379236923500198e-11,1.1573171315370877e-14,1.1913223321547539e-14,2.1254593632426081e-39,5.7332190295323987e-28,3.3097852094824578e-18,3.8652491925012511e-13,2.369534546558563e-11,7.4552188593106711e-21,3.8255440089868623e-27,4.7655076965276355e-14,6.7124569788003751e-26,5.3193308076213666e-21,8.3421565769193077e-14,6.6615064558740747e-15,7.7798228691836974e-13,8.5810295314991298e-15,2.6236380525192822e-06,5.4742213578016748e-15,3.8237300372364686e-16,3.666334878185639e-14,2.3324874442623083e-19,4.538165188145164e-19,1.7483089267332566e-13,2.4349769917383289e-12,0.35999999999999999,0.0,0.0067854383481894612,0.10723568975510421,1.3029182925449893e-11,3.8410296787527764e-09,1.5778551820054329e-10,1.2794606417761044e-07,0.0,2.0321513506093425e-09,1.9452874002447977e-16,2.9467187760077436e-14,0.001544336336713682,1.0803439727129361e-07,0.0,9.759285166387328e-15,0.0,0.0,0.0,8.2599801838594266e-38,4.0179748273039253e-06,2.6989241361893584e-05,3.4806601116941303e-05,2.4009001192474023e-05,6.0529879046231991e-07,3.7101440707368423e-07,0.0014618558234465665,7.9020580848426954e-10,5.9292260542131667e-10,3.526575256975979e-10,1.519890174675711e-11,2.1233217240038164e-06,2.80807816226631e-09,7.5335862189180508e-13,1.7959488941830373e-11,2.8311804857701289e-09,4.2601229848534282e-08,2.1230527346807687e-07,4.9426982738795667e-06
1.8776521549574868e-05,0.0012897181521902246,1.5517777304511663e-13,1.835866979608572e-12,1.0906864134359823e-08,5.2005880067385647e-13,5.3552358892561479e-06,0.0,0.0,1.3622677653691705e-06,6.9900187971485211e-05,2.4612486111545768e-11,1.222478563044869e-14,1.2323613144003459e-14,2.2513488711167969e-39,6.0863405700526684e-28,3.4857016375146358e-18,4.0619519528722902e-13,2.4944012705819357e-11,7.9856343232672878e-21,4.0964657004544162e-27,5.0160590742259565e-14,6.8595086741408334e-26,5.6590874766748028e-21,8.7938222035981063e-14,6.9369104148949151e-15,8.1931945190020156e-13,8.8751827144285329e-15,2.662858765105023e-06,5.8684782741528271e-15,3.9664781530297933e-16,3.7060227927422296e-14,2.451125874873226e-19,4.8460015973568088e-19,1.8105170517472722e-13,2.5595479216195636e-12,0.35999999999999999,0.0,0.0067487837425664826,0.10721670302375463,1.2977207492744507e-11,3.8896560841461215e-09,1.5698857183263323e-10,1.3046260510712536e-07,0.0,2.0303565237388855e-09,1.9725310409406551e-16,3.0055502564200491e-14,0.0015634943000372033,1.095474124153183e-07,0.0,1.0070728922269422e-14,0.0,0.0,0.0,8.7929704200568456e-38,3.9976570574286709e-06,2.682898466632008e-05,3.4642217778559602e-05,2.3884649155506134e-05,6.0162050602853891e-07,3.7120582225372818e-07,0.0014796196574060837,7.9050293972815875e-10,5.9314565863462825e-10,3.6440491649103015e-10,1.5702997949449335e-11,2.1598353895529067e-06,2.8429151664500193e-09,7.7834494470928154e-13,1.817661351779403e-11,2.8654376363568995e-09,4.3386038179793226e-08,2.1619572483145039e-07,5.1029567510585906e-06
1.909977830936801e-05,0.0012896706627728463,1.5462205773119606e-13,1.9031266141008294e-12,1.10877252332967e-08,5.2705624902225276e-13,5.5220183479984303e-06,0.0,0.0,1.3619998279040702e-06,7.0912134447433345e-05,2.5887661772655737e-11,1.2901983916852377e-14,1.2740514186815798e-14,2.3809343077704732e-39,6.4550593678371822e-28,3.6680602130738404e-18,4.2648830377951733e-13,2.6235034584169987e-11,8.5433312971650628e-21,4.3812504060311152e-27,5.2750855177880271e-14,7.0072917046337374e-26,6.0143983737652533e-21,9.2614671129748921e-14,7.219000632911007e-15,8.6206169936160613e-13,9.1739356257318193e-15,2.7018818668470969e-06,6.2835435871563289e-15,4.1118227951108639e-16,3.7451173218070719e-14,2.5738295130943647e-19,5.1686848645936857e-19,1.8737694493429311e-13,2.6880676133679731e-12,0.35999999999999999,0.0,0.0067125225039805841,0.10719791462948358,1.2926233233826164e-11,3.9378048206472785e-09,1.5620001133003266e-10,1.3297745603902188e-07,0.0,2.0286417015230631e-09,1.9995895950015154e-16,3.0641364597067308e-14,0.0015824522527707159,1.1105014850440048e-07,0.0,1.0385948417818158e-14,0.0,0.0,0.0,9.3493098044149615e-38,3.9775533210333505e-06,2.6670456907198725e-05,3.4476956135318909e-05,2.3761635457276475e-05,5.9798284855740397e-07,3.7139388660056071e-07,0.0014971859283626882,7.9079395547269976e-10,5.933641221145322e-10,3.7631521721822299e-10,1.6213994984683934e-11,2.1961565438980098e-06,2.877388464755685e-09,8.0367331762636616e-13,1.8391323214001653e-11,2.8993142656224835e-09,4.4171365824832299e-08,2.2008820907051194e-07,5.2651844076745727e-06
1.942303506916115e-05,0.0012896236893494522,1.5407284760965783e-13,1.9718874929883354e-12,1.1268288712934443e-08,5.3400636575736575e-13,5.6907509128908131e-06,0.0,0.0,1.3617346421350769e-06,7.1918060949388926e-05,2.7205414270751706e-11,1.3605368214439281e-14,1.3163901850221132e-14,2.5115182392299053e-39,6.8439427743921764e-28,3.8569746891380861e-18,4.4741206780404863e-13,2.7569062743988302e-11,9.1291844255069336e-21,4.6804450244348854e-27,5.542716810388825e-14,7.1558358026569911e-26,6.3856843218807764e-21,9.7453633594950034e-14,7.5078328734688595e-15,9.0623021589464199e-13,9.4772688636559984e-15,2.7407094299818951e-06,6.7201274347381332e-15,4.2597571855552015e-16,3.78362914070314e-14,2.7006736830994492e-19,5.5066424070540576e-19,1.9380630977847855e-13,2.8205839630148116e-12,0.35999999999999999,0.0,0.0066766481497839624,0.10717932141195628,1.2876238482209376e-11,3.9854832566478098e-09,1.5541970118681181e-10,1.3549062445984746e-07,0.0,2.0270054469248583e-09,2.0264661019354273e-16,3.1224760530789976e-14,0.0016012133816350085,1.1254277434200463e-07,0.0,1.0704903288559939e-14,0.0,0.0,0.0,9.9295282405139325e-38,3.9576601559231819e-06,2.6513629450375637e-05,3.4311026705226291e-05,2.3639938033661575e-05,5.9438513128851989e-07,3.7157894071135978e-07,0.0015145577961919376,7.9107956762134172e-10,5.935785300450313e-10,3.8838732836904844e-10,1.6731844397419835e-11,2.2322869106728147e-06,2.9115038521015228e-09,8.2934133889822053e-13,1.8603656652711173e-11,2.9328164605292547e-09,4.4957213674661116e-08,2.2398273804279476e-07,5.4293593533528556e-06
1.9746291828954292e-05,0.001289577223686626,1.5353006512567229e-13,2.042153225293889e-12,1.1448555547323131e-08,5.4091012633275158e-13,5.861412058228708e-06,0.0,0.0,1.3614721670887673e-06,7.2918033179871904e-05,2.8566391300522451e-11,1.4335546149739266e-14,1.3593751325800302e-14,2.6541195374113545e-39,7.2492297559062013e-28,4.0525579050059923e-18,4.6897424233723428e-13,2.8946745946968048e-11,9.7440791493043476e-21,4.9944239576336225e-27,5.8190821534130019e-14,7.3051309978691265e-26,6.7733691321664618e-21,1.0245782529304926e-13,7.8034625370167666e-15,9.5184607837677864e-13,9.7851628934327299e-15,2.7793434933735254e-06,7.1789512142535224e-15,4.4102743360299045e-16,3.8215686893919798e-14,2.8317339500861269e-19,5.8603052760907429e-19,2.0033949453236371e-13,2.9571443498737937e-12,0.35999999999999999,0.0,0.0066411543505464172,0.10716092027869373,1.2827202174713845e-11,4.0326986058089233e-09,1.5464750905289629e-10,1.3800211962320425e-07,0.0,2.0254463565537685e-09,2.0531635319652325e-16,3.1805680599500235e-14,0.001619780804894983,1.1402545488374166e-07,0.0,1.1027553826882619e-14,0.0,0.0,0.0,1.0534154911275484e-37,3.9379741805983612e-06,2.6358474347184233e-05,3.414462159500201e-05,2.3519535340871489e-05,5.9082668410822492e-07,3.7176128715455641e-07,0.0015317383528044158,7.9136040701805185e-10,5.93789355787983e-10,4.006201684022964e-10,1.7256498553282188e-11,2.268228216538862e-06,2.9452669989196243e-09,8.5534664745750536e-13,1.881365162560162e-11,2.9659501771228256e-09,4.5743582586925555e-08,2.2787932328436858e-07,5.5954600470264779e-06
2.0069548588747434e-05,0.001289531257727132,1.5299363424914159e-13,2.1139271516324394e-12,1.1628526664154088e-08,5.4776849330610798e-13,6.0339805997268489e-06,0.0,0.0,1.3612123628695729e-06,7.3912115743959047e-05,2.9971237873060965e-11,1.5093130897987505e-14,1.4030037510944726e-14,2.802414557973093e-39,7.6768806096894686e-28,4.2549217625174231e-18,4.9118251491013639e-13,3.0368730058665889e-11,1.0388911458730267e-20,5.3237426968826326e-27,6.1043101636086102e-14,7.4551371680996688e-26,7.1778794764680866e-21,1.0762995735620013e-13,8.10594459095711e-15,9.9893025433303722e-13,1.0097597995124227e-14,2.8177860632871343e-06,7.6607475459595098e-15,4.5633670582042031e-16,3.8589461788305893e-14,2.967086053159293e-19,6.2301080118752604e-19,2.0697618969457773e-13,3.0977956429843536e-12,0.35999999999999999,0.0,0.0066060349248566325,0.10714270820318995,1.2779103829299952e-11,4.0794579312784039e-09,1.5388330562883245e-10,1.4051195230855096e-07,0.0,2.0239630596832896e-09,2.0796847880313026e-16,3.2384118297992567e-14,0.0016381575742614482,1.1549835134859394e-07,0.0,1.1353860967658223e-14,0.0,0.0,0.0,1.1163718175075466e-37,3.9184920915625909e-06,2.6204964310379451e-05,3.3977915959582782e-05,2.3400406338102725e-05,5.8730685296622292e-07,3.7194119493085742e-07,0.0015487306240344458,7.9163703299851098e-10,5.9399701904969374e-10,4.1301267333799927e-10,1.7787910619299865e-11,2.3039821877223079e-06,2.9786834546144156e-09,8.8168692195960678e-13,1.902134511684532e-11,2.9987212441692656e-09,4.6530473387405218e-08,2.3177797602134819e-07,5.7634652894420569e-06
2.0716062108333714e-05,0.0012894407935417746,1.5193953082493364e-13,2.2620116717919994e-12,1.1987585512040441e-08,5.6135283447964284e-13,6.3847567979620568e-06,0.0,0.0,1.3607006124379858e-06,7.5882864960300232e-05,3.2915106297864927e-11,1.6693001092556528e-14,1.4921820621269979e-14,3.1055566023312499e-39,8.5676984458509314e-28,4.6804343224420838e-18,5.3756777159225996e-13,3.3348170017053101e-11,1.1772026333604717e-20,6.0304409536375786e-27,6.7018657376758552e-14,7.7572962814724158e-26,8.0390981427557642e-21,1.1848886324762091e-13,8.7316838826438255e-15,1.0975868722269141e-12,1.0736013348701964e-14,2.894104589144622e-06,8.6962442388077025e-15,4.8772495231940367e-16,3.9320547156088587e-14,3.250970000822889e-19,7.0198891159732097e-19,2.2055885954799154e-13,3.3915559151749125e-12,0.35999999999999999,0.0,0.00653689517969442,0.10710683943864091,1.2685641872780989e-11,4.171636035071629e-09,1.5237836238111932e-10,1.4552667981421048e-07,0.0,2.0212185200872789e-09,2.1322100649423894e-16,3.3533535278995412e-14,0.0016743510361520173,1.1841541886915911e-07,0.0,1.2017291926050471e-14,0.0,0.0,0.0,1.249976321657459e-37,3.8801267334421374e-06,2.5902773460559171e-05,3.3644226678480231e-05,2.3165887657801158e-05,5.803804996704203e-07,3.7229462441276424e-07,0.0015821620939943512,7.9217957112060122e-10,5.9440430364894428e-10,4.3827250746813734e-10,1.8870825046630452e-11,2.3749350124985376e-06,3.044497904690575e-09,9.3536327656001461e-13,1.9429971684156035e-11,3.0631981288767546e-09,4.8105823801935431e-08,2.3958152738555533e-07,6.1051062895724999e-06
2.1297924275961366e-05,0.001289361007369366,1.5101182778325783e-13,2.4004741369338802e-12,1.230973636860156e-08,5.7343290119732048e-13,6.7067728872820665e-06,0.0,0.0,1.3602487914393469e-06,7.7637023152940261e-05,3.5721037511559909e-11,1.823287938818898e-14,1.5746188117172398e-14,3.4021749465541026e-39,9.4386079311010303e-28,5.0876887307865323e-18,5.8159992381702875e-13,3.6187595108611762e-11,1.3128420914642491e-20,6.72365719430345e-27,7.2712544015118939e-14,8.0316818970382937e-26,8.876077202053249e-21,1.2886333436732399e-13,9.3188279711774755e-15,1.1916075800483792e-12,1.1325920841456979e-14,2.9621558400286353e-06,9.7143355069581847e-15,5.1684763353499659e-16,3.9960281180070995e-14,3.5219082239323432e-19,7.7903210955736655e-19,2.3313409971239952e-13,3.6703910452411111e-12,0.35999999999999999,0.0,0.006475890615242107,0.10707517505415945,1.2604539637092839e-11,4.2531046440630199e-09,1.5104999672746077e-10,1.5003438133300625e-07,0.0,2.0189945280700276e-09,2.1789081106061752e-16,3.4559513004456723e-14,0.0017063024310436398,1.2100886264094684e-07,0.0,1.2626506136725786e-14,0.0,0.0,0.0,1.379276711999977e-37,3.8462635705078256e-06,2.5636166834203729e-05,3.3344333948902946e-05,2.2958975513783274e-05,5.742725969598073e-07,3.7260651043382189e-07,0.0016116355462100936,7.9265786750177243e-10,5.947633622144569e-10,4.6154208411051798e-10,1.9868106014983954e-11,2.4381690827379822e-06,3.1025985350647474e-09,9.8479507263249699e-13,1.9790219788668777e-11,3.1200430531247538e-09,4.9525431710727138e-08,2.4661190108849702e-07,6.4188908207163415e-06
2.187978644358902e-05,0.0012892827224804198,1.5010358749923256e-13,2.543863858032466e-12,1.2630943166943642e-08,5.8538031255394259e-13,7.0346543373303103e-06,0.0,0.0,1.3598050478494846e-06,7.9373056086832187e-05,3.867901448094685e-11,1.987134193763927e-14,1.6591019948575544e-14,3.7283648516630465e-39,1.0417285822584352e-27,5.5186094188984044e-18,6.2784198218857172e-13,3.9180467165602107e-11,1.4596225084572453e-20,7.4718660439231103e-27,7.8713316486352623e-14,8.3081152721676898e-26,9.7743347982353392e-21,1.3982387520407455e-13,9.9290111486702943e-15,1.2907067494131679e-12,1.1930235340706761e-14,3.0296164400339047e-06,1.0818760565641115e-14,5.4679280884765836e-16,4.0583294134051622e-14,3.8079400787389054e-19,8.6199605253366798e-19,2.4603976128946035e-13,3.9631870143813731e-12,0.35999999999999999,0.0,0.0064160091533657501,0.10704407897866737,1.2526182309235695e-11,4.3331991186537397e-09,1.4974563292328937e-10,1.5453691395401411e-07,0.0,2.0169961730487665e-09,2.2250776206689638e-16,3.5577468541844808e-14,0.001737680712739781,1.2357295342032002e-07,0.0,1.3246988127280481e-14,0.0,0.0,0.0,1.5174734968847166e-37,3.8130129291354651e-06,2.5374493778202477e-05,3.3045548461057216e-05,2.2755884215588123e-05,5.6828031669160779e-07,3.7291351183849655e-07,0.0016405431773270293,7.9312872908061973e-10,5.9511683917304262e-10,4.8531318998789855e-10,2.0886588975678499e-11,2.5008227425629558e-06,3.1596569991542063e-09,1.0352777772495939e-12,2.0143551632983707e-11,3.1757981822830022e-09,5.0946742076402223e-08,2.5364913506242621e-07,6.7385312723328669e-06
2.246164861121667e-05,0.0012892058976699742,1.4921441645285141e-13,2.6921918094739022e-12,1.2951210994690358e-08,5.9720026395011069e-13,7.3682890316564276e-06,0.0,0.0,1.3593691822057603e-06,8.1091304116131339e-05,4.1792701658389368e-11,2.1612160932814715e-14,1.7456169577276231e-14,4.046148653199099e-39,1.1367804238389606e-27,5.973814373655638e-18,6.7633643166419785e-13,4.2330447944930364e-11,1.6181035629028779e-20,8.2839499120083885e-27,8.5028264331090869e-14,8.5870087090364183e-26,1.0736457563304399e-20,1.5138612075490875e-13,1.0562540332293714e-14,1.3950027556272473e-12,1.2548842382539429e-14,3.0964970040895882e-06,1.2014192916002921e-14,5.7755568697298821e-16,4.1190106366941325e-14,4.1095150188026562e-19,9.5114616260933703e-19,2.592739365971245e-13,4.270199590834762e-12,0.35999999999999999,0.0,0.0063572194941135009,0.10701353572200704,1.2450468912032197e-11,4.4119557139035677e-09,1.4846461497151896e-10,1.5903437307257076e-07,0.0,2.0152165117450115e-09,2.2707333310264886e-16,3.6587449863986758e-14,0.0017685014996120397,1.2610850958652352e-07,0.0,1.3878531547188123e-14,0.0,0.0,0.0,1.6648706358352782e-37,3.7803580510615423e-06,2.5117616299589121e-05,3.2748433825435901e-05,2.2556507222238764e-05,5.6240035803113654e-07,3.7321640324725885e-07,0.0016689004705200479,7.9359372998462935e-10,5.9546591573456504e-10,5.0958020530299956e-10,2.1926027436203721e-11,2.5629057382078665e-06,3.2157016982384714e-09,1.0867991726493925e-12,2.0490156468207173e-11,3.2304933422009006e-09,5.2369758771122047e-08,2.6069328509804347e-07,7.0639154541903941e-06
2.3043510778844323e-05,0.0012891304932056624,1.4834393360383732e-13,2.8454667974271453e-12,1.3270544681248205e-08,6.088978428708277e-13,7.7075679077138796e-06,0.0,0.0,1.3589410032388201e-06,8.2792097946035224e-05,4.5065735216033151e-11,2.3459164047238513e-14,1.8341488287289947e-14,4.418987624692355e-39,1.244756450665724e-27,6.4539112600467209e-18,7.2712510042206886e-13,4.5641168690821174e-11,1.788855063394659e-20,9.1575533889305127e-27,9.1664615732507061e-14,8.8683502357853051e-26,1.176505737881006e-20,1.6356565374535887e-13,1.1219718346286272e-14,1.5046128569011301e-12,1.3181626054257698e-14,3.1628078585322085e-06,1.3305420838899944e-14,6.0913133765131363e-16,4.1781218589348757e-14,4.4270842288769313e-19,1.0467509657890361e-18,2.7283469018539803e-13,4.5916797016337705e-12,0.35999999999999999,0.0,0.0062994915519311917,0.10698353035754637,1.2377303155185759e-11,4.489409394741566e-09,1.4720631199083806e-10,1.635268587439656e-07,0.0,2.0136488712087806e-09,2.3158894079577973e-16,3.7589522022881654e-14,0.0017987798416743105,1.2861631788432029e-07,0.0,1.4520935773782999e-14,0.0,0.0,0.0,1.8217705516544075e-37,3.7482828201752529e-06,2.4865401794249754e-05,3.2453458816086485e-05,2.2360742131925882e-05,5.5662955099465399e-07,3.7351581792114112e-07,0.0016967223447282226,7.9405414493843762e-10,5.9581154845299215e-10,5.3433766585408857e-10,2.2986181963112226e-11,2.6244276645022971e-06,3.2707600000507306e-09,1.1393473909626032e-12,2.083021664953542e-11,3.2841572718249428e-09,5.3794485453694535e-08,2.6774440461749996e-07,7.3949342331154575e-06
2.3625372946471975e-05,0.0012890564708157401,1.4749176977378353e-13,3.0036955605614547e-12,1.358894884111588e-08,6.2047803437217997e-13,8.0523848459903807e-06,0.0,0.0,1.3585203273378276e-06,8.4475759013294443e-05,4.8501722958701024e-11,2.5416233716231192e-14,1.9246825886525281e-14,4.8272755161687426e-39,1.3720625160488998e-27,6.9594972691512525e-18,7.8024916938209105e-13,4.911623004772592e-11,1.9724566951144954e-20,1.0093538947274938e-26,9.8629537383660639e-14,9.1514681205653876e-26,1.2862770162584788e-20,1.7637800403861878e-13,1.1900843823298112e-14,1.6196532003351397e-12,1.3828469584902604e-14,3.2285590520862377e-06,1.4697346646914865e-14,6.4151470582953002e-16,4.2357112769848453e-14,4.7611004560399379e-19,1.149081952797627e-18,2.8672005543662967e-13,4.9278735404283148e-12,0.35999999999999999,0.0,0.0062427963904342996,0.10695404849611975,1.2306593152916345e-11,4.5655938946791348e-09,1.4597011688132804e-10,1.6801447422454389e-07,0.0,2.0122868347675924e-09,2.3605594756022359e-16,3.8583764371851444e-14,0.0018285302468908069,1.3109713494996506e-07,0.0,1.5174005700149292e-14,0.0,0.0,0.0,1.9884740052621262e-37,3.7167717283875363e-06,2.4617722751702252e-05,3.2161010817582594e-05,2.2168490461094019e-05,5.509648492512401e-07,3.7381227527743874e-07,0.0017240231807835471,7.9451100813110796e-10,5.9615451339663023e-10,5.5958025705214984e-10,2.4066819901662995e-11,2.6853979496917674e-06,3.3248582866192484e-09,1.1929109003162711e-12,2.1163907955503401e-11,3.3368176735240792e-09,5.5220925588378918e-08,2.748025448279671e-07,7.7314814219527798e-06
2.4207235114099627e-05,0.0012889837935817295,1.4665756748838847e-13,3.1668828791546237e-12,1.390642822589423e-08,6.3194572622544647e-13,8.4026365639863169e-06,0.0,0.0,1.3581069780816197e-06,8.6142599845679668e-05,5.2104244359355596e-11,2.74873064578619e-14,2.0172035347798717e-14,5.1668341451243166e-39,1.4772333951562984e-27,7.4911590603169387e-18,8.3574918188602685e-13,5.2759202099718185e-11,2.169498140649639e-20,1.1108054317672075e-26,1.0593013463132211e-13,9.4366195591468773e-26,1.4032256543809611e-20,1.8983864820945062e-13,1.2606211698126122e-14,1.7402388284874136e-12,1.4489258714450279e-14,3.2937603662613505e-06,1.6194985924610453e-14,6.7470062493058091e-16,4.2918252971478438e-14,5.1120185889040045e-19,1.2584136546225779e-18,3.009280455334437e-13,5.2790226766752465e-12,0.35999999999999999,0.0,0.0061871061620573488,0.10692507626149733,1.2238251146925037e-11,4.6405417711307121e-09,1.4475544508698538e-10,1.7249732481625335e-07,0.0,2.0111242280429387e-09,2.4047566417758362e-16,3.9570268165219392e-14,0.0018577667059385234,1.335516887449545e-07,0.0,1.5837551533066122e-14,0.0,0.0,0.0,2.1652799821083901e-37,3.6858098439806216e-06,2.4374456482405319e-05,3.1871407428461676e-05,2.1979657439818895e-05,5.4540332348241966e-07,3.741062029615339e-07,0.0017508168460049856,7.9496516031389617e-10,5.9649544148739307e-10,5.8530280822735044e-10,2.51677151097469e-11,2.7458258448363626e-06,3.3780219992980112e-09,1.2474784916454245e-12,2.1491399888493571e-11,3.3885012604605666e-09,5.6649082471406359e-08,2.8186775490720688e-07,8.0734536736447774e-06
2.478909728172728e-05,0.0012889124259009574,1.4584097995481045e-13,3.3350316783104729e-12,1.4222987435582784e-08,6.4330571375358955e-13,8.7582225156036159e-06,0.0,0.0,1.3577007858174058e-06,8.7792924402335971e-05,5.587685063553795e-11,2.967637219762348e-14,2.111696822866639e-14,5.6140167793995912e-39,1.5998596428067495e-27,8.0494727643743407e-18,8.9366505299701777e-13,5.6573624441952769e-11,2.3805786029919089e-20,1.2191973056250716e-26,1.1357345167816097e-13,9.7244430281455132e-26,1.5276199390243517e-20,2.0396300935775716e-13,1.3336113399924145e-14,1.8664836874046004e-12,1.5163878162458962e-14,3.3584213252173102e-06,1.7803466757736784e-14,7.0868382929550965e-16,4.3465086148005652e-14,5.4802952379283929e-19,1.3750233652967656e-18,3.1545666102644862e-13,5.64536416275161e-12,0.35999999999999999,0.0,0.0061323940520347283,0.10689660026723902,1.2172193309688911e-11,4.7142844576559773e-09,1.4356173344712943e-10,1.7697551695980027e-07,0.0,2.0101551071232221e-09,2.4484935222829031e-16,4.0549134481260069e-14,0.0018865027155695402,1.3598067990620593e-07,0.0,1.6511388600238491e-14,0.0,0.0,0.0,2.352485588941787e-37,3.6553827822283586e-06,2.4135484865952776e-05,3.1584906481490484e-05,2.1794151821562007e-05,5.3994215523856835e-07,3.7439795443991144e-07,0.0017771167174022509,7.9541728617835604e-10,5.9683484654720284e-10,6.1150028720369005e-10,2.6288647704036042e-11,2.8057204169242197e-06,3.4302756812512071e-09,1.3030392661106103e-12,2.1812855958266451e-11,3.4392338012842979e-09,5.8078959259076684e-08,2.88940082194e-07,8.4207503800766505e-06
2.5370959449354932e-05,0.001288842333416305,1.4504167015145306e-13,3.5081430898101024e-12,1.4538630603745811e-08,6.5456270436669648e-13,9.1190447952047112e-06,0.0,0.0,1.3573015872614992e-06,8.9427028395845513e-05,5.982306463933612e-11,3.1987473499013061e-14,2.2081471088331125e-14,6.1032197656976163e-39,1.7685095104177017e-27,8.635003769636492e-18,9.5403607677971402e-13,6.0563006066859858e-11,2.6063061211605726e-20,1.3340835245465591e-26,1.2156647137112333e-13,1.0013892971710256e-25,1.6597300580757214e-20,2.1876645693812525e-13,1.4090835909948157e-14,1.9985006342454268e-12,1.5852209259176088e-14,3.4225512051170955e-06,1.9528028950847665e-14,7.4345896582247106e-16,4.3998042900222816e-14,5.8663876753222926e-19,1.4991907728067491e-18,3.3030387126262965e-13,6.0271306294878017e-12,0.35999999999999999,0.0,0.0060786342264697313,0.10686860759488423,1.2108339526224009e-11,4.7868523132294711e-09,1.4238843913019373e-10,1.814491575392394e-07,0.0,2.0093737483780701e-09,2.4917822637800566e-16,4.1520472439813967e-14,0.0019147513006230784,1.3838478301584464e-07,0.0,1.7195337166567083e-14,0.0,0.0,0.0,2.550385960615406e-37,3.6254766781230283e-06,2.3900694118692281e-05,3.1301714627100399e-05,2.161188570622377e-05,5.3457863125440827e-07,3.7468782279483578e-07,0.0018029357035391346,7.9586794387116782e-10,5.9717314744402958e-10,6.3816779513338916e-10,2.7429403818916814e-11,2.8650905450736917e-06,3.4816430174822531e-09,1.3595826231490602e-12,2.2128433949117664e-11,3.4890401622458997e-09,5.9510558988936596e-08,2.9601957234595394e-07,8.7732735756072116e-06
