Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381)
2.1405961100403473e-07,0.0013284001972262574,3.2437339333591843e-08,2.2673671859487696e-08,2.5064938755297856e-08,3.3719932833431176e-09,1.8730807502719408e-07,0.0,0.0,2.0653747335607197e-05,0.00035045134007690001,1.0252408555113429e-08,8.1668851393651477e-10,3.0842876771331461e-10,2.4891686879588691e-22,3.6203950170163209e-16,4.3822538479920945e-11,8.0653444130087555e-09,4.1514261254684754e-09,5.0884175356041204e-18,2.0661626880321187e-21,1.0315686063337094e-11,3.2422507669708612e-16,1.2043032905533483e-13,6.4903766316727625e-13,2.6306813472703977e-11,7.521842522804863e-12,4.7946021373167505e-11,0.0013655113210071334,2.8540097460954413e-11,9.8463649726758917e-11,3.2098176900751688e-08,1.9770516991990669e-14,1.1927004417834177e-14,3.0388378724569945e-09,1.7979904260770426e-10,0.35999999999999999,0.0,0.0033865673865923003,0.10696613027071981,1.9408839283784936e-10,1.3698737310488135e-07,3.1733910761046045e-07,2.0358574139809219e-05,0.0,2.2583419209445723e-10,3.3205936549850318e-14,2.3521413606704021e-15,0.0027404299600839849,6.9284223343294519e-09,0.0,8.3963369221371047e-13,0.0,0.0,0.0,0.0,0.00020185320862642353,0.00051100989164665569,0.00023930110528191698,4.0517207024703036e-05,1.8335519152682764e-06,0.00050658908903218332,0.0014024663323848013,2.8518366498677059e-07,1.6879355787433719e-07,1.0259285693808882e-09,5.8564318771685386e-12,0.00083815700856326345
2.179529201068015e-07,0.001328415897204526,3.2040889514918664e-08,2.2628650918100326e-08,2.5636491644180054e-08,3.4447419465383646e-09,1.9278938488092582e-07,0.0,0.0,2.0626354917521051e-05,0.00035458261731490047,1.0664034735780385e-08,8.4803575742736772e-10,3.1210842412261943e-10,2.4506886742355117e-22,3.6079906365842783e-16,4.4198368141823878e-11,8.3651322896936389e-09,4.3274460857643577e-09,5.3308658753689999e-18,2.15499857019195e-21,1.0765617123478611e-11,3.2770434886834258e-16,1.2147538831358203e-13,6.9853818308127643e-13,2.7341778594042906e-11,7.9785039536638514e-12,4.9299427592976486e-11,0.0013791800280007684,3.03311267155804e-11,1.0211629192431002e-10,3.2360805627698863e-08,2.0600422019442798e-14,1.2251100840136958e-14,3.1464041211418773e-09,1.8930501632345878e-10,0.35999999999999999,0.0,0.0033478174407755913,0.1069540070366212,1.9033525625907939e-10,1.3835166121957924e-07,3.1184198487004023e-07,2.08050774733956e-05,0.0,2.2180633383829154e-10,3.3285816439933684e-14,2.3828340846959712e-15,0.0027679286481740611,6.9450875176721175e-09,0.0,8.6730923046514951e-13,0.0,0.0,0.0,0.0,0.00019835658546307137,0.00050381397527562326,0.00024001014066234064,3.9811721122016581e-05,1.8075054193916317e-06,0.00050679272197308987,0.0014107671669833311,2.8526263479494669e-07,1.6884121537128004e-07,1.0539082607227214e-09,6.0154081676934865e-12,0.00085117630112607691
2.2184622920956828e-07,0.0013284316212127268,3.1652549760197092e-08,2.2573966196160747e-08,2.6211654157031698e-08,3.5172971672811275e-09,1.9831583578876671e-07,0.0,0.0,2.0599094778974444e-05,0.00035864681906052953,1.1080841465574866e-08,8.7963928362909774e-10,3.1563878986489457e-10,2.4115205457144989e-22,3.5933633143691084e-16,4.4545296242392453e-11,8.6669647197740415e-09,4.5068462475448403e-09,5.5789755264722928e-18,2.2453439436215868e-21,1.1228118939525037e-11,3.3113335122192262e-16,1.2244134025619816e-13,7.5065600956244786e-13,2.8386315632034473e-11,8.4510839431953015e-12,5.0674571697494299e-11,0.0013926129262530169,3.2188298927063157e-11,1.0580550417282596e-10,3.2610019116331718e-08,2.1441398751385887e-14,1.2572032409301166e-14,3.2544496446581114e-09,1.991211559414733e-10,0.35999999999999999,0.0,0.0033099224200748164,0.10694219516681125,1.8669674189658369e-10,1.396923385857832e-07,3.0648729566845005e-07,2.125042838034814e-05,0.0,2.1789205283758172e-10,3.3358425897343828e-14,2.4127807308987409e-15,0.002794858080957684,6.9602358052162182e-09,0.0,8.9525475362876164e-13,0.0,0.0,0.0,0.0,0.00019495053488304529,0.00049677963894202975,0.00024066030493409199,3.9124621318475571e-05,1.7820501941843222e-06,0.00050695180160992271,0.0014188057711911693,2.8531732471063777e-07,1.6887448080402093e-07,1.0819521154779855e-09,6.1747286468543516e-12,0.0008640055221919926
2.2573953831233506e-07,0.0013284473588612562,3.1272080897291921e-08,2.2510104694971469e-08,2.6790376920657979e-08,3.589647564439938e-09,2.0388663493369093e-07,0.0,0.0,2.0571961993979396e-05,0.0003626455785561137,1.1502643123954607e-08,9.1147890508668245e-10,3.1902372328304043e-10,2.3717820158696778e-22,3.5766453560671435e-16,4.4863969253252593e-11,8.9706461534706979e-09,4.6896029109042523e-09,5.8327268107274264e-18,2.3371674205159508e-21,1.1703391062531877e-11,3.3451332487283994e-16,1.2332995500783909e-13,8.054636853318551e-13,2.9439693742988794e-11,8.9396446615159135e-12,5.2071507942479442e-11,0.0014058160952439332,3.4112050265435964e-11,1.0952980296950264e-10,3.2846231109866161e-08,2.2292950633263747e-14,1.2889656429736517e-14,3.3629036029865537e-09,2.0925127919518337e-10,0.35999999999999999,0.0,0.0032728552040179608,0.10693068321086725,1.8316813805114861e-10,1.4101001891864996e-07,3.0126997096954445e-07,2.1694602654669538e-05,0.0,2.1408701830334047e-10,3.3424083998662655e-14,2.4419974613329465e-15,0.0028212356165535114,6.9739337682415192e-09,0.0,9.2346464343249981e-13,0.0,0.0,0.0,0.0,0.00019163183479057163,0.00048990201435516762,0.00024125353146708925,3.8455249072089861e-05,1.7571681713111425e-06,0.00050706907106711765,0.0014265926657771554,2.8534926027055404e-07,1.6889425757595163e-07,1.1100541499208711e-09,6.3343597913925391e-12,0.00087664803002885511
2.2963284741510184e-07,0.0013284631004939623,3.0899252520645337e-08,2.2437540422494046e-08,2.7372611403618669e-08,3.6617822367347192e-09,2.0950100950485781e-07,0.0,0.0,2.0544951905832744e-05,0.0003665804751674305,1.1929258612608532e-08,9.4353490627152651e-10,3.2226721263447109e-10,2.331582882769947e-22,3.5579652117800571e-16,4.5155056203137611e-11,9.2759859887354514e-09,4.875693097010991e-09,6.0921002928861331e-18,2.4304379865801297e-21,1.2191633491261073e-11,3.3784546211218083e-16,1.2414306500451252e-13,8.6303339707465764e-13,3.0501197155388751e-11,9.4442378764991273e-12,5.3490282526810332e-11,0.0014187953995413102,3.6102772736024683e-11,1.1328774187917659e-10,3.3069846802324551e-08,2.3154587720491308e-14,1.3203846456648013e-14,3.4716974959526275e-09,2.1969915639865862e-10,0.35999999999999999,0.0,0.0032365897868461167,0.10691946025126851,1.7974497622832852e-10,1.4230529409836521e-07,2.9618518729884759e-07,2.2137578275428839e-05,0.0,2.1038710906079337e-10,3.3483093824792868e-14,2.4705002843574505e-15,0.0028470779364071636,6.9862446407649188e-09,0.0,9.5193345410162933e-13,0.0,0.0,0.0,0.0,0.00018839741909695197,0.00048317639732813836,0.00024179169148871732,3.7802977920580575e-05,1.732841905191655e-06,0.00050714708527555344,0.0014341378574912439,2.8535986112988285e-07,1.6890138642340698e-07,1.1382086420632723e-09,6.494269557798852e-12,0.00088910715416843744
2.3352615651786862e-07,0.001328478837140085,3.0533842691951534e-08,2.2356734359007104e-08,2.7958309894783666e-08,3.7336907526201761e-09,2.1515820606894854e-07,0.0,0.0,2.0518060111232512e-05,0.00037045303659784728,1.2360511520161788e-08,9.7578805791416611e-10,3.2537335660028805e-10,2.2910254131127874e-22,3.5374473926338579e-16,4.5419245376802735e-11,9.5827986858874145e-09,5.0650945956040071e-09,6.3570769461638943e-18,2.5251250791978315e-21,1.2693046598571218e-11,3.4113090974369822e-16,1.2488255586867987e-13,9.2343693472229681e-13,3.1570125959074841e-11,9.9649053205967325e-12,5.493093347737832e-11,0.0014315564991103933,3.8160815249623508e-11,1.1707791115954224e-10,3.328126258470635e-08,2.4025827395035256e-14,1.3514491661732116e-14,3.5807651904073456e-09,2.3046851104253182e-10,0.35999999999999999,0.0,0.0032011012208077484,0.1069085158735987,1.7642301548959147e-10,1.4357873522359863e-07,2.912283505025952e-07,2.257933523571562e-05,0.0,2.0678840096684419e-10,3.3535743402659425e-14,2.4983050313724983e-15,0.0028724010757221982,6.9972285160205005e-09,0.0,9.8065590556601538e-13,0.0,0.0,0.0,0.0,0.00018524436740918811,0.00047659824402238049,0.00024227659637426061,3.7167211362521261e-05,1.7090545589336797e-06,0.00050718822622848212,0.0014414508689539855,2.8535044971968788e-07,1.6889665053659527e-07,1.1664101185963014e-09,6.6544273089429679e-12,0.00090138619061743395
2.374194656206354e-07,0.0013284945604709927,3.0175637639464193e-08,2.2268134452583052e-08,2.8547425482245467e-08,3.8053631403318501e-09,2.2085748996802639e-07,0.0,0.0,2.0491282445376228e-05,0.00037426474099835352,1.2796230263357993e-08,1.0082196291020291e-09,3.2834634584538666e-10,2.2502046065240664e-22,3.5152124111810237e-16,4.5657241225263464e-11,9.8909038615914877e-09,5.2577860069909602e-09,6.6276383137128659e-18,2.6211986724214762e-21,1.320783105927823e-11,3.4437077103282671e-16,1.2555035786017737e-13,9.8674565307623434e-13,3.2645796787180286e-11,1.0501679060879424e-11,5.6393490917881532e-11,0.0014441048589558417,4.0286484722438166e-11,1.2089893733460099e-10,3.3480865856531363e-08,2.4906195010160817e-14,1.3821496200342882e-14,3.6900429393194517e-09,2.4156302038660468e-10,0.35999999999999999,0.0,0.003166365562911313,0.10689784013871975,1.731982286698249e-10,1.4483089359654317e-07,2.8639508093706521e-07,2.30198553863478e-05,0.0,2.0328715503319948e-10,3.3582306583591626e-14,2.5254273368860215e-15,0.0028972204525010152,7.0069425297125155e-09,0.0,1.0096268769778573e-12,0.0,0.0,0.0,0.0,0.00018216989563121273,0.00047016316686237852,0.00024270999983460676,3.6547380882888523e-05,1.6857898882588496e-06,0.00050719471681763149,0.0014485407665216371,2.8532225926123741e-07,1.6888078029848031e-07,1.1946533425929707e-09,6.8148037448569263e-12,0.00091348839780682075
2.413127747234022e-07,0.0013285102627572521,2.9824431457384363e-08,2.2172175642278933e-08,2.9139912032634065e-08,3.8767898780674903e-09,2.2659814474238493e-07,0.0,0.0,2.0464614967958039e-05,0.00037801701897871278,1.3236248206137758e-08,1.0408113972840001e-09,3.3119044596778274e-10,2.2092086050259987e-22,3.491376742889949e-16,4.5869761478796117e-11,1.0200126363532781e-08,5.4537467791954017e-09,6.9037666655414344e-18,2.7186293625627341e-21,1.3736187782030048e-11,3.4756610720473302e-16,1.2614843801389434e-13,1.0530304357338774e-12,3.3727543402935922e-11,1.1054581871092321e-11,5.7877978187285504e-11,0.0014564457581477059,4.248004720121118e-11,1.2474948272304988e-10,3.3669034894999132e-08,2.5795224467289945e-14,1.4124778583466064e-14,3.7994693934339136e-09,2.5298631604878571e-10,0.35999999999999999,0.0,0.0031323598249060093,0.10688742355669856,1.7006678940407436e-10,1.4606230164485265e-07,2.8168119985428887e-07,2.3459122293082094e-05,0.0,1.9987980651797173e-10,3.3623043862924273e-14,2.551882621573237e-15,0.0029215508952470195,7.0154410310047802e-09,0.0,1.038841400525143e-12,0.0,0.0,0.0,0.0,0.00017917134730995727,0.0004638669301948928,0.00024309360000651566,3.5942944194802675e-05,1.6630322211865606e-06,0.00050716863338500038,0.0014554161862728452,2.8527644067156285e-07,1.6885445737563722e-07,1.222933301927457e-09,6.9753708340295961e-12,0.00092541699319782398
2.45206083826169e-07,0.0013285259368291912,2.9480025807125954e-08,2.2069279906976506e-08,2.9735724171140705e-08,3.9479618842802053e-09,2.3237947157665117e-07,0.0,0.0,2.0438053950016556e-05,0.00038171125552439978,1.3680403758152854e-08,1.0735456563173021e-09,3.3390998191046033e-10,2.1681190993280009e-22,3.4660528065079051e-16,4.6057534455644891e-11,1.0510296327082406e-08,5.6529572408048459e-09,7.185445151032517e-18,2.8173884398293613e-21,1.4278317847095143e-11,3.5071794057047407e-16,1.2667879270550626e-13,1.1223616612812205e-12,3.4814717201308958e-11,1.1623627604605063e-11,5.9384412160103567e-11,0.0014685842982791845,4.4741729009187729e-11,1.2862824492783985e-10,3.3846138774544359e-08,2.6692458733625777e-14,1.4424271057258861e-14,3.9089856061054027e-09,2.6474198459047545e-10,0.35999999999999999,0.0,0.0030990619262663602,0.10687725706241939,1.67025059485411e-10,1.4727347378537654e-07,2.7708271694259271e-07,2.3897121106148915e-05,0.0,1.9656295498558751e-10,3.3658203144509315e-14,2.5776860780445418e-15,0.0029454066693643303,7.0227757420369877e-09,0.0,1.068294655527009e-12,0.0,0.0,0.0,0.0,0.00017624618572460827,0.00045770544576734311,0.00024342904145051002,3.5353383628112274e-05,1.6407664417864895e-06,0.00050711191711419511,0.0014620853582401857,2.8521406897680394e-07,1.6881831851198487e-07,1.251245198358533e-09,7.1361017523750634e-12,0.00093717515046861386
2.490993929289358e-07,0.0013285415760425753,2.9142229622843517e-08,2.1959856337552804e-08,3.0334817261134121e-08,4.0188705080575535e-09,2.3820078876876867e-07,0.0,0.0,2.0411595861661443e-05,0.00038534879182356921,1.4128540454131294e-08,1.1064052226906042e-09,3.3650932308190749e-10,2.1270115570375183e-22,3.4393489616415094e-16,4.6221296557060093e-11,1.0821249215231118e-08,5.8553986291488214e-09,7.4726579470183552e-18,2.9174479610825596e-21,1.4834422444995849e-11,3.5382725749713419e-16,1.2714344067693647e-13,1.1948091717084946e-12,3.5906687621728932e-11,1.2208821567183421e-11,6.0912802245802937e-11,0.0014805254114036411,4.7071717908704511e-11,1.3253395629299682e-10,3.4012537330268631e-08,2.7597450302621917e-14,1.4719918991267163e-14,4.0185350316760024e-09,2.7683356809812462e-10,0.35999999999999999,0.0,0.0030664506499665273,0.10686733199279709,1.6406957780536338e-10,1.4846490723453387e-07,2.7259581894932754e-07,2.4333838440792237e-05,0.0,1.9333335492036993e-10,3.3688020454718538e-14,2.6028526589818275e-15,0.0029688015023148274,7.0289959068836324e-09,0.0,1.0979819627976197e-12,0.0,0.0,0.0,0.0,0.00017339198667262301,0.00045167476809108585,0.00024371791706144573,3.4778204592115112e-05,1.6189779734043262e-06,0.00050702638438414609,0.0014685561290463912,2.8513614943200452e-07,1.6877295914542868e-07,1.2795844372358277e-09,7.2969708264871514e-12,0.00094876599720735897
2.529927020317026e-07,0.0013285571742434697,2.8810858823435063e-08,2.1844301230223588e-08,3.0937147383982652e-08,4.0895075195630356e-09,2.4406143121982118e-07,0.0,0.0,2.0385237360593344e-05,0.00038893092700837664,1.4580507015155765e-08,1.1393734400535634e-09,3.3899286907003217e-10,2.0859555619325407e-22,3.4113695215750052e-16,4.6361789938491911e-11,1.1132825843029014e-08,6.0610531137458666e-09,7.7653904005992499e-18,3.0187808271682692e-21,1.5404702813333451e-11,3.5689500867223266e-16,1.2754441672411892e-13,1.2704422429929382e-12,3.7002842473720153e-11,1.281016088856906e-11,6.2463150864395823e-11,0.0014922738674956308,4.9470164276394837e-11,1.3646538333333822e-10,3.416858115889396e-08,2.8509761593273038e-14,1.5011680276275675e-14,4.1280635178290337e-09,2.892645647602048e-10,0.35999999999999999,0.0,0.0030345056008418613,0.10685764006536284,1.6119705034220755e-10,1.4963708276990711e-07,2.6821685914918594e-07,2.4769262267747785e-05,0.0,1.90187906942956e-10,3.3712720610053381e-14,2.6273970673723274e-15,0.0029917486075760344,7.0341484308286877e-09,0.0,1.127898779265439e-12,0.0,0.0,0.0,0.0,0.00017060643176611777,0.0004457710897604259,0.00024396176989662801,3.4216934217110144e-05,1.5976527565178581e-06,0.00050691373620011942,0.0014748359830705816,2.8504362262197436e-07,1.6871893643237702e-07,1.3079466177924341e-09,7.4579534749287863e-12,0.00096019261304368245
2.568860111344694e-07,0.00132857272573544,2.8485736032246501e-08,2.1722998199453404e-08,3.1542671320464875e-08,4.1598651005242478e-09,2.4996074994207657e-07,0.0,0.0,2.0358975281284217e-05,0.00039245891981502768,1.5036157393100579e-08,1.1724341821769124e-09,3.4136503712120236e-10,2.0450152325342786e-22,3.3822147790668657e-16,4.64797603490605e-11,1.144487238770575e-08,6.2699038164593565e-09,8.0636291665550753e-18,3.1213608481213099e-21,1.5989360180609019e-11,3.5992210954890789e-16,1.2788376575001982e-13,1.3493295577996163e-12,3.8102588198944586e-11,1.3427634891955391e-11,6.4035455929052945e-11,0.0015038342814746948,5.1937182287292408e-11,1.4042132614192674e-10,3.4314611651481202e-08,2.9428965296835097e-14,1.5299524733263379e-14,4.23751929270042e-09,3.0203842943962475e-10,0.35999999999999999,0.0,0.0030032071663498782,0.10684817335817691,1.5840433992595311e-10,1.5079046544705177e-07,2.6394234762292667e-07,2.5203381812780217e-05,0.0,1.8712364981781065e-10,3.3732517841337542e-14,2.6513337486445916e-15,0.0030142607074305269,7.0382780106110266e-09,0.0,1.158040692835181e-12,0.0,0.0,0.0,0.0,0.00016788730225756652,0.00043999073678046327,0.00024416209492593443,3.3669120119595645e-05,1.5767772322235609e-06,0.00050677556679750184,0.0014809320622305895,2.8493736921462803e-07,1.68656772059974e-07,1.3363275239756678e-09,7.6190261569748438e-12,0.00097145802816161965
2.607793202372362e-07,0.00132858822525271,2.8166690304780825e-08,2.1596318308794866e-08,3.2151346532006894e-08,4.2299358347594395e-09,2.5589811158595652e-07,0.0,0.0,2.0332806624857912e-05,0.00039593399016663825,1.5495350799917845e-08,1.2055718544596593e-09,3.4363025123499152e-10,2.004249431391233e-22,3.351981043579645e-16,4.6575955132364705e-11,1.1757240385572428e-08,6.4819348289997823e-09,8.3673623402538606e-18,3.2251628050192232e-21,1.6588595719844555e-11,3.6290944460994143e-16,1.2816353713962827e-13,1.4315391802535843e-12,3.9205350079314081e-11,1.4061225460559338e-11,6.5629710513666234e-11,0.001515211119825064,5.447285110444233e-11,1.4440061777937653e-10,3.4450961053843032e-08,3.035464468544742e-14,1.558343353391163e-14,4.3468529472991431e-09,3.1515857424151011e-10,0.35999999999999999,0.0,0.0029725364795736946,0.10683892429104995,1.5568845712687019e-10,1.5192550527491705e-07,2.5976894236118335e-07,2.56361874643064e-05,0.0,1.8413775296608584e-10,3.3747616377824061e-14,2.6746768844470768e-15,0.0030363500546625433,7.041427256284779e-09,0.0,1.1884034174804339e-12,0.0,0.0,0.0,0.0,0.00016523247341066751,0.00043433016391756108,0.00024432034070799049,3.313432917732085e-05,1.556338327036522e-06,0.00050661337149847591,0.001486851184513897,2.848182147733449e-07,1.6858695508722136e-07,1.3647231157833385e-09,7.7801663265452229e-12,0.00098256522214743426
2.64672629340003e-07,0.0013286036679314565,2.785355686480129e-08,2.1464620217514757e-08,3.2763131141659e-08,4.2997126987382467e-09,2.6187289798505244e-07,0.0,0.0,2.0306728549635773e-05,0.00039935732068281275,1.5957951722855251e-08,1.2387713940915635e-09,3.4579293070777603e-10,1.9637120156369271e-22,3.3207606890809693e-16,4.6651121379902429e-11,1.2069786716736671e-08,6.6971312258763743e-09,8.6765795856787134e-18,3.3301625181064266e-21,1.720261049574173e-11,3.6585787092265332e-16,1.2838577978012952e-13,1.51713853272307e-12,4.0310572364153871e-11,1.4710907400551585e-11,6.7245899327288477e-11,0.0015264087068411368,5.7077216070916566e-11,1.4840212364865665e-10,3.4577952550842312e-08,3.1286393874645879e-14,1.5863398632827517e-14,4.4560174131296618e-09,3.2862836907550982e-10,0.35999999999999999,0.0,0.0029424753843243201,0.10682988560784155,1.5304655248625453e-10,1.5304263785289731e-07,2.5569344097695464e-07,2.6067670688428527e-05,0.0,1.8122750932398427e-10,3.3758210994476333e-14,2.6974403878754262e-15,0.0030580284532172671,7.0436368053830136e-09,0.0,1.218982788555606e-12,0.0,0.0,0.0,0.0,0.00016263990921388421,0.00042878595010001,0.00024443791099615592,3.2612146454743148e-05,1.5363234301938e-06,0.0005064285538948258,0.0014925998613551465,2.8468693356495921e-07,1.6850994420610813e-07,1.3931295210834179e-09,7.9413523814003343e-12,0.0009935171231312441
2.685659384427698e-07,0.0013286190492818692,2.7546176849452226e-08,2.1328250341378985e-08,3.3377983916978937e-08,4.3691890521741334e-09,2.6788450571610682e-07,0.0,0.0,2.028073836219813e-05,0.00040273005811971451,1.642382992578481e-08,1.2720182689736079e-09,3.4785747856610481e-10,1.9234522503295061e-22,3.2886422111483777e-16,4.6706004228112799e-11,1.2382373578608963e-08,6.9154790726196078e-09,8.991272256642957e-18,3.4363369035995933e-21,1.7831605402283611e-11,3.6876821509121678e-16,1.2855253741788596e-13,1.6061943745548065e-12,4.141771831775966e-11,1.5376648799640668e-11,6.8884000420849069e-11,0.0015374312305261669,5.9750289901314122e-11,1.5242474085869219e-10,3.4695900370470807e-08,3.2223818025990153e-14,1.6139422214076372e-14,4.5649679353204984e-09,3.4245114221291494e-10,0.35999999999999999,0.0,0.0029130064021933347,0.10682105035980295,1.504759082235925e-10,1.5414228497233747e-07,2.517127729850384e-07,2.6497823950858182e-05,0.0,1.7839032877686479e-10,3.3764487524664635e-14,2.7196379000499465e-15,0.0030793072778377015,7.0449454299061264e-09,0.0,1.2497747583163933e-12,0.0,0.0,0.0,0.0,0.00016010765747026144,0.00042335479390883741,0.00024451616627789365,3.2102174254936983e-05,1.516720377568712e-06,0.00050622243242137894,0.0014981843138990451,2.8454425204109857e-07,1.6842616980223955e-07,1.4215430278752831e-09,8.10256361939876e-12,0.0010043166071848648
2.724592475455366e-07,0.0013286343651674947,2.724439706360733e-08,2.1187543027088975e-08,3.3995864252673977e-08,4.4383586286469859e-09,2.7393234567524964e-07,0.0,0.0,2.0254833509031187e-05,0.00040605331474401934,1.6892860437897627e-08,1.3052984754984418e-09,3.4982827355713023e-10,1.8835150232181828e-22,3.2557102915969584e-16,4.6741345292991321e-11,1.2694868449145877e-08,7.1369654333680699e-09,9.3114335114886477e-18,3.5436640229147731e-21,1.8475781120046782e-11,3.7164127121184209e-16,1.2866584418016085e-13,1.6987727827092066e-12,4.252627024977644e-11,1.6058411380697719e-11,7.0543992005874314e-11,0.001548282748169563,6.2492053870025723e-11,1.5646739757976783e-10,3.4805109904987376e-08,3.3166533513598783e-14,1.641151615422181e-14,4.6736620426152632e-09,3.5663018083881285e-10,0.35999999999999999,0.0,0.0028841127014295883,0.10681241189002144,1.4797393057048293e-10,1.5522485518515941e-07,2.478239927433229e-07,2.6926640644898523e-05,0.0,1.756237321153798e-10,3.3766623340657029e-14,2.7412827878344637e-15,0.0031001974927519081,7.0453901365681583e-09,0.0,1.2807753916385053e-12,0.0,0.0,0.0,0.0,0.00015763384535041726,0.00041803350915783059,0.00024455642525091493,3.1604031124424711e-05,1.4975174393901992e-06,0.00050599624637848769,0.0015036104882637574,2.8439085274665403e-07,1.6833603625844159e-07,1.4499600769641758e-09,8.2637802018876717e-12,0.001014966497942509
2.763525566483034e-07,0.001328649611782058,2.6948069743517613e-08,2.1042820739043222e-08,3.4616732152410674e-08,4.5072155262560464e-09,2.8001584267029041e-07,0.0,0.0,2.0229011568754268e-05,0.00040932816964409346,1.7364923532370129e-08,1.3385985352881106e-09,3.5170966433728556e-10,1.8439410023250941e-22,3.2220458694692015e-16,4.6757881237183274e-11,1.3007144040734104e-08,7.3615783783297312e-09,9.6370584242555515e-18,3.6521231437089884e-21,1.9135338095298918e-11,3.7447781020616374e-16,1.2872772072269424e-13,1.79493913424088e-12,4.3635729532376054e-11,1.6756150849926273e-11,7.2225849490684322e-11,0.0015589671916263132,6.5302458993789167e-11,1.6052905239343841e-10,3.4905877846591053e-08,3.4114168084539175e-14,1.6679701498747565e-14,4.7820595146668827e-09,3.7116873159803245e-10,0.35999999999999999,0.0,0.0028557780675295195,0.10680396381871481,1.4553814373778445e-10,1.5629074434201031e-07,2.4402427285078289e-07,2.7354115024952656e-05,0.0,1.729253452361632e-10,3.3764787804563095e-14,2.7623881425291226e-15,0.0031207096694732903,7.0450062608522844e-09,0.0,1.3119808619248271e-12,0.0,0.0,0.0,0.0,0.00015521667516901544,0.00041281902057279713,0.0002445599662392886,3.1117350980117989e-05,1.4787032975431776e-06,0.00050575116145939753,0.0015088840699007159,2.8422737720106986e-07,1.6823992366935658e-07,1.4783772550374435e-09,8.4249831092648131e-12,0.0010254695664148018
2.802458657510702e-07,0.0013286647856248703,2.6657052329875249e-08,2.0894394255384316e-08,3.5240548213350201e-08,4.5757541983062494e-09,2.8613443502477966e-07,0.0,0.0,2.0203270244712197e-05,0.00041255566998177134,1.783990469528932e-08,1.3719054909738148e-09,3.5350595922923931e-10,1.8047670189894749e-22,3.1877262180610061e-16,4.6756342460054021e-11,1.3319078245544608e-08,7.5893069841973426e-09,9.9681440915097049e-18,3.7616947926290351e-21,1.9810476486889605e-11,3.7727858694412803e-16,1.2874017073407634e-13,1.8947580905690974e-12,4.4745616502394132e-11,1.7469817239081683e-11,7.3929534014611473e-11,0.0015694883723193444,6.8181427206224767e-11,1.6460869363925746e-10,3.4998492334355143e-08,3.5066360976002903e-14,1.6944007949314806e-14,4.8901223451960787e-09,3.8607000113522153e-10,0.35999999999999999,0.0,0.0028279868754189029,0.10679570002932777,1.4316618318681743e-10,1.5734033610195223e-07,2.4031089791443203e-07,2.7780242145321326e-05,0.0,1.7029289367773394e-10,3.375914269167368e-14,2.7829667795137885e-15,0.0031408540037097758,7.0438275553612004e-09,0.0,1.3433874471916297e-12,0.0,0.0,0.0,0.0,0.00015285442040555578,0.00040770835960754617,0.00024452802855249434,3.0641782387651214e-05,1.4602670298677469e-06,0.00050548827482845991,0.0015140104970484847,2.8405442835369033e-07,1.681381892965435e-07,1.5067912881043048e-09,8.5861541026662544e-12,0.0010358285309702683
2.8413917485383703e-07,0.0013286798834853046,2.6371207249959689e-08,2.0742562872191158e-08,3.5867273610651652e-08,4.6439694440321478e-09,2.9228757419591932e-07,0.0,0.0,2.0177607358033949e-05,0.00041573683218764621,1.8317694582729433e-08,1.4052069010972942e-09,3.5522141453881035e-10,1.7660263106462699e-22,3.1528250272400998e-16,4.6737451900364836e-11,1.3630554073126136e-08,7.8201413277568745e-09,1.0304689729094267e-17,3.8723607855172946e-21,2.0501396081472381e-11,3.8004432649196456e-16,1.2870517742474358e-13,1.9982935834584186e-12,4.5855470262244404e-11,1.8199355241200643e-11,7.5654999196074856e-11,0.001579849985983334,7.1128852522239007e-11,1.6870533876031737e-10,3.5083233110784626e-08,3.6022762943049438e-14,1.720447336869824e-14,4.9978147013484061e-09,4.0133715662972362e-10,0.35999999999999999,0.0,0.0028007240631257166,0.10678761465558075,1.4085578902122852e-10,1.5837400241560476e-07,2.3668125886016673e-07,2.8205017803570641e-05,0.0,1.6772419763636633e-10,3.3749842587946828e-14,2.8030312386771626e-15,0.0031606403314515439,7.0418862727525991e-09,0.0,1.3749915263250295e-12,0.0,0.0,0.0,0.0,0.00015054542214921091,0.00040269866038049052,0.00024446181379019931,3.0176987739593676e-05,1.4421981018687419e-06,0.00050520861978918411,0.001518994973377294,2.8387257388471202e-07,1.6803116950895008e-07,1.5351990352724789e-09,8.7472756960013086e-12,0.0010460460574625431
