Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956)
1.0410721702254214e-07,0.0007879576494342358,8.3773036751036516e-15,1.153770646270149e-16,1.4416703097049117e-16,1.491597907917559e-19,5.0138484560188549e-18,0.0,0.0,7.504719309028361e-08,2.8302264706213146e-09,1.4434947433803972e-19,4.5232193755565709e-23,1.1893572852720008e-20,3.3000495741651588e-50,1.6713643352964525e-37,3.9416327485573998e-26,4.7302152309823403e-23,1.5532155154703796e-19,2.7019305701122288e-37,-9.2039787522886954e-31,3.1056243321905382e-22,8.5260383221102165e-31,1.6454405843517338e-29,1.8658507231495962e-26,9.1965481807814436e-22,1.5797305040753885e-27,8.7498167744002532e-21,5.6419915086314768e-10,1.6491419888461093e-28,1.2365857359951309e-24,1.3024809828392314e-18,6.8977685160395891e-27,4.5187499996669624e-30,2.0015791422092755e-20,3.1091041607300611e-26,0.35999999999999999,0.0,0.009865946709595284,0.10879145283949582,3.0113814634948003e-12,6.2735014802760919e-14,1.8555892323788867e-11,8.4941590050916674e-14,0.0,1.5739938864078048e-10,2.6343534212217357e-21,3.3312448691283816e-21,6.1288507920568455e-07,5.9999220306909587e-12,0.0,7.0142956064698307e-21,0.0,0.0,0.0,0.0,7.2856762235177519e-07,1.0607690972899661e-05,6.3428197529228307e-07,1.0456237542426812e-05,4.8607669511162915e-07,5.6004045363726411e-10,5.2680128894053267e-07,2.3012710084665729e-12,1.7724861152130076e-12,1.7433024803036557e-17
1.0787008106830397e-07,0.0007879569718192952,8.6554415202119115e-15,1.2384796660932691e-16,1.5810145372726119e-16,1.7112275540127076e-19,5.8441396466411321e-18,0.0,0.0,8.018013239252372e-08,3.2422452201193513e-09,1.6655423729163504e-19,5.2084111750708987e-23,1.3207827961455021e-20,4.0653962446980754e-50,1.991645567772786e-37,4.54569124423234e-26,5.4530971387398297e-23,1.7870367572347374e-19,3.361410021573119e-37,-1.3086583795355839e-30,3.5720217242417024e-22,1.0654842488252311e-30,1.8978336979642807e-29,2.3771955412969763e-26,1.0562153377672621e-21,1.8811617776431837e-27,9.6948077845014523e-21,6.0471749520130088e-10,2.1079713824577165e-28,1.5127941058686326e-24,1.435589694007346e-18,7.9373753503084847e-27,5.2109695558993138e-30,2.296720249351523e-20,3.7869254276018839e-26,0.35999999999999999,0.0,0.009865086036481301,0.10879103560529965,3.1148581182411687e-12,6.724093313194258e-14,1.9160787731849168e-11,9.8302027576151254e-14,0.0,1.6832308771253131e-10,3.0193921205531965e-21,4.0891630616443118e-21,6.7615330552831107e-07,6.8768541063686821e-12,0.0,8.0205377306144885e-21,0.0,0.0,0.0,0.0,7.5184348833369852e-07,1.0947413909060784e-05,6.5695789734929179e-07,1.0795877213179029e-05,5.0164941382571925e-07,6.0025291412922297e-10,5.8326603107548928e-07,2.4665180750641747e-12,1.8997626178623323e-12,2.0736585760450965e-17
1.116329451140658e-07,0.000787956294664872,8.9304382250985322e-15,1.3259591697477226e-16,1.730903832317877e-16,1.9531940808378365e-19,6.7817201969554339e-18,0.0,0.0,8.5444335745154423e-08,3.6956181702106593e-09,1.9117070409362373e-19,5.9673397691215362e-23,1.460858156136522e-20,4.9688490813052186e-50,2.3581056033335489e-37,5.2147857354890881e-26,6.2547765351835202e-23,2.0456979451848288e-19,4.1480451247648599e-37,9.6247895108324931e-31,4.0877631621742978e-22,-1.2513322791250684e-30,2.1773765152527218e-29,3.0021497748451609e-26,1.2069391935469316e-21,2.2261386580070092e-27,1.0700412778703314e-20,6.4652827301036056e-10,2.6708564726695323e-28,1.8370166629377173e-24,1.5765058136729212e-18,9.086475898904969e-27,5.9770706049999848e-30,2.6220969404204603e-20,4.5863027433274173e-26,0.35999999999999999,0.0,0.00986422613418865,0.10879061847695556,3.2175448879210055e-12,7.1890589669423109e-14,1.9759178633282716e-11,1.1318850993458768e-13,0.0,1.7953529629074611e-10,3.4432850251389423e-21,4.9825423501335589e-21,7.4332064394734109e-07,7.8422747728863074e-12,0.0,9.1286379761119319e-21,0.0,0.0,0.0,0.0,7.7486548326595535e-07,1.1283015264480691e-05,6.7961653369315085e-07,1.1131810571107155e-05,5.1703315057341892e-07,6.4174695961670279e-10,6.4334720979761089e-07,2.6370314370817404e-12,2.0310952663184359e-12,2.4513133309141496e-17
1.1539580915982763e-07,0.0007879556179766123,9.2022306109499971e-15,1.4161792748969859e-16,1.8920568356790047e-16,2.2187525415540518e-19,7.8373772722245262e-18,0.0,0.0,9.0835325631165496e-08,4.1926212688478115e-09,2.183553086013802e-19,6.8048352881279033e-23,1.6097442589449195e-20,6.0258271733350634e-50,2.774567082460096e-37,5.9529545496114492e-26,7.1405303530809532e-23,2.3307709935665921e-19,5.0801580425385638e-37,-1.9391604283260179e-31,4.6559427101485121e-22,4.4803942021824068e-32,2.4856696720847561e-29,3.7603551648470482e-26,1.3726738853806368e-21,2.6190300440067851e-27,1.176769603749784e-20,6.8961737432635624e-10,3.356334668375025e-28,2.2153148953778872e-24,1.7253330464317621e-18,1.0351740561585409e-26,6.8215695820763447e-30,2.9794659852584909e-20,5.5249825952681365e-26,0.35999999999999999,0.0,0.0098633670136289847,0.10879020146010898,3.3194150668231863e-12,7.6682414366562018e-14,2.0350940036568995e-11,1.2971237873306504e-13,0.0,1.9102681954800761e-10,3.9081941731824279e-21,6.0291967670262743e-21,8.1445664685651703e-07,8.9011077697474097e-12,0.0,1.0344741100623902e-20,0.0,0.0,0.0,0.0,7.9762892292075635e-07,1.1614422703969384e-05,7.0225789778295478e-07,1.1463969301776236e-05,5.3222458901289375e-07,6.84508471592057e-10,7.0711301632769001e-07,2.8127530259188771e-12,2.1664393315316429e-12,2.8809388257969506e-17
1.1915867320558946e-07,0.0007879549417597839,9.4707594977993607e-15,1.5091094898036641e-16,2.0652280226149278e-16,2.5091608547706791e-19,9.022766421805489e-18,0.0,0.0,9.6348587636895411e-08,4.7355322222520683e-09,2.4826739628621336e-19,7.7258346515561118e-23,1.7675892841859972e-20,7.2546429185293589e-50,3.2458302567345969e-37,6.7646273820325023e-26,8.1157611970412083e-23,2.6438555628411882e-19,6.1778381516753081e-37,-9.8810508624175757e-31,5.2797060292708033e-22,1.0719180638756071e-30,2.8248591687510439e-29,4.673906884022523e-26,1.5542766095936336e-21,3.0644525890252311e-27,1.2897633823893345e-20,7.3397042962220754e-10,4.185376331029736e-28,2.6542270322950877e-24,1.8821665433340105e-18,1.1739920918534399e-26,7.7490301849380966e-30,3.3705986033657069e-20,6.6227912599645375e-26,0.35999999999999999,0.0,0.0098625086849398746,0.10878978456021152,3.4204431562177508e-12,8.1614808312604635e-14,2.0935955206760465e-11,1.4798838761429619e-13,0.0,2.0278838077328142e-10,4.4162857977211398e-21,7.2484360141870993e-21,8.8962603226865229e-07,1.0058286380180098e-11,0.0,1.1675096670910339e-20,0.0,0.0,0.0,0.0,8.201294420658591e-07,1.1941568953136238e-05,7.2488200309337985e-07,1.179228974605137e-05,5.4722064482333175e-07,7.2852307047070724e-10,7.7462698354165873e-07,2.9936237005329693e-12,2.3057492586749823e-12,3.3674603779677049e-17
1.229215372513513e-07,0.000787954266019279,9.7359697521613901e-15,1.604718749190114e-16,2.2512071731961612e-16,2.8256769862526054e-19,1.0350464860445732e-17,0.0,0.0,1.0197957831601511e-07,5.326625329672474e-09,2.8106900366477265e-19,8.7353763973122918e-23,1.9345287399035177e-20,8.6847575995006499e-50,3.7770884130418442e-37,7.6542019841472299e-26,9.1859917613146021e-23,2.9865768727515861e-19,7.4630294482140726e-37,1.138605799854837e-30,5.9622459334786014e-22,-1.170395059207091e-30,3.1965156163124607e-29,5.7675388948485479e-26,1.7526128225756198e-21,3.5672725052041323e-27,1.4091114811648601e-20,7.7957282751801016e-10,5.1815892388179803e-28,3.1607799383569297e-24,2.0470931579530382e-18,1.325783832903214e-26,8.7640549113590473e-30,3.7972772550790136e-20,7.9018216046679186e-26,0.35999999999999999,0.0,0.0098616511574876262,0.10878936778251878,3.5206048794197413e-12,8.6686145704786799e-14,2.1514115649687592e-11,1.681345912079605e-13,0.0,2.1481063753515541e-10,4.9697255268979371e-21,8.6611103381798117e-21,9.6888869849079464e-07,1.1318742500647751e-11,0.0,1.3126051520233321e-20,0.0,0.0,0.0,0.0,8.4236299339969916e-07,1.2264391782400292e-05,7.4748886311286416e-07,1.2116712884483321e-05,5.6201846497363042e-07,7.7377613328372921e-10,8.4594800185740823e-07,3.1795833201699159e-12,2.4489787231615115e-12,3.9160567496720059e-17
1.2668440129711313e-07,0.0007879535907596148,9.9978102745379711e-15,1.702975450419318e-16,2.4508187367800184e-16,3.169556197726949e-19,1.1834025522985456e-17,0.0,0.0,1.0772373289556816e-07,5.9681664609073741e-09,3.1692463844095929e-19,9.8385947033216141e-23,2.1106855381591952e-20,1.0329476639405552e-49,4.3729763779665184e-37,8.6258246763225069e-26,1.0356859211516008e-22,3.3605835250955589e-19,8.9595995371367604e-37,1.3306544699047314e-31,6.7067979716338141e-22,6.0994317554546593e-31,3.6022863205849155e-29,7.0688120892842359e-26,1.9685548232714389e-21,4.1326069211594456e-27,1.5348940746039055e-20,8.2640973244155446e-10,6.3714292312064115e-28,3.7424998152950974e-24,2.2201916991405776e-18,1.4912372668627398e-26,9.8712767164252697e-30,4.2612924895556169e-20,9.3866304042950009e-26,0.35999999999999999,0.0,0.0098607944398717753,0.1087889511320886,3.6198772168934981e-12,9.1894775812902551e-14,2.2085321066893542e-11,1.90272228705679e-13,0.0,2.2708419750747768e-10,5.5706737109110607e-21,1.0289651474916535e-20,1.0522997493215264e-06,1.2687395998998025e-11,0.0,1.4704042237247499e-20,0.0,0.0,0.0,0.0,8.6432584579593968e-07,1.2582833979990069e-05,7.700784913417967e-07,1.2437184311618029e-05,5.7661542648624187e-07,8.2025281132637433e-10,9.2113034520552177e-07,3.3705708169124798e-12,2.5960806865206359e-12,4.5321598026523792e-17
1.3044726534287498e-07,0.0007879529159849359,1.025623395216228e-14,1.8038474898297165e-16,2.6649210957521968e-16,3.5420483716748225e-19,1.3488031657081615e-17,0.0,0.0,1.1357647280483201e-07,6.6624081900879673e-09,3.5600106081916933e-19,1.104071381993121e-22,2.2961701018204017e-20,1.2204970004778365e-49,5.0383183281997711e-37,9.6837696160493728e-26,1.1634109546861075e-22,3.7675453417880465e-19,1.0693419775104774e-36,-1.2576859910493211e-30,7.5166360495440903e-22,2.5210785222956827e-30,4.0444690963111543e-29,8.6083044926837114e-26,2.2029803577381499e-21,4.7658248016107197e-27,1.667182730293722e-20,8.7446610218426448e-10,7.7844164911613394e-28,4.4074216823666947e-24,2.4015331804193195e-18,1.6710451230435476e-26,1.1075350809935571e-29,4.764439856472195e-20,1.1104446156617356e-25,0.35999999999999999,0.0,0.0098599385399311765,0.10878853461377989,3.7182383954143462e-12,9.7239024932219824e-14,2.2649479298808902e-11,2.1452560251863984e-13,0.0,2.3959963398035763e-10,6.221280888529564e-21,1.2158109488350759e-20,1.139909529343352e-06,1.4169144390380274e-11,0.0,1.6415587702408339e-20,0.0,0.0,0.0,0.0,8.8601458188598399e-07,1.289684331438199e-05,7.9265090129072196e-07,1.2753654200648414e-05,5.9100913471668117e-07,8.6793804770764492e-10,1.0002237066643317e-06,3.566524267820496e-12,2.7470074519597478e-12,5.2214536141589544e-17
1.3421012938863682e-07,0.0007879522416990175,1.051119762426808e-14,1.9073022988369062e-16,2.894405733808925e-16,3.9443954248239914e-19,1.5328151716688276e-17,0.0,0.0,1.1953321300934475e-07,7.4115850979313881e-09,3.9846706661613815e-19,1.2347042717874644e-22,2.4910805017133126e-20,1.4353479032757607e-49,5.778813700186212e-37,1.0832620049250997e-25,1.3023591958411763e-22,4.209151223383832e-19,1.2692448769436019e-36,9.5573081376373484e-31,8.3950681011149946e-22,-1.5814619110788174e-31,4.5245738649532944e-29,1.041980280539893e-25,2.4567712487671167e-21,5.4725474381754785e-27,1.806040514525628e-20,9.2372670531477798e-10,9.453356898816837e-28,5.164097615153541e-24,2.5911810659635541e-18,1.8659037814836812e-26,1.2380946613420274e-29,5.3085168877027132e-20,1.308538733416691e-25,0.35999999999999999,0.0,0.009859083464751655,0.10878811823225185,3.8156678714850095e-12,1.0271719832054184e-13,2.3206506258316284e-11,2.4102195247910047e-13,0.0,2.5234750098230928e-10,6.9236834046113744e-21,1.4292185357825333e-20,1.2317636688595543e-06,1.5768852857016362e-11,0.0,1.8267281687181751e-20,0.0,0.0,0.0,0.0,9.0742609500969269e-07,1.3206372486651033e-05,8.152061064785577e-07,1.3066077258848548e-05,6.0519742117043902e-07,9.1681659476297271e-10,1.0832732433177732e-06,3.7673809665081491e-12,2.9017107194913372e-12,5.9898730712726107e-17
1.3797299343439867e-07,0.0007879515679052695,1.0762662056675699e-14,2.0133068797161118e-16,3.1401963145192156e-16,4.3778288166126279e-19,1.7371194316781378e-17,0.0,0.0,1.2558936913387159e-07,8.217909253480357e-09,4.4449327267982868e-19,1.3762968976076675e-22,2.695502620934363e-20,1.6796686345307793e-49,6.6000951484114137e-37,1.2076651283155815e-25,1.4531253198311721e-22,4.6871070329661351e-19,1.4986790174651278e-36,7.8703027138760453e-31,9.3454318159852214e-22,7.0797731677283835e-32,5.0441644633680825e-29,1.2540494547458611e-25,2.7308120533845108e-21,6.2586485215292573e-27,1.9515221182152732e-20,9.7417613842543773e-10,1.1414567867003783e-27,6.0216037288239115e-24,2.7891915131130469e-18,2.0765122030939339e-26,1.3792739893357226e-29,5.895320154795657e-20,1.5362690966092811e-25,0.35999999999999999,0.0,0.0098582292206750646,0.10878770199196353,3.9121463449298861e-12,1.0832758211667231e-13,2.3756325845269022e-11,2.69891326052519e-13,0.0,2.6531834794610492e-10,7.679999188613343e-21,1.671925919666518e-20,1.3279031379994564e-06,1.7491344634793821e-11,0.0,2.0265785530709045e-20,0.0,0.0,0.0,0.0,9.285575855661388e-07,1.3511379073233671e-05,8.377441204308395e-07,1.3374412674254252e-05,6.1917834088027637e-07,9.6687303130497238e-10,1.1703196298706976e-06,3.9730774940542731e-12,3.0601416405458515e-12,6.8436019617515094e-17
1.417358574801605e-07,0.0007879508946067405,1.1010591903607716e-14,2.1218278411629676e-16,3.4032476762450459e-16,4.8435671548686578e-19,1.9635163009776156e-17,0.0,0.0,1.3174036435954866e-07,9.0835658851467423e-09,4.9425190503770536e-19,1.5293954262466779e-22,2.9095103470171351e-20,1.9540849521033121e-49,7.5070725613681902e-37,1.3420428608079337e-25,1.616313197483242e-22,5.2031335101946737e-19,1.7608760600269941e-36,-1.7850560842355694e-30,1.0371090439241098e-21,2.6659531088883653e-30,5.6057962096971204e-29,1.5011160069303036e-25,3.0259887509420157e-21,7.1302538060043636e-27,2.1036740002776499e-20,1.0257988431797012e-09,1.3708108050498518e-27,6.9895458984320476e-24,2.9956136113649469e-18,2.3035708831489448e-26,1.5315405085313017e-29,6.5266424078188395e-20,1.7972951399237604e-25,0.35999999999999999,0.0,0.0098573758133097857,0.10878728589717429,4.0076557609237923e-12,1.140684452367281e-13,2.4298869841435002e-11,3.0126644502878453e-13,0.0,2.785027339273888e-10,8.4923237034697876e-21,1.9468414012377882e-20,1.4283643094948108e-06,1.9341391787766393e-11,0.0,2.2417820907903006e-20,0.0,0.0,0.0,0.0,9.4940655679740585e-07,1.3811825459625529e-05,8.6026495667798357e-07,1.3678624054073974e-05,6.3295016936775957e-07,1.0180917796800523e-09,1.261399120536608e-06,4.1835497891131918e-12,3.2222508719687474e-12,7.7890705808413529e-17
1.4549872152592235e-07,0.0007879502218061238,1.1254955651046579e-14,2.2328314336120416e-16,3.6845447495714359e-16,5.342813902998719e-19,2.2139310646715441e-17,0.0,0.0,1.3798163608197995e-07,1.0010709249631455e-08,5.4791659033019411e-19,1.6945528588707633e-22,3.1331657888121157e-20,2.2632075564341667e-49,8.5059260023673514e-37,1.4868724845661556e-25,1.7925353387177036e-22,5.7589642199534293e-19,2.0592968461527161e-36,-1.6563109803634777e-31,1.1475428645003026e-21,5.8510447075343648e-31,6.2111335522605135e-29,1.7876363695735057e-25,3.3431874642769806e-21,8.0937403784520615e-27,2.262534546627179e-20,1.0785791231227516e-09,1.6378010308011082e-27,8.0780642151063536e-24,3.2104896177920375e-18,2.5477808301262509e-26,1.6953607823858123e-29,7.2042698005998141e-20,2.0956369045249988e-25,0.35999999999999999,0.0,0.0098565232475424439,0.10878686995194414,4.1021792878837712e-12,1.1993804124409801e-13,2.483407779295578e-11,3.3528256915806962e-13,0.0,2.9189124136076665e-10,9.3627260731205979e-21,2.2570454946784719e-20,1.5331790296143187e-06,2.1323706389409908e-11,0.0,2.4730162702166061e-20,0.0,0.0,0.0,0.0,9.699708100396382e-07,1.4107678765552376e-05,8.8276862875358039e-07,1.3978679355328141e-05,6.4651139921374371e-07,1.0704571225929712e-09,1.3565436186983381e-06,4.3987332170720147e-12,3.387988629282211e-12,8.8329528745214174e-17
1.492615855716842e-07,0.0007879495495057621,1.1495725551106046e-14,2.3462835841631541e-16,3.9851014033979948e-16,5.8767551945142567e-19,2.4904193090903652e-17,0.0,0.0,1.4430864231865411e-07,1.1001458706023186e-08,6.0566215092869805e-19,1.8723283960532075e-22,3.3665195152351992e-20,2.6118632768884236e-49,9.6028455803460252e-37,1.6425800906706795e-25,1.9824123412905572e-22,6.3563435396556764e-19,2.3976362371693046e-36,9.218902636712328e-31,1.2661848493059819e-21,-2.4598181751992821e-31,6.8615515211224581e-29,2.1184643280102447e-25,3.6832932161512184e-21,9.1557355438277789e-27,2.4281342453384278e-20,1.132501160224638e-09,1.9472517288117378e-27,9.2978361830228283e-24,3.4338551888369733e-18,2.8098425717466755e-26,1.8711997692539773e-29,7.9299792067708173e-20,2.4357008880149579e-25,0.35999999999999999,0.0,0.0098556715275508969,0.10878645416013494,4.1957013067355976e-12,1.259346101896342e-13,2.5361896882368354e-11,3.720773571910625e-13,0.0,3.0547448929574921e-10,1.0293245395387146e-20,2.6057923961912594e-20,1.6423746967324779e-06,2.3442932126218182e-11,0.0,2.7209631995069926e-20,0.0,0.0,0.0,0.0,9.9024843947622576e-07,1.439891076216422e-05,9.0525515019271649e-07,1.427455080822469e-05,6.598607362630986e-07,1.1239532196684363e-09,1.4557807538326099e-06,4.6185626381256922e-12,3.5573047391127337e-12,9.9821631405026492e-17
1.5302444961744604e-07,0.0007879488777076553,1.1732877557331355e-14,2.4621499310004271e-16,4.3059592259252794e-16,6.4465577594471695e-19,2.7951722057541299e-17,0.0,0.0,1.5071686785561194e-07,1.2057895001132426e-08,6.6766440407875147e-19,2.0632869319716876e-22,3.6096108169368515e-20,2.9989158722685518e-49,1.0803003642965155e-36,1.8096107271602879e-25,2.1865723460323362e-22,6.9970246890342037e-19,2.7798277873923218e-36,-1.417941218965633e-30,1.3933765481341733e-21,2.9423535728871541e-30,7.5596829206891704e-29,2.4988697459911886e-25,4.0471887230225935e-21,1.0323115340528721e-26,2.6004958764544425e-20,1.1875490311321389e-09,2.3044319006368336e-27,1.0660078667757941e-23,3.6657396084321898e-18,3.0904551898894153e-26,2.0595201206222438e-29,8.7055356306669401e-20,2.8223068424186476e-25,0.35999999999999999,0.0,0.0098548206568182962,0.10878603852541159,4.2882074093009598e-12,1.3205638041943208e-13,2.5882281787335168e-11,4.117907257762542e-13,0.0,3.1924314609377728e-10,1.1285887246014839e-20,2.9965109963940612e-20,1.7559743470011151e-06,2.570363633657268e-11,0.0,2.9863089184484294e-20,0.0,0.0,0.0,0.0,1.0102378264282375e-06,1.4685497781810562e-05,9.2772453453033176e-07,1.4566214832785812e-05,6.7299709548915338e-07,1.1785641237256555e-09,1.5591339651825406e-06,4.8429724741702398e-12,3.7301486907087017e-12,1.1243852309006093e-16
1.5678731366320788e-07,0.0007879482064134652,1.1966391258782762e-14,2.5803958572851001e-16,4.6481862468711171e-16,7.0533669653298961e-19,3.1305216860045239e-17,0.0,0.0,1.5720183012480702e-07,1.318205677091649e-08,7.3409996547788708e-19,2.267998543066817e-22,3.862467987634469e-20,3.4282762657608995e-49,1.2112908272718919e-36,1.9884570718591336e-25,2.4056504997539252e-22,7.6827678059902712e-19,3.2100514176220524e-36,-4.4589687542575455e-31,1.5294604697065615e-21,1.957508088833266e-30,8.307345603711422e-29,2.9345569922948467e-25,4.435753228022984e-21,1.1603002699044984e-26,2.7796347138415614e-20,1.2437067231046565e-09,2.715079178022035e-27,1.217654861191376e-23,3.9061660123966453e-18,3.3903153858911972e-26,2.2607815036304461e-29,9.5326897167100599e-20,3.2607154893005033e-25,0.35999999999999999,0.0,0.0098539706381482132,0.10878562305124405,4.3796843804075421e-12,1.3830157034745527e-13,2.6395194526098458e-11,4.5456470665842762e-13,0.0,3.3318794159262635e-10,1.2342620378743589e-20,3.4328054382872902e-20,1.8739967465864132e-06,2.8110302495858847e-11,0.0,3.2697427241811378e-20,0.0,0.0,0.0,0.0,1.029937633217728e-06,1.4967420620960524e-05,9.5017679529960818e-07,1.485365194924511e-05,6.8591959654369934e-07,1.2342737967408973e-09,1.6666225916576302e-06,5.0718967744143856e-12,3.9064696864700428e-12,1.2625403825957234e-16
1.6055017770896973e-07,0.0007879475356245252,1.2196249803768068e-14,2.7009865245147227e-16,5.0128756072480141e-16,7.6983049741160801e-19,3.4989454852080632e-17,0.0,0.0,1.637590848050673e-07,1.4375937261693301e-08,8.0514605770419476e-19,2.4870378711962823e-22,4.1251086223442779e-20,3.9086649678982867e-49,1.3539337292382903e-36,2.1795586965728401e-25,2.6402884268845871e-22,8.4153380716687385e-19,3.6927373522349612e-36,1.2523742230953827e-30,1.6747797070064803e-21,-5.8634435635278954e-32,9.1056785868736507e-29,3.4316830014183616e-25,4.8498613747529692e-21,1.3002765257969281e-26,2.9655587387406329e-20,1.3009581496082446e-09,3.1854237891069959e-27,1.3859542538821231e-23,4.1551516090629882e-18,3.7101165775998169e-26,2.4754399488330231e-29,1.0413175360312195e-19,3.7566571176087809e-25,0.35999999999999999,0.0,0.0098531214736806792,0.10878520774090926,4.4701201741420562e-12,1.4466839019011907e-13,2.6900604292845074e-11,5.0054330261235087e-13,0.0,3.4729967871361964e-10,1.3465373624898891e-20,3.9184552249614904e-20,1.9964564899314075e-06,3.0667323156260772e-11,0.0,3.5719565118157731e-20,0.0,0.0,0.0,0.0,1.0493467966397919e-06,1.524466443683412e-05,9.7261194603039889e-07,1.5136846682736595e-05,6.9862755901864657e-07,1.2910661254719009e-09,1.7782619674386618e-06,5.3052692796002624e-12,4.0862166914058746e-12,1.4134429161738346e-16
1.6431304175473157e-07,0.0007879468653418462,1.2422439813812183e-14,2.8238869052823544e-16,5.4011441829442889e-16,8.3824690164616738e-19,3.9030720363976683e-17,0.0,0.0,1.703842311409986e-07,1.5641481273717895e-08,8.8098032370684465e-19,2.7209836157749591e-22,4.3975399326786935e-20,4.4375568983804453e-49,1.5087415801875746e-36,2.3833429461900703e-25,2.8911337108287268e-22,9.1965038876249274e-19,4.2325683976530573e-36,-9.8232341330313048e-31,1.8296775740160348e-21,2.8626064545526991e-30,9.9574182609072801e-29,3.9968749038621519e-25,5.2903821233057073e-21,1.4530012851819421e-26,3.1582688645094044e-20,1.3592871655454074e-09,3.7222125348954278e-27,1.5721894869680944e-23,4.4127078960918189e-18,4.0505480293777286e-26,2.7039472240736413e-29,1.1348707422881783e-19,4.3163610265690639e-25,0.35999999999999999,0.0,0.0098522731649091401,0.10878479259749363,4.5595038999194625e-12,1.5115504366034845e-13,2.7398487284572794e-11,5.4987234253406722e-13,0.0,3.6156924448493595e-10,1.4656032995167791e-20,4.4574148834642083e-20,2.1233641035041724e-06,3.3378993346945352e-11,0.0,3.8936441308438805e-20,0.0,0.0,0.0,0.0,1.0684645210788797e-06,1.5517218638311029e-05,9.9503000024769677e-07,1.5415787462796265e-05,7.1112049744517403e-07,1.3489249367215387e-09,1.8940635227659285e-06,5.5430234847387139e-12,4.2693384814487118e-12,1.5778762969021867e-16
1.680759058004934e-07,0.0007879461955661262,1.2644951296512593e-14,2.9490618153526215e-16,5.8141311682783967e-16,9.1069297854455825e-19,4.3456851943078266e-17,0.0,0.0,1.7707291697557234e-07,1.6980582328608481e-08,9.617806456415873e-19,2.9704180711188907e-22,4.6797590765196603e-20,5.0159646574260531e-49,1.6763628934189701e-36,2.6003041181947753e-25,3.1588393859681362e-22,1.0028035107731953e-18,4.834486812507923e-36,-8.5616833412365154e-31,1.9944972541537781e-21,3.3492449015426297e-30,1.0864567157406376e-28,4.6372471643823757e-25,5.7581777097782927e-21,1.6192594685460231e-26,3.357759170230908e-20,1.4186775821023303e-09,4.3327327145534664e-27,1.7776975083699947e-23,4.6788408734332329e-18,4.4122940160720763e-26,2.9467502352359384e-29,1.2340979553166149e-19,4.9465857729395667e-25,0.35999999999999999,0.0,0.0098514257126981128,0.1087843776238958,4.6478258056799997e-12,1.5775972961906966e-13,2.7888826519020758e-11,6.0269933609905691e-13,0.0,3.759876204840142e-10,1.5916438985282568e-20,5.0538131933698891e-20,2.2547261544952695e-06,3.6249504438319829e-11,0.0,4.2355007581566852e-20,0.0,0.0,0.0,0.0,1.0872902713047562e-06,1.5785076771679385e-05,1.0174309714701433e-06,1.5690466518193075e-05,7.2339811605613581e-07,1.4078340122220947e-09,2.0140348893930436e-06,5.7850927002864641e-12,4.4557836905678371e-12,1.7566457913450971e-16
1.7183876984625526e-07,0.000787945526297758,1.2863777558088781e-14,3.0764759450167792e-16,6.2529966256284853e-16,9.8727299508301633e-19,4.8297287719288169e-17,0.0,0.0,1.8382084349348711e-07,1.8395080061067975e-08,1.0477249693816121e-18,3.2359265138988486e-22,4.9717534988187959e-20,5.6578900505181852e-49,1.857566255982569e-36,2.8308952606002037e-25,3.4440634411438357e-22,1.0911701327129971e-18,5.5036979585749392e-36,1.6620373096714851e-30,2.1695814602908883e-21,3.5737684854245908e-31,1.1827967872255955e-28,5.3604181697334681e-25,6.254102650303722e-21,1.7998596210180603e-26,3.564017141906392e-20,1.4791131811962882e-09,5.0248359394183905e-27,2.0038683754614171e-23,4.9535512523987895e-18,4.7960330218329124e-26,3.2042904544776035e-29,1.3391662116657156e-19,5.6546501792009133e-25,0.35999999999999999,0.0,0.0098505791173015798,0.10878396282282982,4.7350772510867543e-12,1.6448064368221869e-13,2.8371611644094915e-11,6.5917332838183909e-13,0.0,3.9054589269961235e-10,1.7248384086077767e-20,5.7119519905870558e-20,2.3905453639340179e-06,3.9282938472087739e-11,0.0,4.5982222884032447e-20,0.0,0.0,0.0,0.0,1.1058237649832984e-06,1.6048236401780509e-05,1.0398148732085819e-06,1.5960879767599445e-05,7.3546030333738496e-07,1.4677771031226562e-09,2.138180010195027e-06,6.0314101116914343e-12,4.6455008566249013e-12,1.9505779201058822e-16
