Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870)
7.945069564957528e-07,0.0013599690736821463,2.872338907731712e-13,5.7796268283129052e-14,4.626929821155665e-10,8.0910474523395594e-16,8.3157266467077016e-09,0.0,0.0,1.3104331322359426e-06,1.830261391312241e-06,2.7150330161558147e-15,1.2555016317726368e-18,4.0446969027696659e-17,5.4098587923953238e-42,8.042458598958601e-31,5.6511403866258529e-21,2.9180808919857545e-17,2.7697304929666846e-15,1.1389747803242897e-26,5.8489877361789851e-30,6.0799001707321638e-18,3.3372979102476222e-27,2.9765785199549316e-24,2.8346407878722451e-20,1.2967801048374398e-17,2.8615990459239497e-17,2.9084978979765359e-17,1.4093562972054368e-07,9.533979613817291e-21,2.878739295712808e-19,2.319402361031564e-15,2.2107527496139306e-22,2.8872266850622055e-24,2.6689142448593714e-16,1.6093441975623572e-16,0.35999999999999999,0.0,0.0096661097299428067,0.10870020981565452,2.0120479636537191e-11,1.9648010286911463e-10,2.828320097594746e-10,7.1459081326106547e-10,0.0,2.0769242987183126e-09,6.7266787444806636e-18,5.5840317047881521e-17,6.5358912869131815e-05,2.9414928780362868e-09,0.0,1.3311362107480437e-17,0.0,0.0,0.0,2.7391229641121563e-43,6.6033621489910231e-06,4.265806980298991e-05,9.4800089400213026e-06,3.5007230650508925e-05,8.8114781020299856e-07,1.2210575931316237e-07,6.3746176770911747e-05,2.4238073723147388e-10,1.8088375829370067e-10,2.8633684587886125e-13,1.132023882612223e-14,1.7692020694221203e-08,1.2945104911161586e-10,5.7011620241237055e-16,1.0679016345763679e-12,8.7767620792009125e-09
8.067428330615963e-07,0.0013599648148946654,2.8749604517428236e-13,5.8895784018783014e-14,4.7315548528200737e-10,8.3463833023823441e-16,8.6729095095428571e-09,0.0,0.0,1.3176842956278208e-06,1.8864526509833331e-06,2.8576592551059437e-15,1.32414643782799e-18,4.1812952460254612e-17,5.639987300805782e-42,8.3766205502033311e-31,5.8757544130352913e-21,3.1027564433024174e-17,2.9148480994080147e-15,1.2415117731838234e-26,-1.7126186466144783e-28,6.3948504218717799e-18,3.5394976547571366e-27,3.0954626217051449e-24,3.0448484646174962e-20,1.3569097914304384e-17,3.0473666699206006e-17,3.0061699743605006e-17,1.4377197047709691e-07,1.040786747628077e-20,3.037767390018695e-19,2.3790564695930475e-15,2.3150902042869e-22,3.1213271994295272e-24,2.7911004919610445e-16,1.7124356107494055e-16,0.35999999999999999,0.0,0.0096628983818213311,0.10869864443809983,2.0151109945256748e-11,2.0098605089585672e-10,2.8285246006440248e-10,7.4613100486832021e-10,0.0,2.087214983208369e-09,6.9311358860777419e-18,5.8776386595292788e-17,6.6905817120375063e-05,3.0308985171761956e-09,0.0,1.3893692979800934e-17,0.0,0.0,0.0,2.9779144338053421e-43,6.6038038993080947e-06,4.2687968338388322e-05,9.6093722654564613e-06,3.5009270350068426e-05,8.8175568765349487e-07,1.2421013726492567e-07,6.5244958159620941e-05,2.465552753686768e-10,1.8399911967795506e-10,3.0120849584198872e-13,1.1908085271617481e-14,1.8385153639044352e-08,1.3251914549531057e-10,5.9972042447254613e-16,1.0914893349387993e-12,9.1443539245319843e-09
8.189787096274398e-07,0.0013599605587963203,2.877379789343008e-13,5.9992409407935909e-14,4.8361785689998691e-10,8.6035682658905865e-16,9.0379888638168066e-09,0.0,0.0,1.3246207231457056e-06,1.942980384322694e-06,3.0051295091543187e-15,1.3952222176509047e-18,4.3199630332487101e-17,5.8743759459937349e-42,8.7170866235998223e-31,6.1044596535392649e-21,3.295218577039086e-17,3.0648875880543555e-15,1.3510570015494815e-26,1.3994849636275639e-28,6.7202777585802945e-18,3.2731070531821986e-27,3.2165649219152459e-24,3.26594826647068e-20,1.4186207486814474e-17,3.2415528624763046e-17,3.1053136041173835e-17,1.4660844093326007e-07,1.134164308080244e-20,3.2018369857759535e-19,2.4388541641877543e-15,2.4222757682884223e-22,3.3695133379576693e-24,2.9163913618931806e-16,1.8199323454339428e-16,0.35999999999999999,0.0,0.0096596900820549534,0.1086970799771305,2.0179441489448509e-11,2.0549237856520382e-10,2.8285815669729763e-10,7.7834341816455225e-10,0.0,2.0969933586709469e-09,7.1366972029161452e-18,6.1797184958605919e-17,6.8454171206146406e-05,3.1207869801479596e-09,0.0,1.4489645005916344e-17,0.0,0.0,0.0,3.232297392582162e-43,6.6039038788962594e-06,4.2715116416818494e-05,9.7382684643328776e-06,3.5009491358785843e-05,8.8230672797443989e-07,1.2630179613123501e-07,6.6744668258544797e-05,2.5070447361895466e-10,1.8709557080279982e-10,3.1652663045723936e-13,1.2513572017614517e-14,1.9090507403334802e-08,1.3559014060566407e-10,6.3021297760363246e-16,1.115077747421172e-12,9.5198412468657995e-09
8.312145861932833e-07,0.001359956305386018,2.8796111051347199e-13,6.1086090253178602e-14,4.9407952448080186e-10,8.8625317360565302e-16,9.4109592542391601e-09,0.0,0.0,1.3312554506346022e-06,1.9998283245028421e-06,3.1575192642717696e-15,1.4687670341020632e-18,4.4606963855690078e-17,6.1129929425600465e-42,9.0638171384002219e-31,6.3372269586357132e-21,3.4956262019816386e-17,3.2199258369351557e-15,1.4679374892994926e-26,7.0799314657810129e-29,7.056338525755782e-18,3.4713140241973028e-27,3.3398866195234686e-24,3.4982503191690914e-20,1.4819203876300518e-17,3.4443690364047647e-17,3.2059261059487578e-17,1.4944489980579293e-07,1.2337992979354936e-20,3.3709697920330039e-19,2.4987824048245415e-15,2.5323271543786817e-22,3.6323339199640057e-24,3.0447963118636277e-16,1.9319262335153195e-16,0.35999999999999999,0.0,0.0096564847808086069,0.10869551643572974,2.0205606261600722e-11,2.0999864932414361e-10,2.8285040715288319e-10,8.1122304214363051e-10,0.0,2.1062815481661182e-09,7.343302145486995e-18,6.4902811794518701e-17,7.0003794621332385e-05,3.2111317902102434e-09,0.0,1.5099229843904507e-17,0.0,0.0,0.0,3.5029474037305917e-43,6.6036924046868632e-06,4.2739712404177315e-05,9.866699081849709e-06,3.5008055079679012e-05,8.8280503168558357e-07,1.2838070093698325e-07,6.8245141827316758e-05,2.5482826344227189e-10,1.9017306050059754e-10,3.3229358846958734e-13,1.3136790965582395e-14,1.9807980809749288e-08,1.3866367468507595e-10,6.6159848921418057e-16,1.1386659629457745e-12,9.9032180146878667e-09
8.434504627591268e-07,0.001359952054662672,2.8816675558012731e-13,6.2176778647009432e-14,5.0453998462913485e-10,9.1232062010106993e-16,9.7918148334269077e-09,0.0,0.0,1.3376010458704873e-06,2.0569809341643202e-06,3.3149039015235211e-15,1.5448187690503687e-18,4.6034917536867065e-17,6.3557915762352005e-42,9.4167721467730891e-31,6.5740284322542874e-21,3.7041377448352788e-17,3.3800396215177061e-15,1.592488320687506e-26,-2.2545228555105586e-28,7.4031887903248497e-18,3.8046103759302468e-27,3.4653758014748842e-24,3.7420654848590845e-20,1.5468158913312928e-17,3.6560272257626077e-17,3.3080050332969951e-17,1.5228121838950737e-07,1.3399657217670561e-20,3.5451856794256729e-19,2.5588288720385132e-15,2.6452616988231275e-22,3.9103475202672648e-24,3.1763243500134072e-16,2.0485088753764048e-16,0.35999999999999999,0.0,0.0096532824318692131,0.10869395381663383,2.0229728665398152e-11,2.1450446549650135e-10,2.8283041420698307e-10,8.447647918266821e-10,0.0,2.1151008705580982e-09,7.5508929705980362e-18,6.8093341087444478e-17,7.1554520439617047e-05,3.3019077001219863e-09,0.0,1.5722457622862686e-17,0.0,0.0,0.0,3.7905538306278121e-43,6.6031973629590269e-06,4.2761939903669996e-05,9.9946656574668283e-06,3.5005109981334506e-05,8.8325439399266239e-07,1.3044682847126334e-07,6.9746226850990079e-05,2.589265998205487e-10,1.9323155520462123e-10,3.4851157984805619e-13,1.3777828920900217e-14,2.0537473527647646e-08,1.4173941503526741e-10,6.9388133014851648e-16,1.1622526918296206e-12,1.0294477874107878e-08
8.556863393249703e-07,0.001359947806625308,2.8835613436332383e-13,6.326443248415241e-14,5.1499879640480909e-10,9.3855271272315035e-16,1.0180549413201772e-08,0.0,0.0,1.3436696163934075e-06,2.1144233766828099e-06,3.4773587066875206e-15,1.6234151315435081e-18,4.7483458976574235e-17,6.6027512332137767e-42,9.7759172063985914e-31,6.814836757295325e-21,3.9209111630169086e-17,3.54530562413238e-15,1.7250527013782154e-26,1.0584584764324232e-28,7.7609843650000065e-18,3.5206480325085247e-27,3.5930429241841901e-24,3.9977053158129743e-20,1.6133142267736495e-17,3.8767400562351156e-17,3.4115481514797316e-17,1.5511727954750826e-07,1.4529428897910878e-20,3.724502789574132e-19,2.6189819351677452e-15,2.7610963813688969e-22,4.2041224634356836e-24,3.3109840634463549e-16,2.1697716468527344e-16,0.35999999999999999,0.0,0.0096500829923742357,0.10869239212235184,2.0251925944960583e-11,2.1900946521092353e-10,2.8279928385112199e-10,8.7896352086781214e-10,0.0,2.1234718537659599e-09,7.7594146451937557e-18,7.1368822757593633e-17,7.3106194318545508e-05,3.3930906432159242e-09,0.0,1.6359337058108521e-17,0.0,0.0,0.0,4.0958200621550345e-43,6.6024443959499456e-06,4.2781968835693525e-05,1.0122169724980773e-05,3.5000792577811301e-05,8.8365832739577067e-07,1.3250016622203814e-07,7.1247783538312266e-05,2.6299945873262829e-10,1.9627103694602438e-10,3.651826917856166e-13,1.4436767831409299e-14,2.1278886120585021e-08,1.4481705403359218e-10,7.2706562660741266e-16,1.1858374507869176e-12,1.0693614192320623e-08
8.679222158908139e-07,0.0013599435612730545,2.8853037851258516e-13,6.4349015010166984e-14,5.2545557528136993e-10,9.6494328442902214e-16,1.0577156510799604e-08,0.0,0.0,1.3494728184753363e-06,2.1721414879172001e-06,3.6449588792021526e-15,1.7045936652313923e-18,4.895255863322285e-17,6.8538505145132984e-42,1.0141216898817886e-30,7.0596238896154479e-21,4.1461039576230273e-17,3.7158004426986451e-15,1.865981931240521e-26,1.4933811527409918e-28,8.1298808302638222e-18,3.5888967322922322e-27,3.7229036135028794e-24,4.2654820140545766e-20,1.6814221560244024e-17,4.1067207173648371e-17,3.5165534223869901e-17,1.5795297677827487e-07,1.5730153763777379e-20,3.9089376403598792e-19,2.6792306213775226e-15,2.8798478440487794e-22,4.5142368187730728e-24,3.4487836443411126e-16,2.2958057063140227e-16,0.35999999999999999,0.0,0.0096468864225593247,0.108690831355183,2.027230859310416e-11,2.235133195518263e-10,2.8275803267678828e-10,9.1381403313974282e-10,0.0,2.1314142499807485e-09,7.9688147225886817e-18,7.4729284172585331e-17,7.4658673572912767e-05,3.4846576853015551e-09,0.0,1.7009875557917619e-17,0.0,0.0,0.0,4.4194641403529663e-43,6.6014570733238316e-06,4.2799956444053123e-05,1.024921281259614e-05,3.4995228341327251e-05,8.8402008229441862e-07,1.3454071139639776e-07,7.2749683390595501e-05,2.6704683548662786e-10,1.9929150219421892e-10,3.8230889445914565e-13,1.5113685014626182e-14,2.2032120084378266e-08,1.4789630729091001e-10,7.6115527164698635e-16,1.2094198255012424e-12,1.1100620098500695e-08
8.801580924566574e-07,0.0013599393186050001,2.8869053749202669e-13,6.5430494403899792e-14,5.3590998761897345e-10,9.9148644314155288e-16,1.0981629390442758e-08,0.0,0.0,1.3550218670155407e-06,2.2301217485298519e-06,3.817779540458555e-15,1.7883917573035017e-18,5.0442189600879973e-17,7.1090392588122524e-42,1.0512633489670306e-30,7.3083628045395373e-21,4.3798731864590812e-17,3.8916005988196474e-15,2.0156353998577963e-26,-2.6351650843831735e-28,8.5100335548331222e-18,4.0370978200713609e-27,3.8548941375630172e-24,4.5457083964323509e-20,1.7511462466665547e-17,4.3461829364996121e-17,3.6230189977700038e-17,1.6078821335412756e-07,1.7004729808047594e-20,4.0985052270330633e-19,2.7395645854755611e-15,3.0015324087920106e-22,4.8412784009067943e-24,3.5897309143068265e-16,2.4267020017906878e-16,0.35999999999999999,0.0,0.0096436926855237477,0.1086892715172295,2.0290980738195946e-11,2.2801572991969592e-10,2.8270759474920089e-10,9.4931109337237007e-10,0.0,2.1389470524919364e-09,8.1790432290488561e-18,7.8174731569181215e-17,7.6211826312599568e-05,3.5765869775509363e-09,0.0,1.7674079322382745e-17,0.0,0.0,0.0,4.7622177263409786e-43,6.6002570486285969e-06,4.2816048232205086e-05,1.0375796442992696e-05,3.4988532552546235e-05,8.8434266620039743e-07,1.3656847002143361e-07,7.4251808336997792e-05,2.7106874316022517e-10,2.022929607546845e-10,3.9989204655183294e-13,1.5808653375950184e-14,2.2797077876721899e-08,1.5097691193250825e-10,7.9615393622081285e-16,1.2329987064044244e-12,1.151548852060168e-08
8.923939690225009e-07,0.001359935078620305,2.888375845358233e-13,6.6508843391332159e-14,5.4636174562967468e-10,1.0181765606277492e-15,1.1393961100697729e-08,0.0,0.0,1.3603275461683562e-06,2.288351256962327e-06,3.9958957414781747e-15,1.8748466462317941e-18,5.1952327448818833e-17,7.3682981850390948e-42,1.0890135249650559e-30,7.5610275670734556e-21,4.622375477021941e-17,4.0727825453270399e-15,2.1743806672266329e-26,4.8253917538273438e-29,8.9015977146991598e-18,3.8010502275260315e-27,3.989021240942851e-24,4.8386978647174439e-20,1.8224928816071834e-17,4.5953409543443733e-17,3.7309432001650238e-17,1.6362290152595578e-07,1.8356106902386299e-20,4.2932191191327731e-19,2.7999740805723924e-15,3.1261660938719617e-22,5.1858447702634585e-24,3.733833347158811e-16,2.5625512780807788e-16,0.35999999999999999,0.0,0.0096405017470126905,0.10868771261041311,2.0308040510730664e-11,2.3251642558719511e-10,2.8264882795744815e-10,9.8544943689409886e-10,0.0,2.1460885137943062e-09,8.3900525810327188e-18,8.170515138865241e-17,7.7765530640958662e-05,3.6688577105057205e-09,0.0,1.835195343494546e-17,0.0,0.0,0.0,5.1248262304932514e-43,6.5988642093612499e-06,4.2830378833280001e-05,1.0501922133388592e-05,3.4980811084628253e-05,8.8462886210983736e-07,1.3858345612091795e-07,7.5754049932094531e-05,2.7506521040374223e-10,2.0527543396528336e-10,4.1793390054200929e-13,1.6521741619460578e-14,2.3573662939495353e-08,1.5405862499782711e-10,8.3206507967024315e-16,1.2565738926269482e-12,1.1938212216065291e-08
9.168657221541879e-07,0.0013599266066980035,2.8909588651431721e-13,6.8656061739905349e-14,5.6725635081387587e-10,1.0719764138769212e-15,1.2242172317969116e-08,0.0,0.0,1.3702498480234001e-06,2.4055093446077289e-06,4.3683146559351245e-15,2.0558750614849813e-18,5.503403733922988e-17,7.898957804124918e-42,1.1663261093443986e-30,8.0780283813899927e-21,5.1342036793646676e-17,4.4515973169434792e-15,2.520657481142775e-26,-2.0260704342131092e-29,9.7195801813982717e-18,3.98959844706836e-27,4.2637077948178918e-24,5.464222454566609e-20,1.9700784457634544e-17,5.1236037829251258e-17,3.9511615464989234e-17,1.692903223498091e-07,2.1301321111339021e-20,4.6981335113626401e-19,2.9209835003517339e-15,3.3843434698070101e-22,5.9299908461696494e-24,4.0315319800149758e-16,2.8494707786887472e-16,0.35999999999999999,0.0,0.009634128140613334,0.10868459759705372,2.0337687491989325e-11,2.4151171629811115e-10,2.8250939236513753e-10,1.0596288187871465e-09,0.0,2.159266836301889e-09,8.8142347459490036e-18,8.9020762306626786e-17,8.0874152159552358e-05,3.8543451932233751e-09,0.0,1.9748727941131984e-17,0.0,0.0,0.0,5.9126618964470523e-43,6.5955715942074139e-06,4.2854245309236771e-05,1.0752805736088079e-05,3.4962671755524404e-05,8.8510219431317563e-07,1.4257520250479409e-07,7.8758493137959538e-05,2.8298200928813607e-10,2.111835628399578e-10,4.5540022272248883e-13,1.800253273013224e-14,2.5161333638185059e-08,1.6022449561002707e-10,9.0663764165489776e-16,1.3037122142484168e-12,1.2807195771914721e-08
9.388902999727063e-07,0.0013599189911374528,2.8929190577032209e-13,7.0577659714005022e-14,5.8605031656769815e-10,1.12084744239095e-15,1.3032366572820034e-08,0.0,0.0,1.3784473680910314e-06,2.5116863582856274e-06,4.722354136171456e-15,2.2282576447054153e-18,5.7877508939424037e-17,-5.8806580923728194e-42,-7.866718495281457e-31,8.5564951605891442e-21,5.6262790626006923e-17,4.8117021361097112e-15,2.8672548124667933e-26,-1.0877257407451424e-28,1.049634488233229e-17,4.2265184935484511e-27,4.5181485242415096e-24,6.0739995604824298e-20,2.1085151193846162e-17,5.634358952357653e-17,4.1543327895289489e-17,1.7438840436631983e-07,2.4245316967569638e-20,5.0802669548221222e-19,3.0300637781246744e-15,3.6269441053582602e-22,6.6658513864797715e-24,4.3103199814724544e-16,3.1255439628562443e-16,0.35999999999999999,0.0,0.0096284011695129037,0.10868179728554622,2.0359728969856298e-11,2.4959939213885928e-10,2.8236266164945259e-10,1.1285303322207616e-09,0.0,2.1699575719085786e-09,9.198236879700291e-18,9.5894919057229157e-17,8.3672754520200938e-05,4.0222626212872909e-09,0.0,2.1052608580264765e-17,0.0,0.0,0.0,6.6973874318325445e-43,6.5921167829791913e-06,4.2870857304200172e-05,1.0977049934655003e-05,3.4943732674697565e-05,8.8542762899140863e-07,1.4612437124537363e-07,8.1461974982641224e-05,2.9002068511053759e-10,2.1643636907731119e-10,4.9070425376335548e-13,1.9397824823095814e-14,2.6629054452880936e-08,1.6577549020825662e-10,9.769043444637974e-16,1.3461209227002701e-12,1.3616070836021615e-08
9.609148777912245e-07,0.0013599113842593952,2.8945764017519102e-13,7.2488863849320226e-14,6.0483286035929364e-10,1.1701180281724348e-15,1.384790866828839e-08,0.0,0.0,1.3860056194279565e-06,2.6184958287049272e-06,5.0947158401277119e-15,2.4098212902169714e-18,6.0787137412006777e-17,4.4623555079008185e-39,6.7646215456105287e-28,9.0472860281756491e-21,6.1490671122705686e-17,5.1904304897805729e-15,3.2493987280399491e-26,1.4717007215473314e-27,1.1312488845347338e-17,3.1592704145029105e-27,4.7793562695459085e-24,6.7300275793975189e-20,2.2523005744395104e-17,6.1798815604288326e-17,4.3622104478255974e-17,1.7948368347298548e-07,2.7486361267900415e-20,5.4792296614588406e-19,3.1392616292385167e-15,3.879336667825893e-22,7.4682310753670387e-24,4.5994331412808509e-16,3.419067515305789e-16,0.35999999999999999,0.0,0.0096226828339838911,0.10867900001384741,2.0377833089270115e-11,2.576783543178151e-10,2.8219938538239522e-10,1.1994272459863052e-09,0.0,2.179632451976157e-09,9.5841269880079311e-18,1.0304339525824068e-16,8.6471631760411244e-05,4.1910056038855927e-09,0.0,2.2400817479536084e-17,0.0,0.0,0.0,7.558682403569899e-43,6.5882792481210048e-06,4.2883439627563956e-05,1.1199833759714568e-05,3.4922758591779767e-05,8.8566982109519735e-07,1.4963266703830771e-07,8.4164515076548988e-05,2.9697796054098326e-10,2.2162842876821518e-10,5.2751739165750292e-13,2.0852722035816784e-14,2.81329920740058e-08,1.7132706186596121e-10,1.0501726290413656e-15,1.3885135876816879e-12,1.4450279350593994e-08
9.829394556097428e-07,0.0013599037860600094,2.8959665537939527e-13,7.4389638268291545e-14,6.2360344637041208e-10,1.2197635245705052e-15,1.4688753951637231e-08,0.0,0.0,1.3929734646535132e-06,2.7258815708941931e-06,5.4858357425063255e-15,2.6007786552697727e-18,6.3762848004297692e-17,4.278094913141673e-39,6.1142954156095073e-28,9.5502570990180805e-21,6.7034673665210171e-17,5.5882265684217373e-15,3.6695283520047833e-26,1.7052689042182036e-28,1.2168912120774341e-17,4.3524154477455669e-27,5.0473569611194416e-24,7.4341529817424558e-20,2.401466443767865e-17,6.7614368981031936e-17,4.5747894311313688e-17,1.8457588810913468e-07,3.1043492539218985e-20,5.8950604867409747e-19,3.2485383079291076e-15,4.1416054289238239e-22,8.340967588166272e-24,4.8989049534896847e-16,3.7305642131574568e-16,0.35999999999999999,0.0,0.0096169730064936572,0.10867620578816309,2.0392396811982103e-11,2.6574777070800832e-10,2.8202249634291601e-10,1.2722888004916335e-09,0.0,2.1883737814030119e-09,9.9717007063359217e-18,1.1046554432535495e-16,8.9270347733618841e-05,4.3604847789368653e-09,0.0,2.3793353711836321e-17,0.0,0.0,0.0,8.5014008007596314e-43,6.5841269648978102e-06,4.2892478448826241e-05,1.1421165869309611e-05,3.4900111307162138e-05,8.8583881942210632e-07,1.5310037462882259e-07,8.6865742769070306e-05,3.0385440590850231e-10,2.2676016746175559e-10,5.6584663458335978e-13,2.2367497568237402e-14,2.9672619959851292e-08,1.7687834125224209e-10,1.1264562512875319e-15,1.4308902079721005e-12,1.5309776112556677e-08
9.999999999999997e-07,0.0013598961965350217,2.8968796852923713e-13,7.5854828668788502e-14,6.3813497154911279e-10,1.2584628279575153e-15,1.5357447183082869e-08,0.0,0.0,1.3979939707439538e-06,2.8094272002704603e-06,5.801972511591505e-15,2.7552879217894825e-18,6.6113255464653306e-17,1.6153688422125849e-40,-1.422678706923379e-29,9.9481508958151581e-21,7.1552109080159602e-17,5.9097527677449525e-15,4.0226773134130777e-26,-1.6745142079401571e-27,1.2860565877280099e-17,5.9624444340555532e-27,5.2595493779610914e-24,8.0138134438069149e-20,2.5207297695615571e-17,7.2374904440973471e-17,4.7426847492317279e-17,1.8851812452228954e-07,3.4028564810970662e-20,6.2287821087730199e-19,3.3332176591841366e-15,4.351602828149307e-22,9.0678601695075371e-24,5.1380196027156904e-16,3.9845385497923653e-16,0.35999999999999999,0.0,0.0096125558705088595,0.10867404343895451,2.0401472942055942e-11,2.7199145507136297e-10,2.818777230799249e-10,1.3300592879974687e-09,0.0,2.1945519129537247e-09,1.0272958583707946e-17,1.1640245792631575e-16,9.1437919074032834e-05,4.4922195420731913e-09,0.0,2.4902494244552638e-17,0.0,0.0,0.0,9.2907806270470163e-43,6.5807313808708721e-06,4.2897315343321611e-05,1.1591620478833479e-05,3.4881616206307057e-05,8.8592501775436974e-07,1.5575881622520786e-07,8.8957046643543e-05,3.091258486596411e-10,2.3069412876922884e-10,5.9658303619462327e-13,2.3582174763258534e-14,3.0889439349152841e-08,1.8117775595736927e-10,1.1876269341760873e-15,1.463704184895664e-12,1.5992906549020028e-08
1.0049640334282611e-06,0.0013598961965350217,2.8971206665943885e-13,7.6279972672467366e-14,6.4236174928613081e-10,1.2697612694065685e-15,1.5554857395280597e-08,0.0,0.0,1.3993961980401784e-06,2.8337920029395839e-06,5.8961495197220096e-15,2.8013413320353532e-18,6.6804580150201455e-17,-3.1553393866720988e-40,-6.1756652824280948e-29,1.0065273516680961e-20,7.2903758060113269e-17,6.0055342720094413e-15,4.1301692657740067e-26,-1.2463469359279944e-27,1.3066513828471804e-17,5.6862369060971839e-27,5.3220150292415965e-24,8.1882273210860029e-20,2.5560430179554753e-17,7.3802941438936118e-17,4.7920656428460227e-17,1.8966479573740491e-07,3.493627163934228e-20,6.3277896406622584e-19,3.3578593266142139e-15,4.4138324788041829e-22,9.2880011558959361e-24,5.2087666120901661e-16,4.0605552258562154e-16,0.35999999999999999,0.0,0.0096112715746546635,0.10867341461361849,2.0403777149846412e-11,2.738069616372737e-10,2.8183449606028276e-10,1.3470844562564449e-09,0.0,2.1962577227316025e-09,1.0360771295447377e-17,1.1816059331782191e-16,9.2068524420507101e-05,4.5306184924566316e-09,0.0,2.5230209903785968e-17,0.0,0.0,0.0,9.5305424465679976e-43,6.5797179012568902e-06,4.2898396631570634e-05,1.1641054868099172e-05,3.4876099382226965e-05,8.8594336394411343e-07,1.5652781697260596e-07,8.9565342001489398e-05,3.1065066767984316e-10,2.3183206761762164e-10,6.0569821441911659e-13,2.3942394307348515e-14,3.1247422028399967e-08,1.8242857488688421e-10,1.2057674408598325e-15,1.473249838549968e-12,1.6194515756891881e-08
1.0269886112467794e-06,0.0013598886156802573,2.8980659717523789e-13,7.815987874025463e-14,6.6110761376835736e-10,1.3200904273073269e-15,1.644617385221884e-08,0.0,0.0,1.4053157704202619e-06,2.9421797724865517e-06,6.3260926204555606e-15,3.0117199369495975e-18,6.9912285492610682e-17,1.5912638172734717e-39,2.8087689078317733e-28,1.0592205325168212e-20,7.9106850528531709e-17,6.4427972792863493e-15,4.6339336730743898e-26,9.3762668604871549e-28,1.400619233448449e-17,4.0643546027202501e-27,5.6032596950281311e-24,8.994107220808284e-20,2.7160593508168796e-17,8.0377260954736265e-17,5.0140358420024367e-17,1.9475022557801969e-07,3.9184778118115779e-20,6.7774398583570157e-19,3.4671940578221727e-15,4.6960979046811036e-22,1.0313374686326317e-23,5.5290472408499453e-16,4.4095602238698443e-16,0.35999999999999999,0.0,0.0096055784391530768,0.10867062649439904,2.0412295297595264e-11,2.8185537724846082e-10,2.8163751497704146e-10,1.4237839714869909e-09,0.0,2.2033546834272115e-09,1.0751168203657502e-17,1.2612765716960705e-16,9.4865834199814132e-05,4.701332163016913e-09,0.0,2.6711373098936679e-17,0.0,0.0,0.0,1.0651252347941558e-42,6.5751014212510529e-06,4.290156212926876e-05,1.1859509308086327e-05,3.48509855700708e-05,8.8599105978338375e-07,1.5991534812872778e-07,9.2263043710161529e-05,3.1736745367508315e-10,2.3684465739089405e-10,6.4707766309264499e-13,2.5577627454777401e-14,3.2856892447105957e-08,1.8797710974254366e-10,1.2881170333186827e-15,1.5155926822782779e-12,1.7104452969332849e-08
1.0490131890652977e-06,0.0013598810434918111,2.8988262872839128e-13,8.0029387012816621e-14,6.798410205940107e-10,1.3707318431572092e-15,1.7362658259067646e-08,0.0,0.0,1.4107710075179847e-06,3.0510014108357733e-06,6.7761003257185873e-15,3.2321241987010236e-18,7.3085926224658289e-17,2.0488067556173697e-39,2.6238235104981956e-28,1.1130920818183315e-20,8.5652845555162306e-17,6.9004591068003071e-15,5.1835203339690184e-26,3.63664139606736e-28,1.4988845402506351e-17,4.5061993910528741e-27,5.8911730665333474e-24,9.8536544233087271e-20,2.8815433536040007e-17,8.735008927970474e-17,5.240697498776531e-17,1.9983203236395976e-07,4.3809607130042975e-20,7.2440274543803345e-19,3.5765153664533658e-15,4.9884799499133286e-22,1.1421233852935587e-23,5.8597740954122777e-16,4.7780974794522256e-16,0.35999999999999999,0.0,0.0095998935119553496,0.10866784143387448,2.0418240331173824e-11,2.8989257801658161e-10,2.81433364478128e-10,1.5023574653251452e-09,0.0,2.2097296924049962e-09,1.1142735697082724e-17,1.3436575136504726e-16,9.7661993136000276e-05,4.8725576931618679e-09,0.0,2.823682550554857e-17,0.0,0.0,0.0,1.1868822160701812e-42,6.5703195004094867e-06,4.2902295277776707e-05,1.2076537689283981e-05,3.4824993238525928e-05,8.859885278302175e-07,1.6326334722707356e-07,9.4958619256378185e-05,3.2400552127776564e-10,2.4179850191046138e-10,6.8998987336843865e-13,2.7273386931777548e-14,3.4500535377895457e-08,1.9352337987255738e-10,1.3735145912420683e-15,1.5579200418541141e-12,1.8039542655465909e-08
