Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422)
1.9414988756745964e-05,0.001608201111926161,6.9487323050322472e-16,6.7273928256362005e-16,1.9013182389799743e-13,2.0160824131848448e-17,6.7896613954004406e-13,0.0,0.0,3.860968044900408e-07,3.2500636006684722e-06,2.9630548564699906e-16,7.180401927483652e-20,1.4002889764766427e-19,1.8599143039880162e-37,1.0638809334157667e-27,5.2114016063840039e-24,1.2507037513977748e-19,2.9621245925071855e-16,1.9369459556447821e-33,8.6372490261977575e-26,3.9091728447598775e-19,3.614364974638289e-27,1.1733707903538969e-27,6.2633291103843202e-21,2.0971199904287779e-19,3.6664244550862561e-24,9.1580651582416626e-20,1.4494316549815625e-08,3.7633745730133321e-22,1.1403225989394129e-20,9.8200499015184632e-18,5.6683435922922575e-25,8.103002707131089e-29,2.3325307337396359e-18,7.3164798212256633e-20,0.35999999999999999,0.0,0.009637047687357023,0.10867789333925609,1.8817942364662914e-12,7.6547827418306261e-13,3.7913089101492501e-12,6.4524577187764198e-10,0.0,1.5706540781825201e-09,6.5836813425373886e-13,2.2698626622131767e-20,0.00011468563498536049,1.1343562051633937e-08,0.0,1.3125170523772248e-17,0.0,0.0,0.0,0.0,5.4876180792083375e-07,7.2123112862684925e-06,9.02133002928148e-06,1.285057584809502e-05,3.0937274164849701e-07,1.3767862974522891e-08,0.0001082969103144544,4.4252477929447088e-11,3.6955634740898728e-11
1.9828014176633307e-05,0.0016081927752798594,6.9406310748405142e-16,6.8683646237289319e-16,1.9603610682574756e-13,2.0657432276258965e-17,7.1711891056583903e-13,0.0,0.0,3.8607330589120634e-07,3.3242605295840656e-06,3.1096824762708704e-16,7.5421277351504113e-20,1.4357408251216065e-19,-3.5108065520395614e-37,-1.5319087047524467e-27,5.4553151012836322e-24,1.3272710848759697e-19,3.1087146386812117e-16,2.2708523738411203e-33,-1.6228980288722838e-25,4.1018481940253397e-19,-6.7857223379670351e-27,1.3692115472166397e-27,6.602998067093386e-21,2.155727874870554e-19,3.8544334714518801e-24,9.389792234153117e-20,1.4845767227926957e-08,4.0808621244871682e-22,1.1971500513734981e-20,1.0056247282604793e-17,5.8270309462476909e-25,8.4385981085798662e-29,2.3940203573467744e-18,7.9197354669121897e-20,0.35999999999999999,0.0,0.0096319339945483261,0.10867533797926886,1.883044164187383e-12,7.8403164475428045e-13,3.7938921645714175e-12,6.7534837249149854e-10,0.0,1.5747189776291967e-09,6.9242403926852093e-13,2.3676828674822334e-20,0.00011724357512678479,1.164889618557748e-08,0.0,1.3727579097388444e-17,0.0,0.0,0.0,0.0,5.4913526694177505e-07,7.2002291601710642e-06,9.1072853240365153e-06,1.2859161114625696e-05,3.0884880820336841e-07,1.4087328258388778e-08,0.00011076969411478976,4.527847057080267e-11,3.7812450728417001e-11
2.0199737054531917e-05,0.0016081852808781656,6.9336240952338528e-16,6.9951126590027604e-16,2.0136053149864461e-13,2.1104996589476097e-17,7.5241200208964863e-13,0.0,0.0,3.8605227582442838e-07,3.3909403910972801e-06,3.2447921301285193e-16,7.8758349841138103e-20,1.4676384732254267e-19,9.7958664912392353e-38,4.2086111444334926e-28,5.6698857905739893e-24,1.3987180063886559e-19,3.2437900096392101e-16,2.2744452794048396e-33,4.5213314059104653e-26,4.2793689102348215e-19,1.8799800973963033e-27,1.3024914203570956e-27,6.9168175525854946e-21,2.2085024736032801e-19,4.0278629446225501e-24,9.5983156837845493e-20,1.516226727691976e-08,4.3831256357263047e-22,1.2495539892109135e-20,1.0268816649428634e-17,5.9699352360158514e-25,8.74914614976042e-29,2.4493621631756066e-18,8.4910906484847257e-20,0.35999999999999999,0.0,0.0096273385689907755,0.1086730408056012,1.8840167931734804e-12,8.0073965246416456e-13,3.7959829189463742e-12,7.0302020965098274e-10,0.0,1.5781337760936812e-09,7.2384808831116923e-13,2.4571959645504835e-20,0.00011954320055744977,1.1923965401488363e-08,0.0,1.4281092188883063e-17,0.0,0.0,0.0,0.0,5.4943751517068012e-07,7.1898005079396361e-06,9.1824098675554798e-06,1.2866091797284899e-05,3.0839639363753303e-07,1.4374464271158054e-08,0.00011299342279879305,4.6200602505765056e-11,3.8582531670371271e-11
2.0571459932430527e-05,0.0016081777945356204,6.9268694612252627e-16,7.1217450771287626e-16,2.0669409921299222e-13,2.1553159439121734e-17,7.8861167620772506e-13,0.0,0.0,3.8603143124358913e-07,3.45753140874378e-06,3.3828804456513957e-16,8.2172856622382784e-20,1.4995312750974148e-19,-2.8718822866466153e-38,8.3054415066618614e-29,5.8945877605010919e-24,1.4726062618532046e-19,3.3818435917862068e-16,2.474893609831399e-33,-1.3134657095631261e-26,4.4607851242430964e-19,-6.0765786729961573e-28,1.3889779543911516e-27,7.2383359327615284e-21,2.2612975731701901e-19,4.2052933433656877e-24,9.8067870877836668e-20,1.5478932896175096e-08,4.7016120767355782e-22,1.3031549780257944e-20,1.0481365787192742e-17,6.112905649110147e-25,9.0679660653870217e-29,2.5047004472245776e-18,9.0900766953895702e-20,0.35999999999999999,0.0,0.0096227496079616791,0.10867074611867673,1.8848533773185831e-12,8.1745612566684734e-13,3.7978647668633717e-12,7.312402279264454e-10,0.0,1.5813300392858459e-09,7.5600581338916113e-13,2.5480883049313148e-20,0.00012184045548193197,1.2199260461742565e-08,0.0,1.4845341637146972e-17,0.0,0.0,0.0,0.0,5.4970954315521551e-07,7.1797679206018363e-06,9.2554730096957058e-06,1.287231234200268e-05,3.0796098526877381e-07,1.4661219970796839e-08,0.00011521544597572448,4.7121482509557795e-11,3.9351567119228112e-11
2.0943182810329136e-05,0.0016081703161884204,6.9203520157846312e-16,7.2482656948138954e-16,2.1203602837366443e-13,2.2001933550146573e-17,8.2571904431447291e-13,0.0,0.0,3.8601082456101192e-07,3.5240366801037291e-06,3.5239466081335991e-16,8.5664946647374961e-20,1.5314114952593041e-19,7.1158418902585401e-37,2.7029539479407005e-27,6.1147668672268518e-24,1.5489728229870518e-19,3.5228745774937837e-16,2.3388558897143392e-33,3.2841564520342174e-25,4.6460956683210994e-19,1.3757369396048813e-26,1.2455060791346312e-27,7.5675608997538329e-21,2.3141083001812391e-19,4.3867260353757158e-24,1.0015200776665195e-19,1.5795747157621013e-08,5.0368781566500848e-22,1.3579569106088748e-20,1.0693883362718185e-17,6.2559290233511063e-25,9.3952556876250865e-29,2.5600311716769501e-18,9.7173695063965793e-20,0.35999999999999999,0.0,0.0096181670452963851,0.10866845389639392,1.885561427709743e-12,8.3418017076080598e-13,3.7995494756998425e-12,7.6000761232487698e-10,0.0,1.5843190192931834e-09,7.8889778170773656e-13,2.6403425594043592e-20,0.0001241353559336406,1.2474755362962072e-08,0.0,1.5420316053870586e-17,0.0,0.0,0.0,0.0,5.4995306277169849e-07,7.1701081327857006e-06,9.3265274996747171e-06,1.2877862788408788e-05,3.0754159100819516e-07,1.4947579338443013e-08,0.00011743574356521846,4.8041059246681505e-11,4.0119514193528659e-11
2.1314905688227746e-05,0.0016081628457758667,6.9140575924104067e-16,7.3746780271669756e-16,2.1738559026611484e-13,2.2451330906288553e-17,8.6373510545090214e-13,0.0,0.0,3.8599049290891115e-07,3.5904591313989723e-06,3.6679896560963137e-16,8.9234802493950612e-20,1.5632912340541003e-19,-1.14350904136589e-36,-4.1965016296578905e-27,6.3653970559588475e-24,1.6278545127011868e-19,3.6668819855738879e-16,3.1298046197528306e-33,-5.2704899110871958e-25,4.8352991646783466e-19,-2.201728259522605e-26,1.7930913868070891e-27,7.9044995186006166e-21,2.3669302417790348e-19,4.5721621110439728e-24,1.0223528756449493e-19,1.6112694090501191e-08,5.3894893659717444e-22,1.4139636257238235e-20,1.0906358630905995e-17,6.3989933778454411e-25,9.7312201335767887e-29,2.615350721142964e-18,1.0373644090170953e-19,0.35999999999999999,0.0,0.0096135908164576619,0.10866616411767607,1.8861480848880941e-12,8.5091094472112528e-13,3.8010481824906358e-12,7.893215211217548e-10,0.0,1.5871114382414747e-09,8.2252449280742939e-13,2.733941473929202e-20,0.0001264279171641134,1.2750425489264397e-08,0.0,1.6006004125188448e-17,0.0,0.0,0.0,0.0,5.5016966134543644e-07,7.1607993427870339e-06,9.3956247392208871e-06,1.2882780997509995e-05,3.0713725864831964e-07,1.523352733376492e-08,0.00011965429678666796,4.8959284367920228e-11,4.0886332542286836e-11
2.1686628566126356e-05,0.0016081553832394168,6.9079728935730683e-16,7.5009853094758393e-16,2.227421055900195e-13,2.290136278233156e-17,9.026607531597592e-13,0.0,0.0,3.8597046367055532e-07,3.6568015250712022e-06,3.8150084184783442e-16,9.2882526100568749e-20,1.5951476072918688e-19,-2.2217270668744376e-37,-1.058168740667247e-27,6.5923130519965619e-24,1.70928800538909e-19,3.8138646732947245e-16,3.0618156939736977e-33,-1.0311716890035798e-25,5.0283940115472007e-19,-4.4267833627317346e-27,1.6015835406909194e-27,8.2491582886811263e-21,2.4197593750834326e-19,4.7616024130561108e-24,1.0431786878745341e-19,1.6429758625153684e-08,5.760019957265881e-22,1.4711789096129757e-20,1.1118781446901206e-17,6.5420878954296865e-25,1.0076055148475599e-28,2.6706557732712126e-18,1.1059574500402214e-19,0.35999999999999999,0.0,0.0096090208585007542,0.1086638767624377,1.8866200716841467e-12,8.6764765212807106e-13,3.8023713767484341e-12,8.1918108691732839e-10,0.0,1.5897175111407704e-09,8.5688638242177175e-13,2.8288678787373339e-20,0.0001287181537013145,1.3026247538344935e-08,0.0,1.6602394607732131e-17,0.0,0.0,0.0,0.0,5.5036089265149536e-07,7.1518210423932577e-06,9.4628148180109949e-06,1.2887102686653584e-05,3.0674713292970468e-07,1.5519049837294521e-08,0.00012187108808768022,4.9876112778267844e-11,4.165198446620439e-11
2.2021179156235106e-05,0.0016081486736448216,6.9026656848226012e-16,7.6145745103106607e-16,2.2756839049528531e-13,2.3306942755287954e-17,9.3847219099958225e-13,0.0,0.0,3.8595271287891773e-07,3.7164433880227648e-06,3.9498684997437263e-16,9.6232209589156782e-20,1.6238084364547401e-19,6.5453709794897874e-38,4.5356475931260887e-28,6.805605825861828e-24,1.7847901343250666e-19,3.9486918983093675e-16,2.9576604064287788e-33,3.0864722549064102e-26,5.2055050216544451e-19,1.3963651908549314e-27,1.5782722013261354e-27,8.5659568695193968e-21,2.4673087273708085e-19,4.9355228139833073e-24,1.0619137766332578e-19,1.6715205486319656e-08,6.1093002252628307e-22,1.5237090800190134e-20,1.1309909191321456e-17,6.6708905539488536e-25,1.0394161065828829e-28,2.72041544350517e-18,1.1702823898213577e-19,0.35999999999999999,0.0,0.0096049132071736407,0.10866182019892931,1.8869521209113672e-12,8.8271514069328836e-13,3.8034204177792296e-12,8.465204962143511e-10,0.0,1.5919117016572767e-09,8.8844097220481217e-13,2.9154225305791717e-20,0.00013077739043254298,1.327459902206981e-08,0.0,1.7148287365066851e-17,0.0,0.0,0.0,0.0,5.5051248232262334e-07,7.1440072278447779e-06,9.5216956351792637e-06,1.2890510157339687e-05,3.064074695805372e-07,1.5775645326785484e-08,0.00012386468024338669,5.0700028901622422e-11,4.2340044482063127e-11
2.232227468733298e-05,0.0016081426403937026,6.8980187625698334e-16,7.7167357583518905e-16,2.3191606672370849e-13,2.3672417539557335e-17,9.7133339620848378e-13,0.0,0.0,3.8593696891530914e-07,3.770068917196351e-06,4.0733016853686682e-16,9.9301069265284132e-20,1.6495944198435173e-19,-1.3845904366604996e-38,-5.8019177490344315e-29,7.0039239977538551e-24,1.8545565297954194e-19,4.0720951982260998e-16,3.1840355444368889e-33,-6.4649358112275647e-27,5.3675975044941018e-19,-2.8253427344958416e-28,1.6441608879799355e-27,8.8564296784713609e-21,2.5101036050465082e-19,5.0948249896817521e-24,1.078768266150431e-19,1.6972171132697207e-08,6.4368223268724883e-22,1.5718280390175177e-20,1.1481875672238079e-17,6.7868215737792099e-25,1.0686865625330242e-28,2.7651854003478594e-18,1.2303157580672385e-19,0.35999999999999999,0.0,0.0096012205852060561,0.10865997094580133,1.8871796553369502e-12,8.9627904097432391e-13,3.8042555711710965e-12,8.715026914734035e-10,0.0,1.5937697622841641e-09,9.1734970571440717e-13,2.9942190077160471e-20,0.00013262911110892547,1.3498192658544397e-08,0.0,1.7646988362741434e-17,0.0,0.0,0.0,0.0,5.5063314734218218e-07,7.1371794138290629e-06,9.5734300975911476e-06,1.2893206494247982e-05,3.0611055927293365e-07,1.6006269885467545e-08,0.00012565767233368316,5.1440532491812624e-11,4.2958445919866517e-11
2.2623370218430853e-05,0.0016081366122149346,6.893488479045942e-16,7.8188330127684237e-16,2.3626724427059861e-13,2.4038326526443203e-17,1.0047926539981162e-12,0.0,0.0,3.8592144876036593e-07,3.8236463400130351e-06,4.1986847802552551e-16,1.0242129699325217e-19,1.6753697148617718e-19,-6.5471816764690833e-38,-1.1363083927835015e-28,7.2047126868136372e-24,1.9260618969327238e-19,4.1974481097154035e-16,3.3250455351693292e-33,-2.9738584434972785e-26,5.5322397163698668e-19,-1.1761489394382569e-27,1.705893501967851e-27,9.1519776319465115e-21,2.552897253787683e-19,5.2567551363139069e-24,1.0956158108014752e-19,1.7229189848364191e-08,6.7771509931666419e-22,1.6207465095430852e-20,1.1653791410220251e-17,6.9027562658907028e-25,1.0985753538918027e-28,2.8099409819933859e-18,1.2924143600311517e-19,0.35999999999999999,0.0,0.0095975319706743806,0.10865812324992902,1.8873428270826666e-12,9.0984556281553999e-13,3.8049924181723039e-12,8.9684127176354901e-10,0.0,1.595522163290134e-09,9.4674137251469187e-13,3.0738562364360921e-20,0.00013447933023087399,1.3721848518099938e-08,0.0,1.815269143613829e-17,0.0,0.0,0.0,0.0,5.5073959353860943e-07,7.1305359717902554e-06,9.6239982002031176e-06,1.2895568749791105e-05,3.0582156788103856e-07,1.6236592941754138e-08,0.00012744948090164052,5.2180048047040834e-11,4.357602224193092e-11
2.2924465749528726e-05,0.0016081305890820955,6.8890692543497874e-16,7.9208675330135559e-16,2.4062164454588435e-13,2.4404674497919356e-17,1.0388502615737893e-12,0.0,0.0,3.8590615429626864e-07,3.8771768479648166e-06,4.3260169390597102e-16,1.0559296733443696e-19,1.7011337580877139e-19,-1.9744558792913002e-38,-1.8276824340407331e-28,7.4073419695435448e-24,1.9993254504653272e-19,4.324749787188781e-16,3.5068856681972798e-33,-9.554708523353261e-27,5.6994305074906981e-19,-4.702017939548341e-28,1.7395122475047016e-27,9.4526033039732312e-21,2.5956882034419524e-19,5.4213133197452077e-24,1.1124560579908638e-19,1.7486255147767168e-08,7.1306081368340049e-22,1.6704664106738393e-20,1.1825651987120463e-17,7.0186906480521882e-25,1.12909340136156e-28,2.8546809926451581e-18,1.3566138184088297e-19,0.35999999999999999,0.0,0.0095938473330187939,0.10865627710229336,1.887444580887925e-12,9.2341436395991491e-13,3.8056355033961275e-12,9.2253573171460004e-10,0.0,1.5971734445510807e-09,9.7661609590535267e-13,3.1543252844615094e-20,0.00013632805431233866,1.3945556466685177e-08,0.0,1.8665390731937693e-17,0.0,0.0,0.0,0.0,5.5083247872941306e-07,7.1240682270735929e-06,9.6734241860593659e-06,1.2897612381297661e-05,3.0554012342626456e-07,1.646660855040935e-08,0.00012924009869365048,5.2918556523877661e-11,4.4192757544261643e-11
2.32255612806266e-05,0.001608124570969836,6.8847557903924443e-16,8.0228404905300044e-16,2.4497900493184025e-13,2.4771465996097547e-17,1.0735064813608347e-12,0.0,0.0,3.8589108585589756e-07,3.9306615780349313e-06,4.4552972765689252e-16,1.088161554896896e-19,1.7268862048984538e-19,2.7769890754245589e-39,1.2001604463028602e-28,7.6129270352124996e-24,2.0743663449427842e-19,4.4539993436462373e-16,3.5963607170571077e-33,1.7346942359396539e-27,5.8691686751896508e-19,1.4147354186307021e-28,1.7835306856570166e-27,9.7583091120678784e-21,2.6384751066717588e-19,5.5884995391240993e-24,1.1292886410696927e-19,1.7743360844908044e-08,7.4975193979755006e-22,1.7209896421581421e-20,1.1997453182925975e-17,7.1346210723728846e-25,1.1602515790346188e-28,2.8994043353411956e-18,1.4229497087259068e-19,0.35999999999999999,0.0,0.0095901666422911758,0.10865443249420376,1.8874877331031198e-12,9.369851179746513e-13,3.806189165715387e-12,9.4858555700967136e-10,0.0,1.5987279647188056e-09,1.0069739778196062e-12,3.235617268563864e-20,0.00013817528963459665,1.416930681869834e-08,0.0,1.9185080421426532e-17,0.0,0.0,0.0,0.0,5.5091242967400304e-07,7.1177679312912892e-06,9.7217317959158779e-06,1.289935214731446e-05,3.0526587114993175e-07,1.6696311072902213e-08,0.00013102951886514284,5.3656039857191371e-11,4.4808636741666564e-11
2.3526656811724473e-05,0.0016081185578536421,6.8805430561206941e-16,8.1247529734978077e-16,2.4933907794615708e-13,2.5138705333929134e-17,1.1087615426649429e-12,0.0,0.0,3.8587624247740131e-07,3.9841016151865337e-06,4.5865248691805683e-16,1.1209093577447198e-19,1.7526269066262405e-19,1.2520057241687439e-38,-6.8010632001557206e-29,7.8214727042131944e-24,2.1512036754034813e-19,4.5851958548622022e-16,3.7833957566340525e-33,5.2693262602868156e-27,6.0414529696331885e-19,1.4548304978705202e-28,1.8278727825262751e-27,1.006909732982535e-20,2.6812567336246773e-19,5.7583137322980781e-24,1.1461132439256988e-19,1.8000501039874347e-08,7.8782141366910298e-22,1.7723180849983974e-20,1.2169190963359172e-17,7.2505442042510016e-25,1.1920608816179081e-28,2.9441100129579522e-18,1.491457558849966e-19,0.35999999999999999,0.0,0.0095864898691423849,0.10865258941728419,1.8874749779567966e-12,9.5055751353941597e-13,3.8066575476103225e-12,9.749902247491724e-10,0.0,1.6001899073668635e-09,1.0378150997638871e-12,3.3177233563251775e-20,0.00014002104225760423,1.4393090318685764e-08,0.0,1.9711754699646929e-17,0.0,0.0,0.0,0.0,5.5098004561856236e-07,7.1116272389683447e-06,9.7689442785544547e-06,1.2900802136083491e-05,3.0499847442566298e-07,1.6925695163630481e-08,0.00013281773496209926,5.4392480930580796e-11,4.5423645539816698e-11
2.3827752342822346e-05,0.001608112549709833,6.8764262730356879e-16,8.2266059911587835e-16,2.5370163048110775e-13,2.5506396605247364e-17,1.1446156432109742e-12,0.0,0.0,3.8586162203663422e-07,4.0374979947693456e-06,4.7196987602214816e-16,1.1541737976312312e-19,1.7783551640710077e-19,-6.0847920608891601e-39,1.0092973513537367e-28,8.0329841946135136e-24,2.2298564779212304e-19,4.718338362840797e-16,3.9119354417841751e-33,-2.2421791481463333e-27,6.2162820982737464e-19,-9.2997611355733912e-30,1.8845237486579684e-27,1.0384970098415634e-20,2.7240319647688035e-19,5.930755781100884e-24,1.1629296121447481e-19,1.8257670106164848e-08,8.2730254252784751e-22,1.8244536019622905e-20,1.2340861472520049e-17,7.3664570127886091e-25,1.2245322256293975e-28,2.9887971216032253e-18,1.5621728486371988e-19,0.35999999999999999,0.0,0.009582816984809589,0.10865074786345998,1.8874088902950595e-12,9.6413125377659908e-13,3.807044602604426e-12,1.0017492037855264e-09,0.0,1.6015632868984598e-09,1.0691395237054296e-12,3.4006347677575405e-20,0.00014186531803056564,1.4616898124006682e-08,0.0,2.0245407784604036e-17,0.0,0.0,0.0,0.0,5.5103589828960214e-07,7.1056386887745057e-06,9.8150844008144726e-06,1.2901975795836165e-05,3.0473761275763628e-07,1.7154755757003756e-08,0.00013460474090362963,5.5127863524962681e-11,4.6037770394441885e-11
2.412884787392022e-05,0.0016081065465155292,6.8724009025834601e-16,8.3284004780307507e-16,2.5806644308735825e-13,2.587454369491482e-17,1.1810689506202216e-12,0.0,0.0,3.858472214275041e-07,4.0908517048132882e-06,4.8548179615737454e-16,1.1879555905772597e-19,1.8040707371036035e-19,3.7704010778543784e-39,-1.1453255084190619e-28,8.247071719409834e-24,2.3103437301039427e-19,4.8534258790176779e-16,4.1083968224667042e-33,1.1257399537486448e-27,6.3936547298111334e-19,-4.3917982871616867e-29,1.9296606766645049e-27,1.0705929437826399e-20,2.76679978334864e-19,6.1058255164998065e-24,1.1797375034081179e-19,1.8514862678342474e-08,8.6822900407672803e-22,1.8773980380955176e-20,1.2512461028080568e-17,7.4823567395072941e-25,1.2576766431954438e-28,3.0334648420007998e-18,1.6351310096163502e-19,0.35999999999999999,0.0,0.0095791479611036148,0.10864890782494464,1.8872919330504138e-12,9.7770605559887419e-13,3.8073541048874939e-12,1.0288619550538133e-09,0.0,1.6028519544409577e-09,1.1009472929394207e-12,3.4843427768797729e-20,0.00014370812260228362,1.4840721787804617e-08,0.0,2.0786033916493384e-17,0.0,0.0,0.0,0.0,5.5108053399821352e-07,7.0997951831527118e-06,9.860174457554821e-06,1.2902885962252259e-05,3.0448298187824293e-07,1.7383488054826604e-08,0.00013639053096502931,5.5862172286395508e-11,4.6650998482660763e-11
2.473103893611597e-05,0.0016080945548876662,6.8646073406677901e-16,8.5318172563146361e-16,2.6680203360300602e-13,2.6612219897566526e-17,1.2557737173668788e-12,0.0,0.0,3.8581906401073793e-07,4.1974348493827288e-06,5.1308882189286428e-16,1.2570740609413601e-19,1.8554621726441024e-19,-7.8200230250424035e-41,1.852514998092546e-29,8.6836270727475218e-24,2.4768972056039403e-19,5.1294318543106045e-16,4.4213255324934415e-33,-3.2862972039755832e-29,6.7560250147337832e-19,5.4090955546835423e-31,2.0342162832622575e-27,1.1363115390549308e-20,2.8523095777138848e-19,6.4638471549616291e-24,1.2133270184682739e-19,1.9029298087719e-08,9.5455448271800507e-22,1.9857209638244817e-20,1.2855433362569714e-17,7.7141071766385914e-25,1.3260286699226863e-28,3.122739220037573e-18,1.7879174273136342e-19,0.35999999999999999,0.0,0.0095718213855828013,0.10864523226403414,1.8869147307354781e-12,1.0048577755167346e-12,3.807754712823893e-12,1.0841465811236079e-09,0.0,1.6051897897811053e-09,1.1660129538935132e-12,3.6541139663612883e-20,0.00014738933981383944,1.5288384747480964e-08,0.0,2.1888182386787081e-17,0.0,0.0,0.0,0.0,5.5113821654027609e-07,7.0885165902571933e-06,9.9472912741132559e-06,1.2903964322554744e-05,3.0399126485524265e-07,1.7839949809771802e-08,0.00013995844219632803,5.7327510858567013e-11,4.7874716383043599e-11
2.5273010892092143e-05,0.0016080837791357457,6.8578646872900091e-16,8.714700170081635e-16,2.7466984794067777e-13,2.727772240243719e-17,1.3250584113060079e-12,0.0,0.0,3.8579442983523567e-07,4.2932227707933142e-06,5.3859939914457829e-16,1.3210570769093105e-19,1.901667902525338e-19,-1.9764378185983318e-39,3.2441804244588707e-29,9.0859340652111953e-24,2.6332583560309208e-19,5.3844787280210078e-16,4.7426891492253876e-33,-7.4455537691683955e-28,7.0908430431920243e-19,-6.0504871744622662e-30,2.1293258975715473e-27,1.197199698747852e-20,2.929234712619249e-19,6.7950507488467589e-24,1.2435266487515466e-19,1.9492321438785265e-08,1.0375358653924787e-21,2.0859962665646542e-20,1.3163832164928896e-17,7.9226152402347456e-25,1.3899580210278241e-28,3.2030131665054787e-18,1.9334502750813658e-19,0.35999999999999999,0.0,0.0095652403994573362,0.10864192936890719,1.8864238306932282e-12,1.0292953739388977e-12,3.8078844957923522e-12,1.1351070876268495e-09,0.0,1.6070396307192998e-09,1.2262251718048509e-12,3.8095460199549839e-20,0.00015069745671385991,1.5691258414718244e-08,0.0,2.2903906475917279e-17,0.0,0.0,0.0,0.0,5.5115675334045647e-07,7.0787975072287923e-06,1.0022319540780878e-05,1.290415092319656e-05,3.0356726361810957e-07,1.8249599521918037e-08,0.00014316535327075388,5.8642505201293506e-11,4.8972880422990595e-11
2.5814982848068316e-05,0.0016080730190985322,6.8513572916304196e-16,8.8974049688212829e-16,2.825421251807848e-13,2.7944753567507209e-17,1.3962859128980853e-12,0.0,0.0,3.857704333844749e-07,4.3888858682568132e-06,5.6473861275666796e-16,1.3867271580206802e-19,1.9478282065157293e-19,1.3252748380374719e-38,-2.1526230865708422e-28,9.4970352142173802e-24,2.7958556437007972e-19,5.6458109687285567e-16,5.1241360667822635e-33,4.7575554584142863e-27,7.4338799429250681e-19,-6.1490024917417032e-30,2.2185137958531546e-27,1.2597386031573725e-20,3.0061240516465843e-19,7.1347635671990238e-24,1.2736960971190687e-19,1.9955348224599416e-08,1.1257407393827108e-21,2.1889204067862071e-20,1.3471951017402905e-17,8.1310489568142815e-25,1.4562399220026892e-28,3.2832148534385223e-18,2.0867988332099814e-19,0.35999999999999999,0.0,0.0095586715082831477,0.10863863127417553,1.8858017220246379e-12,1.0537325755127773e-12,3.8078142992145502e-12,1.1872051051771938e-09,0.0,1.6086680417707879e-09,1.2880033340899724e-12,3.9674259577989917e-20,0.00015400088661442942,1.6094068487689483e-08,0.0,2.3942134599321515e-17,0.0,0.0,0.0,0.0,5.5114636546233584e-07,7.0694527636305454e-06,1.0094271777784141e-05,1.2903658250057514e-05,3.0315934568520924e-07,1.8658121916620879e-08,0.00014636825047909509,5.9953816803020466e-11,5.0067968978370247e-11
2.635695480404449e-05,0.0016080622746661333,6.8450658324547038e-16,9.0799348792915547e-16,2.9041799417296292e-13,2.8613329620049104e-17,1.4694562859470253e-12,0.0,0.0,3.8574704115177145e-07,4.4844284570976527e-06,5.9150581256374478e-16,1.4540882814253286e-19,1.9939418976926205e-19,2.3316642411112935e-39,1.9760359263115204e-29,9.9171717758223727e-24,2.9647976955382179e-19,5.913422067491087e-16,5.436577662642353e-33,9.2692166154218081e-28,7.7851270113324487e-19,1.6228849012417589e-29,2.3223150767743089e-27,1.323929118519346e-20,3.0829745947758545e-19,7.4829833364530527e-24,1.3038347167944535e-19,2.0418355154829717e-08,1.2193788172766285e-21,2.2945035700211518e-20,1.3779773847285725e-17,8.3394001715340613e-25,1.5249391043403079e-28,3.3633418889878041e-18,2.2481679838305477e-19,0.35999999999999999,0.0,0.0095521145668278802,0.10863533794332599,1.8850592509132607e-12,1.0781681518839222e-12,3.8075606007420108e-12,1.2404372450297034e-09,0.0,1.6100923053687139e-09,1.3513471199197851e-12,4.1277050107161612e-20,0.00015729965639753012,1.6496777993295666e-08,0.0,2.5002833878938299e-17,0.0,0.0,0.0,0.0,5.5110943592920163e-07,7.0604519220858166e-06,1.0163262178213122e-05,1.2902542342502525e-05,3.0276620420604214e-07,1.9065497208277112e-08,0.0001495671113434332,6.1261382460314314e-11,5.1159929268402498e-11
