Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253)
0.0002472257499381182,0.0012594868162061994,1.9111138574504975e-14,1.7782997408436591e-13,2.833673699771754e-11,2.9672399634237905e-13,2.7035194732366215e-08,0.0,0.0,1.1381826398170399e-06,0.00028456120117617041,3.0698440822144413e-11,3.6029690402687413e-14,5.7625211253485016e-16,7.592497466827001e-39,-3.1737675969195622e-30,1.1597096989215134e-18,1.3631888634351712e-13,3.0702287196143157e-11,2.1303752525028711e-23,1.2758403172462367e-29,5.7858459926039082e-14,6.0662439968985947e-26,5.4526607677589897e-22,4.7369274892240171e-15,1.7073887491448779e-15,8.5647056167547602e-13,3.9843653876137839e-16,9.3640286122169087e-06,6.042198615790445e-14,1.6213784297836784e-14,3.3848949390548439e-14,2.2443548090049773e-20,1.8903655704098506e-21,9.6959368902242811e-15,4.3405152490176587e-13,0.35999999999999999,0.0,0.0017818487677118055,0.10461776307903467,1.4110161522134828e-12,8.7969796692070447e-09,2.9315432056743054e-11,1.0742263177520034e-06,0.0,5.1427179844714188e-10,3.3121126320617998e-16,1.2898102691211029e-13,0.004187326026624783,2.8370487141535877e-07,0.0,3.2325893664570592e-13,0.0,0.0,0.0,0.0,9.022899026420491e-07,4.5524188325676649e-06,7.5370728726164283e-06,6.4138759353349382e-06,1.1199348428292308e-07,2.7951700434334384e-07,0.0038916318088625364,6.3634315155694672e-10,4.8314504317449219e-10,1.177640870095034e-08,5.6145212188449e-10,8.0091980307246521e-06,6.2997696776982615e-09
0.00024893210321662133,0.0012594748242254342,1.898735235726861e-14,1.7790360530058567e-13,2.8374704860861145e-11,2.9841891178852131e-13,2.7301156351558448e-08,0.0,0.0,1.1379837469128193e-06,0.0002853721891379541,3.100652084414542e-11,3.6438681818263333e-14,5.7763173270421673e-16,-1.809959122678544e-40,-2.0520026243724934e-28,1.1643883161795084e-18,1.371373110542298e-13,3.1011005985946102e-11,2.1548611344309176e-23,1.8783361755130876e-29,5.8437033888854754e-14,6.087449897684587e-26,5.4748224033779519e-22,4.8037108937106612e-15,1.715563664306565e-15,8.6511373697475846e-13,3.993818598806947e-16,9.3976121715457448e-06,6.1397948034539548e-14,1.6382138928450087e-14,3.384376597186363e-14,2.2556577882011036e-20,1.9136739829833342e-21,9.7196797196198427e-15,4.3962828180984894e-13,0.35999999999999999,0.0,0.0017719248807579054,0.10461239768943506,1.4018692672638759e-12,8.811788302023039e-09,2.9168838875820709e-11,1.0816231093250972e-06,0.0,5.1173492355458591e-10,3.3151085557369562e-16,1.2927472693582136e-13,0.004192748631204459,2.8396149182084345e-07,0.0,3.2619916527740212e-13,0.0,0.0,0.0,0.0,8.977762806979589e-07,4.5201591173047465e-06,7.494401664290262e-06,6.3815509302513034e-06,1.111952227305544e-07,2.7963636544938875e-07,0.0038962116877956131,6.3658829879166516e-10,4.8333119015895728e-10,1.1881875643531915e-08,5.6645670634554206e-10,8.0352653306057617e-06,6.3079279558847617e-09
0.0002506384564951245,0.0012594629725335609,1.8864952024641764e-14,1.7797690734523701e-13,2.8412314417615144e-11,3.0010818915142387e-13,2.7567658859464333e-08,0.0,0.0,1.1377854678208565e-06,0.00028617761363378385,3.1315342740638877e-11,3.6849130534886077e-14,5.7907340929963345e-16,-2.9003116921890451e-39,-7.3507229853807209e-29,1.1690602626238843e-18,1.3795091443068878e-13,3.1320474832669515e-11,2.1794289442849767e-23,1.5151282837016359e-29,5.90169803008005e-14,6.1093364686977175e-26,5.4969499762634686e-22,4.870894815141433e-15,1.7237170235810136e-15,8.7377799251622133e-13,4.0036979982610145e-16,9.4310282637070842e-06,6.2380972990875281e-14,1.6550860136893433e-14,3.3838439271785201e-14,2.2669378826939077e-20,1.9370873741112471e-21,9.7438098249473207e-15,4.4523247742579553e-13,0.35999999999999999,0.0,0.0017621124269138649,0.10460709091658418,1.3928384916266446e-12,8.8264619094817438e-09,2.9023802116944263e-11,1.0890193480418303e-06,0.0,5.0922315900767675e-10,3.3180536675913779e-16,1.2956588071830895e-13,0.0041981120986702321,2.842137598479495e-07,0.0,3.291430559577632e-13,0.0,0.0,0.0,0.0,8.9331059731119503e-07,4.4882897024780747e-06,7.4522174727694153e-06,6.3495716136542427e-06,1.1040667784664956e-07,2.7975397517589896e-07,0.0039007381619887067,6.3682972191167856e-10,4.8351450939632912e-10,1.1987437267318022e-08,5.7146564057734323e-10,8.0611674749057115e-06,6.3159972623609802e-09
0.00025234480977362765,0.001259451258750293,1.8743919053808198e-14,1.7804980783302831e-13,2.8449570893908481e-11,3.0179186438946407e-13,2.7834697552751464e-08,0.0,0.0,1.1375877934444735e-06,0.00028697754135400947,3.1624902449198334e-11,3.7261030840068821e-14,5.8047931948333421e-16,1.0556205930579778e-39,5.8421408952165019e-29,1.1737396768849102e-18,1.3875976390924838e-13,3.1630689497071566e-11,2.2040763211380502e-23,1.2960528356864372e-29,5.9598290808990034e-14,6.1313063047469151e-26,5.5191118408972808e-22,4.9384783098776935e-15,1.7318383130006867e-15,8.8246327845518444e-13,4.013305593945956e-16,9.4642786620148426e-06,6.3371032594464389e-14,1.6719944391709417e-14,3.383297484564353e-14,2.2781853075553746e-20,1.9606047355047862e-21,9.7679769908357874e-15,4.5086399819100053e-13,0.35999999999999999,0.0,0.0017524095413287849,0.10460184179160505,1.3839215997487523e-12,8.8410025279812623e-09,2.8880296026295194e-11,1.0964150153433005e-06,0.0,5.0673610029876828e-10,3.3209488127005728e-16,1.2985451732729156e-13,0.0042034174057438345,2.8446174788314665e-07,0.0,3.3209056851618766e-13,0.0,0.0,0.0,0.0,8.8889205900929922e-07,4.4568038037907482e-06,7.4105120123630159e-06,6.3179322305672566e-06,1.0962767976024171e-07,2.7986984447523016e-07,0.003905212139512206,6.3706744202280766e-10,4.8369501691446302e-10,1.209309196638284e-08,5.7647884997015967e-10,8.0869062445030518e-06,6.3239790666074011e-09
0.0002540511630521308,0.0012594396805791694,1.8624226093586119e-14,1.7812105047557622e-13,2.8486479402277154e-11,3.0346997182178509e-13,2.8102267781686958e-08,0.0,0.0,1.1373907140294735e-06,0.00028777203800799724,3.1935186315928738e-11,3.7674371132331563e-14,5.8180785080537184e-16,-1.1218208471484787e-41,-1.5482231417422263e-29,1.1783656102806668e-18,1.3956389149839432e-13,3.1941636281161659e-11,2.2288089691887716e-23,1.5967876847046851e-29,6.0180938179340973e-14,6.1532816281182682e-26,5.5410227696505083e-22,5.0064593230865972e-15,1.7398767739388659e-15,8.911693755019219e-13,4.0223862458221109e-16,9.4973651149630224e-06,6.4368098525847557e-14,1.6889388208769749e-14,3.3827378028755651e-14,2.2893256498818717e-20,1.9842264044072745e-21,9.7913537094329819e-15,4.565227263488629e-13,0.35999999999999999,0.0,0.0017428143943090081,0.10459664936375421,1.3751163974416294e-12,8.8554121579113973e-09,2.8738294991477904e-11,1.1038100925570348e-06,0.0,5.0427335142077358e-10,3.3237948204982813e-16,1.3014066539074137e-13,0.0042086655109450609,2.8470552697308027e-07,0.0,3.350416633471571e-13,0.0,0.0,0.0,0.0,8.8451987666318504e-07,4.4256946953853438e-06,7.36927715595458e-06,6.2866270583334783e-06,1.0885806004963339e-07,2.7998398433846933e-07,0.0039096345112522683,6.3730148039302085e-10,4.8387272886430508e-10,1.2198838157302588e-08,5.8149626103825404e-10,8.1124833955208124e-06,6.3318748107198536e-09
0.00025575751633063397,0.0012594282356347651,1.8505852339433721e-14,1.7819041160662798e-13,2.8523044940864834e-11,3.0514254489330043e-13,2.8370364970789813e-08,0.0,0.0,1.1371942195202603e-06,0.00028856116795739658,3.2246185870264709e-11,3.8089141106362017e-14,5.8317837438545955e-16,-4.9002768633339415e-40,-3.7500553796438558e-29,1.1829666818354383e-18,1.4036331822222665e-13,3.2253306765206981e-11,2.2536232377008651e-23,1.4668764375061994e-29,6.0764907589528759e-14,6.1751711253539444e-26,5.5628154876020218e-22,5.0748353156900437e-15,1.747855996538796e-15,8.9989593322307487e-13,4.0317659754446641e-16,9.5302893369104184e-06,6.5372142529786535e-14,1.7059188168239803e-14,3.3821653523433205e-14,2.3003932607443953e-20,2.007951532202026e-21,9.8145453932330566e-15,4.6220854466625618e-13,0.35999999999999999,0.0,0.0017333252040254354,0.10459151270700641,1.3664207673133359e-12,8.8696927499957895e-09,2.8597774755191886e-11,1.111204560860569e-06,0.0,5.0183452851772515e-10,3.3265924989600284e-16,1.3042435289773486e-13,0.0042138573477282348,2.849451663263545e-07,0.0,3.3799630162385385e-13,0.0,0.0,0.0,0.0,8.8019330296598126e-07,4.3949559974747922e-06,7.3285049937403229e-06,6.2556506747171427e-06,1.0809765893410933e-07,2.8009640571570923e-07,0.0039140061444177003,6.3753185827837119e-10,4.8404766138756727e-10,1.2304674287909887e-08,5.8651780161300186e-10,8.1379006501445793e-06,6.3396858990830231e-09
0.0002574638696091371,0.0012594169217430883,1.8388780950732203e-14,1.7825958402484285e-13,2.855927266454109e-11,3.0680961764125493e-13,2.8638984613167439e-08,0.0,0.0,1.1369983006501237e-06,0.00028934499437730752,3.2557909245693357e-11,3.850533756648997e-14,5.8461622690950558e-16,2.7489807002878274e-39,1.3118819315743498e-28,1.1875681584434427e-18,1.4115808503028717e-13,3.2565708984563332e-11,2.278516774251147e-23,1.2226389643919839e-29,6.135021611130167e-14,6.1963577047459577e-26,5.5846096626008693e-22,5.1436051223941756e-15,1.7558301590929249e-15,9.0864300860528741e-13,4.0416064457434744e-16,9.5630530122033576e-06,6.6383136414931894e-14,1.7229340907434937e-14,3.3815806317224881e-14,2.3114605302878731e-20,2.031779705704911e-21,9.8383847558451921e-15,4.6792134183325213e-13,0.35999999999999999,0.0,0.0017239402311493798,0.10458643091727218,1.3578326421392824e-12,8.8838462109431869e-09,2.8458712132044916e-11,1.1185984013113018e-06,0.0,4.9941925674332895e-10,3.3293426370364564e-16,1.3070560721169199e-13,0.0042189938273414765,2.8518073352196275e-07,0.0,3.4095444521453137e-13,0.0,0.0,0.0,0.0,8.7591162357124566e-07,4.3645815911684201e-06,7.2881878078617801e-06,6.2249978938755216e-06,1.0734632309197553e-07,2.8020711939972228e-07,0.0039183278852261139,6.3775859667060005e-10,4.8421983042515054e-10,1.2410598833728915e-08,5.9154340092310798e-10,8.1631597008425225e-06,6.3474137026721582e-09
0.0002591702228876403,0.0012594057367202231,1.8272989855009513e-14,1.7832753313481488e-13,2.8595167223766326e-11,3.0847122472515217e-13,2.8908122259867021e-08,0.0,0.0,1.1368029494606647e-06,0.00029012357941646038,3.2870343773518772e-11,3.8922950972641425e-14,5.8592520455699792e-16,1.2490065051205299e-39,1.4179449251002682e-28,1.1921333765261501e-18,1.4194824535459633e-13,3.2878830050967765e-11,2.3034944653062567e-23,2.4687220603719885e-29,6.1936837640995107e-14,6.2171251462139897e-26,5.6062337241807128e-22,5.2127672531774854e-15,1.763751874347984e-15,9.1741045718366849e-13,4.0505472954617565e-16,9.5956577993055436e-06,6.7401052151073245e-14,1.7399843116173327e-14,3.3809841634230057e-14,2.3224603121164637e-20,2.0557107774672986e-21,9.8617796280661958e-15,4.7366100528776862e-13,0.35999999999999999,0.0,0.0017146577732182775,0.10458140310946726,1.3493500036302731e-12,8.8978744096657719e-09,2.8321084013035615e-11,1.1259915948710627e-06,0.0,4.9702716667840176e-10,3.3320460073002468e-16,1.3098445516915455e-13,0.0042240758419803594,2.8541229473601374e-07,0.0,3.439160565905632e-13,0.0,0.0,0.0,0.0,8.7167412641468839e-07,4.3345653819938107e-06,7.2483180461596828e-06,6.194663550625762e-06,1.0660389990023234e-07,2.8031613606688984e-07,0.003922600561895132,6.3798171638156842e-10,4.8438925178139217e-10,1.2516610294308576e-08,5.9657298941917861e-10,8.1882622143891163e-06,6.355059563797555e-09
0.00026087657616614344,0.0012593946784317832,1.8158453643289088e-14,1.783918165712457e-13,2.8630733109863333e-11,3.1012739757623093e-13,2.9177773517389163e-08,0.0,0.0,1.1366081579220268e-06,0.00029089698422534246,3.3183464972521046e-11,3.9341962204741205e-14,5.87098572239214e-16,-2.9542529354943384e-39,-5.8793242110234389e-29,1.196624279723755e-18,1.4273377882248357e-13,3.3192645560265377e-11,2.3285534520232537e-23,3.0049516232773056e-29,6.252472375859366e-14,6.2385431559527843e-26,5.6275070440125448e-22,5.2823185043195338e-15,1.7715359309009917e-15,9.2619784728903994e-13,4.0585542746552657e-16,9.6281053314052241e-06,6.8425861616475144e-14,1.7570691532790941e-14,3.3803763911201187e-14,2.33328235822257e-20,2.0797434386530483e-21,9.8834645349073118e-15,4.794274163895623e-13,0.35999999999999999,0.0,0.0017054761629405899,0.10457642841664025,1.3409708980267913e-12,8.9117791791704752e-09,2.81848668319297e-11,1.1333841224103498e-06,0.0,4.9465789563572569e-10,3.3347033667404095e-16,1.3126092316492366e-13,0.0042291042657671002,2.8563991480976971e-07,0.0,3.4688109880297394e-13,0.0,0.0,0.0,0.0,8.6748008547374947e-07,4.304901193730602e-06,7.2088883144141749e-06,6.1646423862537072e-06,1.0587023491554994e-07,2.8042346641770577e-07,0.0039268249856044754,6.3820123832232838e-10,4.845559413360144e-10,1.2622707192571992e-08,6.016064984530769e-10,8.2132098323384308e-06,6.3626247975779969e-09
0.0002625829294446466,0.0012593837447982927,1.8045157036421768e-14,1.7845470748145524e-13,2.866597540362812e-11,3.1177816847957395e-13,2.9447934048165829e-08,0.0,0.0,1.1364139164426934e-06,0.00029166526895557844,3.3497282039450197e-11,3.9762366954250014e-14,5.884970910664462e-16,4.3460871515534307e-40,-2.6016145726464267e-29,1.2011026252187835e-18,1.4351470016187554e-13,3.350716491613906e-11,2.3536857964584815e-23,4.5226172636415219e-30,6.3113896452127589e-14,6.260741783719512e-26,5.648720233459679e-22,5.3522564813724103e-15,1.7792907789750252e-15,9.3500499386831067e-13,4.0681395882321204e-16,9.6603972162411282e-06,6.945753660200648e-14,1.7741882942214289e-14,3.3797577262010146e-14,2.3440742358630123e-20,2.1038770974895123e-21,9.9057199639399228e-15,4.8522046252617523e-13,0.35999999999999999,0.0,0.0016963937675518652,0.10457150598967579,1.3326934021813552e-12,8.9255623166897149e-09,2.8050037547988219e-11,1.1407759647046264e-06,0.0,4.9231109185269e-10,3.3373154568829699e-16,1.3153503716823931e-13,0.0042340799548327779,2.8586365725998387e-07,0.0,3.4984953547471668e-13,0.0,0.0,0.0,0.0,8.6332879101137925e-07,4.2755830034837884e-06,7.1698913738320537e-06,6.1349292574226737e-06,1.051451774646382e-07,2.8052912120266176e-07,0.0039310019505805014,6.3841718357445009e-10,4.8471991509811664e-10,1.2728888074369106e-08,6.0664386040626926e-10,8.2380041708779304e-06,6.3701106920650763e-09
0.00026428928272314976,0.0012593729337819822,1.7933087631645018e-14,1.7851820107129371e-13,2.870089875528059e-11,3.1342357246765041e-13,2.9718599580157444e-08,0.0,0.0,1.1362202158353979e-06,0.00029242849263715672,3.3811805147719722e-11,4.0184165643882066e-14,5.8989347397750203e-16,1.0681249885231509e-40,-5.5180681562308789e-30,1.2056149243594916e-18,1.4429108781827683e-13,3.3822397886507001e-11,2.3789013053213354e-23,1.3792427416592362e-29,6.3704376054908913e-14,6.2815278730502103e-26,5.6700940897995489e-22,5.4225810728557747e-15,1.7870933163510318e-15,9.4383201190086696e-13,4.0776916556992412e-16,9.6925350331327829e-06,7.0496049035592105e-14,1.7913414186163004e-14,3.3791286665918602e-14,2.3549323580571637e-20,2.1281128123075003e-21,9.9293385115049155e-15,4.9104004096736474e-13,0.35999999999999999,0.0,0.0016874089935242098,0.10456663499975731,1.3245156049096798e-12,8.9392255779417241e-09,2.7916575650055839e-11,1.1481671024335603e-06,0.0,4.8998641458366018e-10,3.3398830014596499e-16,1.3180682252573876e-13,0.0042390037444284805,2.8608358407920362e-07,0.0,3.5282133088352982e-13,0.0,0.0,0.0,0.0,8.5921961102498012e-07,4.2466053829793136e-06,7.131320162667649e-06,6.1055195691704183e-06,1.044285913357423e-07,2.8063311096684708e-07,0.0039351322313107302,6.3862957287403123e-10,4.8488118881414448e-10,1.2835151511476569e-08,6.1168500917040659e-10,8.262646818076491e-06,6.377518503896601e-09
0.00026582500067380256,0.0012593633070397156,1.7833251492418153e-14,1.7857510273591452e-13,2.8732060625770309e-11,3.1489987523740299e-13,2.9962626840231102e-08,0.0,0.0,1.1360463419580799e-06,0.00029311111494069572,3.4095473055692527e-11,4.056496926376537e-14,5.9105387180311831e-16,-1.8857074245139908e-41,2.2130558995068806e-29,1.2096274103834729e-18,1.4498599955820784e-13,3.4106711087516019e-11,2.4016623126486578e-23,1.7342751628982435e-29,6.4236909849890764e-14,6.3005260518199057e-26,5.6891009208435415e-22,5.486203243937122e-15,1.7940646484721864e-15,9.5179347610709412e-13,4.0856212872943419e-16,9.7213286303942908e-06,7.1436533215393783e-14,1.8068080284485035e-14,3.3785539508911129e-14,2.3646386547065196e-20,2.1500109108010995e-21,9.9499835081605525e-15,4.9630025724382011e-13,0.35999999999999999,0.0,0.0016794048674988783,0.10456229441350082,1.3172393573852914e-12,8.9514214481949196e-09,2.7797611593227014e-11,1.1548185079756632e-06,0.0,4.8791284160747772e-10,3.3421562938603521e-16,1.3204945899069071e-13,0.0042433914604270888,2.8627830628163532e-07,0.0,3.554987893068769e-13,0.0,0.0,0.0,0.0,8.5555681882832862e-07,4.2208121117337252e-06,7.0969643311630491e-06,6.0793063943174769e-06,1.0379079181512772e-07,2.8072528678546953e-07,0.0039388101987413516,6.3881769984284661e-10,4.8502403948206081e-10,1.2930858023899802e-08,6.1622522656118851e-10,8.2846968019587407e-06,6.3841197960464452e-09
0.00026736071862445537,0.0012593537765332769,1.773437401426569e-14,1.7863048658268674e-13,2.8762970527550406e-11,3.1637188194410053e-13,3.0207056688685132e-08,0.0,0.0,1.1358728954120405e-06,0.0002937897267162,3.4379693396258493e-11,4.0946885982320602e-14,5.9218574584773709e-16,3.4851279382672765e-40,1.4919836479151675e-29,1.213610301050964e-18,1.4567729960787032e-13,3.4391582862294196e-11,2.4244864913544707e-23,1.4712258127887038e-29,6.4770462263979835e-14,6.319402264724981e-26,5.7079672402545591e-22,5.5501360072434926e-15,1.80095295948209e-15,9.5977087871462595e-13,4.0933574822603276e-16,9.749999814573976e-06,7.23825129980334e-14,1.8223016884375218e-14,3.3779714110879496e-14,2.3742401126345884e-20,2.1719898148336322e-21,9.9697579233798021e-15,5.0158179385474558e-13,0.35999999999999999,0.0,0.0016714774302015259,0.10455799425067649,1.3100411237749677e-12,8.963522851391069e-09,2.7679722466336667e-11,1.1614693129491373e-06,0.0,4.8585667248409862e-10,3.344394588160612e-16,1.3229024730515262e-13,0.0042477383884991027,2.8647003065848908e-07,0.0,3.5817891447368871e-13,0.0,0.0,0.0,0.0,8.5192713334767389e-07,4.1952861174353587e-06,7.0629427785216704e-06,6.0533317193463735e-06,1.0315963942814558e-07,2.8081612998646032e-07,0.0039424515110409487,6.3900297806940905e-10,4.85164727093424e-10,1.302662925429223e-08,6.2076841125286871e-10,8.3066263115519136e-06,6.3906597228412243e-09
0.00026889643657510817,0.0012593443409407543,1.7636445993645363e-14,1.7868535434225379e-13,2.8793631881037516e-11,3.1783961636533348e-13,3.0451886116331767e-08,0.0,0.0,1.1356998704870219e-06,0.00029446436915947044,3.4664470439910672e-11,4.1329912657649686e-14,5.933861326808628e-16,2.1446617680852052e-40,-3.9377015166111116e-30,1.2175922591417326e-18,1.463650089259095e-13,3.4677017485754939e-11,2.4473742184564981e-23,1.6223826114953909e-29,6.5305043449458541e-14,6.3381323261158178e-26,5.7268300554062089e-22,5.6143780098526091e-15,1.8078106233124829e-15,9.677641257326759e-13,4.1015716217776976e-16,9.7785496904495205e-06,7.3333968242145468e-14,1.8378221774031366e-14,3.3773813669163884e-14,2.3838062128332438e-20,2.1940497515572631e-21,9.9897468780755044e-15,5.0688457259615091e-13,0.35999999999999999,0.0,0.0016636255839334857,0.10455373394007597,1.3029196016777184e-12,8.9755310018263733e-09,2.7562892711670778e-11,1.1681195031350221e-06,0.0,4.8381766937883022e-10,3.3465983835682066e-16,1.3252920509914727e-13,0.0042520451046111594,2.8665879997030963e-07,0.0,3.6086168141816874e-13,0.0,0.0,0.0,0.0,8.4833007530071325e-07,4.170023331608455e-06,7.0292506442047997e-06,6.0275920708568864e-06,1.0253503237823016e-07,2.8090564821142766e-07,0.0039460567017767191,6.3918542267724379e-10,4.8530326313274837e-10,1.3122464204638474e-08,6.2531451699942772e-10,8.3284364581897604e-06,6.3971391508243043e-09
0.000270432154525761,0.001259334998850087,1.7539452404380306e-14,1.7873980756538839e-13,2.8824047857319233e-11,3.1930310304373106e-13,3.0697112148052964e-08,0.0,0.0,1.1355272608947365e-06,0.00029513508287195347,3.4949801761097368e-11,4.1714045444618809e-14,5.9456873000142197e-16,-3.4566572288551613e-42,-7.242550779510298e-30,1.2215620180026242e-18,1.4704917105400534e-13,3.4963012372426091e-11,2.470325000709653e-23,1.7401437227900279e-29,6.5840648776696629e-14,6.3569920533076387e-26,5.7456348035177978e-22,5.6789282803615346e-15,1.8146545355354405e-15,9.7577313575108632e-13,4.1096581318600071e-16,9.8069793476763558e-06,7.4290878935453246e-14,1.8533692771616979e-14,3.376784107773871e-14,2.3933571220135688e-20,2.2161903688548702e-21,1.0010003265866198e-14,5.1220851684370669e-13,0.35999999999999999,0.0,0.0016558482511688677,0.10454951292092471,1.2958735474699252e-12,8.9874470926130901e-09,2.7447107478397836e-11,1.1747690642704478e-06,0.0,4.817956006696703e-10,3.3487681701936067e-16,1.3276634973164198e-13,0.0042563121741151832,2.8684465619839544e-07,0.0,3.6354706551835173e-13,0.0,0.0,0.0,0.0,8.4476518716670823e-07,4.1450198688258501e-06,6.9958831587935084e-06,6.0020841341409344e-06,1.0191687349637658e-07,2.8099384909139905e-07,0.0039496262945144722,6.3936504879408896e-10,4.8543965908766142e-10,1.3218361890813358e-08,6.298634980893864e-10,8.3501283381302465e-06,6.4035589305687174e-09
0.0002719678724764138,0.0012593257488410757,1.74433788445337e-14,1.787931826402267e-13,2.8854221336887363e-11,3.2076236561431869e-13,3.0942731854307344e-08,0.0,0.0,1.1353550608640435e-06,0.00029580190766796563,3.5235679443559085e-11,4.2099277186555269e-14,5.9569816698843537e-16,-5.7326270677602944e-41,-6.4885156246254105e-29,1.2255035344012852e-18,1.477298112752021e-13,3.5249559564231998e-11,2.4933378293312783e-23,1.4678969723876085e-29,6.6377262192903115e-14,6.3759030228877572e-26,5.7643057389322645e-22,5.7437856986095737e-15,1.8214525301946546e-15,9.8379781359882347e-13,4.1173742160764639e-16,9.8352898558804829e-06,7.5253225206800556e-14,1.8689427733564049e-14,3.3761798641260925e-14,2.4028506708356256e-20,2.2384109873782208e-21,1.0029877668263697e-14,5.175535491051402e-13,0.35999999999999999,0.0,0.0016481443808990816,0.10454533064615827,1.2889017645412914e-12,8.9992722890563897e-09,2.7332352600729756e-11,1.1814179820409246e-06,0.0,4.7979023953822724e-10,3.3509044262425689e-16,1.3300169820051074e-13,0.004260540148474874,2.8702764030432534e-07,0.0,3.6623504261023471e-13,0.0,0.0,0.0,0.0,8.4123203253737065e-07,4.1202720166442968e-06,6.9628356732559325e-06,5.9768047474586875e-06,1.0130506995308219e-07,2.8108074019691992e-07,0.0039531607997402313,6.3954187145893764e-10,4.8557392637832063e-10,1.3314321347120086e-08,6.3441530960754691e-10,8.3717030277080229e-06,6.4099198917524419e-09
0.0002735035904270666,0.0012593165897187301,1.734821477405934e-14,1.7884567888607914e-13,2.8884155309937153e-11,3.2221742754046426e-13,3.1188742326179808e-08,0.0,0.0,1.1351832655515026e-06,0.00029646488301083716,3.552210148511805e-11,4.2485602740440661e-14,5.9685563783921344e-16,4.8005078761007316e-41,4.465660585045421e-30,1.2294226407748499e-18,1.4840695255478145e-13,3.5536657100634661e-11,2.5164124627344764e-23,1.7788229773660139e-29,6.6914880375925701e-14,6.3942431852300349e-26,5.7828712587205854e-22,5.8089489092332241e-15,1.8282055204957243e-15,9.9183807699259191e-13,4.125292945475046e-16,9.8634822758083988e-06,7.6220987214968479e-14,1.8845424533480926e-14,3.3755689203300196e-14,2.4122877021439428e-20,2.260711366854261e-21,1.0049507578086477e-14,5.2291959120555722e-13,0.35999999999999999,0.0,0.0016405129345007648,0.10454118657510535,1.2820030305718122e-12,9.0110077435718641e-09,2.7218614250404741e-11,1.1880662421153151e-06,0.0,4.7780136044836478e-10,3.3530076243808005e-16,1.3323526729204736e-13,0.0042647295726834763,2.8720779277513549e-07,0.0,3.6892558873850516e-13,0.0,0.0,0.0,0.0,8.3773018537332327e-07,4.0957761348550635e-06,6.9301035931236047e-06,5.9517508193165056e-06,1.0069953057779541e-07,2.811663289998614e-07,0.0039566607218255332,6.3971590552593415e-10,4.8570607628448851e-10,1.3410341616055073e-08,6.3896990720242205e-10,8.3931615945008055e-06,6.416222854319098e-09
0.0002750393083777194,0.0012593075200776147,1.7253949542087513e-14,1.7889837023119221e-13,2.8913852760275706e-11,3.2366831271138146e-13,3.1435140696279057e-08,0.0,0.0,1.1350118704100652e-06,0.00029712404766838964,3.5809073659762745e-11,4.2873020749706328e-14,5.9807079348376204e-16,-1.9660859299421081e-40,1.349091203400691e-28,1.2333372510031292e-18,1.490806316176434e-13,3.5824310700071095e-11,2.5395493744460149e-23,2.6430597394200756e-29,6.7453515454310963e-14,6.4122706562123289e-26,5.8014154861216675e-22,5.8744169719784965e-15,1.8349453069608921e-15,9.9989396506364573e-13,4.1336160852452569e-16,9.8915576505480301e-06,7.7194145246263709e-14,1.9001681080622709e-14,3.3749515467208008e-14,2.4217101775517908e-20,2.2830915625208245e-21,1.0069497346334681e-14,5.2830656744656716e-13,0.35999999999999999,0.0,0.0016329528971590602,0.10453708017938358,1.2751761814204734e-12,9.0226545839496305e-09,2.7105878591108041e-11,1.1947138301293874e-06,0.0,4.7582874262299507e-10,3.3550782266578854e-16,1.3346707345616431e-13,0.0042688809794217842,2.8738515318851843e-07,0.0,3.7161868035944933e-13,0.0,0.0,0.0,0.0,8.342592193938703e-07,4.071528591602702e-06,6.8976824311917881e-06,5.9269192618369925e-06,1.0010016456596377e-07,2.8125062291781307e-07,0.00396012655354508,6.3988716576142362e-10,4.8583612001928699e-10,1.3506421756724985e-08,6.435272471984834e-10,8.4145050885235785e-06,6.4224686196877216e-09
