Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908)
1.0457988389347187e-06,0.003384672317866632,7.8278090607436855e-13,4.2627194385163681e-13,4.0790982558724414e-13,5.3086566615472978e-13,2.394059567403713e-12,1.0616065718531697e-12,2.1444886343478327e-12,2.3727910084966573e-12,5.4268877372429765e-14,1.4055077761175789e-13,1.3738157565284298e-12,1.3144763675395732e-12,4.5566864385298957e-14,1.1691091324750124e-13,3.0951021252449692e-14,9.6556277080316922e-14,2.9707233998663827e-14,6.4922397121368592e-14,5.3037497496310942e-13,7.2020776588385529e-14,1.0022590787641151e-14,8.4609251279233072e-17,2.5341890094500823e-13,2.3031701644304655e-13,5.1207841551590379e-23,4.8144268315310094e-14,9.4241948768876055e-14,1.3725763519682344e-13,1.1873153416368893e-14,6.5561197889874818e-15,4.4649305992448908e-16,1.6972425331170431e-13,2.0115794028061118e-21,7.3784306879141691e-15,1.2497481332376875e-14,2.1570167472809811e-16,1.1997731887083963e-13,5.4342150682778854e-17,3.8553258113766627e-14,2.3728190228096338e-15,7.3778352654278609e-15,3.0629101047708091e-18,4.7385526399156984e-15,3.4459777311108834e-17,1.6076224272251446e-17,5.8312051733828224e-16,2.034898546413753e-15,5.275723577583188e-15,3.6852887582990852e-14,1.6854317687377844e-21,2.2054419280751924e-14,1.6989439973731887e-21,2.821953939422193e-15,1.737605539961341e-17,3.7417943984822661e-16,1.0543319126688282e-15,1.240654053328031e-18,2.141455512866128e-15,8.145991473520002e-24,4.7635516304147678e-19,5.4471179847593899e-23,1.5004306715983172e-23,4.3695546193451752e-17,6.5409281007274869e-16,3.1597494465561453e-17,2.2251532974407554e-25,6.1394658648062047e-31,1.9875036165937827e-27,1.2217878705867922e-26,2.3806302860425832e-24,5.9366271313689516e-31,1.4333435861111685e-29,5.5436190316811213e-26,1.2521559890175398e-16,6.0404869360514827e-19,3.0742569825487883e-17,1.0845309424989594e-16,1.2472753896617136e-17,2.2604865280503171e-14,3.0085993889115022e-32,1.1885887883692324e-32,3.427218752068205e-27,8.4309699759775601e-22,1.2892141605764285e-16,2.4379758257725879e-28,1.4998134302540689e-28,7.4966929020153895e-28,2.0997080740205555e-35,4.6441838858962215e-26,5.774299421556567e-30,7.5493295157555529e-16,1.2715650587555872e-13,6.5107437912806028e-30,0.88130563799999995,0.0,0.0,0.0,0.0098911899937634586,9.9999999990698919e-05,0.10889010998965062,6.8446774292074778e-17,9.0324545144905852e-23
1.215671148749788e-06,0.00338467231786616,8.5416362680180682e-13,4.4834864396022058e-13,4.3285564553719444e-13,5.7982661605060364e-13,2.9959936385458468e-12,1.4142854896989852e-12,2.4724747064174216e-12,2.7721884455341832e-12,7.1244864098269011e-14,1.8506717196582661e-13,1.5489239235182835e-12,1.5010235452945855e-12,5.2361964562005938e-14,1.3458207907892871e-13,3.9942477960802354e-14,1.2501006272067083e-13,3.3889036412401441e-14,7.9621248831339028e-14,6.7458313967843238e-13,8.230767248779259e-14,1.1561948530129155e-14,9.66967458498626e-17,3.4696636659693157e-13,3.1416594186405319e-13,5.8947942412042193e-23,6.2261930046962616e-14,1.2880813400082461e-13,2.1034813082855101e-13,1.5488966738758827e-14,9.9944484056211649e-15,5.7859389066691464e-16,2.2698210385679505e-13,2.7541371795134984e-21,1.2064866937785629e-14,2.0346935247067136e-14,3.527262758028792e-16,1.5923299615789119e-13,7.2142983180004774e-17,6.1110678965417223e-14,3.1816943673771265e-15,9.9317327481029099e-15,5.0302476147599704e-18,7.0748765875003523e-15,4.6433033772881853e-17,2.6715795678802497e-17,9.0835944202330786e-16,2.6719733401543715e-15,6.947181085356136e-15,5.7068151164227223e-14,2.5693518146606929e-21,3.1829159383265643e-14,2.3220850469318897e-21,4.575548804444747e-15,2.8181702868188845e-17,5.5231557321399779e-16,1.564086528950631e-15,1.8406088253138137e-18,3.750182956548104e-15,1.3208005048276982e-23,9.4256046123000381e-19,1.077848128984756e-22,2.6276005896820626e-23,8.9946876053416018e-17,8.6914132198608189e-16,6.1260747579062102e-17,4.3140942288369464e-25,1.585634283746815e-30,4.6885110260430396e-27,2.8821916058169509e-26,5.5532432488642078e-24,1.1878973164631386e-30,3.3812965905297623e-29,1.4507224507255255e-25,1.9370985358474022e-16,8.0311292757619118e-19,3.4170058520165607e-17,1.708191682565506e-16,2.3906211858176328e-17,3.4697890008761122e-14,7.8732796357179158e-32,3.1104489807150064e-32,1.0135784203579302e-26,1.2587833501860687e-21,2.223720441025039e-16,6.504668545038577e-28,4.2654140129093032e-28,2.36452657554314e-27,6.6226504794069983e-35,7.477131449666255e-26,2.1594614087439654e-29,1.1120343528766626e-15,1.7146857444133616e-13,8.0874166279308948e-30,0.88130563799999995,0.0,0.0,0.0,0.0098911899926343409,9.9999999989300854e-05,0.1088901099875945,9.2332578960795423e-17,1.2887211758050105e-22
1.3855434585648575e-06,0.003384672317865872,9.238657600543395e-13,4.6858241432485261e-13,4.5695021268577657e-13,6.2689807322925721e-13,3.6462676983066618e-12,1.8128094354806147e-12,2.7872906748347827e-12,3.1610139212632014e-12,8.9963153958791146e-14,2.3422190616289524e-13,1.7081823844268159e-12,1.6772518642907392e-12,5.8775849610113404e-14,1.5125819246557043e-13,4.9779902878505824e-14,1.5618849337238327e-13,3.769023234561765e-14,9.5606194370986276e-14,8.3355340847928332e-13,9.1657590377188265e-14,1.3039478837086482e-14,1.0768324341430528e-16,4.5141251500985069e-13,4.1208963922840566e-13,6.6252202968677307e-23,7.7476287774071929e-14,1.6774362253830312e-13,3.029076282526474e-13,1.9444613028990054e-14,1.4400691162161551e-14,7.2340700879596515e-16,2.9295224412267295e-13,3.5832061468651145e-21,1.8311749322322874e-14,3.0796379586723055e-14,5.3538235619538282e-16,2.0215822202930135e-13,9.1610212996831325e-17,9.054814485300505e-14,4.0834404241616656e-15,1.2784304623582597e-14,7.6596606326676374e-18,1.0025080097995774e-14,5.9812769215577977e-17,4.1036079347554414e-17,1.3322709104575597e-15,3.3750311153656245e-15,8.7942456302180795e-15,8.3316134002720353e-14,3.7021024050019267e-21,4.3422079990927901e-14,3.0239936227592712e-21,6.9068798908847327e-15,4.2549692368656338e-17,7.6650970608233379e-16,2.178769067361513e-15,2.5640838266760446e-18,6.0438131827327863e-15,1.9937740577399832e-23,1.6835780757200974e-18,1.9252660799345386e-22,4.2346540870434337e-23,1.6721467406607453e-16,1.104464654595859e-15,1.0776986154854212e-16,7.589351934339073e-25,3.5754850167203409e-30,1.021571645660608e-26,6.2799582616847123e-26,1.2044241947096269e-23,2.2917850012880884e-30,7.3675330301701424e-29,3.4573576936409254e-25,2.8305568016932209e-16,1.0210003324572649e-18,3.7662864890908765e-17,2.5173322123215908e-16,4.1713317229986869e-17,5.032929270100847e-14,1.876359019249032e-31,7.4128199885544428e-32,2.676612648053946e-26,1.7836933576711283e-21,3.579201456457272e-16,1.5056715487902456e-27,1.0370979163997524e-27,6.3130433646946097e-27,1.76817508798442e-34,1.1301252798939942e-25,6.6540640532872755e-29,1.5591771089508414e-15,2.2059344730900097e-13,9.8603227964544851e-30,0.88130563799999995,0.0,0.0,0.0,0.0098911899914681002,9.9999999987940641e-05,0.10889010998547485,1.1881685534931998e-16,1.7626770927984947e-22
1.5554157683799269e-06,0.0033846723178657685,9.9194554055689672e-13,4.8714880445816959e-13,4.80276646571979e-13,6.7217646297590486e-13,4.3431148585154856e-12,2.255609901659434e-12,3.0896213443356957e-12,3.5398391291594655e-12,1.1023586181461633e-13,2.8751499005974045e-13,1.8532094483835861e-12,1.844310369183121e-12,6.4851176937784401e-14,1.6705074344143415e-13,6.0370992821412825e-14,1.897949319918777e-13,4.1150282469260946e-14,1.1286192169174566e-13,1.007140280128329e-12,1.0016788428646632e-13,1.4458396965639801e-14,1.1768314348397707e-16,5.6546085736330209e-13,5.2436649342478515e-13,7.3169456678014167e-23,9.3662398192033066e-14,2.1071031306678338e-13,4.163040204708393e-13,2.37045932347892e-14,1.9855029265604641e-14,8.7954925575083357e-16,3.6778856633031528e-13,4.4884950803883317e-21,2.62852517139618e-14,4.4127874556892912e-14,7.6853002921388737e-16,2.4819277901130879e-13,1.124895097841818e-16,1.2748147982904866e-13,5.0680550660496156e-15,1.5903388574219148e-14,1.102255238375612e-17,1.3635555672918719e-14,7.4447533936426599e-17,5.9446837022962843e-17,1.8647554917278471e-15,4.1369592730895495e-15,1.0798020733405969e-14,1.1618992894102982e-13,5.1042965368026406e-21,5.6749390037748604e-14,3.7985746100975247e-21,9.8806533736664759e-15,6.0879279819828209e-17,1.0153078630159386e-15,2.894263340127773e-15,3.4062351690083443e-18,9.1418453626615915e-15,2.8521982110139741e-23,2.7853842006654581e-18,3.1852944836367142e-22,6.4053193912321657e-23,2.8740684444532364e-16,1.3570025647139323e-15,1.7621245629263395e-16,1.2409206107692993e-24,7.2748286077763907e-30,2.0779118626769707e-26,1.2773651556065467e-25,2.44953083832308e-23,4.2793569004138882e-30,1.4985962571125328e-28,7.6207099956953481e-25,3.9575118499590892e-16,1.2548713437356557e-18,4.1208736318362114e-17,3.5273799915763722e-16,6.7805937486497811e-17,6.9843448140422321e-14,4.1358739313387905e-31,1.6339354557792891e-31,6.4506790918270788e-26,2.4260813623313258e-21,5.457454399748788e-16,3.1312322556030241e-27,2.2419645731754142e-27,1.4853111537392859e-26,4.1600933319435057e-34,1.6276443498352713e-25,1.7705183997421599e-28,2.105087073613234e-15,2.7393352830262754e-13,1.1857900608716495e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899902636973,9.9999999986621953e-05,0.10889010998329116,1.4757701410247757e-16,2.3362368069187893e-22
1.7252880781949963e-06,0.0033846723178658483,1.0584863767015917e-12,5.04220156178676e-13,5.0292223155780854e-13,7.1576038022210065e-13,5.0848997810410799e-12,2.7412519971169341e-12,3.3801169092886039e-12,3.9091656553552972e-12,1.3189356924630778e-13,3.4449584756021495e-13,1.9854506624579178e-12,2.0032133830722333e-12,7.0625335715236011e-14,1.8205726671809489e-13,7.163142041629306e-14,2.2555829669629875e-13,4.4303745358419513e-14,1.3137233626574402e-13,1.1951818210075639e-12,1.0792357691806727e-13,1.5821754194487527e-14,1.2679635116546606e-16,6.8795153590562632e-13,6.5122752421447975e-13,7.9742424462500282e-23,1.1070663551138268e-13,2.574054968818168e-13,5.5174787337250986e-13,2.8236350175429998e-14,2.6426028869901337e-14,1.045756530496249e-15,4.5162784091141485e-13,5.4607973010305885e-21,3.6133700290481181e-14,6.0595483490335606e-14,1.0565074131195918e-15,2.9683485754414596e-13,1.3455305749475388e-16,1.7244029342715239e-13,6.1265651975890823e-15,1.9260154702992435e-14,1.5182655942964116e-17,1.7945764059191816e-14,9.020159689822462e-17,8.2313796505440169e-17,2.5146396925206696e-15,4.9512498507388331e-15,1.2941212498586845e-14,1.5621819830168184e-13,6.7935612095737315e-21,7.1710602608203664e-14,4.6403709337801761e-21,1.3556296737602217e-14,8.353714748722343e-17,1.2968599235586935e-15,3.7052644008184635e-15,4.360819050064206e-18,1.3155801059067896e-14,3.9132275967393579e-23,4.3425123505686108e-18,4.9660494811536105e-22,9.2177351433171837e-23,4.6428343416642547e-16,1.6240170562112118e-15,2.721616883201426e-16,1.9166128842527259e-24,1.3654818322161349e-29,3.9813174858711333e-26,2.447455290288707e-25,4.7058028573716857e-23,7.7357429491968951e-30,2.8713629197727637e-28,1.5726244643848743e-24,5.3421084487677963e-16,1.5021853596401746e-18,4.4797404920684832e-17,4.751373621464461e-16,1.0429009114312884e-16,9.3549412883139674e-14,8.5348733834880546e-31,3.371822964359009e-31,1.442947644514013e-25,3.1929683813350075e-21,7.9671194251291555e-16,5.9900949768523292e-27,4.4267451958516463e-27,3.1699905604506369e-26,8.878567886024233e-34,2.2561815804656321e-25,4.2124672092401909e-28,2.7583987140828729e-15,3.3095010184386982e-13,1.41082221136731e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899890202493,9.999999998534895e-05,0.10889010998104305,1.7832225138958528e-16,3.0220212330314499e-22
1.8951603880100657e-06,0.0033846723178661085,1.123582968525802e-12,5.1995703877283865e-13,5.24969350166495e-13,7.5774632928758062e-13,5.8701105093146052e-12,3.2684183753084255e-12,3.6593979356885572e-12,4.2694440699502271e-12,1.5478253233379146e-13,4.0475574760269478e-13,2.1062027135789133e-12,2.1548604963679552e-12,7.6131418601863999e-14,1.9636404244245825e-13,8.3484366710615254e-14,2.6323161070619245e-13,4.7181334885724783e-14,1.5112065648871862e-13,1.3975032656500432e-12,1.1500013159861835e-13,1.7132462251475696e-14,1.3511153720851618e-16,8.1784589241500304e-13,7.9286198102433645e-13,8.6008897662317518e-23,1.2850562934648381e-13,3.0755768786094436e-13,7.1030787229998485e-13,3.3009978752555065e-14,3.4171856588580628e-14,1.2208770951738379e-15,5.4459076517892078e-13,6.4918681832108484e-21,4.7989568447847867e-14,8.0428220762845531e-14,1.4031889774381174e-15,3.4763565603293591e-13,1.5759710297284867e-16,2.2587705139400659e-13,7.250860366929069e-15,2.2828561928683973e-14,2.0196892551566289e-17,2.2988905418004425e-14,1.0695237638459231e-16,1.0996359349428794e-16,3.2897804226490702e-15,5.8119696295430639e-15,1.5208052460321457e-14,2.0387138610090224e-13,8.7848499094672256e-21,8.8195950506532866e-14,5.5444883831254171e-21,1.798852248201881e-14,1.1086088261251832e-16,1.6090856841121468e-15,4.605772315919902e-15,5.4207731688664086e-18,1.8188075365332673e-14,5.1926557959404113e-23,6.4571011456784584e-18,7.3843454406570805e-22,1.2743645437463546e-22,7.1331767827396667e-16,1.9030622871263854e-15,4.0162223226799818e-16,2.828298055064512e-24,2.4024477044515325e-29,7.2406622052074848e-26,4.4510887471525998e-25,8.5941945580508808e-23,1.3534065491869063e-29,5.2220725353628224e-28,3.0667027253991065e-24,7.0077271723357243e-16,1.760672820007763e-18,4.8419995358015463e-17,6.2002249398279276e-16,1.5344971773046683e-16,1.2172395100792139e-13,1.6643471148694106e-30,6.5752407082902346e-31,3.0324627231234132e-25,4.0902615237060146e-21,1.1222590101817421e-15,1.071737434430643e-26,8.1325983561720187e-27,6.2612958317640715e-26,1.7536730169042311e-33,3.031548394477679e-25,9.1775869508799183e-28,3.5276463385477725e-15,3.9115753328245462e-13,1.663916671839839e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899877369876,9.999999998412597e-05,0.10889010997873028,2.1079041711078569e-16,3.8341345849912641e-22
2.2349050076402045e-06,0.0033846723178671684,1.2496981298964917e-12,5.4796126228960092e-13,5.6752266863334331e-13,8.3727173102102992e-13,7.5653183081598651e-12,4.4425395271998427e-12,4.1866867445093463e-12,4.9646199037703129e-12,2.0370303668171142e-13,5.3364723499726315e-13,2.3178347549497692e-12,2.4395377679147984e-12,8.645585671218348e-14,2.2318251126537515e-13,1.0869298705014698e-13,3.4342435185385892e-13,5.2219337677234301e-14,1.9426098022264916e-13,1.8442457072698407e-12,1.2738775030434005e-13,1.9607057160563478e-14,1.4966736856990254e-16,1.0961952273094289e-12,1.1210335458247091e-12,9.775558464305558e-23,1.6600396093578328e-13,4.1727617918536646e-13,1.1004400116019988e-12,4.3175413250026142e-14,5.3376396565941947e-14,1.593736715126933e-15,7.5829861972865627e-13,8.7013398168771026e-21,7.8187051887859301e-14,1.3099937606731337e-13,2.2862203665689724e-15,4.5414594422488343e-13,2.0591505496561546e-16,3.5966979015305115e-13,9.6676940505882851e-15,3.0506807748034477e-14,3.2986922138963201e-17,3.5380201482003307e-14,1.4300397293525354e-16,1.8075461487789605e-16,5.2431009091931982e-15,7.6514399601838964e-15,2.0056170964428791e-14,3.2368445343341522e-13,1.3721933368696461e-20,1.2528667368854504e-13,7.5224359444509703e-21,2.9321668483397426e-14,1.8073349087938002e-16,2.3168190168500668e-15,6.6500057946760654e-15,7.8270075943121425e-18,3.1669190853723876e-14,8.4641377682020889e-23,1.2799009869022691e-17,1.4637182455805062e-21,2.218931586573104e-22,1.4970653149168069e-15,2.48871489246802e-15,7.868999498561828e-16,5.5414953281751061e-24,6.3975014483471214e-29,2.1093667817930296e-25,1.296701718752173e-24,2.5305334199256016e-22,3.7825668125992973e-29,1.5213270331221496e-27,1.0248907472518269e-23,1.1272203509398291e-15,2.3032525349792939e-18,5.5734014657227956e-17,9.8072834596985179e-16,2.9971367839836631e-16,1.9244456588555288e-13,5.5622449210799657e-30,2.1974448094445748e-30,1.1809761455184048e-24,6.2949642899933902e-21,2.044999645031076e-15,2.9387384845461998e-26,2.3271398466812072e-26,2.0584263943867292e-25,5.7652594017900315e-33,5.0850657856555237e-25,3.637771470428265e-27,5.4475367293769923e-15,5.1942726400882719e-13,2.2651635187138431e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899850486016,9.999999998184855e-05,0.10889010997391012,2.799682869991532e-16,5.9009707603693728e-22
2.5746496272703433e-06,0.0033846723178689404,1.3707724422699611e-12,5.7209967683414626e-13,6.0837490645639678e-13,9.1140636354407316e-13,9.4187853606173654e-12,5.7693375346233921e-12,4.675958995405168e-12,5.6285859138480176e-12,2.5601952749927481e-13,6.7159008372453061e-13,2.4961183825847651e-12,2.7037472602671565e-12,9.6024253771541636e-14,2.4802762683933171e-13,1.3550973702951664e-13,4.2880660440562122e-13,5.6456505488104654e-14,2.4213852247381098e-13,2.3458076703269776e-12,1.3780386511012676e-13,2.1903169509789127e-14,1.6190658207391071e-16,1.3941776605208301e-12,1.5097136702147567e-12,1.086379283581993e-22,2.0551732275824132e-13,5.381979856101076e-13,1.5928692283834327e-12,5.4008863162853346e-14,7.7760954715006315e-14,1.9908221074652257e-15,1.0095945177806973e-12,1.1066654387170157e-20,1.1767830345266888e-13,1.972604507921888e-13,3.4410395217289986e-15,5.6502413567763075e-13,2.5621776522095378e-16,5.3121432677239157e-13,1.2266989681816887e-14,3.8772563262677663e-14,4.9736660494050315e-17,5.0971210480969042e-14,1.8182298662803106e-16,2.7379424724737788e-16,7.7712806074548533e-15,9.6176653421310494e-15,2.5242135756034663e-14,4.7841399958512719e-13,1.9990692932592985e-20,1.6710055493329559e-13,9.7023510369632507e-21,4.4240046364130255e-14,2.7271806067410193e-16,3.1204352668125676e-15,8.9744791076883157e-15,1.0563155480255411e-17,5.0214106861153369e-14,1.2770550516804231e-22,2.2752159698340775e-17,2.6020075442866963e-21,3.5182985970234632e-22,2.7908316154589054e-15,3.0992957662297889e-15,1.3871150125492893e-15,9.7683214711379182e-24,1.4645690625120368e-28,5.307643674150783e-25,3.2627947577324336e-24,6.432363642159797e-22,9.3625921365641495e-29,3.8280432754741813e-27,2.9071101392790294e-23,1.6924827181929149e-15,2.8690018627518093e-18,6.3094101793258597e-17,1.4401345629407961e-15,5.2794307846765435e-16,2.8366568782831712e-13,1.5777357180113986e-29,6.2330730568622972e-30,3.824774559047464e-24,9.0689718576967332e-21,3.4136861555181901e-15,6.8871749818733401e-26,5.6266639266556506e-26,5.6157908847727112e-25,1.5728735559051047e-32,7.9097379275835026e-25,1.1578422203747859e-26,7.9308176883652264e-15,6.5574030591228036e-13,3.0104867515429889e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899821946831,9.9999999979828478e-05,0.10889010996883011,3.5348985861354696e-16,8.6780826519224117e-22
2.914394246900482e-06,0.0033846723178714198,1.4871866750456554e-12,5.931165432965442e-13,6.4785123890211518e-13,9.8073064487573402e-13,1.1421962481239421e-11,7.2414059795901856e-12,5.1312719981887291e-12,6.2641903586546922e-12,3.1092027795046228e-13,8.1642639513214057e-13,2.6475122354647015e-12,2.9517241044948819e-12,1.049933554268585e-13,2.7130872371317374e-13,1.6353327462887473e-13,5.1808753420746912e-13,6.0048303486700537e-14,2.9460514573245074e-13,2.9005524247286363e-12,1.4663133046110579e-13,2.4039846821469247e-14,1.7227905344594191e-16,1.7067455427879771e-12,1.9592982094906686e-12,1.1883522035672039e-22,2.4652574591742306e-13,6.6897555033911881e-13,2.1922076118886823e-12,6.535030163208935e-14,1.0750463065400032e-13,2.406112958300739e-15,1.2989616362825534e-12,1.3547744836965354e-20,1.6709731183533945e-13,2.803629058338562e-13,4.8861888338637532e-15,6.7815945856692562e-13,3.0754689375940835e-16,7.4205458954243977e-13,1.5005915853883631e-14,4.7488297499495409e-14,7.0718552379385086e-17,6.9856143537423065e-14,2.2276201636886697e-16,3.9064633441454182e-16,1.091005590822912e-14,1.1679559330082306e-14,3.0683293587315762e-14,6.7019456300320188e-13,2.7637171653364181e-20,2.1276246683650749e-13,1.2059940607390752e-20,6.3053113591246586e-14,3.8872394490200771e-16,4.0025272076141025e-15,1.1528508678806552e-14,1.3569552148776776e-17,7.43025817044392e-14,1.8201223566703834e-22,3.7336655152457488e-17,4.2699712545299678e-21,5.2060802978599478e-22,4.7647287318068069e-15,3.7233738429223617e-15,2.2618213833158248e-15,1.5928166636250086e-23,2.9979231472633842e-28,1.1900120423283718e-24,7.3154216417588484e-24,1.4549811194126023e-21,2.0876830935216565e-28,8.5828224115768404e-27,7.2375477506225295e-23,2.4130470541956815e-15,3.447312157058802e-18,7.0454630233622521e-17,2.0013425776413953e-15,8.6159392353637582e-16,3.9667325912310425e-13,3.927935955161993e-29,1.5517881432762354e-29,1.0699307462981994e-23,1.2429046682368654e-20,5.3322263213635793e-15,1.4377924948124595e-25,1.2028772207428131e-25,1.3349997398499645e-24,3.7390700248937049e-32,1.1621491128419798e-24,3.1371343874738981e-26,1.1041654675403011e-14,7.9767793430563669e-13,3.9194451176688881e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899791727983,9.9999999978106724e-05,0.10889010996349063,4.3004943475109857e-16,1.2328283910367632e-21
3.254138866530621e-06,0.003384672317874591,1.5992988815119174e-12,6.1161928110367765e-13,6.8620461245400775e-13,1.0457655501116182e-12,1.356743414805483e-11,8.8523149753873369e-12,5.5562717524887234e-12,6.8738928626567773e-12,3.6773088205921992e-13,9.6636312058121563e-13,2.7772275606291978e-12,3.1867749020496382e-12,1.134855053789836e-13,2.9334527042282002e-13,1.924329323623178e-13,6.102035692971409e-13,6.3119801963949307e-14,3.5151237235717399e-13,3.5068110044127309e-12,1.5417802029829063e-13,2.6034205759831569e-14,1.8114654987336574e-16,2.0298692543850671e-12,2.4698415998817318e-12,1.2848739021166356e-22,2.8860434289392682e-13,8.0850877436728999e-13,2.9018204029185615e-12,7.7066581056349745e-14,1.4269595565928434e-13,2.8346488266158165e-15,1.626710609144973e-12,1.6112624989045405e-20,2.2694668340788408e-13,3.8124565333319544e-13,6.6363681501631259e-15,7.9191649881896332e-13,3.5915989657701432e-16,9.931036350941502e-13,1.7848867912865144e-14,5.6539675983556813e-14,9.6148607351789465e-17,9.2075626065037608e-14,2.6528284493552977e-16,5.3255111514284924e-16,1.4686318611723627e-14,1.3811506885355089e-14,3.6311538011860536e-14,9.0062966276373064e-13,3.668412927814355e-20,2.6148871150272335e-13,1.4575372642940346e-20,8.6029941881175231e-14,5.304112925127359e-16,4.9474017464802482e-15,1.4266344326364795e-14,1.6792339684104837e-17,1.0427705873003922e-13,2.4833828492052535e-22,5.7634066639637562e-17,6.591308265409017e-21,7.3062703082219982e-22,7.6019943212112639e-15,4.3521233831647392e-15,3.4740586535744326e-15,2.4464967426909549e-23,5.6287183433666893e-28,2.435269585099734e-24,1.4970457025949171e-23,3.0001982541828291e-21,4.2698260995349978e-28,1.7564220231500578e-26,1.6257616970731729e-22,3.3046320572725547e-15,4.0299920053188417e-18,7.7779944447843195e-17,2.6657957803533951e-15,1.325925146537418e-15,5.324425661393086e-13,8.8232785855501006e-29,3.4857648057519823e-29,2.6693878680336278e-23,1.6382417037653394e-20,7.9066250906209816e-15,2.746522937174603e-25,2.3417332826840469e-25,2.8591186849319802e-24,8.0078188207019434e-32,1.6330409491490053e-24,7.5360948325576665e-26,1.4842242366291008e-14,9.4329434348439242e-13,5.0100153067073545e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899759816357,9.9999999976725857e-05,0.10889010995789299,5.0859660041424895e-16,1.7034247458357544e-21
3.5938834861607597e-06,0.0033846723178784484,1.7074399765798368e-12,6.281017778422222e-13,7.2362858662366789e-13,1.1069753365956502e-12,1.5848716701726114e-11,1.0596421723272415e-11,5.954219976337253e-12,7.4598271413451152e-12,4.2589297410136789e-13,1.119915492183019e-12,2.8894783231041999e-12,3.4114753822959076e-12,1.2159602256446633e-13,3.1438617830904496e-13,2.2193646163351356e-13,7.0427893445305931e-13,6.5771954528064255e-14,4.1271347684098477e-13,4.1629144689188329e-12,1.606923789204519e-13,2.7901559273191127e-14,1.888010046764079e-16,2.360330824176578e-12,3.0411304514889447e-12,1.3770346292463162e-22,3.3140648514472507e-13,9.5588973535749127e-13,3.7240668538228666e-12,8.9047475012701156e-14,1.833509203587274e-13,3.2723450147416194e-15,1.9930030946335416e-12,1.8735751342515286e-20,2.976239937179327e-13,5.0067706205296822e-13,8.7032054809639964e-15,9.0504377061035646e-13,4.1048852267592285e-16,1.2847838924966236e-12,2.0766343224220259e-14,6.5831948074325122e-14,1.2619772350707598e-16,1.1762775441789174e-13,3.089394316802051e-16,7.0049021789923425e-16,1.9119698984699142e-14,1.5992407034435579e-14,4.2070760724263932e-14,1.1708870693515641e-12,4.7135676806095613e-20,3.1259792200523996e-13,1.7232279591940639e-20,1.1340673535783803e-13,6.9923744304639846e-16,5.9413589315914332e-15,1.7148015888667599e-14,2.0184464072068254e-17,1.4036069930290608e-13,3.2736549144955025e-22,8.4774043236365276e-17,9.6952163994839702e-21,9.834504642033507e-22,1.1494747308007182e-14,4.9788185036175901e-15,5.0895914598280438e-15,3.5841850726509945e-23,9.8705071713820727e-28,4.6297266864278397e-24,2.8460555583636543e-23,5.7409437009253436e-21,8.1304425300878647e-28,3.3391795635320262e-26,3.3618759270613708e-22,4.3822898206302223e-15,4.6107983173839098e-18,8.5042298297317078e-17,3.4336830302903273e-15,1.9477602743829746e-15,6.916913520500458e-13,1.8245463835850531e-28,7.2081372088725165e-29,6.0772830538316049e-23,2.0928744257863432e-20,1.1243387714222954e-14,4.8908650410216412e-25,4.2350591106297767e-25,5.6419085586654332e-24,1.5801845296457502e-31,2.2141541968386822e-24,1.648678484288227e-25,1.9392782677888321e-14,1.0910280217328811e-12,6.2985082058114097e-29,0.88130563799999995,0.0,0.0,0.0,0.009891189972620739,9.9999999975729109e-05,0.10889010995203915,5.8828838371943897e-16,2.2996737702082291e-21
