Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3)
2.68276071448e-07,0.0038182456509576962,1.4296507375422319e-11,5.8362593533345945e-12,5.3873777080832101e-12,8.4215462268218169e-12,2.3553101910605156e-11,3.5658347279150922e-12,8.6625143620544769e-12,9.955350610266998e-12,1.3797658604912511e-13,1.0158140398001239e-13,4.9550938114220062e-12,4.4737967608085707e-12,2.3312448454910974e-13,1.7009215851006861e-13,9.5947805924970835e-14,8.5782777522979793e-14,1.8792314766814672e-13,2.2982918486375925e-12,5.0742263142127499e-12,1.3205399899142095e-13,6.878723290410992e-14,1.9666955758200823e-16,2.0963806265984331e-13,1.0005079876777768e-12,1.9076419285160818e-22,9.1642843996228027e-14,7.9990567579612421e-14,5.7961408538680219e-14,2.5421712419418321e-14,1.9579389215052304e-15,6.730481177402262e-16,7.3478703971362342e-13,8.0438082409599064e-21,7.5868405274705443e-15,1.0852176471481161e-14,1.0310278574985741e-16,1.6761637100885074e-13,2.0368992830446403e-16,3.3006668817432901e-14,2.8683124851961619e-15,2.5507485984333555e-15,1.4520073150200012e-18,1.6990091396486415e-15,2.0190938840611228e-17,1.9456675356161247e-18,9.1779679226134779e-17,3.0152386235627056e-15,2.2169851029453686e-15,2.2012017112327632e-14,2.0341351262364362e-21,1.2355470230457442e-14,6.7199023596382869e-21,3.0692916465351658e-15,9.2103929247891079e-18,4.1091622634379676e-16,3.3918832518715015e-16,5.0557640139399504e-19,3.8005803992030411e-16,3.2537015831553601e-23,2.0720677813811765e-20,8.2227126976046199e-24,1.2628474719560144e-23,1.1243522963501302e-17,1.9266965619369507e-15,1.1357399462559221e-17,1.2031738532842578e-25,3.2409523399128977e-31,2.7019882233878309e-26,8.9996675269507908e-26,1.5431586663446937e-23,2.141278396601788e-29,1.2180554163884847e-28,1.4793751046641868e-25,2.1402915985031212e-16,3.6065822729875196e-18,1.8996518666145002e-15,3.742642283259967e-16,4.933360124245087e-18,1.805904380477263e-14,2.7131815587040577e-31,1.0066030719839917e-31,1.0175897063675957e-26,1.216994806873072e-21,6.6402354429095433e-17,1.0880658417788621e-28,1.7904787520428855e-29,2.1323390422979879e-28,2.4176359914732559e-35,3.0784689526952248e-24,2.2376221942730222e-30,2.8773089764762562e-15,2.0759798635150927e-13,1.7432721252595297e-21,0.88130563799999995,0.0,0.0,0.0,0.009891189962431806,9.99999999920151e-05,0.10889010996117791
2.9273725237600004e-07,0.0038182456509664596,1.528348085146311e-11,6.0025056096469268e-12,5.5350635469344885e-12,8.8566958616403486e-12,2.6959283001902586e-11,4.2427131720222698e-12,9.54520910350186e-12,1.1263817369316483e-11,1.6133840847272726e-13,1.1901175023236282e-13,5.417885401311737e-12,4.8865663942216044e-12,2.5634722759083426e-13,1.8737922652799029e-13,1.1119664824014023e-13,9.964495263898484e-14,2.0916560295368631e-13,2.5970807717011869e-12,5.903976380958606e-12,1.4728755725595154e-13,7.5888770864241613e-14,2.1936954298200241e-16,2.6077430058863677e-13,1.1912364905914456e-12,2.1015223290628232e-22,1.1163467833396919e-13,9.7940490922537523e-14,7.8160110138602732e-14,3.0013105493871064e-14,2.4688915099559361e-15,7.827818431429483e-16,8.5959835953048426e-13,1.0005905432923284e-20,1.0483050494610892e-14,1.491899444528715e-14,1.4247236004310313e-16,2.0116626679941222e-13,2.4456440613535126e-16,4.3864745442408777e-14,3.388815191069748e-15,3.0211692108910242e-15,2.0112562572808018e-18,2.1280579625093067e-15,2.3946066682143414e-17,2.7201103322330092e-18,1.1726946021378207e-16,3.528667594261587e-15,2.5996017754398361e-15,2.8030019247207161e-14,2.5649760918426963e-21,1.5435698638347721e-14,8.2278530732562336e-21,4.1657169130131196e-15,1.2505299209925743e-17,5.2022733418357892e-16,4.3083548664943212e-16,6.422300268990803e-19,5.2298372384330764e-16,4.4160026418082256e-23,3.2103629038565267e-20,1.2740754264702569e-23,1.7377575295843839e-23,1.6800335832568284e-17,2.3171100422389587e-15,1.7348470671690226e-17,1.8378530466011843e-25,5.8910980811220904e-31,3.9816286461762386e-26,1.3261840479627807e-25,2.2707650840454545e-23,2.9975571588430834e-29,1.7949643176557828e-28,2.3788078986473217e-25,2.7739583596796693e-16,4.3403028443144801e-18,1.9934443925483476e-15,4.9897110170260806e-16,7.3929905329886114e-18,2.2870263686498893e-14,4.3627547671518928e-31,1.6186036602254932e-31,1.7962611595632738e-26,1.524322686522245e-21,8.9996725918478203e-17,1.9994201129439272e-28,3.4384651178141583e-29,4.307018643602418e-28,4.8832500176949241e-35,4.2135450636313403e-24,4.9608435293102898e-30,3.6838546945390718e-15,2.5939964394924115e-13,2.1598297037372373e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899589293646,9.9999999993115443e-05,0.10889010995625331
3.1719843330400006e-07,0.0038182456509756385,1.6246694927102198e-11,6.156989635010834e-12,5.6731955852745618e-12,9.2738151317957736e-12,3.0506636052734273e-11,4.9771964652031651e-12,1.0403875635817781e-11,1.2583436802009663e-11,1.8633910132535882e-13,1.3768981414530183e-13,5.8618703529910142e-12,5.2822554298155086e-12,2.7863348428373804e-13,2.0397391661273968e-13,1.2735798426317605e-13,1.1435838649005201e-13,2.2965509803844978e-13,2.9076866593442904e-12,6.7771033879115888e-12,1.6198898707998523e-13,8.2798427259916501e-14,2.4127690084004853e-16,3.1703955721752912e-13,1.3981655503574815e-12,2.2876374734766318e-22,1.3329023605127943e-13,1.1746423231298548e-13,1.0250438981888374e-13,3.4947223831185073e-14,3.0612396753601119e-15,8.9934828626356291e-16,9.9316161549493757e-13,1.2164803140455319e-20,1.4041793237861084e-14,1.9897206588345899e-14,1.9085056323097109e-16,2.3691709344322611e-13,2.8813039526678703e-16,5.6771358759341461e-14,3.9501525425830478e-15,3.5294148230741119e-15,2.6996265765614261e-18,2.6212406465118861e-15,2.8006979807732102e-17,3.6794909087887437e-18,1.4710777802546877e-16,4.0764755088224716e-15,3.0083767916761172e-15,3.5056747061086633e-14,3.1803815371688282e-21,1.8944120240458125e-14,9.868018415579953e-21,5.4931613911754194e-15,1.6495435471981799e-17,6.4607255516774121e-16,5.3660814421097018e-16,7.9995494981421563e-19,7.0210201330762065e-16,5.8232031068726479e-23,4.7736067773617803e-20,1.8945782753438778e-23,2.3329275460012453e-23,2.4346351203924247e-17,2.7336014439573363e-15,2.5488868509822367e-17,2.7002267076984535e-25,1.0151673136489313e-30,5.6740127199159637e-26,1.8898763076983866e-25,3.2310291218728872e-23,4.0801260442162407e-29,2.557967416504004e-28,3.6705143760355966e-25,3.5222952555042646e-16,5.1233180894170608e-18,2.0838211764295731e-15,6.4751669691518479e-16,1.0679810852040474e-17,2.8479770192448038e-14,6.7317673196999238e-31,2.4975206186381466e-31,3.0199811574380337e-26,1.8775899295169403e-21,1.1928897534321903e-16,3.4785077781482611e-28,6.2164737850110024e-29,8.1735715962669937e-28,9.2670611285483989e-35,5.612401081660581e-24,1.0256176196963916e-29,4.6156331374665234e-15,3.1762112033677587e-13,2.6266404159785758e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899554114391,9.9999999994588982e-05,0.10889010995125657
3.416596142320001e-07,0.0038182456509852445,1.7189700630110327e-11,6.3015691943715446e-12,5.8034050003146717e-12,9.6746680907172133e-12,3.4189799152805463e-11,5.7684546930636006e-12,1.1237911203419491e-11,1.3909322330769548e-11,2.1286896321627963e-13,1.5753412439478889e-13,6.2872675446631175e-12,5.6612377697567583e-12,2.9999482420447992e-13,2.198830565273962e-13,1.4435750948723648e-13,1.298555902331253e-13,2.4935937137439412e-13,3.2297233134693793e-12,7.6917712898006995e-12,1.7613214630821925e-13,8.9510834320343568e-14,2.6235255587225661e-16,3.781560635795924e-13,1.6211501557452814e-12,2.4660639374625479e-22,1.5649193295677845e-13,1.3846798936270938e-13,1.3131418393224818e-13,4.0201888981912526e-14,3.7398556405332518e-15,1.0222098627006956e-15,1.1354049395835498e-12,1.4509843367117351e-20,1.8324795450908709e-14,2.586941540858125e-14,2.4907699718345743e-16,2.7462493047440025e-13,3.3409000866526586e-16,7.1850035852469276e-14,4.5498255626854821e-15,4.0732077275185672e-15,3.5292931585338267e-18,3.1817474163262714e-15,3.2355450613433638e-17,4.8420115034983122e-18,1.8159949655449555e-16,4.6560339564517669e-15,3.4413250631768923e-15,4.316078887854806e-14,3.8854134376133444e-21,2.2888241029027732e-14,1.1632518158861525e-20,7.0703823922999018e-15,2.1237349247602613e-17,7.8889790988717015e-16,6.5691624118416948e-16,9.7936366125030832e-19,9.2248373612828337e-16,7.4951872764669179e-23,6.8570643175493653e-20,2.7216055741855079e-23,3.0652067568683791e-23,3.4360895267758501e-17,3.1732988346331197e-15,3.6241064169442647e-17,3.8392879483327436e-25,1.6734628679334409e-30,7.8618775657234019e-26,2.6186012773266538e-25,4.4695896393385721e-23,5.4238654878052765e-29,3.5443703730745381e-28,5.4699285097013931e-25,4.394594879767288e-16,5.9502106405992288e-18,2.1712621207075267e-15,8.2136746211393871e-16,1.4958148398368303e-17,3.4942984783235367e-14,1.0031928833575713e-30,3.7218996300462222e-31,4.8724584295436727e-26,2.2790817299194278e-21,1.5509198013415559e-16,5.7784900004558368e-28,1.0683331637357555e-28,1.4721394491731968e-27,1.6690807640439527e-34,7.3037336377548411e-24,2.0010946838429885e-29,5.6788691007915723e-15,3.823036117375947e-13,3.14499630007546e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899518777484,9.99999999964495e-05,0.10889010994619576
3.661207951600001e-07,0.003818245650995284,1.8115259673944016e-11,6.4375715318271631e-12,5.9268392339395349e-12,1.0060570825904458e-11,3.800407459081408e-11,6.61562066206243e-12,1.2047200342800815e-11,1.5237686336035128e-11,2.4081885846974859e-13,1.7846085935526913e-13,6.6945110891724099e-12,6.0240671554392668e-12,3.2045427071506509e-13,2.3512212502765903e-13,1.6212408979779206e-13,1.4606929623879868e-13,2.6827261449756592e-13,3.5628343367618501e-12,8.6463203496624708e-12,1.897110236622348e-13,9.6024812223335265e-14,2.8258747674220314e-16,4.4384213503976061e-13,1.8600383794508522e-12,2.6369753205754555e-22,1.8112324246704095e-13,1.6086042051597676e-13,1.6488616084775055e-13,4.5754730460896478e-14,4.5091540521702585e-15,1.1508329708331723e-15,1.2862604741850505e-12,1.7030217871332151e-20,2.3390380295790663e-14,3.2913659180258837e-14,3.1794497643782422e-16,3.140579914857381e-13,3.8216012190320879e-16,8.9210238721297961e-14,5.1852609533450976e-15,4.6502080200551996e-15,4.5117635919955045e-18,3.8124046220761203e-15,3.6972629494035315e-17,6.2248986166186803e-18,2.2102842430255459e-16,5.2647689758065731e-15,3.8965150025936451e-15,5.2405889374886452e-14,4.6846583760532152e-21,2.7271342061146141e-14,1.3513678806447206e-20,8.9149803048754518e-15,2.6784101799691245e-17,9.4896953313048288e-16,7.9201290712045357e-16,1.1808346247307844e-18,1.1892656974552141e-15,9.4506130150955344e-23,9.5646915247762041e-20,3.7964347361116821e-23,3.9516636264516486e-23,4.7386374422937392e-17,3.6334706190564263e-15,5.0107539505536137e-17,5.3082685192628729e-25,2.6517703936545875e-30,1.0637133522858961e-25,3.5429720857250315e-25,6.0369061048854485e-23,7.0663901385049216e-29,4.7956172770686824e-28,7.9131120959657702e-25,5.4000119570255152e-16,6.8158261133581534e-18,2.2560740240398112e-15,1.0218240600670595e-15,2.0404755296908669e-17,4.2311907817437589e-14,1.4512781153812685e-30,5.3843224051400853e-31,7.5889687678798747e-26,2.7308226358484674e-21,1.9825580051266644e-16,9.2269794872314451e-28,1.7581358048834798e-28,2.5355717487789815e-27,2.8747678920368173e-34,9.3155797305080491e-24,3.716265478234745e-29,6.8795316904269115e-15,4.5346684998442951e-13,3.7162727068726322e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899483280722,9.9999999998710387e-05,0.10889010994107688
3.905819760880001e-07,0.0038182456510057624,1.9025440227745705e-11,6.5662047231948774e-12,6.0445704489210538e-12,1.043269333730478e-11,4.1944983347877398e-11,7.5178171402341946e-12,1.2831738562348696e-11,1.65655416365258e-11,2.7008007059368293e-13,2.0039082783672035e-13,7.0840335923534529e-12,6.3712681114652733e-12,3.4003531742071304e-13,2.4970754660911838e-13,1.8058834872301289e-13,1.6293800706742733e-13,2.8639866351666319e-13,3.9066638088222625e-12,9.6391886687021258e-12,2.0272727697891115e-13,1.0233994391520652e-13,3.0198409026812103e-16,5.1382554216973414e-13,2.1146726743089345e-12,2.8005558291721273e-22,2.0707150230763363e-13,1.8455519096878202e-13,2.0349322365245442e-13,5.1584113940353347e-14,5.3730733971495842e-15,1.2847141269981586e-15,1.4456580029676475e-12,1.9715481207536392e-20,2.9293217841354653e-14,4.1103132854648453e-14,3.9819812899359801e-16,3.5500099560036004e-13,4.3207775769021618e-16,1.0894769073453959e-13,5.8539191763752769e-15,5.2580786439507218e-15,5.6578263509568848e-18,4.515671720492347e-15,4.1839900030562837e-17,7.844311360991799e-18,2.6565601473231044e-16,5.900211643359123e-15,4.3720740670362978e-15,6.2850677791982917e-14,5.5822082325532289e-21,3.2092765103832169e-14,1.5504247472900835e-20,1.1043381535831706e-14,3.3185215584666098e-17,1.1263812514215723e-15,9.4200045233003089e-16,1.4045212024788842e-18,1.5075938091174299e-15,1.1706893669922338e-22,1.3008732176965231e-19,5.1636346973398904e-23,5.0093968790138768e-23,6.4029252831844571e-17,4.1115795292452231e-15,6.7628818178072631e-17,7.1644302340937038e-25,4.0718269726991084e-30,1.4102330590647358e-25,4.6971456623458012e-25,7.9887370646642981e-23,9.0483793069710101e-29,6.3579430699376519e-28,1.115882833084798e-24,6.5475525211565166e-16,7.7153765822743772e-18,2.3386372666934199e-15,1.2500248500829198e-15,2.7208072637344688e-17,5.0634887316531554e-14,2.0465501359740165e-30,7.5928176234385078e-31,1.1465012377418295e-25,3.2345743859373318e-21,2.4966348454813496e-16,1.4238289896695641e-27,2.7868852772502156e-28,4.2005907123390138e-27,4.7625102645740555e-34,1.16752598160285e-23,6.6097193898915963e-29,8.2233802162788886e-15,5.3111563096257187e-13,4.3419618634653923e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899447622284,0.00010000000000138464,0.10889010993590491
4.1504315701600014e-07,0.0038182456510166725,1.9921849621327539e-11,6.6884796860929803e-12,6.1574970986777525e-12,1.0792043129224035e-11,4.600835059404383e-11,8.4741641230181704e-12,1.3591673247828449e-11,1.789050030117564e-11,3.0055246373716859e-13,2.2324251319844518e-13,7.4563236704277179e-12,6.7033879794200632e-12,3.5876628942113841e-13,2.6365978446647928e-13,1.9968878509720873e-13,1.8039959976464489e-13,3.0374524853940066e-13,4.2608444356085417e-12,1.0668932116398046e-11,2.1518535189640314e-13,1.0845740331732178e-13,3.2054897708746868e-16,5.878438552005093e-13,2.384889656425798e-12,2.9570349649951512e-22,2.3422750281445999e-13,2.0946988625601634e-13,2.4738570440124296e-13,5.7668834483829096e-14,6.3351043371900403e-15,1.4233856737657918e-15,1.6135265988279713e-12,2.2555563943050856e-20,3.6084544796451771e-14,5.0506491420919378e-14,4.9053338461658065e-16,3.9725325230977292e-13,4.8359774664067914e-16,1.3114554115000978e-13,6.5533072196861964e-15,5.8945363669055097e-15,6.9775937759341398e-18,5.2936723908264086e-15,4.6938523686181842e-17,9.7154035380319878e-18,3.1572260447068346e-16,6.559995688214359e-15,4.8662124868571026e-15,7.4548973308277347e-14,6.5816896252833829e-21,3.7348503117640692e-14,1.7597300615551552e-20,1.3470928046699775e-14,4.0486944464101206e-17,1.3210796697684942e-15,1.1068519196245417e-15,1.6503838081915458e-18,1.8825647511282729e-15,1.4280292986495064e-22,1.7309165342324018e-19,6.8708464974086338e-23,6.2553416528520754e-23,8.4959901090534699e-17,4.6052594072876078e-15,8.9380922297126537e-17,9.4687955320419436e-25,6.0526985194061969e-30,1.8370555489425177e-25,6.1187885100406422e-25,1.0386771763568809e-22,1.1414040518042185e-28,8.282353877392333e-28,1.5390742705700387e-24,7.8460747863777182e-16,8.6443961966934969e-18,2.4189742109074484e-15,1.506959709491772e-15,3.5567415068181896e-17,5.9956762162065421e-14,2.8226938317695874e-30,1.0472358526660303e-30,1.6865965257690626e-25,3.7918581991665668e-21,3.1022650799258709e-16,2.1326063655644125e-27,4.2757698045254621e-28,6.7253976641134507e-27,7.6250441864548682e-34,1.4409018937303402e-23,1.1315180739521499e-28,9.7159646563404089e-15,6.1524299677230038e-13,5.0236635131513302e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899411800609,0.00010000000000448489,0.10889010993068379
4.3950433794400016e-07,0.003818245651028009,2.0805837686841965e-11,6.8048620939228912e-12,6.265976959721734e-12,1.1139238614657099e-11,5.0190685672035326e-11,9.4837651028625987e-12,1.432760355311213e-11,1.9210732194785903e-11,3.3212992554886304e-13,2.4694191137868862e-13,7.8121189085888459e-12,7.0211934030660502e-12,3.766891006696003e-13,2.7701002027816439e-13,2.1936027086829579e-13,1.9839904789411337e-13,3.203349564278413e-13,4.6250361020084721e-12,1.1734266722124137e-11,2.2710069871206243e-13,1.14381728026912e-13,3.3830513040668887e-16,6.6563304813820719e-13,2.6705198138317342e-12,3.1067624412812447e-22,2.6248355397747065e-13,2.3552317805853839e-13,2.9679355989429174e-13,6.3988016645512274e-14,7.3983429234397196e-15,1.5663657201903553e-15,1.7898010989772416e-12,2.5540335397531956e-20,4.3812711880743198e-14,6.1188538739028815e-14,5.9560842359841665e-16,4.4062304019631393e-13,5.3648581308628727e-16,1.5587596237105934e-13,7.2809184166683709e-15,6.557265096308741e-15,8.4806119243794898e-18,6.148238544310258e-15,5.2250269277221004e-17,1.1852498109899864e-17,3.7145042140498284e-16,7.2417943938357853e-15,5.3771640296417618e-15,8.755044909318991e-14,7.6863191930584369e-21,4.3031915092695571e-14,1.9786005936929017e-20,1.6212018858489584e-14,4.8732701254227135e-17,1.5328978776311906e-15,1.2864414451730508e-15,1.9182352501113685e-18,2.3191767363098832e-15,1.718607511561828e-22,2.2593074968379191e-19,8.9685328812429578e-23,7.7061059019480553e-23,1.1091070992927795e-16,5.1122476022120557e-15,1.1597255504215591e-16,1.2285849010823488e-24,8.7965319461412878e-30,2.3569861275013827e-25,7.8505519739983016e-25,1.329951449605644e-22,1.4211758044412865e-28,1.0626566155918018e-27,2.0820002451860079e-24,9.3042995981552036e-16,9.5986131955596805e-18,2.4975267124241459e-15,1.7934892184930118e-15,4.5692159146320214e-17,7.0319251236898905e-14,3.8184343405967635e-30,1.4166618041241335e-30,2.4238642699216216e-25,4.4039862976083725e-21,3.8088027292804045e-16,3.1116315894183034e-27,6.3754587544611268e-28,1.0449943022894693e-26,1.1847788476992999e-33,1.7541666677726687e-23,1.8731664191091017e-28,1.1362602208219498e-14,7.0582980331234936e-13,5.7630477370166909e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899375814481,0.00010000000000802333,0.10889010992541591
4.639655188720002e-07,0.003818245651039766,2.1678430344092299e-11,6.9156316693941839e-12,6.3701982184861331e-12,1.1474738546180263e-11,5.4488791797075217e-11,1.0545723356796048e-11,1.5040276702883586e-11,2.0524856694502276e-11,3.6471641707631654e-13,2.7141107505564225e-13,8.152203618167159e-12,7.3254824991469541e-12,3.9384826953052003e-13,2.8979110732074941e-13,2.3954591454463552e-13,2.168794016794718e-13,3.3619918102868915e-13,4.9989183183759656e-12,1.2833991020202236e-11,2.3849543919391997e-13,1.2011904690869416e-13,3.5528549878309663e-16,7.4693580578429585e-13,2.9713887811238956e-12,3.2501067187873672e-22,2.9173598771637092e-13,2.6263732338124096e-13,3.5192592029988718e-13,7.0521248377962181e-14,8.565485228821805e-15,1.7132384872906169e-15,1.9744161734226257e-12,2.8659922383606984e-20,5.2522978819558613e-14,7.3209979842811275e-14,7.1403888546699961e-16,4.8493144325817606e-13,5.90523313462494e-16,1.8320018637291098e-13,8.0343427657079062e-15,7.2440331248442597e-15,1.0175818659829427e-17,7.0809112293368227e-15,5.7756741568667779e-17,1.4269016703431862e-17,4.3304251961806971e-16,7.9434376550033803e-15,5.9032735922562498e-15,1.0190042964709735e-13,8.8988980234972494e-21,4.9133831608119139e-14,2.2063832338258292e-20,1.9280074485974864e-14,5.7962949461884372e-17,1.7615565559188044e-15,1.480544179796058e-15,2.2077405785619643e-18,2.8223054012880753e-15,2.0438466910732709e-22,2.8994410756778087e-19,1.1509883359786427e-22,9.3778902870915754e-23,1.4267534617971415e-16,5.6304314739131177e-15,1.4804391990498227e-16,1.5683412340128113e-24,1.2471387607760473e-29,2.9840674645887606e-25,9.9392088770929074e-25,1.6802970707194374e-22,1.7494552338116755e-28,1.3453927110353238e-27,2.7687454529109527e-24,1.0930804081485339e-15,1.0574037991870971e-17,2.5740538476446934e-15,2.1103447857794642e-15,5.7801305421269285e-17,8.176084112785507e-14,5.0779438473591593e-30,1.8839478031333831e-30,3.4119918066190034e-25,5.0720625566062116e-21,4.6258166435192869e-16,4.4357683415126648e-27,9.2685611644206692e-28,1.5807803420040161e-26,1.7922309992588007e-33,2.1096798621919408e-23,3.0079362907697924e-28,1.3168415243427995e-14,8.0284785983624138e-13,6.5618807772759433e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899339663104,0.00010000000001201183,0.10889010992010272
4.884266998000002e-07,0.003818245651051941,2.2540326970249824e-11,7.0212337751600943e-12,6.4705376289809584e-12,1.1799082288414645e-11,5.8899382211523502e-11,1.1659158780933956e-11,1.5730280918398614e-11,2.1831772474519399e-11,3.982138361600314e-13,2.9658440747569229e-13,8.4772190340321038e-12,7.616905553755055e-12,4.1027933952988145e-13,3.0202965272748613e-13,2.6018801044608523e-13,2.3579369474375947e-13,3.5136717461036858e-13,5.3821747988451365e-12,1.3966913412996397e-11,2.4939064588101818e-13,1.2567381358110241e-13,3.7152148703120807e-16,8.3151130551387782e-13,3.287319013686837e-12,3.3873662056844074e-22,3.2188753689161355e-13,2.9074043561698784e-13,4.1297116649044072e-13,7.7249555079214872e-14,9.8388203587837973e-15,1.8635441375686663e-15,2.167301061568732e-12,3.1905084534140562e-20,6.2257363596773445e-14,8.6627255562680058e-14,8.4639631505570993e-16,5.3001574671639919e-13,6.4551140014383533e-16,2.1316895060852055e-13,8.811257772405991e-15,7.9527261420564863e-15,1.2071512030927037e-17,8.092941989815273e-15,6.3441551989692357e-17,1.6977422118240643e-17,5.0068230667722326e-16,8.6628659735717896e-15,6.443007798137169e-15,1.1763979841697894e-13,1.0221804384781802e-20,5.5642838862262813e-14,2.442474070939113e-20,2.2687531354596314e-14,6.8215185444724557e-17,2.0066724664839135e-15,1.6888435405817613e-15,2.518427903941353e-18,3.3966635809898355e-15,2.4050652009360525e-22,3.6653535781889635e-19,1.4550634579526863e-22,1.1286354515418004e-22,1.8110715282365929e-16,6.1578907659182185e-15,1.8626454927356921e-16,1.9732414226689386e-24,1.7418710768733194e-29,3.734447421935121e-25,1.2438543677026298e-24,2.0981837303789648e-22,2.132089111265064e-28,1.6837162698209284e-27,3.626760129999139e-24,1.273401556570716e-15,1.1567045118312853e-17,2.6494813669691064e-15,2.4581336027829215e-15,7.2122720893419554e-17,9.4316678689561127e-14,6.6515670541478e-30,2.4677720823436798e-30,4.7151920907317164e-25,5.7969834754229538e-21,5.563049509168374e-16,6.1937614297124985e-27,1.3174319634006648e-27,2.3347372564339119e-26,2.6470348455223502e-33,2.5096961989970915e-23,4.7003866775409882e-28,1.5138371785832584e-14,9.062641139588702e-13,7.4220483160793002e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899303345749,0.00010000000001646192,0.10889010991474593
5.128878807280002e-07,0.003818245651064527,2.3392036234373857e-11,7.1222230255211246e-12,6.5674922841666269e-12,1.2112874231024665e-11,6.3419138738779891e-11,1.2823215345551633e-11,1.6398077530330407e-11,2.3130544350543911e-11,4.3254569821622924e-13,3.223858405572631e-13,8.787705731413077e-12,7.8960037722220327e-12,4.2601183876596203e-13,3.1374676292950263e-13,2.812434840740135e-13,2.5508864890413539e-13,3.6586214157677903e-13,5.7744918595652781e-12,1.5131859839198504e-11,2.5980266021892777e-13,1.3105007720224572e-13,3.8703743374871311e-16,9.1913520672593048e-13,3.6181296968875842e-12,3.5187776177293906e-22,3.5284688690020411e-13,3.1976568699354655e-13,4.8009840256654508e-13,8.4154578924432757e-14,1.1220270104044586e-14,2.0170322179289044e-15,2.3683806248638246e-12,3.5267213897613286e-20,7.3054862060315444e-14,1.0149284149702793e-13,9.9321114920003569e-16,5.7572769872589406e-13,7.012689446195065e-16,2.4582361100745828e-13,9.6096051072264578e-15,8.6813607931971556e-15,1.4175393325672e-17,9.1853283354171394e-15,6.9287388681201138e-17,1.9989281115862186e-17,5.7453493671606937e-16,9.3983023695122892e-15,6.9949406780264687e-15,1.3480532083023341e-13,1.1657034931878449e-20,6.2545791558852633e-14,2.6863116927109557e-20,2.6445924757590275e-14,7.9524188672928024e-17,2.2677806720877435e-15,1.9109499228463336e-15,2.8497162996239086e-18,4.0467620156253884e-15,2.8034858774487659e-22,4.5716663362540637e-19,1.8148846676636965e-22,1.3446486778370343e-22,2.2711660960312738e-16,6.6928761603010245e-15,2.3133071163658013e-16,2.4506615739761291e-24,2.3640548846210468e-29,4.6250657875634836e-25,1.5404979289009306e-24,2.5930992397165367e-22,2.5755725229542225e-28,2.0852900928012603e-27,4.6873224111654283e-24,1.4722214477119484e-15,1.2574331100647627e-17,2.7218801173141755e-15,2.8373518469424117e-15,8.8892327679894812e-17,1.0801879594329099e-13,8.5966691974898541e-30,3.1894175457824192e-30,6.4099522734960408e-25,6.5794635879727154e-21,6.6303751758505072e-16,8.4896221554495938e-27,1.8353600535820127e-27,3.3756151378651927e-26,3.8271354969158462e-33,2.9563456348473003e-23,7.1705746647787571e-28,1.7277288757312968e-14,1.0160424425484202e-12,8.34554414832252e-21,0.88130563799999995,0.0,0.0,0.0,0.0098911899266861981,0.0001000000000213847,0.10889010990934737
