Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971)
4.6587560274978273e-08,0.002189276675912862,2.2982344006107656e-15,7.457232965009755e-17,9.2674858202891256e-16,5.2981650798477833e-16,1.4471527625123701e-16,0.0,0.0,7.5149553333339006e-14,5.4065018627877508e-18,1.553817445492435e-24,4.926135859043012e-26,5.5833660020400383e-25,8.8521117214735151e-45,1.8385739193461726e-31,1.0926044761142148e-26,3.3580324502259273e-13,7.6714972510626102e-17,2.1587871615907363e-41,3.1144298731625744e-44,3.5181473898685521e-26,3.7163012815402595e-27,2.1434730268933322e-28,1.0971818745366106e-25,6.3767983371674388e-19,1.1349837300410135e-29,2.5964546816632367e-26,1.8303806489993857e-13,8.3060833894973209e-16,6.1610051013873354e-17,3.4932843941371642e-13,4.2349524044119764e-22,4.5978326763126036e-34,1.8549566136270337e-26,8.9797908221382984e-27,0.88168480800000004,0.0,0.0094599999979767951,0.10884999999791922,4.3542422043127452e-13,3.5023211525544729e-13,2.8607524355208993e-13,2.2401857531969643e-15,1.6299335733351351e-15,7.4380617701928902e-16,2.9955851537843171e-15,3.3399681328676374e-13,3.4516979207445431e-15,3.5046985778655689e-13,3.173769207710167e-13,4.21000038109232e-13,2.3988145422806687e-13,1.331257655423771e-15,1.1793018263607188e-14,8.1357118737882815e-15,6.4025674661335125e-15,5.0781013737568017e-15,1.6107049759062522e-14,1.121214790777629e-15,9.6312722050675719e-15,1.1235193368174474e-16,1.3842091106869267e-23,4.3810189821987152e-15,9.1529026436899182e-16,6.0126975805832014e-15,1.6732172816883196e-16,3.7394641793080305e-16,2.2169213250658472e-13,2.7078252701750606e-13,3.7038237864410384e-16
5.075204288747465e-08,0.0021892766759127147,2.4497807601502382e-15,8.8165970977619096e-17,1.1883911036888467e-15,6.2918531588664379e-16,2.0320257002433311e-16,0.0,0.0,8.6629798493833885e-14,6.7851775281904561e-18,2.0249511188594765e-24,6.2937528045302168e-26,6.6030203596195503e-25,1.0030662291171956e-44,1.9510863462242939e-31,1.3288648139377623e-26,3.550796266959294e-13,8.9067749597920724e-17,3.4265079645171242e-41,4.5924535414905706e-44,4.4849690056946925e-26,4.2755873387009665e-27,2.8377339978331316e-28,1.6647628057524984e-25,7.1561559357827139e-19,1.5951589266715447e-29,3.0255075300918855e-26,2.0999098160876471e-13,9.6404308570116661e-16,7.0709759217590264e-17,3.6292796412812074e-13,4.7844287812711052e-22,5.9205025868133784e-34,2.3770085347800444e-26,1.2253751746165818e-26,0.88168480800000004,0.0,0.0094599999977957767,0.10884999999763889,4.5385621680516008e-13,3.6336439560477682e-13,2.9773704550690053e-13,2.4408256608355885e-15,1.771546389052995e-15,8.0644438862402606e-16,3.2858487997447768e-15,3.7414432102640264e-13,3.7893301418975627e-15,4.0010475446451167e-13,3.6268709461592252e-13,4.7291476668231199e-13,2.7525630976089679e-13,1.4585822973072625e-15,1.3816853432116047e-14,9.5306529677392404e-15,7.5036190273909905e-15,5.9622809722702432e-15,1.9231118335847273e-14,1.2624853573868426e-15,1.1261728345946407e-14,1.2530159293123737e-16,1.6506620139948462e-23,5.2557205996684063e-15,1.2078136151056931e-15,7.349770674378601e-15,1.8875321383552243e-16,4.2063966957535201e-16,2.309179726884217e-13,3.0380424869707513e-13,4.3403992506786192e-16
5.9081008112467414e-08,0.0021892766759123924,2.7176651064624061e-15,1.1744904395465947e-16,1.8291903424258285e-15,8.4566236257026876e-16,3.6904628248448131e-16,0.0,0.0,1.1142001530326513e-13,1.0156440215668764e-17,3.2190955295947454e-24,9.7424061159301088e-26,8.8335337036285229e-25,1.2350018433084003e-44,2.1602481153229356e-31,1.9032556033279452e-26,3.9104984565997255e-13,1.1577442117761114e-16,7.6547340765897746e-41,9.1319774532542669e-44,6.8896162216566939e-26,5.4620082437365857e-27,4.6544303244008605e-28,3.4697981212714547e-25,8.7067815027304632e-19,2.9014069388914472e-29,3.9514134328402601e-26,2.6709180813933122e-13,1.2523529132837199e-15,8.9860961117871056e-17,3.8621601220951179e-13,5.8812608133025874e-22,9.2090315477585381e-34,3.6693828764750592e-26,2.0980597984236326e-26,0.88168480800000004,0.0,0.0094599999974336515,0.1088499999970612,4.8629723403792347e-13,3.8730925677262403e-13,3.1946979536880562e-13,2.8463204392371569e-15,2.0558094348582542e-15,9.3293014952806251e-16,3.8691822737021785e-15,4.5468778570932017e-13,4.4717924152066188e-15,5.0311330677443933e-13,4.569141500746071e-13,5.7778696059040374e-13,3.4950014157922378e-13,1.7159080980332284e-15,1.8124824083867127e-14,1.261431510061099e-14,9.9398820507541516e-15,7.9264875386224867e-15,2.5987778452084791e-14,1.5531668715701611e-15,1.4845800754544907e-14,1.5160288637237743e-16,2.226408881984381e-23,7.2070925677381777e-15,1.9542031705178524e-15,1.0382948082742017e-14,2.324018634843644e-16,5.3212874682202154e-16,2.4826039730227173e-13,3.703436658491916e-13,5.8351427883784559e-16
6.65770768149609e-08,0.0021892766759120793,2.926939813490886e-15,1.4580784569274635e-16,2.5404718486884415e-15,1.0583435410719335e-15,5.8604149435749614e-16,0.0,0.0,1.3571034628678447e-13,1.3945436683671238e-17,4.6082927505105531e-24,1.3771608407569763e-25,1.104322760404496e-24,1.4392161715340357e-44,2.3339885081554613e-31,2.5480250805594765e-26,4.2105702762611621e-13,1.419454413104529e-16,1.418501352688022e-40,-1.5750536507702571e-35,9.6410037273482252e-26,6.6004368637512473e-27,6.8286785500643136e-28,6.1414165076223185e-25,1.0081055337999616e-18,4.6202622876266796e-29,4.8599629035150079e-26,3.2181737575616545e-13,1.5346867730106668e-15,1.0802534202201181e-16,4.0365624698726056e-13,6.8559881116695455e-22,1.2959045226645366e-33,5.1371826271282058e-26,3.1618865036302406e-26,0.88168480800000004,0.0,0.0094599999971076276,0.10884999999652623,5.1153496769341498e-13,4.0696816784892837e-13,3.3772122258660661e-13,3.2162825315506152e-15,2.312531677952068e-15,1.048251074321667e-15,4.3965701030545881e-15,5.2705524390474907e-13,5.0943461245010364e-15,5.9910040393878939e-13,5.4492442994951203e-13,6.7280897949779292e-13,4.1960136734019528e-13,1.9506075745504155e-15,2.223270033053146e-14,1.5718867930416003e-14,1.2394638591900212e-14,9.9149533359841459e-15,3.2525244153081474e-14,1.8218858812776285e-15,1.8429216991455809e-14,1.7568143541865141e-16,2.7830143055049978e-23,9.1720918309226288e-15,2.8229544835439496e-15,1.348623655925565e-14,2.724456439952126e-16,6.5562178096648918e-16,2.6297971239831847e-13,4.304460343232141e-13,7.4857958927804555e-16
7.551985694346857e-08,0.0021892766759116877,3.14706547954498e-15,1.8168247148785076e-16,3.5517382363114666e-15,1.3315087823804703e-15,9.4707490710001274e-16,0.0,0.0,1.6701737853554347e-13,1.9480929120450369e-17,6.6945142042086773e-24,1.9908097109058725e-25,1.3911750995819538e-24,1.6777824945066332e-44,2.5274381585261845e-31,3.4896324063371079e-26,4.5461004290653547e-13,1.7564202531625501e-16,2.6827388658474754e-40,1.0132425001855386e-32,1.3725598092602917e-25,8.038773627270982e-27,1.0151638803654225e-27,1.1140307642668537e-24,1.1684803553997936e-18,7.5167356352843421e-29,6.0368587633172645e-26,3.9089925973532718e-13,1.8979808856062364e-15,1.3066654011643295e-16,4.2118031242235913e-13,7.9953122036951701e-22,1.8498253287481148e-33,7.2985618863261442e-26,4.8168091393073116e-26,0.88168480800000004,0.0,0.0094599999967185343,0.10884999999587419,5.3796865157882688e-13,4.2882612447885434e-13,3.5836077026407913e-13,3.6644672964182716e-15,2.6196230151512941e-15,1.1878838823061382e-15,5.0278791221580112e-15,6.1288329748795769e-13,5.8481488854889892e-15,7.1656266503126461e-13,6.5285873291933063e-13,7.8644906830805292e-13,5.0647185049990226e-13,2.234708943784545e-15,2.7341187704405202e-14,1.9824132519952992e-14,1.5641840639256164e-14,1.2557370923576776e-14,4.074145264820721e-14,2.1488097427544557e-15,2.3135301636796035e-14,2.0488170996810576e-16,3.4821326487160499e-23,1.1743937885369552e-14,4.1181847388232397e-15,1.7597855529594454e-14,3.2105968868481962e-16,8.3436657599610286e-16,2.7979250521349392e-13,5.0209058965212844e-13,9.9194842040439393e-16
8.446263707197624e-08,0.002189276675911287,3.3435633132980244e-15,2.1938878268429181e-16,4.7329568551796016e-15,1.6234684212970441e-15,1.4385191637538263e-15,0.0,0.0,2.0074598844641802e-13,2.620679271500713e-17,9.2893271678708009e-24,2.7702979127332699e-25,1.7016889931658122e-24,1.9122732627076026e-44,2.7096558717514052e-31,4.6316369305989762e-26,4.8634436246971523e-13,2.1187730144755653e-16,4.6631591233320147e-40,-2.3861841562761142e-32,1.8764349196693226e-25,9.5578301002967907e-27,1.4324454955612509e-27,1.8758216346325917e-24,1.324364080484043e-18,1.1542125919139993e-28,7.316249285353442e-26,4.6380781234434966e-13,2.2884142112357286e-15,1.5420430350965586e-16,4.3609706469343545e-13,9.103541444548509e-22,2.5294849297645515e-33,9.9438223616251339e-26,6.9327957718475689e-26,0.88168480800000004,0.0,0.0094599999963292589,0.10884999999521126,5.6149962479531669e-13,4.4959297811334542e-13,3.781871871384401e-13,4.1208894370011657e-15,2.9273960259545017e-15,1.3300208802000919e-15,5.660876242369801e-15,6.9786960655702063e-13,6.615208059401425e-15,8.3624351718070599e-13,7.6306700096669785e-13,8.9996031262790221e-13,5.9611794815580912e-13,2.5236793135933732e-15,3.2606599815337715e-14,2.4360218558909912e-14,1.9229628856512277e-14,1.5490366934260339e-14,4.9279339536053539e-14,2.4804440107260102e-15,2.8299339100487887e-14,2.3458911541017591e-16,4.2082917063172492e-23,1.4531836362467389e-14,5.7076341399658842e-15,2.210028378526649e-14,3.7052895843653726e-16,1.0494567051891356e-15,2.9609631724015245e-13,5.7339447447112887e-13,1.2951803062984923e-15
9.340541720048391e-08,0.0021892766759108798,3.5236272741126476e-15,2.5860912028838283e-16,6.0737788173767118e-15,1.9323379914443327e-15,2.0801508411869776e-15,0.0,0.0,2.3680393535281363e-13,3.4210559881188583e-17,1.2435232906869747e-23,3.738726905904482e-25,2.0345583008033077e-24,2.1461061731369042e-44,2.8838573625794672e-31,5.9849409083766748e-26,5.167825042230572e-13,2.5052509591684634e-16,7.5896726845171321e-40,-6.6344113522666126e-32,2.4841490448574902e-25,1.1152610364693459e-26,1.9393407091669958e-27,2.9738434179931328e-24,1.475665954999796e-18,1.6929747878961353e-28,8.7013315790413045e-26,5.4030999054880077e-13,2.7046276260629904e-15,1.785100705348385e-16,4.491834776783569e-13,1.0179171562925182e-21,3.3452969958438832e-33,1.3112799428111433e-25,9.5519563293261566e-26,0.88168480800000004,0.0,0.0094599999959397926,0.1088499999945407,5.8300168361816559e-13,4.6969873177942768e-13,3.9746822040409546e-13,4.5865720163399721e-15,3.2357273508239008e-15,1.474968973756865e-15,6.2951604853510512e-15,7.8186718291677042e-13,7.3971107088600943e-15,9.5735503821977076e-13,8.7480912995142175e-13,1.0130888527387641e-12,6.8791717257616052e-13,2.8180453989066022e-15,3.7971591861656913e-14,2.9322097842910622e-14,2.3152337052905395e-14,1.8710781018148614e-14,5.8027275906722226e-14,2.8150480694000013e-15,3.3912322754456096e-14,2.648254468789971e-16,4.952085609627597e-23,1.750432191554847e-14,7.6010845631094743e-15,2.6938219232077671e-14,4.2086055421130189e-16,1.3023869785128613e-15,3.1207669778330649e-13,6.4419108781127752e-13,1.6681719745171046e-15
9.999999999999998e-08,0.002189276675910471,3.6488658218801613e-15,2.8836877725543548e-16,7.1576102379494546e-15,2.1701742557079813e-15,2.6601742381065615e-15,0.0,0.0,2.6484681101786209e-13,4.0980641441339677e-17,1.5131961965246974e-23,4.5878531884500945e-25,2.2938181577727554e-24,2.3197485876486631e-44,3.0085492025320201e-31,7.1229321818441561e-26,5.3862016249017953e-13,2.8051823888466442e-16,1.0508363190328169e-39,-8.0896558842424706e-32,3.0036335679247615e-25,1.2375021170116732e-26,2.3724334796477979e-27,4.0471656023452514e-24,1.5844721474884196e-18,2.192441946433396e-28,9.7930487592105255e-26,5.9893349389080311e-13,3.0275087112585337e-15,1.9687328786442786e-16,4.5797795034298992e-13,1.0952400067912134e-21,4.0404330261416881e-33,1.5809389530333338e-25,1.1828635133170391e-25,0.88168480800000004,0.0,0.0094599999956524548,0.10884999999404253,5.9791018966718587e-13,4.8424383928745214e-13,4.1142178585132599e-13,4.9365728554173034e-15,3.4634367497525922e-15,1.5838470207827441e-15,6.7636209203297958e-15,8.4315039146844182e-13,7.9842860414993794e-15,1.0472645044834719e-12,9.5789223218642232e-13,1.096197637104082e-12,7.5672815680836973e-13,3.038926686089503e-15,4.1968007836264329e-14,3.3251578705572898e-14,2.6256703623565888e-14,2.126802733393251e-14,6.4566020366305977e-14,3.0629940730092024e-15,3.8335275539300867e-14,2.8748789051150367e-16,5.5079375078080905e-23,1.9798261704622017e-14,9.1957382849425876e-15,3.0691811261239886e-14,4.5856453006393084e-16,1.5135224832489545e-15,3.2370841126843221e-13,6.9602605311308813e-13,1.9933165229788844e-15
1.0234819732899158e-07,0.002189276675910471,3.6923613033050468e-15,2.9911751586818612e-16,7.5619555490278216e-15,2.2568124741289517e-15,2.890208198375961e-15,0.0,0.0,2.7512424418865172e-13,4.3576597926466174e-17,1.6173022642189573e-23,4.919964270539664e-25,2.3888839936333318e-24,2.382071194892781e-44,3.0523820005910361e-31,7.5575488977606267e-26,5.4630478398582489e-13,2.9149649522132582e-16,1.1726679238179358e-39,-7.9314419107069573e-32,3.2039556777047645e-25,1.2819486521695065e-26,2.5390852749030235e-27,4.4906035826670509e-24,1.6226739881668449e-18,2.3934645494982406e-28,1.0196593955348676e-25,6.2024702666922241e-13,3.1456669743224362e-15,2.0349433107975311e-16,4.6098154815701989e-13,1.1223777696453571e-21,4.3080740724531681e-33,1.6846943087324757e-25,1.2713506506377231e-25,0.88168480800000004,0.0,0.0094599999955501095,0.10884999999386458,6.0307734793067207e-13,4.8938670856825497e-13,4.1634881513508977e-13,5.0626527433495309e-15,3.5445864156608376e-15,1.623052625995218e-15,6.930564475521603e-15,8.6483346564009013e-13,8.1956977522384013e-15,1.079354821922608e-12,9.8757129302588187e-13,1.1257161753277376e-12,7.814197990737531e-13,3.1184117881104543e-15,4.3395744499882626e-14,3.4705883913556686e-14,2.7405060466901425e-14,2.2215753130036598e-14,6.6905343026398998e-14,3.1514242102050094e-15,3.9967804828901121e-14,2.9563645573133831e-16,5.7067852785209444e-23,2.0633548441085004e-14,9.8047661689164996e-15,3.2062179069405734e-14,4.7211615436410383e-16,1.593806085835164e-15,3.2782715127474429e-13,7.1440020087831655e-13,2.120169659189998e-15
1.1129097745749925e-07,0.0021892766759100636,3.8532197996319829e-15,3.4075400820796838e-16,9.1841132591280684e-15,2.5960043699427046e-15,3.8855908920733567e-15,0.0,0.0,3.1565777168237503e-13,5.438700759895715e-17,2.0542290801582184e-23,6.3384049510298154e-25,2.7640584039539296e-24,2.6212099391398227e-44,3.2169267715384888e-31,9.3548596397251694e-26,5.751890381776616e-13,3.347293591305204e-16,1.7372367199123559e-39,-3.9709898616537647e-32,4.0439904288582048e-25,1.4556032431136204e-26,3.2338064585489816e-27,6.5141982118842225e-24,1.7659053885548346e-18,3.2829956869694676e-28,1.1807148302736862e-25,7.0350999124820394e-13,3.6108686247519566e-15,2.2909503302685655e-16,4.7186726778648335e-13,1.2240825714566946e-21,5.4289954528188329e-33,2.1189147872472682e-25,1.6456094410293501e-25,0.88168480800000004,0.0,0.009459999995160201,0.10884999999318433,6.2213875428954681e-13,5.0878428612031598e-13,4.3490150856626223e-13,5.5503381488742771e-15,3.8540050844429409e-15,1.7746078629105903e-15,7.567082814107505e-15,9.4678475369193775e-13,9.0129736052365395e-15,1.2018720688104232e-12,1.1009987340645635e-12,1.2378017920258069e-12,8.7629993878864357e-13,3.4254369107712035e-15,4.8851115099880743e-14,4.0508443036562376e-14,3.1983415749543122e-14,2.6002604274385031e-14,7.5857443162893988e-14,3.4887538612218436e-15,4.6461129578307458e-14,3.2708227645245634e-16,6.4676706354838633e-23,2.3894697040500302e-14,1.2322363422179513e-14,3.742772436404698e-14,5.2438946023118528e-16,1.9237482369900185e-15,3.4338781000968493e-13,7.8399164862563337e-13,2.659781201153469e-15
1.2023375758600692e-07,0.00218927667590966,4.0086439466470237e-15,3.8339591193612486e-16,1.0926715532413844e-14,2.9492607999102603e-15,5.0819260958768994e-15,0.0,0.0,3.5836565350909699e-13,6.6722490875984205e-17,2.5581966867302914e-23,8.018758258400836e-25,3.1596493729648861e-24,2.8646245797064289e-44,3.3788037241051334e-31,1.1380417527502969e-25,6.0364977370626804e-13,3.8017796925390676e-16,2.4854512960163629e-39,-2.1631865899829404e-34,5.0123192739421035e-25,1.6360706058574827e-26,4.0248383223631492e-27,9.1369645203857594e-24,1.9059457929447195e-18,4.3905204321070441e-28,1.353824556911006e-25,7.9001621820255894e-13,4.0997463651798306e-15,2.5526599052304662e-16,4.8211981529563334e-13,1.3234394999177803e-21,6.7196322385180196e-33,2.6183828281738206e-25,2.0817760955663669e-25,0.88168480800000004,0.0,0.0094599999947700495,0.10884999999250095,6.4048890902297801e-13,5.2796908219668882e-13,4.5317122605936444e-13,6.0508464596203504e-15,4.1640402860487161e-15,1.9299690216609721e-15,8.2047940578505061e-15,1.0277555944274423e-12,9.850997059219325e-15,1.3246336909364321e-12,1.2148285835670997e-12,1.3493318166909064e-12,9.7230718092469296e-13,3.7397987468972018e-15,5.431737109522161e-14,4.6727016183193603e-14,3.6883332491199637e-14,3.0068733167724273e-14,8.4842438188812126e-14,3.8264339175693155e-15,5.3388668876230797e-14,3.592289347726644e-16,7.2312815265906077e-23,2.7265480484123117e-14,1.5156078537797284e-14,4.2994826426278424e-14,5.777869928991091e-16,2.2918778532184094e-15,3.5877956225143224e-13,8.5295328399056164e-13,3.2948797140904312e-15
1.2917653771451457e-07,0.0021892766759092626,4.1598788610121356e-15,4.2696357790553676e-16,1.2776605629766064e-14,3.3161977454682451e-15,6.4927608966520657e-15,0.0,0.0,4.0322127768524961e-13,8.0661960306369558e-17,3.1330244305533102e-23,9.9861245417501485e-25,3.5754408269119565e-24,3.1141773988772729e-44,3.5388467932118409e-31,1.3637197595441697e-25,6.3182196762316488e-13,4.2781712803690898e-16,3.45386872054853e-39,3.2862804757658388e-33,6.1169236983837481e-25,1.8232374311841297e-26,4.9140106803518428e-27,1.2457263832699381e-23,2.0433994091211072e-18,5.7477401486647279e-28,1.5395356613515978e-25,8.7971277030337509e-13,4.6120349651313138e-15,2.8198000078642613e-16,4.9190190954530161e-13,1.4208827636842157e-21,8.1922092152961236e-33,3.1877917330447184e-25,2.583693177152581e-25,0.88168480800000004,0.0,0.009459999994379643,0.10884999999181499,6.5830114120857247e-13,5.4697133911016281e-13,4.711791065580638e-13,6.5653806395698871e-15,4.4747728601599149e-15,2.0894603019625808e-15,8.8438580275223012e-15,1.1077912422708631e-12,1.0711836189009065e-14,1.4474823310662885e-12,1.3289078917253067e-12,1.4603116233102774e-12,1.069285020059854e-12,4.0621784375110685e-15,5.9783422877311563e-14,5.3359248422898735e-14,4.2101148499505924e-14,3.4411618092562825e-14,9.3837626435422952e-14,4.1641162949472932e-15,6.0748020480005121e-14,3.9214708023352625e-16,7.9957095045487511e-23,3.0727433204383063e-14,1.8306357975369824e-14,4.8730218090986727e-14,6.3242644887454768e-16,2.6974182994473701e-15,3.7400789858448191e-13,9.212873305207503e-13,4.0320429131706657e-15
1.4527354194582837e-07,0.002189276675908563,4.4235531642649955e-15,5.0753679028588274e-16,1.6340039234303843e-14,4.010368955993769e-15,9.6077614591322312e-15,0.0,0.0,4.8931208969859352e-13,1.1004241679826055e-16,4.3583837363138364e-23,1.4331602535715904e-24,4.3745403214853111e-24,3.5872966351362551e-44,3.8319930501038873e-31,1.828690240266338e-25,6.8206050158042763e-13,5.1905199811586317e-16,5.8843333405215648e-39,6.6084785151346328e-34,8.4739178457852044e-25,2.1767458974842797e-26,6.7624979823726135e-27,2.0524074163133045e-23,2.2858407367955746e-18,8.9339662754307315e-28,1.9072992244760002e-25,1.0490877645759554e-12,5.5927792370148157e-15,3.3138333875438036e-16,5.086171676702606e-13,1.5925816988563454e-21,1.1343226208627183e-32,4.4050607826377476e-25,3.6654928522453644e-25,0.88168480800000004,0.0,0.0094599999936762352,0.1088499999905749,6.8931740282393963e-13,5.8077296120353369e-13,5.0298971870593587e-13,7.5304417000262831e-15,5.0361001673218518e-15,2.3878953517194301e-15,9.9981067871396472e-15,1.2496139971839406e-12,1.2325003481559706e-14,1.6685432203578199e-12,1.5346021404470757e-12,1.658692307865739e-12,1.2459933799699957e-12,4.6646785521682214e-15,6.960375717853288e-14,6.6332750872790698e-14,5.2283797500879971e-14,4.2918332822829198e-14,1.1001782191727978e-13,4.7713156930018433e-15,7.5077717282312866e-14,4.5355968041853831e-16,9.370642328348865e-23,3.7142713702729573e-14,2.4772909580886422e-14,5.9395160925200018e-14,7.3427320229765571e-16,3.5184730178816675e-15,4.010245673297781e-13,1.0427138530669459e-12,5.6314174686879578e-15
1.6137054617714216e-07,0.0021892766759078856,4.6796427490778507e-15,5.9059051844939972e-16,2.0150564765720261e-14,4.7465819826066121e-15,1.3513414810023738e-14,0.0,0.0,5.8218685768339199e-13,1.4532161417269822e-16,5.8477754651030546e-23,1.9836733690023101e-24,5.2384574130910874e-24,4.0797860858809652e-44,4.117089880597118e-31,2.3695415237210578e-25,7.320760250838543e-13,6.172860420629427e-16,9.4202165768221964e-39,-1.4094301259612968e-33,1.134429529781563e-24,2.5512164556184576e-26,8.9308140435729617e-27,3.1798724693449679e-23,2.5240026912853536e-18,1.3261674962337334e-27,2.3205960424665938e-25,1.2284629847232273e-12,6.6483564895369604e-15,3.8240355896805527e-16,5.2463687735469511e-13,1.7610610313443314e-21,1.5204222102155099e-32,5.8951886581936842e-25,4.9966371551304789e-25,0.88168480800000004,0.0,0.009459999992971908,0.10884999998932954,7.194707257111782e-13,6.1415820668634914e-13,5.3411411903671965e-13,8.5508056609268932e-15,5.6003532697008582e-15,2.7023208373520546e-15,1.1158122272048076e-14,1.3887182851839545e-12,1.4029179868840739e-14,1.8890744942673943e-12,1.7403202569062486e-12,1.8552919296902754e-12,1.4250154630551876e-12,5.2987198636881191e-15,7.9371277081653071e-14,8.0626757081561581e-14,6.3466948181699279e-14,5.2299346043585486e-14,1.2612477283538264e-13,5.376721438472808e-15,9.0791494556345157e-14,5.1806897419545313e-16,1.0739286881598488e-22,4.3727185468929816e-14,3.226051906474403e-14,7.0378001501269027e-14,8.4115701472777997e-16,4.451855018805808e-15,4.2756524943237967e-13,1.1621223949738483e-12,7.6021510432549045e-15
1.7980505762936394e-07,0.0021892766759071414,4.9664324624573215e-15,6.8841987654303952e-16,2.4750100081102474e-14,5.6399990420961386e-15,1.9017712697666848e-14,0.0,0.0,6.9676871748877821e-13,1.9354151059320776e-16,7.9063205526932163e-23,2.7755787560937352e-24,6.307548307085546e-24,4.6631166461754483e-44,4.4340552252140574e-31,3.0821151110033822e-25,7.8941880782887595e-13,7.3836489200843339e-16,1.5211664488016698e-38,-1.853682467673713e-34,1.5321269137906009e-24,3.0053744302215064e-26,1.1806767175051188e-26,4.9464010964142479e-23,2.7938881594254296e-18,1.9935732382926446e-27,2.8533719513586641e-25,1.4459632943847191e-12,7.9489711924733133e-15,4.4274957402716093e-16,5.4251145879567026e-13,1.9518042359424866e-21,2.060485522532504e-32,7.9778710601278184e-25,6.8588024304577394e-25,0.88168480800000004,0.0,0.0094599999921641184,0.10884999998789834,7.5334873221279763e-13,6.5196232464045766e-13,5.6901128004110194e-13,9.7944766381115541e-15,6.2505747433029764e-15,3.0839168852462165e-15,1.2494617355738203e-14,1.5448958154717837e-12,1.6105170586965978e-14,2.1405970135803184e-12,1.9755747662973182e-12,2.0782555961045621e-12,1.6324749058909132e-12,6.0676080664309901e-15,9.046952582359581e-14,9.8602989000551031e-14,7.7481180600662716e-14,6.409847705549927e-14,1.4443426050017695e-13,6.0669847945296099e-15,1.1047820043706055e-13,5.9619262202524808e-16,1.229504819305568e-22,5.1397461701901231e-14,4.2082167141992928e-14,8.3205229592939361e-14,9.7050916593820708e-16,5.6510048519798883e-15,4.5740563636063259e-13,1.2964166698845569e-12,1.0335487660190811e-14
1.9823956908158572e-07,0.002189276675906432,5.2479809273013025e-15,7.8884757514465503e-16,2.9537912633292603e-14,6.5859900498900734e-15,2.5675940817763935e-14,0.0,0.0,8.2002264948221572e-13,2.5073954086547398e-16,1.0373604839567194e-22,3.7610015786023937e-24,7.4622575250265702e-24,5.2289259043744155e-44,4.700836139868204e-31,3.893620518347725e-25,8.4704619988458128e-13,8.6862563150780652e-16,2.3348065499853919e-38,8.5566976933660812e-33,2.0100537529031678e-24,3.4861722624223239e-26,1.509901797349179e-26,7.3128840366320311e-23,3.0626874403606548e-18,2.8835981536095816e-27,3.4531771168573943e-25,1.6761764907475454e-12,9.347794209213697e-15,5.0509674368613033e-16,5.6011452111952733e-13,2.1416469461028093e-21,2.7175810045932075e-32,1.0510158665679165e-24,9.1178808428678033e-25,0.88168480800000004,0.0,0.009459999991355007,0.1088499999864628,7.8677236200605649e-13,6.8935008017706923e-13,6.03184007117234e-13,1.1125567641139229e-14,6.9054866438438359e-15,3.4903181383890883e-15,1.3840551831213506e-14,1.6979437916763995e-12,1.832651244241611e-14,2.3907787979071561e-12,2.2102446922642307e-12,2.2989010844938738e-12,1.8422774825048908e-12,6.8861615824810791e-15,1.0146173204204015e-13,1.1827777929943946e-13,9.276187650289777e-14,7.70051443727525e-14,1.6257243135790723e-13,6.7534516059534936e-15,1.3196254132651994e-13,6.7929594560227268e-16,1.3836235781390587e-22,5.9138449285808606e-14,5.3224218071508717e-14,9.6176637217309426e-14,1.1080488386374709e-15,6.980488078141612e-15,4.8667318876073878e-13,1.4281313817475747e-12,1.358983977818895e-14
