Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351)
2.62143e-10,0.002012663539541044,2.89009177323102e-17,1.2885949526553491e-20,9.2879176880367799e-20,7.1855555539589701e-20,2.2712291615115518e-22,0.0,0.0,4.6373723626039287e-16,6.0554182412018375e-22,1.0378742553818967e-29,2.5246165885324118e-30,6.0707096608881622e-29,5.307310138066802e-48,2.4625913967395961e-32,1.0160425666362492e-28,3.1668226113999081e-14,7.8410983818517309e-20,5.2866695297351697e-48,1.2614473276503957e-49,2.0095640306490427e-30,9.1306214891282624e-30,5.4845478203206156e-31,1.2084274718787923e-32,1.4101829200317667e-21,5.7846868661528535e-31,9.1796231789998763e-30,2.7170631864050113e-16,8.4439706483997503e-19,6.8632594047305111e-20,3.7541823041155767e-14,1.3703675984118562e-25,4.0649294093168756e-34,3.8785256320630787e-26,4.2681454140422396e-26,0.88168480800000004,0.0,0.0094599999998827913,0.10884999999999775,4.6971460482915488e-14,4.681760545531531e-14,3.7324423369970373e-14,1.7363918467340673e-16,1.4167428405023076e-16,7.0881089844544586e-17,9.9717020410696468e-18,3.455699715187383e-16,1.2000425961043929e-17,2.6218288002602588e-16,2.2574868101292236e-16,4.3126738594854492e-16,1.7915334970622502e-16,4.9324155112064788e-18,2.2784544375356506e-18,8.7380645342908277e-18,6.8754882112849887e-18,5.8757018629116063e-18,1.2129214214916884e-19,3.9776023260983104e-18,9.4627783584452745e-18,4.6900817633937609e-20,3.9308124919904872e-28,3.442044013360296e-19,2.81070892945291e-22,1.9088616629954149e-20,2.6899533975608307e-21,2.4555314645792321e-17,3.1040904722144024e-14,2.9473091701285383e-16,2.3157726314496122e-19,3.5540657594462604e-16,2.0425753886759688e-17,2.8899006541031049e-21,6.4720368247340861e-29,8.8657010649524147e-22,1.0677296353960948e-21,2.4893127499194632e-23,4.0396061129638341e-23,1.6763053794674759e-27,1.0449624591671443e-28,3.8088098107329465e-27,2.4132863581086114e-23,3.3921300476083176e-23,8.8527580986721483e-30,2.8496583123822017e-31,5.7202321434114978e-22,3.3860495627573934e-23,2.0461478692948451e-23,1.4304410648974433e-25,7.9751950732849755e-26,7.0840208133986346e-29,6.4966406797698118e-26,1.0151765225953993e-33,9.6518238847701986e-26,3.341668536358236e-31,9.7887547129270607e-30,9.7887547139813556e-30
3.93215e-10,0.002012663539541159,5.0890759771721544e-17,3.059535951931964e-20,2.0346878495972091e-19,1.7288282328408205e-19,6.6485939196816857e-22,0.0,0.0,7.2218919134101636e-16,1.3221842565266789e-21,4.6335456280281656e-29,7.6389369214502685e-30,1.733437315347181e-28,1.8422301288834776e-47,5.0962985745183107e-32,2.1291169309819595e-28,4.7442399020203613e-14,1.6648298323282035e-19,3.7576959743966641e-47,4.7679580452821335e-49,5.8828275866195682e-30,2.4941065956707579e-29,1.1332527576163122e-30,4.6888651315893121e-32,2.9858675544195912e-21,2.9993491226467882e-30,2.5912129864967234e-29,5.7557301887418687e-16,1.7927341970256086e-18,1.4562191697393135e-19,5.6191939671351651e-14,3.821331330611051e-25,2.0164274557742033e-33,1.6434695508025067e-25,1.8312148748442169e-25,0.88168480800000004,0.0,0.0094599999998241872,0.10884999999999551,7.0272595065782398e-14,6.9947294704624422e-14,5.5733198220851498e-14,2.5412430642363804e-16,2.0707901880958423e-16,1.0362593753609267e-16,2.0362299785381924e-17,7.3081230149900071e-16,2.4420879163171541e-17,5.5610944831247544e-16,4.7883422259097791e-16,9.1244336641151047e-16,3.8000825697112611e-16,1.0052870675439221e-17,5.192490557585494e-18,1.8544382665593242e-17,1.4586988693822469e-17,1.2470918295561521e-17,3.6045494926340506e-19,8.1194621329820398e-18,2.0375245290177483e-17,1.1803574002534491e-19,1.0316138019507074e-27,8.322725776726009e-19,9.4268300030439673e-22,5.954627789333032e-20,8.7006761937961524e-21,3.6736278196796762e-17,4.6120609694594401e-14,6.2118579165969966e-16,4.9031159062344039e-19,7.3635743589112525e-16,5.6168351352549154e-17,8.8879711613997028e-21,2.0212000718280784e-28,2.457902027733965e-21,2.9522567939313457e-21,9.7034313544495669e-23,1.3071988195578102e-22,5.6736832057723579e-27,4.0958795033033717e-28,1.8327812571722856e-26,9.6700248466890082e-23,1.3677468733311342e-22,4.7928856977032669e-29,1.7741177326091329e-30,1.3590573650647411e-21,1.042099950032939e-22,5.8330205622733063e-23,5.3359735959434801e-25,2.6978760503060461e-25,3.5876218891238176e-28,2.73579075812259e-25,7.0748859751415028e-33,2.060529247794004e-25,1.416525290391509e-30,5.0435350281015476e-29,5.0435350287512714e-29
5.24287e-10,0.002012663539541272,7.7268885076514935e-17,5.7180593146701227e-20,3.5734197639853071e-19,3.2627539152621605e-19,1.4336339116368996e-21,0.0,0.0,9.9663979784389681e-16,2.311169566247054e-21,1.4101116741630098e-28,1.6861069846915884e-29,3.6503188952129633e-28,4.909527745391188e-47,8.486755743126219e-32,3.58892230532933e-28,6.3180823060282212e-14,2.8378031015028584e-19,1.7582995508257116e-46,1.2612459416506666e-48,1.2656500642979328e-29,5.0520778907835547e-29,1.902143532507161e-30,1.2866223007130468e-31,5.0766983251169329e-21,9.9282527462896383e-30,5.4024700796203938e-29,9.7904751770263633e-16,3.0556703429179201e-18,2.480652178586916e-19,7.4769947674934228e-14,7.8809150886148301e-25,6.424365493787667e-33,4.671352395134753e-25,5.2559626078335503e-25,0.88168480800000004,0.0,0.0094599999997655795,0.10884999999999254,9.3463982158927594e-14,9.2911638798254939e-14,7.3992428333516204e-14,3.3144576913176609e-16,2.6972483917815109e-16,1.3499891199129764e-16,3.3509623324372127e-17,1.2411805787564488e-15,4.0067358942170274e-17,9.4700967336639256e-16,8.154525105998314e-16,1.5502776670608033e-15,6.4716396071224173e-16,1.6515766427664643e-17,9.3892795451629122e-18,3.1597656107400789e-17,2.4847616046178693e-17,2.1252683385897115e-17,7.8454946326039719e-19,1.3366936568236255e-17,3.5161924361597647e-17,2.2683184845028112e-19,2.0782970072765501e-27,1.5725405745147268e-18,2.2623500841437037e-21,1.3447241175678616e-19,2.0001581023905878e-20,4.8858774498861312e-17,6.0943493785666535e-14,1.0517197188458808e-15,8.3360648554675882e-19,1.2280579552277744e-15,1.1441553420285111e-16,2.0037600085680902e-20,4.5501465216651738e-28,5.0437956330335194e-21,6.0442022391549207e-21,2.5769069037680735e-22,3.0248716884552607e-22,1.3687495623170902e-26,1.091342607184706e-27,5.7002108421418843e-26,2.6265711750231584e-22,3.7288699910970123e-22,1.6240064225134902e-28,6.7312007229279726e-30,2.5353684899636123e-21,2.3301614168689882e-22,1.2269740801357103e-22,1.3764807518305472e-24,6.4268275611431307e-25,1.1636697384904292e-27,7.6800592941035986e-25,2.9510774990437427e-32,3.5899020783224437e-25,3.9926579886816798e-30,1.6500298674218947e-28,1.6500298676925794e-28
7.864310000000001e-10,0.0020126635395414944,1.4005425691938947e-16,1.3536741290802082e-19,7.7815731776556283e-19,7.8230477964660506e-19,4.068037399154962e-21,0.0,0.0,1.5831873758710333e-15,4.9776836363529818e-21,6.6535193965445777e-28,4.9157944952088397e-29,9.9354524206557386e-28,2.0918622645979735e-46,1.6888784296927338e-31,7.2976588279405906e-28,9.4574263840032157e-14,5.8677265755377748e-19,1.9249628279994971e-45,4.9926326339263643e-48,3.5621877760124691e-29,1.2927971557003596e-28,3.903087596319099e-30,5.4428080546584978e-31,1.0452816015232131e-20,5.1076620721815444e-29,1.4475132301501462e-28,2.0173623297470096e-15,6.3176830163373322e-18,5.1238569469132681e-19,1.117575466366298e-13,2.0745343479371093e-24,3.1060220371798425e-32,1.9375209410294591e-24,2.2100552137868243e-24,0.88168480800000004,0.0,0.009459999999648366,0.10884999999998504,1.3959128363329525e-13,1.3845664901863871e-13,1.1016503644545829e-13,4.7973514956413884e-16,3.8939785291046239e-16,1.9494405531509247e-16,6.5443808302592806e-17,2.5508631711980837e-15,7.7880110000221485e-17,1.9548500007815464e-15,1.6835264114128657e-15,3.1882527866249675e-15,1.3361316707995614e-15,3.2168405645437159e-17,2.1195259403832938e-17,6.5294931338214737e-17,5.1322216307203216e-17,4.3936727558096527e-17,2.2429735807967615e-18,2.6157751837923495e-17,7.4133013618823656e-17,5.4458407801619129e-19,5.4449779806803186e-27,3.7605341350742721e-18,7.467604855382096e-21,4.041892328314911e-19,6.0682651555287672e-20,7.2966486906272157e-17,9.0001659354701012e-14,2.1503670812557948e-15,1.7162032986724354e-18,2.4519524652322796e-15,2.9525340369330653e-16,6.0728121116214894e-20,1.3492043175481512e-27,1.3175203949935756e-20,1.573094444654575e-20,9.6019568735640244e-22,9.3602773246276552e-22,4.5431984439086163e-26,4.0815836682411905e-27,2.6520786906466199e-25,1.0146878678201697e-21,1.4463922218316262e-21,8.4797588830226607e-28,4.1763389953969e-29,5.9641190119183785e-21,6.9137803297438396e-22,3.3359142790139991e-22,4.9626809766425289e-24,2.0580891087560653e-24,5.7921461460226955e-27,3.0883448769110722e-24,2.1285705542172815e-31,7.8997437507980218e-25,1.6129227482412728e-29,8.2461781897671215e-28,8.2461781921771647e-28
9.999999999999999e-10,0.002012663539541714,2.0260432626594881e-16,2.3139715834892075e-19,1.2622835503882881e-18,1.3478336802836126e-18,7.7733034044376133e-21,0.0,0.0,2.1047322922780486e-15,7.9882519080347975e-21,1.747809628129362e-27,9.5204067331891667e-29,1.8376508712003114e-27,4.9411067445282773e-46,2.5493791677124385e-31,1.1216420879043496e-27,1.2005433058851262e-13,9.1268619565238082e-19,6.9503851160350286e-45,1.1568836382538791e-47,6.7476881034625806e-29,2.2857626783281685e-28,6.0592673065212386e-30,1.2982405219545316e-30,1.620439780803946e-20,1.3936895606999631e-28,2.6471108332055089e-28,3.1293119589702695e-15,9.8260918160421572e-18,7.9631848318887305e-19,1.4169698330703929e-13,3.744132703803594e-24,8.1520664025190107e-32,4.6676319534686723e-24,5.366329150145346e-24,0.88168480800000004,0.0,0.0094599999995528747,0.10884999999997709,1.7687703917744691e-13,1.7512138383542404e-13,1.3923846145947506e-13,5.9395780383707426e-16,4.8101041724299811e-16,2.4084144123592383e-16,9.7389606331521268e-17,3.9487166182018576e-15,1.154826125990603e-16,3.0364528884900786e-15,2.6154316396805682e-15,4.9380127280875845e-15,2.0757929725496249e-15,4.7772837713657958e-17,3.5074420872775061e-17,1.0151674649409079e-16,7.9763412364697526e-17,6.8341457673872624e-17,4.289632594223676e-18,3.9029036938447932e-17,1.1700204951946711e-16,9.2630366372105052e-19,9.9307383354376989e-27,6.4512625548715317e-18,1.570549515712566e-20,7.9749662964416927e-19,1.1944879908468965e-19,9.2448393005432695e-17,1.1300692327541322e-13,3.3152464432663971e-15,2.6602861299448333e-18,3.71332090282234e-15,5.2508102113487261e-16,1.2104699110015475e-19,2.6239424080732872e-27,2.364905204001913e-20,2.8161942449818641e-20,2.1539742841110463e-21,1.8770594805643292e-21,9.5819699579840606e-26,9.1734084983925058e-27,6.7902507289413885e-25,2.3332541968986233e-21,3.3326946565542107e-21,2.3119171384159596e-27,1.2578516145863481e-28,1.0128201486628637e-20,1.3535889548873134e-21,6.1677896551872138e-22,1.0955140914358287e-23,4.2059382749885654e-24,1.5482643399340918e-26,7.255822079958761e-24,6.9846398083475072e-31,1.3082396468735924e-24,3.7982402149251708e-29,2.2007691475660044e-27,2.2007691483633653e-27
1.0485750000000002e-09,0.002012663539541714,2.1825962189394419e-16,2.5729071477247085e-19,1.3901033395691985e-18,1.5007748563354744e-18,8.8114419495220482e-21,0.0,0.0,2.2288296787782233e-15,8.7780374082199368e-21,2.0761367594790773e-27,1.0815030667106412e-28,2.0712555346350553e-27,5.7827894847143443e-46,2.7671520777300601e-31,1.222017615803697e-27,1.2583756279542445e-13,9.9672288289610868e-19,8.5446409393057727e-45,1.3507766434212676e-47,7.636964068310806e-29,2.5556386379411436e-28,6.6156043992721403e-30,1.5217823312018498e-30,1.7684475891555439e-20,1.6631491472867935e-28,2.9776619024260399e-28,3.4155613745855502e-15,1.0730698322377499e-17,8.6949405616501551e-19,1.4848216529093912e-13,4.2017721258287343e-24,9.6806445709642514e-32,5.4806147689492425e-24,6.3077939724884059e-24,0.88168480800000004,0.0,0.0094599999995311542,0.10884999999997506,1.8532058855430247e-13,1.8340530831248021e-13,1.4580135200631703e-13,6.191112579914764e-16,5.0110953781303446e-16,2.509120480859821e-16,1.0539859244827824e-16,4.3081173436547547e-15,1.2488690123296828e-16,3.3151083804800548e-15,2.8555485901361636e-15,5.3880364914703797e-15,2.2663789634832616e-15,5.1679452442409915e-17,3.8765179639925319e-17,1.1085418942124362e-16,8.7093528771208014e-17,7.4634650017714937e-17,4.8627298190359897e-18,4.226367743294872e-17,1.2814597866990405e-16,1.0285203797950876e-18,1.1169445525514477e-26,7.1770771926392173e-18,1.8080135549257906e-20,9.0870616327767615e-19,1.3602627714859695e-19,9.6859549604491315e-17,1.1815555360521455e-13,3.6140077665247657e-15,2.9032161407219664e-18,4.0333324994870976e-15,5.8769386710491241e-16,1.3817127085418219e-19,2.9823366511992638e-27,2.6513700459785092e-20,3.1558215786600215e-20,2.5033806798650007e-21,2.144344240761112e-21,1.103539624302739e-25,1.0664360277865641e-26,8.0375090729152418e-25,2.7216259190059871e-21,3.8885255956378684e-21,2.7583597318189477e-27,1.518490804744367e-28,1.1247089808986469e-20,1.5403992716657662e-21,6.9514699961398192e-22,1.2702963831113304e-23,4.8191257218729306e-24,1.8428626673753627e-26,8.489087767617062e-24,8.5105406483917402e-31,1.4470646082269123e-24,4.4452462710155221e-29,2.6188921827084732e-27,2.6188921836802603e-27
1.3107190000000003e-09,0.0020126635395419285,3.124239847006352e-16,4.3470763281524549e-19,2.2357227293710027e-18,2.5548493097798493e-18,1.6629529057948457e-20,0.0,0.0,2.9379933335735806e-15,1.3900032633981865e-20,5.4261213157702576e-27,2.0582922322718515e-28,3.7545900142904589e-27,1.3232454236213954e-45,4.0714474827419726e-31,1.840533188373748e-27,1.569624829540646e-13,1.5208600305443314e-18,3.1031476632416913e-44,3.0954138111174983e-47,1.4221128291243442e-28,4.3985132726262364e-28,1.007418760827674e-29,3.5374399308286703e-30,2.6873391538086027e-20,4.4769914350734346e-28,5.3283711288489286e-28,5.1942953783478729e-15,1.6372225388534862e-17,1.3253657309166813e-18,1.8492677940955571e-13,7.403412932371223e-24,2.4984663921742003e-31,1.3029885731392527e-23,1.510911030986467e-23,0.88168480800000004,0.0,0.0094599999994139389,0.10884999999996245,2.3062787384075386e-13,2.2772431480244727e-13,1.808738411622004e-13,7.5075266252452365e-16,6.0577231969319815e-16,3.033412289056666e-16,1.5251375134536034e-16,6.5349932471279999e-15,1.7996602379705875e-16,5.0495050638911333e-15,4.3506456027871266e-15,8.1784714205714969e-15,3.4531175614918902e-15,7.4599927640153288e-17,6.3277995469743773e-17,1.6906293282830758e-16,1.327662607749712e-16,1.1390505577994958e-16,9.1364453693330969e-18,6.144135151216579e-17,1.9885816501411686e-16,1.7035054589826964e-18,2.0138333891016793e-26,1.2130936802473803e-17,3.7574099423024509e-20,1.7607021656430665e-18,2.6060629817072832e-19,1.2052422143768824e-16,1.4537184922189716e-13,5.4548790924249775e-15,4.4111863055597557e-18,5.9633635552575316e-15,1.0178307154991027e-15,2.7175491785100665e-19,5.6551289632181976e-27,4.6434164277079042e-20,5.5102621047190971e-20,5.4958541138294314e-21,4.215618141923798e-21,2.2987872622660688e-25,2.3450280820059798e-26,2.0173087123326193e-24,6.14753983760745e-21,8.7982877697835128e-21,7.3497290973767963e-27,4.4842590273312457e-28,1.8824987266145562e-20,2.9627115162679343e-21,1.2602522459337892e-21,2.755766083855452e-23,9.6350432373607749e-24,4.8515141899948388e-26,1.9549158035397942e-23,2.7481582455015191e-30,2.4094553863587453e-24,1.0257212786707276e-28,6.8579018467673137e-27,6.857901849950101e-27
1.8350070000000003e-09,0.0020126635395423436,5.4601520874506639e-16,1.0141684317099478e-18,4.8775062560180689e-18,6.0361986275539245e-18,4.8798870846366494e-20,0.0,0.0,4.5521795963832556e-15,2.8920086665122244e-20,3.7265543019989522e-26,5.9432436748163377e-28,9.7679413983027266e-27,4.8622859298663466e-45,7.2125473811674683e-31,3.4490602088916635e-27,2.1879562050602599e-13,2.9161222370103114e-18,5.735784097249349e-43,1.324401721928758e-46,3.9490395952100281e-28,1.0139762195622384e-27,1.9314060150263054e-29,1.541911686918696e-29,5.1042659246844844e-20,3.2451001175142235e-27,1.3443216296079479e-27,9.8843378613423143e-15,3.1386556815180993e-17,2.5352351369043307e-18,2.56970307527109e-13,1.7978184438033123e-23,1.5452827541391094e-30,6.5258029685561791e-23,7.6831253332391334e-23,0.88168480800000004,0.0,0.0094599999991795032,0.10884999999992943,3.1997873266638786e-13,3.1449536805372337e-13,2.4936229425445701e-13,9.9897506542138091e-16,8.0075759608114389e-16,4.0088738680020161e-16,2.6168630314166177e-16,1.2362361531507486e-14,3.0642117630231745e-16,9.6402323250763858e-15,8.3130644614566208e-15,1.549457235114927e-14,6.5986743069983791e-15,1.2739585314406444e-16,1.3796526985864166e-16,3.238512252332074e-16,2.540670379597681e-16,2.1868235082312873e-16,2.567375690287487e-17,1.0707657343767777e-16,3.947828412947549e-16,3.65313718156393e-18,5.3042142035583278e-26,2.8019827190727345e-17,1.3434120600356653e-19,5.2478718561795122e-18,7.2975586900236895e-19,1.6717754925882212e-16,1.971313952283468e-13,1.0203950410749516e-14,8.3760050282122958e-18,1.071525856794947e-14,2.3731401661188538e-15,8.5296205463889461e-19,1.5589566513985406e-26,1.1137111966443501e-19,1.3128283213118185e-19,2.1199090866295037e-20,1.2876104018206256e-20,8.2520621224737576e-25,9.0716258118788193e-26,1.1158881686897398e-23,2.610127124187633e-20,3.7470971092764088e-20,4.7341112541210115e-26,4.1517830612396213e-27,4.276446112340478e-20,8.7146278250916121e-21,3.29018498683521e-21,1.0585642389282582e-22,3.0292343548590207e-23,3.2264576299516258e-25,8.6311000140912374e-23,3.7107872594064382e-29,5.7452465247513825e-24,4.5457374797256821e-28,4.3652468285199601e-26,4.3652468323364504e-26
2.3592950000000004e-09,0.002012663539542742,8.3657309892383767e-16,1.9367666827117968e-18,9.0299186246384278e-18,1.1625308002261307e-17,1.1132648819150238e-19,0.0,0.0,6.4271573695930004e-15,5.0934271928188038e-20,1.4315307366357102e-25,1.3100928427848965e-27,1.9944972869979658e-26,1.2402257821406013e-44,1.0949021273666178e-30,5.5437842329368231e-27,2.800825367032623e-13,4.7690847068798526e-18,3.2452696003856673e-42,3.7928505119947198e-46,8.5051460845481731e-28,1.871808127499857e-27,3.1796443049984657e-29,4.4970381865566596e-29,8.2714610396777066e-20,1.2697004177452072e-26,2.6761544536293677e-27,1.6047963061043441e-14,5.1321027029535061e-17,4.1365635999805818e-18,3.2790306134583838e-13,3.4622369016156414e-23,5.495569500534183e-30,2.077600405852557e-22,2.4608044144449824e-22,0.88168480800000004,0.0,0.0094599999989450571,0.10884999999988622,4.0767889794538813e-13,3.9884459373116228e-13,3.1571470845015797e-13,1.2321628001231962e-15,9.810401523536409e-16,4.90832496923226e-16,3.8654103227755323e-16,1.9955504002450836e-14,4.4969445403440369e-16,1.569687932309855e-14,1.3549379021674604e-14,2.5047984612122357e-14,1.075611227352834e-14,1.8738853611684555e-16,2.4995198503472993e-16,5.2921407091556137e-16,4.1478394136881698e-16,3.5828842642968234e-16,5.5476941919499218e-17,1.6124852759644143e-16,6.6549845950696928e-16,6.3682224234700755e-18,1.1031787730374669e-25,5.2794987285166168e-17,3.4590721611689464e-19,1.1780379207457524e-17,1.5344882737296006e-18,2.1296538627729092e-16,2.4551185277436997e-13,1.6294875031942476e-14,1.3569735693367788e-17,1.6536217860364792e-14,4.4132386716489963e-15,2.0056869378448233e-18,3.2490871525061391e-26,2.1256040788905731e-19,2.4921578296160484e-19,5.5862061079314615e-20,2.9317442817426175e-20,2.1293195058200834e-24,2.394062420296545e-25,3.6778972218620802e-23,7.4115305417382607e-20,1.0656188734854675e-19,1.6820105797877239e-25,1.7867503357583565e-26,7.9651701763355415e-20,1.9408785586119095e-20,6.7525290160692378e-21,2.8149266251287679e-22,7.0151289678227202e-23,1.1986304465521024e-24,2.5019320439328507e-22,1.9082439543160809e-28,1.1392908608123287e-23,1.3201559928712541e-27,1.5693417505653135e-25,1.5693417523899292e-25
2.8835830000000006e-09,0.002012663539543124,1.179670316103623e-15,3.2672814339732179e-18,1.5094647909216107e-17,1.973329577393285e-17,2.1876678881437584e-19,0.0,0.0,8.5644034054205389e-15,8.0935417612226978e-20,4.1660978871888897e-25,2.4607718577358766e-27,3.5215999634974987e-26,2.5801840626531514e-44,1.5135008869617984e-30,8.1179726616264045e-27,3.4083276153595397e-13,7.0760864142046975e-18,1.2864205769681157e-41,8.8262171416596091e-46,1.5741516315314903e-27,3.024306630653881e-27,4.7803100103980343e-29,1.066238011225622e-28,1.2162755304441315e-19,3.7294608160491683e-26,4.6204697725429471e-27,2.3643654746010274e-14,7.613381115589986e-17,6.1235415251601157e-18,3.9774114205241125e-13,5.7992416512266184e-23,1.4931264221180388e-29,5.222368144864976e-22,6.2009200857216199e-22,0.88168480800000004,0.0,0.0094599999987106057,0.10884999999983316,4.937655323693678e-13,4.8085177953937831e-13,3.8002004906309558e-13,1.4563319547006744e-15,1.1519541935497506e-15,5.7577074912463275e-16,5.2198562112154734e-16,2.9232693361358381e-14,6.0396380295067146e-16,2.3186634678950301e-14,2.0036637696694009e-14,3.6745092275477664e-14,1.5907576634063316e-14,2.5209816604308024e-16,4.0372256348614335e-16,7.8469958072013967e-16,6.1446934564346903e-16,5.3279887940283279e-16,1.0248126796907598e-16,2.2262254956873807e-16,1.0144849327476942e-15,9.7938850311119433e-18,1.9860422278436889e-25,8.7773396200693937e-17,7.3789516221783053e-19,2.2372650234293234e-17,2.7255557933667681e-18,2.5793895840515537e-16,2.9075181352577513e-13,2.3621715529783366e-14,1.9949512705389268e-17,2.3278881245363102e-14,7.1628200738239558e-15,3.9805542032870775e-18,5.7374736245564889e-26,3.5370602304579703e-19,4.1281234823990842e-19,1.1920830648054572e-19,5.6212874408289993e-20,4.5486226234249705e-24,5.1138344220802691e-25,9.3516912195402822e-23,1.6921422258428621e-19,2.4352921575858748e-19,4.5020684199263608e-25,5.5459725932345123e-26,1.3127278403907741e-19,3.6666359271270678e-20,1.1998361382554513e-20,6.0960745183986838e-22,1.3609663895782286e-22,3.372980720314525e-24,5.7923472986464812e-22,6.7978969487376427e-28,2.0003634132884279e-23,3.0600305638260538e-27,4.2884483994145535e-25,4.2884484057223977e-25
3.407871000000001e-09,0.0020126635395434907,1.5710167409091038e-15,5.0673644590710575e-18,2.3529768522741535e-17,3.0752623559775847e-17,3.8957014036940121e-19,0.0,0.0,1.096529340726388e-14,1.1995212897385518e-19,1.0217591411861751e-24,4.1585072113601764e-27,5.6455859577915163e-26,4.6859427136029401e-44,1.96522709205987e-30,1.1169170711480519e-26,4.0105596777109683e-13,9.833447466255194e-18,4.1639171597573792e-41,1.80349308054097e-45,2.6352889393930585e-27,4.4743574269160601e-27,6.7717040109626734e-29,2.22200314016453e-28,1.6752052054431807e-19,9.1936793645154532e-26,7.2570415941857699e-27,3.2630539645034377e-14,1.0578287505194398e-16,8.4902929305011067e-18,4.6650098314948885e-13,8.8532820822138859e-23,3.4347233973188933e-29,1.1308184858036413e-21,1.343365402802225e-21,0.88168480800000004,0.0,0.0094599999984761422,0.1088499999997706,5.782757840522869e-13,5.6059675915459413e-13,4.4236614359376445e-13,1.6755834430269996e-15,1.3172674373920865e-15,6.5754032188956126e-16,6.6445529802353948e-16,4.0113297210141241e-14,7.6529502219678478e-16,3.2076044539150917e-14,2.7751619880340801e-14,5.0493290137752679e-14,2.2035046355242524e-14,3.1981779952571561e-16,6.0323813331170983e-16,1.0898700021934174e-15,8.5269173267593367e-16,7.4232814473342478e-16,1.706010944319546e-16,2.9033204189165384e-16,1.4448764851085017e-15,1.3860278020193665e-17,3.2445952019799032e-25,1.3413149134637353e-16,1.3920924560078072e-18,3.8051328097662252e-17,4.3320639887270637e-18,3.0215815647952815e-16,3.3308016000082163e-13,3.2082795818196404e-14,2.7473541398838917e-17,3.0826729543967672e-14,1.0620977078076576e-14,7.0656591560363474e-18,9.0815089840089449e-26,5.3748827467008222e-19,6.248293668339395e-19,2.2210018885407388e-19,9.6276856079462515e-20,8.5899118294719415e-24,9.5343670164292239e-25,2.0226040728765753e-22,3.3612081116832632e-19,4.8407076981663229e-19,1.0124999316582645e-24,1.4152068904290493e-25,1.9921415505144431e-19,6.2131799031804079e-20,1.9376833634508045e-20,1.1561006954858156e-21,2.3519053062953426e-22,7.9998906689788429e-24,1.1626876097294682e-21,1.9526292521890368e-27,3.223295680138536e-23,6.1476458652527479e-27,9.8989267324476715e-25,9.8989267505198649e-25
