Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383)
1.13816633334e-05,0.0025565590296077623,8.6203365153501928e-20,2.9264070178134627e-20,1.1478632155260695e-15,2.0424834494579665e-18,5.3369568137031229e-14,0.0,0.0,3.2388536085372446e-14,8.7435680490924225e-17,2.479589340214273e-16,3.1030934594801683e-26,4.0437631776289461e-26,9.1236300427332438e-35,-8.4858647930752335e-34,7.3334133913428775e-29,4.4914525919512953e-16,2.530502866837734e-16,3.6336120286340577e-33,8.5579659968011201e-35,3.5997008364557979e-27,5.8830266840892362e-32,2.9920216651937541e-30,1.798150290078574e-24,8.9312421985208141e-22,2.6355091406879781e-18,1.6828184901722629e-29,1.2296137947912167e-14,5.9848477419241306e-17,2.1565557529898893e-18,2.1214978077973373e-16,9.2512685205063185e-26,1.5013727468073831e-25,6.5845735253941084e-17,4.0869618210850481e-16,0.88168480800000004,0.0,0.0094599999998104759,0.10884999999962575,4.3388958908130857e-16,2.8292705208702119e-16,2.9164651361950086e-16,4.4106901084337013e-16,1.9343556401544677e-16,2.1151124293466939e-17,6.0052306578057627e-15,1.407742539070681e-14,1.153932211607183e-14,4.3230159668648095e-14,3.3714503569871458e-14,1.9381902749929285e-14,2.6197080351511065e-14,5.786407573600496e-16,2.9401516967567382e-16,2.1990221737596211e-15,1.7369235287736828e-15,3.5949358453342537e-15,7.5276588647750799e-15,2.1420873842931058e-17,4.5096039853422037e-15,1.447572439813137e-17,5.5213111477745753e-25,5.8455987364114296e-17,1.7332931994059605e-14,1.3236807951886282e-15,3.128643496379459e-16,4.5932435606108196e-16,1.7180483366085509e-16,1.0977883149758531e-14,2.0891150025434499e-14,3.8853629419194954e-16,1.0187883261042643e-14,4.3551621927907887e-15,5.1700612954110068e-25,2.1315513634996988e-15,3.9331467121162939e-15,4.4247777472080474e-15,1.4068317090701861e-18,8.8198704524258336e-22,1.0662526610288267e-22,6.0529255882901364e-17,5.8814865834317042e-15,1.5481096630728147e-14,2.8736964351619589e-18,1.5481763354513143e-17,4.9417327960426406e-17,1.2973931128095758e-15,7.9752042025739742e-15,2.3955563833099313e-17,1.8191879428563077e-18,1.2429877744918243e-17,1.1853596765410577e-14
1.33143986166e-05,0.0025565590296076665,9.2359714664075099e-20,3.1859378124326872e-20,1.2988283121051563e-15,2.5429944138384852e-18,7.1695504757610819e-14,0.0,0.0,4.1111646184521471e-14,1.2867220587978484e-16,3.9561730811148992e-16,4.7713639526342226e-26,6.4296452388287526e-26,-6.2866893542755641e-35,-2.529600399833355e-34,9.2507805879429943e-29,5.1379045349365307e-16,4.0226299629917602e-16,6.6010063954860967e-33,-1.3256401263565865e-34,5.6699399224109795e-27,7.5452207868671055e-32,3.7735538828763588e-30,2.8053218581637616e-24,1.0303722980974477e-21,4.2126286899656972e-18,2.3536650770084945e-29,1.5750019582369365e-14,7.8421788947871939e-17,2.6515557723077009e-18,2.2691569936449531e-16,1.0673416099660272e-25,2.0279983651946364e-25,8.8482112968113795e-17,6.3528390235686654e-16,0.88168480800000004,0.0,0.0094599999997644554,0.10884999999953986,4.797027021949743e-16,2.9772852914104104e-16,2.9804644207912134e-16,5.8767728366331781e-16,2.5718013797289479e-16,2.5871470262612596e-17,8.0004273252234924e-15,1.4484939452016664e-14,1.5405625017325307e-14,5.0055814487735986e-14,3.8451510929687605e-14,2.0866416589359215e-14,3.075641341558978e-14,7.0917131007092521e-16,3.1826215992553303e-16,2.8630799193798571e-15,2.1668813810777843e-15,4.9218845731659609e-15,8.1561102534898921e-15,2.4789183756451182e-17,6.150715590486914e-15,1.7773851271880167e-17,5.9821211589915874e-25,6.0252147269105923e-17,2.2562450720053309e-14,1.3649556995383075e-15,3.8460589818344794e-16,5.4364061565413636e-16,1.836769891790563e-16,1.1908528209264898e-14,2.5377020392841963e-14,4.5974184543560141e-16,1.2072770358862127e-14,5.4657067263405768e-15,6.3555591765401949e-25,3.2514078415976998e-15,6.0855324149639732e-15,6.2857305038580446e-15,1.4506980332498093e-18,1.1480916835165455e-21,1.5146925290373384e-22,9.8691587417280654e-17,7.3932274401891216e-15,1.9460278935174421e-14,4.6880469505752706e-18,2.5378778474201045e-17,6.0576009336351923e-17,1.5936364578332748e-15,1.1624519092175247e-14,2.9431314304855341e-17,2.2346019372136309e-18,1.6711431014218257e-17,1.7548377396419597e-14
1.5247133899799998e-05,0.002556559029607564,9.8028842883106943e-20,3.4288277541108209e-20,1.4394739233934828e-15,3.0769653244917604e-18,9.2220369662867854e-14,0.0,0.0,5.0543205137060829e-14,1.800070122412827e-16,5.8767011494682892e-16,6.920590832854802e-26,9.5290784494539698e-26,3.1168865811588555e-35,-4.2575318396344911e-34,1.1238179079692333e-28,5.7893738324595937e-16,5.9607062824519383e-16,1.0929825945230518e-32,-4.3172797268471599e-35,8.4194251793702469e-27,9.3592951334999058e-32,4.5835621108100801e-30,4.1077470356149964e-24,1.1686698602649341e-21,6.2702561636576215e-18,3.1504857924815182e-29,1.9547558163666739e-14,9.949820111623762e-17,3.1790018389832367e-18,2.4087727522794301e-16,1.2106471720432115e-25,2.60464429456716e-25,1.1302581055218101e-16,9.2793273558497445e-16,0.88168480800000004,0.0,0.0094599999997145561,0.10884999999944811,5.2459953997099986e-16,3.1006070380956149e-16,3.0250866269240885e-16,7.5021349258585428e-16,3.2931783201785185e-16,3.071865453355648e-17,1.0261154881396818e-14,1.4758437190486589e-14,1.9696827008346178e-14,5.6738012575557502e-14,4.2932266239077994e-14,2.2084930039406365e-14,3.5349168898187005e-14,8.4329694048658526e-16,3.381193686340853e-16,3.5925666596031648e-15,2.6104864756349433e-15,6.4466822517518822e-15,8.6705982937077839e-15,2.8086729385684919e-17,8.0544082382037458e-15,2.116493616367374e-17,6.3593712609913151e-25,6.1449082587483797e-17,2.8147271727124276e-14,1.3924141121340519e-15,4.5839901535797699e-16,6.2415185781458349e-16,1.9405902571106575e-16,1.2711299330374742e-14,2.9685883029252856e-14,5.2795721429267439e-16,1.3879404270591696e-14,6.6070188852472622e-15,7.5749566657742755e-25,4.7067680757604628e-15,8.8793726128929455e-15,8.5233730785011214e-15,1.4798805111624292e-18,1.4322759496825782e-21,2.0539046169702227e-22,1.5116250998716101e-16,8.9474565685336711e-15,2.3551299111085551e-14,7.1835666743297176e-18,3.9034594326599878e-17,7.131694476269601e-17,1.878918097620727e-15,1.5963661413575604e-14,3.47046744829592e-17,2.6346456143995704e-18,2.1354733122857228e-17,2.4380613263950728e-14
1.9112604466199997e-05,0.00255655902960734,1.081975033624105e-19,3.8747137007451689e-20,1.6955154526270833e-15,4.2370248238089029e-18,1.3939550464276128e-13,0.0,0.0,7.1358022266313447e-14,3.1560322331543196e-16,1.1155280188220472e-15,1.2861282534024998e-25,1.8038013556217694e-25,1.227115113488396e-34,-6.4673269877606115e-34,1.5376087935766439e-28,7.1080723614334099e-16,1.1280419318539376e-15,2.469470745949035e-32,1.4007640932296527e-34,1.6314337990242839e-26,1.3451760496624723e-31,6.2694081717272949e-30,7.7015489125358214e-24,1.4485806585578861e-21,1.1956044804523877e-17,5.1320395855533866e-29,2.8108232859769036e-14,1.4923181796461859e-16,4.3250965586290172e-18,2.6654209612895684e-16,1.5007036359664462e-25,3.8818836467758404e-25,1.665351804853603e-16,1.7329685246796782e-15,0.88168480800000004,0.0,0.0094599999996033551,0.10884999999924762,6.1175635082732692e-16,3.2905284855347811e-16,3.0786533192532678e-16,1.1147047345350482e-15,4.9626269475389533e-16,4.0670351198196171e-17,1.5500250151349335e-14,1.5060700567912961e-14,2.9331337078630303e-14,6.9690853459933583e-14,5.1172379102008473e-14,2.390971764608336e-14,4.4640762657403705e-14,1.1188208549279428e-15,3.6772495191206698e-16,5.2373241340542935e-15,3.529239426621294e-15,1.0059868691645528e-14,9.4371176670167018e-15,3.4478803787522774e-17,1.2649078391588364e-14,2.8134646311262151e-17,6.921434016906754e-25,6.2749940060304307e-17,4.0143401299498603e-14,1.4221357604855605e-15,6.1011730967086241e-16,7.7404133814590531e-16,2.1127667088112064e-16,1.4018794936383007e-14,3.7732623654647975e-14,6.5389156315746811e-16,1.7216452184907822e-14,8.9533581343962086e-15,1.0082029158355469e-24,8.76122992146455e-15,1.6596768673043141e-14,1.4146420617882048e-14,1.5114686035045358e-18,2.0427004667750667e-21,3.4089089866487362e-22,3.0843821259244968e-16,1.2143763091500545e-14,3.1964573978030413e-14,1.466664543300213e-17,8.0129254475249682e-17,9.1400469468296847e-17,2.412483153828984e-15,2.6608355627650284e-14,4.4567741191560207e-17,3.3828523247519422e-18,3.1479992223771828e-17,4.1292733511241801e-14
2.2978075032599995e-05,0.0025565590296070884,1.1726292634505414e-19,4.2843629248060852e-20,1.9276904211398617e-15,5.5060903753042093e-18,1.939574338405488e-13,0.0,0.0,9.4479063089406343e-14,4.9983867415232951e-16,1.8521496740774011e-15,2.1374418101517632e-25,2.9901050813660947e-25,2.5856892449445135e-34,-8.8597374316130424e-34,1.9664268555917267e-28,8.4489996974346065e-16,1.8695876897909784e-15,4.6887948337809754e-32,2.0902218859852512e-34,2.8080628882525155e-26,1.8105440358412674e-31,8.0158242787536514e-30,1.2802748270770643e-23,1.73318377361066e-21,1.9953687950737459e-17,7.6412977925358878e-29,3.7839449083796609e-14,2.0921210815795687e-16,5.5816653584465319e-18,2.894767849823705e-16,1.7956339858313221e-25,5.2831185671973047e-25,2.2386234298324384e-16,2.8694330694502898e-15,0.88168480800000004,0.0,0.0094599999994773257,0.10884999999902552,6.9559788511973833e-16,3.432739387722926e-16,3.1169886077334921e-16,1.5174374793423656e-15,6.8875813725471555e-16,5.0790337004752498e-17,2.1548864599726502e-14,1.5262769375183492e-14,3.9987355638766434e-14,8.2128826513600043e-14,5.8537126872645629e-14,2.5217395205881227e-14,5.4083902483319665e-14,1.3990623300834716e-15,3.8878749931404458e-16,7.1145706443826144e-15,4.4764085708305932e-15,1.4366890366588807e-14,9.9818133441478249e-15,4.0616888043769964e-17,1.828893830342186e-14,3.5225091071817705e-17,7.3208524576398278e-25,6.3606700784081852e-17,5.2856413936910701e-14,1.4416387425306949e-15,7.6448322372846869e-16,9.1043617940277171e-16,2.2521418351011839e-16,1.5062031732523515e-14,4.5014613004338815e-14,7.6398630557999863e-16,2.0134789024927251e-14,1.1343149528681979e-14,1.2632851205752218e-24,1.4582077060040823e-14,2.7496107788777826e-14,2.1322582133349669e-14,1.5321964874277102e-18,2.6896037208701253e-21,5.13817250610003e-22,5.5340450472989448e-16,1.539969828748003e-14,4.0534803251964816e-14,2.6326437731582076e-17,1.4437540258484495e-16,1.0954800690469546e-16,2.894459108688607e-15,3.9684404375053148e-14,5.347690169510128e-17,4.0587155724832555e-18,4.2329280731158413e-17,6.2225711920636042e-14
2.6843545598999994e-05,0.002556559029606811,1.2554526478708246e-19,4.6696553329663748e-20,2.1454497766237966e-15,6.8716803248671926e-18,2.5522476400405393e-13,0.0,0.0,1.196237029173122e-13,7.379457845454233e-16,2.8114735471053803e-15,3.2951033087021649e-25,4.5341941510638714e-25,-1.5018445094700356e-34,1.2618815056968159e-33,2.407949223612091e-28,9.813340428366229e-16,2.8346569283267049e-15,8.0051982119843467e-32,7.668062056641697e-35,4.4553126164443421e-26,2.3282903720889765e-31,9.8129814721223054e-30,1.9643452929195801e-23,2.0227576972403048e-21,3.0468499170396664e-17,1.0712442528869341e-28,4.8614116201410494e-14,2.7962077608045023e-16,6.9361984093182011e-18,3.099980344088844e-16,2.0957263425094418e-25,6.7768726180316292e-25,2.8335428206969785e-16,4.3790796127256874e-15,0.88168480800000004,0.0,0.0094599999993368114,0.10884999999878275,7.7634332715681948e-16,3.5495121192741262e-16,3.1542663975636878e-16,1.9445016375091674e-15,9.0126195237729211e-16,6.100216866063527e-17,2.8231691084602787e-14,1.5462229393168033e-14,5.1293511311654666e-14,9.4089487853840455e-14,6.5125264564674427e-14,2.6247831474289642e-14,6.3688752203059337e-14,1.6818411280042221e-15,4.0526461177043112e-16,9.2169551026711618e-15,5.4456765954255956e-15,1.9294764156661831e-14,1.0407425028764405e-14,4.65194951877207e-17,2.4959443271767133e-14,4.2379590608972785e-17,7.6329571890830948e-25,6.4455203759980364e-17,6.5979607167626936e-14,1.4609696585498591e-15,9.2024169247835231e-16,1.0370283244998479e-15,2.3691851223452083e-16,1.5934248598141021e-14,5.1708761648898241e-14,8.585174582845599e-16,2.2640812607792015e-14,1.3757125037239608e-14,1.5206684657702931e-24,2.2420647914459342e-14,4.1885443165580312e-14,3.0053683179443914e-14,1.5527414621887565e-18,3.3573790942363972e-21,7.2421350897731192e-22,9.0852269140953896e-16,1.8688597718356699e-14,4.9191800567311485e-14,4.3233907882893985e-17,2.3776389006074025e-16,1.261823539342663e-16,3.3359719512391211e-15,5.4968560197166051e-14,6.1637635787128674e-17,4.67783627635427e-18,5.358906781881718e-17,8.6804535662047151e-14
3.070901616539999e-05,0.002556559029606507,1.3317729975963262e-19,5.0352726614501532e-20,2.3548697123896837e-15,8.3255845765983358e-18,3.2283707888413238e-13,0.0,0.0,1.4658594464674006e-13,1.0343512141039093e-15,4.0004254967264294e-15,4.8095254356038471e-25,6.4472006636698675e-25,3.3094084448307102e-34,-1.2092345769544456e-33,2.861750661957869e-28,1.1201882627251086e-15,4.0301892386783174e-15,1.2562011058636268e-31,-1.5198582846949452e-35,6.6538870706760194e-26,2.8855501219222727e-31,1.1659899969552072e-29,2.8452986082241619e-23,2.3174770380970053e-21,4.3646564223935257e-17,1.4343490092767707e-28,6.0329177473311277e-14,3.6064633143698929e-16,8.3780248666743131e-18,3.2837674296559485e-16,2.4011611104710236e-25,8.350570641573593e-25,3.4424987994017589e-16,6.2971357879260511e-15,0.88168480800000004,0.0,0.0094599999991819665,0.10884999999851981,8.5417861175235901e-16,3.651144311288015e-16,3.1888297162349583e-16,2.3875621358399248e-15,1.1292828336269373e-15,7.1321930774471408e-17,3.5406239045116633e-14,1.5645499466562667e-14,6.3026635372273436e-14,1.0560416431504219e-13,7.102255267904641e-14,2.7112814282208674e-14,7.3462316995218559e-14,1.9676056168951216e-15,4.1900578474866462e-16,1.1546796627397778e-14,6.4373678333705442e-15,2.4775923337468525e-14,1.0761986538597047e-14,5.2202069468346502e-17,3.263836232087393e-14,4.9609564986760108e-17,7.8929670993395853e-25,6.5233510045284103e-17,7.9371668444689282e-14,1.4786938374297546e-15,1.077642397162847e-15,1.1578199338972564e-15,2.4682114456254949e-16,1.6670331849817055e-14,5.8051207644506093e-14,9.3950183964527257e-16,2.4787823830443949e-14,1.6196117587036101e-14,1.7807655316269971e-24,3.2463235346422529e-14,5.994277466088722e-14,4.0325690256217999e-14,1.5715788074071864e-18,4.0388358690024736e-21,9.7174150365721884e-22,1.3958806929138169e-15,2.2011654536000069e-14,5.7938706605399295e-14,6.6442263569883704e-17,3.6618849577156046e-16,1.4190902416180635e-16,3.753200363846505e-15,7.2298318097590379e-14,6.9349170291585803e-17,5.2629021531300749e-18,6.511499189974881e-17,1.1474886823812249e-13
3.457448673179999e-05,0.002556559029606176,1.4023456564131619e-19,5.3837057274221703e-20,2.5594623656070647e-15,9.8617710429562216e-18,3.966461159721182e-13,0.0,0.0,1.7520064397579523e-13,1.392819287156761e-15,5.4223802995039188e-15,6.7315024265115769e-25,8.734610585705231e-25,-6.0424901362608343e-34,3.6005876207194936e-33,3.3297865961240632e-28,1.2615115340477133e-15,5.459574565970114e-15,1.8690263087783615e-31,-8.2130987825574078e-35,9.4803436507906337e-26,3.4952836617812866e-31,1.3563485768574207e-29,3.9458835027414489e-23,2.6174688830572005e-21,5.9609905672169754e-17,1.8593208606888851e-28,7.2902063140258786e-14,4.5247875571152595e-16,9.8981709365570979e-18,3.4484099080687629e-16,2.7120705769965411e-25,1.0001140395570082e-24,4.0623996282965248e-16,8.6547190597920473e-15,0.88168480800000004,0.0,0.0094599999990127876,0.10884999999823679,9.2926605458437397e-16,3.7418598273623392e-16,3.2183892368420941e-16,2.8427955664547238e-15,1.3697335806883638e-15,8.177700785631923e-17,4.2974442414428361e-14,1.5795222557307777e-14,7.5084112658037271e-14,1.1669901761514598e-13,7.6301962688720353e-14,2.7858359488263352e-14,8.3409025952565661e-14,2.2571245376748418e-15,4.3077022929513149e-16,1.4109648855604246e-14,7.452317310291694e-15,3.0753751532893687e-14,1.1065207069426976e-14,5.7677513002857115e-17,4.1301202370750094e-14,5.6934713153253198e-17,8.1153333266181069e-25,6.5862421568951965e-17,9.2975354040692477e-14,1.4929766225642041e-15,1.2371176625604702e-15,1.2754717750150133e-15,2.5513869809063587e-16,1.7285702186006443e-14,6.4204099487480642e-14,1.0090770504019429e-15,2.6632534168756565e-14,1.8662385597004748e-14,2.0442906943642146e-24,4.4842118302592502e-14,8.1765551410095527e-14,5.2125442285241136e-14,1.5867587120296092e-18,4.7310611863329812e-21,1.2560840875147771e-21,2.0367606902728132e-15,2.5372020692457735e-14,6.6783817998969042e-14,9.6966291933490489e-17,5.3532795623570972e-16,1.5714764698707106e-16,4.1573776652114251e-15,9.158784783541952e-14,7.681930386208477e-17,5.8296660905117374e-18,7.6848409986379586e-17,1.4590819609096816e-13
3.843995729819999e-05,0.0025565590296058164,1.4680044390997149e-19,5.7178862731485877e-20,2.7615192674268159e-15,1.1474896550080771e-17,4.7659105219439969e-13,0.0,0.0,2.0531989569943493e-13,1.8167001458076075e-15,7.0800631614025974e-15,9.112240474342905e-25,1.140082097383179e-24,-1.5468303496173431e-34,9.4682943403960031e-34,3.8103572195019326e-28,1.405338230904219e-15,7.1255535931172037e-15,2.6494343943396647e-31,1.9533346548149251e-36,1.3008194860719431e-25,4.1311028706594457e-31,1.5518114065672398e-29,5.2892773095277517e-23,2.9228044521855405e-21,7.8486727602948078e-17,2.3437143613845953e-28,8.6262965359282691e-14,5.5530882672965342e-16,1.1488839884070312e-17,3.5958911982405138e-16,3.0285277621154429e-25,1.1727235226687613e-24,4.6910086487276276e-16,1.1481763785005594e-14,0.88168480800000004,0.0,0.0094599999988291914,0.10884999999793367,1.0017574548205994e-15,3.8247481828164007e-16,3.2448247037601587e-16,3.308416680634781e-15,1.6206070603497394e-15,9.237341465198929e-17,5.0872578118235683e-14,1.5923932929134815e-14,8.7418056413523289e-14,1.2739756045959923e-13,8.1027083914650379e-14,2.851762848521454e-14,9.3531910011522749e-14,2.5505597057758808e-15,4.4110650997511023e-16,1.6910090321260306e-14,8.4898405594790432e-15,3.7182243442537399e-14,1.1331333216180956e-14,6.2957425124089373e-17,5.092529533226204e-14,6.4359015571607889e-17,8.3105016267076029e-25,6.6397989013947296e-17,1.0674926439534724e-13,1.5051104307670369e-15,1.3987525673112422e-15,1.3913020749733008e-15,2.621113988857194e-16,1.7799078506191778e-14,7.0241345063771721e-14,1.0687440409223201e-15,2.8214684487684638e-14,2.1153437261310118e-14,2.3113845512524749e-24,5.9659528359662151e-14,1.0742861175236246e-13,6.544687130055852e-14,1.5996547265065807e-18,5.431948421094547e-21,1.5770950386803097e-21,2.8519595930408403e-15,2.8766248130892756e-14,7.5718058743256781e-14,1.3579762146922446e-16,7.5073045964126608e-16,1.720848108485778e-16,4.5534730922960472e-15,1.1280192537067141e-13,8.4139914993539661e-17,6.3850964340107023e-18,8.8746897782651208e-17,1.8022042285307789e-13
4.230542786459999e-05,0.0025565590296054296,1.529619174061966e-19,6.0409265708796451e-20,2.9629825896907908e-15,1.3159904463549783e-17,5.6263367139273956e-13,0.0,0.0,2.3680571124043478e-13,2.3091391994770002e-15,8.9763472296386399e-15,1.2003894074400675e-24,1.4450536187639927e-24,-1.298981281291681e-33,6.8740153733844147e-33,4.3057603783813244e-28,1.5516983466201713e-15,9.0310150776744072e-15,3.6423153959815697e-31,-1.1678451860920746e-34,1.7309903375494046e-25,4.8151303320565966e-31,1.7531856124108261e-29,6.9004978393736469e-23,3.2335616338690163e-21,1.0041772076033917e-16,2.8969699224956254e-28,1.0034805042543325e-13,6.6932949828921142e-16,1.3142850668920292e-17,3.7280379926266213e-16,3.3506146677015304e-25,1.3527211995637067e-24,5.3259317411954057e-16,1.4808365161516238e-14,0.88168480800000004,0.0,0.0094599999986310669,0.10884999999761041,1.071800905616412e-15,3.9031385999986927e-16,3.2711873208771024e-16,3.7829530607295756e-15,1.8803568141196078e-15,1.031080555402964e-16,5.9051585038538036e-14,1.6052596860859039e-14,9.9989049165236168e-14,1.3772253748626346e-13,8.5256453277707724e-14,2.912615116498756e-14,1.0383354750552506e-13,2.8478150729513534e-15,4.5059959496909691e-16,1.9951624575604019e-14,9.5488414439708194e-15,4.4021207819490262e-14,1.1575545765357375e-14,6.8053027015495857e-17,6.1490115866477911e-14,7.1879791112912328e-17,8.4896029174983718e-25,6.6933656331237961e-17,1.2064911141757188e-13,1.5172481963870814e-15,1.5624852506160658e-15,1.5061909719623989e-15,2.6800541604020498e-16,1.8232209026379368e-14,7.6207690054431766e-14,1.1196244864883904e-15,2.9563894878636888e-14,2.3665453272260239e-14,2.5819449000484494e-24,7.7007428672012961e-14,1.3700988128041504e-13,8.0287475600516311e-14,1.6125549430998377e-18,6.1392439646829639e-21,1.9347140728193964e-21,3.8622888819082317e-15,3.2189044891628442e-14,8.4727499286902802e-14,1.8392856511852638e-16,1.0179475243528358e-15,1.8682978198327191e-16,4.9443758391185095e-15,1.3592086550542844e-13,9.1364387034961128e-17,6.9332445329239204e-18,1.0076504401236414e-16,2.1765074368486335e-13
4.6170898430999986e-05,0.002556559029605014,1.5878699774367361e-19,6.3551878487745081e-20,3.1656393637581649e-15,1.491225352866708e-17,6.5475518662548175e-13,0.0,0.0,2.6953324628399209e-13,2.8731180999578302e-15,1.1113853876987566e-14,1.5459996840978466e-24,1.7887967348149251e-24,1.6420489452448456e-33,-8.5803101008881253e-33,4.8130058898904876e-28,1.700620292938055e-15,1.1178596381202233e-14,4.8514940881799258e-31,1.6159975687868571e-34,2.2457712356001678e-25,5.4970474526757319e-31,1.9594858889984593e-29,8.8072197694277292e-23,3.5497983113740762e-21,1.2555206874307948e-16,3.5127310975532448e-28,1.1509793912711279e-13,7.9473703311779949e-16,1.485349087042076e-17,3.846560853532981e-16,3.6783901774128802e-25,1.5400183632505864e-24,5.9651287392618112e-16,1.8664730643027954e-14,0.88168480800000004,0.0,0.0094599999984182753,0.10884999999726687,1.1395419083467339e-15,3.9799071192032194e-16,3.2984044537040635e-16,4.2648986391682233e-15,2.1475943531598434e-15,1.1398660256162872e-16,6.7467379329383545e-14,1.6187210729538012e-14,1.1275669948170827e-13,1.476962847973459e-13,8.904485875801647e-14,2.9714729044229816e-14,1.1431633851845416e-13,3.1490443387690788e-15,4.5975825148488552e-16,2.3237994338235225e-14,1.0629105725037957e-14,5.1233582940426756e-14,1.1811054673062144e-14,7.2975338362526406e-17,7.2976405043142821e-14,7.950085057733237e-17,8.6623229355460007e-25,6.7496181071281402e-17,1.3463724064330669e-13,1.5300065895392445e-15,1.7283975941337819e-15,1.6211679267678395e-15,2.7303660714003573e-16,1.8602295115390062e-14,8.2160921848294587e-14,1.1628620182951574e-15,3.0710415624092819e-14,2.6197247194263399e-14,2.856107052357171e-24,9.697318772046273e-14,1.7058930989344725e-13,9.6644265658981029e-14,1.626114745115132e-18,6.8510317619045485e-21,2.3288691502752251e-21,5.0887991568124674e-15,3.5638769181797004e-14,9.3807818088572654e-14,2.4236283871434742e-16,1.342594533162875e-15,2.0152857936508806e-16,5.3339754151951918e-15,1.6092609917801592e-13,9.8564636176393641e-17,7.4795646398400979e-18,1.1286415013401821e-16,2.5816526686076067e-13
5.390183956379999e-05,0.002556559029604095,1.6958889550097333e-19,6.9626935239292989e-20,3.5783885084552072e-15,1.8605070250552777e-17,8.5745320894667269e-13,0.0,0.0,3.3830883564122094e-13,4.2261202239943941e-15,1.6118522885104882e-14,2.4284123758299321e-24,2.5936054626520284e-24,-5.4341181841094177e-37,2.1589145238787262e-35,5.8776795890100823e-28,2.0062287104551184e-15,1.6206172843846356e-14,8.14528450523053e-31,-1.0178858037429818e-37,3.5572513420866879e-25,7.0094423663899345e-31,2.3920227063392444e-29,1.3623676939934421e-22,4.1989274930464191e-21,1.8604827016598607e-16,4.9779939613580514e-28,1.4639790893446805e-13,1.0805071301668701e-15,1.8421930793035363e-17,4.0485331122383571e-16,4.3512399308017675e-25,1.9374341505623406e-24,7.2541207110224084e-16,2.808315632714497e-14,0.88168480800000004,0.0,0.0094599999979479293,0.10884999999651808,1.2686536863682756e-15,4.1322154416961736e-16,3.3542135302932058e-16,5.2498976579476529e-15,2.7011043804176258e-15,1.362282698111284e-16,8.490023328026168e-14,1.6464563451528384e-14,1.388513208714869e-13,1.6667119297788833e-13,9.548567299138913e-14,3.0870562758632139e-14,1.3583190469531783e-13,3.7648981882666064e-15,4.7770365882119241e-16,3.0564459032097655e-14,1.285492783693947e-14,6.6657578703949884e-14,1.2272335849200275e-14,8.2340107367026601e-17,9.8641171128908272e-14,9.5081333449932746e-17,9.0006253712246006e-25,6.8656226973775546e-17,1.6283828484299829e-13,1.5563231209123094e-15,2.067581101421051e-15,1.8542355139914717e-15,2.8099039560475816e-16,1.9187937720596837e-14,9.4198866778488199e-14,1.230907226117044e-15,3.2514723795622327e-14,3.1322278658116771e-14,3.4165914949237833e-24,1.4503609657673035e-13,2.4998672698388749e-13,1.338979113490743e-13,1.6540843158219233e-18,8.2860456115059338e-21,3.226582807411414e-21,8.2740786903678016e-15,4.2621918620105282e-14,1.1218877195860956e-13,3.9413303894325322e-16,2.1865096759725895e-15,2.3122759626164758e-16,6.1210304938949486e-15,2.1661550965063762e-13,1.1311008751638278e-16,8.5832198880008707e-18,1.3726305002851831e-16,3.4846899672422417e-13
