Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107)
4.201687195944131e-08,0.0029258854228802573,5.4336323176630085e-15,1.4452459640891254e-16,2.1130408996372722e-16,3.3838666124890809e-24,2.7279978260196412e-18,0.0,0.0,1.919173348984333e-13,1.162708600453384e-17,4.1733953164752621e-24,1.6430108669631654e-24,2.3452364980392001e-24,2.9513491689857588e-43,2.7027584664368516e-30,3.7016973286934037e-25,5.3620183376611714e-13,7.0907956495015366e-17,1.9927626420940919e-40,3.9717917405919907e-43,2.0383320754746163e-25,2.2343139462039487e-25,1.2545196237397467e-27,3.4859423563554604e-27,7.8405503607054543e-19,5.3887381830547354e-29,6.3126478515124594e-25,1.3787787031898055e-12,6.6747275445902293e-16,2.8166975634688385e-16,2.4276351126682872e-12,7.6880053985130689e-22,4.8775781125585966e-35,3.0003374375284686e-25,7.1118841245752019e-26,0.88168480800000004,0.0,0.0094599999922404428,0.10884999999442932,2.8109199831927828e-12,2.2898056432789344e-12,1.8560909922379591e-12,8.3690220899565898e-15,6.3818702116721229e-15,5.6895956728584856e-15,5.0026425027041962e-15,1.2443216696791945e-12,5.4436619181368283e-15,1.2803943556998444e-12,1.1791687361223474e-12,1.6641944145917028e-12
4.7597714442474125e-08,0.0029258854228808224,6.3340754877330518e-15,1.9418461576885284e-16,2.8841419098266734e-16,4.8079474664923681e-24,4.2434970540911982e-18,0.0,0.0,2.3881295987896106e-13,1.6338763878024848e-17,6.5260915928658414e-24,2.3556153337173344e-24,3.225576674585421e-24,4.3656345922391057e-43,3.4086274161123434e-30,4.705464028312892e-25,6.6589864729558463e-13,1.0049031844100778e-16,4.1725904817460597e-40,7.381784317918651e-43,2.9093496434648282e-25,2.7860752693269251e-25,1.6321491822422846e-27,6.7459609460845034e-27,1.0587641149164851e-18,9.0567533437148183e-29,8.0512255681000566e-25,1.7087158515212096e-12,9.4545017657938944e-16,3.5129909963590793e-16,2.6391216960759686e-12,1.058576005884608e-21,8.3213654949655985e-35,4.4000720332104997e-25,1.1928964315784862e-25,0.88168480800000004,0.0,0.0094599999912095625,0.10884999999326352,3.0432157155461435e-12,2.4604527517760921e-12,2.0034793240852827e-12,9.5106423754514957e-15,7.2547904425343873e-15,6.4900945214304688e-15,5.7323138826390248e-15,1.4743680513906083e-12,6.2273432786265815e-15,1.5672106534147996e-12,1.4572292071500074e-12,1.9866067493429669e-12
5.262047267720366e-08,0.002925885422881295,7.125556819452269e-15,2.4532060520188134e-16,3.6936937155832001e-16,6.3689929434298027e-24,6.0422438307841198e-18,0.0,0.0,2.8475924325209458e-13,2.149641197923376e-17,9.3232779920854074e-24,3.1396086863116798e-24,4.1569008432501763e-24,5.9234045590151684e-43,4.094021481590611e-30,5.6897426325441589e-25,7.9105408900109803e-13,1.3279246279739692e-16,7.4941838504615059e-40,1.2096494612498573e-42,3.8641744350915428e-25,3.3203774652758824e-25,2.0189541815114241e-27,1.142206517587305e-26,1.3409811343676478e-18,1.3693112305421011e-28,9.7531890472852862e-25,2.0275156414794073e-12,1.2488192643379053e-15,4.1874481667073033e-16,2.8151065430404833e-12,1.3595694079052433e-21,1.2705519424775001e-34,5.9618033714487749e-25,1.7990902941066894e-25,0.88168480800000004,0.0,0.009459999990281711,0.10884999999217718,3.2366661151305567e-12,2.6048802169422477e-12,2.1297277452406653e-12,1.0552436167589233e-14,8.0536117047097071e-15,7.2223227671237529e-15,6.3995704778958381e-15,1.6827031884615877e-12,6.9421281080559598e-15,1.8375815527732276e-12,1.7226363459885389e-12,2.2813998446722459e-12
5.764323091193319e-08,0.002925885422881735,7.8937079573017831e-15,3.0240617985574837e-16,4.6140573803136587e-16,8.2146685936978563e-24,8.3154733087021919e-18,0.0,0.0,3.3413499348904554e-13,2.7594271769377013e-17,1.2866160386761543e-23,4.0686936657114264e-24,5.2251948658824222e-24,7.757766938084675e-43,4.8233306232005307e-30,6.7472913047939967e-25,9.2362220869249503e-13,1.7083310891926723e-16,1.267325004388108e-39,1.8873974181389038e-42,4.992338932551483e-25,3.8883910024527186e-25,2.4530696757508966e-27,1.8371243556487034e-26,1.6551528889280534e-18,1.9871467138147385e-28,1.157765970145876e-24,2.3658880524065356e-12,1.6059126811670838e-15,4.9039039583422336e-16,2.9791685028575363e-12,1.6974329691511518e-21,1.856428097623053e-34,7.8325398110973419e-25,2.6019777514831701e-25,0.88168480800000004,0.0,0.0094599999893538005,0.10884999999106244,3.4175965485369585e-12,2.7426309782829003e-12,2.2512586042802269e-12,1.1608488768740702e-14,8.8655274482615904e-15,7.9663363104378129e-15,7.0774831297712156e-15,1.8911297798692646e-12,7.6664691497764891e-15,2.1176263531636775e-12,2.000610748346163e-12,2.5788081854131442e-12
6.266598914666272e-08,0.002925885422882167,8.63534326883745e-15,3.6525586866052941e-16,5.6458968126802668e-16,1.0363445858782537e-23,1.1124172319983487e-17,0.0,0.0,3.8684298759652452e-13,3.4698956872665445e-17,1.7256486322702491e-23,5.1519735280685627e-24,6.4353614503252524e-24,9.8703430618004183e-43,5.5936523893864737e-30,7.8756614104519731e-25,1.0631391409474999e-12,2.1493426973684544e-16,2.0387499773190535e-39,2.8279029961993937e-42,6.304250501686656e-25,4.4885239317662072e-25,2.9376548783450968e-27,2.8313190949164245e-26,1.9999893417779351e-18,2.7879261051139495e-28,1.3518786309905344e-24,2.7229424026639867e-12,2.0197163996461141e-15,5.6595988391066765e-16,3.1327418745214693e-12,2.070768464356383e-21,2.6156635801843426e-34,1.0033193208004833e-24,3.6347641247610695e-25,0.88168480800000004,0.0,0.0094599999884258275,0.10884999998992444,3.58785834740618e-12,2.8751090266109707e-12,2.3689809484000332e-12,1.2679383074603328e-14,9.6910522148040911e-15,8.7227006174729482e-15,7.7666712130276239e-15,2.0988974621712325e-12,8.4009230421472876e-15,2.4057955979170699e-12,2.2896480279149377e-12,2.8775986819665129e-12
6.768874738139225e-08,0.0029258854228825914,9.3485649381526113e-15,4.3366829424661552e-16,6.7895367781068848e-16,1.283328693317006e-23,1.4529531262743601e-17,0.0,0.0,4.4279661157487276e-13,4.2875338941592701e-17,2.2599516285723032e-23,6.3982143003073537e-24,7.7921475495472416e-24,1.2260136827548135e-42,6.4024911016835795e-30,9.0729331018863612e-25,1.2092065607691846e-12,2.6539966666658975e-16,3.1446160593988045e-39,4.0953157968266583e-42,7.8098805070449934e-25,5.1194416981985829e-25,3.4761667010035539e-27,4.2094598003905631e-26,2.3741775742179844e-18,3.8022146526913148e-28,1.5571634271918547e-24,3.0979248100076569e-12,2.493045881054844e-15,6.4520971003327725e-16,3.2771056375170051e-12,2.4781154373703376e-21,3.5746819486057009e-34,1.2583897667355224e-24,4.9312242629262872e-25,0.88168480800000004,0.0,0.0094599999874977886,0.1088499999887674,3.7490404697697485e-12,3.0034018888201186e-12,2.4835805582158157e-12,1.3765788931165424e-14,1.0530802060831064e-14,9.4919531791647456e-15,8.4675967872394282e-15,2.3054522473127238e-12,9.1459035372609976e-15,2.7007637435663524e-12,2.5884198827305161e-12,3.176822031743435e-12
7.271150561612179e-08,0.002925885422883023,1.0032642994619008e-14,5.0742905578855859e-16,8.045003032240692e-16,1.5641676125238831e-23,1.8592903083188189e-17,0.0,0.0,5.0191931458748605e-13,5.2186635336943896e-17,2.9003955096415235e-23,7.8158656967694416e-24,9.3001625351772698e-24,1.4924197361775431e-42,7.2477400040805253e-30,1.0337722307605543e-24,1.361487353721869e-12,3.2251584572494707e-16,4.679684394780282e-39,5.7614947812798571e-42,9.5187891750067437e-25,5.7800394813483635e-25,4.0723858418543695e-27,6.0691968878636338e-26,2.7763918256524929e-18,5.0623755201382579e-28,1.7732201454780109e-24,3.4902089188388148e-12,3.0285565602070439e-15,7.2792687573561925e-16,3.4133915538512063e-12,2.9179658864434549e-21,4.7604599610448135e-34,1.5504052366683189e-24,6.5257654821275032e-25,0.88168480800000004,0.0,0.0094599999865696855,0.10884999998759472,3.9024866670820648e-12,3.1283041578153776e-12,2.595535987989574e-12,1.4868361657738256e-14,1.1385378987538178e-14,1.0274605258819622e-14,9.180683649338466e-15,2.510422363260174e-12,9.9017864696010771e-15,3.0014144302072716e-12,2.8957642470302283e-12,3.4757916000124818e-12
7.961286836703154e-08,0.002925885422883635,1.0925144348717606e-14,6.1710651358831026e-16,9.952203881884511e-16,2.008407958303759e-23,2.536166371074658e-17,0.0,0.0,5.8820056208244724e-13,6.6944773684185902e-17,3.9740996408358662e-23,1.0058365589745495e-23,1.1627132436427579e-23,1.9025824870662451e-42,8.4652410186212412e-30,1.2183989574961972e-24,1.5803336173518401e-12,4.1234079792071822e-16,7.6909993059282713e-39,8.8481857994958651e-42,1.2215329569560157e-24,6.7343956697375126e-25,4.9932496761848818e-27,9.6169208474366521e-26,3.3724278230142797e-18,7.2576539546678417e-28,2.0870633845669994e-24,4.0564612266183693e-12,3.8703982921218759e-15,8.4689684936132627e-16,3.5892954269622104e-12,3.5726645839888844e-21,6.8094618156299065e-34,2.015356293477977e-24,9.266377451952325e-25,0.88168480800000004,0.0,0.0094599999852943376,0.10884999998596309,4.1027850251326454e-12,3.2954985279625484e-12,2.7457032852725817e-12,1.6410684772885367e-14,1.2584671246513563e-14,1.137273592490697e-14,1.018120993472003e-14,2.7889874293989351e-12,1.0958976937643828e-14,3.4220557268633209e-12,3.3301854548537187e-12,3.8852226775958525e-12
8.651423111794128e-08,0.0029258854228842827,1.1764566827432239e-14,7.3592294091215059e-16,1.2069712357322256e-15,2.5241777025138466e-23,3.3647163856430526e-17,0.0,0.0,6.8018635059190091e-13,8.4118694575038301e-17,5.2994704622700567e-23,1.2660705355851184e-23,1.4259610154192914e-23,2.3628352647353888e-42,9.7442335636309609e-30,1.4154595673534093e-24,1.8097485003101877e-12,5.1590738447186454e-16,1.2046497386335107e-38,1.3068680103704922e-41,1.5336220628702011e-24,7.7409752918055229e-25,6.0421227042957734e-27,1.4619361902261776e-25,4.0158640996597743e-18,1.0075238188885435e-27,2.4199721229733169e-24,4.6532247683400984e-12,4.8406188928254532e-15,9.7164706017365457e-16,3.754061742788484e-12,4.282339102905113e-21,9.4090430976301894e-34,2.5583924762727948e-24,1.2725582403007372e-24,0.88168480800000004,0.0,0.0094599999840188527,0.10884999998431315,4.2930636818850386e-12,3.4585650412203323e-12,2.8921937029052547e-12,1.7985991660227302e-14,1.3814186592637011e-14,1.2498307438324624e-14,1.1206767874119184e-14,3.0636217774155754e-12,1.2038614420521369e-14,3.8496135350462772e-12,3.7766059905589201e-12,4.2922514120348959e-12
9.341559386885103e-08,0.002925885422884976,1.2554109297221671e-14,8.6335160541130924e-16,1.4396862649688292e-15,3.11579158988927e-23,4.3607679634188534e-17,0.0,0.0,7.7774987340121944e-13,1.0386117263397922e-16,6.9077432562776995e-23,1.5643087351773269e-23,1.720880468098405e-23,2.8720790844320987e-42,1.1081600210451382e-29,1.62491573155146e-24,2.0492322209695906e-12,6.3385212793482008e-16,1.8124307921570175e-38,1.8680929851132218e-41,1.8903810198536747e-24,8.7981264564310341e-25,7.2311684282464735e-27,2.1462704473792081e-25,4.7038745025372804e-18,1.3614524187363534e-27,2.7714505277891104e-24,5.2795608602117162e-12,5.9451181471382148e-15,1.1018325093832308e-15,3.9095591959046539e-12,5.0436648981256382e-21,1.2630692918441659e-33,3.1841846682430933e-24,1.6994205268447319e-24,0.88168480800000004,0.0,0.0094599999827432186,0.10884999998264931,4.4752568757471435e-12,3.6182746599210128e-12,3.0354363460496065e-12,1.9595676111426498e-14,1.5075194571889268e-14,1.3652487056368693e-14,1.2258432036885454e-14,3.3340719827852818e-12,1.3141662294231284e-14,4.282471183848134e-12,4.2331357547804491e-12,4.696252593403383e-12
9.999999999999998e-08,0.002925885422885724,1.3264456926062122e-14,9.9250711639783269e-16,1.6812052763757186e-15,3.754863952601388e-23,5.4816962686375625e-17,0.0,0.0,8.7593437710941889e-13,1.252286598697731e-16,8.7355653583123619e-23,1.8860962362062486e-23,2.0327834525794499e-23,3.4024985543520899e-42,1.2409633697013246e-29,1.8363392569484057e-24,2.2867293896549319e-12,7.6034203113152293e-16,2.5923234852826991e-38,2.5595561160332849e-41,2.2743884628057818e-24,9.8526029220837868e-25,8.5081116901246865e-27,3.0112919338304659e-25,5.3995339130611573e-18,1.7760431919407129e-27,3.1237486072340757e-24,5.9039779243725165e-12,7.1292456352523073e-15,1.2308411079361992e-15,4.0507099782646502e-12,5.8154461503722685e-21,1.6350049794446988e-33,3.8626098084791597e-24,2.1904857506277516e-24,0.88168480800000004,0.0,0.009459999981526036,0.10884999998105224,4.6429607128086626e-12,3.7680205370125752e-12,3.1693521435882477e-12,2.1164717622914637e-14,1.6308774560535083e-14,1.4781361397555663e-14,1.3287081424224116e-14,3.5880675315425954e-12,1.4216724952388068e-14,4.6991964242159713e-12,4.6766699676106531e-12,5.0784886571112848e-12
1.0031695661976078e-07,0.002925885422885724,1.3297660955403486e-14,9.9890399864054515e-16,1.6933108578717731e-15,3.7875308894899112e-23,5.5400990733373808e-17,0.0,0.0,8.8078501835932738e-13,1.2632185957843067e-16,8.8312885042590962e-23,1.9025337394247479e-23,2.0485661751979426e-23,3.4291097759066735e-42,1.2474812974883233e-29,1.8468034804691096e-24,2.2983787543191291e-12,7.667838876520694e-16,2.6355117979777129e-38,2.5971559024631556e-41,2.2939810064034211e-24,9.9044749957906848e-25,8.5732971512792143e-27,3.0588970566926009e-25,5.4339532838370806e-18,1.798062731207431e-27,3.141120739675579e-24,5.934686911206249e-12,7.1895412751976178e-15,1.2371658042422566e-15,4.0573475078084853e-12,5.8536752832274303e-21,1.6546095441686511e-33,3.8973419245011551e-24,2.2163285436597842e-24,0.88168480800000004,0.0,0.0094599999814674405,0.10884999998097518,4.6509017860657307e-12,3.7751698868858728e-12,3.1757340182243529e-12,2.1241087400977938e-14,1.6368925364410611e-14,1.4836401775932915e-14,1.3337236236816671e-14,3.6001938921576045e-12,1.4269048101367903e-14,4.7193326171805374e-12,4.6981963091003436e-12,5.0968053047549731e-12
1.0721831937067053e-07,0.0029258854228865322,1.3999427133619454e-14,1.1421343083692639e-15,1.9678115606314552e-15,4.543662984119063e-23,6.918452619564213e-17,0.0,0.0,9.8920317111256503e-13,1.5164779376130488e-16,1.1103593687259614e-22,2.2827001920535468e-23,2.4100879928023263e-23,4.0332125217852825e-42,1.3921814860599993e-29,2.0812204505780088e-24,2.5568567045066446e-12,9.1528888396795155e-16,3.7222207446918284e-38,3.5255315707233296e-41,2.7465399005803628e-24,1.1058863896091474e-24,1.0082191271234665e-26,4.2498526101752491e-25,6.2039036710208276e-18,2.3284327164854764e-27,3.5286983809445886e-24,6.617942441355756e-12,8.5793256023113811e-15,1.3774076244952977e-15,4.1987256463126277e-12,6.7097566382190969e-21,2.1227131434066865e-33,4.7024368810267552e-24,2.8324059974722397e-24,0.88168480800000004,0.0,0.0094599999801915063,0.10884999997929351,4.8212178803411621e-12,3.9296311595894135e-12,3.3133013463787778e-12,2.2923525731179381e-14,1.7696563128506278e-14,1.6051145891831551e-14,1.4444195290721864e-14,3.8619190180090253e-12,1.5421683249711353e-14,5.1591576026086423e-12,5.1704694122711084e-12,5.4936333480207933e-12
1.1411968212158028e-07,0.002925885422887406,1.4663688007402355e-14,1.2926403740580786e-15,2.2631805752843257e-15,5.3884569922532051e-23,8.5115564526887982e-17,0.0,0.0,1.1029305206208044e-12,1.7998381769336462e-16,1.3759245761787568e-22,2.7067422666936239e-23,2.8064946768035635e-23,4.6838587073890447e-42,1.5420925978124426e-29,2.32831739034151e-24,2.8243945792023324e-12,1.0799345565969739e-15,5.1261523875414409e-38,4.6875985810662363e-41,3.2501300159416008e-24,1.2260309437100788e-24,1.1772259073618046e-26,5.775263163680895e-25,7.0118137075394868e-18,2.9642042662725504e-27,3.9339766112234071e-24,7.3287640964022211e-12,1.0119736255875744e-14,1.5223589164135683e-15,4.3347723466127025e-12,7.6096253991569371e-21,2.6745913096298769e-33,5.6040248900044667e-24,3.5568033522628469e-24,0.88168480800000004,0.0,0.0094599999789154125,0.10884999997760657,4.9871685679117125e-12,4.0819204329233158e-12,3.4482890203424556e-12,2.4644260350394069e-14,1.9059263218783822e-14,1.7297786698296014e-14,1.558029919402503e-14,4.1192331848288923e-12,1.6600456320920967e-14,5.6011118781364726e-12,5.6488549624194975e-12,5.8865661403166265e-12
1.2102104487249003e-07,0.0029258854228883485,1.5294631673999687e-14,1.4500633311523082e-15,2.5794381250122276e-15,6.3261956769364495e-23,1.0335142629925524e-16,0.0,0.0,1.2219058669110723e-12,2.1147291448177341e-16,1.6833916892229384e-22,3.1765797145578791e-23,3.2388172657457413e-23,5.3806676580258413e-42,1.6970770772360166e-29,2.5882904704634294e-24,3.1007693245249333e-12,1.2612725745895464e-15,6.9062121487908e-38,6.1207066834972994e-41,3.8067842073487295e-24,1.3507964348577368e-24,1.3658634909899183e-26,7.6975917194735852e-25,7.8560328275082365e-18,3.717582359655891e-27,4.356812249661587e-24,8.0666659237666491e-12,1.1815893970342102e-14,1.6718546181644401e-15,4.4663787714063909e-12,8.5513042191207097e-21,3.317487719318269e-33,6.606659741731862e-24,4.3987126290405616e-24,0.88168480800000004,0.0,0.0094599999776391486,0.10884999997591599,5.1495090629544931e-12,4.2322153240467693e-12,3.5808040987435145e-12,2.6404538162223411e-14,2.045816138982232e-14,1.8577368901080419e-14,1.6746512733482742e-14,4.372158643522262e-12,1.7806233304528016e-14,6.044528303167206e-12,6.132437192367508e-12,6.2755080792235954e-12
1.3482377037430953e-07,0.0029258854228904493,1.6472098818605384e-14,1.7844287484748332e-15,3.2748428231696077e-15,8.497780677160255e-23,1.4736854428759839e-16,0.0,0.0,1.4754053756799106e-12,2.8447498380226515e-16,2.4388352747211367e-22,4.2612838078027465e-23,4.2152615955122837e-23,6.912869671928053e-42,2.0218271860791515e-29,3.1478364149982911e-24,3.6793138691933022e-12,1.6761706542964227e-15,1.1857311410327109e-37,9.9623028059621974e-41,5.0872538611836824e-24,1.6139008463888961e-24,1.8084692258406503e-26,1.3016532236946556e-24,9.647921732449075e-18,5.6288022102954916e-27,5.254819035599408e-24,9.6220431152582445e-12,1.5695369858291522e-14,1.983951280413274e-15,4.7190964508990649e-12,1.0553517238525291e-20,4.90554665245724e-33,8.9333733610337007e-24,6.4721258352242072e-24,0.88168480800000004,0.0,0.0094599999750861075,0.10884999997252914,5.4656144271172616e-12,4.5272877436459759e-12,3.8387299870007696e-12,3.0048610369240969e-14,2.3369004922132725e-14,2.123944819593744e-14,1.9173043483508746e-14,4.8650235381732929e-12,2.0302188642106192e-14,6.9336925292739901e-12,7.1122474545436404e-12,7.0412530979435768e-12
1.4862649587612902e-07,0.0029258854228928514,1.7559548277150984e-14,2.1431453536761172e-15,4.0547507672674589e-15,1.1093354559469466e-22,2.0250359860604586e-16,0.0,0.0,1.7493891216889329e-12,3.7177193836216371e-16,3.4073540716984857e-22,5.5520815561734919e-23,5.3474035752338585e-23,8.6313073640129504e-42,2.3657142605319984e-29,3.7621116446424487e-24,4.2913136406637161e-12,2.1641756335107217e-15,1.9155599724273748e-37,4.0567776421809736e-32,6.6036133934118553e-24,1.8946907666226268e-24,2.3496303829899091e-26,2.0844618976534883e-24,1.1570520666086572e-17,8.1710598515669978e-27,6.2224032643657797e-24,1.1281135920728775e-11,2.0256701755917018e-14,2.3128469568821052e-15,4.9613703714241016e-12,1.2705525214359115e-20,6.9459715307989886e-33,1.1719503936356266e-23,9.1276045345245158e-24,0.88168480800000004,0.0,0.009459999972532343,0.10884999996914103,5.7729316529052472e-12,4.8155111275514267e-12,4.0875922905764176e-12,3.3865358219290269e-14,2.6437857528090377e-14,2.4045425692067883e-14,2.1731203693752989e-14,5.3409544593470128e-12,2.2916210502565429e-14,7.8234321297937992e-12,8.1051307770303676e-12,7.7907702342107701e-12
1.6242922137794852e-07,0.00292588542289556,1.8579150313765667e-14,2.5246474093559682e-15,4.9202717075503268e-15,1.4148628055636447e-22,2.7003824678367536e-16,0.0,0.0,2.0436391166321943e-12,4.74467748038743e-16,4.6212866217275568e-22,7.0642888811988566e-23,6.6430622612155754e-23,1.0540126050985647e-41,2.7282031241497435e-29,4.4338079938336113e-24,4.9358804153216544e-12,2.7293548670790102e-15,2.9471192782717242e-37,8.0227384584208744e-33,8.3711510845522406e-24,2.1927381773617699e-24,3.0041496293596506e-26,3.1940530184765454e-24,1.3617197604231436e-17,1.1462525773273406e-26,7.2596936934815566e-24,1.3041461951648543e-11,2.5537695438385204e-14,2.6579400843938629e-15,5.1962741745519573e-12,1.4999369861943253e-20,9.4991929803852524e-33,1.5002686885069674e-23,1.2441796645720913e-23,0.88168480800000004,0.0,0.0094599999699778153,0.10884999996575673,6.0735888539609426e-12,5.0973002642860928e-12,4.3278037306327437e-12,3.7864180248626359e-14,2.9673281873324934e-14,2.7003162314254048e-14,2.4428254171963286e-14,5.8004499877861629e-12,2.5654820185988505e-14,8.7115540461280826e-12,9.1076821992476739e-12,8.5241730246604336e-12
1.7623194687976802e-07,0.0029258854228985803,1.9548157075696079e-14,2.9277732424673621e-15,5.872805159194133e-15,1.7700234934483292e-22,3.5127324355786316e-16,0.0,0.0,2.3580022604242585e-12,5.9365647051604392e-16,6.1146296394934933e-22,8.8133437557808845e-23,8.1099259499223467e-23,1.2645370150530758e-41,3.108875545637e-29,5.1660059894073497e-24,5.6123112105485717e-12,3.3756772589647251e-15,4.3567475333017589e-37,2.4768951356114709e-32,1.0404832922666641e-23,2.5076697127617925e-24,3.788034699954553e-26,4.7193713876570675e-24,1.5783014407744794e-17,1.5630779602801387e-26,8.3671654839930171e-24,1.4900848834112464e-11,3.1575255843303414e-14,3.0188015071216491e-15,5.4258943167455922e-12,1.7429141896941656e-20,1.2627371424735031e-32,1.8821466807768855e-23,1.6493520839152765e-23,0.88168480800000004,0.0,0.0094599999674224809,0.1088499999623796,6.3688943571155866e-12,5.3729136253279109e-12,4.5597007538375995e-12,4.2054313465400533e-14,3.3083694460527726e-14,3.012037291272884e-14,2.7271315129393456e-14,6.2440461592152893e-12,2.8524413295077942e-14,9.5965395825796672e-12,1.0117449988396963e-11,9.2417047395922443e-12
1.9003467238158752e-07,0.0029258854229019097,2.0479769790767982e-14,3.3516683697250198e-15,6.9139558362238901e-15,2.1785851329338065e-22,4.4753215157701352e-16,0.0,0.0,2.6923697126488428e-12,7.3042495454313854e-16,7.9230267244274584e-22,1.0814867501326168e-22,9.7555766704814113e-23,1.4954342819654329e-41,3.5073894045278928e-29,5.9621488831189772e-24,6.3200237179195566e-12,4.1070299024199318e-15,6.2305261659353154e-37,1.1199113712258765e-32,1.2719339400285117e-23,2.8391501567126238e-24,4.7185660824334685e-26,6.7634919514260684e-24,1.8064209558051082e-17,2.0813061331653223e-26,9.5455789973544843e-24,1.6857340319643862e-11,3.8405537170430438e-14,3.3951221647518995e-15,5.6516248136871504e-12,1.9990359323132764e-20,1.6394663548067316e-32,2.3215464846322147e-23,2.1364075047654443e-23,0.88168480800000004,0.0,0.0094599999648663103,0.10884999995901172,6.6596181157190606e-12,5.6425093592322739e-12,4.783565951191811e-12,4.6444853815508683e-14,3.6677384914299564e-14,3.340464713991688e-14,3.0267388557035761e-14,6.67229770567286e-12,3.1531281144548337e-14,1.0477323733443063e-11,1.1132654831705035e-11,9.9436883609472086e-12
2.0383739788340702e-07,0.0029258854229055513,2.138378384574706e-14,3.7957122746730746e-15,8.0454702414573204e-15,2.6444297760213571e-22,5.6016384504117195e-16,0.0,0.0,3.0466612568265501e-12,8.8585483561913443e-16,1.0083759822593576e-21,1.3084721852836842e-22,1.1587504522613601e-22,1.7474615497335915e-41,3.9234476943665816e-29,6.8260137341556039e-24,7.058506732407539e-12,4.9272308365827106e-15,8.6647235405031359e-37,-7.2449697554624541e-33,1.5329096468222927e-23,3.1868686085954594e-24,5.8142451846347306e-26,9.4447006081983027e-24,2.0457842139344967e-17,2.7156555453732624e-26,1.0795921122603576e-23,1.8909118238850894e-11,4.6064058327709395e-14,3.7866731814720546e-15,5.874389375213329e-12,2.2679542040175703e-20,2.0867405757564054e-32,2.822553581168262e-23,2.7137470226261251e-23,0.88168480800000004,0.0,0.0094599999623092585,0.10884999995565439,6.9462056750686395e-12,5.9062180096631311e-12,4.9996693840804401e-12,5.1044768485729771e-14,4.0462524018482656e-14,3.6863465492833127e-14,3.3423382185777439e-14,7.0857425856634829e-12,3.4681630612677506e-14,1.1353124804321242e-11,1.2151975119172539e-11,1.0630461548985955e-11
2.176401233852265e-07,0.0029258854229094996,2.2267203732697213e-14,4.2594590517927008e-15,9.2691840064190919e-15,3.1715621961558022e-22,6.9054418455068407e-16,0.0,0.0,3.4208138037829995e-12,1.0610239165283714e-15,1.2635742569697212e-21,1.5639059219304032e-22,1.3613114772631832e-22,2.0213851565511887e-41,4.3567770845220229e-29,7.7616903587562507e-24,7.8272861231688984e-12,5.8400377136187414e-15,1.1766251096254084e-36,9.501704285126935e-33,1.8248298443651999e-23,3.5505291456301916e-24,7.0948300491709798e-26,1.289758913604413e-23,2.2961522788960946e-17,3.481870908498007e-26,1.2119365993083474e-23,2.1054450320881578e-11,5.4585781114426477e-14,4.193276805204412e-15,6.094804673983377e-12,2.5493888757875376e-20,2.6114271850273837e-32,3.3893906123873837e-23,3.3900618493763672e-23,0.88168480800000004,0.0,0.009459999959751289,0.10884999995230843,7.228926795793439e-12,6.1641812660608292e-12,5.2082867422069662e-12,5.5862911571566816e-14,4.4447178372150805e-14,4.0504209783437414e-14,3.6746115692072847e-14,7.484886928323509e-12,3.7981589442428023e-14,1.2223326629274308e-11,1.3174390448316372e-11,1.1302342087352498e-11
2.31442848887046e-07,0.002925885422913752,2.3134957370565456e-14,4.7425867526748161e-15,1.0586974122194394e-14,3.7641167932593606e-22,8.4007703378455958e-16,0.0,0.0,3.814773959359092e-12,1.2570069323157795e-15,1.5619515015669838e-21,1.8494364719221749e-22,1.5839732795338725e-22,2.3179948828843955e-41,4.8071173842517639e-29,8.773575324172987e-24,8.6259084127087305e-12,6.8491518482705512e-15,1.5653076023256159e-36,-3.9110251866759355e-33,2.1490921576487351e-23,3.9298469977528287e-24,8.5813311406785401e-26,1.7274156739360983e-23,2.5573206846088649e-17,4.3967584584183661e-26,1.3517262271943058e-23,2.3291668391544109e-11,6.4005145993520423e-14,4.6147883850974571e-15,6.3132851012498748e-12,2.8431023705170379e-20,3.220638622730132e-32,4.0264287855109767e-23,4.1743457571330659e-23,0.88168480800000004,0.0,0.0094599999571923707,0.10884999994897442,7.5079505037971205e-12,6.4165418291827715e-12,5.4096869769838158e-12,6.0908029777220699e-14,4.8639316829390217e-14,4.4334167079802292e-14,4.0242322070376218e-14,7.8702168776128303e-12,4.1437208411423434e-14,1.3087420424513826e-11,1.4199084479538518e-11,1.1959637192514084e-11
