Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199)
6.652752483476635e-08,0.002516083336481184,9.2827055238681341e-14,5.9102569281479949e-15,6.2451160603478671e-15,3.600492723651121e-14,1.7605184074047246e-16,0.0,0.0,1.6016264717738982e-12,1.9366997971725793e-16,8.295960106400665e-23,2.3504025385170194e-23,2.3150439068067518e-23,3.175318244705669e-41,1.6663356306827767e-29,2.992640588835337e-24,1.6545700144133963e-12,5.1149405331227776e-16,7.7720506717720207e-37,6.6903689870561624e-40,1.2673675229362441e-23,1.6037358917449079e-24,1.6706112613582061e-26,4.0217408003387397e-24,4.6648268588431509e-18,6.859274668859661e-27,4.9253537049568066e-24,6.1397470408258831e-12,4.7824356721396326e-15,1.3773225877730366e-15,5.392774369517623e-12,5.4891704622351803e-21,2.3514472174488114e-31,4.8625401725856233e-24,1.3269971091459618e-23,0.88168480800000004,0.0,0.0094599999780227585,0.1088499999779865,6.0072606383978863e-12,4.8206465755417816e-12,4.0084425155442004e-12,3.072068135818457e-14,2.105237103949389e-14,1.0503488561452205e-14,1.6203436820544392e-14,3.7782605272005836e-12,1.9429460097785593e-14,4.8814644462960846e-12,4.9072270487164938e-12,5.1539748498935046e-12,7.787017854549033e-13,8.0265752199297958e-15,2.956488223306626e-13,3.0556234575724236e-13,2.4138959042614057e-13,5.3687071103711111e-15,1.825418764762934e-13,2.32236297481312e-14,3.1465820663086868e-13,1.0684228425531818e-15,1.7076214138445452e-18,1.7696660050445593e-13
7.258598343214953e-08,0.0025160833364819145,9.9441031534653761e-14,7.0392577114997322e-15,7.4415448018639621e-15,4.288493105621949e-14,2.3165497949724176e-16,0.0,0.0,1.8826574331549205e-12,2.4859662721577465e-16,1.1103897713006149e-22,2.9924737416591333e-23,2.8224002701716669e-23,3.8529195919479518e-41,1.884162384714174e-29,3.5146505417935531e-24,1.8619235492306738e-12,6.3397177975562716e-16,1.2453584713368277e-36,1.0156602136122205e-39,1.6265842152141937e-23,1.8541519801136892e-24,2.0607186596488799e-26,6.0468083004778821e-24,5.4964594766634064e-18,9.7379595090116546e-27,5.7642119297782074e-24,7.0828175891975343e-12,5.9242672707419979e-15,1.5914553293402264e-15,5.6555787659802717e-12,6.5102370861276561e-21,3.060619175442902e-31,6.3009615040794171e-24,1.8352454918309914e-23,0.88168480800000004,0.0,0.0094599999760168856,0.1088499999751824,6.2922498267046858e-12,5.0555256397868328e-12,4.2208132064970088e-12,3.4206661362278093e-14,2.3249978911628213e-14,1.1637577878141073e-14,1.7960218417737154e-14,4.154769759190544e-12,2.1698041884677719e-14,5.503547818367732e-12,5.5976820926124968e-12,5.7031330232785672e-12,9.4096694767493932e-13,8.9300826520294903e-15,3.3389550313724464e-13,3.5957038442508009e-13,2.8381358156525348e-13,6.4553143916102493e-15,2.0730910088913743e-13,2.6021281427251559e-14,3.7094041360009187e-13,1.1936476136285387e-15,2.1618102705782802e-18,2.0262955007779045e-13
7.86444420295327e-08,0.002516083336482701,1.0568634436124525e-13,8.2435975351097303e-15,8.7181622088250824e-15,5.0224739834435872e-14,2.9731799223335667e-16,0.0,0.0,2.1836807899821258e-12,3.1270884163903747e-16,1.4497095802754731e-22,3.733332657989743e-23,3.3822577187788273e-23,4.5835036964643675e-41,2.106029629664949e-29,4.0741245054956052e-24,2.0730381256079413e-12,7.7110787625364159e-16,1.9107872669841253e-36,1.487108756500495e-39,2.0453893962054441e-23,2.1173078417479519e-24,2.5032866297114501e-26,8.7639017582754194e-24,6.368030992809783e-18,1.3425811905004606e-26,6.6551316582012122e-24,8.0731755284391855e-12,7.2020187516259682e-15,1.8154661100389932e-15,5.9030531082996727e-12,7.5832327071415316e-21,3.8974085748308612e-31,7.9926424514127163e-24,2.4628908472350021e-23,0.88168480800000004,0.0,0.009459999974010383,0.10884999997234006,6.5637654931845853e-12,5.2838117163895475e-12,4.4267700014488304e-12,3.7772799434284779e-14,2.5461894757096694e-14,1.278604932469651e-14,1.973043004338735e-14,4.523214700467792e-12,2.4020778809410375e-14,6.1299146003349208e-12,6.3039846592446043e-12,6.2457329005568024e-12,1.1161415401721323e-12,9.8462866202742032e-15,3.7193557963880893e-13,4.1753018213907395e-13,3.2924440767481804e-13,7.6501033404327277e-15,2.319798614532455e-13,2.8832773532827416e-14,4.3145673503327577e-13,1.3208175767904175e-15,2.6733841259074298e-18,2.2831910713963625e-13
8.470290062691588e-08,0.0025160833364835503,1.1161768827255293e-13,9.51923960482514e-15,1.0070597375888991e-14,5.7999858969701404e-14,3.7367513666861774e-16,0.0,0.0,2.5043067850365511e-12,3.8663131060345408e-16,1.8534775443281947e-22,4.5784491936532751e-23,3.995225105352273e-23,5.3658748869698395e-41,2.3318502660219724e-29,4.6713573447653341e-24,2.2878716406450346e-12,9.2317049753223274e-16,2.8269518585967759e-36,2.1120116221366626e-39,2.5278093252196802e-23,2.392792665340999e-24,3.0013938789018937e-26,1.231614301220024e-23,7.2758185536142801e-18,1.8059390065690485e-26,7.5974819501522528e-24,9.1093315038863998e-12,8.6181088679741343e-15,2.0488136800150578e-15,6.1378363164921072e-12,8.7030710414414522e-21,4.8727417632660523e-31,9.9588261900960787e-24,3.2229629832904801e-23,0.88168480800000004,0.0,0.0094599999720032801,0.10884999996946637,6.8243189031408645e-12,5.5065358027244866e-12,4.6269260975824303e-12,4.1412570995678243e-14,2.7682942855824981e-14,1.3946247720898451e-14,2.1509526192591471e-14,4.8835407881323166e-12,2.6393154612968301e-14,6.7585118202651963e-12,7.0234178076169108e-12,6.781268376654867e-12,1.303535033850268e-12,1.0772843207615512e-14,4.0965224774361397e-13,4.7937687977808344e-13,3.7761135431076595e-13,8.9536458576555249e-15,2.5646635491067522e-13,3.1650087431952634e-14,4.9615664423320349e-13,1.4495625171265856e-15,3.2419986822403827e-18,2.5388235196626872e-13
9.076135922429906e-08,0.002516083336484474,1.1728114379272164e-13,1.0862753559625537e-14,1.1495116540173141e-14,6.6189482901540192e-14,4.6132758444538511e-16,0.0,0.0,2.8441900176797426e-12,4.7097712355949693e-16,2.3277178082412212e-22,5.5332167720135314e-23,4.6619855280130943e-23,6.1995325107670655e-41,2.5616238728689929e-29,5.3067955275722835e-24,2.506450681445721e-12,1.0904268346194667e-15,4.0550148578085063e-36,2.9224083927419584e-39,3.0778141921684097e-23,2.6802584609290642e-24,3.5582064917768721e-26,1.6860033452629402e-23,8.2169575716613944e-18,2.3786444598993647e-26,8.5909045342683334e-24,1.0190021480433794e-11,1.0174957230049625e-14,2.2910497612091329e-15,6.3621061706759243e-12,9.8658153992877308e-21,5.9979204169565335e-31,1.2221537570488791e-23,4.1285297042193471e-23,0.88168480800000004,0.0,0.0094599999699955875,0.10884999996656677,7.0758612823985959e-12,5.7244286623452341e-12,4.8217383194503672e-12,4.5120451533222434e-14,2.9908973653015862e-14,1.5115974666560125e-14,2.3293899795069108e-14,5.2357792258205826e-12,2.8811346172230136e-14,7.3877347916515238e-12,7.7537309489581491e-12,7.3094261288433534e-12,1.5025207848839207e-12,1.1707827251582671e-14,4.4696828180660625e-13,5.4504828845550388e-13,4.2884636361917507e-13,1.0366285186914217e-14,2.8071031617489699e-13,3.4466948682131348e-14,5.649939545351459e-13,1.5795886547112654e-15,3.8671431614651985e-18,2.7920653521837581e-13
9.681981782168223e-08,0.0025160833364854802,1.2271494577559752e-13,1.2271215715463766e-14,1.2988522405694286e-14,7.4775887837739308e-14,5.6084823096641758e-16,0.0,0.0,3.2030219981843936e-12,5.6634905633110042e-16,2.8785648969592778e-22,6.6029748345915172e-23,5.3832901285765724e-23,7.0843988569172215e-41,2.7954010438075976e-29,5.9810061229371982e-24,2.7288397787423943e-12,1.2731469378266905e-15,5.6640983772196236e-36,3.9538941733481731e-39,3.6993238066749054e-23,2.9794056379444388e-24,4.1769475029597739e-26,2.2565526825298721e-23,9.1892776813352578e-18,3.0766340807840791e-26,9.6352452395541209e-24,1.1314154497272e-11,1.1875018075154931e-14,2.5418027056303503e-15,6.5776559218506453e-12,1.1068466995138924e-20,7.2846575952451586e-31,1.4803652456603975e-23,5.192730186529288e-23,0.88168480800000004,0.0,0.0094599999679873242,0.10884999996364556,7.3199080570440412e-12,5.9380142600528101e-12,5.0115569578463343e-12,4.8891760731293868e-14,3.2136738046891637e-14,1.62934227931289e-14,2.5080677770734134e-14,5.5800137900491933e-12,3.1272115467578451e-14,8.0163272581890473e-12,8.4930582457788836e-12,7.8300255913777252e-12,1.7125370329414993e-12,1.2649657824164013e-14,4.8383322120766206e-13,6.1448429947204378e-13,4.8288367599703553e-13,1.1888182990967878e-14,3.046734260799e-13,3.7278444826460025e-14,6.3792579204825844e-13,1.7106654708128356e-15,4.5481979138855566e-18,3.042096906853088e-13
9.999999999999998e-08,0.0025160833364865757,1.2548625236164276e-13,1.3035673561548868e-14,1.3799060900523806e-14,7.9436617564875814e-14,6.1802387247788125e-16,0.0,0.0,3.398867730880765e-12,6.2102452801034711e-16,3.2004747174959767e-22,7.2123172345307851e-23,5.7840155393488054e-23,7.5694324486813415e-41,2.9197436403561316e-29,6.3506490849110977e-24,2.8471281855149252e-12,1.3753409186524779e-15,6.6869460147604514e-36,4.5969025038807065e-39,4.0554888104577631e-23,3.1410188193666079e-24,4.527632013093056e-26,2.6086606520647399e-23,9.7115767869709202e-18,3.4988872917717623e-26,1.020381232830395e-23,1.1921291136200858e-11,1.2825565379896027e-14,2.6767295714785897e-15,6.6878188958268636e-12,1.1714942762975954e-20,8.0288216962972721e-31,1.6294852067873235e-23,5.819293210979734e-23,0.88168480800000004,0.0,0.0094599999669329332,0.10884999996210469,7.445418847266791e-12,6.0485344848253039e-12,5.1092899589823812e-12,5.089540017504622e-14,3.3305945841851125e-14,1.6914067172680431e-14,2.6018761786627884e-14,5.7575452592063008e-12,3.257990769370422e-14,8.3456932750190074e-12,8.8842184381576653e-12,8.100241551682909e-12,1.8270217335162047e-12,1.314633249481839e-14,5.0299227434110718e-13,6.5241934465440849e-13,5.123487531720748e-13,1.2730790981447826e-14,3.1713086786673017e-13,3.8750766865342567e-14,6.7783395501466484e-13,1.7798234469849692e-15,4.927840289892874e-18,3.1718521294506845e-13
1.028782764190654e-07,0.0025160833364865757,1.2795089704478595e-13,1.374211187435975e-14,1.4548054578203526e-14,8.3743840163809676e-14,6.7278580969232048e-16,0.0,0.0,3.5805245673180387e-12,6.7334063958115499e-16,3.5122715576728692e-22,7.7930253656837287e-23,6.1599499254097663e-23,8.020664994489564e-41,3.033263616297489e-29,6.6946560944192277e-24,2.9551224739363781e-12,1.471605365240707e-15,7.7315564253178501e-36,5.2457451390468482e-39,4.3962117675845533e-23,3.2899732409007266e-24,4.8609321318419954e-26,2.9616137085636745e-23,1.0191147063102538e-17,3.9170516134036247e-26,1.0730511017795132e-23,1.2480776293091648e-11,1.372079393374633e-14,2.8007640466255172e-15,6.7859596547231978e-12,1.2308758081254822e-20,8.7451056253319965e-31,1.7728950074776705e-23,6.4288144841349841e-23,0.88168480800000004,0.0,0.009459999965978504,0.10884999996070614,7.5576339884200614e-12,6.1476636874688024e-12,5.1966493857015822e-12,5.2722509213738377e-14,3.4363708064897756e-14,1.7477121661760519e-14,2.6867583993768159e-14,5.9163687566999746e-12,3.3772702429584824e-14,8.6433062808966395e-12,9.2398516540148312e-12,8.3429868964683564e-12,1.9330834411415456e-12,1.3597034459870549e-14,5.2021461201444508e-13,6.8762652968327245e-13,5.3965959643365776e-13,1.3519359232651088e-14,3.2833065469669269e-13,4.0080728659589953e-14,7.1491181782747306e-13,1.8425959750935364e-15,5.2844719273981546e-18,3.2883289520927365e-13
1.0893673501644858e-07,0.002516083336487762,1.3301535338045681e-13,1.5273262654264152e-14,1.617131249988983e-14,9.308014199583771e-14,7.9766819644102122e-16,0.0,0.0,3.9764445953090117e-12,7.9253703703991058e-16,4.235215703256873e-22,9.1086467862063391e-23,6.992830746514465e-23,9.0087705370928323e-41,3.2753057443312509e-29,7.4484984341036035e-24,3.1853878723448229e-12,1.6860820060366926e-15,1.0343246582182745e-35,6.840987285252647e-39,5.1723088001577657e-23,3.6117300527323303e-24,5.6135799773021146e-26,3.8209072723435252e-23,1.1221348052240542e-17,4.9182961361690659e-26,1.1876841521906783e-23,1.3689039350480351e-11,1.5714841945578918e-14,3.0676772221340726e-15,6.9882271848756802e-12,1.3584988808494668e-20,1.0391879848436054e-30,2.102215762617088e-23,7.8501744434764604e-23,0.88168480800000004,0.0,0.0094599999639691321,0.10884999995775126,7.7899488847616134e-12,6.3536401728652347e-12,5.3772234527992979e-12,5.6609276676992505e-14,3.6587903728933374e-14,1.8665870641654153e-14,2.8652864176928802e-14,6.24499469855328e-12,3.6310743738250074e-14,9.2679020113243155e-12,9.9928247745722658e-12,8.8483006417274008e-12,2.1637166261301586e-12,1.4548893161589951e-14,5.5609255153797207e-13,7.6441805118838457e-13,5.9911229580976371e-13,1.525972439824147e-14,3.5166623294302909e-13,4.28707796234049e-14,7.95913613142202e-13,1.9752114198596275e-15,6.0752281650303323e-18,3.5303466592194363e-13
1.2105365221121495e-07,0.0025160833364904233,1.427112072047791e-13,1.8508990374606129e-14,1.9600895032122728e-14,1.1281339086685747e-13,1.0882886250480024e-15,0.0,0.0,4.8226270723353083e-12,1.0698469559026631e-15,5.974988782667291e-22,1.2137661918770134e-22,8.8309690195824269e-23,1.1142646054884382e-40,3.7722973081730723e-29,9.0801252483974042e-24,3.6582054133173225e-12,2.1642364325897149e-15,1.7586849501028135e-35,1.1133219453462703e-38,6.9772526066740012e-23,4.2879984828399292e-24,7.3388065622158308e-26,6.0880203879603948e-23,1.3363446665675247e-17,7.4834455399610392e-26,1.4323774458223636e-23,1.6227502147151506e-11,2.0158253286209217e-14,3.6245416825275246e-15,7.3784187947465853e-12,1.6240648241975741e-20,1.4297299113043828e-30,2.8816172653043215e-23,1.1303126657739082e-22,0.88168480800000004,0.0,0.0094599999599487665,0.10884999995180326,8.2409754730784212e-12,6.7552874031713674e-12,5.7254731686910006e-12,6.4539545005109668e-14,4.1022401944161359e-14,2.1054781891937437e-14,3.2213528576059338e-14,6.8797088468359119e-12,4.1491387346718812e-14,1.0507676085763468e-11,1.1513220409999885e-11,9.8361533731863324e-12,2.6537250119597749e-12,1.6462758329826997e-14,6.2630390895716181e-13,9.2872740995984501e-13,7.2580912305988363e-13,1.9067247389511079e-14,3.9734344923744633e-13,4.8405278991630795e-14,9.6981791450425984e-13,2.2419971626826788e-15,7.8170990994101515e-18,4.0007489470259281e-13
1.331705694059813e-07,0.002516083336493482,1.5192996117353679e-13,2.1965692233662483e-14,2.3263206734466321e-14,1.3389879152602965e-13,1.4366051315562736e-15,0.0,0.0,5.7398996091135751e-12,1.402817187377718e-15,8.1516312146253973e-22,1.5732167361107878e-22,1.0905541393945132e-22,1.3490961146815784e-40,4.2869888207147306e-29,1.0883138392687593e-23,4.147842187874638e-12,2.7099550228138985e-15,2.8261539957998357e-35,1.270458643906418e-32,9.1440299812824761e-23,5.0067350644504727e-24,9.3812037194116881e-26,9.2436295567741832e-23,1.5610873873329114e-17,1.0946328425627971e-25,1.6978923000164028e-23,1.8924105894256232e-11,2.5226757364543202e-14,4.211064200476776e-15,7.7541832695489891e-12,1.9028877892794206e-20,1.911180745159156e-30,3.8403825560175745e-23,1.5662368775372629e-22,0.88168480800000004,0.0,0.0094599999559262758,0.10884999994581437,8.6769410555456783e-12,7.1440473036797429e-12,6.0574346909005846e-12,7.2663348121764297e-14,4.5432288490487937e-14,2.3454245195693463e-14,3.5755521217673989e-14,7.4854650856927554e-12,4.6800848957264317e-14,1.1732176358511906e-11,1.3047606424940126e-11,1.0794111518799078e-11,3.1799610526258367e-12,1.8386047498256636e-14,6.9444159080746181e-13,1.1069793841543223e-12,8.6251136809508653e-13,2.3308687886214627e-14,4.4167908282230789e-13,5.3868270909520832e-14,1.1593539843546647e-12,2.5102296516319069e-15,9.7675676606670479e-18,4.452128553261407e-13
1.4528748660074765e-07,0.0025160833364969454,1.6075487489136119e-13,2.5633105806635431e-14,2.7146881284152049e-14,1.5627434966517329e-13,1.8463091632976373e-15,0.0,0.0,6.7267812042075952e-12,1.7958874086641616e-15,1.082122797916546e-21,1.9934480478708656e-22,1.3224909609622987e-22,1.6058544657982553e-40,4.819778256102237e-29,1.2865426457785388e-23,4.6546369744308831e-12,3.3256447327969679e-15,4.3385391476267146e-35,-8.3793391036247661e-32,1.1701946459631078e-22,5.7666456030661173e-24,1.1770085588641849e-25,1.3496322854693043e-22,1.7960937619210334e-17,1.5504644624549813e-25,1.9846035315102666e-23,2.1774064160428607e-11,3.094246739077931e-14,4.8262875474221763e-15,8.1195090280607995e-12,2.1945968749404226e-20,2.4954720737898505e-30,5.0020346827083913e-23,2.1042085439160438e-22,0.88168480800000004,0.0,0.0094599999519016983,0.10884999993979307,9.1002726259301689e-12,7.5206759746851175e-12,6.374052678623269e-12,8.0965767003269222e-14,4.9813608086450842e-14,2.586028592535e-14,3.9275055215748559e-14,8.063534337952955e-12,5.2228945091571475e-14,1.2939183789940149e-11,1.4591262762949391e-11,1.1722872523374857e-11,3.7403963424033017e-12,2.0315259076378283e-14,7.6052571622639074e-13,1.2987559062061678e-12,1.0087787361235296e-12,2.7981425292909046e-14,4.8468192463963512e-13,5.9250990781916466e-14,1.3642464392996751e-12,2.7793884075578281e-15,1.1920387360111834e-17,4.884228521498746e-13
1.57404403795514e-07,0.0025160833365008082,1.6924175409166096e-13,2.9502582497353699e-14,3.1242355651305708e-14,1.7988786873601559e-13,2.3209230094653942e-15,0.0,0.0,7.7819212947806038e-12,2.2534081953071797e-15,1.4042313757521867e-21,2.4787224561206147e-22,1.5797794059253924e-22,1.8848834635090474e-40,5.3708680879120165e-29,1.5035390933561339e-23,5.1787429796396026e-12,4.0137442021153254e-15,6.4135202913203639e-35,5.2284139997985539e-32,1.4679761469896482e-22,6.5665602293892857e-24,1.4535685396782348e-25,1.9078026240374463e-22,2.0411864444043019e-17,2.1381354326436998e-25,2.2929490396133029e-23,2.477304175240933e-11,3.7327808957934005e-14,5.4695076393814341e-15,8.4770495667487844e-12,2.4989553744474883e-20,3.1954061951426217e-30,6.3918635347623303e-23,2.7559990109260814e-22,0.88168480800000004,0.0,0.0094599999478750529,0.10884999993374495,9.5124517406099973e-12,7.8857167498558127e-12,6.676129166139783e-12,8.9434775608278372e-14,5.4164786532112154e-14,2.8270216727090027e-14,4.2770540807922954e-14,8.6151622846098692e-12,5.7767516939958082e-14,1.4127281147854209e-11,1.6140784446322404e-11,1.2623238446247024e-11,4.3334170293579738e-12,2.2248024820818177e-14,8.2459899124420392e-13,1.5036528068827527e-12,1.1641918404644998e-12,3.3082576865923029e-14,5.2637766737816356e-13,6.4547811280597227e-14,1.5842250365361381e-12,3.0491056348343687e-15,1.4269398249144815e-17,5.2973020243223252e-13
1.6952132099028035e-07,0.0025160833365050726,1.7742911095275392e-13,3.3566574551962057e-14,3.554131057069738e-14,2.0469383054643275e-13,2.8638231756825878e-15,0.0,0.0,8.9040619374597887e-12,2.7796476311686834e-15,1.787594569250205e-21,3.0333425130611914e-22,1.8633143876926633e-22,2.1865329307857724e-40,5.940297242709447e-29,1.7401787011871359e-23,5.7201661389019662e-12,4.7766988313360281e-15,9.1852118922663885e-35,5.7341557532546468e-32,1.8105702547617226e-22,7.4053997967577403e-24,1.7708317141177372e-25,2.6244352073570821e-22,2.2962238443202255e-17,2.8826532733569792e-25,2.623414730908683e-23,2.7917030578949853e-11,4.4405281638798673e-14,6.140192386486978e-15,8.8285454281631352e-12,2.8157817606560712e-20,4.0246742498400274e-30,8.0369617977700976e-23,3.5337325491344435e-22,0.88168480800000004,0.0,0.0094599999438463572,0.10884999992767376,9.9143649887582607e-12,8.2395703110386715e-12,6.9643542718386675e-12,9.8060352885709346e-14,5.8485739590374012e-14,3.068220047243051e-14,4.6241748705509062e-14,9.1415713179144712e-12,6.3409803275997801e-14,1.5295577846450791e-11,1.7693677667830835e-11,1.3496073738346113e-11,4.9577056915595058e-12,2.4182732975548752e-14,8.8671636518847856e-13,1.7212791185819347e-12,1.3283509375028447e-12,3.8609175163991203e-14,5.6680109268724456e-13,6.9755180132233807e-14,1.8190223696579329e-12,3.3191304129618862e-15,1.6808566436037935e-17,5.6918866819734022e-13
1.816382381850467e-07,0.00251608333650973,1.8534360780099099e-13,3.7818306563784821e-14,4.0036309467223496e-14,2.3065139822538318e-13,3.4782576135020343e-15,0.0,0.0,1.0092011598942515e-11,3.3787963384081511e-15,2.2385750550605868e-21,3.6616587537125796e-22,2.1740048972097002e-22,2.5109624405513735e-40,6.5279645955151878e-29,1.9973611494660364e-23,6.2787883351371873e-12,5.6169440844617162e-15,1.2804698022314887e-34,-1.5717836869265603e-32,2.2007476619959567e-22,8.2821473370471421e-24,2.1318775813648233e-25,3.5274885312457948e-22,2.5610702141852294e-17,3.8119250473772205e-25,2.9765201723092224e-23,3.1202249033601542e-11,5.2197299890740027e-14,6.8379225381384461e-15,9.1751280292026902e-12,3.1449073132368509e-20,4.9978683767632118e-30,9.9662514110715985e-23,4.4498738361872879e-22,0.88168480800000004,0.0,0.0094599999398156179,0.10884999992158202,1.030655821985938e-11,8.5825878416049477e-12,7.2393658859658111e-12,1.0683390149230392e-13,6.2777325765996214e-14,3.3094969084004475e-14,4.9689237320512191e-14,9.6439282094121209e-12,6.9150032470481763e-14,1.644350573741666e-11,1.924806425796161e-11,1.4342237764242223e-11,5.6121594517178876e-12,2.6118277849332039e-14,9.4693704850208791e-13,1.9512562610018101e-12,1.5008746871205074e-12,4.4558286371794633e-14,6.0599043760431571e-13,7.4870825588481561e-14,2.0683723187286762e-12,3.5893012021698597e-15,1.9532020404430044e-17,6.0686598454196106e-13
1.9375515537981305e-07,0.0025160833365147762,1.9300403798339694e-13,4.2251543939576223e-14,4.4720541932948617e-14,2.5772300893595577e-13,4.1673586844694833e-15,0.0,0.0,1.1344626585421418e-11,4.0549713052299437e-15,2.7637953332589825e-21,4.3680754470459981e-22,2.512766494222935e-22,2.8582566026309642e-40,7.1336560853522601e-29,2.2760024110989332e-23,6.8543907356076372e-12,6.5368923795281862e-15,1.7440488794337415e-34,4.0518826457960623e-33,2.641227807869872e-22,9.1958293074244364e-24,2.5397856726270614e-25,4.6473386211370271e-22,2.8355786774813415e-17,4.9569471661505929e-25,3.3528074250651839e-23,3.4625075172137508e-11,6.0726068820038655e-14,7.5623497857721406e-15,9.517536453935602e-12,3.4861517052473583e-20,6.1304883440745835e-30,1.2210498326356323e-22,5.5172101882705846e-22,0.88168480800000004,0.0,0.0094599999357828455,0.1088499999154716,1.0689404997341351e-11,8.9151245269093565e-12,7.5017841348627878e-12,1.1574783129790895e-13,6.7040898081866786e-14,3.5507637072421522e-14,5.3114019572110223e-14,1.0123328186667038e-11,7.4983132121940103e-14,1.7570682989131552e-11,2.0802471723914383e-11,1.5162548546768595e-11,6.2958281375055515e-12,2.8053890233004799e-14,1.0053188834145915e-12,2.1932174137017274e-12,1.6813991041827096e-12,5.0927087700752511e-14,6.4398329530581246e-13,7.9893221867720776e-14,2.3320091811301562e-12,3.8595047142931558e-15,2.2434072855347555e-17,6.4283440775876857e-13
2.058720725745794e-07,0.0025160833365202007,2.004247616339478e-13,4.686043700477091e-14,4.9587647771172227e-14,2.8587342667376254e-13,4.9341522447290124e-15,0.0,0.0,1.2660799095906859e-11,4.8122186000064349e-15,3.370139067030411e-21,5.1570543366866701e-22,2.880514921638754e-22,3.2284688662552888e-40,7.7570793334116632e-29,2.5770301121184295e-23,7.4466859636466857e-12,7.5389212199905341e-15,2.3278879520271849e-34,2.8964473877864217e-33,3.1346793285743606e-22,1.014550802993053e-23,2.9976434102493511e-25,6.0167921176639645e-22,3.1195848091030746e-17,6.3519963730821228e-25,3.7528366044280303e-23,3.818201915237169e-11,7.001347272403632e-14,8.3131707991363819e-15,9.8562565415654746e-12,3.8393128366356232e-20,7.4389419980446333e-30,1.4802315400220296e-22,6.7488294607281277e-22,0.88168480800000004,0.0,0.0094599999317480504,0.10884999990934381,1.1063185822579223e-11,9.2375300528072823e-12,7.7522027475381465e-12,1.247952738851301e-13,7.1278023646307488e-14,3.7919570773406375e-14,5.6517334714634265e-14,1.0580811182915948e-11,8.090452661793255e-14,1.8676850390885789e-11,2.2355702551140588e-11,1.5957794833276761e-11,7.0078650382761039e-12,2.9989019522762894e-14,1.0619171652414742e-12,2.4468072164459279e-12,1.8695767706377297e-12,5.7712906172763714e-14,6.8081553402585998e-13,8.4821341849420788e-14,2.6096675172423399e-12,4.1296549536065658e-15,2.5509217153114407e-17,6.7716614902473682e-13
2.1798898976934575e-07,0.002516083336525997,2.0761775277863508e-13,5.1639436276826547e-14,5.4631617839903243e-14,3.1506922795027157e-13,5.7815638662295116e-15,0.0,0.0,1.40394504692438e-11,5.6545153112927698e-15,4.0647510896598693e-21,6.0331172506687824e-22,3.2781618872267658e-22,3.6215592310340192e-40,8.3978959613235446e-29,2.9013801238315795e-23,8.0553475201216436e-12,8.6253642889690489e-15,3.0524257824740789e-34,-4.2632584989987222e-33,3.6837203536488477e-22,1.1130279151421469e-23,3.5085331631745818e-25,7.6710934560797089e-22,3.4129089198136951e-17,8.0348208832379657e-25,4.1771836118731764e-23,4.1869713725157127e-11,8.0080992179299838e-14,9.0901123262934148e-15,1.0191602922047081e-11,4.2041686845119416e-20,8.9405413396495557e-30,1.7776157021803723e-22,8.1580940348539624e-22,0.88168480800000004,0.0,0.0094599999277112344,0.10884999990319974,1.1428115726361953e-11,9.550126695674767e-12,7.9911749688011507e-12,1.3396991881191365e-13,7.5490362765001902e-14,4.0330307037218109e-14,5.9900503939033939e-14,1.1017378880694054e-11,8.6910019211796363e-14,1.9761847814198683e-11,2.3906758289166533e-11,1.6728754200554791e-11,7.747492269821518e-12,3.1923263584089859e-14,1.1167861718763462e-12,2.7116815511387184e-12,2.0650761456115202e-12,6.4913230237436275e-14,7.1652231745878004e-13,8.9654565700393329e-14,2.9010823891877616e-12,4.3996909881916075e-15,2.8752113053215488e-17,7.099323098547998e-13
