Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317)
4.194303e-09,0.0014017797837210238,4.8888866666761027e-28,9.9559597050651891e-32,5.0057054121926402e-29,1.8858955394491483e-30,1.1075168379205058e-30,0.0,0.0,7.0597179677967917e-22,1.7679075698720428e-28,2.2324220131876431e-38,-1.9028110659535408e-38,-1.6440154770143627e-38,1.1538784617459006e-78,1.0401156360332329e-52,-9.9586849748866634e-39,3.0643655498697817e-23,3.8290255713714168e-29,3.0829814760279321e-66,4.1018964267886513e-39,-6.7224901555054864e-40,-9.9984689566397545e-39,-3.4454868530629626e-42,1.4164201726568651e-48,1.5981256056689548e-32,2.760332374326351e-50,4.572093474522593e-44,1.1765738151211457e-24,5.1574201827486345e-28,6.0126042793756711e-29,7.2151076774205932e-23,2.8191277381485463e-38,6.5008179530430301e-56,4.9751283420361352e-45,4.7997056437422899e-51,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.0441618359956402e-23,6.7382661687109355e-23,7.263392400087308e-23,1.0750007503557085e-22,9.2165943389032806e-23,4.5934617307422789e-23,1.6940809593938201e-22,1.5052185281523135e-23,1.9733131109066857e-22,1.1027295044995617e-23,1.4370825314447326e-23,1.4095408960236431e-23,6.7881212132513931e-24,8.4719751601953638e-23,8.7477481246423931e-27,4.7167352698291574e-27,4.3861252175137928e-27,1.7910707719930338e-27,1.2474386073231723e-26,2.5063751734138601e-26,1.0557414953764219e-26,5.3852235821660555e-26,2.4875961539997349e-37,1.9386049359326194e-27,4.2005752526036219e-30,2.7474932615862139e-27,7.8599518141575067e-26,6.289318186699208e-24,3.0913672680810859e-23,6.3694241693551123e-24,1.2956906210931071e-24,5.9931718360848867e-26,8.6738843518598585e-26,8.5900142494258737e-30
8.388607e-09,0.0014017797837210238,6.7844658234795776e-28,2.9960663654372062e-31,1.8720021019578331e-28,5.5245551686789357e-30,8.3487040172170381e-30,0.0,0.0,1.4136844577144842e-21,7.0793658877574412e-28,-1.400784421102801e-39,-5.139142768146555e-39,2.021361773638841e-39,3.9216194872754942e-78,2.4470333962750528e-52,1.3911458064639525e-39,5.1464740803732476e-23,1.3199089137011313e-28,2.4175047731840586e-65,-1.6228327520420159e-39,-1.3048138504829817e-40,4.0288834469684517e-39,3.3295535306455577e-43,3.3157766766479364e-47,5.4983251217140127e-32,5.1863284168887415e-49,2.0949491476984726e-43,4.0689501465918052e-24,1.77782030087815e-27,2.0792857510308447e-28,1.2163526065242544e-22,1.3685314484382062e-37,9.3711918884386272e-55,4.631065207777287e-44,8.4290748701614688e-50,0.88168480800000004,0.0,0.0094599999999999997,0.10885,1.234688063430736e-22,1.1402060731203249e-22,1.2307948098147387e-22,1.2282870237165335e-22,1.0527753421368054e-22,5.2428570931617257e-23,4.1787040564457991e-22,5.2276909837993824e-23,4.868415733270521e-22,3.9439305239145336e-23,4.969716814483115e-23,4.8893395114504605e-23,2.3399026127719292e-23,2.0866758998450709e-22,1.9902480679880943e-26,1.5520893531985327e-26,1.4504892245336269e-26,5.7996447968797832e-27,5.8873430291083159e-26,6.5284518313146316e-26,3.6681421750406707e-26,1.1912269377957756e-25,6.3429067398778844e-37,4.8577658409719797e-27,2.1453658606237187e-29,1.4125093935405658e-26,3.5866592583794615e-25,1.0660529334053425e-23,5.2267772380568231e-23,2.2080919479612908e-23,4.5016091338164126e-24,1.2595905427123224e-25,3.8249308481009342e-25,4.1858886137945358e-29
9.999999999999999e-09,0.0014017797837210238,7.0553092243718944e-28,3.9640596827693498e-31,2.7514338473475408e-28,7.2129960195654898e-30,1.7934216892151602e-29,0.0,0.0,1.6861418227017204e-21,1.1167293359096054e-27,5.468938410298082e-38,-7.8613984797527793e-39,2.9001117517423904e-39,2.1303564656506715e-64,8.4446474500071027e-39,-7.5494941568019814e-40,5.6326185772951317e-23,1.8569171402536872e-28,3.1612644845311095e-65,5.1379439573473157e-41,-4.1832663225694143e-40,2.1846622872306717e-39,3.6962508801271676e-43,1.529677086021166e-46,7.7224114770830125e-32,1.9489573289401368e-48,3.18937955452559e-43,5.7355179015650416e-24,2.5011291703115814e-27,2.93086818922613e-28,1.3331080121438299e-22,2.1276191658423943e-37,2.6324248529945781e-54,1.0486406529423453e-43,3.0686567554207259e-49,0.88168480800000004,0.0,0.0094599999999999997,0.10885,1.3741037396173087e-22,1.2513906824653235e-22,1.3515296482405868e-22,1.2388485325116401e-22,1.0617647952893892e-22,5.2872266240690164e-23,5.1746463151502598e-22,7.3877325767083544e-23,6.0290416682997718e-22,5.6781734124546862e-23,7.0050676571695642e-23,6.904253821532871e-23,3.2918482845180161e-23,2.5822346386891084e-22,2.364772554262213e-26,2.1573659053209394e-26,2.0202729009954035e-26,8.0189960181629668e-27,9.4129215433324806e-26,7.8982518241788438e-26,5.2337738315254307e-26,1.4365472208909245e-25,8.0768408670646982e-37,6.0627748501851056e-27,3.692484841151963e-29,2.4132622838187156e-26,5.8142845276557447e-25,1.1706761245830959e-23,5.7347275061537878e-23,3.1170396692910918e-23,6.3624564013800312e-24,1.4278804441417837e-25,5.7496725283174361e-25,7.0140332392935868e-29
1.6777215e-08,0.0014017797837210238,8.1944254791765407e-28,8.0352569823251856e-31,6.4501578807343789e-28,1.4314259746813373e-29,5.8249075923250621e-29,0.0,0.0,2.8320461060466117e-21,2.8360345195406716e-27,2.9059405259412355e-37,-1.9310692502088387e-38,6.5959684005258172e-39,1.1090233909796499e-63,4.3961241705969688e-38,-9.7810211008269537e-39,7.6772506296290187e-23,4.115472444959233e-28,6.2893775346293214e-65,7.0928001098875338e-39,-1.6289494455998879e-39,-5.5717840341150841e-39,5.2385107617122679e-43,6.5686572414370642e-46,1.7076499157060608e-31,7.9646323193779645e-48,7.7923474025954606e-43,1.2744787513336321e-23,5.5432298369753315e-27,6.5124632897842635e-28,1.8241592245396093e-22,5.3201989180862184e-37,9.762560689917791e-54,3.5112867631823842e-43,1.2429738333949713e-48,0.88168480800000004,0.0,0.0094599999999999997,0.10885,1.9604597755978445e-22,1.7190121765527777e-22,1.8593176043768219e-22,1.2832682462803039e-22,1.0995727395633728e-22,5.4738365016146274e-23,9.3633915900929737e-22,1.647246006657991e-22,1.0910415421486779e-21,1.2972071870408558e-22,1.5565369372094019e-22,1.5378603335279793e-22,7.2955522138156244e-23,4.6664612167336316e-22,3.9399518967592039e-26,4.7030449098792704e-26,4.4166755655669293e-26,1.7353168617366719e-26,2.4240839742231039e-25,1.3659372207995352e-25,1.1818525252689221e-25,2.4683180566812582e-25,1.5369440733008261e-36,1.1130815441384366e-26,1.0199375439299491e-28,6.6222401677281301e-26,1.5183256211979977e-24,1.6107015315432458e-23,7.8710705188147458e-23,6.9399023298662318e-23,1.4188828996048851e-23,2.1356760249319882e-25,1.3844772970164026e-24,1.8908676059574905e-28
3.3554431e-08,0.0014017797837210238,8.9166167431851878e-28,1.9392959298874325e-30,2.052974846197713e-27,3.3442977758887491e-29,3.7589776061595464e-28,0.0,0.0,5.6739837869050471e-21,1.136329198862046e-26,2.0850692620147807e-37,1.1887605230720261e-37,3.215762145813297e-38,-7.9335837821900787e-64,-5.2978421308690279e-39,1.6416783782238386e-38,9.8871360686008563e-23,1.1316029579432305e-27,5.1379690805508284e-64,-3.6479586896399954e-39,2.9088449146125401e-39,8.4362786627444073e-39,3.4785629682100863e-42,1.0281984527603937e-44,4.6576647515779951e-31,9.9909235167777693e-47,2.3644848318726039e-42,3.5222672968662507e-23,1.5241784237093719e-26,1.7997252866699222e-27,2.3628745595553905e-22,1.649575312829773e-36,7.3836621310144848e-53,2.1679014782915489e-42,1.5226764770732832e-47,0.88168480800000004,0.0,0.0094599999999999997,0.10885,2.7155011075400594e-22,2.2398028474452647e-22,2.4281115248667906e-22,1.2968021422146521e-22,1.1107128897551305e-22,5.5286946630242639e-23,1.9815243927891788e-21,4.5830301125083357e-22,2.3091239153205357e-21,3.7992540809298386e-22,4.3014364522812877e-22,4.2694243766214763e-22,2.0058613270053331e-22,9.8431497768504627e-22,7.151252736878734e-26,1.2816283359808735e-25,1.2089220617515158e-25,4.6941895786174747e-26,9.0739425822183815e-25,2.2632386371443648e-25,3.4225334100276183e-25,4.9939843391904533e-25,3.8336524651492093e-36,2.4143985164328495e-26,4.8520618730140851e-28,2.9185834139161116e-25,6.2029293114164644e-24,2.1035495462364045e-23,1.0242831223988422e-22,1.9253928826431441e-22,3.948904330431676e-23,2.9422561776956435e-25,4.1395977892524386e-24,8.1057015218740964e-28
6.7108863e-08,0.0014017797837210238,9.1845298387824446e-28,4.3034163383582734e-30,6.2948999107181461e-27,7.2849915664321734e-29,2.3238677326601598e-27,0.0,0.0,1.136381410241036e-20,4.5519952390932002e-26,-1.3106225274124108e-38,-7.1450605630201649e-38,-1.2527512006561433e-38,-7.5684484624041834e-64,-4.1276154453204857e-38,-3.157340600400206e-39,1.1122795446792569e-22,2.7517099210202677e-27,-2.8512372104023999e-63,7.904168253462316e-40,7.2936002986052754e-40,-2.0263397927365185e-39,2.9201291626133535e-42,1.2581053484280544e-43,1.1140630570730831e-30,1.0437718472558832e-45,6.0482887746012348e-42,8.6021083072848365e-23,3.7063075250715331e-26,4.3948800153134983e-27,2.6696288361901848e-22,4.2117412984662934e-36,4.2524725158643315e-52,1.1127358662986159e-41,1.570643130057017e-46,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.2463900163000715e-22,2.5422912926062443e-22,2.7610799975039192e-22,1.304415441582599e-22,1.1164201479958984e-22,5.5567002027254479e-23,4.0735590049713773e-21,1.1254007813461526e-21,4.7472853620049052e-21,9.7826116228754649e-22,1.0503648413701291e-21,1.0461158910114284e-21,4.8769045396822247e-22,2.0111188612555263e-21,1.2740334125299876e-25,3.1374854846474105e-25,2.971488058421854e-25,1.1469900403044351e-25,3.2678467295581525e-24,3.0984174916609899e-25,8.7835299775791957e-25,1.0016578854808801e-24,1.0517709071046119e-35,5.0709691211056329e-26,2.4924925282743579e-27,1.2365206259688277e-24,2.493181734167619e-23,2.3920797546043192e-23,1.1615358048817174e-22,4.7176001193024204e-22,9.7017654184251789e-23,3.4239323645369598e-25,1.0522852136515342e-23,3.3712917707649849e-27
9.999999999999998e-08,0.0014017797837210238,9.2208398135295393e-28,6.5935943457033265e-30,1.2909510680826729e-26,1.1178944932740476e-28,8.3271410927196917e-27,0.0,0.0,1.6943117504206864e-20,1.1254127388571415e-25,1.3321157474143954e-37,-1.5915487651759127e-37,-8.5580575026891624e-39,-3.4581602137103859e-64,-2.1935633981744753e-38,-4.3858248131882245e-39,1.1321415226020199e-22,4.3976834212308499e-27,2.0523053666969679e-63,1.2193270589861396e-39,-1.6596323732568043e-39,-2.1439650680739329e-39,9.6591389297370495e-43,6.9043051872464383e-43,1.740932770393932e-30,5.1214974227915242e-45,9.8275588050969029e-42,1.3772830514759273e-22,5.9232334513564664e-26,7.0359157099757134e-27,2.7196139035817953e-22,6.7196301498176351e-36,1.192139631358023e-51,2.9710164666560436e-41,7.6651060978506568e-46,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.3575112986174114e-22,2.5929208397814888e-22,2.8174971436853948e-22,1.3108755839874806e-22,1.1211769246035143e-22,5.5796256192302347e-23,6.1243344965258023e-21,1.8053202459517507e-21,7.1373777483134915e-21,1.6056973351114601e-21,1.6814891433824451e-21,1.6757169240968301e-21,7.7924662590491574e-22,2.999672323166657e-21,1.7967717614114797e-25,5.0876917926503863e-25,4.8329313063323614e-25,1.8649511884132049e-25,7.4873859585273566e-24,3.483926361079534e-25,1.4458008423530152e-24,1.4897909117189722e-24,2.1262169485695327e-35,7.710955641367258e-26,8.3452466447455508e-27,3.1334623081948376e-24,6.1299505346379188e-23,2.4410815689418578e-23,1.1844825581469739e-22,7.5636075022839588e-22,1.5573911568576885e-22,3.5192349627227191e-25,1.70715297976126e-23,8.488657063913351e-27
1.34217727e-07,0.0014017797837210238,9.2586142694041755e-28,8.9761415296677209e-30,1.979090689229961e-26,1.5229952145992746e-28,1.4572542975326853e-26,0.0,0.0,2.2747449554292099e-20,1.822657495731217e-25,2.8543077397961606e-37,-2.5039650182105069e-37,-4.4285039833802373e-39,8.1790726261652672e-65,-1.8150571366714465e-39,-5.6638571723915628e-39,1.1528045887113226e-22,6.1100435588399636e-27,7.1536212998026818e-63,1.6655364217757779e-39,-4.1449794092970284e-39,-2.2663344942143389e-39,-1.0671202522357171e-42,1.2778231791611978e-42,2.393085863033481e-30,9.3636888838102371e-45,1.3759257188244393e-41,1.9152102167429654e-22,8.229574096401363e-26,9.7834716365831502e-27,2.7716150061913742e-22,9.3286690547932791e-36,1.9899628896237561e-51,4.9042466335677753e-41,1.4005375515827082e-45,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.4731144078144166e-22,2.6455924158165804e-22,2.8761897485095102e-22,1.3175962816997964e-22,1.126125555092007e-22,5.6034756808234856e-23,8.2578234029233001e-21,2.5126627322227656e-21,9.6238691328918305e-21,2.2584397341234953e-21,2.3380684239747523e-21,2.3307114981376811e-21,1.0825620599835505e-21,4.0280968645432606e-21,2.3405935853410584e-25,7.1165552837763947e-25,6.7694516790697077e-25,2.6118696838909527e-25,1.1877110807584989e-23,3.8849838632827092e-25,2.0361354189015067e-24,1.9976116851844471e-24,3.2439983534226822e-35,1.0457420077485485e-25,1.4434058428769245e-26,5.1069128647180266e-24,9.9134002213000224e-23,2.4920597611979232e-23,1.2083548170709173e-22,1.0524402189036407e-21,2.1682897520324081e-22,3.6183813767585428e-25,2.388433363648338e-23,1.3812419771180845e-26
2.68435455e-07,0.0014017797837210238,9.272872456704438e-28,1.7846947558904515e-29,6.6326870870511001e-26,3.1144343650349585e-28,9.6672499847101654e-26,0.0,0.0,4.5516191463485572e-20,7.2950493505725405e-25,1.0758714381103077e-36,-4.4366430960761099e-37,3.9232924554588595e-39,2.3896586499851875e-65,2.1177300975999089e-39,-3.770771426781736e-39,1.1609046355469738e-22,1.2874148007737255e-26,1.405460732491832e-62,1.2799420792149704e-39,-1.0416907206828439e-38,-1.4593043084555104e-39,-6.5074819061518368e-43,1.1705624796553493e-41,4.7266979059224808e-30,7.3846427951258834e-44,2.9313285588918495e-41,4.0403929244966588e-22,1.7339671647871885e-25,2.063397854925774e-26,2.7904719727921638e-22,1.868497033383412e-35,7.9445375636387738e-51,1.9004952473166536e-40,1.10214303815825e-44,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.5280151199160734e-22,2.6661399030363839e-22,2.9002159192334195e-22,1.3438368294586707e-22,1.14544709793011e-22,5.6933170347016717e-23,1.6626456263154134e-20,5.2998133831701065e-21,1.9377163006272279e-20,4.8586074404137365e-21,4.9304744833288832e-21,4.9031255736350865e-21,2.2796018451302249e-21,7.9205178622667978e-21,4.4801990033674193e-25,1.5647948475034482e-24,1.4976567458433553e-24,5.8084647762807708e-25,4.4365976961094532e-23,5.026796733762598e-25,4.4399035572895101e-24,3.9568747266211353e-24,1.1040359699988626e-34,2.1420922356375977e-25,9.3782825491032159e-26,2.0755364910847999e-23,3.8919094379462699e-22,2.5137148747170457e-23,1.2180093604657227e-22,2.2219600049378811e-21,4.5830673997844056e-22,3.72345378309531e-25,5.0847957957239623e-23,5.6327886917085348e-26
5.36870911e-07,0.0014017797837210238,9.2756266744419102e-28,3.3790307228893188e-29,2.3653088057569414e-25,6.2982580412981148e-28,6.8223231411970152e-25,0.0,0.0,9.1054052954935573e-20,2.9189827502006312e-24,1.9876759783239704e-36,-4.5668054467412841e-37,1.3485512169083437e-38,2.4816846234375569e-65,1.1052520744133876e-39,-3.6730553088529974e-40,1.1636303634927016e-22,2.6434930947477898e-26,3.8949088074779017e-63,-4.8802182578487298e-41,-1.1480471939843886e-38,-1.2728211070761788e-40,-9.1796706221750519e-44,1.0306735304465244e-40,8.5977519080656338e-30,5.1403865171666302e-43,6.0478794010954139e-41,8.2980517741083707e-22,3.5602646573933865e-25,4.235545266826866e-26,2.7931029040691251e-22,3.4208751635600742e-35,2.7514628453143498e-50,6.4868772706309591e-40,7.6781614209296251e-44,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.5366750339755508e-22,2.6710242858249202e-22,2.9077530423833397e-22,1.3963132306126721e-22,1.1840888364665996e-22,5.8608432309994531e-23,3.3364104531097072e-20,1.0846408012504851e-20,3.8884168238716452e-20,1.0068851091825046e-20,1.0118070209312045e-20,9.9908900913002391e-21,4.6750304460892906e-21,1.5178800112040868e-20,8.8659156956047947e-25,3.4787711707374643e-24,3.3633456203333959e-24,1.320247325208455e-24,1.6940756185167424e-22,7.2002201586121274e-25,9.4712673010875199e-24,7.7539823603328872e-24,4.0073839277936804e-34,4.4066043935716383e-25,6.6161301079103993e-25,8.3491410843234951e-23,1.4962977153433043e-21,2.5229353381473244e-23,1.2210807090100472e-22,4.5623946332266174e-21,9.4211974659808061e-22,3.8789550451926886e-25,1.0491051477986852e-22,2.3068456061841272e-25
9.999999999999997e-07,0.0014017797837210238,9.277890470673466e-28,5.6230317103056102e-29,7.8854716443409812e-25,1.1792832233242871e-27,4.4256545208842596e-24,0.0,0.0,1.6962043234081534e-19,1.0474868186468447e-23,5.6602241983216687e-36,-1.8239115959772312e-37,2.9414021979238464e-38,1.9054980506350471e-65,8.3226373355008286e-40,9.7490547234808834e-40,1.1672340865716413e-22,4.9917191213435374e-26,-8.5760495843081019e-62,-1.2433307239745024e-40,-4.3739720256312402e-39,3.8863438934128436e-40,5.9846576816174142e-44,8.0022042644459445e-40,1.333429154656573e-29,2.7714407655236557e-42,1.1436778236156128e-40,1.5659959131125879e-21,6.7224699709141695e-25,7.9856205971462232e-26,2.7947041137262892e-22,5.3203231828705173e-35,7.4830434533387572e-50,1.7524067592158539e-39,4.1625896131062167e-43,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.540182192352476e-22,2.6762201424491142e-22,2.9171356517829863e-22,1.4868547138980255e-22,1.2507607049053972e-22,6.1134525488812394e-23,6.2242743914403357e-20,2.0307992061280595e-20,7.2540872072430992e-20,1.9058460229350219e-20,1.9066863202540771e-20,1.8564878542120735e-20,8.8079543750168088e-21,2.6122067064122033e-20,1.680137924232607e-24,7.4779646082549684e-24,7.3431893429925472e-24,2.9401483807400911e-24,5.85971226046999e-22,1.0937240819272368e-24,1.8894948162422182e-23,1.3940934852188473e-23,1.3510900219057523e-33,8.557615079280403e-25,4.3054675445399692e-24,2.9888620831568235e-22,4.9871506138208557e-21,2.5390150890834333e-23,1.2249914099752633e-22,8.5997978171514723e-21,1.7798511269896919e-21,4.1434161722998836e-25,1.9850947660385647e-22,8.5875515053659209e-25
1.0737418230000002e-06,0.0014017797837210238,9.2782509240869533e-28,5.9803332220356985e-29,8.7644206903898776e-25,1.2667706921847804e-27,5.0217016799637085e-24,0.0,0.0,1.8213018001167355e-19,1.1677955575456753e-23,6.2449864325030705e-36,-1.3871737670328856e-37,3.1950242179983021e-38,1.8137546268774874e-65,7.8879710968399776e-40,1.1886192911945863e-39,1.1678078901087975e-22,5.3656158860471209e-26,-1.0003589580772227e-61,-1.3635949362719619e-40,-3.2424381374124684e-39,4.7078129855731487e-40,8.3992009272310831e-44,9.1122476576080794e-40,1.4088468029863155e-29,3.1308760743176195e-42,1.22948267446573e-40,1.6832160321156477e-21,7.2259727524449375e-25,8.5827271011712353e-26,2.7949590666582662e-22,5.6227631784668474e-35,8.2364303340042703e-50,1.9281466456619425e-39,4.7031231066189869e-43,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.5407406203553954e-22,2.6770474537724907e-22,2.9186295996650353e-22,1.5012711999127617e-22,1.2613765466615454e-22,6.1536743186854456e-23,6.6840951119402775e-20,2.181451469783312e-20,7.7899867557314507e-20,2.0489832565063228e-20,2.0491736579411118e-20,1.9930073589811756e-20,9.4660200246988558e-21,2.7864510961059209e-20,1.8064905032832561e-24,8.1147369933559607e-24,7.9768807658260513e-24,3.198077454408206e-24,6.5229865985093197e-22,1.1532268690876763e-24,2.0395435656277342e-23,1.4926053615833714e-23,1.5024099525413336e-33,9.2185605964743056e-25,4.8856610207166791e-24,3.3318248857013679e-22,5.5429823736319315e-21,2.5415753906830907e-23,1.2256140921285386e-22,9.2426541568633258e-21,1.9132390757099336e-21,4.1855250488285163e-25,2.1341279025818045e-22,9.5875981742818575e-25
2.1474836470000003e-06,0.0014017797837210238,9.2832197430846781e-28,9.5695814404797299e-29,3.2827102733878439e-24,2.5413426796361527e-27,3.752863207851866e-23,0.0,0.0,3.6428371724064838e-19,4.671609330554223e-23,2.2329493949361199e-35,3.8001174520487866e-37,6.2021784334199929e-38,-5.6685824290106686e-65,-2.4670173889687252e-39,1.6302991497327722e-39,1.1761020102769971e-22,1.0849031070263827e-25,-8.9582507967978953e-62,-2.0087425853238688e-40,1.901835758879481e-38,6.295989076057553e-40,1.1673970277499146e-42,8.3659569302540999e-39,2.0175203629564864e-29,1.6682527524624583e-41,2.4843293354794617e-40,3.3974492314206008e-21,1.4609458848394101e-24,1.7288111797905947e-25,2.7985019736989102e-22,8.0635512410640032e-35,2.1398684960670216e-49,4.9925859089960983e-39,2.5544886255118827e-42,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.5479877330514704e-22,2.6883746038299459e-22,2.9396939132123756e-22,1.7112096487067685e-22,1.4159692457558526e-22,6.6095115198436448e-23,1.3380100232351801e-19,4.326071049449805e-20,1.5593824749011169e-19,4.1328558282124636e-20,4.1231721298311199e-20,3.8907310549764479e-20,1.9048025010858751e-20,4.7606141785221537e-20,3.8061701018768368e-24,2.0473999236446894e-23,2.0647173731033017e-23,8.5498760948900148e-24,2.4928793991293995e-21,2.0194020338443243e-24,4.5684501430935506e-23,2.7972328214225632e-23,5.6634492605146594e-33,1.9946677961281976e-24,3.659815323247222e-23,1.3174276702059161e-21,1.927192638348456e-20,2.5928004336333251e-23,1.2345972443073174e-22,1.860011441040928e-20,3.8800011734510779e-21,4.8024121842439132e-25,4.3190834131722887e-22,4.1045481802416121e-24
4.294967295e-06,0.0014017797837210238,9.2927992085421748e-28,1.3374197259087738e-28,1.2081891818963813e-23,5.0931171459866177e-27,2.7680970395733764e-22,0.0,0.0,7.2859424672772324e-19,1.8687380079832693e-22,8.389924541702153e-35,-3.1270429802781877e-36,1.1170672502237477e-37,-4.34818351422386e-65,-1.8899255044458547e-39,-3.3488968661949812e-39,1.1926888529283526e-22,2.1971299423713147e-25,-3.7515109156371443e-63,1.5813841775196464e-40,-6.9081473627767677e-38,-1.3189342781796925e-39,-2.3316288071758652e-43,8.1586771063441558e-38,2.504370903139002e-29,7.9575024022420115e-41,5.0159087890409647e-40,6.8555353187650261e-21,2.958469311453898e-24,3.4742894396520557e-25,2.8055763906108131e-22,1.0015513012066654e-34,4.9732435559640472e-49,1.1585163363037825e-38,1.2953744849999921e-41,0.88168480800000004,0.0,0.0094599999999999997,0.10885,3.5624475983465323e-22,2.7090724531865942e-22,2.9799818757165141e-22,2.1311793363443453e-22,1.7252251378580678e-22,7.1969790679490161e-23,2.6774765434891462e-19,8.4283890372628389e-20,3.1204454723503989e-19,8.2992713700733519e-20,8.2682224901755032e-20,7.3588489419073141e-20,3.8212114069751353e-20,7.3029726437094645e-20,8.3635875038958016e-24,5.6493264078903284e-23,5.9130191977072981e-23,2.5639270285993015e-23,9.2659255653267925e-21,3.7511963407226846e-24,1.1002100030324406e-22,5.0824998964425784e-23,2.0904624338480074e-32,4.5610400181506704e-24,2.7020462428897787e-22,5.1337311290979776e-21,6.0809373477453861e-20,2.746093566537455e-23,1.2525497696821925e-22,3.7302776801724795e-20,7.9872716557832667e-21,6.0522331029661577e-25,8.7485298755364369e-22,1.8466909784711461e-23
8.589934591e-06,0.0014017797837210238,9.3108384068060026e-28,1.62066135962615e-28,4.2214813994860633e-23,1.0206573097001636e-26,1.9489329265805251e-21,0.0,0.0,1.457217596396749e-18,7.4751581786141735e-22,3.5880457237660908e-34,4.3616972883080421e-36,2.5318131613257254e-37,-1.3610894514569091e-40,1.4298160341746071e-38,-3.0129205187736388e-39,1.2258627985189854e-22,4.483534104654484e-25,-8.5061881262208975e-61,-6.2416587914804778e-40,9.7717126650366299e-38,1.112228692465416e-39,1.6926639351579723e-42,8.427242289290896e-37,2.8079567563645764e-29,3.5307572508938989e-40,1.0166981896817213e-39,1.3890023186974605e-20,6.0368216480092639e-24,6.9828209568476784e-25,2.8197008856273897e-22,1.1231978079991153e-34,1.082125755202132e-48,2.5190209310627432e-38,6.8557488306081357e-41,0.88168480800000004,0.0,0.0094599999999999979,0.10885,3.5913480439227368e-22,2.743971530243422e-22,3.0538671805035636e-22,2.9715065509666782e-22,2.3440272069632669e-22,7.783441899184911e-23,5.3575418472776559e-19,1.5951634640038704e-19,6.2438557972863439e-19,1.6626785476494967e-19,1.6546541048103266e-19,1.3205590798112443e-19,7.6540608102081243e-20,9.835418817143512e-20,1.9177507108525245e-23,1.6675465701494223e-22,1.8419578733044351e-22,8.5371162308908681e-23,3.2505171757319396e-20,7.2125748376771467e-24,2.9369352044104639e-22,9.0657367777501967e-23,7.307728041819733e-32,1.1224187138412619e-23,1.9016777802838353e-21,1.9489573970109885e-20,1.6947625797528104e-19,3.2186895045134723e-23,1.2884078863106288e-22,7.4659135404301126e-20,1.7372526753914559e-20,8.615881562801917e-25,1.78447961047479e-21,8.9020790799961035e-23
9.999999999999997e-06,0.0014017797837210238,9.3162100754329619e-28,1.6461645178534626e-28,5.7230707220432729e-23,1.1891253777267913e-26,3.6874568497705983e-21,0.0,0.0,1.6964192653638328e-18,1.1156365008158478e-21,5.4890576934993298e-34,1.1369013564825675e-35,2.9848280136824835e-37,-5.1323562933279482e-41,1.1910089687004773e-38,1.3565025473743692e-40,1.2367542012059391e-22,5.2748151786127133e-25,-4.0256953317427238e-60,-6.9737779122505087e-40,2.7720338441736489e-37,1.5354875695334845e-39,1.3457664462815666e-42,2.1553036188619358e-36,2.8506370275969056e-29,5.4336020110884219e-40,1.1916090250565196e-39,1.6276965520069336e-20,7.1021649057069833e-24,8.1461994335805592e-25,2.824323994655639e-22,1.1402800615470435e-34,1.2810565088218268e-48,2.981803196677906e-38,1.286816370872707e-40,0.88168480800000004,0.0,0.0094599999999999979,0.10885,3.600823963918363e-22,2.752383617096209e-22,3.0744464343170653e-22,3.2476592994000933e-22,2.547380557212052e-22,7.8626255918143712e-23,6.2382254239980061e-19,1.8047018335851264e-19,7.2702213528349846e-19,1.9357274374257919e-19,1.9256646721917017e-19,1.4614375615169912e-19,8.9124307046491362e-20,1.0175056294112416e-19,2.3362437555365063e-23,2.2150756677604799e-22,2.5201343347483234e-22,1.217728199887839e-22,4.4067656458970048e-20,8.3475180282760526e-24,3.9006329387333445e-22,1.0261052487502163e-22,9.9005119061784242e-32,1.4248922442872039e-23,3.5940655254535855e-21,2.7883087301687493e-20,2.1011325794896038e-19,3.448351634747151e-23,1.3001496200786397e-22,8.6891404394379393e-20,2.1611151910974899e-20,9.4993004191569616e-25,2.0986017216114412e-21,1.5009353536828125e-22
