Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776)
1.0485759900000001e-07,0.0017427421216980317,1.2340035801631292e-18,6.6700883959688118e-20,4.5422960291639267e-17,6.0787910379372255e-19,1.9822709263641479e-17,0.0,0.0,1.8897976492356613e-15,1.6019252390820455e-19,5.9932450765042733e-22,1.4046086122233462e-29,4.1523412880930739e-28,-1.022286390156357e-49,2.0780493287221952e-33,2.6415444785727995e-30,1.6114129259968271e-15,5.649561163405118e-19,6.5706111897398775e-40,-3.7146680007585962e-35,1.3129555623934451e-29,1.1374946168588839e-31,1.1020060151759006e-31,2.2338040048949974e-28,2.2068073773919623e-21,1.0986843204233669e-23,5.0710333224595286e-30,1.1702774480391835e-15,6.3372322260930546e-18,5.2031108534168507e-19,2.0365223881200251e-15,4.3698991481564036e-25,9.7201603662951195e-29,1.5123507385187255e-20,2.2713998598271814e-20,0.88168480800000004,0.0,0.0094599999999691996,0.10884999999994915,2.8844609888349161e-15,2.0325952536385302e-15,1.8457656120574881e-15,3.6132659541381609e-17,2.6281173773058934e-17,1.0972608508134804e-17,2.9771480250118298e-16,8.3964649284760437e-15,3.5437488030852354e-16,9.107720657692751e-15,7.9563326218001624e-15,9.341143135816122e-15,5.6261175345060031e-15,1.1583310426554669e-16,7.2085841716870034e-17,5.8916420115251094e-17,5.0280990215916956e-17,3.8370978556458491e-17,5.7373533355303985e-16,1.0419635649215878e-17,9.555382523790309e-17,3.2571686995698955e-18,1.1211710801859907e-25,2.3147056038500916e-17,2.0114493904058849e-17,1.7628885637518267e-16,2.6238225747850117e-17,1.0709349803278742e-17,9.0706692703267478e-16,4.5275070850664211e-15,3.3126423659531606e-17,1.4915927985876547e-16,1.4008589357617032e-15,1.576421028453489e-17,9.4412520994254084e-26,3.1289625583038127e-18,3.7209768086143303e-18,7.8446775145731688e-18,2.5173618519449019e-19,3.7189170126157574e-24,7.1550186660306895e-25,6.7452822975296084e-21,9.546956505476994e-18,2.0838029454982192e-17,2.3063047666808731e-22
1.3841203100000002e-07,0.001742742121698015,1.2618918098707931e-18,9.3523228816128307e-20,9.7244661774535965e-17,8.820445932862703e-19,6.0902472909949084e-17,0.0,0.0,2.6514941140682279e-15,3.0982614839755488e-19,2.9850174576589439e-21,4.2771914688046935e-29,6.1122978114686198e-28,2.2982205636546348e-49,-2.2692840099829456e-33,6.2817671751384324e-30,1.6769729306128013e-15,8.1762567642482397e-19,6.3133019872863827e-39,-3.0186549827006596e-34,2.8576998677650697e-29,1.6325634958474924e-31,2.6638453268146314e-31,8.9398045071368746e-28,2.8003931065291481e-21,5.4575610376913769e-23,7.3901352684153375e-30,1.6664035262743227e-15,9.1428743079476328e-18,7.307480957554945e-19,2.044352355963507e-15,5.5828856878482911e-25,3.5012270605667214e-28,5.3788593010059635e-20,7.8000860983493215e-20,0.88168480800000004,0.0,0.009459999999959303,0.1088499999999291,2.9363958811411773e-15,2.0873677366704278e-15,1.9273349560365242e-15,4.5900041038714302e-17,3.3000364508319036e-17,1.3049951999370442e-17,3.9506817669238083e-16,1.1427026652409737e-14,4.7176376296810208e-16,1.2867429912233821e-14,1.1076515666334838e-14,1.2591746731254473e-14,7.8943754933900709e-15,1.4535695727968716e-16,1.1574305069409317e-16,9.4125554580839645e-17,8.1374768450855349e-17,6.5429151623554731e-17,1.0257230743756859e-15,1.4082991870302385e-17,1.4971570363010357e-16,4.4524991989500552e-18,1.9965239288255034e-25,3.7238538520218383e-17,5.1272966049355011e-17,3.1337547023553006e-16,3.8675249613447796e-17,1.9413514849095873e-17,9.4028818208706255e-16,6.1044756581087708e-15,6.8334590900909517e-17,1.9610476180860476e-16,1.9578453795044487e-15,3.5735318198514017e-17,1.3911292301271209e-25,5.7161597083318682e-18,6.8094039600410911e-18,1.6670149745276837e-17,4.4768453859683025e-19,9.4802871868250936e-24,1.5204979345914711e-24,2.0444763039737108e-20,2.4456330546818395e-17,5.3385026410718058e-17,7.0664747478060521e-22
1.71966463e-07,0.0017427421216979987,1.2968827371766234e-18,1.1970978097919624e-19,1.6209700014334954e-16,1.1625116410567461e-18,1.2558874408207377e-16,0.0,0.0,3.4472548318871624e-15,4.9800490054023664e-19,7.9341325140175636e-21,8.9905874025349425e-29,8.1606768606188833e-28,-1.0006968136311792e-49,2.1076342494445346e-33,1.1330409603132114e-29,1.7479561180002276e-15,1.0818919362390149e-18,2.3506559572559688e-38,3.3986027675937474e-34,4.932620115721429e-29,2.1166453243610602e-31,4.8336718757309657e-31,2.1411681688525945e-27,3.318831265283349e-21,1.4489215010153159e-22,9.8517365490075967e-30,2.1759461247234188e-15,1.2048521044669293e-17,9.4264664318547434e-19,2.0623386122343489e-15,6.6404205467311477e-25,7.8866266388159597e-28,1.2051031803016431e-19,1.7219269024089981e-19,0.88168480800000004,0.0,0.0094599999999493856,0.10884999999990896,2.9935609289385067e-15,2.1519915298544877e-15,2.0174220129789861e-15,5.5835410006526221e-17,3.9755856292199706e-17,1.505057362860994e-17,4.9280213990336922e-16,1.4398008733830201e-14,5.9077919505327716e-16,1.6618205079007642e-14,1.4179184152595052e-14,1.5750006557368828e-14,1.0158356977382853e-14,1.7360971265378178e-16,1.6352889589327766e-16,1.3408752048256269e-16,1.1701820796820692e-16,9.7532354498710411e-17,1.5379111438945698e-15,1.7740833625690865e-17,2.1015228597458998e-16,5.6185893366193284e-18,2.9874502844585232e-25,5.2557080347840081e-17,9.5720659539510098e-17,4.6719158906058303e-16,5.093456562972956e-17,3.0913844229564621e-17,9.7753706292324403e-16,7.6564693940716697e-15,1.2067867065741845e-16,2.4431808794061396e-16,2.5280308366493054e-15,6.2771373604876323e-17,1.8317282100391031e-25,8.8537746169158105e-18,1.056716104581303e-17,2.7910489472792977e-17,6.6757001716978546e-19,1.7699073574089139e-23,2.5457686376734715e-24,4.2085260700363461e-20,4.5676034614643053e-17,9.970874239968374e-17,1.4615581545542276e-21
2.3907532700000004e-07,0.001742742121697965,1.3709955129967528e-18,1.6949148911504465e-19,3.4120441452706866e-16,1.7593770083832261e-18,4.2679078494062741e-16,0.0,0.0,5.2240293896717147e-15,1.0985377634079892e-18,5.8476690847395832e-20,3.5428366678109592e-28,1.2942968675822925e-27,2.6331036168492019e-51,7.1824761240755953e-35,2.9441208116765896e-29,1.8950460562976658e-15,1.7002041858810009e-18,5.0877709736599721e-37,2.5644277231520633e-36,1.2587556601025578e-28,3.1894808707855714e-31,1.2580192464201901e-30,1.0422633322695955e-26,4.1396409704573918e-21,1.0646354212826999e-21,1.5541592065476999e-29,3.2698812057469941e-15,1.8406330587103749e-17,1.3766262663274778e-18,2.1065244614561885e-15,8.3097307607977729e-25,3.4608383054776977e-27,5.2366655759258674e-19,7.3789779561967157e-19,0.88168480800000004,0.0,0.0094599999999293669,0.10884999999986805,3.1132256508211808e-15,2.2815312084781946e-15,2.1964957917081245e-15,7.6988751343198305e-17,5.3538227027348056e-17,1.8833649227822728e-17,6.91666450096024e-16,2.0094417676261941e-14,8.4262169005451469e-16,2.409504021252156e-14,2.0334798350748679e-14,2.1747577964476589e-14,1.4687522924244519e-14,2.2626690686142172e-16,2.7259938542504003e-16,2.3776363006280938e-16,2.1120620399814241e-16,1.8852281647191248e-16,2.7598418980086677e-15,2.5035822751574398e-17,3.6414947977919138e-16,7.8093912641410215e-18,5.3485413778229595e-25,8.6761081505387142e-17,2.6762447663965866e-16,8.244970247207266e-16,7.4070488587251018e-17,6.662618071875424e-17,1.0514547525751156e-15,1.0651477686525069e-14,3.553612400164188e-16,3.4642681035030648e-16,3.7377057662790777e-15,1.5821093699939327e-16,2.6632171319493032e-25,1.8048746699811206e-17,2.1768922978399353e-17,6.2287871468648477e-17,1.1784187720064497e-18,4.9486620886257977e-23,5.6814811619696588e-24,1.490565879238393e-19,1.2663833902831671e-16,2.7646110266602234e-16,5.2166225688609576e-21
3.0618419100000007e-07,0.0017427421216979321,1.4447576959681167e-18,2.1717908418322446e-19,5.5048634284344506e-16,2.3883548751318729e-18,9.1273880574638285e-16,0.0,0.0,7.1697667921998289e-15,1.9227436320788444e-18,1.82412187671433e-19,8.4199635100560397e-28,1.8625193306948852e-27,-5.0779750477069242e-50,-1.5787602944877178e-33,5.5066353009443446e-29,2.0435301804129457e-15,2.4365697414876222e-18,2.0425358173949713e-36,2.1598920645053416e-33,2.4082992549514332e-28,4.3116607212598968e-31,2.3524210375999992e-30,2.7142027097145243e-26,4.8484265656867609e-21,3.3176104322133574e-21,2.2083190457760265e-29,4.4318268022794624e-15,2.5262298883465958e-17,1.8200715589580459e-18,2.1524705425346037e-15,9.748070906901049e-25,8.5178484484601087e-27,1.2840838809399889e-18,1.8153671431399132e-18,0.88168480800000004,0.0,0.0094599999999091557,0.10884999999982663,3.2340232323448329e-15,2.4079713369805368e-15,2.3708680991281105e-15,9.9583148445132262e-17,6.76146511816235e-17,2.2511851836492406e-17,8.9446353217715463e-16,2.5586635924706938e-14,1.1107000018600883e-15,3.1553166290694455e-14,2.6450789463029661e-14,2.752621134504358e-14,1.9221068114176417e-14,2.7691268557610389e-16,3.8910648232121761e-16,3.6212191625732251e-16,3.2531981285748944e-16,3.0407998435724442e-16,4.0924928235517877e-15,3.2313412887286051e-17,5.4833060220792412e-16,9.9072758802090023e-18,7.9221003899545717e-25,1.2257964908132708e-16,5.2196902958228864e-16,1.2056602162023221e-15,9.6180273495154939e-17,1.1201903681143474e-16,1.1238446539199059e-15,1.3552997770898523e-14,7.3182751059753596e-16,4.5328896417697265e-16,5.0059220248948586e-15,2.9303324374777429e-16,3.4578336488493221e-25,2.9939690936472712e-17,3.6534501785353158e-17,1.0687360518226353e-16,1.7234106641775158e-18,9.6519270593576545e-23,9.7483596320188177e-24,3.3257866957261937e-19,2.4503917066651542e-16,5.349517396269265e-16,1.1674895196682657e-20
3.732930550000001e-07,0.0017427421216978985,1.5172245308410121e-18,2.6295409071138872e-19,7.7961955937008936e-16,3.0488813092133574e-18,1.6009567548086005e-15,0.0,0.0,9.2843476932349205e-15,2.9900315904823592e-18,4.2404354774623251e-19,1.619924791400418e-27,2.5545783495783995e-27,1.7906558919424117e-49,6.349313843023988e-33,8.8431055955254773e-29,2.1924811943186067e-15,3.3353357569204612e-18,6.9348305923722284e-36,-1.1591543473189052e-33,4.0049331170045347e-28,5.5560456188473414e-31,3.775422929195596e-30,5.5886079732431695e-26,5.4902184117112403e-21,7.7073837583874482e-21,2.9663753713508562e-29,5.6616695530046462e-15,3.2617992331866518e-17,2.2730115111568844e-18,2.1985573403476408e-15,1.1048324333023341e-24,1.6644413380199145e-26,2.5035196617210981e-18,3.5692873958487014e-18,0.88168480800000004,0.0,0.0094599999998887345,0.1088499999997847,3.3548949837862155e-15,2.530747389689065e-15,2.5395527248460715e-15,1.2382132980735414e-16,8.2014005400476375e-17,2.6140218315504512e-17,1.101722803811229e-15,3.0886519884133041e-14,1.397728774169074e-15,3.8993625627757475e-14,3.2528775349301248e-14,3.3128368413538933e-14,2.3759932238512667e-14,3.2644453880764178e-16,5.1006971025199775e-16,5.065702385701279e-16,4.586731062955967e-16,4.444967067674627e-16,5.4934652497661364e-15,3.9573979571959308e-17,7.6289196225271804e-16,1.1943466836481675e-17,1.0626685940967521e-24,1.5904694255388196e-16,8.6282045545292548e-16,1.5980384678451788e-15,1.1755896293527535e-16,1.6565306463290992e-16,1.1942927194969328e-15,1.6365134072772106e-14,1.2640400691222178e-15,5.6457790158498217e-16,6.328934608348829e-15,4.6794972313394775e-16,4.2261862405190366e-25,4.4585927394744207e-17,5.5115823730483251e-17,1.6131022962778541e-16,2.284458021688071e-18,1.5954900022878079e-22,1.4713797289088043e-23,6.0955860724635849e-19,4.0198102529930782e-16,8.7758812803134601e-16,2.1436350779539334e-20
5.075107830000001e-07,0.0017427421216978309,1.6589345547156137e-18,3.5048735617561361e-19,1.2624229724233915e-15,4.4421115200682318e-18,3.4814689087394941e-15,0.0,0.0,1.390646319645398e-14,5.7548448765257816e-18,1.3567632375530378e-18,4.0671503027337688e-27,4.3618500979780935e-27,-7.7257969135172926e-50,5.1868919348178002e-34,1.7359811910744232e-28,2.4909372122943695e-15,5.6871887521816023e-18,4.4369405271024378e-35,-4.6443900676923825e-34,8.4437927744274731e-28,8.0976302729098758e-31,7.405265578537507e-30,1.5561168093224158e-25,6.6913440680281887e-21,2.4643170211816046e-20,4.7938664028412444e-29,8.2797906850579792e-15,4.8504646308549109e-17,3.2010269561988727e-18,2.2901951068551469e-15,1.3478867401751453e-24,4.2073207933298368e-26,6.312150760118708e-18,9.187666749585518e-18,0.88168480800000004,0.0,0.0094599999998473717,0.10884999999969971,3.5961250721328862e-15,2.7689492359514663e-15,2.8638175230441031e-15,1.7662992854110207e-16,1.1162031843992949e-16,3.3387413488042659e-17,1.5276679711964868e-15,4.1062841418887877e-14,2.0225994816146885e-15,5.3833746519913601e-14,4.459680557184519e-14,4.4001098088116981e-14,3.2850684423476497e-14,4.2467759531350991e-16,7.5664363591565614e-16,8.411373097472034e-16,7.6853139961586342e-16,7.844756136777563e-16,8.3731047013000012e-15,5.4055392107110502e-17,1.2638831056666647e-15,1.594782753206497e-17,1.6184606440357004e-24,2.3172463982788317e-16,1.7535772667657033e-15,2.3857357349600923e-15,1.5942233433681113e-16,2.8886197012477656e-16,1.3306934304304908e-15,2.1790699971942241e-14,2.7151304477318292e-15,7.96623326793913e-16,9.0923235497296877e-15,9.1156651751060069e-16,5.7307860008114821e-25,8.0545318191588959e-17,1.0212290992239367e-16,2.9268333537580781e-16,3.4107838412837236e-18,3.2426737974408019e-22,2.6697018628986007e-23,1.4339177981631733e-18,8.0677491825354577e-16,1.7613438333639266e-15,5.0523036389597722e-20
6.417285110000001e-07,0.0017427421216977632,1.7957828309276295e-18,4.3219459986005973e-19,1.766923916910954e-15,5.9464759169021095e-18,6.1674032998307958e-15,0.0,0.0,1.9139007441148244e-14,9.572822694663179e-18,3.2193513376053908e-18,8.1348627382970443e-27,7.0038366231450961e-27,-1.7229089948451788e-49,5.3900862465813281e-33,2.8655728038254572e-28,2.7901093639385281e-15,9.133113546704328e-18,1.4053321457184245e-34,-1.7583879121096587e-33,1.5054549519893409e-27,1.0919992207593579e-30,1.2213449424143955e-29,3.3452195248756879e-25,7.8107023462371553e-21,5.8449959038521565e-20,7.089630797427279e-29,1.1144988462646515e-14,6.6235042222648188e-17,4.1635230900654765e-18,2.3807769570144973e-15,1.5740844811441136e-24,8.3875882145580791e-26,1.2562724102140088e-17,1.8698151624156657e-17,0.88168480800000004,0.0,0.0094599999998051694,0.10884999999961305,3.8363441172720823e-15,2.9969328283684174e-15,3.1682248675672787e-15,2.3664218045883398e-16,1.4252115103055141e-16,4.0701021155620554e-17,1.9721142939219577e-15,5.060247031014455e-14,2.7326030789650375e-15,6.8610130481803461e-14,5.6527807129831255e-14,5.4416042596365203e-14,4.1961986317766269e-14,5.2296960087522477e-16,1.0062865184662221e-15,1.245865170406415e-15,1.1438929566536031e-15,1.2179170269945622e-15,1.1314474251965561e-14,6.8474625490522684e-17,1.8780827055164947e-15,1.9909718791969278e-17,2.1860336329886396e-24,3.0278976768732087e-16,2.9743376206243836e-15,3.1620267035323492e-15,2.0060066217696328e-16,4.3420873338164731e-16,1.4602650758129167e-15,2.6916488134043389e-14,4.7803968253312174e-15,1.0425399262093809e-15,1.2027779878514618e-14,1.5002628535173435e-15,7.2107988738423604e-25,1.2718265081591264e-16,1.6562756522787584e-16,4.5900963937149835e-16,4.5208275253679358e-18,5.5001113514565086e-22,4.1868527943172854e-23,2.7380978174413227e-18,1.352723071035989e-15,2.9532801717395832e-15,9.658613932994437e-20
7.759462390000002e-07,0.001742742121697695,1.9279169295056074e-18,5.084892684950417e-19,2.2713257685895531e-15,7.5662959205328348e-18,9.7277995727420617e-15,0.0,0.0,2.5013776349503181e-14,1.4645268153359426e-17,6.5625613468523484e-18,1.4359280384901786e-26,1.0909912664850231e-26,3.4111106380185108e-49,-1.9207398763731536e-33,4.2729504999646996e-28,3.0899978084407885e-15,1.4235346538973965e-17,3.7868058347800887e-34,5.242424052377395e-34,2.4421224087321813e-27,1.3944482238488629e-30,1.819991617361314e-29,6.2177601204952984e-25,8.8998079146640314e-21,1.1911551360894495e-19,9.8948929819924897e-29,1.4272515197686315e-14,8.5944979018115629e-17,5.1625528890727187e-18,2.470196416613613e-15,1.7940393043140258e-24,1.4677657617362813e-25,2.1955282008987753e-17,3.3513513813512933e-17,0.88168480800000004,0.0,0.0094599999997620615,0.10884999999952467,4.0753934120664396e-15,3.2160212345261915e-15,3.4527902468950547e-15,3.0504756140849102e-16,1.748375435415067e-16,4.8202642377575707e-17,2.43703819526332e-15,5.9507228688183016e-14,3.5427146018245444e-15,8.331827497167913e-14,6.831318325203181e-14,6.4427841288026016e-14,5.1095334901795746e-14,6.2328385792316337e-16,1.2534976838064229e-15,1.7233291592329695e-15,1.5855069427088424e-15,1.752876967138351e-15,1.424036142964146e-14,8.2827235176289457e-17,2.614693775669778e-15,2.3922972887881302e-17,2.7505518339041877e-24,3.7059598743504014e-16,4.5488126277710887e-15,3.9056353095172646e-15,2.4214846913125517e-16,5.9893437370921614e-16,1.5829898031327666e-15,3.1742565198170951e-14,7.5031819998236937e-15,1.301536742072257e-15,1.5125678847861014e-14,2.2392502280289855e-15,8.7041147677265703e-25,1.8571784678277889e-16,2.4899692611250678e-16,6.6266890698338887e-16,5.5841508389076582e-18,8.411651070673634e-22,6.0445395311376137e-23,4.665093672103186e-18,2.0455761980195457e-15,4.4659532932509488e-15,1.6469397361144319e-19
9.999999999999997e-07,0.0017427421216975594,2.1392439739114272e-18,6.2662693706035887e-19,3.0753979493690969e-15,1.0517090662893341e-17,1.7574417616447565e-14,0.0,0.0,3.6213499444019024e-14,2.6575991310981724e-17,1.8569778911063828e-17,3.1574854816379354e-26,2.2644952266009222e-26,1.8175911270273605e-49,-1.8621006273260462e-33,7.1754831260056892e-28,3.592215132197129e-15,2.9576822065142087e-17,1.5568066760648443e-33,5.56709514041803e-34,4.851645170951436e-27,1.9625759334008891e-30,3.053959113836107e-29,1.4452146854366045e-24,1.0718717725032415e-20,3.3697912488606916e-19,1.5687028076565522e-28,2.0077531215522035e-14,1.2337050114058192e-16,6.9113624742013679e-18,2.6168906234234837e-15,2.1613662770989576e-24,3.123690418689454e-25,4.6633002283881208e-17,7.5883736465883008e-17,0.88168480800000004,0.0,0.0094599999996880998,0.10884999999937355,4.4717420581285868e-15,3.5657511757231557e-15,3.8886286263299616e-15,4.4045851257822866e-16,2.3195405744020445e-16,6.1398423811701591e-17,3.2593571897542232e-15,7.3120645976600636e-14,5.1501898425072897e-15,1.0771554776811975e-13,8.766194815566055e-14,8.0405040130229416e-14,6.639196589106021e-14,7.9944232279523741e-16,1.6514355277081493e-15,2.6760483481156464e-15,2.4560061705134922e-15,2.8814485269438095e-15,1.8956247971735602e-14,1.066346620232496e-16,4.1276345417157342e-15,3.0950470015905579e-17,3.6604001711507832e-24,4.7479625221369489e-16,7.9472510256215204e-15,5.0494129658488155e-15,3.1479124055592651e-16,9.0719550168555106e-16,1.7743236530947604e-15,3.9211106699459034e-14,1.3416172161346263e-14,1.7559933671953813e-15,2.0572523567403397e-14,3.7798132464614875e-15,1.1315065092871772e-24,3.1280531565876734e-16,4.4566997070532991e-16,1.0913988231069071e-15,7.2197007098597429e-18,1.4696107677438109e-21,9.955221060730805e-23,9.8630932256668598e-18,3.503214434020686e-15,7.6483588373283945e-15,3.4854753028051351e-19
1.0443816950000003e-06,0.0017427421216975594,2.1797320835106564e-18,6.4865935101731891e-19,3.2290415355968946e-15,1.1138224839755791e-17,1.9411170576384439e-14,0.0,0.0,3.8638708744675789e-14,2.9453271803676638e-17,2.1901990699497236e-17,3.5997932737246094e-26,2.5743401627464815e-26,-6.5409320119891124e-52,-3.0491691478435347e-35,7.832528001304775e-28,3.6919349763767918e-15,3.3628550068842812e-17,1.9060258998949424e-33,2.4273471816082432e-36,5.4544824680224775e-27,2.0844993712477792e-30,3.3332120719833841e-29,1.6593681242314205e-24,1.1079140085380932e-20,3.974388150326604e-19,1.6998989506081358e-28,2.131411338448907e-14,1.3145523800357857e-16,7.26981175059218e-18,2.6455661664315116e-15,2.2341504610395655e-24,3.5416298633853373e-25,5.2856796553234898e-17,8.6894467797647871e-17,0.88168480800000004,0.0,0.0094599999996731517,0.10884999999934308,4.549851525136148e-15,3.6326526376223684e-15,3.969144490085991e-15,4.704307350215151e-16,2.4373842670673417e-16,6.4112208331648787e-17,3.4291041482792282e-15,7.5631507933270416e-14,5.506472055140146e-15,1.1252520609809674e-13,9.1446424967640671e-14,8.346067938118702e-14,6.9429428026734612e-14,8.3562801128376019e-16,1.7280735120822006e-15,2.8878721796016778e-15,2.6482227429525357e-15,3.1399604150869212e-15,1.9865403315630136e-14,1.1132802378222096e-16,4.4693705799303233e-15,3.2391199559143814e-17,3.8358011529986458e-24,4.9410240015144319e-16,8.7347283959513498e-15,5.2615001190977009e-15,3.2966834141267943e-16,9.7319662012328548e-16,1.8102153246982257e-15,4.0603277767125347e-14,1.4790443989933672e-14,1.8492951908002067e-15,2.1692339604843172e-14,4.1305316695970966e-15,1.1849784966849135e-24,3.4233883026149277e-16,4.9316214701774736e-16,1.1894964575025458e-15,7.5229764246273656e-18,1.6152328030184198e-21,1.0850023954940759e-22,1.1186780850137585e-17,3.8366293455236406e-15,8.3762924071462797e-15,3.9537885980676357e-19
1.3128171510000004e-06,0.001742742121697424,2.4161803392905198e-18,7.7489261240392161e-19,4.1164870993799456e-15,1.5133903736035302e-17,3.2329295211430121e-14,0.0,0.0,5.4668714548704566e-14,5.1147674329917773e-17,5.3036368240576204e-17,7.1944661760129093e-26,5.3203939036834743e-26,1.0807406440294286e-49,-3.0750638210001351e-34,1.2311593180301007e-27,4.2967421396911358e-15,6.952435770556899e-17,5.829552553893305e-33,3.6174995216333506e-34,1.0247691004908141e-26,2.873821835118247e-30,5.2365128459260494e-29,3.4193808544201741e-24,1.3263612796185029e-20,9.6244885898046447e-19,2.6325420789251108e-28,2.9383602125604312e-14,1.8506642097259117e-16,9.5195219470116977e-18,2.8164387025845106e-15,2.6752829044573381e-24,6.7854428667861035e-25,1.0110133545242221e-16,1.7823069248161859e-16,0.88168480800000004,0.0,0.0094599999995808176,0.10884999999915546,5.0194726043183822e-15,4.0226392789446252e-15,4.4215549387019484e-15,6.753105686043547e-16,3.1818634509400783e-16,8.1304880628566224e-17,4.5020193466748289e-15,8.9713905915083826e-14,7.9460694149044897e-15,1.4145398111579105e-13,1.1400739815732319e-13,1.0126275552226989e-13,8.7852725048439336e-14,1.0648880293214648e-15,2.1753267353765529e-15,4.3202644790323001e-15,3.9307836094994674e-15,4.9503357795214114e-15,2.5172488842501546e-14,1.3955720285571161e-16,6.834727364663245e-15,4.15181046882562e-17,4.8596766634409953e-24,6.0247804368621925e-16,1.4238296849060763e-14,6.4522417943113636e-15,4.2390742304573155e-16,1.4005147688934716e-15,2.0153828360921076e-15,4.851033412222678e-14,2.4319193251335449e-14,2.4289292076017393e-15,2.8657329019931072e-14,6.5273954178306368e-15,1.5236971988850346e-24,5.5414468320514789e-16,8.5624272629742345e-16,1.8822661182910524e-15,9.225687800417385e-18,2.6329660103602115e-21,1.7169162357704395e-22,2.197538908543614e-17,6.1236727696473767e-15,1.336952600880809e-14,7.7719354117000082e-19
1.5812526070000006e-06,0.0017427421216972892,2.6388219757621896e-18,8.90357057070472e-19,4.9332023909641475e-15,1.9529305798972844e-17,4.8248243389614403e-14,0.0,0.0,7.2985933847005097e-14,8.0752513582398757e-17,1.0666749665123684e-16,1.2521949903944865e-25,9.8434189838833191e-26,1.6493442879857659e-49,4.0529849284078547e-33,1.7596054231900051e-27,4.9044142897485628e-15,1.2862008987309882e-16,1.4040500425852147e-32,9.7750450467493107e-35,1.7229691767937483e-26,3.7626648470511288e-30,7.481300738306569e-29,6.0492849054255455e-24,1.5460810590241398e-20,1.9360542266782468e-18,3.7934582512378582e-28,3.8458627423749915e-14,2.4681449230215575e-16,1.1908188129944719e-17,2.9829399595063714e-15,3.1190007331589562e-24,1.129452118247188e-24,1.6805260627485889e-16,3.1693489548341669e-16,0.88168480800000004,0.0,0.0094599999994852638,0.10884999999896224,5.4842344005380587e-15,4.3884896279284368e-15,4.8184051108033146e-15,9.2170046274432549e-16,3.9805268502812328e-16,9.9851313521636387e-17,5.6538644149983765e-15,1.0202256615770177e-13,1.0886940322102699e-14,1.7010376624456507e-13,1.3600801882604784e-13,1.1794393409781584e-13,1.0636496572343056e-13,1.3123367640777355e-15,2.5946404136842232e-15,6.0059603505224431e-15,5.40790760610557e-15,7.1861542362847652e-15,3.0148430081500282e-14,1.6751395415570393e-16,9.7172412554290716e-15,5.1373779073530051e-17,5.8196638324235731e-24,6.9714868335924883e-16,2.0974737324912953e-14,7.4923008012889503e-15,5.2569653984784093e-16,1.8724639013187886e-15,2.2013827039030619e-15,5.5595382753100341e-14,3.5804967371689333e-14,3.0301701903835951e-15,3.5894262154130927e-14,9.3703252354566899e-15,1.8895522451168584e-24,8.2517898032287359e-16,1.3632171143977994e-15,2.7525387372744297e-15,1.0712928725018768e-17,3.8786867977853673e-21,2.5107407842023645e-22,3.8168132596838448e-17,8.8484822949105157e-15,1.9318533543381032e-14,1.3504536369467331e-18
