Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975)
1.34217727e-07,0.003025742692955346,3.9152552516812723e-18,1.2711193152589118e-19,6.0891278933442103e-17,1.162878907910166e-18,1.8609715797813032e-17,0.0,0.0,1.5893320142643811e-15,8.9496849610405184e-20,5.0647770657585325e-22,1.5546251376939337e-29,3.8530729370770294e-28,4.1602201700717401e-49,5.5420763986722485e-33,4.1543314232355099e-30,2.691631951667138e-15,5.9788892715131042e-19,5.6299711145625174e-40,-1.0245936164027783e-32,1.5768422419691664e-29,1.9067585151991408e-31,1.7762538527808744e-31,2.2959819211018299e-28,2.3652637956077207e-21,9.1164715952867424e-24,5.1290169278777393e-30,1.3983692578118172e-15,6.7219910207755955e-18,5.0874028158018352e-19,3.0631911486742358e-15,5.2248051810690342e-25,9.0402422046068744e-29,1.8096179701536272e-20,2.3584877955982303e-20,0.88168480800000004,0.0,0.0094599999999684537,0.10884999999995287,4.0543462838495394e-15,2.8305676581531932e-15,2.5722143381325525e-15,3.4137901195914655e-17,2.4784723597761884e-17,1.053869924380151e-17,1.8054003137984063e-16,8.0053971369509934e-15,2.1404412944777286e-16,8.3550181157611594e-15,7.3889481950538506e-15,8.9640019872904799e-15,4.855204649131007e-15,7.2429477291311614e-17,1.0157067820358601e-16,6.3021348251268358e-17,5.2858211401110355e-17,4.3479399498932178e-17,5.2287444357273057e-16,9.8231395317378738e-18,1.135217938055408e-16,2.5744001967909454e-18,9.7072097882290381e-26,3.4109269139044631e-17,2.186111138868648e-17,1.6727962322679873e-16,1.3461367380658131e-17,1.0776375265617539e-17,1.0829697546795057e-15,3.8669775916202375e-15,2.1370915538803786e-17,3.1873130938831234e-16,1.9112072006745781e-15,2.7936942542221197e-17,4.6745049515158667e-26,1.3277255773501821e-18,1.5709263523393566e-18,4.9420968994187308e-18,2.3835425255187486e-19,5.3244157725446129e-24,6.869914314851127e-25,4.7240096718597842e-21,1.0799125589558207e-17,2.3978783018694091e-17,9.2624345125758618e-23,1.5301170513046096e-22,2.7174175051640104e-19
1.6777215900000002e-07,0.003025742692955325,4.1405261340269802e-18,1.7733217745563439e-19,1.0827080890767692e-16,1.6465967669769159e-18,4.0767173720462217e-17,0.0,0.0,2.1280600057413913e-15,1.4858412291440995e-19,1.4157168660098194e-21,3.3733391533526958e-29,5.4415381346998597e-28,-9.0904169339359375e-50,-3.7295834390420446e-33,7.8701873308337468e-30,2.8562923142454144e-15,8.2654700268308048e-19,2.6806140503293035e-39,-2.3034791539230633e-34,2.8119261781095287e-29,2.5939595212621895e-31,3.3893546705782077e-31,5.9979648799663444e-28,3.0289822347551247e-21,2.5442615102743679e-23,7.1097431187629502e-30,1.8891337417119281e-15,9.28183300409741e-18,6.8350542030215916e-19,3.1273211086389549e-15,6.75515863057836e-25,2.1339045641553328e-28,4.2312545297273757e-20,5.4277436355378798e-20,0.88168480800000004,0.0,0.0094599999999605451,0.10884999999993737,4.2114801067261889e-15,2.9169548414295096e-15,2.6872981509631168e-15,4.1685878687636116e-17,2.9950508745106905e-17,1.2357230391560107e-17,2.2707877014916054e-16,1.0411357115559392e-14,2.7023679752299832e-16,1.1274492600006328e-14,9.8708320727112943e-15,1.1615594949667378e-14,6.6038616963769201e-15,8.8481017536993964e-17,1.4604986545829791e-16,9.1517385549457382e-17,7.7451705720157414e-17,6.6307099059811886e-17,8.0934086383602104e-16,1.2592428164490305e-17,1.6357064424079459e-16,3.2927060754182934e-18,1.4965799009806415e-25,4.9442132470133973e-17,4.2167543786322652e-17,2.594312062210446e-16,1.8105693843706678e-17,1.7397783141495145e-17,1.114165608243627e-15,4.9344061954590827e-15,3.7205757822134634e-17,3.9908105442110071e-16,2.5071215630142637e-15,5.0587807591340059e-17,6.2848285545280404e-26,2.0825195272729245e-18,2.4681584508917168e-18,8.4659843991159717e-18,3.6957975264574295e-19,1.0270663867220529e-23,1.1768670559656289e-24,9.9454843422440448e-21,2.1022841309327034e-17,4.6685219584570247e-17,1.9677624161840976e-22,3.71801569940464e-22,4.9806332676361298e-19
2.0132659100000004e-07,0.003025742692955305,4.279187662340434e-18,2.286917344079542e-19,1.7057113951879344e-16,2.1557262115652591e-18,7.6784415778169935e-17,0.0,0.0,2.7000646824119599e-15,2.2517245263311884e-19,3.2824371242565723e-21,6.378314416884302e-29,7.1347284207101889e-28,-1.6528615094363776e-48,-1.6572822812307277e-32,1.3162770186842257e-29,2.9782267518353236e-15,1.0691871632660956e-18,1.0177797506840095e-38,2.573039952341739e-34,4.5119641886479449e-29,3.1496392710265273e-31,5.6925050724106249e-31,1.310724130140827e-27,3.630926756201027e-21,5.8919187034945274e-23,9.2556502080546817e-30,2.3992293026373871e-15,1.1986847875855446e-17,8.6200564290670186e-19,3.1593267368761059e-15,8.1460991801656602e-25,4.2817731824571673e-28,8.4331936809347609e-20,1.069854654917989e-19,0.88168480800000004,0.0,0.0094599999999526244,0.10884999999992163,4.3113943053741221e-15,2.9960797175619343e-15,2.796822718243973e-15,4.9438973452318711e-17,3.5149508653633933e-17,1.4141501719716168e-17,2.7383922220246683e-16,1.277882483521107e-14,3.2763716544899853e-16,1.4247262072564639e-14,1.2376000311362266e-14,1.4214993825166815e-14,8.3984183400416408e-15,1.0410741098081252e-16,1.9476865532622946e-16,1.2436904094332824e-16,1.0608157187563831e-16,9.3961562310646615e-17,1.1368775138291522e-15,1.5379345226034202e-17,2.2035870203928322e-16,3.999795812757902e-18,2.0966880156369961e-25,6.624612649639984e-17,7.1462877359339562e-17,3.6444860029816945e-16,2.2719468979380166e-17,2.6651896153671769e-17,1.1483772034301181e-15,5.9784795482919814e-15,6.1520162655755761e-17,4.8118406306308933e-16,3.1145445149626611e-15,8.1765814428920292e-17,7.8844660957088512e-26,3.009970993653616e-18,3.5758662154761414e-18,1.3006621546071393e-17,5.1911082053592354e-19,1.7406635336318045e-23,1.8080942010065106e-24,1.8166418906815345e-20,3.5831506825279559e-17,7.9576918548410839e-17,3.6196262454135782e-22,7.6136834793769364e-22,8.5511457632710743e-19
2.68435455e-07,0.0030257426929552623,4.4992792391094017e-18,3.3144381480350087e-19,3.5600984974170255e-16,3.2530758185727861e-18,2.5605979389831665e-16,0.0,0.0,3.9983958044112514e-15,4.7792065706134696e-19,2.2170767666836819e-20,2.3138264709597235e-28,1.0957658926102689e-27,-1.1068960370525243e-49,-9.3385981698193066e-34,3.1907149748403296e-29,3.1753576044004933e-15,1.6156839437981451e-18,1.834321249128425e-37,3.3486158740287359e-36,1.0920278123208325e-28,4.7269359695585177e-31,1.3700951461221261e-30,6.093818659917119e-27,4.5698205128168718e-21,3.9662597704551729e-22,1.4300850852961436e-29,3.4956443036489031e-15,1.7909753145382985e-17,1.2285958310268669e-18,3.2106019145884436e-15,1.0313634180907929e-24,1.748497981084064e-27,3.3956882030541304e-19,4.248278813686612e-19,0.88168480800000004,0.0,0.0094599999999366736,0.1088499999998897,4.463629767903567e-15,3.1629668993809504e-15,3.0206291594260762e-15,6.6631947052501202e-17,4.5814495480661168e-17,1.7722927920231653e-17,3.6940193373049196e-16,1.7308620779587287e-14,4.5350438515588283e-16,2.0228317740865822e-14,1.7366868663947029e-14,1.9205962348301675e-14,1.2043980387605859e-14,1.3488263622352566e-16,3.0325335811942441e-16,2.1095551308887668e-16,1.8269039526953158e-16,1.7375642148177965e-16,1.9022101918539558e-15,2.0959734553633917e-17,3.6634578904224486e-16,5.3810097223177056e-18,3.4960587432732341e-25,1.032843799066957e-16,1.8397144381512655e-16,6.0623176147960287e-16,3.168151631804988e-17,5.8219154563131633e-17,1.2201516444244938e-15,7.9640310489719833e-15,1.8035379617132608e-16,6.5300571901702924e-16,4.3849487095978204e-15,1.9224985992368958e-16,1.0991799580497009e-25,5.7450968948295204e-18,6.9337035090000333e-18,2.7068066736933513e-17,8.6334010419139345e-19,4.4813455676112729e-23,3.7629070779038301e-24,5.812775984794609e-20,9.2703829127279207e-17,2.0590965969634936e-16,1.177645137657392e-21,3.2347812031670958e-21,2.8271889800630666e-18
3.3554431900000005e-07,0.0030257426929552193,4.7281589848874457e-18,4.333877289448213e-19,5.7542682495043404e-16,4.4062479442840849e-18,5.4582666888386994e-16,0.0,0.0,5.4190274102628553e-15,8.2047014890721063e-19,6.7037104406811396e-20,5.266661517952623e-28,1.5188711655367632e-27,-1.5273474501717632e-49,-1.9654734532452577e-33,5.7221075672691706e-29,3.3711527833555057e-15,2.2208890981837174e-18,7.2106047475505735e-37,2.3981342588779101e-33,2.0316128576886814e-28,6.282035786916155e-31,2.4488213652236685e-30,1.5499577598246373e-26,5.3693024004709187e-21,1.197925763876327e-21,2.0139040611025345e-29,4.6505103910484725e-15,2.4197869658102352e-17,1.6017910875096808e-18,3.268449187636156e-15,1.2155188324914184e-24,4.175721524999959e-27,8.0659388846703953e-19,1.009860375762627e-18,0.88168480800000004,0.0,0.0094599999999206066,0.10884999999985751,4.6194546260326486e-15,3.3317249833976731e-15,3.2423659769911175e-15,8.5654821863828932e-17,5.6757103261919051e-17,2.1410516123716221e-17,4.6725438098172709e-16,2.169261197415846e-14,5.9206823872465044e-16,2.619758396468634e-14,2.232692494914781e-14,2.4085177016578681e-14,1.5697582275125681e-14,1.6621607514932162e-16,4.1558778389979041e-16,3.1377555673616754e-16,2.7417706977982905e-16,2.7339510303055073e-16,2.7077416622470985e-15,2.6531253562708664e-17,5.3829621860462682e-16,6.7719939543766668e-18,4.9679429174404318e-25,1.4114368852815827e-16,3.4366900395120756e-16,8.570617093143897e-16,4.0632971442165914e-17,9.8927411632903442e-17,1.2902282438526205e-15,9.8756954678370207e-15,3.737155767675031e-16,8.3012889634083984e-16,5.6963312288159093e-15,3.4321011655204393e-16,1.4095623909219688e-25,9.2047419079154757e-18,1.1317495318170375e-17,4.5082232184560879e-17,1.2204362520727599e-18,8.3716062621032927e-23,6.2672381335619044e-24,1.241903730902974e-19,1.7309275789534269e-16,3.8448806830764414e-16,2.5364511656422698e-21,7.8465836249717732e-21,6.2714698545664618e-18
4.026531830000001e-07,0.0030257426929551764,4.9577308714316219e-18,5.3459520513036414e-19,8.1887310637445855e-16,5.6154113980698487e-18,9.5818544458918267e-16,0.0,0.0,6.9618918841063268e-15,1.2605474422786255e-18,1.5282954863058285e-19,9.8242339714858328e-28,1.9930947853866289e-27,4.0235922721267183e-49,4.3181296709892541e-33,8.9145540503240746e-29,3.5666412438126418e-15,2.8996294388410332e-18,2.416412407760518e-36,-2.3479515841185205e-33,3.3153061216197921e-28,7.9793089438633021e-31,3.8059679616025242e-30,3.142389680035587e-26,6.0735409367855582e-21,2.7291846494598104e-21,2.6964583855987098e-29,5.8642073815256645e-15,3.0850625300689208e-17,1.9818287726538156e-18,3.328375265039583e-15,1.3773963687375326e-24,8.0105518963366454e-27,1.5423516149136142e-18,1.940762161888625e-18,0.88168480800000004,0.0,0.0094599999999044164,0.10884999999982505,4.776511051808521e-15,3.4988553744459446e-15,3.4588028302924169e-15,1.0679184302877946e-16,6.8007652850296888e-17,2.5246434697261625e-17,5.6773306359359915e-16,2.594102546353959e-14,7.4566835458019154e-16,3.2157344600929881e-14,2.726038381974165e-14,2.88753490047429e-14,1.9358258490946894e-14,1.9855902838893414e-16,5.2988386114462124e-16,4.3256969321880518e-16,3.8011255396386883e-16,3.9303749609425231e-16,3.5352056224874454e-15,3.2094711229633575e-17,7.3646591834783492e-16,8.1964257923392894e-18,6.4793163155897067e-25,1.7910935941533742e-16,5.5175195382822935e-16,1.1108092536439139e-15,4.9743914712365179e-17,1.4754612395049453e-16,1.3582769384527213e-15,1.1717490947188004e-14,6.5035918308883677e-16,1.0120711784301558e-15,7.0452317866131109e-15,5.3475876769753714e-16,1.7254873254070842e-25,1.340835120353594e-17,1.683857313750361e-17,6.7113884442865443e-17,1.5816782888730956e-18,1.3440595671836717e-22,9.3300904798077924e-24,2.2202387263638023e-19,2.7727084025454285e-16,6.1591814904142425e-16,4.5591107007317956e-21,1.5224561179083334e-20,1.1445991172145447e-17
5.368709110000001e-07,0.003025742692955091,5.4113804535644723e-18,7.3524976329295657e-19,1.3392739534237631e-15,8.1633749388042531e-18,2.0933950494469953e-15,0.0,0.0,1.0332175271960338e-14,2.3933806067008571e-18,4.7861324643078582e-19,2.3735468084719068e-27,3.1019681169879173e-27,-7.883248153140668e-50,8.9949413462733587e-34,1.6875975529380846e-28,3.9579263555703439e-15,4.4877189365268059e-18,1.5366100155837962e-35,-8.0701382570902161e-34,6.8320578029558011e-28,1.1441041992900664e-30,7.1862210325545794e-30,8.6095821464921752e-26,7.3449258115454431e-21,8.5409067524744246e-21,4.3661547412806715e-29,8.4294532387750623e-15,4.5012667357496195e-17,2.7580932511109401e-18,3.4490791363036141e-15,1.6690752730705193e-24,1.9867609253003141e-26,3.8117202769970019e-18,4.8617496277031019e-18,0.88168480800000004,0.0,0.0094599999998717221,0.10884999999975949,5.091129761150569e-15,3.8277233161362468e-15,3.8775855022695449e-15,1.5471259806250632e-16,9.1287839218433847e-17,3.3349336613279147e-17,7.7550671167036362e-16,3.4139306797808366e-14,1.0938160207207586e-15,4.4056726648330888e-14,3.7068822973325985e-14,3.8283620742018231e-14,2.669524601626947e-14,2.6653656658154415e-16,7.5970876513527229e-16,7.0696307854484123e-16,6.2462447965529536e-16,6.796790445808719e-16,5.2091581163309771e-15,4.3203396132814358e-17,1.1950627709531574e-15,1.1173433149316096e-17,9.5360660870564659e-25,2.5405302440322308e-16,1.0827481395732673e-15,1.6145155079170925e-15,6.8701921684716641e-17,2.6016504604103612e-16,1.4897049555470157e-15,1.5248025106096563e-14,1.414094711959563e-15,1.385911947923633e-15,9.820789838623123e-15,1.0117541143860347e-15,2.3828811196971924e-25,2.3628159310835875e-17,3.0948695042344097e-17,1.2101248174058541e-16,2.298758682332809e-18,2.6375991762915071e-22,1.6823120870115411e-23,5.1056749935784053e-19,5.410164298699843e-16,1.2018362376152322e-15,1.0552073617535514e-20,3.8485257631435172e-20,2.6356171822490732e-17
6.710886390000002e-07,0.003025742692955006,5.8541135216809821e-18,9.3305556750960696e-19,1.8936537927164717e-15,1.0911932871512922e-17,3.7296353814451084e-15,0.0,0.0,1.4144804033422314e-14,3.9482972094178159e-18,1.121862183950901e-18,4.6217489236395463e-27,4.5139703483603088e-27,-9.2883376818961339e-49,-1.9165842403761609e-33,2.7147021789635142e-28,4.3501182943905916e-15,6.512951535443229e-18,4.8985432159907987e-35,-1.7853193069448725e-33,1.1995831184077852e-27,1.5244031163800954e-30,1.1535963375379762e-29,1.8356953935877171e-25,8.4643837248446673e-21,2.0011896248034551e-20,6.495439999740243e-29,1.1209989622839621e-14,6.051844865600078e-17,3.5596903126205708e-18,3.5696024042211906e-15,1.9251993958864399e-24,3.9207405923568637e-26,7.5053409276401277e-18,9.7183034344847821e-18,0.88168480800000004,0.0,0.0094599999998385143,0.10884999999969296,5.4055452662070247e-15,4.1482019740715086e-15,4.2743122416607236e-15,2.1208973784683286e-16,1.158248536488486e-16,4.218554523520677e-17,9.9440203499115211e-16,4.1887288044779798e-14,1.5111435717943823e-15,5.5925315885098237e-14,4.6787319075392887e-14,4.7447061823748059e-14,3.4056329112791522e-14,3.4034253501953097e-16,9.8920687634524265e-16,1.038348406920382e-15,9.1893418406002585e-16,1.0408955613617544e-15,6.8911785771403078e-15,5.4283672280824417e-17,1.7519618360580495e-15,1.4388363092669679e-17,1.2606781799824094e-24,3.2665875077750692e-16,1.7936427218951168e-15,2.105417899111641e-15,8.9088197642315217e-17,3.9405160163100135e-16,1.6140819602758984e-15,1.8549988161933166e-14,2.5152744783503166e-15,1.7739590489130961e-15,1.2707485667559954e-14,1.6334048701322722e-15,3.0898215611159632e-25,3.6765754957801917e-17,5.035205021522189e-17,1.9091292534107855e-16,2.9976013176895784e-18,4.3693955175345593e-22,2.6540764596197985e-23,9.6597566361815951e-19,8.9032741013477224e-16,1.977854341238331e-15,2.0050400511897899e-20,7.7396620071371317e-20,4.8728300498032686e-17
8.053063670000003e-07,0.003025742692954921,6.2842610573758916e-18,1.1276179454848993e-18,2.457230144284587e-15,1.3870254381593298e-17,5.9183929182597655e-15,0.0,0.0,1.8423738698599429e-14,6.0057465413407518e-18,2.2687509901704047e-18,7.982886895863647e-27,6.3631568708074413e-27,-6.7935670252538627e-50,-1.2412528340573151e-33,3.9648534972661301e-28,4.7435998960914072e-15,9.1700188711640671e-18,1.3237456041021937e-34,7.3793098132083549e-34,1.9235597115418128e-27,1.9295558848719655e-30,1.6823061996215719e-29,3.3992264099610538e-25,9.5068637493879323e-21,4.0460007546036677e-20,9.1314949063268436e-29,1.4219472225036232e-14,7.7467762556549408e-17,4.3882479551972442e-18,3.6889473837122183e-15,2.1632972213045625e-24,6.8253202386576007e-26,1.304372954346702e-17,1.7183695980407174e-17,0.88168480800000004,0.0,0.0094599999998047392,0.10884999999962541,5.7189740685283216e-15,4.4606084667436974e-15,4.6484754341914264e-15,2.8059216221744619e-16,1.4174855012259759e-16,5.1880196662509462e-17,1.2257435848609593e-15,4.918283878769635e-14,2.0107598499430679e-15,6.7761220986441066e-14,5.6410953960124149e-14,5.638069921241565e-14,4.1442919710054574e-14,4.2127860169127668e-16,1.215499787714821e-15,1.4295767950625431e-15,1.2640798233862585e-15,1.4826176130588131e-15,8.5543043279841387e-15,6.5333372928648333e-17,2.415576256183229e-15,1.7908736166848065e-17,1.5642667902642431e-24,3.9582395487371374e-16,2.6957771204051609e-15,2.5743338598179753e-15,1.1138471167623191e-16,5.4620594070241486e-16,1.7314826848380958e-15,2.1627691261835847e-14,3.9825619550398937e-15,2.1746808833049295e-15,1.5693660755098423e-14,2.4043441805030037e-15,3.8630098629905545e-25,5.3183751304753922e-17,7.6425019676654704e-17,2.7925604218712534e-16,3.6651399498841809e-18,6.5670784523974438e-22,3.8822349594511791e-23,1.6432842408706124e-18,1.3282399335339072e-15,2.9507185586650622e-15,3.4220700597054401e-20,1.3774794612736419e-19,7.9415172897533398e-17
9.999999999999997e-07,0.003025742692954753,6.887508024654617e-18,1.4034626786275347e-18,3.2503824459481648e-15,1.8522715967518457e-17,1.0074214337318419e-14,0.0,0.0,2.5443297037611654e-14,1.0097308114225101e-17,5.6949318162084278e-18,1.5552174496343588e-26,1.0422908321583176e-26,1.9754444946983431e-49,-3.4798809793942804e-34,6.1176176267127237e-28,5.3167960897320238e-15,1.5019343996380483e-17,4.7925360275639753e-34,9.747124553421958e-34,3.4781019632886708e-27,2.578184507881384e-30,2.5918842309523318e-29,7.1685640718833089e-25,1.0995587646590283e-20,1.0154830905703399e-19,1.3822626853815898e-28,1.8992281247234775e-14,1.0469019962045039e-16,5.6381283022028101e-18,3.8597975449993269e-15,2.5031507917293286e-24,1.3343305408068071e-25,2.5447820717910996e-17,3.4865068445018054e-17,0.88168480800000004,0.0,0.0094599999997547445,0.10884999999952569,6.1715165685425814e-15,4.9011070190929687e-15,5.1549895242583468e-15,4.0259841372138739e-16,1.8184030298861668e-16,6.7519042014520193e-17,1.5838881420380284e-15,5.9042382611978897e-14,2.9046474388379219e-15,8.4869025564790785e-14,7.020144542727961e-14,6.8972163861507438e-14,5.2203913570192383e-14,5.5220910599056822e-16,1.5350186849772539e-15,2.1014226852931901e-15,1.8479696290168075e-15,2.2704554616660788e-15,1.0903607414540207e-14,8.1304523963578306e-17,3.5766186083698974e-15,2.3614987769678986e-17,1.9931034776709836e-24,4.8945251355112662e-16,4.3376294476800914e-15,3.2093488477858668e-15,1.4758077325304946e-16,7.9052831180676418e-16,1.8911038686716135e-15,2.5754513179933801e-14,6.7246583704356683e-15,2.7705969400363344e-15,2.0141460498386154e-14,3.76734594854007e-15,5.1181878336825953e-25,8.3578700977944905e-17,1.3088285995948055e-16,4.4686811442517071e-16,4.5691327246275674e-18,1.0566798607480348e-21,6.2124049696351321e-23,3.2285895039517321e-18,2.1089984080738325e-15,4.6852637184828525e-15,6.7505128154078622e-20,2.8575894220455692e-19,1.3821009949856504e-16
1.0737418230000002e-06,0.003025742692954753,7.1095889112948333e-18,1.5059678469989527e-18,3.5432651502997141e-15,2.0396520507033845e-17,1.195146430494908e-14,0.0,0.0,2.8353207180350084e-14,1.1989233828223387e-17,7.5374532235105102e-18,1.9251769349208727e-26,1.2386337545932004e-26,-5.8644600062405357e-51,-3.6351405099881673e-35,7.0378841264853743e-28,5.5346467690071617e-15,1.7851523743136294e-17,6.8047154216143429e-34,6.1647829937826168e-36,4.2228027430487433e-27,2.8426899584278893e-30,2.9804874464039254e-29,9.0603125333020627e-25,1.1552196860208047e-20,1.3440053079739807e-19,1.5867535926006696e-28,2.092592923036733e-14,1.1581578370282281e-16,6.126365565747515e-18,3.923806960566705e-15,2.6301647997433926e-24,1.6524455609413234e-25,3.1496880366343573e-17,4.3680172907847283e-17,0.88168480800000004,0.0,0.009459999999735496,0.10884999999948737,6.3422681605331634e-15,5.0640322783588758e-15,5.3356335850541904e-15,4.5580707318273914e-16,1.977942657972143e-16,7.3929543983039442e-17,1.7265135801755297e-15,6.2553200263127055e-14,3.2955031290072022e-15,9.1329851706713142e-14,7.5372353938270048e-14,7.3627685720273493e-14,5.6293994342708042e-14,6.0598130237969378e-16,1.6533382868541171e-15,2.3881424069313939e-15,2.0948499961993523e-15,2.6143218752183471e-15,1.177389076063237e-14,8.733600763542879e-17,4.077706834198333e-15,2.5961645008703096e-17,2.1519607594115344e-24,5.2284366524163072e-16,5.0625028363958854e-15,3.4358984382104083e-15,1.6248141203559795e-16,8.9036575950959208e-16,1.9482609491816042e-15,2.7213212475670025e-14,7.952948356096001e-15,3.0008295392355401e-15,2.1861993657632548e-14,4.3592326823182626e-15,5.6348967797284067e-25,9.7124821002070023e-17,1.5665196746789882e-16,5.2255134366252887e-16,4.8916432466725935e-18,1.2332668207613298e-21,7.2645661824442045e-23,4.0153773122467917e-18,2.4497032841954551e-15,5.4421830235737212e-15,8.4046714611334992e-20,3.6051057394137811e-19,1.6489371098345891e-16
1.3421772790000003e-06,0.003025742692954588,7.8912805523976975e-18,1.8697100416192474e-18,4.5655814794769103e-15,2.7704316376549163e-17,2.0093377244689583e-14,0.0,0.0,4.0051298268354498e-14,2.0734971941646179e-17,1.8322027216548875e-17,3.7470666017694663e-26,2.2581897876246915e-26,-3.0762487398066017e-49,-2.0783179693948102e-33,1.0831165249101546e-27,6.3310561885861986e-15,3.256880673784318e-17,2.1202808287631336e-33,1.4987919410336079e-34,7.8496544287358787e-27,3.876653627126489e-30,4.5820213179410056e-29,1.8700212418611732e-24,1.3575629558554307e-20,3.2674350565854608e-19,2.4811215099696795e-28,2.8531330548159178e-14,1.6008950044953781e-16,7.9704928180376223e-18,4.1537770458153532e-15,3.0918339039402977e-24,3.198765035803186e-25,6.086583300813726e-17,8.8658652167168494e-17,0.88168480800000004,0.0,0.0094599999996640722,0.10884999999934557,6.9607557400660907e-15,5.6403760695721063e-15,5.947924391410745e-15,6.8388097083998058e-16,2.5926483660827096e-16,9.9341244011061229e-17,2.2765363880891375e-15,7.4429782675429137e-14,4.9762534442065492e-15,1.1475800475088884e-13,9.39586420848699e-14,9.0083910794148756e-14,7.124827302860276e-14,8.1969804097601731e-16,2.0717782253980472e-15,3.5743482576273609e-15,3.099899640044307e-15,4.0746112153272534e-15,1.4852034565421536e-14,1.0920692131801025e-16,6.1898840346397095e-15,3.5308070076567095e-17,2.7138274641221558e-24,6.3584281931667151e-16,8.150858286308521e-15,4.2026327156950722e-15,2.219251693193663e-16,1.280501636639441e-15,2.1435828826792236e-15,3.2127505165145997e-14,1.3180864239812132e-14,3.8498832838569117e-15,2.8214262727758399e-14,6.8236802508897519e-15,7.6962041634449647e-25,1.5672099362930705e-16,2.8164808734058714e-16,8.6326011946171369e-16,5.9831474055395889e-18,1.9856249240513795e-21,1.2001162034914574e-22,8.0918833324084116e-18,3.8742524482158039e-15,8.6070150385140544e-15,1.6991157462171151e-19,7.5705713862819174e-19,2.7976416091017265e-16
1.6106127350000004e-06,0.003025742692954424,8.6330631374095443e-18,2.2185908567805112e-18,5.517168570229336e-15,3.5755066742945801e-17,3.0216075688267069e-14,0.0,0.0,5.3444973588505733e-14,3.2659144514396945e-17,3.7132291966424085e-17,6.3938384537726178e-26,3.8687557451968869e-26,-9.7230577302189325e-49,-4.6335520956653271e-33,1.5256990344308499e-27,7.1327876588213078e-15,5.583059943263969e-17,5.1990514479897881e-33,2.7191244235382501e-35,1.3104702378224042e-26,5.0307549991442388e-30,6.4495902341792419e-29,3.3164800263885052e-24,1.5611011278017377e-20,6.6237472883820363e-19,3.6022757442747788e-28,3.7016829760732838e-14,2.1032630821013321e-16,9.9185406207753221e-18,4.3790243547636769e-15,3.5562246398395779e-24,5.397905601880147e-25,1.0257682046737624e-16,1.5676212913541507e-16,0.88168480800000004,0.0,0.0094599999995905841,0.10884999999920023,7.5742486075131206e-15,6.1914286429591979e-15,6.4940833299827549e-15,9.6748778062958976e-16,3.2597034858044967e-16,1.2785036105131848e-16,2.8741092788018376e-15,8.4987834600035396e-14,7.0742715145658175e-15,1.3804009031443628e-13,1.1217591035761703e-13,1.0579554450140793e-13,8.6305542325244734e-14,1.0603105908802427e-15,2.4711429485393665e-15,4.9795996711406068e-15,4.2623780005484027e-15,5.8612244785714173e-15,1.7789604189648767e-14,1.3094087493027722e-16,8.7600964175198201e-15,4.5861174800299047e-17,3.2500363981671852e-24,7.3621475041576462e-16,1.1925382043677412e-14,4.8835599541419884e-15,2.8919279925923231e-16,1.7078846370261786e-15,2.3207339211733713e-15,3.6484023726185541e-14,1.949946115245195e-14,4.7088671359624324e-15,3.4650445321572772e-14,9.7441109707746988e-15,1.0028783206145306e-24,2.3333433170478427e-16,4.629916525941792e-16,1.3143119552663824e-15,6.9524991990483044e-18,2.9051432681554991e-21,1.8271773482260563e-22,1.4443473037860718e-17,5.5700523719643073e-15,1.2374486551155667e-14,3.039482226730316e-19,1.3894917571685142e-18,4.2026201505720734e-16
