Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129)
9.999999999999997e-07,0.002378124717471178,1.3630666583960371e-29,2.368217655202438e-31,3.0857814854537415e-25,6.2691511830716842e-30,8.7121582689337264e-25,0.0,0.0,4.4440699984600166e-21,6.86754340812862e-26,1.1828023555526986e-33,5.0300312462193606e-39,1.2509699593696246e-40,-4.9218752808843569e-68,-2.5030626343569903e-41,3.8898406464943814e-41,2.4516190211900174e-24,3.0645832329716452e-28,8.8446295378752496e-62,1.9393601851079909e-42,3.5616513802150291e-40,1.4466392942971421e-41,4.3479578924057244e-45,3.7124464833202561e-43,4.6978597475086321e-32,8.617576239735654e-37,6.3539957277490363e-44,1.9881565081214667e-23,4.4136142212251604e-27,4.9835913246008449e-28,5.9043230205572872e-24,7.9374088578394363e-38,2.2335817406701843e-44,2.0016019516139841e-33,5.1603495448393132e-31,0.88168480800000004,0.0,0.0094599999999999997,0.10885,6.9823705280728723e-24,5.3532685631840626e-24,6.2170618788758924e-24,6.1478270347884861e-24,5.2774947938607332e-24,2.6179457420928923e-24,1.6430157880822184e-21,2.4676879314225346e-22,1.9034997225675836e-21,2.1559591834688847e-22,2.2872300833114464e-22,2.1465046136482064e-22,9.4100481797411432e-23,7.7346524203056807e-22,1.2079932766406774e-26,4.6611271310961896e-26,4.3859858342077924e-26,1.3934368909230314e-26,2.6957298742691156e-24,9.8736423267628135e-27,1.8001497779260567e-25,2.4388092650194066e-25,1.9897506478508541e-36,6.6193716716600563e-27,6.8489549699104972e-27,1.4158437398142853e-24,5.2438227957495767e-23,9.3177884323925126e-25,2.3387616190282348e-24,9.2330125837495616e-23,3.6132127775658207e-23,6.1364348889298031e-27,1.8629570201603853e-24,3.4408543822057674e-27,1.8913451224547523e-33,1.1510136778561803e-23,1.3334907396018808e-23,1.1409771647036003e-24,2.9038567781446734e-28,1.5741690732524456e-37,4.9775796141115786e-36,1.4461622419070423e-31,4.3129754986908256e-27,2.8219292778317321e-26,1.6264517233172512e-31,2.0558806220690985e-31,6.5717448915744044e-29,1.5063787500228747e-26
1.0737418230000002e-06,0.002378124717471178,1.3630856999597066e-29,2.5353574416372637e-31,3.45946225598577e-25,6.7371364374000697e-30,9.9323687678465524e-25,0.0,0.0,4.7718176618375244e-21,7.6563021557235413e-26,1.3600564095617733e-33,5.9074108971330662e-39,1.4165091677855013e-40,6.5167967423942463e-68,3.4069971669523711e-41,4.239404433568425e-41,2.4519947962606478e-24,3.2965476918782782e-28,1.0228397556694928e-61,8.901275319626606e-43,3.7303826754818439e-40,1.5823286303940593e-41,5.2293529000337094e-45,4.2612870078097846e-43,5.0095134346812004e-32,9.9089974600269903e-37,6.8356638242450985e-44,2.1382870160074779e-23,4.74768194720845e-27,5.3598409284961234e-28,5.9047053965915521e-24,8.4684840025892839e-38,2.5532062293417777e-44,2.283260188865005e-33,5.9192619739705584e-31,0.88168480800000004,0.0,0.0094599999999999997,0.10885,6.9836431981140138e-24,5.3538882159870045e-24,6.2180601932284024e-24,6.1643748795947534e-24,5.2902348818044555e-24,2.6238687053776099e-24,1.7644547836292866e-21,2.6536515331231602e-22,2.0441929721874512e-21,2.3200782629443002e-22,2.4598931002739354e-22,2.3077544072834558e-22,1.0122003472443556e-22,8.2875889613559607e-22,1.2896334407423673e-26,5.0305131441882288e-26,4.7371229836106253e-26,1.5063679349822903e-26,2.9918321719121369e-24,1.0154760380899356e-26,1.9389240810401667e-25,2.6133640099917033e-25,2.1987404797731735e-36,7.1018286795109508e-27,7.7381773573236566e-27,1.5761116416738163e-24,5.8355011841629434e-23,9.3755931597970445e-25,2.3391272983861073e-24,9.9307234542184017e-23,3.8937810349288769e-23,6.1505446650947774e-27,2.0042524541266806e-24,3.8313762952353994e-27,2.1041356560315415e-33,1.2833848047992508e-23,1.4868480995796638e-23,1.2952485192499698e-24,3.2301690926991012e-28,1.778550509091903e-37,5.6505984635846412e-36,1.6530384137848972e-31,4.8957981343083404e-27,3.2033955781555247e-26,1.8624504935968021e-31,2.3673273700066894e-31,7.0016925435639557e-29,1.6687829003374166e-26
2.1474836470000003e-06,0.002378124717471178,1.3631835720961403e-29,4.6138094561358989e-31,1.4457807632433255e-24,1.3551877378349996e-29,8.4185471011348842e-24,0.0,0.0,9.5440473348869693e-21,3.0627250917794342e-25,2.6698055605465167e-32,-3.5703485421382072e-38,-1.6610636532026618e-40,-4.9189384331187679e-67,-2.5455629930946637e-40,-1.1136862489190099e-40,2.4550194856136852e-24,6.6786639763965123e-28,8.7318076557132224e-60,2.2877309678185209e-41,-2.7400375294192068e-40,-4.1693347282262977e-41,-5.8688176801332817e-45,6.6498223914963178e-42,8.2728279425221791e-32,1.9453195273402797e-35,1.3855857349124151e-43,4.3260837672951447e-23,9.6179842646985309e-27,1.0839680934505305e-27,5.9061444063248467e-24,1.4029388582593462e-37,2.9559436960953801e-43,2.2415615873177277e-32,8.7377945369763412e-30,0.88168480800000004,0.0,0.0094599999999999997,0.10885,6.9866688142530444e-24,5.3585338994669636e-24,6.2272001951702864e-24,6.4049385609338392e-24,5.475427598363288e-24,2.7045458757064623e-24,3.5288316673029543e-21,5.3380854169888596e-22,4.0883360402071258e-21,4.7098669017967169e-22,4.9738759651511418e-22,4.6169650957829282e-22,2.0488909946653754e-22,1.5640883365297905e-21,2.4941871972029682e-26,1.1148951212357156e-25,1.0695966045126458e-25,3.4849678980441329e-26,1.1140388676949873e-23,1.423112039599225e-26,4.0382987228605452e-25,5.003196000381208e-25,7.7547047210219306e-36,1.4263635420286938e-26,5.2662940244469719e-26,6.0561036502334805e-24,2.1601027948707995e-22,1.0844189719102144e-24,2.3425170641575339e-24,2.0089553657258369e-22,8.6109011740650407e-23,6.3505941566242129e-27,4.0644412170444604e-24,1.5192659336498291e-26,7.7601799563483717e-33,5.1381654967384803e-23,5.9528131315684546e-23,9.5524256815728141e-24,1.2294316193737818e-27,1.2104367590744231e-36,4.1673209913724581e-35,1.7587597884896882e-30,3.7154756326877261e-26,2.433607375190408e-25,2.1770045456350036e-30,4.7528918751000804e-30,1.4458780480497723e-28,6.4685708890604579e-26
4.294967295e-06,0.002378124717471178,1.3633680934256471e-29,7.7125660598610695e-31,5.3791540820634344e-24,2.7183204166177191e-29,6.3671582442812986e-23,0.0,0.0,1.9088398346562396e-20,1.2251250771282053e-24,4.9703082806669293e-31,-2.4753192432701119e-38,2.7076581529601068e-40,-1.114582150716286e-67,-5.760064668552999e-41,3.1292518156881737e-41,2.4609545928845351e-24,1.346373241125142e-27,6.4759297015901062e-58,2.0388463509354016e-41,9.2356708992531133e-41,1.1781623988601248e-41,7.8388586761167575e-46,9.6280849316337254e-41,1.194672964503214e-31,3.6218984477405332e-34,2.7925748899229913e-43,8.7086798588044511e-23,1.9382137198879754e-26,2.1804372483963305e-27,5.9088451114350589e-24,2.0289871203341998e-37,3.3666178277958055e-42,2.0804317565394121e-31,1.2265251677975955e-28,0.88168480800000004,0.0,0.0094599999999999997,0.10885,6.9918275620938011e-24,5.3673400645973985e-24,6.2449373960994748e-24,6.8844443639785859e-24,5.8445071154208689e-24,2.8475400592086649e-24,7.0423549489662966e-21,1.0615002713089468e-21,8.159133979647597e-21,9.489150092900075e-22,1.0001158212769337e-21,9.0855575855759468e-22,4.1222753927070751e-22,2.805011926778027e-21,4.9637412964758901e-26,2.6250421382971585e-25,2.5935746431364868e-25,8.778960057683995e-26,4.2155331629429171e-23,2.2382355681140375e-26,8.5513481834919769e-25,9.269640042831758e-25,2.850533512871181e-35,2.9067601501068483e-26,3.7990639423056292e-25,2.2815494527933797e-23,7.5118607751468861e-22,1.5769808308266674e-24,2.3492095892118019e-24,4.0404799997079842e-22,2.2291759055492306e-22,6.7514667715661606e-27,8.1958837552944792e-24,6.1360368210235849e-26,2.6936600662383543e-32,2.0523843501400354e-22,2.3778357160157852e-22,6.6780203877736155e-23,4.6094137881226465e-27,8.7320956728100153e-36,2.9133455608886036e-34,1.7776475360037911e-29,2.7889019053182691e-25,1.8276730861480031e-24,2.3695493415787081e-29,8.0475015031788293e-29,3.6961250450649614e-28,3.025042903532634e-25
8.589934591e-06,0.002378124717471178,1.3637285436125333e-29,1.1399522652997359e-30,1.7456751445823426e-23,5.4453065475547924e-29,4.2229246962029137e-22,0.0,0.0,3.8177199079350247e-20,4.9005740837655398e-24,8.5560958502190828e-30,-1.4255427873609801e-37,-3.1731870494788782e-40,1.7265857483640343e-67,8.9321145546009307e-41,-1.2871582789446268e-40,2.4728221078085071e-24,2.7170897667206535e-27,3.9579605059918576e-56,-3.7994896748287688e-41,-2.8869324361165543e-39,-4.8024856607724328e-41,4.0895007271186288e-45,1.2420899869450833e-39,1.486290594154276e-31,6.2358118603477675e-33,5.6198233531961224e-43,1.7502083621676571e-22,3.9004614841887392e-26,4.3753777275239806e-27,5.9142399316398736e-24,2.5258903553662694e-37,3.6546191457614096e-41,1.7823914881862101e-30,1.5687727029503132e-27,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.0021177740354166e-24,5.383845092023884e-24,6.2792263028861727e-24,7.8365298463709261e-24,6.5771526672923411e-24,3.0818632725980064e-24,1.4010002731909126e-20,2.0813767636961369e-21,1.6232844064269118e-20,1.9046504670825644e-21,2.0052980807508434e-21,1.7462429887263533e-21,8.269051992963154e-22,4.6436427389514122e-21,1.0121025230878109e-25,6.7204079099095999e-25,6.9237002408371567e-25,2.4713716171730554e-25,1.5835675777213564e-22,3.8682730878250939e-26,1.883429538953899e-24,1.6285965792983871e-24,1.0548271213192778e-34,6.0138149265051975e-26,2.7899069783828156e-24,8.2152328245805335e-23,2.3452768379611524e-21,3.0501233189887677e-24,2.362589521264044e-24,8.1025605193647801e-22,7.4962022971711669e-22,7.5573067676968493e-27,1.650299468847697e-23,2.5200625085888505e-25,8.4021199323320134e-32,8.1740124826878019e-22,9.4707276159411637e-22,4.2349325191484733e-22,1.6556943145064081e-26,6.4125990551599516e-35,1.8475289037403348e-33,1.7178813346848082e-28,2.0149418936276425e-24,1.3208198712779513e-23,2.4367314834589221e-28,1.1429650283287853e-27,1.2822963418938485e-27,1.8627659381073653e-24
9.999999999999997e-06,0.002378124717471178,1.3638425555013047e-29,1.1914947574132684e-30,2.2407864445172456e-23,6.3410496214685874e-29,7.4345532513971699e-22,0.0,0.0,4.4444718470019232e-20,7.3140385293793261e-24,2.933891875377588e-29,-6.1897344538455724e-38,-2.4173889807152778e-40,-4.0233133457613241e-42,6.3692215247209379e-42,4.0344594767879595e-41,2.4767182723412304e-24,3.1895431239516409e-27,3.4684226786695285e-55,-4.1581776328676404e-41,-2.4559352652456356e-39,-3.6686135706207877e-41,-1.2045939585414753e-44,3.2805578259977119e-39,1.5119095151985279e-31,2.1385887985783216e-32,6.5573289424623707e-43,2.0407632459902964e-22,4.5508634687165798e-26,5.0973043851813155e-27,5.91600963072604e-24,2.569533692909967e-37,9.0090378329354017e-41,3.7880333496027923e-30,4.1715033284167041e-27,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.0054951118924999e-24,5.3886279226560877e-24,6.2897556434592708e-24,8.1442832200922228e-24,6.8138918287912102e-24,3.1402007811502608e-24,1.6259685635412344e-20,2.3944443168269915e-21,1.8840373700183821e-20,2.2183449807198763e-21,2.3351257817652033e-21,1.9889625248947727e-21,9.6304704608043132e-22,5.0189098938607593e-21,1.1930514237038793e-25,8.6892336228782144e-25,9.1312053868801983e-25,3.3455399980448859e-25,2.2669400691863703e-22,4.4032891416535874e-26,2.3035065949655419e-24,1.7988813064200218e-24,1.5052327605070361e-34,7.0857748418552961e-26,5.6319834025902384e-24,1.1332041394850645e-22,2.9828251656345962e-21,3.6527742396767122e-24,2.366980144259148e-24,9.4355319091676547e-22,1.1270526072912921e-21,7.8245583854015817e-27,1.9259277287199266e-23,3.8234135814944698e-25,1.0684512997390752e-31,1.2149766622718013e-21,1.4078073987828985e-21,7.3427309817068113e-22,2.2827592338197447e-26,1.2945131400295213e-34,3.2033359632140301e-33,3.9906500955312296e-28,3.8995870962813285e-24,2.5564230974659264e-23,5.8401025210222962e-28,3.1552740043103678e-27,2.0053906187583975e-27,3.9136051010305513e-24
1.7179869183e-05,0.002378124717471178,1.3644230891712041e-29,1.4539424058549261e-30,4.7618286187797374e-23,1.0902056544431387e-28,2.3787747041914517e-21,0.0,0.0,7.6358109891224766e-20,1.9603084758530991e-23,1.3516234279395407e-28,3.4879724632567048e-37,1.4310362255559157e-40,-2.4509500242063264e-41,-4.1601115824318472e-40,9.011782206343154e-40,2.4965570340623887e-24,5.5952140086755913e-27,1.9113836782822991e-54,-5.9845699404861131e-41,-2.613538753717522e-40,2.1049152498026168e-41,-9.4205497514187899e-44,1.3660170235985281e-38,1.6423577203195819e-31,9.8528099970304203e-32,1.1330985147557613e-42,3.5202308245955945e-22,7.8626255582392595e-26,8.7732607831019312e-27,5.9250207076951272e-24,2.7917598763715471e-37,3.6273039544872993e-40,1.4000500162140364e-29,1.7424268264115165e-26,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.0226920758389027e-24,5.4129814725300735e-24,6.3433696725784686e-24,9.7113232664918137e-24,8.0193367671649809e-24,3.4372477671935381e-24,2.7714777610074617e-20,3.9885434717843058e-21,3.2117574571269957e-20,3.8156365368172661e-21,4.0145654241376701e-21,3.224858751214933e-21,1.656263576322955e-21,6.9297213099329643e-21,2.1144196289933137e-25,1.8714237408529833e-24,2.0371533720747135e-24,7.7966913974865853e-25,5.7465836805130534e-22,7.1275211189614434e-26,4.4424841840139431e-24,2.665948930937709e-24,3.7986395400882874e-34,1.2544054941848497e-25,2.0103465933580943e-23,2.7202424187137633e-22,6.2291381106362514e-21,6.7213941391057614e-24,2.3893366239908748e-24,1.622284839986413e-21,3.0488890548168609e-21,9.1853687717977138e-27,3.3293908846766473e-23,1.0459907281188548e-24,2.2306160849123996e-31,3.2393788245396969e-21,3.7538080892320248e-21,2.3167235480488856e-21,5.4756920305409627e-26,4.6207934226619624e-34,1.0106928705988034e-32,1.5563292245273066e-27,1.3495954700971664e-23,8.8479535963340469e-23,2.3169624027578222e-27,1.3401688894787607e-26,5.6872923814187278e-27,1.4356210678884084e-23
3.4359738367e-05,0.002378124717471178,1.3657289160662048e-29,1.6294843341508637e-30,1.0608633000501345e-22,2.1826001482678096e-28,1.109626693678047e-20,0.0,0.0,1.5274390729776984e-19,7.8423789470789009e-23,1.9338695220915035e-27,7.8459839727457671e-36,3.9376318508255857e-39,-1.3430270992530146e-40,-4.4055539198184534e-40,3.0123893325464697e-39,2.5440265786792448e-24,1.3001621104885201e-26,6.8871072013862268e-53,-7.6584931170072764e-41,1.2707588747343669e-37,5.1247941499574962e-40,1.2351303607037275e-43,1.2410318137881381e-37,1.7204126232918706e-31,1.4100383091716102e-30,2.2972920936213919e-42,7.1055782265229752e-22,1.5937626910858945e-25,1.7600993315624551e-26,5.9465539892928619e-24,2.9246044454848071e-37,3.1473117830708635e-39,9.9453227767779203e-29,1.6229101302857267e-25,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.0638177141896344e-24,5.4591248621640202e-24,6.4560456806174022e-24,1.3340923121402914e-23,1.0810233988553501e-23,3.9698192138067736e-24,5.4233640853397478e-20,7.3380916497538283e-21,6.2870108982842671e-20,7.6356691358916678e-21,8.0287129758360512e-21,5.5660104797501944e-21,3.3149921213125251e-21,9.406771675559102e-21,4.5022153612365005e-25,5.479851999838756e-24,6.4066908829940631e-24,2.6998020734513684e-24,1.9404921749796602e-21,1.3642709047849465e-25,1.1568207594569069e-23,4.0583374615696011e-24,1.2777718060485435e-33,2.5659233590497342e-25,1.364293094088163e-22,7.8589993243196527e-22,1.3530935562183311e-20,1.4007102382236256e-23,2.442779920719881e-24,3.2447946788430461e-21,1.243981232937999e-20,1.2506864705318939e-26,6.7580821671036347e-23,4.2893881636768035e-24,4.8442835432105126e-31,1.2718268669364149e-20,1.4742169338873993e-20,1.0538161764688546e-20,1.5810130828122748e-25,3.1358402055465774e-33,4.5973754180745779e-32,1.2723598880452077e-26,7.9789483476880573e-23,5.2313520717374589e-22,1.9571353187551089e-26,1.2796095089165246e-25,2.7587932212569186e-26,1.1535625088169622e-22
6.8719476735e-05,0.002378124717471178,1.3681051116398744e-29,1.7014180360676132e-30,1.9544691549655068e-22,4.3711903579015021e-28,4.3217407665169233e-20,0.0,0.0,3.0561804809247065e-19,3.1380691031795619e-22,2.4328298960910819e-26,8.2371311511815461e-36,4.6849852799424587e-39,-4.3349284318759608e-40,-1.1415290602101137e-39,2.814381395645157e-40,2.6389644583558541e-24,4.7030011470534574e-26,1.7469534787539345e-51,1.808365563632366e-40,1.73097470970281e-37,9.2010190623593528e-41,4.3542843198762792e-43,9.3904132669294592e-37,1.8076705500155614e-31,1.774341903914908e-29,4.7049053562815788e-42,1.4456116803987958e-21,3.2690314755656315e-25,3.5384027643379854e-26,5.9895207140575197e-24,3.072963140718489e-37,2.3435324829169252e-38,6.1911085974408564e-28,1.269866240007738e-24,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.1459777396982356e-24,5.520145090423999e-24,6.6325317295621878e-24,2.0139044425952923e-23,1.6035083785323265e-23,4.8253169095088432e-24,1.0390508403302276e-19,1.2584178212566729e-20,1.2050953773273337e-19,1.5267975591985484e-20,1.6039489838227608e-20,8.660339207988398e-21,6.63249303841317e-21,1.2282619593645962e-20,9.5226697439936901e-25,1.5926701476515136e-23,2.0408949861866504e-23,9.9582515250884574e-24,5.7966217780956829e-21,2.6659851436991986e-25,3.3832481373539858e-23,5.8673554503707883e-24,3.8095906858103234e-33,4.8767715960693426e-25,8.2960296268180217e-22,1.8721014920157917e-21,2.4225297014579089e-20,2.589151580410749e-23,2.5494632798206246e-24,6.4836355934201337e-21,4.5721688495413081e-20,1.9410097741269338e-26,1.3896155622644666e-22,1.6603642535537751e-23,8.6721731283697488e-31,4.9039077313895594e-20,5.6867190463350354e-20,3.9970769691668894e-20,3.7650306225278529e-25,1.9068514072827314e-32,1.7437638790106922e-31,9.2057072732496779e-26,3.9552014478702153e-22,2.5932914888357948e-21,1.4436914105284266e-25,1.0084701267397776e-24,1.3554942001943458e-25,8.5398161672146378e-22
9.999999999999998e-05,0.002378124717471178,1.3700243011639918e-29,1.7242535469892458e-30,2.5020680185165475e-22,6.3697860635992889e-28,9.0459210532023254e-20,0.0,0.0,4.4489322482317436e-19,7.4263163267345815e-22,1.3092657645417134e-25,-1.7462225838844258e-35,9.5750590494850713e-39,-4.4182949860977222e-40,2.3591223952607341e-39,-2.1431952065784336e-39,2.7253923094105695e-24,1.6498171136370766e-25,1.4951626021180353e-50,4.1297449973285916e-40,-5.6265473759917886e-37,-6.9138381305258217e-40,2.0445701536872891e-43,3.3459580976449159e-36,1.8823227307435929e-31,9.5530786275398657e-29,7.0278391253253603e-42,2.1472146779803251e-21,4.9039001203060158e-25,5.1804640623712101e-26,6.0284628008585801e-24,3.1998706394301178e-37,8.2425984327769501e-38,1.8107916552991902e-27,4.6524570207991703e-24,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.2206108268047785e-24,5.5484298320453434e-24,6.736014922210457e-24,2.558407280834168e-23,2.02177952280252e-23,5.4754382526176637e-24,1.4368824065996164e-19,1.5659231456909814e-20,1.6670701266742042e-19,2.2202173644901983e-20,2.3300597511274294e-20,1.0092800924298406e-20,9.6527586962575404e-21,1.4159172418308957e-20,1.3814737821328467e-24,2.850212274281739e-23,3.9337773593719538e-23,2.2783568502580203e-23,9.7464470126226923e-21,3.8486346589293478e-25,6.8630857406530198e-23,6.9906985714468166e-24,6.4013335922002502e-33,6.3387962881867448e-25,2.4032567782501313e-21,2.6265964213939308e-21,3.0544349049975939e-20,3.4198379651306894e-23,2.6462174098248111e-24,9.4210155604624242e-21,9.3229539929503081e-20,2.6164015407932791e-26,2.0900753708865045e-22,3.5183570609253159e-23,1.0934018324972798e-30,1.099179327812138e-19,1.2751444960074844e-19,8.2115472281004475e-20,5.2819583664389762e-25,5.5239133818545558e-32,3.582367868431554e-31,3.2384325607710182e-25,9.3736090918655083e-22,6.1460347516615784e-21,5.1237073490665017e-25,3.683384588519351e-24,3.8145431553484431e-25,3.0546486427212811e-21
0.000137438953471,0.002378124717471178,1.3723213358614851e-29,1.7515848554727622e-30,3.1574767595908764e-22,8.7618602306156224e-28,1.4700185991274179e-19,0.0,0.0,6.1158854564987096e-19,1.2558822804158479e-21,2.5851165287213553e-25,-4.8221207152330147e-35,1.5427878159212441e-38,-4.5180745363982256e-40,6.5489732442779057e-39,-5.0451842257982821e-39,2.8288358569121082e-24,3.0615544323241165e-25,3.0756001054409014e-50,6.9081517352981454e-40,-1.4432599777819317e-36,-1.6290104443151639e-39,-7.1987468844918495e-44,6.2267425472154231e-36,1.971672243765093e-31,1.8863273338534705e-28,9.8081062122495158e-42,2.9869474969948865e-21,6.8606375637015974e-25,7.1458102304253401e-26,6.0750717070925718e-24,3.3517633651091001e-37,1.5303057548123213e-37,3.2370875480853649e-27,8.7010037084814469e-24,0.88168480800000004,0.0,0.0094599999999999997,0.10885,7.3099374871009431e-24,5.5822832019691646e-24,6.8598716237677502e-24,3.2101104589732088e-23,2.5223988307319172e-23,6.2535538393984394e-24,1.9130380441723469e-19,1.9339693396772071e-20,2.2199972947733017e-19,3.0501559050398647e-20,3.1991253675050464e-20,1.1807282075767058e-20,1.3267646608334632e-20,1.6405176210932263e-20,1.8951817392548399e-24,4.3553361102186778e-23,6.1993256206778913e-23,3.8133901407925233e-23,1.4473903836834438e-20,5.2641212157908924e-25,1.1028024958991532e-22,8.3352026414599627e-24,9.5033322787023027e-33,8.0886606992748367e-25,4.286727571925946e-21,3.52963440179434e-21,3.8107480047811917e-20,4.4140677816542871e-23,2.7620202479252508e-24,1.2936699456831027e-20,1.5009061684563688e-19,3.4247627281270757e-26,2.9284399327942277e-22,5.7421467870539861e-23,1.3641169876014045e-30,1.8278246314407131e-19,2.1207056221086561e-19,1.3255751718940091e-19,7.0975350031221226e-25,9.8530933581767325e-32,5.7829515552314198e-31,6.0126291622610699e-25,1.5858779111301589e-21,1.0398233111149071e-20,9.5282355063567603e-25,6.8849294356135374e-24,6.7577234415278885e-25,5.6885774198577771e-21
0.000274877906943,0.002378124717471178,1.3798487072483086e-29,1.8347491902329313e-30,4.7290798347189651e-22,1.7591367611934594e-27,4.5788614990190683e-19,0.0,0.0,1.223282111888686e-18,5.0245071632069866e-21,2.2448469745600344e-24,3.9657972279607746e-35,1.6478623576473092e-37,-1.1968966840375364e-39,-6.3499813231960139e-39,1.0362746617178439e-38,3.2085645469633096e-24,2.3490711334932422e-24,3.9548961848382447e-49,-4.4394324423257081e-40,-7.2696488877669053e-37,3.5377223282352167e-40,7.4667411616438609e-43,3.8131743267532757e-35,2.298851563745227e-31,1.6397549122641757e-27,2.1097553426096801e-41,6.3510803649998992e-21,1.5008087994872156e-24,1.4562044165341255e-25,6.244672022036536e-24,3.9079595477698583e-37,9.140350425988075e-37,1.3728433752930381e-26,5.4820659796746675e-23,0.88168480800000004,0.0,0.0094599999999999979,0.10885,7.6364439175953642e-24,5.6290212521799126e-24,7.0761605734696653e-24,5.0900580233827614e-23,3.9654447661692384e-23,8.4731074663732543e-24,3.285617027986159e-19,2.5757645430434257e-20,3.8152225365567217e-19,6.0844767451387486e-20,6.3617951398148695e-20,1.4166407009633144e-20,2.6538413065668355e-20,2.2588381404971758e-20,3.3204568769162492e-24,1.0953614013245906e-22,1.7109537108026676e-22,1.4904355184143751e-22,2.8881301292356961e-20,1.0439251140722818e-24,3.8991518174850998e-22,1.1815528224056799e-23,1.8954354069475468e-32,1.1253269735982078e-24,1.8073993364864829e-20,5.2284153211027645e-21,5.6378359184331434e-20,7.370507340256637e-23,3.1839204746427307e-24,2.5745125671774885e-20,4.4864851717831449e-19,6.7968853073910731e-26,6.4425148637769505e-22,1.7095018892534618e-22,2.0181201379907347e-30,6.4218738403944044e-19,7.4552652883017919e-19,4.0648262307790793e-19,1.0512854095174809e-24,4.1543292047856156e-31,1.7733203181950628e-30,3.6752611486609833e-24,5.1121589284068308e-21,3.3519500550668324e-20,5.8553933190457189e-24,4.3029352229417655e-23,3.4234054567490914e-24,3.4517711566563619e-20
0.000549755813887,0.002378124717471178,1.3938196210505844e-29,1.9985781450240972e-30,6.5920327407885913e-22,3.5429180035173731e-27,1.3245915090120843e-18,0.0,0.0,2.442470145631327e-18,2.0073779925435518e-20,1.5764514675249349e-23,2.1555472336783474e-34,1.1306134553768531e-36,1.299986930195677e-39,-2.9108327589173538e-38,1.8709482739003648e-38,3.967982880039807e-24,1.6008682274567624e-23,3.8871882549271066e-48,-5.668904353253533e-40,4.2958948530030556e-36,1.239541787827854e-39,5.2508709642582515e-42,2.182163091236607e-34,2.9531610474314595e-31,1.1542247009325317e-26,4.7773228124683007e-41,1.418307576163876e-20,3.5159743573986287e-24,3.0186228848214154e-25,6.5779956385029347e-24,5.0202682291238609e-37,5.1301763399938212e-36,4.6720173378887693e-26,3.2312261586772586e-22,0.88168480800000004,0.0,0.0094599999999999927,0.10885,8.2839514102049209e-24,5.6565966699934895e-24,7.2117875330164992e-24,7.5341005132900829e-23,5.8388066609741004e-23,1.1355580555528418e-23,5.0664518730146884e-19,2.9759310424045504e-20,5.8879933560295963e-19,1.2103767373745505e-19,1.2578266189421608e-19,1.5547526742814263e-20,5.3081025491812688e-20,3.0572943208476372e-20,4.8835629666686306e-24,2.5579424570885653e-22,4.2209640304237707e-22,5.8881753515306719e-22,4.5331466051699157e-20,2.0705339484058572e-24,1.4498847374830378e-21,1.6220313668746991e-23,2.974419427895887e-32,1.325254266409294e-24,6.1335124361382364e-20,6.3162314652638035e-21,7.8940178767678688e-20,1.2255462290932402e-22,4.0150651497381466e-24,5.0977235099059381e-20,1.2084139257135191e-18,1.5098878121800306e-25,1.515095467591595e-21,4.3830118088855851e-22,2.8257233651380308e-30,2.0590006644780358e-18,2.392080644224574e-18,1.1734332624577731e-18,1.2699832623257932e-24,1.409795361740311e-30,5.1192177900126201e-30,2.1287407162788835e-23,1.3631830325081716e-20,8.9381768147027604e-20,3.4006303045054493e-23,2.5200305329134421e-22,1.6941017420513517e-23,1.8927698413552654e-19
