Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87)
4.4298655691434435e-07,0.006830102770663535,1.6895631126777907e-11,4.0794043002283122e-12,1.1198668262922643e-11,2.3508066909937648e-11,9.8016651520121954e-13,0.0,0.0,1.8579719697398687e-10,7.9877079321351298e-14,3.9857315034387274e-18,1.1644768033766294e-18,1.2706313586288174e-25,6.5029696201476473e-12,1.3199457762538325e-19,4.0967159893333187e-10,4.4253192163392133e-12,2.0204883650542351e-19,2.2632164194235584e-24,1.2646536563755149e-09,8.7807344650977467e-18,1.2969334493582285e-21,1.2830428575862799e-17,6.8252308021367841e-15,2.2835064874725735e-20,2.3701248034128368e-10,1.0141483603917284e-19,1.6694604591360459e-10,3.4247658190471823e-20,4.8911185506146004e-32,3.6084788497198087e-20,3.1715719485880026e-33,2.9871749254879999e-13,3.6681460650780428e-16,1.2562677519812412e-13,1.5808539524853184e-12,3.646827668024311e-15,3.5352118688974471e-10,1.7605314261168161e-18,1.1722237543517127e-22,1.5543104755541972e-16,5.0393698688465941e-16,3.0989560507925047e-15,1.0471565188750514e-16,2.9900902092173179e-20,1.5127055836444456e-22,1.6787184166475739e-20,2.9024523147426848e-28,9.8968368839481105e-28,2.3067491352567599e-27,4.3176750045016124e-44,3.1544924548816176e-39,1.0821158108141405e-17,1.2283098124599859e-16,6.2526362263495955e-18,2.6184155747840344e-21,4.9657952337319689e-28,9.8518548782891641e-17,1.3025574458699427e-21,1.2396882608568915e-32,2.6115754339897357e-12,1.9353127718000362e-17,1.157725702781634e-17,1.1682988904660931e-22,3.207929225047546e-30,9.5123294999940431e-31,6.0647319569325671e-29,0.88168480800000004,0.0,0.0094599990867038422,0.10884999909826311,1.0275020520226396e-10,3.7251212385540789e-11,8.8685039614074697e-11,4.6721707278528e-12,1.8795440327619197e-12,1.0629673498560814e-12,4.7641067801724225e-11,1.2840513681590708e-11,6.7858844639092057e-13,3.354454405608676e-13,4.4621452472075376e-11,1.8960007111522813e-13,3.1634944130523461e-14,5.683307931380661e-11,2.057783863335509e-11,2.64244282447321e-11,4.4735399547235783e-11,3.8987138310084904e-12,3.4940994486755791e-11
4.5590308514278765e-07,0.006830102771004759,1.7094587380628003e-11,4.2837211380565674e-12,1.178378558035836e-11,2.4688374360189564e-11,1.0646664729760043e-12,0.0,0.0,1.9505705811003241e-10,8.6469767668098639e-14,4.3841549044353259e-18,1.2682323097691111e-18,1.3704173605703965e-25,6.870065127200563e-12,1.4055679535637066e-19,4.2276945786820114e-10,4.7030556705405896e-12,2.1310544343197831e-19,2.3359114476866377e-24,1.3150608303349339e-09,9.9234582401194975e-18,1.3848681810216525e-21,1.3741586298848258e-17,7.303701158548741e-15,2.5198169966516467e-20,2.4692345172148437e-10,1.1314343945754373e-19,1.7088788112226515e-10,3.7221699410080361e-20,5.1590876085276861e-32,3.9105045808720847e-20,3.6127514572437136e-33,3.2050804567292416e-13,3.7148496476113348e-16,1.324575491894673e-13,1.6769437839838914e-12,3.8820839103351091e-15,3.6623429471491359e-10,1.9074898483427867e-18,1.2196137512421843e-22,1.7225098658826689e-16,5.4416874684545317e-16,3.3079679275542527e-15,9.5175020220797136e-17,3.3063288934211281e-20,1.6459248699984513e-22,1.8818671148329194e-20,3.2027699893078105e-28,1.1945669089204397e-27,2.6964532637587502e-27,5.195771456213324e-44,3.6761800673412006e-39,1.2190769896602855e-17,1.3109118325394815e-16,6.7626118541089132e-18,2.7818947425917693e-21,5.6165931919724302e-28,1.0585389361514983e-16,1.3915039341032431e-21,1.3902944235307696e-32,2.7805413079645321e-12,2.8046053531540185e-17,1.21845897138586e-17,1.2155544269051423e-22,3.6173227231128185e-30,1.1000904281894392e-30,6.4788766476075881e-29,0.88168480800000004,0.0,0.0094599990592204933,0.10884999906484305,1.0324171025205924e-10,3.7275867135471923e-11,8.904362398354988e-11,4.8183571469407202e-12,1.9227940945055385e-12,1.088204100202397e-12,4.7896100436184055e-11,1.2850283757080199e-11,6.9992850060558968e-13,3.4320658244381838e-13,4.4970448748051747e-11,1.941309837574595e-13,3.2396510786398873e-14,5.9332054413429536e-11,2.1420121279300048e-11,2.7507784051138022e-11,4.6877949553097751e-11,3.9202165746509678e-12,3.4946651178575484e-11
4.6881961337123094e-07,0.006830102771347563,1.7284774361405346e-11,4.490333855421631e-12,1.2379375463906253e-11,2.5882189926792373e-11,1.1535079596039969e-12,0.0,0.0,2.0447071138443754e-10,9.338571964119782e-14,4.8094469953546733e-18,1.3775772849505963e-18,1.4745643188708794e-25,7.2467330134094858e-12,1.4941763305611629e-19,4.3587949041765802e-10,4.989536297497794e-12,2.2439763702596985e-19,2.4086753302298539e-24,1.3657440285643013e-09,1.1171706135357101e-17,1.4757939055146658e-21,1.4685939062385848e-17,7.7993222591056016e-15,2.771430233427523e-20,2.5687931308845513e-10,1.2583326290088606e-19,1.747952958052091e-10,4.0355310046519269e-20,5.4326718266751814e-32,4.2276814010734501e-20,4.0981381433261002e-33,3.4308699809873126e-13,3.6915973055202304e-16,1.39447319592748e-13,1.7758425552447929e-12,4.1235672479535131e-15,3.7890296807479482e-10,2.0618164096396435e-18,1.2672689911527387e-22,1.9027036647667705e-16,5.8596432596112808e-16,3.5232366673306133e-15,1.1734791550577339e-16,3.6445723813494323e-20,1.7864039357730512e-22,2.1027285756686563e-20,3.5242745697256959e-28,1.4334455179894412e-27,3.1363012495341037e-27,6.2148795236889471e-44,4.2643248881817428e-39,1.3681010218678099e-17,1.3958391392459028e-16,7.2929992031635396e-18,2.9504398375641366e-21,6.1029770683287666e-28,1.1348144768516585e-16,1.48350696951464e-21,1.5541456022388471e-32,2.9539833950030623e-12,1.3165135682813829e-17,1.2803267720119148e-17,1.263060534838486e-22,4.0710587090254779e-30,1.2666522697712096e-30,6.907261286014442e-29,0.88168480800000004,0.0,0.0094599990317011384,0.10884999903129998,1.0369564361864759e-10,3.7296961515552964e-11,8.9373305425709122e-11,4.962141619336381e-12,1.9652114882146924e-12,1.1129403426422403e-12,4.8131246333262805e-11,1.2858642946206488e-11,7.2091756439894762e-13,3.5081720490897813e-13,4.5291451462029263e-11,1.9857132716122093e-13,3.3142720057788745e-14,6.184913602218124e-11,2.2269766921314285e-11,2.859929366955606e-11,4.9046506719770648e-11,3.9400344615111135e-12,3.495125734590723e-11
4.817361415996742e-07,0.006830102771691892,1.7466899190747373e-11,4.6991401217597762e-12,1.298522993255288e-11,2.7088929504537757e-11,1.2467672054210975e-12,0.0,0.0,2.1403552069731516e-10,1.0063021113371974e-13,5.2626082481550164e-18,1.4926298229452782e-18,1.5831129229450401e-25,7.632998796156017e-12,1.5857997128660306e-19,4.4900057347701504e-10,5.2847688428733164e-12,2.3592483926778698e-19,2.4815017099110695e-24,1.4166912891657457e-09,1.2531346376448209e-17,1.570103389228339e-21,1.5663338345511165e-17,8.3120129738321382e-15,3.0387379570727936e-20,2.668761686673528e-10,1.3953155862657081e-19,1.786689254364586e-10,4.3651942549111823e-20,5.7118630767654224e-32,4.5602758663934904e-20,4.6305025996512778e-33,3.6645001816471088e-13,3.7254994231983844e-16,1.4659472307082072e-13,1.8774922215665029e-12,4.3711182176862381e-15,3.9152261009548596e-10,2.2236262623113725e-18,1.3151777069547253e-22,2.0952850774020395e-16,6.2930190187180792e-16,3.7458822931620949e-15,1.190643765804602e-16,4.005543035109875e-20,1.9343045055648897e-22,2.342267131002992e-20,3.8678686365562738e-28,1.7106133177690302e-27,3.6307591975699198e-27,7.3919977554205049e-44,4.9250915434151809e-39,1.5297912246669375e-17,1.4830345425235282e-16,7.8435288499985438e-18,3.1240413622989138e-21,6.7806246977735414e-28,1.2140234407221125e-16,1.578564476628731e-21,1.7319474033932629e-32,3.1317868911256014e-12,1.8639485222842248e-17,1.3433109702029884e-17,1.3107007699449586e-22,4.5595171635492088e-30,1.452385908242064e-30,7.3498618272495841e-29,0.88168480800000004,0.0,0.0094599990041463067,0.10884999899764081,1.0411545541770132e-10,3.7315009676611693e-11,8.9676605532495599e-11,5.1035930577754495e-12,2.0068595444081746e-12,1.1372125812477869e-12,4.8348330507695793e-11,1.2865794989928637e-11,7.4156556374060896e-13,3.5828873209209592e-13,4.5586702964421822e-11,2.0292768902701795e-13,3.3874684129347763e-14,6.438339200155428e-11,2.3126625230617039e-11,2.9698739599760888e-11,5.1240108412098247e-11,3.958322078603677e-12,3.495500808942611e-11
4.946526698281175e-07,0.006830102772037704,1.7641612412729912e-11,4.9100458216610625e-12,1.3601221960849564e-11,2.8308056110883719e-11,1.3445193618560735e-12,0.0,0.0,2.2374895279323978e-10,1.0820842762271511e-13,5.7446491795209963e-18,1.613507923027074e-18,1.696102320207816e-25,8.0289065349885904e-12,1.6804666972125677e-19,4.6213169308350543e-10,5.5887603398519482e-12,2.4768666025627046e-19,2.554384828273968e-24,1.4678916386840959e-09,1.4008346440495161e-17,1.6679224214436072e-21,1.6673617835807752e-17,8.841683625362244e-15,3.3221193790970282e-20,2.7691045555638922e-10,1.5428629437374939e-19,1.8250937379255844e-10,4.7114731916899938e-20,5.9966565190873819e-32,4.9085513917036826e-20,5.2126709205976709e-33,3.9059243562899283e-13,3.7863449640338018e-16,1.5389842132430055e-13,1.9818891239486721e-12,4.6245765183849333e-15,4.0408911519923316e-10,2.3930301129933549e-18,1.363329156313316e-22,2.3006400580409135e-16,6.7415800504820468e-16,3.9758495916504621e-15,1.0139738418298535e-16,4.38995776078774e-20,2.0897857786788718e-22,2.6014690479121364e-20,4.2344823997703947e-28,2.0307393456390005e-27,4.1844567010964918e-27,8.7452083374922535e-44,5.6649576834166984e-39,1.7047555111141939e-17,1.5724404138281223e-16,8.4139086100288762e-18,3.3026633458232232e-21,7.6406464172016301e-28,1.2961764178383409e-16,1.6766736025238325e-21,1.92445770552989e-32,3.3138365567552096e-12,3.3648688031911286e-17,1.407382223197639e-17,1.3584757734573435e-22,5.0865903155854739e-30,1.6588290974928213e-30,7.8066691716655948e-29,0.88168480800000004,0.0,0.0094599989765564631,0.10884999896387183,1.0450427794614915e-10,3.7330451523747962e-11,8.9955829982935318e-11,5.2427872935721759e-12,2.0477976322644731e-12,1.1610553189058991e-12,4.8549010838605308e-11,1.2871914214285716e-11,7.6188342913149093e-13,3.6563188010558058e-13,4.5858283416492936e-11,2.0720628830344505e-13,3.4593457411645427e-14,6.6933973566835539e-11,2.3990558933994056e-11,3.0805925273277954e-11,5.3457857595403725e-11,3.9752198777758126e-12,3.4958062290481204e-11
5.075691980565607e-07,0.006830102772384955,1.7809511641910912e-11,5.1229643915298251e-12,1.4227276807399743e-11,2.9539076080328594e-11,1.4468385832233683e-12,0.0,0.0,2.3360855689116143e-10,1.1612546931429921e-13,6.2565906709797482e-18,1.7403295717567591e-18,1.8135720086056124e-25,8.4345124397582123e-12,1.7782069312482724e-19,4.7527193390299606e-10,5.9015171784001967e-12,2.5968366414261661e-19,2.6273195804027315e-24,1.5193349839904405e-09,1.5608816238128223e-17,1.7688237871454495e-21,1.7716597061564006e-17,9.3882368880632095e-15,3.6219586415518544e-20,2.8697891636361944e-10,1.7014612499919316e-19,1.8631721424307461e-10,5.0747444486635325e-20,6.2870512780320689e-32,5.2727686395937036e-20,5.8475934551971927e-33,4.1550927855310792e-13,3.7457907246250991e-16,1.613570998374838e-13,2.0890626257033009e-12,4.883782013213097e-15,4.1659882474317606e-10,2.5701344183068127e-18,1.4117135231250249e-22,2.5191470406788321e-16,7.2050770255144563e-16,4.211729537769919e-15,1.2677681307978912e-16,4.7985286040232238e-20,2.2530075472479421e-22,2.8813425246454672e-20,4.6250788798538097e-28,2.3988867562251204e-27,4.8023741208098665e-27,1.0294367675728611e-43,6.4909997874755287e-39,1.8936112026127371e-17,1.6639988433787297e-16,9.0038259992620478e-18,3.486331463632964e-21,8.2369876157845631e-28,1.3812832458802789e-16,1.7778312025663134e-21,2.1324747271868485e-32,3.5000170108801903e-12,1.4030975683772159e-17,1.4724981432108332e-17,1.4064784589503936e-22,5.6675619779843964e-30,1.8875903121844554e-30,8.2776826811113765e-29,0.88168480800000004,0.0,0.00945999894893205,0.1088499989299988,1.0486495412761499e-10,3.7343663431274825e-11,9.0213086425238976e-11,5.3798052341065331e-12,2.0880812079787705e-12,1.1845010036191083e-12,4.8734792843034359e-11,1.2877149770249316e-11,7.8188289287236899e-13,3.7285666234691179e-13,4.6108119716216591e-11,2.1141299008388049e-13,3.5300031199252468e-14,6.9500107921859572e-11,2.4861442658955128e-11,3.1920672983434835e-11,5.5698919022234281e-11,3.9908554218321527e-12,3.4960549304453377e-11
5.20485726285004e-07,0.006830102772733604,1.7971145149610728e-11,5.3378162008366534e-12,1.4863202146761739e-11,3.0781535514391657e-11,1.5537981021650292e-12,0.0,0.0,2.4361213221007856e-10,1.2438635581011655e-13,6.799463163717215e-18,1.8732128303531123e-18,1.9355602606083219e-25,8.8498455316673206e-12,1.8790495277935575e-19,4.8842046964459263e-10,6.2230451679447325e-12,2.7191582830660857e-19,2.7003013238456772e-24,1.571012201088421e-09,1.7338965349804286e-17,1.8731624278428146e-21,1.8792081253086299e-17,9.9515686031616957e-15,3.9386296162891236e-20,2.970785739836929e-10,1.8716036591483963e-19,1.9009299141234223e-10,5.4553592714092353e-20,6.583051844621862e-32,5.6531858693397259e-20,6.5382737074023559e-33,4.4119530704246103e-13,3.7665041557425375e-16,1.6896946667006165e-13,2.1989412214798471e-12,5.1485746332910085e-15,4.2904848688042395e-10,2.7550413812776642e-18,1.4603218239634265e-22,2.7511767075383257e-16,7.6832476933543099e-16,4.4548092415891229e-15,1.3520865330330118e-16,5.2319629493085195e-20,2.424130066087395e-22,3.1829175940553704e-20,5.0406520247211801e-28,2.8205308772890244e-27,5.4896600172076515e-27,1.2060975264784824e-43,7.4106701915450229e-39,2.0969800272044643e-17,1.7576518045220022e-16,9.6129505424390634e-18,3.6750437781350082e-21,9.0189899421273445e-28,1.4693524540955994e-16,1.8820338845248386e-21,2.3567491395523225e-32,3.6902129937643773e-12,1.6216773724116595e-17,1.5386436102669964e-17,1.4545730872025344e-22,6.2898789296340938e-30,2.140350121161033e-30,8.7628677356922216e-29,0.88168480800000004,0.0,0.0094599989212734749,0.10884999889602696,1.0520006368018721e-10,3.7354967418809755e-11,9.045030103900947e-11,5.5147313561219627e-12,2.1277619129439283e-12,1.2075800408961409e-12,4.8907043235749339e-11,1.2881629265378517e-11,8.0157623781928571e-13,3.7997240624339868e-13,4.6337994384096578e-11,2.1555329657343227e-13,3.599533502860715e-14,7.208109150476779e-11,2.5739161877911907e-11,3.3042822016956166e-11,5.7962515541485099e-11,4.0053445267355414e-12,3.4962574446820996e-11
5.334022545134472e-07,0.006830102773083622,1.8127015353851499e-11,5.5545279764937236e-12,1.5508885614042121e-11,3.2035016978857831e-11,1.6654702923341125e-12,0.0,0.0,2.5375755864001043e-10,1.3299603051745043e-13,7.3743067278239046e-18,2.0122758798819895e-18,2.0621034541068762e-25,9.2749524354901017e-12,1.9830228461049503e-19,5.0157655441579438e-10,6.5533495939242743e-12,2.8438289873121251e-19,2.7733258013428629e-24,1.6229148951820394e-09,1.9205082396591586e-17,1.9812194633586264e-21,1.9899862148430638e-17,1.0531568528309194e-14,4.2724891323881522e-20,3.0720670833063847e-10,2.0537896738537667e-19,1.9383722274237543e-10,5.8536048909737347e-20,6.8846638674494374e-32,6.0500592485313159e-20,7.2877433428115089e-33,4.6764504410041782e-13,3.850417108350586e-16,1.7673425131952882e-13,2.3115095115647764e-12,5.4187944307264177e-15,4.4143521878207703e-10,2.9478490923082886e-18,1.5091458321335044e-22,2.9970917931690645e-16,8.1758184889107399e-16,4.7054826380888089e-15,1.0716915664141269e-16,5.6909632901782986e-20,2.6033105195773282e-22,3.5072459252898866e-20,5.4822263888719888e-28,3.3015763765357278e-27,6.2515472144596369e-27,1.4067457486829957e-43,8.4316787648807521e-39,2.3154856750287024e-17,1.8533412972283919e-16,1.0240935935312862e-17,3.8687411785717142e-21,1.0139266048350469e-27,1.5603920706045766e-16,1.9892775529554999e-21,2.5980850488059038e-32,3.8843096007781728e-12,4.0288087355020982e-17,1.6057951261248881e-17,1.5027354363123212e-22,6.9536223098766683e-30,2.4188622179148749e-30,9.2622063032924163e-29,0.88168480800000004,0.0,0.0094599988935811005,0.10884999886196105,1.0551194712574284e-10,3.7364639003356405e-11,9.0669233745004961e-11,5.6476524386037565e-12,2.1668877024597384e-12,1.2303208398634889e-12,4.906700237503914e-11,1.2885461878295822e-11,8.2097605890381406e-13,3.8698777754463746e-13,4.6549554365204361e-11,2.1963233607238969e-13,3.6680240235316421e-14,7.4676283802916226e-11,2.6623611945482134e-11,3.4172226970009368e-11,6.0247924543235218e-11,4.0187923095108284e-12,3.4964223476568629e-11
5.463187827418904e-07,0.006830102773434971,1.8277582188774261e-11,5.773032268553442e-12,1.6164310930484048e-11,3.3299136437974766e-11,1.781926726889349e-12,0.0,0.0,2.6404271840811466e-10,1.4195936465979061e-13,7.9821717240661686e-18,2.1576370603502112e-18,2.1932393610766407e-25,9.7099015460062372e-12,2.0901568078080201e-19,5.1473951494670024e-10,6.8924352687721832e-12,2.9708587984740688e-19,2.8463892377574839e-24,1.6750352590146217e-09,2.1213608905770041e-17,2.0924843488083083e-21,2.1039722441743799e-17,1.1128121032499375e-14,4.6239056653743389e-20,3.1736083488454133e-10,2.2485248812083467e-19,1.9755040006704113e-10,6.2698643465337421e-20,7.1918945571869585e-32,6.4636431835091778e-20,8.0991921855081013e-33,4.9485280382386297e-13,3.7936186472949854e-16,1.8465020365901573e-13,2.4268222981986192e-12,5.694282561024172e-15,4.5375647242192293e-10,3.1486517995060478e-18,1.5581780074246989e-22,3.2572469220265194e-16,8.6825060466111931e-16,4.9617002074580512e-15,1.339653279950707e-16,6.1762279235969019e-20,2.7907068122157642e-22,3.8554008676895405e-20,5.950865659560313e-28,3.8483766373937759e-27,7.0937156505270067e-27,1.6338396415587929e-43,9.5625266329871803e-39,2.5497620436151736e-17,1.9510094540570927e-16,1.0887422070893088e-17,4.0674584974910465e-21,1.0873247690453106e-27,1.6544097614009492e-16,2.0995579722029355e-21,2.8573543230827417e-32,4.0821924899160764e-12,1.5914491004766787e-17,1.6739052991342391e-17,1.5511180021899935e-22,7.6819286838110974e-30,2.7249533823703207e-30,9.7757013077657586e-29,0.88168480800000004,0.0,0.0094599988658552719,0.10884999882780544,1.0580272773941572e-10,3.7372913915933852e-11,9.0871492137910111e-11,5.7786563932064729e-12,2.2055030014443773e-12,1.2527498500908956e-12,4.9215795718688387e-11,1.2888741023600213e-11,8.4009515253336619e-13,3.9391080628591445e-13,4.6744319675102452e-11,2.2365489212108393e-13,3.7355557897306746e-14,7.7285101694103157e-11,2.7514697222029976e-11,3.5308756232840729e-11,6.2554474548495765e-11,4.0312941548533072e-12,3.4965566237508734e-11
5.592353109703337e-07,0.006830102773787622,1.8423266329265642e-11,5.9932669555879603e-12,1.6829293271601236e-11,3.4573540416206244e-11,1.9032382345474702e-12,0.0,0.0,2.7446574450914363e-10,1.5128116084885142e-13,8.6241178762299556e-18,2.3094149316150469e-18,2.3290050092503862e-25,1.0154722143489112e-11,2.2004808200767182e-19,5.2790874356246389e-10,7.2403065779421408e-12,3.1002520595528447e-19,2.9194882528985409e-24,1.7273662644430494e-09,2.33710876754559e-17,2.2072131863300918e-21,2.2211434874567867e-17,1.1741105719889128e-14,4.9932406805074295e-20,3.2753868493772868e-10,2.4563207100018282e-19,2.0123299133234686e-10,6.7045069690235488e-20,7.5047554302988354e-32,6.8941906129939831e-20,8.9758697897019068e-33,5.2281271714754469e-13,3.7921252265629518e-16,1.9271609294276086e-13,2.5447955613595478e-12,5.9748813136148434e-15,4.6601000441158657e-10,3.3575398647525282e-18,1.6074114246232689e-22,3.531988474852353e-16,9.2030185811515102e-16,5.2247916250213741e-15,1.5350509408466241e-16,6.6884512806492978e-20,2.9864784699671481e-22,4.2284774097293455e-20,6.4476691822377871e-28,4.4677521703087832e-27,8.0220322171761785e-27,1.8900583981343168e-43,1.0812199278007532e-38,2.8004472976311757e-17,2.0505986537357063e-16,1.155203692305894e-17,4.2712122583528349e-21,1.1729535560050542e-27,1.7514119037383315e-16,2.2128709411431453e-21,3.135352915587803e-32,4.2837480654916904e-12,1.1410662848514632e-17,1.7429607644563608e-17,1.5995682824703234e-22,8.4598936996447863e-30,3.0605249060248361e-30,1.0303309840740037e-28,0.88168480800000004,0.0,0.0094599988380963014,0.10884999879356407,1.0607433157929575e-10,3.7379993847410071e-11,9.10585442924368e-11,5.9078313194555181e-12,2.2436488780477819e-12,1.2748916300216295e-12,4.9354444347251975e-11,1.2891546627663031e-11,8.5894638405111489e-13,4.0074891648170301e-13,4.6923691790687293e-11,2.2762541815604826e-13,3.8022040349107463e-14,7.9907014274542493e-11,2.8412330274926953e-11,3.64522906248697e-11,6.4881541947069086e-11,4.0429366051355938e-12,3.4966659609203419e-11
5.721518391987769e-07,0.006830102774141546,1.8564452249247516e-11,6.2151747880886691e-12,1.7503714044067591e-11,3.5857903378093625e-11,2.0294749427298998e-12,0.0,0.0,2.8502485380564304e-10,1.6096615651944156e-13,9.3012140364840823e-18,2.4677282927403626e-18,2.4694345578744248e-25,1.060945736904024e-11,2.3140226382344946e-19,5.4108369180390892e-10,7.5969675215021923e-12,3.2320050111871e-19,2.9926197176937642e-24,1.7799014444263452e-09,2.5684111382734779e-17,2.325853203333085e-21,2.3414761462885354e-17,1.2370398000392737e-14,5.3808301972136753e-20,3.3773818742677953e-10,2.6776942022656575e-19,2.0488544215939217e-10,7.1577839213887259e-20,7.8232578649833854e-32,7.3419532508014976e-20,9.9210027398748218e-33,5.5151875533154886e-13,3.9093776648472014e-16,2.0093070687317996e-13,2.6653923437291037e-12,6.2604337820393016e-15,4.781938471329079e-10,3.5745998516456898e-18,1.6568397191384779e-22,3.8216544831911164e-16,9.737057174493632e-16,5.4958779445698847e-15,1.1312156024221133e-16,7.2283234372766732e-20,3.1907811430007378e-22,4.6275919357257877e-20,6.9737679193201577e-28,5.1670069347378498e-27,9.0422902750444829e-27,2.1781300941788446e-43,1.2189784175437677e-38,3.0681780130443568e-17,2.1520516303870619e-16,1.2234398293342264e-17,4.479910137578812e-21,1.3167116593013212e-27,1.851404508655944e-16,2.3292115536643124e-21,3.4329224879286492e-32,4.4888636402797615e-12,4.7875265524184972e-17,1.8129466144107998e-17,1.6480147849062809e-22,9.2803088381974012e-30,3.4275539348671971e-30,1.0845003718234218e-28,0.88168480800000004,0.0,0.0094599988103044735,0.1088499987592406,1.0632850575887409e-10,3.7386051363651365e-11,9.1231730569613483e-11,6.0352647799729244e-12,2.2813632236884196e-12,1.2967689465906208e-12,4.948387457707774e-11,1.2893947074213758e-11,8.7754251185692801e-13,4.0750896029108511e-13,4.7088961709013594e-11,2.3154803010523159e-13,3.8680387325416008e-14,8.2541538137486985e-11,2.9316431149347689e-11,3.7602722164463357e-11,6.7228547886386961e-11,4.0537981737556563e-12,3.4967549906592081e-11
