Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255)
5.717688410716686e-13,0.003512571838626982,2.1175252113646845e-16,7.2397749727661248e-22,4.284889452955051e-21,2.2372639677536753e-21,2.9170987400284994e-27,0.0,0.0,1.7473491868522454e-16,1.5619298111512209e-24,2.456549551667436e-32,8.2335522471671544e-32,1.9259262983866249e-45,7.1319206617801281e-25,2.6937446563824147e-32,1.3070135695487478e-17,1.4693390750879769e-24,2.936581898320223e-27,1.1102732883799256e-32,3.1491268238461772e-17,9.9427480010392402e-41,9.6023449278572088e-30,8.6288134079759067e-33,8.1764255269424153e-27,4.0555972079407537e-39,4.2593001271385491e-23,8.5066918099193022e-35,1.7448338156271354e-13,3.73676287507124e-31,2.7193397248074945e-41,4.1673331084225459e-36,1.7576456840164358e-55,9.7713608204468382e-31,6.7617950110646406e-31,1.4731539002870925e-21,3.8181459477620945e-21,1.8846730261233182e-22,2.159742706816431e-18,8.4945516816878586e-31,1.5256077077550971e-31,1.1805227606325374e-28,1.4102923454790057e-27,1.1974450907592047e-26,8.8847237836738238e-23,5.1089047153627265e-35,2.5113014889605991e-37,6.7639810180010321e-37,1.3797125312052586e-51,7.083447568927572e-49,8.2796214082124755e-44,9.7458870041518747e-77,2.3409860294035153e-73,9.9057791655630014e-37,1.1741566341384765e-27,1.2502057855722573e-33,4.2784190507713651e-32,4.1277463198749622e-41,1.0452272843143818e-33,2.2040015512882059e-37,8.239554854202661e-48,2.9007875221640532e-25,9.9162338959154769e-22,1.6726046041890292e-25,9.2615070464310313e-37,1.366026755531141e-48,8.5682571446254575e-58,3.5735309412773033e-44,0.88168480800000004,0.0,0.0094599999995852932,0.10884999999999982,2.3982859681071301e-13,1.7446485330197424e-13,2.3983695383791556e-13,1.7562867757392778e-16,1.4008905929140367e-16,7.004449416403762e-17,5.0059666923235641e-18,3.6816032162348898e-18,1.2256578075730556e-20,1.0181262577565641e-20,1.295784354393741e-18,5.0926536881940004e-21,3.3451257939491763e-23
1e-12,0.0035125718386284396,3.7091315852542976e-16,2.2496670300144582e-21,1.3977225540593979e-20,7.2743876932367074e-21,1.8293031486399751e-26,0.0,0.0,3.0608797731283928e-16,5.0788091909077703e-24,1.5372503137597538e-31,5.1394715576714341e-31,4.6641797175054012e-44,4.4497565809943308e-24,1.6927769435820696e-31,4.2436247403140857e-17,9.1724768147272442e-24,9.5321125383152011e-27,6.9289026403399059e-32,1.0224458431156559e-16,2.4212766751355511e-39,3.1236941799772058e-29,1.0554236600194565e-31,5.103783251800582e-26,4.9619190757732392e-38,2.658853218291473e-22,5.3500639167437438e-34,3.051726435276046e-13,2.332590353145775e-30,1.6968466622700673e-40,5.0976508830104337e-35,4.257458344950501e-54,1.1954129951931906e-29,8.1333815896741649e-30,4.7832693490196315e-21,1.2458352151958284e-20,6.1105691108721287e-22,7.0124660970021301e-18,5.3034923010403966e-30,9.522510813731135e-31,7.35995834155841e-28,8.7916904418086378e-27,7.4205867919384725e-26,2.8630178386477229e-22,3.3779932001874015e-34,3.0715927587174631e-36,8.2753171882298451e-36,1.7017122221522967e-50,1.7131088991240451e-47,1.0115704958654683e-42,9.4023754733501694e-75,2.2564642765232427e-71,1.2183249570523606e-35,7.3194571379306683e-27,1.5268994864310577e-32,2.6822373894638626e-31,4.8450392481029436e-40,1.2788525111900179e-32,2.7076466251487586e-36,1.2389876932933079e-46,1.8108769930748967e-24,3.15932038308248e-21,5.4313248672535567e-25,1.1307952955275688e-35,3.2886550487530271e-47,4.1551078341189351e-56,7.9961963966961585e-43,0.88168480800000004,0.0,0.0094599999992746962,0.10884999999999967,4.1943003634936883e-13,3.0511249104915046e-13,4.1945716507661136e-13,3.0715121704502028e-16,2.4499698525447661e-16,1.2249837745453466e-16,1.6250263317948396e-17,1.1950321857234448e-17,3.9727163465346231e-20,3.3009819913271276e-20,4.2070057099041584e-18,1.6510222250724285e-20,1.0983451201238698e-22
1.1440344404761535e-12,0.0035125718386284396,4.2444642642101427e-16,2.7628287502829203e-21,1.7237217664435539e-20,8.9686112037929044e-21,2.3464686616458127e-26,0.0,0.0,3.5026823815982312e-16,6.2617024557347055e-24,1.9716750652470123e-31,6.5911861003564576e-31,6.1681864456105394e-44,5.7065403716495325e-24,2.1715346780637905e-31,5.2313462969044971e-17,1.1763407229544098e-23,1.1750502175707263e-26,8.8859835429650709e-32,1.2604227880424376e-16,3.2022246344731596e-39,3.8513682388130111e-29,1.3813898824998915e-31,6.5454155677273427e-26,6.4944387362880528e-38,3.4098911515106602e-22,6.8634236752143401e-34,3.4912963808741631e-13,2.9914660222849066e-30,2.1761123525920635e-40,6.6720653770642736e-35,5.6303254683318802e-54,1.5646213391437016e-29,1.0641592185634585e-29,5.8966181015083668e-21,1.5364463116266384e-20,7.5319383068932671e-22,8.6446670326839655e-18,6.8015961473337033e-30,1.2212248448175532e-30,9.4383954842093295e-28,1.1274404561437928e-26,9.5137243748652343e-26,3.5271510868633328e-22,4.3423357724149198e-34,4.0202480478519147e-36,1.0831193929138947e-35,2.2276724444018503e-50,2.265483645230067e-47,1.3239613184765194e-42,1.2532060057696662e-74,3.0075463421050383e-71,1.5947875673740653e-35,9.3864130358541734e-27,1.9984178239015023e-32,3.4404974680116561e-31,6.3358199648122657e-40,1.6738352901578199e-32,3.5442255292437921e-36,1.6280044636872749e-46,2.3223935399963014e-24,3.8884196489104487e-21,6.695560686411886e-25,1.4799845236178568e-35,4.3488396954320491e-47,5.5238484746538736e-56,1.0565501544233531e-42,0.88168480800000004,0.0,0.0094599999991702276,0.10884999999999961,4.7983851507240211e-13,3.4905548541120956e-13,4.7987195761230323e-13,3.5138848233447125e-16,2.8028249426652353e-16,1.4014110515668355e-16,2.0032253346588098e-17,1.4731483942430667e-17,4.8966823666737325e-20,4.0688146009286267e-20,5.1861874679353358e-18,2.0350491846280258e-20,1.3552582156041217e-22
2.2885656392851233e-12,0.0035125718386313553,8.5210756003726697e-16,1.0802515374983206e-20,6.9627894271345864e-20,3.5995965010972893e-20,1.894642394121554e-25,0.0,0.0,7.0327577712416727e-16,2.5134301811523762e-23,1.5857618340900507e-30,5.273894163970719e-30,1.974656051630707e-42,4.56165529351896e-23,1.7607458425974779e-30,2.0931285682578642e-16,9.4139174077268293e-23,4.6989504060309733e-26,7.1067639985980468e-31,5.0429438760371278e-16,1.0350307956198361e-37,1.5473479807382382e-28,2.2100210537179998e-30,5.2372072488047481e-25,1.0396194879718047e-36,2.7287271242109122e-21,5.5748089355551289e-33,6.9845600137689357e-13,2.3937357249135051e-29,1.7399317445167048e-39,1.0676149662493297e-33,1.8032070368385746e-52,2.5041905982918068e-28,1.6517128818317506e-28,2.3595460045518997e-20,6.2097919299351095e-20,3.0044625051141277e-21,3.4590470075309439e-17,5.4445745364439013e-29,9.7704870706800037e-30,7.5329217918569471e-27,8.9966386880871225e-26,7.499440773823537e-25,1.3886033450973722e-21,3.8785894284648875e-33,6.4314757776286318e-35,1.7336999548235912e-34,3.6229137862894996e-49,7.232659570507344e-46,2.1132808738651852e-41,1.6157959962654621e-72,3.8688035738279555e-69,2.5775732712293327e-34,7.4897037666328586e-26,3.1874864593431402e-31,2.7762221006798532e-30,9.3516235468486697e-39,2.6795542000979693e-31,5.7180025206969506e-35,2.9484396182172228e-45,1.8586201831379801e-23,1.4948860684424256e-20,2.679705981152246e-24,2.3591709076852199e-34,1.3757725522168785e-45,3.5783850512756521e-54,2.9345515828059725e-41,0.88168480800000004,0.0,0.0094599999983400965,0.10884999999999911,9.5977722227546799e-13,6.9815936328930475e-13,9.5991097722712327e-13,7.028442774316751e-16,5.6061776507987871e-16,2.8030831473322541e-16,8.011784143258388e-17,5.8908952432566514e-17,1.9520322910929285e-19,1.6230014934647295e-19,2.0748889671456444e-17,8.1162471794615695e-20,5.5528293499847847e-22
3.4330968380940936e-12,0.0035125718386342705,1.282042105700165e-15,2.2819535478624966e-20,1.4889715634400866e-19,7.6660086787786808e-20,5.4444927710051577e-25,0.0,0.0,1.0582244688949998e-15,5.3532045796330286e-23,4.5474743976584168e-30,1.5079776662531834e-29,9.0162995909067621e-42,1.3036059743790264e-22,5.0714807463413632e-30,4.4481899111534961e-16,2.6919915875322178e-22,9.9821440529425522e-26,2.0315131986048555e-30,1.0716710550729836e-15,4.5862573304149388e-37,3.2976272255081443e-28,8.1331678965768541e-30,1.4974769936419901e-24,3.8266223394014401e-36,7.8028503627169325e-21,1.607347946518393e-32,1.0478162054893175e-12,6.844687754282172e-29,4.9729446165981159e-39,3.9292709441497039e-33,8.2351209335061606e-52,9.2175274624749446e-28,5.9924496566047258e-28,5.0147073187966757e-20,1.328407988556387e-19,6.371493081209412e-21,7.3512582616258784e-17,1.5571579647574338e-28,2.7935247162476421e-29,2.150771847488675e-26,2.5684195798789732e-25,2.1261054205960407e-24,2.9183297319388249e-21,1.1753916213781264e-32,2.3667991433160925e-34,6.3817531005831482e-34,1.3436522950366401e-48,3.2987520295987779e-45,7.7685399189409876e-41,1.0506925377912273e-71,1.9972366886729879e-68,9.8687113931677208e-34,2.1381484825892909e-25,1.1713224951795874e-30,7.9746717571073779e-30,3.312732762006528e-38,9.8639842310754515e-31,2.1123893129917367e-34,1.1174481950324559e-44,5.3150097070680422e-23,3.0914226668072736e-20,5.6957958725762151e-24,8.6668645016763e-34,6.2516295411695591e-45,2.0005757126454058e-53,1.2687385493086001e-40,0.88168480800000004,0.0,0.0094599999975099654,0.10884999999999855,1.4396348332303253e-12,1.0471858907957395e-12,1.4399190034393384e-12,1.0542367759076274e-15,8.4090180980973058e-16,4.2044969855092653e-16,1.7021200603424419e-16,1.2514041388113227e-16,4.1378211949686408e-19,3.4418114106942167e-19,4.4091771106850127e-17,1.7209755276263602e-19,1.1991040738519555e-21
4.577628036903064e-12,0.003512571838637186,1.7142501523406789e-15,3.8829238963657597e-20,2.554126057890428e-19,1.3103308798947703e-19,1.1533773014618696e-24,0.0,0.0,1.4151145658098456e-15,9.1507031741827053e-23,9.6166913687459175e-30,3.1806016140049157e-29,2.6876322869083999e-41,2.7481714369356353e-22,1.0765649762970825e-29,7.5882586617521066e-16,5.6783758738667714e-22,1.7022810691451693e-25,4.2837982190129212e-30,1.8281467600157675e-15,1.5748160739254402e-36,5.6400225790277447e-28,2.0624258615054066e-29,3.1584330150427617e-24,9.7110649259971986e-36,1.645866156878264e-20,3.4152356942228463e-32,1.3972102410115705e-12,1.4437123545318933e-28,1.0484864117805104e-38,9.9645977015156183e-33,2.4558717364358667e-51,2.3377986167895123e-27,1.5003342340335029e-27,8.5552314947394317e-20,2.2793674574489735e-19,1.084826545181479e-20,1.2541135938614138e-16,3.2850475549661839e-28,5.8917210554056007e-29,4.5303889674262265e-26,5.4096120577007697e-25,4.4499383609323341e-24,4.9279910508033978e-21,2.6061166846585396e-32,6.0015999306286814e-34,1.6186385074986261e-33,3.4318744543311059e-48,9.8231730912252555e-45,1.9679867814258792e-40,4.5549943471009269e-71,1.0918753939885669e-67,2.6671533286657008e-33,4.5032565591029527e-25,2.9663306619715207e-30,1.6887431784391038e-29,8.1204877615403081e-38,2.5019744044638837e-30,5.374611538237629e-34,2.8847929138297568e-44,1.1211498415156908e-22,5.1447552163173379e-20,9.7181945692630714e-24,2.194276139774526e-33,1.8554249928977432e-44,7.5813698655613764e-53,3.6069665960749752e-40,0.88168480800000004,0.0,0.0094599999966798343,0.10884999999999791,1.9194113809877353e-12,1.3961351038710469e-12,1.9198960307867088e-12,1.405566492465856e-15,1.1211349997009208e-15,5.6056544231073865e-16,2.9029032671300014e-16,2.1340217669663574e-16,7.0423316513341255e-19,5.8600368218382941e-19,7.521311520885795e-17,2.9298353811144282e-19,2.0753885450392095e-21
6.8666904345210035e-12,0.0035125718386430204,2.5840022888214309e-15,8.0266847526489706e-20,5.3343919112529004e-19,2.7217669480168147e-19,3.1718976121165106e-24,0.0,0.0,2.1334518996888023e-15,1.900958387840628e-22,2.6376982234712816e-29,8.6861823878215716e-29,1.1764887609495108e-40,7.4989993608588402e-22,2.9704786533983247e-29,1.5710574344440676e-15,1.5509713837411079e-21,3.522318740275181e-25,1.169428701924725e-29,3.7848228961654269e-15,9.78893625952706e-36,1.1726895925530976e-27,7.2103336281725418e-29,8.6255439497615307e-24,3.4040697164620722e-35,4.4953016317210701e-20,9.4382576517172934e-32,2.0960776831194457e-12,3.9429524598288968e-28,2.8615896495811206e-38,3.4840359029951942e-32,1.0769295816044246e-50,8.1753325166604189e-27,5.1352002907025837e-27,1.7714438169340421e-19,4.7626005347385888e-19,2.2387762441051728e-20,2.5966544829532021e-16,8.9746429118703017e-28,1.6088687252003619e-28,1.2345307808536511e-25,1.4738872743029056e-24,1.1998973938541777e-23,1.0032118549922133e-20,7.6949548961082012e-32,2.0980636852214618e-33,5.6607942212984074e-33,1.2154840275055369e-47,4.292574190700938e-44,6.8685089347419469e-40,4.2989714727912514e-70,1.5237326355273398e-66,1.0887937112936252e-32,1.2268909756888333e-24,1.0347197083840242e-29,4.6411316302758835e-29,2.6848262948043241e-37,8.7507090142649553e-30,1.8891556472129106e-33,1.0288478144566872e-43,3.0623763432027393e-22,1.0227938698813145e-19,2.0125835761826209e-23,7.6507111831925682e-33,8.0617104358685078e-44,5.5763721189572632e-52,1.4625291151828995e-39,0.88168480800000004,0.0,0.0094599999950195687,0.10884999999999641,2.8787743285824566e-12,2.093852189164035e-12,2.8797773161245343e-12,2.1080801648487135e-15,1.68148317086731e-15,8.4073732654374441e-16,6.0074226319882354e-16,4.4155606657441485e-16,1.4523678722837722e-18,1.2093192237400009e-18,1.5570605490645176e-16,6.0451820090841356e-19,4.3993689817499935e-21
9.155752832138944e-12,0.0035125718386488547,3.4621156370224208e-15,1.3651449783852989e-19,9.1438898745737748e-19,4.64331818118045e-19,6.6753641769685455e-24,0.0,0.0,2.8589305625681276e-15,3.2433645583232448e-22,5.539278837229302e-29,1.8172194411198239e-28,3.4278088825717821e-40,1.567700311387428e-21,6.2692871662673226e-29,2.6719143732357454e-15,3.2451542090267038e-21,5.987132873025577e-25,2.4456649769648958e-29,6.4366717428302004e-15,3.3049893636641987e-35,2.0024311150503806e-27,1.8012061128557278e-28,1.8045152080660752e-23,8.5217579664117025e-35,9.4053897734140132e-20,1.9947851420134206e-31,2.7950694572498344e-12,8.2493308099807524e-28,5.9833125652146607e-38,8.7042334912068162e-32,3.1413084673701406e-50,2.0427512427054278e-26,1.2607422485489352e-26,3.0130151799156152e-19,8.1666859598285628e-19,3.7958649252390323e-20,4.4164230111696812e-16,1.8781594913738486e-27,3.365599146871354e-28,2.5777189329980768e-25,3.0770692859505377e-24,2.4822102722283178e-23,1.6791340949698368e-20,1.7170606904684372e-31,5.2409214838441633e-33,1.4145279431012114e-32,3.068046249548999e-47,1.2490119912985975e-43,1.7134228123643833e-39,1.7820025908229155e-69,7.0178954600207998e-66,2.9675425055991255e-32,2.5613104221639011e-24,2.5800551748674176e-29,9.7614254720531721e-29,6.4078063377639745e-37,2.1867707429986153e-29,4.739537235445289e-33,2.6007135544782921e-43,6.4077217401624204e-22,1.6743440118252202e-19,3.4236932186966004e-23,1.9069903430500306e-32,2.335406125649517e-43,2.0636220612201006e-51,4.0248754344282374e-39,0.88168480800000004,0.0,0.0094599999933593047,0.10884999999999467,3.8378394521351743e-12,2.7912852598724895e-12,3.839544562297776e-12,2.8103671969471143e-15,2.2416473886245793e-15,1.1208164521409957e-15,1.0212540308242579e-15,7.5052674906068398e-16,2.46093953395152e-18,2.0503671574173938e-18,2.6478891900337025e-16,1.0247770198197202e-18,7.6471589787799989e-21
1e-11,0.0035125718386605307,3.7882899688826849e-15,1.6140495922017599e-19,1.0842656765261925e-18,5.4954718788900763e-19,8.6162699206301264e-24,0.0,0.0,3.1284740147228615e-15,3.8387856352470654e-22,7.1419150760851745e-29,2.337173350158631e-28,5.5895592459846844e-40,2.0152824710601493e-21,8.1066888323054887e-29,3.1576531639701754e-15,4.1740165862107998e-21,7.0737146226190981e-25,3.1446841560748361e-29,7.6067007436583561e-15,5.6809107154071133e-35,2.3708784584335219e-27,2.5674077589121327e-28,2.320817772176253e-23,1.2166222425764559e-34,1.2097247400396458e-19,2.5819813457760472e-31,3.0529044486554411e-12,1.0609980861568566e-27,7.692413240790438e-38,1.2408132187811076e-31,5.1297798594218438e-50,2.912416793831066e-26,1.7679856408268043e-26,3.5609323841088931e-19,9.6851517614635456e-19,4.4794901669385832e-20,5.2194511587823305e-16,2.4160448357535514e-27,4.3283401065706738e-28,3.3110040556132284e-25,3.9520391109139481e-24,3.1694177509693637e-23,1.9699566298619762e-20,2.3003086979959204e-31,7.4700521975462925e-33,2.0168511339942821e-32,4.4158880408940119e-47,2.0325039868212479e-43,2.4388934987086464e-39,4.8398833979279582e-69,1.8723111728449791e-65,4.3695515737630689e-32,3.2895390936516166e-24,3.670806327713464e-29,1.2593826012721081e-28,8.7769057369618208e-37,3.1180838468295598e-29,6.7816609066439086e-33,3.730285790044503e-43,8.2419788625934193e-22,1.9458963485561869e-19,4.0465687373444635e-23,2.7121923900233379e-32,3.7751624141053407e-43,4.3139021307458824e-51,6.1296646785981443e-39,0.88168480800000004,0.0,0.0094599999927469699,0.10884999999999397,4.1914776584657554e-12,3.0484327093720053e-12,4.1934923680612272e-12,3.0693223416977797e-15,2.4481964125697125e-15,1.224089647319196e-15,1.2066698484843607e-15,8.867273127784683e-16,2.9032889298982125e-18,2.4196079735698337e-18,3.1291373206839355e-16,1.2092325704157466e-18,9.1285329420384677e-21
1.3733877627374825e-11,0.0035125718386605307,5.2458012973052653e-15,2.9827631118668882e-19,2.025412952956517e-18,1.019131648518371e-18,2.1392765223546564e-23,0.0,0.0,4.3333478764602759e-15,7.1204369786767561e-22,1.7670899971968762e-28,5.7359489121618882e-28,2.375421044356731e-39,4.9380460080967173e-21,2.0244328670206902e-28,5.8211245673453136e-15,1.0246720615477769e-20,1.3026490217539157e-24,7.7116906316832197e-29,1.402201879759542e-14,2.5998564324835704e-34,4.403811761839365e-27,8.3329719796415196e-28,5.6956753365648689e-23,3.9638447812790405e-34,2.9695275663765823e-19,6.4687242352844615e-31,4.1934608795846412e-12,2.6041713578820531e-27,1.8855572360041274e-37,4.0282975115945658e-31,2.1853861276288216e-49,9.4584770561967188e-26,5.5083646079384215e-26,6.5658353959404616e-19,1.810031238481614e-18,8.2095680289195767e-20,9.623154889328089e-16,5.933510283931774e-27,1.0620734871274127e-27,8.0914207147644629e-25,9.6550172171873322e-24,7.5933730375341081e-23,3.5245600662494112e-20,6.3904999875938551e-31,2.424328702740498e-32,6.5509020429497825e-32,1.4671646278256714e-46,8.6069371763458957e-43,7.8888566852243922e-39,3.4901915496043977e-68,1.3303811893770931e-64,1.5152500717157832e-31,8.0358158998145853e-24,1.1860399407508727e-28,3.1220649850458827e-28,2.5691047296097637e-36,1.0129052270735345e-28,2.2216424173474113e-32,1.2279209642283911e-42,2.0234477410478048e-21,3.3488337249479836e-19,7.463313455785955e-23,8.7551069047263974e-32,1.5801995763154164e-42,2.5218576152420663e-50,2.2933020315409101e-38,0.88168480800000004,0.0,0.0094599999900387768,0.10884999999999027,5.7549931129284869e-12,4.1852202786296475e-12,5.7587043650967471e-12,4.2142177363847259e-15,3.361386787918834e-15,1.6806776120749737e-15,2.2226683667173492e-15,1.6328661216955163e-15,5.3144209908166389e-18,4.4342310369059154e-18,5.7676294617056643e-16,2.2153815924126657e-18,1.7512460384591566e-20
1.8312002422610706e-11,0.0035125718386722115,7.0656871481564853e-15,5.256249328599885e-19,3.6058289417283443e-18,1.8016947253863862e-18,4.922293478264504e-23,0.0,0.0,5.8387006516716261e-15,1.2591009196860138e-21,4.0539716719057654e-28,1.3041980334323417e-27,8.6414719913515688e-39,1.1207688241293002e-20,4.6865485656056124e-28,1.0219075468737959e-14,2.3305245284591009e-20,2.2839344828794541e-24,1.7518740089303466e-28,2.4613975879947212e-14,1.0122761892539169e-33,7.7989086417740214e-27,2.4144685465527021e-27,1.2950053835624095e-22,1.1538187359397741e-33,6.7533996847999836e-19,1.5030731344249852e-30,5.5923895696080465e-12,5.9217913693103816e-27,4.2812737472504671e-37,1.1675212382742151e-30,7.9711205290810039e-49,2.7423830361551483e-25,1.5290657083462873e-25,1.152906616867893e-18,3.2235651202413305e-18,1.4312229242304177e-19,1.6895914965812664e-15,1.3501186744348468e-26,2.4143544050524689e-27,1.8309979211141324e-24,2.1840668910640424e-23,1.6810414595542574e-22,5.9748665978432634e-20,1.6437702018047335e-30,7.0238418694426824e-32,1.8996441680905442e-31,4.3549196789259191e-46,3.1193542052667856e-42,2.277407429584963e-38,1.9657791548277006e-67,7.7750367633117045e-64,4.6020972205903427e-31,1.8176122132893813e-23,3.419822259771185e-28,7.1703668000338487e-28,6.692001029637789e-36,2.9375837682096196e-28,6.4956389341258733e-32,3.5928762228024893e-42,4.6025051535632919e-21,5.4339610472710722e-19,1.3108930240114008e-22,2.5219458769803829e-31,5.6578314341605759e-42,1.1818177959474255e-49,7.3972322786265867e-38,0.88168480800000004,0.0,0.009459999986718249,0.10884999999998468,7.6708608125094544e-12,5.5779293852210212e-12,7.6773700243388574e-12,5.6171350397718572e-15,4.480364658034464e-15,2.2401546039852968e-15,3.8981336547109829e-15,2.862750640530033e-15,9.2517093948821957e-18,7.7300636552328504e-18,1.0123234677317634e-15,3.8605987204380927e-18,3.2152382382419802e-20
2.7468252013082465e-11,0.0035125718386955925,1.0814588597106913e-14,1.1830256856215451e-18,8.236490078193786e-18,4.0769209668968819e-18,1.6813384209273767e-22,0.0,0.0,8.9427212544891961e-15,2.8505833532750097e-21,1.3806197461093384e-27,4.3505994464555474e-27,6.8187380195963305e-38,3.7228272084239774e-20,1.6218425461071535e-27,2.2776486715015311e-14,7.7798671351246631e-20,5.0765119525444756e-24,5.8314444832509054e-28,5.4850938119263421e-14,8.2291968215712856e-33,1.7701701483394426e-26,1.2242396053866758e-26,4.3196198829929647e-22,5.9118991447145675e-33,2.2540285267437768e-18,5.250880536490011e-30,8.3918631085856217e-12,1.9759018683289408e-26,1.4233606387859769e-36,5.9245327730223399e-30,6.3402382334016795e-48,1.3930169604223632e-24,6.9710325534007685e-25,2.5709053737270587e-18,7.3642805213579572e-18,3.1424534962902662e-19,3.766922043582748e-15,4.5115089243346714e-26,8.0497405965845342e-27,6.0384494280626458e-24,7.1968272950585859e-23,5.2739144963465773e-22,1.2386866951159589e-19,7.0236470097742327e-30,3.5605895457583216e-31,9.653282276888371e-31,2.3428635819037853e-45,2.4334395288795935e-41,1.1433937604405225e-37,4.2483411671562315e-66,1.564629297093349e-62,2.4449496149446491e-30,5.9879160339500102e-23,1.7113606733473047e-27,2.4368660241445034e-27,2.6482480181730703e-35,1.4930908521721409e-27,3.3581411333371757e-31,1.8465444303662781e-41,1.5367167985879742e-20,1.0390418933057488e-18,2.9248858218686597e-22,1.2586666407336258e-30,4.2580580657662222e-41,1.5601662652623135e-48,4.412539432663928e-37,0.88168480800000004,0.0,0.009459999980077188,0.10884999999996997,1.1498731300796567e-11,8.3596645824387239e-12,1.1513210319484667e-11,8.4203128544220553e-15,6.7161393931035007e-15,3.3580076749722099e-15,8.6698381376343939e-15,6.3622871556806466e-15,2.0251426799569947e-17,1.6970500553773737e-17,2.2553498643828507e-15,8.4689218729391798e-18,7.8337781556528875e-20
4.578075119402599e-11,0.0035125718387424344,1.8749206508372509e-14,3.3414172452021979e-18,2.3586196501967599e-17,1.1621518370057707e-17,8.1910138569248259e-22,0.0,0.0,1.5524635343318944e-14,8.134329727415053e-21,6.7592317509100818e-27,2.0417504003085078e-26,1.0258248203655806e-36,1.7313256044473082e-19,8.0874639577188406e-27,6.2928419649698487e-14,3.6568323580960897e-19,1.3945105052173151e-23,2.7237154120388334e-27,1.5149260695482085e-13,1.1959535447691644e-31,5.0642584574250973e-26,1.0080737690404127e-25,2.026824056935578e-21,4.9690105161995835e-32,1.0590381791952547e-17,2.6763466982403047e-29,1.3997256731141959e-11,9.2777415767822979e-26,6.6302243822127878e-36,4.8877037853676602e-29,9.7015586962375562e-47,1.151827724502868e-23,4.6684687800048799e-24,7.1105514596801261e-18,2.10585985700964e-17,8.4174345424969601e-19,1.0414063539685262e-14,2.1247331499602707e-25,3.7733398397083866e-26,2.7644979183627744e-23,3.2887540673062184e-22,2.1881113078839178e-21,2.9800474920070562e-19,4.8982870168707649e-29,2.9304332376784087e-30,7.9892194200181251e-30,2.1620289720746411e-44,3.5670351869587775e-40,9.2087040564221614e-37,2.233508284184167e-64,6.8721397204522601e-61,2.0807665913658383e-29,2.7349091003160308e-22,1.3680583683683271e-26,1.1720369166663938e-26,1.3945402968349393e-34,1.235885876125128e-26,2.8437272372963411e-30,1.5426960590248754e-40,7.2261343934967735e-20,2.2020488702540392e-18,8.0973230147251912e-22,1.000221066815711e-29,5.7789075237685665e-40,4.3222490390464718e-47,4.2646685069021179e-36,0.88168480800000004,0.0,0.0094599999667950643,0.10884999999992638,1.9139077606695383e-11,1.390847383242274e-11,1.9178914062836893e-11,1.4016976713325363e-14,1.117965887405993e-14,5.5896553190596859e-15,2.3846984321876527e-14,1.7472476341408492e-14,5.3910588609591728e-17,4.5445788861287379e-17,6.2257739856683997e-15,2.2643654977969976e-17,2.5332766047025501e-19
