Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166)
1.5980457725539035e-07,0.0033505639687762007,6.5520389177716002e-11,1.8173189672401503e-11,6.7480735361588848e-11,9.2014137557476116e-11,5.2653553774470457e-12,0.0,0.0,9.7471165654887509e-10,6.5285266090844797e-13,9.8265749262298456e-17,4.4335554626225533e-17,8.1686034446997788e-24,3.4887067720400935e-11,4.5005576808872474e-18,3.7574345768227505e-09,5.3056081070006921e-11,1.1213408752990015e-17,5.546017841245873e-22,1.1504327970073742e-08,2.0932000960007224e-16,8.6091469717282154e-20,3.3295034828832966e-16,9.2721925818026048e-14,6.1088353203976779e-19,1.269284237786716e-09,5.1941269032262836e-19,1.950007527312723e-09,2.64033675700114e-18,4.5634740874664415e-29,2.2068589300397452e-19,1.7162494459502414e-31,2.2570181009110758e-12,2.7379780327702161e-16,2.1627406902987738e-12,2.0103225297094788e-11,7.1562920106387048e-14,2.539288498668397e-09,5.4647515320382146e-17,1.9436220499195889e-20,5.5903458234982192e-15,1.1992264301956044e-14,2.6442906991418452e-14,1.1048762871969818e-15,2.1472268174449905e-18,9.3228459128142906e-21,8.9990077714275947e-19,6.0731926677793453e-28,2.8261152295712709e-25,5.9745718619489043e-25,2.0370246882326473e-41,4.2524409148130911e-38,3.3654070391578189e-16,5.1652453407236948e-15,8.7180652404432964e-17,1.2788680961830093e-19,3.3735792953707743e-26,1.1532157794985637e-15,3.3969867500695641e-20,5.952035316017316e-30,2.6659275687439579e-11,7.7401678439998085e-16,2.255137453470636e-16,3.2063794669456716e-21,5.2773555337365033e-28,8.370247882699598e-29,1.3442889557466311e-26,0.88168480800000004,0.0,0.009459993269969165,0.10884999459297753,6.5062865402959354e-10,3.4911051129979702e-10,7.6493321377593504e-10,7.6245020834170072e-11,7.071952734794632e-11,3.9274138390361499e-11,1.8675459812991617e-10,7.5315706627968878e-11,7.0476146146260141e-12,8.1082110963548231e-12,2.4387717720724391e-10
1.6570956119012807e-07,0.0033505639706280952,6.7734334696587873e-11,1.9586609195987096e-11,7.3224890792083028e-11,9.9196076978181284e-11,5.9385774825583876e-12,0.0,0.0,1.0424370924024378e-09,7.248685824719146e-13,1.130213756525691e-16,5.0195558317727735e-17,9.0865028430329785e-24,3.8334807224844746e-11,4.9966325691908216e-18,3.9186449330034513e-09,5.7605093662112566e-11,1.2179199316113479e-17,5.7856417023469226e-22,1.206061630698425e-08,2.4914233776574783e-16,9.4558758387254462e-20,3.6302444537760343e-16,1.0094768653193698e-13,7.0391799382190519e-19,1.3411902905680605e-09,5.9774668420539921e-19,2.0043855333611947e-09,2.9674094242609889e-18,4.9606351411843742e-29,2.5024566765827542e-19,2.1006066972291597e-31,2.4722933005177872e-12,2.8931114937785632e-16,2.3099661297310251e-12,2.1679620893489866e-11,7.6668658385956185e-14,2.6413017780119467e-09,6.0827447566199097e-17,2.0393673908021088e-20,6.3076861681098944e-15,1.307738711864448e-14,2.8628721572679068e-14,1.1473669621070052e-15,2.4573103262657735e-18,1.0496851697416883e-20,1.0479214077779335e-18,7.6646015217749391e-28,3.6185726358207505e-25,7.3435803121849208e-25,2.7239063410367692e-41,5.8717830683823613e-38,3.9553288313981152e-16,5.5590127391893159e-15,9.5197465557429995e-17,1.3830459423573373e-19,3.9176932363211266e-26,1.2736794704491278e-15,3.6989387055538374e-20,6.93670511655565e-30,2.8569530537643615e-11,8.0135058528556271e-16,2.4021894635957394e-16,3.3883419808768642e-21,6.2953881879973032e-28,1.0125436116846917e-28,1.463785600023556e-26,0.88168480800000004,0.0,0.0094599930122856862,0.10884999434002283,6.5194769833741546e-10,3.4922772402300425e-10,7.6628330118828536e-10,8.2469171284896985e-11,7.6493878754574694e-11,4.247628219703294e-11,1.871870580893918e-10,7.5345013255229771e-11,7.6246378283917601e-12,8.7726342182838738e-12,2.4484972253841545e-10
1.716145451248658e-07,0.003350563972487026,6.9915326793587586e-11,2.1046110056836983e-11,7.9204644096697233e-11,1.066148717808407e-10,6.6679115255608027e-12,0.0,0.0,1.112084438724658e-09,8.0179264052686032e-13,1.2933761351549777e-16,5.6548237798587192e-17,1.0062820347269597e-23,4.1971664176045563e-11,5.5258183773975651e-18,4.0797358924734044e-09,6.2345114758130283e-11,1.318284469735425e-17,6.0250929987055495e-22,1.2619743551233857e-08,2.9448751887494451e-16,1.0349496861643215e-19,3.943381582703531e-16,1.0950335286305258e-13,8.0629247486594583e-19,1.4133918028140765e-09,6.845433271221589e-19,2.0579275625077329e-09,3.3220176013573635e-18,5.3735370664966042e-29,2.8280264557322424e-19,2.5545315881714393e-31,2.6966504525676519e-12,3.0488827660517459e-16,2.4612410692223312e-12,2.3311956135184282e-11,8.1865511576131804e-14,2.7420561316233476e-09,6.7450453017716663e-17,2.1356139797016471e-20,7.0810266663950686e-15,1.4198386895340119e-14,3.0896482641903309e-14,1.1893201947400981e-15,2.7991548644876889e-18,1.177173786684684e-20,1.2143760631921366e-18,9.5924333894707456e-28,4.58830834773705e-25,8.950151736431643e-25,3.6059945012778717e-41,8.0105071371414564e-38,4.6188290391919232e-16,5.9609559895608045e-15,1.0348683403847038e-16,1.4913662481696214e-19,4.5245656197833442e-26,1.4007937627367107e-15,4.0141766723950085e-20,8.045352626898684e-30,3.0513991702493103e-11,8.2832116470723065e-16,2.552050074520253e-16,3.5710586529025146e-21,7.457941712222043e-28,1.216045985652598e-28,1.5885405838751151e-26,0.88168480800000004,0.0,0.009459992753965597,0.10884999408593674,6.5307493266216628e-10,3.4932021075196109e-10,7.6742317237040442e-10,8.8934847888077349e-11,8.2491745500309838e-11,4.5801729343358448e-11,1.8755663152559201e-10,7.5368137675511242e-11,8.2241220299343947e-12,9.462872916691401e-12,2.4567605127608735e-10
1.7751952905960351e-07,0.0033505639743527716,7.2064082903584648e-11,2.2550963433531543e-11,8.5418276709043699e-11,1.1426700895065719e-10,7.4556046177456835e-12,0.0,0.0,1.1836244691969451e-09,8.8376131297673181e-13,1.4731454392079922e-16,6.3412491244652212e-17,1.1098584810143131e-23,4.5799460774704667e-11,6.0889287044572067e-18,4.2407000659390086e-09,6.7275998623267928e-11,1.4224106482586129e-17,6.2643602157240399e-22,1.3181572885774753e-08,3.4584730390657354e-16,1.1290831697259915e-19,4.2686339898045672e-16,1.183811631171032e-13,9.1846125099779716e-19,1.4858373636190632e-09,7.8038051937509279e-19,2.1106502531589986e-09,3.7053437226913176e-18,5.8020817868360031e-29,3.185739858655182e-19,3.0878817154220379e-31,2.929867725927506e-12,3.2051808818709684e-16,2.6165059484072474e-12,2.4999582984921162e-11,8.7145098507761364e-14,2.8415331571631934e-09,7.453127663965383e-17,2.23233677157326e-20,7.9117248853205179e-15,1.5353119756802541e-14,3.3245140944986848e-14,1.2307304171509804e-15,3.1746344445966879e-18,1.3151983799363688e-20,1.4008394760276122e-18,1.1911784365225586e-27,5.7653411679390788e-25,1.082253833664819e-24,4.7292054281013229e-41,1.0806017594895065e-37,5.3614491357206697e-16,6.3703770719278914e-15,1.1203275737725252e-16,1.6038215380706654e-19,5.1985781680725597e-26,1.5345834935488586e-15,4.3426823343368844e-20,9.2888337713339753e-30,3.2489513734175435e-11,8.5492774969992775e-16,2.704563644598145e-16,3.7543989157195886e-21,8.7782953286245315e-28,1.4506627215218898e-28,1.7185466872855661e-26,0.88168480800000004,0.0,0.0094599924950117126,0.1088499938307894,6.5403824686269554e-10,3.4939318441514887e-10,7.6838524717896112e-10,9.5641002874133053e-11,8.8712155388600527e-11,4.9249888452546311e-11,1.8787246234093521e-10,7.5386383280107819e-11,8.8459697864063614e-12,1.0178814878943268e-11,2.4637758517210876e-10
1.8342451299434123e-07,0.003350563976225147,7.4181285001552445e-11,2.4100455696980995e-11,9.1863928744437347e-11,1.2214905094777328e-10,8.3038867404242222e-12,0.0,0.0,1.2570284936264271e-09,9.7090900990017314e-13,1.6705470265304825e-16,7.0807107186135112e-17,1.2194819655778538e-23,4.9819853011974035e-11,6.6867594793804712e-18,4.4015321832169935e-09,7.2397592118725346e-11,1.5302756685908026e-17,6.5034351248911934e-22,1.3745984162423179e-08,4.0373277283003963e-16,1.2280690127985881e-19,4.6057135454600765e-16,1.2757318814919714e-13,1.0408733431313494e-18,1.5584826512977746e-09,8.8585433937814243e-19,2.1625693770107248e-09,4.1185617435691223e-18,6.2461756911839301e-29,3.5778579276612299e-19,3.7115435000742997e-31,3.1717197165627896e-12,3.3619101747019911e-16,2.775702398951306e-12,2.6741847557553786e-11,9.249937926935965e-14,2.9397201184610151e-09,8.2084650393282384e-17,2.3295138154986638e-20,8.8010389822100697e-15,1.653945173073745e-14,3.5673638494496893e-14,1.2715941131136329e-15,3.5856358199027231e-18,1.4642042482036437e-20,1.6089569104165757e-18,1.4684262136029495e-27,7.1831660723929403e-25,1.2990742669822001e-24,6.1481449288476482e-41,1.4424771035086068e-37,6.1888587872414088e-16,6.7866039684151748e-15,1.2081927843080217e-16,1.7204040658656502e-19,5.9442019987452502e-26,1.6750690903032296e-15,4.6844352668766863e-20,1.0678532534540034e-29,3.449307946264334e-11,8.811704686492595e-16,2.8595788835619245e-16,3.9382502307986057e-21,1.0270262645690334e-27,1.719731201903569e-28,1.8537958560583409e-26,0.88168480800000004,0.0,0.0094599922354268347,0.10884999357464237,6.5486147750773772e-10,3.494507615386722e-10,7.6919701429542165e-10,1.0258659380048965e-10,9.5154144204465131e-11,5.2820172999685026e-11,1.8814236558374591e-10,7.5400779320716454e-11,9.4900841423157501e-12,1.0920348695275684e-11,2.4697273243011378e-10
1.8932949692907895e-07,0.0033505639781039823,7.6267580905397219e-11,2.5693887690036764e-11,9.8539610042995062e-11,1.3025763191225118e-10,9.214969446606174e-12,0.0,0.0,1.3322683358204597e-09,1.0633681102778446e-12,1.8866303864349654e-16,7.8750769370270256e-17,1.3352547365061672e-23,5.4034339263260418e-11,7.3200896659521276e-18,4.562228587114746e-09,7.7709736881710528e-11,1.6418576524087578e-17,6.7423120005180835e-22,1.4312871390648438e-08,4.6867395247227061e-16,1.3319869015345512e-19,4.9543272103417747e-16,1.3707139123408858e-13,1.1739720243181285e-18,1.6312895212452615e-09,1.0015790265078139e-18,2.213699943146627e-09,4.5628360503096106e-18,6.7057291043573734e-29,4.0067305969637844e-19,4.4374997404436726e-31,3.4219790028335845e-12,3.5189883105676603e-16,2.9387731847767193e-12,2.8538091938313148e-11,9.7920656226697025e-14,3.0366090776401542e-09,9.0125298598794919e-17,2.4271257876484957e-20,9.7501300672847484e-15,1.7755270864140757e-14,3.8180912228613374e-14,1.3119095015070826e-15,4.0340551118793316e-18,1.6246336023637824e-20,1.8404438424082604e-18,1.7978461830489285e-27,8.8789618887992329e-25,1.5486495896598585e-24,7.9273670489330164e-41,1.90669365494103e-37,7.1068470022317889e-16,7.2089911795970406e-15,1.298305784719979e-16,1.8411059029203756e-19,6.7659902204958484e-26,1.8222671818734737e-15,5.0394134221983776e-20,1.2226363874430622e-29,3.6521800334908595e-11,9.0705021336793433e-16,3.0169488357996013e-16,4.1225157709044542e-21,1.1948176759128027e-27,2.0267993407254033e-28,1.9942793937443621e-26,0.88168480800000004,0.0,0.0094599919752137458,0.10884999331754952,6.5556499620406962e-10,3.4949619177811382e-10,7.6988176616610922e-10,1.0977058578742457e-10,1.0181675726473784e-10,5.6512002174616295e-11,1.8837302027455911e-10,7.5412138295964972e-11,1.0156368831915318e-11,1.1687364042816317e-11,2.4747728356657909e-10
1.9523448086381667e-07,0.0033505639799891267,7.8323586165586679e-11,2.7330574035599136e-11,1.0544321046783473e-10,1.3858945403832074e-10,1.0191044665022592e-11,0.0,0.0,1.4093163135632175e-09,1.1612689972392613e-12,2.122468732125515e-16,8.7262061032369619e-17,1.4572793262979896e-23,5.8444268469640338e-11,7.9896819127566765e-18,4.7227868388618776e-09,8.3212270965802223e-11,1.757135521382812e-17,6.9809870129542242e-22,1.4882140618677926e-08,5.4121942943739589e-16,1.4409151803520673e-19,5.3141790440489669e-16,1.4686767932020786e-13,1.318194376915151e-18,1.7042251971340416e-09,1.1281869702333455e-18,2.2640562867828919e-09,5.0393204558670355e-18,7.1806557740787386e-29,4.4747960347622791e-19,5.2788984710675517e-31,3.6804174639363284e-12,3.6763445424224867e-16,3.1056621494344612e-12,3.0387655744482211e-11,1.0340157235051165e-13,3.1321961554473979e-09,9.8667942936832599e-17,2.5251555972478242e-20,1.0760064840260686e-14,1.899849741071885e-14,4.0765897097654341e-14,1.3516762672239827e-15,4.5217946342406464e-18,1.7969251498093909e-20,2.0970855639384378e-18,2.1870453380407533e-27,1.0893796012002823e-24,1.8343229984427944e-24,1.0142756720431581e-40,2.4971561529963442e-37,8.121313441336977e-16,7.636919951627384e-15,1.3905105739991659e-16,1.9659190114165006e-19,7.668570539422875e-26,1.9761911301131752e-15,5.4075935335177911e-20,1.3944776334466191e-29,3.8572915751220841e-11,9.3256852604662392e-16,3.1765308486387621e-16,4.3071123647940722e-21,1.3826874257198094e-27,2.3756293403734134e-28,2.1399881216721475e-26,0.88168480800000004,0.0,0.0094599917143751901,0.10884999305955843,6.5616621171763454e-10,3.4953203835919841e-10,7.7045922675542523e-10,1.1719195316066476e-10,1.0869905048310892e-10,6.0324801473304621e-11,1.8857013400956282e-10,7.542110108202476e-11,1.084472843563089e-11,1.2479751812196393e-11,2.4790476210763624e-10
2.011394647985544e-07,0.0033505639818804424,8.034988616726777e-11,2.900984249060785e-11,1.1257250955119458e-10,1.4714128420284096e-10,1.1234283598875479e-11,0.0,0.0,1.4881452204727055e-09,1.2647400919814196e-12,2.3791585999306476e-16,9.6359468581730766e-17,1.5856588690541794e-23,6.305084793416126e-11,8.6962831491907144e-18,4.8832054075461205e-09,8.8905030085409843e-11,1.8760888777805731e-17,7.2194577470140717e-22,1.5453708136541195e-08,6.2193595874900933e-16,1.5549306638528409e-19,5.6849719191604747e-16,1.5695394664883379e-13,1.4739708921367045e-18,1.7772615577967158e-09,1.2663287049907085e-18,2.3136521455044905e-09,5.5491572639979256e-18,7.6708723619978494e-29,4.9845798954489505e-19,6.2501229958619414e-31,3.9468073922443081e-12,3.8339181710252959e-16,3.2763141693986578e-12,3.2289877471489898e-11,1.0893510743842977e-13,3.22648089827535e-09,1.077273070585016e-16,2.6235880524432416e-20,1.1831818435524684e-14,2.0267092304040146e-14,4.3427528673986577e-14,1.3908953297165369e-15,5.0507599038228222e-18,1.9815137071805922e-20,2.3807367154590247e-18,2.6444279587030968e-27,1.3272825434683844e-24,2.1596044144904117e-24,1.2883043584843741e-40,3.2422275170655244e-37,9.2382598944718501e-16,8.0697982737556427e-15,1.4846540069704929e-16,2.0948353029993276e-19,8.6566390657679953e-26,2.1368514912875383e-15,5.7889514523697609e-20,1.5846754156675972e-29,4.0643791617831461e-11,9.5772747877302739e-16,3.3381865286046059e-16,4.4919686848241151e-21,1.592168243151507e-27,2.7702012551786695e-28,2.2909125124179783e-26,0.88168480800000004,0.0,0.0094599914529138844,0.10884999280071096,6.5668000014069076e-10,3.4956032229607058e-10,7.7094608850737292e-10,1.2484968066105941e-10,1.1580009108970192e-10,6.4258003096807581e-11,1.8873858402771703e-10,7.5428172993756806e-11,1.1555068495093278e-11,1.3297404194980512e-11,2.4826673256859745e-10
2.0704444873329211e-07,0.003350563983777807,8.2347038314109367e-11,3.0731033347253771e-11,1.1992518554953741e-10,1.5590995085165848e-10,1.234683571308681e-11,0.0,0.0,1.5687283095175415e-09,1.3739078864937277e-12,2.6578194548194757e-16,1.0606138475690771e-16,1.720497363595741e-23,6.7855150755473092e-11,9.4406251374502311e-18,5.0434834259055724e-09,9.4787848553372173e-11,1.9986979117784079e-17,7.4577228202243194e-22,1.6027498949689855e-08,7.1140806920782352e-16,1.6741085429754834e-19,6.0664089769841436e-16,1.6732211169857245e-13,1.6417251094972456e-18,1.8503745099822222e-09,1.4166729102664055e-18,2.3625007248511396e-09,6.093476405551934e-18,8.176298007384033e-29,5.538694490520891e-19,7.3668628116827332e-31,4.2209224272812296e-12,3.9916571911401658e-16,3.4506751124210325e-12,3.4244095654521279e-11,1.1451457266638803e-13,3.3194657358694099e-09,1.17318120798898e-16,2.7224095764938372e-20,1.2966277423484662e-14,2.1559064122218005e-14,4.6164745357308533e-14,1.4295686449711684e-15,5.6228568303149005e-18,2.1788298419694414e-20,2.693320752669052e-18,3.1792464178865674e-27,1.6065493434786835e-24,2.5281665937422357e-24,1.6251452977207595e-40,4.1753560738848592e-37,1.0463781940233638e-15,8.5070606900671468e-15,1.5805863470579832e-16,2.2278466864922178e-19,9.7349533084422984e-26,2.3042564163308702e-15,6.1834624289831222e-20,1.7945819082397384e-29,4.2731918276918303e-11,9.8252958811308148e-16,3.5017816879022371e-16,4.6770236525925945e-21,1.824840394087252e-27,3.2147163689552473e-28,2.4470428007750798e-26,0.88168480800000004,0.0,0.0094599911908325139,0.10884999254104409,6.5711907394945644e-10,3.4958263793771726e-10,7.7135647176413947e-10,1.3274276431350023e-10,1.2311895808666954e-10,6.8311046202078366e-11,1.8888253822768617e-10,7.543375266527403e-11,1.228729559606498e-11,1.4140214738778945e-11,2.4857307028204747e-10
2.1294943266802983e-07,0.0033505639856811057,8.431557427303525e-11,3.2493498876863535e-11,1.2749882394485452e-10,1.6489234111837382e-10,1.3530827805566685e-11,0.0,0.0,1.6510392780137218e-09,1.488896975188466e-12,2.9595933016870096e-16,1.1638611130801371e-16,1.8618998888322296e-23,7.2858122914408588e-11,1.0223424983274749e-17,5.2036205021147365e-09,1.0086055996192936e-10,2.1249433241704453e-17,7.6957815959205263e-22,1.6603445488803655e-08,8.1023766580484298e-16,1.7985224031073948e-19,6.4581948549178733e-16,1.7796414823394138e-13,1.8218732932599552e-18,1.9235434380431919e-09,1.5799064153940994e-18,2.4106147544516963e-09,6.6733946424666007e-18,8.6968539874265348e-29,6.1398378839019782e-19,8.6461853183236607e-31,4.5025383328341732e-12,4.1495171037678157e-16,3.6286918003662885e-12,3.624964986717068e-11,1.2013360375908503e-13,3.4111555187695328e-09,1.274551239871444e-16,2.8216079678912769e-20,1.4164242929725471e-14,2.2872474711467053e-14,4.8976490224783767e-14,1.4676990378123711e-15,6.2399890762241509e-18,2.3892995408587825e-20,3.0368293511838086e-18,3.8016529239109723e-27,1.9325721336215421e-24,2.9438407616195415e-24,2.0367498891134275e-40,5.3357621574052148e-37,1.1804060793252373e-15,8.9481679552382454e-15,1.6781617150911365e-16,2.3649451070651076e-19,1.0908324928184534e-25,2.4784119969533498e-15,6.5911013425840457e-20,2.0256031964725953e-29,4.4834907922119425e-11,1.0069777539048394e-15,3.6671862826803998e-16,4.862225039917536e-21,2.0823299503738234e-27,3.7136003928827579e-28,2.6083690749066057e-26,0.88168480800000004,0.0,0.0094599909281337328,0.10884999228059061,6.5749429739833447e-10,3.496002439245641e-10,7.7170231625862624e-10,1.4087021200521043e-10,1.306547424805864e-10,7.2483377027536619e-11,1.8900555855569498e-10,7.5438154789715141e-11,1.3041317424186241e-11,1.5008078375087822e-11,2.4883219751123588e-10
2.1885441660276755e-07,0.0033505639875902322,8.6256002216287555e-11,3.4296602815330685e-11,1.3529092543287296e-10,1.7408539816770072e-10,1.4788363157787235e-11,0.0,0.0,1.7350522539386097e-09,1.6098300855302191e-12,3.2856443023426171e-16,1.2735186129624808e-16,2.0099727772035756e-23,7.8060590029753122e-11,1.1045385607590967e-17,5.3636165772467837e-09,1.0712299765773041e-10,2.2548062496003749e-17,7.9336339620598824e-22,1.7181486522432435e-08,9.1904362971509497e-16,1.9282440738065439e-19,6.8600367128115097e-16,1.8887211116782173e-13,2.0148241434297119e-18,1.9967507226255921e-09,1.7567342085687517e-18,2.4580065360010699e-09,7.2900148344910573e-18,9.2324634247172004e-29,6.7907929182313956e-19,1.0106608267566317e-30,4.7914336369884902e-12,4.3074598772971514e-16,3.8103119759466364e-12,3.8305881577941299e-11,1.2578615305270292e-13,3.5015571248234271e-09,1.3815306985409559e-16,2.9211721982178547e-20,1.5426433836490454e-14,2.4205443624923289e-14,5.1861712573895892e-14,1.5052900578376913e-15,6.9040555805618794e-18,2.6133439037088181e-20,3.4133217535502515e-18,4.5227521331439243e-27,2.311209481139702e-24,3.4106118296653135e-24,2.5368924187982657e-40,6.7691864212722625e-37,1.3265355346696888e-15,9.3926065628889767e-15,1.7772384461531943e-16,2.5061225761217973e-19,1.2181614178421319e-25,2.6593225640430308e-15,7.0118428888084058e-20,2.2791993900588156e-29,4.695049160325713e-11,1.031075174392675e-15,3.8342743445490975e-16,5.0475282450849404e-21,2.3663075126408155e-27,4.2715064898354846e-28,2.7748813504928882e-26,0.88168480800000004,0.0,0.0094599906648201657,0.1088499920193797,6.5781495537204513e-10,3.4961413395855977e-10,7.7199371374548356e-10,1.4923104382912229e-10,1.3840654733528556e-10,7.6774448919143108e-11,1.8911068913710773e-10,7.5441627819404923e-11,1.3817042798069752e-11,1.5900891427620626e-11,2.4905128940108266e-10
2.2475940053750527e-07,0.003350563989505088,8.8168808964350682e-11,3.6139719891628939e-11,1.4329891344147304e-10,1.8348611876931863e-10,1.6121520759817408e-11,0.0,0.0,1.8207417834139284e-09,1.7368281077524561e-12,3.6371583976568995e-16,1.3897676104503573e-16,2.1648237515412604e-23,8.3463263799838615e-11,1.1907196181692235e-17,5.5234718178588078e-09,1.1357499506350547e-10,2.3882681888310537e-17,8.171280160283243e-22,1.7761566239586132e-08,1.0384614162745397e-15,2.063343528857513e-19,7.271645083152088e-16,2.0003815788744734e-13,2.2209785381677716e-18,2.0699813213561932e-09,1.9478794495714356e-18,2.5046879844171971e-09,7.9444252620212567e-18,9.7830509824737937e-29,7.49442617825765e-19,1.1768172793048006e-30,5.0873901535000204e-12,4.4654530424637247e-16,3.9954842727702457e-12,4.0412134884859125e-11,1.3146648072537335e-13,3.5906791242733433e-09,1.4942672803766579e-16,3.0210922416209538e-20,1.6753490033032485e-14,2.555615152311269e-14,5.4819369204866521e-14,1.5423458567475127e-15,7.6169482387998313e-18,2.8513788606662238e-20,3.824924062775159e-18,5.3546545620746057e-27,2.7488044250636056e-24,3.9326132389528061e-24,3.1413792849951889e-40,8.5287023757563363e-37,1.4853994414062818e-15,9.8398881743998198e-15,1.8776793656937208e-16,2.6513711935311415e-19,1.3559723491449022e-25,2.8469909443388947e-15,7.4456617307464178e-20,2.5568847067114058e-29,4.9076515921277026e-11,1.0548252919110176e-15,4.0029239067773664e-16,5.2328952265935811e-21,2.6784867130231441e-27,4.8933181315266886e-28,2.946569630513244e-26,0.88168480800000004,0.0,0.0094599904008943868,0.10884999175743726,6.5808898267760562e-10,3.4962509214168849e-10,7.7223919040014958e-10,1.5782429225158223e-10,1.4637348769768894e-10,8.1183722285327151e-11,1.8920053145941702e-10,7.5444367803493282e-11,1.4614381685716821e-11,1.6818551605209002e-11,2.4923645263881618e-10
2.30664384472243e-07,0.003350563991425579,9.0054461961250743e-11,3.8022235399372176e-11,1.5152014121852885e-10,1.9309155110026724e-10,1.7532354605149644e-11,0.0,0.0,1.9080828192181808e-09,1.87001012374381e-12,4.0153429345033743e-16,1.5127885178479698e-16,2.3265620302080439e-23,8.9066748146101324e-11,1.2809532531253603e-17,5.6831865346617208e-09,1.202163858910897e-10,2.5253109588114636e-17,8.4087206614349278e-22,1.8343633472919029e-08,1.1691426514052192e-15,2.2038889629471358e-19,7.6927345683298275e-16,2.1145456565414432e-13,2.4407293053215496e-18,2.1432224047121133e-09,2.15408348569988e-18,2.5506706633385157e-09,8.6376990032348478e-18,1.034854260638749e-28,8.253686897264932e-19,1.3652516832638723e-30,5.3901934016048552e-12,4.6234689064074633e-16,4.1841581881847436e-12,4.2567757146584184e-11,1.371691454358524e-13,3.6785314939865845e-09,1.6129088719063857e-16,3.1213589304324562e-20,1.8145975684905269e-14,2.6922842674364478e-14,5.7848425484811383e-14,1.5788710854833384e-15,8.3805497315414446e-18,3.1038149106315408e-20,4.2738284864890401e-18,6.3105307290375615e-27,3.2522018775212244e-24,4.5141214709951269e-24,3.8682738435130966e-40,1.0675595710027605e-36,1.6576369175306658e-15,1.0289548972920038e-14,1.9793519955242684e-16,2.800683165212442e-19,1.5047590365522951e-25,3.0414186809566034e-15,7.892532619341949e-20,2.8602275489215183e-29,5.1210939502719886e-11,1.0782317691268273e-15,4.1730169264514098e-16,5.4182935770875977e-21,3.0206223718478581e-27,5.5841517944591064e-28,3.1234239529082836e-26,0.88168480800000004,0.0,0.0094599901363589551,0.10884999149478672,6.5832316010352514e-10,3.496337368986956e-10,7.7244594680607027e-10,1.6664900215402681e-10,1.5455469043970396e-10,8.5710664504319886e-11,1.8927730866153918e-10,7.5446529366472058e-11,1.5433245209440562e-11,1.7760957983252312e-11,2.4939287973132932e-10
2.3656936840698071e-07,0.003350563993351618,9.1913411069443241e-11,3.9943544808153724e-11,1.5995189851896376e-10,2.0289879275773732e-10,1.9022893051238429e-11,0.0,0.0,1.9970507102025595e-09,2.0094934351747853e-12,4.4214262974554995e-16,1.6427609105185332e-16,2.4952984048419783e-23,9.4871545072704107e-11,1.3753057513299136e-17,5.8427611211302482e-09,1.2704700427503481e-10,2.6659166518733338e-17,8.6459560723697569e-22,1.8927641039815558e-08,1.3117547268731682e-15,2.3499466867794929e-19,8.1230244060648017e-16,2.231137456234426e-13,2.6744610213528455e-18,2.2164630404673743e-09,2.3761058704166273e-18,2.5959658158118151e-09,9.3708933649893273e-18,1.0928865363953146e-28,9.071605811678496e-19,1.578294884382457e-30,5.6996329391063917e-12,4.7814838715743871e-16,4.3762840585175409e-12,4.4772099524765553e-11,1.4288899454789434e-13,3.7651253734063803e-09,1.7376035719893737e-16,3.2219638327121805e-20,1.9604382498024108e-14,2.8303826679193688e-14,6.0947856227119621e-14,1.614870804814966e-15,9.1967314944186941e-18,3.3710568808961331e-20,4.7622925354704645e-18,7.4046659600446308e-27,3.8287653523057891e-24,5.1595502700233016e-24,4.7381372945673832e-40,1.3280312730455591e-36,1.8438925831194589e-15,1.074114896166169e-14,2.08212869925248e-16,2.9540508157579854e-19,1.6650182515674381e-25,3.242606222673504e-15,8.3524304882500353e-20,3.1908505336094974e-29,5.3351829322093698e-11,1.1012984250514249e-15,4.3444392036058477e-16,5.6036957207573771e-21,3.3945092467923307e-27,6.3493595002061358e-28,3.3054344280892954e-26,0.88168480800000004,0.0,0.0094599898712163823,0.10884999123144891,6.5852328227009115e-10,3.4964055604406818e-10,7.7262006194556812e-10,1.7570423078101881e-10,1.6294929403897112e-10,9.0354749798116457e-11,1.8934292056200548e-10,7.5448234474867132e-11,1.6273545641602646e-11,1.872801097935411e-11,2.4952498194873117e-10
