Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148)
3.498049525999999e-07,0.003802466710197084,2.6343761586497837e-16,3.3347187731022504e-17,7.4377091985609079e-15,2.2232013075069558e-16,5.7043329104401808e-15,0.0,0.0,6.1833331658389105e-14,1.0858776471691358e-17,2.4684943288454989e-17,2.6301375301389812e-19,2.7136345610385119e-32,6.7820400074993479e-16,3.1878181191898205e-19,5.7349859102496581e-14,4.7317485076520027e-16,9.7932181255999374e-27,5.3256606206527104e-31,8.3570728891896476e-14,5.8368336438272411e-22,2.1074625353520113e-28,1.925314053888584e-22,5.2274908220705596e-19,1.4520838812209677e-25,1.8803183796769484e-13,1.47831438071947e-18,2.2414670699450976e-14,4.0966842583140411e-18,9.3868212388131945e-42,1.6490973480130221e-19,2.5816854815982911e-37,9.4507131709461698e-17,3.6653459848743674e-20,1.3965789569163631e-17,2.0186702784569158e-16,2.3248476614405787e-19,2.7058889302628015e-13,3.8463257954829938e-17,5.7824786609135211e-27,2.8341328323654454e-21,4.5379658638334145e-21,1.2714603857059253e-18,7.2335898536687263e-20,1.7173586895405371e-17,1.8763862034601439e-20,2.3657190295408025e-18,1.61619154043489e-27,9.6380691314405622e-34,3.5075147678171284e-33,9.9190242629239427e-52,8.8158561771437566e-42,7.8093291924064524e-24,1.5679964881911646e-21,1.0014456121177086e-21,6.9895516422637194e-24,9.8165933708257695e-29,1.4850395430038074e-21,1.8348861155562554e-23,2.874489691356295e-31,9.8080277510057304e-16,1.0184677331118182e-21,5.864240742168432e-22,4.9262933176464882e-27,7.927935224784478e-37,5.5198579129574374e-36,1.3882062967425545e-31,0.88168480800000004,0.0,0.0094599999991027087,0.10884999999845446,4.2209976773969845e-14,4.3738928615990812e-14,7.4621412652700256e-14,1.1752789612119229e-15,7.2292475414588674e-16,3.1544907507722894e-16,2.7005946410789321e-13,2.1857815993636651e-13,2.9277028972334629e-15,2.1774795244311111e-15,2.6697984836167616e-13,9.1571465313657978e-16,5.7551084032370686e-17,7.1217047891855954e-15,6.8585933247671617e-15,6.0233580306804482e-15,1.5134244419687425e-14,8.4641320887184388e-15,1.6348153061833798e-14,9.9636690566401521e-16,2.6556594763597872e-14,9.0713537497791148e-14,6.6093249589529223e-14,1.2620459025317973e-16,3.6837346529478718e-15,2.0572255755434473e-14,4.3068921158961448e-16,4.0415317169403009e-15,9.2656963011339873e-15,1.6651447340301776e-17,3.5023088834637286e-15,7.0230382920585066e-15,2.402114030972709e-16,4.9418767066861022e-15,4.3223706993638564e-21,1.0785565843174906e-20,1.4046343705336816e-22,1.4770742836324176e-18,2.1056630993467533e-18
4.102029301999999e-07,0.0038024667101966923,2.9221062666841316e-16,4.6311190780148062e-17,9.8239666753175047e-15,2.8849252283829237e-16,9.1756641254591334e-15,0.0,0.0,7.9473563968374784e-14,1.620781075019497e-17,4.5724151656090783e-17,4.7190379960656601e-19,6.2674358827121078e-32,9.4346644910643218e-16,4.8030711327902883e-19,6.0465205576865296e-14,5.8995747792926368e-16,1.3781713202809561e-26,5.6116650226618371e-31,1.0449159551159538e-13,9.9440204952612704e-22,3.0386238682945861e-28,2.8767255204339065e-22,7.7833386936251143e-19,3.0607784532818056e-25,2.2926528376308057e-13,2.9630185089912253e-18,2.3155583311207034e-14,6.0472794147165566e-18,1.3227799897444833e-41,2.9332425597558849e-19,6.125751474868287e-37,1.3735643691641611e-16,4.3563303988218406e-20,1.6830658785654071e-17,2.9604447292324262e-16,3.2487722649806292e-19,3.2059744553059594e-13,6.4431204190070579e-17,8.5695469600638525e-27,5.4926448866179085e-21,7.1986268282466632e-21,1.7594438647013065e-18,8.4992540931590853e-20,3.0149969695928356e-17,2.7853161529254704e-20,4.2358024019931011e-18,2.5003700028872873e-27,2.7748204059878407e-33,8.3903452794636632e-33,3.1863457952043086e-51,1.8358109304714918e-41,1.4763319646558115e-23,2.206216491466024e-21,1.6512241045158287e-21,1.182651545875658e-23,1.6446220100366592e-28,2.1583151334597408e-21,3.6171560323795858e-23,5.1469211068276308e-31,1.3700723802095958e-15,1.0965416660394314e-21,8.3411600725400732e-22,6.0016175057248321e-27,1.8542199891782792e-36,1.657255570281047e-35,2.7367680021068124e-31,0.88168480800000004,0.0,0.0094599999989449721,0.10884999999815627,4.6913082351311334e-14,4.8811799159958809e-14,7.9368652867885403e-14,1.5138391557583664e-15,8.7501247475453433e-16,3.9160593013137345e-16,3.1528655466370416e-13,2.5273531484998312e-13,3.7854459671611365e-15,2.6507713209276736e-15,3.2095000350043848e-13,1.1422372408006628e-15,7.2048125190309698e-17,9.6260419179655342e-15,9.4958697168743527e-15,8.1243976259565069e-15,2.0665575892042861e-14,1.0060480327367884e-14,1.7613935033166564e-14,1.4422394336653369e-15,3.2064445204379401e-14,1.0086759511675508e-13,8.0341378537628895e-14,1.5852707975881087e-16,5.7976092647189021e-15,2.4634498780656202e-14,5.1313028671414038e-16,4.8356241630687126e-15,1.1165737525647064e-14,2.0065512726801133e-17,5.1086752282195142e-15,1.0229231013771756e-14,3.4644085430283058e-16,7.1014981684590646e-15,6.2113470523079422e-21,1.5709823750394422e-20,2.0258225968413055e-22,2.1586637637398811e-18,3.546629081427992e-18
4.7060090779999985e-07,0.003802466710196308,3.208484647119046e-16,6.2204469818665149e-17,1.2304908554749042e-14,3.6151179987229693e-16,1.3624530539317859e-14,0.0,0.0,9.9029875433759699e-14,2.2967994333938074e-17,7.7081271042250281e-17,7.7211405791868739e-19,1.2902602321618259e-31,1.2633828342976459e-15,6.7647487241110157e-19,6.3492418889894925e-14,7.1286307216753137e-16,1.8477571439510931e-26,5.889519347313021e-31,1.2698731159887996e-13,1.5889404696202141e-21,4.1284872594916561e-28,4.0703003375601131e-22,1.0981672026640407e-18,5.7651472523397757e-25,2.7100644873685112e-13,5.337794664921695e-18,2.3898661173452031e-14,8.3637504211372845e-18,1.7754172643540856e-41,4.7611653062957648e-19,1.2609989236853642e-36,1.8863065033259379e-16,5.0364338045584241e-20,1.9788762263197704e-17,4.194327777596253e-16,4.3259967020887642e-19,3.7069067205341554e-13,9.9218938518584936e-17,1.1885914188465128e-26,9.6620625656527071e-21,1.0655830489843843e-20,2.3250591902058324e-18,9.738438265569915e-20,4.8287749932535465e-17,3.8684138777604609e-20,6.9192996994206049e-18,3.5777280693675793e-27,6.790343731481948e-33,1.7296006609302033e-32,8.3676225530024286e-51,3.334779517632964e-41,2.5176111686203332e-23,2.9526055368343822e-21,2.5162673496501252e-21,1.8367150806940529e-23,2.5328195668375354e-28,2.9645803499746335e-21,6.3933886265027947e-23,8.4079200100992164e-31,1.8236109648838263e-15,1.1747773540701367e-21,1.1848891816854511e-21,7.0888783558239398e-27,3.8082800285307939e-36,4.2806881834185474e-35,4.8374987084601089e-31,0.88168480800000004,0.0,0.0094599999987861651,0.10884999999785548,5.1534066719451056e-14,5.3697742533027417e-14,8.4070876676268639e-14,1.9148425029115997e-15,1.0366456921547051e-15,4.7832385488195914e-16,3.5972687281573986e-13,2.8561729650482658e-13,4.8031568737681624e-15,3.1542265683043358e-15,3.750595191097089e-13,1.4004811341845945e-15,8.8585295628776447e-17,1.2489502462422198e-14,1.2562150787673442e-14,1.0510409252608329e-14,2.7082677855971105e-14,1.1629960938881241e-14,1.8771575137049438e-14,1.9659282422095472e-15,3.7610816602259274e-14,1.0999005580197834e-13,9.4719505689252165e-14,1.9541663651237185e-16,8.442398025225871e-15,2.8629220906062811e-14,5.9575809754761356e-16,5.6037287113735893e-15,1.3005080613100676e-14,2.3370504236337632e-17,7.0085277968581342e-15,1.4012338514341837e-14,4.7835194950823251e-16,9.6401358010254573e-15,8.4318539718098128e-21,2.1520206200314898e-20,2.7971887209445658e-22,2.964176592086499e-18,5.5770766827366721e-18
5.309988853999998e-07,0.0038024667101959333,3.4949859693944882e-16,8.1336460942674905e-17,1.4833377987594802e-14,4.4136374571645625e-16,1.9081123669622672e-14,0.0,0.0,1.2047210708329856e-13,3.128377224703681e-17,1.2113358419541646e-16,1.1803432580286416e-18,2.4148675668091813e-31,1.6430587715092713e-15,9.0722544324282273e-19,6.6502799312594074e-14,8.417866291038287e-16,2.3856854677112332e-26,6.1696356252879404e-31,1.5103350780462741e-13,2.4088605391384908e-21,5.3699982590950822e-28,5.5136903552470672e-22,1.4842067667297855e-18,9.9621133021710852e-25,3.1318253749741469e-13,8.8698975484023895e-18,2.4641463117884721e-14,1.1032132726601713e-17,2.2942674724247387e-41,7.2248566810994625e-19,2.3402802984921686e-36,2.4839540427104533e-16,5.7055424710763691e-20,2.284014420459493e-17,5.7648204348492546e-16,5.555663473886076e-19,4.2086629465994601e-13,1.4362417112563612e-16,1.5711641730278471e-26,1.5777559067274173e-20,1.4976483401690086e-20,2.9666214433757102e-18,1.0949917975058894e-19,7.2296974533841138e-17,5.1194820998000413e-20,1.0563822073297035e-17,4.8423166439221256e-27,1.4514643363904864e-32,3.1962004864154579e-32,1.889614362435202e-50,5.492968269639906e-41,3.9783434814956631e-23,3.8065591514571248e-21,3.6173992277608853e-21,2.6784683269447683e-23,3.6666319031975525e-28,3.9052079432140528e-21,1.0413377781145783e-22,1.2836963709078749e-30,2.3410595889870887e-15,1.2530932167990283e-21,1.6725411727462681e-21,8.1862314953232262e-27,7.0850680522587759e-36,9.6756333370971994e-35,7.8794483706248309e-31,0.88168480800000004,0.0,0.00945999999862626,0.1088499999975522,5.6074550560843074e-14,5.8405584444084981e-14,8.8757866932647035e-14,2.3848006089182839e-15,1.2077079565061828e-15,5.7637342466420105e-16,4.0339551781000432e-13,3.1728547215400318e-13,5.9983733246314788e-15,3.6875757149459723e-15,4.2926687278709432e-13,1.6930513535366418e-15,1.0734482806651044e-16,1.5706914050080286e-14,1.6052177673730453e-14,1.3172730862941578e-14,3.4391685739913845e-14,1.3172352373404078e-14,1.9838744820907243e-14,2.5623361954213788e-15,4.3145804964086586e-14,1.1826300714094477e-13,1.0909096868104439e-13,2.373110141566233e-16,1.1605403377996307e-14,3.255514750206204e-14,6.7852458555538716e-16,6.3447847815083356e-15,1.4780180911270327e-14,2.6560058938638609e-17,9.1920320584963933e-15,1.8349860887651978e-14,6.3941086993562265e-16,1.2549523639670994e-14,1.0976661152383818e-20,2.8182154938989334e-20,3.739001936421217e-22,3.8887992996990933e-18,8.3310835423678979e-18
6.517948405999998e-07,0.003802466710195212,4.0701096761366352e-16,1.3030477730312551e-16,1.9936856932445735e-14,6.2160997617439573e-16,3.3047510226478648e-14,0.0,0.0,1.6888810921659014e-13,5.3143164059094546e-17,2.5731930297498571e-16,2.3855255567229236e-18,6.85308436679588e-31,2.6021221030210937e-15,1.4714365010527663e-18,7.2558653776840248e-14,1.1176957120458873e-15,3.6565901021310979e-26,6.7312619515294733e-31,2.0369496443879322e-13,4.8960958860216306e-21,8.2831807739768442e-28,9.1620266399787306e-22,2.4579956176575912e-18,2.4802054317912871e-24,3.9875274639142479e-13,2.060469960727381e-17,2.612446316401891e-14,1.7368425882115668e-17,3.5209765140599793e-41,1.4402221559090529e-18,6.4738214217203759e-36,3.9361216572604283e-16,7.0113554354256048e-20,2.9222592217173618e-17,1.0084923287030487e-15,8.4688545792819937e-19,5.2144966615997005e-13,2.6342404243127327e-16,2.48105623569785e-26,3.5789923658041958e-20,2.6410951050015272e-20,4.4709065013977781e-18,1.3291578548015895e-19,1.4023219292423639e-16,8.1002069908997845e-20,2.1306263792109225e-17,7.9067186208445403e-27,5.1472553038563384e-32,8.692209515543197e-32,7.1818029024330803e-50,1.2220533320961093e-40,8.4444409113468253e-23,5.8347185859069886e-21,6.591227075415319e-21,4.9745628070339942e-23,6.7256974029401871e-28,6.1943708238116178e-21,2.3151133243557322e-22,2.5892752198554941e-30,3.5662323254198215e-15,1.4098916154087636e-21,3.2203942151684708e-21,1.0409066480788973e-26,1.9783889463683258e-35,3.9057070167451719e-34,1.7518495603335104e-30,0.88168480800000004,0.0,0.0094599999983031174,0.10884999999693831,6.492152583396214e-14,6.7318290415357016e-14,9.8102990800772072e-14,3.5513074054797507e-15,1.5770771172332829e-15,8.0792468572159549e-16,4.8847560172651571e-13,3.771933461879074e-13,8.9747048943323235e-15,4.8408524669860955e-15,5.3788907058406633e-13,2.3863537387757269e-15,1.5190495908666378e-16,2.3183579123590723e-14,2.4272978095690971e-14,1.9295335306539181e-14,5.1691302779740693e-14,1.6177416216447994e-14,2.1750193001734915e-14,3.9522741930894466e-15,5.4055709882456211e-14,1.3275885082779577e-13,1.3746807131256398e-13,3.3703381197247716e-16,1.9379167452084283e-14,4.0204095454072398e-14,8.4435344868768105e-16,7.7476670190307854e-15,1.8141008043570943e-14,3.2598893743302125e-17,1.4370625174362542e-14,2.8598823357763424e-14,1.0643424461910743e-15,1.9447953958598649e-14,1.7010664194078732e-20,4.3923548713332368e-20,6.2238508698048059e-22,6.0762066669758751e-18,1.667553338828813e-17
7.725907957999997e-07,0.0038024667101945265,4.6496136670886443e-16,1.9500942144919713e-16,2.4979859849936689e-14,8.2935808174298549e-16,5.1101241206786212e-14,0.0,0.0,2.2446892884150645e-13,8.2893870206906711e-17,4.7446625877994396e-16,4.2148164013845966e-18,1.5824892505349478e-30,3.8612372091504569e-15,2.1704671001974283e-18,7.8736704943548124e-14,1.4178421798374347e-15,5.1706989130455676e-26,7.3082219963285083e-31,2.6231730827139404e-13,8.8000024265625134e-21,1.1728746780791517e-27,1.3839966154176516e-21,3.7043445455260074e-18,5.1790000008300223e-24,4.8586998819007292e-13,4.0629405211555562e-17,2.7604434026873238e-14,2.4945757036844204e-17,4.983280540023619e-41,2.5130583132551419e-18,1.4669700807736339e-35,5.7342152059474766e-16,8.2751031971179928e-20,3.5977556599365113e-17,1.6252534545812199e-15,1.1981375541583607e-18,6.2231521472240508e-13,4.2745916519443523e-16,3.5707851419907038e-26,6.9518000591913174e-20,4.1866724689970243e-20,6.259206805005573e-18,1.5529829324820782e-19,2.38171125800102e-16,1.167757337788261e-19,3.7585483766213684e-17,1.1640898672549166e-26,1.3905457951097322e-31,1.9179065210695958e-31,2.0503898477105778e-49,2.2730868540149985e-40,1.5429742214676408e-22,8.2857911264424242e-21,1.0686664819283048e-20,8.1572862064411677e-23,1.0914521912860766e-27,9.0352257012455579e-21,4.368608824189033e-22,4.5679384219091326e-30,5.0426672895295471e-15,1.5668970396267257e-21,5.8184190186442399e-21,1.2667542721867747e-26,4.5107455192989462e-35,1.1809608457345307e-33,3.3058359623194994e-30,0.88168480800000004,0.0,0.0094599999979755132,0.10884999999631477,7.3468759311844659e-14,7.5609586730676725e-14,1.074127283094089e-13,5.0484130354508819e-15,1.9808668404821648e-15,1.0882454618646099e-15,5.7064518268493061e-13,4.3286664021885274e-13,1.2809477410495372e-14,6.1037813625861074e-15,6.4666272294216199e-13,3.2294987258854671e-15,2.0627161711453641e-16,3.2016565752343454e-14,3.4093145119398293e-14,2.6432742573604966e-14,7.2567020384291867e-14,1.9079168063025844e-14,2.3433682526674262e-14,5.5711926402609726e-15,6.458098726824341e-14,1.4522940211795649e-13,1.6488638220517649e-13,4.5905338976872069e-16,2.8893579941771813e-14,4.7589604049003116e-14,1.0103921243025291e-15,9.0498705930114792e-15,2.1260046802539473e-14,3.8203279643262287e-17,2.0567192517471084e-14,4.0801036829659734e-14,1.6523458855982556e-15,2.7732477981355889e-14,2.4257102403728603e-20,6.2665085835404683e-20,9.662294511318936e-22,8.6832996134730807e-18,3.0027382906059533e-17
8.933867509999997e-07,0.0038024667101938755,5.2335930084916658e-16,2.767605088466001e-16,2.9907216261672835e-14,1.0648073867690311e-15,7.3180939196088416e-14,0.0,0.0,2.8696262628523306e-13,1.216060608984955e-16,7.9323244044171125e-16,6.7902832883266284e-18,3.1704483579436432e-30,5.4601144967464965e-15,3.0008972705651055e-18,8.5021279216931262e-14,1.7426316014089227e-15,6.9084266965305013e-26,7.8889038515370501e-31,3.267563710481582e-13,1.4468010361496638e-20,1.5662344357815405e-27,1.955008581004204e-21,5.2238879688819896e-18,9.5847174427020222e-24,5.745470623182694e-13,7.157014093965461e-17,2.9082795825438539e-14,3.3660115925993766e-17,6.6622650089742126e-41,4.0021908949069541e-18,2.9065790432685055e-35,7.8820803093667845e-16,9.4985806770405461e-20,4.3104528103060082e-17,2.4581464387298745e-15,1.6086162234939005e-18,7.2343158882623233e-13,6.3768644031294572e-16,4.8254016077940408e-26,1.2120880156006523e-19,6.1602301573787242e-20,8.3192483137130162e-18,1.7673725836175903e-19,3.6930881173279219e-16,1.5804130287413685e-19,6.0474702536815723e-17,1.5994054408278814e-26,3.1500051194186716e-31,3.6788441238259736e-31,4.8871538317415332e-49,3.7576100854790439e-40,2.5456461115024167e-22,1.1154805397646051e-20,1.5984905377250032e-20,1.2280074649863798e-22,1.6283110204375338e-27,1.2436812141911911e-20,7.3667490806510571e-22,7.3502515088732862e-30,6.7674013719403675e-15,1.7241216122801394e-21,9.8509355343567123e-21,1.4962108374995188e-26,8.9461140127086108e-35,2.9634785002487533e-33,5.5747286006201825e-30,0.88168480800000004,0.0,0.0094599999976435045,0.10884999999568171,8.1730802265753598e-14,8.3332249820976192e-14,1.1665611905021285e-13,6.8997061470447324e-15,2.4163779797879715e-15,1.4169234549825405e-15,6.5002878059075524e-13,4.84667639420379e-13,1.7567146764300968e-14,7.4679036775665162e-15,7.5545844440497488e-13,4.2220524525017765e-15,2.7045759437499157e-16,4.216787657200235e-14,4.5436995846792349e-14,3.4531909302795123e-14,9.6997612578508132e-14,2.1882193658650515e-14,2.4944406973000037e-14,7.3814958654552742e-15,7.4608324622735504e-14,1.5623194666203363e-13,1.9103171138228891e-13,6.0348091892583052e-16,3.9893086344715953e-14,5.4723526896655525e-14,1.1764340101231411e-15,1.0260225899436978e-14,2.4158589475369635e-14,4.3411474407152768e-17,2.7709096490189777e-14,5.4792309964187021e-14,2.4353886916851246e-15,3.7341122671876236e-14,3.2661767115704918e-20,8.4154572470847014e-20,1.4241271341153453e-21,1.1674795991098336e-17,5.0140287097087848e-17
9.999999999999997e-07,0.0038024667101932575,5.7528558408921062e-16,3.6377374951892921e-16,3.4155191363406817e-14,1.2958050892324318e-15,9.5935288261290468e-14,0.0,0.0,3.476665083935261e-13,1.6404145819824259e-16,1.1755698676714963e-15,9.7761454816309117e-18,5.3838863876730082e-30,7.1841742625995272e-15,3.8397754849136698e-18,9.0638491157744129e-14,2.0500883899019738e-15,8.6134487197747034e-26,8.4100481756874482e-31,3.8835336697443423e-13,2.1213924551597454e-20,1.9508570943004122e-27,2.5444914956321566e-21,6.7913558680401064e-18,1.5334646565853478e-23,6.5412118244212339e-13,1.1011569466206979e-16,3.0386258907020987e-14,4.2219924985122687e-17,8.3100742832761161e-41,5.7070382991804538e-18,4.9103951300655417e-35,1.0071370309802074e-15,1.0546400165905111e-19,4.970340543699281e-17,3.3964680521346348e-15,2.0195335577297783e-18,8.1286185890899984e-13,8.621403516143205e-16,6.0587714398880988e-26,1.8525995551586288e-19,8.2714738184047929e-20,1.0354210503147763e-17,1.9494386946708477e-19,5.1444809525823229e-16,1.9867526596516802e-19,8.6982727023787031e-17,2.0313535423749176e-26,5.8564819078335914e-31,6.0239748511767434e-31,9.489276867258171e-49,5.4728687514822385e-40,3.723466566200133e-22,1.4030163462543027e-20,2.1704211383684266e-20,1.6721269505423335e-22,2.2015146966010854e-27,1.5912065322937159e-20,1.0907359020123456e-21,1.0572708480064321e-29,8.4935204736563189e-15,1.8630446845474776e-21,1.4935426231733736e-20,1.7017674697189799e-26,1.5086036655377038e-34,5.9888986051610184e-33,8.254180960625808e-30,0.88168480800000004,0.0,0.0094599999973468858,0.10884999999511527,8.8797298502312891e-14,8.971362349521449e-14,1.2474296246591853e-13,8.8388403533326318e-15,2.824906217497558e-15,1.7455047349925437e-15,7.1788099273776775e-13,5.2742998206912297e-13,2.2563314858191732e-14,8.7489345317974542e-15,8.5138618736112816e-13,5.2174275971292378e-15,3.3497271649210117e-16,5.2193456356002418e-14,5.6650443577077203e-14,4.2441234911018079e-14,1.2148478930346867e-13,2.4277796926560985e-14,2.6161913440691322e-14,9.1122901403540262e-15,8.3007090299735764e-14,1.6499629181624972e-13,2.129431059110732e-13,7.4894140915327688e-16,5.0640036905674455e-14,6.082030457679184e-14,1.3228086832392028e-15,1.1258889117592558e-14,2.6549982675719146e-14,4.7708407860056646e-17,3.4744787256258419e-14,6.8507286275257816e-14,3.3135572546912732e-15,4.6874410616691995e-14,4.1000533680812058e-20,1.0521976189531482e-19,1.9376520969871674e-21,1.4608648914128365e-17,7.5163194469676179e-17
1.0141827061999996e-06,0.0038024667101932575,5.8222114862168538e-16,3.7643343059731666e-16,3.4712935940237021e-14,1.3281822357981925e-15,9.9189339938848901e-14,0.0,0.0,3.5612434192684398e-13,1.7031125981392595e-16,1.2343814475129031e-15,1.0228274029912962e-17,5.7473822462988083e-30,7.4371382783244124e-15,3.9587001196902363e-18,9.1389846871618263e-14,2.0924751668045695e-15,8.8516643021487255e-26,8.4802583424394533e-31,3.9687605205104973e-13,2.224814383139275e-20,2.004517557833097e-27,2.6289411253418496e-21,7.0158379874841447e-18,1.6252834761588831e-23,6.6479998794621946e-13,1.1614380241179567e-16,3.0559565051983088e-14,4.3416283865110425e-17,8.5403191746809097e-41,5.9636228251971278e-18,5.2394686908093413e-35,1.0383505867790086e-15,1.0683600134341431e-19,5.0603045410350337e-17,3.5368126348291358e-15,2.0776062559752875e-18,8.2477076992848647e-13,8.9477499275132323e-16,6.2312179808706866e-26,1.9525483341962556e-19,8.5791134081107229e-20,1.063980005614229e-17,1.9731871486791407e-19,5.3592241037423423e-16,2.043613954591206e-19,9.099464178968795e-17,2.0920086333154502e-26,6.3186062581702462e-31,6.4016044118670374e-31,1.0291374622493184e-48,5.7318710343106279e-40,3.9028175386462823e-22,1.4436725046384035e-20,2.2540909775182162e-20,1.7369837125243031e-22,2.2848569709287065e-27,1.6408156799927788e-20,1.1446949412251743e-21,1.1060437564531067e-29,8.7374350884863766e-15,1.8815355716665416e-21,1.5735965242535981e-20,1.7293295068880866e-26,1.6091664863601135e-34,6.5247716506578241e-33,8.6625330291706839e-30,0.88168480800000004,0.0,0.009459999997307178,0.10884999999503939,8.9721977156549913e-14,9.0533681641652298e-14,1.2581292233794742e-13,9.1189058260107963e-15,2.8808510830728586e-15,1.7918534108708617e-15,7.2675618708153693e-13,5.3292247041120235e-13,2.3285767299243939e-14,8.9244523512249539e-15,8.6413522940101411e-13,5.3580422641404431e-15,3.4409657626929538e-16,5.3601064301304411e-14,5.8223907986267377e-14,4.3545329866531029e-14,1.2494760639542379e-13,2.4591130112886101e-14,2.6317049255596954e-14,9.3506651188211273e-15,8.409064411198775e-14,1.6610872801718832e-13,2.1577047355131685e-13,7.6953251160253824e-16,5.213355565386065e-14,6.1617719098701652e-14,1.3422600945337785e-15,1.1387153325679687e-14,2.685712149396084e-14,4.8260284937503523e-17,3.5729889065790107e-14,7.0422460653420408e-14,3.444825127441314e-15,4.821469641711809e-14,4.2172882604449253e-20,1.0816133245453837e-19,2.0144134220331065e-21,1.5018420648616076e-17,7.9086920984152217e-17
1.1349786613999996e-06,0.0038024667101926733,6.4158922371878771e-16,4.9454774149253423e-16,3.9405712962531134e-14,1.6197207184574242e-15,1.290261217950305e-13,0.0,0.0,4.3171996180621088e-13,2.300038701719723e-16,1.8184538659868002e-15,1.4639390119831424e-17,9.6466147242087865e-30,9.8291449172255164e-15,5.0394495825639889e-18,9.7839146892177922e-14,2.4677354756319061e-15,1.0984992880804269e-25,9.0835066760782551e-31,4.7254578777236783e-13,3.248745677031686e-20,2.4844621872811172e-27,3.4054331656765847e-21,9.0792395471320388e-18,2.5790613276448293e-23,7.5662244675679805e-13,1.7708897690696932e-16,3.2034374261082565e-14,5.4127662001043918e-17,1.0602557905566124e-40,8.4486261727710317e-18,8.7891575353628061e-35,1.3242269645566576e-15,1.183192713702236e-19,5.8472638769853087e-17,4.8893069732951323e-15,2.6043852814523304e-18,9.2630668701202324e-13,1.1985144013473322e-15,7.7757888743580936e-26,2.9608701927065444e-19,1.1454479041984644e-19,1.3210635341076743e-17,2.1711499199887728e-19,7.3952769582880609e-16,2.5533584475599687e-19,1.3011374619936257e-16,2.6377796303382376e-26,1.1583353564565885e-30,1.0346544347846351e-30,1.9738325553845045e-48,8.2361016611137846e-40,5.6630864211971399e-22,1.8126461492211591e-20,3.0390552613830506e-20,2.3434237208556771e-22,3.0605538263452105e-27,2.0958340770254073e-20,1.6716618457685159e-21,1.581638030874302e-29,1.0949739120286946e-14,2.0390988197321544e-21,2.3913645613555191e-20,1.9661068450777692e-26,2.683528647679619e-34,1.3016702971108346e-32,1.2650545049695634e-29,0.88168480800000004,0.0,0.0094599999969666344,0.10884999999438805,9.7456367336841688e-14,9.7256969273674418e-14,1.3487585845816168e-13,1.1712024064200955e-14,3.3716998367950364e-15,2.20994552317805e-15,8.0095838508751727e-13,5.7792694124025263e-13,2.9982735540431215e-14,1.0465173902044596e-14,9.7254614770195163e-13,6.6282372905988782e-15,4.2659742893725585e-16,6.6281257106182234e-14,7.2372884241446881e-14,5.343000863248794e-14,1.5637543413057747e-13,2.7210506148938023e-14,2.7574274905200963e-14,1.1451568269188831e-14,9.3017766419795488e-14,1.7507673700899781e-13,2.3906985102808511e-13,9.5589001035444037e-16,6.5403937232040238e-14,6.8283617235633572e-14,1.5076484774456051e-15,1.2437765200037673e-14,2.9372754662231844e-14,5.278045778461057e-17,4.4569152238077597e-14,8.755485651749163e-14,4.7102132815807438e-15,6.0296833336617186e-14,5.2741144849470154e-20,1.3447550192983954e-19,2.7543732679765582e-21,1.8684815391747929e-17,1.192462594945016e-16
