Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290)
9.999999999999998e-08,0.005330778553801862,3.2988489902048662e-19,3.4425281140404781e-21,3.0958036572462121e-19,3.3084029452824111e-20,6.8246511528057034e-20,0.0,0.0,1.1764093409142763e-16,2.4157561949579038e-21,1.6969907880028258e-28,1.358269253243645e-31,1.7920589225220423e-38,2.2925887282105645e-19,2.4061292623938924e-29,3.4205758722150767e-16,2.7613602562123064e-19,5.6232278985081117e-32,-5.0071459800193459e-34,7.9517105012546314e-17,1.9796020735411485e-31,7.3352212968687149e-35,1.0292962584024426e-26,7.9633539726069209e-23,4.0557040487934675e-34,3.3973879647823525e-16,1.6770429838393471e-30,2.7476943892259027e-16,7.3059496917458694e-32,1.378089587015235e-48,1.5584267518007737e-31,1.2198588452742435e-53,1.7159114417613308e-20,8.3500052676711684e-24,1.484025411310505e-20,1.4438488973050281e-19,2.6590161576477176e-23,7.5596846685593897e-16,1.1980110041995401e-28,5.1764855846199577e-35,5.7832773549279531e-27,7.852988155191574e-26,8.4888479850198675e-22,2.2030796814917056e-22,1.3175758386102026e-31,3.7759977137387587e-34,1.7199180649880663e-32,3.6223856515943419e-42,1.103997528909885e-44,1.0682257349830921e-43,8.1854018404450499e-73,6.1318943548951079e-61,3.716121705557905e-31,5.6569045844575594e-26,2.1831005834289422e-26,3.5069190791252019e-30,3.1142764182477339e-39,7.7612359275780574e-26,6.4079679866430863e-30,2.6233825883215461e-46,2.8775250512886999e-19,3.9804220458281762e-24,3.3122892326093727e-25,1.1155466684299412e-30,5.168086537137545e-44,2.143651670184392e-45,4.6271881328535569e-39,0.88168480800000004,0.0,0.0094599999999970055,0.10884999999999585,2.5494852458736279e-16,2.395632863205243e-16,6.3164002328788049e-16,3.5993448862775263e-18,2.7462033416072199e-18,1.280560816194562e-18,8.9296841027931187e-16,8.295172373264947e-16,1.9998044548798219e-17,1.700663310288585e-17,5.4937186990779296e-16,7.4198495783330028e-18,2.0169500845930847e-19,2.6838879815985518e-18,1.534548455994659e-18,2.2123213216824664e-18,6.2317142006105667e-18,7.7534557416199098e-18,1.1332517399788646e-16,3.3279532147086064e-19,2.1555911076599377e-17,4.2002747387629585e-16,1.0935533623566402e-16,9.8074761514193669e-19,1.1648063242687314e-18,3.2958223305024341e-17,6.4204770531199955e-19
1.00663295e-07,0.005330778553801862,3.3193037913086362e-19,3.4783796907783405e-21,3.1220071921462174e-19,3.3433890877501292e-20,6.9053245208128777e-20,0.0,0.0,1.1854296712794959e-16,2.4428745275296741e-21,1.7186668567891688e-28,1.3741657074878347e-31,1.8151407668278026e-38,2.3144210596400469e-19,2.4303933906573588e-29,3.4345819402731295e-16,2.7871218163270164e-19,5.6689322870925481e-32,-5.1153493183465938e-34,8.0188638958535307e-17,2.0083996517079088e-31,7.3971677082995477e-35,1.0391757489665972e-26,8.0365349377706215e-23,4.1101310297013172e-34,3.4289560313731763e-16,1.6995228535586282e-30,2.7529597785293035e-16,7.3733433602080192e-32,1.3894540711000395e-48,1.5779011536262784e-31,1.2366161244341536e-53,1.7369925907369375e-20,8.4195406888423778e-24,1.4962956962760365e-20,1.4558564629061835e-19,2.6847229973101172e-23,7.6220064778789155e-16,1.2118417947410144e-28,5.2219555933838162e-35,5.855514640571085e-27,7.9452960943827607e-26,8.5630436577613712e-22,2.2096624000066348e-22,1.3337348753305981e-31,3.8127233993938215e-34,1.7411869925793744e-32,3.6641956249077779e-42,1.1199850565906492e-44,1.0819972964065577e-43,8.3126299297073243e-73,6.2196518281233563e-61,3.7701853801064759e-31,5.7138743241973259e-26,2.2122439650044459e-26,3.5381962023100489e-30,3.1418604084548664e-39,7.8565117664960695e-26,6.4854034146261008e-30,2.6558241474985437e-46,2.9111399553120528e-19,3.9885621679098218e-24,3.3397388482840861e-25,1.1260388580392395e-30,5.2318313582344795e-44,2.1769963234819429e-45,4.6831163203982661e-39,0.88168480800000004,0.0,0.0094599999999969864,0.10884999999999583,2.5543430178717385e-16,2.4009122445971592e-16,6.3429818540937385e-16,3.6155097986082054e-18,2.7577683151489855e-18,1.2854003274625213e-18,8.99923888304571e-16,8.3606390665492418e-16,2.0139157218314793e-17,1.7126731745048512e-17,5.5450499205733655e-16,7.4694918023386924e-18,2.0327327040322197e-19,2.70918365741025e-18,1.5501110238960058e-18,2.2337255281801786e-18,6.2920234934335621e-18,7.8223754529146934e-18,1.1351212110717127e-16,3.3376385686923987e-19,2.1678087063223985e-17,4.23198402432548e-16,1.1027077319350336e-16,9.9058290404210107e-19,1.1743120838166094e-18,3.3319968217170974e-17,6.4648988132556737e-19
1.6777215900000002e-07,0.005330778553801854,4.729354872363778e-19,8.4859010471266621e-21,5.8504779443797708e-19,8.3867973437744474e-20,2.2200723130142791e-19,0.0,0.0,2.1766590201199493e-16,7.4807876279558369e-21,6.90207153742891e-28,3.859245428091759e-31,7.2243976469449057e-38,5.2012845859049522e-19,5.7486110924932489e-29,4.2087205622159395e-16,5.9810234295689182e-19,8.6961039646467244e-32,4.3994273630776759e-35,1.5542138944249873e-16,1.3401321965081403e-30,1.1985067307778698e-34,2.3406155172494621e-26,1.7507930733413905e-22,1.6208142289466555e-33,7.2945210224616583e-16,8.2414556483676366e-30,2.9225397270933523e-16,1.5193935001838967e-31,2.1530126989511727e-48,6.1544332118002767e-31,7.4935668391273591e-53,6.2730941196579707e-20,1.6882737203243585e-23,2.8142136378815638e-20,2.765002952120439e-19,7.4395744464066943e-23,1.426438149093335e-15,3.6961998959450118e-28,1.0373545826135515e-34,2.7817802759720357e-26,3.1106272532690188e-25,1.7526747930097908e-21,2.6385279896694279e-22,4.6587200739025862e-31,8.1901280534227672e-34,6.2176857084303766e-32,9.9265478279944728e-42,9.3987032627964532e-44,5.5377859564783507e-43,1.328702164588058e-71,3.70512069170711e-60,2.3645735262969211e-30,1.6548268273828329e-25,1.2147626325192174e-25,7.0495503615554982e-30,6.5568435522284719e-39,2.8345716690899774e-25,2.1779629068385044e-29,9.4838890979140045e-46,9.2720429378695099e-19,4.2997438681078958e-24,6.3045387066538413e-25,2.4188255476919084e-30,1.9029101990125227e-43,2.6214609710261914e-44,1.5732377551608213e-38,0.88168480800000004,0.0,0.0094599999999949759,0.10884999999999208,2.8254913039237974e-16,2.7494644199343461e-16,7.8505394549622278e-16,5.2534589736200335e-18,3.928530000258427e-18,1.7474252670206971e-18,1.6027008546329653e-15,1.5152027759414125e-15,3.4529653189257427e-17,2.938011210027724e-17,1.188101574992479e-15,1.2266456534276773e-17,3.7677009167653588e-19,6.3547561475260991e-18,4.0809696562453111e-18,5.4640655515689875e-18,1.4626147159469698e-17,1.6475492330364321e-17,1.2588964755561496e-16,4.168248488528999e-19,3.4287426403292092e-17,7.3926760654913706e-16,2.1249399644206179e-16,2.2803535607375417e-18,2.258970129541224e-18,8.9914064512318964e-17,1.104204340639382e-18
2.3488102300000003e-07,0.005330778553801844,5.6915703531227713e-19,1.4353428712089503e-20,8.4726251960945115e-19,1.4456317116213786e-19,4.435142276080395e-19,0.0,0.0,3.2254023768869303e-16,1.494603325998669e-20,1.567345448375609e-27,6.9386670881740245e-31,1.6074711052051731e-37,8.6042887279413963e-19,9.7083586952265305e-29,4.6490149606380333e-16,9.5090543747136665e-19,1.069746222386193e-31,-7.8637421798353858e-35,2.3484111977731387e-16,3.8592188436683051e-30,1.5736759176359683e-34,3.9359978593815891e-26,2.9070982047809182e-22,3.5925684078729312e-33,1.1510639508217591e-15,2.0655074920586996e-29,2.9874109479944183e-16,2.3541952359929868e-31,2.7396221458053439e-48,1.3909720307198476e-30,2.0920855584185299e-52,1.342928092643087e-19,2.6401600389882386e-23,4.1613852278999594e-20,4.1234633078745029e-19,1.4459091040063497e-22,2.100069845430073e-15,7.1908594897202746e-28,1.5830381186564221e-34,7.2831199163244885e-26,7.2977096555977997e-25,2.7714592719690362e-21,2.9988621720851408e-22,9.7602412337367201e-31,1.2901933501364298e-33,1.3193164946639117e-31,1.7387229835471728e-41,3.1733451201476864e-43,1.4940140518956667e-42,4.951749209764399e-71,9.3792719453055309e-60,6.608715805082029e-30,3.2826877052581033e-25,3.3260136293331486e-25,1.0742924181634746e-29,1.0514645858241425e-38,6.0673387238601813e-25,4.467773110177194e-29,2.0123712617477114e-45,1.8631714947060229e-18,4.4631484753528248e-24,9.3522256243596405e-25,3.8330073856887425e-30,4.1002478901828015e-43,9.4271703777942384e-44,3.2276745213066106e-38,0.88168480800000004,0.0,0.0094599999999929654,0.10884999999998819,3.0425643425775618e-16,3.0554989831975672e-16,8.7289725367223946e-16,6.9009402610587321e-18,5.1061591360509529e-18,2.1968354212534005e-18,2.2931939756240341e-15,2.1969179071437277e-15,4.901764401867708e-17,4.1720817489699816e-17,1.8822639388478351e-15,1.6947466676515919e-17,5.5859161346938126e-19,1.1043295758257695e-17,7.5844004037218315e-18,9.7442608711419705e-18,2.4797805056663769e-17,2.6352880473938571e-17,1.3683004948136551e-16,4.9877536995461492e-19,4.7584952377196528e-17,1.0469687089369255e-15,3.2239992820589156e-16,3.7418410109694133e-18,3.4475047986134361e-18,1.6178416000555649e-16,1.5661700226364357e-18
3.69098751e-07,0.005330778553801824,6.8281233876326108e-19,2.770431647606751e-20,1.3136034416657751e-18,2.9019408614217863e-19,1.1303671119671065e-18,0.0,0.0,5.5176140455687155e-16,4.0487236453353282e-20,5.1393290152648852e-27,1.45305135531461e-30,4.8599969615741371e-37,1.7091606562377127e-18,1.9660179805460688e-28,5.0610181007231828e-16,1.7190435753289638e-18,1.297725591472975e-31,6.6076151438692818e-35,4.0429884026012407e-16,1.7511981971517801e-29,2.0602567166478288e-34,8.7650877597707966e-26,6.4027295283879476e-22,1.0029758253377439e-32,2.0443394728387894e-15,7.9891117471219837e-29,3.0465461479855918e-16,4.1452143130133732e-31,3.2967968739620445e-48,4.6047316555249978e-30,1.0602026614231597e-51,3.883416153407727e-19,4.7982045635723752e-23,6.9090623931763069e-20,6.9771587019532296e-19,3.7680564970179835e-22,3.4521598429584584e-15,1.7626411412540033e-27,2.7492202696748895e-34,3.3467662204484096e-25,2.6387868452586317e-24,5.2668028090547287e-21,3.6726076574212195e-22,2.7361659952650998e-30,2.3053420284439107e-33,3.7999747875730027e-31,3.4531789351401006e-41,2.4755626118455726e-42,7.2184123769030834e-42,4.498934482289777e-70,3.0063433111359158e-59,2.8275985732642556e-29,8.7636329564383292e-25,1.5442462893054525e-24,1.8633438759279238e-29,2.0426975163302542e-38,1.7554112679118285e-24,1.2101152758682241e-28,5.7961729867311671e-45,4.9364400461927309e-18,4.6901491035763253e-24,1.5637737443347082e-24,6.8370479432212264e-30,1.1923066827885312e-42,7.7136220874011357e-43,8.7434385474936121e-38,0.88168480800000004,0.0,0.0094599999999889408,0.10884999999998025,3.4381152721699421e-16,3.6435168373207214e-16,9.5737909045358728e-16,1.0235413467171745e-17,7.4900548941917865e-18,3.0831736619267999e-18,3.6334306273536109e-15,3.5561841211683268e-15,7.8354911780947501e-17,6.6719970562189312e-17,3.3572327377147242e-15,2.6200404770282783e-17,9.385236283795216e-19,2.4449933847043818e-17,1.8612266071814232e-17,2.247190983880953e-17,5.1421640308018709e-17,4.9027465617963723e-17,1.5715449671799775e-16,6.7061488558445393e-19,7.7039032917764987e-17,1.6283951471151949e-15,5.6897124337132687e-16,6.9635345686654369e-18,6.1874147782718212e-18,3.4266025249015678e-16,2.4955665142564717e-18
6.37534207e-07,0.005330778553801784,8.2787605485834031e-19,5.6964118745436606e-20,2.1158743753153572e-18,6.4333459200270515e-19,3.3430507446857762e-18,0.0,0.0,1.0842916624753489e-15,1.4087153932501747e-19,2.2342172999554697e-26,3.3213148997815286e-30,1.7493392320489519e-36,4.0520336842805278e-18,4.7245105850014468e-28,5.4862343374153316e-16,3.384394595271533e-18,1.5451091939014407e-31,7.3322211786072458e-35,7.7695212372814406e-16,1.0057630118317224e-28,2.7967270729491555e-34,2.8309162671554558e-25,2.0497384219036684e-21,3.2033498644381956e-32,3.8773774589402683e-15,4.018376365310452e-28,3.1385091773396436e-16,8.0952939151010445e-31,3.9393225823490447e-48,2.0643992908926094e-29,7.6451881103548568e-51,1.3508300186007167e-18,9.5465116192218361e-23,1.2570299473724807e-19,1.3187983065365415e-18,1.207160467936669e-21,6.1514641208350961e-15,4.8856152950824102e-27,5.3153599387640025e-34,2.3297998805214312e-24,1.2747994243135893e-23,1.2060564490048491e-20,4.9994762072659302e-22,9.3400468808486843e-30,4.5497493541762497e-33,1.3654855760080185e-30,7.3398901789707486e-41,3.409458486599744e-41,5.2876566503512501e-41,5.3812927856222283e-69,1.0455121639118112e-58,1.538243341624396e-28,2.8607068722163137e-24,9.4954891252044937e-24,3.626389112595643e-29,4.8007265837319479e-38,6.1156843428584838e-24,3.9536234652171795e-28,2.0828061495070979e-44,1.5859844725165853e-17,5.1062573087176386e-24,2.8862101784513359e-24,1.3012568151182429e-29,4.1890107715890034e-42,9.4653250598248774e-42,2.8568786992639197e-37,0.88168480800000004,0.0,0.0094599999999808847,0.1088499999999642,4.1962308910143949e-16,4.8030260765869116e-16,1.0456531179086589e-15,1.7061793206686899e-17,1.237006980214668e-17,4.8785917408603871e-18,6.23073522842569e-15,6.2503933557268087e-15,1.3843072992619452e-16,1.1791964485196366e-16,6.3787654590037808e-15,4.4968148950500827e-17,1.7301863273934546e-18,6.6897811367730538e-17,5.7597339358048069e-17,6.4441957692697356e-17,1.2844194015092681e-16,9.9314027199817368e-17,1.9390816372063777e-16,1.0553952109727297e-18,1.4552852949814559e-16,2.6726106427539033e-15,1.1501529585378235e-15,1.3839281401223679e-17,1.2933261826314706e-17,7.6811866447673415e-16,4.3561523936226593e-18
9.059696630000001e-07,0.0053307785538017445,9.5174918199235388e-19,8.7676572687380658e-20,2.863106292109707e-18,1.0493146727279304e-18,6.3371549813084656e-18,0.0,0.0,1.6904297639893414e-15,2.9737233274424514e-19,5.2361164251226457e-26,5.4878907978108941e-30,3.6311939135864831e-36,7.0590169239985536e-18,8.2711240046454124e-28,5.8270294262653521e-16,5.1531942494547128e-18,1.7636941174930787e-31,-2.9346077202331679e-34,1.1812970520864101e-15,2.6774750668797983e-28,3.5154807564650437e-34,5.9826664015823917e-25,4.3164969240875904e-21,6.3199568681733503e-32,5.7241198630954039e-15,9.7815107914752484e-28,3.2277626113387482e-16,1.2389452958802124e-30,4.4472021114515375e-48,4.9269888091448953e-29,2.3407945135657461e-50,2.770235036502047e-18,1.44694395039452e-22,1.8392531740567806e-19,1.9899111369361487e-18,2.4010337124393148e-21,8.843623409095799e-15,8.8059992252229349e-27,3.040185497319904e-34,6.6982622878495829e-24,3.0762735933184599e-23,2.0650267271664348e-20,6.3210952739290708e-22,1.9125007067971782e-29,6.993194616412783e-33,2.8929744246915861e-30,1.1595888628337512e-40,1.2722863377860531e-40,1.5574833134562075e-40,2.0751590568798942e-68,2.2407544932849618e-58,4.0094520632364006e-28,5.7274994104880063e-24,2.494150178354471e-23,5.5728863488119657e-29,8.3469296140775667e-38,1.2555238112550937e-23,7.9086853654839211e-28,4.4127235136475056e-44,3.1527728090871566e-17,5.5177602302513396e-24,4.2726949082470047e-24,1.9238273282274247e-29,8.6617109595238209e-42,3.4314987021632012e-41,5.7149810617637756e-37,0.88168480800000004,0.0,0.0094599999999728252,0.10884999999994807,4.9400199063342067e-16,5.9515308236208962e-16,1.1160939009304177e-15,2.4046314565603748e-17,1.7360570094954163e-17,6.7145007723936341e-18,8.7833010740570363e-15,8.9199742885365507e-15,1.9990549069493116e-16,1.7029221468928236e-16,9.4114638513554533e-15,6.4168703375323021e-17,2.5454395913460629e-18,1.2472995938626744e-16,1.1417538169074636e-16,1.2278245286211982e-16,2.2936814190365104e-16,1.5159437474131325e-16,2.273612844893677e-16,1.4837853822646189e-18,2.2187679498160335e-16,3.6141090948359012e-15,1.803589128074977e-15,2.0960020093869784e-17,2.0849882874509843e-17,1.2200248328675021e-15,6.2143346516977166e-18
9.999999999999997e-07,0.005330778553801667,9.9256479372548982e-19,9.9067833752663644e-20,3.1218725506616094e-18,1.2263463397911688e-18,7.9271722468205398e-18,0.0,0.0,1.9542932910502348e-15,4.0105011840719543e-19,7.5792955727159664e-26,6.493784839214807e-30,4.7266646583647495e-36,8.6068022098275453e-18,1.0100091605040707e-27,5.9398600598236577e-16,5.8412872812197654e-18,1.8392181662895304e-31,-2.2709002222548964e-34,1.3443735058581067e-15,4.1417617984292735e-28,3.785042897643149e-34,8.0410985493793408e-25,5.7921746277321643e-21,8.0852322928156284e-32,6.3751494454066613e-15,1.4073090583874869e-27,3.2587530706524242e-16,1.4125884730475292e-30,4.6482964984206635e-48,7.2405191216178664e-29,4.4687167385846473e-50,3.588359940866084e-18,1.621441676521696e-22,2.0543804312438439e-19,2.2601605872201199e-18,3.0704223103983996e-21,9.7814922280524017e-15,1.0560506537633219e-26,5.0425200892160977e-34,1.1378442936295219e-23,4.4156515065400523e-23,2.4910229641029955e-20,6.7814226389657695e-22,2.4888985824560469e-29,7.9834488480513207e-33,3.8802581795841253e-30,1.3327516151320503e-40,2.9968830007082516e-40,2.7267219175056755e-40,5.4357957905992452e-68,2.9544699866371948e-58,6.1187079292703998e-28,7.3414840381883849e-24,3.7506580601737403e-23,6.3832868652791232e-29,1.0142053733976985e-37,1.6277091673867691e-23,1.0137194456492586e-27,5.9186535259133462e-44,4.0294338746893989e-17,5.6609696626091412e-24,4.8027366304703631e-24,2.1433303445307664e-29,1.1286553208704127e-41,8.1169081136352995e-41,7.3254316955759203e-37,0.88168480800000004,0.0,0.0094599999999699976,0.10884999999994241,5.1956630441071751e-16,6.3465373680727056e-16,1.1392055217592837e-15,2.6605270729902178e-17,1.9184050772318112e-17,7.3893658105960141e-18,9.6613993675566648e-15,9.8381428611059471e-15,2.224317285113102e-16,1.8943591796088964e-16,1.0471500673617982e-14,7.1230346778841541e-17,2.8458965983176511e-18,1.5559129321451078e-16,1.468718201463673e-16,1.5449056520746442e-16,2.8193491339084399e-16,1.7014618837243217e-16,2.3730036553931394e-16,1.6647368393203705e-18,2.5232409506310392e-16,3.8887990361219138e-15,2.0666941861824805e-15,2.3588933659679632e-17,2.4386097079224265e-17,1.3821802104669507e-15,6.8630637415422814e-18
1.442840575e-06,0.005330778553801667,1.1847879585630117e-18,1.5271554747004664e-19,4.3405451874269483e-18,2.0600858300100894e-18,1.5415438082976139e-17,0.0,0.0,3.1969717687969927e-15,8.893258353995518e-19,1.8614614961694018e-25,1.1231093136688898e-29,9.8858389205317315e-36,1.5896174425446131e-17,1.8713705994356621e-27,6.4712415717560737e-16,9.0818958290794858e-18,2.1949024514085872e-31,8.5486343460097768e-35,2.1123902211147918e-15,1.1037893396513865e-27,5.0545592835893572e-34,1.7735387701282409e-24,1.27419525786146e-20,1.6398885194878056e-31,9.4412058243466672e-15,3.4284500258229601e-27,3.4047041887685121e-16,2.2303697006273232e-30,5.5953605715259289e-48,1.8136205838719213e-28,1.4490272884689419e-49,7.441360096234999e-18,2.4432474451679507e-22,3.0675330084901896e-19,3.5329138897759547e-18,6.2229413917523912e-21,1.4198432338150207e-14,1.8823446476575231e-26,1.4472614995902485e-33,3.3419987777951443e-23,1.0723518777433193e-22,4.4972735480270274e-20,8.9493573877382524e-22,5.2034732062346783e-29,1.264710067921509e-32,8.5299204019451183e-30,2.148270257762903e-40,1.1118957239914162e-39,8.2333096023872663e-40,2.1262882569267336e-67,6.3157487988413114e-58,1.6052353924143545e-27,1.4942625365290083e-23,9.6682447734584011e-23,1.0199908629514794e-28,1.859628055922628e-37,3.3805347168254736e-23,2.0632469478797438e-27,1.3010906237307592e-43,8.1581130090778149e-17,6.3354216468741008e-24,7.2989946311556477e-24,3.1770907781874776e-29,2.3648379061899831e-41,3.0183078076279628e-40,1.490992950170936e-36,0.88168480800000004,0.0,0.0094599999999566784,0.10884999999991575,6.3996271873621984e-16,8.2068404452998269e-16,1.2480508559734649e-15,3.8656802771074343e-17,2.7771824223191112e-17,1.056767646117829e-17,1.3796847198610341e-14,1.4162303675541413e-14,3.2852017215043111e-16,2.7959414598497919e-16,1.5463797105480329e-14,1.0448750957364371e-16,4.2609138999155116e-18,3.0093428839878074e-16,3.0085733235546817e-16,3.0382150616939114e-16,5.2950075282075271e-16,2.5751688253146269e-16,2.8410896484412975e-16,2.5169367765561298e-18,3.9571717760931789e-16,5.1824650531416615e-15,3.3058006164586532e-15,3.5969933582167804e-17,4.1040074738997089e-17,2.1458590714230927e-15,9.9182858361519689e-18
1.979711487e-06,0.005330778553801591,1.4130477751827388e-18,2.203049233651745e-19,5.8606650354895472e-18,3.2655909372339492e-18,2.7673063348698281e-17,0.0,0.0,4.9968638808331395e-15,1.8145475190977183e-18,4.1681600317228664e-25,1.8519503770156989e-29,1.8644646305477068e-35,2.7704287467332679e-17,3.2680797087656551e-27,7.1139854980124684e-16,1.3400808321806575e-17,2.6781634286176076e-31,5.5448329102959789e-34,3.1632911362227995e-15,2.6789298405992061e-27,6.8465869677570215e-34,3.5191023774851237e-24,2.5237128676907487e-20,3.0911322565737207e-31,1.3178288021028586e-14,7.3890036841088399e-27,3.5805828574762124e-16,3.3525243632778068e-30,6.8882539429015761e-48,4.1323604110541272e-28,4.2090711938919449e-49,1.3947643151564071e-17,3.434903170998758e-22,4.359262769796847e-19,5.2774964084502468e-18,1.1459233506253762e-20,1.9523731725192893e-14,3.0477888705440816e-26,2.2680285926976623e-33,8.747098529953807e-23,2.3012099382341929e-22,7.6398518160638799e-20,1.1562994349170514e-21,9.8801970572383511e-29,1.9057741848622812e-32,1.716238003399556e-29,3.2724039231102693e-40,3.7730264352440337e-39,2.2251088331499572e-39,7.5477456485207927e-67,1.2824512863895582e-57,3.8429045192559949e-27,2.7591308336824027e-23,2.1667645641187097e-22,1.55621016846867e-28,3.2165882654712728e-37,6.3470138733286708e-23,3.8146198844827823e-27,2.6178230887695348e-43,1.5009402382590161e-16,7.1484523673109151e-24,1.0576173476686253e-23,4.4368697800933204e-29,4.4934657487961511e-41,1.0132907008787238e-39,2.7566483511373652e-36,0.88168480800000004,0.0,0.0094599999999405073,0.1088499999998834,7.8391259424158427e-16,1.0421277608564466e-15,1.3787317420009067e-15,5.3917194989674238e-17,3.860226412607165e-17,1.460440688456257e-17,1.8743348103467215e-14,1.9309593828040934e-14,4.6287430501273259e-16,3.9333410384248908e-16,2.149731834954433e-14,1.4674473563288492e-16,6.0598143007235053e-18,5.3696121530063857e-16,5.6263520267687749e-16,5.4811732379281967e-16,9.2978859784831594e-16,3.6294231897645111e-16,3.3297733361826706e-16,3.7231003554492668e-18,5.8307617824197288e-16,6.5086313314394337e-15,4.9339293919459078e-15,5.1716705580361634e-17,6.539531550663701e-17,3.0701705804924912e-15,1.3610279171363777e-17
2.516582399e-06,0.005330778553801517,1.6380102773766588e-18,2.8969977706369669e-19,7.4396669682652641e-18,4.6630169760104918e-18,4.323318310420985e-17,0.0,0.0,7.0882027269962249e-15,3.1270010816948089e-18,7.6828694103207301e-25,2.7553496686940941e-29,2.992040866058719e-35,4.2621683700427791e-17,5.0336230482802177e-27,7.7595586244874006e-16,1.8111649340043067e-17,3.2133242953902492e-31,3.4947539192868653e-34,4.3318661230180657e-15,5.2455257825371758e-27,8.9371660222054549e-34,5.8449253090826633e-24,4.1871920694731405e-20,5.0468270556346143e-31,1.6935051375391061e-14,1.3036105606531413e-26,3.755441098564343e-16,4.6040333432508197e-30,8.2711153715441335e-48,7.7010278565813887e-28,1.0007486981022368e-48,2.2291759955625694e-17,4.4173237516517896e-22,5.7140743292628099e-19,7.2244514452814431e-18,1.8090314100040204e-20,2.4819595378517063e-14,4.34796585164001e-26,3.3642874641563706e-33,1.7875109866252978e-22,4.0338536838757244e-22,1.1488804605184716e-19,1.416207198826545e-21,1.5986488277328267e-28,2.6217719581474188e-32,2.9204023456686274e-29,4.5315978496750992e-40,9.4288852364306022e-39,4.7291557937517735e-39,2.1966823089182373e-66,2.2467894934884765e-57,7.4502542707630789e-27,4.3625994665071035e-23,3.8988040044979158e-22,2.1660890606408377e-28,4.9349971896070974e-37,1.0159197623249238e-22,6.0433438628834318e-27,4.4545684010800542e-43,2.368106453486484e-16,7.9569205343899567e-24,1.4101824929476166e-23,5.7029490958422538e-29,7.2893760467494e-41,2.6223127985063282e-39,4.3672767110884709e-36,0.88168480800000004,0.0,0.0094599999999243085,0.10884999999985107,9.2608018474342439e-16,1.2595603066589376e-15,1.5089968794400015e-15,6.9834922449815437e-17,4.9841150991724883e-17,1.8824409836883626e-17,2.3629796127750273e-14,2.4363609449410666e-14,6.0303440930988294e-16,5.1139817131398512e-16,2.7512030017041186e-14,1.9093718450032635e-16,7.9416677040091117e-18,8.3217196537532751e-16,8.9992242543946001e-16,8.5458986667864106e-16,1.431292354458289e-15,4.6734976240510263e-16,3.7568604848801941e-16,5.0976335969841632e-18,7.7832612793697853e-16,7.647202077608489e-15,6.6367123043549951e-15,6.8193680027669674e-17,9.3769371556764077e-17,3.9863538738837822e-15,1.7290757070833985e-17
