Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948)
1.31071e-10,0.0035613754154733253,1.6528934529012054e-21,7.6992418260974986e-26,2.4799156951451826e-23,4.5547818709576621e-25,1.1941815138513553e-26,0.0,0.0,5.5414752041281643e-19,4.0542140348716703e-26,1.1723132256862154e-36,2.061251538813967e-38,1.9536624355864956e-46,1.3116656779169795e-23,5.7980280710314515e-35,8.9019839807672285e-18,1.9033585890497584e-23,4.347920917499242e-36,8.5322179493552664e-37,7.0117707202244096e-21,5.9040239208719e-33,1.2655940167208901e-37,3.9657418497670325e-32,8.898167889736036e-27,3.6868630979789823e-42,1.3173172271791766e-20,2.2465958882644271e-38,1.3335786209780624e-17,3.698861086629884e-37,3.0878556300967977e-53,6.3405906282796154e-38,7.3692462531241377e-61,2.2413235060719817e-27,1.7444884389473009e-26,1.7517457323858118e-24,1.1635400282840339e-23,1.5814475144096539e-26,5.8891306383566054e-20,6.9321063659336356e-34,8.7257081392702024e-40,8.4213273405174778e-33,1.6381999508129788e-31,6.6405535843006116e-27,1.0818149881639517e-24,5.4699833294419111e-39,3.0174380000789975e-41,1.312401092242051e-40,2.6094083578172761e-51,3.0911482292763128e-54,1.0636941781041389e-50,1.1874120734182593e-85,5.5316146328540282e-72,8.1273660140594528e-41,7.2457171461914094e-31,1.3573536248624398e-34,1.3380656899233956e-35,4.8345865258570416e-44,2.4313616736298398e-32,4.3286520424708705e-38,7.6326681084244427e-54,6.8205415802619044e-26,2.8119122128505997e-25,3.9636046243141038e-29,1.6071951448025363e-35,5.018614432258088e-50,1.7093550029831327e-58,7.0044905762825213e-47,0.88168480800000004,0.0,0.0094599999999999632,0.10885,1.5198362746223627e-17,1.3312940481687182e-17,1.5268795810045149e-17,2.3261145354690046e-19,1.9391686562009893e-19,9.6962285246815792e-20,9.5277517450284778e-20,8.3937452030436697e-20,4.9397936368837579e-21,4.1279877055610185e-21,2.49460539882827e-20,2.0516125028749224e-21,8.3171592737937429e-24,2.0412995015303507e-22,9.5321678092249894e-23,1.5436935174159206e-22,2.7940516715347313e-22,4.6008758788125317e-22,8.8404724488752841e-18,1.6376503521927597e-20,1.5554579560642443e-20,5.7357380580732004e-20,2.7230718662146746e-22,1.5287142112221707e-25,1.0656046047354592e-22,7.2626683542159759e-24,4.5895885418664898e-22,6.5847218481529424e-23,1.1486351826073934e-24,2.1429480574675385e-27,2.6837672101473127e-28,4.778740135501606e-28,7.4138941001887452e-29,4.4398013954981263e-28,1.1400834434863251e-34,2.0706248668366445e-34,1.3346708668599387e-34,6.2753444636813963e-34
2.62143e-10,0.0035613754154733253,3.456778975675244e-21,3.1581432157981541e-25,9.9520317683585871e-23,1.8938240230245647e-24,9.5907629727835245e-26,0.0,0.0,1.1174339967706626e-18,1.6331724942175978e-25,2.1826016402737888e-35,1.9112469320501416e-37,2.5773183566440553e-45,5.2459720842211157e-23,4.5833104467286848e-34,1.7779521778136126e-17,7.6044869060010248e-23,2.0290687522884812e-35,3.18221043028986e-36,2.7930663198383446e-20,4.7157624749720573e-32,3.9310463734146382e-37,3.1088278789831166e-31,3.5532431286669958e-26,4.1350297750460936e-41,5.2629056831928402e-20,1.3041210874605629e-36,2.6548410727693627e-17,2.920838764745675e-36,2.7488659664429243e-52,5.0767337122028778e-37,1.1474366605982602e-59,1.7910364607309839e-26,4.0476968090520163e-26,6.9792575556375709e-24,4.6882494493161687e-23,6.136506535694112e-26,2.3462795591025836e-19,2.2227765074200608e-32,6.7968195599914435e-39,6.56741109899562e-32,1.2726979204633486e-30,4.6932774228749776e-26,3.788664296634833e-24,5.5005879097005919e-38,4.6896547088379905e-40,2.0794548767617054e-39,8.0978749912919213e-50,9.5975654619139505e-53,1.6443917905292231e-49,1.0777448303775962e-83,3.4055399302873485e-70,1.3707250556189282e-39,5.5761005750230463e-30,2.108583231936104e-33,1.0642061107861315e-34,5.0915830307384834e-43,1.6198528010399159e-31,6.8920544599699117e-37,1.2178537145939803e-52,5.4361552414597974e-25,5.9801124743611173e-25,1.5824859742417611e-28,9.8524827768175019e-35,4.6559261120307617e-49,1.0951389019699753e-56,1.3183089932123444e-45,0.88168480800000004,0.0,0.0094599999999999251,0.10885,3.0206566916323102e-17,2.6457998885011978e-17,3.0486292402956198e-17,4.5573369720745029e-19,3.7988720307203727e-19,1.8995830598032169e-19,3.7893080270866985e-19,3.3380054165028111e-19,1.9354159186830703e-20,1.6180325471813827e-20,9.9715777484646275e-20,8.036452499805455e-21,3.7487149429778475e-23,8.1290080024458634e-22,3.7994623494778715e-22,6.1488714721486611e-22,1.1183193827090505e-21,1.8446776037197575e-21,1.7535590241737155e-17,3.2554824030636449e-20,6.0723710990737142e-20,2.2772964766809735e-19,2.123720776252341e-21,1.3652188360047405e-24,4.2387843002800281e-22,5.8081062006058098e-23,1.7516259224840649e-21,2.7313369610514675e-22,9.4789513002947474e-24,1.7064744259186396e-26,3.3350058074678938e-27,6.479303501006073e-27,1.3206641707487008e-27,7.1013122260442708e-27,1.9724329089788845e-33,3.1930768167591444e-33,4.7488935532959798e-33,1.9346824656744766e-32
5.24287e-10,0.0035613754154733258,7.5043948594046466e-21,1.3248058263263939e-24,3.9750189638728659e-22,8.1388950403761049e-24,7.6665650408514366e-25,0.0,0.0,2.2710168693283941e-18,6.6236120928784265e-25,6.4498599209512817e-34,1.9185545282187368e-36,3.5646234799486437e-44,2.0960442756196178e-22,3.5772948704448148e-33,3.5461460395014268e-17,3.0346418724146997e-22,1.0264420488330469e-34,1.119165252867646e-35,1.108018162434524e-19,3.7607044085782176e-31,1.116903012218943e-36,2.3903637060795963e-30,1.4164910432253811e-25,5.1859416854414538e-40,2.1000756638452025e-19,8.3168112732663217e-35,5.2609773322147184e-17,2.2772498564738619e-35,2.5569450728652271e-51,4.0670548792992277e-36,1.7429845054180005e-58,1.4295935561712904e-25,9.4792471720510169e-26,2.769750053545989e-23,1.8722642157713878e-22,2.3141567604814821e-25,9.3109054376537287e-19,7.2740084788268845e-31,5.1623512066834194e-38,5.0006173783837592e-31,9.6185520876176201e-30,3.0339958584530854e-25,1.2057745104631557e-23,6.1300487894942662e-37,7.0869955836418274e-39,3.2627561260503556e-38,2.4395939716747315e-48,2.9000409954055007e-51,2.4611699744450214e-48,1.0753804791677187e-81,2.0198977947381938e-68,2.3989185927576971e-38,4.136200494919399e-29,3.1856936150080379e-32,8.273363343786087e-34,4.8078716060178426e-42,1.1407150943283599e-30,1.0730535840834503e-35,1.9175872142136991e-51,4.3167943269735936e-24,1.2239293491442371e-24,6.2991801411739438e-28,6.0647404633552916e-34,4.0690580007978465e-48,6.8998218337484408e-55,2.2565533804721553e-44,0.88168480800000004,0.0,0.0094599999999998487,0.10885,5.966489391794337e-17,5.2255732963919233e-17,6.0767995995503885e-17,8.7576603258354188e-19,7.298390460655079e-19,3.6497290020440544e-19,1.4985521957678901e-18,1.3198492890149932e-18,7.4356024345766826e-20,6.2212327081778392e-20,3.9823742693845879e-19,3.0861136001766641e-20,1.7878744550688931e-22,3.2233292087720935e-21,1.5093446307706568e-21,2.4393340532876875e-21,4.477756886095812e-21,7.4079654038755348e-21,3.4502300572851128e-17,6.4326734582617861e-20,2.3162303798711028e-19,8.9759100848507332e-19,1.6163941149391111e-20,1.2848009846671801e-23,1.6768245458321898e-21,4.6402103343487832e-22,6.4146881295010631e-21,1.165036601104931e-21,8.0085278476036136e-23,1.3758516049931516e-25,4.6032062120430872e-26,9.5143262195217179e-26,2.4782557695298159e-26,1.1347441791694974e-25,3.2852732917069508e-32,5.0345474549632357e-32,1.779679074867526e-31,6.0964364676628597e-31
9.999999999999999e-10,0.003561375415473326,1.6366388686989231e-20,5.359594314552777e-24,1.4698123729859727e-21,3.4221530664388363e-23,5.6027211293194021e-24,0.0,0.0,4.4599935709372186e-18,2.53000894810283e-24,2.7541155483874814e-32,1.9075881679884055e-35,4.6586729409149127e-43,7.779867561687504e-22,2.5056669111835623e-32,6.7285639419996122e-17,1.124348115052174e-21,5.1852825627516753e-34,3.3576298063489809e-35,4.0588965234983532e-19,2.7475208821610138e-30,2.9234469158017647e-36,1.6306549924624729e-29,5.2376629933364682e-25,6.4795861845320715e-39,7.779887763024975e-19,4.8674095833994437e-33,9.8618555237918947e-17,1.5927611795466636e-34,2.2213838577341918e-50,2.9954255963415015e-35,2.3170817188623754e-57,1.0462880690564519e-24,2.1943642514386455e-25,1.0153233455276619e-22,6.8863983264274579e-22,7.7302395302496518e-25,3.4128580520574622e-18,2.1447867571313718e-29,3.4433344408667712e-37,3.3537845135251805e-30,6.3600854334991309e-29,1.6054222265556307e-24,3.1724334075826605e-23,6.8314507372830905e-36,9.2790224832016784e-38,4.585587831948726e-37,6.3249590467835862e-47,7.6137058980801301e-50,3.1733924420596934e-47,1.3673597665911298e-79,1.0167214528121409e-66,4.2547476830327086e-37,2.6385141640732692e-28,4.1788949651145427e-31,5.7033186274294739e-33,4.9573631489656761e-41,7.7375229955561401e-30,1.4726542813411176e-34,2.6997571436339255e-50,3.1277966309774036e-23,2.3294869217865411e-24,2.3171741383168409e-27,3.3266424068529198e-33,3.1306246567937178e-47,3.9241402912785404e-53,3.2567383546656902e-43,0.88168480800000004,0.0,0.00945999999999971,0.10884999999999999,1.1117450837046718e-16,9.7353740996752303e-17,1.1516927744063111e-16,1.5552270275471013e-18,1.2952659365394439e-18,6.4779509997409287e-19,5.45684931103877e-18,4.8045826680237782e-18,2.5684635774354044e-19,2.1520018902015434e-19,1.4768927869817317e-18,1.0650792156093502e-19,8.1903448419180861e-22,1.1801500081324069e-20,5.5459992434365462e-21,8.9395699072443879e-21,1.6685305094500601e-20,2.7718930532485106e-20,6.3830925476761819e-17,1.1992654907985039e-19,7.8909433891866252e-19,3.2479681659853753e-18,1.0812465725309379e-19,1.1449895978406072e-22,6.1089178976009751e-21,3.3947765890069122e-21,2.048525599075294e-20,4.7934646452515375e-21,6.4080464244663536e-22,1.0486454070262246e-24,6.3619981057538899e-25,1.3671953122312796e-24,4.386076953444517e-25,1.650203695555782e-24,4.879950358969411e-31,7.5099529800529576e-31,6.2772145529358266e-30,1.8110986654896399e-29
1.0485750000000002e-09,0.003561375415473326,1.7271285862754711e-20,5.7715861054342495e-24,1.5793058730601384e-21,3.68848256036404e-23,6.0965311348705555e-24,0.0,0.0,4.6835097314807592e-18,2.7207142450212212e-24,3.0287520273281891e-32,2.0827814392238245e-35,5.0979711723088263e-43,8.3602421070977609e-22,2.7249925558002883e-32,7.053520269898682e-17,1.2081684789972528e-21,5.6099412917828323e-34,3.5861991657849362e-35,4.3602103753137893e-19,2.9896694153865161e-30,3.1079129070959613e-36,1.7727530107141991e-29,5.6278424239525068e-25,7.0882623972414475e-39,8.3598527266010375e-19,5.3559279325671996e-33,1.033165066951182e-16,1.7321448691213817e-34,2.4221001723986982e-50,3.2597595104159401e-35,2.5358810732182007e-57,1.138526860628924e-24,2.3216380496644555e-25,1.0907160100625953e-22,7.3983909867607272e-22,8.2832751221748061e-25,3.666271048370973e-18,2.3563632057654579e-29,3.742220217540185e-37,3.6451778196340896e-30,6.9112981040938377e-29,1.7383716094240921e-24,3.3732487225468942e-23,7.4664155323771072e-36,1.0154137176459975e-37,5.0205057153250924e-37,6.9458892252317364e-47,8.3615282507677019e-50,3.4722962027771512e-47,1.5058826461307028e-79,1.118476248700746e-66,4.6647041518258566e-37,2.8656978475458439e-28,4.5730723708098642e-31,6.2012046214740923e-33,5.4144658109378684e-41,8.4111222955587509e-30,1.6120699036416642e-34,2.9558485755665736e-50,3.40309684961018e-23,2.4423752790336634e-24,2.4894596681068377e-27,3.6043984869098727e-33,3.4087432776110599e-47,4.3177884072499627e-53,3.5662418946829767e-43,0.88168480800000004,0.0,0.0094599999999996961,0.10884999999999999,1.1643414920860142e-16,1.0195869343697336e-16,1.2072418606452214e-16,1.6246067120004485e-18,1.3530016116308786e-18,6.7667404243270272e-19,5.8610305765797251e-18,5.1604083946390969e-18,2.7548042480665817e-19,2.3082176209815865e-19,1.587034162378457e-18,1.1423220617904852e-19,8.8441003605631555e-22,1.2677416127625548e-20,5.9581815840710191e-21,9.6033082465497027e-21,1.7931816445300908e-20,2.9792880857832988e-20,6.6825668009985581e-17,1.2560383977655847e-19,8.4601766967218487e-19,3.487964908612922e-18,1.1751475545250686e-19,1.2487852665149698e-22,6.5614784426400434e-21,3.6940357034559867e-21,2.1922000065142993e-20,5.1639630176828622e-21,6.9805963254543874e-22,1.1416736645576458e-24,6.9646177184447305e-25,1.4970844015151591e-24,4.8086333280087563e-25,1.8071189462664138e-24,5.3446956437786855e-31,8.2253857131159405e-31,6.9000079300407005e-30,1.9898046786992696e-29
2.0971510000000003e-09,0.0035613754154733266,4.2845658130552758e-20,2.6565298425427907e-23,6.2412359820731942e-21,1.7950747956762396e-22,4.8222639690636406e-23,0.0,0.0,9.9092207458030195e-18,1.1430709787993024e-23,1.7579798749660579e-30,2.3612710801480168e-34,7.3185030654217803e-42,3.3229389697849288e-21,1.9849543720334682e-31,1.3954117254249017e-16,4.7877569070734021e-21,3.1895304425789131e-33,1.0133475433603158e-34,1.6894116509285652e-18,2.3620224612220252e-29,9.6672277471733559e-36,1.2338664600202364e-28,2.2211800559319032e-24,1.022095695187162e-37,3.3120004731412159e-18,3.4017836303814564e-31,1.9936582433496828e-16,1.2576901653220944e-33,2.1868706437731341e-49,2.6106811697466015e-34,3.4497058440027843e-56,9.0268764333610408e-24,6.0315075202302567e-25,4.2312044269085675e-22,2.8761092777925563e-21,2.7144908289522998e-24,1.422000477091205e-17,7.4918037050854293e-28,2.502497485543023e-36,2.4689903555386291e-29,4.5575946800425882e-28,8.7067899918698629e-24,8.1904761982478617e-23,9.5060367768231851e-35,1.3207423288834617e-36,7.4344029137391187e-36,1.7838962343322542e-45,2.2555329420234311e-48,4.4408357804879839e-46,1.4546179099332724e-77,5.4808406318697865e-65,9.6476947608983022e-36,1.7631149622168737e-27,6.0144992355550972e-30,4.3671462145507671e-32,1.0798869098120623e-39,6.3746144001517822e-29,2.2792030069641671e-33,4.380900239446096e-49,2.6452307306939221e-22,4.7523814995674859e-24,9.6898455141032393e-27,1.9718214394119996e-32,2.7733200785289463e-46,2.5851017745920776e-51,5.1759963561189116e-42,0.88168480800000004,0.0,0.0094599999999993908,0.10884999999999992,2.2201275298464237e-16,1.9436436251513395e-16,2.3825437034617818e-16,2.8413251114668446e-18,2.3617930664940124e-18,1.1813160139488193e-18,2.2441497163153031e-17,1.9747097123273203e-17,9.5860154485442104e-19,8.0510724508617924e-19,6.2922158459652865e-18,3.9672540167677356e-19,4.2667862500803594e-21,4.9125741235401948e-20,2.3259537861236776e-20,3.7287605429815359e-20,7.1710663382838182e-20,1.195886285495059e-19,1.2564055674184904e-16,2.3967424081363471e-19,2.8633221122424896e-18,1.3194547768798515e-17,7.8736382908007483e-19,1.1763934827677974e-21,2.5139085978925318e-20,2.9076554849649298e-20,6.7737311629123036e-20,2.3739763811377089e-20,6.2395712390327767e-21,9.7946501538885898e-24,1.1330921906717199e-23,2.4927298532565226e-23,9.0735739284549945e-24,2.8468836568634372e-23,8.5114736474038769e-30,1.396382634906894e-29,2.6058093111215223e-28,6.7479721235250674e-28
4.194303e-09,0.003561375415473329,1.1375553567398094e-19,1.2993701314279619e-22,2.474449069835851e-20,9.3683585816263591e-22,3.8225554737514668e-22,0.0,0.0,2.1815414748243065e-17,4.9781285863719347e-23,1.0563007635136246e-28,2.6204434881598539e-33,1.015842729420154e-40,1.311401331834551e-20,1.3399747035005562e-30,2.7313473046238382e-16,1.8800967526802099e-20,1.7640797198960798e-32,2.4948460997761873e-34,6.3608713599522075e-18,1.8436935739236755e-28,3.6969546886813672e-35,7.762175488961629e-28,8.6534879518364598e-24,1.5182015302498045e-36,1.2999076631290458e-17,2.0890037401845902e-29,3.7216676151983602e-16,8.4061410020907116e-33,1.7181255676664001e-48,2.079711635935019e-33,4.3039749931017927e-55,7.0946111988141956e-23,1.6608282923227738e-24,1.5956237126122378e-21,1.0865206291415312e-20,7.8097230698625921e-24,5.3605708319459254e-17,2.2997741151581485e-26,1.4759926275128014e-35,1.5011465135081461e-28,2.6432462428617209e-27,3.8466211716134753e-23,1.7489179177210089e-22,1.18553831237957e-33,1.4601499911779051e-35,1.0239813100943022e-34,3.8461696185893446e-44,5.8098927516901792e-47,4.9949890914223252e-45,1.2367868126441195e-75,2.2280969213967228e-63,2.1818795522843826e-34,9.0110189943305912e-27,6.9236864601991733e-29,2.7771950342520504e-31,3.0676789469256508e-38,4.8798284107196125e-28,2.9180143100074728e-32,6.036715145730591e-48,2.0022104109456311e-21,8.9158920601460143e-24,3.6638737411003012e-26,9.6660812122915302e-32,2.2078404922452902e-45,1.4587675280352397e-49,6.715606035540466e-41,0.88168480800000004,0.0,0.0094599999999987801,0.10884999999999968,4.0568038791603153e-16,3.5509442720584719e-16,4.6414728839262644e-16,4.5713032931648649e-18,3.7798408448297916e-18,1.8900220687388005e-18,8.262546404606676e-17,7.2634058104099012e-17,3.0295311350146496e-18,2.5529836953745051e-18,2.4666589943901913e-17,1.2483506090616434e-18,1.8416613894936123e-20,1.856296676536259e-19,8.9209094941575471e-20,1.4147311277701864e-19,2.849244687680948e-19,4.7357010342727964e-19,2.2396580269311723e-16,4.3832711607620636e-19,8.5888507002715162e-18,4.7555003320911457e-17,4.6184193286500388e-18,9.7718164725236547e-21,9.2617460525168549e-20,2.2189393105044106e-19,1.8588985518097993e-19,1.0998451657034957e-19,5.5154050342764686e-20,8.4176130838755104e-23,1.8934976994003328e-22,4.2200691593084668e-22,1.5182151958937409e-22,4.3538839960877516e-22,1.308818570563134e-28,2.3874793024439828e-28,8.7498980518029757e-27,2.3069206364729109e-26
8.388607e-09,0.0035613754154733297,3.0863157088662665e-19,6.5848997067139958e-22,1.0268402961719541e-19,5.0462701072857253e-21,3.1545773061067193e-21,0.0,0.0,5.0479651668574586e-17,2.2726346271823691e-22,6.0246975489918458e-27,2.6478146066262816e-32,1.3035976921070172e-39,5.1034150839380656e-20,8.0657017234971505e-30,5.2375897454760429e-16,7.254400351528144e-20,8.8163828282044712e-32,5.4326993756775819e-34,2.2792345243545172e-17,1.4063375414453603e-27,1.6844419782708797e-34,4.24516146742406e-27,3.2890589720612483e-23,2.3533943026724041e-35,5.0104936757818825e-17,1.1972900786389349e-27,6.5470540701228308e-16,4.9106238249621482e-32,1.0829047955518293e-47,1.6310006607352612e-32,4.9593699806447633e-54,5.4825350345660396e-22,4.8085717698452814e-24,5.7208939474185304e-21,3.9046239796127636e-20,1.9362320539957205e-23,1.9205732877041762e-16,6.5830884579610542e-25,7.3496815670175494e-35,8.06528792940006e-28,1.3138190441880949e-26,1.5235715461383419e-22,3.3466025081172017e-22,1.3444884375217813e-32,1.2660402220016472e-34,1.2450501860490863e-33,6.3582682871740631e-43,1.6513035750397116e-45,5.361095004763719e-44,9.3449937099161591e-74,7.3899605655763148e-62,5.4035350592040709e-33,3.6178276445674754e-26,6.7397142318579202e-28,1.5321767864933192e-30,8.8309418728902845e-37,3.7127955858731605e-27,3.2517828803337972e-31,7.3416078018014007e-47,1.4452214760693026e-20,1.5751082489230959e-23,1.3164512961431637e-25,4.2547386663554508e-31,1.720215353554417e-44,7.535759888124592e-48,7.5340508400249255e-40,0.88168480800000004,0.0,0.0094599999999975589,0.10884999999999888,6.894949642533524e-16,6.0388184505277275e-16,8.8197692099208651e-16,6.75001256860088e-18,5.5111468712473385e-18,2.7490347397192147e-18,2.8439648551011058e-16,2.4968307887733988e-16,8.4631514153450586e-18,7.1590218834122888e-18,9.4535463076628412e-17,3.4532418044975569e-18,6.6617557587607292e-20,6.7514924528449227e-19,3.3430547363006179e-19,5.1878411286915992e-19,1.1125422361621127e-18,1.8078680185659616e-18,3.6609042140574828e-16,7.4705900452512584e-19,2.1925504202392746e-17,1.5824163734038788e-16,2.2412720272046415e-17,6.5720245271784244e-20,3.1935578297758134e-19,1.5811332221449618e-18,4.5986087189217759e-19,4.8763421541126034e-19,4.5068338611284214e-19,6.7633525798388953e-22,3.0100983995643054e-21,6.7555386274044969e-21,2.0718035215640576e-21,6.23417826044963e-21,1.8791897071283856e-27,3.8410664110792821e-27,2.4044560435077069e-25,7.4364854460589838e-25
9.999999999999999e-09,0.003561375415473332,3.9655227435741004e-19,1.0029739673995742e-21,1.5116550891289857e-19,7.7957228923601172e-21,5.5285951116448581e-21,0.0,0.0,6.3052829450537282e-17,3.3965585987523145e-22,1.5907025542880777e-26,4.8132236175416421e-32,2.4730969008914479e-39,7.2305811308303085e-20,1.2620181246823592e-29,6.1408276529907857e-16,1.0245947329782468e-19,1.34308119460896e-31,1.7480124149753874e-32,3.1347576786030627e-17,2.3698813334945033e-27,2.604024300040161e-34,6.4347268754236535e-27,4.618925815902198e-23,4.9288895005782804e-35,7.0737730867593593e-17,3.1624068628401583e-27,7.4346299422267965e-16,7.5567555786123017e-32,1.7337473395110596e-47,2.7714270435740445e-32,9.2609168673911075e-54,9.2816384680986046e-22,6.3610129034232222e-24,7.8650228315130263e-21,5.372584534955751e-20,2.3928249388849996e-23,2.639615172114954e-16,1.505075244287278e-24,1.0814223562429889e-34,1.2283589874170559e-27,1.947916794012692e-26,2.1402053337264947e-22,3.872818107316412e-22,2.4630735093486148e-32,2.1202138843272961e-34,2.3137195859159855e-33,1.2461376308295208e-42,3.9257750667905398e-45,1.0100919393046984e-43,2.3242790095339679e-73,1.673949041226228e-61,1.2174585589664676e-32,4.9797109240979458e-26,1.184805176343083e-27,2.3331010295293056e-30,2.0241112678817827e-36,6.2674261995325435e-27,5.9313241732603249e-31,1.3643649071094597e-46,2.3895654047562877e-20,1.7908911043010918e-23,1.8108508430294521e-25,6.1513514806771309e-31,2.9191962643147139e-44,1.9265290885921007e-47,1.3757240802277859e-39,0.88168480800000004,0.0,0.0094599999999970905,0.10884999999999848,7.7416003488922967e-16,6.7839669303933862e-16,1.0304325673083411e-15,7.3631269262709656e-18,5.980957125736838e-18,2.9787431258440089e-18,3.8541362775749808e-16,3.3825483855008977e-16,1.0779552306339081e-17,9.127276380858332e-18,1.3311321642791645e-16,4.3800798364325271e-18,8.9988160700817127e-20,9.3564436525816135e-19,4.6877502419882975e-19,7.2126558331530854e-19,1.5759461080389122e-18,2.5335952348234399e-18,4.0589580438757278e-16,8.4054500875925906e-19,2.7053015894348319e-17,2.1205377318858877e-16,3.2590115436684253e-17,1.0376541099832868e-19,4.3333869221473758e-19,2.5912180731292411e-18,5.7247586807285886e-19,7.0835783177112977e-19,7.6181499564186239e-19,1.1398032448891357e-21,6.0153408531303416e-21,1.3515303323974307e-20,3.9208304055722856e-21,1.2166266706350716e-20,3.6689153076235144e-27,7.6906071062182076e-27,5.3624181630996061e-25,1.7426541629729088e-24
1.2582911e-08,0.003561375415473332,5.3748086975432749e-19,1.5551493240463809e-21,2.2887674767907432e-19,1.2202836391394366e-20,9.3339217477419054e-21,0.0,0.0,8.3206447592099966e-17,5.1981027219622971e-22,3.1747465262442489e-26,8.2841700308575848e-32,4.347693830914483e-39,1.0640227679713479e-19,1.9920582365653479e-29,7.5886328295906702e-16,1.5041114987299828e-19,2.0827306610833593e-31,4.4628304047551577e-32,4.5060806059480799e-17,3.9143511552359709e-27,4.0780280311618793e-34,9.9443937149479965e-27,6.7505769398006373e-23,9.0571653942418861e-35,1.038101538375783e-16,6.3123037273530214e-27,8.8573303532326351e-16,1.1798255209026661e-31,2.7769865530736617e-47,4.5994229756182514e-32,1.615589082519836e-53,1.5371242958504765e-21,8.8494296216111119e-24,1.1301859208576478e-20,7.7255868540433456e-20,3.1247002696716272e-23,3.7921714961807353e-16,2.862361918049195e-24,1.6367557621788779e-34,1.904513004126148e-27,2.9643156818676113e-26,3.1286111372350782e-22,4.7162920826552878e-22,4.2560598798102742e-32,3.4893737033976333e-34,4.0266958420370039e-33,2.224408284974231e-42,7.5715383506261012e-45,1.7698410849547748e-43,4.5519646926460773e-73,3.172590495287003e-61,2.3027940976390673e-32,7.1626813747672321e-26,2.0036235032200487e-27,3.6169070517127988e-30,3.853054032713774e-36,1.0362258132498358e-26,1.0226376144104287e-30,2.374522684691427e-46,3.9032596563689202e-20,2.1367706698491828e-23,2.6033266872509502e-25,9.1914429424449544e-31,4.8410495820297575e-44,3.8066622801257233e-47,2.3732427369795977e-39,0.88168480800000004,0.0,0.0094599999999963377,0.10884999999999782,9.0987015790775126e-16,7.9783696647221888e-16,1.2683929667157882e-15,8.3458914155569467e-18,6.734018653392557e-18,3.3469440037887313e-18,5.4733457931887523e-16,4.8022701563420419e-16,1.4492524462577983e-17,1.2282202703768307e-17,1.9494971657799088e-16,5.8657137866254268e-18,1.2744903328605489e-19,1.3531934739028627e-18,6.843170312257486e-19,1.0458242833416418e-18,2.3187388085863134e-18,3.6968675153104609e-18,4.6970007905115101e-16,9.9039425638686408e-19,3.5271933533794865e-17,2.9830955164599338e-16,4.8903520001610328e-17,1.6474822341709605e-19,6.1604254539062516e-19,4.2102888228102071e-18,7.5298708563433522e-19,1.0621569711838537e-18,1.2605296212485349e-18,1.8826987157801092e-21,1.0832461065879634e-20,2.4350568583400066e-20,6.8846461091285186e-21,2.1674844998481094e-20,6.5376766467260679e-27,1.3861057769974349e-26,1.0103752459746822e-24,3.343965947709444e-24
