Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145)
6.197723446707672e-08,0.00315065729378078,9.742193929095723e-13,5.1616319740152353e-14,3.5052695701811508e-13,3.2220640868219039e-13,7.4963966326575814e-14,0.0,0.0,7.6709831403042363e-12,1.1147343408097605e-15,1.0679411583028126e-16,1.75180385451598e-21,8.0742993090678983e-28,1.5942738506925936e-13,2.3126691500262735e-21,3.3762909008105673e-11,1.3106291826129132e-13,1.076004110162437e-21,1.728557547368107e-25,3.9102519601061899e-11,8.8652964095213828e-20,5.610899054440936e-24,2.4255852580684472e-19,1.5549760756827024e-16,2.0331381573896717e-23,1.3497410840254848e-11,4.483048473382787e-17,1.6346070923868187e-11,1.1947441079353813e-22,2.3569877884583539e-34,4.889939091153265e-22,6.2014554294968925e-37,5.4065550472909114e-15,6.5471059551462552e-17,5.5538332823683434e-15,3.1929706028909397e-14,7.6592240004966884e-17,2.4602275223323526e-11,3.2111205412664258e-15,1.5745437330765679e-24,6.2683209606027371e-19,2.4574795931970263e-18,1.5934146689037389e-16,2.5809536108247862e-17,1.0043708293773497e-22,4.3340043715455056e-25,1.7841047662935087e-23,1.1479666994716049e-28,3.2708031814756048e-31,1.4606587939816675e-30,1.8612107244829118e-49,2.4227279092016014e-41,6.6293747942806557e-21,2.0690535542838134e-18,5.6944366154217249e-20,6.1394126364882689e-21,4.9553549418774241e-26,7.9659752165804117e-19,2.0320230192711525e-21,3.2978129143461465e-35,6.290965716259963e-14,2.3601774956651028e-18,3.0697613868661021e-19,8.5038314217989864e-24,1.452022979771028e-32,1.2762159831167688e-32,5.3032387363044423e-28,0.88168480800000004,0.0,0.0094599998853793759,0.1088499999023589,2.07195665417236e-11,1.5451017164759545e-11,2.7816022498426317e-11,1.8570870420361904e-13,1.2932072089462864e-13,6.9098501830725036e-14,1.7167633967168386e-11,1.0203647516573996e-11,5.7962174204462434e-14,4.9401602229077437e-14,1.3489072437318579e-11,2.6000415811961088e-14,3.8161053201971478e-15,1.7039614921712222e-12,1.2450185119331933e-12,1.2246394188942368e-12,5.6341752088528696e-12,1.2340808696825165e-12,5.6586565764326135e-12,5.4349993362708328e-14,1.012713872323128e-11,4.0567405984255642e-12,3.18054320815364e-12,1.0835568958714428e-15,2.9790790686127179e-14,3.7753991643746224e-13,8.5613015989818318e-14,5.0972612067524487e-13,1.5217500920516545e-13,4.63663663559345e-16,5.3268488291797734e-14,7.2331614061644853e-14,1.6862661625316617e-15,9.425432498899481e-14,1.565296444348458e-18,2.5042382523235016e-15,6.5855595814775187e-17
6.470022864492284e-08,0.003150657293790713,1.0190591898060964e-12,5.6603143686520215e-14,3.8423519562011576e-13,3.5438210286979252e-13,8.6320254434370086e-14,0.0,0.0,8.3003740499799368e-12,1.2605907078954888e-15,1.3040993774795682e-16,2.0096317267907521e-21,9.2104825754211205e-28,1.7563302499692767e-13,2.563708329055848e-21,3.5250742488992921e-11,1.4289695301547272e-13,1.1780291025290885e-21,1.8058297378651904e-25,4.2048428090410424e-11,1.0110262648152878e-19,6.2036687174766701e-24,2.6606714721349618e-19,1.7017395841342053e-16,2.4299240520018327e-23,1.4609281715536508e-11,5.4744253882797937e-17,1.6737105620919971e-11,1.3206543271203882e-22,2.5864842033210261e-34,5.5939523816388995e-22,7.7932425874830255e-37,6.1156115642976768e-15,6.870838820966396e-17,5.9513188402551137e-15,3.4830692467968751e-14,8.5119421672187827e-17,2.6186597005863708e-11,3.7311172221187182e-15,1.6982041576687377e-24,7.4642844488233649e-19,2.8314202205021911e-18,1.7674212969447622e-16,2.7225148559130724e-17,1.1512650979296471e-22,4.8058213347548012e-25,2.0592923701394096e-23,1.5691575652287372e-28,4.1044023659332578e-31,1.774666418054054e-30,2.6115996083208923e-49,3.7110986999360647e-41,8.1030886676451146e-21,2.3251868145683461e-18,6.6205968310530237e-20,7.1616514663310143e-21,5.758214651208473e-26,8.9739733393082012e-19,2.4658196992513575e-21,3.8065213121172247e-35,7.0076798834162939e-14,2.4470888801355281e-18,3.3028623200264276e-19,9.1518866086125915e-24,1.7155487516294157e-32,1.7597660584596008e-32,6.4358028156028642e-28,0.88168480800000004,0.0,0.009459999880305563,0.10884999989663457,2.1365600477296144e-11,1.5884997950902062e-11,2.8656608837964008e-11,2.0034159815864908e-13,1.383989918843821e-13,7.4343169161983808e-14,1.7896971908663803e-11,1.0571131092993356e-11,6.261753851062684e-14,5.2965151808977309e-14,1.4339608758239883e-11,2.8030550204999965e-14,4.1271241442182096e-15,1.8485721590195214e-12,1.3486191380124467e-12,1.324589865575445e-12,6.1563236415173285e-12,1.2943775528374337e-12,5.7401654796397703e-12,5.9954918748079116e-14,1.0535216820910224e-11,4.1347959436641178e-12,3.3128620239785184e-12,1.1735310637925687e-15,3.3283049818725063e-14,3.9663089699968295e-13,9.074573452306084e-14,5.3792440598603761e-13,1.608718488824581e-13,4.9018308899159856e-16,5.9520147282807518e-14,8.0678751731379963e-14,1.903014816245714e-15,1.0430042078556392e-13,1.7321621665805855e-18,2.9410668744448155e-15,7.7562315333474591e-17
6.742322282276895e-08,0.003150657293800838,1.0631995861172548e-12,6.1788833426903877e-14,4.191741628120506e-13,3.8799400326353032e-13,9.8737971852894345e-14,0.0,0.0,8.9508800761445211e-12,1.4181395089396697e-15,1.5774403535079716e-16,2.2912853217837428e-21,1.0443506849647414e-27,1.9262669117429808e-13,2.8280791082995775e-21,3.673861389372575e-11,1.5524123464738464e-13,1.2843155872576443e-21,1.883100474677092e-25,4.5076102738279382e-11,1.1479262516838309e-19,6.8280485730342193e-24,2.9103958222048482e-19,1.8574774097054819e-16,2.8796743097988715e-23,1.5756518135095275e-11,6.6218957608952547e-17,1.7122429456341073e-11,1.4547413269962145e-22,2.8258086091619939e-34,6.3615965340792886e-22,9.6903246639478838e-37,6.8807323633456866e-15,7.1898749824387826e-17,6.358132908826347e-15,3.7875642046054319e-14,9.4159320706306424e-17,2.7789933061995386e-11,4.303159795172256e-15,1.8254511687577617e-24,8.8243635060450788e-19,3.2423713490577838e-18,1.9506220909440719e-16,2.8623834379872329e-17,1.3124507733286361e-22,5.3091379005406032e-25,2.3636500657020618e-23,2.1135453796414882e-28,5.1006331198930449e-31,2.1387021689322596e-30,3.6043205110210258e-49,5.5676030516223514e-41,9.811254418324765e-21,2.5989040758344812e-18,7.6457290781161884e-20,8.2898112097169618e-21,6.6414935230900918e-26,1.0057205371412287e-18,2.9631718714606397e-21,4.3689207372270482e-35,7.7675579472168414e-14,2.5032889605959976e-18,3.5425978853329496e-19,9.8169151551079765e-24,2.0156424493165091e-32,2.3901356365481843e-32,7.7343568187923032e-28,0.88168480800000004,0.0,0.0094599998752281419,0.10884999989085378,2.2001829973235519e-11,1.6307935927273044e-11,2.948309614828171e-11,2.1548946382498003e-13,1.4765514917604804e-13,7.9746359903711474e-14,1.8615670902985157e-11,1.0929358263999789e-11,6.7440560324037492e-14,5.6602348196267495e-14,1.5195672524008364e-11,3.0124409050350395e-14,4.4484855825588934e-15,1.9984632945573085e-12,1.4555979339681789e-12,1.4277654938235059e-12,6.6992951172272095e-12,1.3538267707927933e-12,5.8182766361198813e-12,6.5871598589846436e-14,1.0933055206948911e-11,4.2089502978426216e-12,3.4419007124741188e-12,1.2665696489503027e-15,3.7013350024224436e-14,4.1545603260562347e-13,9.5905922452961452e-14,5.6568752837474813e-13,1.6943983057946299e-13,5.1630997362438811e-16,6.6116675297699797e-14,8.9461593194122982e-14,2.1368226381933908e-15,1.1480825487257105e-13,1.9066989132563076e-18,3.4268292484514714e-15,9.0739454715933304e-17
7.286921117846119e-08,0.0031506572938216665,1.1493642106270461e-12,7.273464541260404e-14,4.9254040088341685e-13,4.5943545067390734e-13,1.2690515797612938e-13,0.0,0.0,1.0314037853226003e-11,1.769841181065387e-15,2.2502694893850353e-16,2.929946149875972e-21,1.3213627491093519e-27,2.2896643739058971e-13,3.3967655980970787e-21,3.9715467876595142e-11,1.8146084468822393e-13,1.5095171573403766e-21,2.037687448534219e-25,5.1370801054771806e-11,1.4623419071327492e-19,8.1743565895452708e-24,3.4560268793366632e-19,2.1972093487545284e-16,3.9535937653418862e-23,1.8153789351627024e-11,9.4464039324816994e-17,1.7878921407927148e-11,1.748632277054762e-22,3.3335486353443191e-34,8.0976187864535632e-22,1.4561926616585675e-36,8.5855871420816072e-15,7.8173810516882928e-17,7.199255905260781e-15,4.4407985233276747e-14,1.137922097502255e-16,3.1049791534985886e-11,5.611441756705279e-15,2.0904367106264759e-24,1.2092945171718614e-18,4.1819193266803163e-18,2.3442592662480861e-16,3.1363082543843311e-17,1.6809754297509323e-22,6.4150086325675619e-25,3.0677101317868683e-23,3.6857128859941443e-28,7.6760302280386351e-31,3.0397731193624814e-30,6.5673118675696569e-49,1.185312542957088e-40,1.4024229165989255e-20,3.1998254510393464e-18,1.0012619192168548e-19,1.0881350041837772e-20,8.6616638088174463e-26,1.2457130591742149e-18,4.1691360852002669e-21,5.6710183106370479e-35,9.4179890018962553e-14,2.7119075764743216e-18,4.0416727638300769e-19,1.1196135208023855e-23,2.7385405079417058e-32,4.2342888616690532e-32,1.0883288972871874e-27,0.88168480800000004,0.0,0.0094599998650623917,0.10884999987913241,2.3245517710617992e-11,1.7121964349657763e-11,3.1096665034586788e-11,2.4730136884921315e-13,1.6665035858864841e-13,9.10125388838733e-14,2.0021582182971076e-11,1.1619056685279256e-11,7.7580253907757624e-14,6.4076999774470676e-14,1.6920720631003961e-11,3.4496953894880931e-14,5.121210807641007e-15,2.3138235506798588e-12,1.6793653724606414e-12,1.6435406976710634e-12,7.8461565006816778e-12,1.4701887882201865e-12,5.9651748734345095e-12,7.863251739129722e-14,1.1698193287709896e-11,4.3468139837406923e-12,3.6901728558084698e-12,1.4615382776820815e-15,4.5192507655901786e-14,4.5230833533396235e-13,1.0628860066697333e-13,6.1981241443523139e-13,1.8615626986799094e-13,5.6728540101833535e-16,8.0322656743801556e-14,1.0829413618130761e-13,2.65759634623757e-15,1.3716983855088745e-13,2.2781326153350044e-18,4.5549428536166402e-15,1.2196031283493565e-16
7.77706006985842e-08,0.0031506572938410724,1.2244986445740721e-12,8.321079700373392e-14,5.6227735095276059e-13,5.2841641979255669e-13,1.5624330364345773e-13,0.0,0.0,1.1610161357462556e-11,2.1301481593705735e-15,3.0206413509283489e-16,3.5958871949467247e-21,1.6071985759829995e-27,2.6433861601909549e-13,3.9540615469516901e-21,4.239724011002918e-11,2.0680498877823241e-13,1.7264160858495631e-21,2.1769343902154838e-25,5.7301211682983095e-11,1.7965430806261336e-19,9.4949403510761037e-24,4.0027811684497512e-19,2.5369611256159877e-16,5.1403600654210524e-23,2.0424246147694996e-11,1.2680402259959559e-16,1.8546938741548032e-11,2.0440706101654604e-22,3.8232095065571833e-34,9.9019800256620375e-22,2.0417326274716014e-36,1.0327429971259728e-14,8.367762165373844e-17,7.9870571900322318e-15,5.0806135356669273e-14,1.3325006057237493e-16,3.4039748564637373e-11,6.9865220568719608e-15,2.3405388951984036e-24,1.57399248159953e-18,5.1703935387051074e-18,2.7290598171860869e-16,3.3791472570788646e-17,2.0699263248261297e-22,7.5299223811179227e-25,3.8213613324692152e-23,5.843399826498682e-28,1.0807678354297444e-30,4.0828168269388003e-30,1.0780338841680794e-48,2.2128017902168509e-40,1.8858284097055751e-20,3.8024958210247778e-18,1.2529963862355174e-19,1.3618580798160671e-20,1.0785141079315726e-25,1.4893455851861532e-18,5.523737249387653e-21,7.064568206432947e-35,1.105375456254726e-13,2.8789191075476499e-18,4.5128240208519626e-19,1.2491346234335538e-23,3.5453273940984089e-32,6.8041600520186275e-32,1.4420585044905667e-27,0.88168480800000004,0.0,0.0094599998559006613,0.10884999986841287,2.4332890769700099e-11,1.7819966192727405e-11,3.2507273801968143e-11,2.7762130465081575e-13,1.8423176378942551e-13,1.0165554856881203e-13,2.1251610129692204e-11,1.2210578570981045e-11,8.725599698543049e-14,7.100603352365885e-14,1.848353075773382e-11,3.8634598293219107e-14,5.7595131289172014e-15,2.6150500033645558e-12,1.8915090842968757e-12,1.8481515169734299e-12,8.9456759124851463e-12,1.5720479536828754e-12,6.0878351964762301e-12,9.1159827494656404e-14,1.2352469511602276e-11,4.4604177100789877e-12,3.9025631966907813e-12,1.6467468677284635e-15,5.3373932382311728e-14,4.8457166322338709e-13,1.1567945151330182e-13,6.6683545314171538e-13,2.0069077217303399e-13,6.1160803469707776e-16,9.423116698774416e-14,1.2663032013550748e-13,3.1894584323675079e-15,1.587764937112402e-13,2.6370312204477922e-18,5.7616688909272529e-15,1.5625449510084838e-16
8.26719902187072e-08,0.0031506572938611063,1.2973697019163365e-12,9.4246504537902744e-14,6.3524069880335958e-13,6.0169775771564305e-13,1.8955380453149303e-13,0.0,0.0,1.2970277235109736e-11,2.5341383002954727e-15,3.9716464800136561e-16,4.3539062969358081e-21,1.9297130427258015e-27,3.0222063267555467e-13,4.5543917595594491e-21,4.508290087421104e-11,2.3380574831080986e-13,1.956613497254008e-21,2.3163710473783024e-25,6.3474896765800784e-11,2.1850452409565567e-19,1.0920384365731767e-23,4.6055591823691275e-19,2.9108263264381877e-16,6.5595392540536996e-23,2.2797227071288193e-11,1.667270318866988e-16,1.9205656590058886e-11,2.3705910387076117e-22,4.3434087760327802e-34,1.1949587972721671e-21,2.7961595273044551e-36,1.227468433827071e-14,8.9074034196058218e-17,8.8035422610637812e-15,5.7711642490827963e-14,1.5441860271722092e-16,3.7078594608911849e-11,8.5596534600140633e-15,2.6012895958221906e-24,2.0147518272146968e-18,6.3035554701760945e-18,3.1421812979665483e-16,3.616360344800869e-17,2.5185110247964925e-22,8.7653266707969846e-25,4.7019251327178867e-23,8.9666778030452197e-28,1.4901641577536059e-30,5.388920551310747e-30,1.7062857598269831e-48,3.9451788517727675e-40,2.4835978647774293e-20,4.4645573387783537e-18,1.5442023245778095e-19,1.6762972299023254e-20,1.3214537000157192e-25,1.760251063725899e-18,7.1648985849678372e-21,8.694223871945488e-35,1.2833303128644469e-13,3.1773719697892388e-18,5.0044515733779297e-19,1.3835349322782376e-23,4.5263720112617513e-32,1.0577619870328287e-31,1.8706465836222167e-27,0.88168480800000004,0.0,0.0094599998467269318,0.10884999985754328,2.5390882130533619e-11,1.8486899783835168e-11,3.3881453985762654e-11,3.094983066196456e-13,2.0220739348615997e-13,1.1275360501933907e-13,2.2448922647505237e-11,1.2775798490727418e-11,9.7438852790267303e-14,7.8099353992843321e-14,2.0051747981854761e-11,4.295514143055082e-14,6.4275042635233846e-15,2.932373473682199e-12,2.113381847361276e-12,2.0622793974753713e-12,1.010670232217601e-11,1.6712322625829853e-12,6.2024399476448148e-12,1.0465338997677695e-13,1.2974973197199599e-11,4.5654191467893199e-12,4.1047026789692839e-12,1.840754342817116e-15,6.2327843452099026e-14,5.1599036482752631e-13,1.2509041269779637e-13,7.1219727905655691e-13,2.1471988531160643e-13,6.5439008490660149e-16,1.0916696192107199e-13,1.4621513142818828e-13,3.7838233301259237e-15,1.8172869337710033e-13,3.0182839339731165e-18,7.1634052711977088e-15,1.9716317151319834e-16
8.757337973883022e-08,0.003150657293881758,1.3680222899351009e-12,1.0581120183103401e-13,7.1116916164608628e-13,6.7914899998655349e-13,2.2700887229418467e-13,0.0,0.0,1.4392886347626373e-11,2.9838915634703117e-15,5.1281730903240669e-16,5.2094671362413907e-21,2.2909410771662167e-27,3.4259783666791294e-13,5.1977251769908232e-21,4.7773746605957359e-11,2.6246592571492933e-13,2.1999926906638585e-21,2.4560663514658826e-25,6.9884712759318497e-11,2.6337535807967561e-19,1.2446544109523897e-23,5.2674076225653785e-19,3.3205799456193822e-16,8.2340694452763478e-23,2.5268733031342073e-11,2.1527788803881052e-16,1.9857079099448652e-11,2.7298752801608736e-22,4.8938132146734403e-34,1.4253509369740756e-21,3.7508210031405447e-36,1.443543684747974e-14,9.4260021515316983e-17,9.6483578989884445e-15,6.5139959401481318e-14,1.7731087893963046e-16,4.0162965917322044e-11,1.0340524360188312e-14,2.8723712860859573e-24,2.540898599017304e-18,7.5900080312234532e-18,3.5830087037763306e-16,3.8497172734489416e-17,3.0321262640236319e-22,1.0128048408857967e-24,5.7229505243707431e-23,1.3368316184476202e-27,2.0173867179785055e-30,7.0051155136873141e-30,2.6154784428380705e-48,6.7535731483398542e-40,3.2115713341869321e-20,5.1866413156668164e-18,1.8774650221227013e-19,2.033576148191152e-20,1.5965124424311989e-25,2.059434167369343e-18,9.1229335136337064e-21,1.0579493322672795e-34,1.475767800960424e-13,3.0426713544929702e-18,5.5162635287217942e-19,1.5226329898745838e-23,5.7068746706938254e-32,1.5970851581199895e-31,2.3820024519340824e-27,0.88168480800000004,0.0,0.0094599998375411113,0.10884999984653304,2.6420260045248598e-11,1.9124286996851195e-11,3.5221451408823264e-11,3.4289089310081314e-13,2.2051956334271131e-13,1.2428660489336114e-13,2.3614286453556176e-11,1.3315992231132038e-11,1.0811539681467057e-13,8.5333339572544339e-14,2.1621798688917337e-11,4.7450496526132196e-14,7.1238681692411961e-15,3.265424236972756e-12,2.3445606993776511e-12,2.285606214394701e-12,1.1327066421778524e-11,1.7677925271959365e-12,6.3097204160444464e-12,1.1908807438384357e-13,1.3566672936321289e-11,4.6628602527638236e-12,4.2968882553858797e-12,2.0431691338950747e-15,7.2044476615716643e-14,5.4657955104388701e-13,1.3450164562258653e-13,7.5587589980487561e-13,2.2823449446050755e-13,6.9560358702618938e-16,1.2509324317114397e-13,1.6698434877009017e-13,4.4430773537464346e-15,2.0597189115398497e-13,3.4209845832403265e-18,8.7726640959599168e-15,2.4543507962713183e-16
9.247476925895323e-08,0.0031506572939030285,1.4365136928249558e-12,1.1787526425475052e-13,7.8981353938708056e-13,7.6064243274515679e-13,2.6876653464346302e-13,0.0,0.0,1.5876560258979108e-11,3.4814395686525361e-15,6.5162580264236303e-16,6.167992504573561e-21,2.6929650604902809e-27,3.854562714475081e-13,5.8840508538807942e-21,5.0470970262480421e-11,2.927890859222654e-13,2.4564561540455846e-21,2.5960828601296136e-25,7.6523921222841597e-11,3.1488920184853456e-19,1.4083044569099983e-23,5.9912557578214302e-19,3.7679256045618163e-16,1.0186783458288652e-22,2.7835026015269181e-11,2.7354963177986524e-16,2.0502693834671516e-11,3.1235667653813716e-22,5.4741790288556315e-34,1.6826362486474891e-21,4.9398277988470795e-36,1.6817362822031761e-14,9.9449388407842619e-17,1.0521230296695839e-14,7.3104429911135548e-14,2.0193764922426597e-16,4.3290012148621396e-11,1.2338118221443884e-14,3.1534849185642882e-24,3.1621255396960472e-18,9.0379682500049732e-18,4.0509333029692338e-16,4.0735983167217882e-17,3.6163654380849468e-22,1.1624787282972265e-24,6.8987492550974624e-23,1.9427277458709622e-27,2.6874688321880326e-30,8.9840581012340943e-30,3.8971751654614705e-48,1.115324957327674e-39,4.0862834963052508e-20,5.9692677390409042e-18,2.2552594883212752e-19,2.4356727272858293e-20,1.9050206676477203e-25,2.3878587464540917e-18,1.1427857649339338e-20,1.2758398664774519e-34,1.6827741821881473e-13,3.6178626771272004e-18,6.0480026136695478e-19,1.6662080299341005e-23,7.1179100453557699e-32,2.3498638603975601e-31,2.9839954093843496e-27,0.88168480800000004,0.0,0.0094599998283431217,0.10884999983539029,2.7421767853250208e-11,1.9733560317203524e-11,3.6529060392181588e-11,3.7775801053130384e-13,2.3911618491544965e-13,1.3623542048206492e-13,2.4748477947039867e-11,1.3832362386686671e-11,1.1927229375636909e-13,9.2686602704737536e-14,2.3190575112252156e-11,5.2112956789046978e-14,7.8473503267679453e-15,3.6138384068431499e-12,2.5846408136368142e-12,2.5178295997856643e-12,1.2604654723462034e-11,1.8617860677208175e-12,6.410308636649683e-12,1.344353364438724e-13,1.4128656706610458e-11,4.7535816019649184e-12,4.4794610574974449e-12,2.2536198731251689e-15,8.2509715841105548e-14,5.763568226994468e-13,1.4389587632447006e-13,7.9787465742888845e-13,2.4123389535554303e-13,7.3524625432844345e-16,1.4197275206058241e-13,1.8887375864195617e-13,5.1694405962505904e-15,2.3145283420214491e-13,3.8442484689393639e-18,1.0601301820042347e-14,3.0184612206531927e-16
9.737615877907624e-08,0.0031506572939249077,1.5029054245683477e-12,1.304101892302442e-13,8.709432026597462e-13,8.4605425480952772e-13,3.1497145418367587e-13,0.0,0.0,1.741992952926358e-11,4.0287684210822845e-15,8.162989330022256e-16,7.234876305989865e-21,3.1379279655971087e-27,4.3078371398956258e-13,6.6133810651222691e-21,5.3175635353347018e-11,3.2477950055618326e-13,2.7259349564517097e-21,2.7364755548021295e-25,8.3386097429988307e-11,3.7369890270946215e-19,1.5816238641818e-23,6.7799035049427745e-19,4.2544899719437411e-16,1.2440275670831671e-22,3.0492609467080861e-11,3.4267943326088113e-16,2.1143662097910117e-11,3.5532554367949088e-22,6.0842899062403159e-34,1.968032833224621e-21,6.3999708430786194e-36,1.9427756846326512e-14,1.0429016988590071e-16,1.1421934897815558e-14,8.1620997384074148e-14,2.2830789961262688e-16,4.6457218519841504e-11,1.4560739949534396e-14,3.4443457758464187e-24,3.8884610786387159e-18,1.0655263754019942e-17,4.5453128214671099e-16,4.2986800077367749e-17,4.2770011952689765e-22,1.3262067783683347e-24,8.2443870227307321e-23,2.7596016389866864e-27,3.5292895138619935e-30,1.1384297607657164e-29,5.66268421022065e-48,1.7841939308928484e-39,5.1248863592169349e-20,6.8128726281306475e-18,2.6799475709302786e-19,2.8844234401094478e-20,2.2483591481636764e-25,2.7464528130464526e-18,1.4109160475642113e-20,1.5238957614805662e-34,1.9044215618649314e-13,2.9763495038630255e-18,6.5994286106663151e-19,1.8141476462659827e-23,8.7812486757378996e-32,3.3788763958475874e-31,3.6842902123746435e-27,0.88168480800000004,0.0,0.0094599998191329075,0.10884999982412244,2.839616756860598e-11,2.0316100640791525e-11,3.7805774529850897e-11,4.1405915919042298e-13,2.5795054367503195e-13,1.4858184978099087e-13,2.5852238730416223e-11,1.432602277158126e-11,1.3089638452606112e-13,1.001399403650469e-13,2.475533364504722e-11,5.6935194808686774e-14,8.5967597477770173e-15,3.9772582324958899e-12,2.8332353435653692e-12,2.7586617609415506e-12,1.3937422414882575e-11,1.9532710958946049e-12,6.5047991655479136e-12,1.5066415275998448e-13,1.4662053803872689e-11,4.8382688864735988e-12,4.6527768890658623e-12,2.47175380982146e-15,9.370597419106589e-14,6.0534038782460543e-13,1.5325781681128794e-13,8.3821252357015618e-13,2.5372264607147377e-13,7.7333192427925569e-16,1.5976857573439236e-13,2.1182029585836844e-13,5.9649761736081662e-15,2.5811977205180136e-13,4.2872158719558108e-18,1.2660511874003464e-14,3.6719715420698229e-16
9.999999999999998e-08,0.0031506572939473897,1.5376060812102589e-12,1.3730440533615975e-13,9.1531800957659331e-13,8.9334591160408897e-13,3.4158011402060309e-13,0.0,0.0,1.8270208042429941e-11,4.3429014937001183e-15,9.16052629529144e-16,7.852402531909252e-21,3.3945397043621306e-27,4.5605914541524987e-13,7.0214944708148639e-21,5.4626901113409174e-11,3.4259163687435565e-13,2.8755187264476466e-21,2.8118035921478165e-25,8.7149085082847152e-11,4.0841521469341204e-19,1.6788334354573517e-23,7.2296498264845441e-19,4.5316192211123199e-16,1.3777992375114749e-22,3.1951653087498817e-11,3.8455608563869181e-16,2.1485202511198938e-11,3.7986092034748435e-22,6.4230597079193809e-34,2.1327754005638244e-21,7.3066339238690395e-36,2.0921480481663357e-14,1.0688123787866025e-16,1.1915477299455744e-14,8.6410966981231577e-14,2.4314369410462253e-16,4.8168422263816772e-11,1.5845725669084014e-14,3.6039621048750538e-24,4.3240608124880268e-18,1.159323337979025e-17,4.8206346943460806e-16,4.4163097499139589e-17,4.6641064682730276e-22,1.4198508468228293e-24,9.0399965582170751e-23,3.3017408374690818e-27,4.0618321506294581e-30,1.2864570569844779e-29,6.8518956061671519e-48,2.2672938021100483e-39,5.754361458776402e-20,7.289664366338721e-18,2.9273509791347998e-19,3.144419636147901e-20,2.4468470332126157e-25,2.9511268999944043e-18,1.5709245195034473e-20,1.6709066421251567e-34,2.0291130009881528e-13,2.9076640524213184e-18,6.9026352384890635e-19,1.8950569914978769e-23,9.7888542943546524e-32,4.0688952347303048e-31,4.102214359716674e-27,0.88168480800000004,0.0,0.0094599998141973902,0.1088499998180414,2.8906911137339318e-11,2.0617420606192755e-11,3.8476980513492251e-11,4.3406749089053588e-13,2.6811606134194757e-13,1.5534854144632732e-13,2.6430860136378956e-11,1.4581328256715875e-11,1.3730653963794845e-13,1.041649853593764e-13,2.5590484312408414e-11,5.9579885483726098e-14,9.0081968753436496e-15,4.1778506035936389e-12,2.9696844853285553e-12,2.891027574708682e-12,1.4672874859511753e-11,2.0012345718042355e-12,6.5530584005332017e-12,1.5970276301757926e-13,1.4936250450825866e-11,4.8813309562471074e-12,4.7418807572064246e-12,2.5915666019432214e-15,9.9993046533478464e-14,6.2053614158954055e-13,1.582514703972153e-13,8.5913402769734389e-13,2.6020112256411666e-13,7.9308875321936281e-16,1.6965906711985261e-13,2.2451715624093483e-13,6.4199440562445007e-15,2.7286514484293243e-13,4.5321539844511677e-18,1.3861302471448981e-14,4.0614045691581581e-16
