Time (s),Volume (m^3),N2,Ar,He,Ne,C7H16(1),O2(2),C2H5(6),HO2(16),C5H11(5),C3H7(4),C4H9(3),C6H13(10),CH3(11),C7H15(12),C7H15(7),C7H15(9),S(82),CH3O2(70),S(92),S(97),C3H7O2(48),C2H5O2(22),S(41),C6H13(59),S(120),C2H4(17),C4H9O2(56),S(67),S(261),C3H6(43),S(302),S(182),S(210),S(399),S(237),S(450),S(167),H(8),S(493),S(414),OH(D)(24),S(527),S(394),C5H10(30),CCCOO(49),S(262),C7H15(13),H2O(558),S(501),S(715),S(704),CCOO(28),C4H8O(297),S(144),S(42)
1.0474099833879995e-05,0.3481269103700842,89.099999999999994,0.0,0.0,0.0,0.99999999954743712,10.999999999218614,5.657913345248284e-12,1.0657870434646761e-10,2.478813935641161e-12,4.3588785114735045e-12,4.84374426791675e-12,2.6608004712540681e-13,1.5865572927306135e-12,6.8643620478019739e-12,4.406543993171394e-12,2.4983924938504235e-13,5.5191049481165169e-11,4.9758465626378574e-11,4.2336132419147851e-11,2.2730518520481284e-12,6.7868883350446933e-11,7.1610071139674158e-11,2.1404986183148897e-11,2.062730361157602e-12,1.6511525716171227e-11,9.2983943684370704e-11,6.5234914260041154e-11,4.4940878739479368e-12,1.5464214953706167e-12,4.5973858210022962e-11,1.2334583964450778e-11,1.8838664062306601e-13,1.8608943815955567e-13,1.3315184186939535e-12,4.0751443112106835e-13,3.2616601484990183e-12,9.4486304229270084e-14,5.0226314957599105e-17,6.4524091625790899e-13,1.2332852090506391e-15,1.6989105365264375e-12,3.805035514915393e-11,2.1102006462497953e-11,1.0621879107303058e-11,3.9054740599130969e-11,1.8090108622144412e-13,1.167405484674517e-12,6.8636898540032787e-11,2.2636254089312462e-21,1.8901886512064265e-11,1.7253055722189092e-11,4.0589353442432363e-11,3.0331916101997012e-11,1.1747721791861975e-13,1.6055788663658317e-11
1.1343830711319995e-05,0.34812691037002436,89.099999999999994,0.0,0.0,0.0,0.9999999995001031,10.999999999141448,5.8530142988717769e-12,1.1943003039840172e-10,2.4969417028671892e-12,4.4950660779344199e-12,5.117666484650635e-12,2.7877876067205711e-13,1.7245693893025892e-12,7.6368508147413991e-12,5.0080519137085902e-12,2.6380140532744643e-13,6.1426988045013871e-11,5.4459264725281939e-11,4.8141922555338631e-11,2.4007929826129269e-12,7.0631061729333913e-11,7.488106798303132e-11,2.1591121604599445e-11,2.1787189445735304e-12,1.7444798405823398e-11,1.0505806042847606e-10,6.9947113644233783e-11,4.8077724357333381e-12,1.6597109834607203e-12,5.4045765384375749e-11,1.3241150769938238e-11,1.9606034461558125e-13,1.877348536929488e-13,1.3433399269576031e-12,4.3217746107490779e-13,3.4599193951364269e-12,9.9819294598245061e-14,5.1430849004560403e-17,6.8178455917875267e-13,1.2442349324205879e-15,1.7914499130268443e-12,4.2222317180220972e-11,2.3407647540405416e-11,1.1865557302229678e-11,4.4627723142748474e-11,1.9398886220478933e-13,1.2755425604034597e-12,7.8833194156102445e-11,2.3918273201445421e-21,2.1862777869647325e-11,1.9405819358926926e-11,4.6490676996308612e-11,3.5354218659076566e-11,1.3359583458287447e-13,1.778587066397678e-11
1.2213561588759995e-05,0.3481269103699663,89.099999999999994,0.0,0.0,0.0,0.99999999945175511,10.999999999063091,6.0365033974878278e-12,1.3259745359848597e-10,2.5143799789258283e-12,4.6188331573609028e-12,5.3901109335614103e-12,2.9086704156029955e-13,1.8639111850232178e-12,8.4155694120747107e-12,5.629495718436492e-12,2.7716851484173909e-13,6.771378341376113e-11,5.9211045094848145e-11,5.4141576898749467e-11,2.5230664442959358e-12,7.3133890952156197e-11,7.7926716389960173e-11,2.1761679482866386e-11,2.2890784554524116e-12,1.8332765617333211e-11,1.1764052218112634e-10,7.4614331429839714e-11,5.1075587460337313e-12,1.7718946004790604e-12,6.2744173272155482e-11,1.4138823337722451e-11,2.0301348292867667e-13,1.892359794503199e-13,1.3541133219122655e-12,4.5563814221226761e-13,3.6485107773264768e-12,1.0492325707415916e-13,5.2545937270047536e-17,7.1675470305628983e-13,1.2542137530964455e-15,1.8818248186491012e-12,4.6429427984652246e-11,2.5732644779403209e-11,1.3137832565283385e-11,5.0412294889955449e-11,2.0695139914411562e-13,1.3839071495025368e-12,8.9563604536187687e-11,2.5145091034085359e-21,2.498312779028339e-11,2.1588366672470641e-11,5.2646208169285856e-11,4.0729656785150189e-11,1.5025312254108911e-13,1.9530269319376586e-11
1.3083292466199996e-05,0.3481269103699102,89.099999999999994,0.0,0.0,0.0,0.999999999402442,10.999999998983592,6.2097275013908677e-12,1.4605730856430327e-10,2.5313665243022687e-12,4.7314946694524756e-12,5.6611932608009523e-12,3.0237552957002835e-13,2.0044647236995853e-12,9.1989624014837067e-12,6.2685287210592213e-12,2.9000880004463752e-13,7.4038769052587287e-11,6.4009191331679663e-11,6.0312297835464927e-11,2.6405003765140028e-12,7.5404987150115557e-11,8.0773247939594693e-11,2.1922074019224746e-11,2.3941072105113586e-12,1.9177832079909183e-11,1.3071267221858193e-10,7.9242241995083243e-11,5.3938155257161542e-12,1.8831133655034528e-12,7.2060847627621053e-11,1.5028738564752753e-11,2.0932278438405385e-13,1.9064297509009275e-13,1.3642029764533819e-12,4.7796158102827674e-13,3.827958437748336e-12,1.0982454450685124e-13,5.3582382258680007e-17,7.5033262497499091e-13,1.2635592020889269e-15,1.970370297691332e-12,5.0669007375598993e-11,2.8075539287831836e-11,1.4437379857120896e-11,5.6388723105389109e-11,2.198045146847621e-13,1.4923900215927573e-12,1.008164921602786e-10,2.6323067125262098e-21,2.8256329822672011e-11,2.3793967943719645e-11,5.9038873248955941e-11,4.6454993347466101e-11,1.6738574321891983e-13,2.1287957103086594e-11
1.3953023343639996e-05,0.3481269103698561,89.099999999999994,0.0,0.0,0.0,0.99999999935220774,10.999999998903006,6.3738732607066087e-12,1.59789305872295e-10,2.5480541151814095e-12,4.8342193146510605e-12,5.9310085896251556e-12,3.1333308590410294e-13,2.146124207789148e-12,9.9857667602898666e-12,6.9230347676456609e-12,3.0238060919735581e-13,8.0391663726112238e-11,6.8849575475523368e-11,6.6633526255237654e-11,2.7536317103327537e-12,7.7468947716150432e-11,8.3443805162285887e-11,2.2075837060249678e-11,2.4940806016075788e-12,1.9982216381692117e-11,1.4425793568482557e-10,8.3835479448689233e-11,5.6669763899166264e-12,1.993482391054941e-12,8.1987751110949574e-11,1.5911824391672084e-11,2.150565909151673e-13,1.9198856644933494e-13,1.373846627601387e-12,4.9920777216945204e-13,3.9987453329177222e-12,1.1454567345115209e-13,5.4549378247363402e-17,7.8267316019545719e-13,1.2724915033459216e-15,2.057346168223407e-12,5.4939297568717853e-11,3.0435374186332384e-11,1.5763121619518643e-11,6.2539372521571081e-11,2.3256112689695836e-13,1.6008988914969112e-12,1.1258194408210284e-10,2.7457633384535644e-21,3.1676525348193076e-11,2.6017079482699833e-11,6.565358373060749e-11,5.2527390715800799e-11,1.8493657694246662e-13,2.3058259838385645e-11
1.4822754221079996e-05,0.34812691036980387,89.099999999999994,0.0,0.0,0.0,0.99999999930109007,10.999999998821373,6.5299851887069839e-12,1.7377591636276266e-10,2.5645384025588285e-12,4.9280455325000664e-12,6.1996343502156688e-12,3.2376677354416995e-13,2.2887949275407588e-12,1.0774949673053446e-11,7.5911075103820337e-12,3.1433434017064259e-13,8.6764062982650396e-11,7.3728502573710218e-11,7.3086740554754722e-11,2.8629240472156042e-12,7.9347660817159445e-11,8.5958797892846879e-11,2.2225228434457477e-11,2.5892547520654999e-12,2.074798146740089e-11,1.5826155093543455e-10,8.8397826055270876e-11,5.9275143986372027e-12,2.1030956977278897e-12,9.2517087726134632e-11,1.6788838857544315e-11,2.2027571732552375e-13,1.9329373153664389e-13,1.3831967353295745e-12,5.1943216467308039e-13,4.161317663800446e-12,1.1910607978928784e-13,5.545481065940211e-17,8.139099298071083e-13,1.28115188623246e-15,2.1429572046516061e-12,5.923915951779501e-11,3.2811529320383031e-11,1.7114165382689569e-11,6.8848475967873222e-11,2.4523177899745459e-13,1.7093563150906281e-12,1.2485140927007932e-10,2.8553477488797031e-21,3.5238498435596592e-11,2.825312860615548e-11,7.24770037127166e-11,5.894433871875135e-11,2.02854164618475e-13,2.4840740296079215e-11
1.5692485098519996e-05,0.34812691036975363,89.099999999999994,0.0,0.0,0.0,0.99999999924912242,10.999999998738733,6.6789839569800567e-12,1.8800187832185549e-10,2.5808790434274006e-12,5.0138953323535141e-12,6.4671337438979503e-12,3.3370214663679486e-13,2.4323919555124421e-12,1.156565966859989e-11,8.2710311273455312e-12,3.2591378255933657e-13,9.314904003349258e-11,7.8642662467213606e-11,7.9655269605943999e-11,2.9687800607145979e-12,8.1060590672358374e-11,8.8336219295985021e-11,2.2371683679601831e-11,2.679869329916123e-12,2.1477057232556256e-11,1.7271033709632999e-10,9.2932368389374458e-11,6.1759230662026793e-12,2.2120300143276518e-12,1.0364133091626607e-10,1.7660400590175591e-11,2.2503424387790233e-13,1.9457180844751769e-13,1.3923502557231039e-12,5.3868624176642276e-13,4.3160895282504625e-12,1.2352264054668461e-13,5.6305500772007613e-17,8.44158938418411e-13,1.289630164933559e-15,2.2273673479998612e-12,6.3567850818761936e-11,3.5203600342734483e-11,1.8489756790553469e-11,7.5301928445184433e-11,2.5782507490724668e-13,1.8176975073286748e-12,1.3761741720420397e-10,2.9614669095947694e-21,3.8937589623090367e-11,3.0498337627638826e-11,7.9497342970857711e-11,6.5703594586379002e-11,2.2109218818829176e-13,2.6635112954446037e-11
1.6562215975959995e-05,0.34812691036970556,89.099999999999994,0.0,0.0,0.0,0.99999999919633531,10.999999998655115,6.821680924123795e-12,2.0245380780542363e-10,2.5971135005194884e-12,5.0925879598323807e-12,6.7335576898787611e-12,3.4316338252276516e-13,2.5768390102948265e-12,1.2357188657862474e-11,8.9612624424955662e-12,3.3715716869069152e-13,9.9540835839071085e-11,8.358908673427424e-11,8.6324119254359756e-11,3.0715511964017923e-12,8.2625038372687099e-11,9.059192935981288e-11,2.2516128769317708e-11,2.7661494537125958e-12,2.2171256031954576e-11,1.8759249358026405e-10,9.7441625615394254e-11,6.4127026560939913e-12,2.3203479382356474e-12,1.1535323847625089e-10,1.8527014234018092e-11,2.2938024075018308e-13,1.9583139616094563e-13,1.401369687535681e-12,5.5701823241419186e-13,4.4634487909442824e-12,1.2781008153121547e-13,5.7107393848067705e-17,8.7352138192974515e-13,1.2979842344117828e-15,2.3107100849582885e-12,6.7924870466798702e-11,3.7611314207352804e-11,1.9889245136892103e-11,8.1887102470734252e-11,2.7034803719394563e-13,1.9258683792999001e-12,1.5087336052584049e-10,3.0644758346805472e-21,4.2769623362478661e-11,3.2749579763391687e-11,8.6704173091541694e-11,7.2803133040967337e-11,2.3960898864995589e-13,2.8441184469875019e-11
1.7431946853399993e-05,0.3481269103696592,89.099999999999994,0.0,0.0,0.0,0.99999999914275461,10.999999998570553,6.9587902963632623e-12,2.1711990718185605e-10,2.6132650824711262e-12,5.1648518043083629e-12,6.9989464365053692e-12,3.5217336656756461e-13,2.7220675351100984e-12,1.3148944123565955e-11,9.6604144107812045e-12,3.480980658280744e-13,1.0593463217861378e-10,8.8565110490475367e-11,9.3079812012383422e-11,3.171545939791421e-12,8.4056381090022651e-11,9.2739906163730675e-11,2.2659166588925444e-11,2.8483071937801798e-12,2.2832284952457737e-11,2.0289742962169781e-10,1.0192765057717179e-10,6.6383511035428813e-12,2.4281005134911082e-12,1.2764585503479766e-10,1.9389091354053819e-11,2.3335643257035776e-13,1.9707810421825493e-13,1.4102958199660558e-12,5.7447358759949768e-13,4.6037609874360655e-12,1.3198132593230454e-13,5.7865695757252398e-17,9.0208605479288025e-13,1.3062518793770412e-15,2.3930959112472495e-12,7.2309867488643455e-11,4.0034479455313907e-11,2.1312060652445043e-11,8.8592683435938793e-11,2.8280638879400453e-13,2.0338239658556344e-12,1.6461333626389176e-10,3.1646860316254208e-21,4.6730846925447408e-11,3.5004264051314506e-11,9.408826538958406e-11,8.0241105794377716e-11,2.5836712071876558e-13,3.0258818721215342e-11
1.830167773083999e-05,0.34812691036961524,89.099999999999994,0.0,0.0,0.0,0.99999999908840453,10.999999998485068,7.0909408780327626e-12,2.3198974446292576e-10,2.6293477492009684e-12,5.2313345518698554e-12,7.2633315491831341e-12,3.6075380630749272e-13,2.8680158362018416e-12,1.3940428757873704e-11,1.0367240975665061e-11,3.587660803230994e-13,1.1232638564688355e-10,9.3568338749938167e-11,9.9910240040065621e-11,3.2690363471508768e-12,8.5368288670584626e-11,9.4792466151747167e-11,2.2801178846059882e-11,2.926542909819328e-12,2.3461756630189289e-11,2.1861561866069444e-10,1.0639211006134751e-10,6.8533582637601996e-12,2.5353292277983716e-12,1.4051250626948355e-10,2.0246966540245973e-11,2.3700080022964254e-13,1.9831549726312036e-13,1.4191545948422333e-12,5.9109517161812762e-13,4.7373708147696916e-12,1.3604776991501418e-13,5.8584978630568479e-17,9.2993125442608147e-13,1.3144571309671009e-15,2.4746172273276748e-12,7.6722591660153987e-11,4.2472959398891997e-11,2.275769980923882e-11,9.540852361358578e-11,2.9520477663315076e-13,2.1415270450494008e-12,1.7883203034386248e-10,3.2623721823675609e-21,5.0817879322826513e-11,3.726024385054705e-11,1.0164144853354337e-10,8.8015808849471638e-11,2.7733294439100452e-13,3.2087917952554706e-11
1.917140860827999e-05,0.34812691036957316,89.099999999999994,0.0,0.0,0.0,0.99999999903330616,10.999999998398687,7.218686473970412e-12,2.4705407038438894e-10,2.6453692462697204e-12,5.2926124480862508e-12,7.5267375132037664e-12,3.6892531830816024e-13,3.0146283234504337e-12,1.4731224227158132e-11,1.1080623274244307e-11,3.6918737270116947e-13,1.1871269540729229e-10,9.8596616670074262e-11,1.0680453119244116e-10,3.3642627943000459e-12,8.6572916413776701e-11,9.6760458787290037e-11,2.294239577697937e-11,3.0010463106350917e-12,2.4061197834994766e-11,2.3473847142290318e-10,1.1083635138755733e-10,7.058202085894675e-12,2.6420676294059138e-12,1.5394678988877488e-10,2.1100910373866814e-11,2.4034711648636617e-13,1.9954572817533104e-13,1.4279616842819807e-12,6.0692343754068075e-13,4.8646035163001656e-12,1.4001948206756867e-13,5.9269268387487829e-17,9.5712615435738631e-13,1.3226145070350503e-15,2.5553516654645585e-12,8.1162860272653558e-11,4.4926654035235013e-11,2.4225714196867045e-11,1.0232551286044285e-10,3.07546957281228e-13,2.2489468562431233e-12,1.9352462586762659e-10,3.3577769605374942e-21,5.5027667982675465e-11,3.9515741879227288e-11,1.0935648305759907e-10,9.6125655515180649e-11,2.9647625280248561e-13,3.3928410046119803e-11
2.004113948571999e-05,0.34812691036953314,89.099999999999994,0.0,0.0,0.0,0.9999999989774786,10.999999998311432,7.3425145452038887e-12,2.6230465882083092e-10,2.6613334724983889e-12,5.3491985529186485e-12,7.7891828419484579e-12,3.7670749109370569e-13,3.1618548492404469e-12,1.5520977437086449e-11,1.1799557099881004e-11,3.7938507122746379e-13,1.2509069131605638e-10,1.0364800314118241e-10,1.1375292726670599e-10,3.4574377695143961e-12,8.768107614844639e-11,9.8653439647440706e-11,2.3082953634614505e-11,3.0719972360677976e-12,2.4632055816318694e-11,2.5125822396567808e-10,1.1526145851819195e-10,7.2533459357282903e-12,2.7483427265411792e-12,1.6794256554769421e-10,2.195114071881818e-11,2.4342542126649621e-13,2.0077007394804018e-13,1.4367263889888498e-12,6.219966844858647e-13,4.9857669943668729e-12,1.4390536201399536e-13,5.9922118719129071e-17,9.8373189251512009e-13,1.3307326233133759e-15,2.6353648899120564e-12,8.5630530751997238e-11,4.7395485152799223e-11,2.5715701063547988e-11,1.0933546390204195e-10,3.1983595336372417e-13,2.356058020395504e-12,2.0868672488258057e-10,3.4511148493840977e-21,5.9357450847388354e-11,4.1769287138941835e-11,1.1722695036002902e-10,1.04569153772305e-10,3.1576993397683258e-13,3.578023806457158e-11
2.0910870363159987e-05,0.34812691036949533,89.099999999999994,0.0,0.0,0.0,0.99999999892093883,10.999999998223323,7.4628539971705194e-12,2.7773417164008517e-10,2.6772422433425141e-12,5.4015499176563318e-12,8.0506811274395079e-12,3.8411894389521536e-13,3.309650114420859e-12,1.6309389259895304e-11,1.2523141508286434e-11,3.8937965488968907e-13,1.3145794210414451e-10,1.0872074736657266e-10,1.2074667334369154e-10,3.5487493984230927e-12,8.8702388737192432e-11,1.0047982348385571e-10,2.3222934761624587e-11,3.1395663302017693e-12,2.5175703754914158e-11,2.6816783937378174e-10,1.1966829863505636e-10,7.4392368670427668e-12,2.8541761597978555e-12,1.8249394343599852e-10,2.2797832200598747e-11,2.4626244539664326e-13,2.019893130693386e-13,1.4454543901149586e-12,6.3635126887579934e-13,5.1011535419231815e-12,1.4771328823859478e-13,6.0546673973600701e-17,1.0098025877673505e-12,1.3388167426333253e-15,2.714712971510671e-12,9.0125481710181497e-11,4.9879386027822796e-11,2.7227295777416692e-11,1.1643101046791509e-10,3.3207418332220528e-13,2.4628396716387813e-12,2.2431428327791301e-10,3.5425757079844855e-21,6.3804722746207658e-11,4.4019662218537556e-11,1.2524715460532853e-10,1.133448874753932e-10,3.3518966339267461e-13,3.7643353026027628e-11
2.1780601240599985e-05,0.34812691036945953,89.099999999999994,0.0,0.0,0.0,0.99999999886370239,10.999999998134374,7.5800822911225913e-12,2.9333604803531439e-10,2.6930962266148263e-12,5.4500739780161819e-12,8.3112420187126539e-12,3.9117738541813323e-13,3.4579731423622357e-12,1.7096205713421123e-11,1.3250568474332009e-11,3.991892976850108e-13,1.3781238357963161e-10,1.1381326812537516e-10,1.2777791732426108e-10,3.6383646252238777e-12,8.9645420015722507e-11,1.0224701907465418e-10,2.3362388022496527e-11,3.2039156823813865e-12,2.5693445942652337e-11,2.8546092207759881e-10,1.2405756029427459e-10,7.6163047410451556e-12,2.9595851391497555e-12,1.9759527141072579e-10,2.3641123740312761e-11,2.4888198831171069e-13,2.0320391171598711e-13,1.4541490965442192e-12,6.500217126687333e-13,5.2110406982926334e-12,1.5145025193464734e-13,6.1145721324625328e-17,1.0353862627241269e-12,1.3468700229212708e-15,2.7934440718778865e-12,9.4647603711511886e-11,5.2378296403639882e-11,2.8760166389431894e-11,1.2360551696744658e-10,3.4426356773751198e-13,2.5692747099110369e-12,2.4040355925871238e-10,3.6323280086062836e-21,6.8367205929498358e-11,4.6265860161679223e-11,1.3341203628834414e-10,1.2245150099745208e-10,3.5471362487147886e-13,3.9517710384886259e-11
2.2650332118039984e-05,0.34812691036942583,89.099999999999994,0.0,0.0,0.0,0.9999999988057835,10.999999998044602,7.6945315759891796e-12,3.0910441177177837e-10,2.7088952953341076e-12,5.495134248057991e-12,8.5708719704225983e-12,3.9789966656464296e-13,3.6067868159910903e-12,1.7881210948087552e-11,1.3981113529218486e-11,4.0883014609273636e-13,1.4415226158651975e-10,1.1892413542628324e-10,1.3483961897990767e-10,3.7264317699356034e-12,9.0517801403234656e-11,1.0396154830549021e-10,2.3501338469070082e-11,3.2651993799690928e-12,2.618652224459313e-11,3.0313164297477189e-10,1.2842978476987576e-10,7.7849619453816853e-12,3.0645832132527466e-12,2.1324112156968727e-10,2.4481124739335358e-11,2.5130525316692126e-13,2.0441411139328352e-13,1.4628122782488139e-12,6.6304079131411104e-13,5.3156919412766626e-12,1.5512246438660759e-13,6.1721733665609673e-17,1.0605255829242844e-12,1.354894103874748e-15,2.8715996115163661e-12,9.9196795315346655e-11,5.4892160342370389e-11,3.0314009562953131e-11,1.3085299853891234e-10,3.5640561669548267e-13,2.6753491493527261e-12,2.5695107195724301e-10,3.7205214299127206e-21,7.3042824535879992e-11,4.8507049158685939e-11,1.4171709615335619e-10,1.3188768669050902e-10,3.7432225789565877e-13,4.1403268536298763e-11
2.3520062995479982e-05,0.3481269103693942,89.099999999999994,0.0,0.0,0.0,0.99999999874719481,10.999999997954022,7.8064940086630889e-12,3.250339895815361e-10,2.7246388144805783e-12,5.5370553109633387e-12,8.8295748460123403e-12,4.0430182421550077e-13,3.7560574664631211e-12,1.8664221323805851e-11,1.4714127306734909e-11,4.1831654249720417e-13,1.5047608382702973e-10,1.2405205426342589e-10,1.4192546782938391e-10,3.8130825762037255e-12,9.1326336468219577e-11,1.0562915138943492e-10,2.3639795271813071e-11,3.3235639551068732e-12,2.6656111705958081e-11,3.2117467342664005e-10,1.3278539220614772e-10,7.945603428600289e-12,3.1691809236037738e-12,2.2942627720499799e-10,2.531792036090624e-11,2.5355114293425357e-13,2.0562000516636718e-13,1.471444624730399e-12,6.7543965356906088e-13,5.4153576625071408e-12,1.587354425688409e-13,6.2276906949448785e-17,1.0852584439572674e-12,1.3628896242991645e-15,2.9492152678334582e-12,1.0377295981033522e-10,5.7420924454153012e-11,3.1888547035735147e-11,1.3816805028647994e-10,3.6850150265456466e-13,2.781051579602472e-12,2.7395356593581675e-10,3.8072889166954255e-21,7.7829682215445474e-11,5.0742543073208753e-11,1.5015832814791964e-10,1.4165217453405169e-10,3.9399802944630583e-13,4.3299987589861649e-11
2.5259524750359983e-05,0.3481269103693371,89.099999999999994,0.0,0.0,0.0,0.99999999862805256,10.999999997770482,8.0239537535885031e-12,3.5735830472364536e-10,2.7559559027157821e-12,5.612608128179387e-12,9.3442047966360415e-12,4.162060816053999e-13,4.0558502185436926e-12,2.0223656100830919e-11,1.6185295993517957e-11,4.3687548267594782e-13,1.6307067425930952e-10,1.3435446077926072e-10,1.5614759535808402e-10,3.9825898643101949e-12,9.2775468643607013e-11,1.0884315001855412e-10,2.391522631384627e-11,3.432086427869091e-12,2.7529261046696314e-11,3.5835852498981357e-10,1.4144795053776351e-10,8.2443334844463431e-12,3.3772053519922775e-12,2.6339462116672979e-10,2.6982138859904049e-11,2.5757636966410624e-13,2.0801888736411124e-13,1.4886169475617842e-12,6.9849380892743679e-13,5.6006737066898465e-12,1.6580273608439766e-13,6.3332323168486634e-17,1.1336355671594553e-12,1.3787951094418124e-15,3.1029459091176975e-12,1.130058267923008e-10,6.2522942885541048e-11,3.509869926879926e-11,1.5298179358476561e-10,3.9255812064908539e-13,2.991305251294218e-12,3.0931143048203997e-10,3.9770048825284286e-21,8.7730314785632911e-11,5.5194294521293315e-11,1.6743542031176829e-10,1.6216111871998366e-10,4.3348983064928892e-13,4.7126750802529209e-11
