Time (s),Volume (m^3),N2,Ar,He,Ne,C7H16(1),O2(2),C2H5(6),HO2(16),C5H11(5),C3H7(4),C4H9(3),C6H13(10),CH3(11),C7H15(12),C7H15(7),C7H15(9),S(82),CH3O2(70),S(92),S(97),C3H7O2(48),C2H5O2(22),S(41),C6H13(59),S(120),C2H4(17),C4H9O2(56),S(67),S(261)
2.6629667054662363e-09,0.27197205501609106,89.099999999999994,0.0,0.0,0.0,0.99999999982654353,10.999999999990179,7.3549409332268728e-11,9.9554842715654794e-13,7.1491323857282566e-11,6.9630720327693427e-11,6.9210365574791855e-11,2.00142317848227e-11,2.6419918156412673e-11,3.2709486034309167e-13,2.6337970553734777e-13,1.3168230668718797e-13,9.7265060785821574e-14,2.4832429086576615e-12,8.3958289830184256e-14,4.1977960274342027e-14,1.4958151867568207e-12,1.012966466391053e-12,9.9062831182586196e-13,6.0550193785218752e-12,1.3548510569605829e-12,3.3531197304239949e-12,9.5021834906487779e-13,3.0674323128968423e-13,7.6533308190772717e-15
2.844164006073596e-09,0.2719720550161205,89.099999999999994,0.0,0.0,0.0,0.99999999981474097,10.999999999988857,7.8553342636217832e-11,1.0670283634001242e-12,7.6209973604185171e-11,7.4277677384927772e-11,7.3794212506833491e-11,2.0936450844508609e-11,2.8109390219059993e-11,3.4580942595511612e-13,2.7802418925530382e-13,1.3900276801285156e-13,1.0742225200657021e-13,2.8208728818303408e-12,9.2951000510991159e-14,4.6473942666327109e-14,1.7038707358609157e-12,1.1549434021361007e-12,1.1281448550362589e-12,6.7314677579887356e-12,1.5863060192100823e-12,3.8160550872515782e-12,1.0817702641442554e-12,3.4484054104975728e-13,9.2509238186077261e-15
3.0253613066809554e-09,0.2719720550161497,89.099999999999994,0.0,0.0,0.0,0.99999999980293841,10.999999999987454,8.3557075091244282e-11,1.138997155351506e-12,8.0910492597613844e-11,7.8913267079738047e-11,7.8361911505256962e-11,2.1818051556483035e-11,2.9786457623992417e-11,3.643392228469308e-13,2.9247850560686599e-13,1.4622790307027976e-13,1.1776356788332193e-13,3.1785029567491867e-12,1.0213452120488099e-13,5.1065252743311856e-14,1.9251448243425166e-12,1.3061523460961477e-12,1.2743455305895629e-12,7.4270898328774525e-12,1.835744663682211e-12,4.3078526530200917e-12,1.2215631741554754e-12,3.8458754780766742e-13,1.1046713426419191e-14
3.206558607288315e-09,0.27197205501617894,89.099999999999994,0.0,0.0,0.0,0.99999999979113585,10.999999999985972,8.8560584633231991e-11,1.2114570105944225e-12,8.5592961299563622e-11,8.3537528914882551e-11,8.2913456255461387e-11,2.2661171644532554e-11,3.1451351523810594e-11,3.8270826260272463e-13,3.0676496441235422e-13,1.5336885743495372e-13,1.2826496154637759e-13,3.5558833589782728e-12,1.1148657729820456e-13,5.5740745008655504e-14,2.1595801773452578e-12,1.4665794638030032e-12,1.4291862704236533e-12,8.1403559187134515e-12,2.1027155123608256e-12,4.8283459909629616e-12,1.3695477834658079e-12,4.2590762784910825e-13,1.3050063294658419e-14
3.3877559078956745e-09,0.27197205501620786,89.099999999999994,0.0,0.0,0.0,0.99999999977933329,10.999999999984412,9.3563849341126936e-11,1.2844101174230897e-12,9.025745934616319e-11,8.8150502053647141e-11,8.7448845160301558e-11,2.34678073984745e-11,3.3104297317345192e-11,4.0093689160181789e-13,3.2090281281390675e-13,1.6043524670339471e-13,1.3890605428044205e-13,3.9527702314810712e-12,1.2098795391230086e-13,6.0490803938335548e-14,2.4071200640073488e-12,1.6362109589117577e-12,1.5926234641912208e-12,8.8699135467946696e-12,2.3867212461704539e-12,5.3773744813458056e-12,1.5256754872327016e-12,4.6872907407094494e-13,1.5269909578728919e-14
3.568953208503034e-09,0.27197205501623684,89.099999999999994,0.0,0.0,0.0,0.99999999976753073,10.999999999982776,9.8566847199719771e-11,1.3578586722855849e-12,9.4904066459421771e-11,9.2752225745998472e-11,9.1968079952652075e-11,2.4239872239404021e-11,3.4745518145891241e-11,4.1904331934968615e-13,3.3490948849934075e-13,1.6743578260528801e-13,1.496686061496023e-13,4.3689219438057338e-12,1.3062124372137128e-13,6.5306717871086508e-14,2.6677076585364942e-12,1.8150329565275737e-12,1.7646134548651075e-12,9.6145133623220337e-12,2.6872384058470296e-12,5.9547802926286716e-12,1.6898977657732652e-12,5.129830596341067e-13,1.7714952549718961e-14
3.750150509110394e-09,0.27197205501626553,89.099999999999994,0.0,0.0,0.0,0.99999999975572818,10.999999999981062,1.0356955634705001e-10,1.4318048531750524e-12,9.9532861569075092e-11,9.7342738916662621e-11,9.6471166506758352e-11,2.4979154619297465e-11,3.6375231679725226e-11,4.3704297707341143e-13,3.4880003748124107e-13,1.7437798219039554e-13,1.6053715826055276e-13,4.8041024933299875e-12,1.4037142831659478e-13,7.0180969819607276e-14,2.9412866567057888e-12,2.0030316166217141e-12,1.9451130245557153e-12,1.0373045202028653e-11,3.0037203576347392e-12,6.5604108308535557e-12,1.862166763767057e-12,5.5860513334819895e-13,2.0393493515001655e-14
3.931347809717754e-09,0.27197205501629423,89.099999999999994,0.0,0.0,0.0,0.99999999974392562,10.999999999979272,1.0857195484822835e-10,1.5062508453785753e-12,1.0414392366485545e-10,1.0192208056432459e-10,1.0095811368530928e-10,2.5687368781210935e-11,3.7993653329286829e-11,4.5494968970535723e-13,3.6258809932400733e-13,1.8126866000590177e-13,1.7149785979695279e-13,5.2580781119535566e-12,1.5022489395891421e-13,7.5106745295348734e-14,3.2278006779835294e-12,2.2001930239034419e-12,2.1340789230377417e-12,1.1144479696033763e-11,3.3356085620271893e-12,7.1941160367409703e-12,2.0424347261270252e-12,6.0553344405030808e-13,2.3313607259300139e-14
4.112545110325114e-09,0.27197205501632277,89.099999999999994,0.0,0.0,0.0,0.99999999973212306,10.99999999997741,1.1357402092885646e-10,1.5811988166357701e-12,1.0873733097943555e-10,1.0649028937748947e-10,1.0542893398277717e-10,2.636611847552656e-11,3.9600993312843904e-11,4.7277517539649161e-13,3.762854462735153e-13,1.881136978905341e-13,1.825389692245035e-13,5.7306203734054659e-12,1.6016989173255306e-13,8.0078162512816274e-14,3.5271938397688028e-12,2.406503294509979e-12,2.331468319736942e-12,1.1927897468444133e-11,3.6823370151258882e-12,7.8557505655953307e-12,2.230654534102599e-12,6.5371003296212005e-13,2.6482996769833263e-14
4.293742410932474e-09,0.27197205501635113,89.099999999999994,0.0,0.0,0.0,0.9999999997203205,10.999999999975472,1.1857573276079814e-10,1.6566509411869154e-12,1.1331316178108934e-10,1.110474041065251e-10,1.0988364257842625e-10,2.7016940750957091e-11,4.1197459591084871e-11,4.9052993643221867e-13,3.8990275154028806e-13,1.9491842874898117e-13,1.9364996248395151e-13,6.2215030890775581e-12,1.7019577015106751e-13,8.5089888617092326e-14,3.8394102007567372e-12,2.6219484726346553e-12,2.5372383652357485e-12,1.2722443305493419e-11,4.0433374386080748e-12,8.5451713851274186e-12,2.4267791825468795e-12,7.0307929351078402e-13,2.9909147580696824e-14
4.474939711539834e-09,0.2719720550163794,89.099999999999994,0.0,0.0,0.0,0.99999999970851794,10.999999999973465,1.2357706868252264e-10,1.7326093765326724e-12,1.178714936120921e-10,1.1559346320478823e-10,1.1432225783884419e-10,2.7641274637338287e-11,4.2783255186657937e-11,5.0822287056627301e-13,4.0344922532395977e-13,2.0168745474180992e-13,2.0482192225980456e-13,6.7305051518175337e-12,1.8029333853159925e-13,9.0137321492592395e-14,4.1643942967909991e-12,2.8465146310459463e-12,2.7513466125621779e-12,1.3527349787931998e-11,4.4180446784584218e-12,9.2622397211192452e-12,2.6307622769697546e-12,7.5358908977510888e-13,3.3599198205980957e-14
4.837334312754553e-09,0.2719720550164355,89.099999999999994,0.0,0.0,0.0,0.99999999968491271,10.999999999969235,1.3357852610801392e-10,1.8860538249060651e-12,1.2693597015872672e-10,1.2465256836740986e-10,1.2315129376789267e-10,2.881592537653519e-11,4.592363378905691e-11,5.4345438258470366e-13,4.3036231483522515e-13,2.1513470080861507e-13,2.2731754583014404e-13,7.8019955411215925e-12,2.0067097969627918e-13,1.003229990437186e-13,4.8524439347599227e-12,3.3229538954748478e-12,3.2044081350628341e-12,1.5165429268449595e-11,5.2063503375552799e-12,1.0778775177990583e-11,3.0621191305638617e-12,8.5783268356180969e-13,4.1798455983226523e-14
5.1634894538478e-09,0.2719720550164858,89.099999999999994,0.0,0.0,0.0,0.99999999966366804,10.999999999965196,1.4257833568871742e-10,2.0259070140677146e-12,1.3503492554920596e-10,1.3276833710070592e-10,1.3104262216690656e-10,2.9795559687485348e-11,4.8715453947255236e-11,5.7502047821483319e-13,4.54415388271602e-13,2.2715186035024845e-13,2.477027653692437e-13,8.826151295135908e-12,2.1918266382688255e-13,1.095754776577176e-13,5.514800639054971e-12,3.7828025548214244e-12,3.6402570695503116e-12,1.6668583237982791e-11,5.9571811616363343e-12,1.2236874370089194e-11,3.4767566710952749e-12,9.5507917073439511e-13,5.0146881151529129e-14
5.489644594941048e-09,0.2719720550165357,89.099999999999994,0.0,0.0,0.0,0.99999999964242337,10.999999999960936,1.5157659298913328e-10,2.1674340456800061e-12,1.4307837709936127e-10,1.4084887943832111e-10,1.388822060510926e-10,3.0708623055170959e-11,5.1475710305204415e-11,6.0648126766830775e-13,4.7834124514270434e-13,2.3910445059218428e-13,2.6819026980855586e-13,9.9057255397487805e-12,2.3782457907575562e-13,1.1889253229246018e-13,6.2176699581900232e-12,4.2719852909473345e-12,4.1024689343624868e-12,1.8195883052150627e-11,6.7440212560799121e-12,1.3782518699216068e-11,3.9161485856058748e-12,1.055321430892551e-12,5.9449863014887693e-14
5.815799736034295e-09,0.27197205501658517,89.099999999999994,0.0,0.0,0.0,0.99999999962117869,10.999999999956463,1.605731742014934e-10,2.3106473476389431e-12,1.5106676576535118e-10,1.4889441588694411e-10,1.4667023508471367e-10,3.1561172676663503e-11,5.4205469113599694e-11,6.37859465172991e-13,5.0216553483600801e-13,2.5100529354254732e-13,2.8875728214041118e-13,1.1039548548824122e-11,2.5657113868399236e-13,1.2826134109106336e-13,6.9607351912111241e-12,4.7904199876543622e-12,4.5908024430448529e-12,1.9744612886876293e-11,7.5639797523135718e-12,1.5414994244781196e-11,4.3800362665438823e-12,1.1583386668848615e-12,6.9740133659607632e-14
6.141954877127542e-09,0.27197205501663446,89.099999999999994,0.0,0.0,0.0,0.99999999959993402,10.999999999951783,1.6956795648918849e-10,2.4555592971877968e-12,1.5900052910565395e-10,1.5690516578292872e-10,1.5440691735287074e-10,3.2358726568201135e-11,5.6905764252208569e-11,6.6917322411338841e-13,5.2590918558810647e-13,2.6286485276107388e-13,3.0938559673883215e-13,1.2226483578771526e-11,2.7540146652813921e-13,1.3767144062212772e-13,7.7436817056188664e-12,5.338024303200846e-12,5.1050181970855355e-12,2.1312385178338607e-11,8.4143370829183886e-12,1.713361010601053e-11,4.8681645514640082e-12,1.2639294468335574e-12,8.1048118415256283e-14
6.4681100182207895e-09,0.2719720550166833,89.099999999999994,0.0,0.0,0.0,0.99999999957868935,10.999999999946899,1.7856081815875788e-10,2.6021822076464768e-12,1.668801008680095e-10,1.6488134709001228e-10,1.6209247812863375e-10,3.3106284124538985e-11,5.9577596531967863e-11,7.0043646581210576e-13,5.4958876007968788e-13,2.7469141086891729e-13,3.3006124969877365e-13,1.3465427657152392e-11,2.9429904240263069e-13,1.4711454837182175e-13,8.566197233596239e-12,5.9147157317274991e-12,5.6448789143239448e-12,2.2897123239718686e-11,9.2925432972388539e-12,1.893769812083499e-11,5.3802819485590979e-12,1.3719109757657743e-12,9.3401959709115012e-14
7.120420300407284e-09,0.27197205501678007,89.099999999999994,0.0,0.0,0.0,0.9999999995362,10.999999999936536,1.9654029873029119e-10,2.9006098741786412e-12,1.8247838676430363e-10,1.8073086940632783e-10,1.7731120747068395e-10,3.4469214295765553e-11,6.4839721636804768e-11,7.6285284867593542e-13,5.9680661977043626e-13,2.9827100406617439e-13,3.7151298639909435e-13,1.6095088472847583e-11,3.3224513151805548e-13,1.6607430856164508e-13,1.032869731435861e-11,7.1550289976062192e-12,6.8005960445106591e-12,2.6110375717269733e-11,1.1123148561034237e-11,2.2799716246451076e-11,6.4754952905621783e-12,1.5943941585895004e-12,1.2134944216314438e-13
7.680048346252957e-09,0.27197205501686217,89.099999999999994,0.0,0.0,0.0,0.9999999994997476,10.99999999992704,2.1195797201473661e-10,3.1622033251337265e-12,1.9569161516211947e-10,1.9422023776831283e-10,1.9020699273153429e-10,3.551732402549307e-11,6.9272147359906002e-11,8.1631766694132907e-13,6.3720943019856109e-13,3.1844420210718077e-13,4.0714799593923324e-13,1.8507288006581053e-11,3.6491628491762054e-13,1.8239636606613246e-13,1.1964066149721896e-11,8.3110733235787906e-12,7.8716976897302671e-12,2.8906256873554927e-11,1.2761986582866583e-11,2.6379656724232956e-11,7.4893064215087413e-12,1.791486404732476e-12,1.4888237940231684e-13
8.239676392098631e-09,0.2719720550169435,89.099999999999994,0.0,0.0,0.0,0.99999999946329521,10.999999999916996,2.2736834898213273e-10,3.4290026775813588e-12,2.0875118002285543e-10,2.0761080914590752e-10,2.0295592754065241e-10,3.6471192934042054e-11,7.3633465580810992e-11,8.6973054443138617e-13,6.7754772590623944e-13,3.3858235942475545e-13,4.4282526368880226e-13,2.1058524499451952e-11,3.9766161376376473e-13,1.9875348612687267e-13,1.3711681159206877e-11,9.5515996995764767e-12,9.0150842238663021e-12,3.1731791154883563e-11,1.4454117443631573e-11,3.020270319581727e-11,8.5703867234329535e-12,1.9936731553549784e-12,1.7980531415280008e-13
8.799304437944304e-09,0.2719720550170241,89.099999999999994,0.0,0.0,0.0,0.99999999942684281,10.999999999906434,2.4277085257977253e-10,3.7010684312431453e-12,2.2165916676312422e-10,2.2090364681202421e-10,2.1555949809134794e-10,3.7344925167842866e-11,7.792784910744761e-11,9.231070224319685e-13,7.178431506099003e-13,3.5869631975190472e-13,4.7852919975560683e-13,2.374412847537236e-11,4.3045952276805834e-13,2.151348251892161e-13,1.5570030257880683e-11,1.087618573169541e-11,1.0229615710477045e-11,3.4581905997077461e-11,1.6191568140970839e-11,3.4265996889523158e-11,9.717565548035026e-12,2.2004340067452609e-12,2.1420347210226805e-13
9.358932483789978e-09,0.2719720550171039,89.099999999999994,0.0,0.0,0.0,0.99999999939039041,10.999999999895357,2.5816491742380809e-10,3.978460613352782e-12,2.3441763201618398e-10,2.3409980358220463e-10,2.2801924737090201e-10,3.8150531151109634e-11,8.2159251479455213e-11,9.7645785981629635e-13,7.581110706858893e-13,3.7879378678381624e-13,5.1424901765021652e-13,2.655965505909002e-11,4.632946730382598e-13,2.3153267969010514e-13,1.7537619280482454e-11,1.2284407589463633e-11,1.1514168201627083e-11,3.745236019439913e-11,1.7967472543256426e-11,3.8566785927580442e-11,1.0929698030390837e-11,2.4113245690366798e-12,2.5214922098869268e-13
9.918560529635651e-09,0.2719720550171831,89.099999999999994,0.0,0.0,0.0,0.99999999935393802,10.999999999883785,2.7354999005542049e-10,4.2612387770547807e-12,2.4702860388890941e-10,2.4720032182261572e-10,2.4033676368328132e-10,3.8898215274896803e-11,8.6331417451342982e-11,1.029790164135337e-12,7.983620767466651e-13,3.9888007479327816e-13,5.4997759808221716e-13,2.9500873469313394e-11,4.9615648560430496e-13,2.4794173545382683e-13,1.9612971883583118e-11,1.377584009432508e-11,1.2867633594477059e-11,4.0339615609898868e-11,1.9775933299505692e-11,4.3102414636084988e-11,1.2205664257291352e-11,2.625966051107471e-12,2.9370314227530998e-13
9.999999999999999e-09,0.27197205501726157,89.099999999999994,0.0,0.0,0.0,0.99999999934863326,10.999999999882064,2.7578810979263894e-10,4.3028423204855188e-12,2.488516324218546e-10,2.4909885545413184e-10,2.4211750248580545e-10,3.9002730133947037e-11,8.6933845478371467e-11,1.037550069402118e-12,8.0421863788166166e-13,4.0180242279694252e-13,5.5517739971297396e-13,2.9939125994164553e-11,5.0094042768965635e-13,2.5033034805997167e-13,1.9923881084751461e-11,1.3999790010160798e-11,1.3070274298658705e-11,4.0760997987116925e-11,2.0041509647911566e-11,4.3781878545150198e-11,1.2396603288144593e-11,2.6574942705810467e-12,3.0005410068406041e-13
1.0478188575481325e-08,0.27197205501726157,89.099999999999994,0.0,0.0,0.0,0.99999999931748562,10.999999999871736,2.8892552910788767e-10,4.5494620045472584e-12,2.5949408238741244e-10,2.6020623353245974e-10,2.5251366988347688e-10,3.959665042281641e-11,9.0447894208637033e-11,1.0831085034687661e-12,8.3860336338317939e-13,4.1895879845299578e-13,5.8571037281111051e-13,3.2563755744083979e-11,5.2903776596466584e-13,2.6435837787909731e-13,2.1794629332807046e-11,1.5350056794193255e-11,1.428891939451179e-11,4.3240712573870911e-11,2.1611892241862842e-11,4.7870313153942601e-11,1.3544368309672876e-11,2.844035325559871e-12,3.389151179838339e-13
1.1597444667172671e-08,0.27197205501741656,89.099999999999994,0.0,0.0,0.0,0.99999999924458094,10.99999999984624,3.1964590189256635e-10,5.1424776428131632e-12,2.8399642106418252e-10,2.85938313975549e-10,2.7645227011272294e-10,4.0873992307450433e-11,9.852703759163872e-11,1.1897131660459522e-12,9.1907372117856549e-13,4.5910208607095787e-13,6.5717866838748867e-13,3.9039357204423276e-11,5.9484174498760973e-13,2.9720588955711973e-13,2.6471110728509046e-11,1.8745131014281183e-11,1.7330659010332247e-11,4.907496004747508e-11,2.5349695919615539e-11,5.8093023917207516e-11,1.640572126702797e-11,3.2894001698171579e-12,4.404644770927947e-13
1.2523129285793417e-08,0.271972055017543,89.099999999999994,0.0,0.0,0.0,0.99999999918428484,10.999999999823796,3.4501997503785014e-10,5.6498959460457956e-12,3.0383841873547457e-10,3.0694302329356079e-10,2.9584034259242493e-10,4.1836516685825902e-11,1.0506837676865365e-10,1.2778557706055826e-12,9.8562728069753378e-13,4.9229481859536011e-13,7.1628251237259984e-13,4.4730853765889112e-11,6.4929422032962251e-13,3.2438051761377198e-13,3.0647664568446053e-11,2.17994864849945e-11,2.0042045756315498e-11,5.392365759794987e-11,2.8491771028662724e-11,6.722856858595334e-11,1.8952656459336233e-11,3.6660353188681821e-12,5.3578085659582749e-13
1.3448813904414162e-08,0.2719720550176678,89.099999999999994,0.0,0.0,0.0,0.99999999912398874,10.999999999800176,3.703615151008274e-10,6.1729477839267072e-12,3.2330681438739771e-10,3.2770165311631308e-10,3.1486498057526895e-10,4.2735444245679382e-11,1.1149613462991412e-10,1.3659805133049104e-12,1.0521895288483767e-12,5.2548466566263901e-13,7.7537769694631106e-13,5.0710507257756569e-11,7.0376446681639643e-13,3.5155809260411446e-13,3.5097124863881551e-11,2.5074874541966827e-11,2.2925631942495432e-11,5.8786490511722569e-11,3.1667084271385786e-11,7.6969387488017945e-11,2.1658094291090982e-11,4.0493643232540209e-12,6.4142551681843226e-13
