Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139)
2.389672514758764e-10,0.002099464402371904,5.0836216168227043e-17,6.8977749323716274e-13,1.7439829948390033e-13,1.0985508407566025e-14,2.1480525264477305e-10,2.0747075337976003e-15,-2.574970804951846e-30,2.5271602118448211e-22,8.3670757201412988e-26,8.0871797337848175e-22,-8.2920422927151403e-26,2.6644117181079395e-17,1.4297537235297229e-21,7.6575094895026103e-28,4.6183893773311433e-30,2.1377723028120306e-25,2.0265935884848723e-30,2.4597854777753915e-40,6.7867917371334677e-23,1.4260133958485167e-25,1.6911677508202932e-19,1.0653275763719609e-22,2.1785795459538977e-10,6.4886889221270253e-19,1.1049356973281922e-20,3.8422896012627871e-17,-1.2379613257990719e-38,2.5388643943443827e-30,1.5347131355582328e-21,8.4946450063328106e-28,2.738993916738741e-36,0.88129999999999997,0.0,0.0,0.0,0.0098855889061672583,0.10880263825717035,9.9999999999973957e-05,1.5834626927881196e-07,1.8262972476872235e-06,1.4774160530118677e-06,1.0190526418395281e-12,3.5488667337843846e-07,1.3778165841011732e-09,6.6357025082993299e-09,4.9249170615311413e-15,6.2228372531666725e-17,4.3259894611703451e-12,1.1446155825605572e-10,2.4245391755775105e-07,2.6270754160742834e-09,4.7817267874551753e-19,9.3315258667613627e-16,1.4178641211291493e-19,5.5591310950475313e-17,3.4029312711227025e-07,1.3360057332349109e-18,5.8314115353352272e-20,3.8547441284563422e-21,5.6658403312046305e-23,7.7320041871623519e-24,4.185203678688845e-10,2.1768023611015419e-10,1.0904049759824715e-13,6.8426189258603527e-14,8.6766400602799033e-16,2.5263044219166765e-16,2.5746151563887503e-22,2.5282336664026568e-12,7.6304653293415933e-23,6.3977433754232193e-14,7.4468887452350175e-13,3.0255956206011018e-13,2.7466724981273486e-16,1.8837040942242757e-16,6.3677708595863807e-16,1.5363953797099589e-22,2.2955770199994497e-18,4.4920724398411121e-19,8.8935272427939783e-27,7.3213912228702976e-22,5.0796392360061453e-27,6.5887669201017896e-23,1.1392558548133701e-19,1.0689458672421213e-13,4.7702178623083805e-19,8.6645178013792119e-23,1.4433849943965385e-27,1.0070438966192634e-18,1.0953111782706219e-14,2.6081180242195225e-17,9.5878857389021992e-22,2.2393656201163115e-23,7.3544897896091214e-21,3.5479326961191724e-19,8.0255952589685507e-28,1.7461213787994693e-27,2.2295211848941729e-33,1.1851835385492147e-25,8.7116835944407755e-30,1.3159997989613623e-28,1.7813351528668069e-31,5.2706495506402544e-27
2.4275757820504596e-10,0.002099464387775389,5.2282707038150501e-17,7.0585206318789958e-13,1.7560312979697559e-13,1.1493792702589488e-14,2.2159396083857711e-10,2.2059658851517896e-15,-2.5412231713009177e-30,-4.8402324344052502e-22,8.6899411748450631e-26,1.6120207112403169e-21,-8.1235815916560014e-26,2.7330041607378445e-17,1.4979514438115249e-21,8.0808015102561336e-28,4.8978485007856215e-30,2.2295626740364463e-25,2.1828887505784529e-30,2.7094141880497396e-40,7.1108251667755513e-23,1.4225623253461265e-25,1.743756074551624e-19,1.0652265826676502e-22,2.271033810442561e-10,6.8749498850158428e-19,1.190024307013531e-20,4.0857332712552469e-17,-1.2447323275978375e-38,2.6237992387872367e-30,1.6079467784805473e-21,9.1213855127571429e-28,3.0243133035153984e-36,0.88129999999999997,0.0,0.0,0.0,0.0098855189299454811,0.10880263128798111,9.9999999999973266e-05,1.6085676314424975e-07,1.8552491023322233e-06,1.4995976769598389e-06,1.0352073881796756e-12,3.6174315261099881e-07,1.3778073156156434e-09,6.7413738212788828e-09,5.0200674309188423e-15,6.3219338323364661e-17,4.5483759853295505e-12,1.181839700867569e-10,2.4630753124081298e-07,2.711045214808245e-09,4.8787285192736752e-19,9.7494727984117833e-16,1.4812613078831322e-19,5.8832022753118981e-17,3.4570192860226217e-07,1.4325855750921681e-18,6.3242971334688584e-20,4.1899327823432588e-21,6.2462552463616504e-23,8.5392598873715855e-24,4.2892520952625733e-10,2.2691810010291734e-10,1.1367107029254602e-13,7.1339457723050006e-14,8.7902634769438664e-16,2.7129026695324462e-16,2.5895822622179915e-22,2.6062915488827782e-12,8.3001258795250743e-23,6.5067958845226035e-14,7.6178551137508815e-13,3.1433462140095304e-13,2.8536874988174992e-16,1.9570848267375591e-16,6.6261140625573006e-16,1.5987275649407346e-22,2.3709080460888873e-18,4.6678611190479652e-19,9.2415585019775933e-27,7.561966171811116e-22,5.2784212478272537e-27,6.8538816197306468e-23,1.1939114487563183e-19,1.1001644018290624e-13,4.9095327240666661e-19,9.2195204372762408e-23,1.5358493633535682e-27,1.0364549995137642e-18,1.1460424104556434e-14,2.7090640000391283e-17,9.9589903404532647e-22,2.3260395422535205e-23,7.6392408401500667e-21,3.7428936031840328e-19,8.7629189636243577e-28,1.8979613050801425e-27,2.4201171782825763e-33,1.2286925936259218e-25,9.0315133365513951e-30,1.36437409383338e-28,1.8467298372223012e-31,5.4321241005794693e-27
2.4654790493421553e-10,0.0020994643731747577,5.3747070315655273e-17,7.2202442147151824e-13,1.7674442130783212e-13,1.2016792602443145e-14,2.2848789032204358e-10,2.3433425017133458e-15,-2.5079175980198918e-30,-1.341141236991587e-22,9.020010121503948e-26,1.3307858798505327e-21,-7.9526217741825366e-26,2.8023787313422106e-17,1.5682517597450739e-21,8.520295808847579e-28,5.1891603161739553e-30,2.3238291731604409e-25,2.348541023983737e-30,2.9801024590333967e-40,7.4448626372374725e-23,1.4189092096353501e-25,1.7971014089821209e-19,1.0642968418160093e-22,2.3657654964612155e-10,7.2773119731265214e-19,1.2801342010841608e-20,4.3403549789153031e-17,-1.2512314585865226e-38,2.7097674417876854e-30,1.6834388297111632e-21,9.7840385906844117e-28,3.3341939303048628e-36,0.88129999999999997,0.0,0.0,0.0,0.0098854489533817223,0.10880262431649548,9.9999999999972602e-05,1.6336722326173421e-07,1.8842004829551668e-06,1.5217763506218608e-06,1.0513618681558779e-12,3.6860181699381558e-07,1.3777980470787959e-09,6.8470433920688209e-09,5.1152481246239153e-15,6.4210287777134722e-17,4.7782687249500469e-12,1.2196798001097937e-10,2.5016111568697096e-07,2.7963350899905169e-09,4.976405368851742e-19,1.0178804177041828e-15,1.5466084269327306e-19,6.2215226972183781e-17,3.5111069261582423e-07,1.53469979446504e-18,6.850949961350878e-20,4.548980056217368e-21,6.8765357957566279e-23,9.4176562716690368e-24,4.393949379354123e-10,2.3638351904456114e-10,1.184157887290483e-13,7.4324734717760883e-14,8.9039060579055651e-16,2.9100167825741567e-16,2.6052605216680409e-22,2.6854454420395985e-12,9.0180525838033949e-23,6.6162367897961847e-14,7.7899713863728375e-13,3.2637781098704518e-13,2.9631421017248657e-16,2.0321381393984251e-16,6.8906040972461302e-16,1.662542836325767e-22,2.4475915487565589e-18,4.8474984652156475e-19,9.5972094588054299e-27,7.8068650353909885e-22,5.4815553366116203e-27,7.1259788226789654e-23,1.2503244266250754e-19,1.1317427949201678e-13,5.0504534809231699e-19,9.8009442878022384e-23,1.6327159590773436e-27,1.0662051303145875e-18,1.1982423937142465e-14,2.8122785131096097e-17,1.0338434908303341e-21,2.4146612765077434e-23,7.9303933007425821e-21,3.9453407447264676e-19,9.5557608869811388e-28,2.06060957385496e-27,2.6241564642222207e-33,1.2731319813907142e-25,9.3581821879384947e-30,1.4137841167904861e-28,1.913522832934894e-31,5.5968430308228939e-27
2.503382316633851e-10,0.0020994643585704152,5.5230749113814046e-17,7.3832533080784599e-13,1.7813605192630963e-13,1.2554678402988381e-14,2.3548668990937995e-10,2.4870239381352153e-15,-2.4750488858345859e-30,6.9309888250450419e-22,9.3573247678629893e-26,5.7391056820485976e-22,-7.7875818798929231e-26,2.8724608199863618e-17,1.6406847845065876e-21,8.9763618889726725e-28,5.4926373693214831e-30,2.4206029779992024e-25,2.5239631613118046e-30,3.2734095274961575e-40,7.7890474262728308e-23,1.4159022553418568e-25,1.8512017473538969e-19,1.0660695215455524e-22,2.4627886037784818e-10,7.6961594133220303e-19,1.3754728375429926e-20,4.6064761606499299e-17,-1.2574637376554089e-38,2.7968175186395247e-30,1.7612215135114219e-21,1.0484093322371301e-27,3.6703173816613682e-36,0.88129999999999997,0.0,0.0,0.0,0.0098853789764761016,0.10880261734290944,9.999999999997191e-05,1.6587764963139326e-07,1.9131513894478521e-06,1.5439522695982849e-06,1.0675160817085881e-12,3.7546247077569564e-07,1.3777887784906473e-09,6.952711220264896e-09,5.2104564261188072e-15,6.5201220889185777e-17,5.0157908730079262e-12,1.2581368227612889e-10,2.5401467089610674e-07,2.8829450014851506e-09,5.0747583638432223e-19,1.0619625712910947e-15,1.6139373716563647e-19,6.574519480652645e-17,3.5651941915673432e-07,1.6425865315069715e-18,7.4131679792896342e-20,4.933227527128188e-21,7.5601839308731156e-23,1.0372358499087088e-23,4.4992811267542126e-10,2.4607789172334856e-10,1.2327535533750639e-13,7.7382465259111587e-14,9.0175642221062761e-16,3.1180586927199812e-16,2.6228906468667036e-22,2.7656914651653554e-12,9.7870084049650881e-23,6.7260601708447019e-14,7.9632203050095539e-13,3.3869091385674939e-13,3.0750525548035506e-16,2.1088751692943041e-16,7.1612844569890379e-16,1.7278516877774584e-22,2.5256356287751748e-18,5.0310078144876964e-19,9.9605263148223731e-27,8.0561137057189047e-22,5.6890678908970095e-27,7.4051585282425886e-23,1.3085255318201089e-19,1.1636776873275228e-13,5.1929651418308494e-19,1.0409632731195272e-22,1.7341253150786683e-27,1.0962911241928351e-18,1.2519278823683061e-14,2.9177754853087504e-17,1.0726270625347383e-21,2.5052427765549845e-23,8.2279864762019347e-21,4.1554410036005857e-19,1.0407418275085119e-27,2.2346739645232588e-27,2.8423950998834425e-33,1.3185073360059477e-25,9.691731568958915e-30,1.4642361517488678e-28,1.9817226083563844e-31,5.7649711634627106e-27
2.541285583925547e-10,0.0020994643439627503,5.6732068786313877e-17,7.5471890785477725e-13,1.7935823165865254e-13,1.3107615758282237e-14,2.425908134916725e-10,2.6371999600268449e-15,-2.4426106989873968e-30,-1.5421375782231272e-22,9.7019265194558879e-26,1.4938570378605748e-21,-7.6180259265559167e-26,2.9433378288669348e-17,1.7152803133123631e-21,9.4493456391871286e-28,5.808597583161573e-30,2.5199222545083484e-25,2.7095809766779973e-30,3.5907471262919215e-40,8.1435224292626911e-23,1.4124913289169305e-25,1.9060550883277956e-19,1.065922002539688e-22,2.5621168219594866e-10,8.1318783761385406e-19,1.4762525710443394e-20,4.8844218282271921e-17,-1.2634340406042174e-38,2.8848901751818981e-30,1.8413269682674643e-21,1.1223077836122356e-27,4.0344501150738879e-36,0.88129999999999997,0.0,0.0,0.0,0.0098853089992288045,0.10880261036740208,9.9999999999971246e-05,1.6838804225335465e-07,1.9421018216400208e-06,1.5661256133609233e-06,1.0836700287436615e-12,3.8232493433115907e-07,1.3777795098512219e-09,7.0583773052787e-09,5.3056898426597491e-15,6.6192137653999571e-17,5.2610655577519063e-12,1.2972117109581003e-10,2.5786819686810193e-07,2.9708749091462308e-09,5.173788531453151e-19,1.1072041691817662e-15,1.6832800343459449e-19,6.9426263040825665e-17,3.6192810822875467e-07,1.7564908312961963e-18,8.0128182214621327e-20,5.3440729490470838e-21,8.3008950854572254e-23,1.1408829562293416e-23,4.6052332687432277e-10,2.5600258593171709e-10,1.2825045698119976e-13,8.0513084499808539e-14,9.1312282032307702e-16,3.3374493996047094e-16,2.6410700652194563e-22,2.847025751244865e-12,1.0609875281348667e-22,6.8362603152515379e-14,8.1375848488910607e-13,3.5127568629532223e-13,3.189434862232571e-16,2.1873068864158192e-16,7.4381979839687229e-16,1.7946644561002802e-22,2.605048455901292e-18,5.2184126263342595e-19,1.0331555515738633e-26,8.3097382958909117e-22,5.9009854386790226e-27,7.6915213325079283e-23,1.3685456803055804e-19,1.195965751080196e-13,5.3370528550562404e-19,1.1046443792143569e-22,1.8402204056052689e-27,1.1267098457307368e-18,1.3071154745173691e-14,3.0255685946386387e-17,1.1122547777856434e-21,2.5977957866735931e-23,8.5320589828509378e-21,4.3733622734903036e-19,1.132133402456743e-27,2.4207877074874754e-27,3.0756212782822346e-33,1.3648242064291993e-25,1.0032202273543884e-29,1.5157363875754079e-28,2.0513375037725936e-31,5.9365381883173118e-27
2.5791888512172425e-10,0.0020994643293520978,5.8252121013283979e-17,7.712284209751073e-13,1.8054474004342316e-13,1.3675771367016658e-14,2.4980009950814097e-10,2.7940631943429977e-15,-2.410597615229034e-30,-1.0730097333087253e-24,1.0053855879863895e-25,1.4154882731583362e-21,-7.4472317352410687e-26,3.014996519499475e-17,1.7920681948270599e-21,9.9396149100606808e-28,6.137362362705808e-30,2.6218199000059227e-25,2.9058343538871423e-30,3.9337703031760395e-40,8.5084301425623478e-23,1.4090087144155933e-25,1.9616594476453809e-19,1.0654885548004435e-22,2.6637634950884858e-10,8.5848571915725376e-19,1.5826913605495768e-20,5.1745212244316753e-17,-1.2691472223139956e-38,2.9740105246392337e-30,1.9237872355632529e-21,1.2002565189961018e-27,4.4284664909792098e-36,0.88129999999999997,0.0,0.0,0.0,0.0098852390216399612,0.10880260339013607,9.9999999999970528e-05,1.7089840112774633e-07,1.9710517794176891e-06,1.5882965444444387e-06,1.0998237091981684e-12,3.891890449692925e-07,1.377770241160537e-09,7.1640416466838153e-09,5.4009461165116131e-15,6.718303806757769e-17,5.5142158375541786e-12,1.3369054064694001e-10,2.6172169360283821e-07,3.060124772824789e-09,5.2734968984835686e-19,1.1536154804772427e-15,1.7546683058125307e-19,7.3262843029166601e-17,3.6733675983563046e-07,1.8766657120436185e-18,8.6518481700071373e-20,5.7829797742368625e-21,9.1025937927256003e-23,1.2532885016134185e-23,4.7117921086742628e-10,2.661589349413029e-10,1.3334176318673247e-13,8.3717016607366077e-14,9.2449093614515564e-16,3.5686202665695542e-16,2.6600423193923491e-22,2.92944444880669e-12,1.1489674484029161e-22,6.946831417537247e-14,8.3130482935829172e-13,3.6413385453136106e-13,3.3063047542807436e-16,2.2674440730040129e-16,7.7213867884652778e-16,1.8629913015079343e-22,2.6858382788605269e-18,5.4097365073692486e-19,1.0710343798583612e-26,8.5677651720976657e-22,6.1173346743435231e-27,7.9851685137561962e-23,1.4304159863889552e-19,1.2286036934512568e-13,5.4827019261486781e-19,1.1712252268697197e-22,1.9511470000776176e-27,1.1574581927152194e-18,1.3638215919026394e-14,3.1356712451477079e-17,1.1527315644891994e-21,2.692331815918523e-23,8.8426486635806513e-21,4.5992735800553801e-19,1.2301121398752267e-27,2.6196137978502595e-27,3.3246607937122872e-33,1.4120880465592238e-25,1.0379634396766057e-29,1.5682909071737906e-28,2.1223757165927009e-31,6.111685293861393e-27
2.617092118508938e-10,0.002099464314738804,5.9791648086197848e-17,7.8786967159799453e-13,1.8202436793404329e-13,1.4259310250079195e-14,2.571141965964598e-10,2.9578087760792391e-15,-2.3790043195443177e-30,2.2898198882453902e-22,1.0413152663191247e-25,1.2618670886425616e-21,-7.2833264745658713e-26,3.0873337394297643e-17,1.8710783551511089e-21,1.0447546638018734e-27,6.4792570390566632e-30,2.7263294587343141e-25,3.1131743664444292e-30,4.3042824840087853e-40,8.8839127448081969e-23,1.4062698633074748e-25,2.0180128525893576e-19,1.0681247410914667e-22,2.76774170720759e-10,9.0554857959880028e-19,1.6950116090784784e-20,5.4771067810252664e-17,-1.2746080553762681e-38,3.06419885882109e-30,2.0086342814821836e-21,1.2824164477637098e-27,4.8543175956796654e-36,0.88129999999999997,0.0,0.0,0.0,0.0098851690437097104,0.10880259641126305,9.9999999999969837e-05,1.7340872625469619e-07,2.0000012626570651e-06,1.6104652140622498e-06,1.1159771230037521e-12,3.960546513185587e-07,1.3777609724186126e-09,7.2697042440202683e-09,5.4962231470233393e-15,6.8173922125606444e-17,5.7753647207971499e-12,1.3772188507977507e-10,2.6557516110019738e-07,3.150694552365836e-09,5.3738844915230583e-19,1.2012066530279645e-15,1.8281340753194099e-19,7.7259404537167621e-17,3.7274537398109343e-07,2.0033706216968641e-18,9.3322712254301988e-20,6.2514657067729471e-21,9.9693981514901756e-23,1.3750638590600219e-23,4.8189442277719699e-10,2.7654824604002414e-10,1.3854993043152168e-13,8.6994677481056279e-14,9.3586035025010492e-16,3.8120108598598883e-16,2.6815089904287101e-22,3.0129437185184979e-12,1.2429542641740428e-22,7.0577676911483529e-14,8.4895941249951716e-13,3.772671218007228e-13,3.4256777516997652e-16,2.3492973676860535e-16,8.010892420759357e-16,1.9328422490995136e-22,2.768013407117359e-18,5.6050031883780304e-19,1.1096938146224821e-26,8.8302208945506086e-22,6.3381424326895716e-27,8.2862018929658187e-23,1.4941677227372362e-19,1.2615882489427804e-13,5.6298977821737201e-19,1.2407946281089557e-22,2.0670530879718674e-27,1.188533088587058e-18,1.4220625200058078e-14,3.2480966313645315e-17,1.1940622735202378e-21,2.7888621934458136e-23,9.1597927697751049e-21,4.8333448099953425e-19,1.335053463828056e-27,2.8318398096205754e-27,3.5903705470577095e-33,1.460304237225483e-25,1.0734067496498003e-29,1.6219057119366025e-28,2.1948453344001215e-31,6.2905665198230802e-27
2.654995385800634e-10,0.002099464300123122,6.1349989976151123e-17,8.046284850307538e-13,1.8328156018454052e-13,1.4858394720430309e-14,2.6453363455224577e-10,3.1286344494222017e-15,-2.3478249707764924e-30,-4.4808191592007765e-23,1.0779856007175898e-25,1.6145318120618197e-21,-7.1141640138402819e-26,3.1604931781317724e-17,1.9523402650542296e-21,1.0973488650701851e-27,6.8346106570197873e-30,2.8334878814738407e-25,3.3320635640436634e-30,4.7039297050798299e-40,9.2701120808252333e-23,1.403058424058585e-25,2.0751133336332329e-19,1.0686531850081661e-22,2.8740642868872286e-10,9.5441557004837091e-19,1.8134400909069025e-20,5.7925140744349723e-17,-1.2798212253226159e-38,3.1554427597752048e-30,2.0958999978071345e-21,1.3689520380958776e-27,5.3140347480945039e-36,0.88129999999999997,0.0,0.0,0.0,0.0098850990654382152,0.10880258943092255,9.9999999999969132e-05,1.7591901763433221e-07,2.02895027121106e-06,1.6326317622470343e-06,1.1321302700790455e-12,4.0292161318624893e-07,1.3777517036254698e-09,7.3753650967798657e-09,5.5915189886775062e-15,6.9164789823319882e-17,6.0446351665850395e-12,1.4181529851838928e-10,2.6942859936006126e-07,3.2425842076090135e-09,5.4749523367868895e-19,1.2499877155684974e-15,1.903709230616993e-19,8.1420474764866104e-17,3.7815395066886202e-07,2.1368713384755896e-18,1.0056165751137803e-19,6.7511019523343751e-21,1.0905617551776016e-22,1.5068501798581585e-23,4.9266764803381318e-10,2.8717180098876725e-10,1.4387560237310141e-13,9.0346474897195393e-14,9.4723074456213672e-16,4.0680688250827551e-16,2.7031592030351596e-22,3.0975197329826097e-12,1.3432730191228224e-22,7.1690637319216012e-14,8.667206049169302e-13,3.9067716876037186e-13,3.547569169481406e-16,2.432877268051774e-16,8.3067558810081049e-16,2.0042271912423261e-22,2.8515822093632338e-18,5.8042365220275728e-19,1.1491385782834254e-26,9.097132213327029e-22,6.5634356863400472e-27,8.594723827352419e-23,1.559832317875761e-19,1.2949161788171818e-13,5.7786259696223307e-19,1.3134427058474895e-22,2.1880888432810394e-27,1.2199314819994743e-18,1.4818544103958766e-14,3.3628577420660266e-17,1.2362516801072014e-21,2.8873980717480354e-23,9.4835279719356621e-21,5.0757466958306692e-19,1.4473468040213879e-27,3.0581775558331641e-27,3.8736382032015499e-33,1.5094780877977574e-25,1.1095540605227355e-29,1.6765867235083899e-28,2.2687543373714437e-31,6.4732773940011814e-27
2.6928986530923297e-10,0.0020994642855053404,6.2927213509797835e-17,8.2150624150447459e-13,1.8439244984292531e-13,1.5473186284308443e-14,2.7205833250057495e-10,3.3067409294520162e-15,-2.3170542009540921e-30,-4.8453075028128385e-23,1.1154004257780292e-25,1.6994580363508375e-21,-6.9407453924528321e-26,3.2344876242548391e-17,2.0358835167264813e-21,1.1517811780326195e-27,7.2037566364907787e-30,2.9433315421386634e-25,3.5629801693526774e-30,5.134555693922386e-40,9.6671696358128074e-23,1.399474811699518e-25,2.1329589373034449e-19,1.0678945672811087e-22,2.9827437665614431e-10,1.0051260223132525e-18,1.9382087857849018e-20,6.121082387596468e-17,-1.2847913658766006e-38,3.2477145923339702e-30,2.1856161888869262e-21,1.4600320153210872e-27,5.8097831449771043e-36,0.88129999999999997,0.0,0.0,0.0,0.0098850290868256231,0.10880258244924253,9.9999999999968414e-05,1.7842927526678238e-07,2.0578988049446409e-06,1.654796316854598e-06,1.148283150349336e-12,4.097898025545883e-07,1.3777424347811293e-09,7.4810242044711449e-09,5.6868318649137497e-15,7.0155641156109354e-17,6.3221500782654741e-12,1.459708750569797e-10,2.7328200838231176e-07,3.3357936983878743e-09,5.5767014601486901e-19,1.2999685580471499e-15,1.9814256574367271e-19,8.5750648884495084e-17,3.8356248990263923e-07,2.2774412448718905e-18,1.0825688786022942e-19,7.2835247754556537e-21,1.191579676361283e-22,1.6493251038986036e-23,5.0349760360188749e-10,2.9803085195809493e-10,1.493194078086213e-13,9.3772807216352797e-14,9.586023888402376e-16,4.3372514147025735e-16,2.7248095765283117e-22,3.1831686789036213e-12,1.450262614160605e-22,7.2807140055468589e-14,8.8458680158147405e-13,4.0436564966344461e-13,3.6719940820136266e-16,2.5181941067692581e-16,8.6090175262167807e-16,2.0771558651263519e-22,2.9365531241408829e-18,6.0074605101426944e-19,1.1893734227890675e-26,9.368526102284791e-22,6.793241576585671e-27,8.9108373085560807e-23,1.6274413866028222e-19,1.3285842757802733e-13,5.9288721753080273e-19,1.3892611457729104e-22,2.314407044256623e-27,1.2516503512298302e-18,1.5432132572943347e-14,3.479967325457236e-17,1.2793044710308688e-21,2.9879503967568321e-23,9.8138902613907479e-21,5.3266509557410729e-19,1.5673985925340132e-27,3.2993683246179551e-27,4.1753888722949611e-33,1.5596148237565676e-25,1.146409213870469e-29,1.7323397700113113e-28,2.3441105795949363e-31,6.6598744224355944e-27
2.7308019203840254e-10,0.0020994642708857107,6.4523024576946083e-17,8.3849659898180384e-13,1.8564475905965731e-13,1.6103844608701818e-14,2.7968800248000605e-10,3.4923316613132714e-15,-2.286686747722362e-30,4.5889742291491094e-23,1.1535635001618569e-25,1.6883801068170272e-21,-6.7702435671552397e-26,3.3092040229884719e-17,2.1217378305345749e-21,1.2080896940908622e-27,7.587032742407398e-30,3.0558970100132619e-25,3.8064144173972832e-30,5.5982273949969944e-40,1.0075226538435902e-22,1.3962357374010775e-25,2.191547723266568e-19,1.068513713578259e-22,3.0937923967260951e-10,1.0577194406538757e-18,2.069554758748109e-20,6.4631545659892484e-17,-1.2895230119281877e-38,3.3410133589350654e-30,2.2778145743760232e-21,1.5558292930025407e-27,6.3438022936760149e-36,0.88129999999999997,0.0,0.0,0.0,0.0098849591078721006,0.10880257546634023,9.9999999999967682e-05,1.8093949915217475e-07,2.0868468637117532e-06,1.6769589948111172e-06,1.1644357637337306e-12,4.1665910233362383e-07,1.377733165885613e-09,7.5866815665637464e-09,5.782160150822012e-15,7.114647611900134e-17,6.6080323077090602e-12,1.5018870876192124e-10,2.7713538816683093e-07,3.4303229845294792e-09,5.6791328872618338e-19,1.3511589376415049e-15,2.0613152394809522e-19,9.0254588082140176e-17,3.8897099168611269e-07,2.4253612147228478e-18,1.1643075485231463e-19,7.8504352959591938e-21,1.3004717926465834e-22,1.8032032467809219e-23,5.1438303636693221e-10,3.0912662294692573e-10,1.5488196138736641e-13,9.7274063834919785e-14,9.6997515401286908e-16,4.62002526163562e-16,2.7483178857214953e-22,3.2698867566614079e-12,1.5642757837115089e-22,7.3927128037984643e-14,9.0255642075543648e-13,4.1833419342669662e-13,3.7989673328088495e-16,2.6052580582529862e-16,8.9177170961771601e-16,2.1516378590225672e-22,3.0229346581480694e-18,6.2146993036347946e-19,1.2304031296038563e-26,9.6444297529819642e-22,7.0275874133043984e-27,9.2346459495246126e-23,1.6970267263572107e-19,1.3625893628635977e-13,6.0806222213792086e-19,1.4683431621619894e-22,2.4461630164446454e-27,1.2836867031266576e-18,1.6061549031670012e-14,3.5994378989249773e-17,1.3232252482103958e-21,3.0905299162176289e-23,1.015091497783315e-20,5.5862302509412251e-19,1.6956322701378734e-27,3.5561827870014645e-27,4.496585119882777e-33,1.6107195901149389e-25,1.1839759921098373e-29,1.7891705898482747e-28,2.4209217942135299e-31,6.8504769302154145e-27
