Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202)
1.7785039377051709e-10,0.003552514110219164,3.9749683147059078e-17,6.5470893140237898e-13,3.7708357899517511e-13,3.6173890252871452e-17,6.3651020136508248e-11,1.6777641592811378e-16,1.5425415008986552e-30,1.7184439370299345e-22,1.2273925669211187e-32,-2.574389462627441e-22,4.5823505653407887e-27,1.3152680144895218e-17,1.1314209353174352e-24,2.2383139235264762e-30,1.3353248289117668e-30,6.5351628459087734e-26,1.5143376498773911e-31,-4.1594065808181985e-40,2.1236366264290676e-29,-2.552837845826149e-27,9.5934906927608625e-38,8.5533731350668829e-23,5.7188248427314149e-34,1.0223250588080703e-37,1.8351503799342599e-31,8.0470232273219823e-20,3.8767530933512692e-39,-1.4851187647154286e-32,6.8248099706707166e-30,1.9828568584961055e-36,1.0208992279444051e-55,0.88129999999999997,0.0,0.0,0.0,0.0098870629250794283,0.10880288805920266,9.9999999999986913e-05,1.4861374203201721e-07,1.0407569688953774e-06,9.3302657010426079e-07,3.1990834012489318e-13,1.098022958556716e-07,2.1478263880556953e-09,2.0741662970340212e-09,1.4315231650787473e-15,1.8397561665513123e-17,3.6260147565486864e-13,3.1737426926280229e-11,2.8509809060238642e-07,7.4144953109632102e-10,9.9298109885826744e-20,2.5587339994780964e-16,2.557705551439512e-20,9.976922556723908e-18,4.1478138919669743e-07,2.2430373155913386e-19
1.810324715695901e-10,0.0035525141010874727,4.096306489532691e-17,6.7290104958634102e-13,3.7984127592536863e-13,3.7348196180855334e-17,6.5926794086301339e-11,1.7970184672227084e-16,1.5324591528948267e-30,-4.9420359215256203e-22,1.2834440426470651e-32,4.0870377673018685e-22,4.5736261476003762e-27,1.3447976318860621e-17,1.1769237607307671e-24,2.2382981896362564e-30,1.4201740668669318e-30,6.8111286362257562e-26,1.6356464436036669e-31,-4.1532736909537109e-40,2.1212846229564984e-29,-2.5481250473952569e-27,9.7984212276758732e-38,8.543899664237137e-23,5.8014563912085845e-34,1.0873456487870343e-37,1.8667624073710912e-31,8.4511810191012917e-20,3.9241530822934209e-39,-1.5313888668865201e-32,6.9757476162248886e-30,2.0915354661177752e-36,1.1295274720007135e-55,0.88129999999999997,0.0,0.0,0.0,0.0098870103771384939,0.10880288548617975,9.9999999999986615e-05,1.5127186661865221e-07,1.059371642223452e-06,9.4914509422762956e-07,3.2563012289355722e-13,1.1233570716343513e-07,2.1478158239699943e-09,2.1114749964199849e-09,1.4645519625594089e-15,1.8728484572636709e-17,3.8393838318755709e-13,3.2890078658835802e-11,2.9021353258516583e-07,7.6821273288878244e-10,1.0149741901146957e-19,2.6893224686429763e-16,2.659329957786101e-20,1.0523540226784386e-17,4.2222391370669784e-07,2.404620617129726e-19
1.8421454936866314e-10,0.0035525140919460737,4.2189849656658001e-17,6.9122384359449656e-13,3.8254799317513706e-13,3.8544348449836293e-17,6.8242528052011825e-11,1.9225103044481638e-16,1.52245771767334e-30,4.3803362456155346e-22,1.341128141296518e-32,-5.23451038057286e-22,4.5644895904328124e-27,1.3747272891889619e-17,1.2230567111973928e-24,2.2382980778710332e-30,1.5085405370097928e-30,7.0933651969197949e-26,1.7641151783373223e-31,-4.1471139793738553e-40,2.1192403189134219e-29,-2.5432291393874204e-27,1.0002784209552446e-37,8.5356655178501413e-23,5.8835480529337781e-34,1.15528592169943e-37,1.8983135878049141e-31,8.8683806844070629e-20,3.9709520596340103e-39,-1.5783400322961099e-32,7.1265073122779208e-30,2.2034694878090204e-36,1.2475502832594836e-55,0.88129999999999997,0.0,0.0,0.0,0.0098869578292375155,0.10880288291038334,9.999999999998633e-05,1.5392996116692086e-07,1.077986096586867e-06,9.6526066558126411e-07,3.3135183810798537e-13,1.1487185163854516e-07,2.1478052598879475e-09,2.1487832553468941e-09,1.497616393141402e-15,1.9059403572950543e-17,4.0610294234979011e-13,3.4063544889917603e-11,2.9532894434861475e-07,7.9545022423485581e-10,1.0371149314194601e-19,2.823982569960856e-16,2.7637068128838754e-20,1.1091491385228176e-17,4.2966640159618523e-07,2.5749894753840468e-19
1.8739662716773617e-10,0.0035525140827956645,4.3429869683950098e-17,7.0967383181922288e-13,3.853021495068174e-13,3.9762761620845422e-17,7.0598115885044634e-11,2.0544531528817973e-16,1.5125323427295641e-30,-4.0736018243441113e-22,1.4005297094306137e-32,3.2188961724050638e-22,4.5573964507077012e-27,1.4046807120973496e-17,1.2705673371891992e-24,2.2383090320509365e-30,1.6005022841754727e-30,7.3819821299137752e-26,1.9000299757792863e-31,-4.1410084112758589e-40,2.1205571531909931e-29,-2.5405336968776736e-27,1.0206499392046106e-37,8.5409690607616025e-23,5.9651042311102015e-34,1.2262519933289947e-37,1.9297949824554894e-31,9.2988647980416686e-20,4.017155825828732e-39,-1.6259602650332321e-32,7.2770332019696596e-30,2.3184836761175603e-36,1.3756256933660876e-55,0.88129999999999997,0.0,0.0,0.0,0.0098869052813765311,0.10880288033201205,9.9999999999986019e-05,1.5658802567701346e-07,1.0966003319501203e-06,9.8137348265721073e-07,3.3707348575742645e-13,1.1741053076321092e-07,2.1477946958095642e-09,2.1860910737193579e-09,1.5307138686903034e-15,1.9390318665608508e-17,4.2911084892557156e-13,3.5257838915200664e-11,3.0044432589277154e-07,8.231619945509564e-10,1.0594034167968766e-19,2.9627588696021557e-16,2.8708852803976833e-20,1.1681340369272645e-17,4.3710885286517215e-07,2.7544846648577403e-19
1.905787049668092e-10,0.0035525140736369083,4.4683229836928119e-17,7.2825296965517929e-13,3.8797217894344428e-13,4.100413444396152e-17,7.2993690680568803e-11,2.1930639245239911e-16,1.5026644766753096e-30,8.1268789467726217e-22,1.4615953575555185e-32,-8.9816692884922464e-22,4.5503178770169135e-27,1.4348046662606972e-17,1.319176377224959e-24,2.2383124612306178e-30,1.6961386672991317e-30,7.6769774255704178e-26,2.0436843856868776e-31,-4.1349146676349249e-40,2.1207856534627552e-29,-2.5377045618405651e-27,1.0409901033187554e-37,8.5418891108647251e-23,6.0461287741427874e-34,1.3003156478931914e-37,1.9612228759836867e-31,9.7428805718446247e-20,4.0627696173231017e-39,-1.674277317109249e-32,7.4275543098170339e-30,2.4369184736958042e-36,1.5144312145016789e-55,0.88129999999999997,0.0,0.0,0.0,0.0098868527335555685,0.10880287775124993,9.999999999998572e-05,1.5924606014912071e-07,1.115214348297762e-06,9.9748372968262082e-07,3.4279506583729031e-13,1.1995156028455773e-07,2.1477841317348473e-09,2.223398451513752e-09,1.5638419870475674e-15,1.9721229850401075e-17,4.5297778389045951e-13,3.6472974024672803e-11,3.0555967721767512e-07,8.5134803325257051e-10,1.0818397402492746e-19,3.1056952766595511e-16,2.9809146572050842e-20,1.2293661214003943e-17,4.4455126751367163e-07,2.9434559332484969e-19
1.9376078276588222e-10,0.0035525140644704052,4.5950016333726606e-17,7.4696285134445416e-13,3.9066359588452284e-13,4.2269158518733067e-17,7.5429140917367339e-11,2.3385631635837321e-16,1.4928593384609636e-30,-1.348366660118799e-21,1.5243764654720146e-32,1.2628261196789823e-21,4.5438044992151743e-27,1.4649655385602922e-17,1.3691367963194925e-24,2.2383146192187692e-30,1.7955284692077295e-30,7.9783300441068505e-26,2.1953773313995026e-31,-4.1288637827677612e-40,2.1223375822880235e-29,-2.5353902222343384e-27,1.0613244507425632e-37,8.5481395468293185e-23,6.1266248553212487e-34,1.3775480105669144e-37,1.9926120264686918e-31,1.0200684211594646e-19,4.1077982690128268e-39,-1.7233069823487728e-32,7.5782459176473935e-30,2.5586464885423356e-36,1.664684979894276e-55,0.88129999999999997,0.0,0.0,0.0,0.009886800185774652,0.10880287516826813,9.9999999999985422e-05,1.61904064583433e-07,1.133828145606083e-06,1.0135915776469512e-06,3.4851657834044511e-13,1.2249476918741104e-07,2.1477735676638044e-09,2.2607053887092468e-09,1.5969985186384121e-15,2.0052137127143479e-17,4.777194139446074e-13,3.7708963502768513e-11,3.1067499832336403e-07,8.8000832975476881e-10,1.1044239957542386e-19,3.2528350538548338e-16,3.0938443622849135e-20,1.2929037664039339e-17,4.5199364554169615e-07,3.1422621544047557e-19
1.9694286056495525e-10,0.003552514055296732,4.7230001818762154e-17,7.6579883649832685e-13,3.9316733414437908e-13,4.355822333102931e-17,7.7904694015036301e-11,2.4911750133253043e-16,1.4831107356219812e-30,2.2731026560692905e-21,1.5888129444156557e-32,-2.3585361429972919e-21,4.5350636918275577e-27,1.4956713526062204e-17,1.4194714131331094e-24,2.2383091415377318e-30,1.8987499233663211e-30,8.2861018337494064e-26,2.3554131670793151e-31,-4.1227457259978464e-40,2.119719367726364e-29,-2.5306946356039485e-27,1.0816330634405805e-37,8.5375938570583379e-23,6.2065954170870923e-34,1.4580237388280144e-37,2.0239558913191845e-31,1.0672539685669916e-19,4.1522461935753792e-39,-1.7730504445955532e-32,7.7289710876988761e-30,2.6840872365892323e-36,1.827086151123885e-55,0.88129999999999997,0.0,0.0,0.0,0.0098867476380338059,0.10880287258322513,9.9999999999985124e-05,1.6456203898014086e-07,1.1524417238632409e-06,1.0296971852581025e-06,3.5423802326340255e-13,1.250399987381402e-07,2.1477630035964413e-09,2.298011885259056e-09,1.6301813940061303e-15,2.0383040495420742e-17,5.0335139204000721e-13,3.8965820628493768e-11,3.157902892098767e-07,9.09142873472501e-10,1.1271562772192104e-19,3.4042208280753485e-16,3.2097239264769454e-20,1.3588063182969038e-17,4.5943598694925864e-07,3.3512714814331789e-19
2.0012493836402828e-10,0.003552514046116394,4.8522855781868561e-17,7.8475424113139548e-13,3.9560164270617626e-13,4.4871626666212344e-17,8.0420231000123679e-11,2.6511274849783502e-16,1.4734265945974363e-30,4.5913405970412125e-22,1.6549940852058872e-32,-5.4442354102426749e-22,4.5258583680274038e-27,1.5266795648757363e-17,1.4706650162063389e-24,2.2383046183662676e-30,2.0058822671900174e-30,8.6004033598289029e-26,2.5241035177917359e-31,-4.1166151966146595e-40,2.116175637970854e-29,-2.5255215467540921e-27,1.1018834774917527e-37,8.5233204614944671e-23,6.2860437498752215e-34,1.5418615979861473e-37,2.0552405937518181e-31,1.1158714463524424e-19,4.1961182458085007e-39,-1.8234675017844155e-32,7.879506309309855e-30,2.8130558382495151e-36,2.0024425296180334e-55,0.88129999999999997,0.0,0.0,0.0,0.00988669509033307,0.10880286999626844,9.9999999999984812e-05,1.672199833394349e-07,1.1710550830342571e-06,1.045800699905527e-06,3.5995940059555885e-13,1.275871015215637e-07,2.1477524395327656e-09,2.3353179411033643e-09,1.6633886912559417e-15,2.071393995470231e-17,5.2988935794950235e-13,4.0243558675561424e-11,3.2090554987725199e-07,9.3875165382026562e-10,1.1500366785327784e-19,3.5598946016965257e-16,3.3286029822910531e-20,1.4271340961098393e-17,4.6687829173637201e-07,3.5708615143215733e-19
2.033070161631013e-10,0.0035525140369298894,4.9828437022816114e-17,8.038261574373458e-13,3.9806870335646875e-13,4.6209867045664525e-17,8.2975645420403994e-11,2.8186520759858529e-16,1.4638106993861332e-30,6.8880788020421866e-23,1.7229934820607222e-32,-1.5409742992807893e-22,4.517616633946946e-27,1.5577556871816279e-17,1.5231820615566149e-24,2.2383054994951392e-30,2.1170061390563269e-30,8.921306712438345e-26,2.7017679490716494e-31,-4.1105233929851322e-40,2.1143798934452164e-29,-2.5213711865444204e-27,1.1220673867280843e-37,8.5160874431726466e-23,6.3649734261755264e-34,1.6291710581728225e-37,2.0864624740991077e-31,1.1659479465300667e-19,4.2394194896386354e-39,-1.8745375038595664e-32,8.0297938173382464e-30,2.9454030783166229e-36,2.1916048761717911e-55,0.88129999999999997,0.0,0.0,0.0,0.0098866425426724826,0.10880286740753489,9.9999999999984487e-05,1.6987789766150558e-07,1.1896682230881415e-06,1.0619022583003038e-06,3.6568071032753283e-13,1.3013594080089121e-07,2.1477418754727842e-09,2.3726235561838012e-09,1.6966186277103724e-15,2.104483550447043e-17,5.5734893867346973e-13,4.1542190912469458e-11,3.260207803255285e-07,9.6883466021181007e-10,1.1730652935353022e-19,3.7198977607550125e-16,3.4505312572281224e-20,1.49794839189722e-17,4.7432055990304903e-07,3.8014194237880834e-19
2.0648909396217433e-10,0.003552514027737663,5.1147038507297525e-17,8.230203261039992e-13,4.0077611499733866e-13,4.7573888510525758e-17,8.5570713660648566e-11,2.993983450773622e-16,1.4542666844020024e-30,-3.1389809283968534e-21,1.7929195494539717e-32,3.0535263644840091e-21,4.5127348068757521e-27,1.5885571159053268e-17,1.5776801067774032e-24,2.2383167556598635e-30,2.2322028028372817e-30,9.248804606551934e-26,2.8887329764067809e-31,-4.1045520559523172e-40,2.1202786834580435e-29,-2.5207136267554122e-27,1.1422295461391567e-37,8.5398457748017091e-23,6.4433882382786182e-34,1.7200180427975448e-37,2.1176356964345408e-31,1.2175112780526969e-19,4.2821552408959327e-39,-1.9262953157247243e-32,8.180140736887711e-30,3.0807552207110493e-36,2.3954129537293355e-55,0.88129999999999997,0.0,0.0,0.0,0.0098865899950520801,0.10880286481715153,9.9999999999984175e-05,1.7253578194654344e-07,1.2082811439994824e-06,1.0780019872537008e-06,3.7140195245165355e-13,1.3268638973917602e-07,2.1477313114165069e-09,2.409928730447114e-09,1.7298695497590996e-15,2.1375727144252766e-17,5.8574574897459429e-13,4.2861730602642414e-11,3.3113598055474487e-07,9.9939188206015773e-10,1.1962422160454253e-19,3.8842710850254179e-16,3.5755585657789335e-20,1.5713114711336034e-17,4.817627914493027e-07,4.0433421047569053e-19
2.0967117176124736e-10,0.003552514018540142,5.2478963688515719e-17,8.4234270257047119e-13,4.0346532715831185e-13,4.8964656863268983e-17,8.8205699458467443e-11,3.1773597710612973e-16,1.4447856519166109e-30,-4.7373035858581471e-22,1.8646730999691599e-32,3.8801535413820455e-22,4.5081807446356126e-27,1.6195014864843029e-17,1.6333518271725458e-24,2.2383289601102792e-30,2.3515532321720029e-30,9.5828816694953371e-26,3.0853307110832047e-31,-4.0986017840673953e-40,2.1267341229086705e-29,-2.5203774531053737e-27,1.1624168220470185e-37,8.5658461286980273e-23,6.5212918271012065e-34,1.8144598688568743e-37,2.148775183178434e-31,1.270590336693331e-19,4.3243304022435716e-39,-1.9787856957780018e-32,8.3308692281827593e-30,3.2196450978191117e-36,2.6147242507691029e-55,0.88129999999999997,0.0,0.0,0.0,0.0098865374474718694,0.10880286222523593,9.999999999998385e-05,1.7519363619473912e-07,1.2268938457644463e-06,1.0941000045570415e-06,3.7712312696687838e-13,1.3523833051942169e-07,2.1477207473639362e-09,2.4472334638696549e-09,1.7631399213875281e-15,2.1706614873839572e-17,6.150953919571105e-13,4.4202191004620855e-11,3.3625115056493995e-07,1.0304233087780153e-09,1.2195675398287015e-19,4.0530547600578543e-16,3.7037348003315622e-20,1.6472865730001424e-17,4.8920498637514591e-07,4.2970363626645249e-19
2.128532495603204e-10,0.003552514009337707,5.3824135529830538e-17,8.6179167451693921e-13,4.0595334307267768e-13,5.0382768674999936e-17,9.088079608817118e-11,3.369023031805925e-16,1.4353616073445637e-30,6.2908792706504041e-22,1.9381987295905558e-32,-7.1488281948896143e-22,4.501747620772313e-27,1.650917393370982e-17,1.689568281832906e-24,2.2383358396391579e-30,2.4751382743252414e-30,9.9235795890254232e-26,3.291899132477752e-31,-4.09259665672439e-40,2.1287167707250717e-29,-2.5180608587385536e-27,1.1826308798941982e-37,8.5738313774084894e-23,6.5986875083834819e-34,1.9125746081161572e-37,2.1798821801993764e-31,1.3252149661536782e-19,4.36594960978543e-39,-2.0320220836695629e-32,8.4819910473581446e-30,3.3624646236561464e-36,2.8504364459677566e-55,0.88129999999999997,0.0,0.0,0.0,0.009886484899931873,0.10880285963189718,9.9999999999983552e-05,1.7785146040628303e-07,1.2455063283691362e-06,1.1101964195525384e-06,3.8284423386906539e-13,1.3779165377372948e-07,2.1477101833150758e-09,2.484537756434077e-09,1.7964283167344162e-15,2.2037498693076971e-17,6.4541345952270369e-13,4.5563585372230491e-11,3.4136629035615229e-07,1.0619289297779227e-09,1.2430413586490796e-19,4.2262883857905782e-16,3.8351099254835828e-20,1.7259379103704547e-17,4.9664714468059135e-07,4.5629190503536951e-19
2.1603532735939341e-10,0.003552514000130715,5.5181855308636864e-17,8.8135326245154959e-13,4.0805279114448503e-13,5.1828210115103426e-17,9.3596212453217456e-11,3.5692195147476263e-16,1.4259892675622553e-30,3.3022569321577719e-21,2.0134529774845148e-32,-3.3877241833792686e-21,4.4913133962108994e-27,1.6830910048768571e-17,1.745798674450663e-24,2.2383315567450042e-30,2.6030396704843219e-30,1.0271032805225125e-25,3.5087840180291135e-31,-4.0864665511212534e-40,2.120613936587278e-29,-2.5115486394907956e-27,1.2027978528905308e-37,8.5411952353494121e-23,6.6755781936452985e-34,2.0145082972226876e-37,2.2109366463508248e-31,1.3814153936422915e-19,4.4070171127060298e-39,-2.0859377897142523e-32,8.6329983634695872e-30,3.5096424234649693e-36,3.1035897582314074e-55,0.88129999999999997,0.0,0.0,0.0,0.0098864323524321222,0.10880285703723658,9.999999999998324e-05,1.8050925458136587e-07,1.2641185917861477e-06,1.1262913336897134e-06,3.8856527314991618e-13,1.4034625802686088e-07,2.1476996192699315e-09,2.5218416080994466e-09,1.8297334128374408e-15,2.2368378601601899e-17,6.7671553282715243e-13,4.6945926954747234e-11,3.4648139992842065e-07,1.0939087344721085e-09,1.2666637662026574e-19,4.4040109853921495e-16,3.9697339725978341e-20,1.8073306696865103e-17,5.0408926636565226e-07,4.8414172106351698e-19
2.1921740515846644e-10,0.0035525139909195103,5.6551545258653779e-17,9.0101589981622685e-13,4.1012646361629666e-13,5.3301099602143331e-17,9.6351581772268664e-11,3.7781990367138687e-16,1.4166778790671777e-30,5.3787348135035071e-22,2.0906321281955724e-32,-6.2300125505842467e-22,4.480775317350408e-27,1.715488244499049e-17,1.8030869722825061e-24,2.2383272319990336e-30,2.7353408298247759e-30,1.0625364370667973e-25,3.7363401846926104e-31,-4.0803400443588968e-40,2.1122167560519474e-29,-2.5048973719272591e-27,1.2228547256912718e-37,8.5073735522432522e-23,6.7519668565254912e-34,2.1204030575555897e-37,2.2419215660128259e-31,1.4392218553334315e-19,4.4475375242105251e-39,-2.1404722794749955e-32,8.7834571820413675e-30,3.6605377661357804e-36,3.375273505743626e-55,0.88129999999999997,0.0,0.0,0.0,0.0098863798049726778,0.1088028544413487,9.9999999999982902e-05,1.8316701872017809e-07,1.2827306359674468e-06,1.1423848411715155e-06,3.9428624479479135e-13,1.4290204905016302e-07,2.1476890552285153e-09,2.5591450187817478e-09,1.8630539812101298e-15,2.2699254598669149e-17,7.0901718276221726e-13,4.8349228996992126e-11,3.5159647928178386e-07,1.1263627122719563e-09,1.2904348561848628e-19,4.586261016001317e-16,4.1076570333032575e-20,1.8915310106955436e-17,5.1153135143034145e-07,5.132968251732599e-19
2.2239948295753947e-10,0.0035525139817043955,5.7933215537270125e-17,9.2077972745404443e-13,4.1240889833395796e-13,5.4802154715509257e-17,9.914665828575864e-11,3.9962145665424847e-16,1.4074329849648915e-30,-6.9194190814469403e-22,2.1698642374291761e-32,6.0690729569679115e-22,4.4727326094879557e-27,1.7477354252626175e-17,1.8621586003670898e-24,2.2383298057945407e-30,2.8721263678855709e-30,1.098662031271555e-25,3.9749307709358856e-31,-4.074305188307414e-40,2.1099151718304596e-29,-2.500808978008666e-27,1.2428062163324263e-37,8.4981031608411796e-23,6.8278568054358847e-34,2.2303691886338804e-37,2.2728383554345168e-31,1.4986649374790793e-19,4.4875156840530167e-39,-2.1956135206249791e-32,8.9333987525974383e-30,3.814738879684933e-36,3.6666085499901067e-55,0.88129999999999997,0.0,0.0,0.0,0.0098863272575535777,0.1088028518443212,9.9999999999982576e-05,1.8582475282291036e-07,1.3013424608811925e-06,1.1584770294221282e-06,4.0000714879401944e-13,1.4545893939379165e-07,2.1476784911908384e-09,2.5964479884007278e-09,1.8963888817433221e-15,2.3030126683566875e-17,7.4233397037445569e-13,4.9773504739461016e-11,3.567115284162807e-07,1.1592908525879385e-09,1.3143547222160199e-19,4.7730763770304658e-16,4.2489292549797999e-20,1.9786060661255416e-17,5.1897339987467183e-07,5.4380200854929165e-19
2.255815607566125e-10,0.003552513972485666,5.9327322081643183e-17,9.4065376191408187e-13,4.1474842574517848e-13,5.6332551329876177e-17,1.0198159058014821e-10,4.2235224265259828e-16,1.3982506362646556e-30,3.6943286062388212e-22,2.2511009324722015e-32,-4.5446572388329373e-22,4.4655956495577955e-27,1.7800649297813644e-17,1.9225623105619806e-24,2.2383351686818465e-30,3.0134810612621024e-30,1.1354784197828066e-25,4.2249259333420938e-31,-4.0683077735093654e-40,2.1098757992035369e-29,-2.4976395283085929e-27,1.262710991874824e-37,8.4979443009185737e-23,6.9032515804287875e-34,2.344454734805192e-37,2.3037028831411823e-31,1.5597763797378086e-19,4.5269563984245402e-39,-2.2514221051763318e-32,9.0832255703270776e-30,3.9725421956188076e-36,3.9786448011789301e-55,0.88129999999999997,0.0,0.0,0.0,0.0098862747101748309,0.10880284924623437,9.9999999999982251e-05,1.8848245688975326e-07,1.3199540665214075e-06,1.1745679788216402e-06,4.0572798514587445e-13,1.4801684865202937e-07,2.1476679271569029e-09,2.6337505169268406e-09,1.9297370661641932e-15,2.3360994856033019e-17,7.7668144618535635e-13,5.1218767417994666e-11,3.618265473319497e-07,1.1926931448299354e-09,1.338423457924032e-19,4.9644943522869986e-16,4.3936008422463995e-20,2.0686240606237913e-17,5.2641541169865697e-07,5.7570325960809308e-19
2.2876363855568552e-10,0.0035525139632635937,6.0734055055069542e-17,9.6064173428642051e-13,4.1713818526529498e-13,5.7893207903588097e-17,1.0485638135563243e-10,4.4603820308556748e-16,1.3891296960907588e-30,-1.0918535614036302e-21,2.3343606041382817e-32,1.0067376664023433e-21,4.459283531615449e-27,1.8124822697428474e-17,1.984289354244464e-24,2.2383426023552266e-30,3.159489515096941e-30,1.1729874260613823e-25,4.4867004707747581e-31,-4.0623458747508231e-40,2.1119315568124644e-29,-2.495298282947294e-27,1.2825980386673096e-37,8.5062240171637572e-23,6.9781545531382996e-34,2.4627462022995914e-37,2.3345230086581227e-31,1.6225888577327217e-19,4.5658643929793544e-39,-2.307916558898958e-32,9.2331364885496904e-30,4.1339964166553215e-36,4.312540113254763e-55,0.88129999999999997,0.0,0.0,0.0,0.0098862221628364683,0.10880284664716428,9.9999999999981926e-05,1.9114013092089732e-07,1.3385654528704464e-06,1.1906577654644702e-06,4.1144875384504887e-13,1.505757007048197e-07,2.1476573631267144e-09,2.6710526043403683e-09,1.9630975420733343e-15,2.3691859115892683e-17,8.1207515400339951e-13,5.2685030265472471e-11,3.6694153602883003e-07,1.2265695784077472e-09,1.362641156912459e-19,5.16055182109123e-16,4.541722033833789e-20,2.161653951246224e-17,5.3385738690230924e-07,6.0904738533679754e-19
2.3194571635475855e-10,0.0035525139540383915,6.2153382591695581e-17,9.8074296060600642e-13,4.19466764994906e-13,5.9484834109535289e-17,1.0777114662330102e-10,4.70705719722509e-16,1.3800676552319509e-30,1.6411558259076696e-22,2.4196214393206473e-32,-2.4927586682205263e-22,4.4526433646703115e-27,1.8451459937084819e-17,2.0470407024607241e-24,2.2383494698627613e-30,3.31023657235291e-30,1.2111936222832124e-25,4.7606374976719701e-31,-4.0563811049603461e-40,2.113031228071021e-29,-2.492596483383001e-27,1.3024708852154778e-37,8.5106528956190307e-23,7.0525689433135403e-34,2.5853395964647073e-37,2.3652998875177464e-31,1.6871362074542213e-19,4.6042441702471749e-39,-2.3651013790729967e-32,9.3831556379166053e-30,4.2993516617764314e-36,4.669506119342444e-55,0.88129999999999997,0.0,0.0,0.0,0.0098861696155385075,0.10880284404718042,9.99999999999816e-05,1.9379777491653314e-07,1.3571766199105823e-06,1.2067464589581808e-06,4.1716945488618154e-13,1.5313542591895386e-07,2.1476467991002768e-09,2.7083542506046382e-09,1.9964694016422609e-15,2.4022719462820591e-17,8.4853062762274151e-13,5.4172306510348594e-11,3.7205649450696012e-07,1.2609201427308142e-09,1.3870079127481892e-19,5.3612850292877526e-16,4.6933431204631477e-20,2.2577658533632317e-17,5.41299325485642e-07,6.4388249941252191e-19
2.351277941538316e-10,0.0035525139448103465,6.3585343619305841e-17,1.0009581696318627e-12,4.2189484988063558e-13,6.1108219392521534e-17,1.1072571814372653e-10,4.9638146637406625e-16,1.371066478972738e-30,-2.4073766420717282e-21,2.5069769239180546e-32,2.3220362478146624e-21,4.4472669932562773e-27,1.8778336821046352e-17,2.1112481985420656e-24,2.2383589190984531e-30,3.4658074441342526e-30,1.2501008643791625e-25,5.0471258967313479e-31,-4.0504669025580726e-40,2.1174939098725046e-29,-2.4911671682956252e-27,1.3223411140000067e-37,8.5286270036926749e-23,7.1264979681076435e-34,2.7123371270364844e-37,2.3960365290314947e-31,1.7534529344817841e-19,4.6421003820571413e-39,-2.4229780473887014e-32,9.5333625858306636e-30,4.4683517261944765e-36,5.0508186727381702e-55,0.88129999999999997,0.0,0.0,0.0,0.0098861170682809883,0.10880284144634847,9.9999999999981275e-05,1.9645538887685142e-07,1.3757875676147872e-06,1.2228341248109562e-06,4.2289008826108975e-13,1.5569595876061404e-07,2.1476362350775992e-09,2.745655455674476e-09,2.0298517904874519e-15,2.4353575896416036e-17,8.8606339387176903e-13,5.5680609377905985e-11,3.7717142276637911e-07,1.2957448272081837e-09,1.4115238189762935e-19,5.5667297998137932e-16,4.8485144242025105e-20,2.3570306674003727e-17,5.4874122744866825e-07,6.8025761373812671e-19
2.3830987195290463e-10,0.0035525139355796157,6.5029926464542464e-17,1.0212870858184682e-12,4.2421263631780984e-13,6.2764116200544739e-17,1.1372031364151106e-10,5.2309254460899007e-16,1.3621227378352839e-30,3.0644775302273655e-22,2.5963643574564039e-32,-3.9187788552027343e-22,4.4410817328632928e-27,1.9108360882316308e-17,2.1763583983313959e-24,2.2383668909954711e-30,3.6262879204098101e-30,1.2897135668676907e-25,5.3465633914183846e-31,-4.0445334871439942e-40,2.1197187500809582e-29,-2.4888865695900573e-27,1.3422145056568459e-37,8.5375877361696605e-23,7.1999448027128696e-34,2.8438287568296694e-37,2.4267345074056422e-31,1.8215745620960262e-19,4.6794374037009454e-39,-2.4815602361717487e-32,9.6837970958870353e-30,4.6414246442762521e-36,5.4577688993088092e-55,0.88129999999999997,0.0,0.0,0.0,0.0098860645210639298,0.10880283884472795,9.9999999999980936e-05,1.9911297280204268e-07,1.3943982959694692e-06,1.2389208227326213e-06,4.2861065396566016e-13,1.5825723949434392e-07,2.1476256710586848e-09,2.7829562195100979e-09,2.0632439298203117e-15,2.4684428416326159e-17,9.2468897012503831e-13,5.7209952089170671e-11,3.8228632080712563e-07,1.3310436212483636e-09,1.4361889691044043e-19,5.7769213236413275e-16,5.0072863122395943e-20,2.4595204842077414e-17,5.5618309279140135e-07,7.1822312078633004e-19
