Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411)
4.420736294750461e-17,0.0029867153344066495,2.8462291446633969e-30,6.0834080664601669e-26,1.2108891591167014e-19,2.8459443329252817e-30,2.221582834126513e-19,2.6278396934029168e-32,5.8560431665972506e-53,2.1622476564689771e-42,3.9949004088544691e-46,2.3423605107702379e-43,5.5779604199622933e-35,2.0696506841138914e-24,6.6686599229739029e-38,9.2964034888760906e-55,2.9887325917475876e-50,3.6882283557555177e-39,2.9743248858073796e-52,1.7223824582321116e-90,1.2904154131583779e-64,9.6544541788345123e-64,8.238877777209243e-80,6.2402963108896248e-58,2.9899202554973461e-63,1.3819999203446954e-57,4.2408584031551508e-46,2.8729942348421724e-39,1.7944594862026503e-68,6.8776919529076156e-77,7.2264184626351588e-72,1.1088233207259607e-73,5.5919986543809907e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999993824067,0.108803,0.0001,2.9347398506134877e-14,2.388520261262323e-13,2.3885169431241694e-13,2.1404978483060093e-20,2.6719459603492856e-20,1.1053447193243341e-13,1.6740863411901136e-20,1.5012759460941384e-28,1.0619522501666515e-28,4.4949139739123473e-33,2.5268668993583397e-24,2.4052289879063812e-18,5.9647531875939259e-23,3.4219132479093069e-33,8.5749287506297524e-36,3.4642578943325558e-37,4.983064801181765e-41,3.3765101103521164e-18,5.3479669471025754e-49,1.0080829216132015e-56,8.0088308854481061e-58,4.9048966776847407e-66
8.845313368210522e-17,0.0029867153344066495,1.1391761546113585e-29,2.4349476748994027e-25,2.422829268207733e-19,1.1391189703600271e-29,4.4451966853800284e-19,1.0518446416629119e-31,2.343943383379732e-52,7.8542014361393955e-42,1.5990013231048519e-45,1.7379784572076605e-42,1.1160766546174978e-34,4.1410996441368411e-24,2.6692019512813966e-37,7.4427756453979173e-54,2.3928033943606686e-49,1.4762525660365277e-38,2.3812792553169089e-51,5.0317960103368893e-89,1.8819546351372507e-63,1.408015051288577e-62,2.4064902089077468e-78,9.1009100225829825e-57,2.3938510244240441e-62,1.1067208527045201e-56,1.6974485002898857e-45,2.2998536404034997e-38,1.4366586391195099e-67,2.0092561212303713e-75,2.111123564628318e-70,2.3166967134847368e-72,9.2626454417795795e-86,0.88129999999999997,0.0,0.0,0.0,0.0098899999987642779,0.108803,0.0001,5.8720294312306043e-14,4.7791150732885243e-13,4.7791085177088819e-13,7.1162659496785963e-20,1.0694741378800266e-19,2.2115317622238671e-13,6.7005503537386665e-20,8.6362414519107843e-28,5.0968488540844398e-28,3.5986702620958643e-32,1.0114052050366837e-23,9.6267438496812432e-18,2.3874554637558488e-22,2.7256733834278615e-32,6.8651556697809494e-35,2.7731125934512643e-36,7.9782819826241759e-40,1.3514221765096385e-17,1.7125540346509383e-47,6.4563657010790101e-55,5.1293346666621028e-56,6.2828246698559086e-64
1.7694467515130645e-16,0.0029867153344066495,4.5580721745931331e-29,9.7429549014499732e-25,4.8467062380555924e-19,4.5579561530110076e-29,8.8927271722929663e-19,4.2089401579270321e-31,9.3788265639103898e-52,2.6273616393912851e-41,6.3980885560138355e-45,1.2107594742397459e-41,2.2326377357855881e-34,8.2839979941389164e-24,1.0680285235160755e-36,5.9564829200536152e-53,1.9149700070702199e-48,5.9069335217564977e-38,1.9057644579028769e-50,1.3590728174505966e-87,2.5342197540589324e-62,1.8960175159176708e-61,6.499355585943623e-77,1.2255186989382874e-55,1.9159594133777353e-61,8.858253461655011e-56,6.7920045455175364e-45,1.840465411013951e-37,1.1497634481733758e-66,5.4270331142680654e-74,5.7021254192858422e-69,5.7951070317585397e-71,1.5805532577297336e-84,0.88129999999999997,0.0,0.0,0.0,0.0098899999975280237,0.108803,0.0001,1.1746608590857434e-13,9.5603032847203095e-13,9.5602900602798092e-13,2.1124384459617894e-19,4.2792850123997918e-19,4.4235517270345328e-13,2.6809667603794279e-19,4.3999112186555448e-27,2.2568159025279941e-27,2.8800394998802143e-31,4.04693768158001e-23,3.8515991640595709e-17,9.5529298657675794e-22,2.1593831299470839e-31,5.4942090479461315e-34,2.2186926875350358e-35,1.2766881749106167e-38,5.4069544247488602e-17,5.4809713053211321e-46,4.1327119353504561e-53,3.2832816911089233e-54,8.0432944681806523e-62
3.5392775808970895e-16,0.0029867153344066495,1.8235009871854442e-28,3.8978104125889658e-24,9.6944471844530045e-19,1.8234764573564194e-28,1.7788999283355946e-18,1.684003360757205e-30,3.7521412602611527e-51,7.7021011770438051e-41,2.5596524153174506e-44,7.6528802474078927e-41,4.4657593218241292e-34,1.6569796413986954e-23,4.2728100593500809e-36,4.7660919689004738e-52,1.5322670682279034e-47,2.3631583248387888e-37,1.5249288586665254e-49,3.2392834994833883e-86,3.0046656186377882e-61,2.2479884448812664e-60,1.5490467960377229e-75,1.4530207547312772e-54,1.5332987970744907e-60,7.0883991166880691e-55,2.7172436991566181e-44,1.4726037837206711e-36,9.1998529870816396e-66,1.2935481324318567e-72,1.3590918088310713e-67,1.428838726544557e-69,2.8422492502952382e-83,0.88129999999999997,0.0,0.0,0.0,0.0098899999950555189,0.108803,0.0001,2.3495766903681504e-13,1.9122675082240547e-12,1.9122646719051773e-12,5.5122176954587886e-19,1.7119889845841172e-18,8.8461756260849579e-13,1.0724604140034758e-18,2.0295828143701209e-26,9.5206944848626946e-27,2.3044845161765999e-30,1.6190381821290659e-22,1.5406086391832386e-16,3.8217928179126653e-21,1.6936598389996199e-30,4.3961989656743737e-33,1.7742676039104368e-34,2.0419765629784449e-37,2.1627382143912966e-16,1.7533160112979068e-44,2.6440576973667894e-51,2.1006037230471835e-52,1.0292042934532148e-59
5.309108410281114e-16,0.0029867153344066495,3.8751080724976901e-28,8.2832348931122084e-24,1.4542175137590695e-18,3.8750688670612745e-28,2.6686482531276591e-18,3.5789083818316409e-30,7.9736819220120057e-51,1.3274154386980203e-40,5.4395223612919582e-44,1.935673992416288e-40,6.6988803315651818e-34,2.485559655369816e-23,9.0801568069395449e-36,1.3628709979318059e-51,4.3815400162664308e-47,5.0219522627056605e-37,4.3606089528655206e-49,1.3596676027918912e-85,1.0028521052298291e-60,7.502996578273331e-60,6.5022544268042453e-75,4.8496741660242776e-54,4.3858353850871447e-60,2.1045202051640254e-54,5.7744187275864324e-44,4.2108945492179983e-36,2.6307110471698998e-65,5.4298695984967933e-72,5.704948018287232e-67,6.140166007874467e-69,1.1444376442729561e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999925830158,0.108803,0.0001,3.5244925210075976e-13,2.8685042632735429e-12,2.8684996951477916e-12,9.1324960072963723e-19,3.6381453688031015e-18,1.3267383947802049e-12,2.2789393956776564e-18,4.5083975435126285e-26,2.0554227985586461e-26,6.5897378767340781e-30,3.440620264501424e-22,3.27353623238383e-16,8.1216969628407857e-21,4.7881447210330903e-30,1.2570989569612635e-32,5.0718634981321222e-34,7.5141540965350097e-37,4.595457747034744e-16,8.0035530522388618e-44,1.4525023663534084e-50,1.1539583092233299e-51,6.6389115526282801e-59
8.848770069049163e-16,0.0029867153344066495,1.0713965504369533e-27,2.2901690735685895e-23,2.4237579071136047e-18,1.0713885254155057e-27,4.4486293571539099e-18,9.8967057834496486e-30,2.2045891068485089e-50,2.3979217607570195e-40,1.5039369764450168e-43,6.6239700889362348e-40,1.1165120045858518e-33,4.1427203712727761e-23,2.5105113810778679e-35,6.263602353817888e-51,2.0137064506174928e-46,1.3884857468104602e-36,2.0041631761774955e-48,1.2280335110671682e-84,5.2859034900534644e-60,3.9547296426805332e-59,5.8717394623166471e-74,2.556200407430505e-53,2.0164952248616217e-59,9.8587523863315627e-54,1.5965293883329788e-43,1.9352567451759381e-35,1.2090447113074165e-64,4.903596581079824e-71,5.1517894323474188e-66,6.5071671899181835e-68,1.1463284480984139e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999876380165,0.10880299999999998,0.0001,5.8743241797146586e-13,4.780976143361348e-12,4.7809671711139567e-12,1.6572348857394226e-18,1.0058822480859509e-17,2.2104141905483084e-12,6.2998293712724707e-18,1.3028294267553904e-25,5.7695142273051993e-26,3.028613763926251e-29,9.5127331121169678e-22,9.0478286747852559e-16,2.2455117616014888e-20,2.1279613468194749e-29,5.7774777350642591e-32,2.3286408659156578e-33,5.7762885010724334e-36,1.2701528691743449e-15,1.0409731624331349e-42,3.2358165411893014e-49,2.5707360819717721e-50,2.5657992351455853e-57
1.2034465561940409e-15,0.0029867153344066495,1.9078662906924548e-27,4.0781719387598422e-23,3.2963400630252085e-18,1.9078532894954909e-27,6.0510036716569829e-18,1.7625334370341866e-29,3.9257843124577637e-50,3.244146887358226e-40,2.678110481596242e-43,1.2821429569767428e-39,1.5184733926692783e-33,5.6341655713011006e-23,4.4705507327628759e-35,1.40995579776609e-50,4.5329137025189041e-46,2.4725225378122653e-36,4.5115467450490074e-48,3.5166974737304359e-84,1.2364439781294687e-59,9.2506414653207476e-59,1.6813334662653024e-73,5.9792968346979865e-53,4.5406353307399821e-59,2.2750633728455373e-53,2.8429918638306198e-43,4.3563020433018131e-35,2.721595413484048e-64,1.4041494129218497e-70,1.4751803072771051e-65,2.0486886125989514e-67,3.673438381238613e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999831875279,0.10880299999999997,0.0001,7.9891726704736012e-13,6.5021995313165184e-12,6.5021858231445412e-12,2.330771772606886e-18,1.7912030359503133e-17,3.0052655829003762e-12,1.1217067774212529e-17,2.3574048554853818e-25,1.0329440515798909e-25,6.8175706528430743e-29,1.6939631705782108e-21,1.610828567438545e-15,3.9986553846316762e-20,4.7023365616544309e-29,1.3005266565566909e-31,5.2389321818755863e-33,1.5901435220223768e-35,2.2613143995944305e-15,3.4020834897831395e-42,1.2211711580755895e-48,9.7017535862700596e-50,1.0903766146903711e-56
1.5220161054831652e-15,0.0029867153344066495,2.9782301051545366e-27,6.3661362465164494e-23,4.1689177753528413e-18,2.9782103617516531e-27,7.6537921910404601e-18,2.7516742565197898e-29,6.1282663486901181e-50,3.956366941054688e-40,4.1806110113217765e-43,2.1122472036468254e-39,1.9204345836607716e-33,7.1256113595565291e-23,6.9786638426186963e-35,2.6649397444609104e-50,8.5676026393608422e-46,3.8596818739943027e-36,8.5274183189893395e-48,8.072809128136232e-84,2.3657726201822093e-59,1.7699877030070947e-58,3.8596183149366775e-73,1.144059657346609e-52,8.5847377716484512e-59,4.3805663844549952e-53,4.437994232138619e-43,8.2337628413189207e-35,5.1440518711619158e-64,3.223389511836349e-70,3.3863817951121967e-65,4.9171535419029881e-67,9.0528725205321681e-81,0.88129999999999997,0.0,0.0,0.0,0.009889999978737048,0.10880299999999996,0.0001,1.0104021159033646e-12,8.2234215425786044e-12,8.2234022774295866e-12,3.0052542050319579e-18,2.7961141514519877e-17,3.7996337513220578e-12,1.7508215885181559e-17,3.7165970629753207e-25,1.6177363706276122e-25,1.2885922662336554e-28,2.6443262287401315e-21,2.5140034545269667e-15,6.2420183144698188e-20,8.7198804373889046e-29,2.45810707302278e-31,9.8962776800598417e-33,3.5797760371521549e-35,3.529209952830287e-15,9.0052117560180792e-42,3.7574481688724749e-48,2.9851546385518983e-49,3.8626873886668918e-56
1.8405856547722896e-15,0.0029867153344066495,4.2695309504097274e-27,9.126364893317087e-23,5.0414912902664563e-18,4.2695024615136031e-27,9.2569719706212891e-18,3.9451735492504062e-29,8.7853748851364299e-50,4.5682198963737689e-40,5.9932513759246161e-43,3.1384355848662813e-39,2.3223955884781294e-33,8.6170577034658179e-23,1.0004490897170526e-34,4.4543813723066173e-50,1.4320536539585431e-45,5.5331726868442481e-36,1.4253723168608395e-47,1.5576395438331561e-83,3.9316282965507718e-59,2.9415046932016258e-58,7.447012491921631e-73,1.9012889418847525e-52,1.4353205975143199e-58,7.4481200604220289e-53,6.3622293279750019e-43,1.3762494208948757e-34,8.59815423283008e-64,6.2195763847729517e-70,6.5339110887101106e-65,1.0094158465694254e-66,1.9314866592911814e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999742865768,0.10880299999999994,0.0001,1.2218869645516602e-12,9.9446422544020286e-12,9.9446166557247581e-12,3.6800125486671624e-18,4.0084502332177459e-17,4.5935457212931188e-12,2.5096790722860216e-17,5.363530621078602e-25,2.3241583423253178e-25,2.1538716522326828e-28,3.7908584954818567e-21,3.6032825968917926e-15,8.9484449938078046e-20,1.4320898052967687e-28,4.1086624806719431e-31,1.6532417504289659e-32,6.8772291798174649e-35,5.0583625019461348e-15,1.9663555553740118e-41,9.2336381379730397e-48,7.3357885371570687e-49,1.0593166747136177e-55
2.4777247533505387e-15,0.0029867153344066495,7.3559734258656501e-27,1.5723805889911241e-22,6.7866287480316641e-18,7.3559219096434419e-27,1.246422379086451e-17,6.7983928880652899e-29,1.5136359823935034e-49,5.572941304658052e-40,1.0325800819938776e-42,5.6369882901529838e-39,3.126317173546391e-33,1.159995165847467e-22,1.7236782703171921e-34,9.509685187548145e-50,3.0572994780999548e-45,9.5331282925829225e-36,3.0431867613157219e-47,3.9897153311238796e-83,8.1899616164815682e-59,6.1274346079788861e-58,1.907334667924922e-72,3.960568568889926e-52,3.0658662371633805e-58,1.6468084704434032e-52,1.0961508304116831e-42,2.9381515393697316e-34,1.8356242990558195e-63,1.5930434398434163e-69,1.6734626215991688e-64,2.9627916983294937e-66,6.2227699569045369e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999653856568,0.10880299999999987,0.0001,1.6448566613745747e-12,1.3387080716326312e-11,1.3387040678097948e-11,5.0296224795189811e-18,6.9061472606148939e-17,6.1803300531233498e-12,4.3231610753007604e-17,9.3135813365024154e-25,4.0142745281753761e-25,4.5984080814097609e-28,6.5312829118906034e-21,6.2059446747449928e-15,1.541730574025635e-19,2.972470913557094e-28,8.7715969216697773e-31,3.5264153573326049e-32,1.7771910411366241e-34,8.7120332610982757e-15,6.0518081425611648e-41,3.3394544918810547e-47,2.6530758530425948e-48,4.4532292496987339e-55
3.1148638519287874e-15,0.0029867153344066495,1.1259083094563509e-26,2.4066909289116289e-22,8.5317506906316765e-18,1.1258998321035884e-26,1.5672921866264883e-17,1.0407531282064343e-28,2.316783038335266e-49,6.3646800370893058e-40,1.5804754767459589e-42,8.8445455643279187e-39,3.9302380704399784e-33,1.4582847667499306e-22,2.6382757593244467e-34,1.7292438072166253e-49,5.5594012707958261e-45,1.459148247601336e-35,5.534007554690757e-47,8.2838439779279955e-83,1.4329534589896627e-58,1.0720835871634953e-57,3.9601091410582778e-72,6.9295934414827901e-52,5.5777044262947734e-58,3.0853000564869964e-52,1.6777764262987712e-42,5.3427254662463134e-34,3.3379031007540143e-63,3.3077135052261443e-69,3.4745160941590734e-64,6.8332037153562903e-66,1.5503417644337066e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999564847647,0.1088029999999998,0.0001,2.0678263574297144e-12,1.6829514379147354e-11,1.6829457026883245e-11,6.3792749484769824e-18,1.0570559827496268e-16,7.7654302609612899e-12,6.6159074455365568e-17,1.432722550964922e-24,6.1536859020747178e-25,8.3619272316258141e-28,9.9968274140101552e-21,9.4956381105690323e-15,2.3597835703105219e-19,5.2650348095525768e-28,1.595027746928525e-30,6.4071292040198e-32,3.7612628881435044e-34,1.3330172825229311e-14,1.4675492410136742e-40,9.1522949366484534e-47,7.2711700085139942e-48,1.3635694896182123e-54
3.752002950507036e-15,0.0029867153344066487,1.6034247698296436e-26,3.4274063926929461e-22,1.0276856065860619e-17,1.6034116423269786e-26,1.8883164291539214e-17,1.4824279052129411e-28,3.2993770479770085e-49,6.941499779397142e-40,2.2507872314993072e-42,1.2807946005519381e-38,4.7341582324821558e-33,1.7565745869935267e-22,3.7572217650170437e-34,2.860520149381303e-49,9.1963767188814542e-45,2.0780024729649845e-35,9.1548305565896364e-47,1.5246444174921313e-82,2.2655531676701834e-58,1.6950033297413618e-57,7.2884376737625308e-72,1.0955947154827574e-51,9.2309006395032582e-58,5.2216107473171352e-52,2.389354099111919e-42,8.8379250550507199e-34,5.5215669804095207e-63,6.0880150840553553e-69,6.3946917159851616e-64,1.378210039205103e-65,3.3898692747565693e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999475839124,0.10880299999999972,0.0001,2.4907960526650035e-12,2.0271942920011213e-11,2.0271865181693707e-11,7.7289200069788937e-18,1.5053682999525528e-16,9.3487338961384734e-12,9.4201650500671842e-17,2.0476591080140124e-24,8.7726228821335611e-25,1.3832614358305885e-27,1.4236674286667909e-20,1.3518235869004501e-14,3.3606131129883707e-19,8.4833474212141877e-28,2.6384963794858601e-30,1.0589767371444462e-31,7.1112769547227987e-34,1.8977178609337467e-14,3.1319705530640323e-40,2.1800878306296965e-46,1.7320021959971236e-47,3.5908103385715345e-54
5.0262811476635335e-15,0.0029867153344066487,2.8249849591865897e-26,6.0385465323608669e-22,1.3767016181626599e-17,2.8249569941939357e-26,2.5308369205032377e-17,2.6128787531775725e-28,5.8130178497499831e-49,7.8255859800632893e-40,3.9655585739851175e-42,2.3006132328354531e-38,6.3419963106078032e-33,2.3531548979127905e-22,6.6196750363812552e-34,6.5983594175407848e-49,2.1213268148476603e-44,3.6611363248406047e-35,2.1119934155688343e-46,4.2077642580537087e-82,4.6532490498975985e-58,3.4813844229593993e-57,2.0114382605399814e-71,2.2502562030516642e-51,2.1314010036193865e-57,1.241775080367162e-51,4.2096877277155067e-42,2.0386294124129853e-33,1.2736582071587514e-62,1.6803452970084926e-68,1.7647662190312432e-63,4.5260020616156453e-65,1.3740322200853882e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999297823102,0.10880299999999953,0.0001,3.3367354406298402e-12,2.7156784363950297e-11,2.7156656448276744e-11,1.0428194323751392e-17,2.6522133805401771e-16,1.2509861627836708e-11,1.659036642621976e-16,3.6246398714973192e-24,1.5474528237250163e-24,3.1909238470114223e-27,2.508290028109201e-20,2.3798786318937756e-14,5.9208996152921048e-19,1.8389171495815162e-27,6.0861990948238343e-30,2.4376133324904715e-31,2.1513347275674348e-33,3.3409227585624095e-14,1.2563681040162653e-39,1.1747566221721234e-45,9.3330360818712164e-47,2.6417107079897586e-53
6.300559344820031e-15,0.002986715334406648,4.4008039810159629e-26,9.4069214469855794e-22,1.7257108995870228e-17,4.4007523965844141e-26,3.1739847907548392e-17,4.0720263597732412e-28,9.0556495765440537e-49,8.4675872840819119e-40,6.1776391913294083e-42,3.6211767939267917e-38,7.9498314034608855e-33,2.9497361000015772e-22,1.0312281439128849e-33,1.2675617326159342e-48,4.0751219740097349e-44,5.7034020446649381e-35,4.0576351521500606e-46,9.0831903367842614e-82,8.0264659993166871e-58,6.0050893685445321e-57,4.3419671938623689e-71,3.8815040222151536e-51,4.0979582838535365e-57,2.4251530141422951e-51,6.5579408995086938e-42,3.9162353748659081e-33,2.4467278795975911e-62,3.6276257211528855e-68,3.8094552937478926e-63,1.107505764474789e-64,3.9074662632375846e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999119808502,0.10880299999999928,0.0001,4.1826748252641121e-12,3.4041605038430968e-11,3.4041414428817908e-11,1.3127456477849629e-17,4.1316398436263802e-16,1.5663716959965988e-11,2.5834731211447104e-16,5.6629799833088439e-24,2.4120896195184825e-24,6.130121383284525e-27,3.9074660144819775e-20,3.7046081827343165e-14,9.2236992543358874e-19,3.3382094102041684e-27,1.1691711284801948e-29,4.6734960811320377e-31,5.0517383805841081e-33,5.2006054529720295e-14,3.5877216521618489e-39,4.0500564327642334e-45,3.2176333762158649e-46,1.0910644557849289e-52
8.849115739133026e-15,0.0029867153344066465,8.6159012881057958e-26,1.8416811020101444e-21,2.4237092592943315e-17,8.6157647858120996e-26,4.46216391254643e-17,7.9791006813054465e-28,1.7729342070069492e-48,9.2933366303617405e-40,1.209472577643876e-41,7.1624510584152851e-38,1.116549262742166e-32,4.1429011798380786e-22,2.0189616413933135e-33,3.4865024506805418e-48,1.120885336457114e-43,1.1166248711251986e-34,1.1163446397279832e-45,2.9376044417856106e-81,1.7914785155373423e-57,1.3403105855108134e-56,1.4041431249944421e-70,8.6633782094919776e-51,1.1292180025528657e-56,6.7818375862786958e-51,1.2839254359040128e-41,1.0771688128591801e-32,6.7298538960319584e-62,1.1733995712733424e-67,1.2319084050443056e-62,4.4860473591374929e-64,2.1363364588251713e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998763783484,0.10880299999999861,0.0001,5.8745535845343769e-12,4.7811184164189334e-11,4.7810830469996743e-11,1.8525956542063806e-17,8.0888541494417631e-16,2.194968221370045e-11,5.0537427107310296e-16,1.1124594480928515e-23,4.7239029031115606e-24,1.6862911016154807e-26,7.6501011220113442e-20,7.241162229966934e-14,1.8058307875710341e-18,8.1467523719607602e-27,3.2158522458204233e-29,1.279594757618402e-30,1.9752268460443344e-32,1.0165293042933206e-13,2.0451849327065959e-38,3.4472686207412874e-44,2.7387477065235973e-45,1.4224019181571827e-51
1.139767213344602e-14,0.002986715334406643,1.4248919398886021e-25,3.045747558772145e-21,3.1216806822484704e-17,1.4248636043631377e-25,5.7528542019585002e-17,1.3206649593468332e-27,2.9320941745446607e-48,9.891323137113491e-40,2.0002384942346942e-41,1.1900086138959894e-37,1.4381141902418233e-32,5.3360698276046365e-22,3.3389787573686605e-33,7.3547798609352087e-48,2.3645072247381156e-43,1.8466852672015968e-34,2.3554329376272569e-45,6.7930947528383217e-81,3.2039454839880035e-57,2.3970539470492726e-56,3.246795771997281e-70,1.5493901405822164e-50,2.3857569586046165e-56,1.4409271537142991e-50,2.1233638962505753e-41,2.2722620769448391e-32,1.4196606699363475e-61,2.7137769139654499e-67,2.8484848907324692e-62,1.2150929593407463e-63,6.9902201859863715e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998407764086,0.10880299999999772,0.0001,7.566432330473668e-12,6.1580680456297564e-11,6.1580113289429905e-11,2.3924424139156102e-17,1.337716904905381e-15,2.8206742432563479e-11,8.3512349512461509e-16,1.8432721546122507e-23,7.8112112619228382e-24,3.557542845698392e-26,1.2651775633892554e-19,1.1956885106363275e-13,2.98649170205331e-18,1.5553908617637759e-26,6.7838037907273616e-29,2.6884371903858806e-30,5.2498464474270216e-32,1.6785322183186418e-13,6.7994379240552476e-38,1.4150992776384025e-43,1.1242546605115388e-44,7.106857050456562e-51
1.6494784922072013e-14,0.002986715334406636,2.9768839021917526e-25,6.3631195690150781e-21,4.5175427178971975e-17,2.9767985346473979e-25,8.3417687824205369e-17,2.7639793909812111e-27,6.125852303477071e-48,1.0467206565583796e-39,4.178990433281364e-41,2.4964048336986329e-37,2.0812404603101687e-32,7.7224178307060571e-22,6.9759426062969523e-33,2.2456810603273078e-47,7.2196886686711292e-43,3.8581768032590865e-34,7.195454354225553e-45,2.3345924213425061e-80,7.3500860218726006e-57,5.498985578386361e-56,1.1155675918475253e-69,3.5544146651795267e-50,7.3101228094382098e-56,4.427090363604369e-50,4.4362050848248602e-41,6.937854646037978e-32,4.3347204048906533e-61,9.3284420090670853e-67,9.7866989213120945e-62,5.553169068328021e-63,4.6075674305427831e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997695741908,0.10880299999999533,0.0001,1.0950189782356861e-11,8.9119425532170417e-11,8.9118279270745281e-11,3.4721262439559284e-17,2.7947023603052838e-15,4.0634827031860671e-11,1.7417961147421292e-15,3.8588406527345152e-23,1.630300767131807e-23,1.0864590404227872e-25,2.6432484911812818e-19,2.4898126941985791e-13,6.2394702951831401e-18,3.9003616287893732e-26,2.0713133159428883e-28,8.1320266675492479e-30,2.3677205558688083e-31,3.4952504681334333e-13,4.6759793620610743e-37,1.5200334304355031e-42,1.2076300448387191e-43,1.2215508818283304e-49
2.1022464856114307e-14,0.002986715334406628,4.8311553250116601e-25,1.0326568762165592e-20,5.7573732299972445e-17,4.8309815193344547e-25,1.0649882874239127e-16,4.4921170411480279e-27,9.9417472340280542e-48,1.0790408812115633e-39,6.7821656281121613e-41,4.057642459949558e-37,2.6525147475169367e-32,9.842182775814985e-22,1.1321386658351865e-32,4.5930599689796665e-47,1.4766313714121001e-42,6.2615066834668907e-34,1.4722112310231296e-44,5.0515885933825595e-80,1.2517764760730238e-56,9.3651534819833263e-56,2.4133981505763731e-69,6.0534429812670488e-50,1.4989149598340557e-55,9.0744827787495623e-50,7.1995714241542626e-41,1.4189620890425613e-31,8.8657150057526062e-61,2.018762577583992e-66,2.117169391588431e-61,1.4198903280227504e-62,1.4238065376092752e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899997063283084,0.10880299999999248,0.0001,1.3955924817843114e-11,1.1358135561088093e-10,1.1357952408186898e-10,4.4311804881939466e-17,4.5354202571606662e-15,5.1578792735639757e-11,2.8228137563858207e-15,6.2686274268295486e-23,2.6430124208670349e-23,2.2224490264139565e-25,4.2897548225792665e-19,4.029740088158002e-13,1.0126097703621841e-17,6.9753065564774399e-26,4.236386132334553e-28,1.6518625882461381e-29,5.9755349112007092e-31,5.6570323411424974e-13,1.4379293050045525e-36,5.5746538109216534e-42,4.4289420057362083e-43,5.224277111498871e-49
2.55501447901566e-14,0.0029867153344066174,7.132928172456256e-25,1.5246485728339725e-20,6.9971187354183772e-17,7.1326195949723083e-25,1.2965923150279056e-16,6.6418768299846394e-27,1.4678666602294075e-47,1.1070998211238186e-39,1.0013665902800415e-40,5.9958212932991028e-37,3.2237852631709894e-32,1.1961958991701389e-21,1.6715679688947625e-32,8.1741455953580442e-47,2.6279187009236651e-42,9.2449222813961468e-34,2.6210164503303012e-44,9.3488760122535127e-80,1.9091301740119511e-56,1.4283072655081117e-55,4.4655346375616165e-69,9.2323277143333569e-50,2.6742866349771431e-55,1.6168519732026556e-49,1.0629904828270679e-40,2.5252398282126978e-31,1.5778025501371015e-60,3.7365863454120436e-66,3.9172939483583344e-61,3.0368940630110215e-62,3.5602858675900611e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996430841536,0.10880299999998894,0.0001,1.6961659811252371e-11,1.380430272018598e-10,1.3804034849609102e-10,5.3902245969807534e-17,6.6961825484686137e-15,6.2433530173885546e-11,4.1619675725549766e-15,9.2611028849432701e-23,3.8977185749408274e-23,3.955826175461493e-25,6.3336587402906999e-19,5.9336704588069118e-13,1.4950792531909248e-17,1.1008599542808597e-25,7.5393081259542746e-28,2.9197645324009037e-29,1.2628345438552394e-30,8.3298091103615938e-13,3.597573122827988e-36,1.6358405685733914e-41,1.2996445046609442e-42,1.7825840290501722e-48
