Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540)
1.77032509204294e-09,0.0027654574569055193,2.0392125637547114e-14,1.6338012561062178e-10,7.0865364152645662e-12,9.1476013451316765e-13,2.9693389100385274e-08,2.3851781310240258e-11,7.8455475796667627e-31,1.7702081118660044e-26,4.5083195653178738e-28,1.9674450872390759e-17,3.3393152360136743e-26,1.9704493239352717e-15,2.2245871636029945e-17,1.9440936911614979e-29,2.7049319320778216e-25,5.4054375256232491e-22,3.2179082660446829e-25,2.1357331656157373e-33,1.2252727741334146e-18,2.5772476413607113e-27,4.6016049067166504e-16,8.4187455953300748e-22,1.873797862219262e-07,1.1189280132829935e-14,1.5186606539694646e-15,1.6231533168161841e-14,-5.6927445278765985e-39,6.0116595791709492e-30,2.5507150978047872e-17,7.8009270113542277e-22,2.1556103544549524e-29,0.88129999999999997,0.0,0.0,0.0,0.0098044009861275889,0.10879963605176968,9.9999999998029603e-05,2.8515828977907705e-06,2.7459302902873356e-05,2.403065387692445e-05,8.8967298999332057e-12,3.2732332750636358e-06,7.5529629622635685e-09,5.7386079585083473e-08,3.5832505571741741e-14,4.3580210679542767e-16,3.5079465539870972e-09,1.8107374861332258e-08,1.0456250742311191e-05,3.5158552095311116e-07,2.5956943294487085e-17,7.6089564117952406e-13,2.2892723013982994e-16,7.6817272196833591e-13,1.6876292517824178e-05,1.4736077452500091e-13,1.0149402805025746e-14,4.8755913900221565e-15,2.8447678483597321e-16,6.9165914545887789e-17,2.4780946179394826e-08,1.8726728315135311e-07,5.8248557601859502e-11,3.5380405137698966e-11,2.9249375384034257e-14,1.8887324919734192e-11,2.5827953635057335e-18,1.1410116702334436e-09,4.9349212458595665e-17,2.0334836391555507e-12,4.0132940554742033e-11,2.0302205150655069e-10,1.0580481150272235e-13,6.8781846876798708e-14
1.8227114999947886e-09,0.0027654572168202673,2.1541707385926659e-14,1.7183563278905894e-10,7.2622150221922082e-12,1.026647585671149e-12,3.1465237057305726e-08,2.6781134514693422e-11,8.8641433327126221e-31,4.4261562604358919e-29,5.0163109436729518e-28,2.125263121039597e-17,3.4340758234772996e-26,2.059144370880505e-15,2.4117700587277114e-17,2.3863441018004892e-29,3.0434316214751263e-25,6.018246049224086e-22,3.7778655408179132e-25,2.6217043789741724e-33,1.3290882653552995e-18,2.5005740813216827e-27,4.8374204249931238e-16,9.4654740600778136e-22,1.9924907787317418e-07,1.2219196750074043e-14,1.7106810662049979e-15,1.8762538577111602e-14,-3.6803250162915675e-39,6.2546755764194902e-30,2.7652236389624175e-17,8.9505809408645501e-22,2.5373655389965274e-29,0.88129999999999997,0.0,0.0,0.0,0.0098018769258214501,0.10879953557540607,9.9999999997940915e-05,2.9353871901467508e-06,2.826380305801243e-05,2.472745386983883e-05,9.157377831502381e-12,3.3699269677492034e-06,7.5511334364033242e-09,5.9068109398300668e-08,3.6891023872370358e-14,4.485757993808394e-16,3.8274896057487852e-09,1.9292342393811016e-08,1.0764232633126215e-05,3.7256775619254538e-07,2.7497452077795018e-17,8.1469057684750382e-13,2.4977469326283748e-16,8.5810887466323947e-13,1.7373707017379644e-05,1.693877132183802e-13,1.1741570362769571e-14,5.7343875900759043e-15,3.4194343470428165e-16,8.4275627601491254e-17,2.5548320335436513e-08,1.9912823786428372e-07,6.1938070816866025e-11,3.7622000065171938e-11,3.0089454747596498e-14,2.1294404734900994e-11,2.8779378329990275e-18,1.1883663904015633e-09,5.8567522481091323e-17,2.0954061065484456e-12,4.14079148957686e-11,2.1605785712535695e-10,1.1259916709506226e-13,7.3198611727233902e-14
1.8750979079466373e-09,0.0027654569779690776,2.2722353728096539e-14,1.8049595050060017e-10,7.4378671843680124e-12,1.1484567228208293e-12,3.3287775959520323e-08,2.9971397368898073e-11,9.930595393392777e-31,2.5384733814767115e-26,5.568487405532323e-28,2.2902091799656252e-17,3.5401634379434025e-26,2.1490097175254556e-15,2.6083953633762843e-17,2.8834232455344462e-29,3.4143175787495407e-25,6.6851014031783175e-22,4.4186775094904774e-25,3.2028745938122021e-33,1.4382208029112658e-18,2.4261909396591879e-27,5.0774603258816787e-16,1.0612970103163951e-21,2.1148012246927865e-07,1.3307554106581896e-14,1.9200313334544964e-15,2.1600624550097213e-14,-1.6421781881654727e-39,6.4972317341282799e-30,2.990539618927515e-17,1.0228976600209132e-21,2.972118397349692e-29,0.88129999999999997,0.0,0.0,0.0,0.0097993533907657481,0.1087994351324041,9.9999999997851048e-05,3.0191583619359217e-06,2.9067832180477999e-05,2.5423520294790023e-05,9.4178727126910376e-12,3.4665184625794265e-06,7.5493042827936487e-09,6.0749151567096236e-08,3.7948423399921819e-14,4.6134199158419881e-16,4.1657133284318887e-09,2.0520318967693624e-08,1.1072127488878499e-05,3.9415014791903903e-07,2.9089121018652857e-17,8.7059129544980069e-13,2.7184639807706263e-16,9.5544892756278781e-13,1.7871000788107649e-05,1.9392046395603602e-13,1.352421277418488e-14,6.7121160916525348e-15,4.0873593863136272e-16,1.0210496995167602e-16,2.6314888619265154e-08,2.1135054239520366e-07,6.5739990339668294e-11,3.9931905596405312e-11,3.0929026861621572e-14,2.392397090656946e-11,3.1963617957872938e-18,1.2359288060717734e-09,6.9169600598597943e-17,2.1572951413577197e-12,4.2682261348953374e-11,2.2950053020251443e-10,1.1960560246863864e-13,7.7753238053795032e-14
1.927484315898486e-09,0.0027654567403495906,2.3934044875408936e-14,1.8936095189572857e-10,7.6134988484173761e-12,1.2807487127711432e-12,3.516094675628315e-08,3.3437477816826826e-11,1.1048893330022372e-30,-4.9145078894101345e-26,6.1678536220659613e-28,2.4623474772088353e-17,3.6591953289655461e-26,2.2400218203650427e-15,2.8146297852627216e-17,3.441017444736108e-29,3.8198474954589718e-25,7.4094528484178238e-22,5.1497689929453699e-25,3.8948328420995354e-33,1.5527706435060192e-18,2.3540306400581436e-27,5.32165742038295e-16,1.186780324941014e-21,2.2407253982758003e-07,1.445562837612823e-14,2.1476720785214258e-15,2.4772938950499694e-14,4.2985271941542988e-40,6.7391398047640155e-30,3.2268527363579515e-17,1.1646192633614231e-21,3.4652886938997067e-29,0.88129999999999997,0.0,0.0,0.0,0.0097968303819404214,0.10879933472233529,9.9999999997760043e-05,3.1028964221968173e-06,2.9871389629188982e-05,2.6118852860851067e-05,9.6782143360354552e-12,3.5630077201321605e-06,7.5474755021960048e-09,6.2429204752613624e-08,3.9004703722836854e-14,4.741006732379443e-16,4.523130647062496e-09,2.1791775845547485e-08,1.1379935328269745e-05,4.1633203241061201e-07,3.0732509841452122e-17,9.2862174611970093e-13,2.9517651791440158e-16,1.0605520900131966e-12,1.8368173872813382e-05,2.2115821550692438e-13,1.5513303181274733e-14,7.820934918615466e-15,4.8600951552001787e-16,1.2304397483931497e-16,2.7080650697237437e-08,2.2393380356575525e-07,6.9654193572993978e-11,4.2310047229065675e-11,3.1768091073172822e-14,2.678921846637779e-11,3.5391002599099775e-18,1.2836808830869213e-09,8.1314938862793681e-17,2.2191506462882999e-12,4.3955977191659486e-11,2.4334982735460636e-10,1.2682399021931238e-13,8.2445643037712562e-14
1.9798707238503347e-09,0.002765456503959457,2.5176760419217787e-14,1.9843050088779409e-10,7.7891116002481952e-12,1.4240991012505782e-12,3.7084689933206487e-08,3.7194682092836352e-11,1.2222788332998073e-30,5.5720811268253739e-26,6.8175926691592859e-28,2.6417387440666867e-17,3.7929114811128294e-26,2.3321593180387823e-15,3.0306374723145283e-17,4.0639570170197254e-29,4.262386838871731e-25,8.1948834353707702e-22,5.9814131392639775e-25,4.7152163581255737e-33,1.6728368213091149e-18,2.2840255346603107e-27,5.56994928496751e-16,1.3236729173734714e-21,2.3702594960943697e-07,1.566467122746685e-14,2.394583961739118e-15,2.8308180988948861e-14,2.5440296007394251e-39,6.9802239760130044e-30,3.4743497207788329e-17,1.3212771354900988e-21,4.0226602415587335e-29,0.88129999999999997,0.0,0.0,0.0,0.0097943079003235921,0.10879923434477243,9.9999999997667886e-05,3.1866013799751515e-06,3.0674474764610761e-05,2.6813451279341877e-05,9.9384024945706502e-12,3.6593947012958277e-06,7.5456470953704622e-09,6.410826761921479e-08,4.0059864412955987e-14,4.868518341989563e-16,4.9002530304021231e-09,2.3107183617926601e-08,1.1687656170032004e-05,4.3911274583259588e-07,3.2428177469901178e-17,9.8880584346908628e-13,3.1979915055261313e-16,1.1737825765941727e-12,1.886522631286889e-05,2.5130933222899737e-13,1.7725596444308277e-14,9.0738139359036984e-15,5.7501894667737271e-16,1.4752505819086787e-16,2.784560624181537e-08,2.3687762767517317e-07,7.368055775731875e-11,4.4756350362211936e-11,3.2606646735963513e-14,2.9903709128274856e-11,3.9071952546346995e-18,1.3316060701030175e-09,9.5176124928973967e-17,2.2809725371080678e-12,4.5229060152273141e-11,2.5760550442759043e-10,1.3425420254109749e-13,8.7275743599041961e-14
2.0322571318021834e-09,0.0027654562687963215,2.6450480557998671e-14,2.0770447213943746e-10,7.9647195617129919e-12,1.5790977087142249e-12,3.9058945477560205e-08,4.1258712872658687e-11,1.3455822761561179e-30,-1.0261870987634938e-25,7.5210760363828145e-28,2.8284405878661524e-17,3.9431847831929937e-26,2.4254029649903035e-15,3.2565802070117253e-17,4.7595691966494191e-29,4.7444119251053269e-25,9.0451116869097489e-22,6.9247859733018794e-25,5.6839146395479946e-33,1.7985172514513744e-18,2.2161130121621533e-27,5.8222780854587188e-16,1.4726831066893074e-21,2.503399713231058e-07,1.6935910289824864e-14,2.6617672276936716e-15,3.2236642986780788e-14,4.7086751375077285e-39,7.2203203142945279e-30,3.7332145563134418e-17,1.4939725241901714e-21,4.650392941144175e-29,0.88129999999999997,0.0,0.0,0.0,0.0097917859468915347,0.10879913399928953,9.9999999997574645e-05,3.2702732443237955e-06,3.147708694877523e-05,2.7507315263826122e-05,1.0198436981836935e-11,3.7556793672689911e-06,7.5438190630756896e-09,6.5786338834521992e-08,4.1113905045514894e-14,4.9959546434887431e-16,5.2975904926869746e-09,2.4467012202361337e-08,1.1995290032927596e-05,4.6249162423959833e-07,3.4176682025827045e-17,1.0511674677750019e-12,3.4574831759979954e-16,1.2955094030686697e-12,1.9362158148340878e-05,2.8459145194186529e-13,2.0178638576227122e-14,1.0484559288810206e-14,6.7712331814721407e-16,1.7602623240343399e-16,2.8609754930044804e-08,2.501816205047781e-07,7.7818959972262492e-11,4.7270740297144876e-11,3.3444693211735178e-14,3.3281369672699175e-11,4.3016973263751149e-18,1.3796891706215946e-09,1.109395015145198e-16,2.3427607389794243e-12,4.6501508282713802e-11,2.722673166307152e-10,1.4189611129604814e-13,9.2243456442081137e-14
2.084643539754032e-09,0.0027654560348578387,2.7755185281128029e-14,2.1718273775406037e-10,8.1402970141961648e-12,1.7463485372856959e-12,4.1083652945950918e-08,4.5645667741982875e-11,1.4751351583447723e-30,2.0827081110446677e-25,8.2818739495745063e-28,3.0225075285180131e-17,4.11202354885677e-26,2.5197355938503613e-15,3.4926175849911263e-17,5.5317546186684193e-29,5.2685129871828838e-25,9.9639933589556271e-22,7.9920219948413422e-25,6.8232829782040153e-33,1.9299088254837427e-18,2.1502252449256476e-27,6.0785904175204632e-16,1.6345274023275663e-21,2.6401422432565708e-07,1.8270549578144712e-14,2.9502412890624863e-15,3.6590251652417489e-14,6.9321393411489144e-39,7.4592761821099265e-30,4.0036286872732471e-17,1.6838543434433011e-21,5.3550347209126655e-29,0.88129999999999997,0.0,0.0,0.0,0.009789264522618718,0.1087990336854617,9.9999999997480305e-05,3.3539120243027577e-06,3.2279225545268708e-05,2.8200444530109646e-05,1.0458317591875975e-11,3.8518616795601326e-06,7.5419914060689592e-09,6.7463417069394263e-08,4.2166825199141961e-14,5.1233155359391884e-16,5.7156515943565242e-09,2.5871730841941053e-08,1.230283693574901e-05,4.8646800357733003e-07,3.5978580827497862e-17,1.1157304650519182e-12,3.7305796387424038e-16,1.4261061992187856e-12,1.985896941810149e-05,3.212315807087779e-13,2.2890775830685414e-14,1.2067837098767503e-14,7.9379067551844235e-16,2.0907439139453432e-16,2.9373096442853185e-08,2.6384538732121201e-07,8.2069277137593466e-11,4.9853142238017937e-11,3.4282229859714855e-14,3.6936490625869874e-11,4.7236650890367951e-18,1.4279162321554169e-09,1.2880582602190935e-16,2.4045151838659039e-12,4.7773319875562106e-11,2.8733501862196725e-10,1.4974958805884929e-13,9.7348698084348104e-14
2.1370299477058807e-09,0.0027654558021416604,2.909085411388659e-14,2.26865163184746e-10,8.3158527068004137e-12,1.9264696941455741e-12,4.3158751395533383e-08,5.037203799913167e-11,1.6112565749053333e-30,4.3696490295006398e-26,9.1037650622938422e-28,3.2239914722610373e-17,4.3015835807562288e-26,2.6151420473108711e-15,3.7389071695782305e-17,6.3874083102541932e-29,5.8373970205630463e-25,1.095552314410962e-21,9.1962667637788527e-25,8.1583493575119522e-33,2.0671074942523303e-18,2.0863014453716969e-27,6.3388371704423963e-16,1.8099569744955564e-21,2.780483278243862e-07,1.9669769858555255e-14,3.261044366895403e-15,4.1402606027028126e-14,9.2227760802727393e-39,7.6969496034845382e-30,4.2857711960149468e-17,1.8921197763459083e-21,6.1435325654058094e-29,0.88129999999999997,0.0,0.0,0.0,0.0097867436284777565,0.10879893340286534,9.9999999997384896e-05,3.4375177289791706e-06,3.308088991922957e-05,2.8892838796240027e-05,1.0718044119230065e-11,3.9479415999876029e-06,7.5401641251061387e-09,6.913950099791999e-08,4.3218624455857763e-14,5.2506009186483472e-16,6.154943442024474e-09,2.7321808103716368e-08,1.2610296897318904e-05,5.1104121968419486e-07,3.7834430387725523e-17,1.1825186470619315e-12,4.0176195682665075e-16,1.5659510472237292e-12,2.0355660159919278e-05,3.6146617844716336e-13,2.5881162876655531e-14,1.3839194883716624e-14,9.2660227355629116e-16,2.4724842449156323e-16,3.0135630464663495e-08,2.7786853287886657e-07,8.6431386013981515e-11,5.2503481292295158e-11,3.5119256049328786e-14,4.0883725241132522e-11,5.174164859763106e-18,1.4762744550941778e-09,1.4899088341229983e-16,2.4662358092702828e-12,4.9044493409957298e-11,3.0280836456378544e-10,1.5781450414588962e-13,1.0259138487547486e-13
2.1894163556577294e-09,0.002765455570645443,3.0457465046886395e-14,2.3675158984211209e-10,8.4913421618376094e-12,2.1200932929836428e-12,4.5284179491135376e-08,5.5454707130410209e-11,1.7542504222137499e-30,7.2262392614216992e-25,9.9907493651848664e-28,3.4329415604816737e-17,4.5141699106535402e-26,2.7116091461657195e-15,3.9956046851984758e-17,7.3266478277000081e-29,6.453891480910239e-25,1.2023836933074732e-21,1.055174658380389e-24,9.7170938724093946e-33,2.2102083718597173e-18,2.0242631703785137e-27,6.6029733575063141e-16,1.999719361549046e-21,2.9244190087854517e-07,2.1134729111259078e-14,3.5952330350184381e-15,4.6709026366380025e-14,1.1588915865334118e-38,7.9332079780339161e-30,4.5798190255337893e-17,2.1200150474638845e-21,7.0232468231814759e-29,0.88129999999999997,0.0,0.0,0.0,0.0097842232654394776,0.10879883315107794,9.9999999997288429e-05,3.5210903674272751e-06,3.3882079437333419e-05,2.9584497782506221e-05,1.0977616358937337e-11,4.043919090679566e-06,7.5383372209417227e-09,7.0814589297389079e-08,4.4269302401074438e-14,5.3778106911668024e-16,6.6159716883691007e-09,2.881771187660761e-08,1.2917669936489989e-05,5.3621060829332888e-07,3.9744786411382515e-17,1.2515557913039926e-12,4.3189408581028204e-16,1.7154262787852289e-12,2.0852230410568788e-05,4.055412653537485e-13,2.91697729653839e-14,1.58150887997224e-14,1.0772580470262691e-15,2.9118335147987808e-16,3.089735668297501e-08,2.9225066142290486e-07,9.0905163203936099e-11,5.5221682471321625e-11,3.5955771144088969e-14,4.5138088206677332e-11,5.654270205298929e-18,1.5247520830898115e-09,1.7172628705071461e-16,2.5279225562928814e-12,5.0315027494550827e-11,3.1868710818172731e-10,1.6609073064587595e-13,1.0797143301710228e-13
2.241802763609578e-09,0.0027654553403668467,3.1855003283658566e-14,2.4684197699234196e-10,8.6669932314240521e-12,2.3278653791008331e-12,4.7459875038650225e-08,6.0910949459109782e-11,1.9044120333914781e-30,-1.392778954696184e-24,1.0947059536183914e-27,3.649405062592579e-17,4.7522753437415963e-26,2.8091255478458973e-15,4.2628641736806237e-17,8.3867257309894788e-29,7.1209474100520601e-25,1.3173213759909648e-21,1.2073829402096572e-24,1.1530699311904241e-32,2.3593058198923888e-18,1.9641336865568451e-27,6.8709579796053387e-16,2.2047293695998431e-21,3.0719456240071886e-07,2.2666562914478633e-14,3.9538818427000223e-15,5.2546594911268959e-14,1.4038855262170214e-38,8.1679304183598433e-30,4.8859471593349839e-17,2.368836062196743e-21,8.0019632923027982e-29,0.88129999999999997,0.0,0.0,0.0,0.0097817034344727365,0.10879873292967859,9.9999999997190918e-05,3.6046299487283966e-06,3.4682793467935864e-05,3.0275421211438308e-05,1.1237034106578034e-11,4.1397941140739428e-06,7.5365106943287036e-09,7.2488680648579757e-08,4.5318858623595051e-14,5.5049447533100355e-16,7.0992405322378574e-09,3.0359909369735211e-08,1.3224956072145026e-05,5.6197550503436366e-07,4.1710203793458974e-17,1.322865640986403e-12,4.6348806149946466e-16,1.8749183100572154e-12,2.1348680205913902e-05,4.5371250494004537e-13,3.2777405887972879e-14,1.8012905934066906e-14,1.2475811787078066e-15,3.415739462119366e-16,3.1658274788108081e-08,3.0699137669177063e-07,9.5490485152584256e-11,5.8007670690796347e-11,3.6791774562001551e-14,4.9714954512396926e-11,6.1650616283631491e-18,1.5733383196236556e-09,1.9726016292238519e-16,2.5895753704231916e-12,5.1584920841715166e-11,3.3497100280135203e-10,1.7457813843907043e-13,1.1348875857538265e-13
2.294189171561427e-09,0.002765455111303538,3.3283457707833733e-14,2.5713634357791017e-10,8.8426892862574024e-12,2.5504458429129455e-12,4.9685775662502734e-08,6.6758428775924632e-11,2.0620276501790883e-30,-6.118601029172762e-25,1.1977173102322112e-27,3.8734261541953951e-17,5.0185418747850896e-26,2.9076818781719754e-15,4.5408381410950394e-17,9.5787664801747317e-29,7.8416425119522313e-25,1.4408077757126061e-21,1.377908646329678e-24,1.3633812164159403e-32,2.514493526787096e-18,1.9058651484045598e-27,7.1427538980079131e-16,2.4258228619453389e-21,3.2230593115807052e-07,2.4266384816195678e-14,4.3380829518273536e-15,5.895419544876598e-14,1.658084667378247e-38,8.4010110805333565e-30,5.2043287904163779e-17,2.6399290212930204e-21,9.0879050854148119e-29,0.88129999999999997,0.0,0.0,0.0,0.0097791841365445029,0.10879863273824737,9.9999999997092378e-05,3.6881364819709386e-06,3.5483031381016796e-05,3.0965608807806468e-05,1.149629715825647e-11,4.2355666329183063e-06,7.5346845460186247e-09,7.4161773735664403e-08,4.636729271561253e-14,5.6320030051512992e-16,7.6052527189009285e-09,3.1948867110858585e-08,1.3532155323196726e-05,5.8833524543518318e-07,4.3731236617188309e-17,1.3964719049838027e-12,4.9657751534980225e-16,2.0448174855846612e-12,2.1845009580981426e-05,5.0624527940111097e-13,3.6725695220858868e-14,2.0450985519760196e-14,1.4395225302100136e-15,3.9917841286780866e-16,3.2418384473068208e-08,3.2209028191957444e-07,1.0018722814841156e-10,6.0861370771222619e-11,3.7627265660585906e-14,5.4630058307483304e-11,6.7076262181372481e-18,1.6220232542843441e-09,2.2585782841896673e-16,2.6511941980314908e-12,5.285417224229352e-11,3.5165980137392703e-10,1.8327659821070348e-13,1.1914327748969655e-13
2.3465755795132755e-09,0.0027654548834531788,3.4742805761395216e-14,2.6763452355900115e-10,9.0181864736458786e-12,2.7885083209843532e-12,5.1961818835445994e-08,7.3015196973722175e-11,2.2273705946255184e-30,-2.2170206332658131e-25,1.3085823645635334e-27,4.1050479192787e-17,5.3157682939914344e-26,3.007270633320521e-15,4.8296777000871119e-17,1.088498006911908e-28,8.6191842726677278e-25,1.5733000230786987e-21,1.5685356650444461e-24,1.6064820675606874e-32,2.6758645849945357e-18,1.8493275216811158e-27,7.4183277110210728e-16,2.6637472875280354e-21,3.3777562577352394e-07,2.5935286697879126e-14,4.7489457785179749e-15,6.5972552885132168e-14,1.9223090787891199e-38,8.6323546034379798e-30,5.5351354850439749e-17,2.9346910333602942e-21,1.0289744706529545e-28,0.88129999999999997,0.0,0.0,0.0,0.0097766653726200775,0.10879853257636504,9.999999999699278e-05,3.771609976250359e-06,3.6282792547937674e-05,3.1655060298619418e-05,1.175540531052239e-11,4.3312366102697094e-06,7.5328587767617603e-09,7.5833867245695813e-08,4.7414604272707626e-14,5.7589853469825885e-16,8.1345095403789429e-09,3.3585050944851113e-08,1.3839267708587714e-05,6.1528916492360042e-07,4.5808438152168003e-17,1.4723982577836097e-12,5.3119599907765827e-16,2.2255179263223258e-12,2.2341218570028702e-05,5.6341476067434548e-13,4.1037115175307944e-14,2.3148639761589981e-14,1.6551650624323348e-15,4.6482222719856197e-16,3.3177685433484579e-08,3.3754697983843789e-07,1.0499526832398787e-10,6.3782707438349118e-11,3.8462243770532424e-14,5.9899491737023307e-11,7.2830573701424118e-18,1.6707977951037765e-09,2.5780248530066592e-16,2.7127789854070221e-12,5.4122780531437596e-11,3.6875325649265715e-10,1.9218598045944918e-13,1.2493490557815865e-13
2.398961987465124e-09,0.002765454656813435,3.6232994577654181e-14,2.7833586250535105e-10,9.1929446110294498e-12,3.042740089025477e-12,5.4287942354002383e-08,7.9699692681220596e-11,2.400679886891935e-30,6.5763617730818455e-24,1.4278011033070786e-27,4.3443106396575723e-17,5.6468965148725213e-26,3.1078861743494919e-15,5.1295327183379403e-17,1.2211538266595206e-28,9.4569133123530574e-25,1.7152701984332697e-21,1.7811816505099222e-24,1.8866159846555654e-32,2.8435115716185605e-18,1.7940894499837733e-27,7.6976496246478446e-16,2.9189982195250755e-21,3.5360326472700634e-07,2.7674339150980955e-14,5.1875966170023814e-15,7.3644275362266848e-14,2.1973698196918824e-38,8.8618503344774364e-30,5.8785373535440665e-17,3.2545707687918823e-21,1.1616617089178654e-28,0.88129999999999997,0.0,0.0,0.0,0.0097741471436634149,0.10879843244361306,9.999999999689218e-05,3.8550504406691572e-06,3.7082076341140984e-05,3.2343775413122917e-05,1.2014358360273531e-11,4.4268040094944565e-06,7.5310333873073474e-09,7.7504959867982694e-08,4.8460792893846571e-14,5.8858916792672131e-16,8.687510835701017e-09,3.526892603205078e-08,1.4146293247290471e-05,6.4283659882893439e-07,4.794236085235647e-17,1.5506683394257418e-12,5.6737698411135303e-16,2.4174173709677337e-12,2.2837307206612496e-05,6.2550598441535487e-13,4.5734987728882261e-14,2.6126175776710054e-14,1.896728521983927e-15,5.3940231485688813e-16,3.3936177367547038e-08,3.5336107268094864e-07,1.0991448165672855e-10,6.6771605323632678e-11,3.929670817113799e-14,6.553970372895151e-11,7.8924544790379782e-18,1.7196535995593973e-09,2.933959643146151e-16,2.7743296779173458e-12,5.5390744555191134e-11,3.8625112040362176e-10,2.0130615550314313e-13,1.3086355854133136e-13
2.451348395416973e-09,0.0027654544313819736,3.7753988955603247e-14,2.8923999417951439e-10,9.3681387631912146e-12,3.3138420215806727e-12,5.6664081547542479e-08,8.6830739789034098e-11,2.5822047626742556e-30,-7.4279574613151957e-25,1.5559016809705685e-27,4.5912555929724758e-17,6.015183846611419e-26,3.2095241500425229e-15,5.4405519644528169e-17,1.3658836356247433e-28,1.035830680072692e-24,1.867205563804883e-21,2.0179052579175281e-24,2.2084634389438715e-32,3.0175266278121133e-18,1.7404501759856495e-27,7.9806933298351601e-16,3.1928096256939138e-21,3.6978846635669132e-07,2.9484591861378961e-14,5.6551782660644787e-15,8.2013896716369701e-14,2.4840694668413628e-38,9.0893789611581177e-30,6.2347032180994261e-17,3.6010691199265975e-21,1.3078132830964091e-28,0.88129999999999997,0.0,0.0,0.0,0.009771629450636336,0.10879833233957591,9.9999999996790522e-05,3.9384578843368631e-06,3.7880882134924531e-05,3.3031753882800962e-05,1.2273156105006741e-11,4.5222687942680876e-06,7.5292083784030183e-09,7.9175050295636629e-08,4.9505858181380841e-14,6.0127219027572839e-16,9.2647549911160192e-09,3.7000956846536673e-08,1.4453231958307282e-05,6.7097688238375845e-07,5.0133556354330018e-17,1.631305755436126e-12,6.0515386104806549e-16,2.6209170197356954e-12,2.3333275523654224e-05,6.9281392183051137e-13,5.0843489556915873e-14,2.9404917392097025e-14,2.1665741426038007e-15,6.2389136682858502e-16,3.4693859975950506e-08,3.6953216218261317e-07,1.1494474396965738e-10,6.9827988964701724e-11,4.013065846730323e-14,7.1567498782643484e-11,8.536922838986458e-18,1.768583009290738e-09,3.3295948411906111e-16,2.8358462310496699e-12,5.6658063208178872e-11,4.0415314501800973e-10,2.1063699348513411e-13,1.3692915196635757e-13
2.4984961625736367e-09,0.002765454229524826,3.9149235501362184e-14,2.992274735908033e-10,9.5264472164615381e-12,3.5728479378652391e-12,5.8845316436129142e-08,9.3646350711943491e-11,2.7528378897327955e-30,-2.2641907935115299e-25,1.6792471326712795e-27,4.8201036666016939e-17,6.3812650909496894e-26,3.3018704668736488e-15,5.7301368873691481e-17,1.5144813001742538e-28,1.1226980821504214e-24,2.0128827790544702e-21,2.2533641778478127e-24,2.5380405888336732e-32,3.1796607440654017e-18,1.6937649340110645e-27,8.2385957664839006e-16,3.4561390343362318e-21,3.8466054835483008e-07,3.1175546561016816e-14,6.1016951157898492e-15,9.0181653430600431e-14,2.7527099289646199e-38,9.292411416948685e-30,6.5663043386813589e-17,3.936959665754025e-21,1.4516954536307095e-28,0.88129999999999997,0.0,0.0,0.0,0.0097693639859245413,0.10879824227015111,9.9999999996698162e-05,4.0134963584302812e-06,3.8599398144623398e-05,3.3650304454060986e-05,1.2505941122734518e-11,4.6080993354357762e-06,7.527566196375687e-09,8.0677273728040249e-08,5.0445456164002207e-14,6.1268039491596734e-16,9.8054131220757897e-09,3.8601341059770505e-08,1.4729402576280281e-05,6.9680947452690542e-07,5.2155055818828187e-17,1.7059229828224346e-12,6.4054506963062301e-16,2.8143191358625701e-12,2.3779544162528589e-05,7.5810321074229523e-13,5.5812905314060286e-14,3.2631776552272342e-14,2.4356858615642503e-15,7.0927236142990383e-16,3.5375082104697822e-08,3.843910453135141e-07,1.1956682417328876e-10,7.2636372117976822e-11,4.0880773729279381e-14,7.7338072301937441e-11,9.1478482641017437e-18,1.8126765844295574e-09,3.722427841290808e-16,2.8911819034317964e-12,5.7798097360443587e-11,4.2061031927228505e-10,2.1921475702192402e-13,1.4250520029026951e-13
