Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711)
1.2971648498967668e-09,0.001910086494358208,6.2061772132064235e-20,2.8407324242777575e-15,1.9153385140629973e-15,4.5531492951605359e-17,5.280900878391522e-11,4.045656563402114e-16,7.0719815637622886e-31,-9.3698089552554258e-26,5.5985556627125807e-33,1.4991582054166426e-16,9.7917385544839377e-18,1.9558439054257087e-18,2.3819746529636661e-20,-1.9353282317426599e-31,1.4110407866537635e-30,1.9866000051374983e-26,2.0189439048843123e-31,-1.0506280020678997e-41,-5.1074952312487168e-30,-5.5931778458346307e-17,-7.0394255471232574e-39,-2.3960211600798551e-17,3.4411156502628548e-33,1.9733929062893417e-33,1.368043778593992e-20,2.4577279343185095e-17,7.297543013636857e-40,-9.4205583830679376e-22,-6.6324520545412096e-25,-4.2270517252682417e-31,3.5369632538300817e-36,0.88129999999999997,0.0,0.0,0.0,0.0098882677420975024,0.10880255466055208,9.9999999999998229e-05,8.394000322672693e-08,8.1690158910061387e-07,3.8545213422712253e-07,1.0376646385835885e-12,4.3834163786256282e-07,6.7753752331054559e-10,6.9439628977648932e-09
1.3021681349043712e-09,0.0019100864907765256,6.5349130278471932e-20,2.9911922207373041e-15,1.7741583848634702e-15,4.5571622511410482e-17,5.3190876752298874e-11,4.1023527476250859e-16,7.0166815021679989e-31,9.6987905781693099e-26,5.6097690698649604e-33,1.4997183832105981e-16,9.6852450893296362e-18,1.9578846447339285e-18,2.3965323907043815e-20,-1.938675007422631e-31,1.4252026288986224e-30,1.995851953883249e-26,2.0404152488185434e-31,-1.0994444211257767e-41,-5.1076198860892944e-30,-5.580575551731854e-17,-7.0587476709356981e-39,-2.4061102822766228e-17,3.4530864440023379e-33,1.9897180516709346e-33,1.3700127910269377e-20,2.4621726706309701e-17,7.2804718235397641e-40,-9.47916603813661e-22,-6.6986111167222696e-25,-4.2976468301033798e-31,3.5471513607249721e-36,0.88129999999999997,0.0,0.0,0.0,0.0098882610646780118,0.10880255278485529,9.9999999999998229e-05,8.4263624506003843e-08,8.200518506513474e-07,3.8678035642027699e-07,1.0416662253029771e-12,4.4019012398530128e-07,6.7753706577518112e-10,6.9707877002796013e-09
1.3071714199119756e-09,0.0019100864871948483,6.8396825191996031e-20,3.1306830300279242e-15,1.6572942712066931e-15,4.5610729165432809e-17,5.3574080144871196e-11,4.1596371869626499e-16,6.9605819958898344e-31,9.3162254826401425e-26,5.620796850498543e-33,1.5002402432043517e-16,9.5771876826604692e-18,1.9599370987149417e-18,2.4110958349668377e-20,-1.9393969599837929e-31,1.4394303546230957e-30,2.0051208818137958e-26,2.0620474941760646e-31,-1.1440184410650984e-41,-5.1075927520788448e-30,-5.5677260553713844e-17,-7.078010464970611e-39,-2.4161767707012786e-17,3.464961722105456e-33,2.0060699394152691e-33,1.3719605069509091e-20,2.4665823753237327e-17,7.2630720262812e-40,-9.5378292241261413e-22,-6.765047345344915e-25,-4.3690419755299378e-31,3.5572436946068986e-36,0.88129999999999997,0.0,0.0,0.0,0.0098882543872696529,0.10880255090915983,9.9999999999998229e-05,8.4587244685994567e-08,8.2320210789146113e-07,3.8810857558822401e-07,1.0456678064238694e-12,4.4203860744717091e-07,6.7753660824057786e-10,6.9976124652574504e-09
1.3171779899271843e-09,0.0019100864800315098,7.3901824755312702e-20,3.3826434988751603e-15,1.4519824617192779e-15,4.5685957914433491e-17,5.4344531760553749e-11,4.2759869038750561e-16,6.8465579078119984e-31,1.1130690593534827e-27,5.6422804107490623e-33,1.5012311258930506e-16,9.3627274546279331e-18,1.9640530725718649e-18,2.4402383563216655e-20,-1.9405253373871271e-31,1.4680829390920671e-30,2.0237100162784811e-26,2.1057975325370185e-31,-1.2226503827038253e-41,-5.1075029908948641e-30,-5.5419151718268241e-17,-7.1163553874048528e-39,-2.4362400537114257e-17,3.4884208467051292e-33,2.0388536848763672e-33,1.3757907642438485e-20,2.4752944200750596e-17,7.2272764149968925e-40,-9.6553083281745659e-22,-6.8987487901784062e-25,-4.514251813765306e-31,3.5771325399770789e-36,0.88129999999999997,0.0,0.0,0.0,0.0098882410324863321,0.10880254715777313,9.9999999999998229e-05,8.5234481748130818e-08,8.2950260944490215e-07,3.9076500496257611e-07,1.0536709518766158e-12,4.4573556627353873e-07,6.7753569317365601e-10,7.0512618826589175e-09
1.3271845599423929e-09,0.0019100864728681924,7.8748814409239551e-20,3.6044880284879444e-15,1.2954329071211554e-15,4.5757375495783888e-17,5.5120359670971418e-11,4.3947379841702223e-16,6.7308780521800566e-31,2.5980057524598098e-25,5.663005668659498e-33,1.5021330381993913e-16,9.1485153727385903e-18,1.9681942842094575e-18,2.4694006643450863e-20,-1.9379775669169546e-31,1.4969974830126396e-30,2.0423679510389701e-26,2.1502003712170172e-31,-1.2895519407219834e-41,-5.1071947871542001e-30,-5.5157649111660354e-17,-7.1544590289709944e-39,-2.4562101236198712e-17,3.5114862573955591e-33,2.0717430814997203e-33,1.3795350505027001e-20,2.4838647213159159e-17,7.1901456790012904e-40,-9.7729835817245446e-22,-7.0335512113261227e-25,-4.66272011166238e-31,3.5966286104129264e-36,0.88129999999999997,0.0,0.0,0.0,0.0098882276777475329,0.10880254340639216,9.9999999999998229e-05,8.5881714413162564e-08,8.3580309376732196e-07,3.9342142257043906e-07,1.0616740749499441e-12,4.4943251412002233e-07,6.7753477810978149e-10,7.10491115002649e-09
1.3371911299576015e-09,0.0019100864657048975,8.309206342790455e-20,3.8032772719464877e-15,1.1729743504977998e-15,4.5825158222800109e-17,5.5901571415360419e-11,4.5159228987151348e-16,6.6143196142806222e-31,2.6660599876624842e-25,5.6829713272491772e-33,1.5029773639603912e-16,8.9376337082676536e-18,1.9723548024195049e-18,2.4985812084545023e-20,-1.9333161368047264e-31,1.5261729233121786e-30,2.0610952454279136e-26,2.1952623879710027e-31,-1.3473822770854605e-41,-5.106775929662059e-30,-5.4895871837446258e-17,-7.1923198937354822e-39,-2.4760860730827881e-17,3.5341537822026628e-33,2.104736986703995e-33,1.3831938105498171e-20,2.4922938482379789e-17,7.1516852507453458e-40,-9.8908424450028479e-22,-7.1694494283641453e-25,-4.8144858174495956e-31,3.6157304810138461e-36,0.88129999999999997,0.0,0.0,0.0,0.0098882143230532571,0.10880253965501717,9.9999999999998229e-05,8.6528942681116671e-08,8.4210356086428325e-07,3.9607782861423001e-07,1.0696771756509246e-12,4.5312945078281753e-07,6.7753386304895513e-10,7.1585602674121174e-09
1.357204269988019e-09,0.0019100864513783738,9.052509870546942e-20,4.1434871872552819e-15,9.6918986970394198e-16,4.595037343382463e-17,5.7480195536390982e-11,4.7657257581081431e-16,6.3802386384295875e-31,3.5295944602830094e-27,5.7206763046639718e-33,1.5045644346026971e-16,8.5321475992870552e-18,1.9807058635071311e-18,2.5569937308647998e-20,-1.9271940738307679e-31,1.5853021906768039e-30,2.098759750344949e-26,2.2873910246500345e-31,-1.4405517513840036e-41,-5.1061137431560131e-30,-5.4378179230367564e-17,-7.2673200773059336e-39,-2.5155572464947521e-17,3.5782934417291168e-33,2.1710316510105755e-33,1.3902622197895854e-20,2.5087405247718641e-17,7.070868905861769e-40,-1.0127093322795926e-21,-7.4445124898360346e-25,-5.1280657566870207e-31,3.6527772576005927e-36,0.88129999999999997,0.0,0.0,0.0,0.0098881876137982636,0.10880253215228565,9.9999999999998216e-05,8.7823386025899252e-08,8.547044433877726e-07,4.0139060670440281e-07,1.0856833099434087e-12,4.605232898569208e-07,6.7753203293644928e-10,7.2658580523054977e-09
1.3672108400032276e-09,0.0019100864442151446,9.3748975632386001e-20,4.2910449889932607e-15,8.7617492202557402e-16,4.6008085014875409e-17,5.8277613378043993e-11,4.8944095603620572e-16,6.2635594228557611e-31,1.2311181645817009e-29,5.7384410408555267e-33,1.5053244367324781e-16,8.3388623975839361e-18,1.9848930976802502e-18,2.5862240547126633e-20,-1.9268375458272113e-31,1.6152538675197035e-30,2.1176978895315829e-26,2.334471177009819e-31,-1.4783156234617729e-41,-5.1059381365533366e-30,-5.4123778971250705e-17,-7.3044625434302153e-39,-2.5351532313803191e-17,3.5997647899617887e-33,2.2043291473702677e-33,1.3936755162018359e-20,2.516763902808024e-17,7.0285600451194352e-40,-1.0245476007125202e-21,-7.583666980181624e-25,-5.2899581745352661e-31,3.6707345212711184e-36,0.88129999999999997,0.0,0.0,0.0,0.0098881742592375459,0.10880252840092948,9.9999999999998216e-05,8.8470601102781447e-08,8.6100485881752871e-07,4.0404697909239972e-07,1.0936863435390232e-12,4.6422019192380776e-07,6.7753111788477051e-10,7.3195067198457374e-09
1.387223980033645e-09,0.0019100864298887573,9.9348004578954862e-20,4.5473162564594643e-15,7.2685894486541888e-16,4.6114289743520584e-17,5.9888635292719244e-11,5.1595094228947221e-16,6.0319768092600304e-31,-2.7449627717016929e-27,5.7718826655739587e-33,1.5067399244014428e-16,7.9662242958246551e-18,1.9933080239467529e-18,2.6447302192522679e-20,-1.9266028836345688e-31,1.6759259014266786e-30,2.1557881650290311e-26,2.4306980335307816e-31,-1.5388017662425826e-41,-5.1056241441180247e-30,-5.3619464096698871e-17,-7.378044572433522e-39,-2.5740702288281606e-17,3.6415238233896396e-33,2.2712156365689771e-33,1.4002714949889203e-20,2.5324289155689663e-17,6.9403354549078856e-40,-1.0482747176453527e-21,-7.8651963306037086e-25,-5.6241443407117625e-31,3.7055608704980771e-36,0.88129999999999997,0.0,0.0,0.0,0.0098881475502496791,0.10880252089823701,9.9999999999998202e-05,8.9765018065661805e-08,8.7360563801217504e-07,4.0935969122343125e-07,1.1096923436278869e-12,4.7161396044098059e-07,6.7752928779056251e-10,7.426803605100396e-09
1.4072371200640624e-09,0.0019100864155624617,1.0406407793320043e-19,4.763176619961035e-15,6.1862714319925526e-16,4.6208931862401162e-17,6.1521235124947641e-11,5.4351437249758138e-16,5.8042065108712114e-31,3.1347681793349678e-26,5.80263220048047e-33,1.5080090667525235e-16,7.6101111938244973e-18,2.0017814958120605e-18,2.7032925570501163e-20,-1.9262627309496092e-31,1.7376156383634093e-30,2.194166933090542e-26,2.5297265264292377e-31,-1.5836876653141988e-41,-5.1053084783375485e-30,-5.311972084169552e-17,-7.4507007882174686e-39,-2.612624024587435e-17,3.6817242895636953e-33,2.3384797221524229e-33,1.4065721625273142e-20,2.5476045371495296e-17,6.8475726287912268e-40,-1.0720668267979317e-21,-8.1509856996519207e-25,-5.9724613675287034e-31,3.7389816070594325e-36,0.88129999999999997,0.0,0.0,0.0,0.0098881208414399076,0.10880251339557191,9.9999999999998189e-05,9.1059417440875778e-08,8.8620634832213471e-07,4.1467236065238947e-07,1.1256982542492508e-12,4.7900768063541394e-07,6.7752745770855532e-10,7.5340998906044742e-09
1.4472634001248971e-09,0.0019100863869101587,1.1162797510639487e-19,5.1093920321267386e-15,4.8465073826541405e-16,4.6366422803276107e-17,6.4851172608607602e-11,6.0191173479026066e-16,5.3639360930223964e-31,2.6923061167843634e-28,5.8564760413266311e-33,1.5101617877273007e-16,6.9468451144567642e-18,2.01890334786134e-18,2.8205658164474313e-20,-1.92634098156264e-31,1.8640135896602632e-30,2.2718056289411479e-26,2.7364142820270291e-31,-1.6404472252175473e-41,-5.1047546601521875e-30,-5.2136158561406274e-17,-7.5932857502118541e-39,-2.6886577787956436e-17,3.7575962510666531e-33,2.4740891223724884e-33,1.4183412642224381e-20,2.576574191852549e-17,6.649949948854418e-40,-1.119834564545412e-21,-8.7351852770488168e-25,-6.7127554140171515e-31,3.8018145158152253e-36,0.88129999999999997,0.0,0.0,0.0,0.0098880674243547132,0.1088024983903267,9.9999999999998175e-05,9.3648163429163736e-08,9.1140756227786331e-07,4.2529757434472321e-07,1.1577098070767355e-12,4.9379497307023588e-07,6.7752379758114814e-10,7.7486906622868319e-09
1.4872896801857318e-09,0.001910086358258246,1.1761429127283958e-19,5.3834057811904775e-15,3.9563519618388831e-16,4.6485776964453764e-17,6.826744886997634e-11,6.6485558249201567e-16,4.9483830401305136e-31,-1.0131836126772088e-25,5.9007871738618027e-33,1.5118408354722427e-16,6.3434775488015106e-18,2.0362554114576621e-18,2.9380051046131423e-20,-1.9315188995032275e-31,1.9943784730960797e-30,2.3506454786130198e-26,2.9549898667799274e-31,-1.6695968865505774e-41,-5.1044615050790196e-30,-5.1172908715782636e-17,-7.7323214172745658e-39,-2.7632848709738222e-17,3.8276893687977897e-33,2.6110552678641821e-33,1.429085606298177e-20,2.6038386001345475e-17,6.4387154214541633e-40,-1.1678276272279857e-21,-9.3359498637393457e-25,-7.5133822637973872e-31,3.8596361661332037e-36,0.88129999999999997,0.0,0.0,0.0,0.0098880140079820877,0.10880248338519914,9.9999999999998162e-05,9.6236839069363318e-08,9.3660850064685977e-07,4.3592262539908878e-07,1.1897210019736544e-12,5.0858206390812757e-07,6.7752013750255805e-10,7.963279034596554e-09
1.5073028202161492e-09,0.0019100863439324362,1.202926978857952e-19,5.5060074978330553e-15,3.6941671002322633e-16,4.6532600583627686e-17,7.0007949402268127e-11,6.981029805349961e-16,4.7509394073566462e-31,-1.53158427851732e-27,5.919607733137797e-33,1.5125062106287115e-16,6.0613013597233567e-18,2.0450262986206209e-18,2.9967753224058681e-20,-1.9333893162750288e-31,2.0610268777248699e-30,2.3905258813397418e-26,3.0688795542853971e-31,-1.6786923845418071e-41,-5.1042861457113456e-30,-5.0697510895373929e-17,-7.8005385043936484e-39,-2.8000796637944941e-17,3.8606756388988548e-33,2.6800162968875835e-33,1.4341032386743895e-20,2.616879292809704e-17,6.3289555184499814e-40,-1.1919011226210216e-21,-9.6424465185145279e-25,-7.9371181062063862e-31,3.8867861747422672e-36,0.88129999999999997,0.0,0.0,0.0,0.0098879873000630343,0.10880247588268084,9.9999999999998148e-05,9.7531150509466895e-08,9.4920886647044658e-07,4.4123509125168274e-07,1.2057264651780513e-12,5.1597553238528563e-07,6.775183074815725e-10,8.0705723208529049e-09
1.547329100276984e-09,0.0019100863152811196,1.2526375564641825e-19,5.7335562019109145e-15,3.4573585309237462e-16,4.660267206954889e-17,7.3553670902953658e-11,7.6829548856929978e-16,4.3761861871440414e-31,6.3511558191022224e-27,5.95098980764148e-33,1.5135167121167527e-16,5.5334454728194203e-18,2.0627591795931598e-18,3.1143960850353835e-20,-1.9350978307568614e-31,2.1972124627180106e-30,2.4712287988787092e-26,3.3061605268535496e-31,-1.6896385387768118e-41,-5.1038558249904317e-30,-4.9759169849496108e-17,-7.934419022333526e-39,-2.8726460738550669e-17,3.9227728512549802e-33,2.8188391644164422e-33,1.4434773852667469e-20,2.6418549607364652e-17,6.1030051160927626e-40,-1.2401862467764513e-21,-1.0267479696582134e-24,-8.8330481399630334e-31,3.9377666899047546e-36,0.88129999999999997,0.0,0.0,0.0,0.0098879338847595397,0.10880246087773647,9.9999999999998135e-05,1.0011972063075537e-07,9.7440939134994405e-07,4.5185990481834007e-07,1.2377371230406225e-12,5.307623141887192e-07,6.7751464747622553e-10,8.285157093178506e-09
1.5873553803378186e-09,0.0019100862866302055,1.3000141556147321e-19,5.9504232809381824e-15,3.3530283560078663e-16,4.6644045267554857e-17,7.7185697181566401e-11,8.436153259299572e-16,4.0279852601011197e-31,1.9098498817782245e-26,5.9745592964018534e-33,1.5141121276192895e-16,5.0485217368246604e-18,2.0807467922205181e-18,3.232096285053568e-20,-1.9358737046786804e-31,2.3371923762356586e-30,2.5532160442690326e-26,3.5565101043720161e-31,-1.6955697012825193e-41,-5.103342931892371e-30,-4.8834982454004614e-17,-8.0649619846679836e-39,-2.9438666929882807e-17,3.9800046028669251e-33,2.9587902147652837e-33,1.4520323901002756e-20,2.6654567575845004e-17,5.8707503416727514e-40,-1.2886341886785631e-21,-1.0908314893028161e-24,-9.7957443425232756e-31,3.984582880054398e-36,0.88129999999999997,0.0,0.0,0.0,0.0098878804701690026,0.10880244587291688,9.9999999999998121e-05,1.0270822040825068e-07,9.9960964047605873e-07,4.6248456263270219e-07,1.269747422761551e-12,5.4554888728301213e-07,6.7751098751972068e-10,8.4997394647270282e-09
1.6674079404594881e-09,0.0019100862293295981,1.3864015052749189e-19,6.3458704613556234e-15,3.0116329632760857e-16,4.6651510142858288e-17,8.4708716895450562e-11,1.0106200658989007e-15,3.4054006686912035e-31,-1.2623655206248808e-25,6.0008288959788816e-33,1.5143981932344361e-16,4.2105195475889029e-18,2.1174263330527251e-18,3.4676354726414105e-20,-1.9475764083840393e-31,2.6282634635439851e-30,2.7211804790310787e-26,4.0984136784363009e-31,-1.6915983795152206e-41,-5.1029387718163197e-30,-4.7046535751192652e-17,-8.3163964274908265e-39,-3.082379256852046e-17,4.0812434402634621e-33,3.2417627282218886e-33,1.4669655952015975e-20,2.7089931678742139e-17,5.3962735718990816e-40,-1.3859370926062846e-21,-1.2236224396683028e-24,-1.1931890439650835e-30,4.0669944538714318e-36,0.88129999999999997,0.0,0.0,0.0,0.0098877736431275433,0.10880241586365694,9.999999999999808e-05,1.0788500893873431e-07,1.0500093110976137e-06,4.8373341551689551e-07,1.3337669473087496e-12,5.7512140246883605e-07,6.775036677532845e-10,8.9288970023618756e-09
1.7474605005811575e-09,0.0019100861720306314,1.4504187176314209e-19,6.6389392704416034e-15,1.732786905031678e-16,4.6574083170100629e-17,9.257714311649234e-11,1.2011182110347988e-15,2.8713246294915024e-31,-3.1533686328380424e-25,6.0032377877719463e-33,1.5136595784080824e-16,3.5194617922872673e-18,2.1550000254415967e-18,3.7032064010944284e-20,-1.9930219272688708e-31,2.9337021231705432e-30,2.8946945733895704e-26,4.6986594876040426e-31,-1.655120906874722e-41,-5.1039790610551588e-30,-4.5330940978395509e-17,-8.5555960264260911e-39,-3.2158255029350736e-17,4.1669748887986417e-33,3.5283364621203446e-33,1.4794223681827248e-20,2.7483294040989942e-17,4.9215052947630656e-40,-1.4836500136710057e-21,-1.3623877048623268e-24,-1.4366559630125223e-30,4.1364030910276314e-36,0.88129999999999997,0.0,0.0,0.0,0.0098876668189401551,0.1088023858549092,9.999999999999804e-05,1.1306151611466255e-07,1.1004078775536101e-06,5.0498165745551144e-07,1.3977850378288025e-12,6.0469306966535122e-07,6.77496348182363e-10,9.3580449271447503e-09
1.8275130607028268e-09,0.0019100861147333104,1.4614255650582911e-19,6.6894037293384276e-15,-9.0926715058156261e-17,4.6426719992497306e-17,1.0079114630247049e-10,1.4171984903178616e-15,2.4135602977112636e-31,-7.8422267275181379e-25,5.9863114911207383e-33,1.51230473050079e-16,2.9649827795676303e-18,2.1933464714136149e-18,3.9386802584216202e-20,-2.1064940174969672e-31,3.2529850765505936e-30,3.0740352936889144e-26,5.3615096077767904e-31,-1.5531677856283557e-41,-5.1081313481376218e-30,-4.370112772878976e-17,-8.7834459479789886e-39,-3.3444372894811345e-17,4.2394736421734674e-33,3.8179960548087152e-33,1.4898690052999103e-20,2.784223002370461e-17,4.4581584513681319e-40,-1.5816436104681182e-21,-1.5069071260243244e-24,-1.7120990228363945e-30,4.1950606799349651e-36,0.88129999999999997,0.0,0.0,0.0,0.0098875599976084236,0.10880235584667754,9.9999999999997999e-05,1.1823774194978048e-07,1.1508053389764741e-06,5.2622929180795401e-07,1.4618016932215005e-12,6.3426388478657509e-07,6.7748902880706238e-10,9.787183231713485e-09
1.907565620824496e-09,0.001910086057437626,1.4196942304880557e-19,6.4985093621768665e-15,-2.406249214886855e-16,4.622346615190442e-17,1.0935046186900487e-10,1.6610405163137991e-15,2.0236384263845318e-31,-5.5142238548209275e-25,5.9537537979214898e-33,1.5102837019609375e-16,2.5022170813466015e-18,2.2325840170150557e-18,4.1739523693670807e-20,-2.2397549726127585e-31,3.5856075678689421e-30,3.2594901102737099e-26,6.0914255928477185e-31,-1.3932957154143176e-41,-5.112993438538111e-30,-4.2130148512978906e-17,-9.0007113749862765e-39,-3.4684170853259767e-17,4.3007153854348852e-33,4.1103329169243694e-33,1.4986697047896933e-20,2.8172649288696979e-17,4.014415881635594e-40,-1.6797924395893168e-21,-1.6569702285408837e-24,-2.0216652836473166e-30,4.2447912796947558e-36,0.88129999999999997,0.0,0.0,0.0,0.0098874531791337903,0.1088023258389641,9.9999999999997958e-05,1.2341368645783335e-07,1.2012016946394263e-06,5.4747631969473549e-07,1.525816912565451e-12,6.6383384598591878e-07,6.7748170962748613e-10,1.0216311909818482e-08
1.9876181809461655e-09,0.0019100860001436029,1.4296086080720507e-19,6.5439675049291321e-15,2.4968516849751689e-16,4.5983711218901311e-17,1.1825407250325565e-10,1.934912894360065e-15,1.7007981729777451e-31,6.0054149373821299e-25,5.9079734358796913e-33,1.5074146242467078e-16,2.0875822591458825e-18,2.2730794717810586e-18,4.4089073992857475e-20,-2.2240720849972243e-31,3.9310842117616346e-30,3.4513756815067225e-26,6.8930712861985054e-31,-1.3036903904488207e-41,-5.1118472422191242e-30,-4.0585835365170771e-17,-9.2075775775494663e-39,-3.5878936433470808e-17,4.3524934564903133e-33,4.4050725610016369e-33,1.5060564238700146e-20,2.847829370061832e-17,3.5963245274213903e-40,-1.7779265077391221e-21,-1.8123740804291729e-24,-2.367523247411283e-30,4.2867525468199449e-36,0.88129999999999997,0.0,0.0,0.0,0.0098873463635172267,0.10880229583177083,9.9999999999997918e-05,1.2858934965256647e-07,1.2515969442886179e-06,5.6872274135986625e-07,1.5898306955400202e-12,6.9340295229511487e-07,6.7747439064371552e-10,1.0645430959150852e-08
2.067670741067835e-09,0.0019100859428512335,1.5861767141008974e-19,7.2605763184091634e-15,9.1747681505423523e-16,4.572352685727636e-17,1.2750199124761149e-10,2.2411620634218431e-15,1.4385539584508309e-31,6.969032426197689e-25,5.8507672892885149e-33,1.5038636544940521e-16,1.7190030320246781e-18,2.3148035194418349e-18,4.6434325541300343e-20,-2.0672041884004339e-31,4.2889460676528928e-30,3.6500277865284117e-26,7.771312495709628e-31,-1.3856260169569114e-41,-5.1052111655046955e-30,-3.907445167732107e-17,-9.4039585346772566e-39,-3.7029678496689088e-17,4.3964687696942995e-33,4.7019694154558861e-33,1.512200176208492e-20,2.8761933399621772e-17,3.208424663318973e-40,-1.8758619346788594e-21,-1.97292057690939e-24,-2.751858475612088e-30,4.3218000920360622e-36,0.88129999999999997,0.0,0.0,0.0,0.0098872395507597459,0.10880226582509848,9.9999999999997877e-05,1.3376473154772492e-07,1.301991087626835e-06,5.8996855680723927e-07,1.6538430417694692e-12,7.2297120298582929e-07,6.7746707185581973e-10,1.107454037731562e-08
2.1397180451773376e-09,0.001910085891289514,1.7858753096041499e-19,8.1745622989999946e-15,7.8651751085454616e-16,4.5470610648357472e-17,1.3612067981747303e-10,2.5464978107719267e-15,1.2385262113122738e-31,-1.6122767889114239e-25,5.791053965849916e-33,1.5004540077501335e-16,1.4481173153524946e-18,2.3529553375996231e-18,4.8540761729802281e-20,-2.0005056942928889e-31,4.6212425699300624e-30,3.8348748783500276e-26,8.631495165408096e-31,-1.5161846728243457e-41,-5.1020756721141696e-30,-3.7770453566003673e-17,-9.5719926273336405e-39,-3.8028807680052994e-17,4.4304863719507385e-33,4.9707510661489078e-33,1.5168097315032866e-20,2.9000748102465989e-17,2.886608522536627e-40,-1.9637161973906508e-21,-2.1216510146211054e-24,-3.1324826359163073e-30,4.3481874266972376e-36,0.88129999999999997,0.0,0.0,0.0,0.0098871434217240265,0.10880223881953807,9.9999999999997836e-05,1.3842233475359189e-07,1.3473448698304919e-06,6.0908927227108492e-07,1.71145292381098e-12,7.4958189657493512e-07,6.7746048511426512e-10,1.1460730611595943e-08
2.2117653492868403e-09,0.0019100858397291315,1.7636332084988035e-19,8.0728776802131833e-15,-9.0319996129007746e-16,4.5179384570850813e-17,1.4502150410167939e-10,2.8818995904797038e-15,1.0536762189788351e-31,-2.6579093693903111e-24,5.7256632802245519e-33,1.4972544292696532e-16,1.2553346081991091e-18,2.390933778420958e-18,5.0643098005491939e-20,-2.3400564187387408e-31,4.9628995492285911e-30,4.0256756523560128e-26,9.5618705158884279e-31,-1.4020542995058487e-41,-5.113780484773292e-30,-3.6548867860935478e-17,-9.7331008592340859e-39,-3.8995063562571068e-17,4.4599200122639736e-33,5.2406543124185205e-33,1.5207413502394391e-20,2.9227140875979172e-17,2.5898002715941865e-40,-2.0512651297083266e-21,-2.2742573263962235e-24,-3.5476808581764739e-30,4.3707585743455448e-36,0.88129999999999997,0.0,0.0,0.0,0.0098870472950079533,0.10880221181439721,9.9999999999997796e-05,1.4307971012795805e-07,1.3926977532536409e-06,6.2820949645638253e-07,1.7690616387018794e-12,7.7619189623164214e-07,6.7745389853157385e-10,1.1846913022450174e-08
2.2297771753142158e-09,0.0019100858268392429,1.7022161787472657e-19,7.7918390837786479e-15,-1.0949508765964648e-15,4.5099261332991371e-17,1.4729041599676557e-10,2.9706670489042741e-15,1.0088643835466516e-31,-5.111059975238976e-25,5.7086639500448459e-33,1.4964415404485714e-16,1.2125027232960306e-18,2.4004979378604199e-18,5.1168044304119946e-20,-2.4290992196089077e-31,5.0497406732730577e-30,4.0743297434888496e-26,9.8059019140091026e-31,-1.3141058334340232e-41,-5.116866280163694e-30,-3.6250441553855481e-17,-9.7724456986759192e-39,-3.9231689033960389e-17,4.4666251948573224e-33,5.3082725639169346e-33,1.5216394158602336e-20,2.9282141183972208e-17,2.519334761381334e-40,-2.0731015928264636e-21,-2.3129989960732501e-24,-3.6570727565061358e-30,4.3759218795414833e-36,0.88129999999999997,0.0,0.0,0.0,0.0098870232636915998,0.10880220506317799,9.9999999999997782e-05,1.4424401837405191e-07,1.4040358335169608e-06,6.3298947572532485e-07,1.7834636348567622e-12,7.8284428767157989e-07,6.7745225191073951e-10,1.1943457401295491e-08
2.265800827368967e-09,0.0019100858010597237,1.5941627557942954e-19,7.2974013089230632e-15,-6.8350424988673297e-16,4.4938512715415171e-17,1.5187979214424888e-10,3.154317299247747e-15,9.260108713204521e-32,5.664122621225009e-25,5.6739308107461297e-33,1.4946851830259097e-16,1.1215164379454202e-18,2.4199901581294046e-18,5.2217135177552716e-20,-2.4735422215769129e-31,5.2251054869664495e-30,4.1728124569775777e-26,1.0308157970761603e-30,-1.1585501760903573e-41,-5.1182786070527411e-30,-3.5650256078309318e-17,-9.8499326995510936e-39,-3.9699078613041047e-17,4.4792822463050477e-33,5.4437279029149411e-33,1.5233363314662956e-20,2.9390254304188682e-17,2.3826597452756104e-40,-2.1167018360187397e-21,-2.3911771098813552e-24,-3.8827466660703997e-30,4.3856864268353955e-36,0.88129999999999997,0.0,0.0,0.0,0.009886975201493833,0.10880219156081967,9.9999999999997769e-05,1.4657259215033861e-07,1.4267118256464283e-06,6.4254934211169097e-07,1.8122674084838582e-12,7.9614894034458238e-07,6.7744895869888315e-10,1.2136544692788214e-08
