Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538)
8.060793248003867e-09,0.0038177301595792865,2.009916288255629e-13,1.6653563116504303e-09,2.4582658808175786e-11,8.6740343356591578e-11,2.8896906089991581e-07,2.341841222872775e-09,5.4823405137925357e-29,8.2247746606023242e-27,7.1159359393304501e-26,5.3225852824673619e-16,3.8535735709262198e-24,1.035030850556234e-14,7.8536598918121248e-16,1.8288200944186186e-26,5.272812215762637e-23,5.3465230335193177e-20,2.7498675652733636e-22,1.5134246466966894e-29,4.4489148889948789e-17,1.2832322780159226e-28,4.645813293247057e-15,1.6298241082744293e-19,2.7004440720237836e-06,3.8912445753033489e-13,1.8585672568370265e-13,5.3242579030191856e-12,9.4648822245688735e-37,1.0053309258303578e-29,8.9362912978314573e-16,2.7037763440463154e-19,1.3177457708395165e-26,0.88129999999999997,0.0,0.0,0.0,0.0095987727423074379,0.10879495953600045,9.9999999989650401e-05,1.2028144137484736e-05,8.297656673593383e-05,7.2793536993663002e-05,1.9809311266102779e-11,7.5376523405095811e-06,6.6318284396344949e-09,1.2794777003629681e-07,8.37669297188641e-14,9.8471096078481662e-16,8.244639682664987e-08,2.3243010743810491e-07,4.1982672068445362e-05,3.3805576300649214e-06,2.0253944127015878e-16,1.0816090451818572e-11,5.1497493428273767e-15,4.545353320420653e-11,6.7293036033293802e-05,4.0016206920922945e-11,2.4900729962578283e-12,3.4801660072744095e-12,3.5782590177121508e-13,1.9789360048608242e-13,7.5934324070784592e-08,2.696654777167514e-06,6.1558119767695551e-10,3.7498547140830317e-10,8.0491699159892989e-14,2.7993095394987041e-09,2.5521269611531558e-16,6.0912032597401833e-09,5.3344807325634798e-14,6.0490430730020038e-12,1.2272134111832073e-10,2.9127344286946013e-09,1.1198479580456715e-12
8.205832645467146e-09,0.0038177300220976766,2.080224218691761e-13,1.7219229500237278e-09,2.4997234992447209e-11,9.293500780646002e-11,2.9917726211998802e-07,2.5112894921870803e-09,5.793498987578661e-29,2.2099654357400872e-26,7.8862466639590853e-26,5.5441187072719262e-16,4.2990910837461172e-24,1.0724623491171084e-14,8.2308143171460071e-16,2.0298408210765734e-26,5.7453643489270125e-23,5.8015398777963205e-20,3.0816945733056251e-22,1.7216945378210402e-29,4.6670071875342811e-17,1.2618809598187781e-28,4.7871613256665678e-15,1.7577751138858641e-19,2.797579466291802e-06,4.0784504109897539e-13,1.9852348480451413e-13,5.8159200378535314e-12,1.0093056487998074e-36,1.0594894735025505e-29,9.3646427627360455e-16,2.9327879950029595e-19,1.4531098962780243e-26,0.88129999999999997,0.0,0.0,0.0,0.0095936071775301612,0.1087948159447354,9.9999999989276161e-05,1.223902818875782e-05,8.441594929817041e-05,7.4010478798666829e-05,2.0152914668544369e-11,7.6642046554356289e-06,6.6285235161749342e-09,1.3016733360242976e-07,8.517332237562137e-14,1.0017931543487784e-15,8.684522441418491e-08,2.423717309715552e-07,4.2725310812288506e-05,3.5006264124550969e-06,2.1102780713366609e-16,1.1287012046443465e-11,5.4258450563404235e-15,4.8282548679795611e-11,6.8486917755324259e-05,4.3285446894774647e-11,2.6961793674452371e-12,3.7966164850133065e-12,3.9289728494092333e-13,2.2186228337920496e-13,7.7223421008191756e-08,2.7935501997756616e-06,6.3769962083738745e-10,3.8845980585431527e-10,8.1880687309031624e-14,3.0037200533323029e-09,2.7093150858310767e-16,6.2086418914992091e-09,5.8979767443018859e-14,6.1552937930276335e-12,1.2490382783876202e-10,3.0190260799807465e-09,1.1607131112381824e-12
8.350872042930424e-09,0.0038177298915823437,2.15170627731045e-13,1.7794045521703369e-09,2.5411707139210422e-11,9.9447477881217867e-11,3.0955081559377688e-07,2.6896262736427385e-09,6.1160387880444984e-29,-3.7419731767393101e-27,8.730306002269811e-26,5.7706829672773775e-16,4.7890549300166523e-24,1.1111131429520293e-14,8.619392720082386e-16,2.2495623975131543e-26,6.253309441765854e-23,6.2887082981808672e-20,3.4477069010243349e-22,1.9540981106500261e-29,4.8919949445743658e-17,1.2380395513851802e-28,4.9310337077801171e-15,1.89337828956733e-19,2.8963478192250148e-06,4.2706799838206766e-13,2.1178647530159956e-13,6.3430425316627963e-12,1.0749938517543744e-36,1.1193944439648423e-29,9.8059216895244166e-16,3.1766528169236478e-19,1.6000382719901862e-26,0.88129999999999997,0.0,0.0,0.0,0.0095884443522839969,0.10879467236987815,9.9999999988889711e-05,1.2449718900013628e-05,8.5853371882635993e-05,7.5224184156967694e-05,2.0496049242609809e-11,7.7904196287757801e-06,6.6252203267886524e-09,1.3238386874414086e-07,8.6575966110603767e-14,1.0188520405684717e-15,9.1392809095745029e-08,2.5256881856330062e-07,4.346750124478029e-05,3.6226932893391433e-06,2.197309919601026e-16,1.1770238869689583e-11,5.7113479161638085e-15,5.1227508339117836e-11,6.9680204375867626e-05,4.6752214913430805e-11,2.9149068477811857e-12,4.1347293610203772e-12,4.3057904976875947e-13,2.4820693722968214e-13,7.8509094260783844e-08,2.8920671509357129e-06,6.6018815312803601e-10,4.0215962030307199e-10,8.3267759005261691e-14,3.2189661949661478e-09,2.8729851219747852e-16,6.3260220460643452e-09,6.5091081908191507e-14,6.2614152239085884e-12,1.2708391898517251e-10,3.1271757206932207e-09,1.2022925282917616e-12
8.495911440393703e-09,0.003817729768007893,2.2243607888179513e-13,1.8377998262196726e-09,2.5826068831297472e-11,1.062877247869724e-10,3.2008903878504507e-07,2.8771439450990027e-09,6.4501492516454697e-29,-2.9051527594526782e-27,9.6543542631495534e-26,6.0023410400478535e-16,5.327276442976674e-24,1.1510292878047453e-14,9.0196008990923815e-16,2.4894615344552293e-26,6.7988846444868731e-23,6.809949412802372e-20,3.8508897773756026e-22,2.2129305580056044e-29,5.1240144821733318e-17,1.2120702398738083e-28,5.0775026687829049e-15,2.0369607517651061e-19,2.9967447892399422e-06,4.4679523874938049e-13,2.256610593441338e-13,6.9074854543248358e-12,1.1436270908159242e-36,1.1856282302575437e-29,1.0260359516508332e-15,3.4360601600764836e-19,1.7593545140711526e-26,0.88129999999999997,0.0,0.0,0.0,0.0095832842716198127,0.10879452880949922,9.9999999988490643e-05,1.2660216403803079e-05,8.7288831451546496e-05,7.6434654794511723e-05,2.0838714262930476e-11,7.9162974438970613e-06,6.6219188750409585e-09,1.3459737077564185e-07,8.7974862961593472e-14,1.0358875833811578e-15,9.6091281036805167e-08,2.6302395128375828e-07,4.4209243607408331e-05,3.7467532743687664e-06,2.2865116432395401e-16,1.2265897089415394e-11,6.0063946606599162e-15,5.42906447637071e-11,7.0872896208645905e-05,5.042426386356477e-11,3.1467579438961751e-12,4.49549869670562e-12,4.7100339910838458e-13,2.7711195012025959e-13,7.9791345638533045e-08,2.9922009286865256e-06,6.8304571962869185e-10,4.1608425989221328e-10,8.4652911598865824e-14,3.4454100892349599e-09,3.0432835054245735e-16,6.4433437402699884e-09,7.1709236408998584e-14,6.3674071418860939e-12,1.2926160964564383e-10,3.2371807831167942e-09,1.2445852189836407e-12
8.640950837856981e-09,0.0038177296513490044,2.298186112189244e-13,1.8971075281158305e-09,2.624031555689912e-11,1.1346582573685634e-10,3.307912448328295e-07,3.0741386746990526e-09,6.796020128857402e-29,1.2531372577118431e-27,1.0665099954986852e-25,6.2391600232218653e-16,5.9178495636593911e-24,1.1922577230118281e-14,9.4316505533908417e-16,2.7511314629770763e-26,7.3844515131692583e-23,7.3672859361641365e-20,4.2944500998540805e-22,2.5006606370255976e-29,5.3632060083976309e-17,1.202409910989011e-28,5.2266432469137776e-15,2.1888593327826072e-19,3.0987660370644802e-06,4.6702855715630768e-13,2.4016263346219339e-13,7.5111704728970157e-12,1.2152801894899256e-36,1.2588574048172289e-29,1.072819436392254e-15,3.7117206224585401e-19,1.9319322846121371e-26,0.88129999999999997,0.0,0.0,0.0,0.0095781269405614076,0.10879438526168385,9.9999999988078416e-05,1.2870520832741434e-05,8.8722324988083721e-05,7.7641892460703928e-05,2.1180909009138723e-11,8.0418382865942605e-06,6.6186191644786541e-09,1.3680783504344879e-07,8.937001499335271e-14,1.0528997469727193e-15,1.0094275372871045e-07,2.7373970150870966e-07,4.495053814203615e-05,3.8728013831687603e-06,2.3779048547698822e-16,1.277411245172673e-11,6.3111209722936775e-15,5.7474177135603554e-11,7.2064993568012417e-05,5.4309481415972472e-11,3.3922440588236733e-12,4.8799407050637363e-12,5.1430592476587277e-13,3.0877209384970909e-13,8.1070176976271197e-08,3.093946828408248e-06,7.0627124481306478e-10,4.3023306939011079e-10,8.6036142462148752e-14,3.6834188319569671e-09,3.2203585515527495e-16,6.5606069937935559e-09,7.8866053773097956e-14,6.4732693249288067e-12,1.3143689494328143e-10,3.3490386959827182e-09,1.2875901917209277e-12
8.78599023532026e-09,0.0038177295415804152,2.37318057293849e-13,1.957326351274651e-09,2.6654400504677823e-11,1.2099196172937679e-10,3.4165674276600836e-07,3.2809103711324249e-09,7.1538394966913532e-29,1.6805628216637684e-27,1.1769751688883021e-25,6.4812112450309766e-16,6.5651742073915367e-24,1.2348462539244667e-14,9.8557595172299535e-16,3.0362415158857463e-26,8.0125025699336715e-23,7.9628470218960983e-20,4.7818311330160292e-22,2.8199410558307035e-29,5.6097137717289283e-17,1.1923871774255676e-28,5.3785333340702087e-15,2.3494202019920184e-19,3.2024072257704636e-06,4.8776963815697381e-13,2.553066247556508e-13,8.1560817060690055e-12,1.2900285507267545e-36,1.3397961516768494e-29,1.1209671299270904e-15,4.0043665701689122e-19,2.1186979995227944e-26,0.88129999999999997,0.0,0.0,0.0,0.0095729723641056197,0.10879424172453146,9.9999999987652595e-05,1.3080632319507623e-05,9.0153849496298205e-05,7.8845898928335464e-05,2.1522632765844845e-11,8.1670423450824083e-06,6.6153211986300539e-09,1.3901525692623443e-07,9.076142429753986e-14,1.0698884957765192e-15,1.0594932403096144e-07,2.8471863288605293e-07,4.5691385090900933e-05,4.0008326333769805e-06,2.4715110932032142e-16,1.3295010279344855e-11,6.6256614796446404e-15,6.0780311083348968e-11,7.3256496768948925e-05,5.8415888676124968e-11,3.6518854038635283e-12,5.2890935926845767e-12,5.6062558946934133e-13,3.4339289749420075e-13,8.2345590133612827e-08,3.1973001429041803e-06,7.2986365256746422e-10,4.4460539320724752e-10,8.7417448982819272e-14,3.9333644406075378e-09,3.4043605801419589e-16,6.6778118285807121e-09,8.6594726875961708e-14,6.5790015521635679e-12,1.3360977002543738e-10,3.4627468845011203e-09,1.3313064535530225e-12
8.931029632783539e-09,0.003817729438676925,2.4493424850041367e-13,2.0184549622939314e-09,2.7068338519287862e-11,1.2887641580635453e-10,3.526848374108163e-07,3.4977626441980114e-09,7.5237932992721354e-29,4.6322938708225672e-28,1.2976045365919525e-25,6.7285703522205911e-16,7.2739679236670867e-24,1.2788435403970489e-14,1.0292151948610051e-15,3.3465852678890651e-26,8.6856667264772522e-23,8.598872250453304e-20,5.316724934398213e-22,3.1736172945908037e-29,5.8636861860758016e-17,1.1797852258973814e-28,5.5332537158293554e-15,2.5189996334604949e-19,3.3076640207993895e-06,5.0902005897594525e-13,2.7110848799907559e-13,8.8442663936990577e-12,1.3679481415604018e-36,1.4291824833811925e-29,1.1705042550970191e-15,4.3147525684294419e-19,2.3206330810218272e-26,0.88129999999999997,0.0,0.0,0.0,0.009567820547222293,0.10879409819615612,9.9999999987212721e-05,1.3290550996843741e-05,9.158340200115477e-05,8.0046675993526061e-05,2.1863884822648418e-11,8.2919098099908164e-06,6.6120249810049946e-09,1.4121963183489838e-07,9.2149092992643837e-14,1.0868537944739477e-15,1.1111307220486651e-07,2.9596330030966446e-07,4.643178469661185e-05,4.1308420446757942e-06,2.5673518238247031e-16,1.3828715470322274e-11,6.9501497590520199e-15,6.4211238571773523e-11,7.4447406127063146e-05,6.2751639107087628e-11,3.9262109282183649e-12,5.7240174306643695e-12,6.1010471169788642e-13,3.811909478485671e-13,8.3617586994894561e-08,3.302256162465435e-06,7.5382186620555724e-10,4.5920057540520808e-10,8.8796828578528576e-14,4.1956238153611278e-09,3.5954420168897714e-16,6.7949582684813198e-09,9.4929844835852575e-14,6.6846036044733714e-12,1.3578023006904643e-10,3.5783027703814437e-09,1.375733010179456e-12
9.076069030246817e-09,0.0038177293426133988,2.526670175604419e-13,2.0804920397017709e-09,2.7482158012423351e-11,1.3712957023965001e-10,3.638748294769023e-07,3.7250027407305168e-09,7.9060681423345337e-29,3.7307064160807834e-28,1.4292289709186703e-25,6.9813174549087368e-16,8.049292496221238e-24,1.3242990789394546e-14,1.0741058640555727e-15,3.6840869851389658e-26,9.4067184017694188e-23,9.2777182299737806e-20,5.9030932948117666e-22,3.5647421403945707e-29,6.1252760372913439e-17,1.1723160863619967e-28,5.6908881387656039e-15,2.6979642995022592e-19,3.4145320900041011e-06,5.3078129436311242e-13,2.8758370108665687e-13,9.5778359721321467e-12,1.4491155005057459e-36,1.52784620924844e-29,1.2214567860673544e-15,4.643656099514609e-19,2.5387777082665345e-26,0.88129999999999997,0.0,0.0,0.0,0.0095626714948542201,0.10879395467468619,9.9999999986758251e-05,1.3500276997554208e-05,9.3010979548586794e-05,8.1244225475630391e-05,2.2204664474151203e-11,8.4164408743534264e-06,6.6087305150948194e-09,1.434209552126523e-07,9.3533023223876439e-14,1.1037956079950764e-15,1.164360619682783e-07,3.0747624987711468e-07,4.7171737202147207e-05,4.2628246388431331e-06,2.6654484378380186e-16,1.4375352495968526e-11,7.2847183373454192e-15,6.7769137738258285e-11,7.5637721958584896e-05,6.7325016773368682e-11,4.2157582041703272e-12,6.1857939399161718e-12,6.6288893988985081e-13,4.2239438064924376e-13,8.4886169469076564e-08,3.4088101749757165e-06,7.7814480849228692e-10,4.7401795971125171e-10,9.0174278690321231e-14,4.4705786759482187e-09,3.7937575619314856e-16,6.9120463387530825e-09,1.0390743556147765e-13,6.7900752645228486e-12,1.3794827028579141e-10,3.6957037718685985e-09,1.4208688659637755e-12
9.221108427710096e-09,0.003817729253364762,2.6051620114369505e-13,2.1434363178683907e-09,2.7895840444569091e-11,1.4576190483939612e-10,3.7522601562040717e-07,3.9629415057341236e-09,8.3008483529819846e-29,4.5940619610118503e-28,1.5727396220915002e-25,7.2395372155479907e-16,8.8965722645109442e-24,1.3712631927623042e-14,1.1202717214052027e-15,4.0508025750647873e-26,1.0178583331317503e-22,1.0001862771884214e-19,6.5451814955568923e-22,3.9965852554746479e-29,6.3946406119426266e-17,1.1809070252163164e-28,5.8515233555077821e-15,2.8866914148041779e-19,3.523007103673957e-06,5.5305471939626459e-13,3.0474776239128604e-13,1.0358966716440505e-11,1.533607656260518e-36,1.6367066937887801e-29,1.2738514701560165e-15,4.9918780228890364e-19,2.7742332202639148e-26,0.88129999999999997,0.0,0.0,0.0,0.0095575252119171009,0.10879381115826448,9.9999999986288683e-05,1.3709810454505245e-05,9.4436579205549098e-05,8.2438549217180956e-05,2.2544971019969941e-11,8.5406357336029265e-06,6.6054378043722815e-09,1.4561922253510421e-07,9.491321716310698e-14,1.1207139015192981e-15,1.219203405290174e-07,3.1926001886432531e-07,4.7911242850852725e-05,4.3967754397832704e-06,2.7658222521524661e-16,1.4935045399604748e-11,7.6294986935577375e-15,7.1456172805602319e-11,7.6827444580363695e-05,7.2144435268090972e-11,4.5210733569231602e-12,6.6755263568709885e-12,7.1912723586714699e-13,4.6724318302216091e-13,8.6151339489682122e-08,3.5169574659746327e-06,8.0283140165831839e-10,4.8905688952711291e-10,9.1549796774453236e-14,4.7586155235011058e-09,3.9994642951214921e-16,7.0290760658321053e-09,1.1356499165417404e-13,6.8954163165747684e-12,1.4011388592480037e-10,3.8149473037670917e-09,1.46671302394278e-12
9.511187222636653e-09,0.0038177290952121873,2.7656314935769621e-13,2.2720412098440899e-09,2.8722803245783783e-11,1.6420650773596542e-10,3.9840913704404076e-07,4.47217609431349e-09,9.1286646442001666e-29,-9.4790341962301673e-27,1.8993112015880294e-25,7.7727568613383774e-16,1.0830653806750131e-23,1.469922473512963e-14,1.2165276250675256e-15,4.8807610003783516e-26,1.1887262624194168e-22,1.1596599938556218e-19,8.0150348624664316e-22,4.9966690302072782e-29,6.9573466652578764e-17,1.2504813493408926e-28,6.1821585944984341e-15,3.2949957094132502e-19,3.7447606579537621e-06,5.991431622261375e-13,3.4120450513472095e-13,1.2072946139772493e-11,1.712877362635428e-36,1.8892599446520137e-29,1.3830783360854352e-15,5.7496012798178881e-19,3.3018084543137273e-26,0.88129999999999997,0.0,0.0,0.0,0.0095472409738634988,0.10879352413320807,9.9999999985302343e-05,1.4128300268898907e-05,9.7281833220578531e-05,8.4817526964169022e-05,2.3224162018001942e-11,8.7880176304382821e-06,6.5988576622887393e-09,1.5000657107788741e-07,9.7662404985785256e-14,1.1544797905364282e-15,1.3338087059805042e-07,3.4365011988817534e-07,4.9388914552980251e-05,4.6705617684817348e-06,2.9734863761260091e-16,1.6094092864117849e-11,8.3502154313672942e-15,7.9226237362846045e-11,7.9205111465167457e-05,8.2555687939078603e-11,5.1812339810273008e-12,7.7433783013613865e-12,8.4257830113322195e-13,5.6889859859956356e-13,8.8671450026575319e-08,3.7380130143916731e-06,8.5329122699717696e-10,5.1979675773925515e-10,9.4295026802115837e-14,5.3755047801211556e-09,4.433692436395496e-16,7.2629606007728879e-09,1.3507750533504276e-13,7.1057057410791103e-12,1.4443782460809123e-10,4.0589516010100392e-09,1.560522252073458e-12
9.74941454791357e-09,0.003817728985500439,2.900885327172267e-13,2.3803605030290155e-09,2.9401458901118454e-11,1.8058036372055237e-10,4.1792435237974799e-07,4.9251288353688252e-09,9.8474994466542025e-29,-3.8853222096812375e-27,2.2119067917607192e-25,8.2278464075943608e-16,1.268796748661828e-23,1.5559067492639381e-14,1.2996097641223562e-15,5.6698502295324299e-26,1.3470581967406844e-22,1.3065397320680931e-19,9.4308756313141776e-22,5.9720950579835302e-29,7.4441649034330856e-17,1.3381073330679463e-28,6.463470917366611e-15,3.6629587545659886e-19,3.9316456051077654e-06,6.385357062466448e-13,3.7333906583488458e-13,1.3642727122410093e-11,1.8707224768467619e-36,2.1367605868777846e-29,1.4773397298022528e-15,6.4369951261723395e-19,3.7975073832331999e-26,0.88129999999999997,0.0,0.0,0.0,0.0095388033656717622,0.10879328841310951,9.9999999984442679e-05,1.447141036444633e-05,9.9612557622401739e-05,8.6761630161757186e-05,2.3780526694256938e-11,8.9901761109774471e-06,6.5934589980800821e-09,1.5360050247622889e-07,9.9909018986486112e-14,1.1821393866565647e-15,1.4329267351460231e-07,3.6451234265612215e-07,5.0601118397409043e-05,4.9012537586633904e-06,3.1510250593343571e-16,1.7086077997062575e-11,8.9737668932400099e-15,8.601211101009506e-11,8.1155999546892092e-05,9.1916647952227562e-11,5.7754109646202094e-12,8.7138540333166136e-12,9.5563543292559523e-13,6.6557260874363082e-13,9.0730900857469189e-08,3.9242804465164126e-06,8.9580990904817489e-10,5.4569895538615302e-10,9.6543747031033168e-14,5.9246709207455155e-09,4.8138114637970435e-16,7.4548640820234769e-09,1.5512813282003351e-13,7.278013479665133e-12,1.4798156764441634e-10,4.264829644713233e-09,1.6396733225442911e-12
9.987641873190487e-09,0.0038177288938621846,3.0392591614775443e-13,2.4911107251716217e-09,3.0079734025929653e-11,1.9811174638294111e-10,4.3786549010906252e-07,5.4109623577756872e-09,1.0602338241613569e-28,-5.4204829046055044e-26,2.5702092145129986e-25,8.6989322289871144e-16,1.482214620238085e-23,1.6466195466167408e-14,1.3864561223354915e-15,6.5686555739314146e-26,1.5233660058170557e-22,1.4692202431518295e-19,1.1061840032362846e-21,7.1070853408912379e-29,7.9541020139993113e-17,1.4755535842213362e-28,6.7540775936121301e-15,4.06237971841343e-19,4.1228116429925958e-06,6.7932396651447992e-13,4.0752660270320775e-13,1.537045456906979e-11,2.0385218796160334e-36,2.4264621943303805e-29,1.5758566607697418e-15,7.1874207563278856e-19,4.3561418679877084e-26,0.88129999999999997,0.0,0.0,0.0,0.0095303732894770777,0.10879305268387769,9.9999999983535771e-05,1.4814002679985571e-05,0.00010193791006763212,8.8697054826912387e-05,2.433560642850993e-11,9.1914301071749553e-06,6.588065111866073e-09,1.5718613370977403e-07,1.0214558133276572e-13,1.2097351030916079e-15,1.5366465688844552e-07,3.8613664518032669e-07,5.1812119768280374e-05,5.1371933500119147e-06,3.3349715043999266e-16,1.811482357429339e-11,9.6264772551361983e-15,9.3172970583546087e-11,8.3105291252402375e-05,1.0205127369358487e-10,6.4192650388674208e-12,9.7743214554863036e-12,1.0799932128657012e-12,7.7554097315723183e-13,9.2781170628661418e-08,4.114787115410495e-06,9.3929613541178964e-10,5.721906061050503e-10,9.8787223950431208e-14,6.5141374917466512e-09,5.2159339241884114e-16,7.6466105228503173e-09,1.7753767014279288e-13,7.4499662158839137e-12,1.5151871121461097e-10,4.4756459842613159e-09,1.7207227239186071e-12
9.999999999999999e-09,0.003817728820187987,3.0465223405957388e-13,2.4969221441762196e-09,3.0114908328697357e-11,1.9905368246362782e-10,4.3891150428534555e-07,5.4370895249935953e-09,1.064249303108175e-28,-5.4805508406034269e-26,2.5901511155996222e-25,8.72381567461956e-16,1.4941063029090377e-23,1.6514588358575274e-14,1.3910663256417244e-15,6.6185155702196608e-26,1.5330348457676081e-22,1.4781173615903982e-19,1.1152827119984047e-21,7.1707068550108685e-29,7.9812012758589829e-17,1.4823640019493789e-28,6.769415151108794e-15,4.0839945394049505e-19,4.1328448938868576e-06,6.8147802420005739e-13,4.0935739145817014e-13,1.5464601338381879e-11,2.0475047250636096e-36,2.4427555075232513e-29,1.5810859773828464e-15,7.2281470015976468e-19,4.3869624909089458e-26,0.88129999999999997,0.0,0.0,0.0,0.0095299361821820118,0.10879304045494416,9.9999999983487389e-05,1.4831760661917466e-05,0.0001020583917516535,8.8797219051147593e-05,2.4364366273232985e-11,9.2018455694775658e-06,6.5877854327474016e-09,1.5737191278471439e-07,1.0226132974643831e-13,1.2111648950411137e-15,1.5421542412650629e-07,3.8727941119237732e-07,5.1874908105936041e-05,5.149575560757804e-06,3.3446903436168202e-16,1.8169203115160242e-11,9.6611427765173457e-15,9.3554845941606033e-11,8.320636792172129e-05,1.025988724312622e-10,6.4540695134033449e-12,9.8318897146161589e-12,1.0867664448273878e-12,7.8163422344989098e-13,9.2887278781019771e-08,4.1247849854487139e-06,9.4157830716493842e-10,5.7358089760335902e-10,9.8903461854869746e-14,6.545849894857235e-09,5.2374087897894543e-16,7.6565531552403804e-09,1.7876835574107548e-13,7.4588766222112117e-12,1.5170202135605519e-10,4.486716673707485e-09,1.7249788998151519e-12
1.0225869198467404e-08,0.003817728820187987,3.1807456951865434e-13,2.6042858608555294e-09,3.075746501606933e-11,2.1684947817155871e-10,4.5822933260607013e-07,5.9311446507881336e-09,1.1393999882999741e-28,2.0555835321649083e-25,2.9801515083314287e-25,9.1865204330783308e-16,1.7269042555987701e-23,1.7423044446581969e-14,1.4771923867589139e-15,7.5903620656141194e-26,1.7194201651171418e-22,1.649171374862018e-19,1.2936038714401398e-21,8.423077777166035e-29,8.4879896810418662e-17,1.4945659517379576e-28,7.0544483129749085e-15,4.495232567208328e-19,4.3182396532722975e-06,7.2151170006003148e-13,4.4383605486469467e-13,1.7267557116421258e-11,2.2166305098773955e-36,2.7645864099055659e-29,1.6787707387035621e-15,8.0051028752409826e-19,4.9845114400909928e-26,0.88129999999999997,0.0,0.0,0.0,0.0095219507663472317,0.10879281693765777,9.9999999982579153e-05,1.5156077805842109e-05,0.0001042578781140649,9.0623809729984984e-05,2.4889398249580032e-11,9.3917805477207847e-06,6.5826760185461167e-09,1.607634455850132e-07,1.0437210234527821e-13,1.2372667921245707e-15,1.6450545982233908e-07,4.0853403452079184e-07,5.3021919753407909e-05,5.3783585524109732e-06,3.5254181823344764e-16,1.9180867799425871e-11,1.0308901641166113e-14,1.0071803082497573e-10,8.505298800178493e-05,1.1300014458197861e-10,7.1154339774934006e-12,1.0930221352474847e-11,1.2163971581451432e-12,9.0021609593612258e-13,9.4822268549936439e-08,4.3095120759038755e-06,9.837451178679821e-10,5.9926879281732053e-10,1.0102544683995545e-13,7.1457391059532101e-09,5.6408317296070099e-16,7.8382000565022258e-09,2.0251396309731493e-13,7.6215630348182948e-12,1.5504923509120584e-10,4.691389076021774e-09,1.803666004468152e-12
1.0464096523744322e-08,0.003817728764368854,3.325338125933536e-13,2.7198806165274993e-09,3.1435603076575778e-11,2.3684298156497383e-10,4.7901263407283581e-07,6.4871672999455087e-09,1.2223281978072908e-28,-9.8010613153349442e-25,3.4483486166325808e-25,9.6911565710089717e-16,2.0068411193694114e-23,1.8432103606289023e-14,1.5719506109589743e-15,8.7502283074599193e-26,1.9371464178673019e-22,1.8479820954349213e-19,1.5084772816801037e-21,9.9438407372205134e-29,9.0467017718626712e-17,2.2959129538951793e-28,7.3650782047546419e-15,4.9635931785430465e-19,4.5179105369994359e-06,7.6510210146041518e-13,4.8233635887385584e-13,1.934597583982347e-11,2.4054092562333295e-36,3.1584310779529522e-29,1.7862307793131519e-15,8.8944718086058805e-19,5.6900446786277282e-26,0.88129999999999997,0.0,0.0,0.0,0.0095135358171523632,0.10879258116669882,9.9999999981570343e-05,1.54976363327575e-05,0.00010657244947330459,9.2541903806138133e-05,2.5441899222993814e-11,9.5912283783624708e-06,6.5772917328833628e-09,1.6433241914552585e-07,1.0658859253424301e-13,1.2647343078631375e-15,1.7582360352365868e-07,4.3171545189614034e-07,5.4230519443165294e-05,5.6247273932463624e-06,3.7224570096808721e-16,2.0284745680743713e-11,1.1021587673535559e-14,1.0865640153334958e-10,8.6999091219463296e-05,1.2480471012994337e-10,7.8666130470066845e-12,1.2187141419899482e-11,1.3656156280455789e-12,1.0411175299168398e-12,9.6854204005755682e-08,4.5084343699374126e-06,1.0291520652603153e-09,6.2693059665520153e-10,1.0325840528979733e-13,7.8213426580172432e-09,6.0893018624950339e-16,8.029632818270084e-09,2.3027725133463025e-13,7.7928030380558115e-12,1.5857311932024509e-10,4.9120473528740297e-09,1.8884987034034657e-12
