Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154),S(3227),C6H7(3200),CH2O3(139),CH3O2(85),S(1826),S(1504),S(4018),S(4379),S(4378)
1.4914795325233758e-09,0.0021535461341811273,4.8308239525163022e-19,4.775895236631591e-15,3.0264306320296402e-16,1.7355509441843321e-14,9.2287559754709502e-11,1.45489425588547e-15,-7.947632638295816e-30,3.2326610390304921e-26,3.5067486009631983e-29,-1.583408435511651e-15,-8.7572688541818641e-17,4.4342012162573696e-18,-3.8884414260619215e-19,2.2880111736717094e-30,-1.5574423965313792e-29,1.6129972853818652e-26,4.376022862845465e-30,1.3728993583610282e-40,5.5692760123632311e-26,8.1332659396475838e-16,2.9628530244236232e-23,4.5932485427811925e-16,1.8390083674027692e-11,9.1927855648781703e-21,-2.3483067556506436e-19,-1.3497377598491945e-16,-7.4336471407086208e-39,3.1337899276585081e-20,1.3870128552336436e-23,1.5244711872926727e-29,1.0475747837276979e-33,0.88129999999999997,0.0,0.0,0.0,0.0098887003849592054,0.10880266546241366,9.9999999999995112e-05,7.183382695614172e-08,6.0014457796807756e-07,2.7566816903121979e-07,7.4326028891303125e-13,3.2944992781706474e-07,8.7859105270378677e-12,4.9876485831615601e-09,9.5863313416317851e-15,9.0999610188876247e-17,6.8346767039729362e-12,6.3853033452987798e-11,8.2299523843500584e-09,1.4403872896750358e-09,6.5199307620787048e-20,1.6599937148627592e-16,1.255782869802716e-20,7.7219324294562191e-18,7.7431575042181637e-09,4.9913592979061538e-19,1.1701755512384473e-19,9.017119227130732e-22,7.6769993468886942e-23,4.4083393028491433e-24,1.848149611266509e-11,1.83617931743106e-11,1.6577959044857258e-14,1.1676781128411955e-14,2.5567341716711817e-17,3.5769352126359489e-17,-8.7303840844317972e-16,2.5749681429080456e-14,1.6018930511853795e-22,8.4088097425048877e-15,8.7296492521302464e-14,6.6416195857717172e-14,1.379310722762692e-16,1.1142924439278288e-16,2.992441662535479e-16,4.2257258735258215e-22,5.0324438602127983e-20,4.303870237089971e-20,1.8512673861245918e-27,3.131508177063692e-24,1.0409230091360963e-27,5.7922782280613823e-25,2.4403113605397066e-21,8.8119772481313382e-14,4.310463643539316e-19,8.5131809261305176e-24,7.0699416109309481e-29,1.0162086225439693e-18,1.839665021145024e-14,1.4237827016273935e-18,9.9731924784653985e-23,1.2616812106468476e-25,7.5989307168171834e-22,1.3063079346304069e-20,1.2074128430755213e-28,2.1556809350191642e-28,1.0797491516860486e-35,4.6743908461364451e-29,6.5471780804431994e-33,9.8804783447617216e-32,7.0813233749163881e-36,-1.8733964669660348e-20,1.3091320536342693e-19,5.1366407533507784e-30,3.0729600712245089e-26,4.6397098139384032e-27,1.5979867809663355e-26,2.08038456727279e-28
1.499845785316209e-09,0.0021535461297619023,4.885575371692314e-19,4.8126025294644428e-15,3.4926468219190088e-16,1.7643902919883797e-14,9.3299829437686622e-11,1.4865547477124483e-15,-7.8626183475680358e-30,-5.6499305156205505e-28,3.5540739691547286e-29,-1.5789195173139701e-15,-8.6095373296619824e-17,4.4844772203266367e-18,-3.9094045891769383e-19,2.3204560511031733e-30,-1.5738008500708524e-29,1.639566876819889e-26,4.4006752784992535e-30,1.3766249468502681e-40,5.6676022631308973e-26,8.1062806014145999e-16,3.0011456045127004e-23,4.6138072181191133e-16,1.8635032718544997e-11,9.3669145089362597e-21,-2.3507677714489479e-19,-1.2920222267563786e-16,-7.3996492281936339e-39,3.1612662543591023e-20,1.4030580985445188e-23,1.5556690419831846e-29,1.0498930668417302e-33,0.88129999999999997,0.0,0.0,0.0,0.0098886930880909881,0.10880266340889688,9.9999999999995058e-05,7.2236599772420477e-08,6.0351011988812113e-07,2.7703724452653485e-07,7.4742839549899309e-13,3.314742938049694e-07,8.7859042821965452e-12,5.0156651456975805e-09,9.6452363374361449e-15,9.1510772184125565e-17,6.9508131413386049e-12,6.4602702144254597e-11,8.2761388264032895e-09,1.4565896810815751e-09,6.5715755554328592e-20,1.6841954708497859e-16,1.2767899917709833e-20,7.8909876818732235e-18,7.7866121402778254e-09,5.1244197211985262e-19,1.2068588646991454e-19,9.303939148917602e-22,7.9651773310887577e-23,4.5754791493790991e-24,1.8615236343759799e-11,1.8606364791039601e-11,1.6798813376189755e-14,1.183249057460862e-14,2.571121779431576e-17,3.6633552014764087e-17,-8.7771641380026005e-16,2.6026955914652062e-14,1.6538442064016681e-22,8.4699595041589285e-15,8.8046361589801606e-14,6.7389823238040436e-14,1.3995397114112808e-16,1.1306360378310087e-16,3.0370457576974996e-16,4.2887127898902936e-22,5.1183740673922106e-20,4.3857444048453924e-20,1.8864847563062238e-27,3.1850052067862876e-24,1.0607248874247076e-27,5.907832010966876e-25,2.4923447642113414e-21,8.9006194223449214e-14,4.353823813481833e-19,8.734821762835958e-24,7.2540112760186732e-29,1.0264309738423589e-18,1.8691466877758532e-14,1.4445803239376614e-18,1.011887534812606e-22,1.280110985947651e-25,7.709943228805322e-22,1.333065798479575e-20,1.2492302437842878e-28,2.2242501938663154e-28,1.1168974819761921e-35,4.7411934174572852e-29,6.6407469103577429e-33,1.0021744754511208e-31,7.1825240247470962e-36,-1.9043509912859741e-20,1.3283671142751874e-19,5.3038777506218052e-30,3.1244688792137677e-26,4.7270697932220012e-27,1.6370028782108605e-26,2.1201698620029764e-28
1.5165782909018752e-09,0.002153546120923487,4.9989757254690078e-19,4.9013520747638942e-15,4.5038160762185499e-16,1.822931525145246e-14,9.5340809564208676e-11,1.5514191693752502e-15,-7.6961146427047001e-30,-2.0657213345359969e-27,3.6498029651533029e-29,-1.5700409783283785e-15,-8.3334286207458625e-17,4.585788545949376e-18,-3.9511569433196759e-19,2.3853518748104893e-30,-1.6066682998669404e-29,1.693811615375488e-26,4.4511824047232194e-30,1.3894278179262095e-40,5.8680736004726508e-26,8.0537783397297033e-16,3.078811337019065e-23,4.6547209527921433e-16,1.9130232858204423e-11,9.7218741897436975e-21,-2.3555513943655778e-19,-1.173273773606513e-16,-7.3306097737914922e-39,3.216376022440071e-20,1.4354290575558196e-23,1.6194710564678179e-29,1.0544209598736479e-33,0.88129999999999997,0.0,0.0,0.0,0.0098886784941257435,0.10880265930185813,9.999999999999495e-05,7.3042139738745557e-08,6.1024117431234622e-07,2.7977537922867671e-07,7.5576457181955014e-13,3.3552301086433655e-07,8.7858917923100682e-12,5.0716980231190376e-09,9.7630458950065009e-15,9.2533091656240916e-17,7.186996180149063e-12,6.6116207150270724e-11,8.3685116045587348e-09,1.4892662491682734e-09,6.6754089513685146e-20,1.7332108038207162e-16,1.3195057573698786e-20,8.2373198056813241e-18,7.8735213159642181e-09,5.3989011872722231e-19,1.2830362801323643e-19,9.9000173512422162e-22,8.5691233010598132e-23,4.925990199025244e-24,1.8883037372188588e-11,1.9100801871523414e-11,1.7245303483339001e-14,1.2147283970189804e-14,2.5999004589267645e-17,3.8409610672482235e-17,-8.8703260629369911e-16,2.6585553209488027e-14,1.7619252444818933e-22,8.5924880923810469e-15,8.9550350231399846e-14,6.9362097820881011e-14,1.4405177783543299e-16,1.1637434601296257e-16,3.127421786521729e-16,4.4163357658861943e-22,5.2935397959630387e-20,4.5530338777710906e-20,1.9584426823390201e-27,3.2940579982017983e-24,1.1011850945970623e-27,6.1444129206057261e-25,2.5990492812910595e-21,9.0789156119404938e-14,4.4410391026116355e-19,9.1923286526187357e-24,7.6339646719445925e-29,1.0469923632250561e-18,1.9289980750605887e-14,1.4867052271715449e-18,1.0413951267212325e-22,1.3174398930847083e-25,7.9347957912191836e-22,1.3877538472514518e-20,1.3366298256448012e-28,2.3667530326649139e-28,1.1945199591225327e-35,4.8764660046297832e-29,6.8302201704941164e-33,1.0307805415146741e-31,7.3874513765343979e-36,-1.967224907108862e-20,1.367490541652016e-19,5.6525539871862632e-30,3.2290494929901012e-26,4.9050033650560048e-27,1.7171201328176754e-26,2.2012284674902009e-28
1.5249445436947084e-09,0.002153546116504298,5.057514420870682e-19,4.9528353240688091e-15,4.8159700048723148e-16,1.8526353313588168e-14,9.6369543598731319e-11,1.5846341119449489e-15,-7.6143971103628557e-30,-1.1110654424912515e-28,3.6982071197050154e-29,-1.5655485799494695e-15,-8.1944448630106757e-17,4.6368218180025283e-18,-3.9719467973560855e-19,2.4195124327327259e-30,-1.6231760405511382e-29,1.7214935237334627e-26,4.4770676574582668e-30,1.3981261456410169e-40,5.9702425793515174e-26,8.0272159835549733e-16,3.1181903652865402e-23,4.6750779939551796e-16,1.9380486744710248e-11,9.9027338499258835e-21,-2.3578770925817912e-19,-1.1122257189220877e-16,-7.2956125653187939e-39,3.244010225521989e-20,1.4517550292150274e-23,1.6520843517881418e-29,1.056633168864661e-33,0.88129999999999997,0.0,0.0,0.0,0.0098886711970287266,0.10880265724833627,9.9999999999994895e-05,7.3444906888800575e-08,6.136066868021087e-07,2.8114443857968536e-07,7.5993264153628917e-13,3.3754736177242831e-07,8.7858855472649217e-12,5.0997143378921546e-09,9.8219504520187299e-15,9.3044249131057723e-17,7.3070571327084074e-12,6.6880055190583956e-11,8.414697940660236e-09,1.5057404250588646e-09,6.7275980012999867e-20,1.7580252084081746e-16,1.3412169833398033e-20,8.4146535585691574e-18,7.9169758555947374e-09,5.5404059112726443e-19,1.3225666806833724e-19,1.0209574796280088e-21,8.8853660521586659e-23,5.1096466385995392e-24,1.9017095354005995e-11,1.9350670121947036e-11,1.7470941777088808e-14,1.2306369700594892e-14,2.6142913331858364e-17,3.9321865411735873e-17,-8.9167094522236074e-16,2.6866871932486183e-14,1.818113270286815e-22,8.653865090394662e-15,9.0304440090005318e-14,7.0360776209915207e-14,1.4612675055084105e-16,1.1805078128967721e-16,3.1731952286927578e-16,4.4809739557325387e-22,5.3827942893566885e-20,4.6384725280938848e-20,1.9951932798804963e-27,3.3496255824581084e-24,1.1218490696813572e-27,6.2654828092654536e-25,2.6537425252610357e-21,9.1685668997328503e-14,4.4848928875507835e-19,9.4283542250284179e-24,7.8299808861797102e-29,1.0573310867536226e-18,1.9593700340694366e-14,1.508033117175775e-18,1.0563348583155482e-22,1.3363395646584389e-25,8.048639093930629e-22,1.415690629578215e-20,1.3822752228418882e-28,2.4407581342343615e-28,1.2350497099465954e-35,4.9449379806642365e-29,6.9261273464160439e-33,1.0452603817057405e-31,7.4911810480298823e-36,-1.9991466658626636e-20,1.3873810649632569e-19,5.8342143810271222e-30,3.2821241587640932e-26,4.9955884744883242e-27,1.7582363101106756e-26,2.2425072142978504e-28
1.5416770492803747e-09,0.0021535461076659566,5.1776509074186777e-19,5.0668857026096329e-15,5.2324388449220381e-16,1.9129142899215553e-14,9.8443484868102433e-11,1.652657206854837e-15,-7.4538787547326597e-30,-1.3565924271804419e-26,3.7960956607693118e-29,-1.5565205411859585e-15,-7.920624420632249e-17,4.7396390636194026e-18,-4.0133528489629243e-19,2.4901797263983171e-30,-1.6563363637473004e-29,1.7779935172518241e-26,4.5301715797774081e-30,1.4190662259819875e-40,6.1785076612356039e-26,7.9740829983893332e-16,3.1980555620416035e-23,4.7155925391626757e-16,1.9886309014275587e-11,1.027128504065359e-20,-2.3623985229675988e-19,-9.8673461797255147e-17,-7.2247289769011919e-39,3.2994334201795206e-20,1.4846885576813043e-23,1.7187585286743609e-29,1.0609558488554246e-33,0.88129999999999997,0.0,0.0,0.0,0.0098886566026059382,0.10880265314128794,9.9999999999994787e-05,7.4250435522717355e-08,6.2033768229919344e-07,2.8388254163381186e-07,7.6826874403595175e-13,3.4159604794521507e-07,8.7858730569708483e-12,5.1557467192365007e-09,9.9397591108518552e-15,9.4066559552249622e-17,7.5511537814456017e-12,6.842197165935425e-11,8.5070705069090234e-09,1.5389605585588701e-09,6.8325219234576343e-20,1.8082695495913908e-16,1.3853525775951949e-20,8.7777994952792105e-18,8.0038848384398521e-09,5.8321551415437787e-19,1.4046032673195651e-19,1.0852488771830841e-21,9.5476113899646502e-23,5.4944953669534778e-24,1.9285519329784561e-11,1.9855712894790727e-11,1.7927011035819313e-14,1.2627923605657294e-14,2.6430762134751167e-17,4.1195824359909161e-17,-9.0090789145946137e-16,2.7433539334653438e-14,1.9349327450896004e-22,8.7768404027171817e-15,9.1816737082455927e-14,7.2383292102978361e-14,1.5032899475652146e-16,1.2144590950077562e-16,3.2659166893840276e-16,4.611908993430376e-22,5.56469423583762e-20,4.8129964288581685e-20,2.0702630243893807e-27,3.4628728534045471e-24,1.1640589773924585e-27,6.513289492077117e-25,2.7658669473243321e-21,9.3488690787042029e-14,4.5730894203491515e-19,9.9153553969579203e-24,8.2344293475964642e-29,1.0781238092903756e-18,2.02101204880396e-14,1.5512212736586923e-18,1.0865872433008806e-22,1.3746106727770727e-25,8.2791677502669405e-22,1.472766239241848e-20,1.4776199769178012e-28,2.5944579690881835e-28,1.3196893710770307e-35,5.0835581300725048e-29,7.1202895589388542e-33,1.0745746997420672e-31,7.7011797030348027e-36,-2.0639656152759381e-20,1.4278251684265518e-19,6.2127465296126793e-30,3.389849263954575e-26,5.1800240445480274e-27,1.8426214646332853e-26,2.3265771441144675e-28
1.558409554866041e-09,0.0021535460988276658,5.3008982930310315e-19,5.1908070986275478e-15,5.6099336857818013e-16,1.9743616882275181e-14,1.0053937143619768e-10,1.7228419597196472e-15,-7.2966078276739015e-30,2.3917695838031155e-26,3.8954256970039071e-29,-1.5474659369069646e-15,-7.6552865132610127e-17,4.8434549640337283e-18,-4.0545252612700997e-19,2.5619859321079149e-30,-1.6896856058243534e-29,1.8360314373283429e-26,4.585151044478137e-30,1.4429385943819435e-40,6.3920908616503567e-26,7.9212413870952679e-16,3.2794169539611083e-23,4.7558394630243175e-16,2.0399226187328111e-11,1.0649041582383468e-20,-2.3667473191917363e-19,-8.5664931756424291e-17,-7.1527539941700685e-39,3.3550546090815624e-20,1.5179984068137436e-23,1.7873938225183846e-29,1.0651429565170349e-33,0.88129999999999997,0.0,0.0,0.0,0.0098886420078781647,0.10880264903423395,9.9999999999994679e-05,7.5055956601738803e-08,6.2706863843530479e-07,2.8662062422129429e-07,7.7660479722730562e-13,3.4564471279895203e-07,8.7858605664050815e-12,5.2117787692166071e-09,1.005756714934356e-14,9.5088863927703198e-17,7.8005979236756484e-12,6.9982887729506589e-11,8.5994429318831592e-09,1.57254306504733e-09,6.9381750998049922e-20,1.8593373126080627e-16,1.4304476364669928e-20,9.1524424058060767e-18,8.0907936927429409e-09,6.13584481784877e-19,1.4907339067976611e-19,1.1528178803241303e-21,1.0251225662603835e-22,5.9037425450730987e-24,1.9554345002808676e-11,2.0367839589977754e-11,1.8389478558239449e-14,1.2953993120091601e-14,2.6718653615704272e-17,4.3137064489286139e-17,-9.1009140682987263e-16,2.8005566459052643e-14,2.0578804140776159e-22,8.9001054997177142e-15,9.3334427374078721e-14,7.4439453875150853e-14,1.5460117953734757e-16,1.2489755005688344e-16,3.3602091082833636e-16,4.7450624330301008e-22,5.7511795995008088e-20,4.9924616279079816e-20,2.147458220099106e-27,3.5789762287937722e-24,1.2074639750938748e-27,6.7687982780960803e-25,2.8817177886521676e-21,9.5304950911249785e-14,4.661933515354132e-19,1.042284415193447e-23,8.6558928033063372e-29,1.0990691978901108e-18,2.083858887617395e-14,1.595121217401723e-18,1.1173382246659576e-22,1.4135125305896207e-25,8.5134962306498831e-22,1.5314666886155093e-20,1.5785956657403705e-28,2.7559935561076853e-28,1.4093010214991525e-35,5.2244195163819611e-29,7.3175910869564601e-33,1.1043632036043134e-31,7.9145736622266229e-36,-2.130092838596726e-20,1.4691605271433264e-19,6.6123423592965485e-30,3.4996846169982133e-26,5.3688515116404538e-27,1.9299275943108238e-26,2.4126816352858011e-28
1.5918745660373736e-09,0.0021535460811512373,5.5556670996114117e-19,5.4628953329360114e-15,6.1805423446487658e-16,2.1007927883576671e-14,1.0479699189737699e-10,1.8698784508718406e-15,-6.9908601294450559e-30,2.8422394644675473e-26,4.09841597485855e-29,-1.5292806100369749e-15,-7.1483127984487562e-17,5.0540549265525249e-18,-4.1361658348759326e-19,2.7106518010744288e-30,-1.7569307361030703e-29,1.9568333549353716e-26,4.7012405682237066e-30,1.4972679214893442e-40,6.8356139771641111e-26,7.8163547669599567e-16,3.4467260848721869e-23,4.8355352133830578e-16,2.1446386438805824e-11,1.1432631580287459e-20,-2.3749441610113371e-19,-5.8239246141897162e-17,-7.0059109821467055e-39,3.4668668612949847e-20,1.585751496999497e-23,1.9306987912198523e-29,1.0731235626106723e-33,0.88129999999999997,0.0,0.0,0.0,0.0098886128175077921,0.10880264082011055,9.9999999999994462e-05,7.666697609523509e-08,6.4053043239756043e-07,2.9209672957358114e-07,7.932767554039176e-13,3.5374197666499753e-07,8.7858355844585877e-12,5.3238418731972747e-09,1.0293181310473856e-14,9.7133454506970458e-17,8.3157582912145122e-12,7.3161906270911833e-11,8.7841873579960907e-09,1.640795184315717e-09,7.1516763723469593e-20,1.9639559434278595e-16,1.5235574690089054e-20,9.9371540270361914e-18,8.2646110157828377e-09,6.7804600109080825e-19,1.6759060790643226e-19,1.2983093705177684e-21,1.1791124499591267e-22,6.8005981072394599e-24,2.009315988528184e-11,2.1413385872260695e-11,1.933364555288878e-14,1.3619705260735825e-14,2.7294560226676415e-17,4.7227978705952952e-17,-9.282974632551359e-16,2.916563509975947e-14,2.3231790991755052e-22,9.1474809925213414e-15,9.6385538879739488e-14,7.8653182743715197e-14,1.6335634388704045e-16,1.3197115457931938e-16,3.5535294461802241e-16,5.018056468111102e-22,6.1382181317124564e-20,5.3666014240099809e-20,2.3083907855506389e-27,3.8199454413812353e-24,1.2979524773005026e-27,7.3036393347638296e-25,3.1249713487075725e-21,9.8976760441300694e-14,4.8415435670568421e-19,1.1502039090946054e-23,9.5521525070093212e-29,1.141413063696734e-18,2.2132019721178267e-14,1.6850655240631006e-18,1.1803423210892283e-22,1.4932165215175249e-25,8.9936010270481474e-22,1.6538487302540671e-20,1.7985869232414212e-28,3.1038167527800477e-28,1.6044489436543322e-35,5.5128953864437889e-29,7.7216532524324818e-33,1.1653689918470582e-31,8.3515920120085606e-36,-2.266308247480016e-20,1.5545391861493589e-19,7.4786664272984955e-30,3.7257290413354166e-26,5.7598638174212325e-27,2.1135475624076774e-26,2.5910800422154244e-28
1.6253395772087062e-09,0.0021535460634750222,5.8178285157835586e-19,5.7488580579250517e-15,6.3275506562204488e-16,2.2319900589555512e-14,1.0914244407805833e-10,2.0261107140204958e-15,-6.6950739197045417e-30,-5.2957615279382412e-26,4.307188081851848e-29,-1.5110845503949955e-15,-6.6784560374361254e-17,5.2685600814033866e-18,-4.2168631806941185e-19,2.8711889314631803e-30,-1.8248713640033299e-29,2.0841257561402906e-26,4.8263550264976697e-30,1.5536840340024106e-40,7.3016273707890727e-26,7.7132461503747852e-16,3.6203152410935201e-23,4.9141763266984712e-16,2.2522048145620995e-11,1.225442446532417e-20,-2.3825027425289961e-19,-2.888456886330449e-17,-6.85579130109494e-39,3.5794027263189217e-20,1.6550235024266253e-23,2.0823039359551944e-29,1.080602588120845e-33,0.88129999999999997,0.0,0.0,0.0,0.0098885836259178933,0.10880263260596906,9.9999999999994245e-05,7.8277965369568191e-08,6.5399206822535399e-07,2.9757275749031125e-07,8.0994851549211306e-13,3.6183914990270445e-07,8.7858106014256826e-12,5.4359036459817168e-09,1.0528792834501665e-14,9.9178020798571626e-17,8.8529974325707056e-12,7.6417486002491612e-11,8.9689312189763111e-09,1.7104967574956072e-09,7.3681161331724079e-20,2.0719065801486851e-16,1.6206291247304466e-20,1.077067126177535e-17,8.4384278248336692e-09,7.4771213479438686e-19,1.8793669777634202e-19,1.4584964379664955e-21,1.3522737169006878e-22,7.8108894359798238e-24,2.0633458645797353e-11,2.2487389477758471e-11,2.0303515505485518e-14,1.4303557577193835e-14,2.7870624228820064e-17,5.1607925088422962e-17,-9.4628804596955975e-16,3.0346948625719754e-14,2.6160959579750296e-22,9.3959439667547677e-15,9.9456891761631343e-14,8.300288224947933e-14,1.7239415655978658e-16,1.3927314080502907e-16,3.753200722571071e-16,5.3000188729114158e-22,6.544537250150672e-20,5.7616693033983028e-20,2.4783253616935345e-27,4.0729241716709373e-24,1.3935025931890509e-27,7.8714581958108298e-25,3.3842585022266754e-21,1.027002517433711e-13,5.0236816667223086e-19,1.2671560373362812e-23,1.0523428611928535e-28,1.184352929587348e-18,2.3474686965011272e-14,1.7778838016415113e-18,1.2453595912985823e-22,1.5754672794582162e-25,9.4890483395577843e-22,1.7830505404064191e-20,2.0446213040137479e-28,3.4867726102650212e-28,1.8225791717524289e-35,5.8104233638552223e-29,8.138394767305992e-33,1.2282899806517232e-31,8.8023236194047766e-36,-2.4078643840815175e-20,1.6435849301646514e-19,8.4412973512510628e-30,3.9603419536723007e-26,6.1689874159535795e-27,2.3095880564169183e-26,2.7778732775302891e-28
1.6420720827943725e-09,0.0021535460546369943,5.9509994417661715e-19,5.8935844626149009e-15,6.4416052413919518e-16,2.2993949544964422e-14,1.1134809016567145e-10,2.1077913107970304e-15,-6.550648056268363e-30,-6.7067589527829284e-28,4.4137450210622981e-29,-1.5019888498645352e-15,-6.4566487341416153e-17,5.3772630501321524e-18,-4.2568573793069032e-19,2.9540946622067865e-30,-1.8590900370201703e-29,2.1502775412009476e-26,4.8926220250319208e-30,1.5814086828873897e-40,7.5433274513291811e-26,7.6623450592699913e-16,3.7095273987003768e-23,4.9531061749489148e-16,2.3070591491958576e-11,1.2679934221619209e-20,-2.3860547996840658e-19,-1.3464851541524384e-17,-6.7797025420964769e-39,3.6359304098827673e-20,1.6902321211949797e-23,2.1613154240661157e-29,1.0841638545652024e-33,0.88129999999999997,0.0,0.0,0.0,0.0098885690296656985,0.10880262849889234,9.9999999999994123e-05,7.9083448674635635e-08,6.6072282669683747e-07,3.0031074316866238e-07,8.1828432107721751e-13,3.6588770158571516e-07,8.7857981095019034e-12,5.4919340319896635e-09,1.0646597579952717e-14,1.0020029481486453e-16,9.1300400391126235e-12,7.8074103558038173e-11,9.061302937534551e-09,1.7458910813658577e-09,7.4774424198197854e-20,2.1271392767214039e-16,1.6706764632679966e-20,1.1206326042665388e-17,8.525336036650275e-09,7.8458838748829304e-19,1.9883683022069617e-19,1.5444435184921865e-21,1.4466197569495253e-22,8.3620599723445832e-24,2.0904139816647636e-11,2.3035087182021743e-11,2.0798111142552643e-14,1.4652301899171836e-14,2.815871448609829e-17,5.3910505984171192e-17,-9.5520240229006516e-16,3.094553197567642e-14,2.7735846021914092e-22,9.5205688427349936e-15,1.0099988946600654e-13,8.5229001410431079e-14,1.7701963945241376e-16,1.4301024855650069e-16,3.8554315290017294e-16,5.4443823713746718e-22,6.7551249307306117e-20,5.9672969746773432e-20,2.566774089391939e-27,4.2040404317541795e-24,1.4432351807408807e-27,8.1681958750302917e-25,3.5201550710958667e-21,1.0458111615940241e-13,5.115685923272184e-19,1.3291998686425929e-23,1.103869714321573e-28,1.2060433422427699e-18,2.4164699144340194e-14,1.8253760791989706e-18,1.2786269489478464e-22,1.6175524809861172e-25,9.7425542718114563e-22,1.8502758998842788e-20,2.1781801045308382e-28,3.6922445975169887e-28,1.9409442546328072e-35,5.962599514747772e-29,8.3515449643303543e-33,1.2604724069344824e-31,9.0328585906902967e-36,-2.480667214272797e-20,1.6895040145613118e-19,8.9613618632244206e-30,4.0808873877414605e-26,6.3804535035507493e-27,2.4124206866300271e-26,2.8744710675209244e-28
1.6755370939657051e-09,0.0021535460369611044,6.2228114144661572e-19,6.1930666650303318e-15,6.7585975446251282e-16,2.4378539907465972e-14,1.1582521406140487e-10,2.2785211178796255e-15,-6.2694139526950822e-30,6.6489243040630251e-27,4.6312036745185642e-29,-1.4837821072978775e-15,-6.0345104471330532e-17,5.5975424713420458e-18,-4.336137487982495e-19,3.1240786268972932e-30,-1.9279996358291595e-29,2.28774076714895e-26,5.0332719234652964e-30,1.638140788564059e-40,8.0446606259024273e-26,7.5615008644742581e-16,3.8929168646492964e-23,5.0301957832192662e-16,2.4189147893429302e-11,1.3560752054272617e-20,-2.3927282545090068e-19,1.8898291836844717e-17,-6.6257981726157136e-39,3.7494857634080645e-20,1.7618015282837786e-23,2.3259555526193416e-29,1.090950158602628e-33,0.88129999999999997,0.0,0.0,0.0,0.0098885398362469797,0.10880262028472792,9.9999999999993893e-05,8.0694392620746613e-08,6.7418422448435132e-07,3.0578665883778942e-07,8.3495578299430278e-13,3.739847338238498e-07,8.7857731248398111e-12,5.6039938009796513e-09,1.0882205001176102e-14,1.0224482454724962e-16,9.7012582957738458e-12,8.1445228520337834e-11,9.2460459507731056e-09,1.8177667877441217e-09,7.6983167513290806e-20,2.2401347061536572e-16,1.7738458202944032e-20,1.2116648380391701e-17,8.6991520749390839e-09,8.6262042676968909e-19,2.2218045816687914e-19,1.728789043051939e-21,1.6521366204327069e-22,9.5643138397842882e-24,2.1446520609822788e-11,2.4151919038860611e-11,2.1806664077409446e-14,1.536345540394764e-14,2.8735007285719196e-17,5.8749663402740426e-17,-9.7286946833914257e-16,3.2158472153741142e-14,3.1120945094454028e-22,9.7705786858205555e-15,1.0410002610595513e-13,8.9784300962581815e-14,1.8648484527253644e-16,1.5065757172695148e-16,4.0647087523240204e-16,5.7399096506605382e-22,7.1915629393385908e-20,6.3952470409250894e-20,2.7508526172239858e-27,4.4757800034948969e-24,1.546738099829238e-27,8.7882958017118892e-25,3.8049602946111026e-21,1.0838057248550417e-13,5.3015399005106316e-19,1.4608126662268295e-23,1.2131730870474612e-28,1.249859245051331e-18,2.5582499118907511e-14,1.9225368668165263e-18,1.3466860825900792e-22,1.7036513507620901e-25,1.0261183844462741e-21,1.9901109022646812e-20,2.4681351318470802e-28,4.1329560272745204e-28,2.1978160422831092e-35,6.2738089822040292e-29,8.7874502392131628e-33,1.3262880777938311e-31,9.5043166206850239e-36,-2.6303644350270077e-20,1.7841758739423272e-19,1.0084840755348591e-29,4.328504344002946e-26,6.8174161098993378e-27,2.6280255773708236e-26,3.0741736612894824e-28
