Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132)
3.116189846709075e-07,0.003702047367785297,1.4814889875052491e-08,1.0175360493918256e-06,5.055635311067759e-10,3.2010259113208853e-06,1.8290395080824155e-05,9.636817834143416e-05,6.2769485910391638e-20,5.4402074534146789e-23,4.5564057893191375e-14,9.1186516985367502e-10,1.4285654753441541e-14,6.378733846116729e-10,1.5383889572682898e-08,5.1904435641312277e-13,1.1181519261975989e-12,3.7069418870149695e-12,6.4499104495027427e-12,7.068446149063346e-17,1.6493767739540216e-09,5.2822631010484255e-15,2.7621431250717872e-09,4.5063690285928627e-10,0.00086374298913446143,3.6230756843434531e-10,6.7340037543414521e-09,1.6447145783815121e-05,7.565656907737093e-26,4.12147755853306e-15,1.4929149327173698e-08,7.7923754087969468e-10,4.3611227425848538e-17,0.88129999999999997,0.0,0.0,0.0,0.0028505973520893285,0.10851873822906843,0.00010000006844230081,0.00019363840863786678,0.00044439628587289193,0.00010380189898051554,1.0264933730770104e-10,9.8157456873622219e-06,3.4569687652453559e-09,6.6066111981595486e-07,1.0337071761482906e-13,4.8479973961562283e-15,0.0001386499322864331,0.00069350626833923829,0.0012066908042025564,0.0010038431966196157,6.5304342191338087e-13,3.8726200694161933e-08,1.1066323892407438e-11,1.9873825894489675e-07,0.0023574330837790396,4.869805732863758e-06,2.8670250124046388e-07,7.8912946694681962e-07,1.0004915143973143e-07,1.1786166383739447e-05,1.2616125914978237e-07,0.00056157885657087756,1.2587039400578545e-07,7.6000516764576538e-08,5.694080612667681e-13,0.0003020066460444669,1.6421129915752945e-08,2.4983221298441029e-07,1.3393054345211667e-06,5.7016261557949745e-11,1.4863432098472827e-09,1.917180397930619e-06,7.1057016409310882e-10,4.5785749317546339e-10,1.8949023720582174e-09,2.3126289729451885e-16,6.6557665897648812e-08,6.2943335623744677e-09,9.3298088644401311e-17,4.0553057510926173e-11,5.3605465382701102e-17,1.5313087926967248e-10,4.1976737681538204e-07,8.801730908124269e-10,2.1327683869358083e-15,1.9573786411210893e-07,4.3352800265318009e-12,4.3079745147857292e-15,2.496626009892055e-07,5.2990655777032709e-07,8.5558797040752365e-12
3.1559458651868014e-07,0.0037020653263672015,1.5402923060018526e-08,1.0276535640559108e-06,5.0470542325004296e-10,3.2416629952338289e-06,1.8298307274131022e-05,9.7400285786246606e-05,6.8123651657300143e-20,5.6121336526527897e-23,4.9379942501187748e-14,9.3833235527458555e-10,1.4880635485378477e-14,6.5605256606850433e-10,1.6042421565369856e-08,5.7131822746864271e-13,1.1793434825201644e-12,3.8491656882051054e-12,6.7293497865530612e-12,7.4599829499594935e-17,1.7177156299014347e-09,5.6769996652319139e-15,2.8302626654596058e-09,4.7354022504388997e-10,0.0008685529038485305,3.642250686791337e-10,6.8364659252241089e-09,1.682237133073382e-05,8.3119993085533077e-26,4.450535928698437e-15,1.5540106178738652e-08,8.1602920823793026e-10,4.5745632953323549e-17,0.88129999999999997,0.0,0.0,0.0,0.002815424310439696,0.10851731423592642,0.00010000009554019085,0.00019362226605781777,0.00043938606369883998,0.0001013634545018511,1.014902193155525e-10,9.5850385068588298e-06,3.4236976068554716e-09,6.5320092689334291e-07,1.0094111444873251e-13,4.7932537540870714e-15,0.00013884038049043096,0.00070104173889057439,0.0012129435612045672,0.0010097029149494646,6.6012617231755844e-13,3.9147377948282935e-08,1.1082944707080008e-11,1.9940343416124669e-07,0.002375179317507498,4.9437847975579463e-06,2.9105429962836385e-07,8.0117823115243424e-07,1.0157879567801557e-07,1.2063061719076887e-05,1.2319782418197871e-07,0.00056230572438989315,1.2603104511757686e-07,7.6097518755033519e-08,5.6335859038604611e-13,0.00030609108940238559,1.7175564782105335e-08,2.5171745428505545e-07,1.3780167647259435e-06,5.6802153746588731e-11,1.4850024015718562e-09,1.9377606995140382e-06,7.1818500135847772e-10,4.6276412952887267e-10,1.9152099428325123e-09,2.3374132980797832e-16,6.8250936450186192e-08,6.4543758397039044e-09,9.5670323676441248e-17,4.1584755186319814e-11,5.4968459681088819e-17,1.5718077796911299e-10,4.3087361582103897e-07,8.8926421231046116e-10,2.1547586161012496e-15,2.0355759960459219e-07,4.5084746551962201e-12,4.3523925340209471e-15,2.5647620769579192e-07,5.5401928224569331e-07,8.9450433418023464e-12
3.195701883664528e-07,0.0037020829245735486,1.6003461566303338e-08,1.0376286913761165e-06,5.0376999117393614e-10,3.2820333120475395e-06,1.830615014313668e-05,9.8418823432972163e-05,7.3855781396361386e-20,5.7800854372220352e-23,5.3441390728555335e-14,9.650916613305326e-10,1.5492459444120392e-14,6.745689579731549e-10,1.6717526334792554e-08,6.2786800981347266e-13,1.2427215876162977e-12,3.9954120647167493e-12,7.016663910307523e-12,7.8654863220616948e-17,1.7875922783922825e-09,6.0938059727883064e-15,2.8987042841244507e-09,4.9716280910577565e-10,0.00087324990077053042,3.6608979512844796e-10,6.9381877797128009e-09,1.7198473299202751e-05,9.1201801251361024e-26,4.7990694257111907e-15,1.6164999807220555e-08,8.537957795699639e-10,4.7952056800055084e-17,0.88129999999999997,0.0,0.0,0.0,0.0027808356688934616,0.10851591883959504,0.00010000012434850968,0.00019358003177476489,0.00043442241106414015,9.8988837483396592e-05,1.0034193948084301e-10,9.3603752198363859e-06,3.3909695108559297e-09,6.4581048873604257e-07,9.8575160200781984e-14,4.7390219794846378e-15,0.00013900899337933705,0.00070847226858072757,0.0012190700431493433,0.0010154231270945169,6.671101067491175e-13,3.9562690109006221e-08,1.1097833185538279e-11,2.0004019502961082e-07,0.0023927549257664444,5.0176017172838461e-06,2.9539649221271426e-07,8.1320039792984202e-07,1.0310502950681818e-07,1.2340317568395316e-05,1.2031195867685937e-07,0.00056297009799368466,1.2617773193028378e-07,7.6186089052715886e-08,5.5736251282104452e-13,0.00031012516858640505,1.7951686868024664e-08,2.535845522635477e-07,1.4171256950810351e-06,5.6589515264116036e-11,1.4836579193101283e-09,1.9581154624025671e-06,7.2571623722710846e-10,4.6761689713717839e-10,1.9352945628370677e-09,2.3619255235153069e-16,6.9949323259506576e-08,6.6148988789667021e-09,9.8049684827040021e-17,4.2619570176449969e-11,5.6335548371241398e-17,1.6124595152476042e-10,4.4202182960583333e-07,8.9823652115710015e-10,2.1764608850395493e-15,2.1151808364761324e-07,4.6847866395593182e-12,4.3962289031073202e-15,2.633593682848309e-07,5.7876269126501802e-07,9.344379083286901e-12
3.2314823002944823e-07,0.003702098461706869,1.6554631018147562e-08,1.0464853889440275e-06,5.0286247979712428e-10,3.3181416483541918e-06,1.8313156618011372e-05,9.932406452311069e-05,7.9354675903689488e-20,5.9352105636014307e-23,5.7315592572211794e-14,9.8942220502098214e-10,1.6057721252174594e-14,6.9152607106640441e-10,1.7339372778566311e-08,6.8263967682229204e-13,1.3016590768477733e-12,4.1305457787415831e-12,7.2820832999286721e-12,8.2425451980788536e-17,1.8517967172037234e-09,6.4885154757103164e-15,2.9605663814168097e-09,5.1904381500138929e-10,0.00087738309529691882,3.6772400010003155e-10,7.0290991827003395e-09,1.7537658420302331e-05,9.9037476881989218e-26,5.1300015237952617e-15,1.673934548006433e-08,8.8861960899980991e-10,5.0000606489986698e-17,0.88129999999999997,0.0,0.0,0.0,0.0027501949738031107,0.10851468673263272,0.00010000015177686234,0.00019352031210208862,0.00042999539332786818,9.6904807259570245e-05,9.931785242864997e-11,9.1632085853576655e-06,3.3619684848186993e-09,6.3921936701192327e-07,9.6498776281883994e-14,4.6906556688353088e-15,0.00013914279955084166,0.00071507111136508443,0.0012244776863332533,0.0010204548806541504,6.7331219397441257e-13,3.9931517299666332e-08,1.110980905113095e-11,2.0058991674275238e-07,0.0024084293838344708,5.0839019067319352e-06,2.9929646750641261e-07,8.2399819383160803e-07,1.0447579930376203e-07,1.2590102877921815e-05,1.1777924254094151e-07,0.00056351683223150866,1.2629830725815853e-07,7.6258893131242862e-08,5.5201233205249456e-13,0.00031371298932341145,1.8668934640669975e-08,2.5524967219716771e-07,1.452659396279131e-06,5.6399456550527255e-11,1.4824462515078978e-09,1.9762435828051922e-06,7.32423493417683e-10,4.7193873171463948e-10,1.9531817594374378e-09,2.3837559089186686e-16,7.1481883039922704e-08,6.7597465100692399e-09,1.0019669641987542e-16,4.3553347954445284e-11,5.756913801160419e-17,1.6491674770911764e-10,4.5208858595522592e-07,9.0621159768112283e-10,2.1957506422397091e-15,2.1880108980706576e-07,4.8460935732303231e-12,4.4351922445865901e-15,2.6961293163068541e-07,6.015728920876873e-07,9.7125088144949996e-12
3.2636846752614407e-07,0.003702112206201825,1.705933118307341e-08,1.0543591041590488e-06,5.0199340494683132e-10,3.350459276918404e-06,1.8319425284462098e-05,0.00010012963264925276,8.4591909658345975e-20,6.0779348585755855e-23,6.0986585695978722e-14,1.0115179621205479e-09,1.6578568705705398e-14,7.0702736696980493e-10,1.7910639604370625e-08,7.3524829183647815e-13,1.3562602615245863e-12,4.2550666108974895e-12,7.5265778652786019e-12,8.5918264914671236e-17,1.9106465488636593e-09,6.8601324596330228e-15,3.0164486980211634e-09,5.392436773854242e-10,0.00088102854848937085,3.6915989643943669e-10,7.1103988736168736e-09,1.7843445778602659e-05,1.0657170775271324e-25,5.4422712134725166e-15,1.7265946759724798e-08,9.206365460266956e-10,5.1896054998233628e-17,0.88129999999999997,0.0,0.0,0.0,0.0027230067034255943,0.10851359656106414,0.00010000017770718475,0.0001934494238922733,0.00042604398612440948,9.5071139229543691e-05,9.8403825208550995e-11,8.9897315093456254e-06,3.3362280992018125e-09,6.3333660064421878e-07,9.4671869757579099e-14,4.647487340659908e-15,0.00013924921713266572,0.00072093910782847236,0.0012292598676784292,0.0010248912469602205,6.7882726119443907e-13,4.0259495667859743e-08,1.1119475929913949e-11,2.0106642178647152e-07,0.0024224217901229199,5.1434653979347785e-06,3.0280012776591824e-07,8.3369870617164278e-07,1.0570724775030182e-07,1.2815077408903326e-05,1.1555079087785542e-07,0.0005639690432638479,1.2639792027749881e-07,7.631904007518902e-08,5.4723508489329821e-13,0.00031690749607090474,1.9329781700129665e-08,2.5673609393009673e-07,1.4849084613577696e-06,5.6229510510354894e-11,1.4813554795840349e-09,1.9924053257114839e-06,7.3840310772592825e-10,4.7579170872095909e-10,1.9691284501390467e-09,2.4032180086350741e-16,7.28641714396183e-08,6.8903896621390427e-09,1.0213316137887296e-16,4.4395566460741536e-11,5.8681755717191503e-17,1.6822962472163734e-10,4.6117384490982113e-07,9.1330942430846041e-10,2.2129182294944912e-15,2.2545047644220533e-07,4.9933668485669301e-12,4.4698690192842732e-15,2.7528814133287644e-07,6.2254172769516209e-07,1.0050916371149697e-11
3.295887050228399e-07,0.0037021257287409787,1.7572216433091767e-08,1.062141187156955e-06,5.0107501719337291e-10,3.3826085202156923e-06,1.8325662907142328e-05,0.00010092663821022203,9.0114366468689859e-20,6.2224471973039386e-23,6.4838289092575292e-14,1.0337998654071162e-09,1.7111099190362329e-14,7.2275866307535104e-10,1.849295289969874e-08,7.9115537593705042e-13,1.4123549616674764e-12,4.3823850778459244e-12,7.7764646031848594e-12,8.9506199573702814e-17,1.9705062660549223e-09,7.2476379401676187e-15,3.0725197519434517e-09,5.5992742434889042e-10,0.00088460504502547511,3.7056342154149305e-10,7.191202583942572e-09,1.8149691705339171e-05,1.1458673299924558e-25,5.7686172159019102e-15,1.7801742401500969e-08,9.5329322446488768e-10,5.3841343879642672e-17,0.88129999999999997,0.0,0.0,0.0,0.0026961796431260567,0.10851252369139583,0.0001000002048424279,0.00019336267980237995,0.00042212397089511468,9.3276297231423332e-05,9.7497095285049072e-11,8.81993052694897e-06,3.3108229071266003e-09,6.2750080022042504e-07,9.2883676586935862e-14,4.6046636532811213e-15,0.00013934281281411187,0.00072674061332751532,0.0012339629477972672,0.0010292420674021178,6.8427972937152123e-13,4.0583757795018924e-08,1.1128125489249594e-11,2.0152622080807666e-07,0.0024363070918283786,5.2029301849072595e-06,3.0629794250273431e-07,8.4338302104536727e-07,1.0693661936801639e-07,1.3040177809263611e-05,1.1336952470222179e-07,0.00056438488046144748,1.2648940637121529e-07,7.6374279960792859e-08,5.4249407824442115e-13,0.00032006945768204778,2.000527401847689e-08,2.582111272234664e-07,1.5174094112745569e-06,5.606064570047356e-11,1.4802653093747198e-09,2.0084227236077356e-06,7.4432922572780439e-10,4.7961021526899064e-10,1.9849324750371632e-09,2.4225059922215572e-16,7.4249061906758724e-08,7.0212770358286469e-09,1.0407324632559006e-16,4.523937039906112e-11,5.9796453327423671e-17,1.7155060628944471e-10,4.7028138250147012e-07,9.2033256965811502e-10,2.2299048807851443e-15,2.3218834565729129e-07,5.1425998718025942e-12,4.5041803218019331e-15,2.8100739371116533e-07,6.4392817670340159e-07,1.0396059159404597e-11
3.3280894251953576e-07,0.003702139033480106,1.8093278499012912e-08,1.0698321862514371e-06,5.0010676512097248e-10,3.4145912946266882e-06,1.8331873259221178e-05,0.0001017151814693171,9.5933713515515184e-20,6.3694053439409435e-23,6.8876777097181705e-14,1.0562663066384517e-09,1.765538445395574e-14,7.3872260898458364e-10,1.9086361860964018e-08,8.505192597339796e-13,1.4699603826488567e-12,4.512549803128625e-12,8.0318123663482195e-12,9.3190267754012058e-17,2.0313758912978792e-09,7.6515164097235255e-15,3.1287730980690311e-09,5.8109845094688824e-10,0.00088811404340865499,3.7193521511662755e-10,7.2715079041684642e-09,1.8456363751468925e-05,1.2310752167568757e-25,6.1094358796271166e-15,1.8346744903050829e-08,9.8658926411375676e-10,5.5837261500924684e-17,0.88129999999999997,0.0,0.0,0.0,0.0026697074749110032,0.1085114677145456,0.00010000023320729507,0.00019326044124110637,0.00041823552094548519,9.1519407677903428e-05,9.6597700711471291e-11,8.6537228215161746e-06,3.2857469105645109e-09,6.2171221070671987e-07,9.1133324618722888e-14,4.5621864042820687e-15,0.00013942400508660361,0.00073247634018035602,0.0012385880053798226,0.0010335090545944274,6.8967027223234847e-13,4.0904343469021195e-08,1.1135790912372938e-11,2.0196985331273428e-07,0.0024500866798504079,5.2622985204975507e-06,3.0979004567314283e-07,8.5305150645480491e-07,1.0816396136038868e-07,1.326537322843413e-05,1.1123438239192286e-07,0.00056476562751821193,1.2657305256557881e-07,7.6424786096870978e-08,5.3778957619203192e-13,0.00032319904861199836,2.0695533660504737e-08,2.5967492009886532e-07,1.5501597027291975e-06,5.589289072668047e-11,1.4791765097006816e-09,2.0242968825574194e-06,7.5020225975054114e-10,4.8339451704409107e-10,2.0005949336842714e-09,2.4416212016205217e-16,7.5636343949903236e-08,7.1523887754315595e-09,1.0601665694783616e-16,4.608463151855797e-11,6.0913061741882401e-17,1.748791560605826e-10,4.7940972693606208e-07,9.2728197272921948e-10,2.2467128905151215e-15,2.3901351221783994e-07,5.2937663918883316e-12,4.5381307865781944e-15,2.8677022596641053e-07,6.6573322760328394e-07,1.0747953031219279e-11
3.360291800162316e-07,0.003702152124498556,1.8622508069583862e-08,1.0774326535030552e-06,4.990892602967863e-10,3.4464094833411738e-06,1.8338059901666933e-05,0.00010249536190206849,1.0206174680620583e-19,6.5184520380182345e-23,7.3108221672920114e-14,1.0789156941465808e-09,1.8211600251310727e-14,7.5492186831433813e-10,1.9690914566764667e-08,9.1350343394581419e-13,1.5290935416423464e-12,4.6456099955430495e-12,8.2926906739020884e-12,9.6971467411607293e-17,2.0932553369582457e-09,8.0723327938933491e-15,3.185202421367948e-09,6.0276007051329173e-10,0.00089155696927686499,3.7327590100333442e-10,7.3513127010371467e-09,1.8763430488230566e-05,1.3215752476952572e-25,6.4651211271566426e-15,1.8900965625705482e-08,1.020524104140527e-09,5.788460290232647e-17,0.88129999999999997,0.0,0.0,0.0,0.0026435840206195044,0.1085104282333109,0.0001000002628264718,0.00019314306254965532,0.00041437877843511722,8.9799614674707182e-05,9.5705673499626126e-11,8.4910272447585128e-06,3.2609942467128525e-09,6.159710380584406e-07,8.9419959271050285e-14,4.5200571049862676e-15,0.00013949319897615839,0.00073814700217256593,0.0012431361008695676,0.0010376938871573618,6.9499956416120941e-13,4.1221292562104904e-08,1.114250431588636e-11,2.0239784173763466e-07,0.0024637619202677588,5.3215726333863564e-06,3.1327656964200137e-07,8.6270452657225072e-07,1.0938932043416184e-07,1.3490633781498057e-05,1.0914432379203519e-07,0.00056511252523235456,1.2664913707095071e-07,7.6470726464294329e-08,5.3312180489604638e-13,0.00032629645335808378,2.1400681634403453e-08,2.6112761793423228e-07,1.5831568547746348e-06,5.5726271610107111e-11,1.478089795578995e-09,2.0400289157874852e-06,7.5602262464423608e-10,4.871448813547027e-10,2.0161169324018128e-09,2.4605649870423595e-16,7.7025813661622055e-08,7.2837056240984369e-09,1.0796310780990598e-16,4.6931225579201981e-11,6.2031416960309586e-17,1.7821475369503419e-10,4.8855745033807805e-07,9.3415863521764303e-10,2.2633446808202613e-15,2.4592477924774749e-07,5.4468398999335139e-12,4.5717253061016757e-15,2.9257618115451152e-07,6.8795780233924723e-07,1.1106612780610617e-11
3.3924941751292744e-07,0.0037021650057991336,1.9159894823937092e-08,1.0849431368665896e-06,4.9802522907184518e-10,3.4780649360067683e-06,1.8344226203792777e-05,0.0001032672781633803,1.0851146168925097e-19,6.6694908432065591e-23,7.7538891550578686e-14,1.1017464526018904e-09,1.8780013586444877e-14,7.7135911823335823e-10,2.030665799886465e-08,9.8027662758017344e-13,1.5897712669108064e-12,4.7816154513182017e-12,8.5591697139215414e-12,1.0085078275912497e-16,2.1561444093033824e-09,8.5105039536597693e-15,3.2418015345427416e-09,6.2491551613493887e-10,0.00089493521608665228,3.7458609207651575e-10,7.4306151050743703e-09,1.9070861476176333e-05,1.4176325326998935e-25,6.8360735229850489e-15,1.9464414816670702e-08,1.0550970073649627e-09,5.9984169901401943e-17,0.88129999999999997,0.0,0.0,0.0,0.002617803238159085,0.10850940486198898,0.00010000029372462106,0.00019301089114786969,0.0004105538563211587,8.8116079906472804e-05,9.4821038475625343e-11,8.3317643204621782e-06,3.2365591843305712e-09,6.1027744211440495e-07,8.7742743570996839e-14,4.4782769283070931e-15,0.00013955078647090682,0.00074375331383286149,0.001247608276850672,0.0010417982102141287,7.0026828036431223e-13,4.1534644988936178e-08,1.1148296783522669e-11,2.0281069197326229e-07,0.00247733415488916,5.3807547267340782e-06,3.1675764487285196e-07,8.7234244145531674e-07,1.1061274276660699e-07,1.3715930520546514e-05,1.0709833025674903e-07,0.00056542677295125536,1.2671792845317823e-07,7.6512263225343486e-08,5.2849095289830318e-13,0.0003293618657003594,2.2120837902428099e-08,2.625693635225735e-07,1.6163984475601699e-06,5.5560811905583166e-11,1.4770058315794194e-09,2.0556199425867291e-06,7.6179073741280838e-10,4.9086157689817156e-10,2.0314995832381996e-09,2.4793387056840008e-16,7.8417273507602815e-08,7.4152089276652906e-09,1.0991232240947487e-16,4.7779032224448227e-11,6.3151360115188843e-17,1.8155689442711801e-10,4.9772316755128693e-07,9.4096345116312336e-10,2.2798024278252892e-15,2.5292093946708984e-07,5.6017936566185857e-12,4.6049682759209555e-15,2.9842480822117573e-07,7.1060275828880242e-07,1.1472052155669639e-11
3.424696550096233e-07,0.0037021776813072073,1.9705427459347463e-08,1.092364189370602e-06,4.9691464591692496e-10,3.50955946832307e-06,1.8350375352227604e-05,0.00010403102805660678,1.1529536503771593e-19,6.8229056789412747e-23,8.2175151039545148e-14,1.1247570224253967e-09,1.9360771060705963e-14,7.8803704935781077e-10,2.0933638062845508e-08,1.0510128859833377e-12,1.6520101964431755e-12,4.9206165561216645e-12,8.8313203455194322e-12,1.0482918431097301e-16,2.2200428124619501e-09,8.9663899476778256e-15,3.2985643743377286e-09,6.4756794235782456e-10,0.00089825014578557454,3.7586639072500319e-10,7.509413498517124e-09,1.9378627235070015e-05,1.5195416764820929e-25,7.2227038258685371e-15,2.0037101630835327e-08,1.0903070645076017e-09,6.2136771129660094e-17,0.88129999999999997,0.0,0.0,0.0,0.0025923592178209607,0.10850839722601661,0.00010000032592637793,0.00019286426767757574,0.00040676084023035159,8.6467982527621489e-05,9.3943813796283709e-11,8.1758562450502675e-06,3.2124361201285217e-09,6.0463153975760179e-07,8.6100858160499826e-14,4.4368467319416889e-15,0.0001395971469273768,0.00074929598974252999,0.0012520055584272411,0.0010458236358893991,7.0547709617950254e-13,4.1844440669402219e-08,1.1153198398309005e-11,2.032088938725507e-07,0.0024908047017923257,5.4398469757772584e-06,3.2023340056544182e-07,8.8196560679913985e-07,1.1183427397491211e-07,1.3941235407005691e-05,1.0509540423940045e-07,0.00056570952996776158,1.2677968600662427e-07,7.654955294325013e-08,5.2389717341727199e-13,0.00033239548797716375,2.2856121391256673e-08,2.6400029712942261e-07,1.6498821211097635e-06,5.5396532836015036e-11,1.4759252344331444e-09,2.0710710872550499e-06,7.6750701682660092e-10,4.9454487351092438e-10,2.046744002944064e-09,2.4979437204787839e-16,7.9810532115501805e-08,7.5468806325732936e-09,1.1186403314675712e-16,4.8627934852435743e-11,6.4272737454030938e-17,1.8490508863427746e-10,5.0690553495835894e-07,9.4769734519596178e-10,2.2960883847911973e-15,2.6000077638154203e-07,5.7586007185389356e-12,4.6378642473799326e-15,3.0431566192554919e-07,7.3366889018925625e-07,1.1844283890671725e-11
3.45291590561862e-07,0.0037021886228703485,2.0190171957058612e-08,1.0987942767760911e-06,4.9589726633277298e-10,3.5370276414916797e-06,1.8355752207841072e-05,0.0001046936746094313,1.2152471772662764e-19,6.9592827221530135e-23,8.6412072509112439e-14,1.1450680892207446e-09,1.9879946240909149e-14,8.028521344841994e-10,2.1492341981236848e-08,1.116399396057509e-12,1.7078474338230624e-12,5.0449279579476168e-12,9.074528533534386e-12,1.0839772391651784e-16,2.276867286686508e-09,9.3808445071006013e-15,3.3484362950941218e-09,6.6782955952461409e-10,0.00090110405712455109,3.7696421435122153e-10,7.5780500969454862e-09,1.9648579023822459e-05,1.613845490900441e-25,7.5747190867876767e-15,2.0546555274496994e-08,1.1216850617904978e-09,6.4067366258648965e-17,0.88129999999999997,0.0,0.0,0.0,0.0025703345939404221,0.10850752687098569,0.00010000035523630456,0.00019272416176479426,0.00040346324998851763,8.5052233601295003e-05,9.3181193103588699e-11,8.041930004044288e-06,3.1915489463983662e-09,5.9972323956147736e-07,8.4690465910998751e-14,4.4008291340287879e-15,0.00013962883291249948,0.00075410135459909149,0.0012557981757213962,0.0010492875510939644,7.0999293476191834e-13,4.2113025983557512e-08,1.1156784331886814e-11,2.0354617489303585e-07,0.0025025265372311915,5.4915581035519294e-06,3.2327497710664903e-07,8.9038666134208027e-07,1.1290319826011763e-07,1.4138658249150329e-05,1.0337485084974314e-07,0.0005659323087309012,1.2682822046372325e-07,7.6578858477747058e-08,5.1990215987845802e-13,0.0003350279204884596,2.3512989099815176e-08,2.6524546260392663e-07,1.6794214987694062e-06,5.5253558667824961e-11,1.4749815127194465e-09,2.0844970136694518e-06,7.7247398398765841e-10,4.9774534920365899e-10,2.0599901247410851e-09,2.5141099174722721e-16,8.1032795097552658e-08,7.6623908774318013e-09,1.1357618979660714e-16,4.9372651061138979e-11,6.5256476299663619e-17,1.8784375627371276e-10,5.1496482184005183e-07,9.5354079281454035e-10,2.3102205748190828e-15,2.6627275571599992e-07,5.8975150276502152e-12,4.6664098293710129e-15,3.0951226159032666e-07,7.5422887497141014e-07,1.2176068772019731e-11
3.4574522560520157e-07,0.00370219036746479,2.0268678312815231e-08,1.0998215922800556e-06,4.9572995045224486e-10,3.5414319148398353e-06,1.8356615672143416e-05,0.00010479962334904698,1.2255153211658708e-19,6.9813732450418522e-23,8.7108658407663849e-14,1.1483458598969732e-09,1.9964306468809199e-14,8.052512662715338e-10,2.1582965657923813e-08,1.1272155666528372e-12,1.7169372144932263e-12,5.0651320089574421e-12,9.1140397417572636e-12,1.089785883517508e-16,2.286074264798558e-09,9.448801831715078e-15,3.3564644030102914e-09,6.7112264188872706e-10,0.00090155845056156831,3.7713861808066316e-10,7.5890473835304051e-09,1.9691995303810952e-05,1.6294516480352211e-25,7.6324765859824327e-15,2.0629114297426536e-08,1.1267746916271995e-09,6.4381610683757261e-17,0.88129999999999997,0.0,0.0,0.0,0.0025668175221599267,0.10850738804387118,0.00010000036004423908,0.00019270064269284363,0.00040293544408525516,8.482709308926082e-05,9.3059131642159757e-11,8.0206324509962654e-06,3.188212984255595e-09,5.9893764023936013e-07,8.4466178993614548e-14,4.3950643276041285e-15,0.00013963316467890995,0.00075486935636663382,0.0012564026023300951,0.0010498389173108752,7.1071465726266907e-13,4.215595175586213e-08,1.1157300327695822e-11,2.035993993240384e-07,0.0025044037243875665,5.4998646433985953e-06,3.2376355382452125e-07,8.9173935656013834e-07,1.1307490096218021e-07,1.4170392032519151e-05,1.0310123863282253e-07,0.00056596599467074451,1.2683554763709989e-07,7.6583282692903598e-08,5.1926261803424719e-13,0.00033544883952288943,2.3619680195989077e-08,2.6544486827811787e-07,1.6841871238380412e-06,5.5230661862537278e-11,1.4748301130345208e-09,2.086645383775139e-06,7.732687751532872e-10,4.9825747455577466e-10,2.0621097080460085e-09,2.516696757739652e-16,8.1229385131481708e-08,7.6809695519483235e-09,1.1385157317197687e-16,4.9492431982018939e-11,6.5414700912940594e-17,1.8831653504639682e-10,5.1626141954023068e-07,9.544751746794577e-10,2.3124803291643589e-15,2.6728684786930484e-07,5.9199755466460745e-12,4.6709743025922982e-15,3.103506055543973e-07,7.5756421648955599e-07,1.2229892222140694e-11
