Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60)
1.5091297102039282e-07,0.0018865377525876406,3.3901032733375328e-11,3.0558024911584444e-08,1.3639870005482025e-11,2.6082846778793131e-07,8.7534000238160507e-06,2.1678947546157848e-05,3.0078956088720312e-24,2.4758132501062608e-25,1.1195959497395282e-18,3.0772021297163095e-11,3.2961653461343113e-17,1.7189022192499374e-11,3.2259925881838752e-11,5.6749341268464678e-18,1.9572671072016537e-16,5.4898574494145497e-14,6.0466240879832725e-14,2.7185305132156867e-21,1.8855754353420699e-12,3.4400876796388085e-19,7.3967619250066215e-12,6.286333977515617e-13,5.5656446992525286e-05,4.9916138783676766e-12,9.0584907486002247e-11,1.0256744157422131e-06,3.6429372837396489e-31,1.7766324747223178e-19,2.7864209721295744e-11,9.4452526368107589e-13,1.3252547256562955e-20,0.88129999999999997,0.0,0.0,0.0,0.0080418991866735689,0.1084393133153207,9.9999982742868436e-05,5.7860804663024443e-05,0.00038596650331864914,0.00019428110944172533,2.6461920215215181e-10,8.1613824115135976e-05,5.9589508577535682e-10,1.7382707347253955e-06,1.24079826783601e-12,1.7685778297465397e-14,0.00024838897746497527,0.0002485170397587034,7.0912861364237276e-05,0.00040616725649446681,2.6319907300882097e-13,5.5580511392022678e-09,4.7489937171188344e-12,5.4290411182322254e-08,9.5611092701303844e-05,4.5503958949620558e-07,1.2965153304462334e-07,4.9039441255153778e-08,4.2121274460143765e-08,5.5604902220503704e-07,9.3815757402527808e-08,5.5601799677396952e-05,3.3412223108664993e-08,2.1400927966411234e-08,2.8575869428291709e-11
1.5195779875161942e-07,0.0018865340870562553,3.4858632644595861e-11,3.0847581022876019e-08,1.3646209868572831e-11,2.6401899833926679e-07,8.7616442453403111e-06,2.1950335897299668e-05,3.1253126625059565e-24,2.5789461125707633e-25,1.1563398399038658e-18,3.1734090364776516e-11,3.3827075312884005e-17,1.7424915090964364e-11,3.3284666603389876e-11,5.9433315710400551e-18,2.0369703731318273e-16,5.5915204386022075e-14,6.2293830882585202e-14,2.839520946123834e-21,1.9447966461839372e-12,3.6261321857266697e-19,7.5579126027879197e-12,6.5355067977657955e-13,5.6133821010279658e-05,5.0355386605577014e-12,9.2068864388096808e-11,1.0475359821042947e-06,3.8150659360504283e-31,1.8902185108604751e-19,2.8701688293357191e-11,9.8206243628652316e-13,1.3677015408426003e-20,0.88129999999999997,0.0,0.0,0.0,0.0080311341627313949,0.10843658832366358,9.999998250651674e-05,5.8177143227975984e-05,0.00038624600415985852,0.00019402344671457406,2.6480468837414772e-10,8.1503786233378989e-05,5.9514217615409991e-10,1.739489248019353e-06,1.2391253305061137e-12,1.7698175880623266e-14,0.00025091500149940178,0.00025127630076896115,7.1351997983992228e-05,0.00040987627960954791,2.6611388245885917e-13,5.6199120904731335e-09,4.7973453296647014e-12,5.4860460525241621e-08,9.6210954370435235e-05,4.6190216976481808e-07,1.3160833205321493e-07,4.9812621064470072e-08,4.2799239861252677e-08,5.7025366180196371e-07,9.3691696178702497e-08,5.607870847356592e-05,3.3698026139085639e-08,2.1583989310205809e-08,2.8602964728045974e-11
1.5300262648284603e-07,0.0018865304296197933,3.5835583188730749e-11,3.1136876590720277e-08,1.3651710187368679e-11,2.6721396779582527e-07,8.7696202229927749e-06,2.2221982496458081e-05,3.2461496282217536e-24,2.6252257609213341e-25,1.1940930757040708e-18,3.2717275827712491e-11,3.4706031636084108e-17,1.7661700550319616e-11,3.4332525019882375e-11,6.2231131735121488e-18,2.1191923448278856e-16,5.6938416760926056e-14,6.4155948879223393e-14,2.9646514220977301e-21,2.0053092585990817e-12,3.8231300032978213e-19,7.7209320658346153e-12,6.79211882782554e-13,5.6610559507709554e-05,5.0794062121589297e-12,9.3563825954387228e-11,1.0696464263172259e-06,3.9938097097321663e-31,2.0098984816515853e-19,2.9556225290647716e-11,1.02072356517315e-12,1.4111048943348391e-20,0.88129999999999997,0.0,0.0,0.0,0.0080203936123421447,0.1084338680144797,9.9999982269329083e-05,5.849247283188301e-05,0.00038651355058349303,0.00019376277748273574,2.6498198040550325e-10,8.1392494184542988e-05,5.9439100878361406e-10,1.7406539328022311e-06,1.2374333257160248e-12,1.7710025793562503e-14,0.00025343739781063027,0.0002540360976442884,7.1790500555432568e-05,0.00041358297454103724,2.6902912873183323e-13,5.6817857600850261e-09,4.8456278753876442e-12,5.5429810416300017e-08,9.681005814787645e-05,4.6879136449059654e-07,1.3357268352847533e-07,5.0589122341130188e-08,4.3480232794355516e-08,5.8467171584851164e-07,9.3566171477708838e-08,5.6554982450034751e-05,3.3983435740628897e-08,2.1766798658501327e-08,2.8629259197149656e-11
1.5404745421407263e-07,0.0018865267803486534,3.6832082782695676e-11,3.142589161549775e-08,1.3656194086777875e-11,2.7041322699160411e-07,8.7773366334117241e-06,2.2493872254028747e-05,3.3702552451905018e-24,2.729904413800992e-25,1.2328822928554877e-18,3.372183014397751e-11,3.5598712636576258e-17,1.7899369951650304e-11,3.5403795986488666e-11,6.5147221189295804e-18,2.2039871002816034e-16,5.7968149504088332e-14,6.605279876965788e-14,3.0940185491204793e-21,2.067127877178626e-12,4.0271211129651414e-19,7.8858191473094625e-12,7.0563140184200096e-13,5.7086655202817425e-05,5.1232157689522144e-12,9.5069744960790375e-11,1.0920055285300821e-06,4.179074553123122e-31,2.1359818460664235e-19,3.0427984456167869e-11,1.060530454248668e-12,1.4554766605227827e-20,0.88129999999999997,0.0,0.0,0.0,0.008009677457651878,0.10843115243910907,9.9999982031316972e-05,5.8806796199042148e-05,0.00038676937650713604,0.00019349923883409689,2.6515123931555799e-10,8.1280005656068829e-05,5.9364157807030461e-10,1.7417658471569178e-06,1.2357231305043767e-12,1.772133880159084e-14,0.00025595606331080885,0.00025679629256906489,7.2228370487711419e-05,0.00041728723200870095,2.7194466647086207e-13,5.7436690406441029e-09,4.8938393738873404e-12,5.5998435304847223e-08,9.7408405773913222e-05,4.757066483742653e-07,1.3554443661799246e-07,5.1368881031541945e-08,4.4164194804193118e-08,5.9930363942132932e-07,9.3439249847730502e-08,5.7030614332294739e-05,3.4268447616948405e-08,2.1949353259344257e-08,2.8654768797799809e-11
1.5509228194529923e-07,0.0018865231393101587,3.7848329125739126e-11,3.171460640650159e-08,1.365975481007163e-11,2.73616630641379e-07,8.7848018864768969e-06,2.2765990498267322e-05,3.4977480355678394e-24,2.8103057285150764e-25,1.2727348746616697e-18,3.474800585245018e-11,3.6505064370309121e-17,1.8137914885896412e-11,3.6498774827969924e-11,6.818617392740068e-18,2.2914092283149103e-16,5.9004342424409163e-14,6.7984581438590993e-14,3.2277200257791142e-21,2.1302670808327893e-12,4.2380137038850511e-19,8.0525726143699797e-12,7.3282373686822489e-13,5.7562101147041747e-05,5.1669665931819648e-12,9.6586574131542189e-11,1.1146130548519701e-06,4.3708640157878105e-31,2.2687056972908695e-19,3.1317128725485184e-11,1.1015050628941091e-12,1.5008287230965701e-20,0.88129999999999997,0.0,0.0,0.0,0.0079989856217344904,0.10842844164692901,9.9999981792491668e-05,5.9120116045823033e-05,0.00038701371103095033,0.00019323296353358497,2.6531262285050919e-10,8.1166376512098451e-05,5.9289387848828341e-10,1.7428260273361346e-06,1.2339955941896688e-12,1.7732125447908201e-14,0.00025847089857568869,0.0002595567511595537,7.2665609185570989e-05,0.00042098894539067873,2.7486035396352699e-13,5.8055589020820384e-09,4.9419779150342087e-12,5.6566310513093859e-08,9.800599898372061e-05,4.8264750414526223e-07,1.3752344278256029e-07,5.2151834004302798e-08,4.4851068258120947e-08,6.1414986448202751e-07,9.3310995739801649e-08,5.7505597178944193e-05,3.4553057672049546e-08,2.2131650489112032e-08,2.8679509158169983e-11
1.5613710967652584e-07,0.001886519506569078,3.8884519150656547e-11,3.2003000382962957e-08,1.3662280746880663e-11,2.7682403724952023e-07,8.7920241339763182e-06,2.3038322964700711e-05,3.6287569677125302e-24,2.9329635174514891e-25,1.3136789669128805e-18,3.579605556884841e-11,3.7425338812808168e-17,1.8377327152701335e-11,3.7617757327377277e-11,7.1352740027528038e-18,2.3815138238044599e-16,6.0046937230393324e-14,6.995149483431029e-14,3.3658546358760619e-21,2.1947414222287709e-12,4.4530977583768758e-19,8.2211911714081074e-12,7.6080348796758852e-13,5.8036890714735941e-05,5.2106579798673375e-12,9.8114266149409244e-11,1.1374687578055683e-06,4.5695623125887361e-31,2.4082376561027138e-19,3.2223820224313495e-11,1.1436695037269136e-12,1.5471729746121414e-20,0.88129999999999997,0.0,0.0,0.0,0.0079883180285651185,0.1084257356854037,9.999998155286434e-05,5.9432435080725858e-05,0.00038724677853533754,0.00019296408014437381,2.6546628550052596e-10,8.1051660844497811e-05,5.9214790457742066e-10,1.7438354882034397e-06,1.2322515391459836e-12,1.774239605809366e-14,0.00026098180774479848,0.00026231734238902547,7.3102218049393814e-05,0.00042468801066440176,2.7777605306281322e-13,5.8674523899701323e-09,4.9900416570567038e-12,5.7133412212972543e-08,9.8602839507415355e-05,4.8961342252331117e-07,1.3950955578548963e-07,5.293791904887415e-08,4.5540796346087953e-08,6.2921080031305697e-07,9.3181471566546133e-08,5.7979924371177545e-05,3.4837262004007823e-08,2.2313687848489225e-08,2.8703495558770604e-11
1.5718193740775244e-07,0.0018865158821877075,3.9940849169481364e-11,3.2291055864741735e-08,1.3664049988568559e-11,2.8003530901877368e-07,8.7990112719485624e-06,2.3310855785955784e-05,3.7633268844646141e-24,2.9855721099844932e-25,1.3557434888348645e-18,3.6866231967391339e-11,3.8359045270576839e-17,1.8617598749563728e-11,3.8761039715302137e-11,7.4651840621531947e-18,2.4743564821931624e-16,6.1095877506716627e-14,7.1953734045799026e-14,3.508522241259074e-21,2.2605654272743986e-12,4.6803261467685352e-19,8.3916734609062692e-12,7.8958536293860981e-13,5.8511017593164619e-05,5.2542892460572806e-12,9.9652773663616249e-11,1.1605723767633579e-06,4.7753175356804605e-31,2.5548214029690198e-19,3.3148220266358015e-11,1.1870460404539884e-12,1.5945213160602012e-20,0.88129999999999997,0.0,0.0,0.0,0.0079776746029898756,0.10842303460013819,9.9999981312445991e-05,5.9743756004436164e-05,0.00038746879877953402,0.0001926927131435838,2.6561237856775334e-10,8.0935911021601009e-05,5.9140365094113009e-10,1.7447952236798307e-06,1.2304917615440558e-12,1.7752160744649287e-14,0.00026348869842607146,0.00026507793851597984,7.3538198475250964e-05,0.00042838432634996552,2.8069162911080357e-13,5.9293466239026611e-09,5.0380288247137509e-12,5.7699717403981855e-08,9.9198929070105294e-05,4.9660390217117287e-07,1.415026316795176e-07,5.3727074873535376e-08,4.6233323080012289e-08,6.4448683394758129e-07,9.3050737758270766e-08,5.845358960279165e-05,3.5121056898949124e-08,2.2495462958611928e-08,2.8726742965146759e-11
1.5822676513897905e-07,0.0018865122662253197,4.1017514756086575e-11,3.2578755177440103e-08,1.3664835518630832e-11,2.832503117629066e-07,8.8057709514906928e-06,2.3583575481260482e-05,3.9014754928279825e-24,3.0688255826704125e-25,1.3989581410457862e-18,3.7958787782677412e-11,3.9306329622329082e-17,1.8858721875242913e-11,3.9928918658974857e-11,7.8088567171743784e-18,2.5699932956074204e-16,6.2151108685267686e-14,7.3991491380909994e-14,3.6558237792264915e-21,2.3277535945935505e-12,4.9223869739293865e-19,8.5640180689793249e-12,8.1918416820805375e-13,5.8984475772345772e-05,5.2978597425481553e-12,1.0120204929858615e-10,1.1839236383852399e-06,4.9882671807668842e-31,2.7088419828450959e-19,3.4090489351544826e-11,1.2316570855986704e-12,1.6428856564517317e-20,0.88129999999999997,0.0,0.0,0.0,0.0079670552707013439,0.10842033843492455,9.9999981071247532e-05,6.0054081509880583e-05,0.00038767998699679689,0.00019241898303987471,2.6575105023274289e-10,8.0819177738480712e-05,5.906611122445735e-10,1.7457062071802571e-06,1.2287170321155493e-12,1.7761429411441402e-14,0.00026599148159825496,0.00026783841500997442,7.397355185495101e-05,0.000432077793452511,2.8360695085805221e-13,5.9912387958315347e-09,5.0859377074247436e-12,5.826520389052719e-08,9.9794269391939325e-05,5.0361844965230742e-07,1.4350252879309243e-07,5.4519241102665827e-08,4.6928593292466324e-08,6.5997833060249421e-07,9.2918852820037258e-08,5.8926586870038058e-05,3.5404438824781476e-08,2.2676973557052859e-08,2.8749265998067926e-11
1.5927159287020565e-07,0.0018865086587387728,4.2114710567900167e-11,3.2866078853352028e-08,1.3664624302712818e-11,2.8646891529342103e-07,8.8123105553500564e-06,2.3856468995650777e-05,4.0432576944501966e-24,3.1624977238540344e-25,1.4433535098003161e-18,3.9073975812338279e-11,4.0267606535951107e-17,1.9100688952329715e-11,4.1121691308306909e-11,8.1668208265377986e-18,2.6684808967959185e-16,6.3212578253404456e-14,7.6064956086956135e-14,3.8078613536018531e-21,2.3963203913471438e-12,5.1754458048438153e-19,8.7382235268186825e-12,8.4961481819381939e-13,5.9457259573609362e-05,5.341368859829689e-12,1.0276204566315424e-10,1.2075222554249382e-06,5.2085962549104064e-31,2.8707254087768953e-19,3.505078705660289e-11,1.2775252176653004e-12,1.6922779134428409e-20,0.88129999999999997,0.0,0.0,0.0,0.0079564599583208107,0.10841764723155813,9.9999980829279669e-05,6.036341428126157e-05,0.00038788055340588108,0.00019214300598188811,2.6588244521883006e-10,8.0701509851968369e-05,5.899202832206524e-10,1.7465693894087611e-06,1.2269280936448215e-12,1.7770211731267581e-14,0.00026849007194634859,0.00027059865089179509,7.4408279575530718e-05,0.00043576831572615546,2.865218908239269e-13,6.0531261777342991e-09,5.1337666657059779e-12,5.8829850362632728e-08,0.00010038886218750656,5.1065658043501492e-07,1.4550910801711669e-07,5.531435839467609e-08,4.7626552743105124e-08,6.7568563127598326e-07,9.2785873141636876e-08,5.939891050015354e-05,3.5687404448387019e-08,2.2858217508833048e-08,2.877107892676961e-11
1.6031642060143226e-07,0.0018865050597842194,4.3232630679151668e-11,3.3153007600956183e-08,1.3663495328998195e-11,2.8969099204302064e-07,8.8186372874228295e-06,2.4129523556230303e-05,4.1887821445089368e-24,3.2498238636392361e-25,1.4889608326351131e-18,4.0212048887450959e-11,4.1242846248004858e-17,1.9343492545244574e-11,4.2339655134110961e-11,8.539619462637584e-18,2.7698763081197396e-16,6.4280235090524585e-14,7.8174315396747668e-14,3.9647379281848554e-21,2.466280262767328e-12,5.4382042349806838e-19,8.9142883134142493e-12,8.8089230247693642e-13,5.9929363535786382e-05,5.3848160054951173e-12,1.04332715365204e-10,1.2313679315541578e-06,5.4365195396232521e-31,3.0408047598408435e-19,3.6029272324826211e-11,1.3246731267565328e-12,1.7427100102950306e-20,0.88129999999999997,0.0,0.0,0.0,0.0079458885930803434,0.10841496103051759,9.9999980586552999e-05,6.0671756996857731e-05,0.00038807070488342687,0.00019186489524487268,2.6600670593678788e-10,8.0582955004492474e-05,5.8918115864681278e-10,1.747385705878106e-06,1.2251256704533157e-12,1.7778517222363951e-14,0.00027098438660227119,0.00027335852754571032,7.4842383020803333e-05,0.00043945579875215139,2.8943632404710906e-13,6.1150060948319633e-09,5.1815141070147002e-12,5.9393636095587336e-08,0.00010098270916763388,5.1771781598029555e-07,1.4752223198105908e-07,5.6112368111871603e-08,4.8327147824537311e-08,6.9160906085444736e-07,9.2651853718332999e-08,5.9870555037660385e-05,3.5969950567810668e-08,2.3039192762986375e-08,2.8792195785889271e-11
1.6136124833265886e-07,0.0018865014694086813,4.437146836552461e-11,3.3439522431997437e-08,1.3661425717837428e-11,2.9291641819595047e-07,8.8247581042390177e-06,2.4402726781508939e-05,4.3380479520946327e-24,3.3417580579821233e-25,1.5358122426684471e-18,4.1373259884225665e-11,4.2232020366930322e-17,1.9587125429014945e-11,4.3583108054530251e-11,8.9278160573335134e-18,2.8742370740532557e-16,6.53540299784527e-14,8.0319753723571854e-14,4.1265576272377903e-21,2.5376476226693973e-12,5.711037509717757e-19,9.0922108910124219e-12,9.1303171544304417e-13,6.0400782499306112e-05,5.4282006239847006e-12,1.05914011016067e-10,1.2554603577612856e-06,5.6722353390968704e-31,3.2193886712460705e-19,3.7026103206972609e-11,1.3731236585182173e-12,1.7941938782562938e-20,0.88129999999999997,0.0,0.0,0.0,0.0079353411030532901,0.10841227987044345,9.9999980343078014e-05,6.097911232661299e-05,0.00038825064365031906,0.00019158476010437537,2.6612397160276192e-10,8.0463559159251133e-05,5.8844373336184322e-10,1.7481560711145278e-06,1.2233104613326549e-12,1.7786355189442345e-14,0.00027347434609766816,0.0002761179296457479,7.5275863570056678e-05,0.00044314015066400088,2.9235012903110698e-13,6.1768759465249305e-09,5.2291785040292768e-12,5.9956541178420967e-08,0.00010157581203786204,5.2480168634102744e-07,1.4954176576326096e-07,5.6913212609532025e-08,4.9030325820084797e-08,7.0774892155761738e-07,9.2516847605908483e-08,6.0341515328384475e-05,3.6252074160502946e-08,2.3219897383463378e-08,2.8812630280721708e-11
1.6240607606388546e-07,0.0018864978876693412,4.5531416205048471e-11,3.3725604495154159e-08,1.3658406934102158e-11,2.9614507287181579e-07,8.830679758621494e-06,2.4676066611986301e-05,4.4911293167551298e-24,3.4364742590842306e-25,1.5839406771362695e-18,4.2557861709932206e-11,4.3235161164762171e-17,1.9831580535159204e-11,4.4852348356009634e-11,9.331991605841569e-18,2.9816212115913625e-16,6.6433915329981422e-14,8.2501453204257847e-14,4.2934256096926164e-21,2.6104368584748839e-12,5.9945481964532333e-19,9.2719896278244063e-12,9.4604823890531522e-13,6.0871511550347303e-05,5.4715221809068472e-12,1.0750588523768856e-10,1.2797992148584981e-06,5.9158668884177264e-31,3.4067972582012477e-19,3.8041437002039686e-11,1.4228997882470029e-12,1.8467414544778577e-20,0.88129999999999997,0.0,0.0,0.0,0.007924817417007117,0.10840960378848319,9.9999980098865093e-05,6.1285482933516331e-05,0.00038842056808399158,0.00019130270657946011,2.6623437875256065e-10,8.0343366893773012e-05,5.87708002255151e-10,1.7488813820381321e-06,1.2214831440077356e-12,1.7793734758083616e-14,0.00027595987374630458,0.00027887674457826775,7.570872259881523e-05,0.00044682128168797299,2.9526318720751347e-13,6.2387331932668464e-09,5.2767583828011812e-12,6.051854636618065e-08,0.00010216817249933026,5.3190772848917468e-07,1.5156757647939296e-07,5.7716835069811493e-08,4.9736034759324612e-08,7.2410549717151868e-07,9.2380906277957728e-08,6.08117864636537e-05,3.6533772354538638e-08,2.3400329530688111e-08,2.883239582889294e-11
1.6345090379511207e-07,0.001886494314608244,4.671266595269022e-11,3.4011234846658851e-08,1.3654427051166174e-11,2.9937683864415806e-07,8.8364087742265039e-06,2.4949531352139742e-05,4.6481003201780243e-24,3.5372352873475264e-25,1.6333799962491184e-18,4.3766107302025506e-11,4.425234570679758e-17,2.0076850988353176e-11,4.6147674741462973e-11,9.7527479929036987e-18,3.0920872401071585e-16,6.7519845372351569e-14,8.4719593377807647e-14,4.4654481456405392e-21,2.6846623261057665e-12,6.2888819265797807e-19,9.4536228629684127e-12,9.7995715410382312e-13,6.1341546052122038e-05,5.514780167629869e-12,1.0910829067131923e-10,1.3043841720868435e-06,6.1676654260952034e-31,3.6033614725462896e-19,3.9075430133874427e-11,1.4740246391219789e-12,1.9003646831819422e-20,0.88129999999999997,0.0,0.0,0.0,0.0079143174644859138,0.10840693282007334,9.9999979853924496e-05,6.1590871472515785e-05,0.00038858067218923941,0.00019101883698575652,2.6633806094175467e-10,8.0222421237995269e-05,5.8697396027275428e-10,1.7495625159892936e-06,1.2196443726749776e-12,1.7800664854657557e-14,0.00027844089601002824,0.0002816348628106452,7.6140961478268231e-05,0.00045049910443813418,2.9817538321814915e-13,6.3005753650032249e-09,5.3242523297781577e-12,6.1079633168290737e-08,0.00010275979224810081,5.390354876112855e-07,1.5359953357198065e-07,5.8523179631864372e-08,5.044422353414568e-08,7.4067905025291205e-07,9.2244079414406076e-08,6.1281363811562228e-05,3.6815042440524653e-08,2.3580487469201099e-08,2.8851505554201119e-11
1.6449573152633867e-07,0.00188649075026964,4.7915408641908841e-11,3.4296394740788412e-08,1.3649511961462168e-11,3.0261160113977152e-07,8.8419514760071531e-06,2.5223109622470771e-05,4.8090186831939301e-24,3.636624637464265e-25,1.6841648946770087e-18,4.499824962177355e-11,4.5283599359315983e-17,2.0322930087276543e-11,4.7469386280047806e-11,1.0190706421701002e-17,3.2056941180632567e-16,6.8611775909642906e-14,8.697435152219617e-14,4.6427324893196878e-21,2.7603383529574148e-12,6.5946408784468567e-19,9.6371089311498884e-12,1.0147738302302137e-12,6.1810881607020994e-05,5.5579741000093728e-12,1.10721179983344e-10,1.3292148886747707e-06,6.4278133259940782e-31,3.8094237055494776e-19,4.0128238245368846e-11,1.5265214642804583e-12,1.9550755148644649e-20,0.88129999999999997,0.0,0.0,0.0,0.0079038411757018697,0.10840426699917872,9.999997960826632e-05,6.1895280591402262e-05,0.00038873114614907913,0.00019073325044186739,2.6643514906298037e-10,8.0100763866342232e-05,5.8624160240937346e-10,1.7502003328181101e-06,1.2177947809225521e-12,1.7807154227581714e-14,0.00028091734208182461,0.00028439217749910364,7.657258157576198e-05,0.00045417353361704795,3.0108660460355651e-13,6.3624000522747536e-09,5.3716589838068461e-12,6.1639783749218623e-08,0.00010335067297572862,5.4618451621013035e-07,1.5563750859808715e-07,5.9332191289487601e-08,5.1154841804825007e-08,7.5746982469298853e-07,9.2106415140751651e-08,6.1750242979142323e-05,3.7095881855448724e-08,2.3760369557289777e-08,2.8869972299686812e-11
1.6554055925756528e-07,0.0018864871947020245,4.9139834484596284e-11,3.4581065386524177e-08,1.3643637673713881e-11,3.0584924919419567e-07,8.8473139724024493e-06,2.549679038832698e-05,4.9739328284600874e-24,3.7412689521640205e-25,1.7363310245130919e-18,4.6254541650792166e-11,4.6328976634726106e-17,2.0569811305726349e-11,4.8817782442181499e-11,1.0646510175827219e-17,3.3225013123398563e-16,6.9709664522569886e-14,8.9265902486985862e-14,4.8253870179993238e-21,2.8374792345506852e-12,6.9120607169537771e-19,9.8224460914271225e-12,1.0505137334372847e-12,6.2279514076145386e-05,5.6011035214561782e-12,1.1234450587657002e-10,1.3542910131597773e-06,6.6964756532562635e-31,4.0253397004061742e-19,4.1200016106690117e-11,1.5804136606301887e-12,2.0108859061875685e-20,0.88129999999999997,0.0,0.0,0.0,0.0078933884815969007,0.10840160635815867,9.9999979361900621e-05,6.2198712930026649e-05,0.00038887217595836405,0.00019044604259227252,2.6652577112705383e-10,7.997843498641169e-05,5.8551092371291251e-10,1.7507956734411522e-06,1.2159349800380488e-12,1.7813211432637263e-14,0.00028338914412172215,0.00028714858474201347,7.7003584254393815e-05,0.00045784448620397254,3.0399674201646739e-13,6.4242049118833777e-09,5.418977040659491e-12,6.2198980985264311e-08,0.00010394081636877835,5.5335437471150603e-07,1.5768137542298642e-07,6.0143815981551311e-08,5.1867840085699856e-08,7.7447804416134764e-07,9.1967959898024572e-08,6.2218419831882725e-05,3.737628819097397e-08,2.3939974252328514e-08,2.8887808608604211e-11
1.6658538698879188e-07,0.0018864836479430796,5.038613293106778e-11,3.4865228750266542e-08,1.3636855430093974e-11,3.0908967465344903e-07,8.8525021717639101e-06,2.5770562933260769e-05,5.1429079715641149e-24,3.8394166577800023e-25,1.7899149568336927e-18,4.7535236381965906e-11,4.7388438990747839e-17,2.0817488283500632e-11,5.0193163069672932e-11,1.1120824289455278e-17,3.4425687519710751e-16,7.0813470430277829e-14,9.1594418879580532e-14,5.0135211426609907e-21,2.9160992354653987e-12,7.2427764825440549e-19,1.0009632558810605e-11,1.087192421719216e-12,6.2747439557915444e-05,5.6441679944968674e-12,1.1397822109611016e-10,1.3796121842589996e-06,6.973851682577723e-31,4.2514931929915122e-19,4.2290917655840459e-11,1.6357247594551031e-12,2.0678078195713358e-20,0.88129999999999997,0.0,0.0,0.0,0.0078829593137797454,0.10839895092788604,9.9999979114837306e-05,6.2501171120723226e-05,0.00038900394372098755,0.00019015730587526093,2.6661005246923937e-10,7.9855473460134149e-05,5.8478191927986369e-10,1.7513493612000786e-06,1.2140655608504926e-12,1.7818844846792054e-14,0.00028585623702494424,0.00028990398336689707,7.743397087325446e-05,0.00046151188129462398,3.0690568899148342e-13,6.4859876621652025e-09,5.466205248587422e-12,6.2757208409484232e-08,0.00010453022410910201,5.6054463110117129e-07,1.597310100689759e-07,6.0958000539853149e-08,5.2583169698631927e-08,7.9170391344606786e-07,9.1828758572714925e-08,6.2685890472358557e-05,3.7656259180248124e-08,2.4119300102310501e-08,2.8905026758698977e-11
1.6763021472001849e-07,0.001886480110032654,5.1654492632642853e-11,3.514886551120229e-08,1.362904829752211e-11,3.1233277219393824e-07,8.8575217990567879e-06,2.6044416836882939e-05,5.3159817992063469e-24,3.9556080719387949e-25,1.8449541511057293e-18,4.884058681687988e-11,4.8462184214444999e-17,2.1065954821757951e-11,5.1595828352045933e-11,1.1614335099534643e-17,3.5659568004130742e-16,7.1923154381659701e-14,9.3960071225068861e-14,5.2072452565161363e-21,2.9962125902040975e-12,7.585393061874611e-19,1.0198666530596505e-11,1.1248255372308822e-12,6.3214654370135682e-05,5.687167113979971e-12,1.1562227843674007e-10,1.4051780316157347e-06,7.2601731565701809e-31,4.4882747171195044e-19,4.3401096032258324e-11,1.6924784187207895e-12,2.1258532226988027e-20,0.88129999999999997,0.0,0.0,0.0,0.0078725536044767005,0.10839630073785443,9.9999978867086186e-05,6.2802657788652851e-05,0.0003891266278938985,0.00018986712975789611,2.6668811590254143e-10,7.9731916894672356e-05,5.8405458425171124e-10,1.7518622028677556e-06,1.2121870951123152e-12,1.7824062678437201e-14,0.00028831855822784256,0.00029265827475342623,7.7863742787625932e-05,0.00046517563996709615,3.0981334178333713e-13,6.5477460789871419e-09,5.5133424045991341e-12,6.3314450165596078e-08,0.00010511889787406436,5.6775486056059694e-07,1.617862906273674e-07,6.1774692646747007e-08,5.3300782734657753e-08,8.091476195990711e-07,9.1688854608051595e-08,6.3152651222311734e-05,3.7935792688804079e-08,2.4298345740024275e-08,2.8921638757751667e-11
