Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871),C6H7(2400),S(3154)
6.669861122404572e-07,0.002688336627986333,1.2179614231453166e-09,7.2188765385265161e-08,1.0461106901252212e-11,8.2492556099845227e-07,7.9883892633853942e-06,7.8184048119849152e-05,4.357301690333748e-21,2.2472788607127435e-25,7.2904703851416404e-16,3.5714316603232708e-11,1.5248175563450782e-14,2.4689971314164772e-09,1.0696169227806116e-08,1.472253107514933e-14,2.7186011651418267e-14,1.1083332163018367e-11,3.1732563123201085e-11,3.6767482462911717e-19,9.0238406598309664e-11,1.7433845262896995e-16,8.6282014420009872e-11,7.2001642877666923e-11,0.00017917206176087301,1.2248465478085091e-11,6.7511569844237384e-10,1.2235731650318319e-05,1.1927259332067183e-27,2.8493169574181705e-16,1.0416958274437365e-09,1.1571158722370934e-10,1.3849764071750439e-17,0.88129999999999997,0.0,0.0,0.0,0.006294222148025534,0.10807456513674121,0.00010016176871874531,0.00012837699409389895,0.00029522810522535314,0.00013031036853637185,1.528175728735097e-10,4.4464466592709741e-05,2.970504043543596e-10,1.0067880676295795e-06,7.2386075524210177e-13,1.0890124722111908e-14,0.00058274677172476274,0.00075857190577457881,0.00016637319289851605,0.0010739124036757744,5.0889155382576764e-13,1.4412454050195714e-08,8.6389194313257112e-12,9.6301982028796392e-08,0.00022141593339155497,1.9196637452372286e-06,4.5184590890229882e-07,2.0466352827239353e-07,1.5886362056800927e-07,8.6656450154121358e-06,5.3299482257483187e-08,9.3608381683489856e-05,4.1659146918529056e-08,2.6966946269253535e-08,6.6771781726720126e-14,8.5498889147363525e-05,1.8600418116442067e-09,1.2760078273050901e-08,1.129132768105406e-06,1.2050251081624242e-11,2.195868336824005e-10,3.6591013674217603e-07,3.1130343248336342e-10,2.211050882539891e-10,7.7985928509900768e-10,2.7685054061566043e-16,4.5975690037735643e-08,1.5703090859989862e-08,3.6753960233723371e-16,1.0251762001268327e-11,2.0921410443135867e-16,4.4209455619474065e-11,1.722516658359915e-07,1.3914371370263357e-09,4.9359418396110126e-15,7.9261944630745487e-08,1.1292277913843925e-12,1.0680344231888883e-14,4.2103604784605867e-07,7.5290437203522477e-09,2.4818285365926143e-13,3.9065168995650363e-15,1.9023865733421903e-12,1.6769056291167571e-07,2.0392686950318717e-07,8.0178734525163984e-14,2.1917303101985779e-13,5.6978384440365735e-09,3.7556762268694489e-13
6.723837836957185e-07,0.00268833101458962,1.2483990240078089e-09,7.2784795700644594e-08,1.048049590421087e-11,8.3191040200915046e-07,7.9890184747153769e-06,7.8841313619484006e-05,4.5277021408379514e-21,2.2896711430746964e-25,7.5744592525103423e-16,3.6422681137991399e-11,1.5706497021424421e-14,2.521690845979083e-09,1.1123935931177993e-08,1.5512530416940233e-14,2.8058833333452108e-14,1.1367731051741221e-11,3.2824629237461633e-11,3.8085298281041923e-19,9.267173579037087e-11,1.8212660474855912e-16,8.7770542146532655e-11,7.4341160439171832e-11,0.00018040903440836778,1.2333168475247587e-11,6.8486442305859347e-10,1.2445884629229682e-05,1.2488006410408204e-27,2.9979034436297364e-16,1.0672754596178733e-09,1.1943419477220588e-10,1.4392964205319647e-17,0.88129999999999997,0.0,0.0,0.0,0.0062751339151156859,0.10807035976408344,0.00010016661622096042,0.0001287703618089623,0.00029429501784867672,0.0001298017928802155,1.523289735880983e-10,4.4289481342108975e-05,2.9624586003684929e-10,1.0035690930338307e-06,7.2101207706449797e-13,1.0855306038863594e-14,0.00058624038096142487,0.00076434305767802827,0.0001674207586183595,0.001080977297789039,5.1274376333729837e-13,1.4522168616137242e-08,8.6907541525623506e-12,9.689368934482844e-08,0.00022287882948800913,1.9393132347682095e-06,4.5645653771736166e-07,2.0677822278912103e-07,1.6050773720655793e-07,8.824401950173426e-06,5.3091481835141749e-08,9.3844889566783955e-05,4.1762863699855335e-08,2.7034084748050142e-08,6.663989426313411e-14,8.6499278412555258e-05,1.9148244638173192e-09,1.2844609694951462e-08,1.1511966773897643e-06,1.2040610132205829e-11,2.1954689121259971e-10,3.6903661456372788e-07,3.1395176985140213e-10,2.229860853055476e-10,7.8649390567025263e-10,2.7920583512387637e-16,4.6789023357899015e-08,1.5980352332559499e-08,3.7402906178768272e-16,1.0433121078363592e-11,2.129080912522053e-16,4.5008758011709487e-11,1.7536669561122368e-07,1.4014209107996717e-09,4.9711749113730572e-15,8.1086498183316838e-08,1.1552218128579717e-12,1.075658121938223e-14,4.2826879302904156e-07,7.6678839417060815e-09,2.5275019145558285e-13,3.9785554867349029e-15,1.9373964210763481e-12,1.7275823134092984e-07,2.1022245553175174e-07,8.100718469104319e-14,2.259393383858918e-13,5.9150696030293168e-09,3.8987185214513246e-13
6.777814551509798e-07,0.0026883254599850263,1.2792698640299316e-09,7.3380140701551628e-08,1.0500537357573964e-11,8.3887536164539274e-07,7.9896540954684719e-06,7.9496409072916761e-05,4.7027880385092514e-21,2.3309734582060061e-25,7.8669941028068692e-16,3.7138177813041913e-11,1.6173259927772544e-14,2.5749067628639257e-09,1.1564263381534324e-08,1.6337525071730943e-14,2.8950189630494639e-14,1.1656338118287754e-11,3.394209664652086e-11,3.9436096465934005e-19,9.5145491872409586e-11,1.9018847201314938e-16,8.9269106567466909e-11,7.6730872252621517e-11,0.00018164118703062234,1.2417531971773472e-11,6.9465040193201494e-10,1.2657368641820362e-05,1.3068579968920514e-27,3.1525628035473862e-16,1.0932080647784816e-09,1.2323491921732379e-10,1.4951518415472861e-17,0.88129999999999997,0.0,0.0,0.0,0.0062561567851859255,0.10806618182167056,0.00010017155299344395,0.00012915722735127943,0.00029336447959483266,0.00012929714847002719,1.5184176446578439e-10,4.4115858289101243e-05,2.9544614973960593e-10,1.0003592769939651e-06,7.1818557482769123e-13,1.0820586420968819e-14,0.00058970590612979733,0.00077008478288969739,0.0001684646615765876,0.0010879981348474077,5.1657607024615774e-13,1.4631323727876691e-08,8.7421727663176361e-12,9.748082933452612e-08,0.00022433776661033149,1.9589514421881616e-06,4.6106427621710643e-07,2.0889170626445616e-07,1.6215082640048598e-07,8.9842338115982876e-06,5.2885089523754676e-08,9.4077462443279905e-05,4.186483133999078e-08,2.7100090963280778e-08,6.6508141265083605e-14,8.7498787052543115e-05,1.9706863818707057e-09,1.2928912135835351e-08,1.1734533985613408e-06,1.2030967262545446e-11,2.1950666281960004e-10,3.7215670675735443e-07,3.1659455244220918e-10,2.2486313704418714e-10,7.9311461042581637e-10,2.8155618950870313e-16,4.7606473213696035e-08,1.6259003796214846e-08,3.8055105475498098e-16,1.0615398072840605e-11,2.166205970858282e-16,4.5812292641458073e-11,1.7849822702809496e-07,1.4113567699867817e-09,5.0062365770662733e-15,8.2931576084839642e-08,1.1815082403293092e-12,1.0832447320044363e-14,4.3555312400085948e-07,7.8074865194921021e-09,2.5734237985437077e-13,4.0509896298898727e-15,1.9725967552981266e-12,1.7792186698167269e-07,2.1663597544714898e-07,8.1835160420814867e-14,2.3283239855392365e-13,6.1379161292808882e-09,4.0454522523024722e-13
6.83179126606241e-07,0.0026883199635898344,1.3105748222185194e-09,7.3974845310695529e-08,1.0521372330822999e-11,8.4582052734265515e-07,7.9902962743391124e-06,8.0149344671810212e-05,4.882619530222366e-21,2.3742715270310948e-25,8.168260141211366e-16,3.7860808239268151e-11,1.6648534508485287e-14,2.6286429256408774e-09,1.2017376424240392e-08,1.7198736193441583e-14,2.9860260351364796e-14,1.1949168137697966e-11,3.5085257426337948e-11,4.0820332976685933e-19,9.7659908187934337e-11,1.9850319113113978e-16,9.0777647508904403e-11,7.9171260364578459e-11,0.00018286855673484609,1.2501558647654809e-11,7.044731347972736e-10,1.2870173562643274e-05,1.3669491518167732e-27,3.3134696327746813e-16,1.1194943109694693e-09,1.2711444747963194e-10,1.5525685378729107e-17,0.88129999999999997,0.0,0.0,0.0,0.0062372898414540193,0.10806203105465477,0.00010017657952591152,0.00012953765714349572,0.00029243657144633077,0.00012879637655940462,1.5135598661554131e-10,4.3943577048633279e-05,2.946512329727037e-10,9.9715889034727346e-07,7.1538091667252605e-13,1.0785968797993306e-14,0.0005931436213444032,0.00077579726358388264,0.00016950492229961137,0.0010949752348563236,5.2038860049070144e-13,1.4739922847365356e-08,8.7931793336058856e-12,9.8063446445046873e-08,0.00022579276852431254,1.9785783401566297e-06,4.6566912044636746e-07,2.1100397549229406e-07,1.6379288643360903e-07,9.1451312339333609e-06,5.2680281284777989e-08,9.4306180244682056e-05,4.1965085581990465e-08,2.7164988052345251e-08,6.6376540331456931e-14,8.8497372193944139e-05,2.0276383321443678e-09,1.3012986971219807e-08,1.1959022755125093e-06,1.2021325322361324e-11,2.1946619730614654e-10,3.7527042043059707e-07,3.1923178806246384e-10,2.2673624901464979e-10,7.9972141891781565e-10,2.83901610711158e-16,4.8427966663958566e-08,1.6539020332841679e-08,3.8710499801675917e-16,1.0798576720075037e-11,2.203512899452946e-16,4.6619985908068344e-11,1.8164597317082663e-07,1.42124508493804e-09,5.0411281826990957e-15,8.4797125329945265e-08,1.2080863186423113e-12,1.0907945446355556e-14,4.4288879354197788e-07,7.9478382926233613e-09,2.6195898495009833e-13,4.1238125002730829e-15,2.0079842500063647e-12,1.831821090292061e-07,2.2316798007102388e-07,8.2662660458458404e-14,2.3985280354592072e-13,6.36644554446924e-09,4.1959216076975608e-13
6.885767980615023e-07,0.002688314524827877,1.3423147434399424e-09,7.4568952928132231e-08,1.0542846794686754e-11,8.5274598633376249e-07,7.9909451550278729e-06,8.0800130648850597e-05,5.0672836500968569e-21,2.4153486155864466e-25,8.4784451401266491e-16,3.8590573766331023e-11,1.7132335858083766e-14,2.6828973815143901e-09,1.2483500876646455e-08,1.8097415665285877e-14,3.0789224394235031e-14,1.2246235770314644e-11,3.6254403012291044e-11,4.2238464153007419e-19,1.0021521615742203e-10,2.0711419211780551e-16,9.2296105095266948e-11,8.1662804112503926e-11,0.00018409118007511573,1.2585251188387672e-11,7.1433212801900565e-10,1.3084289367003427e-05,1.4291152820925872e-27,3.4808084117074637e-16,1.1461348445833504e-09,1.310734606319548e-10,1.6115724852606778e-17,0.88129999999999997,0.0,0.0,0.0,0.0062185321754240604,0.10805790721101671,0.00010018169629964843,0.00012991171697353211,0.00029151136965948336,0.00012829941962851497,1.5087167870736003e-10,4.3772617661484039e-05,2.9386106961338345e-10,9.9396818786099908e-07,7.1259777767220984e-13,1.0751455925678028e-14,0.00059655379736060288,0.00078148068242602094,0.00017054156114759483,0.0011019089169629029,5.2418148026811434e-13,1.4847969445991194e-08,8.843777865685616e-12,9.8641584582283843e-08,0.00022724385879659568,1.9981939038581886e-06,4.7027106701702186e-07,2.1311502756072499e-07,1.6543391581795254e-07,9.3070849405053223e-06,5.2477033581554426e-08,9.4531120936500553e-05,4.2063661286788084e-08,2.7228798581625745e-08,6.6245108112685958e-14,8.9494992377850706e-05,2.0856910826754416e-09,1.3096835565093531e-08,1.2185426575973083e-06,1.2011687017643795e-11,2.1942554110465703e-10,3.7837776350053164e-07,3.2186348518238834e-10,2.2860542723296214e-10,8.0631435236350743e-10,2.8624210626337653e-16,4.9253431724081833e-08,1.6820377354820519e-08,3.9369031608607045e-16,1.0982640968738727e-11,2.2409984224689399e-16,4.7431765164892531e-11,1.8480965084214948e-07,1.4310862247986112e-09,5.0758510694147382e-15,8.6683092659384443e-08,1.2349552890239031e-12,1.0983078500268865e-14,4.5027555634806358e-07,8.0889262690925207e-09,2.6659957847460271e-13,4.1970173568562806e-15,2.0435556224117023e-12,1.8853958983128352e-07,2.2981900508431336e-07,8.3489683663208092e-14,2.4700112911078296e-13,6.6007247914752981e-09,4.3501703919021888e-13
6.939744695167635e-07,0.0026883091431292795,1.3744904389452616e-09,7.5162510723917428e-08,1.056522133476506e-11,8.596518256225464e-07,7.9916008707848572e-06,8.1448777271743208e-05,5.2568300721192858e-21,2.4599780887805412e-25,8.7977390568404188e-16,3.9327475982815916e-11,1.762475627525089e-14,2.7376681819770968e-09,1.2962863500097764e-08,1.9034846492966239e-14,3.1737259730931404e-14,1.2547555566175065e-11,3.7449824194574127e-11,4.3690946893263373e-19,1.0281164529548199e-10,2.1597359876578141e-16,9.3824419744035575e-11,8.4205979788110944e-11,0.00018530909306395206,1.2668612177864201e-11,7.2422689447186567e-10,1.3299706129755167e-05,1.4934110438176098e-27,3.6547553630607893e-16,1.1731302906825647e-09,1.3511263389264172e-10,1.6721897655428048e-17,0.88129999999999997,0.0,0.0,0.0,0.0061998828868445269,0.10805381004154757,0.00010018690378761778,0.00013027947200055593,0.00029058894598794167,0.00012780622136499646,1.5038887708060257e-10,4.3602960587491454e-05,2.9307561990422811e-10,9.9078740894932781e-07,7.0983583972201973e-13,1.0717050393694384e-14,0.00059993670161133329,0.00078713522246338008,0.00017157459831595393,0.0011087994993521813,5.2795483597122488e-13,1.4955467002494155e-08,8.893972324602938e-12,9.9215287116434195e-08,0.00022869106079648934,2.0177981107934091e-06,4.7487011305672448e-07,2.1522485982749768e-07,1.6707391327395923e-07,9.4700857428532344e-06,5.2275323371445663e-08,9.4752360572603557e-05,4.2160592457285836e-08,2.7291544562075553e-08,6.6113860512048674e-14,9.0491607516816121e-05,2.1448554031576381e-09,1.3180459270021481e-08,1.2413738996015479e-06,1.2002054930023521e-11,2.1938473849986346e-10,3.8147874465321677e-07,3.2448965290511676e-10,2.3047067816468057e-10,8.1289343356284841e-10,2.8857768425936277e-16,5.0082797357404213e-08,1.7103050601668652e-08,4.003064411327762e-16,1.1167574978879251e-11,2.2786593076539401e-16,4.824755871143701e-11,1.8798898053274779e-07,1.4408805583235922e-09,5.1104065763710726e-15,8.8589424587044128e-08,1.2621143894689238e-12,1.1057849379441368e-14,4.5771316902563349e-07,8.2307376246991831e-09,2.71263737751956e-13,4.2705975456794404e-15,2.079307632590846e-12,1.9399493497732169e-07,2.3658957122248009e-07,8.4316228999937729e-14,2.5427793493417482e-13,6.8408202258865896e-09,4.5082420197982756e-13
6.993721409720248e-07,0.0026883038179307123,1.4071026866198294e-09,7.5755561753625227e-08,1.0588166711545534e-11,8.6653813195888865e-07,7.9922635536584444e-06,8.2095294837733755e-05,5.4513626635800504e-21,2.5000991849137298e-25,9.1263346089786903e-16,4.0071515993903853e-11,1.8125774887208142e-14,2.7929533828573086e-09,1.345569197229961e-08,2.0012343309166045e-14,3.2704543411507283e-14,1.2853141967802179e-11,3.8671811114164624e-11,4.5178238520531212e-19,1.0544942322773149e-10,2.2516601179295476e-16,9.536253216349152e-11,8.6801261108030975e-11,0.00018652233118371313,1.2751644256954253e-11,7.3415695345174077e-10,1.3516414024109902e-05,1.5598743757361834e-27,3.8355063550392802e-16,1.2004812533133571e-09,1.3923263662054437e-10,1.7344465644965434e-17,0.88129999999999997,0.0,0.0,0.0,0.0061813410836775188,0.10804973929981483,0.00010019220245456762,0.00013064098676090569,0.00028966936788261532,0.00012731672664381851,1.4990761585673914e-10,4.3434586698557993e-05,2.9229484445186179e-10,9.8761677841248912e-07,7.070947914254681e-13,1.0682754633639158e-14,0.0006032925982446763,0.00079276106702220561,0.00017260405383684864,0.0011156472991500073,5.317087941101197e-13,1.5062419001006633e-08,8.943766623746693e-12,9.9784596887737453e-08,0.00023013439769777123,2.0373909405823003e-06,4.7946625616501357e-07,2.1733346989746077e-07,1.6871287771229503e-07,9.6341245398529884e-06,5.2075128097725198e-08,9.4969973348210115e-05,4.2255912262731564e-08,2.7353247465004828e-08,6.5982812506691051e-14,9.1487178853214276e-05,2.2051420648078601e-09,1.3263859427249156e-08,1.2643953617103429e-06,1.1992431504381403e-11,2.1934383155395051e-10,3.8457337330471758e-07,3.2711030092966324e-10,2.3233200869858821e-10,8.1945868681230673e-10,2.9090835332437259e-16,5.0915993466660592e-08,1.7387016137328294e-08,4.0695281292009646e-16,1.1353363120012234e-11,2.3164923659791711e-16,4.9067295785279133e-11,1.911836863897607e-07,1.4506284523553251e-09,5.1447960353535338e-15,9.0516067425399011e-08,1.2895628551027393e-12,1.1132260965577864e-14,4.6520139008641533e-07,8.373259701717538e-09,2.7595104565396302e-13,4.3445464991595009e-15,2.1152370831452262e-12,1.9954876338666749e-07,2.4348018447011439e-07,8.5142295530326461e-14,2.6168376484768338e-13,7.0867976079796054e-09,4.6701795115733593e-13
7.047698124272861e-07,0.0026882985486749375,1.4401522275763532e-09,7.634815421053334e-08,1.0612076868001466e-11,8.7340499174183789e-07,7.9929333237519467e-06,8.2739693670723775e-05,5.6509177307368018e-21,2.5444143083516215e-25,9.4644267187259502e-16,4.0822695299686133e-11,1.8635504605252793e-14,2.8487510482159696e-09,1.3962214966406133e-08,2.1031256694428178e-14,3.3691251458702019e-14,1.3163009303670118e-11,3.9920653178180086e-11,4.6700796691632741e-19,1.0812877547834201e-10,2.3462960198251578e-16,9.6910383345704252e-11,8.9449118306459696e-11,0.00018773092933521907,1.2834349924336123e-11,7.4412183132386793e-10,1.3734403332305005e-05,1.6285635293400533e-27,4.0232522324682295e-16,1.2281883133034043e-09,1.4343413158689326e-10,1.7983691824152115e-17,0.88129999999999997,0.0,0.0,0.0,0.0061629058830504841,0.10804569474248463,0.00010019759275615063,0.00013099632509882072,0.00028875269821425803,0.00012683088164853175,1.4942792678678964e-10,4.326747731990723e-05,2.915187042691664e-10,9.8445650543567536e-07,7.0437432876590486e-13,1.0648570908205784e-14,0.000606621747766038,0.00079835839962321873,0.00017362994756095848,0.0011224526321814681,5.3544348127013191e-13,1.5168828929451314e-08,8.993164622547894e-12,1.0034955614849931e-07,0.00023157389245688284,2.0569723749853982e-06,4.84059494417967e-07,2.1944085562570918e-07,1.7035080823676877e-07,9.799192327382326e-06,5.1876425739021523e-08,9.5184031434125622e-05,4.2349652964828761e-08,2.7413928174243409e-08,6.58519783709328e-14,9.2481669073746206e-05,2.2665618404691599e-09,1.3347037365440079e-08,1.2876064101286342e-06,1.1982819064624546e-11,2.1930286020595805e-10,3.8766165964560301e-07,3.297254395948045e-10,2.3418942617786375e-10,8.2601013800749916e-10,2.9323412265137174e-16,5.175295099020697e-08,1.7672250382747416e-08,4.1362887956715743e-16,1.1539989992580269e-11,2.3544944559801091e-16,4.9890906665487729e-11,1.9439349662021366e-07,1.4603302736805151e-09,5.1790207774164113e-15,9.2462967298758074e-08,1.3172999183699497e-12,1.1206316138800965e-14,4.7273998017523843e-07,8.516480027587437e-09,2.8066109121290697e-13,4.4188577457883716e-15,2.151340823898101e-12,2.052016865966946e-07,2.5049133447868885e-07,8.5967882414087808e-14,2.6921914512825052e-13,7.3387220202830719e-09,4.8360254386866087e-13
7.101674838825473e-07,0.0026882933348078954,1.4736397784698101e-09,7.6940334073580594e-08,1.0636678712748099e-11,8.8025249116622121e-07,7.9936103002802236e-06,8.3381984108322522e-05,5.8555934136337354e-21,2.5860128209573676e-25,9.8122125481361265e-16,4.1581015089113548e-11,1.915394743606742e-14,2.905059242361842e-09,1.4482661800720924e-08,2.2092961797306097e-14,3.469755915532216e-14,1.3477171827205265e-11,4.1196639299154343e-11,4.8259079544811527e-19,1.1084992617564934e-10,2.4440083809610638e-16,9.8467914565463725e-11,9.215001961185696e-11,0.00018893492203833398,1.291673171883042e-11,7.5412105911023081e-10,1.3953664408711157e-05,1.6995206549139632e-27,4.2181874079308116e-16,1.256252036138132e-09,1.4771777714416891e-10,1.8639839946349275e-17,0.88129999999999997,0.0,0.0,0.0,0.0061445764082085777,0.10804167612826986,0.00010020307514200974,0.00013134555039896479,0.00028783899693643781,0.00012634863342020746,1.4894984011957413e-10,4.3101614076558144e-05,2.9074716064023481e-10,9.8130678930547988e-07,7.0167415260722578e-13,1.0614501373017666e-14,0.00060992440827073186,0.00080392740384009761,0.0001746522992184113,0.0011292158133267124,5.3915902398889463e-13,1.5274700276819003e-08,9.0421701447356216e-12,1.0091020676149985e-07,0.0002330095678859114,2.0765423970689679e-06,4.8864982616501682e-07,2.215470150215916e-07,1.7198770406635693e-07,9.9652801656707621e-06,5.1679194625078834e-08,9.5394605685723474e-05,4.2441846231919263e-08,2.7473607189526274e-08,6.5721371680072527e-14,9.3475041800537514e-05,2.3291255040548282e-09,1.3429994404900766e-08,1.3110064150733083e-06,1.1973219834781252e-11,2.1926186280402238e-10,3.9074361435612245e-07,3.3233507962424231e-10,2.3604293821907989e-10,8.3254781401193097e-10,2.9555500177691779e-16,5.2593601568446441e-08,1.7958730001940055e-08,4.2033409488219267e-16,1.1727440353567945e-11,2.3926624685762369e-16,5.0718322322383085e-11,1.9761814212511722e-07,1.4699863871383724e-09,5.2130821259646802e-15,9.4430070211243606e-08,1.3453248100028915e-12,1.1280017762681902e-14,4.8032870136332961e-07,8.6603862526601394e-09,2.8539346757728462e-13,4.4935248778317468e-15,2.1876157362244825e-12,2.1095431126329126e-07,2.5762350011420047e-07,8.6792988871367154e-14,2.7688459046064213e-13,7.5966580844883885e-09,5.0058220660653245e-13
7.155651553378086e-07,0.002688288175789804,1.5075660218737273e-09,7.753215209607739e-08,1.066234629221779e-11,8.8708071614278845e-07,7.9942945920475911e-06,8.4022176504491107e-05,6.065434150387264e-21,2.6332209215914989e-25,1.01698916445643e-15,4.2346476791291704e-11,1.9681199337164853e-14,2.9618760341564262e-09,1.5017262687414008e-08,2.3198868650349483e-14,3.5723640730989097e-14,1.3795643686721178e-11,4.2500057688729631e-11,4.9853545303961181e-19,1.1361309748905816e-10,2.544174404461479e-16,1.0003506738034209e-10,9.4904429939203325e-11,0.00019013434328205906,1.2998792069408043e-11,7.6415417432381757e-10,1.4174187708749889e-05,1.7728036872433374e-27,4.4204875147715041e-16,1.2846729658612033e-09,1.5208422540851334e-10,1.9313174809619574e-17,0.88129999999999997,0.0,0.0,0.0,0.0061263517909924689,0.10803768321876871,0.00010020865005336933,0.00013168872540109534,0.00028692832000300412,0.00012586993020112313,1.4847338403792465e-10,4.2936979006838261e-05,2.8998017523022346e-10,9.7816781569877322e-07,6.9899397054178176e-13,1.0580548036485781e-14,0.00061320083447806743,0.00080946826326979999,0.00017567112837013981,0.0011359371560860094,5.4285554880267659e-13,1.538003653261716e-08,9.0907869640295532e-12,1.0146659004407492e-07,0.00023444144659435419,2.0961009916816129e-06,4.9323725016073331e-07,2.236519462978367e-07,1.7362356457577205e-07,1.0132379205131812e-05,5.1483413576821504e-08,9.5601765132070164e-05,4.2532522918372485e-08,2.7532304483677613e-08,6.5591005415103231e-14,9.4467261952457462e-05,2.3928438310346049e-09,1.351273185420926e-08,1.3345947523924199e-06,1.1963635934933489e-11,2.1922087585615454e-10,3.9381924878651105e-07,3.3493923230777225e-10,2.3789255284088267e-10,8.390717431039245e-10,2.9787100073983711e-16,5.3437877816590982e-08,1.8246431994077081e-08,4.2706792051795975e-16,1.1915699177328304e-11,2.4309933393403456e-16,5.1549474701124393e-11,2.0085735760532085e-07,1.4795971563819123e-09,5.2469814000494636e-15,9.6417322014065378e-08,1.3736367585553725e-12,1.1353368691370956e-14,4.8796731772931406e-07,8.8049662000083256e-09,2.9014777361380333e-13,4.5685415771734778e-15,2.2240587453311016e-12,2.1680723720720718e-07,2.6487714513993222e-07,8.7617614201984336e-14,2.8468059929748324e-13,7.86066976788651e-09,5.1796112273675689e-13
7.209628267930699e-07,0.0026882830710820934,1.5419316058869093e-09,7.8123652368683717e-08,1.0688473318322941e-11,8.938897522459894e-07,7.9949863106361474e-06,8.466028122537516e-05,6.2805571536263559e-21,2.671943569165426e-25,1.0537666483948692e-15,4.3119081145545222e-11,2.0217201990352228e-14,3.0191995002994802e-09,1.5566248719530055e-08,2.4350423254804686e-14,3.6769669413361909e-14,1.4118438926924594e-11,4.3831195843136827e-11,5.148465384382066e-19,1.1641850961306616e-10,2.6481627974611844e-16,1.016117836188928e-10,9.7712811506552319e-11,0.00019132922652711202,1.3080533506342651e-11,7.742207209998452e-10,1.4395963789334233e-05,1.8484467205915107e-27,4.6303543580570196e-16,1.3134516250305488e-09,1.5653412215758322e-10,2.0003962253741306e-17,0.88129999999999997,0.0,0.0,0.0,0.0061082311719404059,0.10803371577846474,0.00010021431792300605,0.00013202591219580909,0.00028602071946979798,0.00012539472142586542,1.4799858471483725e-10,4.2773554566274215e-05,2.892177100899336e-10,9.750397570492737e-07,6.9633349695374848e-13,1.0546712763774076e-14,0.00061645127771777202,0.00081498116144923722,0.00017668645440671989,0.0011426169724813675,5.465331820864333e-13,1.548484118529504e-08,9.1390188039380947e-12,1.0201874676582721e-07,0.00023586955098774646,2.115648145368493e-06,4.9782176551665938e-07,2.2575564786245039e-07,1.7525838928574633e-07,1.0300480686849736e-05,5.1289061903735271e-08,9.5805576995431396e-05,4.2621713062037898e-08,2.7590039500975966e-08,6.5460891610330932e-14,9.545829572819621e-05,2.4577275982098997e-09,1.3595251010135582e-08,1.3583708036100482e-06,1.1954069351216513e-11,2.1917993375268221e-10,3.9688857493403881e-07,3.3753790943915991e-10,2.3973827841986271e-10,8.4558195482949183e-10,3.0018213002897682e-16,5.4285713324055309e-08,1.853533369548446e-08,4.3382982601853004e-16,1.2104751655441105e-11,2.4694840487648247e-16,5.2384296726877457e-11,2.0411088158188311e-07,1.4891629430586394e-09,5.2807199104957592e-15,9.8424668434177213e-08,1.402234990810971e-12,1.1426371761218957e-14,4.9565559538298429e-07,8.9502078668449194e-09,2.9492361402383888e-13,4.6439016160517844e-15,2.2606668211488039e-12,2.2276105739344009e-07,2.7225271816561456e-07,8.8441757782262701e-14,2.9260765380440802e-13,8.1308203664291354e-09,5.3574343092789207e-13
