Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246)
1.8585369630236968e-17,0.002140385730680993,3.3955132617992153e-30,6.2422936347077906e-26,1.8895585037238133e-19,3.3943330946910454e-30,3.21868953133842e-19,2.9069659325418018e-32,2.8372911124618239e-52,4.1906853166484061e-42,1.0616340815353579e-45,2.4188849830393997e-43,1.7585273431257456e-34,3.0544418932360573e-24,8.1109412101263825e-38,1.4861479021665783e-54,3.009027578243641e-50,5.3175884933092082e-39,3.2670075648737291e-52,5.2154417675753241e-73,1.5297991382704222e-47,9.6150258074955476e-64,3.0297768459140269e-37,4.9698371540153951e-58,1.4516728940115812e-30,1.3054098303617302e-45,7.8424326500179283e-46,2.1348437248988585e-39,8.42967118638955e-68,5.2183902434969843e-77,3.3475263842479384e-46,1.6220172830214503e-59,1.5275055117251388e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999993685532,0.108803,0.0001,2.0164654069313574e-14,2.4157200915115626e-13,2.4157150642160445e-13,1.4488211170039521e-20,1.6276253884738257e-20,1.2813542115791656e-13,9.8950724024147871e-21,5.6309069431329911e-29,4.4910200469506419e-29,2.0967028996616405e-33,1.9237885823545786e-24,1.2080430821301339e-18,4.5543743631326904e-23,1.8424909853243041e-33,4.4856634587264217e-36,2.5866144255155627e-37,1.9675985000416771e-41,1.8301863099398886e-18,9.9397208700108744e-50,1.1126056617686219e-57,9.4280146068972332e-59,3.3873436472677721e-67,1.2280464246712067e-63,1.8555134992324329e-23,1.4516731969892676e-30
3.718688641045676e-17,0.002140385730680993,1.3588537598254872e-29,2.4985436075058193e-25,3.7807575596160163e-19,1.3586174824344946e-29,6.4402522325813791e-19,1.163558815434222e-31,1.1356558703144459e-51,1.5890058714236629e-41,4.2493031640416435e-45,1.8553941155558892e-42,3.5185824231363786e-34,6.111537701089165e-24,3.2464903769994003e-37,1.189821998190112e-53,2.4090517252082448e-49,2.1284212562609615e-38,2.6156018070445659e-51,1.6703184314526077e-71,2.449625945768459e-46,1.4616469297405193e-62,2.4256167883925112e-36,9.9562800550275333e-57,1.1622208455037203e-29,2.090356285906821e-44,3.13901692163585e-45,1.7086403182816512e-38,6.748862442483646e-67,1.5879708445950821e-75,5.3603033742495704e-45,5.194728023631126e-58,9.7884422394850381e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999987365587,0.108803,0.0001,4.0346827383509554e-14,4.8335385537613948e-13,4.8335285985571612e-13,5.2175605120804886e-20,6.5147412219747257e-20,2.5637597087716326e-13,3.9605619752985525e-20,3.5432485374721898e-28,2.3464232738501366e-28,1.6786395295804052e-32,7.700167497206961e-24,4.8352204058151597e-18,1.8229365084418734e-22,1.4716473055625325e-32,3.5912578794400514e-35,2.0707062387274662e-36,3.1504884319888928e-40,7.3253630795206882e-18,3.1831555906949781e-48,7.1262497963951798e-56,6.0386526766113422e-57,4.3392244989100411e-65,7.8657795415097151e-62,7.4268885846954745e-23,1.1622210880654021e-29
7.438991997089636e-17,0.002140385730680993,5.436710706602457e-29,9.997423872880654e-25,7.5631523260129943e-19,5.4362368566601355e-29,1.2883607958376928e-18,4.655869828643898e-31,4.5441027889545591e-51,5.7361920199284784e-41,1.7002748747307752e-44,1.3700723299111512e-41,7.0386923166945989e-34,1.222572987437007e-23,1.299019151178659e-36,9.5221926591847319e-53,1.9279736122463708e-48,8.5164578653108487e-38,2.0932912255492966e-50,5.3470925571712426e-70,3.9208500287915487e-45,2.1183288749804271e-61,1.9411555250782495e-35,2.2437454895947684e-55,9.3012966059816573e-29,3.3459305410081227e-43,1.2560160086288831e-44,1.3672179195561923e-37,5.4011408985078149e-66,4.6103877477139885e-74,8.5796550547929894e-44,1.6629514546050878e-56,6.2685754043602093e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999974725681,0.108803,0.0001,8.0711174003532135e-14,9.6691744242165338e-13,9.669154686927348e-13,1.733763666106184e-19,2.6067434404408719e-19,5.1283847356495846e-13,1.5847041284096564e-19,1.9775243341761021e-27,1.1026654999202493e-27,1.3434255173428128e-31,3.0810697173995287e-23,1.934637818431759e-17,7.2941195370326131e-22,1.1722552558048291e-31,2.8740971973465234e-34,1.6569413650800653e-35,5.0420882692041492e-39,2.9309779613093701e-17,1.0188900336219632e-46,4.5620901170052703e-54,3.865831551352182e-55,5.555801234419089e-63,5.0356902213298884e-60,2.9717220146747827e-22,9.3012985471372303e-29
1.4879598709177553e-16,0.002140385730680993,2.174942284119571e-28,3.9996164971489599e-24,1.5127928477283324e-18,2.1748465253539626e-28,2.5771240703013365e-18,1.8627462893321339e-30,1.8179370477284899e-50,1.9021079392522402e-40,6.8022075455336841e-44,9.5009655058405328e-41,1.4078911037959015e-33,2.4454116451212164e-23,5.1969239405280935e-36,7.6192017875576847e-52,1.5426719317803798e-47,3.4071380591674879e-37,1.6749747812746004e-49,1.7113177020618372e-68,6.2741667751507964e-44,2.8279766838900594e-60,1.5530991799735545e-34,5.7250240685291895e-54,7.4424466610905235e-28,5.3545754721105276e-42,5.0248948120748169e-44,1.0938958293434916e-36,4.3217330639887705e-65,1.234700125279443e-72,1.3729213367994441e-42,5.3221752328919552e-55,4.0131587472719886e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999949445903,0.108803,0.0001,1.6143986721009976e-13,1.9340442795297862e-12,1.9340402942428091e-12,5.1446603127729419e-19,1.0428658133364031e-18,1.0256891027241557e-12,6.3395562992342772e-19,9.8068007143435532e-27,4.8179653463964696e-27,1.0749504832708024e-30,1.2326283142677868e-22,7.7391697200768519e-17,2.9181221313832757e-21,9.2928310467354931e-31,2.2997135674480275e-33,1.3254002151135084e-34,8.0665994664216368e-38,1.1724848792210422e-16,3.2601855547242714e-45,2.919518255707271e-52,2.4739469093997058e-53,7.1109128382716572e-61,3.2228135071541087e-58,1.1888816596890569e-21,7.4424482141897815e-28
2.976081213335339e-16,0.002140385730680993,8.7002759459607827e-28,1.5999735711009815e-23,3.0257427253939076e-18,8.70007649234685e-28,5.1550191363003e-18,7.4523531443409387e-30,7.2723403250227308e-50,5.525076091813403e-40,2.7211051798457574e-43,6.0324368699005032e-40,2.8159344217081042e-33,4.8910898525870953e-23,2.0789406734871385e-35,6.0959416584923005e-51,1.2342549133244315e-46,1.3629664269719819e-36,1.3401450723925261e-48,5.4760775730727719e-67,1.003818495629646e-42,3.3226197086330101e-59,1.2424050729492849e-33,1.6209402994289541e-52,5.9545165599139647e-27,8.5681835831089601e-41,2.0101638285266199e-43,8.7516402141936919e-36,3.457714290290106e-64,2.9165447707868838e-71,2.1965686876862456e-41,1.7030266066055185e-53,2.5688267451217977e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999898886381,0.108803,0.0001,3.2289725348932499e-13,3.8682968553133528e-12,3.8682883768539413e-12,1.3420522003963107e-18,4.1717923379411421e-18,2.0510929424431631e-12,2.535795434049857e-18,4.4385592531448904e-26,2.017623520614113e-26,8.60051573399035e-30,4.9309130787150293e-22,3.0954068631466039e-16,1.1673434285121858e-20,7.29943874767797e-30,1.8399442052265395e-32,1.0597739646402705e-33,1.290025140290851e-36,4.6895440641360694e-16,1.0427627209720028e-43,1.8676127477111174e-50,1.5825820570782025e-51,9.0977192246006502e-59,2.061904143036718e-56,4.7559084547555733e-21,5.9545178023191658e-27
4.464202555752923e-16,0.002140385730680993,1.8488392781261513e-27,3.4000204684556054e-23,4.5386872504919858e-18,1.8488079175249327e-27,7.7332827192274673e-18,1.5837781501191302e-29,1.5454093886776041e-49,9.4924912609633599e-40,5.7824880133404837e-43,1.5374280260628101e-39,4.2239773132797569e-33,7.3367689521358379e-23,4.4178583769121954e-35,1.7431010738537708e-50,3.5292840063490718e-46,2.8963734008323789e-36,3.832143156687872e-48,2.5001014294028738e-66,3.6945365190684904e-42,1.1061960284826101e-58,3.5522729055769778e-33,7.2490103966373166e-52,1.7026600945489314e-26,3.1537305753674929e-40,4.2718188661372333e-43,2.5024554387854096e-35,9.8871423080584606e-64,1.2215662010382461e-70,8.0844328524708473e-41,7.7751093851941793e-53,1.4326125008025243e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999848326911,0.10880299999999997,0.0001,4.8435463963464035e-13,5.8025484246638145e-12,5.8025348909828984e-12,2.2231987008554425e-18,8.8652556125388315e-18,3.0761994498039508e-12,5.3883515242953863e-18,9.7975927961448494e-26,4.3461605769103439e-26,2.4592890764328883e-29,1.0478439050504353e-21,6.5771437351379039e-16,2.4806635954887244e-20,2.0654233160092761e-29,5.2612165925924409e-32,3.0293032252173606e-33,4.746908957252635e-36,9.9643784247259918e-16,4.7598541811336942e-43,1.025935631832779e-49,8.6935989335365015e-51,5.8683600350086253e-58,1.132721127088755e-55,1.0106539699729633e-20,1.7026604497762696e-26
5.952323898170507e-16,0.002140385730680993,3.1539284728588879e-27,5.8001002183417328e-23,6.0516264230435684e-18,3.1538843002400768e-27,1.0311914818940476e-17,2.701956465753889e-29,2.6363198277788684e-49,1.3443001283419076e-39,9.864369772100735e-43,2.9579341367249511e-39,5.6320197785109865e-33,9.7824489437528729e-23,7.5364482123971742e-35,3.6767551052526291e-50,7.444383153033607e-46,4.9409349137722028e-36,8.0833770152048789e-48,7.4518626305160174e-66,9.3696591929389153e-42,2.5863972448266242e-58,7.4922694604277341e-33,2.1344479337191076e-51,3.5914498064633592e-26,7.9986463821099644e-40,7.2875948080617841e-43,5.2784401672502232e-35,2.0855127083110674e-63,3.3958520057362624e-70,2.0502810054221566e-40,2.3174447277016344e-52,5.4019377576234878e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999797767528,0.10880299999999996,0.0001,6.4581202564604594e-13,7.7367990215658839e-12,7.736779836636522e-12,3.1240738676439434e-18,1.512324880120938e-17,4.1010087110226831e-12,9.1914708580935261e-18,1.7059190785448874e-25,7.4672842830519043e-26,5.1874685893670717e-29,1.787520536955927e-21,1.1218791155606182e-15,4.2317724935247012e-20,4.3155679216433436e-29,1.1097575190036724e-31,6.3877334810295353e-33,1.2036259131629295e-35,1.6996478265767853e-15,1.4184908360578658e-42,3.5267703662419165e-49,2.9885239649554232e-50,2.2914072803446023e-57,3.8941692807398359e-55,1.7240771965912072e-20,3.5914505556904258e-26
8.928566583005675e-16,0.002140385730680993,6.5298577042652888e-27,1.2008493498844144e-22,9.0774922061129892e-18,6.5297835405789913e-27,1.5470043904260437e-17,5.5947768117623121e-29,5.4582335293897928e-49,2.0780445655223185e-39,2.0423183547059431e-42,7.0916088229137078e-39,8.4481037083789813e-33,1.4673811020571453e-22,1.5603481415124058e-34,1.0042499486994763e-49,2.0333202621074732e-45,1.0229706925784872e-35,2.2079535532347655e-47,3.2616801211731684e-65,3.2763023877206889e-41,7.9081557710145622e-58,2.0461246951224478e-32,9.2164405434366767e-51,9.8094900058714953e-26,2.7972035156626467e-39,1.5089753725404159e-42,1.4417151350524155e-34,5.6962603390990083e-63,1.3262166663095004e-69,7.1692474513787678e-40,1.0143136043281537e-51,3.9242730546090435e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999696648849,0.10880299999999991,0.0001,9.6872679735457929e-13,1.1605297965799356e-11,1.1605266046849398e-11,4.9398946255987769e-18,3.1311069894186243e-17,6.1499298823115845e-12,1.9028148633642427e-17,3.6048094326884369e-25,1.5569288867525816e-25,1.4169067905728361e-28,3.7008789277403004e-21,2.3223281794154864e-15,8.7614529632381446e-20,1.1604403605106346e-28,3.0311319689627329e-31,1.7437891447123916e-32,4.2073760743835638e-35,3.5183291926480837e-15,6.2068116075104947e-42,1.896179142450348e-48,1.6067897481073721e-49,1.4900097384462839e-56,2.0943127153382464e-54,3.5695228260935465e-20,9.8094920519966084e-26
1.1904809267840843e-15,0.002140385730680993,1.1105619016840823e-26,2.0423403943522027e-22,1.2103338306134463e-17,1.1105506809681958e-26,2.0629528156057732e-17,9.5163813963809918e-29,9.2830920814959704e-49,2.7096510815152701e-39,3.4734740443588612e-42,1.3398669275770534e-38,1.1264186070442267e-32,1.9565176377722413e-22,2.6537678394344418e-34,2.1012442578047971e-49,4.2544210571799097e-45,1.7398178032705632e-35,4.6200085874447642e-47,9.502574172556191e-65,8.1859134789044573e-41,1.7507153919036467e-57,4.2807021543557056e-32,2.6646736838912521e-50,2.0524884280209965e-25,6.9895039491465707e-39,2.5667416651759837e-42,3.0165603919046809e-34,1.1918578010600615e-62,3.5228305001043445e-69,1.7912522176644515e-39,2.9550385146631218e-51,1.4429865477682274e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999595530377,0.10880299999999989,0.0001,1.2916415685706792e-12,1.547379339857716e-11,1.5473746489275872e-11,6.7649517496457805e-18,5.3252168695582532e-17,8.1977586893647014e-12,3.2359115561175701e-17,6.2034283400874336e-25,2.6584858533081363e-25,2.9647213646547777e-28,6.2942682484084876e-21,3.9490383848033838e-15,1.4901036933893077e-19,2.3947531926623051e-28,6.3421898988775617e-31,3.6469076407806536e-32,1.0509417183940368e-34,5.9827965555524842e-15,1.8078658045854427e-41,6.3181421564776345e-48,5.3538866600427382e-49,5.5928682985155205e-56,6.9794477074938293e-54,6.0708593166037095e-20,2.0524888560913166e-25
1.488105195267601e-15,0.002140385730680993,1.6966909313774947e-26,3.1202425727934325e-22,1.512916331731642e-17,1.696674808931175e-26,2.5790464370990749e-17,1.4540613664954794e-28,1.4182534789994978e-48,3.2507392236615893e-39,5.3067097030710511e-42,2.2313090881584905e-38,1.4080266752715657e-32,2.4456545249418033e-22,4.0543868228698452e-34,3.8252573142646266e-49,7.745055642467795e-45,2.6580613700677383e-35,8.4109594286555813e-47,2.3070741173179397e-64,1.7365816375158722e-40,3.2422406535768048e-57,7.7919549720751242e-32,6.4321023276099744e-50,3.7364948692672734e-25,1.4829075608559352e-38,3.9221803977488003e-42,5.4915431891575439e-34,2.1697437674387891e-62,7.7402222490345281e-69,3.8000104790413774e-39,7.1742026511278003e-51,4.2938295823077947e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999494412132,0.10880299999999983,0.0001,1.6145563392591725e-12,1.9342285079234298e-11,1.9342220751976922e-11,8.5907740927564032e-18,8.1357447921527032e-17,1.0244417681887665e-11,4.9432941376271526e-17,9.5517508913324764e-25,4.0721252577710453e-25,5.3972940076861682e-28,9.6162615688940449e-21,6.0322322979171108e-15,2.2765516067894875e-19,4.299218319944187e-28,1.1545773291762795e-30,6.6359256421846244e-32,2.2288929007535541e-34,9.1388371291993446e-15,4.3881557823283419e-41,1.7293639257506819e-47,1.4654340210145873e-48,1.7055974581175812e-55,1.9107241082573205e-53,9.2749337236159662e-20,3.7364956484629925e-25
2.0833537322346346e-15,0.0021403857306809926,3.2626789804191662e-26,6.0001206864534224e-22,2.1180748749435201e-17,3.2626481033934806e-26,3.6116783887734407e-17,2.7968640082085408e-28,2.7272674291128008e-48,4.106367813661209e-39,1.0204679598847144e-41,5.098205055823437e-38,1.9712422972383967e-32,3.4239293756548903e-22,7.7965494579034512e-34,1.0099894275455845e-48,2.0449401446161353e-44,5.1113892706267008e-35,2.2209959956356638e-46,1.1932819039728656e-63,6.3604509224005263e-40,8.2768694548716179e-57,2.0566422921157813e-31,3.2953068707992854e-49,9.8655058233401484e-25,5.4329573973069397e-38,7.548930424714187e-42,1.4499303794437942e-33,5.7288087668189439e-62,2.8439066705587256e-68,1.3918021145444386e-38,3.7104219773612419e-50,3.5526032753748124e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999292176265,0.10880299999999969,0.0001,2.2603858790202027e-12,2.7079256959115906e-11,2.7079150350338108e-11,1.2241071652691345e-17,1.5644743598884639e-16,1.4334156640411228e-11,9.5037349477035321e-17,1.8544566623356216e-24,7.8546771993266589e-25,1.4251215075730718e-27,1.8491823036035604e-20,1.1595223817713118e-14,4.3777497937448713e-19,1.0940919022938197e-27,3.0484445379710465e-30,1.749814720405122e-31,8.1564044315365344e-34,1.7566774076794964e-14,2.2675745032816417e-40,1.2903363761213795e-46,1.0934105474974353e-47,1.8855154189179499e-54,1.42665014314649e-52,1.7835422668000204e-19,9.8655078799832555e-25
2.678602269201668e-15,0.0021403857306809926,5.3507803526620761e-26,9.8401682941510427e-22,2.7232248530719064e-17,5.3507267221584126e-26,4.6449000582066488e-17,4.5880407985842124e-28,4.472727513264302e-48,4.7629313454955463e-39,1.6735714583315806e-41,9.7517781990990172e-38,2.5344572369548227e-32,4.4022056536644689e-22,1.2786488540461711e-33,2.093971477610596e-48,4.2396932099801343e-44,8.3826968047390224e-35,4.60513765949371e-46,3.8417409520721864e-63,1.6511942258629662e-39,1.6214339949598551e-56,4.2626797816093913e-31,1.0570148885302063e-48,2.0453715058445449e-24,1.4107598259758706e-37,1.2397052696318842e-41,3.006065737600751e-33,1.1877307185908592e-61,7.170372386590279e-68,3.6131645816733302e-38,1.1945016589056935e-49,1.4342902979249341e-64,0.88129999999999997,0.0,0.0,0.0,0.00988999990899413,0.10880299999999951,0.0001,2.9062154166383518e-12,3.4816213618866646e-11,3.4816054850249018e-11,1.5890678835597367e-17,2.565727382047879e-16,1.8419153041055257e-11,1.5582806997496179e-16,3.0582247411656518e-24,1.2903475499609573e-24,2.954766734822784e-27,3.0326622979923982e-20,1.9008850922580627e-14,7.1795171534546669e-19,2.1952294285335288e-27,6.3202086988798271e-30,3.6235567994087575e-31,2.115894539578181e-33,2.8798425532385748e-14,7.2954570916291043e-40,5.0926786215683035e-46,4.3154578438363285e-47,9.0209451988882455e-54,5.6328928610655883e-52,2.9250068167045228e-19,2.0453719321127342e-24
3.869099343135735e-15,0.002140385730680991,1.1093076343925145e-25,2.0400297105423256e-21,3.9334991183826943e-17,1.1092941623628965e-25,6.7131122970712588e-17,9.517090169753622e-28,9.2728038906561359e-48,5.6876140004719188e-39,3.469630844064639e-41,2.8273498914635026e-37,3.6608850699283491e-32,6.3587624904940293e-22,2.6509567031021459e-33,6.2918197734632585e-48,1.2739128059333941e-43,1.7378912088339651e-34,1.3840098847039248e-45,2.5669633605691048e-62,7.3143254268388834e-39,4.2235482670046504e-56,1.2799173915405177e-30,7.0373755859680068e-48,6.1457536322818792e-24,6.2532918732286396e-37,2.5859190291010597e-41,9.0323087949433673e-33,3.5688053165749399e-61,2.8252137396080263e-67,1.6005301333507789e-37,7.9803444671073586e-49,1.4694306261056776e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998685474007,0.10880299999999904,0.0001,4.1978744854469405e-12,5.0290081332963897e-11,5.0289788567558935e-11,2.3189655414826662e-17,5.3191647400240849e-16,2.6574948508576831e-11,3.2291164171373036e-16,6.3790645641066435e-24,2.6795074612610039e-24,8.8790612218780793e-27,6.2872662951713755e-20,3.9376172675827708e-14,1.4884456936334826e-18,6.1322066070967527e-27,1.8990439684038938e-29,1.0857718528835047e-30,9.3550345747833752e-33,5.9654935555423437e-14,4.8650339687606297e-39,5.2477273801233488e-45,4.4468536855007433e-46,1.4724362734678967e-52,5.8112295806931567e-51,6.064051240407568e-19,6.1457549122002084e-24
6.250093491003869e-15,0.0021403857306809887,2.8841821403922813e-25,5.3040148745179931e-21,6.3539448904796998e-17,2.8841307717428209e-25,1.085661228956938e-16,2.4773258437401267e-27,2.4109552139812466e-47,6.7878354423394608e-39,9.0211548369676962e-41,1.4271431462915805e-36,5.9137325501294692e-32,1.0271893284211673e-21,6.8932530705202532e-33,2.7050759425832604e-47,5.4769952715265083e-43,4.518570638592377e-34,5.9529526018447959e-45,3.3673139374616553e-61,5.386628350317982e-38,1.387316521199254e-55,5.4942140506314452e-30,9.2136980909819274e-47,2.6422422789104219e-23,4.6120962000847676e-36,6.964399767829962e-41,3.8832169328384446e-32,1.5343505861865759e-60,1.6133494514038186e-66,1.1787089312147298e-36,1.0465868192321314e-47,3.2351571992167513e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899997876549899,0.10880299999999761,0.0001,6.7811925973536691e-12,8.1237634663327352e-11,8.1236954888989921e-11,3.7787498945229707e-17,1.3829596258055045e-15,4.2829931986507374e-11,8.3876268861274289e-16,1.6673753993358782e-23,6.9727215861741099e-24,3.818119574046818e-26,1.6347004846254422e-19,1.0220011401195888e-13,3.8699845490019256e-18,2.2799070280071596e-26,8.1645823622466683e-29,4.6396298584351296e-30,6.8594181074485314e-32,1.5483326091032602e-13,6.3524733041257087e-38,1.2609935802322297e-43,1.0685547587201049e-44,6.6853489468989965e-51,1.3994434070623346e-49,1.5766501918891886e-18,2.6422428283325174e-23
8.631087638872003e-15,0.002140385730680984,5.49424956404419e-25,1.0103877379124869e-20,8.7742536579041115e-17,5.4941215529007311e-25,1.5009546206933095e-16,4.7241794957176e-27,4.59284020824636e-47,7.5476594541976675e-39,1.7185218317599872e-40,4.3207166158733522e-36,8.1665691161028813e-32,1.4185046900529927e-21,1.3133171139053368e-32,6.9903383239418363e-47,1.4153397261704648e-42,8.6078294561343051e-34,1.5388879193625057e-44,1.4783465336717268e-60,1.8395842865805132e-37,2.9626521577221047e-55,1.4180729431554801e-29,4.0432086885024366e-46,6.8278970270653055e-23,1.5765999847946686e-35,1.4014551813062566e-40,1.0034661169417331e-31,3.9649911222817347e-60,4.718214314438125e-66,4.0254018567677857e-36,4.5940692685119493e-47,1.7867074541133727e-61,0.88129999999999997,0.0,0.0,0.0,0.009889999706763979,0.10880299999999554,0.0001,9.3645106749802519e-12,1.1218494562442413e-10,1.1218371974769563e-10,5.2385247618858053e-17,2.6344555075166866e-15,5.9009678370465936e-11,1.5964310566674733e-15,3.1838861518672983e-23,1.3282227056224325e-23,9.8681057205644827e-26,3.1140733059221014e-19,1.9438298880416896e-13,7.3722453513732853e-18,5.2955121712572627e-26,2.1098395828823644e-28,1.1932966304852966e-29,2.3359138925703118e-31,2.9449039586529597e-13,2.7818671297050512e-37,6.8952206756576976e-43,5.8429630781723474e-44,4.4413069723014525e-50,7.6614297181286399e-49,3.0034645509651764e-18,6.827898445140608e-23
1.1012081786740137e-14,0.0021403857306809783,8.9394762890465629e-25,1.6439530405833082e-20,1.119442542920828e-16,8.939219199117476e-25,1.9171913969603335e-16,7.6943539468681541e-27,7.4729356764064579e-47,7.7544376883056461e-39,2.7961834644419114e-40,1.0205799455345267e-35,1.0419394767927483e-31,1.809822333383729e-21,2.1371958933154408e-32,1.426536490314279e-46,2.8883180328979433e-42,1.4005671516765826e-33,3.1415431605371756e-44,4.4598771416146852e-60,4.6087331031043686e-37,5.1915979178630721e-55,2.8906184671429593e-29,1.219380891661214e-45,1.3933734188329699e-22,3.9533866906772142e-35,2.4639090436207239e-40,2.0477660240392199e-31,8.0914407893608e-60,1.0419274622252071e-65,1.0084888459563056e-35,1.3856925686418692e-46,6.6051384952829272e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899996258743645,0.10880299999999284,0.0001,1.1947828718327125e-11,1.4313201480921483e-10,1.4313008317139687e-10,6.6982888975516157e-17,4.2863764151462697e-15,7.5114519454410226e-11,2.5953238076994606e-15,5.1874050196526628e-23,2.1603079907465307e-23,2.0141065369228009e-25,5.0668406240391386e-19,3.1579532454251344e-13,1.1995216820366302e-17,9.8380388182959456e-26,4.3055740389773105e-28,2.4244474569357276e-29,5.8369971531126676e-31,4.7843018950069102e-13,8.3727944886433523e-37,2.4518550530408026e-42,2.0776899306636966e-43,1.8339475385557858e-49,2.728242874487425e-48,4.886833640555227e-18,1.393373707895408e-22
1.3393075934608272e-14,0.0021403857306809713,1.3219829102646097e-24,2.4310887047084243e-20,1.3614460212979649e-16,1.3219376352084387e-24,2.334371551264245e-16,1.1390005590166662e-26,1.1051243204634011e-46,8.6455196411179604e-39,4.1351022376605912e-40,2.0708589189120798e-35,1.2672209505664914e-31,2.2011422578415462e-21,3.1611253610528689e-32,2.5336556308586681e-46,5.1299052859365824e-42,2.0712103186530669e-33,5.5816052602925155e-44,1.0915574682559975e-59,9.6752341815672164e-37,8.0435692417777368e-55,5.1282784111093942e-29,2.9836330699746729e-45,2.4747319270832789e-22,8.306655177754183e-35,4.030085700871096e-40,3.6369568279772444e-31,1.4371084077789282e-59,1.9553801576999871e-65,2.1171470100591455e-35,3.3908266837900045e-46,1.9439042505153982e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899995449861344,0.10880299999998949,0.0001,1.4531146727394677e-11,1.7407884282855355e-10,1.740760451880047e-10,8.1580416693704182e-17,6.3386944531589845e-15,9.1144796527217222e-11,3.8348301030645408e-15,7.6778980753623476e-23,3.1930186920496852e-23,3.5777604828977452e-25,7.4929986981090166e-19,4.66303943613205e-13,1.7738889361415315e-17,1.6021010759128936e-25,7.6470292811698e-28,4.2874009235498645e-29,1.2222745122329677e-30,7.0645087766264581e-13,2.0445553304877735e-36,6.8841264617584537e-42,5.8335876666591774e-43,5.846348737181118e-49,7.6729151403705248e-48,7.2267432476843199e-18,2.474732439912362e-22
1.815506423034454e-14,0.002140385730680953,2.4285792147684182e-24,4.4660393187941809e-20,1.845411884938627e-16,2.4284695894981734e-24,3.1715619725208134e-16,2.096574681324352e-26,2.0302502217519411e-46,3.791219427733248e-38,7.5967187936758666e-40,6.3551572887551018e-35,1.7177806239077121e-31,2.9837889480468602e-21,5.8099414782685076e-32,6.1856983103973706e-46,1.252419382252895e-41,3.8050762499629955e-33,1.363654489378301e-43,4.4687535520281729e-59,3.0780981171307241e-36,1.441457300783935e-54,1.2492765987864033e-28,1.2207962815732545e-44,6.0417297415078436e-22,2.6473139268962626e-34,9.6091103563315189e-40,8.8790354683376497e-31,3.5085578596934512e-59,5.0565222071048485e-65,6.7355329624460583e-35,1.387540545662704e-45,1.1111693043059957e-59,0.88129999999999997,0.0,0.0,0.0,0.0098899993832138131,0.10880299999998086,0.0001,1.969778264269314e-11,2.3597177762664794e-10,2.3596676510231151e-10,1.1077513060968614e-16,1.1644419603239169e-14,1.2298291550941123e-10,7.0334275868484021e-15,1.4119682309642596e-22,5.8584354899494422e-23,8.737386041122647e-25,1.3765474600834253e-18,8.5411957642864306e-13,3.2588305249566957e-17,3.3495415562055227e-25,1.8669297095849945e-27,1.0378467516027618e-28,3.8688712500217798e-30,1.2939918974979139e-12,8.3303937772221612e-36,3.5599371342403493e-41,3.0166937223700636e-42,3.7858472003920522e-48,3.9846543666848277e-47,1.3276132569910946e-17,6.041730990788398e-22
