Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388)
8.254528642636918e-08,0.0028859010392799527,4.5134141749210934e-13,3.011620835892712e-09,4.6791382505490173e-12,1.1603367003052474e-08,3.2911915258965937e-06,8.9366728513437969e-07,2.0403615518244754e-28,1.9571704419865138e-28,1.1158512979121961e-21,1.5100442726267963e-14,5.2375607005968648e-20,6.3414552625249e-13,7.0461054894750926e-14,1.0984002929829874e-21,1.3754511546022774e-19,3.3266860720152441e-16,4.1750093244703537e-17,1.7245524474846998e-25,3.6383420185617728e-15,-4.7627756196532081e-23,6.0077419966965174e-14,-1.8189110950532284e-15,1.0413864193046298e-05,6.2226396768477291e-13,3.449320937789658e-12,1.0428828366108483e-08,4.7228584996872048e-36,-2.4712468848142455e-18,6.9933547265797932e-14,3.800312666995173e-16,1.5846586630327355e-23,0.88129999999999997,0.0,0.0,0.0,0.0093364812272654397,0.10873786329192694,9.9999999365526181e-05,2.7118017727987627e-05,0.00019594768950805794,0.00013589221860687184,9.6233803756836894e-11,4.4485555540132233e-05,3.9561096435347455e-10,6.3428171751869446e-07,7.3217831938600299e-13,6.9284734681543594e-15,1.5799251704176442e-05,1.5658948419787101e-05,2.3742476934979575e-05,5.333558587009738e-05,9.7133698199391137e-15,2.8757480617217673e-10,2.2419487231860702e-13,2.2609476396742691e-09,3.0397488061109252e-05,1.2624201849224151e-08,2.8276523807134388e-09,1.1123212786462328e-09,7.4873225379499841e-10,2.1120883973279947e-09,5.4025679456588945e-08,1.0076471968090672e-05,4.2416299069303156e-09,2.7502930891496876e-09,3.8122723520236224e-14,3.304045789245961e-07,6.0736571402480047e-14,1.6970732700453393e-09,3.4356955472574875e-10,6.2814238962271997e-12,1.0678821564611749e-10,1.4638228535681806e-08,1.1821464591273325e-11,8.4166412668629733e-12,2.9554434312361304e-11,1.077179114327621e-17,4.2472878172618393e-11,1.3856952033695538e-11,3.2807433292688362e-19,9.2411408131412378e-15,1.8670603550599422e-19,4.7225322816776523e-14
8.328092946556144e-08,0.0028858997111220093,4.6106022496279352e-13,3.0615783945220179e-09,4.7128280890476116e-12,1.1925463135207159e-08,3.3315501995923762e-06,9.2076716726156266e-07,2.2170392905894946e-28,1.8823268169486028e-28,1.1834341189284727e-21,1.5763887977670321e-14,5.5403575919281181e-20,6.5232512746311962e-13,7.4043714996946792e-14,1.1776885884105086e-21,1.4522566776416649e-19,3.4941439989005876e-16,4.4617676819374777e-17,1.8674585088276433e-25,3.8277807445725406e-15,-4.8459099861414109e-23,6.259286496406814e-14,-1.8035903676675999e-15,1.058225975859927e-05,6.3296262782036253e-13,3.5421235732681688e-12,1.0842733524467903e-08,5.1776857334384719e-36,-2.47124502021905e-18,7.3462239983915061e-14,4.0519888182498327e-16,1.6752739920425375e-23,0.88129999999999997,0.0,0.0,0.0,0.0093316464733560391,0.1087371664091651,9.999999934732881e-05,2.7340203185816255e-05,0.00019727575551215697,0.00013667712828666474,9.6885467023818641e-11,4.4742436218628493e-05,3.9541895050366168e-10,6.3857696154596163e-07,7.3640626397203268e-13,6.975391869663668e-15,1.616653508178999e-05,1.6018877241409801e-05,2.3947440412046489e-05,5.4208550287783223e-05,9.936267750296523e-15,2.9420852740333895e-10,2.2941280848094941e-13,2.3155222226158378e-09,3.0661048740096794e-05,1.3029519703739534e-08,2.918784718668516e-09,1.1501663578088545e-09,7.7519684959830879e-10,2.2170264732266169e-09,5.4339208189732748e-08,1.0233976730155477e-05,4.3079051248162844e-09,2.7932666956937139e-09,3.8379541554442472e-14,3.4118624698462047e-07,6.3730468123131041e-14,1.7120831839479813e-09,3.5918898134379826e-10,6.3244194264304722e-12,1.0752624501091042e-10,1.4882997428225164e-08,1.2019063156373263e-11,8.5573273627706387e-12,3.0048526119950085e-11,1.0951874229611007e-17,4.433830961414975e-11,1.4466032584665015e-11,3.4249479819759221e-19,9.647018507448247e-15,1.949126753758749e-19,4.92995423299721e-14
8.40165725047537e-08,0.0028858983802991798,4.7096375946869536e-13,3.1118679521951815e-09,4.7464701579958713e-12,1.2252658970947486e-08,3.3717956214463243e-06,9.4837029757963177e-07,2.4068308604973565e-28,2.0861709598933744e-28,1.2542690644527031e-21,1.6449843319545646e-14,5.8569316531786947e-20,6.708151691673522e-13,7.7776019278785932e-14,1.2617661324346454e-21,1.5325272955380009e-19,3.6679270102975077e-16,4.7647783059597952e-17,2.0206727973173889e-25,4.0253687705830775e-15,-4.935500218099307e-23,6.5188477849688569e-14,-1.7874024402769665e-15,1.0751624967089457e-05,6.4372908113438091e-13,3.6364665326364052e-12,1.1268555679880493e-08,5.6708579564244846e-36,-2.4712431636935611e-18,7.7136615830984977e-14,4.3179723163150747e-16,1.7700660580961356e-23,0.88129999999999997,0.0,0.0,0.0,0.0093268153942492552,0.10873646722595684,9.9999999328820259e-05,2.7562058528753589e-05,0.00019859559594446403,0.00013745433092511496,9.7533080863372161e-11,4.499678629171639e-05,3.9522708502017662e-10,6.4284551524098908e-07,7.4059255786057683e-13,7.0220187236575614e-15,1.6538266148384364e-05,1.6383333467758698e-05,2.4152288916047474e-05,5.5086941731207075e-05,1.016196434291656e-14,3.0092607694804798e-10,2.3469404563695876e-13,2.3707950391968543e-09,3.0924482099581953e-05,1.3443218373260144e-08,3.0118096896197912e-09,1.1888557098046113e-09,8.0228010274991425e-10,2.3259996455187163e-09,5.4649663700535348e-08,1.0392213835444751e-05,4.3744877394321448e-09,2.8364396257026706e-09,3.8634773935916601e-14,3.5220471003316322e-07,6.6855248214912862e-14,1.7270858427939503e-09,3.7535214671437441e-10,6.3671612294310191e-12,1.0826004142426929e-10,1.5129413113185246e-08,1.2217989028233628e-11,8.6989584732710151e-12,3.0545937559694017e-11,1.1133167231984047e-17,4.6270398372380416e-11,1.5096894735407003e-11,3.5743096012408104e-19,1.0067399471160092e-14,2.0341279653479201e-19,5.1447882055861639e-14
8.475221554394595e-08,0.0028858970467955268,4.8105644404791794e-13,3.1624879358229259e-09,4.7799758805495806e-12,1.2584957119150384e-08,3.4119223761126433e-06,9.7647855898981245e-07,2.6105345235239704e-28,1.6807950492471382e-28,1.3284688464791505e-21,1.7158811526743848e-14,6.1877172131113228e-20,6.8961640696331937e-13,8.1662729086939221e-14,1.3508635035828671e-21,1.6163828621210748e-19,3.8481821192207363e-16,5.0847528193997569e-17,2.1848232779627792e-25,4.2313759049843234e-15,-5.024250933952985e-23,6.7865877821501353e-14,-1.7703067234045919e-15,1.0921950282205574e-05,6.5456268762495135e-13,3.7323582359715337e-12,1.1706496792599895e-08,6.2051254746093932e-36,-2.4712413156162193e-18,8.0961216108047626e-14,4.5989350985968297e-16,1.8691787909357879e-23,0.88129999999999997,0.0,0.0,0.0,0.0093219880168868147,0.10873576574964042,9.9999999309999756e-05,2.7783584154907556e-05,0.00019990721712902278,0.0001382238512142828,9.8176648421452304e-11,4.5248613930107013e-05,3.9503536904565098e-10,6.4708739933460961e-07,7.4473733553163558e-13,7.0683542565859265e-15,1.6914432690376951e-05,1.6752314095104863e-05,2.4357022533042646e-05,5.5970718016681899e-05,1.0390457667264006e-14,3.0772740282607216e-10,2.4003841132879015e-13,2.4267646228786604e-09,3.1187788237019246e-05,1.386535766782035e-08,3.1067409160924479e-09,1.2283965609691494e-09,8.2998784097571241e-10,2.4391146295018938e-09,5.4957055758989459e-08,1.0551171387858852e-05,4.4413727340130906e-09,2.8798086262216273e-09,3.8888422616442176e-14,3.6346233614745362e-07,7.0115326234101129e-14,1.7420812520387573e-09,3.9207182573463325e-10,6.4096495833164254e-12,1.089896091575e-10,1.5377465399317178e-08,1.2418233941753622e-11,8.841528713784615e-12,3.1046647962083633e-11,1.1315662616918768e-17,4.8270930574736139e-11,1.5750122653701309e-11,3.7289664934201593e-19,1.0502672331555038e-14,2.1221426995250657e-19,5.3672328172008436e-14
8.548785858313821e-08,0.002885895710596185,4.9134278762673998e-13,3.2134365364301705e-09,4.8132727399516883e-12,1.2922359266546307e-08,3.4519251745150049e-06,1.0050937274242129e-06,2.8289838320900287e-28,2.4831081929108244e-28,1.4061483040740461e-21,1.7891298886915927e-14,6.5331640115147721e-20,7.0872954204176196e-13,8.5708702075798453e-14,1.4452193482732636e-21,1.7039462351489385e-19,4.0350566917199642e-16,5.4224235449506279e-17,2.3605686674940238e-25,4.4460777844060945e-15,-5.1096908366125566e-23,7.0626690941259303e-14,-1.7522611666607691e-15,1.1093226198461826e-05,6.6546280875897085e-13,3.8298069955999255e-12,1.2156759168672791e-08,6.783395374479513e-36,-2.4712394759499598e-18,8.4940669487399605e-14,4.8955733960821696e-16,1.9727592361785892e-23,0.88129999999999997,0.0,0.0,0.0,0.0093171643674971171,0.10873506198789296,9.9999999290866583e-05,2.8004780462726424e-05,0.0002012106261743882,0.00013898571455780404,9.881617323016609e-11,4.549792753733861e-05,3.9484380369263173e-10,6.5130263710290111e-07,7.4884073529726124e-13,7.1143987227012246e-15,1.7295021901681694e-05,1.7125815566857209e-05,2.456164134967487e-05,5.6859837055584581e-05,1.0621745450601853e-14,3.1461244277053556e-10,2.4544572464814656e-13,2.4834294082706673e-09,3.1450967250538431e-05,1.4295996028489354e-08,3.203591710465395e-09,1.2687960006372214e-09,8.5832579216398393e-10,2.5564794493156669e-09,5.5261394420117344e-08,1.0710837543478567e-05,4.5085551138736226e-09,2.9233704586118681e-09,3.914048968981209e-14,3.749614720134871e-07,7.3515214556606095e-14,1.757069417178656e-09,4.0936092271809309e-10,6.4518847875849069e-12,1.0971495282525353e-10,1.5627144108113275e-08,1.2619789642247808e-11,8.9850322071474861e-12,3.1550636683628829e-11,1.1499352860421961e-17,5.03417203891151e-11,1.6426309688100252e-11,3.8890591384913621e-19,1.0953231817048569e-14,2.213250902988283e-19,5.5974898039063712e-14
8.622350162233047e-08,0.002885894371687437,5.0182738517536903e-13,3.2647116916646611e-09,4.8464215777545183e-12,1.3264866192603255e-08,3.4917988534763334e-06,1.0342174723489173e-06,3.0630530676526876e-28,2.1458653784505248e-28,1.487424391362435e-21,1.8647815067151384e-14,6.8937299974415507e-20,7.2815522187128361e-13,8.9918892643990583e-14,1.5450805537198229e-21,1.7953433341226064e-19,4.2286983663872806e-16,5.7785436988890296e-17,2.5485995264490476e-25,4.669755910008834e-15,-5.1909291616682337e-23,7.3472549682727524e-14,-1.7332222225645625e-15,1.1265443242087161e-05,6.7642880778936201e-13,3.9288210165698817e-12,1.2619545417637817e-08,7.4087412387427638e-36,-2.4712376443459462e-18,8.9079692218425944e-14,5.2086083109907207e-16,2.0809575720405783e-23,0.88129999999999997,0.0,0.0,0.0,0.0093123444716037979,0.10873435594872315,9.9999999271420075e-05,2.8225647850979448e-05,0.00020250583096172593,0.00013973994705492065,9.9451659201915703e-11,4.5744735744531774e-05,3.9465239004394146e-10,6.5549125432857482e-07,7.5290289921523634e-13,7.1601524036367235e-15,1.7680020395967342e-05,1.7503833781744898e-05,2.4766145453153858e-05,5.7754256857715229e-05,1.0855825083070406e-14,3.2158112437910317e-10,2.5091579641057681e-13,2.5407877330004267e-09,3.1714019238925911e-05,1.4735190521494067e-08,3.3023750735874129e-09,1.3100609799427975e-09,8.8729958320538476e-10,2.6782034203023892e-09,5.5562690017604792e-08,1.0871200511818039e-05,4.5760299069361712e-09,2.9671218988936718e-09,3.939097740197167e-14,3.8670444256148348e-07,7.7059524053914288e-14,1.7720503437495507e-09,4.2723246937754956e-10,6.4938671653549679e-12,1.1043607742820324e-10,1.5878439074667912e-08,1.2822647886148853e-11,9.1294630841115539e-12,3.2057883108612947e-11,1.168423044862309e-17,5.2484609947964512e-11,1.7126058342942696e-11,4.0547301841369204e-19,1.1419478740674987e-14,2.3075337560695966e-19,5.8357640116369844e-14
8.695914466152272e-08,0.0028858930300566478,5.1251492441858242e-13,3.3163112455061929e-09,4.879404754753441e-12,1.3612477784115986e-08,3.5315383754319025e-06,1.0638513573145352e-06,3.3136570717551748e-28,2.6514465696540927e-28,1.5724161647039732e-21,1.9428872986481638e-14,7.2698799330912755e-20,7.47894040921159e-13,9.4298352327850964e-14,1.6507024030113908e-21,1.8907031974613813e-19,4.4292549763427088e-16,6.1538875665438467e-17,2.7496393375957067e-25,4.902697680850483e-15,-5.2693463514312507e-23,7.6405092494105161e-14,-1.7131448135236715e-15,1.1438591971864914e-05,6.8746004985933043e-13,4.0294083971265084e-12,1.3095058412002443e-08,8.0844140448400707e-36,-2.4712358204057213e-18,9.3383088295760325e-14,5.5387863803875294e-16,2.1939271246125876e-23,0.88129999999999997,0.0,0.0,0.0,0.0093075283540338723,0.1087336476404645,9.9999999251659583e-05,2.8446186718738373e-05,0.00020379284013339599,0.00014048657548503706,1.0008311062377946e-10,4.5989047405317711e-05,3.9446112915302223e-10,6.5965327926395436e-07,7.5692397300559812e-13,7.2056156080020935e-15,1.8069414218517883e-05,1.7886364101799964e-05,2.4970534931240901e-05,5.8653935534480182e-05,1.1092693622642456e-14,3.2863336526147441e-10,2.5644842932413248e-13,2.5988378395275082e-09,3.1976944301606893e-05,1.5182996833376913e-08,3.4031036936292211e-09,1.3521983107547788e-09,9.169147389467924e-10,2.8043971313613257e-09,5.5860953157644076e-08,1.1032248557002704e-05,4.6437921642281253e-09,3.0110597380685968e-09,3.9639888127392419e-14,3.9869355062676186e-07,8.0752964719816586e-14,1.7870240373259574e-09,4.4569962282850082e-10,6.5355970624504096e-12,1.1115298836784996e-10,1.6131340148539754e-08,1.3026800441708119e-11,9.2748154838434195e-12,3.2568366650843384e-11,1.1870287878412331e-17,5.4701469262775193e-11,1.7849980250390331e-11,4.2261244391238131e-19,1.1901819981484481e-14,2.4050736689671746e-19,6.0822633866925065e-14
8.769478770071498e-08,0.00288589168569224,5.2341019299044796e-13,3.3682331336349866e-09,4.9122347353004834e-12,1.3965193049929866e-08,3.5711388277358776e-06,1.0939968405568234e-06,3.5817502578490364e-28,2.1475296539234362e-28,1.6612447688693271e-21,2.0234988684655665e-14,7.662082112642522e-20,7.6794654137944728e-13,9.8852230171040183e-14,1.7623487481030382e-21,1.9901580415054087e-19,4.6368744711944622e-16,6.5492506673904525e-17,2.9644456153137659e-25,5.145196425792787e-15,-5.3439176370963716e-23,7.9425963354303266e-14,-1.6919822947796298e-15,1.1612662979955472e-05,6.9855590183060397e-13,4.1315771291847766e-12,1.3583501247064023e-08,8.8138472383601916e-36,-2.4712340037710259e-18,9.7855749601912509e-14,5.8868801436415658e-16,2.3118243823253615e-23,0.88129999999999997,0.0,0.0,0.0,0.0093027160389260125,0.10873293707176855,9.999999923158459e-05,2.8666397465359162e-05,0.00020507166308150087,0.00014122562729228569,1.0071053215187502e-10,4.6230871590769599e-05,3.9427002204428327e-10,6.6378874259381481e-07,7.6090410596721456e-13,7.2507886709774971e-15,1.8463188858090868e-05,1.8273401360392664e-05,2.5174809872233929e-05,5.9558831302021166e-05,1.1332347800111131e-14,3.3576907318786631e-10,2.6204341815800264e-13,2.657577876960349e-09,3.2239742538627821e-05,1.5639469266846724e-08,3.505789945093113e-09,1.3952146646912581e-09,9.4717668120723384e-10,2.9351724268260817e-09,5.6156194712779508e-08,1.1193969998918872e-05,4.7118369603668507e-09,3.0551807824339797e-09,3.9887224377998356e-14,4.1093107662203434e-07,8.4600346273881691e-14,1.80199050351997e-09,4.6477566355589614e-10,6.577074847225076e-12,1.1186569142844232e-10,1.6385837194635336e-08,1.3232239089713401e-11,9.4210835544353862e-12,3.3082066755448002e-11,1.2057517658095331e-17,5.6994196128363865e-11,1.8598696139084836e-11,4.4033888658828328e-19,1.2400668463717763e-14,2.5059542775222539e-19,6.3371989650974697e-14
8.843043073990724e-08,0.002885890338583695,5.3451807264601697e-13,3.4204752243482171e-09,4.944880368020645e-12,1.4323010135917082e-08,3.6105954224365166e-06,1.1246552756489859e-06,3.8683278868412559e-28,2.9179205302124543e-28,1.7540334222004468e-21,2.1066681195260965e-14,8.0708138068406329e-20,7.8831321382656863e-13,1.0358577307531958e-13,1.8802921588638937e-21,2.0938433218867507e-19,4.8517048382632778e-16,6.9654499117957919e-17,3.1938110540073316e-25,5.3975514343373025e-15,-5.4157001157359904e-23,8.2536811326607695e-14,-1.6696864224556611e-15,1.1787646892711301e-05,7.0971573248064612e-13,4.2353350988118471e-12,1.4085077200663088e-08,9.6006636396619082e-36,-2.4712321941186951e-18,1.0250265602726545e-13,6.2536887190292474e-16,2.434809009794639e-23,0.88129999999999997,0.0,0.0,0.0,0.0092979075497392327,0.1087322242515977,9.9999999211194528e-05,2.8886280490463718e-05,0.00020634230993591963,0.00014195713056995091,1.0133392880546962e-10,4.6470217584287909e-05,3.9407906971346768e-10,6.6789767739656869e-07,7.6484345089360464e-13,7.2956719538896121e-15,1.8861329258888445e-05,1.8664939870393548e-05,2.5378970364952365e-05,6.0468902484325259e-05,1.1574784024155961e-14,3.4298814623987454e-10,2.6770054991276307e-13,2.7170059028934557e-09,3.2502414050638659e-05,1.6104660737227965e-08,3.6104458879593216e-09,1.43911657219693e-09,9.7809072784157541e-10,3.0706423877243518e-09,5.6448425815696643e-08,1.1356353214348231e-05,4.7801593940383364e-09,3.0994818538933124e-09,4.0132988792595019e-14,4.234192782171417e-07,8.8606578749260048e-14,1.8169497479802327e-09,4.8447399332716059e-10,6.6183009091132648e-12,1.1257419275332213e-10,1.6641920094074902e-08,1.3438955624192345e-11,9.5682614534062687e-12,3.3598962900636145e-11,1.2245912308035031e-17,5.9364716017641886e-11,1.93728357995891e-11,4.5866725723265158e-19,1.2916443133910661e-14,2.6102604385627542e-19,6.6007848609020786e-14
8.91660737790995e-08,0.00288588898872152,5.458435463730134e-13,3.4730354942703884e-09,4.9773840136242405e-12,1.4685926340140017e-08,3.6499034954657242e-06,1.155827912203677e-06,4.1744283846817033e-28,2.1349494006529703e-28,1.8509074007689688e-21,2.1924472411930507e-14,8.4965565538260162e-20,8.0899449797003167e-13,1.0850432612874263e-13,2.0048141025596196e-21,2.2018977965595851e-19,5.0738940236139611e-16,7.4033237477272499e-17,3.4385647023437903e-25,5.6600679861048013e-15,-5.4824748927873494e-23,8.5739290109789683e-14,-1.6462073151478685e-15,1.1963534371478525e-05,7.2093891253149974e-13,4.3406900867202443e-12,1.4599989693133822e-08,1.0448681960216829e-35,-2.4712303910801411e-18,1.073288755649596e-13,6.6400383862253747e-16,2.5630438609619778e-23,0.88129999999999997,0.0,0.0,0.0,0.0092931029092613877,0.10873150918921845,9.9999999190489018e-05,2.9105836193921702e-05,0.00020760479155257488,0.00014268111404484927,1.0195330596120456e-10,4.6707094876471363e-05,3.9388827312800941e-10,6.7198011910619122e-07,7.6874216398851843e-13,7.3402658437957159e-15,1.9263819832567961e-05,1.9060973432414523e-05,2.558301649872218e-05,6.1384107516294147e-05,1.1819998386457742e-14,3.5029047296283668e-10,2.7341960399119682e-13,2.7771198852541482e-09,3.2764958938875572e-05,1.6578622769561637e-08,3.7170832669814236e-09,1.4839104216937056e-09,1.0096620918610743e-09,3.210921312512201e-09,5.6737657852992653e-08,1.1519386638079091e-05,4.8487545884659843e-09,3.1439597902602104e-09,4.0377184147619752e-14,4.361603900286142e-07,9.2776673059783927e-14,1.8319017763909129e-09,5.0480813306240366e-10,6.6592756594790696e-12,1.1327849885186929e-10,1.6899578745038127e-08,1.3646941853099434e-11,9.7163433481905122e-12,3.4119034599416068e-11,1.2435464361277646e-17,6.1814981966010759e-11,2.0173038046535106e-11,4.7761268028873582e-19,1.3449568935742034e-14,2.7180782248031511e-19,6.8732382533309972e-14
8.990171681829175e-08,0.0028858876360972467,5.5739168929582918e-13,3.5259117881815441e-09,5.0096937148038179e-12,1.5053938128073341e-08,3.689058506472201e-06,1.1875158966226875e-06,4.5011337353576723e-28,3.4192437416075081e-28,1.9519940216926893e-21,2.280888696255379e-14,8.9398025109662972e-20,8.2999078333201827e-13,1.1361333290765793e-13,2.1362050840441885e-21,2.3144635899634104e-19,5.3035898534631042e-16,7.8637322956989509e-17,3.6995731531257265e-25,5.9330573786707069e-15,-5.5464164216750173e-23,8.9035057594699434e-14,-1.6214934235124316e-15,1.2140316113378836e-05,7.3222481481077078e-13,4.4476497687775518e-12,1.5128442247743135e-08,1.1361927066399145e-35,-2.4712285942483019e-18,1.1233956437852285e-13,7.0467831709788185e-16,2.696694991371861e-23,0.88129999999999997,0.0,0.0,0.0,0.0092883021396180845,0.10873079189419414,9.9999999169467598e-05,2.9325064975832645e-05,0.00020885911950126236,0.00014339760706176961,1.0256866934710484e-10,4.694151316000844e-05,3.9369763322740934e-10,6.7603610547274673e-07,7.7260040478185851e-13,7.3845707530525129e-15,1.9670644470209942e-05,1.9461495343075475e-05,2.5786948363361139e-05,6.2304404946748949e-05,1.2067986666829117e-14,3.5767593251869348e-10,2.7920035236852103e-13,2.8379177041465097e-09,3.3027377305143516e-05,1.706140549640834e-08,3.825713511142095e-09,1.5296024588142699e-09,1.041895880619983e-09,3.3561246973929116e-09,5.702390245897059e-08,1.168305876398557e-05,4.9176176918658999e-09,3.1886114455536452e-09,4.0619813336614638e-14,4.4915662332163759e-07,9.7115741541648202e-14,1.8468465944706943e-09,5.2579172067456146e-10,6.6999995299888109e-12,1.1397861658756612e-10,1.7158803063589644e-08,1.3856189598986767e-11,9.8653234166157859e-12,3.4642261401273331e-11,1.2626166364164364e-17,6.4346974446475971e-11,2.0999950677640144e-11,4.9719049288145743e-19,1.4000476782861667e-14,2.829494919322397e-19,7.1547793728980943e-14
9.063735985748401e-08,0.0028858862807033983,5.6916768173704455e-13,3.5791021562052116e-09,5.0418815138934039e-12,1.5427041147883052e-08,3.7280560376332105e-06,1.2197202728914505e-06,4.8495712989725836e-28,1.7853395296170792e-28,2.0574226255365283e-21,2.3720452072572779e-14,9.4010443503200059e-20,8.5130241002932965e-13,1.1891833575178335e-13,2.2747648404391351e-21,2.4316862582148755e-19,5.5409399562181445e-16,8.3475574714266714e-17,3.9777417477216217e-25,6.2168369536859242e-15,-5.6032542058843498e-23,9.2425775422130755e-14,-1.5954914885236351e-15,1.2317982852070115e-05,7.4357281407595389e-13,4.5562217165130226e-12,1.5670638451704286e-08,1.2344635262528516e-35,-2.4712268031253277e-18,1.1753996684196209e-13,7.4748054307611781e-16,2.8359316695675351e-23,0.88129999999999997,0.0,0.0,0.0,0.0092835052622810919,0.1087300723763784,9.999999914812989e-05,2.9543967236508316e-05,0.00021010530605405933,0.00014410663956801123,1.0318002503687209e-10,4.7173482324600402e-05,3.9350715092358954e-10,6.800656765247609e-07,7.764183360461197e-13,7.4285871189051116e-15,2.0081786554218035e-05,1.9866498403278209e-05,2.5990766049164254e-05,6.3229753441364963e-05,1.2318744338349435e-14,3.6514439483901202e-10,2.8504255976165744e-13,2.8993971536885423e-09,3.3289669251799357e-05,1.7553057656353638e-08,3.9363477332692022e-09,1.5761987857197239e-09,1.0747970950697239e-09,3.5063692162645235e-09,5.7307171509471501e-08,1.184735814607258e-05,4.9867438778876644e-09,3.2334336902837525e-09,4.0860879391711396e-14,4.6241016572497538e-07,1.0162899846784532e-13,1.8617842079717793e-09,5.4743850888424554e-10,6.7404729741020865e-12,1.1467455318524828e-10,1.7419582984502446e-08,1.4066690699672799e-11,1.0015195847379092e-11,3.5168622893842645e-11,1.2818010876940723e-17,6.6962701234665694e-11,2.1854230429488653e-11,5.1741624377051026e-19,1.4569603529522113e-14,2.944599009606047e-19,7.445631486400392e-14
9.137300289667627e-08,0.002885884922533493,5.8117678970104917e-13,3.6326043405131021e-09,5.073840350464606e-12,1.5805230245713315e-08,3.766891793786241e-06,1.2524419834176582e-06,5.2209134053156667e-28,4.4463356202051859e-28,2.1673245580213533e-21,2.4659697444904219e-14,9.8807897224699882e-20,8.7292966944020367e-13,1.2442497601336245e-13,2.4208024546157593e-21,2.5537148555723382e-19,5.7860916851025186e-16,8.8557030963501541e-17,4.2740157981518476e-25,6.5117301213432477e-15,-5.6585316239975027e-23,9.5913108550522878e-14,-1.5681465160048574e-15,1.2496525358487027e-05,7.5498228741030542e-13,4.6664133976425603e-12,1.6226781917729295e-08,1.3401267190817504e-35,-2.4712250172076545e-18,1.2293541555322556e-13,7.9250164417238133e-16,2.9809263876104542e-23,0.88129999999999997,0.0,0.0,0.0,0.0092787122980775728,0.10872935064590769,9.9999999126475621e-05,2.976254337645536e-05,0.00021134336417288172,0.00014480824209800382,1.0378737944376047e-10,4.7403012451912392e-05,3.9331682710128155e-10,6.8406887452887319e-07,7.8019612371328868e-13,7.4723154030462936e-15,2.0497228970158877e-05,2.0275974926491799e-05,2.6194469646889416e-05,6.4160111785540116e-05,1.2572266572506758e-14,3.7269572077824505e-10,2.9094598379765771e-13,2.9615559438435522e-09,3.3551834881735195e-05,1.805362659318889e-08,4.0489967298063319e-09,1.6237053604978446e-09,1.108370629077874e-09,3.6617727002990621e-09,5.7587477115739549e-08,1.2012273399488369e-05,5.0561283460415233e-09,3.2784234117288365e-09,4.1100385448220009e-14,4.7592318095831818e-07,1.0632176053707264e-13,1.8767146226789114e-09,5.6976236300905691e-10,6.78069646391523e-12,1.1536631620095534e-10,1.7681908462053706e-08,1.4278437008889108e-11,1.0165954840507265e-11,3.5698098704527503e-11,1.3010990474346897e-17,6.9664197265728716e-11,2.2736542930504006e-11,5.3830569223692993e-19,1.5157391939442876e-14,3.063480181209765e-19,7.7460208810062475e-14
