Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509)
2.7137786370371474e-16,0.0018779053215679901,3.2010229895745195e-31,1.2896436118962658e-26,4.0187940152744743e-21,3.2010088988673623e-31,6.1374940898695648e-20,2.6219441970538381e-32,4.7667382268419941e-56,1.4367922801177119e-44,1.1478993988465901e-47,3.3297189838259108e-44,1.1333423570788608e-37,5.2716784210902636e-25,4.2900846566803515e-38,2.3602273738967507e-55,8.1523517627900208e-51,1.2061908796025419e-39,8.6359597582363793e-52,1.7138998043525287e-75,4.6387213896708562e-48,2.1496992310807287e-65,6.7498280985787437e-39,1.0580715360087002e-57,5.858120488683522e-30,2.9955138590245661e-45,8.4307252173969665e-48,2.5693405956993647e-39,2.0386858838651753e-71,5.589991597964526e-78,1.1892583364175667e-46,2.6668135623150601e-59,1.0458736127984565e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999994310796,0.108803,0.0001,2.5537625434303669e-14,2.6572916891953986e-13,2.6572918840604687e-13,1.4826359178802663e-19,2.6161879221282657e-19,1.1921316285983295e-14,1.8460951616064947e-19,3.2408472598693139e-27,2.1990500033850948e-27,1.7632903369957104e-31,1.0189318192023756e-23,1.4126806924051162e-18,2.4497251691177136e-22,6.4075555757433949e-32,3.0088746640615163e-35,2.9795279240831953e-37,1.0461860531771746e-40,1.4705652440998143e-18,4.4325000688489264e-48,7.7730730155369347e-55,8.1236762041348044e-57,4.8575091589123814e-64,1.9987409771851242e-61,1.7226170502229845e-23,5.8581168431976477e-30,3.255169186394873e-36,3.97065865374513e-37,1.3622273405282811e-20,6.5472036484230875e-43
5.429915031361034e-16,0.0018779053215679901,1.2812394110740856e-30,5.1619237269292313e-26,8.041058464124239e-21,1.281234869970677e-30,1.2284398798094166e-19,1.0497701384294002e-31,1.9079365184332941e-55,2.560650539496202e-44,4.5945892585509531e-47,1.6667909508860999e-43,2.2676684207313661e-37,1.0547937613556975e-24,1.7171520017361628e-37,1.8896170761663719e-54,6.5268381621777912e-50,4.8279072098094654e-39,6.9140573912953082e-51,5.4880869139585808e-74,7.4265745660671204e-47,1.5879256021092125e-64,5.4028965530196882e-38,1.4249198217429105e-56,4.6900531734316722e-29,4.7967197222218025e-44,3.3747751449067508e-47,2.0570246963875012e-38,1.6321869451970713e-70,8.3904950837393046e-77,1.9039978835266066e-45,8.5393794816928512e-58,6.7020798683600602e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999988616653,0.108803,0.0001,5.1097438198100762e-14,5.3168872497760857e-13,5.3168872113059137e-13,4.0806230093042949e-19,1.0471552940726249e-18,2.3847088559581128e-14,7.3886112081255239e-19,1.7248167302906233e-26,9.9316807914139123e-27,1.4117106033132236e-30,4.0783795813519728e-23,5.6532052283391786e-18,9.8052770119586218e-22,5.0206937053592888e-31,2.4089266476594732e-34,2.3845951120328307e-36,1.6746905405749149e-39,5.8848451538088422e-18,1.4191177433996798e-46,4.9773635663890429e-53,5.2018673745662432e-55,6.2209082677624489e-62,1.2799683079208467e-59,6.894949271045179e-23,4.6900473337484361e-29,5.2093322331354652e-35,6.3575285839345018e-36,2.7256339327286102e-20,1.0484085470320961e-41
1.086218782000881e-15,0.0018779053215679901,5.1266083821444058e-30,2.0654325564008306e-25,1.6085523933629524e-20,5.1265851856607981e-30,2.4590448406081268e-19,4.2029221106576104e-31,7.6342231124929203e-55,3.6098042445557662e-44,1.8384342973587321e-46,7.5730865322874496e-43,4.5363176899167236e-37,2.1100458057388795e-24,6.8708457073120298e-37,1.5122680469196287e-53,5.2234538059582096e-49,1.9317919618571612e-38,5.5334089419357298e-50,1.7562818460836197e-72,1.1882801463536675e-45,9.3315394323522236e-64,4.3222474498924146e-37,3.022087380884573e-55,3.7534596096333887e-28,7.677858371992451e-43,1.3512740167185308e-46,1.6462356987406351e-37,1.3062434179712584e-69,1.0043776848281189e-75,3.0464689484220915e-44,2.7327239216629833e-56,4.2920429080758287e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999977228349,0.108803,0.0001,1.022170637017383e-13,1.0636066632234442e-12,1.0636062145489585e-12,9.9276769187944789e-19,4.1899717917148248e-18,4.7680936329716589e-14,2.9559431330021193e-18,8.2224438162656601e-26,4.2369593545348214e-26,1.1298074237643279e-29,1.6318808989687618e-22,2.2610594378476461e-17,3.9233826399312374e-21,3.8535859406327496e-30,1.9278696279036719e-33,1.9070594308937975e-35,2.6787718814553572e-38,2.3537062848267645e-17,4.5400435203280687e-45,3.1847548093450071e-51,3.3284038786621693e-53,7.9609176031861963e-60,8.1912090738178492e-58,2.7588712555012445e-22,3.753450268395524e-28,8.3281634233485733e-34,1.0173950197062186e-34,5.4524343176303615e-20,1.6781458158079536e-40
2.172673339730436e-15,0.0018779053215679901,2.0509654157458081e-29,8.2630006949109108e-25,3.2174201164437135e-20,2.0509493507866816e-29,4.9251508162927331e-19,1.6834222952847605e-30,3.0541798239529674e-54,4.370876343809284e-44,7.3549352760896429e-46,3.5143900104532069e-42,9.0736047958376385e-37,4.2205507183475378e-24,2.7487866826866679e-36,1.210044352841865e-52,4.1795560891719842e-48,7.7284274667464843e-38,4.427666619520377e-49,5.6171619388863497e-71,1.9001790549719843e-44,4.6840479789111402e-63,3.455718336141834e-36,8.7326996980787697e-54,3.0033246358492938e-27,1.2287018576988563e-41,5.4355823635148722e-46,1.3172266507286421e-36,1.045189688832237e-68,1.0245720702700864e-74,4.87160918299298e-43,8.7399895469277466e-55,2.7477670295849992e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999954451777,0.10880299999999997,0.0001,2.044563146131868e-13,2.1274380647790483e-12,2.1274349133329409e-12,2.204496609649365e-18,1.6762508628209094e-17,9.5277949725575955e-14,1.1821990986630209e-17,3.625324798396987e-25,1.7512697805465435e-25,9.0403343244350354e-29,6.5285701642975076e-22,9.0380457777662342e-17,1.5696046033006228e-20,2.8491936700077752e-29,1.5425828156116336e-32,1.5237950409869263e-34,4.2810820713053533e-37,9.4083794498306441e-17,1.4511751883284756e-43,2.0359706735691295e-49,2.1278046238566137e-51,1.0178688573872063e-57,5.2382690738687241e-56,1.1037228989960438e-21,3.0033097164857118e-27,1.3295368512000562e-32,1.6274481165704806e-33,1.0905983890483372e-19,2.6856096660476797e-39
4.345582455189545e-15,0.0018779053215679897,8.2044407833429134e-29,3.3054097096721927e-24,6.4350540829843584e-20,8.2043167105017844e-29,9.8769468044795516e-19,6.7500785602212131e-30,1.2217661330206637e-53,4.8501491937326316e-44,2.9422143305015275e-45,2.031799644537436e-41,1.8148133278110742e-36,8.4415638411987742e-24,1.0996052641667103e-35,9.6812763802978637e-52,3.3439614267621839e-47,3.0916239565737418e-37,3.5426276370246804e-48,1.7950486039397108e-69,3.0359464651976511e-43,2.1333623161887974e-62,2.7604686727307131e-35,2.742973480359573e-52,2.4028665094313266e-26,1.966105525887041e-40,2.269175575730566e-45,1.0538632277040309e-35,8.3622552922683748e-68,9.443575517291897e-74,7.7834478631355435e-42,2.7928975787965731e-53,1.7588350817011636e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999908898702,0.10880299999999989,0.0001,4.0893481605277764e-13,4.2550831418949801e-12,4.2550671592509787e-12,4.6429064632729836e-18,6.7054636621478881e-17,1.9019008516370749e-13,4.7262193555710334e-17,1.5258726261699556e-24,7.1187533847221694e-25,7.2332075908481582e-28,2.6116281720463908e-21,3.6093951426972838e-16,6.2788990684016441e-20,1.97693382117527e-28,1.2341743511387133e-31,1.2157377620913839e-33,6.8318604788570835e-36,3.7572900074354881e-16,4.6318538068321869e-42,1.2997076358808319e-47,1.3583332338782454e-49,1.2995746606194425e-55,3.3461881511275565e-54,4.4152089103618409e-21,2.402842738502587e-26,2.1171788752825702e-31,2.601896179338246e-32,2.1812878256760728e-19,4.2975087614286819e-38
6.5184915706486555e-15,0.0018779053215679901,1.7434725445344976e-28,7.0240762674989908e-24,9.6525865735645668e-20,1.7434372388388773e-28,1.484832665009749e-18,1.4367647075563496e-29,2.5963076396863266e-53,4.8980239410936235e-44,6.2523563805045383e-45,5.5936491856023564e-41,2.7222616031045632e-36,1.2662580263949332e-23,2.3367191091983133e-35,2.7683078991497961e-51,9.5618713427695821e-47,6.5698601761453225e-37,1.0130248739607755e-47,8.190849802208687e-69,1.1166337131635002e-42,4.7295348783723668e-62,7.8862445864746532e-35,1.2497475135801576e-51,6.8708289240292669e-26,7.2367073373083459e-40,5.0864536880493657e-45,3.0134341700464485e-35,2.3911315377624472e-67,2.8109802280927007e-73,2.8627844285896691e-41,1.2743860989792468e-52,9.8088458783199487e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999863345661,0.10880299999999976,0.0001,6.1341331710906239e-13,6.3827105260708417e-12,6.3826742540801459e-12,7.0826201859215876e-18,1.4249325790421697e-16,2.8482116399309878e-13,1.0039109593757327e-16,3.2920095479499352e-24,1.5195601421608608e-24,2.0683463220946125e-27,5.5498246285917229e-21,7.661180772380519e-16,1.3342935736287149e-19,5.2292735914440372e-28,3.5290385224623806e-31,3.4707446001969866e-33,2.5113585976636164e-35,7.9750974397627949e-16,2.1124866174386103e-41,7.1345281167961513e-47,7.4563461004219641e-49,8.3775007483533083e-55,1.8372838381105038e-53,9.3824818214315213e-21,6.8707416123007002e-26,7.774671768706556e-31,9.5728813857342317e-32,3.2719567851984749e-19,1.5818250034375281e-37
8.691400686107766e-15,0.001877905321567989,2.9741762486228073e-28,1.1982260649548373e-23,1.2870017591844803e-19,2.9741019011300033e-28,1.9839290173856177e-18,2.4546647611875492e-29,4.4290392105674268e-53,5.2845444617166231e-44,1.0665920323402167e-44,1.2038866669713455e-40,3.6297053054872809e-36,1.6883599988865222e-23,3.9862215287045558e-35,5.8392427698376895e-51,2.0169025209864921e-46,1.1207552306777548e-36,2.1368615324739729e-47,2.4401992289424029e-68,2.8301807303878534e-42,8.2415067784115888e-62,1.6620912099636266e-34,3.720952288891109e-51,1.4492696639228001e-25,1.8354029925472357e-39,9.3074115488121289e-45,6.3562349861854268e-35,5.0436395794582036e-67,6.0640692527974662e-73,7.2559132037026666e-41,3.7965347916644872e-52,3.6986027784944414e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999817792707,0.10880299999999959,0.0001,8.1789181778204137e-13,8.5103202378994436e-12,8.5102561983814991e-12,9.5224307500665643e-18,2.4307781145820667e-16,3.7917201848672603e-13,1.7118931236218647e-16,5.6609354399043317e-24,2.5978844611466625e-24,4.3629237474086128e-27,9.467438402817298e-21,1.3055175074332959e-15,2.2761695046046656e-19,1.0312343391315774e-27,7.4438364936895989e-31,7.3102344331228512e-33,6.3619350491453779e-35,1.3590110507199683e-15,6.2905999189960136e-41,2.4509548778004795e-46,2.5615111845905609e-48,3.2692608857681135e-54,6.3142284329835531e-53,1.6005514068238478e-20,1.4492475614913317e-25,1.9677093527814499e-30,2.4269960399184657e-31,4.3626052684531935e-19,4.0119799317599225e-37
1.3037218917025984e-14,0.0018779053215679884,6.1576609484564464e-28,2.4807580593452574e-23,1.9304641490484828e-19,6.157458080240109e-28,2.9867178359162119e-18,5.0949208924663708e-29,9.1698366180215748e-53,1.3954037345071699e-43,2.2082714275827503e-44,3.5773654031603714e-40,5.4445819779826144e-36,2.5325647195708423e-23,8.2530821899664205e-35,1.5949007429827082e-50,5.5088610556455272e-46,2.3204111404357754e-36,5.8369360816089297e-47,1.0672094412655976e-67,9.8863322905010017e-42,1.7132865905586219e-61,4.5335347771497682e-34,1.6265026178094424e-50,3.9584290910259072e-25,6.4185436868727413e-39,2.2670314977315569e-44,1.7360833747958799e-34,1.3775855563829644e-66,1.6859275610615264e-72,2.53462147486767e-40,1.6602753256212738e-51,2.6868599902080578e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999726686939,0.10880299999999914,0.0001,1.2268488182284042e-12,1.2765498245943502e-11,1.2765361061975597e-11,1.4402027516704998e-17,5.0326114180758908e-16,5.6721863020821933e-13,3.5419449125711476e-16,1.1813455179244567e-23,5.3887876567004237e-24,1.1917454251911635e-26,1.9601273802486723e-20,2.6980925530093994e-15,4.7125542943212543e-19,2.5360969387588685e-27,2.0331578549275893e-30,1.9918412850691478e-32,2.2204179184412712e-34,2.8086468198281409e-15,2.7489034116977794e-40,1.3162415425182673e-45,1.3756145868257843e-47,2.1236883824228093e-53,3.395809710254953e-52,3.3137458851643577e-20,3.9583520440732239e-25,6.8569489258273561e-30,8.4819829967796265e-31,6.5438541810148764e-19,1.4031083503513759e-36
1.7383037147944205e-14,0.0018779053215679875,1.0472529956030743e-27,4.21907249255033e-23,2.57388922696951e-19,1.047210559553031e-27,3.9967081225590792e-18,8.68592780336784e-29,1.5595535859787055e-52,-8.3555730095378836e-43,3.755719033466441e-44,8.2148165209531911e-40,7.2594418344455675e-36,3.3767706564623793e-23,1.4036457333792114e-34,3.3370936726428527e-50,1.1526470873849072e-45,3.9464410915052817e-36,1.2213726183458738e-46,3.1072408938405217e-67,2.4680614858431804e-41,3.3261879198956569e-61,9.4742335869417818e-34,4.7347754679854732e-50,8.2823681778201642e-25,1.6038240625270188e-38,4.6381452271329992e-44,3.6324492555638654e-34,2.8823786030529311e-66,3.7046039310379569e-72,6.3275251422182379e-40,4.8337535240651703e-51,9.879770052959231e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999635581395,0.10880299999999853,0.0001,1.6358058172652157e-12,1.7020611427631559e-11,1.7020373442769311e-11,1.9281544280513755e-17,8.5591037334008428e-16,7.5424163520562167e-13,6.0201530814438845e-16,2.0182534721884165e-23,9.1724669617858992e-24,2.493701070233104e-26,3.3336710042146104e-20,4.5809511483054725e-15,8.0148383636472819e-19,4.8527954018187091e-27,4.2540569790799462e-30,4.1586795717007334e-32,5.5391837935265732e-34,4.7686554934464407e-15,7.9985847547545144e-40,4.3820695928657892e-45,4.5797378929252531e-47,7.9657436832147644e-53,1.1314480640267601e-51,5.6357992292312782e-20,8.2821761658552225e-25,1.7083831931442947e-29,2.1183084973345224e-30,8.7250278019972763e-19,3.5061680611593919e-36
2.1728855378862425e-14,0.0018779053215679858,1.5999558398780556e-27,6.4456991255307439e-23,3.2172743302555002e-19,1.5998785894112776e-27,5.0144141482577922e-18,1.3302643588925658e-28,2.3826465163781067e-52,1.2345928497516317e-41,5.7379187462296016e-44,1.6350654639501858e-39,9.0742836738850369e-36,4.2209778979490401e-23,2.1444683841555927e-34,6.0750873909427235e-50,2.098361381432349e-45,6.0293009765115228e-36,2.223625365403506e-46,7.5390715526684377e-67,5.2313853257250692e-41,1.5309974021684117e-63,1.722629660458737e-33,1.1484263009613378e-49,1.5077715175094515e-24,3.4026897662134122e-38,8.7782305214354684e-44,6.6126849478263616e-34,5.2472629532326255e-66,5.0317238975674701e-72,1.341203296695145e-39,1.1727480243873992e-50,2.9398686314161623e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999544476095,0.10880299999999775,0.0001,2.0447628147917946e-12,2.127565528159526e-11,2.1275286738598212e-11,2.4160991812020942e-17,1.3076264636284093e-15,9.4017342672558174e-13,9.1915234939157498e-16,3.092640980868938e-23,1.4017857509375028e-23,4.5399959580038223e-26,5.0930951288681746e-20,6.9864753379043783e-15,1.2244858634319361e-18,8.1085295481207129e-27,7.7443479736505421e-30,7.5542375818643361e-32,1.1732562517024164e-33,7.272745969565028e-15,1.9394524601072305e-39,1.1984067961951989e-44,1.252465561287085e-46,2.4274629808171248e-52,3.0971265243219509e-51,8.6101829356804068e-20,1.5077308889582547e-24,3.6138436947443705e-29,4.4918294767199018e-30,1.0906120759031834e-18,7.4391048010698841e-36
3.0420491840698866e-14,0.0018779053215679821,3.0765976658866765e-27,1.2394384879335747e-22,4.5039221185296794e-19,3.0763936727220609e-27,7.0734572652679404e-18,2.5725368427067597e-28,4.5817259038057506e-52,5.8536954544152834e-44,1.1033886157110732e-43,5.6061998982594996e-39,1.2703912171012922e-35,5.9093963869371191e-23,4.1237888398968032e-34,1.6040162140716577e-49,5.5403340091095325e-45,1.1594210051993529e-35,5.8720572319789219e-46,3.889596545144923e-66,1.9107928314707853e-40,3.2003601039320349e-61,4.5330239940771302e-33,5.9239696112275079e-49,3.9809178018370813e-24,1.2466304579020903e-37,3.1715062261541786e-43,1.7458948020367457e-33,1.385423943596005e-65,9.5208177586085502e-72,4.8988201930095863e-39,6.0494714480797971e-50,2.4323312164725126e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999362266223,0.10880299999999568,0.0001,2.862676805219396e-12,2.9785531523452196e-11,2.9784809876830988e-11,3.3919633023130789e-17,2.5144566151471656e-15,1.3087317970462641e-12,1.7648573223104546e-15,5.9687108529718834e-23,2.6947109185594033e-23,1.1988840682948049e-25,9.7937878544338396e-20,1.3380642880054594e-14,2.3546294806462414e-18,1.7692927263216425e-26,2.0447210111056201e-29,1.9827554257590843e-31,4.2753688727099236e-33,1.392891434866952e-14,9.9817028087121237e-39,8.9059763179156587e-44,9.3077325685646053e-46,2.6726756450299037e-51,2.3096420558067064e-50,1.6556792200979858e-19,3.9807702378055437e-24,1.3114057717808205e-28,1.6427960260738643e-29,1.5268059652393249e-18,2.7258257539102373e-35
4.7803764764371747e-14,0.0018779053215679704,7.505596799605607e-27,3.0235891757027004e-22,7.0767311113657966e-19,7.5048077769135614e-27,1.128548503814469e-17,6.3522614789447478e-28,1.1177847573216963e-51,5.4667799752100653e-44,2.6919534909313866e-43,3.3531855921515034e-38,1.9962949794212866e-35,9.2862493497119089e-23,1.0061071843918292e-33,6.2025356952106351e-49,2.142373439297605e-44,2.8286578479232742e-35,2.271440222152376e-45,4.1757645584716595e-65,1.2029265134021118e-39,1.1974681819105136e-60,1.7394872837375991e-32,6.3574839456993055e-48,1.5393030685278208e-23,7.9055085364533626e-37,2.7501042767085571e-42,6.7505938209474361e-33,5.3570857628763782e-65,3.6993806597507839e-71,3.0840185351078701e-38,6.4925630466440298e-49,4.3924795615029049e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998997849393,0.10880299999998951,0.0001,4.4985047676855676e-12,4.6804448253601909e-11,4.6802649908346941e-11,5.3435959504910538e-17,6.1341414163412652e-15,2.0329154077864114e-12,4.2918809222606486e-15,1.461188972854741e-22,6.5604642190316526e-23,4.6373658178026404e-25,2.3893435374790026e-19,3.2363643018670647e-14,5.7444738189883705e-18,4.9263462159602413e-26,7.9063953707542528e-29,7.5644951437228615e-31,2.6765871810808055e-32,3.3689742391706322e-14,1.0653061283562919e-37,1.6822244598318342e-42,1.7581196366648673e-44,9.2365142423491463e-50,4.3871345185272159e-49,4.0391790057560275e-19,1.5392113978421821e-23,8.1298116811298358e-28,1.0374291109542895e-28,2.3990955616305029e-18,1.7290599960739248e-34
6.518703768804463e-14,0.0018779053215679537,1.3903708693763569e-26,5.6008355378794631e-22,9.6488908965981403e-19,1.3901750277591338e-26,1.5622869653502822e-17,1.1897475394504322e-27,2.070699074010627e-51,-1.1723699186824189e-41,4.9869563081620805e-43,1.0715989979404266e-37,2.7221694679279038e-35,1.2663123723785569e-22,1.8639013955279077e-33,1.5393220351850496e-48,5.3168492841097232e-44,5.2402089456301623e-35,5.6387901016264111e-45,1.7363069670443918e-64,3.8993960326892289e-39,5.660952050438975e-60,4.290643786707412e-32,2.6428788805551785e-47,3.8200464448018705e-23,2.5753612650167139e-36,1.1020850285210764e-41,1.6752238783037016e-32,1.3294655599900857e-64,1.6580865867094841e-70,9.997127203506201e-38,2.6991121701388991e-48,2.3031415219822445e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998633436379,0.10880299999998061,0.0001,6.1343327056119933e-12,6.382225635763587e-11,6.3818880427302911e-11,7.2951014436442943e-17,1.1363044600770268e-14,2.7401168293036749e-12,7.9273439304494938e-15,2.7112629811371119e-22,1.2124005580289299e-22,1.1511785642913495e-24,4.4262544632351646e-19,5.9480712376238046e-14,1.0641621895449692e-17,9.7430179997830931e-26,1.9621215356204815e-28,1.8572679690057448e-30,8.6438089657806488e-32,6.1917932918298916e-14,4.4146575533855456e-37,8.7163854509813564e-42,9.1096550712045308e-44,5.8345281959521257e-49,2.2802066661326048e-48,7.4823964302585312e-19,3.819751931413838e-23,2.6081749069304407e-27,3.370013192288994e-28,3.2712541652292972e-18,5.6338712063129462e-34
8.257031061171751e-14,0.0018779053215679322,2.2270211208437297e-26,8.9708079595942064e-22,1.2220401799356261e-18,2.2266302155186456e-26,2.0085574143390665e-17,1.9259358416175487e-27,3.3168332327369431e-51,2.5454491279411895e-41,7.9882410658057402e-43,2.5875504234579869e-37,3.448014690360907e-35,1.6040019615406025e-22,2.9857357660705575e-33,3.0723324212383134e-48,1.0611873985321833e-43,8.3939109833498668e-35,1.125756928497402e-44,5.0759685205548832e-64,9.4800163337995251e-39,3.1435335285957863e-60,8.5147648213005541e-32,7.7243169816826105e-47,7.6241706419287845e-23,6.289476275206008e-36,3.184337716913835e-41,3.3433668014821907e-32,2.653412623445466e-64,2.7630414628315489e-70,2.4304514426574673e-37,7.8889771679719492e-48,8.2326785077537815e-62,0.88129999999999997,0.0,0.0,0.0,0.009889999826902706,0.10880299999996904,0.0001,7.7701606190042791e-12,8.0838965293571239e-11,8.0833502070765753e-11,9.2464808843506173e-17,1.8200529183487601e-14,3.4307183038645321e-12,1.2661788366282439e-14,4.3469404143687159e-22,1.9370848286673622e-22,2.2982068854718507e-24,7.0899320821287176e-19,9.4548765866185569e-14,1.7045640117310202e-17,1.6211581048380589e-25,3.9160892995233496e-28,3.6699251737159187e-30,2.0942622794305273e-31,9.8422898937800211e-14,1.2866296310984474e-36,3.0013999141054919e-41,3.1368250490299199e-43,2.335213849423212e-48,7.8799883356730784e-48,1.1984957733595345e-18,7.6234603998053654e-23,6.2816282321300739e-27,8.2087678032183899e-28,4.1432818465853938e-18,1.3761707489303492e-33
9.995358353539039e-14,0.0018779053215679054,3.2604669654341095e-26,1.3133249955956799e-21,1.4791264052968618e-18,3.2597825150229877e-26,2.4673580169383309e-17,2.8491197576913327e-27,4.8561485904292545e-51,-1.2021348394483732e-40,1.1695758501227096e-42,5.302349336072494e-37,4.1738306500868869e-35,1.9416937137995096e-22,4.3716337502986619e-33,5.3793071777942661e-48,1.8580151548222312e-43,1.2289712673604921e-34,1.9716159930715772e-44,1.2154098235214986e-63,1.9491658236978197e-38,3.2649680384857086e-59,1.4824980659211297e-31,1.8490516329798858e-46,1.3348616298747694e-22,1.2988655394766156e-35,7.5951901194000295e-41,5.8534929905493653e-32,4.6457100175426759e-64,1.0036863245594075e-69,4.9971989687253939e-37,1.8885253411329191e-47,2.3645520607621364e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899997904621367,0.10880299999995473,0.0001,9.4059885078643332e-12,9.7854584588941184e-11,9.7846515242457896e-11,1.1197735358303831e-16,2.6646191480211036e-14,4.1051041039096153e-12,1.8485686705139131e-14,6.3681245027877586e-22,2.8286399102479947e-22,4.0248979404194983e-24,1.0380290417254545e-18,1.3738374599589263e-13,2.4956319628842814e-17,2.4318049294353576e-25,6.8564437878047501e-28,6.362975662327181e-30,4.2917397668042236e-31,1.4301304120923104e-13,3.071533403723358e-36,8.2358706083635965e-41,8.607496309380988e-43,7.2768083335501192e-48,2.1711766762535276e-47,1.7546644333163682e-18,1.334716729636286e-22,1.2799230654777295e-26,1.690938614807525e-27,5.0151786579293121e-18,2.8425930534232157e-33
1.3472012938273615e-13,0.0018779053215678366,5.9176307833581025e-26,2.383477913437909e-21,1.9931043324685371e-18,5.9159883331492608e-26,3.42254586005328e-17,5.2763341766819091e-27,8.8142488983748433e-51,-1.1531230626113878e-38,2.1229476466306833e-42,1.6445377856496667e-36,5.6253747869918291e-35,2.6170837502788644e-22,7.9358164314333622e-33,1.290859507884403e-47,4.4586146772087141e-43,2.2307600160840437e-34,4.7338489105672397e-44,4.8266407651665379e-63,6.0271041250731027e-38,2.2914347227956639e-57,3.5186018176171433e-31,7.3391184308266817e-46,3.2030245967493872e-22,4.0516921548004822e-35,3.0178843092762741e-40,1.4044761357682239e-31,1.1147650460497187e-63,4.1385618651735004e-68,1.5452065072751571e-36,7.4955814155228321e-47,1.306562380402313e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899997175820528,0.10880299999991809,0.0001,1.2677644211989027e-11,1.3188258889712471e-10,1.3186771728736218e-10,1.5099873376389132e-16,4.8360932455382704e-14,5.406603363593216e-12,3.3367205939482446e-14,1.1566744939373862e-21,5.1070568540719636e-22,9.6632582741610368e-24,1.8840880172421035e-18,2.4569604516918474e-13,4.5297248127137647e-17,4.5390478799087246e-25,1.6452364314660563e-27,1.4979809095809677e-29,1.3184078746703305e-30,2.5576343390878616e-13,1.2122682144654505e-35,4.1196897425080412e-40,4.3056004964444087e-42,4.5541443174818665e-47,1.0972881005062824e-46,3.184683320678139e-18,3.2025833192030125e-22,3.888002040349902e-26,5.2480772665792587e-27,6.7585798335387766e-18,8.8712867828708189e-33
1.6948667523008191e-13,0.0018779053215677473,9.361613003232337e-26,3.770376623215014e-21,2.506823025624608e-18,9.3583799532273512e-26,4.4278421562426879e-17,8.5144068650209601e-27,1.3944837933216996e-50,1.8627622286162787e-37,3.3588073940593365e-42,3.7104867553845341e-36,7.0768018909042614e-35,3.292482574211979e-22,1.2556917232610106e-32,2.541085976110777e-47,8.7768445213197063e-43,3.5293834230955491e-34,9.3237285647534922e-44,1.3896737295476634e-62,1.4408414333667936e-37,-3.6326871158355626e-56,6.8531031572214256e-31,2.1102837376636977e-45,6.3048218636709566e-22,9.7640631378620331e-35,8.7186584615508495e-40,2.7644125113609056e-31,2.1943348718746862e-63,-6.1050706516627607e-67,3.6939754457151434e-36,2.1570806537046596e-46,4.6721252140806337e-60,0.88129999999999997,0.0,0.0,0.0,0.009889999644703322,0.10880299999987074,0.0001,1.5949299817989004e-11,1.6590634378819297e-10,1.6588248898880208e-10,1.9001524048764817e-16,7.650484089713656e-14,6.6475427973464581e-12,5.249739560133147e-14,1.830654258796482e-21,8.0362393582347921e-22,1.9031641802351842e-23,2.98076554292231e-18,3.8301507599815482e-13,7.1663504813506626e-17,7.2847095814082894e-25,3.2385168220888307e-27,2.8948906263366402e-29,3.1330770199244146e-30,3.9870910834898607e-13,3.4720717546528947e-35,1.3943941067329926e-39,1.4573245195454978e-41,1.7891498441514017e-46,3.7432405968191342e-46,5.0381744018111503e-18,6.3037813519479615e-22,9.1463165297542425e-26,1.2588671029896084e-26,8.5014580456770134e-18,2.1387814899280566e-32
