Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832)
1.0439953769318634e-07,0.0027275789660903232,8.3081867105550798e-18,6.6054112420133952e-13,1.3538639941425008e-15,-4.0310934793019212e-17,3.1466020479841622e-08,3.087573800871277e-10,2.3987598030849545e-38,-1.7709573310765173e-30,1.6257917823119781e-30,-3.930601052580268e-15,-3.0189750467775294e-32,1.0040695582902447e-16,-3.892047268347115e-17,-2.0344775725735691e-30,1.5627761119501721e-26,1.11179308071986e-21,7.2435999447501232e-24,9.005512270791072e-47,5.8730012663129393e-29,2.721257086485814e-26,1.9729489302323414e-38,1.9855788026143667e-15,-3.9589738662046281e-30,-3.3802473547980246e-29,-4.851211849677742e-19,-1.9292739383829795e-15,2.6102473549266632e-47,1.6399430853018216e-19,1.2165889318233617e-21,7.0502911704144305e-25,4.4704629260779431e-33,0.88129999999999997,0.0,0.0,0.0,0.0098718731820775334,0.10879693048350747,9.9999999999898564e-05,1.417526267394883e-06,8.1508144237084519e-06,2.3483766093769733e-06,1.1946021682917768e-11,5.8794941903673943e-06,1.3389388408267161e-12,8.123048135666439e-08,2.4726709932550152e-13,2.0687848235569703e-15,7.7004849599962253e-08,9.095437334441e-08,8.1403193039616819e-08
1.0505636353484486e-07,0.0027275788623331246,8.4024351986684814e-18,6.6804540019379789e-13,1.3732076281652254e-15,-3.9237408183634936e-17,3.1856126752910545e-08,3.1651079292328284e-10,2.1255093192219415e-38,-3.0071549497823628e-30,1.6484389570479002e-30,-3.9303359355988052e-15,-2.9791692109774201e-32,1.0104562924467814e-16,-3.9185580671933325e-17,-2.1773958422786074e-30,1.6044681417717759e-26,1.1397142103964316e-21,7.5191857894698519e-24,9.0599804502201922e-47,5.8730089395001131e-29,2.6463254102530112e-26,1.9728422394375067e-38,1.9855787939747353e-15,-4.0131783822238278e-30,-3.4029592685430313e-29,-4.8512118496745112e-19,-1.9300682840332255e-15,2.3361851606128641e-47,1.6399430571465446e-19,1.2238821590492164e-21,7.181702405288247e-25,4.4704629260704364e-33,0.88129999999999997,0.0,0.0,0.0,0.0098717598755998729,0.10879689204229696,9.9999999999897927e-05,1.4263146906296306e-06,8.2008971817248708e-06,2.3626921293791531e-06,1.201942033933909e-11,5.9155922264766239e-06,1.3389244612684125e-12,8.1729595581113774e-08,2.4878523276439657e-13,2.0814963071945849e-15,7.8450975139585584e-08,9.251911893529615e-08,8.1914873068339854e-08
1.0571318937650339e-07,0.0027275787585750956,8.4964618236552702e-18,6.7553259991969486e-13,1.342995742835155e-15,-3.8180727771606711e-17,3.2248515861728242e-08,3.244079252549327e-10,3.2955491002058386e-38,-4.868463526029283e-30,1.6712492319772286e-30,-3.9300705545524503e-15,-2.8344611017668911e-32,1.0168403706173656e-16,-3.9450952649219573e-17,-2.320335495988344e-30,1.6469572349663003e-26,1.1681491767658423e-21,7.8033943697239089e-24,9.1143494041712785e-47,5.8730136130159675e-29,2.5838244348681671e-26,1.9727342654557769e-38,1.9855787853324505e-15,-4.0677574429239529e-30,-3.4256622013678102e-29,-4.8512118496712708e-19,-1.9308414095463164e-15,2.2866805543399117e-47,1.6399430289864605e-19,1.2311669788404466e-21,7.3146863185298027e-25,4.4704629260628326e-33,0.88129999999999997,0.0,0.0,0.0,0.0098716465804798027,0.10879685359835624,9.999999999989729e-05,1.4351015050429377e-06,8.2509592730078861e-06,2.3770008373288341e-06,1.2092788659551992e-11,5.9516730493546545e-06,1.3389100832390085e-12,8.2228503524097148e-08,2.5030264228629907e-13,2.0942025372382366e-15,7.9914823916137116e-08,9.4101296739031765e-08,8.2426547206962269e-08
1.0637001521816192e-07,0.0027275786548162113,8.5904587607668562e-18,6.8301795837209761e-13,1.360784119230326e-15,-3.7140292128820786e-17,3.2643184829784679e-08,3.3245049138199467e-10,3.6261380940625643e-38,-2.9816862444923016e-30,1.6942224671500253e-30,-3.9298049096207512e-15,-2.7338603436376692e-32,1.0232217951256798e-16,-3.9716588438230182e-17,-2.4646514556293498e-30,1.6902528886667079e-26,1.1971039246923099e-21,8.0964372110862764e-24,9.1686254911378891e-47,5.8730182664296742e-29,2.5317901789146595e-26,1.9726248788832007e-38,1.9855787766903795e-15,-4.1227110543115738e-30,-3.4483561025770642e-29,-4.8512118496680237e-19,-1.9315936402186478e-15,2.72464992697104e-47,1.6399430008218281e-19,1.2384433986348257e-21,7.4492510102351966e-25,4.4704629260551295e-33,0.88129999999999997,0.0,0.0,0.0,0.0098715332967546261,0.10879681515167695,9.9999999999896653e-05,1.4438867109207504e-06,8.3010005975253698e-06,2.3913026977957953e-06,1.2166126496969579e-11,5.9877365696877724e-06,1.3388957067435637e-12,8.2727204188779513e-08,2.5181932413504519e-13,2.106903488300447e-15,8.1396495805746105e-08,9.5700995064393337e-08,8.2938215456073889e-08
1.0702684105982045e-07,0.00272757855105645,8.685667455454656e-18,6.9059968097315089e-13,1.3871559051048363e-15,-3.6114449769234202e-17,3.3040130717796695e-08,3.4064021554222299e-10,2.8341595512033978e-38,-2.1921435001553225e-30,1.7173588600018942e-30,-3.9295390009830664e-15,-2.7165848209846047e-32,1.0296006212651323e-16,-3.9982487861148726e-17,-2.6112743318502778e-30,1.7343646397434564e-26,1.2265844293747591e-21,8.3985301394466414e-24,9.2228275369848413e-47,5.8730251124528391e-29,2.4886277575224661e-26,1.9725141750628518e-38,1.9855787680504995e-15,-4.1780392214461825e-30,-3.4710409520677415e-29,-4.851211849664766e-19,-1.9323252776458178e-15,2.8481066657433334e-47,1.6399429726528602e-19,1.2457114260138076e-21,7.5854045540245046e-25,4.4704629260473273e-33,0.88129999999999997,0.0,0.0,0.0,0.0098714200244614785,0.1087967767022508,9.9999999999896016e-05,1.4526703085489969e-06,8.3510210555317842e-06,2.4055976754271778e-06,1.2239433705425178e-11,6.0237826983574711e-06,1.3388813317871147e-12,8.3225696581224297e-08,2.5333527456268077e-13,2.1195991350675554e-15,8.289609046928869e-08,9.7318302039473822e-08,8.3449877816266765e-08
1.0768366690147897e-07,0.0027275784472957816,8.7819699137356572e-18,6.9826843506573087e-13,1.3946737156159828e-15,-3.5102943724147327e-17,3.3439350671696814e-08,3.4897882853150101e-10,2.1392005302964247e-38,-1.9107129548080021e-30,1.7406585970777274e-30,-3.9292728288164463e-15,-2.7033976445070233e-32,1.0359768210382208e-16,-4.0248650739685156e-17,-2.7598236822619253e-30,1.7793020680844638e-26,1.2565966851943149e-21,8.7098918804674896e-24,9.2769531024327932e-47,5.873033278717241e-29,2.4529134814060403e-26,1.9724022598531008e-38,1.9855787594119957e-15,-4.2337419486643731e-30,-3.4937166874833273e-29,-4.8512118496615025e-19,-1.9330366114843642e-15,2.4644346727322673e-47,1.6399429444797457e-19,1.2529710683657431e-21,7.7231550059486759e-25,4.4704629260394251e-33,0.88129999999999997,0.0,0.0,0.0,0.0098713067636375437,0.10879673825006932,9.9999999999895379e-05,1.4614522982135949e-06,8.4010205473116969e-06,2.419885734921228e-06,1.23127101387964e-11,6.0598113463754214e-06,1.3388669583747065e-12,8.3723979707793945e-08,2.5485048982672628e-13,2.1322894522335152e-15,8.4413707423902588e-08,9.8953305671688558e-08,8.3961534288134455e-08
1.083404927431375e-07,0.0027275783435341794,8.8788316550513367e-18,7.0598194489713896e-13,1.4006296573851262e-15,-3.410594397527966e-17,3.3840841811095924e-08,3.574680700369244e-10,2.1029231140403926e-38,-2.688740933656624e-30,1.7641217457092933e-30,-3.9290063932983128e-15,-2.6555411547727202e-32,1.0423503451599152e-16,-4.0515076894907264e-17,-2.9098117785860488e-30,1.8250747992798993e-26,1.2871467112048845e-21,9.0307451141024142e-24,9.3309945986497287e-47,5.873041559892711e-29,2.4234510300599923e-26,1.9722891430042452e-38,1.9855787507737886e-15,-4.2898192390001334e-30,-3.5163832343781052e-29,-4.8512118496582294e-19,-1.9337279278433201e-15,2.1013863707583218e-47,1.6399429163026453e-19,1.2602223330174663e-21,7.8625103982106929e-25,4.4704629260314224e-33,0.88129999999999997,0.0,0.0,0.0,0.0098711935143199776,0.10879669979512417,9.9999999999894742e-05,1.4702326802004464e-06,8.4509989733028173e-06,2.4341668410464096e-06,1.2385955651185447e-11,6.0958224249301381e-06,1.3388525865113778e-12,8.42220525763632e-08,2.5636496619213977e-13,2.1449744145307956e-15,8.5949445991245479e-08,1.0060609380432264e-07,8.4473184872272448e-08
1.0965414442645456e-07,0.002727578136008077,9.0744534668800825e-18,7.2156064637022169e-13,1.4152806868180418e-15,-3.2153766906582732e-17,3.4650625898241555e-08,3.7490545842359971e-10,1.9437857357597927e-38,-2.2102981245468665e-30,1.8115384226701101e-30,-3.9284727329270526e-15,-2.5526057201969802e-32,1.0550893195440627e-16,-4.104871831525852e-17,-3.2146435817915315e-30,1.919164941315697e-26,1.3498843221023113e-21,9.701844446785248e-24,9.4388338211863895e-47,5.8730596419829757e-29,2.3797616692564603e-26,1.9720592177513784e-38,1.9855787334993945e-15,-4.4030975125778076e-30,-3.5616885400616977e-29,-4.85121184965166e-19,-1.9350516163344453e-15,1.6013870617069077e-47,1.6399428599369635e-19,1.2746997588372976e-21,8.1460679678325281e-25,4.4704629260151125e-33,0.88129999999999997,0.0,0.0,0.0,0.0098709670503518022,0.10879662287690962,9.9999999999893468e-05,1.4877886222844082e-06,8.5508922311441523e-06,2.4627080527516995e-06,1.253235333158807e-11,6.1677915196336119e-06,1.3388238474520179e-12,8.5217563585724056e-08,2.5939168733861707e-13,2.1703281738242019e-15,8.9075683893367818e-08,1.0396537380405863e-07,8.5496468379755354e-08
1.1096779610977161e-07,0.0027275779284779344,9.2724397816436949e-18,7.3732846035949808e-13,1.4364682549072207e-15,-3.0255118283531775e-17,3.5469459456089935e-08,3.92966467823183e-10,1.8956728633563741e-38,-2.0505305792905424e-30,1.8596091763483188e-30,-3.9279380213090169e-15,-2.436220166405909e-32,1.0678174157467301e-16,-4.1583410678444289e-17,-3.525587227296694e-30,2.016712839439005e-26,1.4148458923280701e-21,1.041368732155979e-23,9.5463550512631996e-47,5.8730787492158419e-29,2.3511564729446988e-26,1.9718242477554291e-38,1.9855787162267963e-15,-4.517874042986833e-30,-3.6069564078774233e-29,-4.851211849645056e-19,-1.9362985164786687e-15,1.5823920531677145e-47,1.6399428035566817e-19,1.2891437626156678e-21,8.4361410614263033e-25,4.4704629259983934e-33,0.88129999999999997,0.0,0.0,0.0,0.0098707406328523324,0.10879654594754079,9.9999999999892194e-05,1.5053381370877956e-06,8.650700036493532e-06,2.491221030053872e-06,1.2678625585223097e-11,6.2396892754157677e-06,1.3387951146491016e-12,8.6212221711600385e-08,2.6241540826643761e-13,2.1956602118083128e-15,9.2275594952248066e-08,1.0739684159607324e-07,8.651972834351792e-08
1.1228144779308867e-07,0.0027275777209435467,9.4720595561080458e-18,7.5322755587819243e-13,1.4442487725440807e-15,-2.8407914814901321e-17,3.6297318817815935e-08,4.116653179471357e-10,1.9863372780255516e-38,-2.2530185500982525e-30,1.9083338929026069e-30,-3.9274022598924817e-15,-2.2852826117340419e-32,1.0805344781206551e-16,-4.2119152531054051e-17,-3.8418899884237534e-30,2.1177968932315045e-26,1.482080422480722e-21,1.1168195381374049e-23,9.6535588667563447e-47,5.8730971056846754e-29,2.3330926546786597e-26,1.9715838766736427e-38,1.9855786989544194e-15,-4.6341488126467377e-30,-3.6521863614379297e-29,-4.8512118496384183e-19,-1.9374707131887298e-15,1.7684760761155048e-47,1.6399427471624157e-19,1.303554403358828e-21,8.7327931157197106e-25,4.4704629259812603e-33,0.88129999999999997,0.0,0.0,0.0,0.0098705142621158329,0.10879646900695147,9.9999999999890921e-05,1.5228812268972827e-06,8.7504215996067519e-06,2.519705493546084e-06,1.2824771254813426e-11,6.3115149879574631e-06,1.3387663881425472e-12,8.7206019084396705e-08,2.6543609935486405e-13,2.2209703280595984e-15,9.5549966927526397e-08,1.1090119420297294e-07,8.7542964768392549e-08
1.1359509947640572e-07,0.002727577513404708,9.6735213264275464e-18,7.692744928761186e-13,1.4606647090699993e-15,-2.6609214652685395e-17,3.7134179971840341e-08,4.3101636590791521e-10,1.8712010645334233e-38,-1.9672450026134097e-30,1.9577124377061649e-30,-3.9268654501383337e-15,-2.15405983631312e-32,1.0932404064217991e-16,-4.2655942409638383e-17,-4.1640722954618896e-30,2.2224961387582644e-26,1.5516372951933235e-21,1.1967356696434776e-23,9.7604609347525842e-47,5.8731158126421968e-29,2.3224507016210333e-26,1.9713378295549985e-38,1.9855786816833298e-15,-4.7519217852192742e-30,-3.6973779555823785e-29,-4.8512118496317488e-19,-1.9385701854196675e-15,1.830924480518361e-47,1.6399426907545922e-19,1.3179317401562773e-21,9.0360871895229516e-25,4.4704629259637085e-33,0.88129999999999997,0.0,0.0,0.0,0.0098702879384352741,0.1087963920550761,9.9999999999889647e-05,1.5404178939992917e-06,8.8500561338325946e-06,2.5481611649612191e-06,1.2970789187617856e-11,6.3832679558162351e-06,1.3387376679720937e-12,8.819894786534809e-08,2.6845373110414027e-13,2.2462583229397251e-15,9.8899584403479478e-08,1.1447912597870314e-07,8.8566177659242878e-08
1.1490875115972278e-07,0.002727577305861214,9.8769065046207151e-18,7.8547568376403092e-13,1.4746600278352037e-15,-2.4856286475836273e-17,3.7980018724645751e-08,4.5103410429316287e-10,1.9801222090045173e-38,-2.306037997234175e-30,2.0077447687917766e-30,-3.9263275935157894e-15,-2.01873703704675e-32,1.1059350883513152e-16,-4.3193778840809892e-17,-4.4919482404774831e-30,2.3308902384612565e-26,1.6235662675577156e-21,1.2813226739007402e-23,9.8670724262884209e-47,5.8731343795631826e-29,2.3170814424972204e-26,1.9710859048942565e-38,1.9855786644130635e-15,-4.8711929059337041e-30,-3.7425307426123158e-29,-4.8512118496250427e-19,-1.9395988015043377e-15,1.8500161386146973e-47,1.6399426343335038e-19,1.3322758320313511e-21,9.3460859657015273e-25,4.4704629259457332e-33,0.88129999999999997,0.0,0.0,0.0,0.0098700616621024174,0.10879631509184931,9.9999999999888373e-05,1.5579481406799907e-06,8.9496028555391811e-06,2.5765877671751971e-06,1.3116678235323091e-11,6.4549474804352819e-06,1.3387089541773197e-12,8.919100024580877e-08,2.7146827413586926e-13,2.2715239975774373e-15,1.0232522877914357e-07,1.1813132859939168e-07,8.9589367020963487e-08
1.1622240284303983e-07,0.002727577098312862,1.0082260732575589e-17,8.0183478595134125e-13,1.4883997398112147e-15,-2.3146525168508939e-17,3.8834810677548208e-08,4.7173314259649535e-10,1.9631476999236267e-38,-2.0613835241384149e-30,2.0584308954749239e-30,-3.9257886915034605e-15,-1.8883820945027351e-32,1.1186184056693313e-16,-4.3732660342568591e-17,-4.8257170023713777e-30,2.4430593959898153e-26,1.697917416097655e-21,1.3707920849330201e-23,9.9734029690838504e-47,5.8731531935369339e-29,2.3154118427797915e-26,1.9708279743665582e-38,1.9855786471440088e-15,-4.9919621040282916e-30,-3.7876442746863192e-29,-4.8512118496183039e-19,-1.940558334738381e-15,1.8730489208257796e-47,1.639942577899366e-19,1.3465867379604538e-21,9.662851799742111e-25,4.4704629259273295e-33,0.88129999999999997,0.0,0.0,0.0,0.0098698354334079419,0.1087962381172061,9.9999999999887099e-05,1.5754719692253286e-06,9.049060983752847e-06,2.6049850240677613e-06,1.3262437253514436e-11,6.5265528657920155e-06,1.3386802467976549e-12,9.0182168443639045e-08,2.7447969917823225e-13,2.2967671537765369e-15,1.0582767865639423e-07,1.2185849138884208e-07,9.061253285847565e-08
1.1753605452635689e-07,0.002727576890759446,1.0289875479105817e-17,8.1837489062111216e-13,1.5079637378775173e-15,-2.1477176078430259e-17,3.9698531158199116e-08,4.9312824033141989e-10,1.9742222056642197e-38,-2.0000541670705164e-30,2.1097709718650449e-30,-3.9252487455908725e-15,-1.7673242026340921e-32,1.1312902497228456e-16,-4.4272585421825317e-17,-5.1655818893251028e-30,2.5590844976046668e-26,1.7747412242604388e-21,1.4653633035808217e-23,1.0079464952961653e-46,5.8731725938890959e-29,2.3164096665835273e-26,1.9705639968300913e-38,1.9855786298764664e-15,-5.1142292881247863e-30,-3.8327181124809719e-29,-4.8512118496115304e-19,-1.9414504359902306e-15,1.9113241962976376e-47,1.6399425214523156e-19,1.360864516900365e-21,9.9864466238090606e-25,4.4704629259084941e-33,0.88129999999999997,0.0,0.0,0.0,0.0098696092526411056,0.10879616113108188,9.9999999999885825e-05,1.5929893819209621e-06,9.1484297409842373e-06,2.6333526608258189e-06,1.3408065102886613e-11,6.5980834191632814e-06,1.3386515458723367e-12,9.1172444711441395e-08,2.7748797709817109e-13,2.321987594225642e-15,1.0940770899536171e-07,1.2566130060746602e-07,9.1635675176735211e-08
1.1884970620967394e-07,0.002727576683200765,1.0499065016886617e-17,8.3504174494464231e-13,1.5151349457621843e-15,-1.9846543930417134e-17,4.0571155375193502e-08,5.1523428928520746e-10,1.8876625607651194e-38,-2.1711574747840997e-30,2.1617649045285415e-30,-3.9247077572763578e-15,-1.6281565722221999e-32,1.1439504605210155e-16,-4.4813552575670542e-17,-5.5112069401861944e-30,2.6790470320450643e-26,1.8540885290665019e-21,1.5652628804456958e-23,1.0185256683753005e-46,5.8731918223644958e-29,2.3193558170014738e-26,1.9702938719233345e-38,1.9855786126098107e-15,-5.237994348092872e-30,-3.8777517896538668e-29,-4.8512118496047222e-19,-1.9422766685065119e-15,1.8910325455199325e-47,1.6399424649924457e-19,1.3751092276228084e-21,1.0316931993153555e-24,4.4704629258892207e-33,0.88129999999999997,0.0,0.0,0.0,0.0098693831200900011,0.10879608413341237,9.9999999999884551e-05,1.610500381052291e-06,9.2477083527797372e-06,2.6616904038099357e-06,1.3553560648586237e-11,6.6695384507886849e-06,1.3386228514404456e-12,9.2161821332097942e-08,2.8049307888722897e-13,2.3471851223845363e-15,1.1306609148593568e-07,1.2954043976387717e-07,9.2658793980728588e-08
1.20163357892991e-07,0.0027275764756366154,1.0710376777256065e-17,8.518788218616577e-13,1.5301750276043399e-15,-1.8251787001338687e-17,4.1452658186524196e-08,5.3806630901877746e-10,1.6355063843888193e-38,-1.7284060797934831e-30,2.214412780065336e-30,-3.9241657280695327e-15,-1.5096031312388237e-32,1.1565989455695867e-16,-4.5355560291664141e-17,-5.8632338895211456e-30,2.803029054406506e-26,1.9360105048701947e-21,1.6707244938612319e-23,1.029079541721383e-46,5.8732122070537126e-29,2.323716555520867e-26,1.9700175995455515e-38,1.9855785953452604e-15,-5.3632571559920971e-30,-3.9227448780859688e-29,-4.8512118495978794e-19,-1.9430384927951854e-15,1.7346953929311323e-47,1.6399424085198223e-19,1.3893209290258514e-21,1.0654369095091075e-24,4.4704629258695054e-33,0.88129999999999997,0.0,0.0,0.0,0.0098691570360413729,0.1087960071241337,9.9999999999883304e-05,1.6280049689044558e-06,9.3468960478485855e-06,2.6899979805370773e-06,1.3698922760398082e-11,6.7409172738262929e-06,1.3385941635408788e-12,9.3150290620018261e-08,2.8349497565968753e-13,2.3723595425159498e-15,1.16803594597184e-07,1.3349658965554835e-07,9.3681889275471895e-08
1.2147700957630806e-07,0.0027275762680668016,1.0923560652139276e-17,8.6886614183005565e-13,1.5496985237308593e-15,-1.6690883785280582e-17,4.2343014331481184e-08,5.6163944190006936e-10,2.0096062908277386e-38,-2.3829119747025912e-30,2.2677145196656409e-30,-3.9236226594863261e-15,-1.3714019621056717e-32,1.1692355725752855e-16,-4.5898607048159488e-17,-6.2209663168132055e-30,2.9311131559491814e-26,2.020558648821091e-21,1.781988885408935e-23,1.0396086358542218e-46,5.8732320500527429e-29,2.3290822119580385e-26,1.9697350207396252e-38,1.9855785780812202e-15,-5.490017566054807e-30,-3.9676969283360278e-29,-4.8512118495910019e-19,-1.9437372948070643e-15,1.7947169637180368e-47,1.6399423520344938e-19,1.403499679850369e-21,1.0998818759620116e-24,4.4704629258493432e-33,0.88129999999999997,0.0,0.0,0.0,0.0098689310007808086,0.10879593010318234,9.9999999999882044e-05,1.6455031477623485e-06,9.4459920578411581e-06,2.7182751196564644e-06,1.3844150312420229e-11,6.8122192042926892e-06,1.338565482212375e-12,9.4137844918948912e-08,2.8649363865004536e-13,2.3975106596297636e-15,1.2062098364340249e-07,1.3753042842350838e-07,9.4704961066009943e-08
1.2279066125962512e-07,0.002727576060491117,1.1137868441821044e-17,8.8594464646102227e-13,1.5482336654468996e-15,-1.5162425776284796e-17,4.3242198402607288e-08,5.8596895409106064e-10,1.8057976233663474e-38,-1.9111864145603572e-30,2.3216698020115728e-30,-3.9230785530536996e-15,-1.2168277154545575e-32,1.1818601823147042e-16,-4.6442691314193697e-17,-6.5843996945500655e-30,3.0633824830036433e-26,2.1077847751303498e-21,1.8993040946164683e-23,1.0501126301938098e-46,5.8732514520097952e-29,2.3351490672822907e-26,1.9694459848641305e-38,1.9855785608179009e-15,-5.6182754146080314e-30,-4.0126074779030594e-29,-4.8512118495840878e-19,-1.9443743817038473e-15,1.9042879094736956e-47,1.6399422955364934e-19,1.4176455387216459e-21,1.1350341453495798e-24,4.4704629258287309e-33,0.88129999999999997,0.0,0.0,0.0,0.0098687050145927074,0.10879585307049505,9.9999999999880783e-05,1.662994919910602e-06,9.5449956174445777e-06,2.7465215509764087e-06,1.3989242183204127e-11,6.8834435611305498e-06,1.338536807493514e-12,9.5124476602925468e-08,2.8948903921586088e-13,2.4226382795072658e-15,1.2451902070967022e-07,1.4164263148893114e-07,9.5728009357416605e-08
1.2344748710128365e-07,0.0027275759567010134,1.1245534888185344e-17,8.9452533940730033e-13,1.5607955072534755e-15,-1.4409608666982672e-17,4.3695092858703028e-08,5.9842215698380955e-10,1.6059898375052984e-38,-1.9598756021388195e-30,2.3488924013346838e-30,-3.9228061111239645e-15,-1.1566586463545868e-32,1.1881679512826852e-16,-4.6715122032306458e-17,-6.7684913306094095e-30,3.1311127342472124e-26,2.1524183607027835e-21,1.960310290276496e-23,1.0553557141423857e-46,5.8732614842900534e-29,2.3383772607018327e-26,1.9692989956613631e-38,1.9855785521869801e-15,-5.6829658222168813e-30,-4.0350470561013407e-29,-4.8512118495806173e-19,-1.944670170048052e-15,1.8058818374144889e-47,1.6399422672827475e-19,1.4247061520282395e-21,1.1528773982450357e-24,4.470462925818254e-33,0.88129999999999997,0.0,0.0,0.0,0.0098685920399893372,0.10879581454973083,9.9999999999880146e-05,1.6717384041824907e-06,9.5944624900639123e-06,2.760633167096544e-06,1.406173688896045e-11,6.9190264374154767e-06,1.3385224726247063e-12,9.5617444089896624e-08,2.9098550717274616e-13,2.4351932175107418e-15,1.2649851951122031e-07,1.4372832995200664e-07,9.6239524692539207e-08
1.247611387846007e-07,0.0027275757491161544,1.1462693808121723e-17,9.1183291342510804e-13,1.58040968986168e-15,-1.292468849660284e-17,4.4607470418638511e-08,6.2391513362792801e-10,1.5598684141248073e-38,-1.9434170635848676e-30,2.4038276133038106e-30,-3.9222604508017626e-15,-1.0401577027200393e-32,1.2007743858894104e-16,-4.7260759671569516e-17,-7.1413482385618814e-30,3.2698169507013385e-26,2.2437593090694661e-21,2.0871832264662412e-23,1.0658257283672959e-46,5.8732820006742517e-29,2.3451189840335141e-26,1.9690001025930116e-38,1.985578534926309e-15,-5.8134694822270014e-30,-4.0798945698363626e-29,-4.8512118495736512e-19,-1.9452169533479938e-15,1.6280829051940036e-47,1.6399422107657724e-19,1.4388027831511398e-21,1.1891018791609129e-24,4.470462925796956e-33,0.88129999999999997,0.0,0.0,0.0,0.0098683661279401948,0.10879573749932211,9.9999999999878886e-05,1.6892205705493986e-06,9.6933259461802892e-06,2.788833032692808e-06,1.4206623145521446e-11,6.9901331633513928e-06,1.3384938078922409e-12,9.6602677623110564e-08,2.9397596067151455e-13,2.4602852291654187e-15,1.3051895031859581e-07,1.4795933981351458e-07,9.7262537744826355e-08
1.2607479046791776e-07,0.0027275755415249302,1.1683332471632041e-17,9.2941812228746477e-13,1.6092939120921371e-15,-1.1464688925848173e-17,4.5528611042154615e-08,6.5020319737196983e-10,1.2262750203526669e-38,-1.0402647843253754e-30,2.4594167003045061e-30,-3.921713756490845e-15,-9.7306756643792476e-33,1.2133686250140372e-16,-4.7807430951866052e-17,-7.5216083953618362e-30,3.4129165619007494e-26,2.3379091654831976e-21,2.2207602958010949e-23,1.0762759514799256e-46,5.8733056229350544e-29,2.3521465096220084e-26,1.96869490018571e-38,1.9855785176694786e-15,-5.9454700937109651e-30,-4.1246995578579231e-29,-4.8512118495666505e-19,-1.9457048778695766e-15,1.4057473595661155e-47,1.6399421542361576e-19,1.4528666692736192e-21,1.2260486183760742e-24,4.4704629257751955e-33,0.88129999999999997,0.0,0.0,0.0,0.0098681402656685853,0.10879566043702132,9.9999999999877625e-05,1.7066963359170941e-06,9.7920950527631429e-06,2.8170015202141832e-06,1.4351370937954936e-11,7.0611606261491536e-06,1.338465149865062e-12,9.7586969617407218e-08,2.9696308069198447e-13,2.485353261626676e-15,1.3462191986609677e-07,1.5227039031362995e-07,9.8285527310795052e-08
1.273884421512348e-07,0.0027275753339271454,1.190618264992064e-17,9.4718059884833088e-13,1.6097213445124339e-15,-1.0028976847250429e-17,4.645848864688938e-08,6.7730204596824162e-10,1.6155434466243122e-38,-2.2639375014014995e-30,2.51565998818098e-30,-3.9211660297470799e-15,-8.2221485627264385e-33,1.2259504572111766e-16,-4.8355134309421814e-17,-7.9077270821685981e-30,3.5604965658954152e-26,2.4349208396918559e-21,2.3613164822175885e-23,1.0867044962004057e-46,5.8733286686501202e-29,2.3593762586389706e-26,1.9683834154040291e-38,1.9855785004131147e-15,-6.0789674308536642e-30,-4.1694615422888188e-29,-4.8512118495596131e-19,-1.9461349149271079e-15,1.4409006796721424e-47,1.6399420976939036e-19,1.4668978687851079e-21,1.2637235333083616e-24,4.4704629257529677e-33,0.88129999999999997,0.0,0.0,0.0,0.0098679144534544547,0.10879558336276643,9.9999999999876365e-05,1.7241657025692773e-06,9.8907690555806423e-06,2.8451383636594901e-06,1.44959791610621e-11,7.1321081553289629e-06,1.338436498581146e-12,9.857031255732229e-08,2.9994683903656103e-13,2.5103971234900276e-15,1.3880817856638866e-07,1.5666214703605778e-07,9.9308493395621621e-08
1.2870209383455187e-07,0.0027275751263225985,1.2128626278724923e-17,9.6491334605973615e-13,1.5965663263026197e-15,-8.6183097045528335e-18,4.7397077000559643e-08,7.0522749772370564e-10,2.3632356065525754e-38,-2.7703072638864412e-30,2.572556514809395e-30,-3.9206172721353044e-15,-5.7157370054844666e-33,1.2385196308255886e-16,-4.8903868171205552e-17,-8.2979118117878975e-30,3.7126424721163603e-26,2.5348475288347741e-21,2.5091347558649639e-23,1.0971083688087757e-46,5.8733470583250974e-29,2.3667478460813115e-26,1.9680650209101495e-38,1.9855784831536459e-15,-6.2139612482159205e-30,-4.2141800133148451e-29,-4.8512118495525382e-19,-1.9465080260366714e-15,2.0541297889912952e-47,1.6399420411390072e-19,1.4808964398400055e-21,1.3021325044857078e-24,4.4704629257302698e-33,0.88129999999999997,0.0,0.0,0.0,0.0098676886915765524,0.1087955062764957,9.9999999999875105e-05,1.7416286727893782e-06,9.98934720352222e-06,2.8732432982429346e-06,1.4640446714221309e-11,7.2029750834781127e-06,1.3384078540783047e-12,9.9552698958499963e-08,3.029272076366383e-13,2.5354166241432611e-15,1.4307847344724404e-07,1.6113527270991848e-07,1.0033143600451136e-07
