Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133)
7.682236719689272e-08,0.0022430752981470207,5.1872566414148757e-12,1.6393089410654505e-08,1.8434013099023508e-11,9.8046857895362306e-08,7.7703939387357582e-06,5.7789357402836344e-06,1.4137299838142613e-25,1.0114735977670392e-26,1.10621699010013e-19,4.8409793068056566e-13,4.0586498477915967e-18,5.8400856715289235e-12,2.6644184874338445e-12,1.570193679972509e-19,1.0275297991391567e-17,8.4240713485275116e-15,2.8482587840702644e-15,1.0320965359779982e-22,1.7183256022604417e-13,3.188412915324973e-21,1.8860897743465648e-12,1.9985487718673411e-14,3.945267982549016e-05,4.8421509738217786e-12,3.714875903009368e-11,1.421829847908395e-07,1.0025505235293011e-32,-2.4396037401957532e-22,2.7024097338267076e-12,3.3789734471289749e-14,1.4948397279081322e-21,0.88129999999999997,0.0,0.0,0.0,0.0086431183729349433,0.10864889620674695,9.9999994151043581e-05,4.3644036531419665e-05,0.00037220515544016526,0.00024348206608818879,1.9547174888177125e-10,7.1546891493582754e-05,1.1614368709257799e-09,1.2789897074456249e-06,9.9906252314121311e-13,1.2060678551713151e-14,6.7430264531566096e-05,6.9468962468097537e-05,6.9496340924492088e-05,0.00017038161774307376,7.0282165860321795e-14,1.9043642964539209e-09,1.774585781399754e-12,2.0942186251048657e-08,9.8041226892683954e-05,1.1572730700907281e-07,2.2533289004979091e-08,1.2823649855992113e-08,6.7340902581071376e-09,4.901216190595122e-08,1.4475466648648777e-07,3.6434032282865478e-05,1.7175553132220884e-08,1.0855669579121166e-08,1.4133673115192067e-13,2.9906658157762805e-06,2.2307587364306241e-12,6.8867254333605614e-09,5.587591084661956e-09,1.7114094054475583e-11,3.1642286711394171e-10,5.6052935823459095e-08,4.8038597200701605e-11,3.2978296042616149e-11,1.2322001062458716e-10,3.0182050167437378e-17,2.9030832063843145e-10,8.5164206250261004e-11,1.6971021488327973e-18,9.1555042500897619e-14,9.6919122494978922e-19,2.581769222600754e-13,8.8638939237336734e-10,1.8968851138370222e-10,7.9193086930341617e-16,1.2973197352201481e-10,2.1486475051753318e-15,1.6734929476601914e-15,6.8179733917514658e-09,8.963863881007673e-11,3.0975636711585088e-15,7.545939112261115e-17,2.3777055258315713e-14
7.721879494558644e-08,0.0022430740742308557,5.2856845835483667e-12,1.6537393959959023e-08,1.8493552917484548e-11,9.9342191680359768e-08,7.8017538623579114e-06,5.8607326708037731e-06,1.472428218263973e-25,9.5240735384554531e-27,1.1388825362660429e-19,4.9533012848305818e-13,4.1715592091218678e-18,5.9227205420472182e-12,2.7397221836056939e-12,1.6285349741088529e-19,1.0625527351075414e-17,8.616547512938796e-15,2.9418924486286463e-15,1.0770797468392985e-22,1.7683713753724685e-13,3.3537820682353483e-21,1.9274437275968243e-12,2.0713625568673145e-14,3.977953985268709e-05,4.8843081242807357e-12,3.7678994686898962e-11,1.4508250338371262e-07,1.0513017675311941e-32,-2.041595175460815e-22,2.7777770950849431e-12,3.5022171367509652e-14,1.539109549537745e-21,0.88129999999999997,0.0,0.0,0.0,0.0086373097305129931,0.10864790621200555,9.999999406819663e-05,4.3839649307978971e-05,0.00037317555218042254,0.00024386520048921183,1.9597969531782961e-10,7.1658917845723847e-05,1.1607027608281797e-09,1.2823133492256098e-06,1.0006268305191136e-12,1.209201998856048e-14,6.8186865682065854e-05,7.0278061214008614e-05,6.9829456187929241e-05,0.00017182058740787215,7.1099383672713631e-14,1.9266258248407912e-09,1.7945313751456702e-12,2.1187651477995961e-08,9.8515709003002224e-05,1.1754410313053557e-07,2.288800873142759e-08,1.3035383447855463e-08,6.8484084105102096e-09,5.0237165704827396e-08,1.4498413029401847e-07,3.6710975030154969e-05,1.7305960245806486e-08,1.0938093222162796e-08,1.4171061432438285e-13,3.0403710372223758e-06,2.2965803478320401e-12,6.9205622100269988e-09,5.7209874194815035e-09,1.7161348208362051e-11,3.1732046416421536e-10,5.6551283164429155e-08,4.8465278467627854e-11,3.3271210774842561e-11,1.2431463371322321e-10,3.0450171950074099e-17,2.9721956379412598e-10,8.719274853419317e-11,1.7375257448755661e-18,9.373466468435356e-14,9.9227657346129748e-19,2.6483968645534372e-13,9.0929277569822142e-10,1.9158020241856885e-10,7.9982164188952396e-16,1.3380336655208181e-10,2.2160787722247934e-15,1.6901675754882821e-15,6.9103222062927381e-09,9.2351510051971308e-11,3.1912826493057495e-15,7.7743134127716891e-17,2.4496447533795299e-14
7.761522269428016e-08,0.0022430728493675347,5.3858527360699688e-12,1.6682064972888514e-08,1.8552664207646667e-11,1.0064472557010856e-07,7.832819330655475e-06,5.943036914179064e-06,1.5331026612517305e-25,1.047729249936965e-26,1.1722707232542613e-19,5.0674369896988633e-13,4.2867423693812901e-18,6.0059175147045184e-12,2.8166775219801634e-12,1.6886619650495428e-19,1.0985935493899524e-17,8.8117775617370191e-15,3.037875814668082e-15,1.1237070979262831e-22,1.8195556128649573e-13,3.5262380127151594e-21,1.9694133542230766e-12,2.1463621503541703e-14,4.0106913339889639e-05,4.9265408035170679e-12,3.8213480655152341e-11,1.4802160470333285e-07,1.1020628624247782e-32,-1.6227552778972703e-22,2.8547617418741295e-12,3.6291629602252342e-14,1.5843930266124507e-21,0.88129999999999997,0.0,0.0,0.0,0.008631508360601798,0.10864691502141981,9.9999993984784661e-05,4.4034982724032493e-05,0.00037413775699084823,0.00024424203883613514,1.9648332884220533e-10,7.1769090578599969e-05,1.1599695911176659e-09,1.2856087706070161e-06,1.0021652544308984e-12,1.212309531133827e-14,6.894628075020363e-05,7.109094114307474e-05,7.0162328112197836e-05,0.00017326232252497123,7.1920404994309669e-14,1.9489920458339898e-09,1.8145514611369853e-12,2.1434125998313623e-08,9.8989891910911714e-05,1.193757524846686e-07,2.3245637566095629e-08,1.324898873506949e-08,6.9637782087708483e-09,5.1484047602067867e-08,1.4520983549350543e-07,3.6987945460767155e-05,1.7436377989654131e-08,1.1020523587865545e-08,1.4208150874237899e-13,3.0905620264082396e-06,2.3639232741764126e-12,6.954377612681526e-09,5.856659753019425e-09,1.7208252112601121e-11,3.182117283436057e-10,5.7050948457009515e-08,4.8893081406566095e-11,3.3564895528974247e-11,1.2541213518146317e-10,3.0718998775638995e-17,3.0425229400302464e-10,8.9256963575401525e-11,1.7786602066183646e-18,9.5952600888193017e-14,1.0157678873998464e-18,2.7163246965624132e-13,9.3264375533391573e-10,1.9348189081382661e-10,8.0775400790239038e-16,1.3797903845097223e-10,2.2852371284428349e-15,1.7069300977457977e-15,7.0035898450863984e-09,9.5133245046251033e-11,3.2873796095756956e-15,8.0084847858643681e-17,2.5234093357755219e-14
7.801165044297388e-08,0.0022430716235756045,5.4877854950067838e-12,1.6827099195307769e-08,1.8611446091223212e-11,1.0195440851308438e-07,7.8635915111629308e-06,6.0258448716904765e-06,1.5958031475813425e-25,1.0520169225519184e-26,1.2063918173699511e-19,5.1834004632920935e-13,4.4042248450158431e-18,6.089674410413407e-12,2.8953091655582782e-12,1.7506177997894785e-19,1.1356765325689082e-17,9.009769282495667e-15,3.136246926958655e-15,1.1720263152955688e-22,1.871896154962931e-13,3.7060616367265229e-21,2.012002562462441e-12,2.2235980014475058e-14,4.0434791840762508e-05,4.9688478332017314e-12,3.8752219449719762e-11,1.5100051397161079e-07,1.1549008623006787e-32,-1.1821478319955823e-22,2.9333867561313737e-12,3.7598963654765705e-14,1.630705986391508e-21,0.88129999999999997,0.0,0.0,0.0,0.0086257142527339549,0.10864592265413406,9.9999993900809814e-05,4.4230037151995485e-05,0.00037509181393051449,0.00024461263402638669,1.9698267272069692e-10,7.1877425315773218e-05,1.1592373604339669e-09,1.2888761238208731e-06,1.0036780130399998e-12,1.2153905955561988e-14,6.970847708680961e-05,7.1907575158093042e-05,7.0494956993020114e-05,0.00017470678777209238,7.2745202338645666e-14,1.9714622124762221e-09,1.8346451779476049e-12,2.1681598995069679e-08,9.9463775993657589e-05,1.2122221649075092e-07,2.3606167948336764e-08,1.346446200699106e-08,7.080197874524856e-09,5.2753018224497819e-08,1.4543181360690963e-07,3.7264934640192397e-05,1.7566802150485572e-08,1.11029580131887e-08,1.424494309503293e-13,3.1412392784413263e-06,2.4328119573008959e-12,6.9881716682800939e-09,5.9946291626817286e-09,1.7254807683195375e-11,3.190966940157418e-10,5.7551921132056926e-08,4.9321996925289577e-11,3.3859344063244087e-11,1.2651249169885236e-10,3.0988524929468143e-17,3.1140775951053806e-10,9.135721786118638e-11,1.8205128372043025e-18,9.8209244781760983e-14,1.0396693374879937e-18,2.7855685373606628e-13,9.5644778817368759e-10,1.9539348949991082e-10,8.1572760264718279e-16,1.4226099898008397e-10,2.3561558599464884e-15,1.7237797437667245e-15,7.097781131030663e-09,9.7985181080935389e-11,3.3859006997377305e-15,8.2485658068138502e-17,2.5990346964017633e-14
7.84080781916676e-08,0.002243070396874237,5.5915074173069121e-12,1.6972493332749207e-08,1.866990245013069e-11,1.0327118935316333e-07,7.8940716136704696e-06,6.1091529252420051e-06,1.66057998079599e-25,1.0912157526443231e-26,1.2412561547211961e-19,5.3012056551413406e-13,4.5240320673867994e-18,6.1739890318685438e-12,2.9756419539871301e-12,1.8144465021814391e-19,1.1738264450765007e-17,9.2105300424556216e-15,3.2370440116124355e-15,1.2220861867340188e-22,1.9254109812726972e-13,3.8933201232343645e-21,2.0552152209400096e-12,2.3031214047075899e-14,4.0763166987443041e-05,5.011228046386293e-12,3.9295213437071255e-11,1.5401945428814044e-07,1.2098846073489e-32,-7.1883746955349877e-23,3.0136753560172634e-12,3.8945042316753254e-14,1.6780643791318092e-21,0.88129999999999997,0.0,0.0,0.0,0.0086199273962542997,0.10864492912924174,9.9999993816274354e-05,4.4424812963710829e-05,0.0003760377670920571,0.0002449770387719833,1.9747775023628089e-10,7.198393762549571e-05,1.1585060673917085e-09,1.2921155612107188e-06,1.0051653237375148e-12,1.2184453357808044e-14,7.0473422128280723e-05,7.2727936130696883e-05,7.0827343125648545e-05,0.00017615394809272994,7.35737481894632e-14,1.9940355768860191e-09,1.8548116663686837e-12,2.1930059667196868e-08,9.9937361627887536e-05,1.2308345549256845e-07,2.3969592105130495e-08,1.3681799397954715e-08,7.1976655365029414e-09,5.4044287588553663e-08,1.4565009604683625e-07,3.7541933745945797e-05,1.7697228567994469e-08,1.1185393868572898e-08,1.4281439747585719e-13,3.1924032547906009e-06,2.5032710463576837e-12,7.0219444037381016e-09,6.134916676700701e-09,1.7301016836308576e-11,3.1997539556870733e-10,5.805419068491935e-08,4.9752015987320817e-11,3.4154550174156586e-11,1.2761568007794769e-10,3.1258744731927493e-17,3.1868720830707142e-10,9.3493877793560064e-11,1.863090938076921e-18,1.0050498995403079e-13,1.0639850934776987e-18,2.8561442401671824e-13,9.8071034315254691e-10,1.9731491051496865e-10,8.2374205772912423e-16,1.4665128416176168e-10,2.4288686877927197e-15,1.7407157350663483e-15,7.1929008403038494e-09,1.0090867337601927e-10,3.4868926839885747e-15,8.4946705604403329e-17,2.6765567318181084e-14
7.880450594036131e-08,0.0022430691692825436,5.6970432188019425e-12,1.7118244471316376e-08,1.8728032774846958e-11,1.0459501685682222e-07,7.9242608833668595e-06,6.1929574409992986e-06,1.7274843136866522e-25,1.0962031987256199e-26,1.2768741339751462e-19,5.4208664312287809e-13,4.6461889266916506e-18,6.2588591665809325e-12,3.0577008822823461e-12,1.8801928984699407e-19,1.2130684688606867e-17,9.4140668384989122e-15,3.3403054476713939e-15,1.2739364562019333e-22,1.9801181940174241e-13,4.0889491638820622e-21,2.0990551631182284e-12,2.3849844150477039e-14,4.1092030481610256e-05,5.053680285023633e-12,3.9842464853321015e-11,1.5707864685374181e-07,1.2670844665992691e-32,-2.3182850740490711e-23,3.0956508786360749e-12,4.0330747208577696e-14,1.7264842634966581e-21,0.88129999999999997,0.0,0.0,0.0,0.0086141477803471853,0.10864393446578847,9.9999993731180476e-05,4.4619310530506542e-05,0.00037697566059005931,0.00024533530561306123,1.979685846831962e-10,7.2088643024671316e-05,1.1577757105840561e-09,1.2953272351938127e-06,1.0066274031975269e-12,1.2214738955348032e-14,7.124108339266348e-05,7.3551996910627821e-05,7.1159486804908586e-05,0.00017760376866623147,7.4406015009686353e-14,2.0167113905172976e-09,1.8750500693109638e-12,2.2179497229952782e-08,0.00010041064918970604,1.2495942890486877e-07,2.4335902079806252e-08,1.3900996907805535e-08,7.3161792427353591e-09,5.5358065135234702e-08,1.4586471412447481e-07,3.7818934054601408e-05,1.7827653128804725e-08,1.1267828554120759e-08,1.4317642484419864e-13,3.2440543873314794e-06,2.5753253734843602e-12,7.0556958459339692e-09,6.2775432768174486e-09,1.7346881488196821e-11,3.2084786739994645e-10,5.8557746668384248e-08,5.018312960591761e-11,3.4450507692359301e-11,1.28721677258899e-10,3.1529652534636176e-17,3.2609188800456295e-10,9.5667309655945523e-11,1.9064018083165814e-18,1.0284022987465127e-13,1.0887193237713412e-18,2.9280676864735942e-13,1.0054368990859661e-09,1.992460653220793e-10,8.3179700236562413e-16,1.5115195343459477e-10,2.5034097208638088e-15,1.7577372881140846e-15,7.2889537070092556e-09,1.0390509315573473e-10,3.5904028781629461e-15,8.7469144788290786e-17,2.7560117620246843e-14
7.920093368905503e-08,0.002243067940819735,5.8044177399202512e-12,1.7264349488886116e-08,1.8785811006745134e-11,1.059258397281957e-07,7.9541605988357814e-06,6.2772547711462618e-06,1.7965677323161902e-25,1.1276320203070425e-26,1.3132562151849657e-19,5.5423965764440091e-13,4.7707209467597222e-18,6.344282587989207e-12,3.1415110939938277e-12,1.9479025978302256e-19,1.2534282008299921e-17,9.6203863127603687e-15,3.4460697550045916e-15,1.3276278152338546e-22,2.0360360126533715e-13,4.2931882366837635e-21,2.143526187988733e-12,2.4692398227603651e-14,4.1421374091835988e-05,5.0962034002552228e-12,4.0393975810294389e-11,1.601783110286199e-07,1.3265724481373505e-32,2.7993509048593246e-23,3.1793367741082644e-12,4.1756972406723732e-14,1.7759818018892942e-21,0.88129999999999997,0.0,0.0,0.0,0.0086083753940483908,0.10864293868277033,9.9999993645530428e-05,4.481353022320919e-05,0.00037790553855289254,0.00024568748691814466,1.9845519936262407e-10,7.2191556978932038e-05,1.1570462885843038e-09,1.2985112982329123e-06,1.008064467378172e-12,1.2244764185882581e-14,7.2011428481346567e-05,7.4379730331277809e-05,7.1491388325206582e-05,0.00017905621489904024,7.5241975247070902e-14,2.0394889043098385e-09,1.8953595318512541e-12,2.2429900916045646e-08,0.00010088363905468451,1.2685009526819956e-07,2.470508974284862e-08,1.4122050409312057e-08,7.4357369649149872e-09,5.6694559724228325e-08,1.4607569904984504e-07,3.8095926937840869e-05,1.7958071764596426e-08,1.1350259498413073e-08,1.4353552956976485e-13,3.296193079651134e-06,2.6489999462614438e-12,7.0894260217097472e-09,6.4225298977154584e-09,1.7392403554165937e-11,3.217141438923022e-10,5.9062578690669714e-08,5.0615328842346032e-11,3.4747210481457181e-11,1.2983046030503982e-10,3.1801242719386475e-17,3.3362304569901601e-10,9.7877879573113689e-11,1.9504527438421226e-18,1.0521535785059595e-13,1.1138761949657999e-18,3.0013547831590407e-13,1.0306329436702193e-09,2.011868648293203e-10,8.3989206347168746e-16,1.5576508887600071e-10,2.5798134429916001e-15,1.7748436145139607e-15,7.3859444242947681e-09,1.0697582712922421e-10,3.6964791315418411e-15,9.0054142976125822e-17,2.837436516501063e-14
7.959736143774875e-08,0.0022430667115050868,5.9136559725195198e-12,1.741080558147981e-08,1.8843299436260833e-11,1.0726360661737884e-07,7.983772071254849e-06,6.3620412544691429e-06,1.867882792387674e-25,1.0911734477428169e-26,1.350412922745144e-19,5.6658097911612621e-13,4.8976528337396975e-18,6.4302570556316876e-12,3.2270978843325201e-12,2.017622035388293e-19,1.2949316731961544e-17,9.8294947443971504e-15,3.5543755928238436e-15,1.3832119529671093e-22,2.0931827763507234e-13,4.5073148044766534e-21,2.1886320583647421e-12,2.5559411818436745e-14,4.1751189655341393e-05,5.1387962520189929e-12,4.0949748293033884e-11,1.6331866427252793e-07,1.3884221807648145e-32,8.1760511816813358e-23,3.2647566073598245e-12,4.3224624867058363e-14,1.8265732627267545e-21,0.88129999999999997,0.0,0.0,0.0,0.0086026102262451217,0.10864194179913086,9.9999993559326503e-05,4.5007472412125956e-05,0.00037882744511789776,0.00024603363487426985,1.9893761758012787e-10,7.2292694899742219e-05,1.1563177999458742e-09,1.301667902819497e-06,1.0094767314812028e-12,1.2274530487383171e-14,7.278442508533145e-05,7.5211109213239535e-05,7.1823047980512067e-05,0.00018051125243083603,7.6081601337825566e-14,2.062367368786329e-09,1.9157392013972377e-12,2.2681259977513906e-08,0.00010135633159783868,1.2875541224197344e-07,2.5077146790581623e-08,1.4344955646755472e-08,7.5563365974600209e-09,5.8053979595720861e-08,1.4628308192595094e-07,3.8372903864802561e-05,1.8088480453206593e-08,1.1432684159204272e-08,1.4389172817423423e-13,3.3488197064541284e-06,2.7243199518433746e-12,7.1231349578694981e-09,6.5698974238548861e-09,1.7437584949993596e-11,3.2257425943329769e-10,5.9568676417056932e-08,5.1048604807276743e-11,3.504465243897127e-11,1.3094200640645654e-10,3.2073509699018065e-17,3.412819278111357e-10,1.0012595346340257e-10,1.9952510364587087e-18,1.0763076697590249e-13,1.1394598713086923e-18,3.0760214616310728e-13,1.0563039731904913e-09,2.0313721930719176e-10,8.4802686531616516e-16,1.6049279589250847e-10,2.6581147243901356e-15,1.7920339202781978e-15,7.4838776428888864e-09,1.101222779730816e-10,3.8051698433779429e-15,9.2702880965917106e-17,2.9208681468900904e-14
7.999378918644247e-08,0.002243065481357943,6.0247830175553234e-12,1.7557609328610216e-08,1.8900381899904459e-11,1.0860826612477288e-07,8.0130966455580804e-06,6.447313216655405e-06,1.9414825862406184e-25,1.1725141929659567e-26,1.3883548471730771e-19,5.7911196899366141e-13,5.0270111703886903e-18,6.5167803151517038e-12,3.3144867020429556e-12,2.0893984802262233e-19,1.3376053640514776e-17,1.0041398044706549e-14,3.6652617589754539e-15,1.4407415811479246e-22,2.1515769454731754e-13,4.7302354393240869e-21,2.2343765001016923e-12,2.6451428185740022e-14,4.2081469079040672e-05,5.181457710216506e-12,4.1509784158404336e-11,1.6649992210978836e-07,1.4527091850538214e-32,1.382355219634443e-22,3.3519340592120986e-12,4.4734624672803275e-14,1.8782750217969188e-21,0.88129999999999997,0.0,0.0,0.0,0.0085968522656769894,0.10864094383375777,9.9999993472570936e-05,4.5201137467033982e-05,0.00037974142442760218,0.00024637380148143003,1.9941586264364402e-10,7.2392072142782749e-05,1.1555902432024454e-09,1.3047972014606365e-06,1.0108644099294279e-12,1.2304039297968269e-14,7.3560040988707891e-05,7.6046106366189643e-05,7.2154466064347448e-05,0.00018196884713818777,7.6924865708506918e-14,2.0853460341064173e-09,1.936188227778928e-12,2.293356368680013e-08,0.00010182872719361557,1.3067533659954292e-07,2.5452064744224753e-08,1.4569708235037622e-08,7.6779759569242883e-09,5.9436532348768047e-08,1.4648689374541723e-07,3.8649856403482895e-05,1.8218875219281946e-08,1.1515100023834837e-08,1.4424503714053846e-13,3.4019346132038453e-06,2.8013107594363386e-12,7.1568226811783685e-09,6.7196666876740514e-09,1.7482427588739819e-11,3.2342824838244852e-10,6.0076029570816457e-08,5.1482948661569808e-11,3.534282749687732e-11,1.3205629288199931e-10,3.2346447917910611e-17,3.4906978000998817e-10,1.0241189701559828e-10,2.0408039733971281e-18,1.1008685010759231e-13,1.1654745144352731e-18,3.1520836773538118e-13,1.0824554923600193e-09,2.0509703838015562e-10,8.5620102948764737e-16,1.6533720362719066e-10,2.7383488284036526e-15,1.8093074057551374e-15,7.5827579702275758e-09,1.1334586461596479e-10,3.9165239726340153e-15,9.5416553236949097e-17,3.0063442344725399e-14
8.039021693513619e-08,0.0022430642503977324,6.1378241438191386e-12,1.7704757571267545e-08,1.8957150655037963e-11,1.0995976680868198e-07,8.0421357025751775e-06,6.5330669697384561e-06,2.0174215494165442e-25,1.1752401625775186e-26,1.4270926559903427e-19,5.9183397862552059e-13,5.1588209578931752e-18,6.6038500974319261e-12,3.4037031710648154e-12,2.1632801991473355e-19,1.3814762646720071e-17,1.0256101704543905e-14,3.7787672026719612e-15,1.5002705840344343e-22,2.2112371187145095e-13,4.962307469622643e-21,2.2807631968554352e-12,2.7368999628962408e-14,4.2412204349940174e-05,5.2241866545665983e-12,4.2074085117119284e-11,1.6972229782300673e-07,1.5195108923653401e-32,1.9753386735284797e-22,3.4408929417753654e-12,4.628790714611504e-14,1.9311035776770821e-21,0.88129999999999997,0.0,0.0,0.0,0.0085911015009192074,0.10863994480547252,9.999999338526603e-05,4.5394525757093433e-05,0.00038064752062331005,0.00024670803851705131,1.9988995786011485e-10,7.2489703997461147e-05,1.1548636168657031e-09,1.3078993466569405e-06,1.012227716220228e-12,1.2333292055695473e-14,7.4338244088297838e-05,7.6884694592934823e-05,7.2485642869710558e-05,0.00018342896517027808,7.7771740780094106e-14,2.1084241501766102e-09,1.9567057637630584e-12,2.3186801342054798e-08,0.00010230082621579506,1.3260982411975377e-07,2.5829834928476939e-08,1.4796303643442411e-08,7.800652772083771e-09,6.0842424811188471e-08,1.4668716536932131e-07,3.8926776235269631e-05,1.8349252141143213e-08,1.1597504613570373e-08,1.4459547297484335e-13,3.455538111977031e-06,2.8799979467085109e-12,7.1904892183557481e-09,6.8718584588947284e-09,1.7526933384599419e-11,3.2427614510286837e-10,6.0584627942146654e-08,5.1918351623946955e-11,3.5641729626872877e-11,1.3317329719898455e-10,3.2620051856809722e-17,3.5698784695224229e-10,1.0473607561015544e-10,2.0871188357439226e-18,1.1258399978341531e-13,1.1919242824719046e-18,3.2295574109913876e-13,1.109093014731679e-09,2.070662310684694e-10,8.6441417506590954e-16,1.7030046865515768e-10,2.8205514727122101e-15,1.826663265991538e-15,7.6825899633429833e-09,1.1664802478556149e-10,4.0305911262613591e-15,9.8196370093863069e-17,3.0939028579321472e-14
8.078664468382991e-08,0.0022430630186438846,6.252804722900877e-12,1.7852246835709171e-08,1.9013522029934075e-11,1.1131805720879571e-07,8.0708906497113878e-06,6.619298816686135e-06,2.0957544202777115e-25,1.3142803999680248e-26,1.4666370760620423e-19,6.0474835165354453e-13,5.2931083050320586e-18,6.6914641231434224e-12,3.4947730462739385e-12,2.2393162234278765e-19,1.4265717551095195e-17,1.0473610899234915e-14,3.8949309803921911e-15,1.5618537310121871e-22,2.2721819982070258e-13,5.2024274275547448e-21,2.3277958003161242e-12,2.831268529307259e-14,4.2743387515406801e-05,5.2669819738690803e-12,4.2642652770992269e-11,1.7298600299000112e-07,1.5889063349095592e-32,2.5976688396427641e-22,3.5316571644283893e-12,4.7885419226607839e-14,1.985075520893125e-21,0.88129999999999997,0.0,0.0,0.0,0.0085853579204292398,0.10863894473304282,9.999999329741409e-05,4.5587637650992462e-05,0.00038154577783754725,0.00024703639758403699,2.0035992653154255e-10,7.2585605701132924e-05,1.1541379194315747e-09,1.3109744908767587e-06,1.0135668631241452e-12,1.2362290198318134e-14,7.511900237111895e-05,7.772684669621441e-05,7.2816578689194588e-05,0.00018489157288207236,7.8622198974825857e-14,2.1316009668520541e-09,1.9772909644685623e-12,2.3440962262789559e-08,0.00010277262903764218,1.345588298524904e-07,2.6210448523983483e-08,1.5024737234215981e-08,7.9243647070830293e-09,6.2271863199697304e-08,1.4688392755558424e-07,3.9203655126817037e-05,1.8479607337524585e-08,1.1679895475219695e-08,1.4494305213957867e-13,3.5096304898786791e-06,2.9604072477647285e-12,7.2241345960856372e-09,7.0264934574045764e-09,1.7571104248965814e-11,3.2511798393194008e-10,6.1094461371912152e-08,5.2354804957050528e-11,3.5941352830806771e-11,1.3429299693739341e-10,3.2894316024057617e-17,3.6503737237609883e-10,1.0709885435102638e-10,2.1342028990756586e-18,1.1512260825150355e-13,1.2188133303982792e-18,3.3084586600205874e-13,1.1362220597677421e-09,2.0904470589946142e-10,8.7266591908813466e-16,1.753847683630342e-10,2.9047587196810471e-15,1.8441006917177994e-15,7.7833781407050127e-09,1.2003021048673978e-10,4.1474214030248828e-15,1.0104355386008391e-16,3.1835824734729132e-14
8.118307243252363e-08,0.0022430617861160665,6.369750291385839e-12,1.8000074707398387e-08,1.9069695362466079e-11,1.1268308585026735e-07,8.0993629184885587e-06,6.7060050519414429e-06,2.1765368163271736e-25,1.210922613990572e-26,1.5069988956837479e-19,6.1785642389369108e-13,5.4298957748189077e-18,6.7796201023952794e-12,3.5877222129326725e-12,2.317556377214048e-19,1.4729196329766078e-17,1.069393049237131e-14,4.0137922519844984e-15,1.6255467694197662e-22,2.3344303889246112e-13,5.4537138328903451e-21,2.3754779285397711e-12,2.9283051280475578e-14,4.3075010683036036e-05,5.3098425636520604e-12,4.3215488613256003e-11,1.7629124748318782e-07,1.6609762552210427e-32,3.2505621115810655e-22,3.6242507331875428e-12,4.9528119496107987e-14,2.0402075334518882e-21,0.88129999999999997,0.0,0.0,0.0,0.0085796215125477342,0.10863794363518355,9.9999993209017434e-05,4.5780473516946904e-05,0.00038243624019273728,0.00024735893010895192,2.0082579195410732e-10,7.2679792438492524e-05,1.1534131493803568e-09,1.3140227865503917e-06,1.0148820626763757e-12,1.2391035163230824e-14,7.5902283915919291e-05,7.8572535480617115e-05,7.3147273814986943e-05,0.00018635663683379792,7.9476212718454697e-14,2.1548757339773484e-09,1.9979429874066227e-12,2.3696035790252379e-08,0.00010324413603190593,1.3652230813112077e-07,2.6593896569461501e-08,1.5255004263412319e-08,8.0491093619273645e-09,6.3725053107880542e-08,1.4707721095805213e-07,3.948048492974551e-05,1.8609936967361814e-08,1.1762270181001378e-08,1.4528779113407561e-13,3.5642120092106816e-06,3.042564552654285e-12,7.2577588410165311e-09,7.1835923523812064e-09,1.7614942095564248e-11,3.2595379922883261e-10,6.1605519751625146e-08,5.279229996739611e-11,3.6241691140646621e-11,1.3541536978977389e-10,3.3169234955569136e-17,3.7321959898544349e-10,1.0950059803185412e-10,2.1820634327852405e-18,1.1770306743385492e-13,1.2461458096626872e-18,3.3888034381891288e-13,1.1638481526565725e-09,2.1103237116698869e-10,8.8095587764109721e-16,1.8059230093307222e-10,2.9910069760974544e-15,1.8616188716559132e-15,7.8851269822457956e-09,1.2349388799433156e-10,4.267065391271031e-15,1.0395933887174519e-16,3.2754219131066655e-14
