Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663)
4.412243439853438e-06,0.0017364696514973596,2.206355104854651e-10,1.8895558151620123e-09,8.6603469818578364e-16,1.6646408418039662e-07,3.3241650430870346e-06,9.8531264877563577e-05,1.0928306500931703e-24,7.4767079769896282e-25,5.786898788358604e-18,6.5714812443977102e-10,1.9892576727520463e-17,1.6193036759372494e-11,9.6485667352358817e-10,3.7229066528874946e-15,4.1599151968245948e-16,1.2626682433919031e-13,1.412568935909329e-12,5.6630366572348611e-21,1.9597270611129492e-11,2.9728196815028399e-17,2.4161527632640135e-12,3.2116773336227806e-11,2.7064395566428751e-05,2.4451896726346982e-13,9.6223383031748755e-11,1.5607313543551818e-05,5.4104620113467244e-32,1.3516810682245977e-16,8.9341743384967921e-11,3.1774777613446909e-11,2.8602718954493178e-20,0.88129999999999997,0.0,0.0,0.0,0.0054746502727036966,0.1074046489862753,9.9999989285795023e-05,7.1420798717616152e-05,7.6493016890520315e-05,2.0235741613989564e-05,1.0534251970912608e-10,3.0444548137894776e-05,8.9469773676903952e-12,7.0613621523831587e-07,8.1187514876701752e-13,1.1907194154887527e-14,0.0012479316044950483,0.0013785006749162726,3.2217870512456058e-05,0.0014820655044803508,7.2232624021251522e-13,8.1709693384346454e-09,3.0914877315164643e-12,2.2413551262010773e-08,3.2487101577244597e-05,1.0224817395190909e-06,1.1750755652572604e-06,6.8484607595197305e-08,4.1782823036693373e-07,1.3064106039678305e-05,2.5683150178912923e-09,2.7018281459787871e-05,2.7815329223701934e-08,1.9385005516672058e-08
4.4823294483081476e-06,0.00173645143976451,2.2893166837435047e-10,1.8901376137077339e-09,8.481192782005141e-16,1.6901712808216871e-07,3.323815029438102e-06,9.9776651539231178e-05,1.1538284894399958e-24,7.8276619630071538e-25,6.1997251328366379e-18,6.8788864414843033e-10,2.0588230340683899e-17,1.6558054869121959e-11,1.0151647371558107e-09,4.0885454219962943e-15,4.3689744016341828e-16,1.2980152581281591e-13,1.4666173998957225e-12,6.0240517509927754e-21,2.0528993513548133e-11,3.1976115738045605e-17,2.4907275971389604e-12,3.3632131287372251e-11,2.7392301468637073e-05,2.4745751693247696e-13,9.8572152384422357e-11,1.6038842467909627e-05,5.7826701467414685e-32,1.4679356923171723e-16,9.2431836559295494e-11,3.3249348274182307e-11,3.0077315676143199e-20,0.88129999999999997,0.0,0.0,0.0,0.0054363366717682209,0.10739216624193346,9.9999989372815204e-05,7.1211125903126202e-05,7.5907809697367616e-05,2.009313964728421e-05,1.0452554721463e-10,3.0227125924867051e-05,8.8888622088690324e-12,7.0065985115613715e-07,8.06077076456953e-13,1.181484918095396e-14,0.0012589296436008768,0.0013918662473469978,3.2595905801472547e-05,0.0014956418492566763,7.2925237520184985e-13,8.250204571805903e-09,3.1187399932731626e-12,2.2613786924752456e-08,3.2881108744353805e-05,1.0404419557830522e-06,1.1955941089884809e-06,6.9702581662009334e-08,4.2523888817173477e-07,1.3450764711314664e-05,2.5502257999079204e-09,2.7345670688740564e-05,2.8149399870193224e-08,1.9617825463342789e-08
4.552415456762857e-06,0.0017364335143103865,2.3737221230360097e-10,1.8907026511151409e-09,8.3017612484406726e-16,1.7156431548322996e-07,3.3234718226124058e-06,0.00010101254367697105,1.2171854507845248e-24,8.1887056784270717e-25,6.6340421003481691e-18,7.1951447061766475e-10,2.1294169280190855e-17,1.6926009912576312e-11,1.0671898843827036e-09,4.4829793736063323e-15,4.5846188683925347e-16,1.3338613346003322e-13,1.5218610048939546e-12,6.4014682837439577e-21,2.1488501685156573e-11,3.4353207216124763e-17,2.5662655539155935e-12,3.5189521893046715e-11,2.7717903874444945e-05,2.5037469578151404e-13,1.0093226217871668e-10,1.6474157482463636e-05,6.1741745836273816e-32,1.5919669979081589e-16,9.5571003402554066e-11,3.4763167771341195e-11,3.1602931513088089e-20,0.88129999999999997,0.0,0.0,0.0,0.0053985654075851437,0.10737985617901702,9.9999989481749251e-05,7.0992106594333594e-05,7.5330951365896136e-05,1.9952521615587713e-05,1.0372038983508758e-10,3.0012767582840465e-05,8.831588378542503e-12,6.9526268666436764e-07,8.0036070943986182e-13,1.172383970699848e-14,0.0012697575724601197,0.0014050569421714342,3.2971097578305658e-05,0.0015090206345606586,7.3608647838795027e-13,8.3284030236607996e-09,3.1455709288342584e-12,2.2811000941553051e-08,3.3272565228797668e-05,1.058402472316086e-06,1.2161103836524214e-06,7.0920572401012647e-08,4.3264869031280092e-07,1.384120739180602e-05,2.5323881287764819e-09,2.767076197089056e-05,2.8481075047096345e-08,1.9848975963217866e-08
4.622501465217567e-06,0.0017364158690926148,2.4595607331756006e-10,1.8912525151200837e-09,8.1121763480064117e-16,1.7410567109271115e-07,3.323135315946934e-06,0.00010223907734949399,1.2829517460649324e-24,8.5599476329255003e-25,7.0905278017818953e-18,7.5203520211160355e-10,2.2010183544220111e-17,1.7296892984165741e-11,1.1209592378269239e-09,4.9079174068483018e-15,4.8069265165459783e-16,1.3702076592353061e-13,1.5783086422870285e-12,6.7957313173507774e-21,2.2476126754735691e-11,3.6864530601070909e-17,2.6427589119593003e-12,3.6789244573157879e-11,2.8041234652752065e-05,2.5327080325186388e-13,1.0330335711399084e-10,1.6913200292871324e-05,6.5856472353157815e-32,1.7241473501281289e-16,9.8758982673877236e-11,3.6316433916351639e-11,3.3180494244547288e-20,0.88129999999999997,0.0,0.0,0.0,0.0053613246875467294,0.10736771520567609,9.9999989613377304e-05,7.0764333902510989e-05,7.4762260380021065e-05,1.9813844735365741e-05,1.0292678756822945e-10,2.9801406309462575e-05,8.775137414455185e-12,6.8994297890414563e-07,7.9472426627463436e-13,1.1634136344132042e-14,0.0012804189735789752,0.0014180764139747324,3.3343485085662823e-05,0.0015222060659677262,7.4283050040041021e-13,8.4055863616730692e-09,3.1719894113867758e-12,2.300525698526821e-08,3.3661507835108941e-05,1.0763633299907107e-06,1.2366244883708321e-06,7.2138582491401281e-08,4.400576720532994e-07,1.4235375562979543e-05,2.5147965824672967e-09,2.7993587136254726e-05,2.8810388839257151e-08,2.0078480770656179e-08
4.692587473672277e-06,0.0017363984982159274,2.5468217241895429e-10,1.8917878764556235e-09,7.9742458352295164e-16,1.7664121948484155e-07,3.3228054066692997e-06,0.00010345638562906531,1.3511776333306381e-24,8.9414968238449407e-25,7.5698655166985745e-18,7.8546034731073636e-10,2.2736056609620161e-17,1.7670695290654277e-11,1.1764997686472897e-09,5.3651361296435415e-15,5.035974048201981e-16,1.4070554005941956e-13,1.6359691766178819e-12,7.2072893925550478e-21,2.349219731389793e-11,3.9515239835975954e-17,2.7201999872559333e-12,3.8431590530236948e-11,2.8362324986336575e-05,2.5614613295174267e-13,1.0568509187614438e-10,1.7355913830579664e-05,7.0177711446661014e-32,1.864859520513758e-16,1.0199551112454464e-10,3.7909335270548631e-11,3.4810933556675819e-20,0.88129999999999997,0.0,0.0,0.0,0.005324603064632269,0.10735573983148891,9.9999989768484636e-05,7.0528373350441952e-05,7.4201560453909725e-05,1.9677067484281921e-05,1.0214448798997013e-10,2.959297728954957e-05,8.719491397673269e-12,6.8469903581500343e-07,7.8916601851263227e-13,1.1545710560051774e-14,0.0012909173277538227,0.0014309282137379843,3.3713106721870443e-05,0.0015352022289515815,7.4948633587025242e-13,8.4817756392294019e-09,3.1980040622027354e-12,2.3196616921353179e-08,3.404797256092554e-05,1.0943245721748128e-06,1.2571365237156239e-06,7.3356614797453477e-08,4.4746586929613947e-07,1.4633211929337869e-05,2.4974458987193596e-09,2.831417732987643e-05,2.9137374578116449e-08,2.0306363114954739e-08
4.762673482126987e-06,0.0017363813959720244,2.6354942174623585e-10,1.8923072459975456e-09,7.8459386037544315e-16,1.7917098498482428e-07,3.3224819964135213e-06,0.00010466459868893892,1.4219134013924219e-24,9.333459091839319e-25,8.0727433846608563e-18,8.1979932656087327e-10,2.3471565736812736e-17,1.8047408113326724e-11,1.233838295221603e-09,5.8564811772028103e-15,5.2718369444789819e-16,1.4444057096451988e-13,1.6948514460526469e-12,7.6365944342005495e-21,2.4537038942347873e-11,4.2310580804642756e-17,2.798581128767398e-12,4.0116842948133093e-11,2.8681205391872095e-05,2.5900097065179078e-13,1.0807713080672675e-10,1.7802242218402087e-05,7.4712403684306759e-32,2.0144967012143114e-16,1.0528032363391703e-10,3.9542051364768486e-11,3.6495180993864392e-20,0.88129999999999997,0.0,0.0,0.0,0.0052883894250778706,0.10734392666391317,9.9999989947861304e-05,7.0284764050913785e-05,7.364868035553547e-05,1.9542149554430357e-05,1.0137324599499046e-10,2.9387417620804456e-05,8.6646329331574554e-12,6.7952921439597224e-07,7.8368428871684215e-13,1.1458534649718491e-14,0.0013012560176428594,0.0014436157924662433,3.4080000065319954e-05,0.0015480130931019578,7.5605582541593475e-13,8.5569913169415099e-09,3.2236232594851381e-12,2.3385140871290094e-08,3.4431994620555021e-05,1.1122862443669453e-06,1.2776465913458094e-06,7.4574672343967949e-08,4.5487331845490028e-07,1.5034660384343484e-05,2.4803309691185653e-09,2.8632563031804295e-05,2.9462064864326776e-08,2.0532645716110733e-08
4.8154666025988934e-06,0.0017363686875148162,2.7032132550602723e-10,1.89268956177369e-09,7.7255057894994922e-16,1.8107275697867866e-07,3.3222426146891455e-06,0.0001055687709784022,1.4768838001335049e-24,9.6356486459163371e-25,8.4675061671543803e-18,8.4627466552777805e-10,2.4031821284361383e-17,1.8333088192552145e-11,1.2782326635129814e-09,6.2502858432942816e-15,5.4540489369911261e-16,1.4728728238649377e-13,1.7400173097532777e-12,7.971968228400105e-21,2.5343272428988621e-11,4.4514940510166325e-17,2.858238794200494e-12,4.1414779101567435e-11,2.8919964692604644e-05,2.6113805096164166e-13,1.0988556869901145e-10,1.8140798191455228e-05,7.8273432091297461e-32,2.1333503886533059e-16,1.0778636965881984e-10,4.0798308962087259e-11,3.7799957271500715e-20,0.88129999999999997,0.0,0.0,0.0,0.0052614399554872871,0.10733513336287148,9.9999990099486179e-05,7.0096524057233482e-05,7.3237279539067733e-05,1.9441725024767537e-05,1.0079945595461014e-10,2.9234435005887274e-05,8.6238199335848833e-12,6.7568296114309591e-07,7.7960464914776e-13,1.1393677355526586e-14,0.0013089403234697776,0.0014530664582153774,3.4354587584548993e-05,0.0015575430122526327,7.6094844040565215e-13,8.6130175962365364e-09,3.2426650379828e-12,2.3525311564892298e-08,3.4719671745445209e-05,1.1258164004464436e-06,1.2930948067697229e-06,7.5492207277547771e-08,4.604525960592415e-07,1.5339408050048584e-05,2.4675916091234575e-09,2.887095325937248e-05,2.9705145279116054e-08,2.0702052904574399e-08
4.8682597230708e-06,0.0017363561260113993,2.7717222664503013e-10,1.8930656647239777e-09,7.6291531520548528e-16,1.8297127179703668e-07,3.3220068222550485e-06,0.00010646790834318856,1.5333283774479471e-24,9.9438517452695266e-25,8.876316510058149e-18,8.7327777168022282e-10,2.4597314781114664e-17,1.8620411174506346e-11,1.3236736915943887e-09,6.6653853149810374e-15,5.6402014543226867e-16,1.5016262177163909e-13,1.7858851478288486e-12,8.3178657377388754e-21,2.6166150592050933e-11,4.6806705273776135e-17,2.9184222970116591e-12,4.2737331771393733e-11,2.9157499566503835e-05,2.6326378167377915e-13,1.1169953176132498e-10,1.8481351203681295e-05,8.1962626247986091e-32,2.2576734028114446e-16,1.1031954621171425e-10,4.2077324379061963e-11,3.9136193612697112e-20,0.88129999999999997,0.0,0.0,0.0,0.0052347680894153665,0.10732642884935188,9.999999026567369e-05,6.9904446860072166e-05,7.2830151899350797e-05,1.9342316937229298e-05,1.0023170563447968e-10,2.9083020345192059e-05,8.5834371620216965e-12,6.7187719360364739e-07,7.7556682274866618e-13,1.1329502750085142e-14,0.0013165372741685767,0.0014624272489272248,3.4627663380114986e-05,0.0015669715922144833,7.6579382404682469e-13,8.6685110438488486e-09,3.2614904570185563e-12,2.3663930677572267e-08,3.5005996908250281e-05,1.1393468483668669e-06,1.3085420080210104e-06,7.6409759732133954e-08,4.6603148595749603e-07,1.5646150957489661e-05,2.4549811319974054e-09,2.9108122109712336e-05,2.9946954729531229e-08,2.0870574334607699e-08
4.921052843542707e-06,0.0017363437091844395,2.8410165289470303e-10,1.8934354027505863e-09,7.5251432895856988e-16,1.8486653978346628e-07,3.3217745799083157e-06,0.00010736206333941205,1.591268652402247e-24,1.025811209320397e-24,9.2994735271737163e-18,9.0081257476269647e-10,2.516794457793711e-17,1.8909373455366248e-11,1.3701726673340442e-09,7.1026487536378405e-15,5.8303254089980795e-16,1.5306663638015331e-13,1.8324587091692293e-12,8.6744837727081846e-21,2.7005809255351657e-11,4.9188217383261416e-17,2.9791284115529205e-12,4.4084613394338548e-11,2.9393822349029318e-05,2.6537827816364867e-13,1.1351888669994236e-10,1.8823878640679063e-05,8.5783074814165438e-32,2.3876455389379956e-16,1.128797381857346e-10,4.3379164656977744e-11,4.0504290160277519e-20,0.88129999999999997,0.0,0.0,0.0,0.0052083694257235458,0.10731781177600067,9.9999990446766394e-05,6.9708735620483653e-05,7.2427229570693825e-05,1.9243909330890899e-05,9.9669897975304816e-11,2.8933148749435792e-05,8.543477732194475e-12,6.6811126116545019e-07,7.7157014578858661e-13,1.1265999862471719e-14,0.0013240482126314144,0.0014716995347540652,3.4899242641917347e-05,0.0015763004081361166,7.7059270641232278e-13,8.7234797832242466e-09,3.2801028426822798e-12,2.3801022077422318e-08,3.5290984327778401e-05,1.1528776096948328e-06,1.3239882395201919e-06,7.7327331152969238e-08,4.7161000412573652e-07,1.5954866392351264e-05,2.4424975148674948e-09,2.9344081903800296e-05,3.0187506373353032e-08,2.1038219176111083e-08
4.973845964014614e-06,0.0017363314348179013,2.9110913042045093e-10,1.8937991304745848e-09,7.4557795649882344e-16,1.8675857121227955e-07,3.3215458486725371e-06,0.00010825128768028261,1.6507261480062338e-24,1.0578474637343521e-24,9.7372776269139477e-18,9.2888297745811434e-10,2.5743607301434017e-17,1.9199971451688473e-11,1.4177408281284084e-09,7.5629689713541713e-15,6.0244513297846647e-16,1.5599937294437478e-13,1.8797417347041635e-12,9.0420201448779303e-21,2.78623833015453e-11,5.1661846612546295e-17,3.0403539239274702e-12,4.5456734037840281e-11,2.9628945181984314e-05,2.6748165561304128e-13,1.1534350298566514e-10,1.9168358235618138e-05,8.9737900896162761e-32,2.523449952102876e-16,1.1546683002422575e-10,4.4703894164022061e-11,4.1904647607536037e-20,0.88129999999999997,0.0,0.0,0.0,0.0051822396577371156,0.10730928082328493,9.9999990643108224e-05,6.9509586214078136e-05,7.202844613136439e-05,1.9146486587443989e-05,9.9113938004804969e-11,2.8784795868365532e-05,8.5039349062855077e-12,6.6438452720607246e-07,7.6761396891102109e-13,1.1203157957665595e-14,0.0013314744538720793,0.0014808846574376519,3.5169340321328215e-05,0.0015855310022495472,7.7534580225269889e-13,8.7779317693587939e-09,3.2985054520146412e-12,2.3936609137103296e-08,3.5574647995171927e-05,1.1664087064738004e-06,1.3394335458452301e-06,7.8244923020843081e-08,4.771881666193324e-07,1.6265531987565261e-05,2.430138778263405e-09,2.9578844769274041e-05,3.0426813156536475e-08,2.1204996451359657e-08
5.026639084486521e-06,0.0017363193007349314,2.9819418400458477e-10,1.8941559746298098e-09,7.3340606201607312e-16,1.8864737628608135e-07,3.3213205913750545e-06,0.00010913563225536311,1.7117223950442689e-24,1.090498146913828e-24,1.019003043872376e-17,9.5749285567597796e-10,2.6324198024872268e-17,1.9492201613350307e-11,1.4663893606539806e-09,8.0472627480490855e-15,6.2226093644479175e-16,1.5896087765554434e-13,1.9277379575224767e-12,9.4206736487579948e-21,2.8736006678284145e-11,5.4229989312471758e-17,3.1020956335629488e-12,4.6853801445778827e-11,2.9862880017888706e-05,2.6957402521761588e-13,1.1717325277993243e-10,1.9514768061650603e-05,9.3830262654313009e-32,2.6652731537664815e-16,1.1808070574823135e-10,4.6051574645682907e-11,4.3337667186741261e-20,0.88129999999999997,0.0,0.0,0.0,0.0051563745705855606,0.10730083469872449,9.9999990855044352e-05,6.9307187484267198e-05,7.1633736562955386e-05,1.9050033421210802e-05,9.8563732779184352e-11,2.8637937875123962e-05,8.4648020907429689e-12,6.6069636870051408e-07,7.636976567170386e-13,1.1140966529932212e-14,0.001338817285796686,0.0014899839310929734,3.5437971136556703e-05,0.0015946648847814785,7.8005381141716037e-13,8.8318747934458418e-09,3.3167014749158766e-12,2.4070714747533482e-08,3.5857001679075111e-05,1.1799401611638833e-06,1.354877971669311e-06,7.9162536848118423e-08,4.827659895523246e-07,1.6578125715854261e-05,2.4179029848561596e-09,2.981242264479762e-05,3.0664887817959167e-08,2.1370915038312487e-08
5.0794322049584275e-06,0.0017363073048036657,3.0535633744092352e-10,1.8945082204826982e-09,7.3310814033888058e-16,1.90532965163518e-07,3.3210987685554686e-06,0.00011001514714924545,1.7742789177103172e-24,1.123767941425167e-24,1.0658034760432887e-17,9.8664605884570846e-10,2.6909610056265108e-17,1.9786060419723467e-11,1.5161294006322555e-09,8.5564711554709931e-15,6.4248292817905946e-16,1.619511961513149e-13,1.9764511029877509e-12,9.8106440449303686e-21,2.9626812404631016e-11,5.6895069568010411e-17,3.1643503528032272e-12,4.8275921084768957e-11,3.0095638624326268e-05,2.7165550002519902e-13,1.1900801087191458e-10,1.9863086524327524e-05,9.8063351714139886e-32,2.8133050083268438e-16,1.2072124898658927e-10,4.7422265275550553e-11,4.4803750660526738e-20,0.88129999999999997,0.0,0.0,0.0,0.0051307700385572795,0.10729247213613589,9.9999991082921083e-05,6.9101721492514226e-05,7.1243037215968827e-05,1.8954534869312335e-05,9.8019191332604962e-11,2.8492551450722106e-05,8.4260728321136732e-12,6.5704617588250776e-07,7.5982058735120738e-13,1.1079415297111874e-14,0.0013460779699687414,0.0014989986429861317,3.5705149577985446e-05,0.0016037035348582303,7.8471741927636913e-13,8.885316487488228e-09,3.3346940360407061e-12,2.4203361331481696e-08,3.6138058930774389e-05,1.1934719966112511e-06,1.3703215617339557e-06,8.0080174175749327e-08,4.8834348908070058e-07,1.6892625882239845e-05,2.4057882382112979e-09,3.0044827284400532e-05,3.0901742894254635e-08,2.1535983673980996e-08
5.125020222192418e-06,0.001736297055607316,3.1160268165980018e-10,1.8948075160923278e-09,7.2061044533706785e-16,1.9215863235533348e-07,3.3209099562883113e-06,0.00011077077943565874,1.8295697806819167e-24,1.1529981618996761e-24,1.1074671432001749e-17,1.0122605814038557e-09,2.7418922645727425e-17,2.0041121624224037e-11,1.5599677494465763e-09,9.016972507556175e-15,6.6027413626743385e-16,1.6455661974733185e-13,2.0190956603616009e-12,1.0156651651949698e-20,3.0409968948674751e-11,5.9276298936577597e-17,3.2185189899055863e-12,4.9524188702680542e-11,3.0295693287393494e-05,2.7344421402357142e-13,1.2059630026873042e-10,2.016538651438649e-05,1.0183442285518836e-31,2.9462777235327303e-16,1.2302278287223548e-10,4.8624443978282685e-11,4.6096657933744269e-20,0.88129999999999997,0.0,0.0,0.0,0.0051088665066446898,0.10728531716178522,9.9999991292790382e-05,6.8921963741076743e-05,7.09088385563664e-05,1.8872826616336051e-05,9.7553456584312106e-11,2.8368173592014925e-05,8.3929491218682861e-12,6.5392424340113295e-07,7.5650376057205546e-13,1.1026771833439887e-14,0.0013522825824316745,0.0015067159738898737,3.5934706396030447e-05,0.0016114330953264412,7.8870933686332973e-13,8.9310669305541498e-09,3.350069651146454e-12,2.431674749204679e-08,3.6379725162886802e-05,1.2051573572830078e-06,1.3836568022216238e-06,8.0872594238009265e-08,4.931595344404448e-07,1.7165721185814337e-05,2.395422858201483e-09,3.0244578687764304e-05,3.1105300643315795e-08,2.1677846793085172e-08
5.166049437703009e-06,0.0017362879169887787,3.172729877188022e-10,1.8950730451296035e-09,7.1506413420236181e-16,1.9361969395815129e-07,3.3207421734753462e-06,0.00011144782662461951,1.8803514921276015e-24,1.1797050728608933e-24,1.1459723974402866e-17,1.0356645067221605e-09,2.7880250727503755e-17,2.0271710941438657e-11,1.6001310923682895e-09,9.4484498224476949e-15,6.7654860755338643e-16,1.6691992351628304e-13,2.057937179601989e-12,1.047550874892347e-20,3.1125918474334207e-11,6.1484083463456686e-17,3.2675941194587597e-12,5.0663721228519887e-11,3.0475006047366576e-05,2.7504723638434534e-13,1.2202881150758241e-10,2.0438648631228823e-05,1.0532189690581807e-31,3.0701391279002626e-16,1.2511102843836501e-10,4.972113992358803e-11,4.728182510434521e-20,0.88129999999999997,0.0,0.0,0.0,0.0050893147615478527,0.10727892952080412,9.9999991492242667e-05,6.8758428407147412e-05,7.061054421076829e-05,1.879988081683825e-05,9.7137803001610849e-11,2.8257145252800955e-05,8.3633877457428825e-12,6.5113801707149662e-07,7.535429299822912e-13,1.0979789201547238e-14,0.0013578157938654418,0.0015136091221230879,3.6140398155797845e-05,0.0016183306646857004,7.9227453317826293e-13,8.971931378878377e-09,3.3637815382366662e-12,2.4417890313292571e-08,3.6596413734088913e-05,1.2156744517037893e-06,1.3956580379647635e-06,8.1585789112009972e-08,4.9749378797937646e-07,1.7412697565848409e-05,2.3861690366559728e-09,3.0423620407163319e-05,3.1287739411589801e-08,2.1804991708078287e-08
5.207078653213601e-06,0.001736278858537636,3.2298909953166917e-10,1.8953351595553827e-09,7.0929711728682132e-16,1.9507882895538853e-07,3.3205764083873609e-06,0.00011212203435268375,1.9321099469223686e-24,1.2067926222002333e-24,1.1854474368590269e-17,1.059402660593203e-09,2.8344316820770128e-17,2.0503278394750346e-11,1.6409713105895629e-09,9.8965479973431549e-15,6.9307305231772509e-16,1.693007016932535e-13,2.0972176348167901e-12,1.0801522468377308e-20,3.1852455513390436e-11,6.3754355229970647e-17,3.3169740541646347e-12,5.1818546936306346e-11,3.0653626624603612e-05,2.7664384940801169e-13,1.2346415530512424e-10,2.0713030039701571e-05,1.08899558998645e-31,3.1980630015972914e-16,1.2721519432499368e-10,5.0831820978765212e-11,4.8487604899910744e-20,0.88129999999999997,0.0,0.0,0.0,0.0050699140569591475,0.10727259040417714,9.9999991701878659e-05,6.8593312232722193e-05,7.0314574282191725e-05,1.8727488627548327e-05,9.6725430688558529e-11,2.8146969945577443e-05,8.3340602108519487e-12,6.4837378588965553e-07,7.5060484748755685e-13,1.0933177461969153e-14,0.0013633013276254308,0.0015204531742223151,3.6345235166341328e-05,0.0016251729871020995,7.9581396437016498e-13,9.012504758032183e-09,3.3773753383599136e-12,2.4518186356121448e-08,3.6812340275332433e-05,1.2261918132678766e-06,1.4076588400762872e-06,8.2299000697018914e-08,5.0182787195157671e-07,1.7660791749734433e-05,2.3769854151597414e-09,3.0601971731126975e-05,3.1469460989403552e-08,2.1931636799863404e-08
5.248107868724192e-06,0.001736269879307152,3.2875079245566099e-10,1.8955941109274795e-09,7.0395848536513973e-16,1.9653604213111977e-07,3.3204126444728021e-06,0.0001127934248642071,1.9848552589348711e-24,1.2342628149374806e-24,1.2259066469897772e-17,1.0834768072182643e-09,2.8811068646681518e-17,2.073582239042615e-11,1.6824935464713428e-09,1.0361749985547983e-14,7.0984880616674432e-16,1.7169897483908326e-13,2.1369387622979911e-12,1.1134788116234394e-20,3.2589640994926087e-11,6.6088293079697201e-17,3.3666573216191947e-12,5.2988711728793846e-11,3.0831560251933276e-05,2.7823410207187818e-13,1.2490227697752891e-10,2.0988521126866899e-05,1.1256896413817503e-31,3.3301439687676582e-16,1.29335225355186e-10,5.1956510845537317e-11,4.9714186744070212e-20,0.88129999999999997,0.0,0.0,0.0,0.0050506625948300438,0.10726629925847619,9.9999991921862643e-05,6.8426690297264728e-05,7.0020901018944619e-05,1.8655643525997007e-05,9.6316300015572896e-11,2.8037637512547489e-05,8.3049637056376211e-12,6.4563128420882845e-07,7.4768924220641785e-13,1.088693213524723e-14,0.0013687397349028314,0.0015272486926518948,3.6549223871079273e-05,0.0016319607084948299,7.9932792963353652e-13,9.0527904027689088e-09,3.3908524167129743e-12,2.4617645417381439e-08,3.7027510805844572e-05,1.2367094532523737e-06,1.4196592296026518e-06,8.301222975324484e-08,5.0616179394999437e-07,1.790999407744987e-05,2.3678711670114209e-09,3.0779637886592503e-05,3.1650470943599918e-08,2.2057785948076105e-08
5.289137084234783e-06,0.0017362609784126325,3.3455784174947006e-10,1.8958499924787273e-09,6.9848130337719245e-16,1.979913382156477e-07,3.3202508656175816e-06,0.00011346202013319626,2.0385975420413447e-24,1.2621176186615951e-24,1.2673644454017108e-17,1.1078887014681806e-09,2.9280453484017128e-17,2.0969341337100602e-11,1.7247029233522922e-09,1.0844548155872881e-14,7.2687719106347483e-16,1.741147633455821e-13,2.177102295656428e-12,1.1475401318772581e-20,3.3337535515928559e-11,6.8487084517380222e-17,3.4166424533046819e-12,5.4174260735324166e-11,3.1008812100017582e-05,2.7981804283352997e-13,1.2634312270829509e-10,2.1265112391873468e-05,1.1633167966091444e-31,3.4664778723142686e-16,1.3147106625688546e-10,5.309523235009599e-11,5.0961760239627593e-20,0.88129999999999997,0.0,0.0,0.0,0.005031558606392472,0.10726005553893171,9.9999992152359336e-05,6.8258635518185314e-05,6.9729497119166127e-05,1.8584339095578447e-05,9.5910372001857528e-11,2.7929137962218452e-05,8.276095464538264e-12,6.4291025073120737e-07,7.4479584769233244e-13,1.0841048815257458e-14,0.0013741315582176431,0.0015339962310367506,3.6752370636835713e-05,0.0016386944645487332,8.0281672340561132e-13,9.0927915954322215e-09,3.4042141170157923e-12,2.4716277139826912e-08,3.7241931271841019e-05,1.2472273830505575e-06,1.4316592276042864e-06,8.3725477050012293e-08,5.1049556158131957e-07,1.8160295001007331e-05,2.3588254789216066e-09,3.0956624038430203e-05,3.1830774773299262e-08,2.218344298515488e-08
