Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100)
6.438965444959985e-08,0.0017220843336432745,7.4997160638760228e-18,4.7509116951246634e-14,-2.725285161065986e-15,1.1746534326443354e-11,1.4388286812943883e-08,7.9260990727207702e-11,1.6836402320038252e-37,1.6369643769967625e-27,6.0058386503984809e-28,2.6467896668092683e-21,5.9667323756646525e-26,6.3480816953279209e-16,9.6811964432731551e-19,1.0950425657479103e-27,1.9077488014314773e-26,2.7411545429111533e-21,1.3058687841431447e-23,3.1234142062986931e-36,5.4634793690474228e-22,-2.9555880984714786e-26,8.2048442353320339e-21,-1.7426587115348871e-15,6.6348825664642043e-10,4.9788821940193016e-19,2.136730900764849e-18,1.3027529219374834e-11,9.6636563493749269e-47,-8.3824180904712466e-20,1.4618273744657014e-20,2.1618604379137187e-24,2.5793828373536358e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784652976046834,0.10879847197052196,9.999999999939441e-05,5.9755125051873122e-07,5.1676867580461888e-06,8.7743320777288742e-07,1.3610738869028213e-11,4.3883325756799033e-06,3.6008506376346412e-13,9.289416319369786e-08,2.0709671929393739e-13,2.6266550106779531e-15,3.228990958400333e-08,4.2473187188326793e-08,1.3181755925814739e-08,3.1238934125043312e-07,1.1307049174405006e-17,6.5274405088290415e-14,1.0933967412109523e-17,3.7144577272124476e-14,9.7050364582207367e-09,2.232674545756024e-14,7.8694091762797905e-14,8.4637640807894565e-17,4.3096576195403041e-16,7.9695908438705875e-17,2.9142606179673336e-11,6.6106449907761108e-10,1.108271463701609e-12,8.3845630185853855e-13,1.1862618287612226e-16,4.7703204843208592e-13,3.4827939428554951e-15,1.0788881271364398e-13,4.4463668960417303e-16,1.3005482992615367e-13,1.3250759943180681e-12,2.7338809823156098e-11,1.2282408451118017e-13,1.1076301199876419e-13,2.5066498483822297e-13,1.1080436194299836e-18,5.1247769437632846e-16,2.4556434224041131e-15,1.7525936844430292e-22,1.1255017125235257e-20,9.7533143219287328e-23,2.3495370119339037e-20,2.0133122972126175e-16,4.1709102955334773e-12,2.7675197853467614e-17,2.8482163995676414e-17,1.5434946576886444e-22,6.9853522350767766e-17,2.4633112137219722e-11,2.2422662430224993e-16,3.0543243021873643e-20,4.7699563817295478e-24,2.313054849376917e-19,2.8059436027010824e-17
6.440347437439892e-08,0.0017220843319743506,7.5037208955819657e-18,4.7601369764691501e-14,4.0194499407186242e-15,1.17503747234417e-11,1.4394384828648625e-08,7.9328466296355554e-11,1.6854004815714327e-37,3.9301660376119004e-27,6.010049767056408e-28,2.6457100626259216e-21,5.9618244145794983e-26,6.3501846000372993e-16,9.6813805305570878e-19,1.0961125758272361e-27,1.9096200289567817e-26,2.7438585393410217e-21,1.3075306585850836e-23,3.1273723382062627e-36,5.4685112059409022e-22,-2.9657710482028239e-26,8.2105452227961966e-21,-1.7426587083842883e-15,6.6377451950037531e-10,4.9812179677728245e-19,2.1379231818760001e-18,1.3035106047085562e-11,9.6747677296166815e-47,-8.3824180874427146e-20,1.4632091489441664e-20,2.1649105771385795e-24,2.5817126182186267e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784627632970655,0.10879847099483704,9.999999999939422e-05,5.976785314695298e-07,5.1687778802049995e-06,8.7761624297828295e-07,1.3613612575751669e-11,4.389261843982888e-06,3.6008497332079949e-13,9.2913777743433478e-08,2.0714057385965841e-13,2.6272096273919572e-15,3.2310529729926727e-08,4.2497847186195241e-08,1.3184583471798862e-08,3.1252281778001564e-07,1.1313496555681231e-17,6.5312762784263294e-14,1.0940953767967227e-17,3.7170133327119062e-14,9.7071183162267096e-09,2.2346407549816567e-14,7.8766634498854774e-14,8.4716442462470249e-17,4.314516285552573e-16,7.9800407060963233e-17,2.9148821723288642e-11,6.6134951317667453e-10,1.1087492825754159e-12,8.3881780590456818e-13,1.186516705265801e-16,4.7744148186769872e-13,3.4827939590164277e-15,1.079186154777744e-13,4.4512888074948067e-16,1.3008289717081619e-13,1.3253637642807673e-12,2.7350814132578314e-11,1.228780157692488e-13,1.1081164769911592e-13,2.5077511646628057e-13,1.1085304471020038e-18,5.1290814155657445e-16,2.4577362396990258e-15,1.754087328989085e-22,1.1264470848944553e-20,9.7616265650361812e-23,2.3518225567381851e-20,2.0152799260012828e-16,4.1718630727284907e-12,2.7681519584972347e-17,2.8516345716279987e-17,1.5453470219250861e-22,6.9869478704339421e-17,2.464441043404081e-11,2.2432047870235007e-16,3.0556027249311993e-20,4.7719529394930025e-24,2.3140230086435274e-19,2.8077477043317036e-17
6.44069293555987e-08,0.0017220843315571195,7.5065655297062141e-18,4.7792861429933119e-14,5.0228355053363176e-15,1.1751334851103598e-11,1.4395910042549317e-08,7.9345341873617325e-11,1.6859607321576252e-37,3.0849458752162824e-28,6.0111028205224261e-28,2.6456725334136979e-21,5.961311381452295e-26,6.3507104564425057e-16,9.681426571978573e-19,1.0963798948525157e-27,1.9100880533480405e-26,2.7445348533915948e-21,1.3079464065188861e-23,3.1283625066465484e-36,5.469769712680154e-22,-2.968977867960492e-26,8.2119709070227171e-21,-1.7426587078219507e-15,6.6384609475254645e-10,4.9818021350907022e-19,2.1382213394944986e-18,1.3037000642541358e-11,9.6775740900667305e-47,-8.382418086685587e-20,1.4635547421524984e-20,2.1656736591211861e-24,2.5822953547900666e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784621297162388,0.10879847075091519,9.9999999999394166e-05,5.9771035164232613e-07,5.1690506592419982e-06,8.7766200149929108e-07,1.361433099846745e-11,4.3894941596285634e-06,3.6008495070999021e-13,9.29186813535838e-08,2.0715153743359991e-13,2.6273482807989937e-15,3.2315686124781395e-08,4.2504013647106353e-08,1.3185290358179687e-08,3.1255619131030003e-07,1.1315108778729004e-17,6.5322354509369631e-14,1.0942700817484675e-17,3.7176524169755212e-14,9.7076387806505967e-09,2.2351325098423211e-14,7.8784778028718403e-14,8.4736151617400664e-17,4.3157316367150326e-16,7.9826549533537672e-17,2.915037559975659e-11,6.6142077617123524e-10,1.1088687531689354e-12,8.3890819392714224e-13,1.1865801139844383e-16,4.7754388122794221e-13,3.4827939630558054e-15,1.0792606623215084e-13,4.4525199683190613e-16,1.3008991901608592e-13,1.3254357073664818e-12,2.7353815617177394e-11,1.2289150041329917e-13,1.1082380827410595e-13,2.5080265311176079e-13,1.1086521705455856e-18,5.1301579568603917e-16,2.4582596509858981e-15,1.7544608878352789e-22,1.1266835209777948e-20,9.7637054478284111e-23,2.3523942096054019e-20,2.0157720638320148e-16,4.1721012657441905e-12,2.7683100009319162e-17,2.8524896364259143e-17,1.5458103957471926e-22,6.9873467771203779e-17,2.4647235411466924e-11,2.2434394512696252e-16,3.0559223690893652e-20,4.7724521390211086e-24,2.3142650775955624e-19,2.8081988477112445e-17
6.440865684619858e-08,0.0017220843313485034,7.5081602111290495e-18,4.7904355193100075e-14,5.1395036836336773e-15,1.1751814919090344e-11,1.4396673048160862e-08,7.9353780665386773e-11,1.6862507294480559e-37,4.1226851277015634e-30,6.0116293880229298e-28,2.645814644898471e-21,5.9615404177506299e-26,6.350973398787853e-16,9.6814495956304225e-19,1.0965133559682108e-27,1.9103220981572715e-26,2.7448730576810674e-21,1.3081543224016641e-23,3.1288576860980068e-36,5.4703990481858735e-22,-2.9710606710972118e-26,8.2126838134621278e-21,-1.7426587077028438e-15,6.6388188380942779e-10,4.9820942444965978e-19,2.1383704314087006e-18,1.3037947998549787e-11,9.6789820043939049e-47,-8.3824180863070226e-20,1.4637275612016993e-20,2.1660552822222295e-24,2.5825867667978693e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784618129252478,0.10879847062895388,9.9999999999394139e-05,5.9772626171898886e-07,5.1691870485255306e-06,8.7768488071769237e-07,1.3614690209205364e-11,4.3896103172368748e-06,3.6008493940456427e-13,9.2921133154591303e-08,2.0715701921044662e-13,2.6274176073874959e-15,3.2318264525983601e-08,4.2507097096796608e-08,1.3185643801352818e-08,3.125728787351227e-07,1.1315914946881612e-17,6.5327150717118316e-14,1.0943574411332732e-17,3.717971986543432e-14,9.7078990128508985e-09,2.2353784176618558e-14,7.8793850970775258e-14,8.474600750635287e-17,4.3163394150269227e-16,7.9839623443442292e-17,2.9151152536575064e-11,6.6145640908897744e-10,1.1089284908469395e-12,8.3895338974007801e-13,1.1866116049131675e-16,4.7759508705941696e-13,3.4827939650754826e-15,1.0792979161883661e-13,4.4531356512067243e-16,1.300934302465952e-13,1.3254716791189567e-12,2.7355316420563992e-11,1.2289824300975586e-13,1.1082988880908758e-13,2.5081642199526541e-13,1.1087130347461891e-18,5.1306962907697056e-16,2.4585213876817706e-15,1.7546476894205122e-22,1.1268017529462325e-20,9.7647450125584666e-23,2.35268007604478e-20,2.0160181673507819e-16,4.1722203620596067e-12,2.7683890220213245e-17,2.8529172471192026e-17,1.5460421250872756e-22,6.9875462301406909e-17,2.4648647960662869e-11,2.243556787629597e-16,3.0560821969393082e-20,4.7727017477983098e-24,2.3143861164419068e-19,2.8084244370983593e-17
6.441211182739835e-08,0.0017220843309312698,7.5113607348210376e-18,4.8128359833734416e-14,5.0672156984413555e-15,1.1752775063038595e-11,1.4398199422901251e-08,7.9370660256163049e-11,1.6868285587719713e-37,-8.287343292510379e-29,6.012682603291237e-28,2.6462322379891994e-21,5.9623970173046245e-26,6.3514992897206926e-16,9.6814956488183073e-19,1.0967801351065619e-27,1.9107902529402162e-26,2.7455495608335364e-21,1.3085702380147506e-23,3.1298482351070868e-36,5.4716578835010328e-22,-2.9756189706193568e-26,8.2141097509161074e-21,-1.7426587075983434e-15,6.6395346478477701e-10,4.9826784897444313e-19,2.1386686414501774e-18,1.3039842827128862e-11,9.6818043748506196e-47,-8.3824180855498998e-20,1.4640732442001405e-20,2.1668186926725008e-24,2.5831696782738347e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784611793421365,0.10879847038503096,9.9999999999394085e-05,5.9775808185284349e-07,5.1694598265925342e-06,8.7773063907014179e-07,1.3615408629361939e-11,4.3898426320244364e-06,3.6008491679367103e-13,9.2926036748102218e-08,2.0716798274389155e-13,2.6275562603240407e-15,3.2323421735954823e-08,4.251326443466345e-08,1.3186350687664521e-08,3.1260625490412621e-07,1.1317527396504859e-17,6.5336743823032519e-14,1.0945321737213313e-17,3.7186111805539971e-14,9.708419477228222e-09,2.2358702940848457e-14,7.8811999209364272e-14,8.4765721907498716e-17,4.3175551771409158e-16,7.9865776611455944e-17,2.9152706407380916e-11,6.615276777653785e-10,1.1090479709654288e-12,8.3904378496923707e-13,1.1866744139262216e-16,4.7769751102603165e-13,3.4827939691152657e-15,1.0793724241119976e-13,4.4543672219616903e-16,1.3010045216235998e-13,1.3255436230789761e-12,2.7358318149513146e-11,1.2291172875154071e-13,1.108420503740312e-13,2.5084396088380216e-13,1.1088347681050159e-18,5.1317730843715845e-16,2.4590449231851329e-15,1.7550213369200659e-22,1.1270382445737555e-20,9.7668243887132434e-23,2.3532518889323062e-20,2.0165104436026878e-16,4.1724585543056231e-12,2.768547063944325e-17,2.8537726251189276e-17,1.5465056686387733e-22,6.9879451355356208e-17,2.4651473180020316e-11,2.2437914688235116e-16,3.056401864181136e-20,4.7732009833793257e-24,2.3146282028754158e-19,2.808875651268699e-17
6.441556680859813e-08,0.0017220843305140376,7.5145394776775039e-18,4.835037075342049e-14,5.0579915525408055e-15,1.1753735217581574e-11,1.4399725815133448e-08,7.938754252357025e-11,1.6874017935436323e-37,6.9562110784057752e-28,6.0137359254457579e-28,2.6466223244639183e-21,5.963175669957974e-26,6.3520251850464462e-16,9.6815417098526831e-19,1.0970469966505385e-27,1.9112584946105806e-26,2.7462261901010127e-21,1.3089862654450888e-23,3.1308390375893449e-36,5.4729169379251765e-22,-2.9800922245033193e-26,8.215535854029517e-21,-1.7426587074670428e-15,6.6402504957556681e-10,4.9832627674842977e-19,2.1389668864444798e-18,1.3041737811125745e-11,9.6846351247384739e-47,-8.3824180847927806e-20,1.4644189870716022e-20,2.1675823221612943e-24,2.5837527063780124e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784605457575246,0.10879847014110802,9.9999999999394031e-05,5.9778990196073687e-07,5.1697326039896958e-06,8.7777639731009995e-07,1.3616127047751391e-11,4.3900749462398908e-06,3.6008489418272306e-13,9.2930940329996235e-08,2.0717894625033723e-13,2.6276949129321102e-15,3.2328579489371207e-08,4.2519432357200461e-08,1.3187057573930142e-08,3.1263963283227024e-07,1.1319139997281341e-17,6.5346337849537212e-14,1.0947069247347565e-17,3.7192504477342694e-14,9.7089399415744997e-09,2.2363622515604132e-14,7.8830150587553941e-14,8.478543980665627e-17,4.3187712132803516e-16,7.9891936911701062e-17,2.915426027441178e-11,6.6159895022965951e-10,1.1091674574338814e-12,8.3913418500277048e-13,1.186737245872187e-16,4.7779995139896186e-13,3.4827939731556649e-15,1.0794469322888015e-13,4.4555990660608955e-16,1.3010747323457657e-13,1.3256155676150133e-12,2.7361320041364555e-11,1.2292521522515915e-13,1.1085421259895317e-13,2.5087150126770642e-13,1.1089565080739893e-18,5.1328500456158613e-16,2.4595685415112249e-15,1.7553950435302352e-22,1.1272747730562147e-20,9.768904093822999e-23,2.3538238085082864e-20,2.0170028121503547e-16,4.1726967460385597e-12,2.76870510552625e-17,2.8546282119688056e-17,1.5469693253697242e-22,6.9883440400696595e-17,2.4654298560664883e-11,2.2440261613161193e-16,3.0567215468123188e-20,4.7737002429959677e-24,2.3148703009634288e-19,2.8093269126357441e-17
6.44190217897979e-08,0.0017220843300968065,7.5176555218253552e-18,4.8566649202720282e-14,4.9410312282497018e-15,1.1754695382676443e-11,1.440125239941303e-08,7.9404427467993091e-11,1.6879675405994892e-37,-4.2177501948355638e-29,6.0147893543281357e-28,2.6470638976558871e-21,5.96410265108768e-26,6.3525510828862058e-16,9.6815877787346379e-19,1.0973138384429406e-27,1.9117268231702755e-26,2.7469029455032335e-21,1.3094024047172116e-23,3.1318300935467564e-36,5.4741762114779186e-22,-2.9847076066114372e-26,8.2169621223127685e-21,-1.7426587073855862e-15,6.6409663818178767e-10,4.983847074646382e-19,2.1392651663934512e-18,1.3043632950542226e-11,9.6874733944741897e-47,-8.3824180840356663e-20,1.4647647898235069e-20,2.168346170737769e-24,2.58433585112567e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784599121714192,0.10879846989718493,9.9999999999393976e-05,5.9782172204266901e-07,5.1700053807135288e-06,8.7782215543754534e-07,1.3616845464364526e-11,4.3903072598832134e-06,3.6008487157172047e-13,9.2935843899990763e-08,2.0718990972978258e-13,2.6278335652037124e-15,3.233373778626003e-08,4.2525600864433761e-08,1.318776446014968e-08,3.1267301251955018e-07,1.1320752749196233e-17,6.5355932796673808e-14,1.0948816941744746e-17,3.7198897880883081e-14,9.7094604058897367e-09,2.2368542900973815e-14,7.8848305105704467e-14,8.4805161204253278e-17,4.3199875234914287e-16,7.9918104345728622e-17,2.9155814137667495e-11,6.616702264818092e-10,1.1092869502522793e-12,8.3922458984066623e-13,1.1868000357351561e-16,4.7790240817992292e-13,3.4827939771967441e-15,1.07952144071872e-13,4.4568311835500088e-16,1.3011449341038461e-13,1.3256875126501409e-12,2.7364322096119425e-11,1.229387024306169e-13,1.1086637548385878e-13,2.5089904314697637e-13,1.1090782546531024e-18,5.1339271744328992e-16,2.4600922426681564e-15,1.7557688092568086e-22,1.1275113383479684e-20,9.770984127919949e-23,2.3543958347850813e-20,2.0174952730056513e-16,4.1729349372584052e-12,2.7688631467670873e-17,2.8554840077079846e-17,1.5474330953013432e-22,6.9887429437427772e-17,2.4657124102596229e-11,2.2442608651075033e-16,3.0570412448329638e-20,4.7741995266484159e-24,2.3151124107060298e-19,2.80977822120177e-17
6.442247677099767e-08,0.0017220843296795719,7.5206907868516879e-18,4.8775543140356981e-14,4.7731346370897488e-15,1.1755655558303022e-11,1.4402779120599182e-08,7.9421315089826992e-11,1.6885249404980572e-37,-4.254148247753696e-29,6.0158428898645405e-28,2.6475304451192937e-21,5.9651056700700994e-26,6.3530769819460325e-16,9.6816338554653658e-19,1.0975806928874682e-27,1.9121952386280344e-26,2.7475798270606714e-21,1.3098186558607372e-23,3.1328214030180354e-36,5.4754357041918925e-22,-2.9893933047880532e-26,8.2183885555583987e-21,-1.7426587073297431e-15,6.6416823060342853e-10,4.984431409870765e-19,2.1395634812989832e-18,1.3045528245380474e-11,9.6903182901978484e-47,-8.3824180832785567e-20,1.4651106524642694e-20,2.1691102384616239e-24,2.5849191125341659e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784592785838201,0.10879846965326175,9.9999999999393922e-05,5.9785354209864012e-07,5.1702781567625247e-06,8.7786791345246527e-07,1.361756387919739e-11,4.3905395729543661e-06,3.6008484896066345e-13,9.2940747457909684e-08,2.0720087318222579e-13,2.6279722171338672e-15,3.233889662665434e-08,4.2531769956394823e-08,1.3188471346323137e-08,3.1270639396596044e-07,1.132236565226351e-17,6.5365528664492592e-14,1.0950564820416066e-17,3.7205292016210248e-14,9.7099808701739312e-09,2.2373464097064233e-14,7.8866462764251792e-14,8.482488610080737e-17,4.3212041078300517e-16,7.9944278915415521e-17,2.9157367997147841e-11,6.6174150652181475e-10,1.1094064494206002e-12,8.3931499948290866e-13,1.18686279177908e-16,4.780048813710024e-13,3.4827939812385357e-15,1.0795959494016831e-13,4.458063574484298e-16,1.3012151273212245e-13,1.3257594580799878e-12,2.7367324313778947e-11,1.2295219036791967e-13,1.1087853902875344e-13,2.5092658652161126e-13,1.1092000078423519e-18,5.1350044708104739e-16,2.4606160266654471e-15,1.7561426341065805e-22,1.1277479404405494e-20,9.7730644910418949e-23,2.3549679677786752e-20,2.0179878261829141e-16,4.1731731279651411e-12,2.7690211876668279e-17,2.856340012383846e-17,1.5478969784593069e-22,6.9891418465549506e-17,2.4659949805813925e-11,2.244495580197739e-16,3.0573609582431794e-20,4.7746988343368289e-24,2.3153545321033009e-19,2.810229576969523e-17
6.44293867333972e-08,0.0017220843288451063,7.5265136879987189e-18,4.9170693965663114e-14,4.4264502109024355e-15,1.1757575941138118e-11,1.440583283225699e-08,7.9455098367126243e-11,1.6896154537587373e-37,-1.4456409752874005e-29,6.0179502808652518e-28,2.6484785162063651e-21,5.9671549549333085e-26,6.3541287829389116e-16,9.681726032477532e-19,1.0981145223330381e-27,1.9131323302866036e-26,2.7489339687155785e-21,1.3106514938795044e-23,3.1348047827332436e-36,5.4779553472303925e-22,-2.9987913109289214e-26,8.2212419169290327e-21,-1.7426587072328355e-15,6.643114268929259e-10,4.9856001641269281e-19,2.1401602159873713e-18,1.3049319301330873e-11,9.6960254531124338e-47,-8.3824180817643497e-20,1.4658025574446824e-20,2.1706390315887134e-24,2.5860859854029516e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784580114041395,0.10879846916541523,9.9999999999393827e-05,5.9791718213269871e-07,5.1708237068354929e-06,8.77959429144707e-07,1.3619000703520924e-11,4.3910041973800381e-06,3.6008480373838604e-13,9.2950554537401489e-08,2.0722280000609973e-13,2.6282495199664653e-15,3.2349215938090306e-08,4.2544109894625021e-08,1.3189885118531801e-08,3.1277316213615027e-07,1.1325591911904995e-17,6.5384723162375642e-14,1.0954061130625551e-17,3.7218082482419654e-14,9.711021798649193e-09,2.2383308921830623e-14,7.890278750426557e-14,8.4864346392839519e-17,4.3236380991116716e-16,7.9996649469212295e-17,2.9160475704781472e-11,6.6188407796534018e-10,1.1096454668069233e-12,8.3949583318036614e-13,1.1869882937824027e-16,4.7820987699181726e-13,3.4827939893242917e-15,1.079744967526465e-13,4.4605291769075987e-16,1.3013554912297092e-13,1.3259033497825419e-12,2.7373329237815073e-11,1.2297916843807548e-13,1.1090286809852381e-13,2.5098167775698002e-13,1.1094435340512767e-18,5.1371595663442171e-16,2.4616638432190991e-15,1.7568904612028343e-22,1.1282212550568794e-20,9.7772262045116999e-23,2.3561125539818844e-20,2.0189732095602117e-16,4.173649507839161e-12,2.7693372684429375e-17,2.858052648733531e-17,1.5488250845561032e-22,6.9899396495962575e-17,2.4665601696106711e-11,2.2449650442749232e-16,3.0580004312325328e-20,4.7756975218218837e-24,2.3158388098620175e-19,2.8111324301211144e-17
6.443629669579673e-08,0.0017220843280106406,7.5320131684456997e-18,4.9536278913676305e-14,4.0848309670437465e-15,1.175949636608053e-11,1.4408886882752929e-08,7.9488892357439537e-11,1.6906748718844722e-37,-7.1793582629026533e-30,6.0200580984513977e-28,2.6494377315440624e-21,5.9692352920915041e-26,6.3551805881431028e-16,9.6818182408954797e-19,1.0986485243284111e-27,1.9140697696596654e-26,2.750288615171771e-21,1.3114847796707083e-23,3.1367891770821281e-36,5.4804758672189078e-22,-3.0081984509706435e-26,8.2240959382812236e-21,-1.7426587071467673e-15,6.644546384439948e-10,4.9867690306462825e-19,2.140757090521099e-18,1.3053110978989342e-11,9.7017535661800689e-47,-8.3824180802501631e-20,1.46649470205923e-20,2.1721687018843159e-24,2.5872533250855595e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784567442184845,0.1087984686775685,9.9999999999393732e-05,5.9798082206291255e-07,5.1713692542089696e-06,8.7805094438679785e-07,1.3620437520722976e-11,4.3914688195167196e-06,3.6008475851589058e-13,9.2960361568356771e-08,2.0724472672195036e-13,2.6285268214266549e-15,3.2359537423867656e-08,4.2556452172070659e-08,1.3191298890556135e-08,3.1283993734280792e-07,1.1328818776260168e-17,6.5403921343473028e-14,1.0957558178040005e-17,3.723087587625131e-14,9.7120627270002833e-09,2.2393156990512874e-14,7.8939124810084554e-14,8.4903820685708614e-17,4.3260731874445114e-16,8.0049048583813459e-17,2.9163583397311463e-11,6.6202666456016002e-10,1.1098845095927242e-12,8.3967668609504718e-13,1.1871137953394961e-16,4.7841493827336541e-13,3.4827939974129654e-15,1.0798939866627474e-13,4.4629958736464473e-16,1.3014958283562361e-13,1.3260472422998193e-12,2.7379334813476434e-11,1.2300614943564363e-13,1.1092719980828026e-13,2.5103677497381993e-13,1.109687086700797e-18,5.1393153323796436e-16,2.4627119912273715e-15,1.7576385248583867e-22,1.1286947169365073e-20,9.7813892344516108e-23,2.3572575672128289e-20,2.0199589623641855e-16,4.1741258856604547e-12,2.7696533478544692e-17,2.8597661212884755e-17,1.5497536438067645e-22,6.9907374491933052e-17,2.4671254231540843e-11,2.2454345535478045e-16,3.0586399657805601e-20,4.7766963054514156e-24,2.3163231342397221e-19,2.8120354721062197e-17
6.445011662059581e-08,0.0017220843263417113,7.5421520603540979e-18,5.0188819647674698e-14,3.4842160735547961e-15,1.1763337342330495e-11,1.441499592269544e-08,7.9556512488624865e-11,1.6927135478180881e-37,-4.8865855394588837e-32,6.0242750137297605e-28,2.6513554491688982e-21,5.9733876617488364e-26,6.3572842179392656e-16,9.6820027519858549e-19,1.0997170914619952e-27,1.9159456920056507e-26,2.7529994231133893e-21,1.3131526955813265e-23,3.1407610118415704e-36,5.4855195390991981e-22,-3.026939321334265e-26,8.2298059627364745e-21,-1.7426587069731112e-15,6.6474110733046483e-10,4.9891071088489829e-19,2.1419512591948057e-18,1.3060696199504523e-11,9.7132580294144581e-47,-8.3824180772218429e-20,1.4678797104664886e-20,2.1752306760212187e-24,2.5895894055020528e-32,0.88129999999999997,0.0,0.0,0.0,0.0098784542098292356,0.10879846770187462,9.9999999999393543e-05,5.9810810161180744e-07,5.1724603408664069e-06,8.7823397352039164e-07,1.3623311133786233e-11,4.3923980569219803e-06,3.6008466807024564e-13,9.2979975484573631e-08,2.0728857982952811e-13,2.6290814202274312e-15,3.238018691957123e-08,4.2581143745679677e-08,1.3194126434051801e-08,3.129735088653378e-07,1.1335274319396284e-17,6.5442328757020605e-14,1.0964554484865516e-17,3.7256471448454079e-14,9.7141445833299515e-09,2.2412862863261837e-14,7.9011837133990461e-14,8.4982811291594739e-17,4.3309466571692838e-16,8.0153932559419037e-17,2.9169798737052991e-11,6.6231188320322969e-10,1.1103626713619995e-12,8.4003844957550492e-13,1.187364834600859e-16,4.7882525789004165e-13,3.4827940135990978e-15,1.0801920279674315e-13,4.4679325519544366e-16,1.3017764444852534e-13,1.3263350278898984e-12,2.7391347919682764e-11,1.2306012021305857e-13,1.1097587114779164e-13,2.5114698735196453e-13,1.1101742713218484e-18,5.1436288770747694e-16,2.4648092819398776e-15,1.7591353620844066e-22,1.1296420827196442e-20,9.7897192450608052e-23,2.3595488753268187e-20,2.0219315767412863e-16,4.1750786351438625e-12,2.7702855025831419e-17,2.8631955766291319e-17,1.5516121226448717e-22,6.9923330380529629e-17,2.4682561237818821e-11,2.2463737076802814e-16,3.0599192195521263e-20,4.77869416114311e-24,2.3172919228517357e-19,2.8138421226706047e-17
