Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873)
5.689268842157591e-16,0.0016785654112279542,1.9510710945306541e-31,9.8240693905040567e-27,1.4871393885869124e-21,1.9510655303425232e-31,4.4528034937121696e-20,3.2216621507486961e-32,5.6813850036249232e-57,1.2754486112808299e-45,4.3039376380651781e-48,1.5158769422686112e-44,1.6584333814598841e-38,3.7060261055044643e-25,4.5133749538780171e-38,2.0078199818205685e-55,7.4499025967429939e-51,1.0134651362230265e-39,1.337030430982991e-51,5.0543649154119469e-76,4.0721451923616608e-48,3.7764436210691495e-66,2.6504327879288548e-39,9.3150578710512646e-58,1.0021360790888911e-29,4.8993254431209928e-45,2.8972908515220603e-48,3.4586254602733152e-39,3.0574184134564925e-72,1.7167453070381172e-78,1.0839338960971143e-46,4.0988856476694259e-59,2.8408632826593696e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993595639,0.108803,0.0001,2.7975101857634344e-14,3.0297388804336385e-13,3.029739685199218e-13,2.9655942484834937e-19,6.7608545252480031e-19,6.5084637622312033e-15,4.9613414693271901e-19,1.1494851405463382e-26,7.4395277469297992e-27,7.6834584738636534e-31,1.9616423564226443e-23,1.553831879192138e-18,4.7931056262692769e-22,2.2371624753705618e-31,6.3455590316432376e-35,3.9481727452772442e-37,2.1296712319251392e-40,1.4664018121259922e-18,1.6375984335794113e-47,6.6285253104969094e-54,3.6993707681976743e-56,5.1880797829035995e-63,1.163183310807831e-60,1.9322816768264456e-23,1.0021346112403763e-29,1.3119923955576966e-35,1.5612098683791609e-36,9.8305003737750274e-21,1.7612768439645645e-42,2.188234649258722e-51,2.3718379342460556e-30,7.3951533230210402e-57,3.2855174827243689e-23,6.0280681341799064e-28,2.4775234628287853e-34,3.1449454602802897e-40,2.1426948640244685e-40,1.870316989250745e-41,1.226164120161658e-47,7.3729754948184577e-33,1.4105493410454424e-38,3.8618589048209774e-46,1.5897009542743021e-40,2.0637785769656084e-46,8.4943692603500559e-38,8.9414642795916021e-40,4.8664218898769684e-30,3.8179049335424905e-36,3.6262565868573371e-48
1.1383480576445639e-15,0.0016785654112279542,7.8093442859792666e-31,3.9321696039954971e-26,2.9755545925998361e-21,7.8093101074702275e-31,8.917328277476161e-20,1.2904989612857576e-31,2.2740315246829757e-56,1.5944561810887538e-45,1.7226966756402813e-47,6.560397228023257e-44,3.3183043576321223e-38,7.4152725474949806e-25,1.8065263206705425e-37,1.6074768101636996e-54,5.9644510724299889e-50,4.0565019449056212e-39,1.0704459551652583e-50,1.618182371874461e-74,6.5183386357032538e-47,1.9682193676526661e-65,2.1211510160853389e-38,1.5916055763954071e-56,8.0231637813137126e-29,7.8452862078863202e-44,1.1606446873811096e-47,2.7689892779756923e-38,2.4477887391465266e-71,1.8224523133128674e-77,1.7350678455039125e-45,1.3122732231896833e-57,1.8204561643033125e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999987185714,0.108803,0.0001,5.5974508743428086e-14,6.0620985778727136e-13,6.0620981030397956e-13,7.4538234253765271e-19,2.7060957846126958e-18,1.3016396541281069e-14,1.98556342407007e-18,5.8368080000067102e-26,3.2671502136190511e-26,6.1514790121867947e-30,7.8516682396857001e-23,6.2168447621031978e-18,1.9184881819555517e-21,1.7223778527092453e-30,5.0802943075936849e-34,3.1592328031043368e-36,3.4084672123985517e-39,5.8670391224041199e-18,5.2420259173354881e-46,4.2437148058986851e-52,2.3684115767951733e-54,6.6430842757996584e-61,7.4479826451804563e-59,7.7341435111331492e-23,8.0231402980976401e-29,2.0985836958534108e-34,2.4994974542244766e-35,1.9604101039415735e-20,2.8203490058242793e-41,1.9138027266231117e-50,1.8981908319497865e-29,4.7345267802690332e-55,1.3112888314548305e-22,4.7327805566422409e-27,3.8863237227478426e-33,9.8568158620111984e-39,6.716077330411959e-39,5.8645914237733047e-40,5.2334285668251293e-46,2.9511040285942609e-32,1.129297592071731e-37,3.7794449905303745e-45,1.272318732289367e-39,2.0603313238736609e-45,6.7118687314316873e-37,1.4137034775750133e-38,3.8956066132548881e-29,5.4491737363190424e-35,1.146932720042838e-46
2.2771904045021737e-15,0.0016785654112279542,3.1247375520964301e-30,1.5733653157710875e-25,5.9523362692224871e-21,3.1247119194533851e-30,1.7869945879374817e-19,5.1716358449075741e-31,9.0990634471903298e-56,1.7950736607875194e-45,6.8930304768722505e-47,2.8977546724588767e-43,6.6380365007102628e-38,1.4833766948386597e-24,7.2284594636925543e-37,1.2864699683726418e-53,4.773372192721057e-49,1.6231293489109811e-38,8.5669592156902887e-50,5.1766817462785159e-73,1.0425914351306488e-45,9.1325742261754827e-65,1.696275541818134e-37,4.3520282823493908e-55,6.420940189054894e-28,1.2557509995674644e-42,4.6752677334169827e-47,2.2160127777657358e-37,1.9589668687401851e-70,1.7142455697938168e-76,2.775196215020723e-44,4.1980097902100315e-56,1.165825845893799e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999974365865,0.10880299999999997,0.0001,1.1197332247734627e-13,1.2126787703772797e-12,1.2126774317528791e-12,1.6913593103102387e-18,1.0827844394917604e-17,2.6013727447241464e-14,7.9427137181387623e-18,2.6856860631048442e-25,1.3717958916489754e-25,4.9231174001205934e-29,3.1416802628065085e-22,2.4855236091640185e-17,7.6764286810192041e-21,1.2798445964832405e-29,4.0657625792408184e-33,2.5256199620315213e-35,5.4500729242347964e-38,2.3456696785374739e-17,1.676428693766955e-44,2.7143655107682044e-50,1.5148840787368933e-52,8.4981654038350769e-59,4.7652228175254795e-57,3.0946497244970503e-22,6.4209026742519907e-28,3.3517182532100897e-33,3.999312146618561e-34,3.8957126143543323e-20,4.5144313006820532e-40,1.6887390162224177e-49,1.5179756881789293e-28,3.0283004673795473e-53,5.2168985893571966e-22,3.7354643009669005e-26,6.1322714127711827e-32,3.1070752485814269e-37,2.1173585465106467e-37,1.8503367722639347e-38,2.014201884650389e-44,1.1808203057933646e-31,9.0378160263628484e-37,3.3972148400900564e-44,1.0175885402074306e-38,1.8776073365180989e-44,5.2338465934229328e-36,2.2066963297577337e-37,3.1168874446905556e-28,7.1588386093916384e-34,3.5820565366416493e-45
4.554875098217393e-15,0.0016785654112279542,1.25008505160933e-29,6.294367931024938e-25,1.1905704470645855e-20,1.2500647446746177e-29,3.5869452186166322e-19,2.0753599506312081e-30,3.6401981004092049e-55,1.9109452290545539e-45,2.7576609288867713e-46,1.5270406101489207e-42,1.3277461550033102e-37,2.9670761827778465e-24,2.8918555136599402e-36,1.0293713963687112e-52,3.8194207831304651e-48,6.493575813068253e-38,6.8550902676561342e-49,1.6545361054376776e-71,1.6660353519181825e-44,3.9642990433779964e-64,1.3552184186431107e-36,1.3562748201531138e-53,5.1376809257974087e-27,2.0095921436718549e-41,1.9702132985702634e-46,1.7731155039520927e-36,1.5674582397413414e-69,1.5015823432690094e-75,4.4346949591496487e-43,1.341709701797395e-54,7.4635857584507969e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999948726218,0.10880299999999993,0.0001,2.2397094979450557e-13,2.4256046720723331e-12,2.4255964265076272e-12,3.6036779622274651e-18,4.3317919597981142e-17,5.1934461497774965e-14,3.1759034802704919e-17,1.158526348008611e-24,5.6219572527425169e-25,3.9393453568682181e-28,1.256869186289533e-21,9.9275545048725864e-17,3.0710537488227292e-20,8.9513679315395246e-29,3.2532016315934511e-32,2.0165301957215794e-34,8.7037213816880524e-37,9.3689569064241636e-17,5.3546903524424014e-43,1.7340260441431053e-48,9.6775820872866712e-51,1.0857924484763393e-56,3.0458971021766531e-55,1.2380493205309396e-21,5.1376211281321464e-27,5.3403644283181591e-32,6.3953689934908651e-33,7.6901761538654655e-20,7.2246757843101232e-39,1.7470113686132678e-48,1.2127686970174164e-27,1.9345802353168042e-51,2.063500973267036e-21,2.9447085608827162e-25,9.668695468564367e-31,9.7795681912156817e-36,6.6663664706655963e-36,5.8346329693797226e-37,7.1331417117909833e-43,4.7240058473268634e-31,7.2316152718865794e-36,2.8941384181004826e-43,8.1318240358756156e-38,1.6126865176759835e-43,3.9807731638915861e-35,3.3623496514029963e-36,2.4927357654682729e-27,8.418228460922115e-33,1.0924668746293333e-43
9.110244485647833e-15,0.0016785654112279537,5.0006402763191278e-29,2.5178576321596549e-24,2.3811658528864026e-20,5.0004776514137529e-29,7.2245540948605801e-19,8.3530797432904721e-30,1.4561819284676709e-54,1.9740348869950279e-45,1.1031540674706321e-45,1.1894762157091789e-41,2.6556154703200162e-37,5.934477597674529e-24,1.1568374708664444e-35,8.2357525334000086e-52,3.0558232163157178e-47,2.5976429265677322e-37,5.4849470060498082e-48,5.2800940981447589e-70,2.6581196134935311e-43,1.6571950066177676e-63,1.0809962567540658e-35,4.3129220879929941e-52,4.1104601355811181e-26,3.215615995813337e-40,1.1075538590252826e-45,1.4185771240285718e-35,1.2540650321333342e-68,1.2624609871768397e-74,7.0754498280039968e-42,4.2815844987269397e-53,4.7773683639384243e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999897446959,0.10880299999999971,0.0001,4.4796620382611593e-13,4.8514089475227609e-12,4.8513694261152925e-12,7.4327773255171708e-18,1.732817116556302e-16,1.0348189576360935e-13,1.2691075547333066e-16,4.8181038768154307e-24,2.2746159558078167e-24,3.1519410460130847e-27,5.0278270002658286e-21,3.9584758727034884e-16,1.2285076363136172e-19,5.7079011345946564e-28,2.6027671064568401e-31,1.6064607254823786e-33,1.3869577710318939e-35,3.7357427600558406e-16,1.7066770219166997e-41,1.105392141139327e-46,6.1691875039591798e-49,1.384347599331002e-54,1.9438600951308972e-53,4.9525036799649666e-21,4.1103652056279347e-26,8.4712821743967687e-31,1.0218200908771498e-31,1.4986297083960991e-19,1.1561029728819397e-37,2.6332565539595853e-47,9.6737176737962468e-27,1.2332425302691265e-49,8.0717056072146465e-21,2.3022392995828185e-24,1.51261503403296e-29,3.0492251046888089e-34,2.0797517501659727e-34,1.8258663985047404e-35,2.378167225461219e-41,1.8897212002854997e-30,5.78578814588211e-35,2.3921379177859414e-42,6.4894500099584605e-37,1.3389035305057505e-42,2.8906692960037399e-34,4.8988812121739117e-35,1.9923868721253092e-26,8.7773011367896105e-32,3.1882749192542522e-42
1.3665613873078272e-14,0.0016785654112279529,1.0626457813180811e-28,5.3504366089131846e-24,3.5716828574649127e-20,1.0625992415637711e-28,1.0899869760444163e-18,1.7825814994877829e-29,3.0944376620949636e-54,1.9761257233976083e-45,2.3442584703133958e-45,3.7241022118300315e-41,3.9834690912743828e-37,8.9018814595658271e-24,2.4583404628425775e-35,2.3549678773572428e-51,8.7379517739223016e-47,5.5201251177504439e-37,1.5684577127769517e-47,2.407982970398928e-69,9.7700909821958722e-43,3.5698442921331402e-63,3.0856772231452593e-35,1.9663102434642336e-51,1.1753510581932685e-25,1.1835767278036493e-39,3.2445332429222501e-45,4.0562608124041714e-35,3.5858959366032193e-68,3.6589001196067139e-74,2.6006274472090819e-41,1.9525746314352768e-52,2.664281930939573e-67,0.88129999999999997,0.0,0.0,0.0,0.009889999984616777,0.10880299999999934,0.0001,6.7196145725501831e-13,7.2771657881548869e-12,7.2770774384913934e-12,1.1262054273880406e-17,3.6822647519766119e-16,1.5473696389174665e-13,2.6949271763732754e-16,1.0357342469636403e-23,4.8478119637539975e-24,9.0131349688877911e-27,1.0684302169388853e-20,8.3931315242203495e-16,2.6106209735262801e-19,1.4472563802018048e-27,7.4424011310004545e-31,4.5822788318544939e-33,5.0948580891908879e-35,7.9208719047923727e-16,7.7792843433016745e-41,6.0648877923849264e-46,3.3848115165936074e-48,8.9201915799062888e-54,1.0669687776298672e-52,1.0524180277087909e-20,1.1753162495604323e-25,3.1050601912775912e-30,3.7583352481053389e-31,2.2000917577670523e-19,4.2554052383951117e-37,1.0330688033296404e-46,2.7613408701250547e-26,6.76636212674272e-49,1.6890881481888343e-20,6.5013706619239247e-24,5.5110599398165302e-29,1.3782622806166378e-33,9.4027980697005519e-34,8.2653321283782504e-35,1.0903242684970174e-40,4.0157026605542509e-30,1.6544021145281364e-34,6.8982990216885195e-42,1.8528990847551245e-36,3.8655864108481734e-42,7.8241963536372868e-34,1.7248526005518597e-34,5.6938546808590379e-26,2.7115278130178456e-31,1.4029260078964906e-41
1.822098326050871e-14,0.0016785654112279527,1.8127467088096134e-28,9.1271114180870572e-24,4.7621213007047552e-20,1.8126484842956077e-28,1.4612891390556659e-18,3.0527272487152192e-29,5.2787768602897152e-54,2.0352045148084961e-45,3.9990793436638671e-45,8.698481277136044e-41,5.3113070180519298e-37,1.1869287776429477e-23,4.1936958282616299e-35,4.9673763158037566e-51,1.8431108576210926e-46,9.4168049510123e-37,3.3085328477053099e-47,7.1702262061568099e-69,2.4747874496048806e-42,6.1331420583923014e-63,6.498423985931915e-35,5.8542350615198605e-51,2.4791657113703541e-25,3.001823001825773e-39,7.6595549166281869e-45,8.555787181848624e-35,7.5637308204203501e-68,7.7768591064564119e-74,6.5874515905347588e-41,5.813987315171868e-52,1.004612583246175e-66,0.88129999999999997,0.0,0.0,0.0,0.009889999979488865,0.10880299999999889,0.0001,8.9595671008121259e-13,9.7028752828778154e-12,9.7027204663060817e-12,1.5091270523274166e-17,6.281495401667185e-16,2.0570132412089576e-13,4.5941625037203613e-16,1.7776168735970284e-23,8.2801745281330044e-24,1.901239130899449e-26,1.8226256718852192e-20,1.4288390915252514e-15,4.4534363939004495e-19,2.7601562566626223e-27,1.5698262365702345e-30,9.6439312546343805e-33,1.2898556858787927e-34,1.3484420426276658e-15,2.3153168434464346e-40,2.0825621338222167e-45,1.1622774155776665e-47,3.4796790165641724e-53,3.6662484688409698e-52,1.7953015689559627e-20,2.4790777303193335e-25,7.8455856745095632e-30,9.5258333564071924e-31,2.8744906815874611e-19,1.0793093269376499e-36,2.8309776628758462e-46,5.8153766542383823e-26,2.3234362000315331e-48,2.8411804325970968e-20,1.3562562317850319e-23,1.3852169224335977e-28,4.0716181962112278e-33,2.7783438609909753e-33,2.4450352033900241e-34,3.2513031877685793e-40,6.8503224079959382e-30,3.4896335881843388e-34,1.4619463498037235e-41,3.9031547391624473e-36,8.1976988951558797e-42,1.5716211606515227e-33,4.2054667077721643e-34,1.2003909419450267e-25,5.9910426151374654e-31,4.0461317025861339e-41
2.733172203536959e-14,0.0016785654112279503,3.7530225966760844e-28,1.8896002405505611e-23,7.1428133368908406e-20,3.7527541287947364e-28,2.2127425685270097e-18,6.3613214593804013e-29,1.0929048975447903e-53,3.7089648558264666e-45,8.2796887566279407e-45,2.8203040141053507e-40,7.966946038910394e-37,1.7804106196579351e-23,8.682636465560048e-35,1.3567633073834479e-50,5.034171846290276e-46,1.9496549320774589e-36,9.0377051453108094e-47,3.1332243798055943e-68,8.6360278977132083e-42,1.275771197195362e-62,1.7702989037932419e-34,2.5576808542596964e-50,6.7713569254581826e-25,1.0497531180956025e-38,2.731820199158304e-44,2.3368115684382396e-34,2.0658888648199429e-67,2.1396265010532254e-73,2.298759644364333e-40,2.5403343606648228e-51,7.2979851297556478e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999692330584,0.10880299999999773,0.0001,1.3439472143190834e-12,1.4554183428815243e-11,1.4553854015430979e-11,2.2749530070184383e-17,1.300487483093692e-15,3.0695287805347308e-13,9.5009667198281155e-16,3.7024859338517315e-23,1.7156330874476731e-23,5.1934787598681799e-26,3.7735153501121612e-20,2.9481197569340873e-15,9.220278987574071e-19,6.4800333041874957e-27,4.2876830438607469e-30,2.6243375660902805e-32,4.4970721333484474e-34,2.7822367476842462e-15,1.0108535980252498e-39,1.1175267308837885e-44,6.2369167529560614e-47,2.2588016136596942e-52,1.9721358358669966e-51,3.7169127829241756e-20,6.771051016233539e-25,2.7263498011678365e-29,3.3275977187153822e-30,4.1629815729078938e-19,3.7747992699522798e-36,1.1393813790017634e-45,1.584225032824488e-25,1.2467841230506522e-47,5.7472059402475877e-20,3.6381179965381268e-23,4.7727025484064254e-28,1.7554868890071634e-32,1.1983326097858478e-32,1.0566446696721531e-33,1.4181869308213763e-39,1.4182622941541251e-29,9.5312653271696756e-34,4.0124590455282536e-41,1.0637294028885637e-35,2.2514797916934425e-41,3.9653786559381224e-33,1.3782886791715513e-33,3.2758497768393953e-25,1.7203746696607378e-30,1.6757257676908797e-40
3.644246081023047e-14,0.0016785654112279479,6.3828143936877042e-28,3.2136151181495171e-23,9.5232152363072158e-20,6.3822524219891465e-28,2.9780611418454377e-18,1.0885410567344338e-28,1.858738193598319e-53,-1.6747187192209086e-44,1.4081682208242098e-44,6.7859401769438053e-40,1.0622527348224389e-36,2.3738933710830258e-23,1.4767021193862895e-34,2.8388257907184078e-50,1.0533247323493922e-45,3.3158772530845898e-36,1.8911860471918663e-46,9.1166006005560708e-68,2.1541101536951269e-41,2.2195110101150597e-62,3.695491140778995e-34,7.441198455474783e-50,1.4167859736838534e-24,2.6230401710844676e-38,7.2833429404925554e-44,4.8892981469730126e-34,4.3225116207759577e-67,4.5225872271952505e-73,5.7338645868153444e-40,7.3910232721158412e-51,2.683509538818185e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999589772726,0.10880299999999615,0.0001,1.7919377163405835e-12,1.9405318201206504e-11,1.9404748615326012e-11,3.0407514650166463e-17,2.2117516365026678e-15,4.0714903459064108e-13,1.6141347360684794e-15,6.3184823401157655e-23,2.9178624683596464e-23,1.0867599252426801e-25,6.4177317556328462e-20,4.997663750539058e-15,1.5681212993770938e-18,1.1958386281451621e-26,8.9712314556338007e-30,5.473013335056566e-32,1.1208937430588023e-33,4.716458246540178e-15,2.9392814713421997e-39,3.7183766438708293e-44,2.0752267115976518e-46,8.4684417824980334e-52,6.570842435817656e-51,6.321414850268361e-20,1.4167098968406006e-24,6.7769954681582932e-29,8.3072487149081953e-30,5.360385175702469e-19,9.4329436430898815e-36,3.1820609422451543e-45,3.3070659072130579e-25,4.1484621236616864e-47,9.5620125244314282e-20,7.4925974625193208e-23,1.1781821271214609e-27,5.0557051447058322e-32,3.4521247434814839e-32,3.0486032711973523e-33,4.1134831800061726e-39,2.4120653003236962e-29,1.994247877568649e-33,8.4193701943697073e-41,2.2213314572832065e-35,4.7262036442153794e-41,7.7380008868764277e-33,3.2658928677908518e-33,6.8489725544002117e-25,3.7107395135218182e-30,4.6795909701034892e-40
4.5553199585091347e-14,0.0016785654112279444,9.7513255425643557e-28,4.909508567471271e-23,1.1903305342068762e-19,9.750302170018526e-28,3.7582346767449066e-18,1.6734400412119459e-28,2.8397141001477176e-53,2.8181567565283854e-43,2.1513730582381383e-44,1.4053249953968873e-39,1.3278046824980727e-36,2.9673771022116518e-23,2.2560824191384117e-34,5.1680034093476884e-50,1.9175465305811277e-45,5.0659371308677791e-36,3.443189308805266e-46,2.210493708670171e-67,4.5620195194146294e-41,2.7985535328377582e-62,6.7116774359537187e-34,1.8040750724597949e-49,2.5791825234834582e-24,5.5650373285650965e-38,1.6830328337643529e-43,8.9005844104910336e-34,7.868912023908389e-67,7.9028528251165598e-73,1.2143298205071731e-39,1.7919688950591908e-50,7.9851370572958134e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999487215146,0.10880299999999411,0.0001,2.2399282159874019e-12,2.425626780520642e-11,2.4255387216034339e-11,3.8065208465323329e-17,3.3789903136549705e-15,5.0622528282873575e-13,2.4633241474232415e-15,9.6749207088600571e-23,4.456109103319376e-23,1.9786067572060662e-25,9.8047731653694588e-20,7.6098832860446316e-15,2.3957185209646265e-18,1.937334253293419e-26,1.6331676201407942e-29,9.9302623495760806e-32,2.3720874517806632e-33,7.1816950021822607e-15,7.1220129932851774e-39,1.0163108856765269e-43,5.6720348856372574e-46,2.5793839827449514e-51,1.7987469225867545e-50,9.6575433039414823e-20,2.5790218901301781e-24,1.4302545198140075e-28,1.7608552510185079e-29,6.4665640065920992e-19,2.0014637581567657e-35,7.5086483312935574e-45,6.0062330855692326e-25,1.1338634163088177e-46,1.4286514003250539e-19,1.342462124587233e-22,2.4694074850219657e-27,1.2132762495657378e-31,8.2868844557011934e-32,7.3295849606303171e-33,9.9300084772889325e-39,3.6850387014126959e-29,3.6304177255838299e-33,1.5357666401956076e-40,4.0358149395375116e-35,8.6234518049458488e-41,1.3140668714739939e-32,6.5723455457861876e-33,1.2458642272732477e-24,6.9032641360455004e-30,1.0891539414672915e-39
6.37746771348131e-14,0.001678565411227935,1.8750581802198007e-27,9.440004977860397e-23,1.6662525042023377e-19,1.8747878609532988e-27,5.3640760190033433e-18,3.2643401988930422e-28,5.4605618275260198e-53,2.0462089824884342e-45,4.1370387425327659e-44,4.9796096483386343e-39,1.8588896405261654e-36,4.1543476012978084e-23,4.3384188102648689e-34,1.3645165458826104e-49,5.06291646710584e-45,9.7416836871868456e-36,9.0933141048880632e-46,1.1375105498359935e-66,1.6616933476593487e-40,5.7455390878554676e-62,1.7607740493571385e-33,9.2810466794803241e-49,6.8095919141310158e-24,2.038803308635981e-37,8.2359697656196246e-43,2.3498574477821613e-33,2.0775696295229155e-66,2.0139731507730853e-72,4.4231370082430471e-39,9.2192728766566237e-50,6.6064517973026783e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999282100783,0.10880299999998871,0.0001,3.1359092080078354e-12,3.3957603844271396e-11,3.3955880460431526e-11,5.3379705275257644e-17,6.4973491538002561e-15,7.0102006380357254e-13,4.7248196992028381e-15,1.8655283834270148e-22,8.5545605701494086e-23,5.2253680573618687e-25,1.8853822907559093e-19,1.4521339398407659e-14,4.6067852060855269e-18,4.0195194561200009e-26,4.3119350805024324e-29,2.5983006415174117e-31,8.6195281534705055e-33,1.3704261506200127e-14,3.6555181388209359e-38,7.5324092680256794e-43,4.2038470625940321e-45,2.8322060825620608e-50,1.3409839222519829e-49,1.8570348689955159e-19,6.8090124026663935e-24,5.1519416441938444e-28,6.4318987848080076e-29,8.4376092950235654e-19,7.33429840088417e-35,3.7078319520834786e-44,1.5757085208404681e-24,8.4036898930463579e-46,2.6138960687022498e-19,3.3997413203287825e-22,8.7086558788171542e-27,6.0063748921728211e-31,4.1070431215536806e-31,3.6543637957083826e-32,4.9913532087178379e-38,7.0859321129158592e-29,9.5850174464259459e-33,4.0662653495509144e-40,1.0598228988320272e-34,2.2841630575753249e-40,2.9277672735724612e-32,2.0625813760273714e-32,3.2824903798040889e-24,1.8795970773162156e-29,4.853325491390406e-39
1.0021763223425661e-13,0.0016785654112279082,4.5740798686122646e-27,2.3026336426553417e-22,2.6177121434113557e-19,4.5730342164314806e-27,8.7566017311836094e-18,8.2077591942121867e-28,1.3321459662880334e-52,2.0436891801079817e-45,1.0093184193002206e-43,3.0544669761143009e-38,2.9209842753741372e-36,6.5283008790633794e-23,1.0584695311240839e-33,5.2764145766019018e-49,1.9577540820459355e-44,2.376694436479049e-35,3.5180418136079323e-45,1.2134039747528035e-65,1.0392408460268041e-39,1.457194382378128e-61,6.7104567919608428e-33,9.8952684379893419e-48,2.6329472456121344e-23,1.2928489232911593e-36,8.6696155763475263e-42,9.085011095657304e-33,8.0330591222636686e-66,7.8492602144285563e-72,2.7662771909757692e-38,9.830211519781333e-49,1.1929868146787807e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998871875058,0.10880299999997259,0.0001,4.9278711631338647e-12,5.3358059380296087e-11,5.3353750989779811e-11,8.4005200053639938e-17,1.5849726018763005e-14,1.0776587274793997e-12,1.1464145306771843e-14,4.5628488258840125e-22,2.0773722294112306e-22,2.0215437042444896e-24,4.599519445904752e-19,3.485117158491043e-14,1.1238581688326445e-17,1.0545330511733065e-25,1.6672439771788108e-28,9.8442283159823931e-31,5.360389568066567e-32,3.2890187062228469e-14,3.8755522807827724e-37,1.4132483558130203e-41,7.887388451112949e-44,9.7212815155837688e-49,2.5398316639973633e-48,4.5301701936926176e-19,2.6325927621704663e-23,3.1398828465727608e-27,4.0495781661479956e-28,1.1590799569468148e-18,4.6529757254000311e-34,3.8420706344249685e-43,6.0051930205555179e-24,1.5767380270026887e-44,5.7686072401567779e-19,1.202338620130818e-21,5.0673584508618777e-26,5.8521881776215364e-30,4.0125251516338653e-30,3.6233048588801766e-31,4.9895239694769376e-37,1.7286020395535739e-28,3.7059931397025927e-32,1.5766310943110371e-39,4.0480585449261803e-34,8.8600379794908942e-40,8.1283379286581841e-32,9.5102209937347775e-32,1.2631515851158936e-23,7.4764731074284619e-29,3.8121084613065193e-38
1.3666058733370013e-13,0.0016785654112278694,8.472767682580722e-27,4.264939951377868e-22,3.568656217856673e-19,8.4701723945357917e-27,1.239043029892352e-17,1.5621211992119711e-27,2.4677274610021491e-52,-2.6813294828344918e-43,1.8698031375865753e-43,9.8047634929248881e-38,3.9829784554874421e-36,8.902270824554322e-23,1.9609016708667124e-33,1.3094799298540728e-48,4.8586524621766858e-44,4.402928269566967e-35,8.7345713582768913e-45,5.0271844728731058e-65,3.3538345554014448e-39,3.1950967391521633e-61,1.646189931767655e-32,4.0982880659050098e-47,6.5338740708743916e-23,4.2115577915187282e-36,3.6031288683651387e-41,2.2543640754904635e-32,1.9934851460815817e-65,2.1437131075597522e-71,8.927320097120834e-38,4.0715444257682061e-48,6.2551379282598077e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998461653236,0.10880299999994938,0.0001,6.7198330796736773e-12,7.2755587068266849e-11,7.2747464271013195e-11,1.1462607242849594e-16,2.935895034014913e-14,1.437539774911816e-12,2.1131041869599932e-14,8.4625952962150426e-22,3.8305912348287083e-22,5.0189693010586027e-24,8.5203370603925663e-19,6.3600533057212447e-14,2.0818823684008036e-17,2.0192057081948195e-25,4.1374488644462801e-28,2.4037315421771412e-30,1.7233415683026372e-31,6.0021896952765027e-14,1.6000115434224404e-36,7.2993420734228612e-41,4.0737962337692805e-43,6.1239385400391911e-48,1.3186384377751643e-47,8.3915363709790078e-19,6.5327468369449699e-23,9.9595534121920152e-27,1.3128008320505817e-27,1.3883607411197673e-18,1.5162603670327037e-33,1.5807533617529411e-42,1.4731838667115754e-23,8.1438012650553616e-44,9.7765233244452787e-19,2.7843152744211746e-21,1.5596700793244609e-25,2.3045657625743371e-29,1.5826426136185417e-29,1.4416239306326977e-30,1.9904385228082811e-36,3.2020302233939729e-28,9.1965442369977721e-32,3.9172415319379998e-39,9.948107202732276e-34,2.2017164739103203e-39,1.5661334705859594e-31,2.5173597657915424e-31,3.1226914206175737e-23,1.8752435685812586e-28,1.3359446724555422e-37
