Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957)
1.2246110229432335e-08,0.0028933655665639045,4.9939418824533435e-12,3.3469877793798672e-08,2.3756187278341516e-10,8.7536376510564995e-09,2.9616959245762814e-06,1.8891979090089035e-07,3.6502318707214201e-26,2.5490201377403526e-25,4.0766319535198766e-22,3.8551932217052039e-14,1.9406843078666507e-20,4.4875439066479069e-13,7.1789740396251509e-14,1.1079941483114709e-22,6.5650266858643716e-20,3.3542745738398586e-17,1.0698618280108597e-18,4.0854409235500159e-25,5.2773251073580253e-15,6.1143001270489475e-25,2.8495424575098013e-13,8.3711226984606476e-17,3.5054038152586329e-05,1.7037433967335509e-11,1.9694231356594113e-11,1.4081528041908148e-09,2.014889782612677e-33,1.2743863933105701e-25,8.5704688133925401e-14,1.7549397554593887e-16,4.0713876616176129e-23,0.88129999999999997,0.0,0.0,0.0,0.0085427098597558732,0.10877404952877759,9.9999999551745128e-05,3.3887129933779233e-05,0.00031147428786767041,0.00025393630151581369,8.0303236166262441e-11,2.3208538461647248e-05,2.1970545977944655e-08,5.119966227085878e-07,2.1647697976345461e-13,3.3753605697036703e-15,2.0544162146085118e-06,4.2098206545941789e-06,0.0002310316486133347,3.5413560392565415e-05,6.2479506214654598e-15,3.1434146701800878e-10,2.6144382460513817e-13,3.4124601365559688e-09,0.00041596887408159379,5.3854816511004964e-09,2.9172454787086973e-10,7.6406677523908315e-10,7.1031514535585172e-11,2.1096439705851562e-10,4.2282397372675732e-07,3.4759374080201647e-05,8.9842752691688424e-09,5.3136651167716283e-09,1.7089633157531973e-11,2.804033122121115e-07,3.3829220182915722e-14,5.111659380090389e-08,2.2891586592361116e-11,3.3008597027634664e-08
1.2431100360960143e-08,0.0028933674087481993,5.1406523768486991e-12,3.4436585951076674e-08,2.4124620275574575e-10,9.230737692924364e-09,3.0391099116905308e-06,1.9944603937787946e-07,3.8161268464665943e-26,-4.7988898381906316e-25,4.5653457426202682e-22,4.04605077825615e-14,2.1671593449377733e-20,4.7321307039863328e-13,7.5579802303339525e-14,1.2365826155079591e-22,7.2368407682014823e-20,3.6726112835511243e-17,1.2009279724580176e-18,4.5756176503185865e-25,5.5732914772350433e-15,7.0758109017483948e-25,2.9917317572405909e-13,8.9876414656869231e-17,3.6025893162603645e-05,1.76128602918047e-11,2.0675397854430109e-11,1.5121265193334407e-09,2.1276093964818387e-33,1.4405014911300349e-25,9.0220761208418441e-14,1.8872661466885289e-16,4.4996422354824969e-23,0.88129999999999997,0.0,0.0,0.0,0.0085241671684735867,0.10877362493802355,9.9999999527322891e-05,3.4350335401682713e-05,0.00031535255540477775,0.0002566310724206263,8.1302748726409622e-11,2.3455236811299951e-05,2.1925785715901082e-08,5.1836973938585909e-07,2.1877805157884673e-13,3.4173756256528332e-15,2.1369973103967581e-06,4.367373171785502e-06,0.0002342438896096767,3.6379536580067473e-05,6.4802519797348346e-15,3.26224902583568e-10,2.7202005413841219e-13,3.567375395831824e-09,0.00042182538316422509,5.7168479730318618e-09,3.0977890443730028e-10,8.1434616577597086e-10,7.5868977004493998e-11,2.3042815873528564e-10,4.2735361453758027e-07,3.5714940147779225e-05,9.2312215082339225e-09,5.4597237483261175e-09,1.7512742730614639e-11,2.9630082925503237e-07,3.5752033373036538e-14,5.1863132315106952e-08,2.4843146629703082e-11,3.3842427829845114e-08
1.259759147933517e-08,0.002893369094556918,5.274469880523594e-12,3.5317528076339712e-08,2.445639937420643e-10,9.6749257445118644e-09,3.1092752823640712e-06,2.0925875168179056e-07,3.9695470755010483e-26,-8.7371277936024253e-27,5.0486672656354937e-22,4.226054302920077e-14,2.3901615018571997e-20,4.9608263788871203e-13,7.9152578135848183e-14,1.3639300642946862e-22,7.8926328167621742e-20,3.9808320926198132e-17,1.3308518566566493e-18,5.0615933241796919e-25,5.8531748595202009e-15,8.1795234060186103e-25,3.1260455405622493e-13,9.5759736335104176e-17,3.6909370984855915e-05,1.8138019883983314e-11,2.1584670373558202e-11,1.6106868892724708e-09,2.233030465541814e-33,1.6072169166022479e-25,9.4477615154182497e-14,2.0136585477098179e-16,4.9177339934543414e-23,0.88129999999999997,0.0,0.0,0.0,0.0085075231405387676,0.10877324275941032,9.9999999504487886e-05,3.4766058443214737e-05,0.00031882286980932859,0.00025903078748259025,8.2197112572372573e-11,2.3674919683572781e-05,2.188560947655535e-08,5.2407240466651195e-07,2.2082713730003239e-13,3.4549707008662833e-15,2.212890105579509e-06,4.5121223034760118e-06,0.00023712826591013698,3.7257298069188674e-05,6.6936556514933784e-15,3.3714508072190722e-10,2.817417738333361e-13,3.7102871193999384e-09,0.00042708603970582128,6.0271857977855329e-09,3.2669166456036639e-10,8.6158458009632308e-10,8.0421322989224421e-11,2.4916130234803612e-10,4.3138738194667206e-07,3.6583224060620215e-05,9.4556098447017387e-09,5.5924403545078112e-09,1.7895969649266274e-11,3.1113908975360526e-07,3.7563850343511028e-14,5.2533714293587768e-08,2.6711435942512808e-11,3.459784327492913e-08
1.2747433485872696e-08,0.002893370634095891,5.396348309139462e-12,3.6119177401450479e-08,2.4755108555901808e-10,1.0086861239576931e-08,3.1728128923107397e-06,2.1836940726716124e-07,4.1110036448449611e-26,2.380375032823241e-26,5.5216560878793912e-22,4.3950455925388707e-14,2.6075304832924717e-20,5.1737414276308711e-13,8.2505224077700182e-14,1.4887607924747672e-22,8.5270888148291886e-20,4.2768309417474366e-17,1.4582682581649435e-18,5.5384429257547242e-25,6.1165595998894035e-15,9.128393638703816e-25,3.2522878812854193e-13,1.0134002059030244e-16,3.7711564164844722e-05,1.8616507717076368e-11,2.242447184723299e-11,1.7035671992540197e-09,2.3312163241700821e-33,1.7727810654877639e-25,9.8471926163078075e-14,2.1336354173619508e-16,5.3222095052460008e-23,0.88129999999999997,0.0,0.0,0.0,0.0084925794097412844,0.10877289875427344,9.999999948322889e-05,3.5139270465064817e-05,0.00032192988775563651,0.00026116992399822803,8.2997839753691442e-11,2.3870744582650693e-05,2.1849538183183129e-08,5.2917802183620029e-07,2.2265368845717625e-13,3.4886297097786268e-15,2.2824667121627554e-06,4.6447994864599008e-06,0.00023971883914491963,3.8053999852388515e-05,6.8892457534578421e-15,3.4715649292661262e-10,2.9065607444482444e-13,3.8417445648851906e-09,0.0004318123883471543,6.3165002402217556e-09,3.4246206644879461e-10,9.0574576824750173e-10,8.4683232898959265e-11,2.6705371721281043e-10,4.3498320320300777e-07,3.737130230586865e-05,9.6592694953056778e-09,5.7128968263463277e-09,1.8242794696898788e-11,3.2493124694915956e-07,3.9263325612393297e-14,5.313618558588413e-08,2.8487526433826556e-11,3.528164818327075e-08
1.289727549241022e-08,0.00289337219456055,5.5195957289819764e-12,3.6929134980826601e-08,2.5053879530623566e-10,1.0510479408773938e-08,3.236709732231866e-06,2.2774856163577317e-07,4.2556980955652454e-26,2.7189909566584965e-25,6.0332446976665188e-22,4.5709498819583589e-14,2.8417469355022795e-20,5.3935038427121119e-13,8.5993447687055098e-14,1.6240333183407922e-22,9.2060597976555147e-20,4.5913748342021028e-17,1.5963623799297558e-18,6.0556979142367171e-25,6.3913296095597459e-15,9.4284867532851696e-25,3.3838088510405518e-13,1.0720373228400184e-16,3.8520386001801612e-05,1.9100488648589434e-11,2.3284787038835929e-11,1.8005280735090144e-09,2.4326145560691372e-33,1.9530882676177875e-25,1.0262749887753125e-13,2.2597968283087172e-16,5.7549976214817048e-23,0.88129999999999997,0.0,0.0,0.0,0.0084776696264533789,0.10877255470169166,9.9999999461286576e-05,3.5511595293742136e-05,0.00032502152992911929,0.00026328963643941538,8.3794596307954062e-11,2.4064788306903873e-05,2.1813549478212013e-08,5.3425832172063278e-07,2.2446362575698497e-13,3.5221218133587317e-15,2.3532505311117565e-06,4.7797634349995943e-06,0.00024230434116025805,3.8857000050898566e-05,7.0881920826222582e-15,3.5734231357142595e-10,2.9972662967583642e-13,3.9758992225207131e-09,0.000436530947079633,6.6154764957479969e-09,3.5876234892236392e-10,9.5149964925463227e-10,8.910471297703043e-11,2.8596773749530689e-10,4.3854643925078953e-07,3.8165584946460042e-05,9.8645312306553421e-09,5.8343009069754184e-09,1.8591399284616066e-11,3.3914514292170861e-07,4.1030782789888962e-14,5.373766214611798e-08,3.0356885889815353e-11,3.5969096274759006e-08
1.3047117498947746e-08,0.002893373775748795,5.6442148403319148e-12,3.7747375245275513e-08,2.5352956182418441e-10,1.09459298303687e-08,3.3009570875902296e-06,2.3740002311999323e-07,4.4036730491181544e-26,2.4628147823158512e-26,6.5860832452956847e-22,4.7540590409597521e-14,3.0938694656114485e-20,5.6202405021635739e-13,8.962290779429458e-14,1.770538420380847e-22,9.9321765909439186e-20,4.9253874224199622e-17,1.745895608392071e-18,6.6164752840460167e-25,6.677987421114404e-15,9.7191041047037795e-25,3.5208070595924183e-13,1.1336418596150616e-16,3.9335776299912274e-05,1.9589920653745404e-11,2.4165793012885429e-11,1.9016912526514661e-09,2.5373039011744417e-33,2.1480781477505279e-25,1.0695105022184449e-13,2.3924339502573313e-16,6.2177141598862536e-23,0.88129999999999997,0.0,0.0,0.0,0.0084627937346935089,0.10877221059666201,9.9999999438648286e-05,3.5883034966178656e-05,0.00032809782860095192,0.00026539001961682992,8.4587390582768136e-11,2.4257059581028166e-05,2.1777643227829178e-08,5.3931335754289796e-07,2.2625703057880997e-13,3.5554473624821866e-15,2.4252424372463072e-06,4.9170238220485984e-06,0.00024488478333888655,3.9666236816123185e-05,7.2905088095662161e-15,3.6770329751329133e-10,3.089535786575779e-13,4.1127598274832269e-09,0.00044124173374631733,6.9242860645194284e-09,3.7560199165269652e-10,9.9887777714146729e-10,9.3689086185809133e-11,3.0594631897325204e-10,4.4207724886869171e-07,3.8966005025200876e-05,1.0071377722007766e-08,5.9566423468519096e-09,1.8941745053203989e-11,3.5378756679658653e-07,4.2869004439913106e-14,5.4338146248371938e-08,3.2323089748484295e-11,3.666011029317883e-08
1.3157405488385835e-08,0.002893374952671419,5.7368163345687931e-12,3.8354902642220014e-08,2.5573243267011728e-10,1.1274079488800957e-08,3.3484638610495051e-06,2.4467994942229512e-07,4.5147123931409464e-26,1.7849949452157623e-26,7.0209645088104833e-22,4.8936109145971596e-14,3.2915226426891369e-20,5.7916548185431962e-13,9.2387939717634651e-14,1.8860361482079723e-22,1.049834021849442e-19,5.1842242451443841e-17,1.8637320677911957e-18,7.0589649587626162e-25,6.8968743959789144e-15,1.0414030349475916e-24,3.6252593411098893e-13,1.1809613086616219e-16,3.9940088375132408e-05,1.9953614652592349e-11,2.4827559087573104e-11,1.9789069030173431e-09,2.6165084196518951e-33,2.3020073464926742e-25,1.1024467547512724e-13,2.4943727205648595e-16,6.5783867523696347e-23,0.88129999999999997,0.0,0.0,0.0,0.008451866274094038,0.10877195728922721,9.9999999421533843e-05,3.6155860829764908e-05,0.00033035228837843979,0.0002669236675925004,8.5168383240968949e-11,2.4397449412818297e-05,2.17512678040754e-08,5.4301789850406057e-07,2.2756651272800313e-13,3.5798697139989351e-15,2.4790027590960115e-06,5.0195240501721075e-06,0.00024678083633855423,4.0265806750198765e-05,7.4415810563485194e-15,3.7544161641346949e-10,3.1584486019515051e-13,4.2152267220766129e-09,0.00044470405199544026,7.1579607393429187e-09,3.8834654783626488e-10,1.0348055054340849e-09,9.7169321336054029e-11,3.2135689011718737e-10,4.4465540118285891e-07,3.9559019286572277e-05,1.0224625058267919e-08,6.0472820517810796e-09,1.9200699794099998e-11,3.648425358319347e-07,4.4268882925491844e-14,5.4779486928245923e-08,3.3834272812769684e-11,3.7170949922519957e-08
1.3267693477823925e-08,0.002893376140632584,5.8301639800864686e-12,3.8966895105665663e-08,2.57935581028368e-10,1.1608777807604114e-08,3.3961523932285377e-06,2.5211093874896899e-07,4.6275744007999243e-26,9.7433491417828863e-26,7.4808698463897433e-22,5.0373525544935067e-14,3.499941184306096e-20,5.9669666809358782e-13,9.5235076940137716e-14,2.0084280068224835e-22,1.1092677834378685e-19,5.4545179654389886e-17,1.9885380824198093e-18,7.5282495629882074e-25,7.1226997811721846e-15,1.1376208641786921e-24,3.7328718222785825e-13,1.2300212605410191e-16,4.0547902594695589e-05,2.0320222125040469e-11,2.5500696939201043e-11,2.0585157952323398e-09,2.6975738145010757e-33,2.4659976399958746e-25,1.1363593713150156e-13,2.6001104861384046e-16,6.9568812286605909e-23,0.88129999999999997,0.0,0.0,0.0,0.008440957120712942,0.10877170394890678,9.9999999404030456e-05,3.6428209081622361e-05,0.0003325984666677714,0.00026844693325731581,8.5747237315213137e-11,2.4536887238426571e-05,2.1724936922062627e-08,5.4670880354492991e-07,2.2886711506670949e-13,3.6042021701029685e-15,2.5334181156474761e-06,5.1232771583578054e-06,0.0002486741589131269,4.086869756543871e-05,7.5944920836112014e-15,3.8327551593114364e-10,3.2282096367844564e-13,4.3191670818957436e-09,0.00044816217656524333,7.3971232019519556e-09,4.0139218026769001e-10,1.0716427871068724e-09,1.0074092619054525e-10,3.3738598701895231e-10,4.4721613606290222e-07,4.0155295849975639e-05,1.0378714720935632e-08,6.1384199801979637e-09,1.9460562197728528e-11,3.7613602141788344e-07,4.5709863630847908e-14,5.5220292090048147e-08,3.5401388603904857e-11,3.7683649647034604e-08
1.3377981467262014e-08,0.0028933773395531364,5.9242590777165947e-12,3.9583341866929107e-08,2.6013865625651816e-10,1.1950082781507579e-08,3.4440192652680799e-06,2.5969447832607148e-07,4.7422744103403214e-26,1.7038961891988285e-26,7.9670099789679563e-22,5.1854103337635516e-14,3.7196060736791013e-20,6.1462266675449895e-13,9.8166799450559713e-14,2.1380833517919094e-22,1.1716370725938552e-19,5.7366709591161049e-17,2.1206643359029058e-18,8.0258125041625851e-25,7.3556852744495923e-15,1.2445170849225668e-24,3.8437287756528933e-13,1.2808812012144745e-16,4.1159195261510177e-05,2.0689726268024692e-11,2.618527411647373e-11,2.1405682697258712e-09,2.7805341334250864e-33,2.6412983051156167e-25,1.171277774079937e-13,2.7097775294691345e-16,7.3539155329908572e-23,0.88129999999999997,0.0,0.0,0.0,0.0084300662518552606,0.10877145057389501,9.9999999386133124e-05,3.6700080530118975e-05,0.0003348363765948461,0.00026995985434702271,8.6323956200808797e-11,2.4675376529993853e-05,2.169865052746731e-08,5.5038609431355139e-07,2.3015886998122366e-13,3.628444873509991e-15,2.5884886480054398e-06,5.2282867702392382e-06,0.00025056475558110858,4.1474884980058788e-05,7.7492471986715424e-15,3.912052791154298e-10,3.2988191739963381e-13,4.4245838477550141e-09,0.00045161611453990166,7.6418413396304305e-09,4.147426423481455e-10,1.1094021685594164e-09,1.0440522463011409e-10,3.5405189980076643e-10,4.49759516707625e-07,4.0754808337683677e-05,1.0533639883485458e-08,6.2300520943726972e-09,1.9721317357426822e-11,3.876707151192278e-07,4.7193180169604426e-14,5.5660562636743185e-08,3.7025949743454497e-11,3.8198179442472095e-08
1.3488269456700104e-08,0.0028933785493544797,6.0191028943187553e-12,4.0204230674193202e-08,2.6234236294867039e-10,1.2298051920458783e-08,3.4920610747077354e-06,2.674320459192062e-07,4.8588289250159144e-26,-2.8557167427588963e-27,8.4806429052455792e-22,5.3379135412495096e-14,3.9510141389450582e-20,6.329485331807692e-13,1.0118565396802755e-13,2.2753889604266224e-22,1.237064052970462e-19,6.0310956014575545e-17,2.2604761223316899e-18,8.5532147695243996e-25,7.596058989385449e-15,1.344540568535249e-24,3.9579159248321877e-13,1.3336026111898296e-16,4.1773942764566007e-05,2.1062110275164047e-11,2.6881357316530248e-11,2.2251151642912395e-09,2.8654240583059072e-33,2.8284823414044988e-25,1.2072321722223495e-13,2.8235085266015961e-16,7.7702297281182927e-23,0.88129999999999997,0.0,0.0,0.0,0.0084191936447254329,0.1087711971624377,9.9999999367836765e-05,3.6971475982531346e-05,0.00033706603135505122,0.00027146246857507201,8.6898543311048497e-11,2.4812920757502082e-05,2.1672408565704733e-08,5.5404979257262392e-07,2.3144180983770325e-13,3.652597967691564e-15,2.6442144407034603e-06,5.3345564443363158e-06,0.00025245263085522712,4.208434481876285e-05,7.9058516131266567e-15,3.992311840082613e-10,3.3702774224406997e-13,4.5314798119561191e-09,0.00045506587299484573,7.8921828688161818e-09,4.2840167828598218e-10,1.1480961799393111e-09,1.0816353953245887e-10,3.7137325148892467e-10,4.5228560627940301e-07,4.1357530463273023e-05,1.0689393743055496e-08,6.3221743705715811e-09,1.9982950474632147e-11,3.9944930324002844e-07,4.8720103840749923e-14,5.6100299470206484e-08,3.8709493713353542e-11,3.87145095012226e-08
1.3598557446138193e-08,0.0028933797699583056,6.1146969368242213e-12,4.0829551197455134e-08,2.6454745845540305e-10,1.2652742253205182e-08,3.540274432942019e-06,2.7532510995059094e-07,4.9772579983028928e-26,5.3146883169212781e-26,9.0230734825217693e-22,5.4949943649378678e-14,4.1946750658318683e-20,6.5167932136917312e-13,1.0429425333805077e-13,2.4207510174342747e-22,1.3056748926127904e-19,6.3382141998814113e-17,2.4083531499530349e-18,9.1120947901425347e-25,7.8440553919529655e-15,1.4581594180577103e-24,4.0755204430223311e-13,1.3882490804723371e-16,4.2392121578960641e-05,2.1437357336812312e-11,2.758901238270608e-11,2.3122078157884248e-09,2.9522789060486983e-33,3.0284994448351478e-25,1.2442535548856551e-13,2.9414424900807102e-16,8.206585783125783e-23,0.88129999999999997,0.0,0.0,0.0,0.0084083392764232601,0.10877094371283515,9.9999999349136351e-05,3.7242396245046073e-05,0.00033928744421702885,0.00027295481363313494,8.7471002078181188e-11,2.4949523388822511e-05,2.1646210981918826e-08,5.5769992020571773e-07,2.3271596698261824e-13,3.6766615969161035e-15,2.7005955213231835e-06,5.442089673920918e-06,0.00025433778924244412,4.2697053012879664e-05,8.0643104426551506e-15,4.0735350363403813e-10,3.4425845164117703e-13,4.6398576174801145e-09,0.00045851145899678236,8.1482153404858012e-09,4.4237302339429858e-10,1.1877373361991951e-09,1.120171928880087e-10,3.8936899702457267e-10,4.5479446790505631e-07,4.1963436031483331e-05,1.0845969520410963e-08,6.4147827990355563e-09,2.0245446859214083e-11,4.1147446699092872e-07,5.0291943176849163e-14,5.6539503491227301e-08,4.0453582799221003e-11,3.9232610233276777e-08
1.3708845435576283e-08,0.0028933810012868465,6.2110427447117775e-12,4.1459292446773174e-08,2.667531979738452e-10,1.301421031085173e-08,3.5886559699807815e-06,2.8337512895132382e-07,5.0975818209432281e-26,2.7485451324312829e-26,9.5956566743836292e-22,5.6567879737925888e-14,4.4511188590302639e-20,6.7082008189372e-13,1.0749527973215425e-13,2.5745928361002108e-22,1.3776000208545735e-19,6.6584593202672823e-17,2.5646907265531617e-18,9.7041763386477655e-25,8.0999156537911575e-15,1.5658419993412992e-24,4.1966309635169529e-13,1.444886221055009e-16,4.3013708265756872e-05,2.1815450645579897e-11,2.8308304315527483e-11,2.4018980500422321e-09,3.0411347898098975e-33,3.2414206499270813e-25,1.2823737283438475e-13,3.0637231216309744e-16,8.6637687461271118e-23,0.88129999999999997,0.0,0.0,0.0,0.0083975031239496914,0.10877069022343611,9.9999999330026881e-05,3.7512842122751601e-05,0.00034150062851813224,0.0002744369271884917,8.8041335952237502e-11,2.5085187889477015e-05,2.162005772099681e-08,5.6133649920981861e-07,2.3398137374052544e-13,3.7006359061997187e-15,2.7576318624170907e-06,5.5508898877673118e-06,0.00025622023524389395,4.3312985599674325e-05,8.2246287081203116e-15,4.1557250605685629e-10,3.5157405181311922e-13,4.7497197622308029e-09,0.00046195287960357944,8.4100061131168007e-09,4.5666040258648125e-10,1.2283381315942484e-09,1.1596750519330584e-10,4.0805842712138414e-10,4.5728616467139362e-07,4.2572498938864553e-05,1.1003360460111801e-08,6.5078733840793288e-09,2.0508791927331982e-11,4.237488816991126e-07,5.1910046343755891e-14,5.6978175599493321e-08,4.2259804328892428e-11,3.9752452262565089e-08
1.3819133425014373e-08,0.0028933822432625988,6.3081420222947161e-12,4.2093444519433996e-08,2.6895900536599711e-10,1.3382512131430089e-08,3.637202330852054e-06,2.9158355171669272e-07,5.2198195105936262e-26,2.8958462375207285e-26,1.0199796952402313e-21,5.8234324952260478e-14,4.7208907051698853e-20,6.90375862487369e-13,1.1079148383837243e-13,2.7373578733514923e-22,1.4529740849284176e-19,6.9922736969566782e-17,2.7298994935324047e-18,1.0331268164713201e-24,8.3638875667750127e-15,1.6712048189260054e-24,4.3213375762347408e-13,1.5035818392704016e-16,4.3638679472017752e-05,2.2196373393178932e-11,2.9039297269829284e-11,2.4942381841428597e-09,3.132028523154538e-33,3.4678495767613501e-25,1.3216253065700499e-13,3.190498734916412e-16,9.1425864577638809e-23,0.88129999999999997,0.0,0.0,0.0,0.0083866851642042644,0.10877043669264172,9.9999999310503287e-05,3.7782814419640029e-05,0.00034370559766666467,0.00027590884688471595,8.8609548401609244e-11,2.521991772270197e-05,2.1593948727562495e-08,5.6495955169899309e-07,2.3523806241466247e-13,3.7245210413303775e-15,2.8153233809988141e-06,5.6609604499708138e-06,0.00025809997335489757,4.3932118722534454e-05,8.3868113353099956e-15,4.2388845436652334e-10,3.5897454170903077e-13,4.8610685979479461e-09,0.00046539014186429336,8.6776223599126988e-09,4.7126753077616665e-10,1.2699110411083382e-09,1.2001579560724373e-10,4.274611669569559e-10,4.5976075962632976e-07,4.3184693173589408e-05,1.116155983046464e-08,6.6014421440629891e-09,2.0772971202186502e-11,4.3627521703088346e-07,5.357580053520264e-14,5.7416316693594448e-08,4.4129770596886476e-11,4.0274006427997797e-08
1.3929421414452462e-08,0.0028933834958086205,6.4059965187391228e-12,4.2731997007771234e-08,2.7116539980203576e-10,1.3757703250378336e-08,3.685910176633572e-06,2.9995181698403053e-07,5.343990445116722e-26,3.0769488029937393e-26,1.083695055398702e-21,5.9950690637953166e-14,5.0045524958583113e-20,7.1035170664136657e-13,1.1418568689779987e-13,2.9095103388442325e-22,1.5319361323131025e-19,7.3401104288982255e-17,2.9044062228087521e-18,1.0995270475153359e-24,8.6362257723511963e-15,1.7891944619103518e-24,4.4497318340798587e-13,1.564406006692885e-16,4.4267011930708247e-05,2.2580108775632467e-11,2.9782054561828481e-11,2.5892810196154164e-09,3.2249977567711139e-33,3.7088565987600263e-25,1.3620417348465568e-13,3.3219224957294396e-16,9.643870307425152e-23,0.88129999999999997,0.0,0.0,0.0,0.008375885373988666,0.10877018311890385,9.9999999290560553e-05,3.8052313938601936e-05,0.00034590236513904474,0.00027737061034005842,8.9175642912320659e-11,2.5353716349300292e-05,2.1567883945985699e-08,5.6856909989971774e-07,2.3648606528557033e-13,3.7483171488371195e-15,2.873669939732011e-06,5.7723046604344501e-06,0.00025997700806492399,4.4554428630536494e-05,8.5508631556465304e-15,4.3230160671560326e-10,3.6645991315889988e-13,4.9739063328652236e-09,0.00046882325281909654,8.9511310524432746e-09,4.8619811196644602e-10,1.312468517088428e-09,1.2416338157896084e-10,4.4759717817374479e-10,4.6221831577621416e-07,4.3799992815826965e-05,1.132056092361959e-08,6.6954851114492117e-09,2.1037970313149959e-11,4.4905613651970488e-07,5.5290633521740375e-14,5.7853927671013303e-08,4.6065118991984654e-11,4.0797243781181323e-08
1.4039709403890552e-08,0.0028933847588483008,6.5046080523671366e-12,4.3374939198983312e-08,2.7337261489380834e-10,1.4139838694577376e-08,3.7347761858661735e-06,3.0848135322468121e-07,5.4701163523092597e-26,4.0370004025284299e-26,1.1508626903576219e-21,6.1718418527070316e-14,5.3026849446625024e-20,7.3075265318546073e-13,1.1768078202538197e-13,3.0915348311225675e-22,1.6146297255157243e-19,7.7024331065294334e-17,3.0886543315267369e-18,1.1698178890459766e-24,8.9171919098580939e-15,1.923954676265986e-24,4.5819067571958673e-13,1.6274310600012753e-16,4.4898682460629969e-05,2.2966639997720243e-11,3.053663867380288e-11,2.6870798379902356e-09,3.3200811233274455e-33,3.9655435534506978e-25,1.4036573050749415e-13,3.4581525774057214e-16,1.016847572169366e-22,0.88129999999999997,0.0,0.0,0.0,0.0083651037300078758,0.10876992950072316,9.999999927019368e-05,3.8321341481423116e-05,0.00034809094447920292,0.00027882225514640348,8.9739622987867988e-11,2.5486587227546743e-05,2.1541863320384857e-08,5.7216516614987968e-07,2.3772541461020793e-13,3.772024375983462e-15,2.9326713477018619e-06,5.8849257551836415e-06,0.0002618513438575658,4.5179891678159155e-05,8.716788906654091e-15,4.4081221634338794e-10,3.7403015097341337e-13,5.0882350334280331e-09,0.00047225221949923177,9.230598950105729e-09,5.0145583866269009e-10,1.3560229870838859e-09,1.2841157860912538e-10,4.684867601884442e-10,4.646588960841163e-07,4.4418372037984493e-05,1.1480357055632838e-08,6.7899983328403345e-09,2.1303774994820274e-11,4.6209429725880329e-07,5.7056014660429412e-14,5.8291009428119041e-08,4.806751207953794e-11,4.1322135585050187e-08
1.4149997393328641e-08,0.0028933860323054365,6.6039785246943473e-12,4.4022260283572554e-08,2.7558045150260096e-10,1.4528972978138796e-08,3.7837970546569814e-06,3.1717357849666363e-07,5.5982199578316467e-26,2.5787082917543355e-26,1.2216389822757312e-21,6.3538980967173592e-14,5.6158876662739014e-20,7.5158373586445204e-13,1.2127973524213781e-13,3.2839371007967909e-22,1.7012030427565994e-19,8.0797159046448291e-17,3.2831043077527192e-18,1.2442088394075285e-24,9.2070547348842523e-15,2.0707025762608967e-24,4.7179568347373573e-13,1.6927316652411581e-16,4.5533667966366226e-05,2.3355950273928704e-11,3.1303111257814041e-11,2.7876883971339621e-09,3.417318246619009e-33,4.2388722743921398e-25,1.44650716771567e-13,3.5993522911572258e-16,1.0717282551085346e-22,0.88129999999999997,0.0,0.0,0.0,0.0083543402088709067,0.10876967583664861,9.9999999249397625e-05,3.8589897848782029e-05,0.00035027134929816318,0.00028026381886847584,9.0301492149113881e-11,2.5618533813115928e-05,2.1515886794629043e-08,5.757477728981171e-07,2.3895614262128178e-13,3.7956428707630476e-15,2.9923273610001137e-06,5.9988269066177742e-06,0.00026372298521051992,4.5808484325062266e-05,8.8845932323259995e-15,4.4942053159497283e-10,3.8168523301973089e-13,5.2040566256148054e-09,0.0004756770489269773,9.516092592325106e-09,5.1704439143705552e-10,1.4005868522251093e-09,1.327617000702674e-10,4.9015055096956815e-10,4.6708256346845523e-07,4.503980510487702e-05,1.1640941566510633e-08,6.8849778690043435e-09,2.1570371086428839e-11,4.7539234967683668e-07,5.8873455694629497e-14,5.8727562860162667e-08,5.0138637652849096e-11,4.184865331282254e-08
