Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717)
3.013062232288844e-09,0.0026571267838641373,1.6895441940632057e-15,1.4982743854122218e-11,5.341805279265487e-13,1.6571505713996059e-13,1.2271429075234163e-08,7.5770615435820604e-12,-1.90643499704988e-28,-2.645153608026099e-26,3.3931128880928847e-29,-1.9332276038404329e-15,-8.2226054834947643e-18,5.3712163847473265e-16,-1.588973247023122e-18,-5.3481276309799118e-29,7.6442833104076259e-27,9.2387614914825013e-23,4.0092170169434927e-26,2.6410129060649241e-36,-7.4239390998334176e-30,2.7062552737943951e-16,-2.4221159316414687e-37,7.0069991705002915e-16,-6.3908685585395329e-30,-1.9921859889933579e-29,-1.9604458023494372e-19,4.0036911863145191e-15,-2.7895749712798753e-36,5.7291280083388597e-19,5.0144551419479175e-22,1.5615198191504092e-26,7.2244239462869788e-34,0.88129999999999997,0.0,0.0,0.0,0.0098593930283528558,0.10880009856290018,9.9999999999462498e-05,1.4331059027762061e-06,1.2599800569644989e-05,9.7583783748044909e-06,6.1414198869606801e-12,2.846492671023165e-06,7.3244273589573681e-10,4.0323625886548285e-08,4.3199378164505361e-14,4.0961668525664021e-16,2.3354363101412153e-09,8.2860772354612183e-09,1.5977921726268897e-06,1.5272332178974878e-07,7.6314915952873023e-18,1.576293155089219e-13,4.3888847991424378e-17,1.3437853354424997e-13,2.1321511199734703e-06,3.1309706020239038e-14,4.658008771583966e-15,6.2708840196353454e-16,7.4021784741007022e-17,1.1334977349916236e-17,3.4843418575068711e-08
3.0986624047643275e-09,0.00265712656297334,1.7861649145834733e-15,1.5804840339516969e-11,5.5014525141465719e-13,1.8531639159855798e-13,1.2975937769264038e-08,8.4707503237738423e-12,-1.7100957150279366e-28,4.9458126667559733e-26,3.7465632250522384e-29,-1.930578259422328e-15,-7.1470334380141131e-18,5.6013222107719508e-16,-1.6410343203739961e-18,-5.6382493694062985e-29,8.9513923836489486e-27,1.0304820383046485e-22,4.7124163400480333e-26,2.6652120713164622e-36,-7.3383373330515627e-30,2.5989732315808229e-16,-2.4235288678449463e-37,7.0957330563555516e-16,-6.4348657939612902e-30,-2.0971506924234963e-29,-1.9623481233484803e-19,4.662191105299872e-15,-2.5777216879007416e-36,5.9166805297314456e-19,5.248279320482123e-22,1.7273382150263125e-26,7.2384417271067816e-34,0.88129999999999997,0.0,0.0,0.0,0.0098585219704184421,0.10880001471770027,9.9999999999439486e-05,1.4736648941691693e-06,1.2956268205868714e-05,1.0032158230680704e-05,6.3151657171708227e-12,2.9282859196935123e-06,7.3238186662692431e-10,4.1464869182132044e-08,4.4440701416385914e-14,4.212096977414046e-16,2.540545821533613e-09,8.8181027578695569e-09,1.643115394025297e-06,1.6150281701595655e-07,8.0731565438929511e-18,1.6846364353147819e-13,4.7745556774698084e-17,1.4937226390210758e-13,2.1926462782675116e-06,3.5770086638111359e-14,5.3638443093842089e-15,7.32274798796648e-16,8.8543810738923505e-17,1.3699442302394179e-17,3.6825222330891057e-08
3.184262577239811e-09,0.0026571263421416988,1.8855655155040845e-15,1.6651205298600462e-11,5.6629199695591047e-13,2.0659186096030979e-13,1.3699996984358206e-08,9.4411483087469849e-12,-1.532679012264543e-28,-8.3615596508988177e-26,4.127694228054151e-29,-1.9279339211130289e-15,-6.2122914251167692e-18,5.8336999503568595e-16,-1.6932633186412869e-18,-5.9427985494080983e-29,1.0414411710872029e-26,1.146523754990755e-22,5.517664934118813e-26,2.6863249701753497e-36,-7.2487746493557909e-30,2.4959479814809312e-16,-2.4232014875922956e-37,7.1809421399406334e-16,-6.4753998869285118e-30,-2.2039200590377181e-29,-1.9640016562008771e-19,5.3977954989168753e-15,-2.3780644872189752e-36,6.1017905466949765e-19,5.4849390360267648e-22,1.9052503313534616e-26,7.2506371742796168e-34,0.88129999999999997,0.0,0.0,0.0,0.0098576508333914209,0.108799930875112,9.9999999999416257e-05,1.5142153246872448e-06,1.3312649045238342e-05,1.0305826597386437e-05,6.4888690018449575e-12,3.0100455741515718e-06,7.3232099112588884e-10,4.2605833036142612e-08,4.5681514830627795e-14,4.3279987159425192e-16,2.7572883223421843e-09,9.3695931475233045e-09,1.6884342835770556e-06,1.7052641479497647e-07,8.5295686222117108e-18,1.7972110889030233e-13,5.182179467131051e-17,1.6553682602916147e-13,2.2531364636183009e-06,4.0713177457463531e-14,6.1512267813422793e-15,8.5131231590495865e-16,1.0536681212055344e-16,1.6470313892199603e-17,3.8860941495466944e-08
3.2698627497152945e-09,0.00265712612136864,1.9877549471710414e-15,1.7522065157210934e-11,5.8255688378707342e-13,2.2963251368236597e-13,1.4443596385412838e-08,1.0492494936002177e-11,-1.3725648750840591e-28,-1.4111021715457664e-26,4.5380145093565815e-29,-1.9253074204454112e-15,-5.3996044661941219e-18,6.0682791950079533e-16,-1.745659765819617e-18,-6.2619769007021962e-29,1.2046118112164167e-26,1.2725858508857111e-22,6.4367192362918192e-26,2.7044480303515388e-36,-7.1561247187548081e-30,2.3970091724263404e-16,-2.4211455181854702e-37,7.2627672185028039e-16,-6.5128486926479823e-30,-2.312447666522351e-29,-1.9654394952820709e-19,6.2169881891382835e-15,-2.190492386564007e-36,6.2843543701325915e-19,5.7243178346566701e-22,2.0957427380248584e-26,7.2612498968135384e-34,0.88129999999999997,0.0,0.0,0.0,0.0098567796176813726,0.10879984703492554,9.9999999999392784e-05,1.5547571950515885e-06,1.3668942722513985e-05,1.0579383139878607e-05,6.6625295630342016e-12,3.0917715345626137e-06,7.3226010942303024e-10,4.3746516279723127e-08,4.6921816892103857e-14,4.4438719494166455e-16,2.9859806548854497e-09,9.9407948579133005e-09,1.7337488409508872e-06,1.7979401254738124e-07,9.0009140419183018e-18,1.914072722846786e-13,5.612360770156835e-17,1.8292534220266599e-13,2.3136216775672524e-06,4.6175161334087016e-14,7.0267144021439497e-15,9.8553408654950733e-16,1.2476881251287889e-16,1.9702633554306091e-17,4.0950505036761718e-08
3.355462922190778e-09,0.0026571259006535914,2.0927429536458919e-15,1.8417665113724483e-11,5.9901368893886785e-13,2.5453200258472971e-13,1.520672531068835e-08,1.1629158840623454e-11,-1.2282468033853491e-28,-1.767042071543585e-25,4.9791085776541668e-29,-1.9227094131712312e-15,-4.693377657434159e-18,6.3049965724156715e-16,-1.7982235680739786e-18,-6.5960160913117001e-29,1.3860051594474363e-26,1.4092766274524897e-22,7.4825250627787091e-26,2.71968336802327e-36,-7.0561999768893989e-30,2.3019978355085844e-16,-2.4173432088480666e-37,7.3413427113187013e-16,-6.5475535414628759e-30,-2.4226897825837856e-29,-1.9666897657500508e-19,7.1266592530840145e-15,-2.0147670526350242e-36,6.4642822762035591e-19,5.966304583652617e-22,2.2993052907386795e-26,7.2704842874630881e-34,0.88129999999999997,0.0,0.0,0.0,0.0098559083236977024,0.10879976319693142,9.9999999999369121e-05,1.5952905059851927e-06,1.4025148872833957e-05,1.0852827523609137e-05,6.8361472229733111e-12,3.1734637012402924e-06,7.321992215487358e-10,4.4886917745214254e-08,4.8161606087938876e-14,4.5597165592228991e-16,3.2269392803943585e-09,1.0531954130690569e-08,1.7790590658176704e-06,1.8930550741858777e-07,9.4873788539052656e-18,2.0352768968000719e-13,6.0657037097472235e-17,2.0159166502103363e-13,2.3741019216893607e-06,5.2194014713686266e-14,7.9972182680951073e-15,1.1363694738790983e-15,1.4705532662863008e-16,2.3457957663668406e-17,4.3093841883860121e-08
3.4410630946662615e-09,0.002657125679995983,2.2005363957521449e-15,1.9338182228787942e-11,6.1552605173624438e-13,2.813863068363866e-13,1.598937322422929e-08,1.285562471523774e-11,-1.0983159837809483e-28,-4.6036296720722328e-26,5.4526331315569972e-29,-1.920147868089957e-15,-4.0795006105970104e-18,6.5437951552793528e-16,-1.8509549150075029e-18,-6.9450707187901517e-29,1.5870454978582472e-26,1.5572259638374622e-22,8.6691663922483744e-26,2.7321150675064944e-36,-6.9537218563910583e-30,2.2107545177556624e-16,-2.4117783856741332e-37,7.4167974866930919e-16,-6.5798251672691508e-30,-2.534604885177243e-29,-1.9677766998334215e-19,8.1340738241834739e-15,-1.8505599221025238e-36,6.6414961977865691e-19,6.2107927413722214e-22,2.5164305882870179e-26,7.2785170049588798e-34,0.88129999999999997,0.0,0.0,0.0,0.0098550369518497632,0.10879967936092025,9.9999999999345214e-05,1.635815258212699e-06,1.4381267131593797e-05,1.1126159414476738e-05,7.0097218040217234e-12,3.2551219746321943e-06,7.3213832753338848e-10,4.6027036265788984e-08,4.9400880907290235e-14,4.6755324268323028e-16,3.480480315818457e-09,1.1143317015816667e-08,1.8243649578502249e-06,1.9906079630686022e-07,9.9891489634990017e-18,2.1608791276767429e-13,6.5428119669599739e-17,2.2159027630096161e-13,2.4345771975897616e-06,5.8809344182569382e-14,9.0699707784652711e-15,1.3053369553346577e-15,1.7255788799984226e-16,2.7804142434345433e-17,4.5290880931062149e-08
3.526663267141745e-09,0.0026571254593952412,2.3111378074454892e-15,2.0283691340182962e-11,6.3208727133196797e-13,3.1029360978430203e-13,1.6791529417271119e-08,1.4176487902583335e-11,-9.8145336942511387e-29,-1.3073293253814144e-26,5.9603188401980993e-29,-1.9176293031733023e-15,-3.5457089306904773e-18,6.784623364158907e-16,-1.9038541945920967e-18,-7.3092966008363685e-29,1.809226302245615e-26,1.7170845981174607e-22,1.0011900619752803e-25,2.7418050067681488e-36,-6.8523895799619635e-30,2.1231268543771557e-16,-2.4045048817101737e-37,7.4892552902183007e-16,-6.6099474778896404e-30,-2.648153365428123e-29,-1.9687214276582086e-19,9.2468675399242259e-15,-1.6974820421439452e-36,6.8159280288882326e-19,6.4576799044043857e-22,2.7476135726181302e-26,7.2855024137067361e-34,0.88129999999999997,0.0,0.0,0.0,0.0098541655025468928,0.10879959552668275,9.9999999999321145e-05,1.676331452460324e-06,1.4737297134399701e-05,1.1399378478809046e-05,7.1832531286408891e-12,3.3367462553144461e-06,7.3207742740737116e-10,4.7166870675282406e-08,5.0639639841266098e-14,4.7913194337831369e-16,3.7469195473952566e-09,1.1775129378725415e-08,1.8696665167232234e-06,2.0905977587477089e-07,1.0506410135878511e-17,2.2909348913351438e-13,7.0442887863202138e-17,2.4297622448835777e-13,2.4950475069022989e-06,6.6062333870986893e-14,1.0252515972490499e-14,1.494043356587202e-15,2.0163455250200701e-16,3.2815616755243411e-17,4.7541551039685693e-08
3.6122634396172285e-09,0.0026571252388507952,2.4245462289051666e-15,2.1254184820723608e-11,6.4863083708600217e-13,3.4135426089288237e-13,1.7613183179879023e-08,1.5596452916187405e-11,-8.7642661642171978e-29,2.9634490326882037e-25,6.5039744418959939e-29,-1.9151587039572548e-15,-3.0810127262640131e-18,7.0274349005732339e-16,-1.9569219486221044e-18,-7.6888105097886095e-29,2.0541109961777347e-26,1.8895240918080872e-22,1.1527218658337927e-25,2.7488043910005463e-36,-6.7600394404734237e-30,2.0389660544208664e-16,-2.3956773025182825e-37,7.5588349867549882e-16,-6.6381797083093307e-30,-2.7632973863304835e-29,-1.9695424179223863e-19,1.0473051699751267e-14,-1.5551002334280829e-36,6.9875185592774686e-19,6.706867576825126e-22,2.9933512868250404e-26,7.2915756446689076e-34,0.88129999999999997,0.0,0.0,0.0,0.0098532939761983834,0.10879951169400992,9.9999999999296859e-05,1.7168390894558418e-06,1.5093238517086264e-05,1.1672484383359297e-05,7.356741019402885e-12,3.4183364439907707e-06,7.3201652120106287e-10,4.8306419808259432e-08,5.1877881382911063e-14,4.907077461687815e-16,4.0265724330482225e-09,1.2427636901339993e-08,1.9149637421131702e-06,2.1930234255230329e-07,1.1039347996839374e-17,2.4254996228516058e-13,7.5707369703074808e-17,2.6580509279772523e-13,2.5555128512891123e-06,7.3995741319784878e-14,1.155270922001443e-14,1.7041852556754504e-15,2.3467090420223671e-16,3.8573783727439127e-17,4.9845781038651498e-08
3.697863612092712e-09,0.002657125018362073,2.5407714981482762e-15,2.2249910406910436e-11,6.6550733809709449e-13,3.7467081838969895e-13,1.8454322982656582e-08,1.7120335122746618e-11,-7.8213068040344521e-29,-3.3050672110155067e-26,7.0854918649772277e-29,-1.9127413634154634e-15,-2.6771858121931543e-18,7.2721882929660658e-16,-2.0101588790505105e-18,-8.0838367287630988e-29,2.3233350367979809e-26,2.0752373082205081e-22,1.3232914075610471e-25,2.7532423019005032e-36,-6.6641519225797915e-30,1.9581432710797035e-16,-2.3853838124204462e-37,7.6256508470543567e-16,-6.6647576390272478e-30,-2.880000957647489e-29,-1.9702558002274449e-19,1.1821025216973498e-14,-1.4229451836165586e-36,7.1562176220506867e-19,6.9582611374786294e-22,3.254142786355524e-26,7.2968549162574403e-34,0.88129999999999997,0.0,0.0,0.0,0.0098524223732131492,0.10879942786269343,9.999999999927237e-05,1.7573381699286077e-06,1.544909091605919e-05,1.1945476795315483e-05,7.5301852991575028e-12,3.4998924414950697e-06,7.319556089448142e-10,4.9445682501081811e-08,5.3115604027245376e-14,5.022806392341286e-16,4.3197540959903158e-09,1.3101085078293002e-08,1.9602566336984289e-06,2.2978839253328952e-07,1.1588148029994547e-17,2.5646287156993433e-13,8.1227588658755867e-17,2.9013299406449404e-13,2.6159732324410627e-06,8.2653931484460824e-14,1.2978724229148415e-14,1.9375519000445467e-15,2.7208131424671128e-16,4.5167453932860409e-17,5.2203499724063494e-08
3.783463784568196e-09,0.00265712479792851,2.6598285004266435e-15,2.3271234651396366e-11,6.8257991120476588e-13,4.1034835761805942e-13,1.9314937497034643e-08,1.8753077119298485e-11,-6.9756336444576888e-29,9.7692598417557345e-26,7.706862668667965e-29,-1.910380706993954e-15,-2.3265188770573058e-18,7.5188485043755049e-16,-2.063565843576325e-18,-8.4945231308375653e-29,2.6186185516281869e-26,2.2749418737420392e-22,1.5148369129452314e-25,2.7552356133159238e-36,-6.5631841719624524e-30,1.8805279025934858e-16,-2.3736236033376856e-37,7.6898121193758616e-16,-6.6898928691473729e-30,-2.9982300360408665e-29,-1.9708754103998776e-19,1.3299644056885541e-14,-1.3005208478821757e-36,7.3219851480552646e-19,7.2117702254051803e-22,3.5304892340254802e-26,7.3014418425276782e-34,0.88129999999999997,0.0,0.0,0.0,0.0098515506939998408,0.10879934403252514,9.9999999999247718e-05,1.7978286946097941e-06,1.5804853968208806e-05,1.2218355382366898e-05,7.7035857909900922e-12,3.5814141488115459e-06,7.3189469066895756e-10,5.0584657591689703e-08,5.4352806271570298e-14,5.1385061076988303e-16,4.6267792728649139e-09,1.3795719187540127e-08,2.0055451911595029e-06,2.4051782174056469e-07,1.2152995554527557e-17,2.7083775152360797e-13,8.7009562842764587e-17,3.16016622111727e-13,2.6764286520819569e-06,9.2083133229817656e-14,1.4539104390516722e-14,2.1960419295262951e-15,3.1431485242573573e-16,5.2694549660847508e-17,5.4614635854522223e-08
3.86906395704368e-09,0.0026571245775495345,2.7817286769598868e-15,2.4318443067356257e-11,6.9980095194917654e-13,4.4849374637956656e-13,2.0195015266062761e-08,2.049971294733192e-11,-6.2179785656901312e-29,-5.3107041607651598e-28,8.3701560949990402e-29,-1.9080794862416826e-15,-2.0220523956067938e-18,7.7673842420244552e-16,-2.1171437831531336e-18,-8.9209919997842717e-29,2.9417442307157414e-26,2.4893735083876816e-22,1.7294195124686408e-25,2.7549063917437245e-36,-6.4557342200840333e-30,1.8059931766177732e-16,-2.3603503383292e-37,7.7514246024407648e-16,-6.7137815498092643e-30,-3.1179518388645157e-29,-1.9714137008381188e-19,1.4918103166088904e-14,-1.1873238644679648e-36,7.4847873104517359e-19,7.4673073879570567e-22,3.8228931165987698e-26,7.3054279591404223e-34,0.88129999999999997,0.0,0.0,0.0,0.0098506789389670793,0.10879926020329686,9.9999999999222862e-05,1.8383106642318799e-06,1.6160527310610081e-05,1.2491119812565234e-05,7.8769423180752683e-12,3.6629014670331461e-06,7.3183376640382255e-10,5.1723343918605471e-08,5.5589486614837411e-14,5.2541764897748717e-16,4.9479624203506824e-09,1.4511784349787359e-08,2.0508294141784318e-06,2.5149052590225958e-07,1.2734075770072772e-17,2.8568013319256867e-13,9.3059306407149367e-17,3.4351306569755099e-13,2.7368791119592493e-06,1.0233093063948032e-13,1.6242662342576274e-14,2.4816351773690991e-15,3.6184695910011911e-16,6.1260110791368264e-17,5.7079118161824026e-08
3.954664129519164e-09,0.0026571243572245783,2.9064790782143274e-15,2.5391717400357628e-11,7.1710590325475509e-13,4.8921602510493444e-13,2.109454480762263e-08,2.2365387703061595e-11,-5.5397430763070317e-29,2.516649961452367e-26,9.0775381964588396e-29,-1.905839500242566e-15,-1.7575485568418424e-18,8.0177688259676548e-16,-2.170893725843939e-18,-9.3633380736727498e-29,3.2945715402359628e-26,2.7192900495683581e-22,1.9692540811058005e-25,2.7523476325094427e-36,-6.3437369984682842e-30,1.7344153431027138e-16,-2.3455226281677351e-37,7.8105899035468517e-16,-6.7366016643584367e-30,-3.2391350874819257e-29,-1.9718814894078119e-19,1.6686014072995708e-14,-1.0828442148411031e-36,7.644597614090022e-19,7.7247886377101767e-22,4.1318584391476295e-26,7.3088928860173155e-34,0.88129999999999997,0.0,0.0,0.0,0.009849807108523451,0.10879917637480062,9.9999999999197817e-05,1.8787840795289336e-06,1.6516110580558076e-05,1.2763769754403669e-05,8.0502547036942975e-12,3.7443542973852122e-06,7.3177283617973581e-10,5.2861740321051881e-08,5.6825643558007619e-14,5.3698174206549826e-16,5.2836176540371163e-09,1.5249525493988187e-08,2.0961093024391279e-06,2.6270640050993545e-07,1.3331573730674485e-17,3.0099554336953815e-13,9.9382828643840876e-17,3.7267988356506221e-13,2.7973246138491053e-06,1.1344656050289984e-13,1.809853926897331e-14,2.7964112512952715e-15,4.1518577251695082e-16,7.0978114138797977e-17,5.9596875345279552e-08
4.040264301994648e-09,0.0026571241369530716,3.0340861464402181e-15,2.6491225062224587e-11,7.3453936171841717e-13,5.326264769969477e-13,2.2013514393552149e-08,2.435536132065873e-11,-4.9330511851081236e-29,-2.736283398081847e-26,9.8312803581011681e-29,-1.9036619382079126e-15,-1.5276919160841397e-18,8.2699801146792676e-16,-2.2248167704841456e-18,-9.8216417245363652e-29,3.6790407709222696e-26,2.9654724702216416e-22,2.236722174457434e-25,2.7476488960271813e-36,-6.2269037058571364e-30,1.6656764123619826e-16,-2.3291082820141654e-37,7.8674054253856577e-16,-6.7585136051356113e-30,-3.361750005386018e-29,-1.9722880858682976e-19,1.8613427868073272e-14,-9.865706230969386e-37,7.801396554453312e-19,7.9841334475463797e-22,4.4578906439606407e-26,7.3119052231077901e-34,0.88129999999999997,0.0,0.0,0.0,0.009848935203077433,0.10879909254682879,9.9999999999172582e-05,1.9192489412366688e-06,1.6871603415669948e-05,1.3036304876834365e-05,8.2235227712847527e-12,3.825772541230626e-06,7.3171190002701679e-10,5.3999845639271535e-08,5.8061275604129142e-14,5.4854287825283334e-16,5.6340587350243656e-09,1.6009187349535205e-08,2.1413848556274386e-06,2.7416534081047163e-07,1.3945674338873957e-17,3.1678950442069717e-13,1.0598613373061995e-16,4.035751027301211e-13,2.8577651595573607e-06,1.2548098082003344e-13,2.0116218866560123e-14,3.1425550404303181e-15,4.7487445704237533e-16,8.1972282934287477e-17,6.2167836070730181e-08
4.1258644744701315e-09,0.00265712391673445,3.1645554970524361e-15,2.7617113943802983e-11,7.5206602168650679e-13,5.7883859417744284e-13,2.2951912245594352e-08,2.6475007317020975e-11,-4.3907183868787004e-29,2.7058708861483576e-26,1.0633763725258139e-28,-1.9015474163401733e-15,-1.3278820973987851e-18,8.5240004474847663e-16,-2.2789140675452878e-18,-1.0295970417807404e-28,4.097173826468792e-26,3.2287249403153313e-22,2.5343792492510378e-25,2.7408949364881805e-36,-6.1069384004685702e-30,1.5996630868628981e-16,-2.3110956144034813e-37,7.9219645781801732e-16,-6.7796618431122639e-30,-3.4857682139789529e-29,-1.9726415147706455e-19,2.0710840641675927e-14,-8.9799662927342832e-37,7.9551710119425658e-19,8.2452645728997603e-22,4.8014964501875359e-26,7.3145241582598327e-34,0.88129999999999997,0.0,0.0,0.0,0.0098480632230373757,0.10879900871917393,9.9999999999147198e-05,1.9597052500924281e-06,1.7227005453878363e-05,1.3308724849265901e-05,8.3967463444373159e-12,3.9071561000690485e-06,7.3165095797597537e-10,5.5137658714517519e-08,5.9296381258326007e-14,5.6010104576867413e-16,5.9995990717501041e-09,1.6791014446975275e-08,2.1866560734311291e-06,2.8586724180870132e-07,1.4576562346253004e-17,3.330675343013162e-13,1.1287522068594026e-16,4.3625719319255594e-13,2.9182007509191716e-06,1.384868658039126e-13,2.2305526744168911e-14,3.5223579998170137e-15,5.414922416763125e-16,9.4376574291113769e-17,6.4791928971056933e-08
4.211464646945615e-09,0.002657123696568145,3.2978932985133875e-15,2.8769545066678008e-11,7.6972291796832386e-13,6.2796778057868036e-13,2.3909726370056994e-08,2.8729797827753726e-11,-3.9061516324086973e-29,3.8111593960000094e-28,1.1487469886986163e-28,-1.899496206178972e-15,-1.1541190357410519e-18,8.7798158075877546e-16,-2.3331867999983435e-18,-1.0786375147651889e-28,4.5510648756301057e-26,3.5098720634136881e-22,2.8649399544905668e-25,2.7321753648636732e-36,-5.9835944087886515e-30,1.5362666636664036e-16,-2.2914831252336932e-37,7.9743574509146051e-16,-6.8001782439476574e-30,-3.6111624907481554e-29,-1.9729488440535501e-19,2.2989143476194189e-14,-8.1662439060499384e-37,8.1059129898383602e-19,8.5081075075766395e-22,5.1631835615586213e-26,7.3168018604391325e-34,0.88129999999999997,0.0,0.0,0.0,0.0098471911688114977,0.10879892489162883,9.9999999999121625e-05,2.0001530068349707e-06,1.7582316333421814e-05,1.3581029341505429e-05,8.5699252468910801e-12,3.9885048755196005e-06,7.3159001005691147e-10,5.6275178389013337e-08,6.0530959027535215e-14,5.7165623285206004e-16,6.3805517646262585e-09,1.7595251142900332e-08,2.2319229555396338e-06,2.9781199829926202e-07,1.5224422372253652e-17,3.4983514710879179e-13,1.2005608396418406e-16,4.7078499339304309e-13,2.9786313897951348e-06,1.5251839100391281e-13,2.4676587931184493e-14,3.9382061227080519e-15,6.1565085897640564e-16,1.0833436994909562e-16,6.7469082650642085e-08
4.297064819421099e-09,0.0026571234764535914,3.4341057814831095e-15,2.9948680953398691e-11,7.8748026592387034e-13,6.8013189925017576e-13,2.4886944670843985e-08,3.1125332321737625e-11,-3.4734525688118434e-29,3.699551724617679e-26,1.2395015892524524e-28,-1.8975081235417447e-15,-1.0029997850072125e-18,9.0374168638486609e-16,-2.3876361813876606e-18,-1.1292885772815901e-28,5.0429030061538215e-26,3.8097651294892373e-22,3.2313332986527474e-25,2.7215792433824025e-36,-5.8579496397184222e-30,1.4753832684828802e-16,-2.270277833454745e-37,8.0246700010789591e-16,-6.8201796917505856e-30,-3.7379070430958668e-29,-1.9732160594957566e-19,2.5459747263004034e-14,-7.4197109190463625e-37,8.2536206734252906e-19,8.7725911578612772e-22,5.5434608247716665e-26,7.3187825467014648e-34,0.88129999999999997,0.0,0.0,0.0,0.0098463190408078442,0.10879884106398653,9.9999999999095848e-05,2.0405922122048855e-06,1.7937535692920386e-05,1.385321802387699e-05,8.7430593025704513e-12,4.0698187693563309e-06,7.3152905630011284e-10,5.7412403506203702e-08,6.1765007421045049e-14,5.8320842775443599e-16,6.7772295144217315e-09,1.8422141567917188e-08,2.2771855016445398e-06,3.0999950480538677e-07,1.588943886484809e-17,3.6709785192732915e-13,1.2753471203469593e-16,5.0721779951254684e-13,3.039057078078679e-06,1.6763168262051294e-13,2.7239916825081014e-14,4.3926097392207311e-15,6.9800538489300435e-16,1.2400179971950213e-16,7.0199225677207713e-08
4.382664991896583e-09,0.002657123256390221,3.5732038470533093e-15,3.115479452086794e-11,8.0546323454572761e-13,7.3545099409161361e-13,2.58835546370156e-08,3.3667323437804226e-11,-3.0873483330277217e-29,-4.9858585102259233e-26,1.3359145581392153e-28,-1.8955827787050156e-15,-8.7168007070757768e-19,9.2967981982123878e-16,-2.4422634420890571e-18,-1.181550540543583e-28,5.5749634752775359e-26,4.1292795494846163e-22,3.6366894928080647e-25,2.7092170331966865e-36,-5.7254928464381092e-30,1.416914280127679e-16,-2.2474491688987899e-37,8.0729846939442856e-16,-6.8397712247036585e-30,-3.8659773020366183e-29,-1.9734483438597874e-19,2.8134535876543454e-14,-6.7357133860979292e-37,8.3982973749907335e-19,9.0386473320597944e-22,5.942837985215167e-26,7.3205045268520121e-34,0.88129999999999997,0.0,0.0,0.0,0.0098454468394342312,0.10879875723604063,9.9999999999069908e-05,2.0810228669443899e-06,1.8292663171444314e-05,1.4125290567167061e-05,8.9161483356186229e-12,4.1510976834918162e-06,7.3146809673584994e-10,5.8549332910960228e-08,6.2998524950246054e-14,5.9475761874174138e-16,7.1899446644870666e-09,1.9271929650192006e-08,2.3224437114393541e-06,3.2242965560907532e-07,1.6571796118358175e-17,3.848611533494418e-13,1.3531708794591576e-16,5.4561529529104633e-13,3.0994778176923838e-06,1.8388461376952174e-13,3.0006376891385117e-14,4.8881921899755128e-15,7.8925095044729585e-16,1.4154702826868531e-16,7.2982286586042022e-08
4.468265164372067e-09,0.0026571230363774713,3.7151970019714579e-15,3.2388125614405772e-11,8.2356727009363942e-13,7.9404722220809968e-13,2.6899543875063692e-08,3.6361594278065894e-11,-2.7430591047089836e-29,-9.3049706286111801e-27,1.4382732690320277e-28,-1.893719435567901e-15,-7.575879202312008e-19,9.5579582623046054e-16,-2.4970698186048264e-18,-1.2354220015057241e-28,6.149607436047813e-26,4.4693146528698235e-22,4.0843453928636973e-25,2.695181769761163e-36,-5.5872441335881549e-30,1.3607639646682315e-16,-2.2229547086626877e-37,8.1193807289330917e-16,-6.8590475897178607e-30,-3.9953497959896633e-29,-1.9736502132747405e-19,3.1025865639790461e-14,-6.1097943931408457e-37,8.5399510034218007e-19,9.3062105453491691e-22,6.3618255495268911e-26,7.3220011994735075e-34,0.88129999999999997,0.0,0.0,0.0,0.0098445745650983414,0.10879867340758459,9.9999999999043793e-05,2.121444971797293e-06,1.8647698408365205e-05,1.439724664261557e-05,9.089192170325007e-12,4.2323415199745805e-06,7.3140713139438383e-10,5.9685965449129917e-08,6.423151012859204e-14,6.0630379408982434e-16,7.6190092072046669e-09,2.0144859118791882e-08,2.3676975846194567e-06,3.3510234475685762e-07,1.7271678275950181e-17,4.0313055154843282e-13,1.4340918935814251e-16,5.8603752422596875e-13,3.1598936105872729e-06,2.0133677509178899e-13,3.2987175134355631e-14,5.4276895567291852e-15,8.9012330144644446e-16,1.6115064237227008e-16,7.5818193880925061e-08
