Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160)
2.72826516923044e-07,0.0019931836919446005,1.3395063533133584e-15,1.3504758062945251e-11,7.4448204985618128e-15,1.0424062716619665e-10,5.7116287124863299e-07,1.0444106771512348e-07,1.380892673499815e-34,1.9794130092388127e-32,6.610815456886247e-26,4.5976827221911718e-18,5.044930498240863e-24,6.0785069544739292e-15,1.066581230238508e-16,3.1638808327413904e-25,4.8827434886327284e-23,2.8892685143591768e-18,2.6756901392247173e-19,7.0814677247079884e-31,3.3749138700784998e-18,3.8325649466198135e-25,1.1974886895160772e-17,1.2859503369882277e-15,8.9813185201638477e-08,1.9697874200966245e-16,3.116264346638154e-15,3.1649748020375173e-10,5.3702954885550218e-43,1.2450549518852657e-19,7.9215455253716933e-17,3.7869081953053529e-19,2.7089408374620851e-28,0.88129999999999997,0.0,0.0,0.0,0.0097829591718917967,0.10876823424323576,9.9999999993917685e-05,5.2906047209303284e-06,3.771940861057186e-05,9.9841932006803106e-06,6.6640986864005054e-11,2.7008686505836566e-05,1.6256708921620234e-12,4.5149582023741298e-07,1.0121167806530463e-12,1.0356872921697207e-14,6.6290242945474829e-06,6.4761469138826447e-06,2.6569628843566196e-07,1.2903672946668345e-05,1.9312212222413223e-15,1.7383281149044966e-11,4.9795678891581404e-15,2.5354012330503352e-11,2.1974501025787772e-07,1.1241255141699997e-10,2.4164571580177756e-10,1.6643340978578764e-12,1.6263193086111695e-11,1.2948529828569018e-11,5.7437748969294127e-10,8.7626095341002065e-08,1.0512809442815113e-10,7.696269044891627e-11,1.0500393070130434e-15,2.0050025974908175e-09,-2.4553522769016604e-15,4.1296985437270516e-12,1.0435148015205645e-11,7.791695395241737e-13,8.9264589822340601e-12,1.226015345272072e-09,3.6664995735700454e-12,3.1366272762810097e-12,7.8644850563843223e-12,2.0174757047195566e-17,1.1668179727854175e-12,3.1408801494100792e-12,1.7608396804297222e-19,4.2118683604277328e-17
2.7684301594023697e-07,0.001993182686277626,1.3777612189329969e-15,1.3872675809649963e-11,7.5166328858233518e-15,1.0857239630421841e-10,5.8389244841860893e-07,1.0982236112526131e-07,1.5551210283169467e-34,-3.7481179587931445e-32,7.1581986568178754e-26,4.8195943112777162e-18,5.4586827941202412e-24,6.3135758457420967e-15,1.1330172578742389e-16,3.4832195319119813e-25,5.2561846038616783e-23,3.1080074057292881e-18,2.9559343103328732e-19,1.4802338572362689e-30,3.5830599916589608e-18,3.978190207519129e-25,1.2522570443442523e-17,1.2859935814637475e-15,9.2215369932148718e-08,2.0238206405540269e-16,3.252879321586702e-15,3.3551150475928692e-10,6.1037485784598731e-43,1.2450546725498063e-19,8.3898310230397207e-17,4.1150713631593565e-19,2.9364741850338471e-28,0.88129999999999997,0.0,0.0,0.0,0.0097813026747992447,0.10876770912361497,9.9999999993682332e-05,5.3647096971799771e-06,3.8100777754119508e-05,1.0076143091179703e-05,6.7314482017760796e-11,2.725793064150884e-05,1.6254026553941456e-12,4.5605887252313015e-07,1.0214568932471303e-12,1.0461544882278099e-14,6.8821821843584657e-06,6.7199554366214238e-06,2.695852422354108e-07,1.3252399147983423e-05,2.0038395048614006e-15,1.8039661455491381e-11,5.1697830582090195e-15,2.6343198879512679e-11,2.2296340594676504e-07,1.185001762553451e-10,2.5484094915800082e-10,1.7677416181783956e-12,1.7391235863186592e-11,1.4023701526434532e-11,5.7969828987449954e-10,8.9914853185225053e-08,1.0787353501609935e-10,7.8972601939216768e-11,1.0598969403046266e-15,2.1136742862627178e-09,-2.4481289065719655e-15,4.1923678374737332e-12,1.120129084991679e-11,7.8653588911452231e-13,9.0111044451459482e-12,1.2589730093472437e-09,3.7650462448673171e-12,3.2209323538698177e-12,8.0758905563338873e-12,2.0717075403310894e-17,1.2302334736640341e-12,3.3119845392933417e-12,1.8567641937118253e-19,4.4407808476064683e-17
2.8085951495742995e-07,0.0019931816802677585,1.4165294855371816e-15,1.4244184573140999e-11,7.588834099627032e-15,1.129971727771498e-10,5.9662018264821386e-07,1.1537613140207866e-07,1.7475843766128193e-34,4.4069403258724639e-32,7.739911661419856e-26,5.0488022681733944e-18,5.8980645411143043e-24,6.5535779931622032e-15,1.202519658572355e-16,3.8287495771688072e-25,5.6509163394571336e-23,3.3390531225493622e-18,3.26014505756122e-19,1.3206794700205052e-30,3.8007685834306733e-18,4.126908821493185e-25,1.308673918030836e-17,1.2860397821994617e-15,9.4639502782196121e-08,2.0783707469743551e-16,3.3931863400223884e-15,3.5531575847562406e-10,6.920893928650166e-43,1.2450543945421358e-19,8.8782070800014197e-17,4.4658639672592931e-19,3.1791543552406494e-28,0.88129999999999997,0.0,0.0,0.0,0.0097796451233456566,0.10876718363848401,9.9999999993442045e-05,5.4387077495433439e-06,3.8476717516516406e-05,1.0166416188973088e-05,6.797837882034765e-11,2.7502624800465944e-05,1.6251342422875998e-12,4.6055689467930237e-07,1.0306265011484866e-12,1.0564725115232804e-14,7.1401485052394932e-06,6.9683917727037745e-06,2.7347352259173281e-07,1.3604549685762818e-05,2.0778344726878405e-15,1.8708552387019352e-11,5.3636125128693111e-15,2.7351762350912774e-11,2.2618130445231636e-07,1.2480438536874966e-10,2.685101424922549e-10,1.8757382227249528e-12,1.857655986098738e-11,1.5167677105313253e-11,5.8492223848315097e-10,9.222161743804971e-08,1.1064055433116507e-10,8.0998311248123235e-11,1.0695835275743062e-15,2.2262503137292129e-09,-2.4405595172502861e-15,4.255027483015198e-12,1.2010029732425666e-11,7.9377522778975249e-13,9.0942945933575719e-12,1.2922381493321785e-09,3.8645115838689846e-12,3.3060233381619093e-12,8.2892672036395881e-12,2.126445034214056e-17,1.2959715498224022e-12,3.4893713241946489e-12,1.9562107422009659e-19,4.6780772415772824e-17
2.8487601397462293e-07,0.0019931806739168275,1.4558146855536623e-15,1.4619402629118717e-11,7.6743165502546501e-15,1.1751445871524942e-10,6.0934182153666389e-07,1.2110383462947442e-07,1.9598002975940133e-34,-7.7279853057096255e-32,8.3573405904069876e-26,5.2854317586521285e-18,6.3640801684492168e-24,6.798491326957789e-15,1.2751829318418876e-16,4.2020962182832691e-25,6.0676741833880133e-23,3.5828208331893786e-18,3.5898785138368934e-19,1.1192044998034923e-30,4.0283301791276977e-18,4.2788412078574693e-25,1.3667618493206371e-17,1.2860890882305169e-15,9.7085182059423911e-08,2.1334286375866747e-16,3.5372192162020146e-15,3.7592729611120249e-10,7.829404336402303e-43,1.2450541179180265e-19,9.3872071683709089e-17,4.8404419522161146e-19,3.4377092017479793e-28,0.88129999999999997,0.0,0.0,0.0,0.009777986554759633,0.10876665779194018,9.9999999993196812e-05,5.5125990040080127e-06,3.8847260502017462e-05,1.0255025091087078e-05,6.8632734995441933e-11,2.7742803229280719e-05,1.6248656590261145e-12,4.6499027777252945e-07,1.0396268877046342e-12,1.0666422591246953e-14,7.4028872940366653e-06,7.2214260713170345e-06,2.7736112909534844e-07,1.3960073571201635e-05,2.1531972153108057e-15,1.9389874025688991e-11,5.5610292442291729e-15,2.8379567656476909e-11,2.2939870512954873e-07,1.3132833955594099e-10,2.8266032894225789e-10,1.9884402912620301e-12,1.9820940289579653e-11,1.6383482912435736e-11,5.9005005736307849e-10,9.4545926976660488e-08,1.1342859885103012e-10,8.3039413144114943e-11,1.0791003383608114e-15,2.3427910691523297e-09,-2.4326328214676975e-15,4.3176774678086149e-12,1.2862943465955464e-11,8.0088848677889972e-13,9.1760400413242415e-12,1.3258054158532798e-09,3.9648795801882094e-12,3.3918865325160963e-12,8.50458064804916e-12,2.181679374501044e-17,1.36407281233243e-12,3.6731507102761382e-12,2.0592411096568007e-19,4.9239041392079704e-17
2.888925129918159e-07,0.0019931796672269346,1.4956181740074398e-15,1.4998294637013858e-11,7.7416446453706322e-15,1.2212371899079653e-10,6.2205322426272388e-07,1.2700683858941522e-07,2.1933129576554629e-34,-1.6607730128591563e-32,9.0118875452573898e-26,5.5296075514005192e-18,6.8577607321693034e-24,7.048291758803278e-15,1.3511029799712011e-16,4.6049493874446143e-25,6.5071953471409574e-23,3.8397261068277981e-18,3.9467550927330018e-19,8.4848121264738735e-31,4.2660393450905191e-18,4.4338388467136347e-25,1.4265431118606208e-17,1.2861416532066958e-15,9.9552009143775091e-08,2.1889852032591644e-16,3.6850111231900021e-15,3.9736308252933921e-10,8.8372907473230589e-43,1.2450538427333057e-19,9.9173690948211763e-17,5.23999854115346e-19,3.7128862398093181e-28,0.88129999999999997,0.0,0.0,0.0,0.0097763270053221659,0.10876613158819268,9.99999999929467e-05,5.586383586706472e-06,3.9212441044296309e-05,1.0341982942855485e-05,6.9277611321469699e-11,2.7978501660318916e-05,1.6245969116360191e-12,4.6935943356647242e-07,1.0484593919413316e-12,1.0766646755776594e-14,7.6703609462535931e-06,7.4790269504467654e-06,2.8124806135159487e-07,1.4318920148262649e-05,2.2299183670155184e-15,2.0083542285984138e-11,5.7620050088501666e-15,2.9426472750445362e-11,2.3261560733415924e-07,1.3807513049941781e-10,2.9729839026820056e-10,2.1059642959692629e-12,2.1126163913201749e-11,1.7674208823733083e-11,5.9508250024267499e-10,9.6887324832852064e-08,1.1623712004740988e-10,8.5095506051711299e-11,1.0884486938570898e-15,2.4633558508330978e-09,-2.424337340144154e-15,4.3803177793093125e-12,1.3761635970680251e-11,8.0787663715865569e-13,9.2563518665427153e-12,1.359669499682842e-09,4.0661343437734737e-12,3.4785083432358721e-12,8.7217967973947171e-12,2.2374018155310028e-17,1.4345775122845698e-12,3.8634319290082504e-12,2.1659165334074976e-19,5.1784068379304278e-17
2.929090120090089e-07,0.0019931786602004416,1.5359427203575717e-15,1.5380920088200515e-11,7.815024765383562e-15,1.2682438287362563e-10,6.3475036164544173e-07,1.3308642316206925e-07,2.4497852920786791e-34,-2.7026963971558307e-31,9.7049693075840475e-26,5.7814538488973133e-18,7.3801349376904308e-24,7.3029532842039323e-15,1.4303770958648545e-16,5.0390644949029013e-25,6.9702178765098696e-23,4.1101843971066563e-18,4.3324600165210923e-19,5.2755724407433601e-31,4.5141946310865418e-18,4.5921490779116599e-25,1.4880397065470657e-17,1.286197635580557e-15,1.0203958861564121e-07,2.2450313402022956e-16,3.8365945941783062e-15,4.1963998556637594e-10,9.9529689814794675e-43,1.2450535690442434e-19,1.0469234833078618e-16,5.6657645931029292e-19,4.0054525774207881e-28,0.88129999999999997,0.0,0.0,0.0,0.0097746665103826819,0.10876560503155647,9.9999999992691696e-05,5.6600616239081968e-06,3.9572295125310827e-05,1.0427303409326408e-05,6.9913071488192475e-11,2.8209757234160017e-05,1.6243280059889196e-12,4.7366479355016594e-07,1.0571254056553857e-12,1.0865407506758495e-14,7.9425303001107318e-06,7.7411615696760809e-06,2.8513431898005249e-07,1.4681039108931699e-05,2.3079881284581242e-15,2.0789469111750586e-11,5.9665103919518761e-15,3.0492328969476218e-11,2.3583201042285007e-07,1.4504777982739213e-10,3.1243105467228176e-10,2.2284267408166871e-12,2.2494028028818355e-11,1.904300715832489e-11,6.0002035108171315e-10,9.924535833880107e-08,1.1906557456085839e-10,8.7166192179448775e-11,1.0976299700236677e-15,2.5880028481859063e-09,-2.4156614033554333e-15,4.4429484049771737e-12,1.4707735751025158e-11,8.1474068939580114e-13,9.3352415930916717e-12,1.393825133405699e-09,4.168260109891189e-12,3.5658752838319789e-12,8.9408818282853865e-12,2.2936036805922136e-17,1.5075255322534169e-12,4.0603232135563925e-12,2.2762976911116372e-19,5.4417293049302873e-17
2.9692551102620187e-07,0.00199317765283997,1.5767869713032253e-15,1.5767035408137317e-11,7.8870219780261183e-15,1.3161584567038334e-10,6.4742931693006767e-07,1.393437808045534e-07,2.7310512141542283e-34,-6.2250754887563668e-32,1.0438016071922358e-25,6.0410944342505064e-18,7.9322657977952223e-24,7.5624480446450189e-15,1.513103950583473e-16,5.5062629552776446e-25,7.4574797683623642e-23,4.3946105295607543e-18,4.7487437835208248e-19,1.0156718323444484e-30,4.7730985203094262e-18,4.7533142990815669e-25,1.5512733567115032e-17,1.2862571984232174e-15,1.0454752837945541e-07,2.3015581474854437e-16,3.9920015274988872e-15,4.42774769103772e-10,1.1185880672578052e-42,1.2450532969065354e-19,1.1043350355835095e-16,6.1190089481687104e-19,4.3161948544875109e-28,0.88129999999999997,0.0,0.0,0.0,0.0097730051043759328,0.10876507812644579,9.999999999243184e-05,5.7336332420118362e-06,3.9926860294204341e-05,1.0511000646947129e-05,7.0539181953360341e-11,2.8436608422777712e-05,1.6240589478044761e-12,4.7790680796684209e-07,1.0656263705359335e-12,1.0962715172332403e-14,8.2193547197966033e-06,8.00779570237738e-06,2.8901990161417691e-07,1.5046380507965288e-05,2.3873962881596076e-15,2.150756267154426e-11,6.1745148699920342e-15,3.1576981369783317e-11,2.3904791375365007e-07,1.5224923824649148e-10,3.2806489477703247e-10,2.3559441016362462e-12,2.3926339447753652e-11,2.0493091561985179e-11,6.0486442243423389e-10,1.0161957926708717e-07,1.2191342436867335e-10,8.9251077642805838e-11,1.1066455895343933e-15,2.7167891250195539e-09,-2.4065931510829981e-15,4.5055693322829874e-12,1.5702895355812175e-11,8.2148168992710363e-13,9.4127211626846921e-12,1.4282670930165432e-09,4.2712412439009334e-12,3.6539739791075639e-12,9.1618021963568838e-12,2.3502763645516416e-17,1.5829563785828848e-12,4.2639317773088733e-12,2.3904446887205345e-19,5.714014149297186e-17
3.0094201004339485e-07,0.0019931766451483793,1.6181488371187523e-15,1.6156333848179499e-11,7.9541019419971229e-15,1.3649747034587422e-10,6.6008628560808702e-07,1.4578001717343072e-07,3.0389011733185412e-34,-1.0573731250819673e-32,1.1212470132535789e-25,6.3086524759748647e-18,8.5151987629251979e-24,7.8267464343284233e-15,1.5993835802608566e-16,6.0084328457736092e-25,7.9697180946312477e-23,4.6934181954238176e-18,5.1974225260437603e-19,1.1407046528224848e-30,5.0430573775869919e-18,4.9170928775473825e-25,1.6162654956344132e-17,1.2863205095696784e-15,1.0707543977905748e-07,2.3585567935945761e-16,4.1512631965819641e-15,4.6678408650864758e-10,1.254554310535811e-42,1.2450530263732715e-19,1.1640265464811121e-16,6.6010387505612515e-19,4.6459191556328954e-28,0.88129999999999997,0.0,0.0,0.0,0.0097713428208386632,0.10876455087736804,9.9999999992167159e-05,5.8070985675375714e-06,4.0276175588034664e-05,1.0593089275749201e-05,7.115601180259561e-11,2.8659094954076626e-05,1.6237897426531926e-12,4.8208594486460671e-07,1.0739637753365627e-12,1.1058580489064519e-14,8.5007921772793861e-06,8.2788938068253525e-06,2.9290480890093882e-07,1.5414894776721854e-05,2.4681322436784238e-15,2.2237727551087459e-11,6.3859868721660535e-15,3.2680269059094995e-11,2.4226331668623196e-07,1.5968238480320041e-10,3.4420632589026602e-10,2.4886327674709234e-12,2.5424913483267526e-11,2.2027735833492267e-11,6.0961555384000798e-10,1.0400954396031918e-07,1.2478013694032249e-10,9.1349772577993459e-11,1.1154970213158817e-15,2.8497706050071012e-09,-2.3971205340326716e-15,4.5681805487147519e-12,1.6748790825498776e-11,8.2810072004488298e-13,9.4888029187569729e-12,1.4629901994215052e-09,4.3750622457441378e-12,3.7427911689981789e-12,9.3845246459043448e-12,2.4074113363260175e-17,1.660909173884598e-12,4.4743637940931264e-12,2.5084170493870666e-19,5.9954025949489732e-17
3.0495850906058783e-07,0.0019931756371287636,1.6600200442885525e-15,1.65480838203249e-11,7.9958021479679439e-15,1.4146858911398971e-10,6.7271757573201175e-07,1.5239615186336716e-07,3.3752527794471388e-34,7.1560762463403005e-31,1.2029784583933668e-25,6.5842505847184519e-18,9.1300168831821182e-24,8.0958171605389628e-15,1.6893173723670626e-16,6.5475293330801465e-25,8.5076681385023001e-23,5.0070194526888785e-18,5.6803782730458536e-19,2.5775066519268988e-31,5.324381395677047e-18,5.0828115486263626e-25,1.6830372583180262e-17,1.2863877414949468e-15,1.0962293770607071e-07,2.4160184076805444e-16,4.3144102539701072e-15,4.9168447438990992e-10,1.4041741468337011e-42,1.2450527574928857e-19,1.2260533618245303e-16,7.1131997524574488e-19,4.9954509037050009e-28,0.88129999999999997,0.0,0.0,0.0,0.0097696796924271016,0.10876402328891774,9.9999999991897681e-05,5.8804577271196277e-06,4.0620281453069402e-05,1.0673584352004667e-05,7.1763632610282258e-11,2.8877257737712488e-05,1.6235203959593164e-12,4.8620268915395227e-07,1.0821391530955035e-12,1.1153014580327676e-14,8.7867993327510548e-06,8.5544190962650989e-06,2.9678904050047086e-07,1.5786532736213478e-05,2.5501850224704168e-15,2.2979864942949464e-11,6.6008938408799412e-15,3.380202552363176e-11,2.4547821858222461e-07,1.6735002625254509e-10,3.6086160451005534e-10,2.6266089830809577e-12,2.6991572944779189e-11,2.3650272705815745e-11,6.1427461024298994e-10,1.064148134519592e-07,1.2766518538230496e-10,9.346189124800995e-11,1.1241857763921068e-15,2.987002058987582e-09,-2.3872313145174034e-15,4.6307820417839132e-12,1.7847121129551988e-11,8.345988929010788e-13,9.5634995729239127e-12,1.4979893198446863e-09,4.479707754148434e-12,3.8323137121685667e-12,9.6090162189080454e-12,2.4650001411972182e-17,1.741422650657051e-12,4.6917243799447951e-12,2.6302737032450619e-19,6.2860344575923907e-17
3.089750080777808e-07,0.001993174628784439,1.7024129265485194e-15,1.6942953118159361e-11,8.0895735293024935e-15,1.4652850504806829e-10,6.8531960579877843e-07,1.5919311921271475e-07,3.7422197988979086e-34,-3.1110083975315007e-32,1.289142206050016e-25,6.8680102402297165e-18,9.7777057764630394e-24,8.3696274160724216e-15,1.7830080516256889e-16,7.1255756965659114e-25,9.0720625421396613e-23,5.3358242343109308e-18,6.1995591454538585e-19,3.3458299440350055e-31,5.6173845406256199e-18,5.2526345887911013e-25,1.7516094789962761e-17,1.2864590721864441e-15,1.1218964070347257e-07,2.473934232527744e-16,4.4814727338631253e-15,5.1749234657633456e-10,1.5685746513917609e-42,1.2450524903187946e-19,1.2904711757780505e-16,7.656876604334849e-19,5.3656347467786475e-28,0.88129999999999997,0.0,0.0,0.0,0.0097680157509324045,0.10876349536577228,9.9999999991623432e-05,5.9537108474989155e-06,4.0959219669162301e-05,1.075250134125238e-05,7.2362118305902962e-11,2.9091138791915498e-05,1.6232509130033936e-12,4.9025754170210712e-07,1.0901540783934274e-12,1.1246028935526627e-14,9.0773316140099467e-06,8.8343336081497184e-06,3.0067259608571947e-07,1.6161245609628322e-05,2.633543302501149e-15,2.3733872834027507e-11,6.8192022914261907e-15,3.4942078951191932e-11,2.4869261880551987e-07,1.7525489649880658e-10,3.7803682699154035e-10,2.7699887923005993e-12,2.8628147137927161e-11,2.5364092599449719e-11,6.1884248043079245e-10,1.0883495358111935e-07,1.3056804857578019e-10,9.5587052143401085e-11,1.1327134122927779e-15,3.1285370935014548e-09,-2.3769130677498642e-15,4.6933737990315423e-12,1.8999607597975603e-11,8.4097735501221318e-13,9.636824213711167e-12,1.5332593692150447e-09,4.5851625507730864e-12,3.9225285895590099e-12,9.8352442639255562e-12,2.5230344030933844e-17,1.8245351455099823e-12,4.9161175769859343e-12,2.7560729783710993e-19,6.5860481238752457e-17
3.129915070949738e-07,0.0019931736201189414,1.7453418600789087e-15,1.7341736824866677e-11,8.161039837244399e-15,1.5167649361364892e-10,6.9788890593494111e-07,1.6617176922673367e-07,4.1418901229530569e-34,-1.3734785090363505e-32,1.3798853546528192e-25,7.1600525373333572e-18,1.0459390851755943e-23,8.6481428335172527e-15,1.8805596654400898e-16,7.7446633314233925e-25,9.6636304719758996e-23,5.6802398670003861e-18,6.7569794404937201e-19,1.0023525191580077e-30,5.9223844958009204e-18,5.4268681349483216e-25,1.8220026831298121e-17,1.2865346845116428e-15,1.1477517106129864e-07,2.5322956414044789e-16,4.6524800578852053e-15,5.4422398845556136e-10,1.748875516560139e-42,1.245052224916679e-19,1.3573360135028383e-16,8.2334931230281788e-19,5.7573344310576408e-28,0.88129999999999997,0.0,0.0,0.0,0.0097663510272994417,0.10876296711268475,9.999999999134448e-05,6.0268580555158336e-06,4.1293033272600826e-05,1.0829856091928224e-05,7.2951545037673732e-11,2.9300781171959825e-05,1.6229812989254118e-12,4.9425101840925483e-07,1.0980101646729376e-12,1.1337635388907463e-14,9.3723432940791643e-06,9.1185982719999288e-06,3.0455547534210509e-07,1.653898503397578e-05,2.718195432447674e-15,2.4499646189319391e-11,7.040877870334816e-15,3.6100252547654202e-11,2.5190651672257389e-07,1.833996561547425e-10,3.9573792847780466e-10,2.9188879828152775e-12,3.0336470874777936e-11,2.7172642329787545e-11,6.2332007550892587e-10,1.1126953509749034e-07,1.3348821130234752e-10,9.7724878074346164e-11,1.1410815153617563e-15,3.2744281413484237e-09,-2.3661531830108109e-15,4.75595580803441e-12,2.0207993343438911e-11,8.472372781428198e-13,9.7087902366746204e-12,1.5687953114143235e-09,4.6914115639387714e-12,4.0134229075761256e-12,1.0063176444105435e-11,2.5815058266446318e-17,1.9102845938734598e-12,5.1476463397747444e-12,2.885872593131893e-19,6.8955805322911898e-17
3.1660635621044744e-07,0.001993172712048469,1.7844352947121446e-15,1.7703763724102213e-11,8.2158355024133849e-15,1.5638436553962493e-10,7.0917051448997447e-07,1.7260852829155868e-07,4.5313950359303656e-34,4.4536168140811499e-34,1.4655917177588222e-25,7.4300720697492062e-18,1.1102895795587304e-23,8.9028000021270272e-15,1.9717442661091254e-16,8.3387159838792953e-25,1.0219874178968372e-22,6.0038953947165998e-18,7.2930705558530345e-19,1.0205887736306495e-30,6.2074072439173683e-18,5.5857820687146186e-25,1.8869302160812507e-17,1.2866065511482011e-15,1.1711793668965408e-07,2.5851947903823578e-16,4.8097833205139421e-15,5.6908564134784041e-10,1.9256936696912546e-42,1.2450519876240338e-19,1.419653130507781e-16,8.7818199494998732e-19,6.1289893568791511e-28,0.88129999999999997,0.0,0.0,0.0,0.009764852132210412,0.10876249140678973,9.9999999991089394e-05,6.0926000925694313e-06,4.1589120493936292e-05,1.089815304041089e-05,7.347434830072594e-11,2.9485871613041565e-05,1.6227385382832536e-12,4.9779310888973496e-07,1.10494619771346e-12,1.1418887483327124e-14,9.6416450283747642e-06,9.3781227175255934e-06,3.0804948816146301e-07,1.6881498587066114e-05,2.7954787115915956e-15,2.5198812577134066e-11,7.2432357381038818e-15,3.7157951639596546e-11,2.5479859485476055e-07,1.9093718494636211e-10,4.1212332115971153e-10,3.0577117746728672e-12,3.1936828232678183e-11,2.888422428970702e-11,6.2727349569124775e-10,1.1347265510707188e-07,1.361307278761752e-10,9.9659441818731494e-11,1.1484777512367721e-15,3.4094968593951357e-09,-2.3560811142797045e-15,4.8122712711534114e-12,2.1344792170933401e-11,8.5277084793162417e-13,9.7724093426789931e-12,1.6010008757379909e-09,4.7877023950005774e-12,4.0957981623259469e-12,1.0269745974573301e-11,2.6344970914123477e-17,1.9897447195550576e-12,5.362207340451099e-12,3.0061597440504446e-19,7.1824102246375478e-17
3.202212053259211e-07,0.0019931718037237184,1.8239574207769166e-15,1.8068277336180492e-11,8.2768465452417238e-15,1.6116240431127629e-10,7.2042051959543771e-07,1.7919357434248949e-07,4.9509161173979136e-34,2.7705613356309824e-33,1.5552352386472593e-25,7.7069856485507276e-18,1.1775588486889471e-23,9.1612122594191917e-15,2.0662192440482468e-16,8.9693823582570325e-25,1.0799240572130224e-22,6.3408154543526288e-18,7.8633823662080428e-19,6.2630317065981361e-31,6.5026444060504589e-18,5.7462182733250246e-25,1.9533636269180609e-17,1.2866821774864991e-15,1.1947537975067604e-07,2.6384416928119354e-16,4.9703258481883592e-15,5.9472031069969112e-10,2.1172552479746767e-42,1.2450517518561257e-19,1.4840392437340247e-16,9.3591067649888848e-19,6.5194433811233402e-28,0.88129999999999997,0.0,0.0,0.0,0.0097633526493885528,0.10876201544110696,9.9999999990830528e-05,6.1582565360175758e-06,4.1881125584687216e-05,1.0965209742249235e-05,7.398993553817834e-11,2.9667597091146788e-05,1.6224956790395191e-12,5.0128630969029433e-07,1.1117561329705206e-12,1.1499018096262876e-14,9.9145023567401045e-06,9.6411083886350048e-06,3.1154295269703131e-07,1.7226390164854191e-05,2.8737914037847573e-15,2.5907341152453536e-11,7.4482663454334046e-15,3.8230045815130427e-11,2.5769026515039508e-07,1.9867295528127564e-10,4.2894344998030926e-10,3.2011837402844156e-12,3.3598135912847174e-11,3.0677963376402797e-11,6.311552404783932e-10,1.156868231930445e-07,1.387864775702611e-10,1.0160369357108134e-10,1.1557472918237569e-15,3.5481720164573356e-09,-2.3456315005337929e-15,4.8685788191710605e-12,2.2529598716475971e-11,8.5821026365414908e-13,9.8349492440459125e-12,1.6334141744331376e-09,4.8846136809705083e-12,4.1787042071797447e-12,1.0477646806319656e-11,2.6878298747891455e-17,2.0713982579436319e-12,5.5827041482482799e-12,3.1297746261301481e-19,7.4771575895031481e-17
3.2383605444139474e-07,0.0019931708951476655,1.8639066768057122e-15,1.8435017000675227e-11,8.327997243597777e-15,1.6601003038890934e-10,7.3163662215306032e-07,1.85927356098158e-07,5.4021943372595933e-34,-1.6260380057048237e-31,1.6489243521384776e-25,7.9908798258953923e-18,1.2478252183524562e-23,9.4233517391516543e-15,2.1640631369219025e-16,9.6383297081405794e-25,1.140225076033252e-22,6.6912897142128705e-18,8.4695205520285395e-19,2.8125297104236374e-30,6.8083350658033925e-18,5.9091540597999949e-25,2.0213172109681098e-17,1.2867617068022868e-15,1.2184723302076961e-07,2.6920301817724267e-16,5.1341278423150757e-15,6.2113958096964746e-10,2.32451116934671e-42,1.2450515176460637e-19,1.5505358133237073e-16,9.9664738586797986e-19,6.9293652591472328e-28,0.88129999999999997,0.0,0.0,0.0,0.0097618525997058489,0.10876153921923581,9.9999999990567934e-05,6.2238274785059958e-06,4.2169082234139558e-05,1.1031038444891022e-05,7.4498366351163349e-11,2.9845990872614753e-05,1.622252724661064e-12,5.0473102460757769e-07,1.1184412170586169e-12,1.1578036490415158e-14,1.0190879844163368e-05,9.907524763442095e-06,3.1503586874409e-07,1.7573625412439948e-05,2.9531244091720575e-15,2.6625149777164963e-11,7.6559430685753114e-15,3.9316397063587055e-11,2.6058152715410669e-07,2.0660875329028916e-10,4.4620230374716972e-10,3.3493875444536222e-12,3.5321739055998793e-11,3.2556484138328181e-11,6.3496601455487257e-10,1.1791173700330039e-07,1.4145509749158793e-10,1.0355736765840728e-10,1.1628913645867298e-15,3.6904893696469172e-09,-2.3347947657864211e-15,4.9248784431285253e-12,2.3763726626968385e-11,8.6355643240346728e-13,9.8964203136635803e-12,1.6660316422225522e-09,4.9821347522931666e-12,4.2621319144939302e-12,1.0686856047259187e-11,2.7414983042702398e-17,2.1552720142317138e-12,5.8092095113880966e-12,3.2567580234666084e-19,7.7799193877119696e-17
