Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719)
4.774783590980693e-10,0.0029490950471210164,3.3473126511974111e-20,1.6878460246222367e-15,5.7431208560510934e-16,-9.0572356555190977e-16,2.9397444835807431e-12,2.1680695280870604e-18,-2.2103753527003511e-29,-3.3676862824837173e-24,2.0454660511382708e-30,-4.8167122384966943e-15,-2.1413278791748263e-15,-4.0564227077491518e-18,-1.5673435835198064e-19,1.1915205786132315e-30,-7.6250743576475729e-31,-4.4851357455686747e-27,4.3705673089088441e-30,2.9663000274459641e-40,5.4127169362196693e-29,3.2325122155425775e-15,7.6744658173312123e-39,2.4708820135168532e-16,7.8376367460373136e-33,-2.5926525013336661e-33,-2.5208132989561778e-19,-4.3150559905794496e-16,-3.2512924972053955e-39,4.275544087981551e-21,8.0843418874709257e-25,1.1754652023069222e-31,1.2060332500719534e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898018806637539,0.10880296511443932,0.00010000000000000354,1.5346137993749739e-08,8.9663795922158244e-08,5.602080824323023e-08,9.2372512872537796e-14,3.4262981859875559e-08,7.3887076164568683e-12,6.1951498364327949e-10,1.1222266401062638e-15,1.2579863109872311e-17,3.1895804778634295e-14,1.6941404000556737e-12,2.1553721052212799e-09,4.1516894986975007e-11,3.1877567959912446e-21,1.4336159851067112e-18,1.0819735348612991e-20
4.827732973912383e-10,0.002949095045501134,3.4074469852230574e-20,1.7153597351011004e-15,5.6041764804628359e-16,-9.1609128916476751e-16,3.0024998740988167e-12,2.2570194266370757e-18,-2.22057261071969e-29,-8.765078727327592e-25,2.0933389762180629e-30,-4.832114406489608e-15,-2.1256982513964027e-15,-4.0639896439111668e-18,-1.5931954640761764e-19,1.201132960886154e-30,-7.8366944816568001e-31,-4.5426277510183012e-27,4.4742159927565509e-30,2.980264250531937e-40,5.4315252272505823e-29,3.2289001494781346e-15,7.7707782033917787e-39,2.5059367045810841e-16,7.8702249415474446e-33,-2.7062224206869746e-33,-2.5504262954729887e-19,-4.3664836444676165e-16,-3.3008168457044289e-39,4.3690402716665992e-21,8.2962833062357042e-25,1.2161650869308962e-31,1.2344817476545725e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897996832516856,0.10880296456504547,0.00010000000000000354,1.5516299407304648e-08,9.0658031992282273e-08,5.6479548027760805e-08,9.3396784777274277e-14,3.4805400499884383e-08,7.3887061136229079e-12,6.2642527684392892e-10,1.1399926700996471e-15,1.2720183462754645e-17,3.3028973238439861e-14,1.7321984401533177e-12,2.179351898932019e-09,4.2442737843307915e-11,3.2279209493391806e-21,1.4789672444558153e-18,1.1244878453785474e-20
4.880682356844073e-10,0.002949095043877896,3.4672992174184609e-20,1.7425884200604254e-15,5.6196563546225034e-16,-9.2635604018257047e-16,3.0658574323685077e-12,2.3486198285379313e-18,-2.2303238144420253e-29,7.0437952505018436e-24,2.1412960367187806e-30,-4.8396590659383331e-15,-2.1025029234981063e-15,-4.0713065520728108e-18,-1.6191115223347149e-19,1.1756731920638633e-30,-8.0517246029811625e-31,-4.6002418991777671e-27,4.5781364081339312e-30,2.9937828831311345e-40,5.4498744158720633e-29,3.2175840854207013e-15,7.8672809426346227e-39,2.540914801794618e-16,7.8998135801676811e-33,-2.8235829539828108e-33,-2.5797756213526158e-19,-4.4174824612992191e-16,-3.3503065224633997e-39,4.4631353029445022e-21,8.5112037641126071e-25,1.2578775443121562e-31,1.2629997676940862e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897974858309177,0.10880296401451067,0.00010000000000000354,1.5686460432169881e-08,9.165226719391993e-08,5.6937146780840951e-08,9.4421055777182478e-14,3.5348959470294038e-08,7.3887046107824221e-12,6.3333556394009512e-10,1.1577960498128535e-15,1.2860503691679169e-17,3.4188776313279722e-14,1.7706861556921127e-12,2.2033316872937549e-09,4.337879008718807e-11,3.2681883593107679e-21,1.5252077215222489e-18,1.1682475980856325e-20
4.933631739775763e-10,0.002949095042251389,3.5277531862668518e-20,1.770048495885108e-15,5.8067374095377508e-16,-9.3655687232939024e-16,3.129853823217468e-12,2.4429211624090581e-18,-2.2398436317337206e-29,9.8451960443004716e-25,2.1894676543387671e-30,-4.8590960857127243e-15,-2.0913778445438365e-15,-4.0785108131477154e-18,-1.6451319836103428e-19,1.1591838444393774e-30,-8.2701522900198316e-31,-4.6579770642842513e-27,4.6825996526192606e-30,3.0075036665090069e-40,5.4684291775546186e-29,3.2182487526209387e-15,7.9639770535032911e-39,2.5758984315699141e-16,7.9273456607195016e-33,-2.9446255201168463e-33,-2.6089672815411361e-19,-4.4682313153293173e-16,-3.3997562868509418e-39,4.5580115907865839e-21,8.7291070525913347e-25,1.3006291707161039e-31,1.2916621028597527e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897952884014553,0.10880296346286854,0.00010000000000000354,1.5856621068346092e-08,9.2646501527225387e-08,5.7393638149069164e-08,9.5445325872440215e-14,3.5893625124505876e-08,7.3887031079354013e-12,6.4024584493220369e-10,1.175635677204847e-15,1.3000823796655469e-17,3.5375517929057337e-14,1.8096037826167116e-12,2.2273114703064667e-09,4.4325051705261696e-11,3.3085590822983302e-21,1.5723438783522306e-18,1.2132775413842406e-20
4.986581122707454e-10,0.0029490950406217175,3.5862771769505921e-20,1.7962597508222405e-15,5.3739913906188234e-16,-9.46637999028185e-16,3.1945465675127379e-12,2.5399747542664213e-18,-2.2485738653444772e-29,-1.2999527381413144e-23,2.2377627784845584e-30,-4.879012885008264e-15,-2.0810734188332655e-15,-4.0855340815790705e-18,-1.6711959562632639e-19,1.2128482290433095e-30,-8.4919887955936149e-31,-4.7158291292918639e-27,4.7874166520701348e-30,3.0201856183733575e-40,5.4873475119317574e-29,3.2195751144760992e-15,8.0608595717883365e-39,2.6107667147193926e-16,7.9516536459350532e-33,-3.0694750704133158e-33,-2.6378494355905729e-19,-4.5184736404262048e-16,-3.4491376187603111e-39,4.6535074269412421e-21,8.9499769654806182e-25,1.3444233502034068e-31,1.3204153310521317e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897930909632985,0.10880296291015146,0.00010000000000000354,1.6026781315833931e-08,9.3640734990411616e-08,5.7849054623693985e-08,9.6469595061185335e-14,3.643936497125059e-08,7.3887016050818583e-12,6.4715611981377678e-10,1.1935104880753248e-15,1.3141143777551397e-17,3.6589500833839735e-14,1.8489515563259924e-12,2.2512912479701339e-09,4.5281522684193794e-11,3.3490331745029811e-21,1.6203821044031899e-18,1.2596026398564638e-20
5.039530505639144e-10,0.002949095038988968,3.6445852154664708e-20,1.822223946051092e-15,4.832458368219618e-16,-9.5663586745190754e-16,3.25983809250701e-12,2.6398318081410011e-18,-2.2571332829223134e-29,2.6331262570059831e-24,2.286087109428828e-30,-4.8768353659146344e-15,-2.0489091225672529e-15,-4.0923184759035199e-18,-1.6973414290766696e-19,1.2277119706027411e-30,-8.7172686236309784e-31,-4.7737977373615527e-27,4.8923923424179839e-30,3.0326022896246359e-40,5.5057075375777088e-29,3.1989281486827475e-15,8.1579322856245411e-39,2.6455967931537766e-16,7.9733896105694831e-33,-3.198272390668511e-33,-2.6665210911728785e-19,-4.5683765558735839e-16,-3.4984587594851908e-39,4.7495969036789396e-21,9.1738236615535653e-25,1.3892843962510989e-31,1.3492077232490385e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897908935164404,0.10880296235639128,0.00010000000000000354,1.6196941174634054e-08,9.4634967584368969e-08,5.8303427884125436e-08,9.7493863344307343e-14,3.6986147331097485e-08,7.3887001022217884e-12,6.5406638858731173e-10,1.2114194448144743e-15,1.3281463634416439e-17,3.7831028123743914e-14,1.8887297127889813e-12,2.2752710202847343e-09,4.6248203010635241e-11,3.389610692360219e-21,1.6693287560120475e-18,1.3072481629437789e-20
5.092479888570834e-10,0.00294909503735324,3.7095273600108209e-20,1.8519451777568883e-15,6.7797801012118135e-16,-9.6668879974108023e-16,3.3256208505619846e-12,2.7425423493856746e-18,-2.266721443988416e-29,2.588972577918335e-23,2.3350340444347659e-30,-4.9310275684716826e-15,-2.072945286814466e-15,-4.099076434548706e-18,-1.7237120128610232e-19,1.0936753133873317e-30,-8.9458855152412492e-31,-4.8318800816546373e-27,4.9987582155500513e-30,3.0479841175244592e-40,5.5234860444673742e-29,3.2345409029536559e-15,8.2551880832313839e-39,2.680680971592209e-16,7.9959865637726129e-33,-3.3304085781756344e-33,-2.6953579428420872e-19,-4.6185741273096935e-16,-3.5477104839859593e-39,4.8470359891174294e-21,9.4006421360177652e-25,1.4352644622620144e-31,1.3783780930594138e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897886960608861,0.10880296180161868,0.00010000000000000354,1.6367100644747099e-08,9.5629199312868093e-08,5.8756788545523814e-08,9.8518130725726122e-14,3.7533941588866664e-08,7.3886985993551851e-12,6.6097665126080626e-10,1.2293615446707187e-15,1.342178336741432e-17,3.9100401859618537e-14,1.9289384875117073e-12,2.2992507872502472e-09,4.7225092671261499e-11,3.4302916923540567e-21,1.7191901214470998e-18,1.3562396028491898e-20
5.145429271502525e-10,0.002949095035714613,3.7652525389208962e-20,1.8761570569194274e-15,6.1412876481430353e-16,-9.762621876936131e-16,3.3920763756216882e-12,2.8481579658783023e-18,-2.2736436342988603e-29,5.1609175445239632e-24,2.3830860282689043e-30,-4.8734490564240767e-15,-1.9866021991498982e-15,-4.1048714030984546e-18,-1.7497426972781829e-19,9.9026791073345826e-31,-9.1780920521048811e-31,-4.8900666405369632e-27,5.1033646212651401e-30,3.0596495105719809e-40,5.5395174060132546e-29,3.15916699112646e-15,8.3525939636327685e-39,2.714879453797377e-16,8.007054543350654e-33,-3.4675760928934129e-33,-2.7229071219204526e-19,-4.6666132875977412e-16,-3.5968464515316676e-39,4.9436406026848968e-21,9.6303890221064855e-25,1.4822493699915746e-31,1.4070527298766367e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897864985966373,0.10880296124586332,0.00010000000000000354,1.6537259726173741e-08,9.6623430166370985e-08,5.9209166440953253e-08,9.9542397195642303e-14,3.8082717911409526e-08,7.3886970964820531e-12,6.6788690780577278e-10,1.2473358105065499e-15,1.3562102975967999e-17,4.039792435261029e-14,1.969578116476291e-12,2.3232305488666515e-09,4.8212191652679022e-11,3.4710762305826159e-21,1.7699724539719543e-18,1.4066027511041285e-20
5.158666617235448e-10,0.0029490950353045125,3.7790105016460995e-20,1.8820897281492197e-15,5.7507593880446415e-16,-9.7859699880015806e-16,3.4088086259060494e-12,2.8750217761453802e-18,-2.2751000349952341e-29,-2.2901155197565124e-25,2.394879871126694e-30,-4.8573158168739665e-15,-1.963447369078194e-15,-4.106244502746784e-18,-1.7562141248885241e-19,9.8664175876424206e-31,-9.2367188178948494e-31,-4.9046290360950311e-27,5.1290767544118492e-30,3.0623543561508972e-40,5.5436241448554328e-29,3.1386800269954414e-15,8.3769669957387723e-39,2.7233252588498348e-16,8.0082966957175357e-33,-3.5027392475699289e-33,-2.7296377458574306e-19,-4.6783609680392702e-16,-3.609111643227332e-39,4.9676145826285268e-21,9.6882816936216216e-25,1.4941573625449545e-31,1.4140998988109479e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897859492292177,0.10880296110677432,0.00010000000000000354,1.6579799435798219e-08,9.6871987743674706e-08,5.9322110779139169e-08,9.9798463671336099e-14,3.8220062018151817e-08,7.3886967207627507e-12,6.6961447098633283e-10,1.2518342908333419e-15,1.3597182858699553e-17,4.0726738572351568e-14,1.979805372313651e-12,2.3292254884349526e-09,4.8460561602845276e-11,3.4812885494929464e-21,1.7828126661582277e-18,1.41941090607472e-20
5.185141308701293e-10,0.002949095034483793,3.8074357270864486e-20,1.8944638444881106e-15,5.3429442379848639e-16,-9.8325622798790161e-16,3.4423935972867756e-12,2.9293074263272371e-18,-2.2780105169735628e-29,-3.4852905437383765e-26,2.4183276198830986e-30,-4.8451206449366663e-15,-1.9372378226793715e-15,-4.109008712921715e-18,-1.769175725872643e-19,9.8509399877639628e-31,-9.3546372092840588e-31,-4.9337724862665767e-27,5.1802286783176584e-30,3.067882338667893e-40,5.5521075978172756e-29,3.1177915919062731e-15,8.4257422910294157e-39,2.7402189460121688e-16,8.0103237871128614e-33,-3.5739695205265111e-33,-2.7430735190333494e-19,-4.7018161216194213e-16,-3.6336155213116306e-39,5.0155527065152838e-21,9.8046104045218425e-25,1.5181833135231778e-31,1.4281197546495239e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897848504927444,0.10880296082841924,0.00010000000000000354,1.6664878782168645e-08,9.7369102735614871e-08,5.9547822344116645e-08,1.003105964532766e-13,3.8494927211548214e-08,7.3886959693229228e-12,6.7306959620260593e-10,1.2608370481844072e-15,1.366734260091643e-17,4.1389720245828597e-14,2.0003407280704245e-12,2.3412153665685903e-09,4.89592157474952e-11,3.5017326150144517e-21,1.8086673162661661e-18,1.4452909343906364e-20
5.238090691632983e-10,0.0029490950328403005,3.8554520833911327e-20,1.9139566643783976e-15,3.2774489035919493e-16,-9.9198229285531161e-16,3.5098837868466414e-12,3.0401317542741093e-18,-2.2809978345381871e-29,3.562649159673999e-23,2.4625128930106115e-30,-4.6783515231731951e-15,-1.7441631328021315e-15,-4.113050117884906e-18,-1.7945904765710819e-19,7.8755333644937833e-31,-9.5934812870365791e-31,-4.9921211981896976e-27,5.2769783892059403e-30,3.07339438472559e-40,5.5643439223918005e-29,2.9346138580889729e-15,8.5233535961016298e-39,2.7728394660782038e-16,7.9993430175232367e-33,-3.7224045817475348e-33,-2.7683462435808465e-19,-4.746038050756325e-16,-3.6824529894287346e-39,5.1085967374423891e-21,1.0039377879743806e-24,1.5669412505037728e-31,1.4546308737492168e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897826530132786,0.10880296027101312,0.00010000000000000354,1.683503718339562e-08,9.836333206220453e-08,5.999854930653307e-08,1.0133486133242654e-13,3.9045353239890226e-08,7.3886944664383719e-12,6.7997984202980307e-10,1.2788653475259301e-15,1.3807661991834023e-17,4.273722844594277e-14,2.0417349191451991e-12,2.3651951188240042e-09,4.996418100817872e-11,3.5426984806738657e-21,1.8610762096722624e-18,1.4981173842074491e-20
5.284305392849274e-10,0.002949095031403663,3.8829303983712024e-20,1.9224347715747221e-15,9.1698834088376441e-17,-9.9847081616380953e-16,3.569043495051795e-12,3.1393457465288698e-18,-2.2782669003428631e-29,7.0963924633641463e-23,2.4956046479924802e-30,-4.3681467386470219e-15,-1.4142839608456116e-15,-4.1139465278661777e-18,-1.8157019135970324e-19,2.8922971052814846e-31,-9.8055944664534663e-31,-5.0430939636323851e-27,5.3501349387426015e-30,3.068786643857335e-40,5.5671761885043971e-29,2.6119600330041251e-15,8.6085263714051976e-39,2.7990056299872513e-16,7.961446709705266e-33,-3.8611702210252273e-33,-2.7873515917353858e-19,-4.7794921848270863e-16,-3.724776660597866e-39,5.1836885142908321e-21,1.0246466442417613e-24,1.6101460981195316e-31,1.4746673201345e-33,0.88129999999999997,0.0,0.0,0.0,0.00988978073502619,0.10880295978376336,0.00010000000000000354,1.6983552660180465e-08,9.9231103708481134e-08,6.0391206960557829e-08,1.0222884825115299e-13,3.9526510414759949e-08,7.388693154701785e-12,6.860111621657222e-10,1.2946248595371197e-15,1.3930133925404051e-17,4.3937018620301834e-14,2.0782168041043254e-12,2.3861248595098531e-09,5.0849667866413381e-11,3.5785386060616819e-21,1.9075854870778331e-18,1.5454040080731055e-20
5.330520094065565e-10,0.0029490950299650466,3.897254639768788e-20,1.9231304299259536e-15,-8.4032300623886756e-17,-1.0034780831792801e-15,3.6285184901631475e-12,3.2409083047177124e-18,-2.2703033756272901e-29,7.935357998130375e-23,2.5213519877160612e-30,-3.9998859543899466e-15,-1.0306672484640785e-15,-4.1119379611225491e-18,-1.8353456749143226e-19,-4.1213410408810902e-31,-1.0021355598829679e-30,-5.0940753959958624e-27,5.4081064414735419e-30,3.0586472326991598e-40,5.5642048078645513e-29,2.2337164675114256e-15,8.6935636832868317e-39,2.8220929254900743e-16,7.8867061699993388e-33,-4.0108178936123187e-33,-2.8023411901885061e-19,-4.806175278764644e-16,-3.7666798997034875e-39,5.2503279525641026e-21,1.0455387475325096e-24,1.6538466398839599e-31,1.4905322379122022e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897788170324817,0.10880295929584183,0.00010000000000000354,1.7132067840867483e-08,1.0009887468412327e-07,6.0783192629270442e-08,1.0312283447128266e-13,4.0008339040568665e-08,7.3886918429602285e-12,6.9204247759232664e-10,1.3104063638625111e-15,1.405260576334683e-17,4.5159083567911613e-14,2.1150275626509576e-12,2.4070545961207158e-09,5.1742932103912367e-11,3.614457761869223e-21,1.9548132694747697e-18,1.5938084059081522e-20
5.376734795281856e-10,0.002949095028524501,3.9005543769213547e-20,1.9172883888423529e-15,-2.0130488700428557e-16,-1.0069796012127779e-15,3.6885554974295997e-12,3.3448541915934152e-18,-2.2565127027915013e-29,4.5745498905541225e-23,2.5395822895211533e-30,-3.6971932483464188e-15,-7.1700957988133734e-16,-4.1077242010618807e-18,-1.8534756837289254e-19,-1.0083755563928218e-30,-1.0240608356223771e-30,-5.1450351114739974e-27,5.4505216567259801e-30,3.0439508507383299e-40,5.5607912730528887e-29,1.9235505398694851e-15,8.7784096707769309e-39,2.8420308119886495e-16,7.7750131166350431e-33,-4.1713010542899784e-33,-2.8132465217627187e-19,-4.8259696891990017e-16,-3.8079941066507765e-39,5.3082585563410381e-21,1.0665918429381944e-24,1.6980389804360048e-31,1.5021245462994491e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897768990321537,0.10880295880726558,0.00010000000000000354,1.7280582725457117e-08,1.0096664498921074e-07,6.1174523621853494e-08,1.0401681999289612e-13,4.049082180807959e-08,7.3886905312137056e-12,6.9807378830420714e-10,1.3262092935654024e-15,1.4175077505552461e-17,4.640362307542893e-14,2.1521673515872689e-12,2.4279843286565795e-09,5.2643973711724175e-11,3.6504559855412458e-21,2.0027635624698519e-18,1.6433485028973938e-20
5.422949496498148e-10,0.002949095027082074,3.8956906477283432e-20,1.9065810018908697e-15,-2.9706981793759559e-16,-1.009733723351772e-15,3.7496020787542833e-12,3.4512281277326008e-18,-2.2399642029121414e-29,-5.3998110677897211e-23,2.5540842058963775e-30,-3.6681326159000676e-15,-6.7916288250852862e-16,-4.1038737331340208e-18,-1.8708718694352916e-19,-9.4370507712357476e-31,-1.0462508807140626e-30,-5.19596280734083e-27,5.485230379363333e-30,3.0302355547889064e-40,5.5680549588554981e-29,1.8882610680297724e-15,8.8631567845209294e-39,2.8604153386646647e-16,7.6458532540029627e-33,-4.3382044376119371e-33,-2.8221257321368511e-19,-4.8423482983017432e-16,-3.8486094063295336e-39,5.3620335867510914e-21,1.0877893647769298e-24,1.7429262870197375e-31,1.5116001163665237e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897749810252043,0.10880295831805098,0.00010000000000000354,1.7429097313949785e-08,1.0183441462362319e-07,6.1565216788717718e-08,1.0491080481586843e-13,4.0973941866824366e-08,7.3886892194622116e-12,7.0410509430167358e-10,1.3420330967353318e-15,1.4297549152027217e-17,4.7670836729907135e-14,2.1896363277212673e-12,2.4489140571174289e-09,5.3552792680897755e-11,3.6865333145082063e-21,2.0514403429991227e-18,1.6940423805793633e-20
5.469164197714439e-10,0.002949095025637815,3.9252305580001392e-20,1.915891640372139e-15,5.2293380730737467e-16,-1.0163435644320981e-15,3.8133031409953083e-12,3.5601082448286996e-18,-2.2406317962159484e-29,-4.4799061358141436e-22,2.5881480901855368e-30,-5.2038305437186192e-15,-2.1948196374592428e-15,-4.1128347782619555e-18,-1.892388170222039e-19,1.8313509222718776e-30,-1.0682999107785838e-30,-5.246952243604019e-27,5.5605665070608544e-30,3.0522334792516954e-40,5.6310335588757135e-29,3.4112806641653469e-15,8.9484590234148642e-39,2.8870436621383067e-16,7.6147103287463852e-33,-4.4858907538396289e-33,-2.8414842359479869e-19,-4.876424139422333e-16,-3.8887940587081901e-39,5.4399724294012739e-21,1.1091620239546127e-24,1.7897374218651454e-31,1.5322275551630704e-33,0.88129999999999997,0.0,0.0,0.0,0.0098897730630116212,0.10880295782821284,0.00010000000000000356,1.7577611606345933e-08,1.02702183606394e-07,6.1955288537463806e-08,1.0580478895980552e-13,4.1457682809235933e-08,7.3886879077057416e-12,7.1013639565300032e-10,1.3578772359683841e-15,1.4420020704157454e-17,4.8960923925044631e-14,2.2274346478920043e-12,2.4698437815032512e-09,5.4469389002591133e-11,3.7226897869176737e-21,2.100847559794798e-18,1.7459082755267204e-20
