Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864)
3.235966347525752e-10,0.001677868236359794,1.381588237338158e-19,7.0949470042958576e-15,7.3239646349118221e-16,-4.6573914634111255e-16,2.9787780364075877e-12,2.0755499548224418e-18,-1.7110205754373708e-29,3.7666229058128233e-22,5.4377481224379696e-31,-1.9738382932322026e-15,-5.952717287065522e-16,-7.4383337423908128e-19,-9.4279031045504006e-20,1.9465925329996645e-31,-9.2577312992091919e-31,-1.3417666007360931e-27,1.3079548443546955e-30,3.6512138477452879e-40,-2.0853970508489514e-29,1.1457646908610855e-15,-6.2885252225965931e-39,1.3909437023253912e-16,-1.1208408548356541e-32,-1.5764195576585496e-33,-1.3002144624381917e-19,-2.2319402418528393e-16,-4.2086309749341211e-39,1.7954564961559798e-21,7.7226660229264343e-25,1.0108985784292487e-31,3.1975980177449229e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896608185526629,0.10880292649082748,0.00010000000000000026,1.5035574050585502e-08,1.601812234587868e-07,9.0109906683890571e-08,2.5760053481345176e-13,7.1787257989804651e-08,3.4854866566391765e-10,1.7186767444250032e-09,2.111039156426357e-15,3.1657986495941684e-17
3.2414315756614264e-10,0.0016778682360691869,1.382977572701027e-19,7.1020820297994558e-15,7.8987421246047746e-16,-4.6622303269332304e-16,2.9874469146238654e-12,2.0869776628817109e-18,-1.710049459743294e-29,2.0356911432417816e-22,5.4493498367355681e-31,-1.9280914362812086e-15,-5.4803922363299523e-16,-7.4295856586379681e-19,-9.4491410110777608e-20,2.9643998077195171e-32,-9.299117548622409e-31,-1.3445544378495153e-27,1.3108908919211287e-30,3.6513187594735565e-40,-2.0859987505758002e-29,1.099037913837464e-15,-6.2992983915576327e-39,1.3933194388628944e-16,-1.1239426494451697e-32,-1.5838604070093751e-33,-1.3016641995176124e-19,-2.2345272668748955e-16,-4.2173206243549179e-39,1.7995288381285738e-21,7.7553859751947121e-25,1.017164646699815e-31,3.2047354175351566e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896602463218186,0.10880292631760238,0.00010000000000000026,1.5060965306788326e-08,1.6045172206930965e-07,9.0213030802490004e-08,2.5803554576928251e-13,7.195754903599086e-08,3.4854908008357268e-10,1.721601702235242e-09,2.1160468892963545e-15,3.1711864165434834e-17
3.246896803797101e-10,0.0016778682357784975,1.3844210126878691e-19,7.109494886654856e-15,8.0489380973933339e-16,-4.666720366145755e-16,2.9962085419694505e-12,2.0984484639574769e-18,-1.7088185486273024e-29,-2.26906513932212e-23,5.460142064566601e-31,-1.9026222863361179e-15,-5.2118620111047396e-16,-7.426232523950368e-19,-9.4699863646256025e-20,-4.7535698413152632e-32,-9.3406048200578682e-31,-1.3473402408011606e-27,1.3136384151016977e-30,3.6520569665163766e-40,-2.0860892515817008e-29,1.0726475591230034e-15,-6.3100694589658141e-39,1.3956169599504855e-16,-1.1270581871062064e-32,-1.5913975565522158e-33,-1.3030193426543659e-19,-2.2369546182390217e-16,-4.2259885168720332e-39,1.8034705541312943e-21,7.7881608271724034e-25,1.0234563010086332e-31,3.2114140465139268e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896596740910645,0.10880292614432806,0.00010000000000000026,1.5086356555080775e-08,1.6072222064787086e-07,9.0316105762950088e-08,2.5847055667237504e-13,7.212788919781081e-08,3.4854948762233282e-10,1.7245266597012472e-09,2.1210560665086288e-15,3.1765741828587207e-17
3.2523620319327754e-10,0.001677868235487725,1.3858899628436422e-19,7.1170387403747504e-15,8.0321975266095357e-16,-4.6708192357637836e-16,3.0049561395961806e-12,2.1099624748946944e-18,-1.7074178319328502e-29,2.3797613179528703e-22,5.4700222804755532e-31,-1.8562913591934159e-15,-4.7358501030410182e-16,-7.4205608534963601e-19,-9.490388276611191e-20,-1.5108131530854686e-31,-9.382193056587688e-31,-1.3501239677095595e-27,1.3161734485508044e-30,3.6525319011258441e-40,-2.0863649556667023e-29,1.0254607613916171e-15,-6.3208383343246927e-39,1.3978265165101428e-16,-1.1301889939977017e-32,-1.5990462250335266e-33,-1.3042683729359434e-19,-2.2392028242754859e-16,-4.234632999953698e-39,1.8072646948825602e-21,7.8209886038379956e-25,1.029773388071864e-31,3.217575651392685e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896591018604006,0.10880292597100485,0.00010000000000000026,1.511174779546284e-08,1.6099271919543382e-07,9.041913180361598e-08,2.5890556752427592e-13,7.2298278236922731e-08,3.4854988838935328e-10,1.7274516168224922e-09,2.1260666810542673e-15,3.1819619485389108e-17
3.25782726006845e-10,0.0016778682351968723,1.387591510432578e-19,7.1257769985141443e-15,1.0294608211382545e-15,-4.6747198473963115e-16,3.0135770662707692e-12,2.1215195141493319e-18,-1.7060445480068253e-29,5.5256882908845048e-22,5.4794414874127033e-31,-1.8550659245973973e-15,-4.711469952634136e-16,-7.4049619204203485e-19,-9.51057212563203e-20,-3.9982109019252821e-31,-9.4238720161211597e-31,-1.3529035910556302e-27,1.3186012491425405e-30,3.6525268816352539e-40,-2.0875000834503985e-29,1.0234126704306004e-15,-6.3316078927879498e-39,1.3999919584324562e-16,-1.1333262891519349e-32,-1.6067622463973837e-33,-1.3054637282417823e-19,-2.2413604677694415e-16,-4.2432535652481168e-39,1.8109859493831567e-21,7.8538678223361027e-25,1.0361168123889045e-31,3.2234763253950262e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896585296298183,0.10880292579763315,0.00010000000000000026,1.5137139027934534e-08,1.6126321771421461e-07,9.052210916163348e-08,2.5934057832854955e-13,7.2468715916188896e-08,3.4855028249199027e-10,1.7303765736013527e-09,2.1310787259597678e-15,3.1873497135884276e-17
3.2632924882041244e-10,0.0016778682349059383,1.3896413934558848e-19,7.1363039836294036e-15,1.2344543497889182e-15,-4.6786893402576225e-16,3.0222815557129653e-12,2.133119648194033e-18,-1.7047134039050452e-29,8.815111184911642e-23,5.489031635384363e-31,-1.8808901975950116e-15,-4.9573920382126322e-16,-7.3946708661896255e-19,-9.5308508532556165e-20,-5.7077362322370056e-31,-9.465629101513424e-31,-1.3556789149733814e-27,1.3210693277161294e-30,3.6538482240027443e-40,-2.0881572862613587e-29,1.0484032721062153e-15,-6.3423783384196428e-39,1.4021740680378017e-16,-1.1364580380975912e-32,-1.6144670315168895e-33,-1.3066779862781136e-19,-2.2435501628638337e-16,-4.2518503941479739e-39,1.814738888268533e-21,7.88679811173919e-25,1.0424878775096445e-31,3.2294747675091455e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896579573993296,0.10880292562421298,0.00010000000000000026,1.5162530252495857e-08,1.6153371620266137e-07,9.0625038072919066e-08,2.597755890827059e-13,7.2639201999699195e-08,3.4855067003580812e-10,1.7333015300398362e-09,2.1360921942877264e-15,3.1927374780109706e-17
3.268757716339799e-10,0.0016778682346149233,1.3920175144861275e-19,7.1485062237853023e-15,1.38134094849313e-15,-4.6828925219221152e-16,3.0310644415008791e-12,2.1447631457338354e-18,-1.703546245060664e-29,1.0057379988846954e-22,5.4991872103325133e-31,-1.9126855013273858e-15,-5.2623360701395274e-16,-7.3895181504075275e-19,-9.5514180061268538e-20,-6.6990624988275156e-31,-9.5074574441678684e-31,-1.3584512357434278e-27,1.3236697933112306e-30,3.656497315822859e-40,-2.0883712321127619e-29,1.0793248429365393e-15,-6.3531477556900284e-39,1.4044103699896765e-16,-1.1395770192262248e-32,-1.6221173060289577e-33,-1.3079559026956544e-19,-2.2458475258366873e-16,-4.2604244497438041e-39,1.8185887589644697e-21,7.9197802002758427e-25,1.0488874397795307e-31,3.2357948294182913e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896573851689241,0.10880292545074456,0.00010000000000000026,1.5187921469146802e-08,1.6180421466072632e-07,9.0727918772202004e-08,2.6021059978666212e-13,7.2809736252727748e-08,3.4855105112465459e-10,1.7362264861390021e-09,2.1411070791355654e-15,3.1981252418084912e-17
3.279688172611148e-10,0.0016778682340326527,1.3971855521921738e-19,7.1750458446941118e-15,1.510993130226917e-15,-4.6917827933843154e-16,3.0487558233805694e-12,2.1681817415750281e-18,-1.7016082129824973e-29,1.114831905351913e-23,5.5206829133015542e-31,-1.9424725591065765e-15,-5.5327742743662001e-16,-7.3865683542318959e-19,-9.5931659619598191e-20,-7.6947917783343012e-31,-9.5913439104817649e-31,-1.3639941802078846e-27,1.3291485552223044e-30,3.663781031307345e-40,-2.0881850936119788e-29,1.1072824685293697e-15,-6.3746730652933017e-39,1.4089963204700974e-16,-1.1457876596689211e-32,-1.6373141244833231e-33,-1.3106436146469681e-19,-2.2506654471020998e-16,-4.2775110939222745e-39,1.8264947304332996e-21,7.9859055973679505e-25,1.0617715413100264e-31,3.2491095942598097e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896562407083787,0.10880292510366439,0.00010000000000000026,1.5238703878717597e-08,1.6234521148393622e-07,9.093353687889479e-08,2.6108062104112873e-13,7.3150947923215114e-08,3.4855179452018157e-10,1.7420763973170737e-09,2.1511410588642453e-15,3.2089007675242154e-17
3.290618628882497e-10,0.0016778682334500613,1.4025094768631556e-19,7.202385958095393e-15,1.4735723199081776e-15,-4.7009540973631281e-16,3.0666082998510899e-12,2.1917767953471984e-18,-1.699834740314742e-29,-6.5790530292044514e-23,5.5428929865020207e-31,-1.948771832402916e-15,-5.5675111692133031e-16,-7.3923039444278595e-19,-9.6353059264054524e-20,-7.442662444943036e-31,-9.6755554397685206e-31,-1.3695386341537249e-27,1.3347958603582994e-30,3.6724676412032714e-40,-2.0872438101634339e-29,1.1117043195032907e-15,-6.3961748625962679e-39,1.4136505505517623e-16,-1.1519781345529653e-32,-1.65246666694545e-33,-1.3134081646475127e-19,-2.2556137147305985e-16,-4.2945171835984243e-39,1.8345325823403676e-21,8.0522477688322958e-25,1.0747676229498292e-31,3.2628330146401238e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896550962481872,0.10880292475639432,0.00010000000000000026,1.5289486256646935e-08,1.6288620818128295e-07,9.1138965055335668e-08,2.6195064208783128e-13,7.3492349354041087e-08,3.485525133494e-10,1.747926307126172e-09,2.1611806188707003e-15,3.2196762907182939e-17
3.301549085153846e-10,0.0016778682328671554,1.4076165762197086e-19,7.2286126613502096e-15,1.3635945302868183e-15,-4.7103205467435695e-16,3.0845863420438733e-12,2.2155497357875351e-18,-1.6980671836863912e-29,-1.1809310119080195e-22,5.5656142661617339e-31,-1.9599415104186076e-15,-5.6503802062868799e-16,-7.4041234594021233e-19,-9.6777384151496586e-20,-6.3159426836966837e-31,-9.7600989626404116e-31,-1.375089714255616e-27,1.3405643451913787e-30,3.6813830309733497e-40,-2.085768163550219e-29,1.1209631005692201e-15,-6.4176456891323104e-39,1.4183535724464324e-16,-1.1581522058737924e-32,-1.6675974427425654e-33,-1.3162261409977389e-19,-2.2606527901501378e-16,-4.3114440766807097e-39,1.8426687209430716e-21,8.1188094946178356e-25,1.0878758398150867e-31,3.2768499119533595e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896539517883495,0.1088029244089361,0.00010000000000000026,1.534026860293483e-08,1.6342720475121952e-07,9.1344205044682195e-08,2.6282066292428071e-13,7.3833938802069075e-08,3.485532083431035e-10,1.7537762155537833e-09,2.1712257078945519e-15,3.2304518113676785e-17
3.312479541425195e-10,0.0016778682322839379,1.4123999586155e-19,7.2531770586153122e-15,1.260713981603612e-15,-4.7200403292242411e-16,3.1026320840311063e-12,2.2395016739332647e-18,-1.6963864360545884e-29,-1.1363029119647625e-22,5.5892313972984537e-31,-1.9863362646560134e-15,-5.8844663065085506e-16,-7.4181747765110891e-19,-9.7206507756864399e-20,-4.9288904855306282e-31,-9.8449709083187735e-31,-1.3806502446602543e-27,1.3465438805338028e-30,3.6898610939771889e-40,-2.084111509605123e-29,1.1453867728999172e-15,-6.4390815563163603e-39,1.4231415254563369e-16,-1.1643027624553717e-32,-1.682666970994024e-33,-1.3191404933849645e-19,-2.2658552533538956e-16,-4.3282933736538339e-39,1.8509665814174689e-21,8.1855943634708241e-25,1.1010974566491574e-31,3.2913786017106464e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896528073288657,0.10880292406129159,0.00010000000000000026,1.539105091758131e-08,1.6396820119380671e-07,9.1549258635024906e-08,2.6369068355057397e-13,7.4175714479235661e-08,3.4855388023643104e-10,1.7596261225895577e-09,2.1812762733542631e-15,3.241227329453304e-17
3.334340453967893e-10,0.0016778682311165802,1.4216433047923333e-19,7.300645081923863e-15,1.2115307097826943e-15,-4.7404066495774317e-16,3.138647282742578e-12,2.2879438711815095e-18,-1.6936718274247907e-29,7.6808224778538537e-23,5.6388748032589746e-31,-2.0130800421176982e-15,-6.0894665484350881e-16,-7.4337689363970443e-19,-9.8077688692640706e-20,-4.3171290679178999e-31,-1.0015722356600873e-30,-1.3917917965573306e-27,1.3590714005577512e-30,3.7050217816819155e-40,-2.0819779343499129e-29,1.1680300794524271e-15,-6.4818613661467559e-39,1.4329428336018118e-16,-1.1765429061954085e-32,-1.7126747503044818e-33,-1.3252223984562049e-19,-2.2766897264457749e-16,-4.3617745234160884e-39,1.8680004876977612e-21,8.3198491095684993e-25,1.1278816781917394e-31,3.3218135170032825e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896505184109494,0.10880292336545051,0.00010000000000000026,1.5492615451950061e-08,1.6505019370301466e-07,9.1958813162073779e-08,2.6543072418247068e-13,7.4859817977730695e-08,3.4855515733086433e-10,1.7713259324826887e-09,2.2013936411639495e-15,3.2627783579279146e-17
3.3562013665105913e-10,0.0016778682299480041,1.4309795177547091e-19,7.348589988054033e-15,1.2561508668474676e-15,-4.7598266394558673e-16,3.1745812838439485e-12,2.337106088321557e-18,-1.690690886217462e-29,1.0970044956475281e-22,5.6864470402704663e-31,-1.9591696761936127e-15,-5.4906768012923749e-16,-7.4307266122709672e-19,-9.8940524062367047e-20,-6.370262199099018e-31,-1.0187917893230046e-30,-1.402941421097753e-27,1.3711233693345226e-30,3.7180423527964426e-40,-2.0814639706574816e-29,1.1101764353708822e-15,-6.5245475569433468e-39,1.4425481741449739e-16,-1.18880280375325e-32,-1.7430929821181993e-33,-1.3310494426630025e-19,-2.2870959720895223e-16,-4.3949696520261754e-39,1.8847488024011767e-21,8.4550145084839778e-25,1.15511257035727e-31,3.3510884706282534e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896482294944278,0.10880292266888546,0.00010000000000000026,1.5594179859753332e-08,1.6613218571333629e-07,9.2367642933329361e-08,2.6717076399064711e-13,7.5544645552929173e-08,3.4855635023258484e-10,1.7830257368102084e-09,2.2215323018800733e-15,3.2843293761506787e-17
3.3780622790532893e-10,0.0016778682287782389,1.4400693744209232e-19,7.3952698454867437e-15,1.1001528867345294e-15,-4.7750281017390898e-16,3.2106533635438884e-12,2.3869925523309385e-18,-1.6852926210459199e-29,1.8169796385556613e-22,5.7240049493523141e-31,-1.7868106527906588e-15,-3.7197024504194606e-16,-7.4165968286390087e-19,-9.9756396357835546e-20,-8.8606715494168996e-31,-1.0361669337749643e-30,-1.4140799960469131e-27,1.3808446330900228e-30,3.7277137198780024e-40,-2.0816476148861791e-29,9.3458323817893304e-16,-6.5671656851024287e-39,1.4512107597964645e-16,-1.2012237356114078e-32,-1.7747742350156023e-33,-1.3357326420240832e-19,-2.295571858166748e-16,-4.4278445284481113e-39,1.8999021862368842e-21,8.5910490518841802e-25,1.1827775085934385e-31,3.3746965343465332e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896459405792992,0.10880292197161054,0.00010000000000000026,1.5695744140991259e-08,1.6721417722108194e-07,9.2775762320963687e-08,2.6891080296917114e-13,7.6230182832887934e-08,3.4855746437741999e-10,1.7947255355722346e-09,2.2416918328672384e-15,3.3058803841218144e-17
3.3999231915959874e-10,0.0016778682276073049,1.4476638542299177e-19,7.4342708591926299e-15,8.6891951414072578e-16,-4.7846599198430979e-16,3.2470694250394501e-12,2.4376110243337963e-18,-1.6763710727722972e-29,-7.8875306473701598e-24,5.7481708025444267e-31,-1.6595534148662172e-15,-2.4160014204606325e-16,-7.4053880954816969e-19,-1.0050873765253357e-19,-9.525664075438248e-31,-1.0536922706632929e-30,-1.4252027579351655e-27,1.387444443568991e-30,3.7335399568198821e-40,-2.0811059949230359e-29,8.050300616256158e-16,-6.6097121231351968e-39,1.4586167253112122e-16,-1.2138411430641908e-32,-1.8080328319799002e-33,-1.3389040742060622e-19,-2.3014951544125811e-16,-4.4602879832726471e-39,1.9128984614124367e-21,8.7278374416109419e-25,1.2108729195901719e-31,3.3907186871125461e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896436516655636,0.10880292127363937,0.00010000000000000026,1.5797308295664008e-08,1.6829616821748724e-07,9.3183185109481342e-08,2.7065084110394792e-13,7.6916416033302701e-08,3.4855850463964548e-10,1.8064253287276972e-09,2.2618718287707424e-15,3.327431381765675e-17
3.4217841041386855e-10,0.0016778682264352261,1.452794348453626e-19,7.4606191584614983e-15,4.6714813354957327e-16,-4.7909166250276955e-16,3.284087175530827e-12,2.4889716623086787e-18,-1.6646256349825518e-29,-9.8685728727834614e-23,5.7642785963214676e-31,-1.6575800403345332e-15,-2.3749919059653204e-16,-7.4156867391278962e-19,-1.0122260782390402e-19,-5.7690226149315637e-31,-1.0713466632139364e-30,-1.4363220867977023e-27,1.3921660467700069e-30,3.7353605937268293e-40,-2.0783668125686226e-29,8.0132946203874065e-16,-6.6521585128599004e-39,1.4652594986868972e-16,-1.2265288511975662e-32,-1.8422262544571624e-33,-1.3411588700587908e-19,-2.3058707242385155e-16,-4.4921867334957115e-39,1.9246093983039874e-21,8.8652756214357573e-25,1.2394121589943967e-31,3.402173780148154e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896413627532279,0.10880292057498515,0.00010000000000000026,1.5898872323771701e-08,1.6937815869549501e-07,9.3589924774866437e-08,2.7239087838362785e-13,7.7603331678390229e-08,3.4855947563445117e-10,1.8181251162171589e-09,2.2820718933085419e-15,3.3489823689727752e-17
3.4436450166813836e-10,0.0016778682252620227,1.45515194106595e-19,7.4727284514453964e-15,2.6062630586964246e-16,-4.7990937680529009e-16,3.32140316533266e-12,2.5410860015190955e-18,-1.6531680693352493e-29,-1.6364551369050084e-22,5.7851669501914462e-31,-1.8108354232436439e-15,-3.8806698275631931e-16,-7.439690964075282e-19,-1.0195987760629678e-19,-5.7997357459209027e-32,-1.0891021512709204e-30,-1.4474674583301049e-27,1.3980061165650839e-30,3.7330545375929575e-40,-2.0745587339714309e-29,9.5253373261261131e-16,-6.6944581876648302e-39,1.47234209677965e-16,-1.2390329042027937e-32,-1.8759335003164534e-33,-1.3439349200878648e-19,-2.3111276444951567e-16,-4.5234845332609935e-39,1.9371528252295326e-21,9.0033339628296529e-25,1.2684235183586711e-31,3.4163397096840787e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896390738422851,0.10880291987566135,0.00010000000000000026,1.6000436225314484e-08,1.7046014865606192e-07,9.3995994438576701e-08,2.7413091480974625e-13,7.8290916646901305e-08,3.485603816488179e-10,1.8298248979880067e-09,2.3022916406243872e-15,3.3705333456462058e-17
3.4655059292240817e-10,0.00167786822408772,1.4568274915725506e-19,7.4813354159861836e-15,4.3257229170399855e-16,-4.8149482045678289e-16,3.3586962374135492e-12,2.5939607729471592e-18,-1.645761707365075e-29,5.3847353963832674e-23,5.8249148497005251e-31,-2.0548741276341117e-15,-6.271767323517165e-16,-7.463570002643368e-19,-1.0278864138331388e-19,2.6155379639447519e-31,-1.1069417103558137e-30,-1.4586563189453005e-27,1.4082533093049217e-30,3.7298834440713743e-40,-2.0713042935345996e-29,1.1932254461273458e-15,-6.7365939231051716e-39,1.4811798319735935e-16,-1.251105244233314e-32,-1.9076615064165482e-33,-1.3487967607336079e-19,-2.3199096603502946e-16,-4.5542504775879734e-39,1.9528614336646612e-21,9.1421106717840083e-25,1.2979376590256699e-31,3.441200411488632e-34,0.88129999999999997,0.0,0.0,0.0,0.0098896367849327163,0.10880291917568105,0.00010000000000000026,1.6102000000292515e-08,1.7154213811338975e-07,9.4401406929679345e-08,2.7587095040514367e-13,7.8979158110021691e-08,3.4856122666632103e-10,1.8415246740620397e-09,2.3225306934616098e-15,3.3920843118260971e-17
