Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111)
6.964124804503282e-06,0.0034405652612413467,1.0638531115900261e-08,8.0820482447806831e-08,1.8389764402418649e-12,9.4484217374817174e-07,6.577753343858488e-06,0.00021794224917267026,3.6899706871881587e-21,2.3530350437492444e-25,1.9971323579724685e-14,1.3302468065736049e-10,1.1202973727448267e-15,1.5355202882607918e-10,4.2601376035241275e-08,7.0143100764830818e-12,1.8160255130294796e-13,1.7433771882650429e-12,2.2046823656318171e-11,4.2933435520535404e-18,1.5477191799146711e-09,9.6410639707571264e-15,1.8214518734697275e-10,2.3488592633144053e-09,0.00027474006271782902,6.796262823682838e-12,2.0648174980754187e-09,9.8208698983841489e-05,9.9953714988797275e-28,5.9645500360609391e-14,7.1686542098762182e-09,3.2100455275070987e-09,6.3122562141544749e-18,0.88129999999999997,0.0,0.0,0.0,0.0036512552130426308,0.10729050319042323,0.00010000384120436562,7.8422029497113942e-05,8.8076241633208317e-05,3.6459628029820244e-05,4.6522475324365486e-11,1.6397172771841839e-05,3.5240826342158838e-11,3.0933674816890949e-07,3.4151340702789594e-13,4.1744045631475575e-15,0.0011695327918066689,0.0017960136041013175,0.00021325939434904364,0.0021898881654433561,6.6176919621979001e-13,1.8987329250569328e-08,7.0261750137069444e-12,6.4734854032598966e-08,0.00027026917712747155,4.3458202661869423e-06,1.4201061454838918e-06,3.707758233689238e-07,5.0857932336137353e-07,7.4381315496938109e-05,8.2733938707464438e-09,5.0282946450518446e-05,2.1296957583433156e-08,1.4310142575034838e-08,1.0685706371509842e-14,0.00022449707714129017,7.1317571102235007e-08,1.1233215067133351e-08,1.7994943473228828e-05,4.4955082773431861e-12,8.3533200469633131e-11,8.1176303745860033e-07,7.1160184050019439e-10,5.3373485703475811e-10,1.7098552710901864e-09,1.0937764930824543e-15,1.1114673248947329e-06,5.001176105413861e-07,1.5154236225320026e-14,1.435764062323839e-10,8.5814005837214451e-15,7.911705693607229e-10,3.7392943054076218e-06,1.0135329212778367e-08,2.8988547460691046e-14
7.016561127910516e-06,0.0034405628693620553,1.0772790204044787e-08,8.1200540219476347e-08,1.836921511602767e-12,9.487772944742686e-07,6.5991448062694439e-06,0.00021915553826298677,3.798614697206515e-21,2.3808378800626032e-25,2.0494158025798486e-14,1.3468557971902009e-10,1.1364567595847004e-15,1.5512486458372253e-10,4.3459355343227143e-08,7.269465185405324e-12,1.8479488509131509e-13,1.7736102053551756e-12,2.2465651131441398e-11,4.3937156778944444e-18,1.5772255664086184e-09,9.8959393216965067e-15,1.8406113043406238e-10,2.3936229069844384e-09,0.00027594578594546598,6.8260712676818888e-12,2.0843249811219919e-09,9.9306406823469051e-05,1.033091455977603e-27,6.1467255822447634e-14,7.2640116281563886e-09,3.2675102993931018e-09,6.4556958652922998e-18,0.88129999999999997,0.0,0.0,0.0,0.0036337538041770951,0.10728626324687583,0.00010000394807967568,7.8011400200863655e-05,8.7529338709184569e-05,3.6234289456308795e-05,4.6231802509170604e-11,1.6295249151163892e-05,3.5112834975336315e-11,3.0740400940949993e-07,3.3939058479269109e-13,4.1483228462341206e-15,0.0011715197365003195,0.0018024401290554165,0.00021415447030159217,0.0021956040751505914,6.6411135601010779e-13,1.9055275080813193e-08,7.0381490019826397e-12,6.4858140274360883e-08,0.00027166495822519501,4.3752753727660806e-06,1.4296765994848363e-06,3.7329320131934825e-07,5.1201583349566618e-07,7.5186329655164746e-05,8.2222666586759043e-09,5.0281121314094955e-05,2.1295357775789593e-08,1.4309067611042023e-08,1.0645094415149866e-14,0.00022570612710532458,7.2849530143384397e-08,1.129125408621005e-08,1.8245244348950784e-05,4.4950847388291142e-12,8.3613452764260239e-11,8.1632456109451519e-07,7.1557274879582602e-10,5.367132250707805e-10,1.7193967006967293e-09,1.0998800455819946e-15,1.1229797745941551e-06,5.0527833923632711e-07,1.5310613245626926e-14,1.45063554340625e-10,8.6699523149596111e-15,7.9939145170334419e-10,3.778149657609269e-06,1.0204236677249502e-08,2.9184499969498206e-14
7.068997451317751e-06,0.0034405605829139385,1.0907125755570748e-08,8.1578341864536589e-08,1.8348434736338243e-12,9.5268057236188439e-07,6.6206874952773152e-06,0.00022036543291463704,3.9092257464504399e-21,2.4086354806609567e-25,2.1024597645128196e-14,1.3634971446220131e-10,1.1527079024157593e-15,1.5670256893362828e-10,4.4326775505913531e-08,7.5312443864950113e-12,1.8800737636755089e-13,1.8042213541447708e-12,2.2889490891757205e-11,4.4954498503525711e-18,1.6070249937832044e-09,1.0154990258365934e-14,1.8597665051359089e-10,2.4387940967200114e-09,0.00027714404304498435,6.8557029602910425e-12,2.1038224503265132e-09,0.00010040600828088704,1.0673852115944579e-27,6.332577452170754e-14,7.3596048097994077e-09,3.3253860231489123e-09,6.6012415552653237e-18,0.88129999999999997,0.0,0.0,0.0,0.0036164128446474946,0.10728206274517188,0.00010000405679393314,7.7604239874371584e-05,8.6987232280983577e-05,3.6011013291091201e-05,4.5943700951383102e-11,1.6194265229980276e-05,3.4986064936179542e-11,3.0548836743168883e-07,3.3728733422269708e-13,4.1224718451458854e-15,0.0011734676755114487,0.0018088184967733935,0.00021504358066661112,0.0022012521812799697,6.6643581389068886e-13,1.9122711738872169e-08,7.0498887904648214e-12,6.4979315529233604e-08,0.0002730556794471379,4.4046694288489913e-06,1.4392268408438243e-06,3.7580535965546107e-07,5.1544508145806125e-07,7.5991907136260434e-05,8.1716073345195548e-09,5.0279158813118442e-05,2.1293707027639447e-08,1.4307958418382016e-08,1.0604728065093703e-14,0.00022690786486079972,7.4400455450777065e-08,1.134908264301897e-08,1.849692730569127e-05,4.4946825037365814e-12,8.3693667086133013e-11,8.2086707505860403e-07,7.195269262092772e-10,5.3967904415804576e-10,1.7288979287642645e-09,1.1059578815784514e-15,1.1344666874587847e-06,5.1042734855286519e-07,1.5466635153006413e-14,1.465474036695134e-10,8.7583029561370694e-15,8.0759423772626037e-10,3.8169194851309836e-06,1.0273337814011649e-08,2.9381000963371345e-14
7.121433774724985e-06,0.0034405584001413595,1.1041526489744618e-08,8.1953919106056735e-08,1.8328505067887764e-12,9.5655229095999392e-07,6.6423812498904055e-06,0.00022157197925577561,4.0218096958378654e-21,2.4364275165154455e-25,2.1562631317904998e-14,1.3801697176677678e-10,1.1690498505104839e-15,1.5828511627987147e-10,4.5203638704444006e-08,7.7997427649485075e-12,1.9123972949514423e-13,1.835213989397783e-12,2.3318371540167306e-11,4.5985485696223876e-18,1.63711720460263e-09,1.0418237581323557e-14,1.878916494201475e-10,2.4843714095067932e-09,0.00027833490200951898,6.8851597429580377e-12,2.123309447069479e-09,0.00010150746669847044,1.102423825612868e-27,6.5221358989395059e-14,7.455426617884414e-09,3.3836685511184083e-09,6.7489070946170948e-18,0.88129999999999997,0.0,0.0,0.0,0.0035992301345605855,0.10727790109218581,0.00010000416735678621,7.7200528904133035e-05,8.6449857696982758e-05,3.5789771393646543e-05,4.5658135695636829e-11,1.6094208088383183e-05,3.48604988566359e-11,3.035895898105303e-07,3.3520338622751699e-13,4.0968484233794807e-15,0.0011753772056797465,0.001815149360298327,0.00021592677804694552,0.0022068334303071394,6.6874281151310956e-13,1.9189646129653915e-08,7.0613979615792904e-12,6.5098411686094094e-08,0.00027444138894433805,4.4340026677697089e-06,1.4487569505484108e-06,3.7831231837204148e-07,5.1886709644534778e-07,7.6798015586213248e-05,8.1214095149257845e-09,5.0277064444025908e-05,2.1292007565859065e-08,1.4306816493369007e-08,1.0564604974576194e-14,0.00022810235291076874,7.5970382404015215e-08,1.1406702740855864e-08,1.8749987924241985e-05,4.4943012179915106e-12,8.3773840205732386e-11,8.2539069234139301e-07,7.2346447409779595e-10,5.4263239031925813e-10,1.7383591988375018e-09,1.1120101568648227e-15,1.1459273597644872e-06,5.1556432581328489e-07,1.5622292472903184e-14,1.4802786331375293e-10,8.8464471420903557e-15,8.1577842211493326e-10,3.855601399519983e-06,1.034263572176536e-08,2.9578059290411785e-14
7.173870098132219e-06,0.003440556319303952,1.1175981311215477e-08,8.2327300767421098e-08,1.8308617550521069e-12,9.603927307636265e-07,6.6642259140076439e-06,0.0002227752226507329,4.136372105833287e-21,2.464174211505977e-25,2.2108246713724006e-14,1.396872394248388e-10,1.1854821856143151e-15,1.5987247833593e-10,4.6089946565139516e-08,8.0750552477295377e-12,1.9449164826236698e-13,1.8665914801309109e-12,2.3752321676407062e-11,4.7030141619796859e-18,1.6675019285521473e-09,1.0685700123913802e-14,1.8980602855741403e-10,2.530353412042745e-09,0.00027951842992938455,6.9144434487218215e-12,2.1427855241805862e-09,0.00010261074596371464,1.1382125562538807e-27,6.7154307916787711e-14,7.5514699821026754e-09,3.4423537263143827e-09,6.898706255122787e-18,0.88129999999999997,0.0,0.0,0.0,0.0035822035140524945,0.10727377770568852,0.00010000427977769992,7.6800246800383458e-05,8.5917151531543699e-05,3.5570536134991423e-05,4.5375072449977207e-11,1.5995065041733249e-05,3.4736119690643702e-11,3.0170744853222693e-07,3.3313847661682539e-13,4.0714495039586275e-15,0.0011772489129223825,0.0018214333609513234,0.00021680411436772327,0.0022123487518504689,6.7103258618401673e-13,1.9256085034123236e-08,7.0726800321914401e-12,6.5215460050271081e-08,0.0002758221342007034,4.4632753184009047e-06,1.4582670081097789e-06,3.8081409709591438e-07,5.2228190713609593e-07,7.7604623155192077e-05,8.0716669325887447e-09,5.0274843494366463e-05,2.1290261530686878e-08,1.4305643274102252e-08,1.0524722847450882e-14,0.00022928965306354568,7.7559345127539188e-08,1.1464116355254073e-08,1.9004421831278891e-05,4.4939405384799029e-12,8.3853969042281076e-11,8.2989552489607589e-07,7.2738549287780982e-10,5.455733388714627e-10,1.7477807522007715e-09,1.1180370257881658e-15,1.1573611039737992e-06,5.2068896560542214e-07,1.5777575950917912e-14,1.4950484445900025e-10,8.9343796323239052e-15,8.2394351121043435e-10,3.894193067417092e-06,1.0412133433402037e-08,2.97756836125679e-14
7.226306421539453e-06,0.003440554338696301,1.1310479335165503e-08,8.2698511080855056e-08,1.8288975729721435e-12,9.6420216805864501e-07,6.6862213383985863e-06,0.00022397520759522786,4.2529180363580539e-21,2.4918870527194224e-25,2.2661429882174905e-14,1.4136040627575452e-10,1.2020042907735186e-15,1.6146462607378826e-10,4.6985700079073793e-08,8.3572765605241532e-12,1.9776283635098424e-13,1.8983572083373493e-12,2.4191369894663785e-11,4.8088488402343599e-18,1.6981788806067248e-09,1.0957395929474003e-14,1.9171969129911135e-10,2.5767386597668477e-09,0.00028069469286751472,6.9435558553183755e-12,2.1622502474241485e-09,0.00010371581058508617,1.1747565094330641e-27,6.9124915384611045e-14,7.6477279075584763e-09,3.5014373820060141e-09,7.0506527629964558e-18,0.88129999999999997,0.0,0.0,0.0,0.003565330868611492,0.10726969201580309,0.00010000439406592609,7.6403372128019541e-05,8.5389051744953732e-05,3.5353280464025978e-05,4.5094477679191929e-11,1.5896823673429431e-05,3.4612910756870632e-11,2.998417206147005e-07,3.3109234678288649e-13,4.0462720778085521e-15,0.0011790833707728497,0.0018276711267611108,0.00021767564078262734,0.0022177990564142707,6.7330537023419066e-13,1.9322035092693704e-08,7.0837384448339648e-12,6.5330491264779427e-08,0.00027719796194123052,4.4924876041263173e-06,1.4677570910757837e-06,3.8331071500699666e-07,5.2568954157284983e-07,7.841169856776069e-05,8.0223734512747049e-09,5.0272501018723256e-05,2.1288470965135005e-08,1.4304440133351333e-08,1.048507942488981e-14,0.00023046982633210183,7.9167376305855019e-08,1.1521325430165198e-08,1.9260224705717428e-05,4.4936001291077678e-12,8.3934050599502664e-11,8.343816834952004e-07,7.3129008184900004e-10,5.4850196429409232e-10,1.7571628274550802e-09,1.1240386409790429e-15,1.1687672509544976e-06,5.2580097076084261e-07,1.5932476582447356e-14,1.509782606684528e-10,9.0220953277943659e-15,8.3208902456093084e-10,3.9326922178882628e-06,1.048183394057412e-08,2.9973882469905779e-14
7.2787427449466876e-06,0.003440552456615198,1.1445009827745556e-08,8.3067574350556605e-08,1.8269625846630484e-12,9.6798087652582552e-07,6.7083673748341602e-06,0.00022517197797199866,4.3714520761747332e-21,2.5195612284485896e-25,2.3222165305447589e-14,1.4303636243846868e-10,1.218615540768377e-15,1.6306153163230295e-10,4.789089978626761e-08,8.6465012637026074e-12,2.0105299731438669e-13,1.9305145661465193e-12,2.4635544783054871e-11,4.9160547034800116e-18,1.729147765367384e-09,1.1233343298052376e-14,1.9363254331487499e-10,2.6235257005805764e-09,0.0002818637561600291,6.972498722012542e-12,2.1817031916861874e-09,0.00010482262550987805,1.2120606042421475e-27,7.1133472189060413e-14,7.7441934543640488e-09,3.5609153454026934e-09,7.2047603107702836e-18,0.88129999999999997,0.0,0.0,0.0,0.003548610115570258,0.10726564346133777,0.00010000451023056122,7.600988283292502e-05,8.4865497272705145e-05,3.5137977735712955e-05,4.4816318380135343e-11,1.5799471755129748e-05,3.4490855629991021e-11,2.979921866136916e-07,3.2906474203894477e-13,4.0213131835962663e-15,0.0011808811440607119,0.0018338632764097499,0.00021854140789938199,0.002223185241066065,6.7556139249752688e-13,1.9387502846948642e-08,7.0945765897953534e-12,6.5443535507445945e-08,0.00027856891835429667,4.5216397451388267e-06,1.4772272758395216e-06,3.8580219098478309e-07,5.2909002732250798e-07,7.921921095388598e-05,7.9735230268413435e-09,5.0270041911703645e-05,2.1286637845721417e-08,1.4303208399206126e-08,1.0445672468039386e-14,0.00023164293316190807,8.0794507595057892e-08,1.157833188720983e-08,1.9517392263356996e-05,4.4932796570232919e-12,8.4014081914098709e-11,8.3884927807271264e-07,7.3517833951626611e-10,5.5141834047045566e-10,1.7665056612916343e-09,1.1300151538463383e-15,1.1801451447024e-06,5.309000499817864e-07,1.6086985540777619e-14,1.5244802720115454e-10,9.1095892301919093e-15,8.4021449108461419e-10,3.9710966242859291e-06,1.0551740193929911e-08,3.0172664284129913e-14
7.331179068353922e-06,0.00344055067146457,1.1579562238180863e-08,8.3434515298701451e-08,1.8250565012094357e-12,9.7172912699069412e-07,6.7306638762064342e-06,0.00022636557692862401,4.491978347713231e-21,2.5471932608742073e-25,2.3790435919635956e-14,1.4471499928530393e-10,1.235315341940274e-15,1.6466316697160018e-10,4.8805545685502405e-08,8.9428237050260142e-12,2.0436183474071947e-13,1.9630669598329822e-12,2.5084874921447458e-11,5.0246337205223359e-18,1.7604082750467442e-09,1.1513559995603643e-14,1.955444919056832e-10,2.670713073594824e-09,0.000283025684270942,7.0012737906163948e-12,2.2011439427473678e-09,0.00010593115621159985,1.250129578651543e-27,7.3180265152993785e-14,7.8408597503936053e-09,3.6207834369406134e-09,7.3610425504013197e-18,0.88129999999999997,0.0,0.0,0.0,0.0035320392103258829,0.10726163149148743,0.0001000046282805158,7.5619756146657504e-05,8.4346428215636122e-05,3.4924601791036843e-05,4.4540562183539155e-11,1.5702997283141231e-05,3.436993819063438e-11,2.9615863129971301e-07,3.270554123771397e-13,3.9965699168658353e-15,0.0011826427872072729,0.0018400104173995173,0.00021940146567049287,0.0022285081868039648,6.7780087764014877e-13,1.9452494720259547e-08,7.1051977948911003e-12,6.5554622400262652e-08,0.0002799350489845415,4.5507319582287129e-06,1.4866776375857461e-06,3.8828854360328132e-07,5.324833914828617e-07,8.0027129929190546e-05,7.9251097253849439e-09,5.0267470878688301e-05,2.1284764070318937e-08,1.4301949346912154e-08,1.0406499775752654e-14,0.00023280903331475774,8.244076941321151e-08,1.1635137621220007e-08,1.977592026421951e-05,4.4929787968067389e-12,8.4094060116281789e-11,8.432984175536649e-07,7.3905036344559127e-10,5.5432254057963032e-10,1.7758094881455838e-09,1.135966714355759e-15,1.1914941449902731e-06,5.3598591903801208e-07,1.6241094213350102e-14,1.5391406135417514e-10,9.1968564624766027e-15,8.4831945100511818e-10,4.0094041133985426e-06,1.0621855091721993e-08,3.0372037325919568e-14
7.383615391761156e-06,0.00344054898161572,1.1714126203231471e-08,8.379935878082108e-08,1.8231799857922233e-12,9.7544718709695941e-07,6.7531106969870674e-06,0.00022755604686559291,4.6145005249236466e-21,2.574779108118769e-25,2.4366223233033212e-14,1.4639620934921827e-10,1.2521030920177474e-15,1.6626950370361383e-10,4.9729637223292142e-08,9.2463379947983002e-12,2.0768905239627151e-13,1.9960178100393737e-12,2.5539388879867615e-11,5.1345877349057627e-18,1.7919600892803689e-09,1.1798063272321555e-14,1.9745544587938694e-10,2.7182993094012822e-09,0.00028418054077707322,7.0298827815186484e-12,2.220572097416644e-09,0.00010704136869926256,1.288967995703196e-27,7.5265576958714591e-14,7.9377199936502901e-09,3.681037470987047e-09,7.519513091740202e-18,0.88129999999999997,0.0,0.0,0.0,0.0035156161468018008,0.1072576555659671,0.0001000047482245087,7.5232968619185877e-05,8.3831785852328528e-05,3.4713126963055735e-05,4.4267177360217283e-11,1.5607388481031904e-05,3.4250142629021828e-11,2.9434084369930856e-07,3.2506411252290714e-13,3.9720394305951583e-15,0.0011843688440918568,0.0018461131459065684,0.00022025586338170818,0.0022337687583482138,6.8002404611006036e-13,1.9517017016239144e-08,7.1156053246608672e-12,6.5663781002171698e-08,0.0002812963987219663,4.5797644565660878e-06,1.4961082502259272e-06,3.9076979113317611e-07,5.3586966070673145e-07,8.0835425603396311e-05,7.8771277246137114e-09,5.0264792436676823e-05,2.1282851458556551e-08,1.4300664199140221e-08,1.0367559186660608e-14,0.00023396818585281185,8.410619091054942e-08,1.169174449978573e-08,2.0035804513339005e-05,4.4926972309847988e-12,8.4173982437420659e-11,8.4772920983492675e-07,7.4290625025042181e-10,5.5721463708624685e-10,1.7850745401632806e-09,1.1418934710088932e-15,1.2028136276277113e-06,5.4105830088472393e-07,1.6394794205334904e-14,1.5537628249618033e-10,9.2838922709018801e-15,8.5640345605476948e-10,4.0476125664120096e-06,1.0692181481166759e-08,3.0572009718891518e-14
7.43605171516839e-06,0.0034405473854846507,1.1848691542771074e-08,8.4162129512955226e-08,1.821333456151032e-12,9.7913532110379138e-07,6.7757076935159287e-06,0.00022874342945868417,4.7390218320938046e-21,2.6023149452325259e-25,2.4949507341768056e-14,1.4807988632136323e-10,1.2689781870314039e-15,1.6788051325175743e-10,5.0663173307444386e-08,9.5571379889691405e-12,2.1103435420998005e-13,2.029370550885907e-12,2.5999115217106409e-11,5.2459184630909448e-18,1.8238028754980268e-09,1.2086869965114697e-14,1.9936531555127237e-10,2.7662829308003784e-09,0.00028532838839346317,7.0583273916839898e-12,2.2399872631595185e-09,0.00010815322950221765,1.3285802403245209e-27,7.7389686154107063e-14,8.0347674511663461e-09,3.741673256949556e-09,7.6801855026344475e-18,0.88129999999999997,0.0,0.0,0.0,0.0034993389561339817,0.10725371515466157,0.00010000487007107,7.4849496188055895e-05,8.3321512596925759e-05,3.4503528060088073e-05,4.3996132798241847e-11,1.5512633791889295e-05,3.4131453434326019e-11,2.9253861694329062e-07,3.2309060177374224e-13,3.9477189331479822e-15,0.0011860598484029587,0.0018521720471556594,0.00022110464967088777,0.0022389678046812649,6.8223111427622754e-13,1.9581075922703561e-08,7.1258023824755963e-12,6.577103982760214e-08,0.00028265301182095275,4.608737449479415e-06,1.5055191863260079e-06,3.9324595152499121e-07,5.3924886118178244e-07,8.1644068566509749e-05,7.8295713100339228e-09,5.0262010924167259e-05,2.128090175596093e-08,1.4299354128769279e-08,1.0328848575696738e-14,0.0002351204491541497,8.5790799995871104e-08,1.1748154364046533e-08,2.0297040859509527e-05,4.4924346491940962e-12,8.4253846197814289e-11,8.5214176181283732e-07,7.4674609561648717e-10,5.6009470175910331e-10,1.794301047261922e-09,1.147795570881362e-15,1.2141029839648813e-06,5.4611692543831577e-07,1.6548077332835501e-14,1.5683461200332714e-10,9.3706920211665964e-15,8.6446606911881761e-10,4.085719917228094e-06,1.0762722160997575e-08,3.0772589446918252e-14
7.540924361982858e-06,0.003440544468218765,1.2117786465591432e-08,8.4881550482628641e-08,1.8177329168697529e-12,9.8642285354801569e-07,6.8213516487517269e-06,0.00023110909603607998,4.9940724777020877e-21,2.6572218714099318e-25,2.6138479244943247e-14,1.5145422154849171e-10,1.3029879931143265e-15,1.711164363756698e-10,5.2558572290665533e-08,1.0200969179805723e-11,2.1777802711862377e-13,2.0972955038318671e-12,2.6934319197849308e-11,5.4727163547524101e-18,1.8883599784821742e-09,1.2677458980212717e-14,2.0318145145042149e-10,2.8634363897066735e-09,0.00028760330390813037,7.1147301542791059e-12,2.2787771055513106e-09,0.00011038176452972466,1.410142847369718e-27,8.1755391388230498e-14,8.2293973999276677e-09,3.8640733064896952e-09,8.0081900063852148e-18,0.88129999999999997,0.0,0.0,0.0,0.0034672144850853362,0.10724593879997464,0.00010000511950514244,7.4092397927789388e-05,8.2313848156137929e-05,3.4089859397249719e-05,4.3460942781679758e-11,1.5325641512318584e-05,3.3897333444753256e-11,2.8898003691298527e-07,3.1919600534708774e-13,3.8996969868231857e-15,0.0011893387882242156,0.0018641606594981693,0.00022278557959410898,0.0022491846468429182,6.8659779678619174e-13,1.9707827797269012e-08,7.1455776206116192e-12,6.5979969758327534e-08,0.00028535220223984971,4.6665057405144253e-06,1.524282313504977e-06,3.9818308130712815e-07,5.4598615852989229e-07,8.3262280895129168e-05,7.7357128656720675e-09,5.0256155263687826e-05,2.1276897737591423e-08,1.4296663694855667e-08,1.0252108928135322e-14,0.00023740453842420342,8.921768686811353e-08,1.1860390294311663e-08,2.0823553436586507e-05,4.4919652222297737e-12,8.4413387625525734e-11,8.6091256788242605e-07,7.5437804051032772e-10,5.6581901947984711e-10,1.8126393361229437e-09,1.1595263820313231e-15,1.2365889538603242e-06,5.5619185397786751e-07,1.685336121771903e-14,1.5973929075326068e-10,9.5435653530186613e-15,8.8052542148673951e-10,4.1616232873019007e-06,1.0904457371481357e-08,3.117560222200351e-14
7.645797008797326e-06,0.003440541907523035,1.2386769088873813e-08,8.559297158606181e-08,1.8142589858212648e-12,9.9359377466249239e-07,6.8675946316730064e-06,0.00023346289631319335,5.2571471000628931e-21,2.7118846911752382e-25,2.7357164486843061e-14,1.5483717771719064e-10,1.3373398978151929e-15,1.7437070509035855e-10,5.4491723582207359e-08,1.0875062413489894e-11,2.2459049037610162e-13,2.1668695488786329e-12,2.7890715051624755e-11,5.7050387370021808e-18,1.9540766920321911e-09,1.3285453593290104e-14,2.0699221234033763e-10,2.9621615015099497e-09,0.000289850916138529,7.1704952256264846e-12,2.3175105301888316e-09,0.00011261650342403756,1.4948488357058551e-27,8.6279526883782692e-14,8.4246970851923855e-09,3.9879499994208822e-09,8.3451637668731936e-18,0.88129999999999997,0.0,0.0,0.0,0.0034356507467840601,0.10723829837822055,0.00010000537664729025,7.3348258853832822e-05,8.1322995525010794e-05,3.3683403217379979e-05,4.2934754828533691e-11,1.5141932122648716e-05,3.3667459760020764e-11,2.854813133201417e-07,3.153697835683405e-13,3.8524827847678762e-15,0.0011924836840762545,0.0018759807296790704,0.00022444463220788611,0.0022591652083998478,6.9090257918352218e-13,1.9832797662533046e-08,7.1645479831992617e-12,6.6181630042386585e-08,0.00028803296219177154,4.7240384319565943e-06,1.5429675736964124e-06,4.0310007023557754e-07,5.52695483718531e-07,8.4881540770554383e-05,7.6434907059869995e-09,5.0249935359373078e-05,2.1272764633290816e-08,1.4293886523690128e-08,1.0176264492655589e-14,0.00023966175498311726,9.2721629351196224e-08,1.1971859638255746e-08,2.1355425618493596e-05,4.4915681601450069e-12,8.4572664527723406e-11,8.6961167180032659e-07,7.6194694585722245e-10,5.7149605457462262e-10,1.8308261514019826e-09,1.1711602971187394e-15,1.2589474807317039e-06,5.6620867618274926e-07,1.7156884402512808e-14,1.6262750675335423e-10,9.7154416519253922e-15,8.9649422297247607e-10,4.2370986958448701e-06,1.1047082205931501e-08,3.1581136907020707e-14
7.750669655611794e-06,0.0034405396919482364,1.265556423211933e-08,8.6296582504483401e-08,1.8109153512066294e-12,1.0006500835549939e-06,6.9144355607076948e-06,0.0002358051393598802,5.5282552291002897e-21,2.7662749688854663e-25,2.8605354773787768e-14,1.5822794541019993e-10,1.3720290009269959e-15,1.7764308477563303e-10,5.6462600106773028e-08,1.1580157696595324e-11,2.3146938654360273e-13,2.2381206054871883e-12,2.8868530690268851e-11,5.9428950210238853e-18,2.0209499458950626e-09,1.3910973717410607e-14,2.1079693315331102e-10,3.0624462305195177e-09,0.00029207169775526077,7.2256354276116084e-12,2.3561847505810678e-09,0.00011485719594887719,1.5827268710949988e-27,9.0964172138389242e-14,8.6206150603629456e-09,4.1132697299095102e-09,8.6912138083193029e-18,0.88129999999999997,0.0,0.0,0.0,0.0034046332257134486,0.10723078998680231,0.00010000564155915681,7.2616870014011908e-05,8.0348531564986402e-05,3.3283973769285468e-05,4.2417340452790302e-11,1.4961420456290731e-05,3.3441718210708822e-11,2.8204092691737244e-07,3.1161016262366291e-13,3.8060558252044145e-15,0.0011954984664708287,0.001887636574945123,0.00022608217475450666,0.0022689157574862125,6.9514705666280547e-13,1.9956031166379198e-08,7.1827370624186431e-12,6.6376230674929589e-08,0.00029069562430935123,4.7813370587410173e-06,1.5615754987112907e-06,4.0799705002059571e-07,5.5937702884687232e-07,8.6501629106582587e-05,7.5528626947446477e-09,5.0243380283763396e-05,2.1268514071413815e-08,1.4291030428760997e-08,1.0101299434320551e-14,0.00024189254241345712,9.6302808010358899e-08,1.20825762343745e-08,2.1892625670988648e-05,4.4912412042450025e-12,8.4731658225008418e-11,8.7823989477320375e-07,7.6945354565750037e-10,5.7712635757820807e-10,1.8488632567819343e-09,1.1826984443530713e-15,1.2811742167110676e-06,5.7616546477852605e-07,1.7458588488209392e-14,1.6549869835702522e-10,9.8862878482375541e-15,9.1236935066553362e-10,4.3121313818646843e-06,1.1190617444534125e-08,3.198925273417205e-14
